date,BR,BR_EPS,PE Ratio
2014-11-25,45.24,0.27,167.55555555555554
2014-11-26,45.13,0.27,167.14814814814815
2014-11-28,45.29,0.27,167.74074074074073
2014-12-01,45.09,0.27,167.0
2014-12-02,45.51,0.27,168.55555555555554
2014-12-03,45.64,0.27,169.03703703703704
2014-12-04,45.34,0.27,167.92592592592592
2014-12-05,45.56,0.27,168.74074074074073
2014-12-08,45.34,0.27,167.92592592592592
2014-12-09,45.09,0.27,167.0
2014-12-10,43.8,0.27,162.2222222222222
2014-12-11,44.59,0.27,165.14814814814815
2014-12-12,44.07,0.27,163.2222222222222
2014-12-15,43.61,0.27,161.5185185185185
2014-12-16,43.68,0.27,161.77777777777777
2014-12-17,44.36,0.27,164.29629629629628
2014-12-18,45.45,0.27,168.33333333333334
2014-12-19,45.51,0.27,168.55555555555554
2014-12-22,45.86,0.27,169.85185185185185
2014-12-23,46.25,0.27,171.29629629629628
2014-12-24,46.31,0.27,171.5185185185185
2014-12-26,46.29,0.27,171.44444444444443
2014-12-29,46.54,0.27,172.37037037037035
2014-12-30,46.45,0.27,172.03703703703704
2014-12-31,46.18,0.27,171.03703703703704
2015-01-02,45.6,0.27,168.88888888888889
2015-01-05,44.92,0.27,166.37037037037035
2015-01-06,45.26,0.27,167.62962962962962
2015-01-07,46.0,0.27,170.37037037037035
2015-01-08,46.69,0.27,172.9259259259259
2015-01-09,46.71,0.27,173.0
2015-01-12,46.68,0.27,172.88888888888889
2015-01-13,46.78,0.27,173.25925925925924
2015-01-14,46.39,0.27,171.8148148148148
2015-01-15,45.94,0.27,170.14814814814812
2015-01-16,46.76,0.27,173.18518518518516
2015-01-20,46.5,0.27,172.2222222222222
2015-01-21,46.55,0.27,172.4074074074074
2015-01-22,47.47,0.27,175.8148148148148
2015-01-23,47.64,0.27,176.44444444444443
2015-01-26,48.51,0.27,179.66666666666666
2015-01-27,48.17,0.27,178.4074074074074
2015-01-28,47.8,0.27,177.037037037037
2015-01-29,48.42,0.27,179.33333333333331
2015-01-30,47.99,0.27,177.74074074074073
2015-02-02,48.47,0.27,179.5185185185185
2015-02-03,49.33,0.27,182.7037037037037
2015-02-04,49.4,0.27,182.96296296296293
2015-02-05,50.92,0.29,175.58620689655174
2015-02-06,51.39,0.29,177.20689655172416
2015-02-09,50.95,0.29,175.6896551724138
2015-02-10,51.81,0.29,178.6551724137931
2015-02-11,51.78,0.29,178.55172413793105
2015-02-12,52.88,0.29,182.34482758620692
2015-02-13,52.59,0.29,181.34482758620692
2015-02-17,52.53,0.29,181.13793103448276
2015-02-18,52.97,0.29,182.6551724137931
2015-02-19,52.9,0.29,182.41379310344828
2015-02-20,53.81,0.29,185.55172413793105
2015-02-23,53.54,0.29,184.6206896551724
2015-02-24,53.6,0.29,184.82758620689657
2015-02-25,53.76,0.29,185.3793103448276
2015-02-26,53.13,0.29,183.20689655172416
2015-02-27,53.23,0.29,183.55172413793105
2015-03-02,54.63,0.29,188.37931034482762
2015-03-03,54.03,0.29,186.31034482758622
2015-03-04,53.39,0.29,184.1034482758621
2015-03-05,53.44,0.29,184.27586206896552
2015-03-06,52.96,0.29,182.62068965517244
2015-03-09,53.07,0.29,183.0
2015-03-10,51.9,0.29,178.96551724137933
2015-03-11,51.52,0.29,177.65517241379314
2015-03-12,52.64,0.29,181.51724137931035
2015-03-13,51.86,0.29,178.82758620689657
2015-03-16,52.88,0.29,182.34482758620692
2015-03-17,53.13,0.29,183.20689655172416
2015-03-18,54.02,0.29,186.27586206896555
2015-03-19,53.96,0.29,186.0689655172414
2015-03-20,53.94,0.29,186.0
2015-03-23,53.76,0.29,185.3793103448276
2015-03-24,53.34,0.29,183.93103448275863
2015-03-25,52.53,0.29,181.13793103448276
2015-03-26,52.75,0.29,181.89655172413794
2015-03-27,53.51,0.29,184.51724137931035
2015-03-30,54.52,0.29,188.00000000000003
2015-03-31,55.01,0.29,189.6896551724138
2015-04-01,54.9,0.29,189.31034482758622
2015-04-02,55.43,0.29,191.13793103448276
2015-04-06,55.53,0.29,191.48275862068968
2015-04-07,54.47,0.29,187.82758620689657
2015-04-08,54.57,0.29,188.17241379310346
2015-04-09,54.25,0.29,187.0689655172414
2015-04-10,54.15,0.29,186.72413793103448
2015-04-13,54.01,0.29,186.24137931034483
2015-04-14,53.92,0.29,185.93103448275863
2015-04-15,53.89,0.29,185.82758620689657
2015-04-16,53.78,0.29,185.44827586206898
2015-04-17,52.59,0.29,181.34482758620692
2015-04-20,53.15,0.29,183.27586206896552
2015-04-21,53.59,0.29,184.7931034482759
2015-04-22,53.55,0.29,184.6551724137931
2015-04-23,53.87,0.29,185.75862068965517
2015-04-24,54.58,0.29,188.20689655172416
2015-04-27,53.77,0.29,185.4137931034483
2015-04-28,54.2,0.29,186.89655172413796
2015-04-29,54.39,0.29,187.55172413793105
2015-04-30,53.92,0.29,185.93103448275863
2015-05-01,54.34,0.29,187.37931034482762
2015-05-04,54.29,0.29,187.20689655172416
2015-05-05,53.83,0.29,185.6206896551724
2015-05-06,53.78,0.29,185.44827586206898
2015-05-07,54.1,0.29,186.55172413793105
2015-05-08,51.03,0.45,113.4
2015-05-11,51.23,0.45,113.84444444444443
2015-05-12,51.43,0.45,114.28888888888889
2015-05-13,51.53,0.45,114.5111111111111
2015-05-14,51.71,0.45,114.91111111111111
2015-05-15,52.75,0.45,117.22222222222221
2015-05-18,53.78,0.45,119.5111111111111
2015-05-19,54.17,0.45,120.37777777777778
2015-05-20,54.54,0.45,121.19999999999999
2015-05-21,54.17,0.45,120.37777777777778
2015-05-22,54.08,0.45,120.17777777777778
2015-05-26,53.86,0.45,119.68888888888888
2015-05-27,54.72,0.45,121.6
2015-05-28,54.57,0.45,121.26666666666667
2015-05-29,54.18,0.45,120.39999999999999
2015-06-01,54.28,0.45,120.62222222222222
2015-06-02,53.81,0.45,119.57777777777778
2015-06-03,54.23,0.45,120.5111111111111
2015-06-04,53.61,0.45,119.13333333333333
2015-06-05,53.55,0.45,118.99999999999999
2015-06-08,52.81,0.45,117.35555555555555
2015-06-09,52.58,0.45,116.84444444444443
2015-06-10,52.8,0.45,117.33333333333333
2015-06-11,52.97,0.45,117.71111111111111
2015-06-12,52.15,0.45,115.88888888888889
2015-06-15,51.62,0.45,114.71111111111111
2015-06-16,51.91,0.45,115.35555555555554
2015-06-17,51.77,0.45,115.04444444444445
2015-06-18,52.31,0.45,116.24444444444444
2015-06-19,52.15,0.45,115.88888888888889
2015-06-22,52.65,0.45,117.0
2015-06-23,52.31,0.45,116.24444444444444
2015-06-24,51.62,0.45,114.71111111111111
2015-06-25,51.56,0.45,114.57777777777778
2015-06-26,50.68,0.45,112.62222222222222
2015-06-29,50.04,0.45,111.19999999999999
2015-06-30,50.01,0.45,111.13333333333333
2015-07-01,51.65,0.45,114.77777777777777
2015-07-02,51.8,0.45,115.1111111111111
2015-07-06,52.05,0.45,115.66666666666666
2015-07-07,52.43,0.45,116.5111111111111
2015-07-08,52.1,0.45,115.77777777777777
2015-07-09,52.94,0.45,117.64444444444443
2015-07-10,53.57,0.45,119.04444444444444
2015-07-13,53.69,0.45,119.3111111111111
2015-07-14,53.7,0.45,119.33333333333334
2015-07-15,53.59,0.45,119.08888888888889
2015-07-16,53.77,0.45,119.4888888888889
2015-07-17,53.24,0.45,118.31111111111112
2015-07-20,53.33,0.45,118.5111111111111
2015-07-21,53.13,0.45,118.06666666666666
2015-07-22,53.06,0.45,117.91111111111111
2015-07-23,53.61,0.45,119.13333333333333
2015-07-24,53.11,0.45,118.02222222222221
2015-07-27,52.46,0.45,116.57777777777778
2015-07-28,53.2,0.45,118.22222222222223
2015-07-29,54.31,0.45,120.6888888888889
2015-07-30,54.31,0.45,120.6888888888889
2015-07-31,54.27,0.45,120.60000000000001
2015-08-03,54.3,0.45,120.66666666666666
2015-08-04,54.34,0.45,120.75555555555556
2015-08-05,54.36,0.45,120.8
2015-08-06,54.1,0.45,120.22222222222223
2015-08-07,56.05,1.38,40.61594202898551
2015-08-10,57.13,1.38,41.39855072463769
2015-08-11,56.25,1.38,40.7608695652174
2015-08-12,55.82,1.38,40.44927536231884
2015-08-13,56.18,1.38,40.710144927536234
2015-08-14,56.3,1.38,40.79710144927537
2015-08-17,56.73,1.38,41.108695652173914
2015-08-18,56.31,1.38,40.80434782608696
2015-08-19,55.76,1.38,40.405797101449274
2015-08-20,54.34,1.38,39.376811594202906
2015-08-21,52.88,1.38,38.31884057971015
2015-08-24,51.0,1.38,36.95652173913044
2015-08-25,50.61,1.38,36.673913043478265
2015-08-26,52.39,1.38,37.96376811594203
2015-08-27,53.34,1.38,38.652173913043484
2015-08-28,53.53,1.38,38.78985507246377
2015-08-31,52.79,1.38,38.2536231884058
2015-09-01,51.01,1.38,36.96376811594203
2015-09-02,51.75,1.38,37.5
2015-09-03,51.76,1.38,37.507246376811594
2015-09-04,50.8,1.38,36.811594202898554
2015-09-08,52.84,1.38,38.28985507246377
2015-09-09,52.57,1.38,38.094202898550726
2015-09-10,52.38,1.38,37.95652173913044
2015-09-11,52.74,1.38,38.21739130434783
2015-09-14,52.42,1.38,37.98550724637681
2015-09-15,52.87,1.38,38.311594202898554
2015-09-16,54.84,1.38,39.739130434782616
2015-09-17,54.75,1.38,39.673913043478265
2015-09-18,54.19,1.38,39.268115942028984
2015-09-21,55.0,1.38,39.85507246376812
2015-09-22,55.08,1.38,39.913043478260875
2015-09-23,55.2,1.38,40.00000000000001
2015-09-24,55.06,1.38,39.89855072463769
2015-09-25,55.46,1.38,40.18840579710145
2015-09-28,54.61,1.38,39.572463768115945
2015-09-29,55.0,1.38,39.85507246376812
2015-09-30,55.35,1.38,40.108695652173914
2015-10-01,54.97,1.38,39.833333333333336
2015-10-02,56.83,1.38,41.18115942028986
2015-10-05,57.37,1.38,41.572463768115945
2015-10-06,56.62,1.38,41.028985507246375
2015-10-07,56.47,1.38,40.92028985507247
2015-10-08,57.05,1.38,41.34057971014493
2015-10-09,57.33,1.38,41.54347826086957
2015-10-12,57.5,1.38,41.66666666666667
2015-10-13,57.03,1.38,41.32608695652174
2015-10-14,56.5,1.38,40.94202898550725
2015-10-15,57.28,1.38,41.5072463768116
2015-10-16,57.97,1.38,42.007246376811594
2015-10-19,58.47,1.38,42.369565217391305
2015-10-20,58.33,1.38,42.268115942028984
2015-10-21,57.86,1.38,41.92753623188406
2015-10-22,59.08,1.38,42.811594202898554
2015-10-23,59.66,1.38,43.231884057971016
2015-10-26,59.51,1.38,43.1231884057971
2015-10-27,59.12,1.38,42.84057971014493
2015-10-28,59.9,1.38,43.40579710144928
2015-10-29,59.75,1.38,43.29710144927537
2015-10-30,59.58,1.38,43.173913043478265
2015-11-02,59.64,1.38,43.21739130434783
2015-11-03,59.3,1.38,42.971014492753625
2015-11-04,58.93,1.38,42.70289855072464
2015-11-05,57.33,0.28,204.74999999999997
2015-11-06,57.17,0.28,204.17857142857142
2015-11-09,56.94,0.28,203.35714285714283
2015-11-10,57.02,0.28,203.64285714285714
2015-11-11,56.94,0.28,203.35714285714283
2015-11-12,56.37,0.28,201.32142857142856
2015-11-13,54.73,0.28,195.4642857142857
2015-11-16,55.16,0.28,196.99999999999997
2015-11-17,54.94,0.28,196.2142857142857
2015-11-18,55.13,0.28,196.89285714285714
2015-11-19,55.42,0.28,197.92857142857142
2015-11-20,55.85,0.28,199.4642857142857
2015-11-23,54.9,0.28,196.07142857142856
2015-11-24,55.08,0.28,196.7142857142857
2015-11-25,54.9,0.28,196.07142857142856
2015-11-27,55.1,0.28,196.78571428571428
2015-11-30,54.98,0.28,196.35714285714283
2015-12-01,55.21,0.28,197.17857142857142
2015-12-02,54.65,0.28,195.17857142857142
2015-12-03,54.04,0.28,192.99999999999997
2015-12-04,54.95,0.28,196.25
2015-12-07,54.65,0.28,195.17857142857142
2015-12-08,54.15,0.28,193.3928571428571
2015-12-09,52.57,0.28,187.74999999999997
2015-12-10,52.86,0.28,188.78571428571428
2015-12-11,52.67,0.28,188.10714285714283
2015-12-14,53.18,0.28,189.92857142857142
2015-12-15,53.66,0.28,191.6428571428571
2015-12-16,54.44,0.28,194.4285714285714
2015-12-17,53.87,0.28,192.3928571428571
2015-12-18,53.55,0.28,191.24999999999997
2015-12-21,53.86,0.28,192.35714285714283
2015-12-22,54.18,0.28,193.49999999999997
2015-12-23,54.63,0.28,195.10714285714286
2015-12-24,54.6,0.28,195.0
2015-12-28,54.75,0.28,195.53571428571428
2015-12-29,54.84,0.28,195.85714285714286
2015-12-30,54.54,0.28,194.78571428571428
2015-12-31,53.73,0.28,191.8928571428571
2016-01-04,52.39,0.28,187.10714285714283
2016-01-05,52.93,0.28,189.03571428571428
2016-01-06,52.52,0.28,187.57142857142856
2016-01-07,50.83,0.28,181.53571428571425
2016-01-08,50.48,0.28,180.28571428571425
2016-01-11,50.67,0.28,180.9642857142857
2016-01-12,51.27,0.28,183.10714285714286
2016-01-13,49.64,0.28,177.28571428571428
2016-01-14,50.73,0.28,181.1785714285714
2016-01-15,50.41,0.28,180.03571428571425
2016-01-19,50.81,0.28,181.4642857142857
2016-01-20,50.24,0.28,179.42857142857142
2016-01-21,50.14,0.28,179.07142857142856
2016-01-22,51.85,0.28,185.17857142857142
2016-01-25,51.53,0.28,184.03571428571428
2016-01-26,52.09,0.28,186.03571428571428
2016-01-27,52.21,0.28,186.4642857142857
2016-01-28,52.37,0.28,187.03571428571425
2016-01-29,53.56,0.28,191.28571428571428
2016-02-01,53.86,0.28,192.35714285714283
2016-02-02,52.54,0.28,187.6428571428571
2016-02-03,52.98,0.28,189.2142857142857
2016-02-04,52.73,0.34,155.08823529411762
2016-02-05,51.49,0.34,151.44117647058823
2016-02-08,51.95,0.34,152.7941176470588
2016-02-09,52.22,0.34,153.58823529411762
2016-02-10,53.53,0.34,157.44117647058823
2016-02-11,53.4,0.34,157.05882352941174
2016-02-12,54.35,0.34,159.85294117647058
2016-02-16,55.08,0.34,161.99999999999997
2016-02-17,55.43,0.34,163.02941176470586
2016-02-18,55.52,0.34,163.2941176470588
2016-02-19,55.75,0.34,163.97058823529412
2016-02-22,56.14,0.34,165.1176470588235
2016-02-23,56.52,0.34,166.23529411764704
2016-02-24,55.72,0.34,163.88235294117646
2016-02-25,56.62,0.34,166.52941176470586
2016-02-26,56.57,0.34,166.38235294117646
2016-02-29,56.13,0.34,165.08823529411765
2016-03-01,57.55,0.34,169.26470588235293
2016-03-02,57.42,0.34,168.88235294117646
2016-03-03,57.51,0.34,169.1470588235294
2016-03-04,57.5,0.34,169.1176470588235
2016-03-07,57.29,0.34,168.49999999999997
2016-03-08,56.52,0.34,166.23529411764704
2016-03-09,56.7,0.34,166.76470588235293
2016-03-10,55.8,0.34,164.1176470588235
2016-03-11,56.2,0.34,165.2941176470588
2016-03-14,56.21,0.34,165.3235294117647
2016-03-15,56.15,0.34,165.1470588235294
2016-03-16,56.58,0.34,166.41176470588235
2016-03-17,57.38,0.34,168.76470588235293
2016-03-18,57.98,0.34,170.52941176470586
2016-03-21,57.69,0.34,169.67647058823528
2016-03-22,57.6,0.34,169.41176470588235
2016-03-23,57.31,0.34,168.55882352941177
2016-03-24,56.97,0.34,167.55882352941174
2016-03-28,57.76,0.34,169.88235294117646
2016-03-29,59.02,0.34,173.58823529411765
2016-03-30,59.18,0.34,174.05882352941174
2016-03-31,59.31,0.34,174.44117647058823
2016-04-01,59.42,0.34,174.76470588235293
2016-04-04,58.98,0.34,173.4705882352941
2016-04-05,58.58,0.34,172.2941176470588
2016-04-06,59.42,0.34,174.76470588235293
2016-04-07,58.62,0.34,172.41176470588232
2016-04-08,58.91,0.34,173.26470588235293
2016-04-11,59.06,0.34,173.70588235294116
2016-04-12,58.52,0.34,172.11764705882354
2016-04-13,59.73,0.34,175.67647058823528
2016-04-14,59.71,0.34,175.6176470588235
2016-04-15,59.59,0.34,175.26470588235293
2016-04-18,60.36,0.34,177.52941176470586
2016-04-19,61.05,0.34,179.55882352941174
2016-04-20,60.43,0.34,177.73529411764704
2016-04-21,59.85,0.34,176.02941176470588
2016-04-22,60.08,0.34,176.70588235294116
2016-04-25,59.91,0.34,176.20588235294116
2016-04-26,60.38,0.34,177.58823529411765
2016-04-27,60.68,0.34,178.47058823529412
2016-04-28,59.73,0.34,175.67647058823528
2016-04-29,59.84,0.34,176.0
2016-05-02,60.98,0.34,179.35294117647058
2016-05-03,60.24,0.34,177.17647058823528
2016-05-04,59.58,0.34,175.23529411764704
2016-05-05,59.12,0.54,109.48148148148147
2016-05-06,60.24,0.54,111.55555555555556
2016-05-09,60.35,0.54,111.75925925925925
2016-05-10,61.38,0.54,113.66666666666666
2016-05-11,61.2,0.54,113.33333333333333
2016-05-12,61.23,0.54,113.38888888888887
2016-05-13,61.75,0.54,114.35185185185185
2016-05-16,62.38,0.54,115.51851851851852
2016-05-17,62.04,0.54,114.88888888888889
2016-05-18,63.18,0.54,116.99999999999999
2016-05-19,62.65,0.54,116.0185185185185
2016-05-20,63.79,0.54,118.12962962962962
2016-05-23,63.57,0.54,117.72222222222221
2016-05-24,65.36,0.54,121.03703703703702
2016-05-25,64.83,0.54,120.05555555555554
2016-05-26,64.48,0.54,119.4074074074074
2016-05-27,64.59,0.54,119.61111111111111
2016-05-31,64.19,0.54,118.87037037037035
2016-06-01,64.17,0.54,118.83333333333333
2016-06-02,64.2,0.54,118.88888888888889
2016-06-03,64.34,0.54,119.14814814814815
2016-06-06,64.45,0.54,119.35185185185185
2016-06-07,63.79,0.54,118.12962962962962
2016-06-08,63.79,0.54,118.12962962962962
2016-06-09,63.78,0.54,118.1111111111111
2016-06-10,63.54,0.54,117.66666666666666
2016-06-13,63.15,0.54,116.94444444444443
2016-06-14,64.28,0.54,119.03703703703704
2016-06-15,63.75,0.54,118.05555555555554
2016-06-16,64.46,0.54,119.37037037037035
2016-06-17,63.43,0.54,117.46296296296295
2016-06-20,64.03,0.54,118.57407407407406
2016-06-21,64.27,0.54,119.0185185185185
2016-06-22,64.23,0.54,118.94444444444444
2016-06-23,65.11,0.54,120.57407407407406
2016-06-24,62.73,0.54,116.16666666666666
2016-06-27,61.6,0.54,114.07407407407408
2016-06-28,62.94,0.54,116.55555555555554
2016-06-29,63.68,0.54,117.92592592592592
2016-06-30,65.2,0.54,120.74074074074073
2016-07-01,65.37,0.54,121.05555555555556
2016-07-05,65.47,0.54,121.24074074074073
2016-07-06,65.64,0.54,121.55555555555554
2016-07-07,65.69,0.54,121.64814814814814
2016-07-08,66.62,0.54,123.37037037037037
2016-07-11,66.99,0.54,124.05555555555554
2016-07-12,66.97,0.54,124.0185185185185
2016-07-13,66.8,0.54,123.7037037037037
2016-07-14,67.17,0.54,124.38888888888889
2016-07-15,66.7,0.54,123.51851851851852
2016-07-18,66.65,0.54,123.42592592592592
2016-07-19,67.03,0.54,124.12962962962962
2016-07-20,67.58,0.54,125.14814814814814
2016-07-21,67.38,0.54,124.77777777777776
2016-07-22,68.05,0.54,126.0185185185185
2016-07-25,67.61,0.54,125.2037037037037
2016-07-26,68.37,0.54,126.61111111111111
2016-07-27,68.18,0.54,126.25925925925927
2016-07-28,67.65,0.54,125.27777777777779
2016-07-29,67.68,0.54,125.33333333333334
2016-08-01,68.6,0.54,127.03703703703702
2016-08-02,68.08,0.54,126.07407407407406
2016-08-03,67.98,0.54,125.88888888888889
2016-08-04,68.28,0.54,126.44444444444444
2016-08-05,68.76,0.54,127.33333333333333
2016-08-08,68.49,0.54,126.83333333333331
2016-08-09,68.63,1.44,47.65972222222222
2016-08-10,69.51,1.44,48.270833333333336
2016-08-11,69.12,1.44,48.00000000000001
2016-08-12,68.48,1.44,47.55555555555556
2016-08-15,67.99,1.44,47.21527777777778
2016-08-16,67.06,1.44,46.56944444444445
2016-08-17,66.64,1.44,46.27777777777778
2016-08-18,66.9,1.44,46.458333333333336
2016-08-19,67.0,1.44,46.52777777777778
2016-08-22,68.08,1.44,47.27777777777778
2016-08-23,68.35,1.44,47.46527777777778
2016-08-24,68.37,1.44,47.47916666666667
2016-08-25,69.08,1.44,47.97222222222222
2016-08-26,69.0,1.44,47.91666666666667
2016-08-29,69.03,1.44,47.9375
2016-08-30,69.06,1.44,47.958333333333336
2016-08-31,69.3,1.44,48.125
2016-09-01,70.15,1.44,48.715277777777786
2016-09-02,70.92,1.44,49.25
2016-09-06,71.22,1.44,49.458333333333336
2016-09-07,71.41,1.44,49.59027777777778
2016-09-08,71.05,1.44,49.34027777777778
2016-09-09,69.42,1.44,48.208333333333336
2016-09-12,69.95,1.44,48.57638888888889
2016-09-13,68.73,1.44,47.72916666666667
2016-09-14,67.97,1.44,47.20138888888889
2016-09-15,68.55,1.44,47.604166666666664
2016-09-16,68.69,1.44,47.701388888888886
2016-09-19,68.59,1.44,47.63194444444445
2016-09-20,68.72,1.44,47.72222222222222
2016-09-21,69.52,1.44,48.27777777777778
2016-09-22,69.84,1.44,48.50000000000001
2016-09-23,68.77,1.44,47.75694444444444
2016-09-26,69.87,1.44,48.520833333333336
2016-09-27,69.07,1.44,47.96527777777777
2016-09-28,69.37,1.44,48.173611111111114
2016-09-29,67.38,1.44,46.791666666666664
2016-09-30,67.79,1.44,47.07638888888889
2016-10-03,67.58,1.44,46.93055555555556
2016-10-04,67.34,1.44,46.76388888888889
2016-10-05,67.32,1.44,46.75
2016-10-06,67.92,1.44,47.16666666666667
2016-10-07,66.89,1.44,46.45138888888889
2016-10-10,66.61,1.44,46.25694444444444
2016-10-11,65.11,1.44,45.21527777777778
2016-10-12,65.36,1.44,45.38888888888889
2016-10-13,65.26,1.44,45.31944444444445
2016-10-14,65.74,1.44,45.65277777777778
2016-10-17,65.52,1.44,45.5
2016-10-18,65.5,1.44,45.486111111111114
2016-10-19,64.99,1.44,45.13194444444444
2016-10-20,64.17,1.44,44.5625
2016-10-21,64.36,1.44,44.69444444444444
2016-10-24,64.59,1.44,44.85416666666667
2016-10-25,65.08,1.44,45.19444444444444
2016-10-26,64.5,1.44,44.79166666666667
2016-10-27,63.88,1.44,44.361111111111114
2016-10-28,64.07,1.44,44.49305555555555
2016-10-31,64.66,1.44,44.90277777777778
2016-11-01,64.13,1.44,44.53472222222222
2016-11-02,64.02,1.44,44.458333333333336
2016-11-03,64.12,1.44,44.527777777777786
2016-11-04,64.03,1.44,44.46527777777778
2016-11-07,65.18,1.44,45.26388888888889
2016-11-08,65.68,1.44,45.611111111111114
2016-11-09,62.15,0.28,221.9642857142857
2016-11-10,60.71,0.28,216.82142857142856
2016-11-11,60.63,0.28,216.53571428571428
2016-11-14,60.56,0.28,216.28571428571428
2016-11-15,61.0,0.28,217.85714285714283
2016-11-16,62.77,0.28,224.17857142857142
2016-11-17,64.89,0.28,231.74999999999997
2016-11-18,65.16,0.28,232.7142857142857
2016-11-21,65.68,0.28,234.57142857142858
2016-11-22,65.62,0.28,234.35714285714286
2016-11-23,65.9,0.28,235.35714285714286
2016-11-25,65.86,0.28,235.2142857142857
2016-11-28,65.94,0.28,235.49999999999997
2016-11-29,66.89,0.28,238.8928571428571
2016-11-30,64.74,0.28,231.21428571428567
2016-12-01,64.19,0.28,229.24999999999997
2016-12-02,63.51,0.28,226.82142857142856
2016-12-05,64.04,0.28,228.71428571428572
2016-12-06,64.1,0.28,228.9285714285714
2016-12-07,65.48,0.28,233.85714285714286
2016-12-08,65.61,0.28,234.32142857142856
2016-12-09,65.76,0.28,234.85714285714286
2016-12-12,65.16,0.28,232.7142857142857
2016-12-13,65.31,0.28,233.25
2016-12-14,64.93,0.28,231.89285714285714
2016-12-15,65.33,0.28,233.32142857142856
2016-12-16,65.48,0.28,233.85714285714286
2016-12-19,65.89,0.28,235.32142857142856
2016-12-20,66.34,0.28,236.92857142857142
2016-12-21,65.59,0.28,234.25
2016-12-22,65.59,0.28,234.25
2016-12-23,66.08,0.28,235.99999999999997
2016-12-27,66.29,0.28,236.75
2016-12-28,66.52,0.28,237.57142857142853
2016-12-29,66.85,0.28,238.74999999999994
2016-12-30,66.3,0.28,236.78571428571425
2017-01-03,65.93,0.28,235.46428571428572
2017-01-04,66.37,0.28,237.03571428571428
2017-01-05,66.03,0.28,235.82142857142856
2017-01-06,66.3,0.28,236.78571428571425
2017-01-09,66.15,0.28,236.25
2017-01-10,66.02,0.28,235.78571428571425
2017-01-11,66.11,0.28,236.10714285714283
2017-01-12,66.21,0.28,236.46428571428567
2017-01-13,66.22,0.28,236.49999999999997
2017-01-17,66.2,0.28,236.42857142857142
2017-01-18,66.11,0.28,236.10714285714283
2017-01-19,65.74,0.28,234.78571428571425
2017-01-20,65.86,0.28,235.2142857142857
2017-01-23,65.86,0.28,235.2142857142857
2017-01-24,67.01,0.28,239.32142857142856
2017-01-25,67.58,0.28,241.35714285714283
2017-01-26,67.39,0.28,240.67857142857142
2017-01-27,67.24,0.28,240.1428571428571
2017-01-30,66.41,0.28,237.1785714285714
2017-01-31,66.53,0.28,237.60714285714283
2017-02-01,65.87,0.28,235.25
2017-02-02,67.98,0.28,242.78571428571428
2017-02-03,68.56,0.28,244.85714285714283
2017-02-06,68.07,0.28,243.1071428571428
2017-02-07,68.49,0.28,244.6071428571428
2017-02-08,68.18,0.26,262.2307692307692
2017-02-09,67.18,0.26,258.3846153846154
2017-02-10,67.32,0.26,258.9230769230769
2017-02-13,67.88,0.26,261.07692307692304
2017-02-14,67.56,0.26,259.84615384615387
2017-02-15,68.16,0.26,262.15384615384613
2017-02-16,68.62,0.26,263.9230769230769
2017-02-17,68.58,0.26,263.7692307692308
2017-02-21,69.14,0.26,265.9230769230769
2017-02-22,68.86,0.26,264.8461538461538
2017-02-23,68.97,0.26,265.2692307692308
2017-02-24,70.36,0.26,270.6153846153846
2017-02-27,69.82,0.26,268.5384615384615
2017-02-28,69.33,0.26,266.65384615384613
2017-03-01,70.6,0.26,271.5384615384615
2017-03-02,69.95,0.26,269.03846153846155
2017-03-03,69.63,0.26,267.80769230769226
2017-03-06,69.07,0.26,265.65384615384613
2017-03-07,68.63,0.26,263.96153846153845
2017-03-08,68.3,0.26,262.6923076923077
2017-03-09,68.62,0.26,263.9230769230769
2017-03-10,68.5,0.26,263.46153846153845
2017-03-13,68.74,0.26,264.38461538461536
2017-03-14,68.77,0.26,264.5
2017-03-15,68.81,0.26,264.65384615384613
2017-03-16,69.29,0.26,266.5
2017-03-17,69.28,0.26,266.46153846153845
2017-03-20,68.48,0.26,263.3846153846154
2017-03-21,67.74,0.26,260.5384615384615
2017-03-22,68.36,0.26,262.9230769230769
2017-03-23,68.01,0.26,261.5769230769231
2017-03-24,67.76,0.26,260.61538461538464
2017-03-27,67.55,0.26,259.80769230769226
2017-03-28,67.84,0.26,260.9230769230769
2017-03-29,67.54,0.26,259.7692307692308
2017-03-30,67.9,0.26,261.1538461538462
2017-03-31,67.95,0.26,261.34615384615387
2017-04-03,67.64,0.26,260.15384615384613
2017-04-04,66.94,0.26,257.46153846153845
2017-04-05,66.89,0.26,257.2692307692308
2017-04-06,66.95,0.26,257.5
2017-04-07,66.66,0.26,256.38461538461536
2017-04-10,66.9,0.26,257.3076923076923
2017-04-11,67.79,0.26,260.7307692307692
2017-04-12,67.67,0.26,260.2692307692308
2017-04-13,67.03,0.26,257.8076923076923
2017-04-17,67.84,0.26,260.9230769230769
2017-04-18,67.94,0.26,261.30769230769226
2017-04-19,68.23,0.26,262.4230769230769
2017-04-20,68.47,0.26,263.3461538461538
2017-04-21,68.46,0.26,263.30769230769226
2017-04-24,69.37,0.26,266.8076923076923
2017-04-25,69.72,0.26,268.15384615384613
2017-04-26,69.72,0.26,268.15384615384613
2017-04-27,70.19,0.26,269.96153846153845
2017-04-28,69.94,0.26,269.0
2017-05-01,69.9,0.26,268.84615384615387
2017-05-02,69.96,0.26,269.07692307692304
