date,BSX,BSX_EPS,PE Ratio
2007-05-08,16.58,0.19,87.26315789473684
2007-05-09,16.24,0.08,202.99999999999997
2007-05-10,15.96,0.08,199.5
2007-05-11,15.85,0.08,198.125
2007-05-14,15.59,0.08,194.875
2007-05-15,15.59,0.08,194.875
2007-05-16,15.81,0.08,197.625
2007-05-17,15.45,0.08,193.125
2007-05-18,15.44,0.08,193.0
2007-05-21,15.53,0.08,194.125
2007-05-22,15.61,0.08,195.125
2007-05-23,15.71,0.08,196.375
2007-05-24,15.77,0.08,197.125
2007-05-25,15.75,0.08,196.875
2007-05-29,15.61,0.08,195.125
2007-05-30,15.43,0.08,192.875
2007-05-31,15.67,0.08,195.875
2007-06-01,15.69,0.08,196.125
2007-06-04,15.98,0.08,199.75
2007-06-05,15.91,0.08,198.875
2007-06-06,16.09,0.08,201.125
2007-06-07,15.97,0.08,199.625
2007-06-08,16.15,0.08,201.87499999999997
2007-06-11,16.17,0.08,202.12500000000003
2007-06-12,16.05,0.08,200.625
2007-06-13,16.14,0.08,201.75
2007-06-14,16.49,0.08,206.12499999999997
2007-06-15,16.38,0.08,204.74999999999997
2007-06-18,16.35,0.08,204.375
2007-06-19,16.32,0.08,204.0
2007-06-20,16.01,0.08,200.12500000000003
2007-06-21,16.01,0.08,200.12500000000003
2007-06-22,15.78,0.08,197.25
2007-06-25,15.48,0.08,193.5
2007-06-26,15.47,0.08,193.375
2007-06-27,15.46,0.08,193.25
2007-06-28,15.5,0.08,193.75
2007-06-29,15.34,0.08,191.75
2007-07-02,15.48,0.08,193.5
2007-07-03,15.68,0.08,196.0
2007-07-05,15.57,0.08,194.625
2007-07-06,15.51,0.08,193.875
2007-07-09,15.72,0.08,196.5
2007-07-10,15.32,0.08,191.5
2007-07-11,15.47,0.08,193.375
2007-07-12,15.46,0.08,193.25
2007-07-13,15.41,0.08,192.625
2007-07-16,15.5,0.08,193.75
2007-07-17,15.38,0.08,192.25
2007-07-18,15.12,0.08,189.0
2007-07-19,15.17,0.08,189.625
2007-07-20,14.79,0.08,184.87499999999997
2007-07-23,14.7,0.08,183.75
2007-07-24,14.37,0.08,179.625
2007-07-25,14.07,0.08,175.875
2007-07-26,13.64,0.08,170.5
2007-07-27,13.36,0.08,167.0
2007-07-30,13.3,0.08,166.25
2007-07-31,13.15,0.08,164.375
2007-08-01,13.19,0.08,164.875
2007-08-02,13.43,0.08,167.875
2007-08-03,13.09,0.08,163.625
2007-08-06,12.91,0.08,161.375
2007-08-07,12.93,0.08,161.625
2007-08-08,13.2,0.07,188.57142857142856
2007-08-09,13.76,0.07,196.57142857142856
2007-08-10,13.08,0.07,186.85714285714283
2007-08-13,13.04,0.07,186.28571428571425
2007-08-14,13.03,0.07,186.1428571428571
2007-08-15,12.91,0.07,184.42857142857142
2007-08-16,12.74,0.07,181.99999999999997
2007-08-17,12.52,0.07,178.85714285714283
2007-08-20,12.23,0.07,174.7142857142857
2007-08-21,12.16,0.07,173.7142857142857
2007-08-22,12.47,0.07,178.14285714285714
2007-08-23,12.71,0.07,181.57142857142856
2007-08-24,12.69,0.07,181.28571428571425
2007-08-27,12.65,0.07,180.7142857142857
2007-08-28,12.57,0.07,179.57142857142856
2007-08-29,12.85,0.07,183.57142857142856
2007-08-30,12.69,0.07,181.28571428571425
2007-08-31,12.83,0.07,183.28571428571428
2007-09-04,13.2,0.07,188.57142857142856
2007-09-05,13.1,0.07,187.1428571428571
2007-09-06,13.23,0.07,189.0
2007-09-07,13.21,0.07,188.71428571428572
2007-09-10,13.17,0.07,188.1428571428571
2007-09-11,13.49,0.07,192.7142857142857
2007-09-12,13.14,0.07,187.7142857142857
2007-09-13,13.17,0.07,188.1428571428571
2007-09-14,13.5,0.07,192.85714285714283
2007-09-17,13.43,0.07,191.85714285714283
2007-09-18,13.51,0.07,192.99999999999997
2007-09-19,13.68,0.07,195.42857142857142
2007-09-20,13.7,0.07,195.7142857142857
2007-09-21,13.75,0.07,196.42857142857142
2007-09-24,14.11,0.07,201.57142857142856
2007-09-25,14.2,0.07,202.85714285714283
2007-09-26,14.2,0.07,202.85714285714283
2007-09-27,13.92,0.07,198.85714285714283
2007-09-28,13.95,0.07,199.28571428571425
2007-10-01,14.12,0.07,201.7142857142857
2007-10-02,13.88,0.07,198.28571428571428
2007-10-03,13.91,0.07,198.7142857142857
2007-10-04,13.92,0.07,198.85714285714283
2007-10-05,14.26,0.07,203.7142857142857
2007-10-08,14.19,0.07,202.7142857142857
2007-10-09,14.65,0.07,209.28571428571428
2007-10-10,14.64,0.07,209.14285714285714
2007-10-11,15.01,0.07,214.42857142857142
2007-10-12,15.02,0.07,214.57142857142856
2007-10-15,15.03,0.07,214.7142857142857
2007-10-16,14.3,0.07,204.28571428571428
2007-10-17,14.14,0.07,202.0
2007-10-18,13.85,0.07,197.85714285714283
2007-10-19,14.42,0.07,205.99999999999997
2007-10-22,14.3,0.07,204.28571428571428
2007-10-23,14.55,0.07,207.85714285714286
2007-10-24,14.04,0.07,200.57142857142853
2007-10-25,13.8,0.07,197.14285714285714
2007-10-26,13.76,0.07,196.57142857142856
2007-10-29,13.7,0.07,195.7142857142857
2007-10-30,13.93,0.07,198.99999999999997
2007-10-31,13.87,0.07,198.1428571428571
2007-11-01,13.3,0.07,190.0
2007-11-02,13.24,0.07,189.14285714285714
2007-11-05,13.2,0.07,188.57142857142856
2007-11-06,13.12,0.07,187.4285714285714
2007-11-07,12.52,0.02,626.0
2007-11-08,12.49,0.02,624.5
2007-11-09,12.66,0.02,633.0
2007-11-12,12.66,0.02,633.0
2007-11-13,12.94,0.02,647.0
2007-11-14,12.75,0.02,637.5
2007-11-15,12.53,0.02,626.5
2007-11-16,12.1,0.02,605.0
2007-11-19,12.21,0.02,610.5
2007-11-20,12.38,0.02,619.0
2007-11-21,12.42,0.02,621.0
2007-11-23,12.51,0.02,625.5
2007-11-26,12.24,0.02,612.0
2007-11-27,12.69,0.02,634.5
2007-11-28,12.73,0.02,636.5
2007-11-29,12.55,0.02,627.5
2007-11-30,12.63,0.02,631.5
2007-12-03,13.0,0.02,650.0
2007-12-04,12.63,0.02,631.5
2007-12-05,12.95,0.02,647.5
2007-12-06,12.99,0.02,649.5
2007-12-07,12.73,0.02,636.5
2007-12-10,13.04,0.02,652.0
2007-12-11,12.7,0.02,635.0
2007-12-12,12.63,0.02,631.5
2007-12-13,12.22,0.02,611.0
2007-12-14,11.95,0.02,597.5
2007-12-17,11.47,0.02,573.5
2007-12-18,11.67,0.02,583.5
2007-12-19,11.51,0.02,575.5
2007-12-20,11.59,0.02,579.5
2007-12-21,11.83,0.02,591.5
2007-12-24,11.47,0.02,573.5
2007-12-26,11.86,0.02,593.0
2007-12-27,11.71,0.02,585.5
2007-12-28,11.72,0.02,586.0
2007-12-31,11.63,0.02,581.5
2008-01-02,11.41,0.02,570.5
2008-01-03,11.39,0.02,569.5
2008-01-04,11.31,0.02,565.5
2008-01-07,11.53,0.02,576.5
2008-01-08,10.98,0.02,549.0
2008-01-09,10.98,0.02,549.0
2008-01-10,11.7,0.02,585.0
2008-01-11,11.74,0.02,587.0
2008-01-14,11.93,0.02,596.5
2008-01-15,11.51,0.02,575.5
2008-01-16,12.05,0.02,602.5
2008-01-17,12.35,0.02,617.5
2008-01-18,12.13,0.02,606.5
2008-01-22,12.13,0.02,606.5
2008-01-23,12.09,0.02,604.5
2008-01-24,11.96,0.02,598.0
2008-01-25,11.84,0.02,592.0
2008-01-28,11.85,0.02,592.5
2008-01-29,11.96,0.02,598.0
2008-01-30,11.95,0.02,597.5
2008-01-31,12.15,0.02,607.5
2008-02-01,12.37,0.02,618.5
2008-02-04,12.85,0.02,642.5
2008-02-05,12.77,0.02,638.5
2008-02-06,12.63,0.02,631.5
2008-02-07,12.24,0.02,612.0
2008-02-08,12.33,0.02,616.5
2008-02-11,12.41,0.02,620.5
2008-02-12,12.52,0.02,626.0
2008-02-13,12.59,0.02,629.5
2008-02-14,12.57,0.02,628.5
2008-02-15,12.81,0.02,640.5
2008-02-19,12.75,0.02,637.5
2008-02-20,12.61,0.02,630.5
2008-02-21,12.43,0.02,621.5
2008-02-22,12.31,0.02,615.5
2008-02-25,13.05,0.02,652.5
2008-02-26,13.21,0.02,660.5
2008-02-27,13.0,0.02,650.0
2008-02-28,12.72,0.04,318.0
2008-02-29,12.59,0.04,314.75
2008-03-03,12.65,0.04,316.25
2008-03-04,12.75,0.04,318.75
2008-03-05,12.79,0.04,319.75
2008-03-06,12.68,0.04,317.0
2008-03-07,12.35,0.04,308.75
2008-03-10,12.33,0.04,308.25
2008-03-11,12.56,0.04,314.0
2008-03-12,12.75,0.04,318.75
2008-03-13,12.86,0.04,321.5
2008-03-14,12.63,0.04,315.75
2008-03-17,12.2,0.04,305.0
2008-03-18,12.6,0.04,315.0
2008-03-19,12.54,0.04,313.5
2008-03-20,12.43,0.04,310.75
2008-03-24,12.85,0.04,321.25
2008-03-25,12.97,0.04,324.25
2008-03-26,12.74,0.04,318.5
2008-03-27,12.83,0.04,320.75
2008-03-28,12.61,0.04,315.25
2008-03-31,12.87,0.04,321.75
2008-04-01,13.6,0.04,340.0
2008-04-02,13.59,0.04,339.75
2008-04-03,13.52,0.04,338.0
2008-04-04,14.11,0.04,352.75
2008-04-07,13.74,0.04,343.5
2008-04-08,13.63,0.04,340.75
2008-04-09,13.46,0.04,336.5
2008-04-10,13.27,0.04,331.75
2008-04-11,12.88,0.04,322.0
2008-04-14,12.76,0.04,319.0
2008-04-15,12.48,0.04,312.0
2008-04-16,12.58,0.04,314.5
2008-04-17,12.48,0.04,312.0
2008-04-18,12.65,0.04,316.25
2008-04-21,13.03,0.04,325.75
2008-04-22,12.9,0.04,322.5
2008-04-23,12.64,0.04,316.0
2008-04-24,12.6,0.04,315.0
2008-04-25,12.77,0.04,319.25
2008-04-28,12.94,0.04,323.5
2008-04-29,13.28,0.04,332.0
2008-04-30,13.33,0.04,333.25
2008-05-01,13.56,0.04,339.0
2008-05-02,13.42,0.04,335.5
2008-05-05,13.29,0.04,332.25
2008-05-06,13.73,0.04,343.25
2008-05-07,13.42,0.04,335.5
2008-05-08,13.68,0.04,342.0
2008-05-09,13.42,0.12,111.83333333333334
2008-05-12,13.41,0.12,111.75
2008-05-13,13.01,0.12,108.41666666666667
2008-05-14,13.29,0.12,110.75
2008-05-15,13.43,0.12,111.91666666666667
2008-05-16,13.4,0.12,111.66666666666667
2008-05-19,13.38,0.12,111.50000000000001
2008-05-20,13.55,0.12,112.91666666666667
2008-05-21,13.47,0.12,112.25000000000001
2008-05-22,13.5,0.12,112.5
2008-05-23,13.12,0.12,109.33333333333333
2008-05-27,13.44,0.12,112.0
2008-05-28,13.16,0.12,109.66666666666667
2008-05-29,13.27,0.12,110.58333333333333
2008-05-30,13.29,0.12,110.75
2008-06-02,13.11,0.12,109.25
2008-06-03,13.4,0.12,111.66666666666667
2008-06-04,13.51,0.12,112.58333333333334
2008-06-05,13.8,0.12,115.00000000000001
2008-06-06,13.49,0.12,112.41666666666667
2008-06-09,13.33,0.12,111.08333333333334
2008-06-10,13.1,0.12,109.16666666666667
2008-06-11,12.84,0.12,107.0
2008-06-12,13.18,0.12,109.83333333333333
2008-06-13,13.29,0.12,110.75
2008-06-16,13.64,0.12,113.66666666666667
2008-06-17,13.66,0.12,113.83333333333334
2008-06-18,13.57,0.12,113.08333333333334
2008-06-19,13.27,0.12,110.58333333333333
2008-06-20,12.68,0.12,105.66666666666667
2008-06-23,12.26,0.12,102.16666666666667
2008-06-24,12.49,0.12,104.08333333333334
2008-06-25,12.65,0.12,105.41666666666667
2008-06-26,12.31,0.12,102.58333333333334
2008-06-27,12.23,0.12,101.91666666666667
2008-06-30,12.29,0.12,102.41666666666666
2008-07-01,12.19,0.12,101.58333333333333
2008-07-02,12.41,0.12,103.41666666666667
2008-07-03,12.35,0.12,102.91666666666667
2008-07-07,12.5,0.12,104.16666666666667
2008-07-08,12.85,0.12,107.08333333333333
2008-07-09,12.56,0.12,104.66666666666667
2008-07-10,12.23,0.12,101.91666666666667
2008-07-11,12.09,0.12,100.75
2008-07-14,12.44,0.12,103.66666666666667
2008-07-15,12.85,0.12,107.08333333333333
2008-07-16,13.49,0.12,112.41666666666667
2008-07-17,13.66,0.12,113.83333333333334
2008-07-18,13.89,0.12,115.75000000000001
2008-07-21,13.8,0.12,115.00000000000001
2008-07-22,12.28,0.12,102.33333333333333
2008-07-23,12.48,0.12,104.00000000000001
2008-07-24,12.19,0.12,101.58333333333333
2008-07-25,12.09,0.12,100.75
2008-07-28,11.82,0.12,98.5
2008-07-29,12.0,0.12,100.0
2008-07-30,11.75,0.12,97.91666666666667
2008-07-31,11.89,0.12,99.08333333333334
2008-08-01,11.96,0.12,99.66666666666667
2008-08-04,12.13,0.12,101.08333333333334
2008-08-05,12.83,0.12,106.91666666666667
2008-08-06,13.09,0.12,109.08333333333334
2008-08-07,12.78,0.12,106.5
2008-08-08,13.27,0.08,165.875
2008-08-11,13.25,0.08,165.625
2008-08-12,13.23,0.08,165.375
2008-08-13,13.38,0.08,167.25
2008-08-14,13.1,0.08,163.75
2008-08-15,13.22,0.08,165.25
2008-08-18,12.9,0.08,161.25
2008-08-19,12.76,0.08,159.5
2008-08-20,12.76,0.08,159.5
2008-08-21,13.0,0.08,162.5
2008-08-22,12.76,0.08,159.5
2008-08-25,12.47,0.08,155.875
2008-08-26,12.45,0.08,155.625
2008-08-27,12.5,0.08,156.25
2008-08-28,12.84,0.08,160.5
2008-08-29,12.56,0.08,157.0
2008-09-02,12.69,0.08,158.625
2008-09-03,12.72,0.08,159.0
2008-09-04,12.26,0.08,153.25
2008-09-05,12.57,0.08,157.125
2008-09-08,12.38,0.08,154.75
2008-09-09,12.4,0.08,155.0
2008-09-10,12.65,0.08,158.125
2008-09-11,13.39,0.08,167.375
2008-09-12,13.51,0.08,168.875
2008-09-15,13.2,0.08,165.0
2008-09-16,12.23,0.08,152.875
2008-09-17,12.07,0.08,150.875
2008-09-18,13.5,0.08,168.75
2008-09-19,13.65,0.08,170.625
2008-09-22,12.47,0.08,155.875
2008-09-23,12.45,0.08,155.625
2008-09-24,12.61,0.08,157.625
2008-09-25,12.98,0.08,162.25
2008-09-26,12.74,0.08,159.25
2008-09-29,11.84,0.08,148.0
2008-09-30,12.27,0.08,153.375
2008-10-01,11.34,0.08,141.75
2008-10-02,11.47,0.08,143.375
2008-10-03,11.05,0.08,138.125
2008-10-06,10.33,0.08,129.125
2008-10-07,9.96,0.08,124.50000000000001
2008-10-08,8.95,0.08,111.87499999999999
2008-10-09,8.39,0.08,104.875
2008-10-10,7.31,0.08,91.375
2008-10-13,9.22,0.08,115.25
2008-10-14,9.3,0.08,116.25
2008-10-15,8.75,0.08,109.375
2008-10-16,8.64,0.08,108.0
2008-10-17,8.67,0.08,108.375
2008-10-20,8.9,0.08,111.25
2008-10-21,8.62,0.08,107.74999999999999
2008-10-22,8.19,0.08,102.37499999999999
2008-10-23,8.45,0.08,105.62499999999999
2008-10-24,7.93,0.08,99.125
2008-10-27,7.11,0.08,88.875
2008-10-28,7.71,0.08,96.375
2008-10-29,8.03,0.08,100.37499999999999
2008-10-30,8.71,0.08,108.87500000000001
2008-10-31,9.03,0.08,112.87499999999999
2008-11-03,8.84,0.08,110.5
2008-11-04,8.94,0.08,111.74999999999999
2008-11-05,8.77,0.08,109.62499999999999
2008-11-06,8.17,0.08,102.125
2008-11-07,8.55,0.07,122.14285714285714
2008-11-10,8.27,0.07,118.14285714285712
2008-11-11,7.88,0.07,112.57142857142856
2008-11-12,7.01,0.07,100.14285714285712
2008-11-13,7.81,0.07,111.57142857142856
2008-11-14,7.39,0.07,105.57142857142856
2008-11-17,7.19,0.07,102.71428571428571
2008-11-18,7.26,0.07,103.71428571428571
2008-11-19,6.55,0.07,93.57142857142856
2008-11-20,5.48,0.07,78.28571428571428
2008-11-21,6.14,0.07,87.71428571428571
2008-11-24,6.04,0.07,86.28571428571428
2008-11-25,6.12,0.07,87.42857142857142
2008-11-26,6.06,0.07,86.57142857142856
2008-11-28,6.17,0.07,88.14285714285714
2008-12-01,5.91,0.07,84.42857142857142
2008-12-02,6.23,0.07,89.0
2008-12-03,6.91,0.07,98.71428571428571
2008-12-04,6.57,0.07,93.85714285714285
2008-12-05,7.61,0.07,108.71428571428571
2008-12-08,7.53,0.07,107.57142857142857
2008-12-09,7.36,0.07,105.14285714285714
2008-12-10,7.22,0.07,103.14285714285712
2008-12-11,7.26,0.07,103.71428571428571
2008-12-12,7.17,0.07,102.42857142857142
2008-12-15,7.23,0.07,103.28571428571428
2008-12-16,7.43,0.07,106.14285714285712
2008-12-17,7.77,0.07,110.99999999999999
2008-12-18,7.8,0.07,111.42857142857142
2008-12-19,7.78,0.07,111.14285714285714
2008-12-22,7.53,0.07,107.57142857142857
2008-12-23,7.37,0.07,105.28571428571428
2008-12-24,7.44,0.07,106.28571428571428
2008-12-26,7.39,0.07,105.57142857142856
2008-12-29,7.36,0.07,105.14285714285714
2008-12-30,7.39,0.07,105.57142857142856
2008-12-31,7.74,0.07,110.57142857142857
2009-01-02,7.88,0.07,112.57142857142856
2009-01-05,7.56,0.07,107.99999999999999
2009-01-06,7.99,0.07,114.14285714285714
2009-01-07,7.76,0.07,110.85714285714285
2009-01-08,7.8,0.07,111.42857142857142
2009-01-09,7.65,0.07,109.28571428571428
2009-01-12,7.35,0.07,104.99999999999999
2009-01-13,7.43,0.07,106.14285714285712
2009-01-14,7.4,0.07,105.71428571428571
2009-01-15,7.6,0.07,108.57142857142856
2009-01-16,7.87,0.07,112.42857142857142
2009-01-20,7.52,0.07,107.42857142857142
2009-01-21,7.88,0.07,112.57142857142856
2009-01-22,7.94,0.07,113.42857142857142
2009-01-23,7.73,0.07,110.42857142857143
2009-01-26,7.96,0.07,113.71428571428571
2009-01-27,8.5,0.07,121.42857142857142
2009-01-28,8.5,0.07,121.42857142857142
2009-01-29,8.76,0.07,125.14285714285712
2009-01-30,8.87,0.07,126.7142857142857
2009-02-02,8.78,0.07,125.4285714285714
2009-02-03,8.77,0.07,125.28571428571426
2009-02-04,9.11,0.07,130.1428571428571
2009-02-05,9.31,0.07,133.0
2009-02-06,9.41,0.07,134.42857142857142
2009-02-09,9.18,0.07,131.14285714285714
2009-02-10,8.59,0.07,122.7142857142857
2009-02-11,8.8,0.07,125.71428571428571
2009-02-12,8.8,0.07,125.71428571428571
2009-02-13,8.66,0.07,123.71428571428571
2009-02-17,8.55,0.07,122.14285714285714
2009-02-18,8.46,0.07,120.85714285714286
2009-02-19,8.69,0.07,124.14285714285712
2009-02-20,8.18,0.07,116.85714285714285
2009-02-23,8.06,0.07,115.14285714285714
2009-02-24,8.3,0.07,118.57142857142857
2009-02-25,8.05,0.07,115.0
2009-02-26,7.44,0.07,106.28571428571428
2009-02-27,7.02,-0.43,-16.325581395348838
2009-03-02,6.64,-0.43,-15.441860465116278
2009-03-03,6.78,-0.43,-15.767441860465118
2009-03-04,7.05,-0.43,-16.3953488372093
2009-03-05,6.46,-0.43,-15.023255813953488
2009-03-06,6.33,-0.43,-14.72093023255814
2009-03-09,6.14,-0.43,-14.27906976744186
2009-03-10,6.7,-0.43,-15.58139534883721
2009-03-11,6.79,-0.43,-15.790697674418604
2009-03-12,7.19,-0.43,-16.72093023255814
2009-03-13,7.42,-0.43,-17.25581395348837
2009-03-16,7.6,-0.43,-17.674418604651162
2009-03-17,7.63,-0.43,-17.74418604651163
2009-03-18,8.19,-0.43,-19.046511627906977
2009-03-19,7.77,-0.43,-18.069767441860463
2009-03-20,7.56,-0.43,-17.58139534883721
2009-03-23,8.05,-0.43,-18.720930232558143
2009-03-24,8.19,-0.43,-19.046511627906977
2009-03-25,8.06,-0.43,-18.74418604651163
2009-03-26,8.57,-0.43,-19.930232558139537
2009-03-27,8.2,-0.43,-19.069767441860463
2009-03-30,7.96,-0.43,-18.511627906976745
2009-03-31,7.95,-0.43,-18.488372093023255
2009-04-01,8.23,-0.43,-19.13953488372093
2009-04-02,8.5,-0.43,-19.767441860465116
2009-04-03,8.39,-0.43,-19.511627906976745
2009-04-06,8.46,-0.43,-19.674418604651166
2009-04-07,8.35,-0.43,-19.41860465116279
2009-04-08,8.66,-0.43,-20.13953488372093
2009-04-09,9.0,-0.43,-20.930232558139537
2009-04-13,8.98,-0.43,-20.88372093023256
2009-04-14,8.92,-0.43,-20.74418604651163
2009-04-15,9.08,-0.43,-21.116279069767444
2009-04-16,9.05,-0.43,-21.04651162790698
2009-04-17,9.02,-0.43,-20.97674418604651
2009-04-20,8.69,-0.43,-20.209302325581394
2009-04-21,8.45,-0.43,-19.651162790697672
2009-04-22,8.66,-0.43,-20.13953488372093
2009-04-23,8.3,-0.43,-19.30232558139535
2009-04-24,8.39,-0.43,-19.511627906976745
2009-04-27,8.23,-0.43,-19.13953488372093
2009-04-28,8.05,-0.43,-18.720930232558143
2009-04-29,8.32,-0.43,-19.348837209302328
2009-04-30,8.41,-0.43,-19.558139534883722
2009-05-01,8.32,-0.43,-19.348837209302328
2009-05-04,8.67,-0.43,-20.162790697674417
2009-05-05,8.62,-0.43,-20.046511627906977
2009-05-06,8.5,-0.43,-19.767441860465116
2009-05-07,8.79,0.12,73.25
2009-05-08,9.31,0.12,77.58333333333334
2009-05-11,9.07,0.12,75.58333333333334
2009-05-12,9.01,0.12,75.08333333333333
2009-05-13,8.67,0.12,72.25
2009-05-14,8.82,0.12,73.5
2009-05-15,8.76,0.12,73.0
2009-05-18,8.83,0.12,73.58333333333334
2009-05-19,8.93,0.12,74.41666666666667
2009-05-20,8.87,0.12,73.91666666666666
2009-05-21,8.8,0.12,73.33333333333334
2009-05-22,8.8,0.12,73.33333333333334
2009-05-26,9.01,0.12,75.08333333333333
2009-05-27,8.98,0.12,74.83333333333334
2009-05-28,9.1,0.12,75.83333333333333
2009-05-29,9.4,0.12,78.33333333333334
2009-06-01,9.55,0.12,79.58333333333334
2009-06-02,10.03,0.12,83.58333333333333
2009-06-03,9.71,0.12,80.91666666666667
2009-06-04,9.4,0.12,78.33333333333334
2009-06-05,9.54,0.12,79.5
2009-06-08,9.41,0.12,78.41666666666667
2009-06-09,9.4,0.12,78.33333333333334
2009-06-10,9.41,0.12,78.41666666666667
2009-06-11,9.35,0.12,77.91666666666667
2009-06-12,9.37,0.12,78.08333333333333
2009-06-15,9.0,0.12,75.0
2009-06-16,9.01,0.12,75.08333333333333
2009-06-17,9.22,0.12,76.83333333333334
2009-06-18,9.39,0.12,78.25000000000001
2009-06-19,9.42,0.12,78.5
2009-06-22,9.24,0.12,77.0
2009-06-23,9.51,0.12,79.25
2009-06-24,9.51,0.12,79.25
2009-06-25,10.0,0.12,83.33333333333334
2009-06-26,10.35,0.12,86.25
2009-06-29,10.42,0.12,86.83333333333334
2009-06-30,10.14,0.12,84.50000000000001
2009-07-01,10.11,0.12,84.25
2009-07-02,9.86,0.12,82.16666666666667
2009-07-06,9.8,0.12,81.66666666666667
2009-07-07,9.95,0.12,82.91666666666666
2009-07-08,9.87,0.12,82.25
2009-07-09,9.66,0.12,80.5
2009-07-10,9.63,0.12,80.25000000000001
2009-07-13,9.92,0.12,82.66666666666667
2009-07-14,10.13,0.12,84.41666666666667
2009-07-15,10.18,0.12,84.83333333333333
2009-07-16,10.24,0.12,85.33333333333334
2009-07-17,10.04,0.12,83.66666666666666
2009-07-20,10.3,0.12,85.83333333333334
2009-07-21,10.32,0.12,86.0
2009-07-22,10.16,0.12,84.66666666666667
2009-07-23,10.43,0.12,86.91666666666667
2009-07-24,10.57,0.12,88.08333333333334
2009-07-27,10.49,0.12,87.41666666666667
2009-07-28,10.7,0.12,89.16666666666666
2009-07-29,10.94,0.12,91.16666666666667
2009-07-30,10.69,0.12,89.08333333333333
2009-07-31,10.74,0.12,89.5
2009-08-03,11.02,0.12,91.83333333333333
2009-08-04,11.0,0.12,91.66666666666667
2009-08-05,11.18,0.12,93.16666666666667
2009-08-06,11.17,0.13,85.92307692307692
2009-08-07,11.32,0.13,87.07692307692308
2009-08-10,11.22,0.13,86.3076923076923
2009-08-11,11.03,0.13,84.84615384615384
2009-08-12,11.2,0.13,86.15384615384615
2009-08-13,11.04,0.13,84.92307692307692
2009-08-14,11.14,0.13,85.6923076923077
2009-08-17,10.91,0.13,83.92307692307692
2009-08-18,11.17,0.13,85.92307692307692
2009-08-19,11.24,0.13,86.46153846153847
2009-08-20,11.32,0.13,87.07692307692308
2009-08-21,11.37,0.13,87.46153846153845
2009-08-24,11.46,0.13,88.15384615384616
2009-08-25,11.57,0.13,89.0
2009-08-26,11.43,0.13,87.92307692307692
2009-08-27,11.49,0.13,88.38461538461539
2009-08-28,11.44,0.13,88.0
2009-08-31,11.75,0.13,90.38461538461539
2009-09-01,11.25,0.13,86.53846153846153
2009-09-02,11.13,0.13,85.61538461538461
2009-09-03,11.3,0.13,86.92307692307692
2009-09-04,11.36,0.13,87.38461538461537
2009-09-08,11.23,0.13,86.38461538461539
2009-09-09,11.46,0.13,88.15384615384616
2009-09-10,11.64,0.13,89.53846153846153
2009-09-11,11.34,0.13,87.23076923076923
2009-09-14,11.35,0.13,87.3076923076923
2009-09-15,11.16,0.13,85.84615384615384
2009-09-16,11.03,0.13,84.84615384615384
2009-09-17,11.01,0.13,84.6923076923077
2009-09-18,10.97,0.13,84.38461538461539
2009-09-21,11.04,0.13,84.92307692307692
2009-09-22,10.99,0.13,84.53846153846153
2009-09-23,10.82,0.13,83.23076923076923
2009-09-24,10.63,0.13,81.76923076923077
2009-09-25,10.35,0.13,79.61538461538461
2009-09-28,10.81,0.13,83.15384615384616
2009-09-29,10.68,0.13,82.15384615384615
2009-09-30,10.59,0.13,81.46153846153845
2009-10-01,10.25,0.13,78.84615384615384
2009-10-02,10.01,0.13,77.0
2009-10-05,10.12,0.13,77.84615384615384
2009-10-06,9.95,0.13,76.53846153846153
2009-10-07,10.15,0.13,78.07692307692308
2009-10-08,10.25,0.13,78.84615384615384
2009-10-09,10.29,0.13,79.15384615384615
2009-10-12,10.0,0.13,76.92307692307692
2009-10-13,9.94,0.13,76.46153846153845
2009-10-14,10.06,0.13,77.38461538461539
2009-10-15,10.1,0.13,77.6923076923077
2009-10-16,10.02,0.13,77.07692307692307
2009-10-19,10.16,0.13,78.15384615384615
2009-10-20,8.57,0.13,65.92307692307692
2009-10-21,8.21,0.13,63.15384615384616
2009-10-22,8.38,0.13,64.46153846153847
2009-10-23,8.75,0.13,67.3076923076923
2009-10-26,8.47,0.13,65.15384615384616
2009-10-27,8.37,0.13,64.38461538461537
2009-10-28,8.12,0.13,62.46153846153845
2009-10-29,8.33,0.13,64.07692307692308
2009-10-30,8.12,0.13,62.46153846153845
2009-11-02,8.21,0.13,63.15384615384616
2009-11-03,7.99,0.13,61.46153846153846
2009-11-04,8.05,0.13,61.92307692307693
2009-11-05,8.05,0.13,61.92307692307693
2009-11-06,8.08,0.04,202.0
2009-11-09,8.31,0.04,207.75
2009-11-10,8.27,0.04,206.74999999999997
2009-11-11,8.38,0.04,209.50000000000003
2009-11-12,8.19,0.04,204.74999999999997
2009-11-13,8.26,0.04,206.5
2009-11-16,8.38,0.04,209.50000000000003
2009-11-17,8.27,0.04,206.74999999999997
2009-11-18,8.39,0.04,209.75
2009-11-19,8.21,0.04,205.25000000000003
2009-11-20,8.09,0.04,202.25
2009-11-23,8.16,0.04,204.0
2009-11-24,8.56,0.04,214.0
2009-11-25,8.64,0.04,216.0
2009-11-27,8.5,0.04,212.5
2009-11-30,8.37,0.04,209.24999999999997
2009-12-01,8.44,0.04,210.99999999999997
2009-12-02,8.59,0.04,214.75
2009-12-03,8.47,0.04,211.75
2009-12-04,8.52,0.04,212.99999999999997
2009-12-07,8.5,0.04,212.5
