date,GPC,GPC_EPS,PE Ratio
1996-09-03,28.58,0.44,64.95454545454545
1996-09-04,28.58,0.44,64.95454545454545
1996-09-05,28.58,0.44,64.95454545454545
1996-09-06,28.42,0.44,64.5909090909091
1996-09-09,28.58,0.44,64.95454545454545
1996-09-10,28.83,0.44,65.52272727272727
1996-09-11,28.83,0.44,65.52272727272727
1996-09-12,28.75,0.44,65.3409090909091
1996-09-13,28.83,0.44,65.52272727272727
1996-09-16,29.25,0.44,66.47727272727273
1996-09-17,29.0,0.44,65.9090909090909
1996-09-18,28.92,0.44,65.72727272727273
1996-09-19,28.83,0.44,65.52272727272727
1996-09-20,28.58,0.44,64.95454545454545
1996-09-23,28.67,0.44,65.1590909090909
1996-09-24,28.58,0.44,64.95454545454545
1996-09-25,29.0,0.44,65.9090909090909
1996-09-26,29.08,0.44,66.0909090909091
1996-09-27,29.08,0.44,66.0909090909091
1996-09-30,29.17,0.44,66.29545454545455
1996-10-01,29.42,0.44,66.86363636363637
1996-10-02,29.25,0.44,66.47727272727273
1996-10-03,29.25,0.44,66.47727272727273
1996-10-04,29.42,0.44,66.86363636363637
1996-10-07,29.25,0.44,66.47727272727273
1996-10-08,29.25,0.44,66.47727272727273
1996-10-09,29.33,0.44,66.6590909090909
1996-10-10,29.17,0.44,66.29545454545455
1996-10-11,29.08,0.44,66.0909090909091
1996-10-14,28.92,0.44,65.72727272727273
1996-10-15,29.17,0.44,66.29545454545455
1996-10-16,29.42,0.44,66.86363636363637
1996-10-17,29.42,0.44,66.86363636363637
1996-10-18,29.25,0.44,66.47727272727273
1996-10-21,29.42,0.44,66.86363636363637
1996-10-22,29.17,0.44,66.29545454545455
1996-10-23,29.25,0.44,66.47727272727273
1996-10-24,29.25,0.44,66.47727272727273
1996-10-25,29.42,0.44,66.86363636363637
1996-10-28,29.17,0.44,66.29545454545455
1996-10-29,29.25,0.44,66.47727272727273
1996-10-30,29.17,0.45,64.82222222222222
1996-10-31,29.17,0.45,64.82222222222222
1996-11-01,29.17,0.45,64.82222222222222
1996-11-04,29.25,0.45,65.0
1996-11-05,29.5,0.45,65.55555555555556
1996-11-06,29.42,0.45,65.37777777777778
1996-11-07,29.67,0.45,65.93333333333334
1996-11-08,30.08,0.45,66.84444444444443
1996-11-11,29.92,0.45,66.4888888888889
1996-11-12,29.83,0.45,66.28888888888888
1996-11-13,29.83,0.45,66.28888888888888
1996-11-14,29.67,0.45,65.93333333333334
1996-11-15,29.67,0.45,65.93333333333334
1996-11-18,29.42,0.45,65.37777777777778
1996-11-19,29.5,0.45,65.55555555555556
1996-11-20,30.33,0.45,67.39999999999999
1996-11-21,30.42,0.45,67.60000000000001
1996-11-22,30.33,0.45,67.39999999999999
1996-11-25,31.17,0.45,69.26666666666667
1996-11-26,31.0,0.45,68.88888888888889
1996-11-27,30.33,0.45,67.39999999999999
1996-11-29,30.0,0.45,66.66666666666667
1996-12-02,31.17,0.45,69.26666666666667
1996-12-03,30.25,0.45,67.22222222222221
1996-12-04,30.0,0.45,66.66666666666667
1996-12-05,29.83,0.45,66.28888888888888
1996-12-06,29.75,0.45,66.11111111111111
1996-12-09,29.75,0.45,66.11111111111111
1996-12-10,29.75,0.45,66.11111111111111
1996-12-11,29.67,0.45,65.93333333333334
1996-12-12,29.67,0.45,65.93333333333334
1996-12-13,29.67,0.45,65.93333333333334
1996-12-16,29.58,0.45,65.73333333333333
1996-12-17,29.5,0.45,65.55555555555556
1996-12-18,29.5,0.45,65.55555555555556
1996-12-19,29.92,0.45,66.4888888888889
1996-12-20,30.25,0.45,67.22222222222221
1996-12-23,30.17,0.45,67.04444444444445
1996-12-24,30.33,0.45,67.39999999999999
1996-12-26,30.5,0.45,67.77777777777777
1996-12-27,30.25,0.45,67.22222222222221
1996-12-30,30.08,0.45,66.84444444444443
1996-12-31,29.67,0.45,65.93333333333334
1997-01-02,29.75,0.45,66.11111111111111
1997-01-03,30.0,0.45,66.66666666666667
1997-01-06,29.67,0.45,65.93333333333334
1997-01-07,29.42,0.45,65.37777777777778
1997-01-08,29.17,0.45,64.82222222222222
1997-01-09,29.5,0.45,65.55555555555556
1997-01-10,29.5,0.45,65.55555555555556
1997-01-13,29.5,0.45,65.55555555555556
1997-01-14,29.83,0.45,66.28888888888888
1997-01-15,29.5,0.45,65.55555555555556
1997-01-16,29.33,0.45,65.17777777777778
1997-01-17,29.92,0.45,66.4888888888889
1997-01-20,30.0,0.45,66.66666666666667
1997-01-21,30.17,0.45,67.04444444444445
1997-01-22,29.67,0.45,65.93333333333334
1997-01-23,29.0,0.45,64.44444444444444
1997-01-24,29.17,0.45,64.82222222222222
1997-01-27,29.17,0.45,64.82222222222222
1997-01-28,28.92,0.45,64.26666666666667
1997-01-29,29.08,0.45,64.62222222222222
1997-01-30,29.08,0.45,64.62222222222222
1997-01-31,29.42,0.45,65.37777777777778
1997-02-03,29.58,0.45,65.73333333333333
1997-02-04,29.67,0.45,65.93333333333334
1997-02-05,29.5,0.45,65.55555555555556
1997-02-06,29.58,0.45,65.73333333333333
1997-02-07,30.08,0.45,66.84444444444443
1997-02-10,30.0,0.45,66.66666666666667
1997-02-11,30.17,0.45,67.04444444444445
1997-02-12,30.33,0.45,67.39999999999999
1997-02-13,30.67,0.45,68.15555555555555
1997-02-14,30.42,0.45,67.60000000000001
1997-02-18,30.75,0.45,68.33333333333333
1997-02-19,30.75,0.45,68.33333333333333
1997-02-20,30.67,0.45,68.15555555555555
1997-02-21,30.83,0.45,68.5111111111111
1997-02-24,31.67,0.45,70.37777777777778
1997-02-25,31.5,0.45,70.0
1997-02-26,31.75,0.45,70.55555555555556
1997-02-27,31.58,0.45,70.17777777777778
1997-02-28,31.17,0.45,69.26666666666667
1997-03-03,31.33,0.45,69.62222222222222
1997-03-04,31.33,0.45,69.62222222222222
1997-03-05,31.33,0.45,69.62222222222222
1997-03-06,31.58,0.45,70.17777777777778
1997-03-07,31.83,0.45,70.73333333333333
1997-03-10,32.0,0.45,71.11111111111111
1997-03-11,31.33,0.45,69.62222222222222
1997-03-12,31.58,0.45,70.17777777777778
1997-03-13,31.42,0.45,69.82222222222222
1997-03-14,31.83,0.45,70.73333333333333
1997-03-17,32.0,0.45,71.11111111111111
1997-03-18,31.92,0.45,70.93333333333334
1997-03-19,31.83,0.45,70.73333333333333
1997-03-20,31.58,0.45,70.17777777777778
1997-03-21,31.58,0.45,70.17777777777778
1997-03-24,31.83,0.45,70.73333333333333
1997-03-25,31.83,0.45,70.73333333333333
1997-03-26,31.92,0.45,70.93333333333334
1997-03-27,31.33,0.45,69.62222222222222
1997-03-31,31.08,0.45,69.06666666666666
1997-04-01,30.75,0.45,68.33333333333333
1997-04-02,30.58,0.45,67.95555555555555
1997-04-03,30.17,0.45,67.04444444444445
1997-04-04,30.17,0.45,67.04444444444445
1997-04-07,30.42,0.45,67.60000000000001
1997-04-08,30.58,0.45,67.95555555555555
1997-04-09,30.5,0.45,67.77777777777777
1997-04-10,31.0,0.45,68.88888888888889
1997-04-11,30.17,0.45,67.04444444444445
1997-04-14,30.17,0.45,67.04444444444445
1997-04-15,30.75,0.45,68.33333333333333
1997-04-16,31.38,0.45,69.73333333333333
1997-04-17,31.0,0.45,68.88888888888889
1997-04-18,31.88,0.45,70.84444444444443
1997-04-21,31.38,0.45,69.73333333333333
1997-04-22,31.38,0.45,69.73333333333333
1997-04-23,31.75,0.45,70.55555555555556
1997-04-24,31.38,0.45,69.73333333333333
1997-04-25,31.5,0.45,70.0
1997-04-28,32.0,0.45,71.11111111111111
1997-04-29,32.13,0.42,76.50000000000001
1997-04-30,32.38,0.42,77.0952380952381
1997-05-01,32.25,0.42,76.78571428571429
1997-05-02,32.88,0.42,78.28571428571429
1997-05-05,33.88,0.42,80.66666666666667
1997-05-06,33.5,0.42,79.76190476190476
1997-05-07,33.13,0.42,78.8809523809524
1997-05-08,33.5,0.42,79.76190476190476
1997-05-09,33.5,0.42,79.76190476190476
1997-05-12,33.88,0.42,80.66666666666667
1997-05-13,33.63,0.42,80.07142857142858
1997-05-14,33.5,0.42,79.76190476190476
1997-05-15,33.63,0.42,80.07142857142858
1997-05-16,33.5,0.42,79.76190476190476
1997-05-19,33.5,0.42,79.76190476190476
1997-05-20,33.75,0.42,80.35714285714286
1997-05-21,33.5,0.42,79.76190476190476
1997-05-22,33.38,0.42,79.47619047619048
1997-05-23,33.5,0.42,79.76190476190476
1997-05-27,33.5,0.42,79.76190476190476
1997-05-28,33.38,0.42,79.47619047619048
1997-05-29,33.75,0.42,80.35714285714286
1997-05-30,33.5,0.42,79.76190476190476
1997-06-02,33.75,0.42,80.35714285714286
1997-06-03,33.88,0.42,80.66666666666667
1997-06-04,33.25,0.42,79.16666666666667
1997-06-05,33.75,0.42,80.35714285714286
1997-06-06,34.13,0.42,81.26190476190477
1997-06-09,34.5,0.42,82.14285714285714
1997-06-10,35.0,0.42,83.33333333333334
1997-06-11,34.25,0.42,81.54761904761905
1997-06-12,34.5,0.42,82.14285714285714
1997-06-13,34.63,0.42,82.45238095238096
1997-06-16,34.63,0.42,82.45238095238096
1997-06-17,34.63,0.42,82.45238095238096
1997-06-18,34.5,0.42,82.14285714285714
1997-06-19,34.88,0.42,83.04761904761905
1997-06-20,34.88,0.42,83.04761904761905
1997-06-23,34.13,0.42,81.26190476190477
1997-06-24,35.44,0.42,84.38095238095238
1997-06-25,34.69,0.42,82.59523809523809
1997-06-26,34.63,0.42,82.45238095238096
1997-06-27,34.5,0.42,82.14285714285714
1997-06-30,33.88,0.42,80.66666666666667
1997-07-01,34.75,0.42,82.73809523809524
1997-07-02,35.0,0.42,83.33333333333334
1997-07-03,35.63,0.42,84.83333333333334
1997-07-07,34.81,0.42,82.8809523809524
1997-07-08,34.5,0.42,82.14285714285714
1997-07-09,34.13,0.42,81.26190476190477
1997-07-10,34.19,0.42,81.4047619047619
1997-07-11,34.94,0.42,83.19047619047619
1997-07-14,34.44,0.42,82.0
1997-07-15,34.5,0.42,82.14285714285714
1997-07-16,34.44,0.42,82.0
1997-07-17,34.19,0.42,81.4047619047619
1997-07-18,32.94,0.42,78.42857142857143
1997-07-21,34.0,0.42,80.95238095238095
1997-07-22,33.69,0.42,80.21428571428571
1997-07-23,33.5,0.42,79.76190476190476
1997-07-24,33.75,0.42,80.35714285714286
1997-07-25,33.25,0.42,79.16666666666667
1997-07-28,33.0,0.42,78.57142857142857
1997-07-29,33.19,0.42,79.02380952380952
1997-07-30,32.88,0.46,71.47826086956522
1997-07-31,32.63,0.46,70.93478260869566
1997-08-01,32.75,0.46,71.19565217391305
1997-08-04,33.06,0.46,71.86956521739131
1997-08-05,32.69,0.46,71.06521739130434
1997-08-06,32.81,0.46,71.32608695652173
1997-08-07,32.63,0.46,70.93478260869566
1997-08-08,32.5,0.46,70.65217391304347
1997-08-11,32.44,0.46,70.52173913043478
1997-08-12,32.44,0.46,70.52173913043478
1997-08-13,32.13,0.46,69.84782608695653
1997-08-14,32.0,0.46,69.56521739130434
1997-08-15,31.69,0.46,68.8913043478261
1997-08-18,31.81,0.46,69.15217391304347
1997-08-19,31.81,0.46,69.15217391304347
1997-08-20,31.44,0.46,68.34782608695652
1997-08-21,31.31,0.46,68.06521739130434
1997-08-22,31.5,0.46,68.47826086956522
1997-08-25,31.44,0.46,68.34782608695652
1997-08-26,31.5,0.46,68.47826086956522
1997-08-27,31.06,0.46,67.52173913043478
1997-08-28,30.94,0.46,67.26086956521739
1997-08-29,30.88,0.46,67.13043478260869
1997-09-02,31.5,0.46,68.47826086956522
1997-09-03,30.94,0.46,67.26086956521739
1997-09-04,31.0,0.46,67.39130434782608
1997-09-05,30.63,0.46,66.58695652173913
1997-09-08,30.94,0.46,67.26086956521739
1997-09-09,30.94,0.46,67.26086956521739
1997-09-10,30.56,0.46,66.43478260869564
1997-09-11,30.88,0.46,67.13043478260869
1997-09-12,30.63,0.46,66.58695652173913
1997-09-15,30.88,0.46,67.13043478260869
1997-09-16,31.94,0.46,69.43478260869566
1997-09-17,31.88,0.46,69.30434782608695
1997-09-18,31.75,0.46,69.02173913043478
1997-09-19,32.06,0.46,69.69565217391305
1997-09-22,31.75,0.46,69.02173913043478
1997-09-23,31.56,0.46,68.6086956521739
1997-09-24,31.31,0.46,68.06521739130434
1997-09-25,31.31,0.46,68.06521739130434
1997-09-26,30.81,0.46,66.97826086956522
1997-09-29,30.75,0.46,66.84782608695652
1997-09-30,30.81,0.46,66.97826086956522
1997-10-01,31.38,0.46,68.21739130434783
1997-10-02,32.44,0.46,70.52173913043478
1997-10-03,32.25,0.46,70.1086956521739
1997-10-06,32.56,0.46,70.78260869565217
1997-10-07,33.31,0.46,72.41304347826087
1997-10-08,32.94,0.46,71.6086956521739
1997-10-09,33.06,0.46,71.86956521739131
1997-10-10,32.88,0.46,71.47826086956522
1997-10-13,33.06,0.46,71.86956521739131
1997-10-14,33.38,0.46,72.56521739130434
1997-10-15,33.38,0.46,72.56521739130434
1997-10-16,32.75,0.46,71.19565217391305
1997-10-17,32.88,0.46,71.47826086956522
1997-10-20,32.94,0.46,71.6086956521739
1997-10-21,32.88,0.46,71.47826086956522
1997-10-22,32.69,0.46,71.06521739130434
1997-10-23,32.38,0.46,70.3913043478261
1997-10-24,32.5,0.46,70.65217391304347
1997-10-27,30.75,0.46,66.84782608695652
1997-10-28,33.0,0.46,71.73913043478261
1997-10-29,31.94,0.46,69.43478260869566
1997-10-30,31.31,0.47,66.61702127659575
1997-10-31,31.31,0.47,66.61702127659575
1997-11-03,31.69,0.47,67.42553191489363
1997-11-04,32.13,0.47,68.36170212765958
1997-11-05,32.0,0.47,68.08510638297872
1997-11-06,32.13,0.47,68.36170212765958
1997-11-07,31.5,0.47,67.02127659574468
1997-11-10,31.0,0.47,65.95744680851064
1997-11-11,31.13,0.47,66.23404255319149
1997-11-12,31.25,0.47,66.48936170212767
1997-11-13,32.13,0.47,68.36170212765958
1997-11-14,32.31,0.47,68.74468085106383
1997-11-17,32.0,0.47,68.08510638297872
1997-11-18,31.56,0.47,67.14893617021276
1997-11-19,31.81,0.47,67.68085106382979
1997-11-20,31.88,0.47,67.82978723404256
1997-11-21,32.0,0.47,68.08510638297872
1997-11-24,32.0,0.47,68.08510638297872
1997-11-25,32.06,0.47,68.21276595744682
1997-11-26,31.94,0.47,67.95744680851064
1997-11-28,32.0,0.47,68.08510638297872
1997-12-01,32.38,0.47,68.89361702127661
1997-12-02,32.31,0.47,68.74468085106383
1997-12-03,32.31,0.47,68.74468085106383
1997-12-04,32.06,0.47,68.21276595744682
1997-12-05,32.5,0.47,69.14893617021276
1997-12-08,32.31,0.47,68.74468085106383
1997-12-09,32.31,0.47,68.74468085106383
1997-12-10,32.31,0.47,68.74468085106383
1997-12-11,32.69,0.47,69.5531914893617
1997-12-12,33.13,0.47,70.48936170212767
1997-12-15,32.94,0.47,70.08510638297872
1997-12-16,32.81,0.47,69.80851063829788
1997-12-17,33.0,0.47,70.2127659574468
1997-12-18,32.81,0.47,69.80851063829788
1997-12-19,32.88,0.47,69.95744680851065
1997-12-22,32.81,0.47,69.80851063829788
1997-12-23,32.81,0.47,69.80851063829788
1997-12-24,32.94,0.47,70.08510638297872
1997-12-26,33.06,0.47,70.3404255319149
1997-12-29,33.38,0.47,71.0212765957447
1997-12-30,33.69,0.47,71.68085106382979
1997-12-31,33.94,0.47,72.2127659574468
1998-01-02,33.69,0.47,71.68085106382979
1998-01-05,34.0,0.47,72.3404255319149
1998-01-06,33.75,0.47,71.80851063829788
1998-01-07,33.56,0.47,71.40425531914894
1998-01-08,34.13,0.47,72.61702127659575
1998-01-09,33.19,0.47,70.61702127659575
1998-01-12,33.63,0.47,71.55319148936171
1998-01-13,34.06,0.47,72.46808510638299
1998-01-14,34.0,0.47,72.3404255319149
1998-01-15,33.75,0.47,71.80851063829788
1998-01-16,33.81,0.47,71.93617021276597
1998-01-20,34.0,0.47,72.3404255319149
1998-01-21,33.75,0.47,71.80851063829788
1998-01-22,33.31,0.47,70.87234042553192
1998-01-23,33.19,0.47,70.61702127659575
1998-01-26,33.25,0.47,70.74468085106383
1998-01-27,33.56,0.47,71.40425531914894
1998-01-28,33.69,0.47,71.68085106382979
1998-01-29,33.63,0.47,71.55319148936171
1998-01-30,33.19,0.47,70.61702127659575
1998-02-02,33.88,0.47,72.08510638297874
1998-02-03,34.0,0.47,72.3404255319149
1998-02-04,34.0,0.47,72.3404255319149
1998-02-05,34.0,0.47,72.3404255319149
1998-02-06,34.38,0.47,73.14893617021278
1998-02-09,34.88,0.47,74.21276595744682
1998-02-10,35.25,0.47,75.0
1998-02-11,35.31,0.47,75.1276595744681
1998-02-12,35.5,0.47,75.53191489361703
1998-02-13,35.44,0.47,75.40425531914893
1998-02-17,35.69,0.47,75.93617021276596
1998-02-18,35.94,0.47,76.46808510638297
1998-02-19,35.94,0.47,76.46808510638297
1998-02-20,36.38,0.47,77.40425531914894
1998-02-23,36.31,0.47,77.25531914893618
1998-02-24,36.88,0.47,78.46808510638299
1998-02-25,37.13,0.47,79.00000000000001
1998-02-26,36.94,0.47,78.59574468085107
1998-02-27,37.0,0.47,78.72340425531915
1998-03-02,37.25,0.47,79.25531914893618
1998-03-03,37.31,0.47,79.38297872340426
1998-03-04,36.94,0.47,78.59574468085107
1998-03-05,36.94,0.47,78.59574468085107
1998-03-06,36.88,0.47,78.46808510638299
1998-03-09,37.0,0.47,78.72340425531915
1998-03-10,36.88,0.47,78.46808510638299
1998-03-11,36.94,0.47,78.59574468085107
1998-03-12,36.88,0.47,78.46808510638299
1998-03-13,36.25,0.47,77.12765957446808
1998-03-16,36.63,0.47,77.93617021276597
1998-03-17,36.56,0.47,77.7872340425532
1998-03-18,36.31,0.47,77.25531914893618
1998-03-19,36.38,0.47,77.40425531914894
1998-03-20,37.13,0.47,79.00000000000001
1998-03-23,37.31,0.47,79.38297872340426
1998-03-24,37.5,0.47,79.7872340425532
1998-03-25,36.88,0.47,78.46808510638299
1998-03-26,37.13,0.47,79.00000000000001
1998-03-27,37.25,0.47,79.25531914893618
1998-03-30,37.38,0.47,79.53191489361703
1998-03-31,38.13,0.47,81.1276595744681
1998-04-01,37.63,0.47,80.06382978723406
1998-04-02,37.63,0.47,80.06382978723406
1998-04-03,37.69,0.47,80.19148936170212
1998-04-06,37.31,0.47,79.38297872340426
1998-04-07,37.75,0.47,80.31914893617022
1998-04-08,37.25,0.47,79.25531914893618
1998-04-09,37.19,0.47,79.12765957446808
1998-04-13,37.13,0.47,79.00000000000001
1998-04-14,37.5,0.47,79.7872340425532
1998-04-15,37.25,0.47,79.25531914893618
1998-04-16,36.88,0.47,78.46808510638299
1998-04-17,37.06,0.47,78.85106382978725
1998-04-20,36.56,0.47,77.7872340425532
1998-04-21,36.13,0.47,76.87234042553193
1998-04-22,36.38,0.47,77.40425531914894
1998-04-23,35.81,0.47,76.19148936170214
1998-04-24,35.81,0.47,76.19148936170214
1998-04-27,35.81,0.47,76.19148936170214
1998-04-28,35.88,0.47,76.3404255319149
1998-04-29,35.38,0.47,75.27659574468086
1998-04-30,36.0,0.45,80.0
1998-05-01,35.88,0.45,79.73333333333333
1998-05-04,35.5,0.45,78.88888888888889
1998-05-05,35.38,0.45,78.62222222222222
1998-05-06,35.44,0.45,78.75555555555555
1998-05-07,34.88,0.45,77.51111111111112
1998-05-08,35.0,0.45,77.77777777777777
1998-05-11,35.06,0.45,77.91111111111111
1998-05-12,35.19,0.45,78.19999999999999
1998-05-13,35.31,0.45,78.46666666666667
1998-05-14,34.81,0.45,77.35555555555555
1998-05-15,34.38,0.45,76.4
1998-05-18,34.75,0.45,77.22222222222221
1998-05-19,34.69,0.45,77.08888888888889
1998-05-20,35.44,0.45,78.75555555555555
1998-05-21,35.75,0.45,79.44444444444444
1998-05-22,35.5,0.45,78.88888888888889
1998-05-26,35.38,0.45,78.62222222222222
1998-05-27,34.44,0.45,76.53333333333333
1998-05-28,34.31,0.45,76.24444444444445
1998-05-29,33.94,0.45,75.42222222222222
1998-06-01,34.31,0.45,76.24444444444445
1998-06-02,34.13,0.45,75.84444444444445
1998-06-03,33.81,0.45,75.13333333333334
1998-06-04,34.0,0.45,75.55555555555556
1998-06-05,34.38,0.45,76.4
1998-06-08,34.5,0.45,76.66666666666667
1998-06-09,34.5,0.45,76.66666666666667
1998-06-10,34.13,0.45,75.84444444444445
1998-06-11,33.56,0.45,74.57777777777778
1998-06-12,34.06,0.45,75.6888888888889
1998-06-15,33.94,0.45,75.42222222222222
1998-06-16,33.81,0.45,75.13333333333334
1998-06-17,34.13,0.45,75.84444444444445
1998-06-18,33.63,0.45,74.73333333333333
1998-06-19,33.19,0.45,73.75555555555555
1998-06-22,33.19,0.45,73.75555555555555
1998-06-23,33.5,0.45,74.44444444444444
1998-06-24,34.0,0.45,75.55555555555556
1998-06-25,33.63,0.45,74.73333333333333
1998-06-26,33.81,0.45,75.13333333333334
1998-06-29,34.63,0.45,76.95555555555556
1998-06-30,34.56,0.45,76.8
1998-07-01,34.44,0.45,76.53333333333333
1998-07-02,34.75,0.45,77.22222222222221
1998-07-06,35.06,0.45,77.91111111111111
1998-07-07,34.94,0.45,77.64444444444443
1998-07-08,35.13,0.45,78.06666666666668
1998-07-09,35.06,0.45,77.91111111111111
1998-07-10,35.06,0.45,77.91111111111111
1998-07-13,35.0,0.45,77.77777777777777
1998-07-14,35.5,0.45,78.88888888888889
1998-07-15,34.94,0.45,77.64444444444443
1998-07-16,35.25,0.45,78.33333333333333
1998-07-17,35.13,0.45,78.06666666666668
1998-07-20,35.0,0.45,77.77777777777777
1998-07-21,35.06,0.45,77.91111111111111
1998-07-22,35.13,0.45,78.06666666666668
1998-07-23,34.94,0.45,77.64444444444443
1998-07-24,35.13,0.45,78.06666666666668
1998-07-27,34.75,0.45,77.22222222222221
1998-07-28,34.75,0.45,77.22222222222221
1998-07-29,34.75,0.45,77.22222222222221
1998-07-30,34.75,0.48,72.39583333333334
1998-07-31,34.69,0.48,72.27083333333333
1998-08-03,34.38,0.48,71.62500000000001
1998-08-04,33.75,0.48,70.3125
1998-08-05,34.19,0.48,71.22916666666667
1998-08-06,34.13,0.48,71.10416666666667
1998-08-07,33.94,0.48,70.70833333333333
1998-08-10,33.69,0.48,70.1875
1998-08-11,33.0,0.48,68.75
1998-08-12,33.44,0.48,69.66666666666667
1998-08-13,32.88,0.48,68.50000000000001
1998-08-14,32.75,0.48,68.22916666666667
1998-08-17,32.81,0.48,68.35416666666667
1998-08-18,32.88,0.48,68.50000000000001
1998-08-19,32.44,0.48,67.58333333333333
1998-08-20,32.25,0.48,67.1875
1998-08-21,32.0,0.48,66.66666666666667
1998-08-24,32.69,0.48,68.10416666666667
1998-08-25,32.63,0.48,67.97916666666667
1998-08-26,32.63,0.48,67.97916666666667
1998-08-27,32.56,0.48,67.83333333333334
1998-08-28,32.19,0.48,67.0625
1998-08-31,31.31,0.48,65.22916666666667
1998-09-01,32.5,0.48,67.70833333333334
1998-09-02,31.75,0.48,66.14583333333334
1998-09-03,30.88,0.48,64.33333333333333
1998-09-04,31.0,0.48,64.58333333333334
1998-09-08,32.06,0.48,66.79166666666667
1998-09-09,31.69,0.48,66.02083333333334
1998-09-10,30.56,0.48,63.666666666666664
1998-09-11,31.88,0.48,66.41666666666667
1998-09-14,32.38,0.48,67.45833333333334
1998-09-15,32.25,0.48,67.1875
1998-09-16,31.88,0.48,66.41666666666667
1998-09-17,31.38,0.48,65.375
1998-09-18,31.5,0.48,65.625
1998-09-21,31.81,0.48,66.27083333333333
1998-09-22,31.81,0.48,66.27083333333333
1998-09-23,31.81,0.48,66.27083333333333
1998-09-24,31.25,0.48,65.10416666666667
1998-09-25,30.63,0.48,63.8125
1998-09-28,30.81,0.48,64.1875
1998-09-29,30.75,0.48,64.0625
1998-09-30,30.06,0.48,62.625
1998-10-01,29.88,0.48,62.25
1998-10-02,30.31,0.48,63.145833333333336
1998-10-05,29.88,0.48,62.25
1998-10-06,29.94,0.48,62.37500000000001
1998-10-07,30.0,0.48,62.5
1998-10-08,29.38,0.48,61.208333333333336
1998-10-09,29.44,0.48,61.333333333333336
1998-10-12,29.56,0.48,61.583333333333336
1998-10-13,29.5,0.48,61.458333333333336
1998-10-14,29.88,0.48,62.25
1998-10-15,31.0,0.48,64.58333333333334
1998-10-16,30.94,0.48,64.45833333333334
1998-10-19,30.81,0.48,64.1875
1998-10-20,31.06,0.48,64.70833333333333
1998-10-21,31.38,0.48,65.375
1998-10-22,31.44,0.48,65.5
1998-10-23,31.06,0.48,64.70833333333333
1998-10-26,31.06,0.48,64.70833333333333
1998-10-27,30.75,0.48,64.0625
1998-10-28,30.81,0.48,64.1875
1998-10-29,30.81,0.48,64.1875
1998-10-30,31.5,0.48,65.625
1998-11-02,32.56,0.48,67.83333333333334
1998-11-03,32.38,0.48,67.45833333333334
1998-11-04,32.38,0.48,67.45833333333334
1998-11-05,33.25,0.48,69.27083333333334
1998-11-06,32.88,0.48,68.50000000000001
1998-11-09,32.56,0.48,67.83333333333334
1998-11-10,32.56,0.48,67.83333333333334
1998-11-11,32.06,0.48,66.79166666666667
1998-11-12,32.19,0.48,67.0625
1998-11-13,32.69,0.48,68.10416666666667
1998-11-16,32.75,0.48,68.22916666666667
1998-11-17,32.56,0.48,67.83333333333334
1998-11-18,33.06,0.48,68.87500000000001
1998-11-19,33.13,0.48,69.02083333333334
1998-11-20,33.19,0.48,69.14583333333333
1998-11-23,33.5,0.48,69.79166666666667
1998-11-24,33.38,0.48,69.54166666666667
1998-11-25,33.31,0.48,69.39583333333334
1998-11-27,33.25,0.48,69.27083333333334
1998-11-30,32.94,0.48,68.625
1998-12-01,33.75,0.48,70.3125
1998-12-02,31.75,0.48,66.14583333333334
1998-12-03,31.38,0.48,65.375
1998-12-04,32.0,0.48,66.66666666666667
1998-12-07,32.13,0.48,66.93750000000001
1998-12-08,31.56,0.48,65.75
1998-12-09,31.5,0.48,65.625
1998-12-10,31.44,0.48,65.5
1998-12-11,31.81,0.48,66.27083333333333
1998-12-14,32.38,0.48,67.45833333333334
1998-12-15,31.88,0.48,66.41666666666667
1998-12-16,31.63,0.48,65.89583333333333
1998-12-17,31.88,0.48,66.41666666666667
1998-12-18,31.81,0.48,66.27083333333333
1998-12-21,31.63,0.48,65.89583333333333
1998-12-22,31.5,0.48,65.625
1998-12-23,32.19,0.48,67.0625
1998-12-24,32.31,0.48,67.31250000000001
1998-12-28,32.44,0.48,67.58333333333333
1998-12-29,32.88,0.48,68.50000000000001
1998-12-30,33.06,0.48,68.87500000000001
1998-12-31,33.44,0.48,69.66666666666667
1999-01-04,33.19,0.48,69.14583333333333
1999-01-05,32.75,0.48,68.22916666666667
1999-01-06,33.25,0.48,69.27083333333334
1999-01-07,32.19,0.48,67.0625
1999-01-08,32.5,0.48,67.70833333333334
1999-01-11,32.31,0.48,67.31250000000001
1999-01-12,32.56,0.48,67.83333333333334
1999-01-13,31.69,0.48,66.02083333333334
1999-01-14,31.63,0.48,65.89583333333333
1999-01-15,32.31,0.48,67.31250000000001
1999-01-19,32.06,0.48,66.79166666666667
1999-01-20,32.0,0.48,66.66666666666667
1999-01-21,31.75,0.48,66.14583333333334
1999-01-22,31.44,0.48,65.5
1999-01-25,31.94,0.48,66.54166666666667
1999-01-26,32.19,0.48,67.0625
1999-01-27,31.31,0.48,65.22916666666667
1999-01-28,31.94,0.48,66.54166666666667
1999-01-29,31.88,0.48,66.41666666666667
1999-02-01,31.19,0.48,64.97916666666667
1999-02-02,31.63,0.48,65.89583333333333
1999-02-03,31.75,0.48,66.14583333333334
1999-02-04,31.13,0.48,64.85416666666667
1999-02-05,31.88,0.48,66.41666666666667
1999-02-08,31.19,0.48,64.97916666666667
