date,JPM,JPM_EPS,PE Ratio
2012-12-19,43.53,1.41,30.872340425531917
2012-12-20,44.53,1.41,31.581560283687946
2012-12-21,44.0,1.41,31.20567375886525
2012-12-24,43.92,1.41,31.148936170212767
2012-12-26,43.96,1.41,31.177304964539008
2012-12-27,43.63,1.41,30.943262411347522
2012-12-28,43.24,1.41,30.66666666666667
2012-12-31,43.97,1.41,31.18439716312057
2013-01-02,44.66,1.41,31.673758865248228
2013-01-03,44.57,1.41,31.609929078014186
2013-01-04,45.36,1.41,32.17021276595745
2013-01-07,45.41,1.41,32.205673758865245
2013-01-08,45.5,1.41,32.269503546099294
2013-01-09,45.47,1.41,32.24822695035461
2013-01-10,46.15,1.41,32.73049645390071
2013-01-11,46.14,1.41,32.72340425531915
2013-01-14,45.88,1.41,32.53900709219859
2013-01-15,46.35,1.41,32.87234042553192
2013-01-16,46.82,1.41,33.20567375886525
2013-01-17,46.44,1.41,32.93617021276596
2013-01-18,46.46,1.41,32.95035460992908
2013-01-22,46.54,1.41,33.00709219858156
2013-01-23,46.23,1.41,32.787234042553195
2013-01-24,46.37,1.41,32.88652482269504
2013-01-25,47.16,1.41,33.4468085106383
2013-01-28,46.64,1.41,33.07801418439716
2013-01-29,47.12,1.41,33.41843971631206
2013-01-30,47.13,1.41,33.42553191489362
2013-01-31,47.05,1.41,33.36879432624114
2013-02-01,47.85,1.41,33.93617021276596
2013-02-04,47.68,1.41,33.815602836879435
2013-02-05,48.79,1.41,34.60283687943262
2013-02-06,48.61,1.41,34.47517730496454
2013-02-07,48.23,1.41,34.205673758865245
2013-02-08,48.63,1.41,34.48936170212767
2013-02-11,48.66,1.41,34.51063829787234
2013-02-12,49.14,1.41,34.851063829787236
2013-02-13,48.68,1.41,34.52482269503546
2013-02-14,49.22,1.41,34.90780141843972
2013-02-15,48.88,1.41,34.66666666666667
2013-02-19,49.45,1.41,35.07092198581561
2013-02-20,48.61,1.41,34.47517730496454
2013-02-21,48.25,1.41,34.21985815602837
2013-02-22,48.91,1.41,34.687943262411345
2013-02-25,47.7,1.41,33.829787234042556
2013-02-26,47.6,1.41,33.758865248226954
2013-02-27,49.28,1.41,34.95035460992908
2013-02-28,48.92,1.4,34.94285714285714
2013-03-01,48.91,1.4,34.93571428571428
2013-03-04,49.1,1.4,35.07142857142858
2013-03-05,49.49,1.4,35.35
2013-03-06,50.03,1.4,35.73571428571429
2013-03-07,50.63,1.4,36.16428571428572
2013-03-08,50.2,1.4,35.85714285714286
2013-03-11,50.48,1.4,36.05714285714286
2013-03-12,50.28,1.4,35.91428571428572
2013-03-13,50.16,1.4,35.82857142857143
2013-03-14,51.0,1.4,36.42857142857143
2013-03-15,50.02,1.4,35.728571428571435
2013-03-18,49.51,1.4,35.364285714285714
2013-03-19,49.2,1.4,35.142857142857146
2013-03-20,49.12,1.4,35.08571428571429
2013-03-21,48.35,1.4,34.53571428571429
2013-03-22,48.78,1.4,34.84285714285715
2013-03-25,48.52,1.4,34.65714285714286
2013-03-26,48.64,1.4,34.74285714285715
2013-03-27,47.77,1.4,34.121428571428574
2013-03-28,47.46,1.4,33.900000000000006
2013-04-01,47.83,1.4,34.16428571428572
2013-04-02,48.28,1.4,34.48571428571429
2013-04-03,46.85,1.4,33.464285714285715
2013-04-04,47.49,1.4,33.92142857142858
2013-04-05,47.91,1.4,34.22142857142857
2013-04-08,48.58,1.4,34.7
2013-04-09,48.68,1.4,34.77142857142857
2013-04-10,49.25,1.4,35.17857142857143
2013-04-11,49.31,1.4,35.221428571428575
2013-04-12,49.01,1.4,35.00714285714286
2013-04-15,47.93,1.4,34.23571428571429
2013-04-16,48.49,1.4,34.635714285714286
2013-04-17,46.79,1.4,33.42142857142857
2013-04-18,46.64,1.4,33.31428571428572
2013-04-19,47.23,1.4,33.73571428571429
2013-04-22,47.35,1.4,33.82142857142858
2013-04-23,48.17,1.4,34.40714285714286
2013-04-24,48.72,1.4,34.800000000000004
2013-04-25,49.0,1.4,35.0
2013-04-26,48.88,1.4,34.91428571428572
2013-04-29,48.92,1.4,34.94285714285714
2013-04-30,49.01,1.4,35.00714285714286
2013-05-01,48.01,1.4,34.292857142857144
2013-05-02,48.08,1.4,34.34285714285714
2013-05-03,47.57,1.4,33.97857142857143
2013-05-06,48.18,1.4,34.41428571428572
2013-05-07,49.14,1.4,35.1
2013-05-08,49.76,1.61,30.906832298136642
2013-05-09,49.04,1.61,30.459627329192543
2013-05-10,48.96,1.61,30.409937888198755
2013-05-13,49.67,1.61,30.850931677018632
2013-05-14,50.23,1.61,31.198757763975152
2013-05-15,51.09,1.61,31.732919254658384
2013-05-16,50.97,1.61,31.6583850931677
2013-05-17,52.3,1.61,32.48447204968944
2013-05-20,52.29,1.61,32.47826086956521
2013-05-21,53.02,1.61,32.93167701863354
2013-05-22,53.63,1.61,33.31055900621118
2013-05-23,53.35,1.61,33.13664596273292
2013-05-24,53.66,1.61,33.32919254658385
2013-05-28,54.6,1.61,33.91304347826087
2013-05-29,54.67,1.61,33.95652173913044
2013-05-30,55.62,1.61,34.546583850931675
2013-05-31,54.59,1.61,33.90683229813665
2013-06-03,54.49,1.61,33.84472049689441
2013-06-04,54.04,1.61,33.565217391304344
2013-06-05,53.03,1.61,32.93788819875776
2013-06-06,53.5,1.61,33.22981366459627
2013-06-07,54.27,1.61,33.70807453416149
2013-06-10,54.36,1.61,33.7639751552795
2013-06-11,53.49,1.61,33.223602484472046
2013-06-12,53.18,1.61,33.03105590062112
2013-06-13,54.17,1.61,33.64596273291925
2013-06-14,53.13,1.61,33.0
2013-06-17,53.85,1.61,33.4472049689441
2013-06-18,54.11,1.61,33.608695652173914
2013-06-19,53.55,1.61,33.26086956521739
2013-06-20,52.48,1.61,32.59627329192546
2013-06-21,51.96,1.61,32.273291925465834
2013-06-24,50.92,1.61,31.627329192546583
2013-06-25,52.08,1.61,32.347826086956516
2013-06-26,52.5,1.61,32.608695652173914
2013-06-27,53.15,1.61,33.01242236024844
2013-06-28,52.79,1.61,32.7888198757764
2013-07-01,52.49,1.61,32.60248447204969
2013-07-02,52.8,1.61,32.795031055900616
2013-07-03,52.77,1.61,32.77639751552795
2013-07-05,53.99,1.61,33.53416149068323
2013-07-08,54.7,1.61,33.975155279503106
2013-07-09,54.89,1.61,34.09316770186335
2013-07-10,54.83,1.61,34.055900621118006
2013-07-11,55.14,1.61,34.24844720496894
2013-07-12,54.97,1.61,34.14285714285714
2013-07-15,54.89,1.61,34.09316770186335
2013-07-16,55.01,1.61,34.16770186335403
2013-07-17,55.27,1.61,34.32919254658385
2013-07-18,56.37,1.61,35.01242236024844
2013-07-19,56.16,1.61,34.88198757763975
2013-07-22,56.56,1.61,35.130434782608695
2013-07-23,56.67,1.61,35.19875776397515
2013-07-24,56.63,1.61,35.17391304347826
2013-07-25,56.5,1.61,35.09316770186335
2013-07-26,56.05,1.61,34.81366459627329
2013-07-29,55.69,1.61,34.59006211180124
2013-07-30,55.33,1.61,34.36645962732919
2013-07-31,55.73,1.61,34.61490683229813
2013-08-01,56.54,1.61,35.118012422360245
2013-08-02,56.49,1.61,35.08695652173913
2013-08-05,56.1,1.61,34.84472049689441
2013-08-06,55.49,1.61,34.46583850931677
2013-08-07,55.3,1.61,34.347826086956516
2013-08-08,54.83,1.61,34.055900621118006
2013-08-09,54.52,1.61,33.86335403726708
2013-08-12,54.09,1.61,33.59627329192546
2013-08-13,54.29,1.61,33.72049689440993
2013-08-14,54.15,1.61,33.63354037267081
2013-08-15,53.29,1.61,33.099378881987576
2013-08-16,53.29,1.61,33.099378881987576
2013-08-19,51.83,1.61,32.19254658385093
2013-08-20,52.12,1.61,32.37267080745341
2013-08-21,51.63,1.61,32.06832298136646
2013-08-22,52.21,1.61,32.42857142857143
2013-08-23,52.32,1.61,32.49689440993789
2013-08-26,51.8,1.61,32.17391304347826
2013-08-27,50.6,1.61,31.428571428571427
2013-08-28,50.58,1.61,31.41614906832298
2013-08-29,50.7,1.61,31.490683229813666
2013-08-30,50.53,1.61,31.38509316770186
2013-09-03,51.13,1.61,31.757763975155278
2013-09-04,51.87,1.61,32.21739130434782
2013-09-05,52.11,1.61,32.36645962732919
2013-09-06,52.56,1.61,32.64596273291925
2013-09-09,52.86,1.61,32.83229813664596
2013-09-10,53.67,1.61,33.33540372670807
2013-09-11,53.26,1.61,33.0807453416149
2013-09-12,52.24,1.61,32.4472049689441
2013-09-13,52.59,1.61,32.66459627329193
2013-09-16,53.14,1.61,33.006211180124225
2013-09-17,53.09,1.61,32.975155279503106
2013-09-18,53.41,1.61,33.17391304347826
2013-09-19,52.75,1.61,32.7639751552795
2013-09-20,52.8,1.61,32.795031055900616
2013-09-23,51.46,1.61,31.962732919254655
2013-09-24,50.32,1.61,31.254658385093165
2013-09-25,51.7,1.61,32.11180124223603
2013-09-26,51.89,1.61,32.22981366459627
2013-09-27,52.24,1.61,32.4472049689441
2013-09-30,51.69,1.61,32.1055900621118
2013-10-01,51.96,1.61,32.273291925465834
2013-10-02,52.09,1.61,32.35403726708075
2013-10-03,51.94,1.61,32.26086956521739
2013-10-04,52.67,1.61,32.714285714285715
2013-10-07,51.83,1.61,32.19254658385093
2013-10-08,50.87,1.61,31.596273291925463
2013-10-09,50.75,1.61,31.52173913043478
2013-10-10,52.52,1.61,32.62111801242236
2013-10-11,52.51,1.61,32.61490683229813
2013-10-14,52.71,1.61,32.73913043478261
2013-10-15,52.31,1.61,32.49068322981366
2013-10-16,54.0,1.61,33.54037267080745
2013-10-17,54.21,1.61,33.670807453416145
2013-10-18,54.3,1.61,33.72670807453416
2013-10-21,54.27,1.61,33.70807453416149
2013-10-22,53.62,1.61,33.30434782608695
2013-10-23,52.75,1.61,32.7639751552795
2013-10-24,52.48,1.61,32.59627329192546
2013-10-25,52.77,1.61,32.77639751552795
2013-10-28,52.68,1.61,32.72049689440993
2013-10-29,52.73,1.61,32.75155279503105
2013-10-30,52.6,1.61,32.670807453416145
2013-10-31,51.54,1.61,32.01242236024844
2013-11-01,52.51,-0.14,-375.0714285714285
2013-11-04,52.04,-0.14,-371.71428571428567
2013-11-05,51.95,-0.14,-371.07142857142856
2013-11-06,52.1,-0.14,-372.1428571428571
2013-11-07,51.65,-0.14,-368.9285714285714
2013-11-08,53.96,-0.14,-385.4285714285714
2013-11-11,54.1,-0.14,-386.4285714285714
2013-11-12,53.97,-0.14,-385.49999999999994
2013-11-13,54.14,-0.14,-386.71428571428567
2013-11-14,54.4,-0.14,-388.5714285714285
2013-11-15,54.87,-0.14,-391.9285714285714
2013-11-18,55.74,-0.14,-398.1428571428571
2013-11-19,56.15,-0.14,-401.0714285714285
2013-11-20,56.1,-0.14,-400.71428571428567
2013-11-21,57.22,-0.14,-408.71428571428567
2013-11-22,57.46,-0.14,-410.4285714285714
2013-11-25,57.65,-0.14,-411.7857142857142
2013-11-26,57.17,-0.14,-408.35714285714283
2013-11-27,57.48,-0.14,-410.5714285714285
2013-11-29,57.22,-0.14,-408.71428571428567
2013-12-02,56.98,-0.14,-406.99999999999994
2013-12-03,56.86,-0.14,-406.1428571428571
2013-12-04,57.19,-0.14,-408.49999999999994
2013-12-05,55.82,-0.14,-398.71428571428567
2013-12-06,56.06,-0.14,-400.4285714285714
2013-12-09,56.51,-0.14,-403.6428571428571
2013-12-10,56.7,-0.14,-405.0
2013-12-11,56.07,-0.14,-400.49999999999994
2013-12-12,56.31,-0.14,-402.21428571428567
2013-12-13,56.17,-0.14,-401.21428571428567
2013-12-16,56.42,-0.14,-403.0
2013-12-17,55.72,-0.14,-397.99999999999994
2013-12-18,57.24,-0.14,-408.85714285714283
2013-12-19,57.23,-0.14,-408.7857142857142
2013-12-20,57.7,-0.14,-412.1428571428571
2013-12-23,58.24,-0.14,-416.0
2013-12-24,58.25,-0.14,-416.07142857142856
2013-12-26,58.2,-0.14,-415.7142857142857
2013-12-27,58.14,-0.14,-415.2857142857143
2013-12-30,57.95,-0.14,-413.9285714285714
2013-12-31,58.48,-0.14,-417.71428571428567
2014-01-02,58.21,-0.14,-415.7857142857143
2014-01-03,58.66,-0.14,-418.99999999999994
2014-01-06,59.0,-0.14,-421.4285714285714
2014-01-07,58.32,-0.14,-416.57142857142856
2014-01-08,58.87,-0.14,-420.49999999999994
2014-01-09,58.76,-0.14,-419.71428571428567
2014-01-10,58.49,-0.14,-417.7857142857143
2014-01-13,57.7,-0.14,-412.1428571428571
2014-01-14,57.74,-0.14,-412.4285714285714
2014-01-15,59.49,-0.14,-424.9285714285714
2014-01-16,58.99,-0.14,-421.35714285714283
2014-01-17,58.11,-0.14,-415.07142857142856
2014-01-21,58.17,-0.14,-415.5
2014-01-22,57.59,-0.14,-411.35714285714283
2014-01-23,56.47,-0.14,-403.35714285714283
2014-01-24,55.09,-0.14,-393.5
2014-01-27,55.09,-0.14,-393.5
2014-01-28,55.74,-0.14,-398.1428571428571
2014-01-29,55.53,-0.14,-396.6428571428571
2014-01-30,56.0,-0.14,-399.99999999999994
2014-01-31,55.36,-0.14,-395.4285714285714
2014-02-03,54.31,-0.14,-387.9285714285714
2014-02-04,54.95,-0.14,-392.5
2014-02-05,55.21,-0.14,-394.35714285714283
2014-02-06,56.48,-0.14,-403.4285714285714
2014-02-07,56.62,-0.14,-404.4285714285714
2014-02-10,56.74,-0.14,-405.2857142857143
2014-02-11,57.43,-0.14,-410.21428571428567
2014-02-12,57.52,-0.14,-410.85714285714283
2014-02-13,58.03,-0.14,-414.49999999999994
2014-02-14,58.15,-0.14,-415.35714285714283
2014-02-18,58.49,-0.14,-417.7857142857143
2014-02-19,57.26,-0.14,-408.99999999999994
2014-02-20,57.58,1.31,43.95419847328244
2014-02-21,57.61,1.31,43.977099236641216
2014-02-24,58.03,1.31,44.29770992366412
2014-02-25,57.03,1.31,43.534351145038165
2014-02-26,56.75,1.31,43.3206106870229
2014-02-27,56.69,1.31,43.27480916030534
2014-02-28,56.82,1.31,43.37404580152672
2014-03-03,56.21,1.31,42.908396946564885
2014-03-04,57.26,1.31,43.70992366412214
2014-03-05,58.16,1.31,44.39694656488549
2014-03-06,58.9,1.31,44.9618320610687
2014-03-07,59.4,1.31,45.343511450381676
2014-03-10,59.2,1.31,45.19083969465649
2014-03-11,58.19,1.31,44.41984732824427
2014-03-12,57.92,1.31,44.213740458015266
2014-03-13,57.42,1.31,43.83206106870229
2014-03-14,56.8,1.31,43.358778625954194
2014-03-17,57.58,1.31,43.95419847328244
2014-03-18,58.06,1.31,44.3206106870229
2014-03-19,58.3,1.31,44.50381679389312
2014-03-20,60.11,1.31,45.88549618320611
2014-03-21,60.17,1.31,45.93129770992366
2014-03-24,61.07,1.31,46.61832061068702
2014-03-25,60.93,1.31,46.51145038167939
2014-03-26,59.9,1.31,45.725190839694655
2014-03-27,59.92,1.31,45.74045801526717
2014-03-28,60.04,1.31,45.83206106870229
2014-03-31,60.71,1.31,46.343511450381676
2014-04-01,60.67,1.31,46.31297709923664
2014-04-02,60.48,1.31,46.167938931297705
2014-04-03,60.66,1.31,46.305343511450374
2014-04-04,59.81,1.31,45.656488549618324
2014-04-07,59.0,1.31,45.038167938931295
2014-04-08,58.85,1.31,44.9236641221374
2014-04-09,59.27,1.31,45.24427480916031
2014-04-10,57.4,1.31,43.81679389312977
2014-04-11,55.3,1.31,42.213740458015266
2014-04-14,54.96,1.31,41.95419847328244
2014-04-15,54.8,1.31,41.83206106870229
2014-04-16,55.26,1.31,42.18320610687022
2014-04-17,55.22,1.31,42.15267175572519
2014-04-21,55.03,1.31,42.00763358778626
2014-04-22,55.81,1.31,42.603053435114504
2014-04-23,56.05,1.31,42.78625954198473
2014-04-24,56.19,1.31,42.89312977099236
2014-04-25,55.7,1.31,42.51908396946565
2014-04-28,55.49,1.31,42.3587786259542
2014-04-29,56.1,1.31,42.82442748091603
2014-04-30,55.98,1.31,42.732824427480914
2014-05-01,55.72,1.31,42.534351145038165
2014-05-02,55.58,1.29,43.08527131782945
2014-05-05,54.22,1.29,42.031007751937985
2014-05-06,53.34,1.29,41.348837209302324
2014-05-07,54.05,1.29,41.899224806201545
2014-05-08,54.36,1.29,42.13953488372093
2014-05-09,54.01,1.29,41.86821705426356
2014-05-12,54.65,1.29,42.36434108527131
2014-05-13,54.62,1.29,42.34108527131782
2014-05-14,54.36,1.29,42.13953488372093
2014-05-15,53.51,1.29,41.48062015503876
2014-05-16,53.31,1.29,41.32558139534884
2014-05-19,53.83,1.29,41.72868217054263
2014-05-20,53.72,1.29,41.643410852713174
2014-05-21,54.12,1.29,41.95348837209302
2014-05-22,54.55,1.29,42.286821705426355
2014-05-23,54.53,1.29,42.27131782945737
2014-05-27,55.14,1.29,42.74418604651163
2014-05-28,55.45,1.29,42.98449612403101
2014-05-29,55.72,1.29,43.1937984496124
2014-05-30,55.57,1.29,43.07751937984496
2014-06-02,55.35,1.29,42.906976744186046
2014-06-03,55.6,1.29,43.10077519379845
2014-06-04,55.68,1.29,43.16279069767442
2014-06-05,56.63,1.29,43.89922480620155
2014-06-06,56.97,1.29,44.16279069767442
2014-06-09,57.42,1.29,44.51162790697674
2014-06-10,57.9,1.29,44.883720930232556
2014-06-11,57.27,1.29,44.395348837209305
2014-06-12,57.04,1.29,44.21705426356589
2014-06-13,57.04,1.29,44.21705426356589
2014-06-16,56.87,1.29,44.08527131782945
2014-06-17,57.42,1.29,44.51162790697674
2014-06-18,57.78,1.29,44.7906976744186
2014-06-19,57.3,1.29,44.41860465116279
2014-06-20,57.55,1.29,44.61240310077519
2014-06-23,58.19,1.29,45.10852713178294
2014-06-24,57.42,1.29,44.51162790697674
2014-06-25,57.53,1.29,44.5968992248062
2014-06-26,57.39,1.29,44.48837209302326
2014-06-27,57.53,1.29,44.5968992248062
2014-06-30,57.62,1.29,44.666666666666664
2014-07-01,57.57,1.29,44.627906976744185
2014-07-02,56.97,1.29,44.16279069767442
2014-07-03,57.05,1.29,44.224806201550386
2014-07-07,56.67,1.29,43.93023255813954
2014-07-08,55.76,1.29,43.224806201550386
2014-07-09,56.02,1.29,43.42635658914729
2014-07-10,55.56,1.29,43.06976744186046
2014-07-11,55.8,1.29,43.25581395348837
2014-07-14,56.29,1.29,43.63565891472868
2014-07-15,58.27,1.29,45.17054263565892
2014-07-16,58.71,1.29,45.51162790697674
2014-07-17,57.86,1.29,44.85271317829457
2014-07-18,58.23,1.29,45.13953488372093
2014-07-21,58.24,1.29,45.14728682170543
2014-07-22,58.67,1.29,45.48062015503876
2014-07-23,59.0,1.29,45.73643410852713
2014-07-24,59.17,1.29,45.86821705426357
2014-07-25,59.01,1.29,45.74418604651162
2014-07-28,59.19,1.29,45.883720930232556
2014-07-29,58.64,1.29,45.457364341085274
2014-07-30,58.91,1.29,45.666666666666664
2014-07-31,57.67,1.29,44.70542635658915
2014-08-01,56.48,1.29,43.78294573643411
2014-08-04,56.65,1.48,38.277027027027025
2014-08-05,56.06,1.48,37.87837837837838
2014-08-06,56.23,1.48,37.99324324324324
2014-08-07,55.91,1.48,37.777027027027025
2014-08-08,56.34,1.48,38.06756756756757
2014-08-11,56.32,1.48,38.054054054054056
2014-08-12,56.35,1.48,38.07432432432432
2014-08-13,56.72,1.48,38.32432432432432
2014-08-14,56.98,1.48,38.5
2014-08-15,56.75,1.48,38.3445945945946
2014-08-18,57.23,1.48,38.66891891891892
2014-08-19,57.56,1.48,38.891891891891895
2014-08-20,57.64,1.48,38.945945945945944
2014-08-21,58.5,1.48,39.527027027027025
2014-08-22,58.49,1.48,39.520270270270274
2014-08-25,59.34,1.48,40.0945945945946
2014-08-26,59.74,1.48,40.36486486486487
2014-08-27,59.59,1.48,40.263513513513516
2014-08-28,59.16,1.48,39.97297297297297
2014-08-29,59.45,1.48,40.16891891891892
2014-09-02,59.67,1.48,40.31756756756757
2014-09-03,59.7,1.48,40.33783783783784
2014-09-04,59.71,1.48,40.3445945945946
2014-09-05,59.91,1.48,40.479729729729726
2014-09-08,59.89,1.48,40.46621621621622
2014-09-09,59.06,1.48,39.90540540540541
2014-09-10,59.22,1.48,40.013513513513516
2014-09-11,59.76,1.48,40.37837837837838
2014-09-12,60.03,1.48,40.560810810810814
2014-09-15,59.94,1.48,40.5
2014-09-16,59.99,1.48,40.53378378378378
2014-09-17,60.31,1.48,40.75
2014-09-18,61.32,1.48,41.432432432432435
2014-09-19,61.11,1.48,41.29054054054054
2014-09-22,60.91,1.48,41.1554054054054
2014-09-23,60.94,1.48,41.17567567567568
2014-09-24,61.63,1.48,41.641891891891895
2014-09-25,60.15,1.48,40.641891891891895
2014-09-26,60.56,1.48,40.91891891891892
2014-09-29,60.33,1.48,40.763513513513516
2014-09-30,60.24,1.48,40.7027027027027
2014-10-01,59.77,1.48,40.38513513513514
2014-10-02,58.84,1.48,39.75675675675676
2014-10-03,60.3,1.48,40.74324324324324
2014-10-06,60.18,1.48,40.66216216216216
2014-10-07,59.27,1.48,40.0472972972973
2014-10-08,60.4,1.48,40.81081081081081
2014-10-09,59.08,1.48,39.91891891891892
2014-10-10,58.52,1.48,39.54054054054054
2014-10-13,58.16,1.48,39.2972972972973
2014-10-14,57.99,1.48,39.182432432432435
2014-10-15,55.53,1.48,37.520270270270274
2014-10-16,55.08,1.48,37.21621621621622
2014-10-17,56.2,1.48,37.972972972972975
2014-10-20,56.63,1.48,38.263513513513516
2014-10-21,57.93,1.48,39.141891891891895
2014-10-22,57.45,1.48,38.81756756756757
2014-10-23,58.06,1.48,39.22972972972973
2014-10-24,58.74,1.48,39.68918918918919
2014-10-27,58.64,1.48,39.62162162162162
2014-10-28,59.63,1.48,40.29054054054054
2014-10-29,59.29,1.48,40.060810810810814
2014-10-30,59.39,1.48,40.12837837837838
2014-10-31,60.48,1.48,40.86486486486486
2014-11-03,60.88,1.36,44.76470588235294
2014-11-04,60.25,1.36,44.30147058823529
2014-11-05,61.15,1.36,44.963235294117645
2014-11-06,61.23,1.36,45.022058823529406
2014-11-07,61.47,1.36,45.1985294117647
2014-11-10,61.93,1.36,45.53676470588235
2014-11-11,61.37,1.36,45.12499999999999
2014-11-12,60.56,1.36,44.529411764705884
2014-11-13,60.23,1.36,44.28676470588235
2014-11-14,60.28,1.36,44.3235294117647
2014-11-17,60.38,1.36,44.39705882352941
2014-11-18,60.53,1.36,44.50735294117647
2014-11-19,60.6,1.36,44.55882352941176
2014-11-20,60.12,1.36,44.205882352941174
2014-11-21,60.45,1.36,44.4485294117647
2014-11-24,60.96,1.36,44.8235294117647
2014-11-25,60.3,1.36,44.338235294117645
2014-11-26,60.34,1.36,44.36764705882353
2014-11-28,60.16,1.36,44.23529411764705
2014-12-01,60.0,1.36,44.11764705882353
2014-12-02,61.08,1.36,44.91176470588235
2014-12-03,61.54,1.36,45.24999999999999
2014-12-04,61.38,1.36,45.13235294117647
2014-12-05,62.7,1.36,46.10294117647059
2014-12-08,62.67,1.36,46.080882352941174
2014-12-09,62.45,1.36,45.91911764705882
2014-12-10,60.68,1.36,44.61764705882353
2014-12-11,61.14,1.36,44.955882352941174
2014-12-12,60.04,1.36,44.147058823529406
2014-12-15,59.16,1.36,43.49999999999999
2014-12-16,58.43,1.36,42.963235294117645
2014-12-17,59.77,1.36,43.9485294117647
2014-12-18,61.48,1.36,45.205882352941174
2014-12-19,61.93,1.36,45.53676470588235
2014-12-22,61.94,1.36,45.54411764705882
2014-12-23,62.48,1.36,45.94117647058823
2014-12-24,62.48,1.36,45.94117647058823
2014-12-26,62.55,1.36,45.99264705882352
2014-12-29,62.96,1.36,46.29411764705882
2014-12-30,63.15,1.36,46.43382352941176
2014-12-31,62.58,1.36,46.014705882352935
2015-01-02,62.49,1.36,45.9485294117647
2015-01-05,60.55,1.36,44.522058823529406
2015-01-06,58.98,1.36,43.36764705882352
2015-01-07,59.07,1.36,43.43382352941176
2015-01-08,60.39,1.36,44.40441176470588
2015-01-09,59.34,1.36,43.63235294117647
2015-01-12,58.83,1.36,43.257352941176464
2015-01-13,58.84,1.36,43.26470588235294
2015-01-14,56.81,1.36,41.77205882352941
2015-01-15,54.99,1.36,40.43382352941176
2015-01-16,55.93,1.36,41.125
2015-01-20,55.71,1.36,40.963235294117645
2015-01-21,55.89,1.36,41.095588235294116
2015-01-22,57.59,1.36,42.345588235294116
2015-01-23,56.68,1.36,41.67647058823529
2015-01-26,56.77,1.36,41.74264705882353
2015-01-27,56.2,1.36,41.3235294117647
2015-01-28,54.75,1.36,40.25735294117647
2015-01-29,55.67,1.36,40.93382352941176
2015-01-30,54.38,1.36,39.98529411764706
2015-02-02,55.47,1.36,40.78676470588235
2015-02-03,56.72,1.36,41.705882352941174
2015-02-04,56.38,1.36,41.455882352941174
2015-02-05,56.77,1.36,41.74264705882353
2015-02-06,57.89,1.36,42.56617647058823
2015-02-09,57.82,1.36,42.514705882352935
2015-02-10,58.46,1.36,42.98529411764706
2015-02-11,58.37,1.36,42.91911764705882
2015-02-12,59.57,1.36,43.80147058823529
2015-02-13,59.67,1.36,43.875
2015-02-17,60.1,1.36,44.19117647058823
2015-02-18,59.37,1.36,43.65441176470588
2015-02-19,59.23,1.36,43.55147058823529
2015-02-20,59.8,1.36,43.97058823529411
2015-02-23,59.35,1.36,43.63970588235294
2015-02-24,60.82,1.21,50.264462809917354
2015-02-25,61.14,1.21,50.528925619834716
2015-02-26,61.58,1.21,50.892561983471076
2015-02-27,61.28,1.21,50.64462809917356
2015-03-02,61.77,1.21,51.049586776859506
2015-03-03,61.97,1.21,51.21487603305785
2015-03-04,62.13,1.21,51.34710743801653
2015-03-05,62.0,1.21,51.239669421487605
2015-03-06,60.89,1.21,50.32231404958678
2015-03-09,61.5,1.21,50.82644628099174
2015-03-10,59.96,1.21,49.553719008264466
2015-03-11,60.24,1.21,49.78512396694215
2015-03-12,61.37,1.21,50.71900826446281
2015-03-13,61.0,1.21,50.413223140495866
2015-03-16,61.85,1.21,51.11570247933884
2015-03-17,61.61,1.21,50.917355371900825
2015-03-18,61.75,1.21,51.03305785123967
2015-03-19,61.2,1.21,50.578512396694215
2015-03-20,61.75,1.21,51.03305785123967
2015-03-23,61.14,1.21,50.528925619834716
2015-03-24,60.46,1.21,49.96694214876033
2015-03-25,59.61,1.21,49.264462809917354
2015-03-26,59.54,1.21,49.20661157024794
2015-03-27,59.55,1.21,49.21487603305785
2015-03-30,60.96,1.21,50.3801652892562
2015-03-31,60.58,1.21,50.06611570247934
2015-04-01,59.95,1.21,49.54545454545455
2015-04-02,60.52,1.21,50.01652892561984
2015-04-06,60.47,1.21,49.97520661157025
2015-04-07,60.85,1.21,50.28925619834711
2015-04-08,61.05,1.21,50.45454545454545
2015-04-09,61.47,1.21,50.80165289256198
2015-04-10,61.7,1.21,50.99173553719009
2015-04-13,62.07,1.21,51.29752066115703
2015-04-14,63.04,1.21,52.09917355371901
2015-04-15,64.21,1.21,53.06611570247934
2015-04-16,63.81,1.21,52.735537190082646
2015-04-17,62.84,1.21,51.93388429752066
2015-04-20,63.24,1.21,52.26446280991736
2015-04-21,62.31,1.21,51.49586776859505
2015-04-22,62.94,1.21,52.01652892561984
2015-04-23,62.8,1.21,51.90082644628099
2015-04-24,62.6,1.21,51.735537190082646
2015-04-27,62.34,1.21,51.5206611570248
2015-04-28,62.76,1.21,51.86776859504132
2015-04-29,63.6,1.21,52.561983471074385
2015-04-30,63.26,1.21,52.28099173553719
2015-05-01,63.61,1.21,52.570247933884296
2015-05-04,64.72,1.21,53.48760330578512
2015-05-05,64.4,1.46,44.109589041095894
2015-05-06,63.92,1.46,43.78082191780822
2015-05-07,64.5,1.46,44.178082191780824
2015-05-08,65.49,1.46,44.85616438356164
2015-05-11,65.45,1.46,44.828767123287676
2015-05-12,65.36,1.46,44.76712328767123
2015-05-13,65.52,1.46,44.87671232876712
2015-05-14,66.05,1.46,45.23972602739726
