date,AXP,AXP_EPS,PE Ratio
2015-02-19,78.4,1.4,56.00000000000001
2015-02-20,79.83,1.4,57.02142857142857
2015-02-23,80.3,1.4,57.35714285714286
2015-02-24,80.86,1.39,58.1726618705036
2015-02-25,82.17,1.39,59.11510791366907
2015-02-26,83.25,1.39,59.89208633093526
2015-02-27,81.59,1.39,58.69784172661871
2015-03-02,82.03,1.39,59.014388489208635
2015-03-03,81.91,1.39,58.92805755395683
2015-03-04,80.63,1.39,58.007194244604314
2015-03-05,81.15,1.39,58.38129496402878
2015-03-06,80.31,1.39,57.77697841726619
2015-03-09,80.51,1.39,57.92086330935253
2015-03-10,79.11,1.39,56.913669064748206
2015-03-11,79.45,1.39,57.15827338129497
2015-03-12,81.56,1.39,58.676258992805764
2015-03-13,80.6,1.39,57.985611510791365
2015-03-16,81.5,1.39,58.63309352517986
2015-03-17,81.06,1.39,58.31654676258994
2015-03-18,81.86,1.39,58.89208633093526
2015-03-19,81.54,1.39,58.66187050359713
2015-03-20,82.7,1.39,59.49640287769785
2015-03-23,82.2,1.39,59.13669064748202
2015-03-24,81.37,1.39,58.53956834532375
2015-03-25,80.11,1.39,57.63309352517986
2015-03-26,78.48,1.39,56.46043165467626
2015-03-27,77.97,1.39,56.093525179856115
2015-03-30,78.05,1.39,56.15107913669065
2015-03-31,78.12,1.39,56.20143884892087
2015-04-01,78.93,1.39,56.784172661870514
2015-04-02,79.7,1.39,57.338129496402885
2015-04-06,79.63,1.39,57.28776978417266
2015-04-07,78.33,1.39,56.35251798561151
2015-04-08,78.69,1.39,56.61151079136691
2015-04-09,79.16,1.39,56.94964028776979
2015-04-10,79.59,1.39,57.258992805755405
2015-04-13,79.27,1.39,57.02877697841727
2015-04-14,79.49,1.39,57.18705035971223
2015-04-15,79.75,1.39,57.37410071942446
2015-04-16,80.91,1.39,58.20863309352518
2015-04-17,77.32,1.39,55.62589928057554
2015-04-20,77.23,1.39,55.5611510791367
2015-04-21,77.28,1.39,55.597122302158276
2015-04-22,78.44,1.39,56.431654676258994
2015-04-23,78.15,1.39,56.22302158273382
2015-04-24,77.99,1.39,56.10791366906475
2015-04-27,77.49,1.39,55.74820143884892
2015-04-28,77.49,1.39,55.74820143884892
2015-04-29,77.16,1.48,52.13513513513514
2015-04-30,77.45,1.48,52.33108108108108
2015-05-01,77.68,1.48,52.48648648648649
2015-05-04,78.28,1.48,52.891891891891895
2015-05-05,77.84,1.48,52.5945945945946
2015-05-06,77.85,1.48,52.60135135135135
2015-05-07,78.43,1.48,52.99324324324325
2015-05-08,78.98,1.48,53.36486486486487
2015-05-11,79.7,1.48,53.851351351351354
2015-05-12,79.08,1.48,53.432432432432435
2015-05-13,79.86,1.48,53.95945945945946
2015-05-14,80.75,1.48,54.560810810810814
2015-05-15,80.22,1.48,54.2027027027027
2015-05-18,80.17,1.48,54.16891891891892
2015-05-19,81.36,1.48,54.972972972972975
2015-05-20,80.96,1.48,54.7027027027027
2015-05-21,80.76,1.48,54.56756756756757
2015-05-22,81.25,1.48,54.89864864864865
2015-05-26,80.19,1.48,54.18243243243243
2015-05-27,80.11,1.48,54.12837837837838
2015-05-28,80.09,1.48,54.11486486486487
2015-05-29,79.72,1.48,53.86486486486486
2015-06-01,79.47,1.48,53.695945945945944
2015-06-02,79.99,1.48,54.04729729729729
2015-06-03,80.6,1.48,54.45945945945946
2015-06-04,79.36,1.48,53.62162162162162
2015-06-05,79.39,1.48,53.641891891891895
2015-06-08,78.81,1.48,53.25
2015-06-09,79.17,1.48,53.49324324324324
2015-06-10,80.19,1.48,54.18243243243243
2015-06-11,80.3,1.48,54.25675675675676
2015-06-12,79.53,1.48,53.73648648648649
2015-06-15,79.25,1.48,53.5472972972973
2015-06-16,79.36,1.48,53.62162162162162
2015-06-17,80.32,1.48,54.27027027027027
2015-06-18,80.77,1.48,54.57432432432432
2015-06-19,80.19,1.48,54.18243243243243
2015-06-22,81.25,1.48,54.89864864864865
2015-06-23,81.36,1.48,54.972972972972975
2015-06-24,80.74,1.48,54.55405405405405
2015-06-25,79.88,1.48,53.97297297297297
2015-06-26,79.88,1.48,53.97297297297297
2015-06-29,77.8,1.48,52.567567567567565
2015-06-30,77.72,1.48,52.513513513513516
2015-07-01,78.4,1.48,52.972972972972975
2015-07-02,78.21,1.48,52.84459459459459
2015-07-06,77.59,1.48,52.42567567567568
2015-07-07,77.55,1.48,52.398648648648646
2015-07-08,75.93,1.48,51.304054054054056
2015-07-09,76.34,1.48,51.58108108108108
2015-07-10,77.31,1.48,52.23648648648649
2015-07-13,78.53,1.48,53.060810810810814
2015-07-14,78.97,1.48,53.358108108108105
2015-07-15,78.54,1.48,53.06756756756757
2015-07-16,78.92,1.48,53.32432432432432
2015-07-17,79.22,1.48,53.527027027027025
2015-07-20,79.3,1.48,53.58108108108108
2015-07-21,78.95,1.48,53.3445945945946
2015-07-22,78.99,1.48,53.37162162162162
2015-07-23,77.01,1.48,52.03378378378379
2015-07-24,75.9,1.48,51.28378378378379
2015-07-27,74.92,1.48,50.62162162162162
2015-07-28,75.11,1.48,50.75
2015-07-29,75.7,1.42,53.30985915492958
2015-07-30,76.12,1.42,53.60563380281691
2015-07-31,76.06,1.42,53.563380281690144
2015-08-03,75.98,1.42,53.507042253521135
2015-08-04,75.72,1.42,53.32394366197183
2015-08-05,75.59,1.42,53.23239436619719
2015-08-06,75.0,1.42,52.816901408450704
2015-08-07,79.72,1.42,56.140845070422536
2015-08-10,81.26,1.42,57.22535211267606
2015-08-11,81.34,1.42,57.28169014084508
2015-08-12,81.0,1.42,57.04225352112676
2015-08-13,80.76,1.42,56.87323943661973
2015-08-14,80.91,1.42,56.97887323943662
2015-08-17,81.0,1.42,57.04225352112676
2015-08-18,81.24,1.42,57.2112676056338
2015-08-19,80.95,1.42,57.007042253521135
2015-08-20,78.76,1.42,55.464788732394375
2015-08-21,77.03,1.42,54.24647887323944
2015-08-24,74.65,1.42,52.57042253521127
2015-08-25,73.52,1.42,51.774647887323944
2015-08-26,75.63,1.42,53.26056338028169
2015-08-27,76.88,1.42,54.140845070422536
2015-08-28,76.65,1.42,53.97887323943662
2015-08-31,76.72,1.42,54.02816901408451
2015-09-01,74.0,1.42,52.11267605633803
2015-09-02,74.94,1.42,52.774647887323944
2015-09-03,75.26,1.42,53.00000000000001
2015-09-04,74.08,1.42,52.16901408450704
2015-09-08,75.49,1.42,53.16197183098591
2015-09-09,75.12,1.42,52.90140845070423
2015-09-10,75.31,1.42,53.03521126760564
2015-09-11,75.5,1.42,53.16901408450705
2015-09-14,75.14,1.42,52.91549295774648
2015-09-15,76.5,1.42,53.87323943661972
2015-09-16,77.32,1.42,54.45070422535211
2015-09-17,77.06,1.42,54.26760563380282
2015-09-18,75.95,1.42,53.48591549295775
2015-09-21,76.74,1.42,54.04225352112676
2015-09-22,75.71,1.42,53.316901408450704
2015-09-23,75.63,1.42,53.26056338028169
2015-09-24,74.69,1.42,52.598591549295776
2015-09-25,75.1,1.42,52.88732394366197
2015-09-28,73.34,1.42,51.647887323943664
2015-09-29,73.1,1.42,51.478873239436616
2015-09-30,74.13,1.42,52.20422535211267
2015-10-01,73.89,1.42,52.03521126760564
2015-10-02,74.41,1.42,52.401408450704224
2015-10-05,77.3,1.42,54.436619718309856
2015-10-06,76.91,1.42,54.16197183098591
2015-10-07,77.18,1.42,54.35211267605634
2015-10-08,77.18,1.42,54.35211267605634
2015-10-09,77.33,1.42,54.45774647887324
2015-10-12,77.31,1.42,54.44366197183099
2015-10-13,76.6,1.42,53.943661971830984
2015-10-14,76.17,1.42,53.640845070422536
2015-10-15,76.74,1.42,54.04225352112676
2015-10-16,77.21,1.42,54.37323943661972
2015-10-19,77.0,1.42,54.225352112676056
2015-10-20,76.95,1.42,54.190140845070424
2015-10-21,76.51,1.42,53.880281690140855
2015-10-22,72.5,1.42,51.056338028169016
2015-10-23,74.59,1.42,52.52816901408451
2015-10-26,74.19,1.42,52.24647887323944
2015-10-27,74.01,1.42,52.11971830985916
2015-10-28,74.45,1.25,59.56
2015-10-29,74.22,1.25,59.376
2015-10-30,73.26,1.25,58.608000000000004
2015-11-02,73.94,1.25,59.152
2015-11-03,74.03,1.25,59.224000000000004
2015-11-04,74.07,1.25,59.25599999999999
2015-11-05,73.93,1.25,59.144000000000005
2015-11-06,74.3,1.25,59.44
2015-11-09,73.42,1.25,58.736000000000004
2015-11-10,73.37,1.25,58.696000000000005
2015-11-11,72.91,1.25,58.327999999999996
2015-11-12,71.98,1.25,57.584
2015-11-13,71.2,1.25,56.96
2015-11-16,71.66,1.25,57.327999999999996
2015-11-17,71.11,1.25,56.888
2015-11-18,72.15,1.25,57.720000000000006
2015-11-19,72.74,1.25,58.19199999999999
2015-11-20,72.42,1.25,57.936
2015-11-23,72.24,1.25,57.791999999999994
2015-11-24,71.63,1.25,57.303999999999995
2015-11-25,71.69,1.25,57.352
2015-11-27,71.85,1.25,57.48
2015-11-30,71.64,1.25,57.312
2015-12-01,72.2,1.25,57.760000000000005
2015-12-02,71.2,1.25,56.96
2015-12-03,70.42,1.25,56.336
2015-12-04,71.1,1.25,56.879999999999995
2015-12-07,70.61,1.25,56.488
2015-12-08,69.91,1.25,55.928
2015-12-09,69.86,1.25,55.888
2015-12-10,70.11,1.25,56.088
2015-12-11,68.86,1.25,55.088
2015-12-14,68.83,1.25,55.064
2015-12-15,70.15,1.25,56.120000000000005
2015-12-16,70.71,1.25,56.568
2015-12-17,69.57,1.25,55.65599999999999
2015-12-18,67.87,1.25,54.29600000000001
2015-12-21,68.4,1.25,54.720000000000006
2015-12-22,68.85,1.25,55.08
2015-12-23,69.97,1.25,55.976
2015-12-24,70.16,1.25,56.128
2015-12-28,69.76,1.25,55.80800000000001
2015-12-29,70.55,1.25,56.44
2015-12-30,70.16,1.25,56.128
2015-12-31,69.55,1.25,55.64
2016-01-04,67.59,1.25,54.072
2016-01-05,66.55,1.25,53.239999999999995
2016-01-06,64.42,1.25,51.536
2016-01-07,63.84,1.25,51.072
2016-01-08,63.63,1.25,50.904
2016-01-11,64.05,1.25,51.239999999999995
2016-01-12,64.4,1.25,51.52
2016-01-13,62.85,1.25,50.28
2016-01-14,63.29,1.25,50.632
2016-01-15,62.91,1.25,50.327999999999996
2016-01-19,62.64,1.25,50.112
2016-01-20,63.03,1.25,50.424
2016-01-21,62.64,1.25,50.112
2016-01-22,55.06,1.25,44.048
2016-01-25,55.02,1.25,44.016000000000005
2016-01-26,55.09,1.25,44.072
2016-01-27,54.52,1.25,43.616
2016-01-28,52.88,1.25,42.304
2016-01-29,53.5,1.25,42.8
2016-02-01,54.7,1.25,43.760000000000005
2016-02-02,53.66,1.25,42.928
2016-02-03,54.11,1.25,43.288
2016-02-04,54.38,1.25,43.504000000000005
2016-02-05,53.98,1.25,43.184
2016-02-08,52.4,1.25,41.92
2016-02-09,52.63,1.25,42.104
2016-02-10,52.29,1.25,41.832
2016-02-11,51.11,1.25,40.888
2016-02-12,52.66,1.25,42.128
2016-02-16,53.18,1.25,42.544
2016-02-17,53.61,1.25,42.888
2016-02-18,54.15,1.25,43.32
2016-02-19,54.71,0.9,60.78888888888889
2016-02-22,55.63,0.9,61.81111111111111
2016-02-23,55.11,0.9,61.233333333333334
2016-02-24,54.64,0.9,60.71111111111111
2016-02-25,55.39,0.9,61.544444444444444
2016-02-26,55.38,0.9,61.53333333333333
2016-02-29,55.58,0.9,61.75555555555555
2016-03-01,56.8,0.9,63.11111111111111
2016-03-02,57.12,0.9,63.46666666666666
2016-03-03,58.09,0.9,64.54444444444445
2016-03-04,58.29,0.9,64.76666666666667
2016-03-07,59.0,0.9,65.55555555555556
2016-03-08,59.43,0.9,66.03333333333333
2016-03-09,59.05,0.9,65.6111111111111
2016-03-10,58.75,0.9,65.27777777777777
2016-03-11,59.46,0.9,66.06666666666666
2016-03-14,59.57,0.9,66.18888888888888
2016-03-15,59.23,0.9,65.8111111111111
2016-03-16,59.7,0.9,66.33333333333333
2016-03-17,60.08,0.9,66.75555555555555
2016-03-18,61.22,0.9,68.02222222222223
2016-03-21,61.21,0.9,68.0111111111111
2016-03-22,60.61,0.9,67.34444444444445
2016-03-23,60.63,0.9,67.36666666666667
2016-03-24,60.47,0.9,67.18888888888888
2016-03-28,60.28,0.9,66.97777777777777
2016-03-29,60.6,0.9,67.33333333333333
2016-03-30,60.29,0.9,66.98888888888888
2016-03-31,61.4,0.9,68.22222222222221
2016-04-01,61.1,0.9,67.88888888888889
2016-04-04,60.62,0.9,67.35555555555555
2016-04-05,60.19,0.9,66.87777777777778
2016-04-06,59.88,0.9,66.53333333333333
2016-04-07,58.86,0.9,65.39999999999999
2016-04-08,59.5,0.9,66.11111111111111
2016-04-11,59.8,0.9,66.44444444444444
2016-04-12,60.68,0.9,67.42222222222222
2016-04-13,62.16,0.9,69.06666666666666
2016-04-14,62.51,0.9,69.45555555555555
2016-04-15,62.14,0.9,69.04444444444444
2016-04-18,62.59,0.9,69.54444444444445
2016-04-19,63.57,0.9,70.63333333333333
2016-04-20,65.02,0.9,72.24444444444444
2016-04-21,65.61,0.9,72.89999999999999
2016-04-22,65.93,0.9,73.25555555555556
2016-04-25,65.7,0.9,73.0
2016-04-26,66.2,0.9,73.55555555555556
2016-04-27,66.23,1.45,45.67586206896552
2016-04-28,65.84,1.45,45.406896551724145
2016-04-29,65.43,1.45,45.12413793103449
2016-05-02,65.68,1.45,45.296551724137935
2016-05-03,64.85,1.45,44.72413793103448
2016-05-04,64.26,1.45,44.31724137931035
2016-05-05,63.92,1.45,44.08275862068966
2016-05-06,64.51,1.45,44.4896551724138
2016-05-09,63.98,1.45,44.12413793103448
2016-05-10,64.84,1.45,44.71724137931035
2016-05-11,64.59,1.45,44.5448275862069
2016-05-12,64.34,1.45,44.372413793103455
2016-05-13,64.12,1.45,44.22068965517242
2016-05-16,64.07,1.45,44.186206896551724
2016-05-17,62.76,1.45,43.282758620689656
2016-05-18,63.52,1.45,43.806896551724144
2016-05-19,62.74,1.45,43.268965517241384
2016-05-20,63.92,1.45,44.08275862068966
2016-05-23,63.59,1.45,43.855172413793106
2016-05-24,64.87,1.45,44.73793103448276
2016-05-25,65.31,1.45,45.04137931034483
2016-05-26,65.23,1.45,44.98620689655173
2016-05-27,65.52,1.45,45.186206896551724
2016-05-31,65.76,1.45,45.351724137931036
2016-06-01,65.91,1.45,45.4551724137931
2016-06-02,66.41,1.45,45.8
2016-06-03,65.49,1.45,45.165517241379305
2016-06-06,65.94,1.45,45.47586206896552
2016-06-07,65.89,1.45,45.44137931034483
2016-06-08,66.26,1.45,45.69655172413793
2016-06-09,65.71,1.45,45.31724137931034
2016-06-10,64.97,1.45,44.80689655172414
2016-06-13,63.67,1.45,43.91034482758621
2016-06-14,61.07,1.45,42.11724137931034
2016-06-15,61.42,1.45,42.358620689655176
2016-06-16,61.93,1.45,42.710344827586205
2016-06-17,61.86,1.45,42.66206896551724
2016-06-20,62.3,1.45,42.96551724137931
2016-06-21,62.29,1.45,42.95862068965517
2016-06-22,61.95,1.45,42.724137931034484
2016-06-23,63.25,1.45,43.62068965517241
2016-06-24,60.06,1.45,41.42068965517242
2016-06-27,57.67,1.45,39.77241379310345
2016-06-28,57.9,1.45,39.93103448275862
2016-06-29,59.63,1.45,41.12413793103448
2016-06-30,60.76,1.45,41.90344827586207
2016-07-01,60.69,1.45,41.855172413793106
2016-07-05,59.15,1.45,40.793103448275865
2016-07-06,59.48,1.45,41.02068965517241
2016-07-07,59.81,1.45,41.248275862068965
2016-07-08,61.49,1.45,42.40689655172414
2016-07-11,62.16,1.45,42.86896551724138
2016-07-12,63.0,1.45,43.44827586206897
2016-07-13,63.1,1.45,43.51724137931035
2016-07-14,63.61,1.45,43.86896551724138
2016-07-15,63.78,1.45,43.98620689655173
2016-07-18,63.99,1.45,44.13103448275862
2016-07-19,64.16,1.45,44.248275862068965
2016-07-20,64.48,1.45,44.46896551724139
2016-07-21,63.43,1.45,43.744827586206895
2016-07-22,64.28,1.45,44.331034482758625
2016-07-25,64.33,1.45,44.36551724137931
2016-07-26,64.37,2.1,30.652380952380952
2016-07-27,64.59,2.1,30.757142857142856
2016-07-28,64.79,2.1,30.852380952380955
2016-07-29,64.46,2.1,30.69523809523809
2016-08-01,64.13,2.1,30.538095238095234
2016-08-02,63.47,2.1,30.22380952380952
2016-08-03,63.83,2.1,30.395238095238092
2016-08-04,63.94,2.1,30.447619047619046
2016-08-05,65.52,2.1,31.199999999999996
2016-08-08,65.83,2.1,31.347619047619045
2016-08-09,65.39,2.1,31.138095238095236
2016-08-10,64.74,2.1,30.828571428571426
2016-08-11,65.48,2.1,31.18095238095238
2016-08-12,65.38,2.1,31.13333333333333
2016-08-15,65.63,2.1,31.25238095238095
2016-08-16,65.3,2.1,31.09523809523809
2016-08-17,65.68,2.1,31.27619047619048
2016-08-18,65.63,2.1,31.25238095238095
2016-08-19,65.53,2.1,31.204761904761902
2016-08-22,65.36,2.1,31.123809523809523
2016-08-23,65.68,2.1,31.27619047619048
2016-08-24,65.16,2.1,31.028571428571425
2016-08-25,65.0,2.1,30.952380952380953
2016-08-26,64.79,2.1,30.852380952380955
2016-08-29,65.52,2.1,31.199999999999996
2016-08-30,65.45,2.1,31.166666666666668
2016-08-31,65.58,2.1,31.228571428571428
2016-09-01,64.86,2.1,30.885714285714283
2016-09-02,65.19,2.1,31.04285714285714
2016-09-06,65.76,2.1,31.314285714285717
2016-09-07,66.19,2.1,31.519047619047615
2016-09-08,66.24,2.1,31.542857142857137
2016-09-09,65.12,2.1,31.00952380952381
2016-09-12,65.9,2.1,31.380952380952383
2016-09-13,64.36,2.1,30.647619047619045
2016-09-14,63.48,2.1,30.228571428571424
2016-09-15,63.83,2.1,30.395238095238092
2016-09-16,63.66,2.1,30.31428571428571
2016-09-19,64.06,2.1,30.504761904761903
2016-09-20,63.72,2.1,30.34285714285714
2016-09-21,64.28,2.1,30.609523809523807
2016-09-22,64.63,2.1,30.77619047619047
2016-09-23,63.85,2.1,30.404761904761905
2016-09-26,63.42,2.1,30.2
2016-09-27,64.28,2.1,30.609523809523807
2016-09-28,64.22,2.1,30.58095238095238
2016-09-29,63.37,2.1,30.176190476190474
2016-09-30,64.04,2.1,30.495238095238097
2016-10-03,63.81,2.1,30.385714285714286
2016-10-04,63.91,2.1,30.43333333333333
2016-10-05,64.36,2.1,30.647619047619045
2016-10-06,61.94,2.1,29.495238095238093
2016-10-07,61.76,2.1,29.409523809523808
2016-10-10,61.9,2.1,29.476190476190474
2016-10-11,60.86,2.1,28.98095238095238
2016-10-12,60.69,2.1,28.9
2016-10-13,60.41,2.1,28.766666666666662
2016-10-14,60.15,2.1,28.642857142857142
2016-10-17,59.9,2.1,28.523809523809522
2016-10-18,60.08,2.1,28.609523809523807
2016-10-19,61.25,2.1,29.166666666666664
2016-10-20,66.78,2.1,31.8
2016-10-21,67.36,2.1,32.076190476190476
2016-10-24,67.09,2.1,31.94761904761905
2016-10-25,66.74,1.22,54.704918032786885
2016-10-26,66.8,1.22,54.75409836065574
2016-10-27,66.93,1.22,54.860655737704924
2016-10-28,66.45,1.22,54.4672131147541
2016-10-31,66.42,1.22,54.442622950819676
2016-11-01,66.25,1.22,54.30327868852459
2016-11-02,65.45,1.22,53.64754098360656
2016-11-03,65.33,1.22,53.549180327868854
2016-11-04,65.51,1.22,53.696721311475414
2016-11-07,67.0,1.22,54.91803278688525
2016-11-08,67.07,1.22,54.975409836065566
2016-11-09,68.74,1.22,56.34426229508196
2016-11-10,70.11,1.22,57.4672131147541
2016-11-11,70.5,1.22,57.786885245901644
2016-11-14,72.42,1.22,59.360655737704924
2016-11-15,72.47,1.22,59.40163934426229
2016-11-16,71.68,1.22,58.754098360655746
2016-11-17,71.78,1.22,58.8360655737705
2016-11-18,71.0,1.22,58.196721311475414
2016-11-21,71.54,1.22,58.63934426229509
2016-11-22,71.72,1.22,58.78688524590164
2016-11-23,72.88,1.22,59.73770491803278
2016-11-25,72.86,1.22,59.721311475409834
2016-11-28,72.13,1.22,59.12295081967213
2016-11-29,71.49,1.22,58.5983606557377
2016-11-30,72.04,1.22,59.04918032786886
2016-12-01,72.53,1.22,59.450819672131146
2016-12-02,71.86,1.22,58.90163934426229
2016-12-05,72.03,1.22,59.04098360655738
2016-12-06,72.31,1.22,59.270491803278695
2016-12-07,74.29,1.22,60.89344262295083
2016-12-08,74.91,1.22,61.40163934426229
2016-12-09,74.77,1.22,61.28688524590164
2016-12-12,73.58,1.22,60.31147540983606
2016-12-13,73.84,1.22,60.52459016393443
2016-12-14,74.07,1.22,60.713114754098356
2016-12-15,74.94,1.22,61.42622950819672
2016-12-16,75.0,1.22,61.47540983606557
2016-12-19,74.55,1.22,61.10655737704918
2016-12-20,75.06,1.22,61.52459016393443
2016-12-21,75.32,1.22,61.73770491803278
2016-12-22,74.58,1.22,61.131147540983605
2016-12-23,74.97,1.22,61.450819672131146
2016-12-27,74.98,1.22,61.459016393442624
2016-12-28,74.37,1.22,60.95901639344263
2016-12-29,73.92,1.22,60.59016393442623
2016-12-30,74.08,1.22,60.721311475409834
2017-01-03,75.35,1.22,61.76229508196721
2017-01-04,76.26,1.22,62.50819672131148
2017-01-05,75.32,1.22,61.73770491803278
2017-01-06,75.47,1.22,61.86065573770492
2017-01-09,75.86,1.22,62.18032786885246
2017-01-10,76.65,1.22,62.82786885245902
2017-01-11,76.91,1.22,63.040983606557376
2017-01-12,76.88,1.22,63.01639344262295
2017-01-13,76.62,1.22,62.80327868852459
2017-01-17,76.6,1.22,62.78688524590164
2017-01-18,77.49,1.22,63.51639344262295
2017-01-19,76.69,1.22,62.86065573770492
2017-01-20,76.2,1.22,62.459016393442624
2017-01-23,75.97,1.22,62.27049180327869
2017-01-24,77.43,1.22,63.4672131147541
2017-01-25,76.89,1.22,63.02459016393443
2017-01-26,76.93,1.22,63.05737704918033
2017-01-27,76.85,1.22,62.99180327868852
2017-01-30,77.28,1.22,63.34426229508197
2017-01-31,76.38,1.22,62.60655737704918
2017-02-01,76.76,1.22,62.91803278688525
2017-02-02,76.51,1.22,62.71311475409836
2017-02-03,78.04,1.22,63.9672131147541
2017-02-06,77.82,1.22,63.78688524590164
2017-02-07,77.72,1.22,63.704918032786885
2017-02-08,77.8,1.22,63.77049180327869
2017-02-09,78.18,1.22,64.08196721311477
2017-02-10,78.48,1.22,64.32786885245902
2017-02-13,78.91,1.22,64.68032786885246
2017-02-14,79.41,1.22,65.09016393442623
2017-02-15,79.6,1.22,65.24590163934425
2017-02-16,79.51,1.22,65.172131147541
2017-02-17,79.71,0.88,90.57954545454545
2017-02-21,79.97,0.88,90.875
2017-02-22,79.86,0.88,90.75
2017-02-23,80.05,0.88,90.9659090909091
2017-02-24,79.76,0.88,90.63636363636364
2017-02-27,80.17,0.88,91.10227272727273
2017-02-28,80.06,0.88,90.97727272727273
2017-03-01,81.92,0.88,93.0909090909091
2017-03-02,80.1,0.88,91.02272727272727
2017-03-03,79.88,0.88,90.77272727272727
2017-03-06,79.5,0.88,90.3409090909091
2017-03-07,79.58,0.88,90.43181818181817
2017-03-08,79.04,0.88,89.81818181818183
2017-03-09,79.3,0.88,90.11363636363636
2017-03-10,79.38,0.88,90.20454545454545
2017-03-13,79.21,0.88,90.01136363636363
2017-03-14,79.69,0.88,90.55681818181817
2017-03-15,79.23,0.88,90.0340909090909
2017-03-16,79.77,0.88,90.64772727272727
2017-03-17,79.25,0.88,90.05681818181819
2017-03-20,78.85,0.88,89.60227272727272
2017-03-21,77.53,0.88,88.10227272727273
2017-03-22,77.67,0.88,88.26136363636364
2017-03-23,77.84,0.88,88.45454545454545
2017-03-24,78.2,0.88,88.86363636363636
2017-03-27,77.6,0.88,88.18181818181817
2017-03-28,78.64,0.88,89.36363636363636
2017-03-29,78.25,0.88,88.92045454545455
2017-03-30,79.21,0.88,90.01136363636363
2017-03-31,79.11,0.88,89.89772727272727
2017-04-03,78.59,0.88,89.30681818181819
2017-04-04,78.26,0.88,88.93181818181819
2017-04-05,77.76,0.88,88.36363636363637
2017-04-06,77.92,0.88,88.54545454545455
2017-04-07,77.77,0.88,88.375
2017-04-10,77.49,0.88,88.05681818181817
2017-04-11,77.26,0.88,87.79545454545455
2017-04-12,76.68,0.88,87.13636363636364
2017-04-13,75.8,0.88,86.13636363636363
2017-04-17,76.67,0.88,87.125
2017-04-18,75.79,0.88,86.125
2017-04-19,75.55,0.88,85.85227272727272
2017-04-20,80.02,0.88,90.93181818181817
2017-04-21,79.59,0.88,90.44318181818183
2017-04-24,80.45,0.88,91.42045454545455
2017-04-25,80.63,0.88,91.625
2017-04-26,80.52,0.88,91.5
2017-04-27,80.33,1.34,59.947761194029844
2017-04-28,79.25,1.34,59.14179104477611
2017-05-01,79.23,1.34,59.12686567164179
2017-05-02,79.54,1.34,59.35820895522388
2017-05-03,78.83,1.34,58.82835820895522
2017-05-04,78.33,1.34,58.45522388059701
2017-05-05,78.32,1.34,58.447761194029844
2017-05-08,78.16,1.34,58.328358208955216
2017-05-09,78.44,1.34,58.537313432835816
2017-05-10,78.65,1.34,58.69402985074627
2017-05-11,77.92,1.34,58.14925373134328
2017-05-12,77.49,1.34,57.828358208955216
2017-05-15,78.33,1.34,58.45522388059701
2017-05-16,78.13,1.34,58.305970149253724
2017-05-17,76.37,1.34,56.992537313432834
2017-05-18,76.38,1.34,56.99999999999999
2017-05-19,76.8,1.34,57.31343283582089
2017-05-22,76.98,1.34,57.44776119402985
2017-05-23,77.2,1.34,57.61194029850746
2017-05-24,77.12,1.34,57.55223880597015
2017-05-25,77.44,1.34,57.7910447761194
2017-05-26,77.46,1.34,57.805970149253724
2017-05-30,77.09,1.34,57.52985074626866
2017-05-31,76.94,1.34,57.41791044776119
2017-06-01,78.28,1.34,58.417910447761194
2017-06-02,78.49,1.34,58.57462686567163
2017-06-05,78.97,1.34,58.93283582089552
2017-06-06,78.85,1.34,58.84328358208955
2017-06-07,79.81,1.34,59.559701492537314
2017-06-08,79.95,1.34,59.66417910447761
2017-06-09,80.31,1.34,59.93283582089552
2017-06-12,80.17,1.34,59.82835820895522
2017-06-13,80.59,1.34,60.14179104477612
2017-06-14,80.84,1.34,60.32835820895522
2017-06-15,80.7,1.34,60.223880597014926
2017-06-16,81.45,1.34,60.78358208955224
2017-06-19,81.88,1.34,61.10447761194029
2017-06-20,82.51,1.34,61.57462686567164
2017-06-21,82.21,1.34,61.35074626865671
2017-06-22,82.25,1.34,61.38059701492537
2017-06-23,82.22,1.34,61.35820895522387
2017-06-26,82.96,1.34,61.91044776119402
2017-06-27,83.08,1.34,61.99999999999999
2017-06-28,83.97,1.34,62.664179104477604
2017-06-29,83.63,1.34,62.41044776119402
2017-06-30,84.24,1.34,62.86567164179104
2017-07-03,85.1,1.34,63.50746268656716
2017-07-05,84.89,1.34,63.350746268656714
2017-07-06,83.74,1.34,62.49253731343283
2017-07-07,84.33,1.34,62.93283582089552
2017-07-10,84.3,1.34,62.91044776119402
2017-07-11,84.16,1.34,62.805970149253724
2017-07-12,84.82,1.34,63.29850746268656
2017-07-13,85.37,1.34,63.708955223880594
2017-07-14,85.28,1.34,63.64179104477611
2017-07-17,85.22,1.34,63.59701492537313
2017-07-18,85.52,1.34,63.82089552238805
2017-07-19,85.93,1.34,64.1268656716418
2017-07-20,85.35,1.34,63.69402985074626
2017-07-21,85.59,1.34,63.873134328358205
2017-07-24,85.0,1.34,63.43283582089552
2017-07-25,85.41,1.47,58.10204081632653
2017-07-26,85.3,1.47,58.02721088435374
2017-07-27,83.85,1.47,57.04081632653061
2017-07-28,84.8,1.47,57.68707482993197
2017-07-31,85.23,1.47,57.9795918367347
2017-08-01,85.24,1.47,57.986394557823125
2017-08-02,85.3,1.47,58.02721088435374
