date,GL,GL_EPS,PE Ratio
2012-06-21,32.45,0.79,41.07594936708861
2012-06-22,32.52,0.79,41.164556962025316
2012-06-25,32.22,0.79,40.78481012658227
2012-06-26,32.43,0.79,41.050632911392405
2012-06-27,32.93,0.79,41.68354430379747
2012-06-28,33.07,0.79,41.860759493670884
2012-06-29,33.7,0.79,42.65822784810127
2012-07-02,33.83,0.79,42.82278481012658
2012-07-03,34.24,0.79,43.34177215189874
2012-07-05,34.14,0.79,43.21518987341772
2012-07-06,33.93,0.79,42.949367088607595
2012-07-09,33.87,0.79,42.87341772151898
2012-07-10,33.78,0.79,42.75949367088607
2012-07-11,34.05,0.79,43.101265822784804
2012-07-12,33.83,0.79,42.82278481012658
2012-07-13,34.6,0.79,43.79746835443038
2012-07-16,34.33,0.79,43.45569620253164
2012-07-17,34.39,0.79,43.53164556962025
2012-07-18,34.59,0.79,43.78481012658228
2012-07-19,34.39,0.79,43.53164556962025
2012-07-20,34.13,0.79,43.20253164556962
2012-07-23,33.88,0.79,42.88607594936709
2012-07-24,33.61,0.79,42.54430379746835
2012-07-25,33.58,0.79,42.506329113924046
2012-07-26,32.73,0.79,41.430379746835435
2012-07-27,33.34,0.79,42.20253164556962
2012-07-30,33.36,0.79,42.22784810126582
2012-07-31,33.17,0.79,41.9873417721519
2012-08-01,33.1,0.79,41.89873417721519
2012-08-02,33.59,0.79,42.51898734177215
2012-08-03,34.24,0.79,43.34177215189874
2012-08-06,34.25,0.79,43.35443037974683
2012-08-07,34.25,0.79,43.35443037974683
2012-08-08,33.81,0.89,37.98876404494382
2012-08-09,33.2,0.89,37.30337078651686
2012-08-10,33.54,0.89,37.68539325842696
2012-08-13,33.65,0.89,37.80898876404494
2012-08-14,33.55,0.89,37.69662921348314
2012-08-15,33.69,0.89,37.85393258426966
2012-08-16,33.94,0.89,38.13483146067416
2012-08-17,34.07,0.89,38.28089887640449
2012-08-20,34.05,0.89,38.258426966292134
2012-08-21,33.77,0.89,37.943820224719104
2012-08-22,33.71,0.89,37.87640449438202
2012-08-23,33.65,0.89,37.80898876404494
2012-08-24,33.96,0.89,38.157303370786515
2012-08-27,34.08,0.89,38.29213483146067
2012-08-28,33.99,0.89,38.19101123595506
2012-08-29,34.07,0.89,38.28089887640449
2012-08-30,33.89,0.89,38.07865168539326
2012-08-31,34.12,0.89,38.33707865168539
2012-09-04,34.34,0.89,38.58426966292135
2012-09-05,34.38,0.89,38.62921348314607
2012-09-06,34.76,0.89,39.056179775280896
2012-09-07,34.85,0.89,39.157303370786515
2012-09-10,34.59,0.89,38.86516853932584
2012-09-11,34.89,0.89,39.20224719101124
2012-09-12,34.79,0.89,39.08988764044944
2012-09-13,35.05,0.89,39.38202247191011
2012-09-14,35.17,0.89,39.51685393258427
2012-09-17,34.83,0.89,39.13483146067416
2012-09-18,34.73,0.89,39.02247191011236
2012-09-19,34.75,0.89,39.04494382022472
2012-09-20,34.82,0.89,39.12359550561798
2012-09-21,34.61,0.89,38.8876404494382
2012-09-24,34.65,0.89,38.93258426966292
2012-09-25,34.21,0.89,38.438202247191015
2012-09-26,33.88,0.89,38.06741573033708
2012-09-27,34.1,0.89,38.31460674157304
2012-09-28,34.23,0.89,38.460674157303366
2012-10-01,34.21,0.89,38.438202247191015
2012-10-02,34.02,0.89,38.2247191011236
2012-10-03,34.02,0.89,38.2247191011236
2012-10-04,34.46,0.89,38.71910112359551
2012-10-05,34.62,0.89,38.89887640449438
2012-10-08,34.5,0.89,38.764044943820224
2012-10-09,34.06,0.89,38.26966292134831
2012-10-10,33.91,0.89,38.10112359550561
2012-10-11,34.15,0.89,38.37078651685393
2012-10-12,33.85,0.89,38.03370786516854
2012-10-15,33.83,0.89,38.01123595505618
2012-10-16,34.26,0.89,38.49438202247191
2012-10-17,34.73,0.89,39.02247191011236
2012-10-18,34.63,0.89,38.91011235955057
2012-10-19,34.07,0.89,38.28089887640449
2012-10-22,34.13,0.89,38.348314606741575
2012-10-23,33.89,0.89,38.07865168539326
2012-10-24,33.99,0.89,38.19101123595506
2012-10-25,33.45,0.89,37.58426966292135
2012-10-26,33.64,0.89,37.79775280898876
2012-10-31,33.73,0.89,37.89887640449438
2012-11-01,34.0,0.89,38.20224719101124
2012-11-02,33.71,0.89,37.87640449438202
2012-11-05,33.76,0.89,37.93258426966292
2012-11-06,33.87,0.89,38.056179775280896
2012-11-07,33.21,0.89,37.31460674157304
2012-11-08,33.18,0.92,36.065217391304344
2012-11-09,33.48,0.92,36.39130434782608
2012-11-12,33.37,0.92,36.27173913043478
2012-11-13,33.34,0.92,36.23913043478261
2012-11-14,33.03,0.92,35.90217391304348
2012-11-15,33.22,0.92,36.10869565217391
2012-11-16,33.65,0.92,36.576086956521735
2012-11-19,33.95,0.92,36.90217391304348
2012-11-20,34.11,0.92,37.076086956521735
2012-11-21,34.15,0.92,37.119565217391305
2012-11-23,34.56,0.92,37.56521739130435
2012-11-26,34.47,0.92,37.46739130434782
2012-11-27,34.39,0.92,37.380434782608695
2012-11-28,34.51,0.92,37.51086956521739
2012-11-29,34.6,0.92,37.608695652173914
2012-11-30,34.66,0.92,37.67391304347826
2012-12-03,34.54,0.92,37.54347826086956
2012-12-04,34.45,0.92,37.44565217391305
2012-12-05,34.55,0.92,37.55434782608695
2012-12-06,34.42,0.92,37.41304347826087
2012-12-07,34.51,0.92,37.51086956521739
2012-12-10,34.74,0.92,37.76086956521739
2012-12-11,34.67,0.92,37.684782608695656
2012-12-12,34.73,0.92,37.74999999999999
2012-12-13,34.09,0.92,37.05434782608696
2012-12-14,33.72,0.92,36.65217391304348
2012-12-17,34.54,0.92,37.54347826086956
2012-12-18,34.57,0.92,37.576086956521735
2012-12-19,34.58,0.92,37.586956521739125
2012-12-20,35.31,0.92,38.380434782608695
2012-12-21,34.74,0.92,37.76086956521739
2012-12-24,34.73,0.92,37.74999999999999
2012-12-26,34.4,0.92,37.391304347826086
2012-12-27,34.09,0.92,37.05434782608696
2012-12-28,33.97,0.92,36.92391304347826
2012-12-31,34.45,0.92,37.44565217391305
2013-01-02,35.03,0.92,38.07608695652174
2013-01-03,35.42,0.92,38.5
2013-01-04,35.64,0.92,38.73913043478261
2013-01-07,35.69,0.92,38.79347826086956
2013-01-08,35.37,0.92,38.44565217391304
2013-01-09,35.35,0.92,38.42391304347826
2013-01-10,35.49,0.92,38.57608695652174
2013-01-11,35.63,0.92,38.72826086956522
2013-01-14,35.68,0.92,38.78260869565217
2013-01-15,35.63,0.92,38.72826086956522
2013-01-16,35.71,0.92,38.815217391304344
2013-01-17,35.74,0.92,38.84782608695652
2013-01-18,35.84,0.92,38.95652173913044
2013-01-22,36.29,0.92,39.44565217391304
2013-01-23,36.29,0.92,39.44565217391304
2013-01-24,37.01,0.92,40.22826086956521
2013-01-25,37.32,0.92,40.565217391304344
2013-01-28,37.1,0.92,40.32608695652174
2013-01-29,37.11,0.92,40.336956521739125
2013-01-30,37.05,0.92,40.271739130434774
2013-01-31,37.14,0.92,40.369565217391305
2013-02-01,37.35,0.92,40.59782608695652
2013-02-04,36.92,0.92,40.130434782608695
2013-02-05,36.69,0.92,39.88043478260869
2013-02-06,37.19,0.92,40.42391304347826
2013-02-07,36.99,0.92,40.20652173913044
2013-02-08,37.03,0.92,40.25
2013-02-11,37.21,0.92,40.44565217391304
2013-02-12,37.33,0.92,40.576086956521735
2013-02-13,37.42,0.92,40.67391304347826
2013-02-14,37.32,0.92,40.565217391304344
2013-02-15,37.47,0.92,40.72826086956521
2013-02-19,37.82,0.92,41.108695652173914
2013-02-20,37.28,0.92,40.52173913043478
2013-02-21,37.13,0.92,40.358695652173914
2013-02-22,37.42,0.92,40.67391304347826
2013-02-25,36.67,0.92,39.858695652173914
2013-02-26,36.88,0.92,40.08695652173913
2013-02-27,37.4,0.92,40.65217391304348
2013-02-28,37.46,1.08,34.68518518518518
2013-03-01,37.53,1.08,34.75
2013-03-04,37.82,1.08,35.01851851851852
2013-03-05,38.27,1.08,35.43518518518518
2013-03-06,38.55,1.08,35.69444444444444
2013-03-07,38.63,1.08,35.76851851851852
2013-03-08,38.9,1.08,36.01851851851851
2013-03-11,39.19,1.08,36.28703703703703
2013-03-12,39.18,1.08,36.27777777777778
2013-03-13,39.59,1.08,36.657407407407405
2013-03-14,39.75,1.08,36.80555555555555
2013-03-15,39.57,1.08,36.638888888888886
2013-03-18,39.11,1.08,36.21296296296296
2013-03-19,39.15,1.08,36.24999999999999
2013-03-20,39.45,1.08,36.52777777777778
2013-03-21,39.28,1.08,36.37037037037037
2013-03-22,39.53,1.08,36.60185185185185
2013-03-25,39.45,1.08,36.52777777777778
2013-03-26,39.55,1.08,36.62037037037037
2013-03-27,39.56,1.08,36.629629629629626
2013-03-28,39.87,1.08,36.916666666666664
2013-04-01,39.64,1.08,36.7037037037037
2013-04-02,39.75,1.08,36.80555555555555
2013-04-03,38.89,1.08,36.00925925925926
2013-04-04,39.31,1.08,36.398148148148145
2013-04-05,38.76,1.08,35.888888888888886
2013-04-08,38.91,1.08,36.02777777777777
2013-04-09,38.91,1.08,36.02777777777777
2013-04-10,39.99,1.08,37.02777777777778
2013-04-11,39.89,1.08,36.93518518518518
2013-04-12,39.75,1.08,36.80555555555555
2013-04-15,38.83,1.08,35.9537037037037
2013-04-16,39.63,1.08,36.69444444444444
2013-04-17,39.03,1.08,36.138888888888886
2013-04-18,39.11,1.08,36.21296296296296
2013-04-19,39.53,1.08,36.60185185185185
2013-04-22,39.5,1.08,36.57407407407407
2013-04-23,40.07,1.08,37.10185185185185
2013-04-24,40.45,1.08,37.4537037037037
2013-04-25,40.95,1.08,37.916666666666664
2013-04-26,40.87,1.08,37.84259259259259
2013-04-29,41.27,1.08,38.21296296296296
2013-04-30,41.38,1.08,38.31481481481482
2013-05-01,40.87,1.08,37.84259259259259
2013-05-02,41.49,1.08,38.416666666666664
2013-05-03,41.75,1.08,38.657407407407405
2013-05-06,42.0,1.08,38.888888888888886
2013-05-07,42.35,1.08,39.21296296296296
2013-05-08,42.8,1.08,39.629629629629626
2013-05-09,42.71,0.86,49.66279069767442
2013-05-10,42.8,0.86,49.76744186046511
2013-05-13,42.79,0.86,49.75581395348837
2013-05-14,43.26,0.86,50.302325581395344
2013-05-15,43.58,0.86,50.67441860465116
2013-05-16,43.04,0.86,50.04651162790697
2013-05-17,43.24,0.86,50.27906976744186
2013-05-20,43.45,0.86,50.52325581395349
2013-05-21,43.45,0.86,50.52325581395349
2013-05-22,42.96,0.86,49.95348837209303
2013-05-23,42.89,0.86,49.872093023255815
2013-05-24,42.84,0.86,49.8139534883721
2013-05-28,43.12,0.86,50.13953488372093
2013-05-29,43.06,0.86,50.06976744186047
2013-05-30,43.59,0.86,50.686046511627914
2013-05-31,43.01,0.86,50.01162790697674
2013-06-03,42.83,0.86,49.80232558139535
2013-06-04,42.18,0.86,49.04651162790698
2013-06-05,41.83,0.86,48.63953488372093
2013-06-06,42.64,0.86,49.58139534883721
2013-06-07,43.31,0.86,50.36046511627907
2013-06-10,43.41,0.86,50.47674418604651
2013-06-11,42.91,0.86,49.8953488372093
2013-06-12,43.0,0.86,50.0
2013-06-13,43.53,0.86,50.616279069767444
2013-06-14,43.11,0.86,50.127906976744185
2013-06-17,43.59,0.86,50.686046511627914
2013-06-18,43.51,0.86,50.593023255813954
2013-06-19,43.2,0.86,50.23255813953489
2013-06-20,43.09,0.86,50.1046511627907
2013-06-21,43.03,0.86,50.03488372093023
2013-06-24,42.56,0.86,49.48837209302326
2013-06-25,43.07,0.86,50.08139534883721
2013-06-26,43.36,0.86,50.41860465116279
2013-06-27,43.81,0.86,50.941860465116285
2013-06-28,43.43,0.86,50.5
2013-07-01,43.89,0.86,51.03488372093023
2013-07-02,43.96,0.86,51.116279069767444
2013-07-03,43.89,0.86,51.03488372093023
2013-07-05,44.72,0.86,52.0
2013-07-08,45.09,0.86,52.43023255813954
2013-07-09,45.37,0.86,52.75581395348837
2013-07-10,45.72,0.86,53.16279069767442
2013-07-11,45.92,0.86,53.395348837209305
2013-07-12,46.16,0.86,53.67441860465116
2013-07-15,46.18,0.86,53.69767441860465
2013-07-16,45.86,0.86,53.325581395348834
2013-07-17,45.8,0.86,53.25581395348837
2013-07-18,46.35,0.86,53.895348837209305
2013-07-19,46.37,0.86,53.91860465116279
2013-07-22,47.05,0.86,54.70930232558139
2013-07-23,46.89,0.86,54.52325581395349
2013-07-24,46.51,0.86,54.081395348837205
2013-07-25,47.08,0.86,54.74418604651163
2013-07-26,46.89,0.86,54.52325581395349
2013-07-29,46.9,0.86,54.53488372093023
2013-07-30,47.15,0.86,54.825581395348834
2013-07-31,47.39,0.86,55.1046511627907
2013-08-01,48.63,0.86,56.54651162790698
2013-08-02,48.27,0.86,56.12790697674419
2013-08-05,47.75,0.86,55.52325581395349
2013-08-06,47.39,0.86,55.1046511627907
2013-08-07,47.22,0.86,54.906976744186046
2013-08-08,47.44,0.96,49.416666666666664
2013-08-09,47.44,0.96,49.416666666666664
2013-08-12,47.43,0.96,49.40625
2013-08-13,47.68,0.96,49.66666666666667
2013-08-14,47.43,0.96,49.40625
2013-08-15,46.94,0.96,48.895833333333336
2013-08-16,47.29,0.96,49.260416666666664
2013-08-19,46.67,0.96,48.614583333333336
2013-08-20,46.96,0.96,48.91666666666667
2013-08-21,46.64,0.96,48.583333333333336
2013-08-22,47.54,0.96,49.520833333333336
2013-08-23,47.55,0.96,49.53125
2013-08-26,47.38,0.96,49.35416666666667
2013-08-27,46.07,0.96,47.989583333333336
2013-08-28,46.24,0.96,48.16666666666667
2013-08-29,46.42,0.96,48.35416666666667
2013-08-30,45.93,0.96,47.84375
2013-09-03,46.11,0.96,48.03125
2013-09-04,46.77,0.96,48.71875000000001
2013-09-05,47.25,0.96,49.21875
2013-09-06,47.03,0.96,48.989583333333336
2013-09-09,47.62,0.96,49.604166666666664
2013-09-10,48.09,0.96,50.09375000000001
2013-09-11,48.39,0.96,50.40625
2013-09-12,48.1,0.96,50.10416666666667
2013-09-13,48.11,0.96,50.114583333333336
2013-09-16,48.6,0.96,50.625
2013-09-17,48.53,0.96,50.552083333333336
2013-09-18,48.17,0.96,50.177083333333336
2013-09-19,47.88,0.96,49.87500000000001
2013-09-20,47.96,0.96,49.958333333333336
2013-09-23,47.99,0.96,49.989583333333336
2013-09-24,48.09,0.96,50.09375000000001
2013-09-25,48.43,0.96,50.44791666666667
2013-09-26,48.65,0.96,50.677083333333336
2013-09-27,48.56,0.96,50.583333333333336
2013-09-30,48.23,0.96,50.23958333333333
2013-10-01,48.08,0.96,50.083333333333336
2013-10-02,47.81,0.96,49.802083333333336
2013-10-03,47.54,0.96,49.520833333333336
2013-10-04,48.37,0.96,50.385416666666664
2013-10-07,47.86,0.96,49.85416666666667
2013-10-08,47.21,0.96,49.177083333333336
2013-10-09,47.11,0.96,49.07291666666667
2013-10-10,48.59,0.96,50.614583333333336
2013-10-11,48.77,0.96,50.802083333333336
2013-10-14,48.86,0.96,50.895833333333336
2013-10-15,48.49,0.96,50.51041666666667
2013-10-16,49.37,0.96,51.427083333333336
2013-10-17,50.05,0.96,52.135416666666664
2013-10-18,50.01,0.96,52.09375
2013-10-21,50.09,0.96,52.177083333333336
2013-10-22,50.08,0.96,52.166666666666664
2013-10-23,49.64,0.96,51.708333333333336
2013-10-24,49.11,0.96,51.15625
2013-10-25,48.91,0.96,50.947916666666664
2013-10-28,48.89,0.96,50.927083333333336
2013-10-29,49.03,0.96,51.07291666666667
2013-10-30,48.87,0.96,50.90625
2013-10-31,48.57,0.96,50.59375
2013-11-01,48.51,0.96,50.53125
2013-11-04,48.58,0.96,50.604166666666664
2013-11-05,48.57,0.96,50.59375
2013-11-06,49.03,0.96,51.07291666666667
2013-11-07,48.7,0.96,50.72916666666667
2013-11-08,49.27,0.95,51.86315789473685
2013-11-11,49.37,0.95,51.96842105263158
2013-11-12,49.09,0.95,51.673684210526325
2013-11-13,49.88,0.95,52.505263157894746
2013-11-14,50.28,0.95,52.92631578947369
2013-11-15,50.28,0.95,52.92631578947369
2013-11-18,50.11,0.95,52.747368421052634
2013-11-19,49.75,0.95,52.36842105263158
2013-11-20,49.62,0.95,52.23157894736842
2013-11-21,50.11,0.95,52.747368421052634
2013-11-22,50.27,0.95,52.915789473684214
2013-11-25,50.35,0.95,53.00000000000001
2013-11-26,50.69,0.95,53.357894736842105
2013-11-27,50.91,0.95,53.589473684210525
2013-11-29,50.67,0.95,53.33684210526316
2013-12-02,50.78,0.95,53.452631578947376
2013-12-03,50.16,0.95,52.8
2013-12-04,50.51,0.95,53.16842105263158
2013-12-05,50.37,0.95,53.02105263157895
2013-12-06,51.19,0.95,53.88421052631579
2013-12-09,51.29,0.95,53.98947368421053
2013-12-10,51.02,0.95,53.70526315789474
2013-12-11,50.77,0.95,53.4421052631579
2013-12-12,50.74,0.95,53.410526315789475
2013-12-13,50.56,0.95,53.22105263157895
2013-12-16,50.76,0.95,53.43157894736842
2013-12-17,50.72,0.95,53.38947368421053
2013-12-18,51.25,0.95,53.94736842105264
2013-12-19,51.33,0.95,54.03157894736842
2013-12-20,51.9,0.95,54.631578947368425
2013-12-23,52.03,0.95,54.76842105263158
2013-12-24,52.18,0.95,54.92631578947368
2013-12-26,52.35,0.95,55.10526315789474
2013-12-27,52.16,0.95,54.90526315789474
2013-12-30,52.19,0.95,54.93684210526316
2013-12-31,52.1,0.95,54.8421052631579
2014-01-02,51.62,0.95,54.33684210526316
2014-01-03,51.72,0.95,54.4421052631579
2014-01-06,51.53,0.95,54.242105263157896
2014-01-07,51.96,0.95,54.694736842105264
2014-01-08,52.35,0.95,55.10526315789474
2014-01-09,52.46,0.95,55.22105263157895
2014-01-10,52.18,0.95,54.92631578947368
2014-01-13,51.45,0.95,54.15789473684211
2014-01-14,52.21,0.95,54.95789473684211
2014-01-15,52.27,0.95,55.021052631578954
2014-01-16,51.98,0.95,54.71578947368421
2014-01-17,51.81,0.95,54.53684210526316
2014-01-21,51.56,0.95,54.27368421052632
2014-01-22,51.63,0.95,54.347368421052636
2014-01-23,50.97,0.95,53.65263157894737
2014-01-24,49.71,0.95,52.32631578947369
2014-01-27,49.45,0.95,52.05263157894738
2014-01-28,49.76,0.95,52.37894736842105
2014-01-29,49.38,0.95,51.97894736842106
2014-01-30,50.47,0.95,53.126315789473686
2014-01-31,50.1,0.95,52.736842105263165
2014-02-03,48.37,0.95,50.91578947368421
2014-02-04,48.64,0.95,51.2
2014-02-05,48.74,0.95,51.30526315789474
2014-02-06,49.33,0.95,51.92631578947368
2014-02-07,50.05,0.95,52.68421052631579
2014-02-10,50.14,0.95,52.77894736842106
2014-02-11,50.35,0.95,53.00000000000001
2014-02-12,50.19,0.95,52.83157894736842
2014-02-13,50.57,0.95,53.231578947368426
2014-02-14,50.57,0.95,53.231578947368426
2014-02-18,51.13,0.95,53.82105263157895
2014-02-19,50.48,0.95,53.136842105263156
2014-02-20,50.73,0.95,53.4
2014-02-21,50.72,0.95,53.38947368421053
2014-02-24,50.69,0.95,53.357894736842105
2014-02-25,50.69,0.95,53.357894736842105
2014-02-26,50.72,0.95,53.38947368421053
2014-02-27,51.07,0.95,53.75789473684211
2014-02-28,51.67,1.04,49.68269230769231
2014-03-03,51.35,1.04,49.375
2014-03-04,52.4,1.04,50.38461538461538
2014-03-05,52.45,1.04,50.43269230769231
2014-03-06,52.93,1.04,50.89423076923077
2014-03-07,53.51,1.04,51.45192307692307
2014-03-10,53.22,1.04,51.17307692307692
2014-03-11,52.64,1.04,50.61538461538461
2014-03-12,52.62,1.04,50.59615384615384
2014-03-13,52.09,1.04,50.08653846153846
2014-03-14,51.99,1.04,49.99038461538461
2014-03-17,52.25,1.04,50.24038461538461
2014-03-18,52.59,1.04,50.56730769230769
2014-03-19,52.41,1.04,50.39423076923077
2014-03-20,52.54,1.04,50.51923076923077
2014-03-21,52.81,1.04,50.77884615384615
2014-03-24,52.55,1.04,50.528846153846146
2014-03-25,52.51,1.04,50.49038461538461
2014-03-26,51.89,1.04,49.89423076923077
2014-03-27,51.32,1.04,49.34615384615385
2014-03-28,51.57,1.04,49.58653846153846
2014-03-31,52.47,1.04,50.45192307692307
2014-04-01,52.73,1.04,50.70192307692307
2014-04-02,52.75,1.04,50.72115384615385
2014-04-03,52.79,1.04,50.75961538461538
2014-04-04,52.28,1.04,50.26923076923077
2014-04-07,51.55,1.04,49.567307692307686
2014-04-08,51.85,1.04,49.85576923076923
2014-04-09,52.44,1.04,50.42307692307692
2014-04-10,51.53,1.04,49.54807692307692
2014-04-11,50.97,1.04,49.00961538461538
2014-04-14,51.05,1.04,49.08653846153846
2014-04-15,51.42,1.04,49.44230769230769
2014-04-16,52.03,1.04,50.02884615384615
2014-04-17,52.32,1.04,50.30769230769231
2014-04-21,52.05,1.04,50.04807692307692
2014-04-22,52.34,1.04,50.32692307692308
2014-04-23,52.67,1.04,50.64423076923077
2014-04-24,52.59,1.04,50.56730769230769
2014-04-25,52.26,1.04,50.24999999999999
2014-04-28,52.03,1.04,50.02884615384615
2014-04-29,52.53,1.04,50.50961538461539
2014-04-30,53.13,1.04,51.08653846153846
2014-05-01,53.19,1.04,51.14423076923077
2014-05-02,53.37,1.04,51.317307692307686
2014-05-05,53.36,1.04,51.30769230769231
2014-05-06,52.77,1.04,50.74038461538461
2014-05-07,53.51,1.04,51.45192307692307
2014-05-08,53.79,1.04,51.72115384615385
2014-05-09,53.83,1.01,53.29702970297029
2014-05-12,54.4,1.01,53.86138613861386
2014-05-13,54.37,1.01,53.83168316831683
2014-05-14,53.73,1.01,53.198019801980195
2014-05-15,53.2,1.01,52.67326732673268
2014-05-16,53.32,1.01,52.79207920792079
2014-05-19,53.63,1.01,53.099009900990104
2014-05-20,53.35,1.01,52.82178217821782
2014-05-21,53.83,1.01,53.29702970297029
2014-05-22,53.95,1.01,53.41584158415842
2014-05-23,54.06,1.01,53.524752475247524
2014-05-27,54.2,1.01,53.663366336633665
2014-05-28,53.93,1.01,53.396039603960396
2014-05-29,53.9,1.01,53.366336633663366
2014-05-30,53.95,1.01,53.41584158415842
2014-06-02,54.37,1.01,53.83168316831683
2014-06-03,54.48,1.01,53.94059405940594
2014-06-04,54.66,1.01,54.118811881188115
2014-06-05,54.71,1.01,54.16831683168317
2014-06-06,54.95,1.01,54.40594059405941
2014-06-09,54.97,1.01,54.42574257425743
2014-06-10,55.07,1.01,54.524752475247524
2014-06-11,54.67,1.01,54.12871287128713
2014-06-12,54.18,1.01,53.64356435643564
2014-06-13,54.31,1.01,53.772277227722775
2014-06-16,54.25,1.01,53.71287128712871
2014-06-17,54.95,1.01,54.40594059405941
2014-06-18,55.03,1.01,54.48514851485149
2014-06-19,54.85,1.01,54.306930693069305
2014-06-20,54.85,1.01,54.306930693069305
2014-06-23,54.81,1.01,54.26732673267327
2014-06-24,54.59,1.01,54.049504950495056
2014-06-25,54.84,1.01,54.2970297029703
2014-06-26,54.8,1.01,54.257425742574256
2014-06-27,54.65,1.01,54.10891089108911
2014-06-30,54.61,1.01,54.06930693069307
2014-07-01,54.93,1.01,54.386138613861384
2014-07-02,54.83,1.01,54.28712871287129
2014-07-03,55.22,1.01,54.67326732673267
2014-07-07,55.18,1.01,54.633663366336634
2014-07-08,54.98,1.01,54.43564356435643
2014-07-09,55.11,1.01,54.56435643564356
2014-07-10,54.78,1.01,54.23762376237624
2014-07-11,55.12,1.01,54.57425742574257
2014-07-14,55.25,1.01,54.7029702970297
2014-07-15,55.68,1.01,55.12871287128713
2014-07-16,55.39,1.01,54.84158415841584
2014-07-17,54.49,1.01,53.95049504950495
2014-07-18,55.2,1.01,54.65346534653465
2014-07-21,54.73,1.01,54.18811881188118
2014-07-22,54.87,1.01,54.32673267326732
2014-07-23,54.54,1.01,54.0
2014-07-24,54.04,1.01,53.504950495049506
2014-07-25,53.53,1.01,53.0
2014-07-28,54.25,1.01,53.71287128712871
2014-07-29,53.7,1.01,53.16831683168317
2014-07-30,53.58,1.01,53.04950495049505
2014-07-31,52.74,1.01,52.21782178217822
2014-08-01,52.69,1.01,52.168316831683164
2014-08-04,53.3,1.01,52.77227722772277
2014-08-05,53.12,1.01,52.59405940594059
2014-08-06,53.46,1.01,52.93069306930693
2014-08-07,52.97,1.01,52.445544554455445
2014-08-08,53.33,1.0,53.33
2014-08-11,52.98,1.0,52.98
2014-08-12,53.0,1.0,53.0
2014-08-13,53.19,1.0,53.19
2014-08-14,53.55,1.0,53.55
2014-08-15,53.26,1.0,53.26
2014-08-18,53.86,1.0,53.86
2014-08-19,53.8,1.0,53.8
2014-08-20,54.03,1.0,54.03
2014-08-21,54.47,1.0,54.47
2014-08-22,54.08,1.0,54.08
2014-08-25,54.53,1.0,54.53
2014-08-26,54.84,1.0,54.84
2014-08-27,54.86,1.0,54.86
2014-08-28,54.93,1.0,54.93
2014-08-29,54.55,1.0,54.55
2014-09-02,54.47,1.0,54.47
2014-09-03,54.41,1.0,54.41
2014-09-04,54.16,1.0,54.16
2014-09-05,54.24,1.0,54.24
2014-09-08,54.12,1.0,54.12
2014-09-09,53.5,1.0,53.5
2014-09-10,53.6,1.0,53.6
2014-09-11,53.59,1.0,53.59
2014-09-12,53.65,1.0,53.65
2014-09-15,53.39,1.0,53.39
2014-09-16,53.53,1.0,53.53
2014-09-17,53.59,1.0,53.59
2014-09-18,53.83,1.0,53.83
2014-09-19,53.56,1.0,53.56
2014-09-22,53.25,1.0,53.25
2014-09-23,52.62,1.0,52.62
2014-09-24,53.26,1.0,53.26
2014-09-25,52.57,1.0,52.57
2014-09-26,52.96,1.0,52.96
2014-09-29,52.64,1.0,52.64
2014-09-30,52.37,1.0,52.37
2014-10-01,51.92,1.0,51.92
2014-10-02,52.07,1.0,52.07
2014-10-03,52.61,1.0,52.61
2014-10-06,52.44,1.0,52.44
2014-10-07,51.5,1.0,51.5
2014-10-08,52.52,1.0,52.52
2014-10-09,51.86,1.0,51.86
2014-10-10,51.5,1.0,51.5
2014-10-13,51.11,1.0,51.11
2014-10-14,51.47,1.0,51.47
2014-10-15,50.63,1.0,50.63
2014-10-16,50.32,1.0,50.32
2014-10-17,51.31,1.0,51.31
2014-10-20,51.67,1.0,51.67
2014-10-21,52.88,1.0,52.88
2014-10-22,52.61,1.0,52.61
2014-10-23,50.57,1.0,50.57
2014-10-24,51.25,1.0,51.25
2014-10-27,51.35,1.0,51.35
2014-10-28,51.65,1.0,51.65
2014-10-29,51.76,1.0,51.76
2014-10-30,52.2,1.0,52.2
2014-10-31,52.96,1.0,52.96
2014-11-03,53.03,1.0,53.03
2014-11-04,53.36,1.0,53.36
2014-11-05,53.75,1.0,53.75
2014-11-06,53.4,1.0,53.4
2014-11-07,53.46,1.02,52.411764705882355
2014-11-10,53.09,1.02,52.04901960784314
2014-11-11,53.18,1.02,52.13725490196078
2014-11-12,53.26,1.02,52.2156862745098
2014-11-13,53.28,1.02,52.23529411764706
2014-11-14,53.26,1.02,52.2156862745098
2014-11-17,53.31,1.02,52.26470588235294
2014-11-18,53.5,1.02,52.450980392156865
2014-11-19,53.24,1.02,52.19607843137255
2014-11-20,53.47,1.02,52.42156862745098
2014-11-21,53.8,1.02,52.745098039215684
2014-11-24,54.13,1.02,53.068627450980394
2014-11-25,53.93,1.02,52.872549019607845
2014-11-26,53.83,1.02,52.77450980392157
2014-11-28,53.75,1.02,52.69607843137255
2014-12-01,53.3,1.02,52.25490196078431
2014-12-02,53.45,1.02,52.40196078431373
2014-12-03,53.66,1.02,52.607843137254896
2014-12-04,53.46,1.02,52.411764705882355
2014-12-05,54.09,1.02,53.029411764705884
2014-12-08,54.41,1.02,53.343137254901954
2014-12-09,54.21,1.02,53.14705882352941
2014-12-10,53.61,1.02,52.55882352941176
