date,TPR,TPR_EPS,PE Ratio
2011-01-25,53.09,0.63,84.26984126984128
2011-01-26,54.04,0.63,85.77777777777777
2011-01-27,54.0,0.63,85.71428571428571
2011-01-28,52.82,0.63,83.84126984126983
2011-01-31,54.09,0.63,85.85714285714286
2011-02-01,54.0,0.63,85.71428571428571
2011-02-02,53.86,0.63,85.4920634920635
2011-02-03,54.2,0.63,86.03174603174604
2011-02-04,54.59,0.63,86.65079365079366
2011-02-07,55.89,0.63,88.71428571428571
2011-02-08,57.21,0.63,90.80952380952381
2011-02-09,57.41,1.0,57.41
2011-02-10,57.61,1.0,57.61
2011-02-11,57.86,1.0,57.86
2011-02-14,57.97,1.0,57.97
2011-02-15,57.37,1.0,57.37
2011-02-16,57.33,1.0,57.33
2011-02-17,56.65,1.0,56.65
2011-02-18,58.28,1.0,58.28
2011-02-22,56.36,1.0,56.36
2011-02-23,54.18,1.0,54.18
2011-02-24,54.12,1.0,54.12
2011-02-25,54.53,1.0,54.53
2011-02-28,54.92,1.0,54.92
2011-03-01,53.91,1.0,53.91
2011-03-02,54.4,1.0,54.4
2011-03-03,55.45,1.0,55.45
2011-03-04,54.93,1.0,54.93
2011-03-07,54.62,1.0,54.62
2011-03-08,55.77,1.0,55.77
2011-03-09,56.05,1.0,56.05
2011-03-10,56.13,1.0,56.13
2011-03-11,56.08,1.0,56.08
2011-03-14,53.11,1.0,53.11
2011-03-15,52.02,1.0,52.02
2011-03-16,50.67,1.0,50.67
2011-03-17,50.84,1.0,50.84
2011-03-18,49.83,1.0,49.83
2011-03-21,51.45,1.0,51.45
2011-03-22,51.09,1.0,51.09
2011-03-23,51.32,1.0,51.32
2011-03-24,51.6,1.0,51.6
2011-03-25,52.02,1.0,52.02
2011-03-28,51.22,1.0,51.22
2011-03-29,51.65,1.0,51.65
2011-03-30,52.39,1.0,52.39
2011-03-31,52.04,1.0,52.04
2011-04-01,52.7,1.0,52.7
2011-04-04,52.93,1.0,52.93
2011-04-05,53.09,1.0,53.09
2011-04-06,52.44,1.0,52.44
2011-04-07,51.32,1.0,51.32
2011-04-08,50.76,1.0,50.76
2011-04-11,50.93,1.0,50.93
2011-04-12,52.08,1.0,52.08
2011-04-13,53.97,1.0,53.97
2011-04-14,54.42,1.0,54.42
2011-04-15,54.46,1.0,54.46
2011-04-18,54.58,1.0,54.58
2011-04-19,55.08,1.0,55.08
2011-04-20,57.26,1.0,57.26
2011-04-21,57.65,1.0,57.65
2011-04-25,57.08,1.0,57.08
2011-04-26,57.25,1.0,57.25
2011-04-27,58.13,1.0,58.13
2011-04-28,60.34,1.0,60.34
2011-04-29,59.81,1.0,59.81
2011-05-02,59.14,1.0,59.14
2011-05-03,59.17,1.0,59.17
2011-05-04,58.63,1.0,58.63
2011-05-05,59.11,1.0,59.11
2011-05-06,59.67,1.0,59.67
2011-05-09,59.97,1.0,59.97
2011-05-10,60.66,1.0,60.66
2011-05-11,59.78,0.62,96.41935483870968
2011-05-12,61.22,0.62,98.74193548387096
2011-05-13,59.99,0.62,96.75806451612904
2011-05-16,59.07,0.62,95.2741935483871
2011-05-17,58.8,0.62,94.83870967741935
2011-05-18,59.81,0.62,96.46774193548387
2011-05-19,60.65,0.62,97.8225806451613
2011-05-20,59.48,0.62,95.93548387096774
2011-05-23,59.06,0.62,95.25806451612904
2011-05-24,59.96,0.62,96.70967741935485
2011-05-25,60.64,0.62,97.80645161290323
2011-05-26,63.68,0.62,102.70967741935483
2011-05-27,63.91,0.62,103.08064516129032
2011-05-31,63.66,0.62,102.6774193548387
2011-06-01,62.38,0.62,100.61290322580646
2011-06-02,61.79,0.62,99.66129032258064
2011-06-03,61.01,0.62,98.40322580645162
2011-06-06,60.28,0.62,97.22580645161291
2011-06-07,59.85,0.62,96.53225806451613
2011-06-08,58.58,0.62,94.48387096774194
2011-06-09,59.99,0.62,96.75806451612904
2011-06-10,59.12,0.62,95.35483870967741
2011-06-13,58.76,0.62,94.77419354838709
2011-06-14,59.75,0.62,96.37096774193549
2011-06-15,58.38,0.62,94.16129032258065
2011-06-16,58.63,0.62,94.56451612903226
2011-06-17,59.31,0.62,95.66129032258065
2011-06-20,60.38,0.62,97.38709677419355
2011-06-21,61.45,0.62,99.11290322580646
2011-06-22,60.59,0.62,97.72580645161291
2011-06-23,60.89,0.62,98.20967741935485
2011-06-24,58.66,0.62,94.61290322580645
2011-06-27,59.2,0.62,95.48387096774194
2011-06-28,60.63,0.62,97.79032258064517
2011-06-29,62.09,0.62,100.14516129032259
2011-06-30,63.93,0.62,103.11290322580645
2011-07-01,65.99,0.62,106.43548387096773
2011-07-05,66.76,0.62,107.67741935483872
2011-07-06,67.62,0.62,109.06451612903227
2011-07-07,66.88,0.62,107.87096774193547
2011-07-08,66.82,0.62,107.77419354838709
2011-07-11,66.21,0.62,106.79032258064515
2011-07-12,65.95,0.62,106.37096774193549
2011-07-13,65.92,0.62,106.3225806451613
2011-07-14,65.33,0.62,105.37096774193549
2011-07-15,65.48,0.62,105.61290322580646
2011-07-18,65.54,0.62,105.70967741935485
2011-07-19,67.4,0.62,108.70967741935485
2011-07-20,66.3,0.62,106.93548387096774
2011-07-21,67.27,0.62,108.5
2011-07-22,66.8,0.62,107.74193548387096
2011-07-25,66.32,0.62,106.96774193548386
2011-07-26,66.03,0.62,106.5
2011-07-27,64.05,0.62,103.30645161290322
2011-07-28,64.4,0.62,103.87096774193549
2011-07-29,64.56,0.62,104.12903225806453
2011-08-01,65.29,0.62,105.30645161290323
2011-08-02,61.03,0.62,98.43548387096774
2011-08-03,61.92,0.62,99.87096774193549
2011-08-04,58.09,0.62,93.69354838709678
2011-08-05,56.96,0.62,91.87096774193549
2011-08-08,50.2,0.62,80.96774193548387
2011-08-09,53.09,0.62,85.62903225806453
2011-08-10,52.63,0.62,84.88709677419355
2011-08-11,52.87,0.62,85.27419354838709
2011-08-12,54.38,0.62,87.70967741935485
2011-08-15,54.78,0.62,88.35483870967742
2011-08-16,52.31,0.62,84.37096774193549
2011-08-17,51.0,0.62,82.25806451612904
2011-08-18,46.63,0.62,75.20967741935485
2011-08-19,45.96,0.68,67.58823529411764
2011-08-22,47.2,0.68,69.41176470588235
2011-08-23,51.27,0.68,75.3970588235294
2011-08-24,52.6,0.68,77.35294117647058
2011-08-25,51.44,0.68,75.6470588235294
2011-08-26,54.76,0.68,80.52941176470587
2011-08-29,55.87,0.68,82.16176470588235
2011-08-30,55.71,0.68,81.92647058823529
2011-08-31,56.22,0.68,82.67647058823529
2011-09-01,55.38,0.68,81.44117647058823
2011-09-02,53.21,0.68,78.25
2011-09-06,53.13,0.68,78.13235294117646
2011-09-07,55.54,0.68,81.67647058823529
2011-09-08,54.74,0.68,80.5
2011-09-09,53.64,0.68,78.88235294117646
2011-09-12,54.89,0.68,80.72058823529412
2011-09-13,56.81,0.68,83.54411764705883
2011-09-14,57.1,0.68,83.97058823529412
2011-09-15,59.47,0.68,87.45588235294117
2011-09-16,59.49,0.68,87.48529411764706
2011-09-19,60.05,0.68,88.30882352941175
2011-09-20,59.35,0.68,87.27941176470588
2011-09-21,56.76,0.68,83.4705882352941
2011-09-22,54.51,0.68,80.16176470588235
2011-09-23,56.77,0.68,83.48529411764706
2011-09-26,57.5,0.68,84.55882352941175
2011-09-27,58.87,0.68,86.5735294117647
2011-09-28,57.5,0.68,84.55882352941175
2011-09-29,54.0,0.68,79.41176470588235
2011-09-30,51.83,0.68,76.22058823529412
2011-10-03,50.58,0.68,74.38235294117646
2011-10-04,52.73,0.68,77.54411764705881
2011-10-05,53.25,0.68,78.30882352941175
2011-10-06,56.78,0.68,83.5
2011-10-07,56.47,0.68,83.04411764705881
2011-10-10,59.99,0.68,88.22058823529412
2011-10-11,59.29,0.68,87.19117647058823
2011-10-12,61.08,0.68,89.8235294117647
2011-10-13,60.6,0.68,89.11764705882352
2011-10-14,62.08,0.68,91.29411764705881
2011-10-17,60.5,0.68,88.97058823529412
2011-10-18,60.89,0.68,89.54411764705881
2011-10-19,59.2,0.68,87.05882352941177
2011-10-20,59.02,0.68,86.79411764705883
2011-10-21,60.54,0.68,89.02941176470587
2011-10-24,62.66,0.68,92.1470588235294
2011-10-25,61.56,0.68,90.52941176470588
2011-10-26,62.38,0.68,91.73529411764706
2011-10-27,64.79,0.68,95.27941176470588
2011-10-28,66.36,0.68,97.58823529411764
2011-10-31,65.07,0.68,95.69117647058822
2011-11-01,62.89,0.68,92.48529411764706
2011-11-02,64.26,0.68,94.5
2011-11-03,65.64,0.68,96.52941176470587
2011-11-04,65.07,0.68,95.69117647058822
2011-11-07,64.27,0.68,94.51470588235293
2011-11-08,65.46,0.68,96.26470588235293
2011-11-09,62.56,0.73,85.69863013698631
2011-11-10,62.59,0.73,85.73972602739727
2011-11-11,64.42,0.73,88.24657534246576
2011-11-14,64.59,0.73,88.47945205479452
2011-11-15,64.39,0.73,88.2054794520548
2011-11-16,62.77,0.73,85.98630136986301
2011-11-17,61.47,0.73,84.20547945205479
2011-11-18,60.8,0.73,83.2876712328767
2011-11-21,59.79,0.73,81.9041095890411
2011-11-22,59.88,0.73,82.02739726027397
2011-11-23,58.7,0.73,80.41095890410959
2011-11-25,58.25,0.73,79.79452054794521
2011-11-28,62.13,0.73,85.1095890410959
2011-11-29,60.2,0.73,82.46575342465754
2011-11-30,62.59,0.73,85.73972602739727
2011-12-01,62.69,0.73,85.87671232876713
2011-12-02,62.2,0.73,85.2054794520548
2011-12-05,63.47,0.73,86.94520547945206
2011-12-06,63.09,0.73,86.42465753424658
2011-12-07,62.65,0.73,85.82191780821918
2011-12-08,61.05,0.73,83.63013698630137
2011-12-09,62.45,0.73,85.54794520547946
2011-12-12,61.53,0.73,84.28767123287672
2011-12-13,60.06,0.73,82.27397260273973
2011-12-14,59.51,0.73,81.52054794520548
2011-12-15,58.81,0.73,80.56164383561644
2011-12-16,57.59,0.73,78.89041095890411
2011-12-19,56.92,0.73,77.97260273972603
2011-12-20,58.64,0.73,80.32876712328768
2011-12-21,59.87,0.73,82.01369863013699
2011-12-22,59.74,0.73,81.83561643835617
2011-12-23,61.19,0.73,83.82191780821918
2011-12-27,61.74,0.73,84.57534246575342
2011-12-28,60.86,0.73,83.36986301369863
2011-12-29,61.54,0.73,84.3013698630137
2011-12-30,61.04,0.73,83.61643835616438
2012-01-03,60.04,0.73,82.24657534246576
2012-01-04,61.59,0.73,84.36986301369863
2012-01-05,61.86,0.73,84.73972602739727
2012-01-06,62.64,0.73,85.8082191780822
2012-01-09,62.86,0.73,86.10958904109589
2012-01-10,62.32,0.73,85.36986301369863
2012-01-11,61.0,0.73,83.56164383561644
2012-01-12,61.35,0.73,84.04109589041096
2012-01-13,62.02,0.73,84.95890410958904
2012-01-17,62.67,0.73,85.84931506849315
2012-01-18,64.55,0.73,88.42465753424658
2012-01-19,65.0,0.73,89.04109589041096
2012-01-20,64.84,0.73,88.82191780821918
2012-01-23,64.24,0.73,88.0
2012-01-24,67.97,0.73,93.10958904109589
2012-01-25,69.3,0.73,94.93150684931507
2012-01-26,68.89,0.73,94.36986301369863
2012-01-27,68.47,0.73,93.79452054794521
2012-01-30,68.51,0.73,93.84931506849315
2012-01-31,70.05,0.73,95.95890410958904
2012-02-01,70.6,0.73,96.71232876712328
2012-02-02,70.76,0.73,96.93150684931508
2012-02-03,72.59,0.73,99.43835616438356
2012-02-06,72.57,0.73,99.41095890410958
2012-02-07,72.38,0.73,99.15068493150685
2012-02-08,73.21,1.18,62.04237288135593
2012-02-09,74.04,1.18,62.745762711864415
2012-02-10,74.54,1.18,63.16949152542374
2012-02-13,74.99,1.18,63.55084745762712
2012-02-14,75.82,1.18,64.25423728813558
2012-02-15,75.12,1.18,63.66101694915255
2012-02-16,74.52,1.18,63.152542372881356
2012-02-17,75.03,1.18,63.58474576271187
2012-02-21,74.3,1.18,62.96610169491525
2012-02-22,74.29,1.18,62.957627118644076
2012-02-23,73.98,1.18,62.694915254237294
2012-02-24,75.28,1.18,63.79661016949153
2012-02-27,76.05,1.18,64.44915254237289
2012-02-28,75.25,1.18,63.77118644067797
2012-02-29,74.84,1.18,63.42372881355933
2012-03-01,76.74,1.18,65.03389830508475
2012-03-02,76.49,1.18,64.82203389830508
2012-03-05,76.17,1.18,64.55084745762713
2012-03-06,73.12,1.18,61.96610169491526
2012-03-07,73.39,1.18,62.194915254237294
2012-03-08,76.79,1.18,65.07627118644069
2012-03-09,77.31,1.18,65.51694915254238
2012-03-12,77.26,1.18,65.47457627118645
2012-03-13,78.68,1.18,66.67796610169492
2012-03-14,78.77,1.18,66.7542372881356
2012-03-15,78.19,1.18,66.26271186440678
2012-03-16,77.84,1.18,65.96610169491527
2012-03-19,77.36,1.18,65.55932203389831
2012-03-20,78.24,1.18,66.30508474576271
2012-03-21,78.77,1.18,66.7542372881356
2012-03-22,78.37,1.18,66.41525423728814
2012-03-23,77.09,1.18,65.33050847457628
2012-03-26,79.03,1.18,66.97457627118645
2012-03-27,78.73,1.18,66.72033898305085
2012-03-28,77.34,1.18,65.54237288135594
2012-03-29,77.26,1.18,65.47457627118645
2012-03-30,77.28,1.18,65.49152542372882
2012-04-02,78.46,1.18,66.49152542372882
2012-04-03,75.48,1.18,63.96610169491526
2012-04-04,74.72,1.18,63.32203389830509
2012-04-05,75.54,1.18,64.01694915254238
2012-04-09,75.25,1.18,63.77118644067797
2012-04-10,72.9,1.18,61.77966101694916
2012-04-11,73.65,1.18,62.415254237288146
2012-04-12,74.85,1.18,63.432203389830505
2012-04-13,74.24,1.18,62.91525423728813
2012-04-16,73.84,1.18,62.576271186440685
2012-04-17,75.12,1.18,63.66101694915255
2012-04-18,75.33,1.18,63.83898305084746
2012-04-19,74.83,1.18,63.41525423728814
2012-04-20,75.67,1.18,64.1271186440678
2012-04-23,75.12,1.18,63.66101694915255
2012-04-24,71.87,1.18,60.906779661016955
2012-04-25,72.1,1.18,61.101694915254235
2012-04-26,73.27,1.18,62.09322033898305
2012-04-27,73.91,1.18,62.63559322033898
2012-04-30,73.16,1.18,62.0
2012-05-01,73.57,1.18,62.347457627118644
2012-05-02,75.1,1.18,63.644067796610166
2012-05-03,74.25,1.18,62.92372881355933
2012-05-04,72.53,1.18,61.46610169491526
2012-05-07,72.06,1.18,61.067796610169495
2012-05-08,70.8,1.18,60.0
2012-05-09,69.58,0.77,90.36363636363636
2012-05-10,68.7,0.77,89.22077922077922
2012-05-11,68.31,0.77,88.71428571428571
2012-05-14,67.15,0.77,87.20779220779221
2012-05-15,66.74,0.77,86.67532467532466
2012-05-16,67.52,0.77,87.68831168831169
2012-05-17,65.26,0.77,84.75324675324676
2012-05-18,65.89,0.77,85.57142857142857
2012-05-21,67.89,0.77,88.16883116883116
2012-05-22,68.45,0.77,88.8961038961039
2012-05-23,69.05,0.77,89.67532467532467
2012-05-24,69.27,0.77,89.96103896103895
2012-05-25,68.91,0.77,89.49350649350649
2012-05-29,70.11,0.77,91.05194805194805
2012-05-30,68.6,0.77,89.09090909090908
2012-05-31,67.45,0.77,87.59740259740259
2012-06-01,63.13,0.77,81.98701298701299
2012-06-04,64.06,0.77,83.1948051948052
2012-06-05,63.95,0.77,83.05194805194806
2012-06-06,62.84,0.77,81.61038961038962
2012-06-07,62.07,0.77,80.6103896103896
2012-06-08,64.0,0.77,83.11688311688312
2012-06-11,61.82,0.77,80.28571428571428
2012-06-12,61.98,0.77,80.49350649350649
2012-06-13,60.15,0.77,78.11688311688312
2012-06-14,59.93,0.77,77.83116883116882
2012-06-15,61.21,0.77,79.49350649350649
2012-06-18,60.72,0.77,78.85714285714285
2012-06-19,61.82,0.77,80.28571428571428
2012-06-20,61.7,0.77,80.12987012987013
2012-06-21,59.85,0.77,77.72727272727273
2012-06-22,59.79,0.77,77.64935064935065
2012-06-25,57.74,0.77,74.98701298701299
2012-06-26,57.64,0.77,74.85714285714286
2012-06-27,57.65,0.77,74.87012987012987
2012-06-28,56.12,0.77,72.88311688311688
2012-06-29,58.48,0.77,75.94805194805194
2012-07-02,58.57,0.77,76.06493506493506
2012-07-03,58.35,0.77,75.77922077922078
2012-07-05,59.69,0.77,77.51948051948051
2012-07-06,57.56,0.77,74.75324675324676
2012-07-09,57.69,0.77,74.92207792207792
2012-07-10,56.92,0.77,73.92207792207792
2012-07-11,55.84,0.77,72.51948051948052
2012-07-12,55.3,0.77,71.81818181818181
2012-07-13,57.18,0.77,74.25974025974025
2012-07-16,56.33,0.77,73.15584415584415
2012-07-17,56.43,0.77,73.28571428571428
2012-07-18,57.99,0.77,75.31168831168831
2012-07-19,61.02,0.77,79.24675324675324
2012-07-20,58.84,0.77,76.41558441558442
2012-07-23,58.0,0.77,75.32467532467533
2012-07-24,57.02,0.77,74.05194805194806
2012-07-25,57.35,0.77,74.48051948051948
2012-07-26,59.72,0.77,77.55844155844156
2012-07-27,62.1,0.77,80.64935064935065
2012-07-30,60.58,0.77,78.67532467532467
2012-07-31,49.33,0.77,64.06493506493506
2012-08-01,49.83,0.77,64.71428571428571
2012-08-02,50.29,0.77,65.31168831168831
2012-08-03,52.66,0.77,68.38961038961038
2012-08-06,54.84,0.77,71.22077922077922
2012-08-07,55.89,0.77,72.58441558441558
2012-08-08,56.38,0.77,73.22077922077922
2012-08-09,55.06,0.77,71.50649350649351
2012-08-10,54.83,0.77,71.20779220779221
2012-08-13,55.94,0.77,72.64935064935065
2012-08-14,54.33,0.77,70.55844155844156
2012-08-15,55.65,0.77,72.27272727272727
2012-08-16,56.83,0.77,73.8051948051948
2012-08-17,57.48,0.77,74.64935064935064
2012-08-20,56.11,0.77,72.87012987012987
2012-08-21,54.83,0.77,71.20779220779221
2012-08-22,55.55,0.86,64.59302325581395
2012-08-23,55.31,0.86,64.31395348837209
2012-08-24,55.89,0.86,64.98837209302326
2012-08-27,55.92,0.86,65.0232558139535
2012-08-28,56.44,0.86,65.62790697674419
2012-08-29,56.25,0.86,65.40697674418605
2012-08-30,57.35,0.86,66.68604651162791
2012-08-31,58.13,0.86,67.59302325581396
2012-09-04,57.47,0.86,66.82558139534883
2012-09-05,57.13,0.86,66.43023255813954
2012-09-06,59.95,0.86,69.7093023255814
2012-09-07,61.7,0.86,71.74418604651163
2012-09-10,62.6,0.86,72.79069767441861
2012-09-11,61.48,0.86,71.48837209302326
2012-09-12,60.9,0.86,70.81395348837209
2012-09-13,61.42,0.86,71.4186046511628
2012-09-14,62.06,0.86,72.16279069767442
2012-09-17,62.08,0.86,72.18604651162791
2012-09-18,60.39,0.86,70.22093023255815
2012-09-19,59.99,0.86,69.75581395348837
2012-09-20,59.01,0.86,68.61627906976744
2012-09-21,56.62,0.86,65.83720930232558
2012-09-24,55.66,0.86,64.72093023255813
2012-09-25,54.1,0.86,62.906976744186046
2012-09-26,54.19,0.86,63.01162790697674
2012-09-27,54.31,0.86,63.151162790697676
2012-09-28,56.02,0.86,65.13953488372094
2012-10-01,54.67,0.86,63.56976744186047
2012-10-02,56.07,0.86,65.19767441860465
2012-10-03,56.26,0.86,65.4186046511628
2012-10-04,56.4,0.86,65.5813953488372
2012-10-05,56.37,0.86,65.54651162790698
2012-10-08,56.05,0.86,65.17441860465117
2012-10-09,54.98,0.86,63.93023255813953
2012-10-10,53.0,0.86,61.627906976744185
2012-10-11,54.43,0.86,63.2906976744186
2012-10-12,53.71,0.86,62.45348837209303
2012-10-15,55.51,0.86,64.54651162790698
2012-10-16,56.21,0.86,65.36046511627907
2012-10-17,56.43,0.86,65.61627906976744
2012-10-18,57.37,0.86,66.70930232558139
2012-10-19,56.0,0.86,65.11627906976744
2012-10-22,54.17,0.86,62.98837209302326
2012-10-23,58.15,0.86,67.61627906976744
2012-10-24,57.44,0.86,66.79069767441861
2012-10-25,56.81,0.86,66.05813953488372
2012-10-26,55.89,0.86,64.98837209302326
2012-10-31,56.05,0.86,65.17441860465117
2012-11-01,57.19,0.86,66.5
2012-11-02,56.97,0.86,66.24418604651163
2012-11-05,57.6,0.86,66.97674418604652
2012-11-06,57.75,0.86,67.15116279069767
2012-11-07,56.95,0.0,inf
2012-11-08,53.91,0.0,inf
2012-11-09,53.86,0.0,inf
2012-11-12,54.73,0.0,inf
2012-11-13,54.14,0.0,inf
2012-11-14,53.12,0.0,inf
2012-11-15,52.81,0.0,inf
2012-11-16,54.54,0.0,inf
2012-11-19,56.59,0.0,inf
2012-11-20,57.43,0.0,inf
2012-11-21,58.28,0.0,inf
2012-11-23,59.66,0.0,inf
2012-11-26,57.87,0.0,inf
2012-11-27,57.63,0.0,inf
2012-11-28,60.15,0.0,inf
2012-11-29,59.36,0.0,inf
2012-11-30,57.84,0.0,inf
2012-12-03,58.2,0.0,inf
2012-12-04,57.52,0.0,inf
2012-12-05,57.35,0.0,inf
2012-12-06,57.87,0.0,inf
2012-12-07,57.64,0.0,inf
2012-12-10,56.32,0.0,inf
2012-12-11,56.43,0.0,inf
2012-12-12,56.43,0.0,inf
2012-12-13,56.64,0.0,inf
2012-12-14,57.05,0.0,inf
2012-12-17,57.89,0.0,inf
2012-12-18,58.92,0.0,inf
2012-12-19,59.16,0.0,inf
2012-12-20,58.42,0.0,inf
2012-12-21,57.57,0.0,inf
2012-12-24,57.52,0.0,inf
2012-12-26,54.13,0.0,inf
2012-12-27,54.86,0.0,inf
2012-12-28,54.3,0.0,inf
2012-12-31,55.51,0.0,inf
2013-01-02,55.13,0.0,inf
2013-01-03,54.95,0.0,inf
2013-01-04,55.51,0.0,inf
2013-01-07,55.63,0.0,inf
2013-01-08,57.33,0.0,inf
2013-01-09,57.96,0.0,inf
2013-01-10,57.49,0.0,inf
2013-01-11,58.89,0.0,inf
2013-01-14,61.01,0.0,inf
2013-01-15,61.41,0.0,inf
2013-01-16,61.0,0.0,inf
2013-01-17,61.57,0.0,inf
2013-01-18,61.8,0.0,inf
2013-01-22,60.68,0.0,inf
2013-01-23,50.75,0.0,inf
2013-01-24,50.9,0.0,inf
2013-01-25,51.21,0.0,inf
2013-01-28,51.52,0.0,inf
2013-01-29,52.22,0.0,inf
2013-01-30,51.55,0.0,inf
2013-01-31,51.0,0.0,inf
2013-02-01,49.87,0.0,inf
2013-02-04,48.67,0.0,inf
2013-02-05,48.81,1.23,39.6829268292683
2013-02-06,49.1,1.23,39.91869918699187
2013-02-07,48.61,1.23,39.520325203252035
2013-02-08,48.93,1.23,39.78048780487805
2013-02-11,48.93,1.23,39.78048780487805
2013-02-12,49.01,1.23,39.84552845528455
2013-02-13,48.77,1.23,39.650406504065046
2013-02-14,48.2,1.23,39.1869918699187
2013-02-15,48.4,1.23,39.34959349593496
2013-02-19,49.02,1.23,39.85365853658537
2013-02-20,48.13,1.23,39.13008130081301
2013-02-21,47.62,1.23,38.71544715447154
2013-02-22,46.79,1.23,38.040650406504064
2013-02-25,46.77,1.23,38.024390243902445
2013-02-26,46.5,1.23,37.80487804878049
2013-02-27,47.82,1.23,38.87804878048781
2013-02-28,48.33,1.23,39.292682926829265
2013-03-01,48.22,1.23,39.203252032520325
2013-03-04,49.28,1.23,40.06504065040651
2013-03-05,50.1,1.23,40.73170731707317
2013-03-06,49.93,1.23,40.59349593495935
2013-03-07,48.54,1.23,39.46341463414634
2013-03-08,48.93,1.23,39.78048780487805
2013-03-11,49.5,1.23,40.24390243902439
2013-03-12,48.81,1.23,39.6829268292683
2013-03-13,49.67,1.23,40.38211382113821
2013-03-14,49.99,1.23,40.64227642276423
2013-03-15,50.41,1.23,40.983739837398375
2013-03-18,49.27,1.23,40.056910569105696
2013-03-19,48.47,1.23,39.40650406504065
2013-03-20,49.29,1.23,40.073170731707314
2013-03-21,49.81,1.23,40.4959349593496
2013-03-22,50.27,1.23,40.869918699187
2013-03-25,49.72,1.23,40.422764227642276
2013-03-26,49.5,1.23,40.24390243902439
2013-03-27,49.61,1.23,40.333333333333336
2013-03-28,49.99,1.23,40.64227642276423
2013-04-01,49.99,1.23,40.64227642276423
2013-04-02,50.39,1.23,40.96747967479675
2013-04-03,50.55,1.23,41.09756097560975
2013-04-04,50.33,1.23,40.918699186991866
2013-04-05,50.1,1.23,40.73170731707317
2013-04-08,50.0,1.23,40.65040650406504
2013-04-09,49.93,1.23,40.59349593495935
2013-04-10,51.21,1.23,41.63414634146341
2013-04-11,52.33,1.23,42.54471544715447
2013-04-12,52.37,1.23,42.577235772357724
2013-04-15,51.44,1.23,41.82113821138211
2013-04-16,51.71,1.23,42.040650406504064
2013-04-17,50.85,1.23,41.34146341463415
2013-04-18,51.38,1.23,41.77235772357724
2013-04-19,51.2,1.23,41.62601626016261
2013-04-22,50.59,1.23,41.13008130081301
2013-04-23,55.55,1.23,45.16260162601626
2013-04-24,56.28,1.23,45.75609756097561
2013-04-25,57.53,1.23,46.77235772357724
2013-04-26,57.42,1.23,46.6829268292683
2013-04-29,58.27,1.23,47.3739837398374
2013-04-30,58.86,1.23,47.853658536585364
2013-05-01,58.24,1.23,47.34959349593496
2013-05-02,58.18,1.23,47.300813008130085
2013-05-03,58.25,1.23,47.357723577235774
2013-05-06,57.33,1.23,46.609756097560975
2013-05-07,58.28,0.84,69.38095238095238
2013-05-08,58.74,0.84,69.92857142857143
2013-05-09,58.53,0.84,69.67857142857143
2013-05-10,59.5,0.84,70.83333333333334
2013-05-13,59.18,0.84,70.45238095238095
2013-05-14,59.1,0.84,70.35714285714286
2013-05-15,58.85,0.84,70.05952380952381
2013-05-16,58.38,0.84,69.5
2013-05-17,59.23,0.84,70.51190476190476
2013-05-20,59.53,0.84,70.86904761904762
2013-05-21,59.6,0.84,70.95238095238096
2013-05-22,59.05,0.84,70.29761904761905
2013-05-23,58.59,0.84,69.75
2013-05-24,57.76,0.84,68.76190476190476
2013-05-28,58.58,0.84,69.73809523809524
2013-05-29,58.23,0.84,69.32142857142857
2013-05-30,58.37,0.84,69.48809523809524
2013-05-31,58.26,0.84,69.35714285714286
2013-06-03,58.54,0.84,69.69047619047619
2013-06-04,58.57,0.84,69.72619047619048
2013-06-05,57.57,0.84,68.53571428571429
2013-06-06,57.52,0.84,68.47619047619048
2013-06-07,58.75,0.84,69.94047619047619
2013-06-10,58.69,0.84,69.86904761904762
2013-06-11,58.45,0.84,69.58333333333334
2013-06-12,57.72,0.84,68.71428571428572
2013-06-13,58.7,0.84,69.8809523809524
2013-06-14,58.52,0.84,69.66666666666667
2013-06-17,58.13,0.84,69.20238095238096
2013-06-18,58.48,0.84,69.61904761904762
2013-06-19,58.19,0.84,69.27380952380952
2013-06-20,57.29,0.84,68.20238095238095
2013-06-21,56.54,0.84,67.30952380952381
2013-06-24,55.27,0.84,65.79761904761905
2013-06-25,55.14,0.84,65.64285714285715
2013-06-26,55.99,0.84,66.65476190476191
2013-06-27,56.38,0.84,67.11904761904762
2013-06-28,57.09,0.84,67.96428571428572
2013-07-01,57.02,0.84,67.8809523809524
2013-07-02,56.6,0.84,67.38095238095238
2013-07-03,56.46,0.84,67.21428571428572
2013-07-05,57.45,0.84,68.39285714285715
2013-07-08,57.75,0.84,68.75
2013-07-09,58.01,0.84,69.05952380952381
2013-07-10,58.6,0.84,69.76190476190476
2013-07-11,59.05,0.84,70.29761904761905
2013-07-12,59.0,0.84,70.23809523809524
2013-07-15,59.18,0.84,70.45238095238095
2013-07-16,58.25,0.84,69.3452380952381
2013-07-17,58.07,0.84,69.13095238095238
2013-07-18,58.8,0.84,70.0
2013-07-19,59.31,0.84,70.60714285714286
2013-07-22,59.09,0.84,70.3452380952381
2013-07-23,59.45,0.84,70.77380952380953
2013-07-24,59.36,0.84,70.66666666666667
2013-07-25,59.55,0.84,70.89285714285714
2013-07-26,59.18,0.84,70.45238095238095
2013-07-29,57.85,0.84,68.86904761904762
2013-07-30,53.3,0.84,63.45238095238095
2013-07-31,53.13,0.84,63.25000000000001
2013-08-01,53.32,0.84,63.47619047619048
