date,ADSK,ADSK_EPS,PE Ratio
2013-10-18,40.28,0.27,149.1851851851852
2013-10-21,40.02,0.27,148.22222222222223
2013-10-22,40.0,0.27,148.14814814814815
2013-10-23,39.49,0.27,146.25925925925927
2013-10-24,40.2,0.27,148.88888888888889
2013-10-25,39.87,0.27,147.66666666666666
2013-10-28,39.67,0.27,146.92592592592592
2013-10-29,40.3,0.27,149.25925925925924
2013-10-30,40.04,0.27,148.29629629629628
2013-10-31,39.9,0.27,147.77777777777777
2013-11-01,41.89,0.27,155.14814814814815
2013-11-04,41.8,0.27,154.81481481481478
2013-11-05,41.71,0.27,154.48148148148147
2013-11-06,42.02,0.27,155.62962962962962
2013-11-07,41.76,0.27,154.66666666666666
2013-11-08,42.76,0.27,158.37037037037035
2013-11-11,43.48,0.27,161.037037037037
2013-11-12,43.61,0.27,161.5185185185185
2013-11-13,43.54,0.27,161.25925925925924
2013-11-14,44.13,0.27,163.44444444444446
2013-11-15,44.11,0.27,163.37037037037035
2013-11-18,43.3,0.27,160.37037037037035
2013-11-19,42.28,0.27,156.59259259259258
2013-11-20,42.34,0.27,156.8148148148148
2013-11-21,43.53,0.27,161.22222222222223
2013-11-22,45.86,0.27,169.85185185185185
2013-11-25,45.39,0.27,168.11111111111111
2013-11-26,45.28,0.27,167.7037037037037
2013-11-27,45.44,0.27,168.29629629629628
2013-11-29,45.25,0.27,167.59259259259258
2013-12-02,45.42,0.27,168.22222222222223
2013-12-03,45.77,0.27,169.5185185185185
2013-12-04,46.29,0.27,171.44444444444443
2013-12-05,45.94,0.27,170.14814814814812
2013-12-06,46.42,0.26,178.53846153846155
2013-12-09,46.78,0.26,179.92307692307693
2013-12-10,46.79,0.26,179.96153846153845
2013-12-11,45.75,0.26,175.96153846153845
2013-12-12,45.51,0.26,175.03846153846152
2013-12-13,47.74,0.26,183.6153846153846
2013-12-16,47.19,0.26,181.49999999999997
2013-12-17,47.5,0.26,182.69230769230768
2013-12-18,48.27,0.26,185.65384615384616
2013-12-19,48.05,0.26,184.8076923076923
2013-12-20,49.19,0.26,189.19230769230768
2013-12-23,49.46,0.26,190.23076923076923
2013-12-24,49.7,0.26,191.15384615384616
2013-12-26,49.39,0.26,189.96153846153845
2013-12-27,49.54,0.26,190.53846153846152
2013-12-30,49.58,0.26,190.69230769230768
2013-12-31,50.32,0.26,193.53846153846152
2014-01-02,49.25,0.26,189.4230769230769
2014-01-03,48.9,0.26,188.07692307692307
2014-01-06,48.55,0.26,186.73076923076923
2014-01-07,49.68,0.26,191.07692307692307
2014-01-08,50.24,0.26,193.23076923076923
2014-01-09,51.08,0.26,196.46153846153845
2014-01-10,51.47,0.26,197.96153846153845
2014-01-13,51.57,0.26,198.34615384615384
2014-01-14,52.64,0.26,202.46153846153845
2014-01-15,53.29,0.26,204.96153846153845
2014-01-16,53.6,0.26,206.15384615384616
2014-01-17,53.24,0.26,204.76923076923077
2014-01-21,53.3,0.26,204.99999999999997
2014-01-22,52.37,0.26,201.4230769230769
2014-01-23,51.86,0.26,199.46153846153845
2014-01-24,50.44,0.26,193.99999999999997
2014-01-27,50.59,0.26,194.5769230769231
2014-01-28,51.24,0.26,197.07692307692307
2014-01-29,49.65,0.26,190.96153846153845
2014-01-30,51.52,0.26,198.15384615384616
2014-01-31,51.25,0.26,197.1153846153846
2014-02-03,49.33,0.26,189.73076923076923
2014-02-04,50.12,0.26,192.76923076923075
2014-02-05,49.96,0.26,192.15384615384616
2014-02-06,50.96,0.26,196.0
2014-02-07,51.99,0.26,199.96153846153845
2014-02-10,52.28,0.26,201.07692307692307
2014-02-11,52.92,0.26,203.53846153846155
2014-02-12,53.77,0.26,206.80769230769232
2014-02-13,54.13,0.26,208.1923076923077
2014-02-14,54.17,0.26,208.34615384615384
2014-02-18,54.52,0.26,209.6923076923077
2014-02-19,54.47,0.26,209.5
2014-02-20,54.9,0.26,211.15384615384613
2014-02-21,55.4,0.26,213.07692307692307
2014-02-24,54.47,0.26,209.5
2014-02-25,54.66,0.26,210.2307692307692
2014-02-26,54.72,0.26,210.46153846153845
2014-02-27,54.28,0.26,208.76923076923077
2014-02-28,52.48,0.26,201.84615384615384
2014-03-03,51.67,0.26,198.73076923076923
2014-03-04,53.5,0.26,205.76923076923077
2014-03-05,53.44,0.26,205.53846153846152
2014-03-06,53.74,0.26,206.69230769230768
2014-03-07,53.61,0.26,206.19230769230768
2014-03-10,52.59,0.24,219.12500000000003
2014-03-11,52.81,0.24,220.04166666666669
2014-03-12,52.34,0.24,218.08333333333334
2014-03-13,50.47,0.24,210.29166666666666
2014-03-14,50.47,0.24,210.29166666666666
2014-03-17,51.28,0.24,213.66666666666669
2014-03-18,52.43,0.24,218.45833333333334
2014-03-19,51.05,0.24,212.70833333333334
2014-03-20,51.61,0.24,215.04166666666669
2014-03-21,50.04,0.24,208.5
2014-03-24,49.74,0.24,207.25000000000003
2014-03-25,49.78,0.24,207.41666666666669
2014-03-26,48.68,0.24,202.83333333333334
2014-03-27,48.28,0.24,201.16666666666669
2014-03-28,48.34,0.24,201.41666666666669
2014-03-31,49.18,0.24,204.91666666666669
2014-04-01,50.07,0.24,208.625
2014-04-02,49.58,0.24,206.58333333333334
2014-04-03,48.31,0.24,201.29166666666669
2014-04-04,47.32,0.24,197.16666666666669
2014-04-07,46.59,0.24,194.12500000000003
2014-04-08,47.15,0.24,196.45833333333334
2014-04-09,48.49,0.24,202.04166666666669
2014-04-10,45.97,0.24,191.54166666666666
2014-04-11,45.19,0.24,188.29166666666666
2014-04-14,45.83,0.24,190.95833333333334
2014-04-15,46.82,0.24,195.08333333333334
2014-04-16,47.55,0.24,198.125
2014-04-17,48.49,0.24,202.04166666666669
2014-04-21,48.4,0.24,201.66666666666666
2014-04-22,49.01,0.24,204.20833333333334
2014-04-23,48.23,0.24,200.95833333333331
2014-04-24,47.72,0.24,198.83333333333334
2014-04-25,47.0,0.24,195.83333333333334
2014-04-28,46.62,0.24,194.25
2014-04-29,47.57,0.24,198.20833333333334
2014-04-30,48.02,0.24,200.08333333333334
2014-05-01,48.42,0.24,201.75000000000003
2014-05-02,47.68,0.24,198.66666666666669
2014-05-05,47.52,0.24,198.00000000000003
2014-05-06,47.03,0.24,195.95833333333334
2014-05-07,46.76,0.24,194.83333333333334
2014-05-08,46.82,0.24,195.08333333333334
2014-05-09,46.85,0.24,195.20833333333334
2014-05-12,48.61,0.24,202.54166666666669
2014-05-13,48.32,0.24,201.33333333333334
2014-05-14,48.07,0.24,200.29166666666669
2014-05-15,47.82,0.24,199.25
2014-05-16,51.67,0.24,215.29166666666669
2014-05-19,51.55,0.24,214.79166666666666
2014-05-20,51.07,0.24,212.79166666666669
2014-05-21,50.93,0.24,212.20833333333334
2014-05-22,51.51,0.24,214.625
2014-05-23,52.0,0.24,216.66666666666669
2014-05-27,52.47,0.24,218.625
2014-05-28,51.72,0.24,215.5
2014-05-29,52.69,0.24,219.54166666666666
2014-05-30,52.37,0.24,218.20833333333334
2014-06-02,52.52,0.24,218.83333333333334
2014-06-03,53.15,0.12,442.9166666666667
2014-06-04,53.03,0.12,441.9166666666667
2014-06-05,53.72,0.12,447.6666666666667
2014-06-06,54.87,0.12,457.25
2014-06-09,54.51,0.12,454.25
2014-06-10,54.08,0.12,450.6666666666667
2014-06-11,54.09,0.12,450.75000000000006
2014-06-12,53.85,0.12,448.75000000000006
2014-06-13,54.25,0.12,452.08333333333337
2014-06-16,54.58,0.12,454.8333333333333
2014-06-17,54.63,0.12,455.25000000000006
2014-06-18,56.96,0.12,474.6666666666667
2014-06-19,56.31,0.12,469.25000000000006
2014-06-20,56.19,0.12,468.25
2014-06-23,56.17,0.12,468.08333333333337
2014-06-24,55.8,0.12,465.0
2014-06-25,55.62,0.12,463.5
2014-06-26,56.25,0.12,468.75
2014-06-27,56.4,0.12,470.0
2014-06-30,56.38,0.12,469.83333333333337
2014-07-01,57.13,0.12,476.08333333333337
2014-07-02,56.83,0.12,473.5833333333333
2014-07-03,56.88,0.12,474.00000000000006
2014-07-07,55.93,0.12,466.08333333333337
2014-07-08,55.64,0.12,463.6666666666667
2014-07-09,55.63,0.12,463.58333333333337
2014-07-10,55.44,0.12,462.0
2014-07-11,55.57,0.12,463.08333333333337
2014-07-14,56.04,0.12,467.0
2014-07-15,55.48,0.12,462.3333333333333
2014-07-16,55.42,0.12,461.83333333333337
2014-07-17,55.42,0.12,461.83333333333337
2014-07-18,57.36,0.12,478.0
2014-07-21,56.2,0.12,468.33333333333337
2014-07-22,56.39,0.12,469.9166666666667
2014-07-23,55.88,0.12,465.6666666666667
2014-07-24,56.0,0.12,466.6666666666667
2014-07-25,55.23,0.12,460.25
2014-07-28,55.19,0.12,459.9166666666667
2014-07-29,55.47,0.12,462.25
2014-07-30,55.61,0.12,463.4166666666667
2014-07-31,53.35,0.12,444.58333333333337
2014-08-01,53.34,0.12,444.50000000000006
2014-08-04,54.15,0.12,451.25
2014-08-05,54.15,0.12,451.25
2014-08-06,54.23,0.12,451.9166666666667
2014-08-07,53.63,0.12,446.9166666666667
2014-08-08,53.91,0.12,449.25
2014-08-11,54.34,0.12,452.83333333333337
2014-08-12,54.62,0.12,455.1666666666667
2014-08-13,55.79,0.12,464.9166666666667
2014-08-14,56.28,0.12,469.0
2014-08-15,52.66,0.12,438.8333333333333
2014-08-18,53.79,0.12,448.25
2014-08-19,53.75,0.12,447.9166666666667
2014-08-20,53.59,0.12,446.58333333333337
2014-08-21,53.78,0.12,448.1666666666667
2014-08-22,53.46,0.12,445.5
2014-08-25,53.54,0.12,446.1666666666667
2014-08-26,54.24,0.12,452.00000000000006
2014-08-27,53.78,0.12,448.1666666666667
2014-08-28,54.0,0.12,450.0
2014-08-29,53.64,0.12,447.0
2014-09-02,53.46,0.14,381.85714285714283
2014-09-03,54.36,0.14,388.2857142857142
2014-09-04,54.18,0.14,386.99999999999994
2014-09-05,54.18,0.14,386.99999999999994
2014-09-08,54.37,0.14,388.3571428571428
2014-09-09,53.64,0.14,383.1428571428571
2014-09-10,53.37,0.14,381.21428571428567
2014-09-11,54.13,0.14,386.6428571428571
2014-09-12,53.54,0.14,382.4285714285714
2014-09-15,53.73,0.14,383.7857142857142
2014-09-16,54.75,0.14,391.07142857142856
2014-09-17,54.89,0.14,392.07142857142856
2014-09-18,55.73,0.14,398.0714285714285
2014-09-19,55.61,0.14,397.21428571428567
2014-09-22,54.88,0.14,392.0
2014-09-23,54.95,0.14,392.5
2014-09-24,55.66,0.14,397.5714285714285
2014-09-25,54.43,0.14,388.7857142857142
2014-09-26,54.28,0.14,387.71428571428567
2014-09-29,55.04,0.14,393.1428571428571
2014-09-30,55.1,0.14,393.57142857142856
2014-10-01,55.66,0.14,397.5714285714285
2014-10-02,57.74,0.14,412.4285714285714
2014-10-03,58.12,0.14,415.1428571428571
2014-10-06,58.18,0.14,415.57142857142856
2014-10-07,56.59,0.14,404.2142857142857
2014-10-08,57.08,0.14,407.71428571428567
2014-10-09,56.07,0.14,400.49999999999994
2014-10-10,53.72,0.14,383.71428571428567
2014-10-13,51.94,0.14,370.99999999999994
2014-10-14,50.13,0.14,358.07142857142856
2014-10-15,50.52,0.14,360.85714285714283
2014-10-16,49.89,0.14,356.35714285714283
2014-10-17,50.79,0.14,362.7857142857142
2014-10-20,51.82,0.14,370.1428571428571
2014-10-21,52.8,0.14,377.1428571428571
2014-10-22,52.25,0.14,373.21428571428567
2014-10-23,53.55,0.14,382.49999999999994
2014-10-24,54.45,0.14,388.9285714285714
2014-10-27,54.77,0.14,391.2142857142857
2014-10-28,56.1,0.14,400.71428571428567
2014-10-29,55.96,0.14,399.71428571428567
2014-10-30,57.37,0.14,409.7857142857142
2014-10-31,57.54,0.14,410.99999999999994
2014-11-03,57.77,0.14,412.6428571428571
2014-11-04,58.24,0.14,416.0
2014-11-05,58.32,0.14,416.57142857142856
2014-11-06,59.2,0.14,422.85714285714283
2014-11-07,59.42,0.14,424.4285714285714
2014-11-10,59.4,0.14,424.2857142857142
2014-11-11,58.99,0.14,421.35714285714283
2014-11-12,58.98,0.14,421.2857142857142
2014-11-13,59.31,0.14,423.6428571428571
2014-11-14,59.66,0.14,426.14285714285705
2014-11-17,58.99,0.14,421.35714285714283
2014-11-18,59.23,0.14,423.0714285714285
2014-11-19,59.1,0.14,422.1428571428571
2014-11-20,58.41,0.14,417.21428571428567
2014-11-21,61.95,0.14,442.5
2014-11-24,61.28,0.14,437.71428571428567
2014-11-25,61.03,0.14,435.9285714285714
2014-11-26,61.35,0.14,438.21428571428567
2014-11-28,62.0,0.14,442.85714285714283
2014-12-01,60.51,0.14,432.21428571428567
2014-12-02,60.74,0.14,433.85714285714283
2014-12-03,61.45,0.14,438.9285714285714
2014-12-04,61.09,0.14,436.35714285714283
2014-12-05,60.9,0.05,1218.0
2014-12-08,60.1,0.05,1202.0
2014-12-09,60.17,0.05,1203.3999999999999
2014-12-10,58.91,0.05,1178.1999999999998
2014-12-11,58.82,0.05,1176.3999999999999
2014-12-12,58.88,0.05,1177.6
2014-12-15,58.21,0.05,1164.2
2014-12-16,56.63,0.05,1132.6
2014-12-17,57.01,0.05,1140.1999999999998
2014-12-18,59.46,0.05,1189.2
2014-12-19,59.9,0.05,1198.0
2014-12-22,60.19,0.05,1203.8
2014-12-23,60.65,0.05,1213.0
2014-12-24,60.99,0.05,1219.8
2014-12-26,61.03,0.05,1220.6
2014-12-29,60.76,0.05,1215.1999999999998
2014-12-30,60.51,0.05,1210.1999999999998
2014-12-31,60.06,0.05,1201.2
2015-01-02,59.53,0.05,1190.6
2015-01-05,58.66,0.05,1173.1999999999998
2015-01-06,57.5,0.05,1150.0
2015-01-07,57.38,0.05,1147.6
2015-01-08,58.8,0.05,1175.9999999999998
2015-01-09,58.27,0.05,1165.4
2015-01-12,57.29,0.05,1145.8
2015-01-13,57.34,0.05,1146.8
2015-01-14,56.41,0.05,1128.1999999999998
2015-01-15,55.71,0.05,1114.2
2015-01-16,56.85,0.05,1137.0
2015-01-20,57.1,0.05,1142.0
2015-01-21,57.55,0.05,1150.9999999999998
2015-01-22,58.27,0.05,1165.4
2015-01-23,58.19,0.05,1163.8
2015-01-26,58.23,0.05,1164.6
2015-01-27,56.15,0.05,1123.0
2015-01-28,54.59,0.05,1091.8
2015-01-29,55.36,0.05,1107.1999999999998
2015-01-30,54.01,0.05,1080.1999999999998
2015-02-02,54.12,0.05,1082.3999999999999
2015-02-03,54.92,0.05,1098.3999999999999
2015-02-04,56.44,0.05,1128.8
2015-02-05,56.23,0.05,1124.6
2015-02-06,57.07,0.05,1141.3999999999999
2015-02-09,57.34,0.05,1146.8
2015-02-10,58.5,0.05,1170.0
2015-02-11,58.3,0.05,1165.9999999999998
2015-02-12,59.07,0.05,1181.3999999999999
2015-02-13,60.67,0.05,1213.3999999999999
2015-02-17,61.13,0.05,1222.6
2015-02-18,61.11,0.05,1222.1999999999998
2015-02-19,61.46,0.05,1229.2
2015-02-20,62.37,0.05,1247.3999999999999
2015-02-23,61.95,0.05,1239.0
2015-02-24,62.07,0.05,1241.3999999999999
2015-02-25,62.01,0.05,1240.1999999999998
2015-02-26,61.01,0.05,1220.1999999999998
2015-02-27,64.24,0.05,1284.7999999999997
2015-03-02,64.0,0.05,1280.0
2015-03-03,62.7,0.05,1254.0
2015-03-04,62.52,0.05,1250.4
2015-03-05,62.95,0.05,1259.0
2015-03-06,61.74,0.05,1234.8
2015-03-09,61.76,0.05,1235.1999999999998
2015-03-10,59.64,0.05,1192.8
2015-03-11,59.88,0.05,1197.6
2015-03-12,60.14,0.05,1202.8
2015-03-13,60.48,0.05,1209.6
2015-03-16,61.5,0.05,1230.0
2015-03-17,61.43,0.05,1228.6
2015-03-18,61.63,0.05,1232.6
2015-03-19,61.0,0.05,1220.0
2015-03-20,60.98,0.05,1219.6
2015-03-23,60.83,0.05,1216.6
2015-03-24,61.07,0.05,1221.3999999999999
2015-03-25,59.35,0.05,1187.0
2015-03-26,58.72,0.05,1174.3999999999999
2015-03-27,58.72,0.05,1174.3999999999999
2015-03-30,59.3,0.05,1185.9999999999998
2015-03-31,58.64,0.05,1172.8
2015-04-01,58.74,0.05,1174.8
2015-04-02,59.82,0.05,1196.3999999999999
2015-04-06,59.71,0.05,1194.2
2015-04-07,60.69,0.05,1213.8
2015-04-08,61.83,0.05,1236.6
2015-04-09,62.81,0.05,1256.2
2015-04-10,62.74,0.05,1254.8
2015-04-13,61.77,0.05,1235.4
2015-04-14,62.01,0.05,1240.1999999999998
2015-04-15,61.51,0.05,1230.1999999999998
2015-04-16,61.66,0.05,1233.1999999999998
2015-04-17,60.35,0.05,1207.0
2015-04-20,61.04,0.05,1220.8
2015-04-21,61.61,0.05,1232.1999999999998
2015-04-22,62.13,0.05,1242.6
2015-04-23,62.75,0.05,1255.0
2015-04-24,62.64,0.05,1252.8
2015-04-27,60.6,0.05,1212.0
2015-04-28,60.66,0.05,1213.1999999999998
2015-04-29,59.54,0.05,1190.8
2015-04-30,56.83,0.05,1136.6
2015-05-01,57.59,0.05,1151.8
2015-05-04,57.76,0.05,1155.1999999999998
2015-05-05,56.74,0.05,1134.8
2015-05-06,56.19,0.05,1123.8
2015-05-07,56.35,0.05,1127.0
2015-05-08,57.27,0.05,1145.4
2015-05-11,57.45,0.05,1149.0
2015-05-12,56.8,0.05,1135.9999999999998
2015-05-13,58.69,0.05,1173.8
2015-05-14,58.98,0.05,1179.6
2015-05-15,58.8,0.05,1175.9999999999998
2015-05-18,58.4,0.05,1168.0
2015-05-19,57.52,0.05,1150.4
2015-05-20,57.58,0.05,1151.6
2015-05-21,57.51,0.05,1150.1999999999998
2015-05-22,56.39,0.05,1127.8
2015-05-26,55.09,0.05,1101.8
2015-05-27,55.49,0.05,1109.8
2015-05-28,54.55,0.08,681.875
2015-05-29,54.15,0.08,676.875
2015-06-01,54.39,0.08,679.875
2015-06-02,54.35,0.08,679.375
2015-06-03,54.94,0.08,686.75
2015-06-04,53.73,0.08,671.625
2015-06-05,54.61,0.08,682.625
2015-06-08,54.24,0.08,678.0
2015-06-09,53.92,0.08,674.0
2015-06-10,54.97,0.08,687.125
2015-06-11,54.48,0.08,681.0
2015-06-12,54.06,0.08,675.75
2015-06-15,53.56,0.08,669.5
2015-06-16,53.44,0.08,668.0
2015-06-17,53.58,0.08,669.75
2015-06-18,54.17,0.08,677.125
2015-06-19,53.57,0.08,669.625
2015-06-22,54.55,0.08,681.875
2015-06-23,54.09,0.08,676.125
2015-06-24,53.91,0.08,673.875
2015-06-25,53.3,0.08,666.25
2015-06-26,52.2,0.08,652.5
2015-06-29,50.41,0.08,630.125
2015-06-30,50.08,0.08,626.0
2015-07-01,50.39,0.08,629.875
2015-07-02,50.83,0.08,635.375
2015-07-06,50.95,0.08,636.875
2015-07-07,53.29,0.08,666.125
2015-07-08,52.48,0.08,656.0
2015-07-09,52.46,0.08,655.75
2015-07-10,52.51,0.08,656.375
2015-07-13,52.84,0.08,660.5
2015-07-14,53.3,0.08,666.25
2015-07-15,52.58,0.08,657.25
2015-07-16,52.5,0.08,656.25
2015-07-17,52.19,0.08,652.375
2015-07-20,51.85,0.08,648.125
2015-07-21,52.12,0.08,651.5
2015-07-22,52.0,0.08,650.0
2015-07-23,52.35,0.08,654.375
2015-07-24,51.78,0.08,647.25
2015-07-27,51.05,0.08,638.125
2015-07-28,50.89,0.08,636.125
2015-07-29,50.09,0.08,626.125
2015-07-30,50.6,0.08,632.5
2015-07-31,50.58,0.08,632.25
2015-08-03,53.3,0.08,666.25
2015-08-04,54.15,0.08,676.875
2015-08-05,54.11,0.08,676.375
2015-08-06,52.94,0.08,661.75
2015-08-07,53.03,0.08,662.875
2015-08-10,54.38,0.08,679.75
2015-08-11,54.06,0.08,675.75
2015-08-12,54.82,0.08,685.25
2015-08-13,54.61,0.08,682.625
2015-08-14,54.86,0.08,685.75
2015-08-17,55.4,0.08,692.5
2015-08-18,54.59,0.08,682.375
2015-08-19,54.32,0.08,679.0
2015-08-20,53.1,0.08,663.75
2015-08-21,51.76,0.08,647.0
2015-08-24,49.39,0.08,617.375
2015-08-25,48.17,0.08,602.125
2015-08-26,49.13,0.08,614.125
2015-08-27,50.0,0.08,625.0
2015-08-28,47.52,0.08,594.0
2015-08-31,46.75,-1.03,-45.3883495145631
2015-09-01,45.49,-1.03,-44.16504854368932
2015-09-02,45.99,-1.03,-44.650485436893206
2015-09-03,45.94,-1.03,-44.60194174757281
2015-09-04,45.37,-1.03,-44.04854368932038
2015-09-08,46.81,-1.03,-45.44660194174757
2015-09-09,46.16,-1.03,-44.81553398058252
2015-09-10,46.23,-1.03,-44.883495145631066
2015-09-11,46.3,-1.03,-44.95145631067961
2015-09-14,46.15,-1.03,-44.80582524271844
2015-09-15,46.62,-1.03,-45.262135922330096
2015-09-16,46.9,-1.03,-45.53398058252427
2015-09-17,46.78,-1.03,-45.41747572815534
2015-09-18,46.48,-1.03,-45.12621359223301
2015-09-21,47.41,-1.03,-46.02912621359223
2015-09-22,46.93,-1.03,-45.5631067961165
2015-09-23,46.92,-1.03,-45.55339805825243
2015-09-24,47.05,-1.03,-45.679611650485434
2015-09-25,46.97,-1.03,-45.601941747572816
2015-09-28,46.14,-1.03,-44.79611650485437
2015-09-29,45.24,-1.03,-43.92233009708738
2015-09-30,44.14,-1.03,-42.85436893203883
2015-10-01,43.14,-1.03,-41.883495145631066
2015-10-02,44.0,-1.03,-42.71844660194175
2015-10-05,44.29,-1.03,-43.0
2015-10-06,44.8,-1.03,-43.495145631067956
2015-10-07,45.9,-1.03,-44.5631067961165
2015-10-08,47.31,-1.03,-45.932038834951456
2015-10-09,51.57,-1.03,-50.067961165048544
2015-10-12,51.55,-1.03,-50.04854368932038
2015-10-13,52.08,-1.03,-50.5631067961165
2015-10-14,51.37,-1.03,-49.873786407766985
2015-10-15,52.16,-1.03,-50.640776699029125
2015-10-16,52.04,-1.03,-50.52427184466019
2015-10-19,52.44,-1.03,-50.912621359223294
2015-10-20,52.0,-1.03,-50.48543689320388
2015-10-21,51.13,-1.03,-49.640776699029125
2015-10-22,52.59,-1.03,-51.05825242718447
2015-10-23,52.39,-1.03,-50.86407766990291
2015-10-26,53.61,-1.03,-52.04854368932039
2015-10-27,54.1,-1.03,-52.52427184466019
2015-10-28,55.5,-1.03,-53.883495145631066
2015-10-29,55.06,-1.03,-53.456310679611654
2015-10-30,55.19,-1.03,-53.582524271844655
2015-11-02,56.89,-1.03,-55.23300970873786
2015-11-03,57.93,-1.03,-56.24271844660194
2015-11-04,57.83,-1.03,-56.14563106796116
2015-11-05,63.49,-1.03,-61.640776699029125
2015-11-06,63.88,-1.03,-62.019417475728154
2015-11-09,63.51,-1.03,-61.66019417475728
2015-11-10,63.36,-1.03,-61.51456310679612
2015-11-11,62.12,-1.03,-60.31067961165048
2015-11-12,61.75,-1.03,-59.95145631067961
2015-11-13,60.45,-1.03,-58.689320388349515
2015-11-16,60.93,-1.03,-59.15533980582524
2015-11-17,61.25,-1.03,-59.46601941747573
2015-11-18,61.25,-1.03,-59.46601941747573
2015-11-19,62.39,-1.03,-60.57281553398058
2015-11-20,60.55,-1.03,-58.78640776699029
2015-11-23,62.71,-1.03,-60.883495145631066
2015-11-24,63.08,-1.03,-61.24271844660194
2015-11-25,62.92,-1.03,-61.0873786407767
2015-11-27,63.05,-1.03,-61.213592233009706
2015-11-30,63.47,-1.03,-61.62135922330097
2015-12-01,64.72,-1.03,-62.83495145631068
2015-12-02,64.55,-1.03,-62.66990291262135
2015-12-03,64.41,-1.03,-62.533980582524265
2015-12-04,65.29,-1.03,-63.38834951456311
2015-12-07,63.75,-1.03,-61.89320388349515
2015-12-08,63.96,-1.03,-62.09708737864078
2015-12-09,63.25,-0.34,-186.02941176470586
2015-12-10,63.24,-0.34,-186.0
2015-12-11,61.1,-0.34,-179.70588235294116
2015-12-14,60.74,-0.34,-178.6470588235294
2015-12-15,61.09,-0.34,-179.6764705882353
2015-12-16,61.93,-0.34,-182.1470588235294
2015-12-17,60.74,-0.34,-178.6470588235294
2015-12-18,59.52,-0.34,-175.05882352941177
2015-12-21,60.16,-0.34,-176.9411764705882
2015-12-22,60.99,-0.34,-179.38235294117646
2015-12-23,62.04,-0.34,-182.47058823529412
2015-12-24,61.85,-0.34,-181.91176470588235
2015-12-28,61.86,-0.34,-181.94117647058823
2015-12-29,62.22,-0.34,-182.99999999999997
2015-12-30,62.25,-0.34,-183.08823529411762
2015-12-31,60.93,-0.34,-179.20588235294116
2016-01-04,60.31,-0.34,-177.38235294117646
2016-01-05,60.39,-0.34,-177.6176470588235
2016-01-06,59.54,-0.34,-175.1176470588235
2016-01-07,55.98,-0.34,-164.6470588235294
2016-01-08,55.06,-0.34,-161.94117647058823
2016-01-11,55.23,-0.34,-162.4411764705882
2016-01-12,54.79,-0.34,-161.1470588235294
2016-01-13,50.87,-0.34,-149.6176470588235
2016-01-14,52.65,-0.34,-154.85294117647058
2016-01-15,49.4,-0.34,-145.2941176470588
2016-01-19,47.59,-0.34,-139.97058823529412
2016-01-20,47.9,-0.34,-140.88235294117646
2016-01-21,47.87,-0.34,-140.7941176470588
2016-01-22,49.03,-0.34,-144.20588235294116
2016-01-25,47.97,-0.34,-141.08823529411762
2016-01-26,48.42,-0.34,-142.41176470588235
2016-01-27,46.49,-0.34,-136.73529411764704
2016-01-28,45.27,-0.34,-133.14705882352942
2016-01-29,46.82,-0.34,-137.70588235294116
2016-02-01,47.65,-0.34,-140.1470588235294
2016-02-02,45.89,-0.34,-134.97058823529412
2016-02-03,49.56,-0.34,-145.76470588235293
2016-02-04,49.51,-0.34,-145.6176470588235
2016-02-05,46.17,-0.34,-135.7941176470588
2016-02-08,43.45,-0.34,-127.79411764705883
2016-02-09,42.64,-0.34,-125.41176470588235
2016-02-10,43.72,-0.34,-128.58823529411762
2016-02-11,43.26,-0.34,-127.23529411764704
2016-02-12,44.92,-0.34,-132.11764705882354
2016-02-16,44.89,-0.34,-132.02941176470588
2016-02-17,46.67,-0.34,-137.26470588235293
2016-02-18,47.75,-0.34,-140.44117647058823
2016-02-19,49.91,-0.34,-146.7941176470588
2016-02-22,50.35,-0.34,-148.08823529411765
2016-02-23,49.69,-0.34,-146.1470588235294
2016-02-24,49.18,-0.34,-144.6470588235294
2016-02-25,49.42,-0.34,-145.35294117647058
2016-02-26,51.19,-0.34,-150.55882352941174
2016-02-29,51.74,-0.34,-152.17647058823528
2016-03-01,54.31,-0.34,-159.73529411764704
2016-03-02,54.41,-0.34,-160.02941176470586
2016-03-03,54.79,-0.34,-161.1470588235294
2016-03-04,56.25,-0.34,-165.44117647058823
2016-03-07,58.17,-0.34,-171.08823529411765
2016-03-08,56.86,-0.34,-167.23529411764704
2016-03-09,56.69,-0.34,-166.73529411764704
2016-03-10,55.95,-0.34,-164.55882352941177
2016-03-11,56.61,-0.34,-166.5
2016-03-14,56.7,-0.34,-166.76470588235293
2016-03-15,56.32,-0.34,-165.6470588235294
2016-03-16,56.97,-0.34,-167.55882352941174
2016-03-17,57.06,-0.34,-167.8235294117647
2016-03-18,57.81,-0.34,-170.02941176470588
2016-03-21,58.17,-0.34,-171.08823529411765
2016-03-22,57.98,-0.34,-170.52941176470586
2016-03-23,57.29,-0.17,-336.99999999999994
2016-03-24,57.37,-0.17,-337.4705882352941
2016-03-28,57.11,-0.17,-335.94117647058823
2016-03-29,58.23,-0.17,-342.52941176470586
2016-03-30,57.9,-0.17,-340.5882352941176
2016-03-31,58.31,-0.17,-343.0
2016-04-01,57.77,-0.17,-339.8235294117647
2016-04-04,58.19,-0.17,-342.2941176470588
2016-04-05,57.11,-0.17,-335.94117647058823
2016-04-06,57.78,-0.17,-339.88235294117646
2016-04-07,56.39,-0.17,-331.70588235294116
