date,WAB,WAB_EPS,PE Ratio
2009-10-12,19.31,0.32,60.34374999999999
2009-10-13,19.11,0.32,59.71875
2009-10-14,19.59,0.32,61.21875
2009-10-15,19.64,0.32,61.375
2009-10-16,19.56,0.32,61.12499999999999
2009-10-19,19.66,0.32,61.4375
2009-10-20,19.68,0.32,61.5
2009-10-21,20.41,0.32,63.78125
2009-10-22,20.48,0.32,64.0
2009-10-23,20.46,0.32,63.9375
2009-10-26,20.76,0.32,64.875
2009-10-27,20.14,0.32,62.9375
2009-10-28,18.82,0.32,58.8125
2009-10-29,18.99,0.28,67.82142857142856
2009-10-30,18.38,0.28,65.64285714285714
2009-11-02,18.46,0.28,65.92857142857143
2009-11-03,19.34,0.28,69.07142857142857
2009-11-04,18.96,0.28,67.71428571428571
2009-11-05,19.86,0.28,70.92857142857142
2009-11-06,20.12,0.28,71.85714285714285
2009-11-09,20.67,0.28,73.82142857142857
2009-11-10,20.48,0.28,73.14285714285714
2009-11-11,20.32,0.28,72.57142857142857
2009-11-12,20.01,0.28,71.46428571428571
2009-11-13,20.4,0.28,72.85714285714285
2009-11-16,21.12,0.28,75.42857142857143
2009-11-17,21.2,0.28,75.71428571428571
2009-11-18,20.99,0.28,74.96428571428571
2009-11-19,20.24,0.28,72.28571428571428
2009-11-20,19.87,0.28,70.96428571428571
2009-11-23,19.78,0.28,70.64285714285714
2009-11-24,19.58,0.28,69.92857142857142
2009-11-25,19.86,0.28,70.92857142857142
2009-11-27,19.42,0.28,69.35714285714286
2009-11-30,19.25,0.28,68.75
2009-12-01,19.59,0.28,69.96428571428571
2009-12-02,19.53,0.28,69.75
2009-12-03,19.36,0.28,69.14285714285714
2009-12-04,19.87,0.28,70.96428571428571
2009-12-07,19.88,0.28,70.99999999999999
2009-12-08,19.67,0.28,70.25
2009-12-09,19.58,0.28,69.92857142857142
2009-12-10,19.55,0.28,69.82142857142857
2009-12-11,19.81,0.28,70.74999999999999
2009-12-14,20.04,0.28,71.57142857142856
2009-12-15,19.84,0.28,70.85714285714285
2009-12-16,19.75,0.28,70.53571428571428
2009-12-17,19.63,0.28,70.10714285714285
2009-12-18,20.05,0.28,71.60714285714285
2009-12-21,20.42,0.28,72.92857142857143
2009-12-22,20.62,0.28,73.64285714285714
2009-12-23,20.72,0.28,73.99999999999999
2009-12-24,20.67,0.28,73.82142857142857
2009-12-28,20.68,0.28,73.85714285714285
2009-12-29,20.67,0.28,73.82142857142857
2009-12-30,20.65,0.28,73.74999999999999
2009-12-31,20.42,0.28,72.92857142857143
2010-01-04,20.86,0.28,74.49999999999999
2010-01-05,20.87,0.28,74.53571428571428
2010-01-06,21.0,0.28,74.99999999999999
2010-01-07,21.01,0.28,75.03571428571428
2010-01-08,21.36,0.28,76.28571428571428
2010-01-11,21.15,0.28,75.53571428571428
2010-01-12,20.98,0.28,74.92857142857142
2010-01-13,21.16,0.28,75.57142857142857
2010-01-14,20.83,0.28,74.39285714285712
2010-01-15,20.37,0.28,72.75
2010-01-19,20.37,0.28,72.75
2010-01-20,20.15,0.28,71.96428571428571
2010-01-21,19.92,0.28,71.14285714285714
2010-01-22,19.75,0.28,70.53571428571428
2010-01-25,19.62,0.28,70.07142857142857
2010-01-26,19.39,0.28,69.25
2010-01-27,19.39,0.28,69.25
2010-01-28,18.9,0.28,67.49999999999999
2010-01-29,19.17,0.28,68.46428571428571
2010-02-01,19.23,0.28,68.67857142857143
2010-02-02,19.32,0.28,69.0
2010-02-03,19.01,0.28,67.89285714285714
2010-02-04,18.45,0.28,65.89285714285714
2010-02-05,18.5,0.28,66.07142857142857
2010-02-08,18.51,0.28,66.10714285714286
2010-02-09,18.65,0.28,66.60714285714285
2010-02-10,18.51,0.28,66.10714285714286
2010-02-11,18.86,0.28,67.35714285714285
2010-02-12,18.83,0.28,67.24999999999999
2010-02-16,19.04,0.28,67.99999999999999
2010-02-17,19.21,0.28,68.60714285714285
2010-02-18,19.55,0.28,69.82142857142857
2010-02-19,19.62,0.28,70.07142857142857
2010-02-22,19.68,0.28,70.28571428571428
2010-02-23,19.33,0.28,69.03571428571428
2010-02-24,18.87,0.25,75.48
2010-02-25,19.08,0.25,76.32
2010-02-26,19.07,0.25,76.28
2010-03-01,19.45,0.25,77.8
2010-03-02,19.57,0.25,78.28
2010-03-03,19.67,0.25,78.68
2010-03-04,19.75,0.25,79.0
2010-03-05,20.07,0.25,80.28
2010-03-08,20.15,0.25,80.6
2010-03-09,20.53,0.25,82.12
2010-03-10,20.81,0.25,83.24
2010-03-11,20.98,0.25,83.92
2010-03-12,21.3,0.25,85.2
2010-03-15,21.39,0.25,85.56
2010-03-16,21.67,0.25,86.68
2010-03-17,21.84,0.25,87.36
2010-03-18,21.64,0.25,86.56
2010-03-19,21.32,0.25,85.28
2010-03-22,21.57,0.25,86.28
2010-03-23,22.07,0.25,88.28
2010-03-24,21.93,0.25,87.72
2010-03-25,21.76,0.25,87.04
2010-03-26,21.7,0.25,86.8
2010-03-29,21.71,0.25,86.84
2010-03-30,21.38,0.25,85.52
2010-03-31,21.06,0.25,84.24
2010-04-01,21.33,0.25,85.32
2010-04-05,21.86,0.25,87.44
2010-04-06,21.67,0.25,86.68
2010-04-07,20.74,0.25,82.96
2010-04-08,21.1,0.25,84.4
2010-04-09,21.3,0.25,85.2
2010-04-12,21.48,0.25,85.92
2010-04-13,21.71,0.25,86.84
2010-04-14,23.12,0.25,92.48
2010-04-15,23.57,0.25,94.28
2010-04-16,23.72,0.25,94.88
2010-04-19,23.79,0.25,95.16
2010-04-20,23.76,0.25,95.04
2010-04-21,24.2,0.25,96.8
2010-04-22,24.47,0.25,97.88
2010-04-23,25.07,0.25,100.28
2010-04-26,25.21,0.25,100.84
2010-04-27,24.26,0.25,97.04
2010-04-28,23.83,0.25,95.32
2010-04-29,24.23,0.25,96.92
2010-04-30,23.79,0.25,95.16
2010-05-03,24.39,0.25,97.56
2010-05-04,23.63,0.25,94.52
2010-05-05,23.2,0.25,92.8
2010-05-06,22.6,0.32,70.625
2010-05-07,22.05,0.32,68.90625
2010-05-10,23.46,0.32,73.3125
2010-05-11,23.57,0.32,73.65625
2010-05-12,24.74,0.32,77.3125
2010-05-13,24.42,0.32,76.3125
2010-05-14,23.46,0.32,73.3125
2010-05-17,23.23,0.32,72.59375
2010-05-18,22.85,0.32,71.40625
2010-05-19,22.31,0.32,69.71875
2010-05-20,21.47,0.32,67.09375
2010-05-21,21.73,0.32,67.90625
2010-05-24,21.43,0.32,66.96875
2010-05-25,21.16,0.32,66.125
2010-05-26,21.14,0.32,66.0625
2010-05-27,22.07,0.32,68.96875
2010-05-28,21.67,0.32,67.71875
2010-06-01,20.98,0.32,65.5625
2010-06-02,21.52,0.32,67.25
2010-06-03,22.04,0.32,68.875
2010-06-04,20.98,0.32,65.5625
2010-06-07,20.4,0.32,63.74999999999999
2010-06-08,20.61,0.32,64.40625
2010-06-09,20.8,0.32,65.0
2010-06-10,21.66,0.32,67.6875
2010-06-11,21.66,0.32,67.6875
2010-06-14,21.78,0.32,68.0625
2010-06-15,22.4,0.32,70.0
2010-06-16,22.34,0.32,69.8125
2010-06-17,22.15,0.32,69.21875
2010-06-18,22.01,0.32,68.78125
2010-06-21,21.83,0.32,68.21875
2010-06-22,21.15,0.32,66.09375
2010-06-23,20.97,0.32,65.53125
2010-06-24,20.43,0.32,63.84375
2010-06-25,20.62,0.32,64.4375
2010-06-28,20.72,0.32,64.75
2010-06-29,20.04,0.32,62.62499999999999
2010-06-30,19.95,0.32,62.34375
2010-07-01,19.84,0.32,62.0
2010-07-02,19.81,0.32,61.90624999999999
2010-07-06,19.35,0.32,60.46875
2010-07-07,19.66,0.32,61.4375
2010-07-08,20.13,0.32,62.90624999999999
2010-07-09,20.5,0.32,64.0625
2010-07-12,20.21,0.32,63.15625
2010-07-13,21.15,0.32,66.09375
2010-07-14,21.36,0.32,66.75
2010-07-15,21.97,0.32,68.65625
2010-07-16,21.2,0.32,66.25
2010-07-19,21.43,0.32,66.96875
2010-07-20,21.7,0.32,67.8125
2010-07-21,21.53,0.32,67.28125
2010-07-22,22.23,0.32,69.46875
2010-07-23,22.59,0.32,70.59375
2010-07-26,22.91,0.32,71.59375
2010-07-27,22.48,0.32,70.25
2010-07-28,22.18,0.32,69.3125
2010-07-29,22.18,0.32,69.3125
2010-07-30,22.31,0.32,69.71875
2010-08-02,22.69,0.32,70.90625
2010-08-03,22.43,0.32,70.09375
2010-08-04,22.67,0.32,70.84375
2010-08-05,22.57,0.32,70.53125
2010-08-06,22.26,0.32,69.5625
2010-08-09,22.56,0.32,70.5
2010-08-10,22.34,0.32,69.8125
2010-08-11,21.25,0.32,66.40625
2010-08-12,21.02,0.32,65.6875
2010-08-13,20.82,0.32,65.0625
2010-08-16,20.97,0.32,65.53125
2010-08-17,21.84,0.32,68.25
2010-08-18,21.9,0.32,68.4375
2010-08-19,21.37,0.32,66.78125
2010-08-20,21.34,0.32,66.6875
2010-08-23,21.27,0.32,66.46875
2010-08-24,21.22,0.32,66.3125
2010-08-25,21.07,0.32,65.84375
2010-08-26,21.04,0.32,65.75
2010-08-27,21.52,0.32,67.25
2010-08-30,21.09,0.32,65.90625
2010-08-31,21.26,0.32,66.4375
2010-09-01,22.08,0.32,69.0
2010-09-02,22.5,0.32,70.3125
2010-09-03,22.9,0.32,71.5625
2010-09-07,22.92,0.32,71.625
2010-09-08,23.22,0.32,72.5625
2010-09-09,23.17,0.32,72.40625
2010-09-10,23.38,0.32,73.0625
2010-09-13,23.75,0.32,74.21875
2010-09-14,23.58,0.32,73.6875
2010-09-15,23.67,0.32,73.96875
2010-09-16,23.53,0.32,73.53125
2010-09-17,23.64,0.32,73.875
2010-09-20,23.7,0.32,74.0625
2010-09-21,23.72,0.32,74.125
2010-09-22,23.42,0.32,73.1875
2010-09-23,23.06,0.32,72.0625
2010-09-24,23.67,0.32,73.96875
2010-09-27,23.46,0.32,73.3125
2010-09-28,24.21,0.32,75.65625
2010-09-29,24.0,0.32,75.0
2010-09-30,23.9,0.32,74.6875
2010-10-01,23.82,0.32,74.4375
2010-10-04,23.5,0.32,73.4375
2010-10-05,24.09,0.32,75.28125
2010-10-06,24.11,0.32,75.34375
2010-10-07,24.02,0.32,75.0625
2010-10-08,24.3,0.32,75.9375
2010-10-11,24.24,0.32,75.75
2010-10-12,24.07,0.32,75.21875
2010-10-13,24.41,0.32,76.28125
2010-10-14,24.2,0.32,75.625
2010-10-15,24.08,0.32,75.25
2010-10-18,24.1,0.32,75.3125
2010-10-19,23.61,0.32,73.78125
2010-10-20,24.06,0.32,75.1875
2010-10-21,24.01,0.32,75.03125
2010-10-22,23.95,0.32,74.84375
2010-10-25,23.95,0.32,74.84375
2010-10-26,23.88,0.32,74.625
2010-10-27,23.58,0.32,73.6875
2010-10-28,23.18,0.32,72.4375
2010-10-29,23.42,0.32,73.1875
2010-11-01,23.47,0.32,73.34375
2010-11-02,23.74,0.32,74.1875
2010-11-03,23.82,0.32,74.4375
2010-11-04,24.16,0.32,75.5
2010-11-05,24.24,0.32,75.75
2010-11-08,24.2,0.32,75.625
2010-11-09,24.15,0.32,75.46875
2010-11-10,24.0,0.32,75.0
2010-11-11,23.94,0.32,74.8125
2010-11-12,23.48,0.32,73.375
2010-11-15,23.38,0.32,73.0625
2010-11-16,23.03,0.32,71.96875
2010-11-17,23.11,0.32,72.21875
2010-11-18,23.47,0.32,73.34375
2010-11-19,23.53,0.32,73.53125
2010-11-22,23.5,0.32,73.4375
2010-11-23,23.34,0.32,72.9375
2010-11-24,23.33,0.32,72.90625
2010-11-26,23.58,0.32,73.6875
2010-11-29,23.03,0.32,71.96875
2010-11-30,23.12,0.32,72.25
2010-12-01,23.49,0.32,73.40625
2010-12-02,24.72,0.32,77.25
2010-12-03,25.58,0.32,79.9375
2010-12-06,25.5,0.32,79.6875
2010-12-07,25.81,0.32,80.65625
2010-12-08,25.94,0.32,81.0625
2010-12-09,26.12,0.32,81.625
2010-12-10,26.45,0.32,82.65625
2010-12-13,26.41,0.32,82.53125
2010-12-14,26.34,0.32,82.3125
2010-12-15,26.14,0.32,81.6875
2010-12-16,26.42,0.32,82.5625
2010-12-17,26.48,0.32,82.75
2010-12-20,26.06,0.32,81.4375
2010-12-21,26.36,0.32,82.375
2010-12-22,26.44,0.32,82.625
2010-12-23,26.42,0.32,82.5625
2010-12-27,26.37,0.32,82.40625
2010-12-28,26.23,0.32,81.96875
2010-12-29,26.34,0.32,82.3125
2010-12-30,26.62,0.32,83.1875
2010-12-31,26.45,0.32,82.65625
2011-01-03,26.56,0.32,83.0
2011-01-04,25.73,0.32,80.40625
2011-01-05,26.07,0.32,81.46875
2011-01-06,25.93,0.32,81.03125
2011-01-07,25.92,0.32,81.0
2011-01-10,26.44,0.32,82.625
2011-01-11,26.3,0.32,82.1875
2011-01-12,26.68,0.32,83.375
2011-01-13,26.68,0.32,83.375
2011-01-14,26.83,0.32,83.84375
2011-01-18,27.42,0.32,85.6875
2011-01-19,27.15,0.32,84.84375
2011-01-20,26.46,0.32,82.6875
2011-01-21,26.76,0.32,83.625
2011-01-24,26.71,0.32,83.46875
2011-01-25,26.72,0.32,83.5
2011-01-26,27.05,0.32,84.53125
2011-01-27,27.27,0.32,85.21875
2011-01-28,26.58,0.32,83.0625
2011-01-31,27.1,0.32,84.6875
2011-02-01,27.53,0.32,86.03125
2011-02-02,27.48,0.32,85.875
2011-02-03,27.45,0.32,85.78125
2011-02-04,28.04,0.32,87.625
2011-02-07,27.99,0.32,87.46875
2011-02-08,28.11,0.32,87.84375
2011-02-09,27.86,0.32,87.0625
2011-02-10,28.21,0.32,88.15625
2011-02-11,28.51,0.32,89.09375
2011-02-14,28.72,0.32,89.75
2011-02-15,28.67,0.32,89.59375
2011-02-16,28.82,0.32,90.0625
2011-02-17,28.87,0.32,90.21875
2011-02-18,28.78,0.32,89.9375
2011-02-22,27.68,0.32,86.5
2011-02-23,27.13,0.32,84.78125
2011-02-24,27.33,0.32,85.40624999999999
2011-02-25,27.66,0.32,86.4375
2011-02-28,28.38,0.32,88.6875
2011-03-01,27.86,0.32,87.0625
2011-03-02,28.56,0.32,89.25
2011-03-03,29.48,0.32,92.125
2011-03-04,29.25,0.32,91.40625
2011-03-07,28.23,0.32,88.21875
2011-03-08,28.59,0.32,89.34375
2011-03-09,28.64,0.32,89.5
2011-03-10,27.89,0.32,87.15625
2011-03-11,28.23,0.32,88.21875
2011-03-14,28.18,0.32,88.0625
2011-03-15,27.96,0.32,87.375
2011-03-16,28.14,0.32,87.9375
2011-03-17,28.43,0.32,88.84375
2011-03-18,28.75,0.32,89.84375
2011-03-21,29.28,0.32,91.5
2011-03-22,28.87,0.32,90.21875
2011-03-23,28.71,0.32,89.71875
2011-03-24,29.1,0.32,90.9375
2011-03-25,29.45,0.32,92.03125
2011-03-28,33.03,0.32,103.21875
2011-03-29,33.38,0.32,104.3125
2011-03-30,33.61,0.32,105.03125
2011-03-31,33.92,0.32,106.0
2011-04-01,34.18,0.32,106.8125
2011-04-04,35.57,0.32,111.15625
2011-04-05,35.05,0.32,109.53124999999999
2011-04-06,34.65,0.32,108.28125
2011-04-07,34.97,0.32,109.28125
2011-04-08,33.99,0.32,106.21875
2011-04-11,33.63,0.32,105.09375
2011-04-12,33.42,0.32,104.4375
2011-04-13,33.65,0.32,105.15625
2011-04-14,33.97,0.32,106.15625
2011-04-15,34.08,0.32,106.49999999999999
2011-04-18,33.38,0.32,104.3125
2011-04-19,34.69,0.32,108.40624999999999
2011-04-20,34.56,0.32,108.0
2011-04-21,34.83,0.32,108.84374999999999
2011-04-25,34.83,0.32,108.84374999999999
2011-04-26,35.41,0.32,110.65624999999999
2011-04-27,35.77,0.32,111.78125000000001
2011-04-28,35.78,0.32,111.8125
2011-04-29,35.69,0.32,111.53124999999999
2011-05-02,35.7,0.32,111.5625
2011-05-03,35.51,0.32,110.96874999999999
2011-05-04,34.3,0.32,107.18749999999999
2011-05-05,34.17,0.32,106.78125
2011-05-06,34.33,0.32,107.28124999999999
2011-05-09,34.5,0.42,82.14285714285714
2011-05-10,34.87,0.42,83.02380952380952
2011-05-11,34.18,0.42,81.38095238095238
2011-05-12,34.22,0.42,81.47619047619048
2011-05-13,33.4,0.42,79.52380952380952
2011-05-16,33.14,0.42,78.90476190476191
2011-05-17,32.78,0.42,78.04761904761905
2011-05-18,33.55,0.42,79.88095238095238
2011-05-19,33.8,0.42,80.47619047619047
2011-05-20,33.35,0.42,79.40476190476191
2011-05-23,32.47,0.42,77.30952380952381
2011-05-24,32.33,0.42,76.97619047619048
2011-05-25,32.81,0.42,78.11904761904762
2011-05-26,33.1,0.42,78.80952380952381
2011-05-27,33.24,0.42,79.14285714285715
2011-05-31,33.79,0.42,80.45238095238095
2011-06-01,32.6,0.42,77.61904761904762
2011-06-02,32.97,0.42,78.5
2011-06-03,32.38,0.42,77.0952380952381
2011-06-06,32.13,0.42,76.50000000000001
2011-06-07,32.38,0.42,77.0952380952381
2011-06-08,32.15,0.42,76.54761904761905
2011-06-09,32.25,0.42,76.78571428571429
2011-06-10,31.39,0.42,74.73809523809524
2011-06-13,31.19,0.42,74.26190476190477
2011-06-14,32.12,0.42,76.47619047619047
2011-06-15,31.23,0.42,74.35714285714286
2011-06-16,31.18,0.42,74.23809523809524
2011-06-17,31.39,0.42,74.73809523809524
2011-06-20,31.99,0.42,76.16666666666667
2011-06-21,32.81,0.42,78.11904761904762
2011-06-22,32.42,0.42,77.1904761904762
2011-06-23,32.59,0.42,77.5952380952381
2011-06-24,32.11,0.42,76.45238095238095
2011-06-27,32.14,0.42,76.52380952380953
2011-06-28,32.56,0.42,77.52380952380953
2011-06-29,32.61,0.42,77.64285714285714
2011-06-30,32.86,0.42,78.23809523809524
2011-07-01,33.65,0.42,80.11904761904762
2011-07-05,33.52,0.42,79.80952380952382
2011-07-06,33.97,0.42,80.88095238095238
2011-07-07,34.4,0.42,81.9047619047619
2011-07-08,34.4,0.42,81.9047619047619
2011-07-11,32.63,0.42,77.6904761904762
2011-07-12,32.31,0.42,76.92857142857143
2011-07-13,32.22,0.42,76.71428571428571
2011-07-14,31.34,0.42,74.61904761904762
2011-07-15,31.66,0.42,75.38095238095238
2011-07-18,31.68,0.42,75.42857142857143
2011-07-19,32.69,0.42,77.83333333333333
2011-07-20,32.72,0.42,77.9047619047619
2011-07-21,33.2,0.42,79.04761904761905
2011-07-22,33.38,0.42,79.47619047619048
2011-07-25,33.58,0.42,79.95238095238095
2011-07-26,33.97,0.42,80.88095238095238
2011-07-27,32.83,0.42,78.16666666666667
2011-07-28,32.49,0.42,77.35714285714286
2011-07-29,32.26,0.42,76.80952380952381
2011-08-01,32.57,0.42,77.54761904761905
2011-08-02,31.21,0.42,74.30952380952381
2011-08-03,31.38,0.42,74.71428571428571
2011-08-04,28.91,0.52,55.59615384615385
2011-08-05,28.7,0.52,55.192307692307686
2011-08-08,25.92,0.52,49.84615384615385
2011-08-09,27.98,0.52,53.80769230769231
2011-08-10,27.03,0.52,51.98076923076923
2011-08-11,28.47,0.52,54.74999999999999
2011-08-12,28.49,0.52,54.78846153846153
2011-08-15,28.81,0.52,55.403846153846146
2011-08-16,28.3,0.52,54.42307692307692
2011-08-17,28.02,0.52,53.88461538461538
2011-08-18,26.57,0.52,51.09615384615385
2011-08-19,26.24,0.52,50.46153846153846
2011-08-22,26.22,0.52,50.42307692307692
2011-08-23,27.76,0.52,53.38461538461539
2011-08-24,28.32,0.52,54.46153846153846
2011-08-25,27.78,0.52,53.42307692307693
2011-08-26,28.98,0.52,55.730769230769226
2011-08-29,30.29,0.52,58.24999999999999
2011-08-30,30.64,0.52,58.92307692307692
2011-08-31,30.45,0.52,58.55769230769231
2011-09-01,29.56,0.52,56.84615384615384
2011-09-02,28.62,0.52,55.03846153846154
2011-09-06,28.49,0.52,54.78846153846153
2011-09-07,29.48,0.52,56.69230769230769
2011-09-08,29.23,0.52,56.21153846153846
2011-09-09,28.14,0.52,54.11538461538461
2011-09-12,28.09,0.52,54.01923076923077
2011-09-13,28.95,0.52,55.67307692307692
2011-09-14,29.83,0.52,57.36538461538461
2011-09-15,30.34,0.52,58.34615384615385
2011-09-16,30.23,0.52,58.13461538461539
2011-09-19,29.76,0.52,57.23076923076923
2011-09-20,28.96,0.52,55.69230769230769
2011-09-21,27.59,0.52,53.05769230769231
2011-09-22,26.61,0.52,51.17307692307692
2011-09-23,26.84,0.52,51.61538461538461
2011-09-26,27.62,0.52,53.11538461538461
2011-09-27,28.4,0.52,54.61538461538461
2011-09-28,26.95,0.52,51.82692307692307
2011-09-29,27.73,0.52,53.32692307692307
2011-09-30,26.43,0.52,50.82692307692307
2011-10-03,25.08,0.52,48.230769230769226
2011-10-04,26.64,0.52,51.23076923076923
2011-10-05,27.68,0.52,53.230769230769226
2011-10-06,28.59,0.52,54.980769230769226
2011-10-07,27.87,0.52,53.59615384615385
2011-10-10,29.04,0.52,55.84615384615384
2011-10-11,29.13,0.52,56.01923076923077
2011-10-12,29.5,0.52,56.730769230769226
2011-10-13,28.91,0.52,55.59615384615385
2011-10-14,29.65,0.52,57.01923076923077
2011-10-17,29.01,0.52,55.78846153846154
2011-10-18,30.0,0.52,57.69230769230769
2011-10-19,29.16,0.52,56.07692307692307
2011-10-20,29.52,0.52,56.76923076923077
2011-10-21,30.73,0.52,59.09615384615385
2011-10-24,31.94,0.52,61.42307692307693
2011-10-25,33.42,0.52,64.26923076923077
2011-10-26,32.97,0.52,63.403846153846146
2011-10-27,34.47,0.52,66.28846153846153
2011-10-28,34.6,0.52,66.53846153846153
2011-10-31,33.59,0.52,64.59615384615385
2011-11-01,32.79,0.52,63.05769230769231
2011-11-02,33.22,0.52,63.88461538461538
2011-11-03,33.62,0.52,64.65384615384615
2011-11-04,33.7,0.52,64.8076923076923
2011-11-07,33.93,0.52,65.25
2011-11-08,34.29,0.52,65.9423076923077
2011-11-09,32.74,0.48,68.20833333333334
2011-11-10,33.17,0.48,69.10416666666667
2011-11-11,33.99,0.48,70.8125
2011-11-14,33.7,0.48,70.20833333333334
2011-11-15,34.03,0.48,70.89583333333334
2011-11-16,33.47,0.48,69.72916666666667
2011-11-17,33.75,0.48,70.3125
2011-11-18,33.33,0.48,69.4375
2011-11-21,32.1,0.48,66.875
2011-11-22,31.97,0.48,66.60416666666667
2011-11-23,31.16,0.48,64.91666666666667
2011-11-25,30.62,0.48,63.79166666666667
2011-11-28,31.78,0.48,66.20833333333334
2011-11-29,32.07,0.48,66.8125
2011-11-30,34.13,0.48,71.10416666666667
2011-12-01,34.26,0.48,71.375
2011-12-02,34.6,0.48,72.08333333333334
2011-12-05,34.99,0.48,72.89583333333334
2011-12-06,34.42,0.48,71.70833333333334
2011-12-07,34.42,0.48,71.70833333333334
2011-12-08,33.33,0.48,69.4375
2011-12-09,34.51,0.48,71.89583333333333
2011-12-12,33.86,0.48,70.54166666666667
2011-12-13,33.15,0.48,69.0625
2011-12-14,32.3,0.48,67.29166666666666
2011-12-15,32.46,0.48,67.625
2011-12-16,33.81,0.48,70.43750000000001
2011-12-19,32.79,0.48,68.3125
2011-12-20,33.56,0.48,69.91666666666667
2011-12-21,33.88,0.48,70.58333333333334
2011-12-22,34.0,0.48,70.83333333333334
2011-12-23,34.6,0.48,72.08333333333334
2011-12-27,34.54,0.48,71.95833333333333
2011-12-28,33.97,0.48,70.77083333333333
2011-12-29,34.66,0.48,72.20833333333333
2011-12-30,34.97,0.48,72.85416666666667
2012-01-03,34.63,0.48,72.14583333333334
2012-01-04,34.46,0.48,71.79166666666667
2012-01-05,35.18,0.48,73.29166666666667
2012-01-06,35.24,0.48,73.41666666666667
2012-01-09,35.68,0.48,74.33333333333333
2012-01-10,35.83,0.48,74.64583333333333
2012-01-11,35.95,0.48,74.89583333333334
2012-01-12,35.81,0.48,74.60416666666667
2012-01-13,35.54,0.48,74.04166666666667
2012-01-17,35.13,0.48,73.18750000000001
2012-01-18,36.33,0.48,75.6875
2012-01-19,36.76,0.48,76.58333333333333
2012-01-20,35.76,0.48,74.5
2012-01-23,35.6,0.48,74.16666666666667
2012-01-24,35.5,0.48,73.95833333333334
2012-01-25,36.06,0.48,75.12500000000001
2012-01-26,36.01,0.48,75.02083333333333
2012-01-27,36.06,0.48,75.12500000000001
2012-01-30,34.58,0.48,72.04166666666667
2012-01-31,34.4,0.48,71.66666666666667
2012-02-01,35.07,0.48,73.0625
2012-02-02,35.07,0.48,73.0625
2012-02-03,35.42,0.48,73.79166666666667
2012-02-06,35.19,0.48,73.3125
2012-02-07,35.2,0.48,73.33333333333334
2012-02-08,35.15,0.48,73.22916666666667
2012-02-09,35.08,0.48,73.08333333333333
2012-02-10,35.04,0.48,73.0
2012-02-13,35.38,0.48,73.70833333333334
2012-02-14,35.49,0.48,73.9375
2012-02-15,34.7,0.48,72.29166666666667
2012-02-16,35.39,0.48,73.72916666666667
2012-02-17,35.42,0.48,73.79166666666667
2012-02-21,35.5,0.48,73.95833333333334
2012-02-22,37.33,0.48,77.77083333333333
2012-02-23,37.56,0.48,78.25000000000001
2012-02-24,36.89,0.48,76.85416666666667
2012-02-27,37.86,0.48,78.875
2012-02-28,38.21,0.48,79.60416666666667
2012-02-29,37.37,0.48,77.85416666666666
2012-03-01,37.74,0.48,78.625
2012-03-02,37.74,0.48,78.625
2012-03-05,37.31,0.48,77.72916666666667
2012-03-06,36.01,0.48,75.02083333333333
2012-03-07,36.31,0.48,75.64583333333334
2012-03-08,37.17,0.48,77.4375
2012-03-09,37.91,0.48,78.97916666666666
2012-03-12,37.54,0.48,78.20833333333333
2012-03-13,38.32,0.48,79.83333333333334
2012-03-14,37.79,0.48,78.72916666666667
2012-03-15,38.27,0.48,79.72916666666667
2012-03-16,38.75,0.48,80.72916666666667
2012-03-19,38.99,0.48,81.22916666666667
2012-03-20,38.42,0.48,80.04166666666667
2012-03-21,38.38,0.48,79.95833333333334
2012-03-22,37.64,0.48,78.41666666666667
2012-03-23,37.86,0.48,78.875
2012-03-26,38.4,0.48,80.0
2012-03-27,37.83,0.48,78.8125
2012-03-28,37.17,0.48,77.4375
2012-03-29,36.9,0.48,76.875
2012-03-30,37.69,0.48,78.52083333333333
2012-04-02,37.94,0.48,79.04166666666667
2012-04-03,37.79,0.48,78.72916666666667
2012-04-04,37.29,0.48,77.6875
2012-04-05,37.18,0.48,77.45833333333333
2012-04-09,36.79,0.48,76.64583333333333
2012-04-10,35.53,0.48,74.02083333333334
2012-04-11,35.65,0.48,74.27083333333333
2012-04-12,38.18,0.48,79.54166666666667
2012-04-13,38.41,0.48,80.02083333333333
2012-04-16,38.8,0.48,80.83333333333333
2012-04-17,39.58,0.48,82.45833333333333
2012-04-18,40.49,0.48,84.35416666666667
2012-04-19,39.66,0.48,82.625
2012-04-20,39.96,0.48,83.25
2012-04-23,39.49,0.48,82.27083333333334
2012-04-24,39.35,0.48,81.97916666666667
2012-04-25,39.06,0.48,81.37500000000001
2012-04-26,39.27,0.48,81.81250000000001
2012-04-27,39.65,0.48,82.60416666666667
2012-04-30,38.89,0.48,81.02083333333334
2012-05-01,38.76,0.48,80.75
2012-05-02,39.24,0.48,81.75000000000001
2012-05-03,39.33,0.61,64.47540983606557
2012-05-04,38.56,0.61,63.21311475409836
2012-05-07,38.11,0.61,62.47540983606557
2012-05-08,37.9,0.61,62.131147540983605
2012-05-09,37.29,0.61,61.131147540983605
2012-05-10,36.68,0.61,60.131147540983605
2012-05-11,37.04,0.61,60.721311475409834
2012-05-14,36.3,0.61,59.50819672131147
2012-05-15,36.31,0.61,59.524590163934434
2012-05-16,36.0,0.61,59.01639344262295
2012-05-17,34.71,0.61,56.9016393442623
2012-05-18,34.52,0.61,56.590163934426236
