date,MTD,MTD_EPS,PE Ratio
2010-04-05,111.19,2.07,53.71497584541063
2010-04-06,112.58,2.07,54.38647342995169
2010-04-07,112.27,2.07,54.236714975845416
2010-04-08,112.32,2.07,54.26086956521739
2010-04-09,113.48,2.07,54.82125603864735
2010-04-12,114.22,2.07,55.17874396135266
2010-04-13,115.26,2.07,55.68115942028986
2010-04-14,116.68,2.07,56.36714975845411
2010-04-15,116.58,2.07,56.31884057971015
2010-04-16,117.29,2.07,56.66183574879228
2010-04-19,116.92,2.07,56.48309178743962
2010-04-20,116.87,2.07,56.45893719806764
2010-04-21,116.45,2.07,56.256038647343004
2010-04-22,115.23,2.07,55.66666666666667
2010-04-23,116.76,2.07,56.40579710144928
2010-04-26,116.7,2.07,56.376811594202906
2010-04-27,116.31,2.07,56.18840579710145
2010-04-28,118.42,2.07,57.20772946859904
2010-04-29,119.83,2.07,57.88888888888889
2010-04-30,125.48,1.1,114.07272727272726
2010-05-03,126.7,1.1,115.18181818181817
2010-05-04,123.66,1.1,112.41818181818181
2010-05-05,120.2,1.1,109.27272727272727
2010-05-06,117.53,1.1,106.84545454545454
2010-05-07,112.46,1.1,102.23636363636362
2010-05-10,117.57,1.1,106.88181818181816
2010-05-11,119.95,1.1,109.04545454545453
2010-05-12,122.0,1.1,110.9090909090909
2010-05-13,120.48,1.1,109.52727272727272
2010-05-14,118.25,1.1,107.49999999999999
2010-05-17,118.6,1.1,107.8181818181818
2010-05-18,116.34,1.1,105.76363636363635
2010-05-19,116.04,1.1,105.49090909090908
2010-05-20,110.82,1.1,100.74545454545454
2010-05-21,111.35,1.1,101.22727272727272
2010-05-24,111.32,1.1,101.19999999999999
2010-05-25,109.11,1.1,99.19090909090909
2010-05-26,110.69,1.1,100.62727272727271
2010-05-27,116.64,1.1,106.03636363636363
2010-05-28,114.53,1.1,104.11818181818181
2010-06-01,112.41,1.1,102.19090909090907
2010-06-02,113.96,1.1,103.59999999999998
2010-06-03,115.32,1.1,104.83636363636361
2010-06-04,110.21,1.1,100.19090909090907
2010-06-07,107.96,1.1,98.14545454545453
2010-06-08,107.42,1.1,97.65454545454544
2010-06-09,110.36,1.1,100.32727272727271
2010-06-10,113.4,1.1,103.0909090909091
2010-06-11,113.17,1.1,102.88181818181818
2010-06-14,115.59,1.1,105.08181818181818
2010-06-15,117.74,1.1,107.03636363636362
2010-06-16,118.25,1.1,107.49999999999999
2010-06-17,118.02,1.1,107.29090909090908
2010-06-18,116.98,1.1,106.34545454545454
2010-06-21,116.76,1.1,106.14545454545454
2010-06-22,115.01,1.1,104.55454545454545
2010-06-23,114.59,1.1,104.17272727272727
2010-06-24,113.44,1.1,103.12727272727271
2010-06-25,114.52,1.1,104.1090909090909
2010-06-28,114.71,1.1,104.28181818181817
2010-06-29,110.55,1.1,100.49999999999999
2010-06-30,111.63,1.1,101.48181818181817
2010-07-01,109.39,1.1,99.44545454545454
2010-07-02,108.42,1.1,98.56363636363636
2010-07-06,111.41,1.1,101.28181818181817
2010-07-07,113.51,1.1,103.19090909090909
2010-07-08,114.52,1.1,104.1090909090909
2010-07-09,115.9,1.1,105.36363636363636
2010-07-12,116.06,1.1,105.5090909090909
2010-07-13,117.9,1.1,107.18181818181817
2010-07-14,118.65,1.1,107.86363636363636
2010-07-15,118.49,1.1,107.7181818181818
2010-07-16,116.28,1.1,105.7090909090909
2010-07-19,116.78,1.1,106.16363636363636
2010-07-20,117.0,1.1,106.36363636363636
2010-07-21,117.31,1.1,106.64545454545454
2010-07-22,121.24,1.1,110.2181818181818
2010-07-23,120.93,1.53,79.03921568627452
2010-07-26,122.29,1.53,79.9281045751634
2010-07-27,118.44,1.53,77.41176470588235
2010-07-28,118.25,1.53,77.2875816993464
2010-07-29,116.77,1.53,76.3202614379085
2010-07-30,116.8,1.53,76.33986928104575
2010-08-02,118.44,1.53,77.41176470588235
2010-08-03,118.73,1.53,77.60130718954248
2010-08-04,121.07,1.53,79.13071895424837
2010-08-05,121.18,1.53,79.20261437908498
2010-08-06,121.32,1.53,79.29411764705881
2010-08-09,122.31,1.53,79.94117647058823
2010-08-10,120.13,1.53,78.51633986928104
2010-08-11,116.14,1.53,75.90849673202614
2010-08-12,114.44,1.53,74.79738562091504
2010-08-13,113.56,1.53,74.22222222222223
2010-08-16,114.27,1.53,74.68627450980392
2010-08-17,118.4,1.53,77.38562091503269
2010-08-18,116.74,1.53,76.30065359477123
2010-08-19,114.25,1.53,74.67320261437908
2010-08-20,113.65,1.53,74.28104575163398
2010-08-23,112.76,1.53,73.69934640522877
2010-08-24,110.15,1.53,71.99346405228758
2010-08-25,110.3,1.53,72.09150326797385
2010-08-26,110.37,1.53,72.13725490196079
2010-08-27,111.72,1.53,73.01960784313725
2010-08-30,109.9,1.53,71.83006535947713
2010-08-31,110.59,1.53,72.28104575163398
2010-09-01,114.99,1.53,75.15686274509804
2010-09-02,116.0,1.53,75.81699346405229
2010-09-03,118.51,1.53,77.45751633986929
2010-09-07,117.16,1.53,76.57516339869281
2010-09-08,117.26,1.53,76.640522875817
2010-09-09,117.89,1.53,77.05228758169935
2010-09-10,117.81,1.53,77.0
2010-09-13,120.35,1.53,78.66013071895425
2010-09-14,123.06,1.53,80.43137254901961
2010-09-15,123.78,1.53,80.90196078431373
2010-09-16,123.76,1.53,80.88888888888889
2010-09-17,123.58,1.53,80.77124183006536
2010-09-20,123.5,1.53,80.71895424836602
2010-09-21,122.88,1.53,80.31372549019608
2010-09-22,121.18,1.53,79.20261437908498
2010-09-23,120.05,1.53,78.4640522875817
2010-09-24,123.65,1.53,80.81699346405229
2010-09-27,123.27,1.53,80.56862745098039
2010-09-28,123.79,1.53,80.90849673202615
2010-09-29,124.19,1.53,81.16993464052287
2010-09-30,124.44,1.53,81.33333333333333
2010-10-01,124.99,1.53,81.69281045751633
2010-10-04,123.28,1.53,80.57516339869281
2010-10-05,126.52,1.53,82.69281045751633
2010-10-06,125.0,1.53,81.69934640522875
2010-10-07,124.75,1.53,81.5359477124183
2010-10-08,125.82,1.53,82.23529411764706
2010-10-11,125.98,1.53,82.33986928104575
2010-10-12,125.33,1.53,81.91503267973856
2010-10-13,127.54,1.53,83.35947712418302
2010-10-14,125.63,1.53,82.1111111111111
2010-10-15,125.7,1.53,82.15686274509804
2010-10-18,127.72,1.53,83.47712418300654
2010-10-19,125.52,1.53,82.0392156862745
2010-10-20,127.82,1.53,83.54248366013071
2010-10-21,129.73,1.53,84.7908496732026
2010-10-22,131.01,1.53,85.62745098039215
2010-10-25,132.01,1.53,86.28104575163398
2010-10-26,131.0,1.53,85.62091503267973
2010-10-27,130.87,1.53,85.5359477124183
2010-10-28,132.05,1.53,86.30718954248367
2010-10-29,130.56,1.53,85.33333333333333
2010-11-01,132.09,1.53,86.33333333333333
2010-11-02,134.0,1.53,87.58169934640523
2010-11-03,133.0,1.53,86.9281045751634
2010-11-04,136.22,1.53,89.0326797385621
2010-11-05,141.48,1.84,76.89130434782608
2010-11-08,140.47,1.84,76.34239130434783
2010-11-09,139.18,1.84,75.6413043478261
2010-11-10,143.68,1.84,78.08695652173913
2010-11-11,144.44,1.84,78.5
2010-11-12,142.39,1.84,77.38586956521738
2010-11-15,144.23,1.84,78.38586956521738
2010-11-16,139.32,1.84,75.71739130434781
2010-11-17,141.13,1.84,76.70108695652173
2010-11-18,142.32,1.84,77.34782608695652
2010-11-19,143.32,1.84,77.89130434782608
2010-11-22,144.78,1.84,78.68478260869566
2010-11-23,142.35,1.84,77.36413043478261
2010-11-24,146.8,1.84,79.78260869565217
2010-11-26,146.08,1.84,79.3913043478261
2010-11-29,146.31,1.84,79.51630434782608
2010-11-30,145.18,1.84,78.90217391304348
2010-12-01,145.93,1.84,79.30978260869566
2010-12-02,149.23,1.84,81.1032608695652
2010-12-03,151.15,1.84,82.14673913043478
2010-12-06,150.87,1.84,81.9945652173913
2010-12-07,152.72,1.84,83.0
2010-12-08,152.48,1.84,82.8695652173913
2010-12-09,154.13,1.84,83.76630434782608
2010-12-10,155.19,1.84,84.34239130434783
2010-12-13,157.55,1.84,85.625
2010-12-14,157.08,1.84,85.36956521739131
2010-12-15,153.36,1.84,83.34782608695653
2010-12-16,155.36,1.84,84.43478260869566
2010-12-17,157.45,1.84,85.57065217391303
2010-12-20,156.93,1.84,85.28804347826087
2010-12-21,154.99,1.84,84.23369565217392
2010-12-22,153.95,1.84,83.66847826086955
2010-12-23,153.3,1.84,83.31521739130434
2010-12-27,152.64,1.84,82.95652173913042
2010-12-28,153.15,1.84,83.2336956521739
2010-12-29,152.59,1.84,82.92934782608695
2010-12-30,152.52,1.84,82.8913043478261
2010-12-31,151.21,1.84,82.17934782608695
2011-01-03,153.23,1.84,83.27717391304347
2011-01-04,151.56,1.84,82.3695652173913
2011-01-05,150.64,1.84,81.8695652173913
2011-01-06,150.42,1.84,81.74999999999999
2011-01-07,147.23,1.84,80.01630434782608
2011-01-10,150.52,1.84,81.80434782608695
2011-01-11,152.06,1.84,82.64130434782608
2011-01-12,151.05,1.84,82.09239130434783
2011-01-13,150.44,1.84,81.76086956521739
2011-01-14,151.57,1.84,82.37499999999999
2011-01-18,155.72,1.84,84.63043478260869
2011-01-19,153.16,1.84,83.23913043478261
2011-01-20,149.56,1.84,81.28260869565217
2011-01-21,149.81,1.84,81.41847826086956
2011-01-24,149.58,1.84,81.29347826086956
2011-01-25,151.34,1.84,82.25
2011-01-26,151.05,1.84,82.09239130434783
2011-01-27,150.64,1.84,81.8695652173913
2011-01-28,147.56,1.84,80.19565217391305
2011-01-31,149.19,1.84,81.08152173913042
2011-02-01,152.86,1.84,83.07608695652175
2011-02-02,150.77,1.84,81.94021739130434
2011-02-03,151.35,1.84,82.25543478260869
2011-02-04,152.72,1.84,83.0
2011-02-07,155.78,1.84,84.66304347826086
2011-02-08,161.03,1.84,87.51630434782608
2011-02-09,159.3,1.84,86.57608695652173
2011-02-10,159.35,1.84,86.6032608695652
2011-02-11,167.11,1.84,90.82065217391305
2011-02-14,168.68,1.84,91.67391304347827
2011-02-15,167.74,1.84,91.16304347826087
2011-02-16,167.46,2.53,66.18972332015811
2011-02-17,169.16,2.53,66.86166007905139
2011-02-18,169.28,2.53,66.90909090909092
2011-02-22,168.02,2.53,66.4110671936759
2011-02-23,167.87,2.53,66.35177865612648
2011-02-24,168.26,2.53,66.50592885375494
2011-02-25,171.01,2.53,67.59288537549408
2011-02-28,171.37,2.53,67.73517786561266
2011-03-01,171.21,2.53,67.6719367588933
2011-03-02,170.56,2.53,67.41501976284586
2011-03-03,175.54,2.53,69.38339920948617
2011-03-04,177.07,2.53,69.98814229249012
2011-03-07,171.77,2.53,67.89328063241108
2011-03-08,174.73,2.53,69.06324110671937
2011-03-09,174.72,2.53,69.0592885375494
2011-03-10,171.05,2.53,67.60869565217392
2011-03-11,170.38,2.53,67.34387351778656
2011-03-14,168.35,2.53,66.5415019762846
2011-03-15,165.83,2.53,65.54545454545456
2011-03-16,163.88,2.53,64.77470355731225
2011-03-17,164.79,2.53,65.13438735177866
2011-03-18,165.55,2.53,65.43478260869566
2011-03-21,172.25,2.53,68.08300395256917
2011-03-22,171.96,2.53,67.96837944664033
2011-03-23,171.71,2.53,67.86956521739131
2011-03-24,170.17,2.53,67.26086956521739
2011-03-25,172.06,2.53,68.00790513833992
2011-03-28,169.38,2.53,66.94861660079052
2011-03-29,170.81,2.53,67.51383399209487
2011-03-30,170.93,2.53,67.56126482213439
2011-03-31,172.0,2.53,67.98418972332016
2011-04-01,172.17,2.53,68.05138339920948
2011-04-04,172.56,2.53,68.20553359683795
2011-04-05,175.49,2.53,69.36363636363637
2011-04-06,175.67,2.53,69.43478260869566
2011-04-07,174.84,2.53,69.10671936758894
2011-04-08,173.88,2.53,68.72727272727273
2011-04-11,173.4,2.53,68.53754940711462
2011-04-12,170.44,2.53,67.36758893280633
2011-04-13,172.6,2.53,68.2213438735178
2011-04-14,169.81,2.53,67.11857707509883
2011-04-15,170.71,2.53,67.47430830039526
2011-04-18,167.16,2.53,66.0711462450593
2011-04-19,167.27,2.53,66.11462450592886
2011-04-20,174.2,2.53,68.85375494071147
2011-04-21,176.56,2.53,69.78656126482214
2011-04-25,174.6,2.53,69.01185770750989
2011-04-26,180.89,2.53,71.49802371541502
2011-04-27,183.74,2.53,72.62450592885376
2011-04-28,183.87,2.53,72.67588932806325
2011-04-29,187.4,2.53,74.0711462450593
2011-05-02,191.95,2.53,75.86956521739131
2011-05-03,189.17,2.53,74.7707509881423
2011-05-04,187.64,2.53,74.16600790513834
2011-05-05,173.46,1.42,122.1549295774648
2011-05-06,173.3,1.42,122.04225352112678
2011-05-09,174.85,1.42,123.13380281690141
2011-05-10,178.66,1.42,125.8169014084507
2011-05-11,176.35,1.42,124.19014084507043
2011-05-12,175.8,1.42,123.80281690140846
2011-05-13,173.79,1.42,122.38732394366197
2011-05-16,173.2,1.42,121.97183098591549
2011-05-17,169.29,1.42,119.21830985915493
2011-05-18,170.75,1.42,120.24647887323944
2011-05-19,171.53,1.42,120.79577464788733
2011-05-20,167.98,1.42,118.29577464788733
2011-05-23,164.84,1.42,116.08450704225353
2011-05-24,162.66,1.42,114.54929577464789
2011-05-25,163.29,1.42,114.99295774647888
2011-05-26,164.62,1.42,115.92957746478874
2011-05-27,166.1,1.42,116.97183098591549
2011-05-31,167.37,1.42,117.8661971830986
2011-06-01,161.44,1.42,113.69014084507043
2011-06-02,161.86,1.42,113.98591549295776
2011-06-03,158.97,1.42,111.95070422535211
2011-06-06,157.13,1.42,110.65492957746478
2011-06-07,158.07,1.42,111.3169014084507
2011-06-08,158.71,1.42,111.76760563380283
2011-06-09,160.85,1.42,113.27464788732395
2011-06-10,158.66,1.42,111.73239436619718
2011-06-13,157.64,1.42,111.01408450704226
2011-06-14,160.43,1.42,112.97887323943662
2011-06-15,158.55,1.42,111.6549295774648
2011-06-16,159.93,1.42,112.62676056338029
2011-06-17,158.76,1.42,111.80281690140845
2011-06-20,160.07,1.42,112.72535211267606
2011-06-21,163.36,1.42,115.04225352112678
2011-06-22,162.01,1.42,114.09154929577464
2011-06-23,161.87,1.42,113.99295774647888
2011-06-24,159.16,1.42,112.08450704225352
2011-06-27,160.8,1.42,113.23943661971832
2011-06-28,165.5,1.42,116.54929577464789
2011-06-29,165.62,1.42,116.63380281690142
2011-06-30,168.67,1.42,118.78169014084507
2011-07-01,173.19,1.42,121.96478873239437
2011-07-05,172.94,1.42,121.7887323943662
2011-07-06,173.98,1.42,122.52112676056338
2011-07-07,175.28,1.42,123.43661971830987
2011-07-08,172.05,1.42,121.16197183098593
2011-07-11,164.88,1.42,116.11267605633803
2011-07-12,165.35,1.42,116.44366197183099
2011-07-13,165.76,1.42,116.73239436619718
2011-07-14,163.51,1.42,115.14788732394366
2011-07-15,163.93,1.42,115.44366197183099
2011-07-18,160.0,1.42,112.67605633802818
2011-07-19,162.75,1.42,114.61267605633803
2011-07-20,164.05,1.42,115.52816901408453
2011-07-21,168.68,1.42,118.7887323943662
2011-07-22,165.84,1.42,116.7887323943662
2011-07-25,163.3,1.42,115.00000000000001
2011-07-26,158.32,1.42,111.49295774647888
2011-07-27,152.75,1.42,107.57042253521128
2011-07-28,154.42,1.42,108.74647887323944
2011-07-29,154.81,1.42,109.02112676056339
2011-08-01,148.02,1.85,80.01081081081081
2011-08-02,142.97,1.85,77.28108108108108
2011-08-03,147.58,1.85,79.77297297297298
2011-08-04,140.93,1.85,76.17837837837838
2011-08-05,137.93,1.85,74.55675675675676
2011-08-08,131.91,1.85,71.3027027027027
2011-08-09,140.76,1.85,76.08648648648648
2011-08-10,140.16,1.85,75.76216216216216
2011-08-11,147.48,1.85,79.71891891891892
2011-08-12,150.86,1.85,81.54594594594595
2011-08-15,155.49,1.85,84.04864864864865
2011-08-16,149.49,1.85,80.80540540540541
2011-08-17,150.34,1.85,81.26486486486486
2011-08-18,140.57,1.85,75.98378378378378
2011-08-19,138.33,1.85,74.77297297297298
2011-08-22,137.59,1.85,74.37297297297297
2011-08-23,144.96,1.85,78.35675675675675
2011-08-24,147.6,1.85,79.78378378378378
2011-08-25,145.37,1.85,78.57837837837837
2011-08-26,151.38,1.85,81.82702702702701
2011-08-29,157.8,1.85,85.2972972972973
2011-08-30,156.28,1.85,84.47567567567567
2011-08-31,159.27,1.85,86.09189189189189
2011-09-01,158.63,1.85,85.74594594594593
2011-09-02,155.01,1.85,83.78918918918919
2011-09-06,152.39,1.85,82.37297297297296
2011-09-07,159.29,1.85,86.1027027027027
2011-09-08,157.52,1.85,85.14594594594595
2011-09-09,147.93,1.85,79.96216216216216
2011-09-12,147.04,1.85,79.48108108108107
2011-09-13,150.15,1.85,81.16216216216216
2011-09-14,154.48,1.85,83.50270270270269
2011-09-15,156.09,1.85,84.37297297297297
2011-09-16,153.25,1.85,82.83783783783784
2011-09-19,152.23,1.85,82.28648648648648
2011-09-20,152.23,1.85,82.28648648648648
2011-09-21,144.04,1.85,77.85945945945946
2011-09-22,137.03,1.85,74.07027027027027
2011-09-23,139.96,1.85,75.65405405405406
2011-09-26,143.37,1.85,77.4972972972973
2011-09-27,147.65,1.85,79.8108108108108
2011-09-28,141.99,1.85,76.75135135135135
2011-09-29,143.58,1.85,77.61081081081082
2011-09-30,139.96,1.85,75.65405405405406
2011-10-03,130.12,1.85,70.33513513513513
2011-10-04,135.29,1.85,73.12972972972972
2011-10-05,138.76,1.85,75.0054054054054
2011-10-06,142.72,1.85,77.14594594594594
2011-10-07,131.39,1.85,71.0216216216216
2011-10-10,137.74,1.85,74.45405405405405
2011-10-11,139.97,1.85,75.65945945945946
2011-10-12,141.73,1.85,76.6108108108108
2011-10-13,140.33,1.85,75.85405405405406
2011-10-14,142.71,1.85,77.14054054054054
2011-10-17,137.81,1.85,74.4918918918919
2011-10-18,140.98,1.85,76.2054054054054
2011-10-19,138.4,1.85,74.8108108108108
2011-10-20,142.58,1.85,77.07027027027027
2011-10-21,147.92,1.85,79.95675675675675
2011-10-24,154.03,1.85,83.25945945945945
2011-10-25,152.58,1.85,82.47567567567567
2011-10-26,150.84,1.85,81.53513513513514
2011-10-27,157.43,1.85,85.0972972972973
2011-10-28,157.97,1.85,85.38918918918918
2011-10-31,153.6,1.85,83.02702702702702
2011-11-01,148.08,1.85,80.04324324324324
2011-11-02,149.95,1.85,81.05405405405405
2011-11-03,154.57,1.85,83.55135135135134
2011-11-04,164.2,2.1,78.19047619047618
2011-11-07,163.42,2.1,77.81904761904761
2011-11-08,167.13,2.1,79.58571428571427
2011-11-09,158.94,2.1,75.68571428571428
2011-11-10,159.95,2.1,76.16666666666666
2011-11-11,162.13,2.1,77.2047619047619
2011-11-14,161.59,2.1,76.94761904761904
2011-11-15,162.37,2.1,77.31904761904762
2011-11-16,158.51,2.1,75.48095238095237
2011-11-17,156.41,2.1,74.48095238095237
2011-11-18,153.49,2.1,73.0904761904762
2011-11-21,150.56,2.1,71.6952380952381
2011-11-22,152.52,2.1,72.62857142857143
2011-11-23,149.51,2.1,71.19523809523808
2011-11-25,148.56,2.1,70.74285714285715
2011-11-28,153.41,2.1,73.05238095238094
2011-11-29,153.3,2.1,73.0
2011-11-30,159.8,2.1,76.0952380952381
2011-12-01,158.43,2.1,75.44285714285714
2011-12-02,158.82,2.1,75.62857142857142
2011-12-05,161.78,2.1,77.03809523809524
2011-12-06,161.74,2.1,77.01904761904763
2011-12-07,158.15,2.1,75.30952380952381
2011-12-08,152.3,2.1,72.52380952380953
2011-12-09,157.55,2.1,75.02380952380953
2011-12-12,151.92,2.1,72.34285714285713
2011-12-13,150.09,2.1,71.47142857142858
2011-12-14,145.91,2.1,69.48095238095237
2011-12-15,145.38,2.1,69.22857142857143
2011-12-16,146.79,2.1,69.89999999999999
2011-12-19,143.31,2.1,68.24285714285715
2011-12-20,149.78,2.1,71.32380952380952
2011-12-21,148.87,2.1,70.89047619047619
2011-12-22,150.25,2.1,71.54761904761905
2011-12-23,150.2,2.1,71.52380952380952
2011-12-27,150.45,2.1,71.64285714285714
2011-12-28,145.8,2.1,69.42857142857143
2011-12-29,148.03,2.1,70.49047619047619
2011-12-30,147.71,2.1,70.33809523809524
2012-01-03,152.39,2.1,72.56666666666666
2012-01-04,152.19,2.1,72.47142857142856
2012-01-05,153.91,2.1,73.29047619047618
2012-01-06,155.36,2.1,73.98095238095239
2012-01-09,156.15,2.1,74.35714285714286
2012-01-10,161.67,2.1,76.98571428571428
2012-01-11,162.37,2.1,77.31904761904762
2012-01-12,163.78,2.1,77.99047619047619
2012-01-13,163.59,2.1,77.89999999999999
2012-01-17,168.18,2.1,80.08571428571429
2012-01-18,171.13,2.1,81.49047619047619
2012-01-19,172.03,2.1,81.91904761904762
2012-01-20,171.59,2.1,81.7095238095238
2012-01-23,171.52,2.1,81.67619047619048
2012-01-24,172.19,2.1,81.9952380952381
2012-01-25,175.77,2.1,83.7
2012-01-26,174.88,2.1,83.27619047619046
2012-01-27,176.41,2.1,84.0047619047619
2012-01-30,175.97,2.1,83.79523809523809
2012-01-31,175.5,2.1,83.57142857142857
2012-02-01,179.11,2.1,85.2904761904762
2012-02-02,180.02,2.1,85.72380952380952
2012-02-03,183.86,2.1,87.55238095238096
2012-02-06,180.87,2.1,86.12857142857143
2012-02-07,179.61,2.1,85.52857142857142
2012-02-08,183.28,2.1,87.27619047619048
2012-02-09,184.88,2.1,88.03809523809524
2012-02-10,181.14,2.1,86.25714285714285
2012-02-13,181.76,2.97,61.19865319865319
2012-02-14,180.5,2.97,60.77441077441077
2012-02-15,178.44,2.97,60.080808080808076
2012-02-16,181.25,2.97,61.02693602693602
2012-02-17,178.39,2.97,60.06397306397306
2012-02-21,178.61,2.97,60.13804713804714
2012-02-22,179.6,2.97,60.47138047138046
2012-02-23,180.5,2.97,60.77441077441077
2012-02-24,180.95,2.97,60.92592592592592
2012-02-27,184.11,2.97,61.98989898989899
2012-02-28,182.04,2.97,61.29292929292929
2012-02-29,180.28,2.97,60.7003367003367
2012-03-01,183.21,2.97,61.686868686868685
2012-03-02,180.1,2.97,60.63973063973064
2012-03-05,177.19,2.97,59.65993265993266
2012-03-06,172.96,2.97,58.235690235690235
2012-03-07,175.18,2.97,58.98316498316498
2012-03-08,177.78,2.97,59.858585858585855
2012-03-09,179.91,2.97,60.57575757575757
2012-03-12,177.71,2.97,59.83501683501683
2012-03-13,180.8,2.97,60.87542087542087
2012-03-14,177.88,2.97,59.89225589225589
2012-03-15,181.78,2.97,61.205387205387204
2012-03-16,184.2,2.97,62.020202020202014
2012-03-19,184.15,2.97,62.003367003367
2012-03-20,184.0,2.97,61.95286195286195
2012-03-21,184.6,2.97,62.15488215488215
2012-03-22,183.04,2.97,61.629629629629626
2012-03-23,183.5,2.97,61.78451178451178
2012-03-26,188.72,2.97,63.542087542087536
2012-03-27,189.67,2.97,63.86195286195285
2012-03-28,183.75,2.97,61.868686868686865
2012-03-29,183.02,2.97,61.62289562289562
2012-03-30,184.75,2.97,62.205387205387204
2012-04-02,184.17,2.97,62.010101010101
2012-04-03,185.08,2.97,62.31649831649832
2012-04-04,182.67,2.97,61.5050505050505
2012-04-05,181.41,2.97,61.080808080808076
2012-04-09,178.23,2.97,60.010101010101
2012-04-10,173.57,2.97,58.44107744107743
2012-04-11,174.61,2.97,58.79124579124579
2012-04-12,179.88,2.97,60.56565656565656
2012-04-13,177.57,2.97,59.78787878787878
2012-04-16,176.2,2.97,59.32659932659932
2012-04-17,179.08,2.97,60.2962962962963
2012-04-18,177.63,2.97,59.8080808080808
2012-04-19,176.3,2.97,59.36026936026936
2012-04-20,176.79,2.97,59.52525252525252
2012-04-23,173.45,2.97,58.40067340067339
2012-04-24,171.93,2.97,57.888888888888886
2012-04-25,177.26,2.97,59.683501683501675
2012-04-26,179.04,2.97,60.28282828282828
2012-04-27,179.04,2.97,60.28282828282828
2012-04-30,179.32,2.97,60.377104377104374
2012-05-01,182.01,2.97,61.28282828282828
2012-05-02,184.06,2.97,61.97306397306397
2012-05-03,183.83,2.97,61.89562289562289
2012-05-04,169.53,1.62,104.64814814814814
2012-05-07,169.73,1.62,104.7716049382716
2012-05-08,170.14,1.62,105.02469135802468
2012-05-09,169.4,1.62,104.5679012345679
2012-05-10,168.53,1.62,104.03086419753086
2012-05-11,167.21,1.62,103.21604938271605
2012-05-14,165.47,1.62,102.14197530864197
2012-05-15,164.24,1.62,101.38271604938271
2012-05-16,163.38,1.62,100.85185185185185
2012-05-17,160.44,1.62,99.03703703703702
2012-05-18,157.89,1.62,97.46296296296295
2012-05-21,163.98,1.62,101.22222222222221
2012-05-22,164.03,1.62,101.25308641975307
2012-05-23,163.74,1.62,101.07407407407408
2012-05-24,163.0,1.62,100.61728395061728
2012-05-25,162.78,1.62,100.48148148148148
2012-05-29,166.5,1.62,102.77777777777777
2012-05-30,159.84,1.62,98.66666666666666
2012-05-31,156.12,1.62,96.37037037037037
2012-06-01,153.56,1.62,94.79012345679011
2012-06-04,153.01,1.62,94.4506172839506
2012-06-05,154.69,1.62,95.48765432098764
2012-06-06,158.79,1.62,98.0185185185185
2012-06-07,157.26,1.62,97.07407407407406
2012-06-08,158.05,1.62,97.56172839506173
2012-06-11,155.31,1.62,95.87037037037037
2012-06-12,156.17,1.62,96.40123456790123
2012-06-13,153.44,1.62,94.71604938271604
2012-06-14,156.37,1.62,96.52469135802468
2012-06-15,156.42,1.62,96.55555555555554
2012-06-18,157.72,1.62,97.35802469135801
2012-06-19,159.45,1.62,98.42592592592591
2012-06-20,158.44,1.62,97.80246913580247
2012-06-21,152.85,1.62,94.35185185185185
2012-06-22,153.18,1.62,94.55555555555556
2012-06-25,150.57,1.62,92.94444444444443
2012-06-26,151.25,1.62,93.36419753086419
2012-06-27,151.19,1.62,93.32716049382715
2012-06-28,152.61,1.62,94.20370370370371
2012-06-29,155.85,1.62,96.2037037037037
2012-07-02,157.18,1.62,97.02469135802468
2012-07-03,161.38,1.62,99.61728395061728
2012-07-05,160.06,1.62,98.80246913580247
2012-07-06,157.18,1.62,97.02469135802468
2012-07-09,154.4,1.62,95.30864197530865
2012-07-10,151.25,1.62,93.36419753086419
2012-07-11,148.68,1.62,91.77777777777777
2012-07-12,148.83,1.62,91.87037037037037
2012-07-13,151.28,1.62,93.38271604938271
2012-07-16,151.43,1.62,93.4753086419753
2012-07-17,152.86,1.62,94.35802469135803
2012-07-18,156.76,1.62,96.76543209876542
2012-07-19,157.98,1.62,97.5185185185185
2012-07-20,155.65,1.62,96.08024691358024
2012-07-23,152.55,1.62,94.16666666666667
2012-07-24,151.0,1.62,93.20987654320987
2012-07-25,151.11,1.62,93.27777777777779
2012-07-26,155.07,1.62,95.72222222222221
2012-07-27,155.79,2.11,73.83412322274881
2012-07-30,154.29,2.11,73.12322274881517
2012-07-31,154.8,2.11,73.36492890995261
2012-08-01,155.21,2.11,73.55924170616115
2012-08-02,151.28,2.11,71.69668246445498
2012-08-03,159.24,2.11,75.46919431279622
2012-08-06,162.93,2.11,77.218009478673
2012-08-07,167.38,2.11,79.32701421800948
2012-08-08,168.66,2.11,79.93364928909953
2012-08-09,167.98,2.11,79.61137440758294
2012-08-10,165.77,2.11,78.56398104265404
2012-08-13,166.32,2.11,78.82464454976304
2012-08-14,165.14,2.11,78.26540284360189
2012-08-15,166.16,2.11,78.74881516587678
2012-08-16,165.01,2.11,78.20379146919431
2012-08-17,163.78,2.11,77.62085308056872
2012-08-20,162.76,2.11,77.13744075829383
2012-08-21,164.98,2.11,78.18957345971565
2012-08-22,164.32,2.11,77.87677725118483
2012-08-23,162.95,2.11,77.22748815165876
2012-08-24,162.45,2.11,76.99052132701422
2012-08-27,163.36,2.11,77.42180094786731
2012-08-28,165.42,2.11,78.39810426540284
2012-08-29,164.55,2.11,77.98578199052133
