date,WAT,WAT_EPS,PE Ratio
2015-11-10,132.3,1.41,93.82978723404257
2015-11-11,131.67,1.41,93.38297872340425
2015-11-12,129.45,1.41,91.80851063829788
2015-11-13,128.69,1.41,91.2695035460993
2015-11-16,130.52,1.41,92.56737588652483
2015-11-17,131.77,1.41,93.45390070921987
2015-11-18,131.86,1.41,93.51773049645392
2015-11-19,131.55,1.41,93.29787234042554
2015-11-20,133.17,1.41,94.44680851063829
2015-11-23,133.73,1.41,94.84397163120568
2015-11-24,132.83,1.41,94.20567375886526
2015-11-25,133.26,1.41,94.51063829787233
2015-11-27,134.1,1.41,95.1063829787234
2015-11-30,132.82,1.41,94.19858156028369
2015-12-01,133.38,1.41,94.59574468085107
2015-12-02,130.79,1.41,92.75886524822695
2015-12-03,127.56,1.41,90.46808510638299
2015-12-04,131.0,1.41,92.90780141843972
2015-12-07,130.81,1.41,92.77304964539007
2015-12-08,130.16,1.41,92.31205673758866
2015-12-09,128.93,1.41,91.43971631205675
2015-12-10,130.25,1.41,92.3758865248227
2015-12-11,129.49,1.41,91.83687943262413
2015-12-14,129.68,1.41,91.97163120567377
2015-12-15,131.61,1.41,93.3404255319149
2015-12-16,133.73,1.41,94.84397163120568
2015-12-17,131.3,1.41,93.12056737588654
2015-12-18,129.52,1.41,91.85815602836881
2015-12-21,130.61,1.41,92.63120567375888
2015-12-22,132.84,1.41,94.21276595744682
2015-12-23,133.92,1.41,94.97872340425532
2015-12-24,133.94,1.41,94.99290780141844
2015-12-28,134.0,1.41,95.0354609929078
2015-12-29,136.17,1.41,96.57446808510637
2015-12-30,135.64,1.41,96.19858156028369
2015-12-31,134.58,1.41,95.4468085106383
2016-01-04,130.35,1.41,92.4468085106383
2016-01-05,129.81,1.41,92.06382978723406
2016-01-06,129.71,1.41,91.99290780141845
2016-01-07,128.82,1.41,91.36170212765957
2016-01-08,126.72,1.41,89.87234042553192
2016-01-11,126.08,1.41,89.41843971631207
2016-01-12,126.82,1.41,89.94326241134752
2016-01-13,123.92,1.41,87.88652482269504
2016-01-14,127.03,1.41,90.0921985815603
2016-01-15,126.24,1.41,89.53191489361703
2016-01-19,125.85,1.41,89.25531914893617
2016-01-20,125.02,1.41,88.66666666666667
2016-01-21,124.56,1.41,88.3404255319149
2016-01-22,127.21,1.41,90.21985815602837
2016-01-25,127.62,1.41,90.51063829787235
2016-01-26,122.55,1.41,86.91489361702128
2016-01-27,121.25,1.41,85.99290780141844
2016-01-28,117.45,1.41,83.29787234042554
2016-01-29,121.21,1.41,85.9645390070922
2016-02-01,120.36,1.41,85.36170212765958
2016-02-02,118.0,1.41,83.68794326241135
2016-02-03,118.84,1.41,84.28368794326242
2016-02-04,117.92,1.41,83.63120567375887
2016-02-05,115.47,1.41,81.8936170212766
2016-02-08,113.62,1.41,80.58156028368795
2016-02-09,115.83,1.41,82.14893617021276
2016-02-10,117.68,1.41,83.46099290780143
2016-02-11,116.46,1.41,82.59574468085107
2016-02-12,118.41,1.41,83.97872340425532
2016-02-16,120.02,1.41,85.12056737588652
2016-02-17,122.13,1.41,86.61702127659575
2016-02-18,121.2,1.41,85.95744680851064
2016-02-19,121.37,1.41,86.07801418439718
2016-02-22,122.69,1.41,87.01418439716312
2016-02-23,121.07,1.41,85.86524822695036
2016-02-24,120.76,1.41,85.64539007092199
2016-02-25,121.81,1.41,86.39007092198582
2016-02-26,121.84,1.85,65.85945945945946
2016-02-29,120.31,1.85,65.03243243243243
2016-03-01,123.55,1.85,66.78378378378378
2016-03-02,126.03,1.85,68.12432432432432
2016-03-03,126.35,1.85,68.29729729729729
2016-03-04,127.1,1.85,68.7027027027027
2016-03-07,128.01,1.85,69.19459459459459
2016-03-08,127.75,1.85,69.05405405405405
2016-03-09,127.92,1.85,69.14594594594594
2016-03-10,127.49,1.85,68.91351351351351
2016-03-11,129.15,1.85,69.8108108108108
2016-03-14,128.96,1.85,69.7081081081081
2016-03-15,129.16,1.85,69.8162162162162
2016-03-16,129.95,1.85,70.24324324324323
2016-03-17,127.76,1.85,69.05945945945946
2016-03-18,129.95,1.85,70.24324324324323
2016-03-21,130.15,1.85,70.35135135135135
2016-03-22,129.98,1.85,70.25945945945945
2016-03-23,130.65,1.85,70.62162162162163
2016-03-24,129.83,1.85,70.17837837837838
2016-03-28,129.94,1.85,70.23783783783783
2016-03-29,131.68,1.85,71.17837837837838
2016-03-30,132.16,1.85,71.43783783783783
2016-03-31,131.92,1.85,71.3081081081081
2016-04-01,133.41,1.85,72.11351351351351
2016-04-04,132.89,1.85,71.83243243243243
2016-04-05,131.01,1.85,70.8162162162162
2016-04-06,134.19,1.85,72.53513513513514
2016-04-07,130.15,1.85,70.35135135135135
2016-04-08,131.33,1.85,70.98918918918919
2016-04-11,130.66,1.85,70.62702702702703
2016-04-12,132.19,1.85,71.45405405405405
2016-04-13,134.74,1.85,72.83243243243244
2016-04-14,134.89,1.85,72.91351351351351
2016-04-15,135.81,1.85,73.41081081081082
2016-04-18,138.31,1.85,74.76216216216216
2016-04-19,136.62,1.85,73.84864864864865
2016-04-20,136.41,1.85,73.73513513513512
2016-04-21,137.68,1.85,74.42162162162163
2016-04-22,138.14,1.85,74.67027027027027
2016-04-25,137.57,1.85,74.36216216216215
2016-04-26,133.34,1.85,72.07567567567567
2016-04-27,133.24,1.85,72.02162162162162
2016-04-28,131.65,1.85,71.16216216216216
2016-04-29,130.16,1.85,70.35675675675675
2016-05-02,132.88,1.85,71.82702702702701
2016-05-03,131.27,1.85,70.95675675675676
2016-05-04,130.73,1.85,70.66486486486485
2016-05-05,131.1,1.85,70.86486486486486
2016-05-06,132.81,1.16,114.49137931034484
2016-05-09,133.71,1.16,115.26724137931036
2016-05-10,135.7,1.16,116.98275862068965
2016-05-11,134.55,1.16,115.99137931034484
2016-05-12,134.96,1.16,116.34482758620692
2016-05-13,134.76,1.16,116.17241379310344
2016-05-16,136.01,1.16,117.25
2016-05-17,134.49,1.16,115.93965517241381
2016-05-18,135.05,1.16,116.42241379310346
2016-05-19,134.92,1.16,116.3103448275862
2016-05-20,135.44,1.16,116.75862068965517
2016-05-23,135.11,1.16,116.4741379310345
2016-05-24,137.56,1.16,118.58620689655173
2016-05-25,137.61,1.16,118.6293103448276
2016-05-26,136.71,1.16,117.85344827586208
2016-05-27,137.45,1.16,118.49137931034483
2016-05-31,137.55,1.16,118.57758620689657
2016-06-01,138.46,1.16,119.36206896551725
2016-06-02,139.76,1.16,120.48275862068965
2016-06-03,138.38,1.16,119.29310344827587
2016-06-06,138.78,1.16,119.63793103448276
2016-06-07,138.21,1.16,119.14655172413795
2016-06-08,139.68,1.16,120.41379310344828
2016-06-09,140.05,1.16,120.73275862068968
2016-06-10,138.04,1.16,119.0
2016-06-13,135.63,1.16,116.92241379310346
2016-06-14,135.91,1.16,117.16379310344828
2016-06-15,134.99,1.16,116.37068965517243
2016-06-16,135.37,1.16,116.69827586206898
2016-06-17,134.02,1.16,115.53448275862071
2016-06-20,136.46,1.16,117.63793103448278
2016-06-21,136.1,1.16,117.32758620689656
2016-06-22,137.23,1.16,118.30172413793103
2016-06-23,138.4,1.16,119.31034482758622
2016-06-24,135.53,1.16,116.83620689655173
2016-06-27,132.5,1.16,114.22413793103449
2016-06-28,133.99,1.16,115.50862068965519
2016-06-29,134.65,1.16,116.07758620689657
2016-06-30,140.65,1.16,121.25000000000001
2016-07-01,142.07,1.16,122.47413793103449
2016-07-05,141.52,1.16,122.00000000000001
2016-07-06,142.65,1.16,122.97413793103449
2016-07-07,142.47,1.16,122.81896551724138
2016-07-08,146.53,1.16,126.3189655172414
2016-07-11,145.78,1.16,125.67241379310346
2016-07-12,147.61,1.16,127.25000000000001
2016-07-13,147.92,1.16,127.51724137931035
2016-07-14,149.27,1.16,128.68103448275863
2016-07-15,148.83,1.16,128.30172413793105
2016-07-18,148.93,1.16,128.38793103448276
2016-07-19,148.79,1.16,128.26724137931035
2016-07-20,150.58,1.16,129.81034482758622
2016-07-21,149.46,1.16,128.84482758620692
2016-07-22,149.4,1.16,128.79310344827587
2016-07-25,148.44,1.16,127.96551724137932
2016-07-26,155.09,1.16,133.69827586206898
2016-07-27,157.4,1.16,135.6896551724138
2016-07-28,157.06,1.16,135.39655172413794
2016-07-29,158.93,1.16,137.00862068965517
2016-08-01,159.58,1.16,137.5689655172414
2016-08-02,157.21,1.16,135.52586206896552
2016-08-03,157.2,1.16,135.51724137931035
2016-08-04,157.45,1.16,135.73275862068965
2016-08-05,157.25,1.58,99.5253164556962
2016-08-08,157.39,1.58,99.6139240506329
2016-08-09,158.27,1.58,100.17088607594937
2016-08-10,158.51,1.58,100.32278481012658
2016-08-11,159.3,1.58,100.82278481012659
2016-08-12,158.25,1.58,100.15822784810126
2016-08-15,159.14,1.58,100.72151898734175
2016-08-16,158.23,1.58,100.14556962025316
2016-08-17,158.49,1.58,100.31012658227849
2016-08-18,159.1,1.58,100.69620253164557
2016-08-19,160.26,1.58,101.43037974683543
2016-08-22,160.78,1.58,101.75949367088607
2016-08-23,161.82,1.58,102.41772151898734
2016-08-24,157.99,1.58,99.99367088607595
2016-08-25,158.11,1.58,100.06962025316456
2016-08-26,158.21,1.58,100.13291139240506
2016-08-29,158.9,1.58,100.56962025316456
2016-08-30,157.52,1.58,99.69620253164557
2016-08-31,157.31,1.58,99.5632911392405
2016-09-01,156.1,1.58,98.79746835443038
2016-09-02,156.19,1.58,98.85443037974683
2016-09-06,156.69,1.58,99.17088607594935
2016-09-07,159.23,1.58,100.77848101265822
2016-09-08,159.49,1.58,100.94303797468355
2016-09-09,151.13,1.58,95.65189873417721
2016-09-12,153.44,1.58,97.1139240506329
2016-09-13,153.07,1.58,96.87974683544303
2016-09-14,152.89,1.58,96.76582278481011
2016-09-15,155.16,1.58,98.20253164556961
2016-09-16,153.89,1.58,97.39873417721518
2016-09-19,154.68,1.58,97.89873417721519
2016-09-20,155.09,1.58,98.15822784810126
2016-09-21,156.72,1.58,99.18987341772151
2016-09-22,157.82,1.58,99.88607594936708
2016-09-23,157.67,1.58,99.79113924050631
2016-09-26,156.78,1.58,99.22784810126582
2016-09-27,159.48,1.58,100.93670886075948
2016-09-28,158.24,1.58,100.15189873417722
2016-09-29,156.34,1.58,98.94936708860759
2016-09-30,158.49,1.58,100.31012658227849
2016-10-03,159.05,1.58,100.66455696202532
2016-10-04,158.2,1.58,100.126582278481
2016-10-05,158.27,1.58,100.17088607594937
2016-10-06,157.76,1.58,99.84810126582278
2016-10-07,159.0,1.58,100.63291139240506
2016-10-10,158.89,1.58,100.56329113924049
2016-10-11,156.83,1.58,99.25949367088607
2016-10-12,155.75,1.58,98.5759493670886
2016-10-13,154.82,1.58,97.9873417721519
2016-10-14,154.9,1.58,98.0379746835443
2016-10-17,155.17,1.58,98.20886075949366
2016-10-18,156.74,1.58,99.20253164556962
2016-10-19,157.29,1.58,99.5506329113924
2016-10-20,157.19,1.58,99.4873417721519
2016-10-21,156.18,1.58,98.84810126582279
2016-10-24,157.75,1.58,99.84177215189872
2016-10-25,138.6,1.58,87.72151898734177
2016-10-26,137.42,1.58,86.97468354430379
2016-10-27,140.8,1.58,89.11392405063292
2016-10-28,139.81,1.58,88.4873417721519
2016-10-31,139.14,1.58,88.06329113924049
2016-11-01,137.43,1.58,86.98101265822785
2016-11-02,136.42,1.58,86.34177215189872
2016-11-03,136.79,1.58,86.5759493670886
2016-11-04,138.04,-2.74,-50.379562043795616
2016-11-07,140.29,-2.74,-51.200729927007295
2016-11-08,141.15,-2.74,-51.51459854014598
2016-11-09,142.38,-2.74,-51.96350364963503
2016-11-10,143.32,-2.74,-52.30656934306569
2016-11-11,142.09,-2.74,-51.85766423357664
2016-11-14,140.18,-2.74,-51.160583941605836
2016-11-15,141.47,-2.74,-51.631386861313864
2016-11-16,140.7,-2.74,-51.350364963503644
2016-11-17,138.85,-2.74,-50.67518248175182
2016-11-18,135.18,-2.74,-49.33576642335766
2016-11-21,137.65,-2.74,-50.23722627737226
2016-11-22,135.3,-2.74,-49.37956204379562
2016-11-23,138.35,-2.74,-50.492700729927
2016-11-25,138.72,-2.74,-50.62773722627737
2016-11-28,136.56,-2.74,-49.83941605839416
2016-11-29,137.63,-2.74,-50.22992700729927
2016-11-30,134.57,-2.74,-49.11313868613138
2016-12-01,133.71,-2.74,-48.7992700729927
2016-12-02,134.73,-2.74,-49.17153284671532
2016-12-05,134.83,-2.74,-49.20802919708029
2016-12-06,138.88,-2.74,-50.686131386861305
2016-12-07,136.67,-2.74,-49.87956204379561
2016-12-08,138.07,-2.74,-50.3905109489051
2016-12-09,139.51,-2.74,-50.91605839416058
2016-12-12,139.44,-2.74,-50.8905109489051
2016-12-13,139.59,-2.74,-50.94525547445255
2016-12-14,138.4,-2.74,-50.51094890510949
2016-12-15,137.5,-2.74,-50.18248175182482
2016-12-16,137.08,-2.74,-50.02919708029197
2016-12-19,136.13,-2.74,-49.68248175182481
2016-12-20,136.33,-2.74,-49.75547445255474
2016-12-21,135.64,-2.74,-49.50364963503649
2016-12-22,135.72,-2.74,-49.53284671532846
2016-12-23,136.21,-2.74,-49.71167883211679
2016-12-27,136.51,-2.74,-49.82116788321167
2016-12-28,134.66,-2.74,-49.145985401459846
2016-12-29,134.5,-2.74,-49.08759124087591
2016-12-30,134.39,-2.74,-49.04744525547444
2017-01-03,136.43,-2.74,-49.79197080291971
2017-01-04,135.49,-2.74,-49.44890510948905
2017-01-05,135.73,-2.74,-49.536496350364956
2017-01-06,139.98,-2.74,-51.0875912408759
2017-01-09,139.18,-2.74,-50.7956204379562
2017-01-10,137.56,-2.74,-50.20437956204379
2017-01-11,139.13,-2.74,-50.77737226277372
2017-01-12,138.35,-2.74,-50.492700729927
2017-01-13,141.32,-2.74,-51.576642335766415
2017-01-17,141.53,-2.74,-51.653284671532845
2017-01-18,143.1,-2.74,-52.226277372262764
2017-01-19,141.74,-2.74,-51.72992700729927
2017-01-20,141.44,-2.74,-51.62043795620438
2017-01-23,145.28,-2.74,-53.021897810218974
2017-01-24,142.15,-2.74,-51.879562043795616
2017-01-25,144.13,-2.74,-52.60218978102189
2017-01-26,142.82,-2.74,-52.12408759124087
2017-01-27,144.38,-2.74,-52.693430656934304
2017-01-30,140.95,-2.74,-51.44160583941605
2017-01-31,141.65,-2.74,-51.6970802919708
2017-02-01,145.73,-2.74,-53.186131386861305
2017-02-02,145.05,-2.74,-52.93795620437956
2017-02-03,146.34,-2.74,-53.40875912408759
2017-02-06,145.87,-2.74,-53.23722627737226
2017-02-07,147.31,-2.74,-53.762773722627735
2017-02-08,147.58,-2.74,-53.86131386861314
2017-02-09,148.67,-2.74,-54.25912408759123
2017-02-10,149.2,-2.74,-54.452554744525536
2017-02-13,149.73,-2.74,-54.645985401459846
2017-02-14,150.47,-2.74,-54.91605839416058
2017-02-15,153.41,-2.74,-55.989051094890506
2017-02-16,153.0,-2.74,-55.83941605839416
2017-02-17,154.33,-2.74,-56.324817518248175
2017-02-21,154.6,-2.74,-56.42335766423357
2017-02-22,154.68,-2.74,-56.45255474452554
2017-02-23,154.89,-2.74,-56.52919708029196
2017-02-24,156.4,6.46,24.210526315789476
2017-02-27,156.53,6.46,24.230650154798763
2017-02-28,154.99,6.46,23.992260061919506
2017-03-01,155.83,6.46,24.122291021671828
2017-03-02,154.19,6.46,23.86842105263158
2017-03-03,154.9,6.46,23.978328173374614
2017-03-06,153.42,6.46,23.74922600619195
2017-03-07,153.36,6.46,23.739938080495357
2017-03-08,153.05,6.46,23.691950464396285
2017-03-09,154.61,6.46,23.93343653250774
2017-03-10,156.94,6.46,24.294117647058822
2017-03-13,157.16,6.46,24.328173374613
2017-03-14,156.4,6.46,24.210526315789476
2017-03-15,158.31,6.46,24.506191950464398
2017-03-16,156.45,6.46,24.218266253869967
2017-03-17,156.59,6.46,24.239938080495357
2017-03-20,155.86,6.46,24.126934984520126
2017-03-21,155.49,6.46,24.06965944272446
2017-03-22,155.92,6.46,24.136222910216716
2017-03-23,155.63,6.46,24.091331269349844
2017-03-24,154.76,6.46,23.956656346749224
2017-03-27,155.91,6.46,24.13467492260062
2017-03-28,155.52,6.46,24.074303405572756
2017-03-29,155.61,6.46,24.08823529411765
2017-03-30,156.28,6.46,24.191950464396285
2017-03-31,156.31,6.46,24.196594427244584
2017-04-03,156.7,6.46,24.256965944272444
2017-04-04,154.83,6.46,23.96749226006192
2017-04-05,155.37,6.46,24.05108359133127
2017-04-06,155.94,6.46,24.139318885448915
2017-04-07,156.81,6.46,24.273993808049536
2017-04-10,156.39,6.46,24.208978328173373
2017-04-11,155.88,6.46,24.13003095975232
2017-04-12,155.11,6.46,24.010835913312697
2017-04-13,155.69,6.46,24.100619195046438
2017-04-17,157.34,6.46,24.356037151702786
2017-04-18,157.26,6.46,24.343653250773993
2017-04-19,159.21,6.46,24.645510835913313
2017-04-20,158.99,6.46,24.611455108359134
2017-04-21,158.52,6.46,24.538699690402478
2017-04-24,160.27,6.46,24.809597523219814
2017-04-25,171.46,6.46,26.541795665634677
2017-04-26,170.94,6.46,26.461300309597522
2017-04-27,170.73,6.46,26.428792569659443
2017-04-28,169.89,6.46,26.298761609907118
2017-05-01,173.05,6.46,26.787925696594428
2017-05-02,173.75,6.46,26.896284829721363
2017-05-03,172.48,6.46,26.69969040247678
2017-05-04,173.7,6.46,26.888544891640866
2017-05-05,174.0,1.32,131.8181818181818
2017-05-08,173.07,1.32,131.11363636363635
2017-05-09,174.5,1.32,132.1969696969697
2017-05-10,174.11,1.32,131.90151515151516
2017-05-11,172.22,1.32,130.46969696969697
2017-05-12,172.41,1.32,130.61363636363635
2017-05-15,174.71,1.32,132.3560606060606
2017-05-16,174.91,1.32,132.50757575757575
2017-05-17,174.39,1.32,132.11363636363635
2017-05-18,176.33,1.32,133.58333333333334
2017-05-19,175.5,1.32,132.95454545454544
2017-05-22,175.55,1.32,132.99242424242425
2017-05-23,176.1,1.32,133.4090909090909
2017-05-24,177.54,1.32,134.5
2017-05-25,178.6,1.32,135.30303030303028
2017-05-26,178.07,1.32,134.90151515151513
2017-05-30,178.56,1.32,135.27272727272728
2017-05-31,179.62,1.32,136.07575757575756
2017-06-01,181.01,1.32,137.12878787878788
2017-06-02,183.96,1.32,139.36363636363637
2017-06-05,183.79,1.32,139.23484848484847
2017-06-06,183.59,1.32,139.08333333333334
2017-06-07,185.81,1.32,140.7651515151515
2017-06-08,186.33,1.32,141.1590909090909
2017-06-09,184.99,1.32,140.1439393939394
2017-06-12,183.35,1.32,138.90151515151513
2017-06-13,184.97,1.32,140.12878787878788
2017-06-14,184.97,1.32,140.12878787878788
2017-06-15,184.95,1.32,140.11363636363635
2017-06-16,184.16,1.32,139.5151515151515
2017-06-19,185.58,1.32,140.5909090909091
2017-06-20,184.28,1.32,139.6060606060606
2017-06-21,185.43,1.32,140.47727272727272
2017-06-22,184.89,1.32,140.0681818181818
2017-06-23,185.47,1.32,140.50757575757575
2017-06-26,184.92,1.32,140.09090909090907
2017-06-27,183.21,1.32,138.79545454545453
2017-06-28,184.21,1.32,139.5530303030303
2017-06-29,182.84,1.32,138.5151515151515
2017-06-30,183.84,1.32,139.27272727272728
2017-07-03,182.52,1.32,138.27272727272728
2017-07-05,183.78,1.32,139.22727272727272
2017-07-06,182.24,1.32,138.06060606060606
2017-07-07,184.08,1.32,139.45454545454547
2017-07-10,180.39,1.32,136.6590909090909
2017-07-11,180.84,1.32,137.0
2017-07-12,182.91,1.32,138.5681818181818
2017-07-13,182.74,1.32,138.43939393939394
2017-07-14,183.39,1.32,138.93181818181816
2017-07-17,185.22,1.32,140.3181818181818
2017-07-18,183.5,1.32,139.0151515151515
2017-07-19,182.91,1.32,138.5681818181818
2017-07-20,184.11,1.32,139.47727272727272
2017-07-21,185.24,1.32,140.33333333333334
2017-07-24,185.01,1.32,140.1590909090909
2017-07-25,175.11,1.32,132.6590909090909
2017-07-26,172.58,1.32,130.74242424242425
2017-07-27,173.23,1.32,131.23484848484847
2017-07-28,174.11,1.32,131.90151515151516
2017-07-31,173.44,1.32,131.39393939393938
2017-08-01,175.74,1.32,133.13636363636363
2017-08-02,176.69,1.32,133.8560606060606
2017-08-03,178.16,1.32,134.96969696969697
2017-08-04,177.85,1.65,107.7878787878788
2017-08-07,177.95,1.65,107.84848484848484
2017-08-08,176.64,1.65,107.05454545454545
2017-08-09,176.7,1.65,107.0909090909091
2017-08-10,175.66,1.65,106.46060606060607
2017-08-11,177.03,1.65,107.2909090909091
2017-08-14,179.76,1.65,108.94545454545455
2017-08-15,179.52,1.65,108.80000000000001
2017-08-16,182.4,1.65,110.54545454545456
2017-08-17,180.22,1.65,109.22424242424243
2017-08-18,179.7,1.65,108.9090909090909
2017-08-21,180.18,1.65,109.20000000000002
2017-08-22,182.84,1.65,110.81212121212123
2017-08-23,179.94,1.65,109.05454545454546
2017-08-24,180.96,1.65,109.67272727272729
2017-08-25,179.42,1.65,108.73939393939393
2017-08-28,179.94,1.65,109.05454545454546
2017-08-29,180.33,1.65,109.29090909090911
2017-08-30,181.06,1.65,109.73333333333333
2017-08-31,183.48,1.65,111.2
2017-09-01,183.03,1.65,110.92727272727274
2017-09-05,182.9,1.65,110.84848484848486
2017-09-06,183.91,1.65,111.46060606060607
2017-09-07,184.88,1.65,112.04848484848485
2017-09-08,186.56,1.65,113.06666666666668
2017-09-11,189.11,1.65,114.61212121212122
2017-09-12,190.0,1.65,115.15151515151516
2017-09-13,189.65,1.65,114.93939393939395
2017-09-14,189.32,1.65,114.73939393939393
2017-09-15,187.73,1.65,113.77575757575758
2017-09-18,188.95,1.65,114.51515151515152
2017-09-19,184.75,1.65,111.96969696969697
2017-09-20,183.86,1.65,111.43030303030305
2017-09-21,181.79,1.65,110.17575757575757
2017-09-22,181.16,1.65,109.7939393939394
2017-09-25,180.32,1.65,109.28484848484848
2017-09-26,178.98,1.65,108.47272727272727
2017-09-27,178.74,1.65,108.32727272727274
2017-09-28,178.78,1.65,108.35151515151516
2017-09-29,179.52,1.65,108.80000000000001
2017-10-02,182.04,1.65,110.32727272727273
2017-10-03,182.83,1.65,110.80606060606063
2017-10-04,183.83,1.65,111.41212121212122
2017-10-05,183.95,1.65,111.48484848484848
2017-10-06,185.88,1.65,112.65454545454546
2017-10-09,183.8,1.65,111.3939393939394
2017-10-10,185.01,1.65,112.12727272727273
2017-10-11,185.67,1.65,112.52727272727273
2017-10-12,185.8,1.65,112.60606060606062
2017-10-13,185.79,1.65,112.6
2017-10-16,184.64,1.65,111.9030303030303
2017-10-17,180.92,1.65,109.64848484848484
2017-10-18,181.16,1.65,109.7939393939394
2017-10-19,185.45,1.65,112.39393939393939
2017-10-20,188.14,1.65,114.02424242424242
2017-10-23,187.55,1.65,113.66666666666669
2017-10-24,187.63,1.65,113.71515151515152
2017-10-25,190.35,1.65,115.36363636363636
2017-10-26,194.63,1.65,117.95757575757577
2017-10-27,199.75,1.65,121.06060606060606
2017-10-30,196.22,1.65,118.92121212121212
2017-10-31,196.05,1.65,118.81818181818183
2017-11-01,198.05,1.65,120.03030303030305
2017-11-02,197.91,1.65,119.94545454545455
2017-11-03,197.92,1.7,116.4235294117647
2017-11-06,195.63,1.7,115.0764705882353
2017-11-07,196.35,1.7,115.5
2017-11-08,196.18,1.7,115.4
2017-11-09,194.97,1.7,114.68823529411765
2017-11-10,193.21,1.7,113.65294117647059
2017-11-13,194.64,1.7,114.49411764705881
2017-11-14,195.64,1.7,115.08235294117647
2017-11-15,194.84,1.7,114.61176470588236
2017-11-16,199.6,1.7,117.41176470588235
2017-11-17,198.21,1.7,116.59411764705884
2017-11-20,200.27,1.7,117.80588235294118
2017-11-21,198.06,1.7,116.50588235294119
2017-11-22,196.57,1.7,115.62941176470588
2017-11-24,195.95,1.7,115.26470588235294
2017-11-27,196.71,1.7,115.71176470588236
2017-11-28,197.8,1.7,116.3529411764706
2017-11-29,195.68,1.7,115.10588235294118
2017-11-30,197.17,1.7,115.98235294117647
2017-12-01,198.16,1.7,116.56470588235294
2017-12-04,194.67,1.7,114.51176470588234
2017-12-05,194.26,1.7,114.27058823529411
2017-12-06,195.2,1.7,114.8235294117647
2017-12-07,196.47,1.7,115.57058823529412
2017-12-08,199.29,1.7,117.22941176470589
2017-12-11,197.76,1.7,116.32941176470588
2017-12-12,197.5,1.7,116.1764705882353
2017-12-13,197.2,1.7,116.0
2017-12-14,193.98,1.7,114.10588235294118
2017-12-15,196.56,1.7,115.62352941176471
2017-12-18,197.72,1.7,116.30588235294118
2017-12-19,198.08,1.7,116.51764705882354
2017-12-20,196.06,1.7,115.32941176470588
2017-12-21,194.52,1.7,114.42352941176472
2017-12-22,193.79,1.7,113.99411764705883
2017-12-26,193.82,1.7,114.01176470588236
2017-12-27,193.45,1.7,113.79411764705883
2017-12-28,194.81,1.7,114.59411764705882
2017-12-29,193.19,1.7,113.64117647058823
2018-01-02,195.69,1.7,115.11176470588235
2018-01-03,197.77,1.7,116.33529411764707
2018-01-04,199.66,1.7,117.44705882352942
2018-01-05,202.23,1.7,118.95882352941176
2018-01-08,204.76,1.7,120.4470588235294
2018-01-09,208.96,1.7,122.91764705882353
2018-01-10,207.32,1.7,121.95294117647059
2018-01-11,207.73,1.7,122.19411764705882
2018-01-12,209.75,1.7,123.38235294117648
2018-01-16,208.94,1.7,122.90588235294118
2018-01-17,209.16,1.7,123.03529411764706
2018-01-18,207.87,1.7,122.2764705882353
2018-01-19,210.72,1.7,123.95294117647059
2018-01-22,214.77,1.7,126.33529411764707
2018-01-23,210.99,1.7,124.11176470588236
2018-01-24,214.3,1.7,126.05882352941177
2018-01-25,217.21,1.7,127.77058823529413
2018-01-26,218.14,1.7,128.31764705882352
2018-01-29,218.7,1.7,128.64705882352942
2018-01-30,214.87,1.7,126.39411764705883
2018-01-31,215.61,1.7,126.8294117647059
2018-02-01,217.37,1.7,127.86470588235295
2018-02-02,212.49,1.7,124.99411764705883
2018-02-05,203.26,1.7,119.56470588235294
2018-02-06,202.72,1.7,119.24705882352941
2018-02-07,201.98,1.7,118.81176470588235
2018-02-08,191.79,1.7,112.81764705882352
2018-02-09,193.59,1.7,113.87647058823529
2018-02-12,198.45,1.7,116.73529411764706
2018-02-13,200.2,1.7,117.76470588235294
2018-02-14,204.62,1.7,120.36470588235295
2018-02-15,206.9,1.7,121.70588235294119
2018-02-16,206.18,1.7,121.28235294117648
2018-02-20,203.87,1.7,119.92352941176472
2018-02-21,204.23,1.7,120.13529411764705
2018-02-22,204.47,1.7,120.2764705882353
2018-02-23,208.47,1.7,122.62941176470588
2018-02-26,208.45,1.7,122.61764705882352
2018-02-27,206.11,-4.42,-46.63122171945702
2018-02-28,204.64,-4.42,-46.29864253393665
2018-03-01,198.17,-4.42,-44.834841628959275
2018-03-02,200.11,-4.42,-45.2737556561086
2018-03-05,201.38,-4.42,-45.56108597285068
2018-03-06,205.32,-4.42,-46.452488687782804
2018-03-07,207.5,-4.42,-46.94570135746606
2018-03-08,208.96,-4.42,-47.276018099547514
2018-03-09,212.7,-4.42,-48.12217194570135
2018-03-12,212.87,-4.42,-48.1606334841629
2018-03-13,212.13,-4.42,-47.99321266968326
2018-03-14,211.22,-4.42,-47.78733031674208
2018-03-15,212.34,-4.42,-48.040723981900456
2018-03-16,213.18,-4.42,-48.23076923076923
2018-03-19,212.98,-4.42,-48.185520361990946
2018-03-20,214.46,-4.42,-48.52036199095023
2018-03-21,211.18,-4.42,-47.77828054298643
2018-03-22,204.61,-4.42,-46.29185520361991
2018-03-23,199.51,-4.42,-45.13800904977376
2018-03-26,204.2,-4.42,-46.199095022624434
2018-03-27,200.52,-4.42,-45.366515837104075
2018-03-28,198.57,-4.42,-44.925339366515836
2018-03-29,198.65,-4.42,-44.943438914027155
