date,CVX,CVX_EPS,PE Ratio
2012-07-23,107.95,0.003309295663340907,32620.23432835821
2012-07-24,106.3,0.003309295663340907,32121.63880597015
2012-07-25,106.06,0.003309295663340907,32049.115820895524
2012-07-26,108.27,0.003309295663340907,32716.931641791045
2012-07-27,109.26,0.003309295663340907,33016.08895522388
2012-07-30,109.82,0.003309295663340907,33185.30925373134
2012-07-31,109.58,0.003309295663340907,33112.78626865672
2012-08-01,110.5,0.003309295663340907,33390.79104477612
2012-08-02,109.25,0.007009170471744585,15586.723199329983
2012-08-03,111.12,0.007009170471744585,15853.51653921783
2012-08-06,111.31,0.007009170471744585,15880.623883912316
2012-08-07,111.95,0.007009170471744585,15971.932834462166
2012-08-08,112.14,0.007009170471744585,15999.040179156653
2012-08-09,112.63,0.007009170471744585,16068.948594421381
2012-08-10,113.55,0.007009170471744585,16200.205210836792
2012-08-13,113.28,0.007009170471744585,16161.684247323574
2012-08-14,113.32,0.007009170471744585,16167.391056732939
2012-08-15,112.57,0.007009170471744585,16060.388380307333
2012-08-16,113.32,0.007009170471744585,16167.391056732939
2012-08-17,112.66,0.007009170471744585,16073.228701478405
2012-08-20,112.52,0.007009170471744585,16053.254868545626
2012-08-21,111.98,0.007009170471744585,15976.21294151919
2012-08-22,112.15,0.007009170471744585,16000.466881508995
2012-08-23,111.29,0.007009170471744585,15877.770479207633
2012-08-24,112.01,0.007009170471744585,15980.493048576214
2012-08-27,111.73,0.007009170471744585,15940.545382710656
2012-08-28,112.35,0.007009170471744585,16029.00092855582
2012-08-29,111.8,0.007009170471744585,15950.532299177044
2012-08-30,110.93,0.007009170471744585,15826.409194523341
2012-08-31,112.16,0.007009170471744585,16001.893583861334
2012-09-04,111.22,0.007009170471744585,15867.783562741242
2012-09-05,110.77,0.007009170471744585,15803.581956885879
2012-09-06,113.03,0.007009170471744585,16126.01668851504
2012-09-07,114.0,0.007009170471744585,16264.406816692157
2012-09-10,113.96,0.007009170471744585,16258.70000728279
2012-09-11,114.18,0.007009170471744585,16290.087459034303
2012-09-12,114.48,0.007009170471744585,16332.888529604545
2012-09-13,116.56,0.007009170471744585,16629.64261889156
2012-09-14,117.25,0.007009170471744585,16728.085081203117
2012-09-17,117.14,0.007009170471744585,16712.39135532736
2012-09-18,116.97,0.007009170471744585,16688.13741533756
2012-09-19,116.6,0.007009170471744585,16635.349428300924
2012-09-20,117.85,0.007009170471744585,16813.6872223436
2012-09-21,117.8,0.007009170471744585,16806.553710581895
2012-09-24,117.78,0.007009170471744585,16803.700305877213
2012-09-25,116.93,0.007009170471744585,16682.43060592819
2012-09-26,116.3,0.007009170471744585,16592.54835773068
2012-09-27,117.2,0.007009170471744585,16720.95156944141
2012-09-28,116.56,0.007009170471744585,16629.64261889156
2012-10-01,117.25,0.007009170471744585,16728.085081203117
2012-10-02,117.96,0.007009170471744585,16829.380948219357
2012-10-03,116.14,0.007009170471744585,16569.721120093218
2012-10-04,117.15,0.007009170471744585,16713.818057679702
2012-10-05,117.5,0.007009170471744585,16763.75264001165
2012-10-08,117.62,0.007009170471744585,16780.87306823975
2012-10-09,117.36,0.007009170471744585,16743.778807078874
2012-10-10,112.45,0.007009170471744585,16043.267952079237
2012-10-11,113.06,0.007009170471744585,16130.296795572063
2012-10-12,112.07,0.007009170471744585,15989.053262690262
2012-10-15,112.82,0.007009170471744585,16096.055939115868
2012-10-16,114.09,0.007009170471744585,16277.247137863229
2012-10-17,115.18,0.007009170471744585,16432.757694268443
2012-10-18,114.65,0.007009170471744585,16357.14246959435
2012-10-19,113.38,0.007009170471744585,16175.951270846988
2012-10-22,112.74,0.007009170471744585,16084.642320297136
2012-10-23,109.38,0.007009170471744585,15605.270329910421
2012-10-24,109.71,0.007009170471744585,15652.351507537687
2012-10-25,110.96,0.007009170471744585,15830.689301580365
2012-10-26,111.18,0.007009170471744585,15862.076753331878
2012-10-31,110.24,0.007009170471744585,15727.966732211782
2012-11-01,111.46,0.007009170471744585,15902.024419197436
2012-11-02,108.37,0.007009170471744585,15461.173392323939
2012-11-05,109.19,0.007009170471744585,15578.162985215935
2012-11-06,110.36,9.69,11.389060887512901
2012-11-07,107.51,9.69,11.094943240454077
2012-11-08,105.87,9.69,10.925696594427246
2012-11-09,105.84,9.69,10.922600619195048
2012-11-12,105.93,9.69,10.931888544891642
2012-11-13,105.28,9.69,10.864809081527348
2012-11-14,102.5,9.69,10.577915376676987
2012-11-15,101.62,9.69,10.487100103199175
2012-11-16,102.4,9.69,10.567595459236328
2012-11-19,104.35,9.69,10.768833849329205
2012-11-20,103.56,9.69,10.687306501547988
2012-11-21,104.1,9.69,10.743034055727554
2012-11-23,105.47,9.69,10.884416924664603
2012-11-26,104.99,9.69,10.834881320949432
2012-11-27,103.38,9.69,10.6687306501548
2012-11-28,105.58,9.69,10.89576883384933
2012-11-29,105.79,9.69,10.917440660474718
2012-11-30,105.69,9.69,10.907120743034056
2012-12-03,104.66,9.69,10.800825593395253
2012-12-04,103.96,9.69,10.72858617131063
2012-12-05,105.17,9.69,10.853457172342623
2012-12-06,106.45,9.69,10.985552115583076
2012-12-07,106.99,9.69,11.041279669762641
2012-12-10,106.96,9.69,11.038183694530444
2012-12-11,107.74,9.69,11.118679050567595
2012-12-12,108.08,9.69,11.153766769865841
2012-12-13,107.91,9.69,11.136222910216718
2012-12-14,107.82,9.69,11.126934984520124
2012-12-17,108.68,9.69,11.215686274509805
2012-12-18,110.1,9.69,11.362229102167182
2012-12-19,109.91,9.69,11.342621259029928
2012-12-20,110.38,9.69,11.391124871001033
2012-12-21,109.71,9.69,11.321981424148607
2012-12-24,108.63,9.69,11.210526315789474
2012-12-26,108.46,9.69,11.192982456140351
2012-12-27,108.52,9.69,11.199174406604747
2012-12-28,106.45,9.69,10.985552115583076
2012-12-31,108.14,9.69,11.159958720330238
2013-01-02,110.39,9.69,11.392156862745098
2013-01-03,109.92,9.69,11.343653250773995
2013-01-04,110.5,9.69,11.403508771929825
2013-01-07,109.75,9.69,11.326109391124872
2013-01-08,109.26,9.69,11.275541795665635
2013-01-09,109.54,9.69,11.304437564499485
2013-01-10,110.47,9.69,11.400412796697626
2013-01-11,111.73,9.69,11.53044375644995
2013-01-14,112.85,9.69,11.646026831785345
2013-01-15,113.44,9.69,11.706914344685243
2013-01-16,113.97,9.69,11.761609907120743
2013-01-17,114.74,9.69,11.841073271413828
2013-01-18,115.24,9.69,11.89267285861713
2013-01-22,115.91,9.69,11.961816305469556
2013-01-23,115.01,9.69,11.868937048503613
2013-01-24,115.5,9.69,11.91950464396285
2013-01-25,116.2,9.69,11.991744066047472
2013-01-28,116.04,9.69,11.975232198142416
2013-01-29,117.21,9.69,12.095975232198143
2013-01-30,116.45,9.69,12.017543859649123
2013-01-31,115.15,9.69,11.883384932920539
2013-02-01,116.5,9.69,12.022703818369454
2013-02-04,115.2,9.69,11.888544891640867
2013-02-05,115.81,9.69,11.951496388028897
2013-02-06,115.91,9.69,11.961816305469556
2013-02-07,115.02,9.69,11.869969040247678
2013-02-08,115.64,9.69,11.933952528379773
2013-02-11,115.64,9.69,11.933952528379773
2013-02-12,116.5,9.69,12.022703818369454
2013-02-13,115.53,9.69,11.922600619195046
2013-02-14,115.71,9.69,11.941176470588236
2013-02-15,114.96,9.69,11.863777089783282
2013-02-19,115.92,9.69,11.962848297213624
2013-02-20,114.99,9.69,11.86687306501548
2013-02-21,114.99,9.69,11.86687306501548
2013-02-22,115.96,3.73,31.08847184986595
2013-02-25,113.54,3.73,30.439678284182307
2013-02-26,114.96,3.73,30.82037533512064
2013-02-27,116.65,3.73,31.273458445040216
2013-02-28,117.15,3.73,31.40750670241287
2013-03-01,116.9,3.73,31.340482573726543
2013-03-04,117.49,3.73,31.498659517426272
2013-03-05,117.93,3.73,31.61662198391421
2013-03-06,118.47,3.73,31.761394101876675
2013-03-07,118.56,3.73,31.785522788203753
2013-03-08,118.57,3.73,31.788203753351205
2013-03-11,118.73,3.73,31.831099195710458
2013-03-12,118.25,3.73,31.70241286863271
2013-03-13,118.36,3.73,31.73190348525469
2013-03-14,120.0,3.73,32.171581769437
2013-03-15,119.68,3.73,32.0857908847185
2013-03-18,119.13,3.73,31.93833780160858
2013-03-19,119.46,3.73,32.02680965147453
2013-03-20,120.35,3.73,32.265415549597854
2013-03-21,120.34,3.73,32.262734584450406
2013-03-22,121.18,3.73,32.48793565683646
2013-03-25,120.18,3.73,32.21983914209115
2013-03-26,120.98,3.73,32.434316353887404
2013-03-27,120.19,3.73,32.22252010723861
2013-03-28,118.82,3.73,31.855227882037532
2013-04-01,119.61,3.73,32.06702412868633
2013-04-02,119.0,3.73,31.903485254691688
2013-04-03,117.78,3.73,31.576407506702413
2013-04-04,118.07,3.73,31.65415549597855
2013-04-05,117.52,3.73,31.50670241286863
2013-04-08,117.81,3.73,31.58445040214477
2013-04-09,118.64,3.73,31.80697050938338
2013-04-10,119.64,3.73,32.075067024128685
2013-04-11,120.95,3.73,32.42627345844504
2013-04-12,119.94,3.73,32.15549597855228
2013-04-15,116.57,3.73,31.25201072386059
2013-04-16,117.01,3.73,31.369973190348528
2013-04-17,114.81,3.73,30.780160857908847
2013-04-18,115.59,3.73,30.98927613941019
2013-04-19,115.9,3.73,31.072386058981234
2013-04-22,116.57,3.73,31.25201072386059
2013-04-23,117.48,3.73,31.49597855227882
2013-04-24,118.28,3.73,31.710455764075068
2013-04-25,118.51,3.73,31.77211796246649
2013-04-26,120.04,3.73,32.18230563002681
2013-04-29,121.32,3.73,32.525469168900806
2013-04-30,122.01,3.73,32.71045576407507
2013-05-01,120.27,3.73,32.24396782841823
2013-05-02,122.04,3.2,38.1375
2013-05-03,123.49,3.2,38.590624999999996
2013-05-06,123.25,3.2,38.515625
2013-05-07,123.04,3.2,38.45
2013-05-08,123.36,3.2,38.55
2013-05-09,123.64,3.2,38.637499999999996
2013-05-10,123.23,3.2,38.509375
2013-05-13,122.85,3.2,38.39062499999999
2013-05-14,125.0,3.2,39.0625
2013-05-15,123.01,3.2,38.440625
2013-05-16,122.76,3.2,38.3625
2013-05-17,123.42,3.2,38.56875
2013-05-20,124.78,3.2,38.99375
2013-05-21,125.94,3.2,39.356249999999996
2013-05-22,124.93,3.2,39.040625
2013-05-23,125.4,3.2,39.1875
2013-05-24,125.45,3.2,39.203125
2013-05-28,126.43,3.2,39.509375
2013-05-29,125.49,3.2,39.215624999999996
2013-05-30,125.11,3.2,39.096875
2013-05-31,122.75,3.2,38.359375
2013-06-03,124.09,3.2,38.778124999999996
2013-06-04,122.96,3.2,38.425
2013-06-05,121.57,3.2,37.990624999999994
2013-06-06,120.59,3.2,37.684374999999996
2013-06-07,121.7,3.2,38.03125
2013-06-10,122.69,3.2,38.340624999999996
2013-06-11,121.45,3.2,37.953125
2013-06-12,119.97,3.2,37.490624999999994
2013-06-13,121.66,3.2,38.01875
2013-06-14,120.28,3.2,37.5875
2013-06-17,121.22,3.2,37.881249999999994
2013-06-18,121.52,3.2,37.974999999999994
2013-06-19,120.5,3.2,37.65625
2013-06-20,117.95,3.2,36.859375
2013-06-21,118.93,3.2,37.165625
2013-06-24,116.82,3.2,36.506249999999994
2013-06-25,117.45,3.2,36.703125
2013-06-26,118.15,3.2,36.921875
2013-06-27,118.71,3.2,37.096875
2013-06-28,118.34,3.2,36.981249999999996
2013-07-01,119.08,3.2,37.2125
2013-07-02,119.15,3.2,37.234375
2013-07-03,119.08,3.2,37.2125
2013-07-05,120.51,3.2,37.659375
2013-07-08,121.24,3.2,37.887499999999996
2013-07-09,123.27,3.2,38.521874999999994
2013-07-10,122.9,3.2,38.40625
2013-07-11,123.77,3.2,38.678124999999994
2013-07-12,124.06,3.2,38.76875
2013-07-15,124.68,3.2,38.9625
2013-07-16,124.12,3.2,38.7875
2013-07-17,124.35,3.2,38.85937499999999
2013-07-18,125.47,3.2,39.209374999999994
2013-07-19,126.91,3.2,39.659375
2013-07-22,127.03,3.2,39.696875
2013-07-23,127.26,3.2,39.76875
2013-07-24,126.37,3.2,39.490625
2013-07-25,127.76,3.2,39.925
2013-07-26,127.56,3.2,39.8625
2013-07-29,126.17,3.2,39.428125
2013-07-30,125.78,3.2,39.30625
2013-07-31,125.89,3.2,39.340624999999996
2013-08-01,126.44,3.2,39.512499999999996
2013-08-02,124.95,3.2,39.046875
2013-08-05,123.99,3.2,38.746874999999996
2013-08-06,123.14,3.2,38.481249999999996
2013-08-07,123.33,2.8,44.04642857142857
2013-08-08,123.07,2.8,43.95357142857143
2013-08-09,122.5,2.8,43.75
2013-08-12,121.8,2.8,43.5
2013-08-13,122.5,2.8,43.75
2013-08-14,122.05,2.8,43.589285714285715
2013-08-15,120.25,2.8,42.94642857142858
2013-08-16,119.88,2.8,42.81428571428572
2013-08-19,118.66,2.8,42.37857142857143
2013-08-20,118.29,2.8,42.246428571428574
2013-08-21,117.7,2.8,42.03571428571429
2013-08-22,118.29,2.8,42.246428571428574
2013-08-23,119.53,2.8,42.68928571428572
2013-08-26,118.84,2.8,42.44285714285715
2013-08-27,118.81,2.8,42.432142857142864
2013-08-28,121.81,2.8,43.50357142857143
2013-08-29,120.37,2.8,42.98928571428572
2013-08-30,120.43,2.8,43.01071428571429
2013-09-03,120.55,2.8,43.05357142857143
2013-09-04,120.86,2.8,43.16428571428572
2013-09-05,121.37,2.8,43.346428571428575
2013-09-06,121.21,2.8,43.28928571428572
2013-09-09,122.22,2.8,43.650000000000006
2013-09-10,123.01,2.8,43.932142857142864
2013-09-11,123.92,2.8,44.25714285714286
2013-09-12,123.89,2.8,44.246428571428574
2013-09-13,124.14,2.8,44.33571428571429
2013-09-16,124.08,2.8,44.31428571428572
2013-09-17,124.34,2.8,44.40714285714286
2013-09-18,125.82,2.8,44.93571428571428
2013-09-19,125.44,2.8,44.800000000000004
2013-09-20,124.92,2.8,44.61428571428572
2013-09-23,125.52,2.8,44.82857142857143
2013-09-24,124.49,2.8,44.46071428571429
2013-09-25,124.07,2.8,44.31071428571428
2013-09-26,123.49,2.8,44.10357142857143
2013-09-27,122.64,2.8,43.800000000000004
2013-09-30,121.5,2.8,43.392857142857146
2013-10-01,121.32,2.8,43.32857142857143
2013-10-02,120.83,2.8,43.15357142857143
2013-10-03,118.25,2.8,42.23214285714286
2013-10-04,118.13,2.8,42.18928571428572
2013-10-07,117.87,2.8,42.096428571428575
2013-10-08,116.73,2.8,41.68928571428572
2013-10-09,116.13,2.8,41.475
2013-10-10,116.38,2.8,41.56428571428572
2013-10-11,117.67,2.8,42.025000000000006
2013-10-14,118.58,2.8,42.35
2013-10-15,118.15,2.8,42.19642857142858
2013-10-16,119.16,2.8,42.55714285714286
2013-10-17,119.52,2.8,42.68571428571429
2013-10-18,119.65,2.8,42.73214285714286
2013-10-21,119.82,2.8,42.792857142857144
2013-10-22,120.64,2.8,43.08571428571429
2013-10-23,120.13,2.8,42.90357142857143
2013-10-24,120.56,2.8,43.057142857142864
2013-10-25,120.59,2.8,43.06785714285715
2013-10-28,120.91,2.8,43.18214285714286
2013-10-29,121.5,2.8,43.392857142857146
2013-10-30,120.3,2.8,42.964285714285715
2013-10-31,119.96,2.8,42.84285714285714
2013-11-01,118.01,2.8,42.14642857142858
2013-11-04,118.1,2.8,42.17857142857143
2013-11-05,118.45,2.8,42.30357142857143
2013-11-06,121.14,2.8,43.26428571428572
2013-11-07,119.91,2.8,42.825
2013-11-08,121.19,2.58,46.97286821705426
2013-11-11,121.08,2.58,46.93023255813953
2013-11-12,120.0,2.58,46.51162790697674
2013-11-13,120.09,2.58,46.54651162790697
2013-11-14,119.56,2.58,46.34108527131783
2013-11-15,120.06,2.58,46.53488372093023
2013-11-18,120.56,2.58,46.72868217054263
2013-11-19,122.06,2.58,47.310077519379846
2013-11-20,122.0,2.58,47.286821705426355
2013-11-21,123.46,2.58,47.85271317829457
2013-11-22,124.03,2.58,48.07364341085271
2013-11-25,123.74,2.58,47.961240310077514
2013-11-26,122.78,2.58,47.58914728682171
2013-11-27,122.42,2.58,47.44961240310077
2013-11-29,122.44,2.58,47.45736434108527
2013-12-02,122.34,2.58,47.41860465116279
2013-12-03,122.52,2.58,47.48837209302325
2013-12-04,121.77,2.58,47.19767441860465
2013-12-05,121.1,2.58,46.93798449612403
2013-12-06,122.29,2.58,47.39922480620155
2013-12-09,123.34,2.58,47.8062015503876
2013-12-10,123.66,2.58,47.93023255813953
2013-12-11,122.1,2.58,47.325581395348834
2013-12-12,120.99,2.58,46.8953488372093
2013-12-13,119.9,2.58,46.47286821705426
2013-12-16,120.22,2.58,46.5968992248062
2013-12-17,118.74,2.58,46.02325581395348
2013-12-18,121.6,2.58,47.13178294573643
2013-12-19,123.22,2.58,47.75968992248062
2013-12-20,122.78,2.58,47.58914728682171
2013-12-23,122.8,2.58,47.5968992248062
2013-12-24,123.51,2.58,47.872093023255815
2013-12-26,124.81,2.58,48.37596899224806
2013-12-27,125.23,2.58,48.53875968992248
2013-12-30,124.23,2.58,48.151162790697676
2013-12-31,124.91,2.58,48.41472868217054
2014-01-02,124.14,2.58,48.116279069767444
2014-01-03,124.35,2.58,48.19767441860465
2014-01-06,124.02,2.58,48.06976744186046
2014-01-07,125.07,2.58,48.47674418604651
2014-01-08,123.29,2.58,47.786821705426355
2014-01-09,123.29,2.58,47.786821705426355
2014-01-10,121.01,2.58,46.9031007751938
2014-01-13,119.25,2.58,46.22093023255814
2014-01-14,119.57,2.58,46.34496124031007
2014-01-15,119.18,2.58,46.1937984496124
2014-01-16,118.83,2.58,46.05813953488372
2014-01-17,119.29,2.58,46.236434108527135
2014-01-21,120.36,2.58,46.651162790697676
2014-01-22,120.43,2.58,46.67829457364341
2014-01-23,118.39,2.58,45.8875968992248
2014-01-24,116.29,2.58,45.07364341085272
2014-01-27,116.43,2.58,45.127906976744185
2014-01-28,116.84,2.58,45.286821705426355
2014-01-29,116.0,2.58,44.96124031007752
2014-01-30,116.45,2.58,45.13565891472868
2014-01-31,111.63,2.58,43.26744186046511
2014-02-03,111.14,2.58,43.07751937984496
2014-02-04,110.83,2.58,42.95736434108527
2014-02-05,109.52,2.58,42.44961240310077
2014-02-06,111.27,2.58,43.127906976744185
2014-02-07,112.05,2.58,43.43023255813953
2014-02-10,111.69,2.58,43.2906976744186
2014-02-11,113.58,2.58,44.02325581395348
2014-02-12,112.03,2.58,43.422480620155035
2014-02-13,112.51,2.58,43.60852713178295
2014-02-14,113.48,2.58,43.98449612403101
2014-02-18,112.71,2.58,43.6860465116279
2014-02-19,113.6,2.58,44.031007751937985
2014-02-20,114.6,2.58,44.41860465116279
2014-02-21,112.68,2.6,43.33846153846154
2014-02-24,114.15,2.6,43.90384615384615
2014-02-25,114.97,2.6,44.21923076923077
2014-02-26,115.51,2.6,44.426923076923075
2014-02-27,115.69,2.6,44.496153846153845
2014-02-28,115.33,2.6,44.357692307692304
2014-03-03,114.84,2.6,44.16923076923077
2014-03-04,115.32,2.6,44.35384615384615
2014-03-05,114.43,2.6,44.011538461538464
2014-03-06,114.85,2.6,44.17307692307692
2014-03-07,115.08,2.6,44.26153846153846
2014-03-10,115.84,2.6,44.55384615384615
2014-03-11,114.51,2.6,44.042307692307695
2014-03-12,115.65,2.6,44.48076923076923
2014-03-13,114.45,2.6,44.01923076923077
2014-03-14,114.1,2.6,43.88461538461538
2014-03-17,115.07,2.6,44.2576923076923
2014-03-18,116.24,2.6,44.707692307692305
2014-03-19,115.2,2.6,44.30769230769231
2014-03-20,115.51,2.6,44.426923076923075
2014-03-21,115.63,2.6,44.47307692307692
2014-03-24,115.85,2.6,44.55769230769231
2014-03-25,117.09,2.6,45.034615384615385
2014-03-26,117.71,2.6,45.27307692307692
2014-03-27,117.67,2.6,45.25769230769231
2014-03-28,118.5,2.6,45.57692307692307
2014-03-31,118.91,2.6,45.73461538461538
2014-04-01,119.0,2.6,45.76923076923077
2014-04-02,119.35,2.6,45.90384615384615
2014-04-03,119.04,2.6,45.784615384615385
2014-04-04,118.8,2.6,45.692307692307686
2014-04-07,117.34,2.6,45.13076923076923
2014-04-08,117.8,2.6,45.30769230769231
2014-04-09,119.1,2.6,45.80769230769231
2014-04-10,116.69,2.6,44.880769230769225
2014-04-11,117.03,2.6,45.01153846153846
2014-04-14,118.7,2.6,45.65384615384615
2014-04-15,120.3,2.6,46.26923076923077
2014-04-16,121.83,2.6,46.857692307692304
2014-04-17,123.68,2.6,47.56923076923077
2014-04-21,124.24,2.6,47.78461538461538
2014-04-22,124.0,2.6,47.69230769230769
2014-04-23,124.69,2.6,47.957692307692305
2014-04-24,124.3,2.6,47.80769230769231
2014-04-25,123.99,2.6,47.68846153846153
2014-04-28,125.73,2.6,48.35769230769231
2014-04-29,125.97,2.6,48.449999999999996
2014-04-30,125.52,2.6,48.276923076923076
2014-05-01,124.94,2.6,48.05384615384615
2014-05-02,124.72,2.38,52.403361344537814
2014-05-05,125.36,2.38,52.67226890756303
2014-05-06,124.97,2.38,52.50840336134454
2014-05-07,126.23,2.38,53.037815126050425
2014-05-08,125.09,2.38,52.55882352941177
2014-05-09,125.03,2.38,52.53361344537815
2014-05-12,125.24,2.38,52.621848739495796
2014-05-13,125.85,2.38,52.878151260504204
2014-05-14,126.42,2.38,53.11764705882353
2014-05-15,123.81,2.38,52.02100840336135
2014-05-16,123.18,2.38,51.75630252100841
2014-05-19,122.95,2.38,51.65966386554622
2014-05-20,122.5,2.38,51.47058823529412
2014-05-21,124.16,2.38,52.168067226890756
2014-05-22,123.63,2.38,51.945378151260506
2014-05-23,123.37,2.38,51.83613445378152
2014-05-27,122.84,2.38,51.61344537815126
2014-05-28,122.52,2.38,51.47899159663866
2014-05-29,122.32,2.38,51.39495798319328
2014-05-30,122.79,2.38,51.59243697478992
2014-06-02,122.21,2.38,51.34873949579832
2014-06-03,122.55,2.38,51.491596638655466
2014-06-04,122.35,2.38,51.40756302521008
2014-06-05,123.52,2.38,51.89915966386555
2014-06-06,124.19,2.38,52.180672268907564
2014-06-09,124.37,2.38,52.25630252100841
2014-06-10,125.34,2.38,52.66386554621849
2014-06-11,125.18,2.38,52.59663865546219
2014-06-12,126.11,2.38,52.9873949579832
2014-06-13,127.26,2.38,53.47058823529412
2014-06-16,128.54,2.38,54.008403361344534
2014-06-17,128.83,2.38,54.130252100840345
2014-06-18,130.28,2.38,54.73949579831933
2014-06-19,131.99,2.38,55.457983193277315
2014-06-20,132.34,2.38,55.60504201680673
2014-06-23,132.98,2.38,55.87394957983193
2014-06-24,131.77,2.38,55.3655462184874
2014-06-25,131.23,2.38,55.13865546218487
2014-06-26,130.92,2.38,55.008403361344534
2014-06-27,130.36,2.38,54.77310924369749
2014-06-30,130.55,2.38,54.852941176470594
2014-07-01,130.54,2.38,54.84873949579832
2014-07-02,130.23,2.38,54.71848739495798
2014-07-03,131.19,2.38,55.1218487394958
2014-07-07,130.47,2.38,54.819327731092436
2014-07-08,129.9,2.38,54.57983193277311
2014-07-09,131.39,2.38,55.205882352941174
2014-07-10,130.25,2.38,54.726890756302524
2014-07-11,128.47,2.38,53.97899159663866
2014-07-14,129.26,2.38,54.310924369747895
2014-07-15,129.26,2.38,54.310924369747895
2014-07-16,130.89,2.38,54.995798319327726
2014-07-17,130.08,2.38,54.655462184873954
2014-07-18,130.39,2.38,54.785714285714285
2014-07-21,131.29,2.38,55.16386554621849
2014-07-22,132.58,2.38,55.70588235294118
2014-07-23,133.88,2.38,56.252100840336134
2014-07-24,134.85,2.38,56.65966386554622
2014-07-25,133.57,2.38,56.121848739495796
2014-07-28,133.24,2.38,55.98319327731093
2014-07-29,132.42,2.38,55.63865546218487
2014-07-30,132.53,2.38,55.68487394957984
2014-07-31,129.24,2.38,54.30252100840337
2014-08-01,127.9,2.38,53.73949579831933
2014-08-04,128.17,2.38,53.85294117647059
2014-08-05,124.96,2.38,52.50420168067227
2014-08-06,125.73,3.0,41.910000000000004
2014-08-07,125.65,3.0,41.88333333333333
2014-08-08,127.86,3.0,42.62
2014-08-11,127.71,3.0,42.57
2014-08-12,127.09,3.0,42.36333333333334
2014-08-13,127.6,3.0,42.53333333333333
2014-08-14,126.96,3.0,42.32
2014-08-15,126.1,3.0,42.03333333333333
2014-08-18,126.3,3.0,42.1
2014-08-19,127.63,3.0,42.54333333333333
2014-08-20,127.49,3.0,42.49666666666666
2014-08-21,127.93,3.0,42.64333333333334
2014-08-22,127.11,3.0,42.37
2014-08-25,127.84,3.0,42.61333333333334
2014-08-26,128.25,3.0,42.75
2014-08-27,128.64,3.0,42.879999999999995
2014-08-28,128.75,3.0,42.916666666666664
2014-08-29,129.45,3.0,43.15
2014-09-02,127.54,3.0,42.513333333333335
2014-09-03,127.86,3.0,42.62
2014-09-04,126.8,3.0,42.266666666666666
2014-09-05,127.4,3.0,42.46666666666667
2014-09-08,126.21,3.0,42.07
2014-09-09,125.18,3.0,41.72666666666667
2014-09-10,124.28,3.0,41.42666666666667
2014-09-11,123.83,3.0,41.276666666666664
2014-09-12,122.66,3.0,40.88666666666666
2014-09-15,124.24,3.0,41.413333333333334
2014-09-16,124.96,3.0,41.65333333333333
2014-09-17,124.72,3.0,41.57333333333333
2014-09-18,124.14,3.0,41.38
2014-09-19,124.8,3.0,41.6
2014-09-22,123.49,3.0,41.163333333333334
2014-09-23,123.06,3.0,41.02
2014-09-24,122.4,3.0,40.800000000000004
2014-09-25,120.68,3.0,40.22666666666667
2014-09-26,121.47,3.0,40.49
2014-09-29,120.55,3.0,40.18333333333333
2014-09-30,119.32,3.0,39.77333333333333
2014-10-01,117.65,3.0,39.21666666666667
2014-10-02,117.11,3.0,39.03666666666667
2014-10-03,117.71,3.0,39.236666666666665
2014-10-06,118.09,3.0,39.36333333333334
2014-10-07,116.02,3.0,38.67333333333333
2014-10-08,117.95,3.0,39.31666666666667
2014-10-09,114.51,3.0,38.17
2014-10-10,113.89,3.0,37.96333333333333
2014-10-13,112.03,3.0,37.343333333333334
2014-10-14,109.78,3.0,36.593333333333334
2014-10-15,109.27,3.0,36.42333333333333
2014-10-16,111.06,3.0,37.02
2014-10-17,111.8,3.0,37.266666666666666
2014-10-20,111.49,3.0,37.163333333333334
2014-10-21,115.09,3.0,38.36333333333334
2014-10-22,114.0,3.0,38.0
2014-10-23,116.19,3.0,38.73
2014-10-24,115.91,3.0,38.63666666666666
2014-10-27,115.02,3.0,38.339999999999996
2014-10-28,117.13,3.0,39.04333333333333
2014-10-29,117.14,3.0,39.04666666666667
2014-10-30,117.2,3.0,39.06666666666667
2014-10-31,119.95,3.0,39.983333333333334
2014-11-03,116.78,3.0,38.92666666666667
2014-11-04,115.37,3.0,38.45666666666667
2014-11-05,117.05,3.0,39.016666666666666
2014-11-06,118.53,3.0,39.51
2014-11-07,118.8,2.97,39.99999999999999
2014-11-10,117.92,2.97,39.7037037037037
2014-11-11,118.44,2.97,39.878787878787875
2014-11-12,117.65,2.97,39.61279461279461
2014-11-13,116.45,2.97,39.20875420875421
2014-11-14,116.32,2.97,39.16498316498316
2014-11-17,115.75,2.97,38.97306397306397
2014-11-18,115.47,2.97,38.878787878787875
2014-11-19,116.47,2.97,39.215488215488215
2014-11-20,117.31,2.97,39.4983164983165
2014-11-21,118.58,2.97,39.925925925925924
2014-11-24,117.59,2.97,39.59259259259259
2014-11-25,116.15,2.97,39.107744107744104
2014-11-26,115.11,2.97,38.75757575757576
2014-11-28,108.87,2.97,36.656565656565654
2014-12-01,111.73,2.97,37.619528619528616
2014-12-02,114.02,2.97,38.39057239057239
2014-12-03,113.71,2.97,38.28619528619528
2014-12-04,112.28,2.97,37.8047138047138
2014-12-05,110.87,2.97,37.32996632996633
2014-12-08,106.8,2.97,35.95959595959596
2014-12-09,107.01,2.97,36.03030303030303
2014-12-10,104.86,2.97,35.3063973063973
2014-12-11,104.91,2.97,35.32323232323232
