date,WYNN,WYNN_EPS,PE Ratio
2016-04-25,90.940002,1.08,84.20370555555556
2016-04-26,89.660004,1.08,83.01852222222222
2016-04-27,89.169998,1.08,82.56481296296296
2016-04-28,89.220001,1.08,82.61111203703703
2016-04-29,88.300003,1.08,81.75926203703703
2016-05-02,94.279999,1.08,87.29629537037037
2016-05-03,94.449997,1.08,87.45370092592592
2016-05-04,91.230003,1.08,84.472225
2016-05-05,89.620003,1.08,82.98148425925925
2016-05-06,91.209999,0.74,123.2567554054054
2016-05-09,89.620003,0.74,121.10811216216216
2016-05-10,94.029999,0.74,127.06756621621622
2016-05-11,92.959999,0.74,125.62162027027027
2016-05-12,93.419998,0.74,126.24324054054055
2016-05-13,89.949997,0.74,121.55404999999999
2016-05-16,90.879997,0.74,122.81080675675676
2016-05-17,91.230003,0.74,123.28378783783783
2016-05-18,88.449997,0.74,119.52702297297297
2016-05-19,88.449997,0.74,119.52702297297297
2016-05-20,88.959999,0.74,120.21621486486487
2016-05-23,91.480003,0.74,123.62162567567567
2016-05-24,93.220001,0.74,125.97297432432433
2016-05-25,96.650002,0.74,130.6081108108108
2016-05-26,94.620003,0.74,127.86486891891892
2016-05-27,95.959999,0.74,129.67567432432432
2016-05-31,96.18,0.74,129.972972972973
2016-06-01,96.730003,0.74,130.71622027027027
2016-06-02,99.410004,0.74,134.33784324324324
2016-06-03,98.5,0.74,133.1081081081081
2016-06-06,98.690002,0.74,133.3648675675676
2016-06-07,101.110001,0.74,136.6351364864865
2016-06-08,101.32,0.74,136.9189189189189
2016-06-09,100.790001,0.74,136.20270405405407
2016-06-10,100.449997,0.74,135.74323918918918
2016-06-13,100.150002,0.74,135.33784054054055
2016-06-14,101.540001,0.74,137.21621756756758
2016-06-15,101.599998,0.74,137.2972945945946
2016-06-16,101.199997,0.74,136.7567527027027
2016-06-17,103.190002,0.74,139.44594864864865
2016-06-20,100.290001,0.74,135.5270283783784
2016-06-21,101.809998,0.74,137.58107837837838
2016-06-22,100.720001,0.74,136.10810945945946
2016-06-23,101.699997,0.74,137.43242837837838
2016-06-24,92.290001,0.74,124.71621756756757
2016-06-27,87.690002,0.74,118.50000270270272
2016-06-28,88.279999,0.74,119.29729594594595
2016-06-29,91.279999,0.74,123.35135000000001
2016-06-30,90.639999,0.74,122.48648513513514
2016-07-01,91.790001,0.74,124.0405418918919
2016-07-05,89.099998,0.74,120.4054027027027
2016-07-06,89.93,0.74,121.52702702702703
2016-07-07,88.959999,0.74,120.21621486486487
2016-07-08,89.75,0.74,121.28378378378379
2016-07-11,94.099998,0.74,127.16215945945946
2016-07-12,96.5,0.74,130.40540540540542
2016-07-13,94.879997,0.74,128.21621216216218
2016-07-14,92.019997,0.74,124.35134729729731
2016-07-15,92.220001,0.74,124.62162297297297
2016-07-18,96.660004,0.74,130.62162702702702
2016-07-19,95.169998,0.74,128.6081054054054
2016-07-20,94.18,0.74,127.27027027027029
2016-07-21,93.889999,0.74,126.87837702702703
2016-07-22,95.769997,0.74,129.41891486486486
2016-07-25,97.410004,0.74,131.63514054054053
2016-07-26,103.470001,0.74,139.82432567567568
2016-07-27,102.239998,0.74,138.16215945945947
2016-07-28,104.660004,0.74,141.43243783783785
2016-07-29,97.949997,0.74,132.3648608108108
2016-08-01,97.93,0.74,132.33783783783784
2016-08-02,96.919998,0.74,130.97297027027028
2016-08-03,97.660004,0.74,131.97297837837837
2016-08-04,98.25,0.74,132.77027027027026
2016-08-05,97.510002,0.74,131.77027297297298
2016-08-08,100.050003,0.74,135.20270675675675
2016-08-09,100.190002,0.7,143.1285742857143
2016-08-10,99.589996,0.7,142.27142285714285
2016-08-11,102.660004,0.7,146.6571485714286
2016-08-12,99.75,0.7,142.5
2016-08-15,103.739998,0.7,148.19999714285714
2016-08-16,101.419998,0.7,144.88571142857145
2016-08-17,101.330002,0.7,144.7571457142857
2016-08-18,99.68,0.7,142.4
2016-08-19,97.379997,0.7,139.11428142857145
2016-08-22,97.099998,0.7,138.71428285714288
2016-08-23,96.389999,0.7,137.69999857142858
2016-08-24,90.809998,0.7,129.72856857142858
2016-08-25,90.510002,0.7,129.30000285714286
2016-08-26,89.849998,0.7,128.35714000000002
2016-08-29,90.720001,0.7,129.60000142857143
2016-08-30,90.150002,0.7,128.78571714285715
2016-08-31,89.32,0.7,127.6
2016-09-01,93.169998,0.7,133.09999714285715
2016-09-02,92.379997,0.7,131.9714242857143
2016-09-06,92.790001,0.7,132.5571442857143
2016-09-07,94.349998,0.7,134.78571142857143
2016-09-08,95.779999,0.7,136.82857
2016-09-09,98.410004,0.7,140.58572
2016-09-12,104.010002,0.7,148.58571714285716
2016-09-13,103.709999,0.7,148.15714142857144
2016-09-14,107.25,0.7,153.21428571428572
2016-09-15,108.68,0.7,155.25714285714287
2016-09-16,108.57,0.7,155.1
2016-09-19,103.959999,0.7,148.5142842857143
2016-09-20,103.489998,0.7,147.84285428571428
2016-09-21,103.0,0.7,147.14285714285714
2016-09-22,102.290001,0.7,146.12857285714287
2016-09-23,102.139999,0.7,145.9142842857143
2016-09-26,100.809998,0.7,144.01428285714286
2016-09-27,100.739998,0.7,143.91428285714287
2016-09-28,101.660004,0.7,145.22857714285715
2016-09-29,100.589996,0.7,143.6999942857143
2016-09-30,97.419998,0.7,139.17142571428573
2016-10-03,99.279999,0.7,141.82857
2016-10-04,96.379997,0.7,137.68571
2016-10-05,97.940002,0.7,139.91428857142859
2016-10-06,97.739998,0.7,139.6285685714286
2016-10-07,97.010002,0.7,138.58571714285716
2016-10-10,98.669998,0.7,140.95714
2016-10-11,97.699997,0.7,139.5714242857143
2016-10-12,96.43,0.7,137.75714285714287
2016-10-13,94.949997,0.7,135.64285285714286
2016-10-14,93.370003,0.7,133.38571857142858
2016-10-17,93.099998,0.7,132.99999714285715
2016-10-18,92.980003,0.7,132.8285757142857
2016-10-19,95.519997,0.7,136.45713857142857
2016-10-20,96.0,0.7,137.14285714285714
2016-10-21,95.269997,0.7,136.09999571428574
2016-10-24,96.800003,0.7,138.2857185714286
2016-10-25,95.57,0.7,136.52857142857144
2016-10-26,95.75,0.7,136.7857142857143
2016-10-27,94.18,0.7,134.54285714285717
2016-10-28,94.18,0.7,134.54285714285717
2016-10-31,94.550003,0.7,135.07143285714287
2016-11-01,98.230003,0.7,140.3285757142857
2016-11-02,96.519997,0.7,137.88571000000002
2016-11-03,87.529999,0.7,125.04285571428572
2016-11-04,88.040001,-0.18,-489.1111166666667
2016-11-07,87.860001,-0.18,-488.11111666666665
2016-11-08,86.669998,-0.18,-481.49998888888894
2016-11-09,87.839996,-0.18,-487.9999777777778
2016-11-10,85.300003,-0.18,-473.8889055555556
2016-11-11,84.980003,-0.18,-472.11112777777777
2016-11-14,84.510002,-0.18,-469.5000111111111
2016-11-15,86.870003,-0.18,-482.61112777777777
2016-11-16,86.57,-0.18,-480.9444444444444
2016-11-17,90.440002,-0.18,-502.44445555555563
2016-11-18,92.349998,-0.18,-513.0555444444444
2016-11-21,97.379997,-0.18,-540.9999833333334
2016-11-22,98.099998,-0.18,-544.9999888888889
2016-11-23,101.32,-0.18,-562.8888888888889
2016-11-25,101.550003,-0.18,-564.1666833333334
2016-11-28,102.0,-0.18,-566.6666666666667
2016-11-29,99.790001,-0.18,-554.3888944444445
2016-11-30,101.989998,-0.18,-566.6111
2016-12-01,99.269997,-0.18,-551.4999833333334
2016-12-02,98.639999,-0.18,-547.9999944444445
2016-12-05,98.370003,-0.18,-546.5000166666666
2016-12-06,102.18,-0.18,-567.6666666666667
2016-12-07,101.989998,-0.18,-566.6111
2016-12-08,90.720001,-0.18,-504.00000555555556
2016-12-09,91.879997,-0.18,-510.44442777777783
2016-12-12,91.5,-0.18,-508.33333333333337
2016-12-13,93.5,-0.18,-519.4444444444445
2016-12-14,92.160004,-0.18,-512.0000222222222
2016-12-15,90.879997,-0.18,-504.88887222222223
2016-12-16,91.900002,-0.18,-510.55556666666666
2016-12-19,90.120003,-0.18,-500.6666833333333
2016-12-20,88.309998,-0.18,-490.61109999999996
2016-12-21,89.269997,-0.18,-495.94442777777783
2016-12-22,88.25,-0.18,-490.27777777777777
2016-12-23,88.339996,-0.18,-490.7777555555556
2016-12-27,88.239998,-0.18,-490.2222111111111
2016-12-28,87.080002,-0.18,-483.7777888888889
2016-12-29,87.169998,-0.18,-484.2777666666667
2016-12-30,86.510002,-0.18,-480.61112222222226
2017-01-03,87.459999,-0.18,-485.88888333333335
2017-01-04,90.279999,-0.18,-501.55555000000004
2017-01-05,91.440002,-0.18,-508.0000111111112
2017-01-06,92.43,-0.18,-513.5000000000001
2017-01-09,92.75,-0.18,-515.2777777777778
2017-01-10,94.830002,-0.18,-526.8333444444444
2017-01-11,92.93,-0.18,-516.2777777777778
2017-01-12,91.940002,-0.18,-510.77778888888895
2017-01-13,90.529999,-0.18,-502.94443888888895
2017-01-17,92.339996,-0.18,-512.9999777777778
2017-01-18,91.980003,-0.18,-511.0000166666667
2017-01-19,90.93,-0.18,-505.16666666666674
2017-01-20,90.82,-0.18,-504.55555555555554
2017-01-23,92.639999,-0.18,-514.6666611111111
2017-01-24,94.029999,-0.18,-522.3888833333334
2017-01-25,96.419998,-0.18,-535.6666555555556
2017-01-26,95.5,-0.18,-530.5555555555555
2017-01-27,103.080002,-0.18,-572.6666777777777
2017-01-30,102.550003,-0.18,-569.7222388888889
2017-01-31,101.43,-0.18,-563.5000000000001
2017-02-01,97.860001,-0.18,-543.6666722222222
2017-02-02,97.379997,-0.18,-540.9999833333334
2017-02-03,96.919998,-0.18,-538.4444333333333
2017-02-06,97.019997,-0.18,-538.9999833333334
2017-02-07,97.010002,-0.18,-538.9444555555556
2017-02-08,97.18,-0.18,-539.8888888888889
2017-02-09,98.879997,-0.18,-549.3333166666667
2017-02-10,98.900002,-0.18,-549.4444555555556
2017-02-13,98.970001,-0.18,-549.8333388888889
2017-02-14,97.68,-0.18,-542.6666666666667
2017-02-15,99.790001,-0.18,-554.3888944444445
2017-02-16,96.720001,-0.18,-537.3333388888889
2017-02-17,95.910004,-0.18,-532.8333555555556
2017-02-21,95.970001,-0.18,-533.1666722222222
2017-02-22,94.75,-0.18,-526.3888888888889
2017-02-23,93.839996,-0.18,-521.3333111111111
2017-02-24,94.010002,1.13,83.19469203539823
2017-02-27,95.510002,1.13,84.52212566371682
2017-02-28,96.150002,1.13,85.08849734513275
2017-03-01,102.709999,1.13,90.89380442477876
2017-03-02,100.150002,1.13,88.6283203539823
2017-03-03,101.040001,1.13,89.41593008849559
2017-03-06,100.370003,1.13,88.82301150442478
2017-03-07,99.459999,1.13,88.0176982300885
2017-03-08,99.230003,1.13,87.81416194690266
2017-03-09,98.989998,1.13,87.60176814159293
2017-03-10,99.550003,1.13,88.09734778761063
2017-03-13,104.300003,1.13,92.30088761061948
2017-03-14,104.699997,1.13,92.65486460176992
2017-03-15,104.75,1.13,92.69911504424779
2017-03-16,106.169998,1.13,93.95575044247789
2017-03-17,110.190002,1.13,97.51327610619471
2017-03-20,111.639999,1.13,98.79645929203541
2017-03-21,111.75,1.13,98.89380530973452
2017-03-22,113.349998,1.13,100.30973274336284
2017-03-23,112.32,1.13,99.39823008849558
2017-03-24,111.919998,1.13,99.04424601769912
2017-03-27,114.650002,1.13,101.46017876106195
2017-03-28,115.18,1.13,101.92920353982302
2017-03-29,115.489998,1.13,102.20353805309736
2017-03-30,114.300003,1.13,101.15044513274337
2017-03-31,114.610001,1.13,101.42477964601771
2017-04-03,116.339996,1.13,102.95574867256639
2017-04-04,116.739998,1.13,103.30973274336284
2017-04-05,116.68,1.13,103.25663716814161
2017-04-06,117.849998,1.13,104.29203362831859
2017-04-07,116.830002,1.13,103.38938230088496
2017-04-10,116.18,1.13,102.81415929203541
2017-04-11,116.230003,1.13,102.85840973451329
2017-04-12,115.389999,1.13,102.11504336283187
2017-04-13,113.470001,1.13,100.41593008849559
2017-04-17,114.639999,1.13,101.45132654867258
2017-04-18,115.889999,1.13,102.55752123893807
2017-04-19,114.940002,1.13,101.71681592920356
2017-04-20,116.150002,1.13,102.78761238938054
2017-04-21,115.900002,1.13,102.56637345132745
2017-04-24,115.57,1.13,102.27433628318585
2017-04-25,118.220001,1.13,104.61946991150442
2017-04-26,125.190002,1.13,110.78761238938054
2017-04-27,124.5,1.13,110.17699115044249
2017-04-28,123.010002,1.13,108.85840884955753
2017-05-01,125.919998,1.13,111.43362654867258
2017-05-02,125.300003,1.13,110.88495840707967
2017-05-03,125.849998,1.13,111.37167964601771
2017-05-04,124.32,0.99,125.57575757575756
2017-05-05,122.139999,0.99,123.37373636363637
2017-05-08,120.199997,0.99,121.41413838383838
2017-05-09,123.459999,0.99,124.7070696969697
2017-05-10,123.269997,0.99,124.5151484848485
2017-05-11,122.230003,0.99,123.4646494949495
2017-05-12,125.290001,0.99,126.55555656565657
2017-05-15,125.690002,0.99,126.95959797979799
2017-05-16,127.910004,0.99,129.20202424242424
2017-05-17,122.620003,0.99,123.85858888888889
2017-05-18,122.419998,0.99,123.65656363636364
2017-05-19,121.730003,0.99,122.95959898989899
2017-05-22,125.160004,0.99,126.42424646464647
2017-05-23,124.150002,0.99,125.40404242424242
2017-05-24,124.0,0.99,125.25252525252526
2017-05-25,124.440002,0.99,125.69697171717172
2017-05-26,125.730003,0.99,127.00000303030303
2017-05-30,126.580002,0.99,127.85858787878787
2017-05-31,128.699997,0.99,129.99999696969698
2017-06-01,133.589996,0.99,134.9393898989899
2017-06-02,134.679993,0.99,136.04039696969696
2017-06-05,133.279999,0.99,134.62626161616163
2017-06-06,132.600006,0.99,133.9394
2017-06-07,132.309998,0.99,133.64646262626263
2017-06-08,134.729996,0.99,136.09090505050506
2017-06-09,129.589996,0.99,130.89898585858586
2017-06-12,130.25,0.99,131.56565656565655
2017-06-13,134.160004,0.99,135.51515555555554
2017-06-14,133.490005,0.99,134.8383888888889
2017-06-15,134.039993,0.99,135.39393232323232
2017-06-16,134.460007,0.99,135.81818888888887
2017-06-19,138.419998,0.99,139.81817979797978
2017-06-20,137.130005,0.99,138.51515656565658
2017-06-21,137.460007,0.99,138.8484919191919
2017-06-22,137.050003,0.99,138.43434646464647
2017-06-23,138.320007,0.99,139.7171787878788
2017-06-26,137.149994,0.99,138.53534747474748
2017-06-27,135.630005,0.99,137.00000505050505
2017-06-28,135.940002,0.99,137.31313333333333
2017-06-29,132.759995,0.99,134.10100505050505
2017-06-30,134.119995,0.99,135.4747424242424
2017-07-03,131.009995,0.99,132.3333282828283
2017-07-05,132.419998,0.99,133.75757373737372
2017-07-06,130.910004,0.99,132.23232727272725
2017-07-07,132.460007,0.99,133.79798686868685
2017-07-10,134.949997,0.99,136.31312828282827
2017-07-11,134.289993,0.99,135.64645757575758
2017-07-12,135.270004,0.99,136.6363676767677
2017-07-13,134.979996,0.99,136.34343030303032
2017-07-14,130.419998,0.99,131.7373717171717
2017-07-17,129.850006,0.99,131.16162222222223
2017-07-18,133.550003,0.99,134.89899292929294
2017-07-19,133.169998,0.99,134.5151494949495
2017-07-20,132.0,0.99,133.33333333333334
2017-07-21,134.139999,0.99,135.49494848484846
2017-07-24,138.529999,0.99,139.9292919191919
2017-07-25,138.979996,0.99,140.38383434343436
2017-07-26,132.0,0.99,133.33333333333334
2017-07-27,128.020004,0.99,129.31313535353536
2017-07-28,128.600006,0.99,129.89899595959596
2017-07-31,129.339996,0.99,130.64646060606063
2017-08-01,128.0,0.99,129.2929292929293
2017-08-02,125.949997,0.99,127.2222191919192
2017-08-03,126.339996,0.99,127.61615757575758
2017-08-04,127.510002,0.74,172.31081351351352
2017-08-07,130.229996,0.74,175.98648108108108
2017-08-08,130.070007,0.74,175.77027972972974
2017-08-09,129.850006,0.74,175.4729810810811
2017-08-10,126.019997,0.74,170.29729324324325
2017-08-11,125.629997,0.74,169.7702662162162
2017-08-14,128.179993,0.74,173.21620675675675
2017-08-15,136.389999,0.74,184.31080945945945
2017-08-16,136.449997,0.74,184.39188783783783
2017-08-17,134.619995,0.74,181.91891216216214
2017-08-18,134.899994,0.74,182.29728918918917
2017-08-21,135.639999,0.74,183.29729594594593
2017-08-22,136.149994,0.74,183.98647837837837
2017-08-23,134.75,0.74,182.0945945945946
2017-08-24,134.100006,0.74,181.21622432432434
2017-08-25,134.649994,0.74,181.95945135135133
2017-08-28,133.899994,0.74,180.94593783783782
2017-08-29,135.25,0.74,182.77027027027026
2017-08-30,136.100006,0.74,183.91892702702705
2017-08-31,138.990005,0.74,187.82433108108108
2017-09-01,143.419998,0.74,193.8108081081081
2017-09-05,142.5,0.74,192.56756756756758
2017-09-06,143.380005,0.74,193.75676351351353
2017-09-07,145.75,0.74,196.95945945945945
2017-09-08,144.429993,0.74,195.1756662162162
2017-09-11,145.899994,0.74,197.16215405405404
2017-09-12,145.919998,0.74,197.18918648648648
2017-09-13,145.470001,0.74,196.58108243243242
2017-09-14,144.100006,0.74,194.72973783783786
2017-09-15,143.220001,0.74,193.54054189189188
2017-09-18,143.839996,0.74,194.37837297297298
2017-09-19,147.009995,0.74,198.6621554054054
2017-09-20,145.690002,0.74,196.87838108108107
2017-09-21,145.399994,0.74,196.48647837837837
2017-09-22,144.910004,0.74,195.82432972972973
2017-09-25,141.130005,0.74,190.716222972973
2017-09-26,144.619995,0.74,195.43242567567566
2017-09-27,145.279999,0.74,196.324322972973
2017-09-28,144.380005,0.74,195.1081148648649
2017-09-29,148.919998,0.74,201.24324054054054
2017-10-02,147.070007,0.74,198.7432527027027
2017-10-03,147.089996,0.74,198.77026486486488
2017-10-04,146.970001,0.74,198.60810945945946
2017-10-05,146.960007,0.74,198.59460405405403
2017-10-06,143.940002,0.74,194.5135162162162
2017-10-09,143.369995,0.74,193.74323648648647
2017-10-10,142.539993,0.74,192.62161216216217
2017-10-11,143.270004,0.74,193.60811351351353
2017-10-12,140.759995,0.74,190.21620945945946
2017-10-13,142.330002,0.74,192.33784054054055
2017-10-16,146.809998,0.74,198.39188918918921
2017-10-17,146.399994,0.74,197.83782972972972
2017-10-18,145.330002,0.74,196.39189459459462
2017-10-19,145.529999,0.74,196.66216081081083
2017-10-20,144.440002,0.74,195.18919189189188
2017-10-23,144.759995,0.74,195.62161486486488
2017-10-24,144.910004,0.74,195.82432972972973
2017-10-25,143.509995,0.74,193.9324256756757
2017-10-26,145.339996,0.74,196.40540000000001
2017-10-27,143.149994,0.74,193.44593783783782
2017-10-30,141.210007,0.74,190.82433378378377
2017-10-31,147.490005,0.74,199.31081756756757
2017-11-01,151.550003,0.74,204.79730135135136
2017-11-02,150.050003,0.74,202.77027432432433
2017-11-03,150.089996,0.74,202.82431891891895
2017-11-06,151.389999,0.74,204.5810797297297
2017-11-07,152.190002,0.74,205.66216486486485
2017-11-08,152.789993,0.78,195.88460641025642
2017-11-09,153.589996,0.78,196.9102512820513
2017-11-10,154.029999,0.78,197.47435769230768
2017-11-13,155.240005,0.78,199.0256474358974
2017-11-14,153.600006,0.78,196.92308461538462
2017-11-15,151.619995,0.78,194.38460897435894
2017-11-16,153.199997,0.78,196.41025256410256
2017-11-17,152.279999,0.78,195.23076794871795
2017-11-20,156.960007,0.78,201.2307782051282
2017-11-21,158.570007,0.78,203.29488076923076
2017-11-22,158.690002,0.78,203.4487205128205
2017-11-24,159.419998,0.78,204.3846128205128
2017-11-27,158.490005,0.78,203.1923141025641
2017-11-28,157.5,0.78,201.9230769230769
2017-11-29,156.070007,0.78,200.08975256410255
2017-11-30,158.080002,0.78,202.66666923076923
2017-12-01,159.009995,0.78,203.85896794871795
2017-12-04,158.070007,0.78,202.65385512820512
2017-12-05,159.449997,0.78,204.42307307692306
2017-12-06,157.850006,0.78,202.37180256410258
2017-12-07,158.919998,0.78,203.74358717948715
2017-12-08,159.539993,0.78,204.53845256410256
2017-12-11,164.259995,0.78,210.58973717948717
2017-12-12,162.309998,0.78,208.08974102564102
2017-12-13,164.850006,0.78,211.34616153846153
2017-12-14,165.0,0.78,211.53846153846152
2017-12-15,166.029999,0.78,212.85897307692306
2017-12-18,165.130005,0.78,211.70513461538462
2017-12-19,166.139999,0.78,212.9999987179487
2017-12-20,168.949997,0.78,216.60256025641024
2017-12-21,168.509995,0.78,216.03845512820513
2017-12-22,167.75,0.78,215.06410256410257
2017-12-26,168.619995,0.78,216.17948076923074
2017-12-27,170.210007,0.78,218.21795769230766
2017-12-28,168.479996,0.78,215.99999487179485
2017-12-29,168.589996,0.78,216.14102051282052
2018-01-02,164.300003,0.78,210.64102948717948
2018-01-03,162.520004,0.78,208.35897948717948
2018-01-04,163.399994,0.78,209.48717179487178
2018-01-05,164.490005,0.78,210.88462179487178
2018-01-08,162.300003,0.78,208.0769269230769
2018-01-09,163.399994,0.78,209.48717179487178
2018-01-10,162.0,0.78,207.69230769230768
2018-01-11,162.5,0.78,208.33333333333331
2018-01-12,165.539993,0.78,212.23076025641026
2018-01-16,168.729996,0.78,216.32050769230767
2018-01-17,173.589996,0.78,222.55127692307693
2018-01-18,175.479996,0.78,224.97435384615383
2018-01-19,179.639999,0.78,230.307691025641
2018-01-22,195.229996,0.78,250.29486666666665
2018-01-23,194.949997,0.78,249.93589358974359
2018-01-24,200.580002,0.78,257.15384871794873
2018-01-25,200.600006,0.78,257.1794948717949
2018-01-26,180.289993,0.78,231.14101666666667
2018-01-29,163.479996,0.78,209.58973846153845
2018-01-30,171.389999,0.78,219.73076794871793
2018-01-31,165.589996,0.78,212.29486666666668
2018-02-01,170.490005,0.78,218.57692948717948
2018-02-02,166.559998,0.78,213.53845897435897
2018-02-05,165.479996,0.78,212.15384102564101
2018-02-06,163.220001,0.78,209.25641153846152
2018-02-07,177.320007,0.78,227.3333423076923
2018-02-08,169.279999,0.78,217.02563974358975
2018-02-09,166.220001,0.78,213.10256538461536
2018-02-12,162.919998,0.78,208.8717923076923
2018-02-13,164.660004,0.78,211.1025692307692
2018-02-14,164.160004,0.78,210.46154358974357
2018-02-15,164.009995,0.78,210.26922435897436
2018-02-16,164.279999,0.78,210.61538333333334
2018-02-20,164.919998,0.78,211.43589487179486
2018-02-21,166.360001,0.78,213.28205256410257
2018-02-22,164.190002,0.78,210.50000256410254
2018-02-23,167.130005,0.78,214.2692371794872
2018-02-26,169.0,0.78,216.66666666666666
2018-02-27,168.75,0.78,216.34615384615384
2018-02-28,167.5,4.81,34.82328482328482
2018-03-01,163.419998,4.81,33.97505155925156
2018-03-02,163.059998,4.81,33.90020748440749
2018-03-05,165.059998,4.81,34.31600790020791
2018-03-06,166.779999,4.81,34.67359646569647
2018-03-07,168.410004,4.81,35.012474844074845
2018-03-08,179.110001,4.81,37.23700644490645
2018-03-09,188.889999,4.81,39.27027006237007
2018-03-12,191.789993,4.81,39.87317941787942
2018-03-13,185.410004,4.81,38.54677837837838
2018-03-14,185.220001,4.81,38.507276715176715
2018-03-15,186.210007,4.81,38.71309916839917
2018-03-16,184.759995,4.81,38.411641372141375
2018-03-19,181.619995,4.81,37.75883471933472
2018-03-20,184.190002,4.81,38.29313970893971
2018-03-21,178.919998,4.81,37.19750478170479
2018-03-22,175.539993,4.81,36.49480103950104
2018-03-23,175.880005,4.81,36.56548960498961
2018-03-26,177.0,4.81,36.7983367983368
2018-03-27,177.729996,4.81,36.95010311850312
2018-03-28,176.039993,4.81,36.598751143451146
2018-03-29,182.360001,4.81,37.912682120582126
2018-04-02,181.0,4.81,37.629937629937636
2018-04-03,180.300003,4.81,37.48440810810811
2018-04-04,179.580002,4.81,37.33471975051975
2018-04-05,181.240005,4.81,37.67983471933472
2018-04-06,178.490005,4.81,37.10810914760915
2018-04-09,180.380005,4.81,37.501040540540544
2018-04-10,183.279999,4.81,38.1039498960499
2018-04-11,179.830002,4.81,37.38669480249481
2018-04-12,186.639999,4.81,38.8024945945946
2018-04-13,183.809998,4.81,38.2141367983368
2018-04-16,188.699997,4.81,39.23076860706861
2018-04-17,190.649994,4.81,39.63617338877339
2018-04-18,192.910004,4.81,40.10602993762994
2018-04-19,191.649994,4.81,39.844073596673596
2018-04-20,192.509995,4.81,40.02286798336799
2018-04-23,193.240005,4.81,40.17463721413721
2018-04-24,190.0,4.81,39.50103950103951
2018-04-25,182.889999,4.81,38.02286881496882
2018-04-26,184.259995,4.81,38.30769126819127
2018-04-27,185.110001,4.81,38.4844076923077
2018-04-30,186.190002,4.81,38.708940124740124
2018-05-01,191.850006,4.81,39.88565613305614
2018-05-02,191.029999,4.81,39.71517650727651
2018-05-03,191.619995,4.81,39.8378367983368
2018-05-04,192.410004,4.81,40.002079833679836
2018-05-07,191.910004,4.81,39.89812972972973
2018-05-08,191.75,4.81,39.86486486486487
2018-05-09,199.210007,-1.99,-100.10553115577889
2018-05-10,201.509995,-1.99,-101.26130402010051
2018-05-11,195.649994,-1.99,-98.31657989949748
2018-05-14,191.630005,-1.99,-96.29648492462312
2018-05-15,190.919998,-1.99,-95.93969748743719
2018-05-16,192.509995,-1.99,-96.73869095477387
2018-05-17,189.979996,-1.99,-95.46733467336684
2018-05-18,189.029999,-1.99,-94.98994924623116
2018-05-21,194.179993,-1.99,-97.57788592964825
2018-05-22,193.880005,-1.99,-97.42713819095478
2018-05-23,194.610001,-1.99,-97.7939703517588
2018-05-24,193.649994,-1.99,-97.31155477386935
2018-05-25,194.210007,-1.99,-97.59296834170854
2018-05-29,193.389999,-1.99,-97.1809040201005
2018-05-30,195.669998,-1.99,-98.32663216080401
2018-05-31,196.009995,-1.99,-98.49748492462312
2018-06-01,192.5,-1.99,-96.73366834170854
2018-06-04,182.830002,-1.99,-91.87437286432161
2018-06-05,176.880005,-1.99,-88.88442462311558
2018-06-06,179.509995,-1.99,-90.20602763819096
2018-06-07,176.25,-1.99,-88.5678391959799
2018-06-08,178.119995,-1.99,-89.5075351758794
2018-06-11,180.820007,-1.99,-90.86432512562814
2018-06-12,179.389999,-1.99,-90.14572814070351
2018-06-13,176.419998,-1.99,-88.65326532663316
2018-06-14,176.25,-1.99,-88.5678391959799
2018-06-15,173.309998,-1.99,-87.09045125628141
2018-06-18,175.089996,-1.99,-87.98492261306534
2018-06-19,172.419998,-1.99,-86.64321507537689
2018-06-20,174.440002,-1.99,-87.65829246231155
2018-06-21,172.0,-1.99,-86.4321608040201
2018-06-22,170.139999,-1.99,-85.49748693467336
2018-06-25,166.539993,-1.99,-83.68843869346735
2018-06-26,167.199997,-1.99,-84.02009899497487
2018-06-27,163.910004,-1.99,-82.36683618090451
2018-06-28,164.009995,-1.99,-82.41708291457287
2018-06-29,167.339996,-1.99,-84.09045025125629
2018-07-02,154.139999,-1.99,-77.45728592964824
2018-07-03,152.169998,-1.99,-76.46733567839196
2018-07-05,154.839996,-1.99,-77.80904321608041
2018-07-06,156.860001,-1.99,-78.82412110552764
2018-07-09,160.130005,-1.99,-80.4673391959799
2018-07-10,165.380005,-1.99,-83.10553015075378
2018-07-11,161.190002,-1.99,-81.00000100502513
2018-07-12,164.529999,-1.99,-82.67839145728644
2018-07-13,165.240005,-1.99,-83.0351783919598
2018-07-16,166.029999,-1.99,-83.43216030150754
2018-07-17,164.960007,-1.99,-82.89447587939698
2018-07-18,164.949997,-1.99,-82.88944572864321
2018-07-19,163.570007,-1.99,-82.19598341708543
2018-07-20,163.919998,-1.99,-82.37185829145729
2018-07-23,163.740005,-1.99,-82.28140954773869
2018-07-24,163.559998,-1.99,-82.19095376884422
2018-07-25,165.800003,-1.99,-83.31658442211055
2018-07-26,165.259995,-1.99,-83.04522361809046
2018-07-27,163.389999,-1.99,-82.10552713567839
2018-07-30,161.820007,-1.99,-81.3165864321608
2018-07-31,166.779999,-1.99,-83.80904472361809
2018-08-01,159.990005,-1.99,-80.39698743718593
2018-08-02,149.539993,-1.99,-75.14572512562815
2018-08-03,149.190002,-1.99,-74.96985025125628
