date,BWA,BWA_EPS,PE Ratio
1997-11-10,6.55,,
1997-11-11,6.48,,
1997-11-12,6.34,,
1997-11-13,6.38,,
1997-11-14,6.25,,
1997-11-17,6.09,,
1997-11-18,6.09,,
1997-11-19,6.07,,
1997-11-20,5.97,,
1997-11-21,5.97,,
1997-11-24,5.83,,
1997-11-25,5.77,,
1997-11-26,5.77,,
1997-11-28,5.89,,
1997-12-01,6.02,,
1997-12-02,6.13,,
1997-12-03,6.21,,
1997-12-04,6.06,,
1997-12-05,6.01,,
1997-12-08,6.06,,
1997-12-09,6.09,,
1997-12-10,5.97,,
1997-12-11,5.84,,
1997-12-12,5.92,,
1997-12-15,6.06,,
1997-12-16,6.19,,
1997-12-17,6.23,,
1997-12-18,6.21,,
1997-12-19,6.34,,
1997-12-22,6.23,,
1997-12-23,6.23,,
1997-12-24,6.24,,
1997-12-26,6.3,,
1997-12-29,6.46,,
1997-12-30,6.45,,
1997-12-31,6.5,,
1998-01-02,6.46,,
1998-01-05,6.45,,
1998-01-06,6.48,,
1998-01-07,6.5,,
1998-01-08,6.41,,
1998-01-09,6.2,,
1998-01-12,6.2,,
1998-01-13,6.36,,
1998-01-14,6.46,,
1998-01-15,6.59,,
1998-01-16,6.55,,
1998-01-20,6.65,,
1998-01-21,6.73,,
1998-01-22,6.55,,
1998-01-23,6.66,,
1998-01-26,6.61,,
1998-01-27,6.73,,
1998-01-28,6.78,,
1998-01-29,6.64,,
1998-01-30,6.7,,
1998-02-02,6.83,,
1998-02-03,6.8,,
1998-02-04,6.75,,
1998-02-05,6.66,,
1998-02-06,6.6,,
1998-02-09,6.69,,
1998-02-10,6.7,,
1998-02-11,6.84,,
1998-02-12,6.86,,
1998-02-13,6.88,,
1998-02-17,6.92,,
1998-02-18,6.95,,
1998-02-19,7.08,,
1998-02-20,7.14,,
1998-02-23,7.23,,
1998-02-24,7.34,,
1998-02-25,7.33,,
1998-02-26,7.42,,
1998-02-27,7.33,,
1998-03-02,7.51,,
1998-03-03,7.52,,
1998-03-04,7.61,,
1998-03-05,7.43,,
1998-03-06,7.63,,
1998-03-09,7.74,,
1998-03-10,7.66,,
1998-03-11,7.66,,
1998-03-12,7.67,,
1998-03-13,7.67,,
1998-03-16,7.66,,
1998-03-17,7.61,,
1998-03-18,7.75,,
1998-03-19,7.77,,
1998-03-20,7.89,,
1998-03-23,8.01,,
1998-03-24,8.05,,
1998-03-25,7.98,,
1998-03-26,7.98,,
1998-03-27,8.06,,
1998-03-30,7.93,,
1998-03-31,8.02,,
1998-04-01,8.22,,
1998-04-02,8.17,,
1998-04-03,8.06,,
1998-04-06,8.17,,
1998-04-07,8.06,,
1998-04-08,8.12,,
1998-04-09,8.37,,
1998-04-13,8.09,,
1998-04-14,8.31,,
1998-04-15,8.5,,
1998-04-16,8.23,,
1998-04-17,8.09,,
1998-04-20,8.22,,
1998-04-21,8.45,,
1998-04-22,8.47,,
1998-04-23,8.52,,
1998-04-24,8.38,,
1998-04-27,7.98,,
1998-04-28,8.16,,
1998-04-29,7.63,,
1998-04-30,7.77,,
1998-05-01,7.86,,
1998-05-04,7.72,,
1998-05-05,7.5,,
1998-05-06,7.38,,
1998-05-07,7.52,,
1998-05-08,7.66,,
1998-05-11,7.49,,
1998-05-12,7.41,,
1998-05-13,7.4,,
1998-05-14,7.31,,
1998-05-15,7.29,,
1998-05-18,7.3,,
1998-05-19,7.35,,
1998-05-20,7.27,,
1998-05-21,7.25,,
1998-05-22,7.18,,
1998-05-26,7.02,,
1998-05-27,7.0,,
1998-05-28,7.14,,
1998-05-29,7.13,,
1998-06-01,7.16,,
1998-06-02,7.2,,
1998-06-03,7.18,,
1998-06-04,5.94,,
1998-06-05,6.23,,
1998-06-08,6.23,,
1998-06-09,6.13,,
1998-06-10,5.88,,
1998-06-11,5.78,,
1998-06-12,5.64,,
1998-06-15,5.55,,
1998-06-16,5.58,,
1998-06-17,5.74,,
1998-06-18,5.66,,
1998-06-19,5.5,,
1998-06-22,5.49,,
1998-06-23,5.46,,
1998-06-24,5.47,,
1998-06-25,5.67,,
1998-06-26,5.59,,
1998-06-29,5.88,,
1998-06-30,6.01,,
1998-07-01,6.1,,
1998-07-02,6.06,,
1998-07-06,6.06,,
1998-07-07,6.13,,
1998-07-08,6.02,,
1998-07-09,5.97,,
1998-07-10,6.06,,
1998-07-13,6.09,,
1998-07-14,6.28,,
1998-07-15,6.33,,
1998-07-16,6.39,,
1998-07-17,6.41,,
1998-07-20,6.45,,
1998-07-21,6.25,,
1998-07-22,6.06,,
1998-07-23,5.97,,
1998-07-24,5.92,,
1998-07-27,6.05,,
1998-07-28,5.94,,
1998-07-29,6.02,,
1998-07-30,6.07,,
1998-07-31,5.88,,
1998-08-03,5.79,,
1998-08-04,5.7,,
1998-08-05,5.52,,
1998-08-06,5.52,,
1998-08-07,5.46,,
1998-08-10,5.31,,
1998-08-11,5.48,,
1998-08-12,5.64,,
1998-08-13,5.39,,
1998-08-14,5.38,,
1998-08-17,5.4,,
1998-08-18,5.58,,
1998-08-19,5.46,,
1998-08-20,5.45,,
1998-08-21,5.43,,
1998-08-24,5.45,,
1998-08-25,5.46,,
1998-08-26,5.52,,
1998-08-27,5.43,,
1998-08-28,5.34,,
1998-08-31,5.06,,
1998-09-01,5.34,,
1998-09-02,5.49,,
1998-09-03,5.45,,
1998-09-04,5.5,,
1998-09-08,5.6,,
1998-09-09,5.38,,
1998-09-10,5.3,,
1998-09-11,5.36,,
1998-09-14,5.36,,
1998-09-15,5.41,,
1998-09-16,5.27,,
1998-09-17,5.09,,
1998-09-18,5.13,,
1998-09-21,5.08,,
1998-09-22,4.98,,
1998-09-23,4.99,,
1998-09-24,4.99,,
1998-09-25,4.98,,
1998-09-28,4.95,,
1998-09-29,4.8,,
1998-09-30,4.63,,
1998-10-01,4.16,,
1998-10-02,4.38,,
1998-10-05,4.5,,
1998-10-06,4.45,,
1998-10-07,4.56,,
1998-10-08,4.31,,
1998-10-09,4.31,,
1998-10-12,4.41,,
1998-10-13,4.5,,
1998-10-14,4.59,,
1998-10-15,4.68,,
1998-10-16,5.07,,
1998-10-19,4.98,,
1998-10-20,5.1,,
1998-10-21,5.13,,
1998-10-22,5.3,,
1998-10-23,5.44,,
1998-10-26,5.81,,
1998-10-27,5.76,,
1998-10-28,5.94,,
1998-10-29,5.92,,
1998-10-30,5.86,,
1998-11-02,6.06,,
1998-11-03,6.06,,
1998-11-04,6.2,,
1998-11-05,6.34,,
1998-11-06,6.26,,
1998-11-09,6.25,,
1998-11-10,6.22,,
1998-11-11,6.13,,
1998-11-12,6.02,,
1998-11-13,6.07,,
1998-11-16,6.24,,
1998-11-17,6.23,,
1998-11-18,6.27,,
1998-11-19,6.38,,
1998-11-20,6.38,,
1998-11-23,6.38,,
1998-11-24,6.37,,
1998-11-25,6.47,,
1998-11-27,6.39,,
1998-11-30,6.23,,
1998-12-01,6.15,,
1998-12-02,6.08,,
1998-12-03,6.07,,
1998-12-04,5.88,,
1998-12-07,5.88,,
1998-12-08,5.87,,
1998-12-09,5.73,,
1998-12-10,5.6,,
1998-12-11,6.06,,
1998-12-14,6.25,,
1998-12-15,6.63,,
1998-12-16,6.54,,
1998-12-17,6.44,,
1998-12-18,6.34,,
1998-12-21,6.22,,
1998-12-22,5.97,,
1998-12-23,6.29,,
1998-12-24,6.23,,
1998-12-28,6.38,,
1998-12-29,6.56,,
1998-12-30,6.79,,
1998-12-31,6.98,,
1999-01-04,6.81,,
1999-01-05,6.72,,
1999-01-06,6.67,,
1999-01-07,6.72,,
1999-01-08,6.66,,
1999-01-11,6.66,,
1999-01-12,6.46,,
1999-01-13,6.39,,
1999-01-14,6.34,,
1999-01-15,6.52,,
1999-01-19,6.48,,
1999-01-20,6.44,,
1999-01-21,6.48,,
1999-01-22,6.36,,
1999-01-25,6.22,,
1999-01-26,6.16,,
1999-01-27,5.94,,
1999-01-28,5.98,,
1999-01-29,6.02,,
1999-02-01,6.07,,
1999-02-02,5.96,,
1999-02-03,5.84,,
1999-02-04,5.63,,
1999-02-05,5.39,,
1999-02-08,5.65,,
1999-02-09,5.55,,
1999-02-10,5.37,,
1999-02-11,5.55,,
1999-02-12,5.61,,
1999-02-16,5.54,,
1999-02-17,5.41,,
1999-02-18,5.47,,
1999-02-19,5.45,,
1999-02-22,5.52,,
1999-02-23,5.66,,
1999-02-24,5.58,,
1999-02-25,5.39,,
1999-02-26,5.45,,
1999-03-01,5.72,,
1999-03-02,5.76,,
1999-03-03,5.84,,
1999-03-04,5.96,,
1999-03-05,6.06,,
1999-03-08,5.95,,
1999-03-09,5.93,,
1999-03-10,5.8,,
1999-03-11,5.8,,
1999-03-12,5.77,,
1999-03-15,5.77,,
1999-03-16,5.61,,
1999-03-17,5.58,,
1999-03-18,5.59,,
1999-03-19,5.65,,
1999-03-22,5.55,,
1999-03-23,5.47,,
1999-03-24,5.48,,
1999-03-25,5.52,,
1999-03-26,5.47,,
1999-03-29,5.61,,
1999-03-30,5.93,,
1999-03-31,5.98,,
1999-04-01,5.91,,
1999-04-05,5.98,,
1999-04-06,5.96,,
1999-04-07,5.91,,
1999-04-08,5.91,,
1999-04-09,5.92,,
1999-04-12,6.06,,
1999-04-13,6.24,,
1999-04-14,6.36,,
1999-04-15,6.62,,
1999-04-16,6.8,,
1999-04-19,7.24,,
1999-04-20,7.0,,
1999-04-21,7.0,,
1999-04-22,6.91,,
1999-04-23,6.8,,
1999-04-26,6.8,,
1999-04-27,6.97,,
1999-04-28,7.35,,
1999-04-29,7.22,,
1999-04-30,7.09,,
1999-05-03,6.96,,
1999-05-04,7.16,,
1999-05-05,7.18,,
1999-05-06,7.16,,
1999-05-07,7.25,,
1999-05-10,7.37,,
1999-05-11,7.41,,
1999-05-12,7.41,,
1999-05-13,7.47,,
1999-05-14,7.45,,
1999-05-17,7.27,,
1999-05-18,7.22,,
1999-05-19,7.28,,
1999-05-20,7.19,,
1999-05-21,7.2,,
1999-05-24,7.05,,
1999-05-25,6.98,,
1999-05-26,6.86,,
1999-05-27,6.72,,
1999-05-28,6.93,,
1999-06-01,6.97,,
1999-06-02,7.02,,
1999-06-03,7.25,,
1999-06-04,7.2,,
1999-06-07,7.16,,
1999-06-08,7.14,,
1999-06-09,7.09,,
1999-06-10,6.98,,
1999-06-11,6.88,,
1999-06-14,6.91,,
1999-06-15,6.86,,
1999-06-16,6.81,,
1999-06-17,6.98,,
1999-06-18,6.95,,
1999-06-21,6.9,,
1999-06-22,6.84,,
1999-06-23,6.86,,
1999-06-24,6.88,,
1999-06-25,6.93,,
1999-06-28,7.06,,
1999-06-29,7.01,,
1999-06-30,6.88,,
1999-07-01,6.97,,
1999-07-02,7.13,,
1999-07-06,7.18,,
1999-07-07,7.12,,
1999-07-08,7.13,,
1999-07-09,7.12,,
1999-07-12,7.02,,
1999-07-13,6.97,,
1999-07-14,6.91,,
1999-07-15,6.91,,
1999-07-16,6.8,,
1999-07-19,6.8,,
1999-07-20,6.73,,
1999-07-21,6.87,,
1999-07-22,6.7,,
1999-07-23,6.64,,
1999-07-26,6.5,,
1999-07-27,6.59,,
1999-07-28,6.59,,
1999-07-29,6.38,,
1999-07-30,6.35,,
1999-08-02,6.23,,
1999-08-03,6.14,,
1999-08-04,6.3,,
1999-08-05,6.11,,
1999-08-06,6.05,,
1999-08-09,6.05,,
1999-08-10,5.84,,
1999-08-11,5.94,,
1999-08-12,5.92,,
1999-08-13,5.91,,
1999-08-16,5.84,,
1999-08-17,5.94,,
1999-08-18,6.08,,
1999-08-19,6.13,,
1999-08-20,6.15,,
1999-08-23,6.2,,
1999-08-24,6.09,,
1999-08-25,6.19,,
1999-08-26,6.16,,
1999-08-27,6.07,,
1999-08-30,6.0,,
1999-08-31,5.92,,
1999-09-01,5.95,,
1999-09-02,5.79,,
1999-09-03,5.8,,
1999-09-07,5.92,,
1999-09-08,5.92,,
1999-09-09,5.88,,
1999-09-10,5.81,,
1999-09-13,5.88,,
1999-09-14,5.73,,
1999-09-15,5.66,,
1999-09-16,5.48,,
1999-09-17,5.52,,
1999-09-20,5.51,,
1999-09-21,5.39,,
1999-09-22,5.46,,
1999-09-23,5.27,,
1999-09-24,5.23,,
1999-09-27,5.38,,
1999-09-28,5.28,,
1999-09-29,5.13,,
1999-09-30,5.38,,
1999-10-01,5.27,,
1999-10-04,5.34,,
1999-10-05,5.04,,
1999-10-06,5.12,,
1999-10-07,5.27,,
1999-10-08,5.25,,
1999-10-11,5.32,,
1999-10-12,5.27,,
1999-10-13,5.25,,
1999-10-14,5.17,,
1999-10-15,5.09,,
1999-10-18,5.06,,
1999-10-19,4.92,,
1999-10-20,4.77,,
1999-10-21,4.62,,
1999-10-22,4.7,,
1999-10-25,4.72,,
1999-10-26,4.7,,
1999-10-27,4.75,,
1999-10-28,4.88,,
1999-10-29,4.94,,
1999-11-01,4.98,,
1999-11-02,5.04,,
1999-11-03,5.05,,
1999-11-04,5.05,,
1999-11-05,5.06,,
1999-11-08,5.06,,
1999-11-09,4.94,,
1999-11-10,4.95,,
1999-11-11,4.93,,
1999-11-12,5.16,,
1999-11-15,5.23,,
1999-11-16,5.24,,
1999-11-17,5.2,,
1999-11-18,5.18,,
1999-11-19,5.27,,
1999-11-22,5.25,,
1999-11-23,4.98,,
1999-11-24,5.03,,
1999-11-26,5.05,,
1999-11-29,5.08,,
1999-11-30,5.06,,
1999-12-01,5.09,,
1999-12-02,5.02,,
1999-12-03,5.07,,
1999-12-06,4.98,,
1999-12-07,5.0,,
1999-12-08,5.02,,
1999-12-09,5.0,,
1999-12-10,4.98,,
1999-12-13,4.88,,
1999-12-14,4.91,,
1999-12-15,4.97,,
1999-12-16,5.01,,
1999-12-17,4.88,,
1999-12-20,4.86,,
1999-12-21,4.91,,
1999-12-22,4.92,,
1999-12-23,5.02,,
1999-12-27,4.91,,
1999-12-28,5.07,,
1999-12-29,5.05,,
1999-12-30,5.05,,
1999-12-31,5.06,,
2000-01-03,4.84,,
2000-01-04,4.84,,
2000-01-05,4.86,,
2000-01-06,4.8,,
2000-01-07,4.93,,
2000-01-10,4.88,,
2000-01-11,4.86,,
2000-01-12,4.85,,
2000-01-13,4.88,,
2000-01-14,4.84,,
2000-01-18,4.76,,
2000-01-19,4.7,,
2000-01-20,4.68,,
2000-01-21,4.67,,
2000-01-24,4.57,,
2000-01-25,4.46,,
2000-01-26,4.44,,
2000-01-27,4.34,,
2000-01-28,4.23,,
2000-01-31,4.2,,
2000-02-01,4.05,,
2000-02-02,4.06,,
2000-02-03,4.19,,
2000-02-04,4.14,,
2000-02-07,4.09,,
2000-02-08,4.13,,
2000-02-09,4.16,,
2000-02-10,4.2,,
2000-02-11,4.16,,
2000-02-14,4.21,,
2000-02-15,4.25,,
2000-02-16,4.12,,
2000-02-17,4.02,,
2000-02-18,3.93,,
2000-02-22,3.94,,
2000-02-23,3.88,,
2000-02-24,3.76,,
2000-02-25,3.88,,
2000-02-28,3.88,,
2000-02-29,4.0,,
2000-03-01,4.06,,
2000-03-02,4.13,,
2000-03-03,4.08,,
2000-03-06,4.09,,
2000-03-07,3.99,,
2000-03-08,3.91,,
2000-03-09,3.88,,
2000-03-10,3.97,,
2000-03-13,4.05,,
2000-03-14,4.07,,
2000-03-15,4.16,,
2000-03-16,4.34,,
2000-03-17,4.56,,
2000-03-20,4.52,,
2000-03-21,4.59,,
2000-03-22,4.57,,
2000-03-23,4.66,,
2000-03-24,4.61,,
2000-03-27,4.52,,
2000-03-28,4.51,,
2000-03-29,4.39,,
2000-03-30,4.54,,
2000-03-31,4.92,,
2000-04-03,4.74,,
2000-04-04,4.66,,
2000-04-05,4.83,,
2000-04-06,4.91,,
2000-04-07,4.91,,
2000-04-10,4.95,,
2000-04-11,5.0,,
2000-04-12,5.2,,
2000-04-13,5.11,,
2000-04-14,4.87,,
2000-04-17,4.73,,
2000-04-18,4.9,,
2000-04-19,4.98,,
2000-04-20,4.95,,
2000-04-24,4.91,,
2000-04-25,5.22,,
2000-04-26,5.22,,
2000-04-27,5.12,,
2000-04-28,5.23,,
2000-05-01,5.27,,
2000-05-02,5.26,,
2000-05-03,5.0,,
2000-05-04,5.12,,
2000-05-05,5.23,,
2000-05-08,5.13,,
2000-05-09,5.3,,
2000-05-10,5.33,,
2000-05-11,5.49,,
2000-05-12,5.41,,
2000-05-15,5.38,,
2000-05-16,5.52,,
2000-05-17,5.46,,
2000-05-18,5.42,,
2000-05-19,5.38,,
2000-05-22,5.22,,
2000-05-23,5.16,,
2000-05-24,5.19,,
2000-05-25,5.15,,
2000-05-26,4.98,,
2000-05-30,5.09,,
2000-05-31,4.97,,
2000-06-01,5.08,,
2000-06-02,5.07,,
2000-06-05,5.13,,
2000-06-06,5.01,,
2000-06-07,5.02,,
2000-06-08,4.9,,
2000-06-09,4.73,,
2000-06-12,4.83,,
2000-06-13,4.81,,
2000-06-14,4.73,,
2000-06-15,4.63,,
2000-06-16,4.48,,
2000-06-19,4.52,,
2000-06-20,4.48,,
2000-06-21,4.45,,
2000-06-22,4.52,,
2000-06-23,4.58,,
2000-06-26,4.59,,
2000-06-27,4.61,,
2000-06-28,4.63,,
2000-06-29,4.61,,
2000-06-30,4.39,,
2000-07-03,4.63,,
2000-07-05,4.6,,
2000-07-06,4.59,,
2000-07-07,4.48,,
2000-07-10,4.63,,
2000-07-11,4.59,,
2000-07-12,4.63,,
2000-07-13,4.58,,
2000-07-14,4.59,,
2000-07-17,4.6,,
2000-07-18,4.59,,
2000-07-19,4.62,,
2000-07-20,4.62,,
2000-07-21,4.5,,
2000-07-24,4.48,,
2000-07-25,4.45,,
2000-07-26,4.34,,
2000-07-27,4.3,,
2000-07-28,4.17,,
2000-07-31,4.24,,
2000-08-01,4.3,,
2000-08-02,4.38,,
2000-08-03,4.45,,
2000-08-04,4.5,,
2000-08-07,4.48,,
2000-08-08,4.52,,
2000-08-09,4.41,,
2000-08-10,4.41,,
2000-08-11,4.63,,
2000-08-14,4.6,,
2000-08-15,4.57,,
2000-08-16,4.61,,
2000-08-17,4.55,,
2000-08-18,4.53,,
2000-08-21,4.5,,
2000-08-22,4.59,,
2000-08-23,4.57,,
2000-08-24,4.55,,
2000-08-25,4.49,,
2000-08-28,4.45,,
2000-08-29,4.48,,
2000-08-30,4.27,,
2000-08-31,4.3,,
2000-09-01,4.36,,
2000-09-05,4.38,,
2000-09-06,4.41,,
2000-09-07,4.34,,
2000-09-08,4.36,,
2000-09-11,4.34,,
2000-09-12,4.24,,
2000-09-13,4.24,,
2000-09-14,4.18,,
2000-09-15,4.03,,
2000-09-18,4.02,,
2000-09-19,3.98,,
2000-09-20,4.01,,
2000-09-21,3.98,,
2000-09-22,4.02,,
2000-09-25,4.09,,
2000-09-26,4.0,,
2000-09-27,3.95,,
2000-09-28,4.22,,
2000-09-29,4.14,,
2000-10-02,4.2,,
2000-10-03,4.18,,
2000-10-04,4.63,,
2000-10-05,4.67,,
2000-10-06,4.52,,
2000-10-09,4.57,,
2000-10-10,4.27,,
2000-10-11,4.26,,
2000-10-12,4.13,,
2000-10-13,4.18,,
2000-10-16,4.18,,
2000-10-17,4.19,,
2000-10-18,4.2,,
2000-10-19,4.28,,
2000-10-20,4.14,,
2000-10-23,4.34,,
2000-10-24,4.44,,
2000-10-25,4.48,,
2000-10-26,4.43,,
2000-10-27,4.46,,
2000-10-30,4.66,,
2000-10-31,4.72,,
2000-11-01,4.73,,
2000-11-02,4.77,,
2000-11-03,4.56,,
2000-11-06,4.64,,
2000-11-07,4.53,,
2000-11-08,4.54,,
2000-11-09,4.59,,
2000-11-10,4.53,,
2000-11-13,4.59,,
2000-11-14,4.56,,
2000-11-15,4.66,,
2000-11-16,4.55,,
2000-11-17,4.49,,
2000-11-20,4.51,,
2000-11-21,4.47,,
2000-11-22,4.41,,
2000-11-24,4.56,,
2000-11-27,4.59,,
2000-11-28,4.54,,
2000-11-29,4.59,,
2000-11-30,4.58,,
2000-12-01,4.59,,
2000-12-04,4.41,,
2000-12-05,4.42,,
2000-12-06,4.42,,
2000-12-07,4.4,,
2000-12-08,4.55,,
2000-12-11,4.43,,
2000-12-12,4.34,,
2000-12-13,4.29,,
2000-12-14,4.3,,
2000-12-15,4.34,,
2000-12-18,4.33,,
2000-12-19,4.3,,
2000-12-20,4.23,,
2000-12-21,4.37,,
2000-12-22,4.48,,
2000-12-26,4.7,,
2000-12-27,4.92,,
2000-12-28,5.0,,
2000-12-29,5.0,,
2001-01-02,4.97,,
2001-01-03,5.3,,
2001-01-04,5.38,,
2001-01-05,5.16,,
2001-01-08,5.2,,
2001-01-09,5.0,,
2001-01-10,4.95,,
2001-01-11,5.03,,
2001-01-12,4.99,,
2001-01-16,5.0,,
2001-01-17,5.09,,
2001-01-18,5.02,,
2001-01-19,4.89,,
2001-01-22,4.98,,
2001-01-23,5.12,,
2001-01-24,5.04,,
2001-01-25,5.26,,
2001-01-26,5.26,,
2001-01-29,5.36,,
2001-01-30,5.26,,
2001-01-31,5.28,,
2001-02-01,5.33,,
2001-02-02,5.39,,
2001-02-05,5.38,,
2001-02-06,5.6,,
2001-02-07,5.54,,
2001-02-08,5.5,,
2001-02-09,5.37,,
2001-02-12,5.41,,
2001-02-13,5.42,,
2001-02-14,5.42,,
2001-02-15,5.43,,
2001-02-16,5.42,,
2001-02-20,5.36,,
2001-02-21,5.31,,
2001-02-22,5.25,,
2001-02-23,5.34,,
2001-02-26,5.49,,
2001-02-27,5.54,,
2001-02-28,5.46,,
2001-03-01,5.41,,
2001-03-02,5.63,,
2001-03-05,5.6,,
2001-03-06,5.63,,
2001-03-07,5.66,,
2001-03-08,5.73,,
2001-03-09,5.7,,
2001-03-12,5.62,,
2001-03-13,5.51,,
2001-03-14,5.39,,
2001-03-15,5.38,,
2001-03-16,5.26,,
2001-03-19,5.41,,
2001-03-20,5.23,,
2001-03-21,5.06,,
2001-03-22,4.86,,
2001-03-23,5.04,,
2001-03-26,5.23,,
2001-03-27,5.29,,
2001-03-28,5.17,,
2001-03-29,5.01,,
2001-03-30,5.01,,
2001-04-02,5.01,,
2001-04-03,4.95,,
2001-04-04,5.04,,
2001-04-05,5.11,,
2001-04-06,5.14,,
2001-04-09,5.26,,
2001-04-10,5.41,,
2001-04-11,5.28,,
2001-04-12,5.4,,
2001-04-16,5.48,,
2001-04-17,5.53,,
2001-04-18,5.61,,
2001-04-19,5.71,,
2001-04-20,5.71,,
2001-04-23,5.63,,
2001-04-24,5.66,,
2001-04-25,5.63,,
2001-04-26,5.61,,
2001-04-27,5.58,,
2001-04-30,5.57,,
2001-05-01,5.53,,
2001-05-02,5.58,,
2001-05-03,5.5,,
2001-05-04,5.5,,
2001-05-07,5.49,,
2001-05-08,5.43,,
2001-05-09,5.41,,
2001-05-10,5.39,,
2001-05-11,5.29,,
2001-05-14,5.36,,
2001-05-15,5.5,,
2001-05-16,5.71,,
2001-05-17,5.73,,
2001-05-18,5.69,,
2001-05-21,5.73,,
2001-05-22,5.74,,
2001-05-23,5.73,,
2001-05-24,5.81,,
2001-05-25,5.85,,
2001-05-29,5.84,,
2001-05-30,5.7,,
2001-05-31,5.66,,
2001-06-01,5.9,,
2001-06-04,5.87,,
2001-06-05,5.96,,
2001-06-06,5.92,,
2001-06-07,5.87,,
2001-06-08,5.87,,
2001-06-11,5.91,,
2001-06-12,5.75,,
2001-06-13,5.72,,
2001-06-14,5.55,,
2001-06-15,5.54,,
2001-06-18,5.56,,
2001-06-19,5.54,,
2001-06-20,5.67,,
2001-06-21,5.88,,
2001-06-22,5.92,,
2001-06-25,5.92,,
2001-06-26,6.08,,
2001-06-27,6.02,,
2001-06-28,6.13,,
2001-06-29,6.2,,
2001-07-02,6.09,,
2001-07-03,6.03,,
2001-07-05,6.01,,
2001-07-06,5.93,,
2001-07-09,6.04,,
2001-07-10,6.14,,
2001-07-11,6.23,,
2001-07-12,6.35,,
2001-07-13,6.4,,
2001-07-16,6.36,,
2001-07-17,6.45,,
2001-07-18,6.42,,
2001-07-19,6.38,,
2001-07-20,6.39,,
2001-07-23,6.26,,
2001-07-24,5.93,,
2001-07-25,6.03,,
2001-07-26,6.28,,
2001-07-27,6.41,,
2001-07-30,6.54,,
2001-07-31,6.62,,
2001-08-01,6.79,,
2001-08-02,6.55,,
2001-08-03,6.61,,
2001-08-06,6.61,,
2001-08-07,6.81,,
2001-08-08,6.74,,
2001-08-09,6.74,,
2001-08-10,6.74,,
2001-08-13,6.57,,
2001-08-14,6.59,,
2001-08-15,6.73,,
2001-08-16,6.76,,
2001-08-17,6.02,,
2001-08-20,6.04,,
2001-08-21,5.97,,
2001-08-22,6.34,,
2001-08-23,6.26,,
2001-08-24,6.34,,
2001-08-27,6.3,,
2001-08-28,6.3,,
2001-08-29,6.38,,
2001-08-30,6.31,,
2001-08-31,6.39,,
2001-09-04,6.46,,
2001-09-05,6.45,,
2001-09-06,6.39,,
2001-09-07,6.15,,
2001-09-10,6.07,,
2001-09-17,5.38,,
2001-09-18,5.11,,
2001-09-19,4.94,,
2001-09-20,4.56,,
2001-09-21,4.57,,
2001-09-24,5.07,,
2001-09-25,4.92,,
2001-09-26,4.71,,
2001-09-27,4.87,,
2001-09-28,5.04,,
2001-10-01,4.99,,
2001-10-02,5.13,,
2001-10-03,5.33,,
2001-10-04,5.36,,
2001-10-05,5.36,,
2001-10-08,5.3,,
2001-10-09,5.25,,
2001-10-10,5.58,,
2001-10-11,5.58,,
2001-10-12,5.52,,
2001-10-15,5.53,,
2001-10-16,5.61,,
2001-10-17,5.39,,
2001-10-18,5.44,,
2001-10-19,5.49,,
2001-10-22,5.62,,
2001-10-23,5.65,,
2001-10-24,5.51,,
2001-10-25,5.47,,
2001-10-26,5.37,,
2001-10-29,5.38,,
2001-10-30,5.33,,
2001-10-31,5.34,,
2001-11-01,5.35,,
2001-11-02,5.44,,
2001-11-05,5.54,,
2001-11-06,5.59,,
2001-11-07,5.56,,
2001-11-08,5.48,,
2001-11-09,5.51,,
2001-11-12,5.47,,
2001-11-13,5.58,,
2001-11-14,5.7,,
2001-11-15,5.85,,
2001-11-16,5.92,,
2001-11-19,5.86,,
2001-11-20,5.7,,
2001-11-21,5.67,,
2001-11-23,5.81,,
2001-11-26,5.76,,
2001-11-27,5.64,,
2001-11-28,5.64,,
2001-11-29,5.7,,
2001-11-30,5.75,,
2001-12-03,5.78,,
2001-12-04,5.9,,
2001-12-05,6.0,,
2001-12-06,6.24,,
2001-12-07,6.13,,
2001-12-10,6.14,,
2001-12-11,6.19,,
2001-12-12,6.2,,
2001-12-13,6.19,,
2001-12-14,6.15,,
2001-12-17,6.27,,
2001-12-18,6.43,,
2001-12-19,6.35,,
2001-12-20,6.27,,
2001-12-21,6.4,,
2001-12-24,6.43,,
2001-12-26,6.47,,
2001-12-27,6.52,,
2001-12-28,6.53,,
2001-12-31,6.53,,
2002-01-02,6.55,,
2002-01-03,6.56,,
2002-01-04,6.63,,
2002-01-07,6.51,,
2002-01-08,6.61,,
2002-01-09,6.58,,
2002-01-10,6.51,,
2002-01-11,6.59,,
2002-01-14,6.41,,
2002-01-15,6.39,,
2002-01-16,6.31,,
2002-01-17,6.47,,
2002-01-18,6.38,,
2002-01-22,6.49,,
2002-01-23,6.58,,
2002-01-24,6.45,,
2002-01-25,6.76,,
2002-01-28,6.75,,
2002-01-29,6.79,,
2002-01-30,6.88,,
2002-01-31,6.93,,
2002-02-01,6.9,,
2002-02-04,6.85,,
2002-02-05,6.75,,
2002-02-06,6.85,,
2002-02-07,6.71,,
2002-02-08,6.94,,
2002-02-11,7.07,,
2002-02-12,7.06,,
2002-02-13,7.16,,
2002-02-14,7.13,,
2002-02-15,7.12,,
2002-02-19,7.04,,
2002-02-20,7.29,,
2002-02-21,7.24,,
