date,ESS,ESS_EPS,PE Ratio
2008-08-01,122.7,0.6,204.5
2008-08-04,118.9,0.6,198.16666666666669
2008-08-05,123.61,0.6,206.01666666666668
2008-08-06,119.43,0.35,341.22857142857146
2008-08-07,115.76,0.35,330.7428571428572
2008-08-08,120.69,0.35,344.8285714285714
2008-08-11,122.2,0.35,349.14285714285717
2008-08-12,119.61,0.35,341.7428571428572
2008-08-13,120.8,0.35,345.14285714285717
2008-08-14,122.08,0.35,348.8
2008-08-15,122.16,0.35,349.02857142857147
2008-08-18,119.31,0.35,340.8857142857143
2008-08-19,116.21,0.35,332.0285714285714
2008-08-20,115.84,0.35,330.9714285714286
2008-08-21,114.99,0.35,328.54285714285714
2008-08-22,119.2,0.35,340.5714285714286
2008-08-25,116.55,0.35,333.0
2008-08-26,116.06,0.35,331.6
2008-08-27,116.28,0.35,332.22857142857146
2008-08-28,118.47,0.35,338.4857142857143
2008-08-29,117.35,0.35,335.2857142857143
2008-09-02,117.55,0.35,335.8571428571429
2008-09-03,119.74,0.35,342.1142857142857
2008-09-04,115.61,0.35,330.31428571428575
2008-09-05,117.89,0.35,336.8285714285715
2008-09-08,121.99,0.35,348.54285714285714
2008-09-09,114.91,0.35,328.31428571428575
2008-09-10,115.73,0.35,330.6571428571429
2008-09-11,116.75,0.35,333.5714285714286
2008-09-12,117.12,0.35,334.6285714285715
2008-09-15,107.0,0.35,305.7142857142857
2008-09-16,117.17,0.35,334.7714285714286
2008-09-17,112.3,0.35,320.8571428571429
2008-09-18,129.0,0.35,368.5714285714286
2008-09-19,125.5,0.35,358.5714285714286
2008-09-22,113.98,0.35,325.6571428571429
2008-09-23,116.91,0.35,334.02857142857147
2008-09-24,115.5,0.35,330.0
2008-09-25,117.38,0.35,335.37142857142857
2008-09-26,118.99,0.35,339.9714285714286
2008-09-29,111.34,0.35,318.11428571428576
2008-09-30,118.33,0.35,338.0857142857143
2008-10-01,116.35,0.35,332.42857142857144
2008-10-02,112.6,0.35,321.7142857142857
2008-10-03,112.5,0.35,321.42857142857144
2008-10-06,105.75,0.35,302.14285714285717
2008-10-07,105.0,0.35,300.0
2008-10-08,104.68,0.35,299.08571428571435
2008-10-09,97.0,0.35,277.14285714285717
2008-10-10,102.98,0.35,294.22857142857146
2008-10-13,112.5,0.35,321.42857142857144
2008-10-14,101.4,0.35,289.7142857142857
2008-10-15,87.17,0.35,249.05714285714288
2008-10-16,89.55,0.35,255.85714285714286
2008-10-17,91.29,0.35,260.8285714285715
2008-10-20,94.58,0.35,270.22857142857146
2008-10-21,92.16,0.35,263.31428571428575
2008-10-22,87.01,0.35,248.60000000000002
2008-10-23,89.16,0.35,254.74285714285716
2008-10-24,85.9,0.35,245.42857142857147
2008-10-27,84.53,0.35,241.51428571428573
2008-10-28,96.51,0.35,275.7428571428572
2008-10-29,95.0,0.35,271.42857142857144
2008-10-30,91.85,0.35,262.42857142857144
2008-10-31,97.3,0.35,278.0
2008-11-03,87.58,0.36,243.27777777777777
2008-11-04,87.59,0.36,243.30555555555557
2008-11-05,79.2,0.36,220.00000000000003
2008-11-06,78.28,0.36,217.44444444444446
2008-11-07,83.55,0.36,232.08333333333334
2008-11-10,79.78,0.36,221.61111111111111
2008-11-11,77.54,0.36,215.3888888888889
2008-11-12,74.33,0.36,206.47222222222223
2008-11-13,82.03,0.36,227.86111111111111
2008-11-14,72.97,0.36,202.69444444444446
2008-11-17,69.19,0.36,192.19444444444446
2008-11-18,70.02,0.36,194.5
2008-11-19,63.95,0.36,177.6388888888889
2008-11-20,66.76,0.36,185.44444444444446
2008-11-21,70.02,0.36,194.5
2008-11-24,78.1,0.36,216.94444444444443
2008-11-25,84.01,0.36,233.36111111111114
2008-11-26,86.42,0.36,240.05555555555557
2008-11-28,86.47,0.36,240.19444444444446
2008-12-01,69.43,0.36,192.86111111111114
2008-12-02,77.79,0.36,216.08333333333337
2008-12-03,82.79,0.36,229.97222222222226
2008-12-04,80.14,0.36,222.61111111111111
2008-12-05,85.59,0.36,237.75000000000003
2008-12-08,86.09,0.36,239.1388888888889
2008-12-09,79.0,0.36,219.44444444444446
2008-12-10,82.63,0.36,229.52777777777777
2008-12-11,72.35,0.36,200.9722222222222
2008-12-12,80.21,0.36,222.80555555555554
2008-12-15,74.27,0.36,206.30555555555554
2008-12-16,81.5,0.36,226.38888888888889
2008-12-17,81.79,0.36,227.19444444444446
2008-12-18,76.55,0.36,212.63888888888889
2008-12-19,79.29,0.36,220.25000000000003
2008-12-22,76.02,0.36,211.16666666666666
2008-12-23,74.41,0.36,206.69444444444443
2008-12-24,75.02,0.36,208.38888888888889
2008-12-26,75.44,0.36,209.55555555555554
2008-12-29,71.39,0.36,198.30555555555557
2008-12-30,73.89,0.36,205.25
2008-12-31,76.75,0.36,213.19444444444446
2009-01-02,74.98,0.36,208.2777777777778
2009-01-05,74.82,0.36,207.83333333333331
2009-01-06,76.28,0.36,211.88888888888889
2009-01-07,74.75,0.36,207.63888888888889
2009-01-08,72.56,0.36,201.55555555555557
2009-01-09,68.31,0.36,189.75
2009-01-12,63.11,0.36,175.30555555555557
2009-01-13,65.69,0.36,182.47222222222223
2009-01-14,64.08,0.36,178.0
2009-01-15,67.95,0.36,188.75000000000003
2009-01-16,71.16,0.36,197.66666666666666
2009-01-20,65.72,0.36,182.55555555555557
2009-01-21,69.94,0.36,194.27777777777777
2009-01-22,65.5,0.36,181.94444444444446
2009-01-23,67.0,0.36,186.11111111111111
2009-01-26,66.61,0.36,185.02777777777777
2009-01-27,68.15,0.36,189.30555555555557
2009-01-28,71.89,0.36,199.69444444444446
2009-01-29,68.8,0.36,191.11111111111111
2009-01-30,66.05,0.36,183.47222222222223
2009-02-02,65.47,0.36,181.86111111111111
2009-02-03,63.08,0.36,175.22222222222223
2009-02-04,61.74,0.36,171.5
2009-02-05,56.14,0.36,155.94444444444446
2009-02-06,58.98,0.36,163.83333333333334
2009-02-09,61.47,0.36,170.75
2009-02-10,57.88,0.36,160.7777777777778
2009-02-11,58.9,0.36,163.61111111111111
2009-02-12,57.06,0.36,158.5
2009-02-13,54.6,0.36,151.66666666666669
2009-02-17,52.16,0.36,144.88888888888889
2009-02-18,52.75,0.36,146.52777777777777
2009-02-19,51.15,0.36,142.08333333333334
2009-02-20,55.17,0.36,153.25
2009-02-23,53.05,0.36,147.36111111111111
2009-02-24,56.29,0.36,156.36111111111111
2009-02-25,56.09,0.36,155.80555555555557
2009-02-26,53.95,0.36,149.86111111111111
2009-02-27,54.4,0.35,155.42857142857144
2009-03-02,50.76,0.35,145.02857142857144
2009-03-03,53.78,0.35,153.65714285714287
2009-03-04,56.49,0.35,161.4
2009-03-05,54.41,0.35,155.45714285714286
2009-03-06,55.19,0.35,157.68571428571428
2009-03-09,56.32,0.35,160.91428571428574
2009-03-10,63.0,0.35,180.0
2009-03-11,63.16,0.35,180.45714285714286
2009-03-12,66.67,0.35,190.4857142857143
2009-03-13,65.76,0.35,187.8857142857143
2009-03-16,61.04,0.35,174.4
2009-03-17,66.16,0.35,189.02857142857144
2009-03-18,66.54,0.35,190.11428571428576
2009-03-19,61.5,0.35,175.71428571428572
2009-03-20,56.54,0.35,161.54285714285714
2009-03-23,64.91,0.35,185.45714285714286
2009-03-24,60.25,0.35,172.14285714285717
2009-03-25,60.98,0.35,174.22857142857143
2009-03-26,61.24,0.35,174.9714285714286
2009-03-27,57.74,0.35,164.9714285714286
2009-03-30,54.85,0.35,156.71428571428572
2009-03-31,57.34,0.35,163.82857142857145
2009-04-01,58.48,0.35,167.0857142857143
2009-04-02,63.94,0.35,182.68571428571428
2009-04-03,68.52,0.35,195.77142857142857
2009-04-06,68.47,0.35,195.62857142857143
2009-04-07,62.67,0.35,179.05714285714288
2009-04-08,63.68,0.35,181.94285714285715
2009-04-09,70.0,0.35,200.0
2009-04-13,68.14,0.35,194.6857142857143
2009-04-14,61.81,0.35,176.60000000000002
2009-04-15,65.53,0.35,187.22857142857146
2009-04-16,67.28,0.35,192.22857142857146
2009-04-17,67.03,0.35,191.51428571428573
2009-04-20,60.89,0.35,173.9714285714286
2009-04-21,64.7,0.35,184.8571428571429
2009-04-22,62.95,0.35,179.8571428571429
2009-04-23,64.65,0.35,184.71428571428575
2009-04-24,67.71,0.35,193.45714285714286
2009-04-27,63.14,0.35,180.4
2009-04-28,63.41,0.35,181.17142857142858
2009-04-29,67.02,0.35,191.4857142857143
2009-04-30,63.49,0.35,181.4
2009-05-01,61.9,0.35,176.85714285714286
2009-05-04,66.1,0.35,188.85714285714286
2009-05-05,63.58,0.35,181.65714285714287
2009-05-06,67.66,0.35,193.31428571428572
2009-05-07,64.28,1.36,47.26470588235294
2009-05-08,67.66,1.36,49.74999999999999
2009-05-11,65.01,1.36,47.8014705882353
2009-05-12,65.3,1.36,48.014705882352935
2009-05-13,62.05,1.36,45.62499999999999
2009-05-14,63.7,1.36,46.838235294117645
2009-05-15,62.44,1.36,45.91176470588235
2009-05-18,65.88,1.36,48.44117647058823
2009-05-19,63.69,1.36,46.830882352941174
2009-05-20,62.89,1.36,46.24264705882353
2009-05-21,63.56,1.36,46.73529411764706
2009-05-22,62.28,1.36,45.79411764705882
2009-05-26,66.59,1.36,48.963235294117645
2009-05-27,64.75,1.36,47.61029411764706
2009-05-28,66.12,1.36,48.61764705882353
2009-05-29,68.09,1.36,50.06617647058823
2009-06-01,69.23,1.36,50.904411764705884
2009-06-02,68.12,1.36,50.088235294117645
2009-06-03,69.23,1.36,50.904411764705884
2009-06-04,68.86,1.36,50.632352941176464
2009-06-05,68.06,1.36,50.04411764705882
2009-06-08,67.13,1.36,49.36029411764705
2009-06-09,66.88,1.36,49.17647058823529
2009-06-10,66.14,1.36,48.63235294117647
2009-06-11,63.82,1.36,46.92647058823529
2009-06-12,65.91,1.36,48.46323529411764
2009-06-15,63.29,1.36,46.53676470588235
2009-06-16,63.07,1.36,46.375
2009-06-17,62.77,1.36,46.154411764705884
2009-06-18,63.9,1.36,46.98529411764705
2009-06-19,63.38,1.36,46.60294117647059
2009-06-22,61.52,1.36,45.23529411764706
2009-06-23,62.72,1.36,46.11764705882352
2009-06-24,63.64,1.36,46.79411764705882
2009-06-25,62.68,1.36,46.088235294117645
2009-06-26,61.59,1.36,45.286764705882355
2009-06-29,62.11,1.36,45.66911764705882
2009-06-30,62.23,1.36,45.757352941176464
2009-07-01,62.63,1.36,46.05147058823529
2009-07-02,59.21,1.36,43.53676470588235
2009-07-06,62.42,1.36,45.89705882352941
2009-07-07,59.89,1.36,44.03676470588235
2009-07-08,58.69,1.36,43.15441176470588
2009-07-09,57.85,1.36,42.53676470588235
2009-07-10,57.05,1.36,41.9485294117647
2009-07-13,59.33,1.36,43.62499999999999
2009-07-14,59.38,1.36,43.661764705882355
2009-07-15,60.98,1.36,44.838235294117645
2009-07-16,61.33,1.36,45.095588235294116
2009-07-17,59.69,1.36,43.889705882352935
2009-07-20,61.56,1.36,45.26470588235294
2009-07-21,60.42,1.36,44.42647058823529
2009-07-22,60.12,1.36,44.205882352941174
2009-07-23,61.75,1.36,45.40441176470588
2009-07-24,63.39,1.36,46.61029411764706
2009-07-27,65.16,1.36,47.91176470588235
2009-07-28,65.67,1.36,48.28676470588235
2009-07-29,64.81,1.36,47.654411764705884
2009-07-30,66.38,1.36,48.80882352941176
2009-07-31,65.01,1.36,47.8014705882353
2009-08-03,65.5,1.36,48.16176470588235
2009-08-04,70.34,1.36,51.720588235294116
2009-08-05,72.41,1.36,53.24264705882352
2009-08-06,72.53,1.36,53.330882352941174
2009-08-07,75.16,0.5,150.32
2009-08-10,73.14,0.5,146.28
2009-08-11,73.12,0.5,146.24
2009-08-12,73.16,0.5,146.32
2009-08-13,73.47,0.5,146.94
2009-08-14,73.12,0.5,146.24
2009-08-17,70.04,0.5,140.08
2009-08-18,71.49,0.5,142.98
2009-08-19,71.13,0.5,142.26
2009-08-20,72.48,0.5,144.96
2009-08-21,73.47,0.5,146.94
2009-08-24,73.57,0.5,147.14
2009-08-25,74.08,0.5,148.16
2009-08-26,73.91,0.5,147.82
2009-08-27,74.57,0.5,149.14
2009-08-28,74.12,0.5,148.24
2009-08-31,74.61,0.5,149.22
2009-09-01,72.27,0.5,144.54
2009-09-02,70.11,0.5,140.22
2009-09-03,70.86,0.5,141.72
2009-09-04,72.13,0.5,144.26
2009-09-08,74.16,0.5,148.32
2009-09-09,75.39,0.5,150.78
2009-09-10,75.47,0.5,150.94
2009-09-11,74.89,0.5,149.78
2009-09-14,76.16,0.5,152.32
2009-09-15,77.65,0.5,155.3
2009-09-16,83.09,0.5,166.18
2009-09-17,82.97,0.5,165.94
2009-09-18,84.32,0.5,168.64
2009-09-21,84.24,0.5,168.48
2009-09-22,86.06,0.5,172.12
2009-09-23,82.66,0.5,165.32
2009-09-24,81.15,0.5,162.3
2009-09-25,80.6,0.5,161.2
2009-09-28,81.75,0.5,163.5
2009-09-29,80.47,0.5,160.94
2009-09-30,79.58,0.5,159.16
2009-10-01,75.7,0.5,151.4
2009-10-02,74.83,0.5,149.66
2009-10-05,76.69,0.5,153.38
2009-10-06,75.82,0.5,151.64
2009-10-07,75.73,0.5,151.46
2009-10-08,77.85,0.5,155.7
2009-10-09,78.66,0.5,157.32
2009-10-12,77.94,0.5,155.88
2009-10-13,77.56,0.5,155.12
2009-10-14,80.29,0.5,160.58
2009-10-15,78.88,0.5,157.76
2009-10-16,77.59,0.5,155.18
2009-10-19,80.03,0.5,160.06
2009-10-20,77.6,0.5,155.2
2009-10-21,75.72,0.5,151.44
2009-10-22,77.69,0.5,155.38
2009-10-23,76.97,0.5,153.94
2009-10-26,77.17,0.5,154.34
2009-10-27,77.55,0.5,155.1
2009-10-28,75.46,0.5,150.92
2009-10-29,77.35,0.5,154.7
2009-10-30,75.18,0.5,150.36
2009-11-02,75.86,0.5,151.72
2009-11-03,76.8,0.5,153.6
2009-11-04,77.5,0.5,155.0
2009-11-05,78.94,1.03,76.64077669902912
2009-11-06,77.32,1.03,75.06796116504853
2009-11-09,79.67,1.03,77.3495145631068
2009-11-10,80.39,1.03,78.04854368932038
2009-11-11,81.94,1.03,79.55339805825243
2009-11-12,81.42,1.03,79.04854368932038
2009-11-13,81.56,1.03,79.18446601941747
2009-11-16,83.21,1.03,80.78640776699028
2009-11-17,80.47,1.03,78.126213592233
2009-11-18,81.02,1.03,78.66019417475728
2009-11-19,79.12,1.03,76.81553398058253
2009-11-20,78.06,1.03,75.7864077669903
2009-11-23,79.44,1.03,77.126213592233
2009-11-24,77.61,1.03,75.3495145631068
2009-11-25,78.25,1.03,75.97087378640776
2009-11-27,76.01,1.03,73.79611650485437
2009-11-30,79.75,1.03,77.42718446601941
2009-12-01,81.36,1.03,78.99029126213593
2009-12-02,82.85,1.03,80.43689320388349
2009-12-03,81.18,1.03,78.81553398058253
2009-12-04,82.7,1.03,80.29126213592232
2009-12-07,81.22,1.03,78.85436893203884
2009-12-08,81.29,1.03,78.92233009708738
2009-12-09,81.45,1.03,79.07766990291262
2009-12-10,81.98,1.03,79.59223300970874
2009-12-11,83.3,1.03,80.87378640776699
2009-12-14,84.23,1.03,81.77669902912622
2009-12-15,84.87,1.03,82.39805825242719
2009-12-16,84.77,1.03,82.3009708737864
2009-12-17,83.9,1.03,81.45631067961165
2009-12-18,84.8,1.03,82.33009708737863
2009-12-21,85.63,1.03,83.13592233009707
2009-12-22,86.52,1.03,84.0
2009-12-23,86.44,1.03,83.92233009708737
2009-12-24,87.34,1.03,84.79611650485437
2009-12-28,87.02,1.03,84.48543689320388
2009-12-29,85.36,1.03,82.87378640776699
2009-12-30,84.9,1.03,82.42718446601943
2009-12-31,83.65,1.03,81.2135922330097
2010-01-04,82.62,1.03,80.2135922330097
2010-01-05,83.12,1.03,80.69902912621359
2010-01-06,83.7,1.03,81.2621359223301
2010-01-07,84.57,1.03,82.10679611650484
2010-01-08,83.7,1.03,81.2621359223301
2010-01-11,83.76,1.03,81.32038834951456
2010-01-12,82.65,1.03,80.24271844660194
2010-01-13,84.29,1.03,81.83495145631068
2010-01-14,84.86,1.03,82.3883495145631
2010-01-15,84.29,1.03,81.83495145631068
2010-01-19,85.44,1.03,82.9514563106796
2010-01-20,85.69,1.03,83.19417475728154
2010-01-21,83.46,1.03,81.02912621359222
2010-01-22,80.88,1.03,78.52427184466019
2010-01-25,81.45,1.03,79.07766990291262
2010-01-26,81.0,1.03,78.64077669902912
2010-01-27,82.0,1.03,79.6116504854369
2010-01-28,81.42,1.03,79.04854368932038
2010-01-29,79.69,1.03,77.36893203883494
2010-02-01,80.99,1.03,78.63106796116504
2010-02-02,82.39,1.03,79.99029126213593
2010-02-03,80.02,1.03,77.68932038834951
2010-02-04,77.66,1.03,75.39805825242718
2010-02-05,78.25,1.03,75.97087378640776
2010-02-08,77.87,1.03,75.60194174757282
2010-02-09,78.25,1.03,75.97087378640776
2010-02-10,78.42,1.03,76.13592233009709
2010-02-11,79.44,1.03,77.126213592233
2010-02-12,80.21,1.03,77.87378640776699
2010-02-16,82.22,1.03,79.8252427184466
2010-02-17,83.65,1.03,81.2135922330097
2010-02-18,84.25,1.03,81.79611650485437
2010-02-19,84.19,1.03,81.7378640776699
2010-02-22,84.62,1.03,82.15533980582525
2010-02-23,84.59,1.03,82.12621359223301
2010-02-24,85.22,1.03,82.7378640776699
2010-02-25,85.42,1.03,82.93203883495146
2010-02-26,85.9,0.19,452.10526315789474
2010-03-01,86.52,0.19,455.36842105263156
2010-03-02,87.1,0.19,458.4210526315789
2010-03-03,87.13,0.19,458.57894736842104
2010-03-04,88.06,0.19,463.4736842105263
2010-03-05,90.38,0.19,475.6842105263158
2010-03-08,90.54,0.19,476.5263157894737
2010-03-09,89.84,0.19,472.8421052631579
2010-03-10,89.86,0.19,472.9473684210526
2010-03-11,90.46,0.19,476.1052631578947
2010-03-12,91.1,0.19,479.4736842105263
2010-03-15,90.46,0.19,476.1052631578947
2010-03-16,92.37,0.19,486.15789473684214
2010-03-17,93.42,0.19,491.6842105263158
2010-03-18,92.92,0.19,489.0526315789474
2010-03-19,92.17,0.19,485.10526315789474
2010-03-22,92.9,0.19,488.94736842105266
2010-03-23,91.77,0.19,483.0
2010-03-24,91.75,0.19,482.89473684210526
2010-03-25,91.12,0.19,479.5789473684211
2010-03-26,89.81,0.19,472.6842105263158
2010-03-29,88.5,0.19,465.7894736842105
2010-03-30,89.82,0.19,472.7368421052631
2010-03-31,89.95,0.19,473.42105263157896
2010-04-01,90.86,0.19,478.2105263157895
2010-04-05,93.35,0.19,491.31578947368416
2010-04-06,96.0,0.19,505.2631578947368
2010-04-07,94.92,0.19,499.57894736842104
2010-04-08,95.05,0.19,500.2631578947368
2010-04-09,97.72,0.19,514.3157894736842
2010-04-12,97.74,0.19,514.421052631579
2010-04-13,100.63,0.19,529.6315789473684
2010-04-14,99.32,0.19,522.7368421052631
2010-04-15,97.41,0.19,512.6842105263157
2010-04-16,96.35,0.19,507.1052631578947
2010-04-19,96.15,0.19,506.0526315789474
2010-04-20,98.17,0.19,516.6842105263158
2010-04-21,100.44,0.19,528.6315789473684
2010-04-22,101.28,0.19,533.0526315789474
2010-04-23,103.99,0.19,547.3157894736842
2010-04-26,105.17,0.19,553.5263157894736
2010-04-27,102.8,0.19,541.0526315789474
2010-04-28,104.0,0.19,547.3684210526316
2010-04-29,109.76,0.19,577.6842105263158
2010-04-30,105.82,0.19,556.9473684210526
2010-05-03,110.24,0.19,580.2105263157895
2010-05-04,110.94,0.19,583.8947368421052
2010-05-05,110.0,0.19,578.9473684210526
2010-05-06,105.09,0.45,233.53333333333333
2010-05-07,102.55,0.45,227.88888888888889
2010-05-10,108.6,0.45,241.33333333333331
2010-05-11,109.46,0.45,243.2444444444444
2010-05-12,111.15,0.45,247.0
2010-05-13,109.31,0.45,242.9111111111111
2010-05-14,107.05,0.45,237.88888888888889
2010-05-17,108.94,0.45,242.08888888888887
2010-05-18,107.21,0.45,238.2444444444444
2010-05-19,106.65,0.45,237.0
2010-05-20,101.33,0.45,225.17777777777778
2010-05-21,105.05,0.45,233.44444444444443
2010-05-24,102.86,0.45,228.57777777777778
2010-05-25,103.03,0.45,228.95555555555555
2010-05-26,103.1,0.45,229.1111111111111
2010-05-27,107.65,0.45,239.22222222222223
2010-05-28,105.23,0.45,233.84444444444443
2010-06-01,102.03,0.45,226.73333333333332
2010-06-02,103.28,0.45,229.51111111111112
2010-06-03,102.64,0.45,228.08888888888887
2010-06-04,96.74,0.45,214.97777777777776
2010-06-07,97.57,0.45,216.8222222222222
2010-06-08,99.25,0.45,220.55555555555554
2010-06-09,101.98,0.45,226.62222222222223
2010-06-10,105.58,0.45,234.6222222222222
2010-06-11,106.56,0.45,236.8
2010-06-14,106.82,0.45,237.37777777777777
2010-06-15,108.25,0.45,240.55555555555554
2010-06-16,107.95,0.45,239.88888888888889
2010-06-17,107.9,0.45,239.77777777777777
2010-06-18,108.11,0.45,240.24444444444444
2010-06-21,107.28,0.45,238.4
2010-06-22,103.25,0.45,229.44444444444443
2010-06-23,103.62,0.45,230.26666666666668
2010-06-24,101.1,0.45,224.66666666666666
2010-06-25,105.39,0.45,234.2
2010-06-28,103.86,0.45,230.79999999999998
2010-06-29,99.82,0.45,221.8222222222222
2010-06-30,97.54,0.45,216.75555555555556
2010-07-01,96.84,0.45,215.2
2010-07-02,95.08,0.45,211.2888888888889
2010-07-06,93.47,0.45,207.7111111111111
2010-07-07,99.23,0.45,220.51111111111112
2010-07-08,101.85,0.45,226.33333333333331
2010-07-09,103.32,0.45,229.59999999999997
2010-07-12,103.3,0.45,229.55555555555554
2010-07-13,105.58,0.45,234.6222222222222
2010-07-14,104.04,0.45,231.20000000000002
2010-07-15,104.15,0.45,231.44444444444446
2010-07-16,100.96,0.45,224.35555555555553
2010-07-19,102.76,0.45,228.35555555555555
2010-07-20,103.38,0.45,229.73333333333332
2010-07-21,100.91,0.45,224.24444444444444
2010-07-22,104.55,0.45,232.33333333333331
2010-07-23,104.63,0.45,232.5111111111111
2010-07-26,106.6,0.45,236.88888888888886
2010-07-27,107.34,0.45,238.53333333333333
2010-07-28,107.03,0.45,237.84444444444443
2010-07-29,104.64,0.45,232.53333333333333
2010-07-30,105.11,0.45,233.57777777777778
2010-08-02,108.0,0.45,240.0
2010-08-03,107.11,0.45,238.0222222222222
2010-08-04,107.05,0.45,237.88888888888889
2010-08-05,106.37,0.45,236.3777777777778
2010-08-06,106.04,0.32,331.375
2010-08-09,107.27,0.32,335.21875
2010-08-10,106.77,0.32,333.65625
2010-08-11,103.85,0.32,324.53125
2010-08-12,102.56,0.32,320.5
2010-08-13,102.58,0.32,320.5625
2010-08-16,101.66,0.32,317.6875
2010-08-17,104.19,0.32,325.59375
2010-08-18,104.21,0.32,325.65625
2010-08-19,102.42,0.32,320.0625
2010-08-20,102.51,0.32,320.34375
2010-08-23,101.95,0.32,318.59375
2010-08-24,102.07,0.32,318.96875
2010-08-25,103.86,0.32,324.5625
2010-08-26,103.55,0.32,323.59375
2010-08-27,105.02,0.32,328.1875
2010-08-30,103.3,0.32,322.8125
2010-08-31,105.77,0.32,330.53125
2010-09-01,109.12,0.32,341.0
2010-09-02,109.82,0.32,343.18749999999994
2010-09-03,110.66,0.32,345.8125
2010-09-07,109.97,0.32,343.65625
2010-09-08,108.97,0.32,340.53125
2010-09-09,108.4,0.32,338.75
2010-09-10,109.49,0.32,342.15625
2010-09-13,110.93,0.32,346.65625
2010-09-14,109.83,0.32,343.21875
2010-09-15,110.38,0.32,344.9375
2010-09-16,109.5,0.32,342.1875
2010-09-17,110.75,0.32,346.09375
2010-09-20,114.72,0.32,358.5
2010-09-21,111.95,0.32,349.84375
2010-09-22,110.63,0.32,345.71875
2010-09-23,107.66,0.32,336.4375
2010-09-24,110.57,0.32,345.53124999999994
2010-09-27,108.6,0.32,339.375
2010-09-28,108.23,0.32,338.21875
2010-09-29,108.49,0.32,339.03125
2010-09-30,109.44,0.32,342.0
2010-10-01,109.08,0.32,340.875
2010-10-04,109.69,0.32,342.78125
2010-10-05,110.6,0.32,345.625
2010-10-06,109.47,0.32,342.09375
2010-10-07,109.86,0.32,343.3125
2010-10-08,109.81,0.32,343.15625
2010-10-11,110.06,0.32,343.9375
2010-10-12,111.48,0.32,348.375
2010-10-13,112.02,0.32,350.0625
2010-10-14,111.6,0.32,348.75
2010-10-15,111.32,0.32,347.87499999999994
2010-10-18,112.92,0.32,352.875
2010-10-19,112.72,0.32,352.25
2010-10-20,115.17,0.32,359.90625
2010-10-21,115.57,0.32,361.15624999999994
2010-10-22,115.76,0.32,361.75
2010-10-25,116.06,0.32,362.6875
2010-10-26,114.77,0.32,358.65625
2010-10-27,113.97,0.32,356.15625
2010-10-28,112.65,0.32,352.03125
2010-10-29,112.96,0.32,353.0
2010-11-01,113.63,0.32,355.09375
2010-11-02,113.55,0.32,354.84375
2010-11-03,113.36,0.32,354.25
2010-11-04,116.05,0.32,362.65625
2010-11-05,116.94,0.32,365.4375
2010-11-08,115.24,0.32,360.125
2010-11-09,110.03,0.37,297.3783783783784
2010-11-10,112.11,0.37,303.0
2010-11-11,112.04,0.37,302.81081081081084
2010-11-12,111.24,0.37,300.64864864864865
2010-11-15,110.91,0.37,299.7567567567568
2010-11-16,106.82,0.37,288.7027027027027
2010-11-17,107.69,0.37,291.05405405405406
2010-11-18,108.64,0.37,293.6216216216216
2010-11-19,108.91,0.37,294.35135135135135
2010-11-22,109.19,0.37,295.1081081081081
2010-11-23,108.4,0.37,292.97297297297297
2010-11-24,110.34,0.37,298.21621621621625
2010-11-26,109.76,0.37,296.64864864864865
2010-11-29,110.55,0.37,298.7837837837838
2010-11-30,110.84,0.37,299.5675675675676
2010-12-01,113.21,0.37,305.97297297297297
2010-12-02,114.22,0.37,308.7027027027027
2010-12-03,113.98,0.37,308.05405405405406
2010-12-06,114.37,0.37,309.1081081081081
2010-12-07,115.06,0.37,310.97297297297297
2010-12-08,112.65,0.37,304.4594594594595
2010-12-09,110.46,0.37,298.5405405405405
2010-12-10,112.73,0.37,304.6756756756757
2010-12-13,113.2,0.37,305.94594594594594
2010-12-14,111.99,0.37,302.6756756756757
2010-12-15,110.59,0.37,298.89189189189193
2010-12-16,110.55,0.37,298.7837837837838
2010-12-17,110.17,0.37,297.7567567567568
2010-12-20,111.49,0.37,301.3243243243243
2010-12-21,113.03,0.37,305.4864864864865
2010-12-22,114.04,0.37,308.21621621621625
2010-12-23,113.58,0.37,306.97297297297297
2010-12-27,114.95,0.37,310.6756756756757
2010-12-28,115.21,0.37,311.3783783783784
2010-12-29,114.9,0.37,310.5405405405406
2010-12-30,114.15,0.37,308.51351351351354
2010-12-31,114.22,0.37,308.7027027027027
2011-01-03,117.19,0.37,316.72972972972974
2011-01-04,115.3,0.37,311.6216216216216
2011-01-05,116.1,0.37,313.78378378378375
2011-01-06,115.37,0.37,311.81081081081084
2011-01-07,113.66,0.37,307.18918918918916
2011-01-10,113.36,0.37,306.3783783783784
2011-01-11,113.2,0.37,305.94594594594594
2011-01-12,113.85,0.37,307.7027027027027
2011-01-13,113.24,0.37,306.05405405405406
2011-01-14,113.59,0.37,307.0
2011-01-18,114.71,0.37,310.02702702702703
2011-01-19,112.33,0.37,303.5945945945946
2011-01-20,110.77,0.37,299.3783783783784
2011-01-21,111.08,0.37,300.2162162162162
2011-01-24,113.36,0.37,306.3783783783784
2011-01-25,115.46,0.37,312.05405405405406
2011-01-26,115.49,0.37,312.1351351351351
2011-01-27,116.47,0.37,314.7837837837838
2011-01-28,114.66,0.37,309.8918918918919
2011-01-31,116.0,0.37,313.51351351351354
2011-02-01,115.99,0.37,313.48648648648646
2011-02-02,115.52,0.37,312.2162162162162
2011-02-03,117.0,0.37,316.2162162162162
