date,MXIM,MXIM_EPS,PE Ratio
2015-06-25,35.34,0.28,126.21428571428571
2015-06-26,34.75,0.28,124.10714285714285
2015-06-29,34.38,0.28,122.78571428571428
2015-06-30,34.58,0.28,123.49999999999999
2015-07-01,34.5,0.28,123.21428571428571
2015-07-02,34.56,0.28,123.42857142857143
2015-07-06,34.17,0.28,122.03571428571428
2015-07-07,33.72,0.28,120.42857142857142
2015-07-08,32.85,0.28,117.32142857142857
2015-07-09,32.03,0.28,114.39285714285714
2015-07-10,32.27,0.28,115.25
2015-07-13,32.13,0.28,114.75
2015-07-14,32.41,0.28,115.74999999999997
2015-07-15,32.25,0.28,115.17857142857142
2015-07-16,31.91,0.28,113.96428571428571
2015-07-17,31.54,0.28,112.64285714285712
2015-07-20,31.13,0.28,111.17857142857142
2015-07-21,31.27,0.28,111.67857142857142
2015-07-22,30.23,0.28,107.96428571428571
2015-07-23,30.73,0.28,109.74999999999999
2015-07-24,33.57,0.28,119.89285714285714
2015-07-27,33.85,0.28,120.89285714285714
2015-07-28,34.46,0.28,123.07142857142857
2015-07-29,34.48,0.28,123.14285714285712
2015-07-30,34.41,0.28,122.89285714285712
2015-07-31,34.04,0.28,121.57142857142856
2015-08-03,33.63,0.28,120.10714285714286
2015-08-04,33.56,0.28,119.85714285714285
2015-08-05,34.3,0.28,122.49999999999997
2015-08-06,33.87,0.28,120.9642857142857
2015-08-07,34.2,0.28,122.14285714285714
2015-08-10,34.64,0.28,123.71428571428571
2015-08-11,33.75,0.28,120.53571428571428
2015-08-12,34.42,0.28,122.92857142857142
2015-08-13,33.85,0.28,120.89285714285714
2015-08-14,33.67,0.28,120.25
2015-08-17,33.83,0.28,120.82142857142856
2015-08-18,33.13,0.35,94.65714285714287
2015-08-19,32.91,0.35,94.02857142857142
2015-08-20,32.0,0.35,91.42857142857143
2015-08-21,31.49,0.35,89.97142857142858
2015-08-24,30.74,0.35,87.82857142857144
2015-08-25,30.71,0.35,87.74285714285715
2015-08-26,32.43,0.35,92.65714285714286
2015-08-27,33.39,0.35,95.4
2015-08-28,34.1,0.35,97.42857142857144
2015-08-31,33.67,0.35,96.20000000000002
2015-09-01,32.23,0.35,92.08571428571429
2015-09-02,32.95,0.35,94.14285714285715
2015-09-03,33.29,0.35,95.11428571428571
2015-09-04,32.99,0.35,94.25714285714287
2015-09-08,33.97,0.35,97.05714285714286
2015-09-09,33.69,0.35,96.25714285714285
2015-09-10,33.8,0.35,96.57142857142857
2015-09-11,34.02,0.35,97.20000000000002
2015-09-14,34.35,0.35,98.14285714285715
2015-09-15,34.24,0.35,97.82857142857144
2015-09-16,34.22,0.35,97.77142857142857
2015-09-17,34.07,0.35,97.34285714285716
2015-09-18,33.52,0.35,95.77142857142859
2015-09-21,33.12,0.35,94.62857142857143
2015-09-22,33.12,0.35,94.62857142857143
2015-09-23,32.64,0.35,93.25714285714287
2015-09-24,32.42,0.35,92.62857142857143
2015-09-25,32.51,0.35,92.88571428571429
2015-09-28,32.0,0.35,91.42857142857143
2015-09-29,32.13,0.35,91.80000000000001
2015-09-30,33.4,0.35,95.42857142857143
2015-10-01,32.67,0.35,93.34285714285716
2015-10-02,33.29,0.35,95.11428571428571
2015-10-05,34.08,0.35,97.37142857142857
2015-10-06,34.27,0.35,97.91428571428573
2015-10-07,34.81,0.35,99.45714285714287
2015-10-08,35.31,0.35,100.8857142857143
2015-10-09,34.74,0.35,99.25714285714287
2015-10-12,34.86,0.35,99.60000000000001
2015-10-13,34.71,0.35,99.17142857142858
2015-10-14,38.33,0.35,109.51428571428572
2015-10-15,38.92,0.35,111.20000000000002
2015-10-16,39.74,0.35,113.54285714285716
2015-10-19,39.63,0.35,113.22857142857144
2015-10-20,39.54,0.35,112.97142857142858
2015-10-21,39.44,0.35,112.68571428571428
2015-10-22,39.12,0.35,111.77142857142857
2015-10-23,37.95,-0.25,-151.8
2015-10-26,38.15,-0.25,-152.6
2015-10-27,38.45,-0.25,-153.8
2015-10-28,42.01,-0.25,-168.04
2015-10-29,40.79,-0.25,-163.16
2015-10-30,40.98,-0.25,-163.92
2015-11-02,41.32,-0.25,-165.28
2015-11-03,41.22,-0.25,-164.88
2015-11-04,41.07,-0.25,-164.28
2015-11-05,40.71,-0.25,-162.84
2015-11-06,40.56,-0.25,-162.24
2015-11-09,40.02,-0.25,-160.08
2015-11-10,39.5,-0.25,-158.0
2015-11-11,39.63,-0.25,-158.52
2015-11-12,39.33,-0.25,-157.32
2015-11-13,38.83,-0.25,-155.32
2015-11-16,39.15,-0.25,-156.6
2015-11-17,38.69,-0.25,-154.76
2015-11-18,39.41,-0.25,-157.64
2015-11-19,39.65,-0.25,-158.6
2015-11-20,39.99,-0.25,-159.96
2015-11-23,38.46,-0.25,-153.84
2015-11-24,38.72,-0.25,-154.88
2015-11-25,38.83,-0.25,-155.32
2015-11-27,39.16,-0.25,-156.64
2015-11-30,38.77,-0.25,-155.08
2015-12-01,38.69,-0.25,-154.76
2015-12-02,38.69,-0.25,-154.76
2015-12-03,36.94,-0.25,-147.76
2015-12-04,38.15,-0.25,-152.6
2015-12-07,37.66,-0.25,-150.64
2015-12-08,36.6,-0.25,-146.4
2015-12-09,37.11,-0.25,-148.44
2015-12-10,37.87,-0.25,-151.48
2015-12-11,37.79,-0.25,-151.16
2015-12-14,38.06,-0.25,-152.24
2015-12-15,38.29,-0.25,-153.16
2015-12-16,38.33,-0.25,-153.32
2015-12-17,37.59,-0.25,-150.36
2015-12-18,37.24,-0.25,-148.96
2015-12-21,37.66,-0.25,-150.64
2015-12-22,37.31,-0.25,-149.24
2015-12-23,37.59,-0.25,-150.36
2015-12-24,37.87,-0.25,-151.48
2015-12-28,37.84,-0.25,-151.36
2015-12-29,38.79,-0.25,-155.16
2015-12-30,38.41,-0.25,-153.64
2015-12-31,38.0,-0.25,-152.0
2016-01-04,36.67,-0.25,-146.68
2016-01-05,36.23,-0.25,-144.92
2016-01-06,35.18,-0.25,-140.72
2016-01-07,34.26,-0.25,-137.04
2016-01-08,32.33,-0.25,-129.32
2016-01-11,33.06,-0.25,-132.24
2016-01-12,33.15,-0.25,-132.6
2016-01-13,32.11,-0.25,-128.44
2016-01-14,32.31,-0.25,-129.24
2016-01-15,31.99,-0.25,-127.96
2016-01-19,31.07,-0.25,-124.28
2016-01-20,31.16,-0.25,-124.64
2016-01-21,31.03,-0.25,-124.12
2016-01-22,32.19,0.23,139.9565217391304
2016-01-25,31.63,0.23,137.52173913043478
2016-01-26,32.37,0.23,140.7391304347826
2016-01-27,32.05,0.23,139.3478260869565
2016-01-28,32.23,0.23,140.1304347826087
2016-01-29,33.4,0.23,145.2173913043478
2016-02-01,33.5,0.23,145.65217391304347
2016-02-02,32.39,0.23,140.82608695652175
2016-02-03,32.36,0.23,140.69565217391303
2016-02-04,32.09,0.23,139.52173913043478
2016-02-05,31.27,0.23,135.95652173913044
2016-02-08,30.74,0.23,133.65217391304347
2016-02-09,31.12,0.23,135.30434782608697
2016-02-10,31.15,0.23,135.43478260869563
2016-02-11,32.0,0.23,139.1304347826087
2016-02-12,32.45,0.23,141.08695652173913
2016-02-16,33.42,0.23,145.30434782608697
2016-02-17,33.66,0.23,146.3478260869565
2016-02-18,33.0,0.23,143.47826086956522
2016-02-19,32.99,0.23,143.43478260869566
2016-02-22,33.45,0.23,145.43478260869566
2016-02-23,32.78,0.23,142.52173913043478
2016-02-24,33.48,0.23,145.56521739130432
2016-02-25,34.03,0.23,147.95652173913044
2016-02-26,33.9,0.23,147.39130434782606
2016-02-29,33.86,0.23,147.2173913043478
2016-03-01,34.22,0.23,148.78260869565216
2016-03-02,34.82,0.23,151.3913043478261
2016-03-03,34.15,0.23,148.47826086956522
2016-03-04,34.47,0.23,149.86956521739128
2016-03-07,34.06,0.23,148.08695652173913
2016-03-08,33.2,0.23,144.34782608695653
2016-03-09,33.74,0.23,146.69565217391303
2016-03-10,33.77,0.23,146.82608695652175
2016-03-11,34.64,0.23,150.6086956521739
2016-03-14,34.4,0.23,149.56521739130434
2016-03-15,34.45,0.23,149.7826086956522
2016-03-16,35.0,0.23,152.17391304347825
2016-03-17,35.26,0.23,153.30434782608694
2016-03-18,35.28,0.23,153.3913043478261
2016-03-21,35.32,0.23,153.56521739130434
2016-03-22,35.47,0.23,154.2173913043478
2016-03-23,35.34,0.23,153.6521739130435
2016-03-24,35.62,0.23,154.86956521739128
2016-03-28,35.55,0.23,154.56521739130432
2016-03-29,36.17,0.23,157.2608695652174
2016-03-30,36.54,0.23,158.86956521739128
2016-03-31,36.78,0.23,159.91304347826087
2016-04-01,36.61,0.23,159.17391304347825
2016-04-04,36.63,0.23,159.2608695652174
2016-04-05,36.27,0.23,157.69565217391306
2016-04-06,36.8,0.23,159.99999999999997
2016-04-07,36.37,0.23,158.1304347826087
2016-04-08,36.65,0.23,159.3478260869565
2016-04-11,36.52,0.23,158.7826086956522
2016-04-12,36.35,0.23,158.04347826086956
2016-04-13,37.32,0.23,162.26086956521738
2016-04-14,36.81,0.23,160.04347826086956
2016-04-15,36.56,0.23,158.95652173913044
2016-04-18,36.72,0.23,159.65217391304347
2016-04-19,35.88,0.23,156.0
2016-04-20,36.33,0.23,157.9565217391304
2016-04-21,36.52,0.23,158.7826086956522
2016-04-22,37.31,0.49,76.14285714285715
2016-04-25,37.57,0.49,76.6734693877551
2016-04-26,37.45,0.49,76.42857142857143
2016-04-27,37.66,0.49,76.85714285714285
2016-04-28,36.89,0.49,75.28571428571429
2016-04-29,35.72,0.49,72.89795918367346
2016-05-02,36.41,0.49,74.3061224489796
2016-05-03,36.07,0.49,73.61224489795919
2016-05-04,35.59,0.49,72.6326530612245
2016-05-05,35.69,0.49,72.83673469387755
2016-05-06,35.86,0.49,73.18367346938776
2016-05-09,35.86,0.49,73.18367346938776
2016-05-10,36.51,0.49,74.51020408163265
2016-05-11,36.4,0.49,74.28571428571428
2016-05-12,35.92,0.49,73.3061224489796
2016-05-13,35.98,0.49,73.42857142857143
2016-05-16,36.36,0.49,74.20408163265306
2016-05-17,35.45,0.49,72.34693877551021
2016-05-18,35.87,0.49,73.20408163265306
2016-05-19,35.69,0.49,72.83673469387755
2016-05-20,36.45,0.49,74.38775510204083
2016-05-23,36.6,0.49,74.6938775510204
2016-05-24,37.48,0.49,76.48979591836734
2016-05-25,37.54,0.49,76.61224489795919
2016-05-26,37.48,0.49,76.48979591836734
2016-05-27,37.69,0.49,76.91836734693877
2016-05-31,37.96,0.49,77.46938775510205
2016-06-01,38.28,0.49,78.12244897959184
2016-06-02,38.18,0.49,77.91836734693878
2016-06-03,37.89,0.49,77.3265306122449
2016-06-06,37.68,0.49,76.89795918367346
2016-06-07,37.58,0.49,76.6938775510204
2016-06-08,37.87,0.49,77.28571428571428
2016-06-09,37.86,0.49,77.26530612244898
2016-06-10,37.63,0.49,76.79591836734694
2016-06-13,37.39,0.49,76.3061224489796
2016-06-14,37.35,0.49,76.22448979591837
2016-06-15,37.06,0.49,75.6326530612245
2016-06-16,37.08,0.49,75.6734693877551
2016-06-17,36.43,0.49,74.34693877551021
2016-06-20,37.01,0.49,75.53061224489795
2016-06-21,37.44,0.49,76.40816326530611
2016-06-22,37.15,0.49,75.81632653061224
2016-06-23,37.89,0.49,77.3265306122449
2016-06-24,35.1,0.49,71.63265306122449
2016-06-27,33.84,0.49,69.06122448979593
2016-06-28,34.43,0.49,70.26530612244898
2016-06-29,35.04,0.49,71.51020408163265
2016-06-30,35.69,0.49,72.83673469387755
2016-07-01,35.5,0.49,72.44897959183673
2016-07-05,35.32,0.49,72.08163265306122
2016-07-06,35.59,0.49,72.6326530612245
2016-07-07,36.22,0.49,73.91836734693878
2016-07-08,36.88,0.49,75.26530612244899
2016-07-11,37.14,0.49,75.79591836734694
2016-07-12,37.73,0.49,77.0
2016-07-13,37.73,0.49,77.0
2016-07-14,37.95,0.49,77.44897959183675
2016-07-15,37.78,0.49,77.10204081632654
2016-07-18,38.12,0.49,77.79591836734693
2016-07-19,37.81,0.49,77.16326530612245
2016-07-20,38.24,0.49,78.04081632653062
2016-07-21,37.71,0.49,76.9591836734694
2016-07-22,38.35,0.49,78.26530612244899
2016-07-25,38.82,0.49,79.22448979591837
2016-07-26,40.91,0.49,83.48979591836734
2016-07-27,41.24,0.49,84.16326530612245
2016-07-28,40.67,0.49,83.0
2016-07-29,40.78,0.49,83.22448979591837
2016-08-01,41.09,0.49,83.85714285714286
2016-08-02,40.17,0.49,81.9795918367347
2016-08-03,40.51,0.49,82.6734693877551
2016-08-04,40.83,0.49,83.3265306122449
2016-08-05,40.73,0.49,83.12244897959184
2016-08-08,40.55,0.49,82.75510204081633
2016-08-09,40.89,0.49,83.44897959183673
2016-08-10,40.92,0.49,83.51020408163266
2016-08-11,40.75,0.49,83.16326530612245
2016-08-12,40.91,0.33,123.96969696969695
2016-08-15,40.99,0.33,124.21212121212122
2016-08-16,40.31,0.33,122.15151515151516
2016-08-17,40.52,0.33,122.7878787878788
2016-08-18,40.7,0.33,123.33333333333334
2016-08-19,40.99,0.33,124.21212121212122
2016-08-22,40.94,0.33,124.06060606060605
2016-08-23,40.97,0.33,124.15151515151514
2016-08-24,40.87,0.33,123.84848484848483
2016-08-25,40.91,0.33,123.96969696969695
2016-08-26,41.08,0.33,124.48484848484847
2016-08-29,40.83,0.33,123.72727272727272
2016-08-30,40.89,0.33,123.9090909090909
2016-08-31,40.72,0.33,123.39393939393939
2016-09-01,41.2,0.33,124.84848484848484
2016-09-02,41.12,0.33,124.6060606060606
2016-09-06,40.55,0.33,122.87878787878786
2016-09-07,39.63,0.33,120.0909090909091
2016-09-08,39.65,0.33,120.15151515151514
2016-09-09,38.26,0.33,115.93939393939392
2016-09-12,38.71,0.33,117.3030303030303
2016-09-13,38.17,0.33,115.66666666666667
2016-09-14,38.5,0.33,116.66666666666666
2016-09-15,38.99,0.33,118.15151515151516
2016-09-16,38.81,0.33,117.60606060606061
2016-09-19,38.68,0.33,117.2121212121212
2016-09-20,38.66,0.33,117.15151515151514
2016-09-21,38.82,0.33,117.63636363636363
2016-09-22,39.25,0.33,118.93939393939394
2016-09-23,39.0,0.33,118.18181818181817
2016-09-26,38.65,0.33,117.12121212121211
2016-09-27,39.23,0.33,118.87878787878786
2016-09-28,39.29,0.33,119.06060606060605
2016-09-29,39.49,0.33,119.66666666666667
2016-09-30,39.93,0.33,121.0
2016-10-03,39.76,0.33,120.48484848484847
2016-10-04,39.63,0.33,120.0909090909091
2016-10-05,39.75,0.33,120.45454545454545
2016-10-06,40.07,0.33,121.42424242424242
2016-10-07,40.2,0.33,121.81818181818183
2016-10-10,38.67,0.33,117.18181818181819
2016-10-11,38.06,0.33,115.33333333333333
2016-10-12,37.87,0.33,114.75757575757575
2016-10-13,37.58,0.33,113.87878787878788
2016-10-14,38.2,0.33,115.75757575757576
2016-10-17,38.2,0.33,115.75757575757576
2016-10-18,38.9,0.33,117.87878787878788
2016-10-19,39.11,0.33,118.5151515151515
2016-10-20,39.1,0.33,118.48484848484848
2016-10-21,39.83,0.49,81.28571428571428
2016-10-24,40.37,0.49,82.38775510204081
2016-10-25,40.03,0.49,81.6938775510204
2016-10-26,39.9,0.49,81.42857142857143
2016-10-27,39.62,0.49,80.85714285714285
2016-10-28,39.43,0.49,80.46938775510205
2016-10-31,39.63,0.49,80.87755102040818
2016-11-01,39.42,0.49,80.44897959183675
2016-11-02,39.2,0.49,80.00000000000001
2016-11-03,39.18,0.49,79.95918367346938
2016-11-04,38.95,0.49,79.48979591836735
2016-11-07,39.79,0.49,81.20408163265306
2016-11-08,39.7,0.49,81.02040816326532
2016-11-09,39.51,0.49,80.63265306122449
2016-11-10,38.76,0.49,79.10204081632652
2016-11-11,38.94,0.49,79.46938775510203
2016-11-14,38.89,0.49,79.36734693877551
2016-11-15,39.41,0.49,80.42857142857142
2016-11-16,39.79,0.49,81.20408163265306
2016-11-17,39.74,0.49,81.10204081632654
2016-11-18,40.09,0.49,81.81632653061226
2016-11-21,40.32,0.49,82.28571428571429
2016-11-22,40.07,0.49,81.77551020408164
2016-11-23,39.96,0.49,81.55102040816327
2016-11-25,40.2,0.49,82.04081632653062
2016-11-28,39.93,0.49,81.48979591836735
2016-11-29,39.75,0.49,81.12244897959184
2016-11-30,39.27,0.49,80.14285714285715
2016-12-01,37.77,0.49,77.08163265306123
2016-12-02,37.87,0.49,77.28571428571428
2016-12-05,38.24,0.49,78.04081632653062
2016-12-06,38.57,0.49,78.71428571428572
2016-12-07,39.37,0.49,80.3469387755102
2016-12-08,39.44,0.49,80.48979591836735
2016-12-09,39.15,0.49,79.89795918367346
2016-12-12,38.73,0.49,79.0408163265306
2016-12-13,38.94,0.49,79.46938775510203
2016-12-14,38.64,0.49,78.85714285714286
2016-12-15,39.23,0.49,80.06122448979592
2016-12-16,38.83,0.49,79.24489795918367
2016-12-19,39.06,0.49,79.71428571428572
2016-12-20,39.25,0.49,80.10204081632654
2016-12-21,39.18,0.49,79.95918367346938
2016-12-22,39.16,0.49,79.91836734693877
2016-12-23,39.26,0.49,80.12244897959184
2016-12-27,39.4,0.49,80.40816326530611
2016-12-28,38.96,0.49,79.51020408163265
2016-12-29,39.02,0.49,79.6326530612245
2016-12-30,38.57,0.49,78.71428571428572
2017-01-03,38.62,0.49,78.81632653061224
2017-01-04,39.03,0.49,79.6530612244898
2017-01-05,38.44,0.49,78.44897959183673
2017-01-06,39.74,0.49,81.10204081632654
2017-01-09,40.65,0.49,82.95918367346938
2017-01-10,40.89,0.49,83.44897959183673
2017-01-11,40.7,0.49,83.06122448979592
2017-01-12,40.47,0.49,82.59183673469387
2017-01-13,41.47,0.49,84.63265306122449
2017-01-17,40.73,0.49,83.12244897959184
2017-01-18,41.22,0.49,84.12244897959184
2017-01-19,40.58,0.49,82.81632653061224
2017-01-20,41.39,0.49,84.46938775510205
2017-01-23,41.39,0.49,84.46938775510205
2017-01-24,42.03,0.49,85.77551020408164
2017-01-25,42.23,0.49,86.18367346938776
2017-01-26,41.97,0.49,85.65306122448979
2017-01-27,44.71,0.46,97.19565217391305
2017-01-30,45.01,0.46,97.84782608695652
2017-01-31,44.48,0.46,96.69565217391303
2017-02-01,44.76,0.46,97.30434782608695
2017-02-02,44.54,0.46,96.82608695652173
2017-02-03,44.67,0.46,97.1086956521739
2017-02-06,44.84,0.46,97.47826086956522
2017-02-07,45.47,0.46,98.84782608695652
2017-02-08,45.14,0.46,98.13043478260869
2017-02-09,44.88,0.46,97.56521739130434
2017-02-10,45.07,0.46,97.97826086956522
2017-02-13,45.03,0.46,97.89130434782608
2017-02-14,44.63,0.46,97.02173913043478
2017-02-15,45.0,0.46,97.82608695652173
2017-02-16,45.03,0.46,97.89130434782608
2017-02-17,45.11,0.46,98.06521739130434
2017-02-21,45.37,0.46,98.63043478260869
2017-02-22,45.35,0.46,98.58695652173913
2017-02-23,44.86,0.46,97.52173913043478
2017-02-24,45.06,0.46,97.95652173913044
2017-02-27,44.96,0.46,97.73913043478261
2017-02-28,44.3,0.46,96.30434782608694
2017-03-01,44.64,0.46,97.04347826086956
2017-03-02,44.18,0.46,96.04347826086956
2017-03-03,44.32,0.46,96.34782608695652
2017-03-06,44.64,0.46,97.04347826086956
2017-03-07,44.73,0.46,97.2391304347826
2017-03-08,44.84,0.46,97.47826086956522
2017-03-09,44.83,0.46,97.45652173913042
2017-03-10,45.02,0.46,97.86956521739131
2017-03-13,45.78,0.46,99.52173913043478
2017-03-14,45.57,0.46,99.06521739130434
2017-03-15,46.0,0.46,100.0
2017-03-16,45.36,0.46,98.6086956521739
2017-03-17,45.62,0.46,99.17391304347825
2017-03-20,45.8,0.46,99.56521739130434
2017-03-21,45.0,0.46,97.82608695652173
2017-03-22,45.58,0.46,99.08695652173913
2017-03-23,45.14,0.46,98.13043478260869
2017-03-24,45.23,0.46,98.32608695652173
2017-03-27,45.09,0.46,98.02173913043478
2017-03-28,44.92,0.46,97.65217391304348
2017-03-29,44.77,0.46,97.32608695652173
2017-03-30,44.92,0.46,97.65217391304348
2017-03-31,44.96,0.46,97.73913043478261
2017-04-03,44.5,0.46,96.73913043478261
2017-04-04,44.53,0.46,96.80434782608695
2017-04-05,44.37,0.46,96.45652173913042
2017-04-06,44.49,0.46,96.71739130434783
2017-04-07,45.02,0.46,97.86956521739131
2017-04-10,44.67,0.46,97.1086956521739
2017-04-11,44.31,0.46,96.32608695652173
2017-04-12,43.69,0.46,94.9782608695652
2017-04-13,43.77,0.46,95.15217391304348
2017-04-17,44.11,0.46,95.89130434782608
2017-04-18,44.42,0.46,96.56521739130434
2017-04-19,44.59,0.46,96.93478260869566
2017-04-20,45.45,0.46,98.80434782608695
2017-04-21,44.92,0.49,91.6734693877551
2017-04-24,44.75,0.49,91.3265306122449
2017-04-25,45.12,0.49,92.08163265306122
2017-04-26,44.72,0.49,91.26530612244898
2017-04-27,45.08,0.49,92.0
2017-04-28,44.15,0.49,90.10204081632654
2017-05-01,44.71,0.49,91.24489795918367
2017-05-02,45.08,0.49,92.0
2017-05-03,44.89,0.49,91.61224489795919
2017-05-04,45.38,0.49,92.61224489795919
2017-05-05,45.51,0.49,92.87755102040816
2017-05-08,45.69,0.49,93.24489795918367
2017-05-09,45.9,0.49,93.6734693877551
2017-05-10,46.12,0.49,94.12244897959184
2017-05-11,45.72,0.49,93.3061224489796
2017-05-12,46.03,0.49,93.93877551020408
2017-05-15,46.82,0.49,95.55102040816327
2017-05-16,46.94,0.49,95.79591836734694
2017-05-17,45.51,0.49,92.87755102040816
2017-05-18,46.45,0.49,94.79591836734694
2017-05-19,46.85,0.49,95.61224489795919
2017-05-22,46.69,0.49,95.28571428571428
2017-05-23,46.84,0.49,95.59183673469389
2017-05-24,47.18,0.49,96.28571428571429
2017-05-25,47.74,0.49,97.42857142857143
2017-05-26,47.7,0.49,97.34693877551021
2017-05-30,47.7,0.49,97.34693877551021
2017-05-31,47.8,0.49,97.55102040816327
2017-06-01,48.12,0.49,98.20408163265306
2017-06-02,48.42,0.49,98.81632653061224
2017-06-05,48.51,0.49,99.0
2017-06-06,48.55,0.49,99.08163265306122
2017-06-07,49.02,0.49,100.04081632653062
2017-06-08,49.41,0.49,100.83673469387755
2017-06-09,47.08,0.49,96.08163265306122
2017-06-12,46.72,0.49,95.34693877551021
2017-06-13,47.14,0.49,96.20408163265306
2017-06-14,47.02,0.49,95.9591836734694
2017-06-15,46.86,0.49,95.63265306122449
2017-06-16,46.25,0.49,94.38775510204081
2017-06-19,46.49,0.49,94.87755102040816
2017-06-20,45.64,0.49,93.14285714285714
2017-06-21,46.01,0.49,93.89795918367346
2017-06-22,45.75,0.49,93.36734693877551
2017-06-23,45.92,0.49,93.71428571428572
2017-06-26,45.78,0.49,93.42857142857143
2017-06-27,44.73,0.49,91.28571428571428
2017-06-28,45.05,0.49,91.93877551020408
2017-06-29,44.44,0.49,90.6938775510204
2017-06-30,44.9,0.49,91.63265306122449
2017-07-03,44.19,0.49,90.18367346938776
2017-07-05,44.97,0.49,91.77551020408163
2017-07-06,44.94,0.49,91.71428571428571
2017-07-07,45.74,0.49,93.34693877551021
2017-07-10,46.03,0.49,93.93877551020408
2017-07-11,46.16,0.49,94.20408163265306
2017-07-12,46.7,0.49,95.3061224489796
2017-07-13,46.67,0.49,95.24489795918367
2017-07-14,47.1,0.49,96.12244897959184
2017-07-17,46.94,0.49,95.79591836734694
2017-07-18,46.94,0.49,95.79591836734694
2017-07-19,47.11,0.49,96.14285714285714
2017-07-20,47.84,0.49,97.6326530612245
2017-07-21,45.1,0.49,92.04081632653062
2017-07-24,44.52,0.49,90.85714285714286
2017-07-25,44.62,0.49,91.06122448979592
2017-07-26,45.19,0.49,92.22448979591836
2017-07-27,45.58,0.49,93.0204081632653
2017-07-28,45.47,0.49,92.79591836734694
2017-07-31,45.44,0.49,92.73469387755102
2017-08-01,45.67,0.49,93.20408163265307
2017-08-02,45.55,0.49,92.95918367346938
2017-08-03,44.97,0.49,91.77551020408163
2017-08-04,44.71,0.49,91.24489795918367
2017-08-07,45.76,0.49,93.38775510204081
2017-08-08,45.28,0.49,92.40816326530613
2017-08-09,44.62,0.49,91.06122448979592
2017-08-10,43.9,0.49,89.59183673469387
2017-08-11,44.39,0.58,76.5344827586207
2017-08-14,45.44,0.58,78.3448275862069
2017-08-15,45.33,0.58,78.15517241379311
2017-08-16,45.69,0.58,78.77586206896552
2017-08-17,43.99,0.58,75.8448275862069
2017-08-18,43.87,0.58,75.63793103448276
2017-08-21,43.71,0.58,75.36206896551725
2017-08-22,44.39,0.58,76.5344827586207
2017-08-23,44.83,0.58,77.29310344827586
2017-08-24,45.67,0.58,78.74137931034484
2017-08-25,45.04,0.58,77.65517241379311
2017-08-28,45.14,0.58,77.82758620689656
2017-08-29,44.75,0.58,77.15517241379311
2017-08-30,45.56,0.58,78.55172413793105
2017-08-31,46.66,0.58,80.44827586206897
2017-09-01,46.99,0.58,81.01724137931035
2017-09-05,46.44,0.58,80.06896551724138
2017-09-06,46.56,0.58,80.27586206896552
2017-09-07,46.36,0.58,79.93103448275862
2017-09-08,45.87,0.58,79.08620689655173
2017-09-11,46.52,0.58,80.20689655172414
2017-09-12,46.64,0.58,80.41379310344828
2017-09-13,46.84,0.58,80.75862068965519
2017-09-14,46.8,0.58,80.6896551724138
2017-09-15,47.0,0.58,81.0344827586207
2017-09-18,47.3,0.58,81.55172413793103
2017-09-19,47.16,0.58,81.3103448275862
2017-09-20,46.44,0.58,80.06896551724138
2017-09-21,46.43,0.58,80.05172413793105
2017-09-22,46.93,0.58,80.91379310344828
2017-09-25,46.7,0.58,80.51724137931035
2017-09-26,46.76,0.58,80.62068965517241
2017-09-27,47.37,0.58,81.67241379310344
2017-09-28,47.66,0.58,82.17241379310344
2017-09-29,47.71,0.58,82.25862068965517
2017-10-02,47.92,0.58,82.62068965517243
2017-10-03,48.1,0.58,82.93103448275863
2017-10-04,48.42,0.58,83.48275862068967
2017-10-05,48.47,0.58,83.56896551724138
2017-10-06,48.57,0.58,83.74137931034484
2017-10-09,48.81,0.58,84.15517241379311
2017-10-10,48.98,0.58,84.44827586206897
2017-10-11,49.16,0.58,84.75862068965517
2017-10-12,49.14,0.58,84.72413793103449
2017-10-13,49.35,0.58,85.08620689655173
2017-10-16,49.5,0.58,85.3448275862069
2017-10-17,49.86,0.58,85.96551724137932
2017-10-18,49.85,0.58,85.94827586206897
2017-10-19,50.09,0.58,86.36206896551725
2017-10-20,52.09,0.55,94.7090909090909
2017-10-23,52.0,0.55,94.54545454545453
2017-10-24,52.34,0.55,95.16363636363636
2017-10-25,51.45,0.55,93.54545454545455
2017-10-26,52.01,0.55,94.56363636363635
2017-10-27,52.07,0.55,94.67272727272727
2017-10-30,52.36,0.55,95.19999999999999
2017-10-31,52.54,0.55,95.52727272727272
2017-11-01,52.33,0.55,95.14545454545454
2017-11-02,52.34,0.55,95.16363636363636
2017-11-03,53.45,0.55,97.18181818181817
2017-11-06,54.79,0.55,99.61818181818181
2017-11-07,54.71,0.55,99.47272727272727
2017-11-08,55.33,0.55,100.6
2017-11-09,53.81,0.55,97.83636363636363
2017-11-10,53.54,0.55,97.34545454545453
2017-11-13,53.46,0.55,97.19999999999999
2017-11-14,53.66,0.55,97.56363636363635
2017-11-15,53.22,0.55,96.76363636363635
2017-11-16,53.54,0.55,97.34545454545453
2017-11-17,53.51,0.55,97.29090909090908
2017-11-20,53.88,0.55,97.96363636363635
2017-11-21,54.21,0.55,98.56363636363636
2017-11-22,53.52,0.55,97.30909090909091
2017-11-24,53.85,0.55,97.9090909090909
2017-11-27,53.29,0.55,96.89090909090908
2017-11-28,53.86,0.55,97.92727272727272
2017-11-29,52.11,0.55,94.74545454545454
2017-11-30,52.33,0.55,95.14545454545454
