date,GIS,GIS_EPS,PE Ratio
2015-07-09,56.93,0.31,183.6451612903226
2015-07-10,57.27,0.31,184.74193548387098
2015-07-13,57.52,0.31,185.5483870967742
2015-07-14,57.25,0.31,184.67741935483872
2015-07-15,56.81,0.31,183.25806451612905
2015-07-16,57.03,0.31,183.96774193548387
2015-07-17,56.94,0.31,183.6774193548387
2015-07-20,56.83,0.31,183.32258064516128
2015-07-21,57.21,0.31,184.5483870967742
2015-07-22,57.63,0.31,185.90322580645162
2015-07-23,57.08,0.31,184.1290322580645
2015-07-24,56.92,0.31,183.61290322580646
2015-07-27,56.96,0.31,183.74193548387098
2015-07-28,57.55,0.31,185.64516129032256
2015-07-29,57.49,0.31,185.45161290322582
2015-07-30,58.26,0.31,187.93548387096774
2015-07-31,58.21,0.31,187.7741935483871
2015-08-03,58.93,0.31,190.09677419354838
2015-08-04,58.99,0.31,190.29032258064518
2015-08-05,59.4,0.31,191.61290322580643
2015-08-06,59.55,0.31,192.09677419354838
2015-08-07,59.11,0.31,190.67741935483872
2015-08-10,59.4,0.31,191.61290322580643
2015-08-11,59.14,0.31,190.7741935483871
2015-08-12,59.1,0.31,190.6451612903226
2015-08-13,58.89,0.31,189.96774193548387
2015-08-14,59.26,0.31,191.16129032258064
2015-08-17,59.29,0.31,191.25806451612902
2015-08-18,58.94,0.31,190.1290322580645
2015-08-19,58.53,0.31,188.80645161290323
2015-08-20,57.82,0.31,186.51612903225808
2015-08-21,56.21,0.31,181.32258064516128
2015-08-24,54.52,0.31,175.8709677419355
2015-08-25,54.81,0.31,176.80645161290323
2015-08-26,55.89,0.31,180.29032258064515
2015-08-27,56.96,0.31,183.74193548387098
2015-08-28,57.13,0.31,184.29032258064518
2015-08-31,56.76,0.31,183.09677419354838
2015-09-01,55.53,0.31,179.1290322580645
2015-09-02,56.82,0.31,183.29032258064515
2015-09-03,57.61,0.31,185.83870967741936
2015-09-04,56.59,0.31,182.5483870967742
2015-09-08,57.16,0.31,184.38709677419354
2015-09-09,55.79,0.31,179.96774193548387
2015-09-10,55.89,0.31,180.29032258064515
2015-09-11,56.47,0.31,182.16129032258064
2015-09-14,56.09,0.31,180.93548387096774
2015-09-15,56.74,0.31,183.03225806451613
2015-09-16,57.12,0.31,184.25806451612902
2015-09-17,57.48,0.31,185.41935483870967
2015-09-18,56.57,0.31,182.48387096774195
2015-09-21,56.79,0.31,183.19354838709677
2015-09-22,57.13,0.31,184.29032258064518
2015-09-23,57.41,0.71,80.85915492957746
2015-09-24,56.95,0.71,80.21126760563381
2015-09-25,57.43,0.71,80.88732394366197
2015-09-28,55.41,0.71,78.04225352112675
2015-09-29,55.56,0.71,78.25352112676057
2015-09-30,56.13,0.71,79.05633802816902
2015-10-01,55.99,0.71,78.85915492957747
2015-10-02,56.62,0.71,79.74647887323944
2015-10-05,57.22,0.71,80.59154929577466
2015-10-06,55.7,0.71,78.45070422535213
2015-10-07,55.72,0.71,78.47887323943662
2015-10-08,56.48,0.71,79.54929577464789
2015-10-09,56.61,0.71,79.73239436619718
2015-10-12,57.17,0.71,80.52112676056339
2015-10-13,56.59,0.71,79.70422535211269
2015-10-14,56.09,0.71,79.00000000000001
2015-10-15,56.4,0.71,79.43661971830986
2015-10-16,56.94,0.71,80.19718309859155
2015-10-19,56.68,0.71,79.83098591549296
2015-10-20,56.6,0.71,79.71830985915494
2015-10-21,56.98,0.71,80.25352112676056
2015-10-22,59.23,0.71,83.4225352112676
2015-10-23,58.33,0.71,82.15492957746478
2015-10-26,58.31,0.71,82.12676056338029
2015-10-27,58.22,0.71,82.0
2015-10-28,58.12,0.71,81.85915492957747
2015-10-29,58.18,0.71,81.94366197183099
2015-10-30,58.11,0.71,81.84507042253522
2015-11-02,57.98,0.71,81.66197183098592
2015-11-03,57.31,0.71,80.71830985915494
2015-11-04,57.29,0.71,80.69014084507043
2015-11-05,57.62,0.71,81.15492957746478
2015-11-06,56.58,0.71,79.69014084507043
2015-11-09,56.43,0.71,79.47887323943662
2015-11-10,56.66,0.71,79.80281690140845
2015-11-11,57.13,0.71,80.46478873239437
2015-11-12,56.2,0.71,79.1549295774648
2015-11-13,55.81,0.71,78.60563380281691
2015-11-16,57.11,0.71,80.43661971830986
2015-11-17,56.19,0.71,79.14084507042254
2015-11-18,57.17,0.71,80.52112676056339
2015-11-19,56.91,0.71,80.15492957746478
2015-11-20,56.75,0.71,79.92957746478874
2015-11-23,57.81,0.71,81.42253521126761
2015-11-24,57.97,0.71,81.64788732394366
2015-11-25,58.24,0.71,82.02816901408451
2015-11-27,58.41,0.71,82.26760563380282
2015-11-30,57.76,0.71,81.35211267605634
2015-12-01,58.26,0.71,82.05633802816901
2015-12-02,57.79,0.71,81.3943661971831
2015-12-03,57.27,0.71,80.66197183098592
2015-12-04,58.52,0.71,82.42253521126761
2015-12-07,58.58,0.71,82.50704225352113
2015-12-08,59.01,0.71,83.11267605633803
2015-12-09,58.58,0.71,82.50704225352113
2015-12-10,58.78,0.71,82.7887323943662
2015-12-11,58.1,0.71,81.83098591549296
2015-12-14,58.43,0.71,82.29577464788733
2015-12-15,58.55,0.71,82.46478873239437
2015-12-16,59.19,0.71,83.36619718309859
2015-12-17,57.23,0.88,65.0340909090909
2015-12-18,56.94,0.88,64.70454545454545
2015-12-21,57.41,0.88,65.23863636363636
2015-12-22,58.41,0.88,66.375
2015-12-23,58.92,0.88,66.95454545454545
2015-12-24,58.72,0.88,66.72727272727272
2015-12-28,58.58,0.88,66.56818181818181
2015-12-29,58.88,0.88,66.9090909090909
2015-12-30,58.56,0.88,66.54545454545455
2015-12-31,57.66,0.88,65.52272727272727
2016-01-04,57.46,0.88,65.29545454545455
2016-01-05,57.2,0.88,65.0
2016-01-06,56.73,0.88,64.4659090909091
2016-01-07,55.11,0.88,62.625
2016-01-08,55.29,0.88,62.82954545454545
2016-01-11,55.91,0.88,63.53409090909091
2016-01-12,56.37,0.88,64.05681818181817
2016-01-13,55.3,0.88,62.840909090909086
2016-01-14,55.35,0.88,62.89772727272727
2016-01-15,54.74,0.88,62.20454545454545
2016-01-19,55.42,0.88,62.97727272727273
2016-01-20,54.56,0.88,62.0
2016-01-21,54.12,0.88,61.5
2016-01-22,55.33,0.88,62.875
2016-01-25,54.8,0.88,62.272727272727266
2016-01-26,55.13,0.88,62.64772727272727
2016-01-27,54.94,0.88,62.43181818181818
2016-01-28,55.21,0.88,62.73863636363637
2016-01-29,56.51,0.88,64.2159090909091
2016-02-01,56.67,0.88,64.39772727272728
2016-02-02,55.8,0.88,63.40909090909091
2016-02-03,55.67,0.88,63.26136363636364
2016-02-04,55.12,0.88,62.63636363636363
2016-02-05,55.37,0.88,62.92045454545454
2016-02-08,55.72,0.88,63.31818181818182
2016-02-09,55.94,0.88,63.56818181818181
2016-02-10,56.09,0.88,63.73863636363637
2016-02-11,55.98,0.88,63.61363636363636
2016-02-12,56.89,0.88,64.64772727272727
2016-02-16,57.66,0.88,65.52272727272727
2016-02-17,58.14,0.88,66.06818181818181
2016-02-18,58.6,0.88,66.5909090909091
2016-02-19,58.72,0.88,66.72727272727272
2016-02-22,58.37,0.88,66.32954545454545
2016-02-23,58.82,0.88,66.8409090909091
2016-02-24,58.96,0.88,67.0
2016-02-25,60.14,0.88,68.3409090909091
2016-02-26,59.0,0.88,67.04545454545455
2016-02-29,58.85,0.88,66.875
2016-03-01,59.37,0.88,67.4659090909091
2016-03-02,59.53,0.88,67.64772727272728
2016-03-03,59.79,0.88,67.94318181818181
2016-03-04,60.2,0.88,68.4090909090909
2016-03-07,59.62,0.88,67.75
2016-03-08,59.95,0.88,68.125
2016-03-09,60.44,0.88,68.68181818181817
2016-03-10,60.53,0.88,68.7840909090909
2016-03-11,61.06,0.88,69.38636363636364
2016-03-14,60.89,0.88,69.19318181818181
2016-03-15,61.24,0.88,69.5909090909091
2016-03-16,61.39,0.88,69.76136363636364
2016-03-17,61.78,0.88,70.20454545454545
2016-03-18,61.79,0.88,70.2159090909091
2016-03-21,61.3,0.88,69.6590909090909
2016-03-22,60.79,0.88,69.07954545454545
2016-03-23,61.01,0.61,100.01639344262296
2016-03-24,61.36,0.61,100.59016393442623
2016-03-28,61.88,0.61,101.44262295081968
2016-03-29,62.94,0.61,103.18032786885246
2016-03-30,63.31,0.61,103.78688524590164
2016-03-31,63.35,0.61,103.85245901639345
2016-04-01,64.96,0.61,106.49180327868852
2016-04-04,65.36,0.61,107.14754098360656
2016-04-05,64.28,0.61,105.37704918032787
2016-04-06,64.14,0.61,105.14754098360656
2016-04-07,63.12,0.61,103.47540983606557
2016-04-08,63.3,0.61,103.77049180327869
2016-04-11,62.88,0.61,103.08196721311477
2016-04-12,63.46,0.61,104.03278688524591
2016-04-13,62.69,0.61,102.77049180327869
2016-04-14,62.11,0.61,101.81967213114754
2016-04-15,62.45,0.61,102.37704918032787
2016-04-18,62.53,0.61,102.50819672131148
2016-04-19,62.38,0.61,102.26229508196722
2016-04-20,61.64,0.61,101.04918032786885
2016-04-21,60.12,0.61,98.55737704918033
2016-04-22,60.56,0.61,99.27868852459017
2016-04-25,61.09,0.61,100.14754098360656
2016-04-26,60.71,0.61,99.52459016393443
2016-04-27,61.13,0.61,100.21311475409837
2016-04-28,61.26,0.61,100.42622950819673
2016-04-29,61.34,0.61,100.55737704918033
2016-05-02,62.22,0.61,102.0
2016-05-03,61.65,0.61,101.06557377049181
2016-05-04,61.74,0.61,101.21311475409837
2016-05-05,62.08,0.61,101.77049180327869
2016-05-06,62.11,0.61,101.81967213114754
2016-05-09,62.73,0.61,102.83606557377048
2016-05-10,63.73,0.61,104.47540983606557
2016-05-11,64.01,0.61,104.9344262295082
2016-05-12,64.72,0.61,106.09836065573771
2016-05-13,64.52,0.61,105.77049180327869
2016-05-16,64.57,0.61,105.85245901639344
2016-05-17,62.99,0.61,103.26229508196722
2016-05-18,62.39,0.61,102.27868852459017
2016-05-19,62.92,0.61,103.14754098360656
2016-05-20,62.45,0.61,102.37704918032787
2016-05-23,62.7,0.61,102.78688524590164
2016-05-24,62.4,0.61,102.29508196721312
2016-05-25,62.36,0.61,102.22950819672131
2016-05-26,62.87,0.61,103.0655737704918
2016-05-27,62.87,0.61,103.0655737704918
2016-05-31,62.78,0.61,102.91803278688525
2016-06-01,63.17,0.61,103.55737704918033
2016-06-02,63.23,0.61,103.65573770491802
2016-06-03,63.69,0.61,104.40983606557377
2016-06-06,63.58,0.61,104.22950819672131
2016-06-07,64.02,0.61,104.95081967213115
2016-06-08,64.42,0.61,105.60655737704919
2016-06-09,65.34,0.61,107.11475409836066
2016-06-10,65.41,0.61,107.22950819672131
2016-06-13,64.85,0.61,106.31147540983606
2016-06-14,65.04,0.61,106.62295081967214
2016-06-15,64.89,0.61,106.37704918032787
2016-06-16,65.78,0.61,107.8360655737705
2016-06-17,65.81,0.61,107.88524590163935
2016-06-20,65.88,0.61,108.0
2016-06-21,66.52,0.61,109.04918032786885
2016-06-22,66.4,0.61,108.85245901639345
2016-06-23,66.77,0.61,109.45901639344262
2016-06-24,66.14,0.61,108.42622950819673
2016-06-27,66.19,0.61,108.50819672131148
2016-06-28,65.76,0.61,107.8032786885246
2016-06-29,67.86,0.61,111.24590163934427
2016-06-30,71.32,0.63,113.20634920634919
2016-07-01,71.94,0.63,114.19047619047619
2016-07-05,72.11,0.63,114.46031746031746
2016-07-06,72.56,0.63,115.17460317460318
2016-07-07,72.02,0.63,114.31746031746032
2016-07-08,72.46,0.63,115.015873015873
2016-07-11,71.81,0.63,113.98412698412699
2016-07-12,71.42,0.63,113.36507936507937
2016-07-13,71.94,0.63,114.19047619047619
2016-07-14,72.09,0.63,114.42857142857143
2016-07-15,72.02,0.63,114.31746031746032
2016-07-18,72.28,0.63,114.73015873015873
2016-07-19,72.64,0.63,115.3015873015873
2016-07-20,71.7,0.63,113.80952380952381
2016-07-21,71.21,0.63,113.03174603174602
2016-07-22,71.22,0.63,113.04761904761905
2016-07-25,71.69,0.63,113.79365079365078
2016-07-26,71.28,0.63,113.14285714285714
2016-07-27,70.55,0.63,111.98412698412697
2016-07-28,71.34,0.63,113.23809523809524
2016-07-29,71.89,0.63,114.11111111111111
2016-08-01,71.63,0.63,113.6984126984127
2016-08-02,70.97,0.63,112.65079365079364
2016-08-03,69.78,0.63,110.76190476190476
2016-08-04,70.49,0.63,111.88888888888889
2016-08-05,70.55,0.63,111.98412698412697
2016-08-08,70.63,0.63,112.1111111111111
2016-08-09,70.93,0.63,112.5873015873016
2016-08-10,71.06,0.63,112.7936507936508
2016-08-11,71.07,0.63,112.8095238095238
2016-08-12,71.17,0.63,112.96825396825398
2016-08-15,71.04,0.63,112.76190476190477
2016-08-16,70.5,0.63,111.9047619047619
2016-08-17,70.56,0.63,112.0
2016-08-18,71.27,0.63,113.12698412698413
2016-08-19,71.45,0.63,113.41269841269842
2016-08-22,71.56,0.63,113.5873015873016
2016-08-23,71.1,0.63,112.85714285714285
2016-08-24,71.0,0.63,112.6984126984127
2016-08-25,71.39,0.63,113.31746031746032
2016-08-26,70.87,0.63,112.4920634920635
2016-08-29,71.42,0.63,113.36507936507937
2016-08-30,70.51,0.63,111.92063492063492
2016-08-31,70.82,0.63,112.4126984126984
2016-09-01,70.11,0.63,111.28571428571428
2016-09-02,70.94,0.63,112.6031746031746
2016-09-06,70.9,0.63,112.53968253968254
2016-09-07,67.85,0.63,107.69841269841268
2016-09-08,67.47,0.63,107.09523809523809
2016-09-09,65.05,0.63,103.25396825396825
2016-09-12,66.28,0.63,105.2063492063492
2016-09-13,65.6,0.63,104.12698412698411
2016-09-14,65.48,0.63,103.93650793650794
2016-09-15,65.54,0.63,104.03174603174604
2016-09-16,65.19,0.63,103.47619047619047
2016-09-19,65.21,0.63,103.50793650793649
2016-09-20,64.7,0.63,102.6984126984127
2016-09-21,65.26,0.68,95.97058823529412
2016-09-22,65.06,0.68,95.67647058823529
2016-09-23,64.65,0.68,95.07352941176471
2016-09-26,63.9,0.68,93.9705882352941
2016-09-27,63.92,0.68,94.0
2016-09-28,64.08,0.68,94.23529411764704
2016-09-29,63.66,0.68,93.61764705882352
2016-09-30,63.88,0.68,93.94117647058823
2016-10-03,63.88,0.68,93.94117647058823
2016-10-04,63.05,0.68,92.7205882352941
2016-10-05,62.36,0.68,91.70588235294117
2016-10-06,62.42,0.68,91.79411764705883
2016-10-07,62.13,0.68,91.36764705882352
2016-10-10,62.44,0.68,91.8235294117647
2016-10-11,61.95,0.68,91.10294117647058
2016-10-12,62.13,0.68,91.36764705882352
2016-10-13,62.22,0.68,91.49999999999999
2016-10-14,61.78,0.68,90.85294117647058
2016-10-17,61.77,0.68,90.83823529411765
2016-10-18,61.91,0.68,91.04411764705881
2016-10-19,61.57,0.68,90.54411764705881
2016-10-20,61.0,0.68,89.70588235294117
2016-10-21,60.71,0.68,89.27941176470588
2016-10-24,60.89,0.68,89.54411764705881
2016-10-25,61.1,0.68,89.85294117647058
2016-10-26,60.84,0.68,89.47058823529412
2016-10-27,60.72,0.68,89.29411764705881
2016-10-28,61.66,0.68,90.67647058823528
2016-10-31,61.98,0.68,91.1470588235294
2016-11-01,61.63,0.68,90.63235294117646
2016-11-02,61.38,0.68,90.26470588235294
2016-11-03,61.12,0.68,89.88235294117646
2016-11-04,60.65,0.68,89.19117647058823
2016-11-07,61.83,0.68,90.92647058823529
2016-11-08,63.71,0.68,93.69117647058823
2016-11-09,62.74,0.68,92.26470588235294
2016-11-10,61.07,0.68,89.80882352941175
2016-11-11,61.04,0.68,89.76470588235293
2016-11-14,61.2,0.68,90.0
2016-11-15,61.3,0.68,90.1470588235294
2016-11-16,61.26,0.68,90.08823529411764
2016-11-17,61.36,0.68,90.23529411764706
2016-11-18,61.26,0.68,90.08823529411764
2016-11-21,61.63,0.68,90.63235294117646
2016-11-22,62.68,0.68,92.17647058823529
2016-11-23,61.48,0.68,90.41176470588235
2016-11-25,62.3,0.68,91.61764705882352
2016-11-28,62.08,0.68,91.29411764705881
2016-11-29,62.66,0.68,92.1470588235294
2016-11-30,60.94,0.68,89.61764705882352
2016-12-01,60.59,0.68,89.10294117647058
2016-12-02,60.94,0.68,89.61764705882352
2016-12-05,61.13,0.68,89.8970588235294
2016-12-06,61.03,0.68,89.75
2016-12-07,62.99,0.68,92.63235294117646
2016-12-08,62.48,0.68,91.88235294117646
2016-12-09,63.2,0.68,92.94117647058823
2016-12-12,63.87,0.68,93.92647058823529
2016-12-13,63.74,0.68,93.73529411764706
2016-12-14,62.87,0.68,92.45588235294116
2016-12-15,62.82,0.68,92.38235294117646
2016-12-16,63.5,0.68,93.38235294117646
2016-12-19,63.06,0.68,92.73529411764706
2016-12-20,61.45,0.82,74.93902439024392
2016-12-21,62.39,0.82,76.08536585365854
2016-12-22,62.46,0.82,76.17073170731707
2016-12-23,62.16,0.82,75.8048780487805
2016-12-27,62.2,0.82,75.85365853658537
2016-12-28,61.89,0.82,75.47560975609757
2016-12-29,62.36,0.82,76.04878048780488
2016-12-30,61.77,0.82,75.32926829268294
2017-01-03,62.09,0.82,75.71951219512196
2017-01-04,62.07,0.82,75.69512195121952
2017-01-05,62.25,0.82,75.91463414634147
2017-01-06,61.47,0.82,74.96341463414635
2017-01-09,60.56,0.82,73.85365853658537
2017-01-10,60.45,0.82,73.71951219512196
2017-01-11,60.98,0.82,74.36585365853658
2017-01-12,61.27,0.82,74.71951219512196
2017-01-13,61.08,0.82,74.48780487804878
2017-01-17,61.98,0.82,75.58536585365854
2017-01-18,62.08,0.82,75.70731707317073
2017-01-19,61.65,0.82,75.1829268292683
2017-01-20,62.42,0.82,76.1219512195122
2017-01-23,62.12,0.82,75.7560975609756
2017-01-24,62.67,0.82,76.42682926829269
2017-01-25,63.01,0.82,76.84146341463415
2017-01-26,62.7,0.82,76.46341463414635
2017-01-27,62.72,0.82,76.48780487804878
2017-01-30,62.6,0.82,76.34146341463415
2017-01-31,62.48,0.82,76.19512195121952
2017-02-01,61.37,0.82,74.84146341463415
2017-02-02,61.72,0.82,75.26829268292683
2017-02-03,62.73,0.82,76.5
2017-02-06,61.44,0.82,74.92682926829268
2017-02-07,61.82,0.82,75.39024390243902
2017-02-08,62.22,0.82,75.8780487804878
2017-02-09,63.06,0.82,76.90243902439025
2017-02-10,62.76,0.82,76.53658536585365
2017-02-13,62.89,0.82,76.69512195121952
2017-02-14,63.09,0.82,76.93902439024392
2017-02-15,63.19,0.82,77.0609756097561
2017-02-16,61.54,0.82,75.04878048780488
2017-02-17,59.23,0.82,72.23170731707317
2017-02-21,61.02,0.82,74.41463414634147
2017-02-22,60.59,0.82,73.89024390243904
2017-02-23,60.78,0.82,74.1219512195122
2017-02-24,61.37,0.82,74.84146341463415
2017-02-27,59.94,0.82,73.09756097560975
2017-02-28,60.37,0.82,73.6219512195122
2017-03-01,60.55,0.82,73.84146341463415
2017-03-02,60.91,0.82,74.28048780487805
2017-03-03,60.73,0.82,74.0609756097561
2017-03-06,60.43,0.82,73.69512195121952
2017-03-07,60.25,0.82,73.47560975609757
2017-03-08,60.07,0.82,73.25609756097562
2017-03-09,60.63,0.82,73.93902439024392
2017-03-10,60.57,0.82,73.8658536585366
2017-03-13,60.52,0.82,73.8048780487805
2017-03-14,60.46,0.82,73.73170731707317
2017-03-15,61.16,0.82,74.58536585365853
2017-03-16,60.81,0.82,74.15853658536587
2017-03-17,60.66,0.82,73.97560975609755
2017-03-20,60.26,0.82,73.48780487804878
2017-03-21,59.76,0.62,96.38709677419355
2017-03-22,58.94,0.62,95.06451612903226
2017-03-23,59.37,0.62,95.75806451612902
2017-03-24,59.16,0.62,95.41935483870967
2017-03-27,58.79,0.62,94.8225806451613
2017-03-28,59.01,0.62,95.1774193548387
2017-03-29,59.44,0.62,95.87096774193549
2017-03-30,59.07,0.62,95.2741935483871
2017-03-31,59.01,0.62,95.1774193548387
2017-04-03,58.55,0.62,94.43548387096774
2017-04-04,58.38,0.62,94.16129032258065
2017-04-05,58.25,0.62,93.95161290322581
2017-04-06,57.69,0.62,93.04838709677419
2017-04-07,57.65,0.62,92.98387096774194
2017-04-10,57.52,0.62,92.7741935483871
2017-04-11,57.42,0.62,92.61290322580645
2017-04-12,57.58,0.62,92.87096774193549
2017-04-13,57.17,0.62,92.20967741935485
2017-04-17,57.6,0.62,92.90322580645162
2017-04-18,58.16,0.62,93.80645161290322
2017-04-19,57.84,0.62,93.29032258064517
2017-04-20,57.88,0.62,93.35483870967742
2017-04-21,57.73,0.62,93.11290322580645
2017-04-24,58.14,0.62,93.7741935483871
2017-04-25,58.24,0.62,93.93548387096774
2017-04-26,57.88,0.62,93.35483870967742
2017-04-27,57.41,0.62,92.59677419354838
2017-04-28,57.51,0.62,92.75806451612902
2017-05-01,56.6,0.62,91.29032258064517
2017-05-02,55.92,0.62,90.19354838709678
2017-05-03,56.05,0.62,90.40322580645162
2017-05-04,57.05,0.62,92.01612903225806
2017-05-05,57.3,0.62,92.41935483870968
2017-05-08,57.4,0.62,92.58064516129032
2017-05-09,56.37,0.62,90.91935483870968
2017-05-10,56.34,0.62,90.87096774193549
2017-05-11,56.26,0.62,90.74193548387096
2017-05-12,56.25,0.62,90.7258064516129
2017-05-15,56.36,0.62,90.90322580645162
2017-05-16,56.09,0.62,90.46774193548387
2017-05-17,56.03,0.62,90.37096774193549
2017-05-18,55.91,0.62,90.1774193548387
2017-05-19,56.23,0.62,90.69354838709677
2017-05-22,56.71,0.62,91.46774193548387
2017-05-23,56.69,0.62,91.43548387096774
2017-05-24,56.91,0.62,91.79032258064515
2017-05-25,56.83,0.62,91.66129032258064
2017-05-26,57.32,0.62,92.45161290322581
2017-05-30,56.57,0.62,91.24193548387098
2017-05-31,56.74,0.62,91.51612903225806
2017-06-01,57.55,0.62,92.82258064516128
2017-06-02,57.55,0.62,92.82258064516128
2017-06-05,57.44,0.62,92.64516129032258
2017-06-06,57.53,0.62,92.79032258064517
2017-06-07,57.7,0.62,93.06451612903226
2017-06-08,57.2,0.62,92.25806451612904
2017-06-09,57.09,0.62,92.08064516129033
2017-06-12,57.24,0.62,92.3225806451613
2017-06-13,58.17,0.62,93.8225806451613
2017-06-14,58.75,0.62,94.75806451612904
2017-06-15,58.83,0.62,94.88709677419355
2017-06-16,57.1,0.62,92.09677419354838
2017-06-19,57.12,0.62,92.12903225806451
2017-06-20,56.74,0.62,91.51612903225806
2017-06-21,56.21,0.62,90.66129032258064
2017-06-22,56.0,0.62,90.3225806451613
2017-06-23,55.94,0.62,90.2258064516129
2017-06-26,56.17,0.62,90.59677419354838
2017-06-27,55.52,0.62,89.54838709677419
2017-06-28,56.42,0.62,91.0
2017-06-29,54.97,0.7,78.52857142857142
2017-06-30,55.4,0.7,79.14285714285714
2017-07-03,55.18,0.7,78.82857142857144
2017-07-05,54.81,0.7,78.30000000000001
2017-07-06,53.82,0.7,76.88571428571429
2017-07-07,53.63,0.7,76.61428571428573
2017-07-10,53.4,0.7,76.28571428571429
2017-07-11,53.53,0.7,76.47142857142858
2017-07-12,53.44,0.7,76.34285714285714
2017-07-13,53.28,0.7,76.11428571428571
2017-07-14,53.74,0.7,76.77142857142857
2017-07-17,54.15,0.7,77.35714285714286
2017-07-18,53.67,0.7,76.67142857142858
2017-07-19,53.85,0.7,76.92857142857143
2017-07-20,54.17,0.7,77.38571428571429
2017-07-21,54.35,0.7,77.64285714285715
2017-07-24,54.48,0.7,77.82857142857142
2017-07-25,55.12,0.7,78.74285714285715
2017-07-26,55.13,0.7,78.75714285714287
2017-07-27,55.49,0.7,79.27142857142857
2017-07-28,55.33,0.7,79.04285714285714
2017-07-31,55.66,0.7,79.51428571428572
2017-08-01,55.2,0.7,78.85714285714286
2017-08-02,56.07,0.7,80.10000000000001
2017-08-03,56.22,0.7,80.31428571428572
2017-08-04,56.17,0.7,80.24285714285715
2017-08-07,56.38,0.7,80.54285714285716
2017-08-08,55.78,0.7,79.6857142857143
2017-08-09,55.77,0.7,79.67142857142858
2017-08-10,56.29,0.7,80.41428571428573
2017-08-11,56.59,0.7,80.84285714285716
2017-08-14,57.4,0.7,82.0
2017-08-15,57.31,0.7,81.87142857142858
2017-08-16,57.53,0.7,82.1857142857143
2017-08-17,57.57,0.7,82.24285714285715
2017-08-18,57.14,0.7,81.62857142857143
2017-08-21,57.29,0.7,81.84285714285714
2017-08-22,57.5,0.7,82.14285714285715
2017-08-23,57.68,0.7,82.4
2017-08-24,55.68,0.7,79.54285714285714
2017-08-25,55.02,0.7,78.60000000000001
2017-08-28,54.28,0.7,77.54285714285714
2017-08-29,53.93,0.7,77.04285714285714
2017-08-30,53.75,0.7,76.78571428571429
2017-08-31,53.26,0.7,76.08571428571429
2017-09-01,53.72,0.7,76.74285714285715
2017-09-05,53.72,0.7,76.74285714285715
2017-09-06,54.7,0.7,78.14285714285715
2017-09-07,54.66,0.7,78.08571428571429
2017-09-08,55.35,0.7,79.07142857142858
2017-09-11,55.78,0.7,79.6857142857143
2017-09-12,55.56,0.7,79.37142857142858
2017-09-13,55.29,0.7,78.9857142857143
2017-09-14,55.05,0.7,78.64285714285714
2017-09-15,55.8,0.7,79.71428571428571
2017-09-18,56.43,0.7,80.61428571428571
2017-09-19,55.38,0.7,79.11428571428573
2017-09-20,52.17,0.7,74.52857142857144
2017-09-21,51.69,0.7,73.84285714285714
2017-09-22,51.23,0.7,73.18571428571428
2017-09-25,52.27,0.7,74.67142857142858
2017-09-26,51.97,0.7,74.24285714285715
2017-09-27,52.43,0.7,74.9
2017-09-28,52.26,0.7,74.65714285714286
2017-09-29,51.76,0.7,73.94285714285715
2017-10-02,51.81,0.7,74.01428571428572
2017-10-03,51.32,0.7,73.31428571428572
2017-10-04,52.01,0.7,74.3
2017-10-05,52.09,0.7,74.41428571428573
2017-10-06,51.4,0.7,73.42857142857143
2017-10-09,50.19,0.7,71.7
2017-10-10,50.95,0.7,72.78571428571429
2017-10-11,50.87,0.7,72.67142857142858
2017-10-12,51.27,0.7,73.24285714285715
2017-10-13,51.53,0.7,73.61428571428571
2017-10-16,51.81,0.7,74.01428571428572
2017-10-17,51.7,0.7,73.85714285714286
2017-10-18,52.25,0.7,74.64285714285715
2017-10-19,52.03,0.7,74.32857142857144
2017-10-20,52.01,0.7,74.3
2017-10-23,51.67,0.7,73.81428571428572
2017-10-24,51.79,0.7,73.9857142857143
2017-10-25,51.53,0.7,73.61428571428571
2017-10-26,51.76,0.7,73.94285714285715
2017-10-27,51.57,0.7,73.67142857142858
2017-10-30,50.66,0.7,72.37142857142857
2017-10-31,51.92,0.7,74.17142857142858
2017-11-01,52.03,0.7,74.32857142857144
2017-11-02,51.76,0.7,73.94285714285715
2017-11-03,51.34,0.7,73.34285714285716
2017-11-06,50.1,0.7,71.57142857142858
2017-11-07,50.97,0.7,72.81428571428572
2017-11-08,52.24,0.7,74.62857142857143
2017-11-09,51.78,0.7,73.97142857142858
2017-11-10,53.28,0.7,76.11428571428571
2017-11-13,52.97,0.7,75.67142857142858
2017-11-14,54.12,0.7,77.31428571428572
2017-11-15,52.53,0.7,75.04285714285714
2017-11-16,53.67,0.7,76.67142857142858
2017-11-17,53.72,0.7,76.74285714285715
2017-11-20,54.24,0.7,77.4857142857143
2017-11-21,53.52,0.7,76.45714285714287
2017-11-22,53.65,0.7,76.64285714285714
2017-11-24,53.65,0.7,76.64285714285714
2017-11-27,54.05,0.7,77.21428571428571
2017-11-28,54.84,0.7,78.34285714285716
2017-11-29,56.34,0.7,80.4857142857143
2017-11-30,56.56,0.7,80.80000000000001
2017-12-01,56.46,0.7,80.65714285714286
2017-12-04,57.86,0.7,82.65714285714286
2017-12-05,57.25,0.7,81.78571428571429
2017-12-06,57.41,0.7,82.01428571428572
2017-12-07,56.69,0.7,80.9857142857143
2017-12-08,55.84,0.7,79.77142857142859
