date,PBCT,PBCT_EPS,PE Ratio
2015-10-20,16.11,0.2,80.55
2015-10-21,15.9,0.2,79.5
2015-10-22,16.15,0.2,80.74999999999999
2015-10-23,16.44,0.2,82.2
2015-10-26,16.48,0.2,82.39999999999999
2015-10-27,16.53,0.2,82.65
2015-10-28,16.8,0.2,84.0
2015-10-29,16.43,0.2,82.14999999999999
2015-10-30,15.95,0.2,79.74999999999999
2015-11-02,16.28,0.2,81.4
2015-11-03,16.22,0.2,81.1
2015-11-04,16.22,0.2,81.1
2015-11-05,16.43,0.2,82.14999999999999
2015-11-06,16.79,0.2,83.94999999999999
2015-11-09,16.71,0.23,72.65217391304348
2015-11-10,16.78,0.23,72.95652173913044
2015-11-11,16.73,0.23,72.73913043478261
2015-11-12,16.51,0.23,71.78260869565217
2015-11-13,16.29,0.23,70.82608695652173
2015-11-16,16.54,0.23,71.91304347826086
2015-11-17,16.56,0.23,71.99999999999999
2015-11-18,16.62,0.23,72.26086956521739
2015-11-19,16.43,0.23,71.43478260869564
2015-11-20,16.6,0.23,72.17391304347827
2015-11-23,16.58,0.23,72.08695652173913
2015-11-24,16.64,0.23,72.34782608695652
2015-11-25,16.68,0.23,72.52173913043478
2015-11-27,16.7,0.23,72.6086956521739
2015-11-30,16.75,0.23,72.82608695652173
2015-12-01,16.85,0.23,73.26086956521739
2015-12-02,16.65,0.23,72.39130434782608
2015-12-03,16.47,0.23,71.6086956521739
2015-12-04,16.82,0.23,73.13043478260869
2015-12-07,16.49,0.23,71.69565217391303
2015-12-08,16.24,0.23,70.6086956521739
2015-12-09,16.18,0.23,70.34782608695652
2015-12-10,16.23,0.23,70.56521739130434
2015-12-11,15.99,0.23,69.52173913043478
2015-12-14,15.99,0.23,69.52173913043478
2015-12-15,16.32,0.23,70.95652173913044
2015-12-16,16.53,0.23,71.86956521739131
2015-12-17,16.26,0.23,70.69565217391305
2015-12-18,15.9,0.23,69.13043478260869
2015-12-21,16.02,0.23,69.65217391304347
2015-12-22,16.18,0.23,70.34782608695652
2015-12-23,16.32,0.23,70.95652173913044
2015-12-24,16.35,0.23,71.08695652173914
2015-12-28,16.34,0.23,71.04347826086956
2015-12-29,16.52,0.23,71.82608695652173
2015-12-30,16.35,0.23,71.08695652173914
2015-12-31,16.15,0.23,70.21739130434781
2016-01-04,15.77,0.23,68.56521739130434
2016-01-05,15.76,0.23,68.52173913043478
2016-01-06,15.61,0.23,67.8695652173913
2016-01-07,15.25,0.23,66.30434782608695
2016-01-08,14.95,0.23,65.0
2016-01-11,14.99,0.23,65.17391304347827
2016-01-12,15.02,0.23,65.30434782608695
2016-01-13,14.49,0.23,63.0
2016-01-14,14.81,0.23,64.3913043478261
2016-01-15,14.48,0.23,62.95652173913044
2016-01-19,14.46,0.23,62.869565217391305
2016-01-20,14.44,0.23,62.78260869565217
2016-01-21,14.33,0.23,62.30434782608695
2016-01-22,13.94,0.23,60.60869565217391
2016-01-25,13.64,0.23,59.30434782608695
2016-01-26,14.11,0.23,61.347826086956516
2016-01-27,14.13,0.23,61.434782608695656
2016-01-28,14.04,0.23,61.043478260869556
2016-01-29,14.37,0.23,62.47826086956521
2016-02-01,14.33,0.23,62.30434782608695
2016-02-02,14.07,0.23,61.17391304347826
2016-02-03,14.17,0.23,61.60869565217391
2016-02-04,14.33,0.23,62.30434782608695
2016-02-05,14.25,0.23,61.95652173913043
2016-02-08,14.36,0.23,62.43478260869565
2016-02-09,14.54,0.23,63.21739130434782
2016-02-10,14.2,0.23,61.7391304347826
2016-02-11,13.85,0.23,60.21739130434782
2016-02-12,14.36,0.23,62.43478260869565
2016-02-16,14.83,0.23,64.47826086956522
2016-02-17,14.68,0.23,63.826086956521735
2016-02-18,14.5,0.23,63.04347826086956
2016-02-19,14.67,0.23,63.78260869565217
2016-02-22,14.86,0.23,64.6086956521739
2016-02-23,14.7,0.23,63.91304347826086
2016-02-24,14.56,0.23,63.30434782608695
2016-02-25,14.78,0.23,64.26086956521739
2016-02-26,14.91,0.23,64.82608695652173
2016-02-29,14.61,0.23,63.521739130434774
2016-03-01,15.13,0.23,65.78260869565217
2016-03-02,15.29,0.23,66.4782608695652
2016-03-03,15.53,0.23,67.52173913043478
2016-03-04,15.61,0.23,67.8695652173913
2016-03-07,15.63,0.23,67.95652173913044
2016-03-08,15.48,0.23,67.30434782608695
2016-03-09,15.41,0.23,67.0
2016-03-10,15.72,0.23,68.34782608695652
2016-03-11,15.94,0.23,69.30434782608695
2016-03-14,15.9,0.23,69.13043478260869
2016-03-15,15.88,0.23,69.04347826086956
2016-03-16,15.84,0.23,68.8695652173913
2016-03-17,15.94,0.23,69.30434782608695
2016-03-18,16.02,0.23,69.65217391304347
2016-03-21,16.13,0.23,70.13043478260869
2016-03-22,16.17,0.23,70.30434782608697
2016-03-23,15.96,0.23,69.3913043478261
2016-03-24,15.86,0.23,68.95652173913042
2016-03-28,15.85,0.23,68.91304347826086
2016-03-29,15.92,0.23,69.21739130434783
2016-03-30,16.09,0.23,69.95652173913044
2016-03-31,15.93,0.23,69.26086956521739
2016-04-01,16.13,0.23,70.13043478260869
2016-04-04,16.05,0.23,69.78260869565217
2016-04-05,15.64,0.23,68.0
2016-04-06,15.72,0.23,68.34782608695652
2016-04-07,15.31,0.23,66.56521739130434
2016-04-08,15.38,0.23,66.86956521739131
2016-04-11,15.46,0.23,67.21739130434783
2016-04-12,15.65,0.23,68.04347826086956
2016-04-13,16.03,0.23,69.69565217391305
2016-04-14,16.13,0.23,70.13043478260869
2016-04-15,16.07,0.23,69.8695652173913
2016-04-18,16.19,0.23,70.3913043478261
2016-04-19,16.35,0.23,71.08695652173914
2016-04-20,16.48,0.23,71.65217391304348
2016-04-21,15.87,0.23,69.0
2016-04-22,16.09,0.23,69.95652173913044
2016-04-25,16.04,0.23,69.7391304347826
2016-04-26,16.15,0.23,70.21739130434781
2016-04-27,15.81,0.23,68.73913043478261
2016-04-28,15.53,0.23,67.52173913043478
2016-04-29,15.5,0.23,67.39130434782608
2016-05-02,15.55,0.23,67.6086956521739
2016-05-03,15.3,0.23,66.52173913043478
2016-05-04,15.06,0.23,65.47826086956522
2016-05-05,15.0,0.23,65.21739130434783
2016-05-06,15.04,0.23,65.39130434782608
2016-05-09,15.13,0.23,65.78260869565217
2016-05-10,15.21,0.21,72.42857142857143
2016-05-11,15.24,0.21,72.57142857142857
2016-05-12,15.28,0.21,72.76190476190476
2016-05-13,15.04,0.21,71.61904761904762
2016-05-16,15.21,0.21,72.42857142857143
2016-05-17,14.99,0.21,71.38095238095238
2016-05-18,15.38,0.21,73.23809523809524
2016-05-19,15.27,0.21,72.71428571428571
2016-05-20,15.42,0.21,73.42857142857143
2016-05-23,15.4,0.21,73.33333333333334
2016-05-24,15.63,0.21,74.42857142857143
2016-05-25,15.84,0.21,75.42857142857143
2016-05-26,15.66,0.21,74.57142857142857
2016-05-27,15.85,0.21,75.47619047619048
2016-05-31,15.88,0.21,75.61904761904762
2016-06-01,15.97,0.21,76.04761904761905
2016-06-02,16.0,0.21,76.19047619047619
2016-06-03,15.75,0.21,75.0
2016-06-06,15.89,0.21,75.66666666666667
2016-06-07,15.77,0.21,75.0952380952381
2016-06-08,15.89,0.21,75.66666666666667
2016-06-09,15.74,0.21,74.95238095238096
2016-06-10,15.7,0.21,74.76190476190476
2016-06-13,15.48,0.21,73.71428571428572
2016-06-14,15.17,0.21,72.23809523809524
2016-06-15,15.28,0.21,72.76190476190476
2016-06-16,15.14,0.21,72.0952380952381
2016-06-17,15.17,0.21,72.23809523809524
2016-06-20,15.32,0.21,72.95238095238096
2016-06-21,15.43,0.21,73.47619047619048
2016-06-22,15.43,0.21,73.47619047619048
2016-06-23,15.91,0.21,75.76190476190476
2016-06-24,15.08,0.21,71.80952380952381
2016-06-27,13.84,0.21,65.90476190476191
2016-06-28,14.13,0.21,67.28571428571429
2016-06-29,14.44,0.21,68.76190476190476
2016-06-30,14.66,0.21,69.80952380952381
2016-07-01,14.65,0.21,69.76190476190476
2016-07-05,14.39,0.21,68.52380952380953
2016-07-06,14.54,0.21,69.23809523809524
2016-07-07,14.65,0.21,69.76190476190476
2016-07-08,14.83,0.21,70.61904761904762
2016-07-11,14.98,0.21,71.33333333333334
2016-07-12,15.24,0.21,72.57142857142857
2016-07-13,15.22,0.21,72.47619047619048
2016-07-14,15.46,0.21,73.61904761904762
2016-07-15,15.47,0.21,73.66666666666667
2016-07-18,15.32,0.21,72.95238095238096
2016-07-19,15.39,0.21,73.28571428571429
2016-07-20,15.29,0.21,72.80952380952381
2016-07-21,15.17,0.21,72.23809523809524
2016-07-22,15.42,0.21,73.42857142857143
2016-07-25,15.38,0.21,73.23809523809524
2016-07-26,15.33,0.21,73.0
2016-07-27,15.25,0.21,72.61904761904762
2016-07-28,15.15,0.21,72.14285714285715
2016-07-29,15.16,0.21,72.19047619047619
2016-08-01,14.98,0.21,71.33333333333334
2016-08-02,14.84,0.21,70.66666666666667
2016-08-03,15.07,0.21,71.76190476190476
2016-08-04,15.08,0.21,71.80952380952381
2016-08-05,15.48,0.21,73.71428571428572
2016-08-08,15.44,0.21,73.52380952380952
2016-08-09,15.5,0.22,70.45454545454545
2016-08-10,15.4,0.22,70.0
2016-08-11,15.45,0.22,70.22727272727272
2016-08-12,15.39,0.22,69.95454545454545
2016-08-15,15.51,0.22,70.5
2016-08-16,15.43,0.22,70.13636363636364
2016-08-17,15.5,0.22,70.45454545454545
2016-08-18,15.52,0.22,70.54545454545455
2016-08-19,15.61,0.22,70.95454545454545
2016-08-22,15.69,0.22,71.31818181818181
2016-08-23,15.7,0.22,71.36363636363636
2016-08-24,15.7,0.22,71.36363636363636
2016-08-25,15.81,0.22,71.86363636363636
2016-08-26,15.87,0.22,72.13636363636363
2016-08-29,15.97,0.22,72.5909090909091
2016-08-30,16.19,0.22,73.5909090909091
2016-08-31,16.25,0.22,73.86363636363636
2016-09-01,16.18,0.22,73.54545454545455
2016-09-02,16.33,0.22,74.22727272727272
2016-09-06,16.12,0.22,73.27272727272728
2016-09-07,16.28,0.22,74.0
2016-09-08,16.27,0.22,73.95454545454545
2016-09-09,16.08,0.22,73.09090909090908
2016-09-12,16.16,0.22,73.45454545454545
2016-09-13,16.0,0.22,72.72727272727273
2016-09-14,15.86,0.22,72.0909090909091
2016-09-15,15.93,0.22,72.4090909090909
2016-09-16,15.71,0.22,71.4090909090909
2016-09-19,15.71,0.22,71.4090909090909
2016-09-20,15.68,0.22,71.27272727272727
2016-09-21,15.72,0.22,71.45454545454545
2016-09-22,15.85,0.22,72.04545454545455
2016-09-23,15.81,0.22,71.86363636363636
2016-09-26,15.53,0.22,70.5909090909091
2016-09-27,15.67,0.22,71.22727272727272
2016-09-28,15.84,0.22,72.0
2016-09-29,15.62,0.22,71.0
2016-09-30,15.82,0.22,71.9090909090909
2016-10-03,15.75,0.22,71.5909090909091
2016-10-04,15.76,0.22,71.63636363636364
2016-10-05,15.88,0.22,72.18181818181819
2016-10-06,15.87,0.22,72.13636363636363
2016-10-07,15.83,0.22,71.95454545454545
2016-10-10,15.89,0.22,72.22727272727273
2016-10-11,15.78,0.22,71.72727272727272
2016-10-12,15.74,0.22,71.54545454545455
2016-10-13,15.41,0.22,70.04545454545455
2016-10-14,15.51,0.22,70.5
2016-10-17,15.44,0.22,70.18181818181817
2016-10-18,15.64,0.22,71.0909090909091
2016-10-19,15.81,0.22,71.86363636363636
2016-10-20,15.93,0.22,72.4090909090909
2016-10-21,16.09,0.22,73.13636363636364
2016-10-24,16.22,0.22,73.72727272727272
2016-10-25,16.28,0.22,74.0
2016-10-26,16.24,0.22,73.81818181818181
2016-10-27,16.46,0.22,74.81818181818183
2016-10-28,16.19,0.22,73.5909090909091
2016-10-31,16.24,0.22,73.81818181818181
2016-11-01,16.24,0.22,73.81818181818181
2016-11-02,16.15,0.22,73.4090909090909
2016-11-03,16.23,0.22,73.77272727272728
2016-11-04,16.23,0.22,73.77272727272728
2016-11-07,16.73,0.22,76.04545454545455
2016-11-08,16.65,0.22,75.68181818181817
2016-11-09,17.49,0.25,69.96
2016-11-10,17.94,0.25,71.76
2016-11-11,18.28,0.25,73.12
2016-11-14,18.58,0.25,74.32
2016-11-15,18.55,0.25,74.2
2016-11-16,18.11,0.25,72.44
2016-11-17,18.26,0.25,73.04
2016-11-18,18.29,0.25,73.16
2016-11-21,18.41,0.25,73.64
2016-11-22,18.37,0.25,73.48
2016-11-23,18.52,0.25,74.08
2016-11-25,18.57,0.25,74.28
2016-11-28,18.38,0.25,73.52
2016-11-29,18.49,0.25,73.96
2016-11-30,18.72,0.25,74.88
2016-12-01,18.93,0.25,75.72
2016-12-02,18.6,0.25,74.4
2016-12-05,18.93,0.25,75.72
2016-12-06,19.18,0.25,76.72
2016-12-07,19.67,0.25,78.68
2016-12-08,20.0,0.25,80.0
2016-12-09,19.93,0.25,79.72
2016-12-12,19.41,0.25,77.64
2016-12-13,19.45,0.25,77.8
2016-12-14,19.18,0.25,76.72
2016-12-15,19.35,0.25,77.4
2016-12-16,19.11,0.25,76.44
2016-12-19,19.27,0.25,77.08
2016-12-20,19.4,0.25,77.6
2016-12-21,19.35,0.25,77.4
2016-12-22,19.42,0.25,77.68
2016-12-23,19.36,0.25,77.44
2016-12-27,19.48,0.25,77.92
2016-12-28,19.49,0.25,77.96
2016-12-29,19.37,0.25,77.48
2016-12-30,19.36,0.25,77.44
2017-01-03,19.29,0.25,77.16
2017-01-04,19.6,0.25,78.4
2017-01-05,19.28,0.25,77.12
2017-01-06,19.42,0.25,77.68
2017-01-09,19.27,0.25,77.08
2017-01-10,19.5,0.25,78.0
2017-01-11,19.65,0.25,78.6
2017-01-12,19.45,0.25,77.8
2017-01-13,19.66,0.25,78.64
2017-01-17,19.11,0.25,76.44
2017-01-18,19.29,0.25,77.16
2017-01-19,19.13,0.25,76.52
2017-01-20,18.69,0.25,74.76
2017-01-23,18.66,0.25,74.64
2017-01-24,18.89,0.25,75.56
2017-01-25,19.09,0.25,76.36
2017-01-26,19.28,0.25,77.12
2017-01-27,19.04,0.25,76.16
2017-01-30,18.66,0.25,74.64
2017-01-31,18.75,0.25,75.0
2017-02-01,18.73,0.25,74.92
2017-02-02,18.56,0.25,74.24
2017-02-03,18.88,0.25,75.52
2017-02-06,18.78,0.25,75.12
2017-02-07,18.65,0.25,74.6
2017-02-08,18.47,0.25,73.88
2017-02-09,18.73,0.25,74.92
2017-02-10,18.74,0.25,74.96
2017-02-13,18.86,0.25,75.44
2017-02-14,19.11,0.25,76.44
2017-02-15,19.16,0.25,76.64
2017-02-16,19.28,0.25,77.12
2017-02-17,19.19,0.25,76.76
2017-02-21,19.25,0.25,77.0
2017-02-22,19.25,0.25,77.0
2017-02-23,19.26,0.25,77.04
2017-02-24,19.25,0.25,77.0
2017-02-27,19.27,0.25,77.08
2017-02-28,19.2,0.25,76.8
2017-03-01,19.69,0.24,82.04166666666667
2017-03-02,19.25,0.24,80.20833333333334
2017-03-03,19.35,0.24,80.62500000000001
2017-03-06,19.2,0.24,80.0
2017-03-07,19.09,0.24,79.54166666666667
2017-03-08,18.85,0.24,78.54166666666667
2017-03-09,18.92,0.24,78.83333333333334
2017-03-10,18.94,0.24,78.91666666666667
2017-03-13,18.98,0.24,79.08333333333334
2017-03-14,18.95,0.24,78.95833333333333
2017-03-15,18.78,0.24,78.25000000000001
2017-03-16,18.88,0.24,78.66666666666667
2017-03-17,18.82,0.24,78.41666666666667
2017-03-20,18.64,0.24,77.66666666666667
2017-03-21,17.83,0.24,74.29166666666666
2017-03-22,17.77,0.24,74.04166666666667
2017-03-23,17.88,0.24,74.5
2017-03-24,18.04,0.24,75.16666666666667
2017-03-27,17.85,0.24,74.37500000000001
2017-03-28,18.09,0.24,75.375
2017-03-29,18.05,0.24,75.20833333333334
2017-03-30,18.41,0.24,76.70833333333334
2017-03-31,18.2,0.24,75.83333333333333
2017-04-03,18.05,0.24,75.20833333333334
2017-04-04,18.02,0.24,75.08333333333333
2017-04-05,17.72,0.24,73.83333333333333
2017-04-06,17.93,0.24,74.70833333333333
2017-04-07,17.84,0.24,74.33333333333333
2017-04-10,17.8,0.24,74.16666666666667
2017-04-11,17.89,0.24,74.54166666666667
2017-04-12,17.69,0.24,73.70833333333334
2017-04-13,17.29,0.24,72.04166666666667
2017-04-17,17.52,0.24,73.0
2017-04-18,17.36,0.24,72.33333333333333
2017-04-19,17.54,0.24,73.08333333333333
2017-04-20,17.57,0.24,73.20833333333334
2017-04-21,17.59,0.24,73.29166666666667
2017-04-24,17.92,0.24,74.66666666666667
2017-04-25,17.98,0.24,74.91666666666667
2017-04-26,18.1,0.24,75.41666666666667
2017-04-27,17.84,0.24,74.33333333333333
2017-04-28,17.47,0.24,72.79166666666667
2017-05-01,17.58,0.24,73.25
2017-05-02,17.45,0.24,72.70833333333333
2017-05-03,17.52,0.24,73.0
2017-05-04,17.51,0.24,72.95833333333334
2017-05-05,17.43,0.24,72.625
2017-05-08,17.49,0.24,72.875
2017-05-09,17.34,0.24,72.25
2017-05-10,17.35,0.22,78.86363636363637
2017-05-11,17.15,0.22,77.95454545454545
2017-05-12,17.09,0.22,77.68181818181819
2017-05-15,17.2,0.22,78.18181818181817
2017-05-16,17.15,0.22,77.95454545454545
2017-05-17,16.68,0.22,75.81818181818181
2017-05-18,16.74,0.22,76.09090909090908
2017-05-19,16.77,0.22,76.22727272727272
2017-05-22,16.8,0.22,76.36363636363636
2017-05-23,16.94,0.22,77.0
2017-05-24,16.85,0.22,76.5909090909091
2017-05-25,16.85,0.22,76.5909090909091
2017-05-26,16.87,0.22,76.68181818181819
2017-05-30,16.7,0.22,75.9090909090909
2017-05-31,16.57,0.22,75.31818181818181
2017-06-01,16.89,0.22,76.77272727272728
2017-06-02,16.78,0.22,76.27272727272728
2017-06-05,16.82,0.22,76.45454545454545
2017-06-06,16.64,0.22,75.63636363636364
2017-06-07,16.82,0.22,76.45454545454545
2017-06-08,17.12,0.22,77.81818181818183
2017-06-09,17.67,0.22,80.31818181818183
2017-06-12,17.83,0.22,81.04545454545453
2017-06-13,17.79,0.22,80.86363636363636
2017-06-14,17.75,0.22,80.68181818181819
2017-06-15,17.65,0.22,80.22727272727272
2017-06-16,17.62,0.22,80.0909090909091
2017-06-19,17.64,0.22,80.18181818181819
2017-06-20,17.47,0.22,79.4090909090909
2017-06-21,17.32,0.22,78.72727272727273
2017-06-22,17.21,0.22,78.22727272727273
2017-06-23,17.22,0.22,78.27272727272727
2017-06-26,17.29,0.22,78.5909090909091
2017-06-27,17.3,0.22,78.63636363636364
2017-06-28,17.52,0.22,79.63636363636364
2017-06-29,17.71,0.22,80.5
2017-06-30,17.66,0.22,80.27272727272727
2017-07-03,17.98,0.22,81.72727272727273
2017-07-05,18.02,0.22,81.9090909090909
2017-07-06,17.79,0.22,80.86363636363636
2017-07-07,17.86,0.22,81.18181818181817
2017-07-10,17.79,0.22,80.86363636363636
2017-07-11,17.8,0.22,80.9090909090909
2017-07-12,17.8,0.22,80.9090909090909
2017-07-13,17.81,0.22,80.95454545454545
2017-07-14,17.79,0.22,80.86363636363636
2017-07-17,17.74,0.22,80.63636363636363
2017-07-18,17.62,0.22,80.0909090909091
2017-07-19,17.62,0.22,80.0909090909091
2017-07-20,17.64,0.22,80.18181818181819
2017-07-21,17.51,0.22,79.5909090909091
2017-07-24,17.66,0.22,80.27272727272727
2017-07-25,17.9,0.22,81.36363636363636
2017-07-26,17.49,0.22,79.49999999999999
2017-07-27,17.68,0.22,80.36363636363636
2017-07-28,17.36,0.22,78.9090909090909
2017-07-31,17.44,0.22,79.27272727272728
2017-08-01,17.52,0.22,79.63636363636364
2017-08-02,17.5,0.22,79.54545454545455
2017-08-03,17.44,0.22,79.27272727272728
2017-08-04,17.59,0.22,79.95454545454545
2017-08-07,17.4,0.22,79.09090909090908
2017-08-08,17.46,0.22,79.36363636363637
2017-08-09,17.32,0.19,91.15789473684211
2017-08-10,16.99,0.19,89.42105263157895
2017-08-11,16.82,0.19,88.52631578947368
2017-08-14,17.17,0.19,90.36842105263159
2017-08-15,17.1,0.19,90.0
2017-08-16,17.05,0.19,89.73684210526316
2017-08-17,16.63,0.19,87.52631578947368
2017-08-18,16.63,0.19,87.52631578947368
2017-08-21,16.58,0.19,87.26315789473684
2017-08-22,16.7,0.19,87.89473684210526
2017-08-23,16.7,0.19,87.89473684210526
2017-08-24,16.67,0.19,87.73684210526316
2017-08-25,16.86,0.19,88.73684210526315
2017-08-28,16.76,0.19,88.21052631578948
2017-08-29,16.66,0.19,87.6842105263158
2017-08-30,16.75,0.19,88.15789473684211
2017-08-31,16.7,0.19,87.89473684210526
2017-09-01,16.85,0.19,88.6842105263158
2017-09-05,16.4,0.19,86.3157894736842
2017-09-06,16.45,0.19,86.57894736842105
2017-09-07,16.07,0.19,84.57894736842105
2017-09-08,16.25,0.19,85.52631578947368
2017-09-11,16.6,0.19,87.36842105263159
2017-09-12,16.92,0.19,89.05263157894737
2017-09-13,16.96,0.19,89.26315789473685
2017-09-14,16.77,0.19,88.26315789473684
2017-09-15,16.91,0.19,89.0
2017-09-18,17.04,0.19,89.68421052631578
2017-09-19,17.21,0.19,90.57894736842105
2017-09-20,17.33,0.19,91.21052631578947
2017-09-21,17.41,0.19,91.63157894736842
2017-09-22,17.38,0.19,91.47368421052632
2017-09-25,17.48,0.19,92.0
2017-09-26,17.62,0.19,92.73684210526316
2017-09-27,17.91,0.19,94.26315789473684
2017-09-28,17.97,0.19,94.57894736842104
2017-09-29,18.14,0.19,95.47368421052632
2017-10-02,18.24,0.19,95.99999999999999
2017-10-03,18.14,0.19,95.47368421052632
2017-10-04,17.92,0.19,94.31578947368422
2017-10-05,18.2,0.19,95.78947368421052
2017-10-06,18.24,0.19,95.99999999999999
2017-10-09,18.15,0.19,95.52631578947367
2017-10-10,18.32,0.19,96.42105263157895
2017-10-11,18.28,0.19,96.21052631578948
2017-10-12,18.28,0.19,96.21052631578948
2017-10-13,18.21,0.19,95.8421052631579
2017-10-16,18.28,0.19,96.21052631578948
2017-10-17,18.09,0.19,95.21052631578947
2017-10-18,18.24,0.19,95.99999999999999
2017-10-19,18.36,0.19,96.63157894736841
2017-10-20,18.89,0.19,99.42105263157895
2017-10-23,18.75,0.19,98.6842105263158
2017-10-24,18.84,0.19,99.15789473684211
2017-10-25,18.68,0.19,98.3157894736842
2017-10-26,18.85,0.19,99.21052631578948
2017-10-27,18.92,0.19,99.57894736842105
2017-10-30,18.63,0.19,98.05263157894736
2017-10-31,18.66,0.19,98.21052631578948
2017-11-01,18.53,0.19,97.52631578947368
2017-11-02,18.62,0.19,98.0
2017-11-03,18.49,0.19,97.3157894736842
2017-11-06,18.42,0.19,96.94736842105264
2017-11-07,18.05,0.19,95.0
2017-11-08,17.95,0.19,94.47368421052632
2017-11-09,17.76,0.26,68.3076923076923
2017-11-10,17.71,0.26,68.11538461538461
2017-11-13,18.21,0.26,70.03846153846153
2017-11-14,18.28,0.26,70.3076923076923
2017-11-15,18.2,0.26,70.0
2017-11-16,18.11,0.26,69.65384615384615
2017-11-17,18.17,0.26,69.88461538461539
2017-11-20,18.33,0.26,70.49999999999999
2017-11-21,18.19,0.26,69.96153846153847
2017-11-22,18.2,0.26,70.0
2017-11-24,18.12,0.26,69.6923076923077
2017-11-27,18.17,0.26,69.88461538461539
2017-11-28,18.71,0.26,71.96153846153847
2017-11-29,19.26,0.26,74.07692307692308
2017-11-30,19.02,0.26,73.15384615384615
2017-12-01,18.91,0.26,72.73076923076923
2017-12-04,19.25,0.26,74.03846153846153
2017-12-05,18.95,0.26,72.88461538461537
2017-12-06,18.82,0.26,72.38461538461539
2017-12-07,18.89,0.26,72.65384615384616
2017-12-08,18.84,0.26,72.46153846153845
2017-12-11,18.66,0.26,71.76923076923077
2017-12-12,18.74,0.26,72.07692307692307
2017-12-13,18.67,0.26,71.8076923076923
2017-12-14,18.5,0.26,71.15384615384615
2017-12-15,18.81,0.26,72.34615384615384
2017-12-18,19.0,0.26,73.07692307692308
2017-12-19,19.04,0.26,73.23076923076923
2017-12-20,18.87,0.26,72.57692307692308
2017-12-21,19.02,0.26,73.15384615384615
2017-12-22,18.92,0.26,72.76923076923077
2017-12-26,18.87,0.26,72.57692307692308
2017-12-27,18.78,0.26,72.23076923076923
2017-12-28,18.92,0.26,72.76923076923077
2017-12-29,18.7,0.26,71.92307692307692
2018-01-02,18.8,0.26,72.3076923076923
2018-01-03,18.72,0.26,72.0
2018-01-04,18.84,0.26,72.46153846153845
2018-01-05,18.94,0.26,72.84615384615385
2018-01-08,18.97,0.26,72.96153846153845
2018-01-09,19.07,0.26,73.34615384615384
2018-01-10,19.25,0.26,74.03846153846153
2018-01-11,19.48,0.26,74.92307692307692
2018-01-12,19.48,0.26,74.92307692307692
2018-01-16,19.39,0.26,74.57692307692308
2018-01-17,19.45,0.26,74.8076923076923
2018-01-18,19.43,0.26,74.73076923076923
2018-01-19,20.08,0.26,77.23076923076923
2018-01-22,20.02,0.26,77.0
2018-01-23,20.06,0.26,77.15384615384615
2018-01-24,19.94,0.26,76.6923076923077
2018-01-25,19.91,0.26,76.57692307692308
2018-01-26,19.92,0.26,76.61538461538461
2018-01-29,19.76,0.26,76.0
2018-01-30,19.66,0.26,75.61538461538461
2018-01-31,19.67,0.26,75.65384615384616
2018-02-01,19.81,0.26,76.19230769230768
2018-02-02,19.63,0.26,75.5
2018-02-05,19.01,0.26,73.11538461538461
2018-02-06,19.12,0.26,73.53846153846153
2018-02-07,19.2,0.26,73.84615384615384
2018-02-08,18.56,0.26,71.38461538461537
2018-02-09,18.91,0.26,72.73076923076923
2018-02-12,19.07,0.26,73.34615384615384
2018-02-13,19.13,0.26,73.57692307692307
2018-02-14,19.58,0.26,75.30769230769229
2018-02-15,19.74,0.26,75.92307692307692
2018-02-16,19.84,0.26,76.3076923076923
2018-02-20,19.62,0.26,75.46153846153847
2018-02-21,19.76,0.26,76.0
2018-02-22,19.43,0.26,74.73076923076923
2018-02-23,19.69,0.26,75.73076923076923
2018-02-26,19.72,0.26,75.84615384615384
2018-02-27,19.46,0.26,74.84615384615385
2018-02-28,19.14,0.26,73.61538461538461
2018-03-01,19.16,0.31,61.806451612903224
2018-03-02,19.44,0.31,62.70967741935484
2018-03-05,19.67,0.31,63.451612903225815
2018-03-06,19.9,0.31,64.19354838709677
2018-03-07,19.92,0.31,64.25806451612904
2018-03-08,19.77,0.31,63.774193548387096
2018-03-09,20.15,0.31,65.0
2018-03-12,20.11,0.31,64.87096774193549
2018-03-13,20.05,0.31,64.67741935483872
2018-03-14,19.82,0.31,63.935483870967744
2018-03-15,19.77,0.31,63.774193548387096
2018-03-16,19.8,0.31,63.87096774193549
2018-03-19,19.62,0.31,63.29032258064517
2018-03-20,19.55,0.31,63.06451612903226
2018-03-21,19.64,0.31,63.35483870967742
2018-03-22,18.89,0.31,60.935483870967744
2018-03-23,18.25,0.31,58.87096774193549
2018-03-26,18.69,0.31,60.29032258064517
2018-03-27,18.29,0.31,59.0
2018-03-28,18.46,0.31,59.5483870967742
2018-03-29,18.66,0.31,60.193548387096776
2018-04-02,18.37,0.31,59.25806451612904
2018-04-03,18.64,0.31,60.12903225806452
2018-04-04,18.75,0.31,60.483870967741936
2018-04-05,18.81,0.31,60.677419354838705
2018-04-06,18.39,0.31,59.322580645161295
2018-04-09,18.35,0.31,59.193548387096776
2018-04-10,18.66,0.31,60.193548387096776
2018-04-11,18.59,0.31,59.96774193548387
2018-04-12,18.8,0.31,60.645161290322584
2018-04-13,18.57,0.31,59.903225806451616
2018-04-16,18.7,0.31,60.32258064516129
2018-04-17,18.44,0.31,59.48387096774194
2018-04-18,18.34,0.31,59.16129032258065
