date,DVA,DVA_EPS,PE Ratio
2015-07-17,79.97,0.99,80.77777777777777
2015-07-20,79.88,0.99,80.68686868686868
2015-07-21,79.62,0.99,80.42424242424244
2015-07-22,80.06,0.99,80.86868686868686
2015-07-23,80.13,0.99,80.93939393939394
2015-07-24,79.39,0.99,80.1919191919192
2015-07-27,78.43,0.99,79.22222222222223
2015-07-28,79.02,0.99,79.81818181818181
2015-07-29,79.07,0.99,79.86868686868686
2015-07-30,78.63,0.99,79.42424242424242
2015-07-31,79.03,0.99,79.82828282828282
2015-08-03,79.71,0.99,80.51515151515152
2015-08-04,80.2,0.99,81.01010101010101
2015-08-05,80.49,0.78,103.19230769230768
2015-08-06,81.14,0.78,104.02564102564102
2015-08-07,81.02,0.78,103.87179487179486
2015-08-10,81.05,0.78,103.91025641025641
2015-08-11,80.77,0.78,103.55128205128204
2015-08-12,79.95,0.78,102.5
2015-08-13,79.65,0.78,102.11538461538461
2015-08-14,80.28,0.78,102.92307692307692
2015-08-17,80.28,0.78,102.92307692307692
2015-08-18,80.0,0.78,102.56410256410255
2015-08-19,80.08,0.78,102.66666666666666
2015-08-20,78.53,0.78,100.67948717948718
2015-08-21,75.99,0.78,97.42307692307692
2015-08-24,74.08,0.78,94.97435897435896
2015-08-25,74.33,0.78,95.2948717948718
2015-08-26,76.12,0.78,97.58974358974359
2015-08-27,76.65,0.78,98.26923076923077
2015-08-28,76.29,0.78,97.8076923076923
2015-08-31,75.64,0.78,96.97435897435898
2015-09-01,74.05,0.78,94.93589743589743
2015-09-02,75.12,0.78,96.3076923076923
2015-09-03,75.44,0.78,96.71794871794872
2015-09-04,74.55,0.78,95.57692307692307
2015-09-08,75.46,0.78,96.74358974358974
2015-09-09,74.74,0.78,95.82051282051282
2015-09-10,74.64,0.78,95.6923076923077
2015-09-11,75.0,0.78,96.15384615384615
2015-09-14,74.77,0.78,95.85897435897435
2015-09-15,75.15,0.78,96.34615384615385
2015-09-16,75.82,0.78,97.20512820512819
2015-09-17,75.77,0.78,97.14102564102564
2015-09-18,74.99,0.78,96.14102564102564
2015-09-21,76.02,0.78,97.46153846153845
2015-09-22,75.36,0.78,96.61538461538461
2015-09-23,75.52,0.78,96.82051282051282
2015-09-24,74.35,0.78,95.3205128205128
2015-09-25,72.26,0.78,92.64102564102565
2015-09-28,70.93,0.78,90.93589743589745
2015-09-29,71.18,0.78,91.25641025641026
2015-09-30,72.33,0.78,92.73076923076923
2015-10-01,72.05,0.78,92.37179487179486
2015-10-02,72.9,0.78,93.46153846153847
2015-10-05,73.36,0.78,94.05128205128204
2015-10-06,72.15,0.78,92.5
2015-10-07,73.19,0.78,93.83333333333333
2015-10-08,73.1,0.78,93.7179487179487
2015-10-09,73.16,0.78,93.79487179487178
2015-10-12,73.64,0.78,94.41025641025641
2015-10-13,73.35,0.78,94.03846153846153
2015-10-14,73.24,0.78,93.89743589743588
2015-10-15,75.23,0.78,96.44871794871796
2015-10-16,76.5,0.78,98.07692307692308
2015-10-19,76.33,0.78,97.85897435897435
2015-10-20,76.19,0.78,97.67948717948717
2015-10-21,76.46,0.78,98.02564102564101
2015-10-22,74.98,0.78,96.12820512820512
2015-10-23,75.94,0.78,97.35897435897435
2015-10-26,76.4,0.78,97.94871794871796
2015-10-27,76.95,0.78,98.65384615384616
2015-10-28,77.44,0.78,99.28205128205127
2015-10-29,77.75,0.78,99.67948717948718
2015-10-30,77.51,0.78,99.37179487179488
2015-11-02,78.16,0.78,100.2051282051282
2015-11-03,77.6,0.78,99.48717948717947
2015-11-04,77.45,0.78,99.2948717948718
2015-11-05,77.75,1.0,77.75
2015-11-06,77.27,1.0,77.27
2015-11-09,75.59,1.0,75.59
2015-11-10,76.11,1.0,76.11
2015-11-11,74.97,1.0,74.97
2015-11-12,73.24,1.0,73.24
2015-11-13,72.58,1.0,72.58
2015-11-16,73.51,1.0,73.51
2015-11-17,73.15,1.0,73.15
2015-11-18,73.99,1.0,73.99
2015-11-19,73.21,1.0,73.21
2015-11-20,73.53,1.0,73.53
2015-11-23,73.41,1.0,73.41
2015-11-24,73.5,1.0,73.5
2015-11-25,73.75,1.0,73.75
2015-11-27,74.32,1.0,74.32
2015-11-30,73.04,1.0,73.04
2015-12-01,73.52,1.0,73.52
2015-12-02,72.77,1.0,72.77
2015-12-03,71.67,1.0,71.67
2015-12-04,72.22,1.0,72.22
2015-12-07,71.55,1.0,71.55
2015-12-08,71.37,1.0,71.37
2015-12-09,70.86,1.0,70.86
2015-12-10,71.0,1.0,71.0
2015-12-11,69.71,1.0,69.71
2015-12-14,68.07,1.0,68.07
2015-12-15,68.02,1.0,68.02
2015-12-16,68.13,1.0,68.13
2015-12-17,68.12,1.0,68.12
2015-12-18,67.79,1.0,67.79
2015-12-21,69.0,1.0,69.0
2015-12-22,69.57,1.0,69.57
2015-12-23,70.3,1.0,70.3
2015-12-24,70.14,1.0,70.14
2015-12-28,70.22,1.0,70.22
2015-12-29,70.61,1.0,70.61
2015-12-30,70.02,1.0,70.02
2015-12-31,69.71,1.0,69.71
2016-01-04,68.67,1.0,68.67
2016-01-05,69.12,1.0,69.12
2016-01-06,68.16,1.0,68.16
2016-01-07,67.62,1.0,67.62
2016-01-08,67.67,1.0,67.67
2016-01-11,67.23,1.0,67.23
2016-01-12,67.45,1.0,67.45
2016-01-13,66.13,1.0,66.13
2016-01-14,67.45,1.0,67.45
2016-01-15,66.47,1.0,66.47
2016-01-19,65.71,1.0,65.71
2016-01-20,65.41,1.0,65.41
2016-01-21,65.2,1.0,65.2
2016-01-22,66.89,1.0,66.89
2016-01-25,65.95,1.0,65.95
2016-01-26,66.52,1.0,66.52
2016-01-27,65.72,1.0,65.72
2016-01-28,64.45,1.0,64.45
2016-01-29,67.12,1.0,67.12
2016-02-01,67.41,1.0,67.41
2016-02-02,66.26,1.0,66.26
2016-02-03,65.44,1.0,65.44
2016-02-04,65.45,1.0,65.45
2016-02-05,63.9,1.0,63.9
2016-02-08,62.24,1.0,62.24
2016-02-09,62.25,1.0,62.25
2016-02-10,63.66,1.0,63.66
2016-02-11,62.57,1.0,62.57
2016-02-12,62.56,1.0,62.56
2016-02-16,62.64,1.0,62.64
2016-02-17,64.09,1.0,64.09
2016-02-18,64.5,1.0,64.5
2016-02-19,63.8,1.0,63.8
2016-02-22,64.85,1.0,64.85
2016-02-23,64.28,1.0,64.28
2016-02-24,64.14,1.0,64.14
2016-02-25,65.33,1.0,65.33
2016-02-26,66.46,0.63,105.49206349206348
2016-02-29,65.97,0.63,104.71428571428571
2016-03-01,68.21,0.63,108.26984126984127
2016-03-02,68.18,0.63,108.22222222222223
2016-03-03,70.08,0.63,111.23809523809524
2016-03-04,70.51,0.63,111.92063492063492
2016-03-07,70.93,0.63,112.5873015873016
2016-03-08,69.75,0.63,110.71428571428571
2016-03-09,70.17,0.63,111.38095238095238
2016-03-10,69.84,0.63,110.85714285714286
2016-03-11,71.05,0.63,112.77777777777777
2016-03-14,70.92,0.63,112.57142857142857
2016-03-15,69.82,0.63,110.82539682539681
2016-03-16,70.16,0.63,111.36507936507935
2016-03-17,70.95,0.63,112.61904761904762
2016-03-18,72.74,0.63,115.46031746031746
2016-03-21,72.29,0.63,114.74603174603176
2016-03-22,72.69,0.63,115.38095238095238
2016-03-23,72.32,0.63,114.79365079365078
2016-03-24,71.55,0.63,113.57142857142857
2016-03-28,71.5,0.63,113.4920634920635
2016-03-29,72.71,0.63,115.4126984126984
2016-03-30,73.03,0.63,115.92063492063492
2016-03-31,73.38,0.63,116.47619047619047
2016-04-01,73.97,0.63,117.4126984126984
2016-04-04,73.47,0.63,116.61904761904762
2016-04-05,73.03,0.63,115.92063492063492
2016-04-06,74.53,0.63,118.3015873015873
2016-04-07,73.95,0.63,117.38095238095238
2016-04-08,74.1,0.63,117.6190476190476
2016-04-11,73.42,0.63,116.53968253968254
2016-04-12,73.78,0.63,117.11111111111111
2016-04-13,74.19,0.63,117.76190476190476
2016-04-14,74.2,0.63,117.77777777777779
2016-04-15,74.21,0.63,117.79365079365078
2016-04-18,74.48,0.63,118.22222222222223
2016-04-19,74.94,0.63,118.95238095238095
2016-04-20,74.84,0.63,118.7936507936508
2016-04-21,74.45,0.63,118.17460317460318
2016-04-22,74.9,0.63,118.8888888888889
2016-04-25,74.71,0.63,118.58730158730158
2016-04-26,74.91,0.63,118.9047619047619
2016-04-27,75.12,0.63,119.23809523809524
2016-04-28,74.78,0.63,118.6984126984127
2016-04-29,73.9,0.63,117.3015873015873
2016-05-02,73.64,0.63,116.88888888888889
2016-05-03,73.71,0.63,116.99999999999999
2016-05-04,73.24,0.66,110.96969696969695
2016-05-05,75.83,0.66,114.89393939393939
2016-05-06,75.7,0.66,114.6969696969697
2016-05-09,76.04,0.66,115.21212121212122
2016-05-10,76.49,0.66,115.89393939393938
2016-05-11,76.32,0.66,115.63636363636363
2016-05-12,75.59,0.66,114.53030303030303
2016-05-13,75.42,0.66,114.27272727272727
2016-05-16,77.07,0.66,116.77272727272725
2016-05-17,76.76,0.66,116.30303030303031
2016-05-18,76.85,0.66,116.43939393939392
2016-05-19,77.34,0.66,117.18181818181819
2016-05-20,77.37,0.66,117.22727272727273
2016-05-23,76.78,0.66,116.33333333333333
2016-05-24,77.35,0.66,117.19696969696969
2016-05-25,77.15,0.66,116.89393939393939
2016-05-26,76.95,0.66,116.5909090909091
2016-05-27,77.05,0.66,116.74242424242424
2016-05-31,77.32,0.66,117.15151515151514
2016-06-01,77.53,0.66,117.46969696969697
2016-06-02,77.93,0.66,118.07575757575758
2016-06-03,77.15,0.66,116.89393939393939
2016-06-06,77.0,0.66,116.66666666666666
2016-06-07,76.94,0.66,116.57575757575756
2016-06-08,76.9,0.66,116.51515151515152
2016-06-09,77.21,0.66,116.98484848484847
2016-06-10,76.08,0.66,115.27272727272727
2016-06-13,75.56,0.66,114.48484848484848
2016-06-14,75.63,0.66,114.59090909090908
2016-06-15,75.45,0.66,114.31818181818181
2016-06-16,75.68,0.66,114.66666666666667
2016-06-17,75.11,0.66,113.8030303030303
2016-06-20,75.77,0.66,114.8030303030303
2016-06-21,75.65,0.66,114.62121212121212
2016-06-22,76.18,0.66,115.42424242424242
2016-06-23,77.15,0.66,116.89393939393939
2016-06-24,75.7,0.66,114.6969696969697
2016-06-27,73.78,0.66,111.78787878787878
2016-06-28,74.61,0.66,113.04545454545453
2016-06-29,76.68,0.66,116.18181818181819
2016-06-30,77.32,0.66,117.15151515151514
2016-07-01,77.32,0.66,117.15151515151514
2016-07-05,76.37,0.66,115.71212121212122
2016-07-06,76.68,0.66,116.18181818181819
2016-07-07,76.92,0.66,116.54545454545455
2016-07-08,78.07,0.66,118.28787878787877
2016-07-11,78.44,0.66,118.84848484848484
2016-07-12,77.85,0.66,117.95454545454544
2016-07-13,77.99,0.66,118.16666666666666
2016-07-14,77.73,0.66,117.77272727272727
2016-07-15,77.73,0.66,117.77272727272727
2016-07-18,77.51,0.66,117.43939393939394
2016-07-19,77.35,0.66,117.19696969696969
2016-07-20,77.62,0.66,117.60606060606061
2016-07-21,77.58,0.66,117.54545454545453
2016-07-22,77.91,0.66,118.04545454545453
2016-07-25,77.94,0.66,118.09090909090908
2016-07-26,78.18,0.66,118.45454545454545
2016-07-27,76.55,0.66,115.98484848484847
2016-07-28,76.76,0.66,116.30303030303031
2016-07-29,77.54,0.66,117.48484848484848
2016-08-01,77.0,0.66,116.66666666666666
2016-08-02,76.0,0.66,115.15151515151514
2016-08-03,76.08,0.66,115.27272727272727
2016-08-04,75.91,0.66,115.0151515151515
2016-08-05,76.96,0.66,116.6060606060606
2016-08-08,75.36,0.55,137.0181818181818
2016-08-09,72.31,0.55,131.47272727272727
2016-08-10,70.11,0.55,127.47272727272725
2016-08-11,70.09,0.55,127.43636363636364
2016-08-12,69.15,0.55,125.72727272727273
2016-08-15,68.33,0.55,124.23636363636362
2016-08-16,68.26,0.55,124.10909090909091
2016-08-17,67.2,0.55,122.18181818181817
2016-08-18,67.65,0.55,123.0
2016-08-19,64.48,0.55,117.23636363636363
2016-08-22,65.17,0.55,118.49090909090908
2016-08-23,65.45,0.55,119.0
2016-08-24,64.51,0.55,117.2909090909091
2016-08-25,64.24,0.55,116.79999999999998
2016-08-26,63.68,0.55,115.78181818181817
2016-08-29,64.41,0.55,117.1090909090909
2016-08-30,64.66,0.55,117.56363636363635
2016-08-31,64.63,0.55,117.50909090909089
2016-09-01,64.19,0.55,116.70909090909089
2016-09-02,64.78,0.55,117.78181818181818
2016-09-06,64.06,0.55,116.47272727272727
2016-09-07,64.33,0.55,116.96363636363635
2016-09-08,64.43,0.55,117.14545454545456
2016-09-09,63.65,0.55,115.72727272727272
2016-09-12,64.71,0.55,117.65454545454543
2016-09-13,63.95,0.55,116.27272727272727
2016-09-14,63.34,0.55,115.16363636363636
2016-09-15,64.07,0.55,116.49090909090907
2016-09-16,64.44,0.55,117.16363636363636
2016-09-19,63.6,0.55,115.63636363636363
2016-09-20,64.99,0.55,118.16363636363634
2016-09-21,65.83,0.55,119.69090909090907
2016-09-22,66.72,0.55,121.3090909090909
2016-09-23,66.5,0.55,120.90909090909089
2016-09-26,66.15,0.55,120.27272727272727
2016-09-27,66.33,0.55,120.59999999999998
2016-09-28,66.21,0.55,120.38181818181816
2016-09-29,65.46,0.55,119.0181818181818
2016-09-30,66.07,0.55,120.12727272727271
2016-10-03,64.1,0.55,116.54545454545453
2016-10-04,64.34,0.55,116.98181818181818
2016-10-05,64.11,0.55,116.56363636363635
2016-10-06,64.28,0.55,116.87272727272726
2016-10-07,63.43,0.55,115.32727272727271
2016-10-10,63.7,0.55,115.81818181818181
2016-10-11,62.0,0.55,112.72727272727272
2016-10-12,62.66,0.55,113.92727272727271
2016-10-13,62.99,0.55,114.52727272727272
2016-10-14,62.85,0.55,114.27272727272727
2016-10-17,62.26,0.55,113.19999999999999
2016-10-18,62.51,0.55,113.65454545454544
2016-10-19,62.78,0.55,114.14545454545454
2016-10-20,61.1,0.55,111.09090909090908
2016-10-21,60.96,0.55,110.83636363636363
2016-10-24,58.1,0.55,105.63636363636363
2016-10-25,58.29,0.55,105.98181818181817
2016-10-26,56.86,0.55,103.38181818181818
2016-10-27,55.93,0.55,101.69090909090909
2016-10-28,55.16,0.55,100.29090909090908
2016-10-31,58.62,0.55,106.58181818181816
2016-11-01,57.82,0.55,105.12727272727273
2016-11-02,57.97,1.22,47.51639344262295
2016-11-03,58.46,1.22,47.91803278688525
2016-11-04,58.63,1.22,48.05737704918033
2016-11-07,57.85,1.22,47.41803278688525
2016-11-08,58.02,1.22,47.55737704918033
2016-11-09,59.33,1.22,48.631147540983605
2016-11-10,59.98,1.22,49.16393442622951
2016-11-11,59.53,1.22,48.795081967213115
2016-11-14,60.59,1.22,49.66393442622951
2016-11-15,60.3,1.22,49.42622950819672
2016-11-16,60.43,1.22,49.532786885245905
2016-11-17,61.99,1.22,50.81147540983607
2016-11-18,61.52,1.22,50.42622950819673
2016-11-21,62.85,1.22,51.516393442622956
2016-11-22,63.03,1.22,51.66393442622951
2016-11-23,63.36,1.22,51.9344262295082
2016-11-25,63.33,1.22,51.90983606557377
2016-11-28,63.2,1.22,51.80327868852459
2016-11-29,63.66,1.22,52.18032786885246
2016-11-30,63.35,1.22,51.92622950819673
2016-12-01,64.59,1.22,52.942622950819676
2016-12-02,64.23,1.22,52.64754098360656
2016-12-05,64.11,1.22,52.549180327868854
2016-12-06,64.1,1.22,52.540983606557376
2016-12-07,64.01,1.22,52.4672131147541
2016-12-08,66.28,1.22,54.32786885245902
2016-12-09,66.49,1.22,54.5
2016-12-12,66.59,1.22,54.58196721311476
2016-12-13,65.37,1.22,53.58196721311476
2016-12-14,63.8,1.22,52.295081967213115
2016-12-15,64.12,1.22,52.55737704918033
2016-12-16,64.94,1.22,53.22950819672131
2016-12-19,65.19,1.22,53.4344262295082
2016-12-20,64.87,1.22,53.17213114754099
2016-12-21,64.67,1.22,53.00819672131148
2016-12-22,64.85,1.22,53.15573770491803
2016-12-23,65.2,1.22,53.442622950819676
2016-12-27,65.01,1.22,53.286885245901644
2016-12-28,64.31,1.22,52.71311475409836
2016-12-29,64.36,1.22,52.75409836065574
2016-12-30,64.2,1.22,52.622950819672134
2017-01-03,65.09,1.22,53.352459016393446
2017-01-04,66.31,1.22,54.352459016393446
2017-01-05,65.71,1.22,53.86065573770492
2017-01-06,65.79,1.22,53.92622950819673
2017-01-09,63.38,1.22,51.95081967213115
2017-01-10,63.63,1.22,52.15573770491804
2017-01-11,63.19,1.22,51.795081967213115
2017-01-12,63.41,1.22,51.97540983606557
2017-01-13,63.93,1.22,52.40163934426229
2017-01-17,63.85,1.22,52.3360655737705
2017-01-18,63.89,1.22,52.368852459016395
2017-01-19,62.9,1.22,51.557377049180324
2017-01-20,63.02,1.22,51.65573770491804
2017-01-23,63.12,1.22,51.73770491803278
2017-01-24,63.56,1.22,52.09836065573771
2017-01-25,64.08,1.22,52.52459016393443
2017-01-26,65.21,1.22,53.450819672131146
2017-01-27,64.55,1.22,52.90983606557377
2017-01-30,63.35,1.22,51.92622950819673
2017-01-31,63.75,1.22,52.25409836065574
2017-02-01,64.63,1.22,52.97540983606557
2017-02-02,64.78,1.22,53.09836065573771
2017-02-03,65.32,1.22,53.540983606557376
2017-02-06,64.62,1.22,52.9672131147541
2017-02-07,64.27,1.22,52.68032786885246
2017-02-08,64.69,1.22,53.02459016393443
2017-02-09,64.66,1.22,53.0
2017-02-10,64.75,1.22,53.07377049180328
2017-02-13,64.81,1.22,53.122950819672134
2017-02-14,64.73,1.22,53.05737704918033
2017-02-15,64.85,1.22,53.15573770491803
2017-02-16,64.66,1.22,53.0
2017-02-17,66.9,1.22,54.8360655737705
2017-02-21,68.89,1.22,56.4672131147541
2017-02-22,69.08,1.22,56.622950819672134
2017-02-23,68.95,1.22,56.516393442622956
2017-02-24,69.04,1.46,47.28767123287672
2017-02-27,69.19,1.46,47.39041095890411
2017-02-28,69.41,1.46,47.54109589041096
2017-03-01,69.17,1.46,47.37671232876713
2017-03-02,69.99,1.46,47.938356164383556
2017-03-03,70.0,1.46,47.945205479452056
2017-03-06,69.42,1.46,47.54794520547946
2017-03-07,68.13,1.46,46.66438356164383
2017-03-08,68.26,1.46,46.753424657534254
2017-03-09,68.29,1.46,46.77397260273973
2017-03-10,68.55,1.46,46.95205479452055
2017-03-13,68.75,1.46,47.089041095890416
2017-03-14,68.7,1.46,47.05479452054795
2017-03-15,69.03,1.46,47.28082191780822
2017-03-16,67.74,1.46,46.3972602739726
2017-03-17,67.8,1.46,46.43835616438356
2017-03-20,67.41,1.46,46.17123287671233
2017-03-21,66.01,1.46,45.21232876712329
2017-03-22,65.56,1.46,44.9041095890411
2017-03-23,66.12,1.46,45.28767123287672
2017-03-24,66.77,1.46,45.73287671232877
2017-03-27,66.93,1.46,45.84246575342466
2017-03-28,67.69,1.46,46.363013698630134
2017-03-29,68.31,1.46,46.78767123287672
2017-03-30,68.5,1.46,46.917808219178085
2017-03-31,67.97,1.46,46.554794520547944
2017-04-03,67.64,1.46,46.328767123287676
2017-04-04,67.18,1.46,46.01369863013699
2017-04-05,67.35,1.46,46.130136986301366
2017-04-06,67.76,1.46,46.41095890410959
2017-04-07,67.04,1.46,45.917808219178085
2017-04-10,68.27,1.46,46.76027397260274
2017-04-11,68.31,1.46,46.78767123287672
2017-04-12,68.1,1.46,46.64383561643835
2017-04-13,67.78,1.46,46.42465753424658
2017-04-17,68.34,1.46,46.8082191780822
2017-04-18,67.72,1.46,46.38356164383562
2017-04-19,67.77,1.46,46.41780821917808
2017-04-20,68.43,1.46,46.869863013698634
2017-04-21,67.74,1.46,46.3972602739726
2017-04-24,68.27,1.46,46.76027397260274
2017-04-25,68.5,1.46,46.917808219178085
2017-04-26,68.48,1.46,46.9041095890411
2017-04-27,68.82,1.46,47.13698630136986
2017-04-28,69.01,1.46,47.26712328767124
2017-05-01,69.08,1.46,47.31506849315068
2017-05-02,70.09,0.65,107.83076923076923
2017-05-03,66.45,0.65,102.23076923076923
2017-05-04,65.24,0.65,100.36923076923075
2017-05-05,65.45,0.65,100.6923076923077
2017-05-08,65.39,0.65,100.6
2017-05-09,65.87,0.65,101.33846153846154
2017-05-10,66.54,0.65,102.36923076923078
2017-05-11,66.88,0.65,102.89230769230768
2017-05-12,66.64,0.65,102.52307692307691
2017-05-15,66.03,0.65,101.58461538461539
2017-05-16,62.09,0.65,95.52307692307693
2017-05-17,63.95,0.65,98.38461538461539
2017-05-18,64.1,0.65,98.6153846153846
2017-05-19,64.57,0.65,99.33846153846153
2017-05-22,64.7,0.65,99.53846153846153
2017-05-23,64.88,0.65,99.8153846153846
2017-05-24,64.77,0.65,99.64615384615384
2017-05-25,66.27,0.65,101.95384615384614
2017-05-26,64.75,0.65,99.61538461538461
2017-05-30,65.2,0.65,100.3076923076923
2017-05-31,66.26,0.65,101.93846153846154
2017-06-01,67.42,0.65,103.72307692307692
2017-06-02,66.43,0.65,102.2
2017-06-05,65.69,0.65,101.06153846153846
2017-06-06,65.48,0.65,100.73846153846154
2017-06-07,64.05,0.65,98.53846153846153
2017-06-08,63.61,0.65,97.86153846153846
2017-06-09,64.47,0.65,99.18461538461538
2017-06-12,65.22,0.65,100.33846153846153
2017-06-13,65.61,0.65,100.93846153846154
2017-06-14,65.97,0.65,101.49230769230769
2017-06-15,65.56,0.65,100.86153846153846
2017-06-16,66.17,0.65,101.8
2017-06-19,66.05,0.65,101.61538461538461
2017-06-20,65.08,0.65,100.12307692307692
2017-06-21,64.29,0.65,98.90769230769232
2017-06-22,65.07,0.65,100.10769230769229
2017-06-23,64.89,0.65,99.83076923076923
2017-06-26,64.45,0.65,99.15384615384616
2017-06-27,64.12,0.65,98.64615384615385
2017-06-28,64.72,0.65,99.56923076923077
2017-06-29,64.06,0.65,98.55384615384615
2017-06-30,64.76,0.65,99.63076923076923
2017-07-03,64.38,0.65,99.04615384615384
2017-07-05,64.1,0.65,98.6153846153846
2017-07-06,63.05,0.65,96.99999999999999
2017-07-07,63.42,0.65,97.56923076923077
2017-07-10,62.34,0.65,95.90769230769232
2017-07-11,63.36,0.65,97.47692307692307
2017-07-12,63.88,0.65,98.27692307692308
2017-07-13,64.24,0.65,98.83076923076922
2017-07-14,64.7,0.65,99.53846153846153
2017-07-17,65.27,0.65,100.41538461538461
2017-07-18,65.21,0.65,100.32307692307691
2017-07-19,65.41,0.65,100.63076923076922
2017-07-20,66.42,0.65,102.18461538461538
2017-07-21,65.76,0.65,101.16923076923078
2017-07-24,65.48,0.65,100.73846153846154
2017-07-25,65.37,0.65,100.56923076923077
2017-07-26,64.89,0.65,99.83076923076923
2017-07-27,64.88,0.65,99.8153846153846
2017-07-28,65.47,0.65,100.72307692307692
2017-07-31,64.78,0.65,99.66153846153846
2017-08-01,64.13,0.83,77.26506024096385
2017-08-02,58.46,0.83,70.43373493975903
2017-08-03,58.5,0.83,70.48192771084338
2017-08-04,57.7,0.83,69.51807228915663
2017-08-07,56.85,0.83,68.49397590361447
2017-08-08,57.05,0.83,68.73493975903614
2017-08-09,56.52,0.83,68.09638554216868
2017-08-10,56.13,0.83,67.62650602409639
2017-08-11,56.55,0.83,68.13253012048193
2017-08-14,56.92,0.83,68.57831325301206
2017-08-15,56.98,0.83,68.65060240963855
2017-08-16,57.34,0.83,69.0843373493976
2017-08-17,56.56,0.83,68.14457831325302
2017-08-18,56.23,0.83,67.74698795180723
2017-08-21,56.47,0.83,68.03614457831326
2017-08-22,56.78,0.83,68.40963855421687
2017-08-23,56.71,0.83,68.32530120481928
2017-08-24,56.94,0.83,68.60240963855422
2017-08-25,57.23,0.83,68.95180722891567
2017-08-28,57.32,0.83,69.06024096385542
2017-08-29,57.07,0.83,68.75903614457832
2017-08-30,57.52,0.83,69.30120481927712
2017-08-31,58.56,0.83,70.55421686746989
2017-09-01,57.88,0.83,69.73493975903615
2017-09-05,57.23,0.83,68.95180722891567
2017-09-06,57.42,0.83,69.18072289156628
2017-09-07,57.37,0.83,69.12048192771084
2017-09-08,58.31,0.83,70.25301204819277
2017-09-11,59.8,0.83,72.04819277108433
2017-09-12,60.29,0.83,72.63855421686748
2017-09-13,59.78,0.83,72.02409638554218
2017-09-14,59.71,0.83,71.93975903614458
2017-09-15,59.63,0.83,71.8433734939759
2017-09-18,60.71,0.83,73.14457831325302
2017-09-19,59.28,0.83,71.42168674698796
2017-09-20,60.53,0.83,72.9277108433735
2017-09-21,61.26,0.83,73.80722891566265
2017-09-22,57.49,0.83,69.26506024096386
2017-09-25,57.68,0.83,69.49397590361446
2017-09-26,58.47,0.83,70.44578313253012
2017-09-27,58.31,0.83,70.25301204819277
2017-09-28,58.47,0.83,70.44578313253012
2017-09-29,59.39,0.83,71.55421686746989
2017-10-02,60.18,0.83,72.50602409638554
2017-10-03,60.91,0.83,73.3855421686747
2017-10-04,59.92,0.83,72.19277108433735
2017-10-05,60.38,0.83,72.74698795180724
2017-10-06,59.82,0.83,72.07228915662651
2017-10-09,53.89,0.83,64.9277108433735
2017-10-10,54.32,0.83,65.44578313253012
2017-10-11,54.56,0.83,65.73493975903615
2017-10-12,54.4,0.83,65.5421686746988
2017-10-13,54.73,0.83,65.93975903614458
2017-10-16,56.93,0.83,68.59036144578313
2017-10-17,56.49,0.83,68.06024096385542
2017-10-18,57.72,0.83,69.5421686746988
2017-10-19,58.7,0.83,70.72289156626506
2017-10-20,59.35,0.83,71.50602409638554
2017-10-23,61.0,0.83,73.49397590361446
2017-10-24,62.5,0.83,75.30120481927712
2017-10-25,62.6,0.83,75.42168674698796
2017-10-26,61.53,0.83,74.13253012048193
2017-10-27,61.89,0.83,74.56626506024097
2017-10-30,61.07,0.83,73.57831325301206
2017-10-31,60.74,0.83,73.18072289156628
2017-11-01,59.83,0.83,72.08433734939759
2017-11-02,59.52,0.83,71.71084337349399
2017-11-03,59.91,0.83,72.18072289156626
2017-11-06,59.41,0.83,71.57831325301204
2017-11-07,58.96,0.83,71.03614457831326
2017-11-08,54.34,0.83,65.46987951807229
2017-11-09,55.11,0.83,66.39759036144578
2017-11-10,55.0,0.83,66.26506024096386
2017-11-13,54.99,0.83,66.25301204819277
2017-11-14,54.66,0.83,65.855421686747
2017-11-15,54.38,0.83,65.51807228915663
2017-11-16,55.64,0.83,67.03614457831326
2017-11-17,54.91,0.83,66.1566265060241
2017-11-20,54.76,0.83,65.97590361445783
2017-11-21,55.17,0.83,66.46987951807229
2017-11-22,55.39,0.83,66.73493975903615
2017-11-24,57.15,0.83,68.855421686747
2017-11-27,57.99,0.83,69.86746987951808
2017-11-28,58.48,0.83,70.4578313253012
2017-11-29,60.64,0.83,73.06024096385542
2017-11-30,61.06,0.83,73.56626506024097
2017-12-01,61.11,0.83,73.62650602409639
2017-12-04,61.93,0.83,74.61445783132531
2017-12-05,60.93,0.83,73.40963855421687
2017-12-06,69.2,0.83,83.37349397590363
2017-12-07,67.14,0.83,80.89156626506025
2017-12-08,67.71,0.83,81.57831325301204
2017-12-11,69.51,0.83,83.74698795180724
2017-12-12,70.4,0.83,84.81927710843375
2017-12-13,71.3,0.83,85.90361445783132
2017-12-14,69.03,0.83,83.16867469879519
2017-12-15,70.52,0.83,84.96385542168674
2017-12-18,71.07,0.83,85.62650602409639
2017-12-19,71.8,0.83,86.50602409638554
2017-12-20,71.75,0.83,86.44578313253012
2017-12-21,71.9,0.83,86.6265060240964
2017-12-22,71.98,0.83,86.72289156626506
2017-12-26,72.1,0.83,86.86746987951807
2017-12-27,72.31,0.83,87.12048192771086
2017-12-28,72.36,0.83,87.18072289156626
2017-12-29,72.25,0.83,87.04819277108435
2018-01-02,72.54,0.83,87.3975903614458
2018-01-03,72.91,0.83,87.8433734939759
