date,MDLZ,MDLZ_EPS,PE Ratio
2009-09-08,26.45,1.01,26.188118811881186
2009-09-09,26.85,1.01,26.584158415841586
2009-09-10,26.19,1.01,25.930693069306933
2009-09-11,26.1,1.01,25.84158415841584
2009-09-14,26.11,1.01,25.85148514851485
2009-09-15,26.08,1.01,25.82178217821782
2009-09-16,26.27,1.01,26.00990099009901
2009-09-17,26.52,1.01,26.257425742574256
2009-09-18,26.73,1.01,26.465346534653467
2009-09-21,26.75,1.01,26.485148514851485
2009-09-22,26.49,1.01,26.227722772277225
2009-09-23,26.28,1.01,26.01980198019802
2009-09-24,26.38,1.01,26.11881188118812
2009-09-25,26.53,1.01,26.26732673267327
2009-09-28,26.17,1.01,25.91089108910891
2009-09-29,26.02,1.01,25.762376237623762
2009-09-30,26.27,1.01,26.00990099009901
2009-10-01,25.99,1.01,25.73267326732673
2009-10-02,25.95,1.01,25.693069306930692
2009-10-05,26.02,1.01,25.762376237623762
2009-10-06,26.09,1.01,25.831683168316832
2009-10-07,26.05,1.01,25.792079207920793
2009-10-08,26.11,1.01,25.85148514851485
2009-10-09,25.97,1.01,25.71287128712871
2009-10-12,26.19,1.01,25.930693069306933
2009-10-13,25.99,1.01,25.73267326732673
2009-10-14,26.29,1.01,26.029702970297027
2009-10-15,26.63,1.01,26.366336633663366
2009-10-16,27.03,1.01,26.762376237623762
2009-10-19,27.21,1.01,26.940594059405942
2009-10-20,27.23,1.01,26.96039603960396
2009-10-21,27.42,1.01,27.14851485148515
2009-10-22,27.11,1.01,26.84158415841584
2009-10-23,27.05,1.01,26.782178217821784
2009-10-26,26.7,1.01,26.435643564356436
2009-10-27,26.73,1.01,26.465346534653467
2009-10-28,26.95,1.01,26.683168316831683
2009-10-29,27.55,1.01,27.277227722772277
2009-10-30,27.52,1.01,27.247524752475247
2009-11-02,27.64,1.01,27.366336633663366
2009-11-03,27.54,1.56,17.653846153846153
2009-11-04,26.67,1.56,17.096153846153847
2009-11-05,27.03,1.56,17.326923076923077
2009-11-06,26.78,1.56,17.166666666666668
2009-11-09,26.53,1.56,17.006410256410255
2009-11-10,26.8,1.56,17.17948717948718
2009-11-11,26.82,1.56,17.192307692307693
2009-11-12,26.84,1.56,17.205128205128204
2009-11-13,26.91,1.56,17.25
2009-11-16,27.63,1.56,17.71153846153846
2009-11-17,27.64,1.56,17.71794871794872
2009-11-18,27.26,1.56,17.474358974358974
2009-11-19,26.97,1.56,17.288461538461537
2009-11-20,27.17,1.56,17.416666666666668
2009-11-23,27.34,1.56,17.525641025641026
2009-11-24,27.22,1.56,17.44871794871795
2009-11-25,26.8,1.56,17.17948717948718
2009-11-27,26.64,1.56,17.076923076923077
2009-11-30,26.58,1.56,17.038461538461537
2009-12-01,26.5,1.56,16.987179487179485
2009-12-02,26.61,1.56,17.057692307692307
2009-12-03,26.42,1.56,16.935897435897438
2009-12-04,26.57,1.56,17.03205128205128
2009-12-07,26.68,1.56,17.102564102564102
2009-12-08,26.66,1.56,17.089743589743588
2009-12-09,26.71,1.56,17.121794871794872
2009-12-10,26.68,1.56,17.102564102564102
2009-12-11,26.79,1.56,17.173076923076923
2009-12-14,26.97,1.56,17.288461538461537
2009-12-15,26.83,1.56,17.198717948717945
2009-12-16,27.15,1.56,17.403846153846153
2009-12-17,26.88,1.56,17.23076923076923
2009-12-18,27.01,1.56,17.314102564102566
2009-12-21,26.99,1.56,17.30128205128205
2009-12-22,27.29,1.56,17.49358974358974
2009-12-23,27.36,1.56,17.538461538461537
2009-12-24,27.56,1.56,17.666666666666664
2009-12-28,27.48,1.56,17.615384615384617
2009-12-29,27.45,1.56,17.596153846153847
2009-12-30,27.49,1.56,17.62179487179487
2009-12-31,27.18,1.56,17.423076923076923
2010-01-04,27.43,1.56,17.583333333333332
2010-01-05,28.77,1.56,18.44230769230769
2010-01-06,28.97,1.56,18.570512820512818
2010-01-07,28.9,1.56,18.525641025641026
2010-01-08,28.93,1.56,18.544871794871796
2010-01-11,28.8,1.56,18.46153846153846
2010-01-12,29.29,1.56,18.775641025641026
2010-01-13,29.23,1.56,18.737179487179485
2010-01-14,29.12,1.56,18.666666666666668
2010-01-15,29.58,1.56,18.96153846153846
2010-01-19,29.41,1.56,18.852564102564102
2010-01-20,28.78,1.56,18.44871794871795
2010-01-21,28.24,1.56,18.102564102564102
2010-01-22,27.87,1.56,17.865384615384617
2010-01-25,27.69,1.56,17.75
2010-01-26,27.76,1.56,17.794871794871796
2010-01-27,28.35,1.56,18.173076923076923
2010-01-28,28.04,1.56,17.974358974358974
2010-01-29,27.66,1.56,17.73076923076923
2010-02-01,28.06,1.56,17.987179487179485
2010-02-02,28.5,1.56,18.26923076923077
2010-02-03,28.48,1.56,18.256410256410255
2010-02-04,28.39,1.56,18.19871794871795
2010-02-05,28.44,1.56,18.23076923076923
2010-02-08,28.36,1.56,18.17948717948718
2010-02-09,28.9,1.56,18.525641025641026
2010-02-10,28.93,1.56,18.544871794871796
2010-02-11,28.99,1.56,18.583333333333332
2010-02-12,29.09,1.56,18.647435897435898
2010-02-16,28.97,1.56,18.570512820512818
2010-02-17,28.63,1.56,18.352564102564102
2010-02-18,28.81,1.56,18.467948717948715
2010-02-19,28.92,1.56,18.53846153846154
2010-02-22,28.95,1.56,18.557692307692307
2010-02-23,29.13,1.56,18.673076923076923
2010-02-24,29.05,1.56,18.621794871794872
2010-02-25,28.81,2.08,13.850961538461537
2010-02-26,28.43,2.08,13.66826923076923
2010-03-01,28.72,2.08,13.807692307692307
2010-03-02,28.91,2.08,13.899038461538462
2010-03-03,28.97,2.08,13.927884615384615
2010-03-04,29.08,2.08,13.98076923076923
2010-03-05,29.34,2.08,14.10576923076923
2010-03-08,29.17,2.08,14.024038461538462
2010-03-09,29.23,2.08,14.052884615384615
2010-03-10,29.38,2.08,14.124999999999998
2010-03-11,29.42,2.08,14.14423076923077
2010-03-12,29.45,2.08,14.158653846153845
2010-03-15,29.56,2.08,14.21153846153846
2010-03-16,29.69,2.08,14.274038461538462
2010-03-17,29.7,2.08,14.278846153846153
2010-03-18,29.83,2.08,14.341346153846153
2010-03-19,29.63,2.08,14.245192307692307
2010-03-22,29.73,2.08,14.29326923076923
2010-03-23,30.78,2.08,14.798076923076923
2010-03-24,30.72,2.08,14.769230769230768
2010-03-25,30.8,2.08,14.807692307692308
2010-03-26,30.63,2.08,14.725961538461538
2010-03-29,30.54,2.08,14.682692307692307
2010-03-30,30.5,2.08,14.663461538461538
2010-03-31,30.24,2.08,14.538461538461537
2010-04-01,30.34,2.08,14.586538461538462
2010-04-05,30.21,2.08,14.524038461538462
2010-04-06,30.08,2.08,14.46153846153846
2010-04-07,30.07,2.08,14.456730769230768
2010-04-08,30.13,2.08,14.485576923076922
2010-04-09,30.24,2.08,14.538461538461537
2010-04-12,30.34,2.08,14.586538461538462
2010-04-13,30.65,2.08,14.735576923076922
2010-04-14,30.88,2.08,14.846153846153845
2010-04-15,31.07,2.08,14.9375
2010-04-16,30.66,2.08,14.740384615384615
2010-04-19,30.79,2.08,14.802884615384615
2010-04-20,30.45,2.08,14.639423076923077
2010-04-21,30.25,2.08,14.54326923076923
2010-04-22,30.19,2.08,14.514423076923077
2010-04-23,30.09,2.08,14.466346153846153
2010-04-26,30.09,2.08,14.466346153846153
2010-04-27,29.5,2.08,14.182692307692307
2010-04-28,29.75,2.08,14.302884615384615
2010-04-29,29.91,2.08,14.379807692307692
2010-04-30,29.6,2.08,14.230769230769232
2010-05-03,29.9,2.08,14.374999999999998
2010-05-04,29.57,2.08,14.216346153846153
2010-05-05,29.75,2.08,14.302884615384615
2010-05-06,29.21,2.08,14.04326923076923
2010-05-07,30.07,1.17,25.700854700854702
2010-05-10,30.52,1.17,26.085470085470085
2010-05-11,30.37,1.17,25.95726495726496
2010-05-12,30.4,1.17,25.982905982905983
2010-05-13,30.31,1.17,25.905982905982906
2010-05-14,30.03,1.17,25.666666666666668
2010-05-17,30.55,1.17,26.111111111111114
2010-05-18,30.03,1.17,25.666666666666668
2010-05-19,30.29,1.17,25.88888888888889
2010-05-20,29.13,1.17,24.897435897435898
2010-05-21,29.69,1.17,25.37606837606838
2010-05-24,28.93,1.17,24.726495726495727
2010-05-25,28.37,1.17,24.24786324786325
2010-05-26,28.4,1.17,24.273504273504273
2010-05-27,29.06,1.17,24.837606837606838
2010-05-28,28.6,1.17,24.444444444444446
2010-06-01,28.9,1.17,24.700854700854702
2010-06-02,29.53,1.17,25.239316239316242
2010-06-03,29.28,1.17,25.02564102564103
2010-06-04,28.51,1.17,24.36752136752137
2010-06-07,28.32,1.17,24.205128205128208
2010-06-08,28.64,1.17,24.47863247863248
2010-06-09,28.88,1.17,24.683760683760685
2010-06-10,29.38,1.17,25.11111111111111
2010-06-11,29.3,1.17,25.042735042735046
2010-06-14,29.39,1.17,25.119658119658123
2010-06-15,29.71,1.17,25.393162393162395
2010-06-16,29.73,1.17,25.410256410256412
2010-06-17,29.98,1.17,25.623931623931625
2010-06-18,30.01,1.17,25.64957264957265
2010-06-21,29.94,1.17,25.58974358974359
2010-06-22,29.36,1.17,25.094017094017094
2010-06-23,29.54,1.17,25.247863247863247
2010-06-24,29.47,1.17,25.188034188034187
2010-06-25,29.33,1.17,25.068376068376068
2010-06-28,28.94,1.17,24.735042735042736
2010-06-29,28.44,1.17,24.30769230769231
2010-06-30,28.0,1.17,23.931623931623932
2010-07-01,28.0,1.17,23.931623931623932
2010-07-02,27.82,1.17,23.77777777777778
2010-07-06,28.25,1.17,24.14529914529915
2010-07-07,28.79,1.17,24.60683760683761
2010-07-08,29.03,1.17,24.811965811965816
2010-07-09,28.99,1.17,24.77777777777778
2010-07-12,29.0,1.17,24.786324786324787
2010-07-13,29.4,1.17,25.128205128205128
2010-07-14,29.32,1.17,25.059829059829063
2010-07-15,29.32,1.17,25.059829059829063
2010-07-16,28.81,1.17,24.623931623931625
2010-07-19,28.83,1.17,24.641025641025642
2010-07-20,29.21,1.17,24.96581196581197
2010-07-21,28.84,1.17,24.64957264957265
2010-07-22,29.28,1.17,25.02564102564103
2010-07-23,29.62,1.17,25.31623931623932
2010-07-26,29.72,1.17,25.401709401709404
2010-07-27,29.88,1.17,25.53846153846154
2010-07-28,29.72,1.17,25.401709401709404
2010-07-29,29.11,1.17,24.88034188034188
2010-07-30,29.21,1.17,24.96581196581197
2010-08-02,29.49,1.17,25.205128205128204
2010-08-03,29.28,1.17,25.02564102564103
2010-08-04,29.75,1.17,25.42735042735043
2010-08-05,29.66,1.17,25.350427350427353
2010-08-06,30.36,0.51,59.52941176470588
2010-08-09,30.39,0.51,59.588235294117645
2010-08-10,30.27,0.51,59.35294117647059
2010-08-11,29.58,0.51,57.99999999999999
2010-08-12,29.5,0.51,57.84313725490196
2010-08-13,29.5,0.51,57.84313725490196
2010-08-16,29.45,0.51,57.745098039215684
2010-08-17,29.26,0.51,57.372549019607845
2010-08-18,29.34,0.51,57.529411764705884
2010-08-19,29.13,0.51,57.11764705882353
2010-08-20,29.1,0.51,57.05882352941177
2010-08-23,29.15,0.51,57.15686274509804
2010-08-24,29.29,0.51,57.431372549019606
2010-08-25,29.59,0.51,58.01960784313725
2010-08-26,29.42,0.51,57.68627450980392
2010-08-27,30.0,0.51,58.8235294117647
2010-08-30,29.7,0.51,58.23529411764706
2010-08-31,29.91,0.51,58.64705882352941
2010-09-01,30.38,0.51,59.56862745098039
2010-09-02,30.35,0.51,59.50980392156863
2010-09-03,30.58,0.51,59.96078431372548
2010-09-07,30.35,0.51,59.50980392156863
2010-09-08,30.58,0.51,59.96078431372548
2010-09-09,30.74,0.51,60.27450980392157
2010-09-10,30.78,0.51,60.35294117647059
2010-09-13,30.95,0.51,60.686274509803916
2010-09-14,31.05,0.51,60.88235294117647
2010-09-15,31.59,0.51,61.94117647058823
2010-09-16,31.4,0.51,61.56862745098039
2010-09-17,31.35,0.51,61.470588235294116
2010-09-20,31.57,0.51,61.90196078431372
2010-09-21,31.62,0.51,62.0
2010-09-22,31.31,0.51,61.3921568627451
2010-09-23,31.27,0.51,61.31372549019608
2010-09-24,31.95,0.51,62.647058823529406
2010-09-27,31.8,0.51,62.35294117647059
2010-09-28,31.48,0.51,61.72549019607843
2010-09-29,31.21,0.51,61.19607843137255
2010-09-30,30.86,0.51,60.509803921568626
2010-10-01,31.21,0.51,61.19607843137255
2010-10-04,30.94,0.51,60.66666666666667
2010-10-05,31.28,0.51,61.333333333333336
2010-10-06,31.3,0.51,61.372549019607845
2010-10-07,31.19,0.51,61.15686274509804
2010-10-08,30.93,0.51,60.64705882352941
2010-10-11,31.04,0.51,60.86274509803921
2010-10-12,31.15,0.51,61.07843137254901
2010-10-13,31.49,0.51,61.745098039215684
2010-10-14,31.8,0.51,62.35294117647059
2010-10-15,31.65,0.51,62.05882352941176
2010-10-18,31.66,0.51,62.07843137254902
2010-10-19,31.45,0.51,61.666666666666664
2010-10-20,31.8,0.51,62.35294117647059
2010-10-21,31.82,0.51,62.3921568627451
2010-10-22,31.9,0.51,62.549019607843135
2010-10-25,32.47,0.51,63.666666666666664
2010-10-26,32.33,0.51,63.3921568627451
2010-10-27,32.0,0.51,62.745098039215684
2010-10-28,32.14,0.51,63.01960784313726
2010-10-29,32.27,0.51,63.274509803921575
2010-11-01,31.78,0.51,62.31372549019608
2010-11-02,31.84,0.51,62.431372549019606
2010-11-03,31.57,0.51,61.90196078431372
2010-11-04,31.79,0.51,62.33333333333333
2010-11-05,31.08,0.42,74.0
2010-11-08,31.12,0.42,74.0952380952381
2010-11-09,30.62,0.42,72.90476190476191
2010-11-10,30.5,0.42,72.61904761904762
2010-11-11,30.46,0.42,72.52380952380953
2010-11-12,30.62,0.42,72.90476190476191
2010-11-15,30.79,0.42,73.30952380952381
2010-11-16,30.34,0.42,72.23809523809524
2010-11-17,30.49,0.42,72.59523809523809
2010-11-18,30.72,0.42,73.14285714285714
2010-11-19,30.44,0.42,72.47619047619048
2010-11-22,30.55,0.42,72.73809523809524
2010-11-23,30.23,0.42,71.97619047619048
2010-11-24,30.54,0.42,72.71428571428571
2010-11-26,30.3,0.42,72.14285714285715
2010-11-29,30.19,0.42,71.88095238095238
2010-11-30,30.25,0.42,72.02380952380953
2010-12-01,30.63,0.42,72.92857142857143
2010-12-02,30.43,0.42,72.45238095238095
2010-12-03,30.32,0.42,72.19047619047619
2010-12-06,30.29,0.42,72.11904761904762
2010-12-07,30.64,0.42,72.95238095238096
2010-12-08,31.03,0.42,73.88095238095238
2010-12-09,31.09,0.42,74.02380952380953
2010-12-10,30.75,0.42,73.21428571428572
2010-12-13,30.88,0.42,73.52380952380952
2010-12-14,31.39,0.42,74.73809523809524
2010-12-15,31.48,0.42,74.95238095238096
2010-12-16,31.64,0.42,75.33333333333334
2010-12-17,31.93,0.42,76.02380952380953
2010-12-20,31.73,0.42,75.54761904761905
2010-12-21,31.84,0.42,75.80952380952381
2010-12-22,31.88,0.42,75.90476190476191
2010-12-23,31.88,0.42,75.90476190476191
2010-12-27,31.61,0.42,75.26190476190476
2010-12-28,31.86,0.42,75.85714285714286
2010-12-29,31.56,0.42,75.14285714285714
2010-12-30,31.51,0.42,75.02380952380953
2010-12-31,31.51,0.42,75.02380952380953
2011-01-03,31.67,0.42,75.40476190476191
2011-01-04,31.6,0.42,75.23809523809524
2011-01-05,31.53,0.42,75.07142857142858
2011-01-06,31.27,0.42,74.45238095238095
2011-01-07,31.19,0.42,74.26190476190477
2011-01-10,31.21,0.42,74.30952380952381
2011-01-11,31.29,0.42,74.5
2011-01-12,31.5,0.42,75.0
2011-01-13,31.44,0.42,74.85714285714286
2011-01-14,31.34,0.42,74.61904761904762
2011-01-18,31.05,0.42,73.92857142857143
2011-01-19,31.18,0.42,74.23809523809524
2011-01-20,31.23,0.42,74.35714285714286
2011-01-21,31.35,0.42,74.64285714285715
2011-01-24,31.43,0.42,74.83333333333333
2011-01-25,31.18,0.42,74.23809523809524
2011-01-26,31.03,0.42,73.88095238095238
2011-01-27,30.54,0.42,72.71428571428571
2011-01-28,30.53,0.42,72.69047619047619
2011-01-31,30.57,0.42,72.78571428571429
2011-02-01,30.67,0.42,73.02380952380953
2011-02-02,30.56,0.42,72.76190476190476
2011-02-03,30.74,0.42,73.19047619047619
2011-02-04,31.19,0.42,74.26190476190477
2011-02-07,30.87,0.42,73.5
2011-02-08,31.13,0.42,74.11904761904762
2011-02-09,31.24,0.42,74.38095238095238
2011-02-10,31.11,0.42,74.07142857142857
2011-02-11,30.66,0.42,73.0
2011-02-14,30.49,0.42,72.59523809523809
2011-02-15,30.67,0.42,73.02380952380953
2011-02-16,30.8,0.42,73.33333333333334
2011-02-17,30.84,0.42,73.42857142857143
2011-02-18,30.91,0.42,73.5952380952381
2011-02-22,31.47,0.42,74.92857142857143
2011-02-23,31.68,0.42,75.42857142857143
2011-02-24,31.78,0.42,75.66666666666667
2011-02-25,31.71,0.42,75.5
2011-02-28,31.84,0.3,106.13333333333334
2011-03-01,31.55,0.3,105.16666666666667
2011-03-02,31.49,0.3,104.96666666666667
2011-03-03,31.81,0.3,106.03333333333333
2011-03-04,31.58,0.3,105.26666666666667
2011-03-07,31.33,0.3,104.43333333333334
2011-03-08,31.45,0.3,104.83333333333333
2011-03-09,31.67,0.3,105.56666666666668
2011-03-10,31.5,0.3,105.0
2011-03-11,31.7,0.3,105.66666666666667
2011-03-14,31.36,0.3,104.53333333333333
2011-03-15,31.13,0.3,103.76666666666667
2011-03-16,30.85,0.3,102.83333333333334
2011-03-17,30.76,0.3,102.53333333333335
2011-03-18,30.99,0.3,103.3
2011-03-21,30.89,0.3,102.96666666666667
2011-03-22,31.03,0.3,103.43333333333334
2011-03-23,31.11,0.3,103.7
2011-03-24,31.28,0.3,104.26666666666668
2011-03-25,31.26,0.3,104.2
2011-03-28,31.47,0.3,104.9
2011-03-29,31.27,0.3,104.23333333333333
2011-03-30,31.48,0.3,104.93333333333334
2011-03-31,31.36,0.3,104.53333333333333
2011-04-01,31.61,0.3,105.36666666666667
2011-04-04,31.51,0.3,105.03333333333335
2011-04-05,31.49,0.3,104.96666666666667
2011-04-06,31.75,0.3,105.83333333333334
2011-04-07,31.78,0.3,105.93333333333334
2011-04-08,31.67,0.3,105.56666666666668
2011-04-11,32.03,0.3,106.76666666666668
2011-04-12,32.14,0.3,107.13333333333334
2011-04-13,32.4,0.3,108.0
2011-04-14,32.95,0.3,109.83333333333334
2011-04-15,33.36,0.3,111.2
2011-04-18,33.22,0.3,110.73333333333333
2011-04-19,33.4,0.3,111.33333333333333
2011-04-20,33.56,0.3,111.86666666666667
2011-04-21,33.38,0.3,111.26666666666668
2011-04-25,33.07,0.3,110.23333333333333
2011-04-26,33.39,0.3,111.30000000000001
2011-04-27,33.57,0.3,111.9
2011-04-28,33.6,0.3,112.00000000000001
2011-04-29,33.59,0.3,111.96666666666668
2011-05-02,33.79,0.3,112.63333333333334
2011-05-03,33.87,0.3,112.89999999999999
2011-05-04,33.85,0.3,112.83333333333334
2011-05-05,33.39,0.3,111.30000000000001
2011-05-06,34.08,0.46,74.08695652173913
2011-05-09,34.04,0.46,74.0
2011-05-10,34.22,0.46,74.39130434782608
2011-05-11,34.27,0.46,74.5
2011-05-12,34.75,0.46,75.54347826086956
2011-05-13,34.89,0.46,75.84782608695652
2011-05-16,34.54,0.46,75.08695652173913
2011-05-17,34.83,0.46,75.71739130434781
2011-05-18,34.88,0.46,75.82608695652173
2011-05-19,34.99,0.46,76.06521739130434
2011-05-20,35.23,0.46,76.58695652173913
2011-05-23,34.98,0.46,76.04347826086955
2011-05-24,34.87,0.46,75.80434782608695
2011-05-25,34.43,0.46,74.84782608695652
2011-05-26,34.62,0.46,75.26086956521738
2011-05-27,34.75,0.46,75.54347826086956
2011-05-31,34.97,0.46,76.02173913043478
2011-06-01,34.73,0.46,75.49999999999999
2011-06-02,34.42,0.46,74.82608695652173
2011-06-03,34.1,0.46,74.1304347826087
2011-06-06,34.06,0.46,74.04347826086956
2011-06-07,34.04,0.46,74.0
2011-06-08,34.06,0.46,74.04347826086956
2011-06-09,34.22,0.46,74.39130434782608
2011-06-10,33.79,0.46,73.45652173913042
2011-06-13,34.12,0.46,74.17391304347825
2011-06-14,34.26,0.46,74.4782608695652
2011-06-15,34.02,0.46,73.95652173913044
2011-06-16,34.3,0.46,74.56521739130434
2011-06-17,34.48,0.46,74.95652173913042
2011-06-20,34.8,0.46,75.65217391304347
2011-06-21,34.81,0.46,75.67391304347827
2011-06-22,34.66,0.46,75.34782608695652
2011-06-23,34.26,0.46,74.4782608695652
2011-06-24,34.6,0.46,75.21739130434783
2011-06-27,34.5,0.46,75.0
2011-06-28,34.53,0.46,75.06521739130434
2011-06-29,34.83,0.46,75.71739130434781
2011-06-30,35.23,0.46,76.58695652173913
2011-07-01,35.47,0.46,77.1086956521739
2011-07-05,35.62,0.46,77.43478260869564
2011-07-06,35.85,0.46,77.93478260869566
2011-07-07,35.93,0.46,78.1086956521739
2011-07-08,35.71,0.46,77.63043478260869
2011-07-11,35.51,0.46,77.19565217391303
2011-07-12,35.4,0.46,76.95652173913042
2011-07-13,35.36,0.46,76.8695652173913
2011-07-14,35.37,0.46,76.89130434782608
2011-07-15,35.37,0.46,76.89130434782608
2011-07-18,35.18,0.46,76.47826086956522
2011-07-19,35.25,0.46,76.63043478260869
2011-07-20,35.26,0.46,76.65217391304347
2011-07-21,35.47,0.46,77.1086956521739
2011-07-22,35.43,0.46,77.02173913043478
2011-07-25,35.03,0.46,76.15217391304348
2011-07-26,34.91,0.46,75.89130434782608
2011-07-27,34.53,0.46,75.06521739130434
2011-07-28,34.59,0.46,75.19565217391305
2011-07-29,34.38,0.46,74.73913043478261
2011-08-01,34.34,0.46,74.65217391304348
2011-08-02,34.14,0.46,74.21739130434783
2011-08-03,34.3,0.46,74.56521739130434
2011-08-04,33.78,0.46,73.43478260869566
2011-08-05,34.87,0.55,63.39999999999999
2011-08-08,33.71,0.55,61.29090909090909
2011-08-09,34.22,0.55,62.21818181818181
2011-08-10,32.8,0.55,59.636363636363626
2011-08-11,34.1,0.55,62.0
2011-08-12,34.4,0.55,62.54545454545454
2011-08-15,34.68,0.55,63.05454545454545
2011-08-16,34.21,0.55,62.199999999999996
2011-08-17,34.53,0.55,62.78181818181818
2011-08-18,33.81,0.55,61.47272727272727
2011-08-19,33.45,0.55,60.81818181818182
2011-08-22,33.55,0.55,60.99999999999999
2011-08-23,34.09,0.55,61.981818181818184
2011-08-24,34.22,0.55,62.21818181818181
2011-08-25,33.61,0.55,61.1090909090909
2011-08-26,33.95,0.55,61.72727272727273
2011-08-29,34.57,0.55,62.85454545454545
2011-08-30,34.71,0.55,63.1090909090909
2011-08-31,35.02,0.55,63.67272727272727
2011-09-01,34.81,0.55,63.29090909090909
2011-09-02,34.27,0.55,62.30909090909091
2011-09-06,34.08,0.55,61.963636363636354
2011-09-07,34.78,0.55,63.236363636363635
2011-09-08,35.06,0.55,63.74545454545454
2011-09-09,34.51,0.55,62.745454545454535
2011-09-12,34.25,0.55,62.272727272727266
2011-09-13,34.23,0.55,62.23636363636363
2011-09-14,34.53,0.55,62.78181818181818
2011-09-15,34.95,0.55,63.54545454545455
2011-09-16,35.06,0.55,63.74545454545454
2011-09-19,34.87,0.55,63.39999999999999
2011-09-20,34.52,0.55,62.763636363636365
2011-09-21,34.13,0.55,62.054545454545455
2011-09-22,33.71,0.55,61.29090909090909
2011-09-23,33.72,0.55,61.309090909090905
2011-09-26,34.26,0.55,62.29090909090908
2011-09-27,34.93,0.55,63.5090909090909
2011-09-28,34.23,0.55,62.23636363636363
2011-09-29,34.48,0.55,62.69090909090908
2011-09-30,33.58,0.55,61.05454545454545
2011-10-03,33.08,0.55,60.145454545454534
2011-10-04,32.86,0.55,59.74545454545454
2011-10-05,32.89,0.55,59.8
2011-10-06,33.56,0.55,61.018181818181816
2011-10-07,33.76,0.55,61.381818181818176
2011-10-10,34.3,0.55,62.36363636363635
2011-10-11,34.4,0.55,62.54545454545454
2011-10-12,34.6,0.55,62.90909090909091
2011-10-13,34.85,0.55,63.36363636363636
2011-10-14,35.23,0.55,64.05454545454545
2011-10-17,34.77,0.55,63.21818181818182
2011-10-18,35.24,0.55,64.07272727272728
2011-10-19,34.85,0.55,63.36363636363636
2011-10-20,35.06,0.55,63.74545454545454
2011-10-21,35.2,0.55,64.0
2011-10-24,35.28,0.55,64.14545454545454
2011-10-25,34.93,0.55,63.5090909090909
2011-10-26,35.02,0.55,63.67272727272727
2011-10-27,35.47,0.55,64.49090909090908
2011-10-28,35.4,0.55,64.36363636363636
2011-10-31,35.18,0.55,63.96363636363636
2011-11-01,34.56,0.55,62.836363636363636
2011-11-02,34.64,0.55,62.98181818181818
2011-11-03,35.78,0.55,65.05454545454545
2011-11-04,35.18,0.52,67.65384615384615
2011-11-07,35.33,0.52,67.9423076923077
2011-11-08,35.48,0.52,68.23076923076923
2011-11-09,34.76,0.52,66.84615384615384
2011-11-10,35.13,0.52,67.5576923076923
2011-11-11,35.57,0.52,68.40384615384615
2011-11-14,35.43,0.52,68.13461538461539
2011-11-15,35.48,0.52,68.23076923076923
2011-11-16,35.18,0.52,67.65384615384615
2011-11-17,34.96,0.52,67.23076923076923
2011-11-18,34.77,0.52,66.86538461538461
2011-11-21,34.3,0.52,65.96153846153845
2011-11-22,34.55,0.52,66.44230769230768
2011-11-23,34.23,0.52,65.82692307692307
2011-11-25,34.32,0.52,66.0
2011-11-28,34.89,0.52,67.09615384615384
2011-11-29,35.33,0.52,67.9423076923077
2011-11-30,36.15,0.52,69.51923076923076
2011-12-01,36.5,0.52,70.1923076923077
2011-12-02,36.5,0.52,70.1923076923077
2011-12-05,36.51,0.52,70.21153846153845
2011-12-06,36.51,0.52,70.21153846153845
2011-12-07,36.35,0.52,69.90384615384616
2011-12-08,36.15,0.52,69.51923076923076
2011-12-09,36.7,0.52,70.57692307692308
2011-12-12,36.42,0.52,70.03846153846153
2011-12-13,36.28,0.52,69.76923076923077
2011-12-14,36.16,0.52,69.53846153846153
2011-12-15,36.46,0.52,70.11538461538461
2011-12-16,36.49,0.52,70.17307692307692
2011-12-19,36.22,0.52,69.65384615384615
2011-12-20,36.91,0.52,70.98076923076923
2011-12-21,37.35,0.52,71.82692307692308
2011-12-22,37.31,0.52,71.75
2011-12-23,37.74,0.52,72.57692307692308
2011-12-27,37.7,0.52,72.5
2011-12-28,37.26,0.52,71.65384615384615
2011-12-29,37.68,0.52,72.46153846153845
2011-12-30,37.36,0.52,71.84615384615384
2012-01-03,37.27,0.52,71.67307692307692
2012-01-04,37.39,0.52,71.90384615384615
2012-01-05,37.74,0.52,72.57692307692308
2012-01-06,37.55,0.52,72.21153846153845
2012-01-09,37.72,0.52,72.53846153846153
2012-01-10,38.02,0.52,73.11538461538461
2012-01-11,37.93,0.52,72.9423076923077
2012-01-12,38.22,0.52,73.5
2012-01-13,37.77,0.52,72.63461538461539
2012-01-17,38.13,0.52,73.32692307692308
2012-01-18,38.72,0.52,74.46153846153845
2012-01-19,38.7,0.52,74.42307692307692
2012-01-20,38.67,0.52,74.36538461538461
2012-01-23,38.47,0.52,73.98076923076923
2012-01-24,38.3,0.52,73.65384615384615
2012-01-25,38.37,0.52,73.78846153846153
2012-01-26,38.6,0.52,74.23076923076923
2012-01-27,38.47,0.52,73.98076923076923
2012-01-30,38.18,0.52,73.42307692307692
2012-01-31,38.3,0.52,73.65384615384615
2012-02-01,38.47,0.52,73.98076923076923
2012-02-02,38.58,0.52,74.1923076923077
2012-02-03,38.88,0.52,74.76923076923077
2012-02-06,38.7,0.52,74.42307692307692
2012-02-07,38.51,0.52,74.0576923076923
2012-02-08,38.54,0.52,74.11538461538461
2012-02-09,38.64,0.52,74.3076923076923
