date,IR,IR_EPS,PE Ratio
1998-07-29,17.67,0.04,441.75000000000006
1998-07-30,17.9,0.04,447.49999999999994
1998-07-31,17.67,0.04,441.75000000000006
1998-08-03,18.3,0.04,457.5
1998-08-04,17.52,0.04,438.0
1998-08-05,17.8,0.04,445.0
1998-08-06,18.6,0.04,465.0
1998-08-07,18.62,0.04,465.5
1998-08-10,18.47,0.04,461.74999999999994
1998-08-11,18.02,0.04,450.5
1998-08-12,18.3,0.04,457.5
1998-08-13,17.9,0.04,447.49999999999994
1998-08-14,17.22,0.04,430.49999999999994
1998-08-17,17.55,0.04,438.75
1998-08-18,17.75,0.04,443.75
1998-08-19,17.17,0.04,429.25000000000006
1998-08-20,17.35,0.04,433.75
1998-08-21,17.25,0.04,431.25
1998-08-24,16.97,0.04,424.24999999999994
1998-08-25,17.2,0.04,430.0
1998-08-26,16.97,0.04,424.24999999999994
1998-08-27,16.07,0.04,401.75
1998-08-28,16.22,0.04,405.49999999999994
1998-08-31,15.87,0.04,396.75
1998-09-01,16.17,0.04,404.25000000000006
1998-09-02,16.4,0.04,409.99999999999994
1998-09-03,15.65,0.04,391.25
1998-09-04,15.92,0.04,398.0
1998-09-08,15.97,0.04,399.25
1998-09-09,16.2,0.04,405.0
1998-09-10,14.9,0.04,372.5
1998-09-11,15.28,0.04,382.0
1998-09-14,15.72,0.04,393.0
1998-09-15,16.3,0.04,407.5
1998-09-16,15.97,0.04,399.25
1998-09-17,15.43,0.04,385.75
1998-09-18,14.88,0.04,372.0
1998-09-21,14.73,0.04,368.25
1998-09-22,15.53,0.04,388.25
1998-09-23,16.47,0.04,411.74999999999994
1998-09-24,15.82,0.04,395.5
1998-09-25,15.3,0.04,382.5
1998-09-28,15.63,0.04,390.75
1998-09-29,15.5,0.04,387.5
1998-09-30,15.15,0.04,378.75
1998-10-01,14.25,0.04,356.25
1998-10-02,14.7,0.04,367.5
1998-10-05,14.5,0.04,362.5
1998-10-06,14.48,0.04,362.0
1998-10-07,14.28,0.04,357.0
1998-10-08,13.98,0.04,349.5
1998-10-09,14.78,0.04,369.5
1998-10-12,15.0,0.04,375.0
1998-10-13,14.48,0.04,362.0
1998-10-14,14.85,0.04,371.25
1998-10-15,15.28,0.04,382.0
1998-10-16,15.95,0.04,398.75
1998-10-19,16.77,0.04,419.25
1998-10-20,17.55,0.04,438.75
1998-10-21,18.25,0.04,456.25
1998-10-22,18.45,0.04,461.25
1998-10-23,18.07,0.04,451.75
1998-10-26,17.7,0.04,442.5
1998-10-27,18.3,0.04,457.5
1998-10-28,18.37,0.04,459.25
1998-10-29,19.02,0.04,475.5
1998-10-30,20.19,0.04,504.75
1998-11-02,20.22,0.04,505.49999999999994
1998-11-03,20.34,0.04,508.5
1998-11-04,20.22,0.04,505.49999999999994
1998-11-05,19.74,0.04,493.49999999999994
1998-11-06,19.47,0.04,486.74999999999994
1998-11-09,19.29,0.04,482.24999999999994
1998-11-10,18.17,0.04,454.25000000000006
1998-11-11,18.12,0.04,453.0
1998-11-12,18.47,0.04,461.74999999999994
1998-11-13,18.45,0.04,461.25
1998-11-16,18.55,0.04,463.75
1998-11-17,18.6,0.04,465.0
1998-11-18,18.27,0.04,456.75
1998-11-19,18.05,0.04,451.25
1998-11-20,18.75,0.04,468.75
1998-11-23,19.07,0.04,476.75
1998-11-24,19.44,0.04,486.0
1998-11-25,19.24,0.04,480.99999999999994
1998-11-27,19.19,0.04,479.75
1998-11-30,18.72,0.04,467.99999999999994
1998-12-01,18.47,0.04,461.74999999999994
1998-12-02,18.45,0.04,461.25
1998-12-03,18.3,0.04,457.5
1998-12-04,18.62,0.04,465.5
1998-12-07,18.72,0.04,467.99999999999994
1998-12-08,17.87,0.04,446.75
1998-12-09,18.55,0.04,463.75
1998-12-10,18.22,0.04,455.49999999999994
1998-12-11,17.87,0.04,446.75
1998-12-14,17.45,0.04,436.25
1998-12-15,17.82,0.04,445.5
1998-12-16,17.67,0.04,441.75000000000006
1998-12-17,17.45,0.04,436.25
1998-12-18,16.8,0.04,420.0
1998-12-21,17.35,0.04,433.75
1998-12-22,17.4,0.04,434.99999999999994
1998-12-23,17.92,0.04,448.00000000000006
1998-12-24,17.85,0.04,446.25
1998-12-28,18.0,0.04,450.0
1998-12-29,18.6,0.04,465.0
1998-12-30,18.77,0.04,469.25
1998-12-31,18.87,0.04,471.75
1999-01-04,18.72,0.04,467.99999999999994
1999-01-05,19.39,0.04,484.75
1999-01-06,19.44,0.04,486.0
1999-01-07,19.24,0.04,480.99999999999994
1999-01-08,19.74,0.04,493.49999999999994
1999-01-11,19.44,0.04,486.0
1999-01-12,18.67,0.04,466.75000000000006
1999-01-13,18.4,0.04,459.99999999999994
1999-01-14,17.97,0.04,449.24999999999994
1999-01-15,18.65,0.04,466.24999999999994
1999-01-19,18.67,0.04,466.75000000000006
1999-01-20,19.49,0.04,487.24999999999994
1999-01-21,18.92,0.04,473.00000000000006
1999-01-22,18.6,0.04,465.0
1999-01-25,18.89,0.04,472.25
1999-01-26,19.39,0.04,484.75
1999-01-27,19.07,0.04,476.75
1999-01-28,18.62,0.04,465.5
1999-01-29,19.02,0.04,475.5
1999-02-01,18.99,0.04,474.74999999999994
1999-02-02,19.49,0.04,487.24999999999994
1999-02-03,19.74,0.04,493.49999999999994
1999-02-04,19.69,0.04,492.25
1999-02-05,19.84,0.04,496.0
1999-02-08,19.94,0.04,498.5
1999-02-09,20.14,0.04,503.5
1999-02-10,19.89,0.04,497.25
1999-02-11,19.37,0.04,484.25
1999-02-12,19.67,0.04,491.75000000000006
1999-02-16,19.92,0.04,498.00000000000006
1999-02-17,18.7,0.04,467.5
1999-02-18,18.82,0.04,470.5
1999-02-19,19.02,0.04,475.5
1999-02-22,19.87,0.04,496.75
1999-02-23,19.47,0.04,486.74999999999994
1999-02-24,19.59,0.04,489.75
1999-02-25,19.59,0.04,489.75
1999-02-26,19.02,0.04,475.5
1999-03-01,19.72,0.04,492.99999999999994
1999-03-02,19.62,0.04,490.5
1999-03-03,19.84,0.04,496.0
1999-03-04,20.42,0.04,510.50000000000006
1999-03-05,20.74,0.04,518.5
1999-03-08,20.24,0.04,505.99999999999994
1999-03-09,20.64,0.04,516.0
1999-03-10,20.62,0.04,515.5
1999-03-11,20.89,0.04,522.25
1999-03-12,20.34,0.04,508.5
1999-03-15,19.94,0.04,498.5
1999-03-16,19.92,0.04,498.00000000000006
1999-03-17,20.44,0.04,511.0
1999-03-18,20.47,0.04,511.74999999999994
1999-03-19,20.44,0.04,511.0
1999-03-22,20.54,0.04,513.5
1999-03-23,19.87,0.04,496.75
1999-03-24,19.84,0.04,496.0
1999-03-25,19.97,0.04,499.24999999999994
1999-03-26,20.12,0.04,503.0
1999-03-29,20.59,0.04,514.75
1999-03-30,20.27,0.04,506.75
1999-03-31,19.82,0.04,495.5
1999-04-01,20.24,0.04,505.99999999999994
1999-04-05,20.79,0.04,519.75
1999-04-06,20.62,0.04,515.5
1999-04-07,21.07,0.04,526.75
1999-04-08,21.12,0.04,528.0
1999-04-09,21.09,0.04,527.25
1999-04-12,21.34,0.04,533.5
1999-04-13,22.76,0.04,569.0
1999-04-14,23.99,0.04,599.75
1999-04-15,24.99,0.04,624.75
1999-04-16,25.76,0.04,644.0
1999-04-19,26.96,0.04,674.0
1999-04-20,25.86,0.04,646.5
1999-04-21,25.91,0.04,647.75
1999-04-22,27.01,0.04,675.25
1999-04-23,26.41,0.04,660.25
1999-04-26,26.43,0.04,660.75
1999-04-27,26.83,0.04,670.75
1999-04-28,27.86,0.04,696.5
1999-04-29,27.93,0.04,698.25
1999-04-30,27.63,0.04,690.75
1999-05-03,28.45,0.04,711.25
1999-05-04,28.53,0.04,713.25
1999-05-05,27.61,0.04,690.25
1999-05-06,27.66,0.04,691.5
1999-05-07,27.88,0.04,697.0
1999-05-10,27.81,0.04,695.25
1999-05-11,27.93,0.04,698.25
1999-05-12,27.51,0.04,687.75
1999-05-13,27.56,0.04,689.0
1999-05-14,26.98,0.04,674.5
1999-05-17,26.51,0.04,662.75
1999-05-18,26.71,0.04,667.75
1999-05-19,26.86,0.04,671.5
1999-05-20,26.46,0.04,661.5
1999-05-21,26.48,0.04,662.0
1999-05-24,26.86,0.04,671.5
1999-05-25,26.61,0.04,665.25
1999-05-26,26.36,0.04,659.0
1999-05-27,26.13,0.04,653.25
1999-05-28,25.43,0.04,635.75
1999-06-01,26.31,0.04,657.75
1999-06-02,26.06,0.04,651.5
1999-06-03,26.38,0.04,659.5
1999-06-04,26.76,0.04,669.0
1999-06-07,26.96,0.04,674.0
1999-06-08,27.21,0.04,680.25
1999-06-09,27.76,0.04,694.0
1999-06-10,26.96,0.04,674.0
1999-06-11,26.06,0.04,651.5
1999-06-14,26.03,0.04,650.75
1999-06-15,26.58,0.04,664.5
1999-06-16,27.26,0.04,681.5
1999-06-17,27.53,0.04,688.25
1999-06-18,27.91,0.04,697.75
1999-06-21,27.21,0.04,680.25
1999-06-22,26.78,0.04,669.5
1999-06-23,26.56,0.04,664.0
1999-06-24,26.01,0.04,650.25
1999-06-25,25.43,0.04,635.75
1999-06-28,25.51,0.04,637.75
1999-06-29,24.94,0.04,623.5
1999-06-30,25.81,0.04,645.25
1999-07-01,25.46,0.04,636.5
1999-07-02,25.53,0.04,638.25
1999-07-06,25.26,0.04,631.5
1999-07-07,25.16,0.04,629.0
1999-07-08,25.16,0.04,629.0
1999-07-09,24.84,0.04,621.0
1999-07-12,24.46,0.04,611.5
1999-07-13,24.24,0.04,606.0
1999-07-14,24.34,0.04,608.5
1999-07-15,24.36,0.04,609.0
1999-07-16,25.08,0.04,627.0
1999-07-19,25.18,0.04,629.5
1999-07-20,24.51,0.04,612.75
1999-07-21,24.76,0.04,619.0
1999-07-22,24.04,0.04,601.0
1999-07-23,24.54,0.04,613.5
1999-07-26,24.59,0.04,614.75
1999-07-27,25.18,0.04,629.5
1999-07-28,25.66,0.04,641.5
1999-07-29,25.36,0.04,634.0
1999-07-30,25.68,0.04,642.0
1999-08-02,24.74,0.04,618.5
1999-08-03,24.56,0.04,614.0
1999-08-04,24.69,0.04,617.25
1999-08-05,23.76,0.04,594.0
1999-08-06,23.64,0.04,591.0
1999-08-09,23.59,0.04,589.75
1999-08-10,23.16,0.04,579.0
1999-08-11,23.61,0.04,590.25
1999-08-12,24.56,0.04,614.0
1999-08-13,25.18,0.04,629.5
1999-08-16,24.74,0.04,618.5
1999-08-17,24.99,0.04,624.75
1999-08-18,24.64,0.04,616.0
1999-08-19,24.96,0.04,624.0
1999-08-20,25.36,0.04,634.0
1999-08-23,26.96,0.04,674.0
1999-08-24,26.46,0.04,661.5
1999-08-25,26.66,0.04,666.5
1999-08-26,26.08,0.04,652.0
1999-08-27,25.83,0.04,645.75
1999-08-30,25.61,0.04,640.25
1999-08-31,25.41,0.04,635.25
1999-09-01,24.89,0.04,622.25
1999-09-02,24.44,0.04,611.0
1999-09-03,25.36,0.04,634.0
1999-09-07,24.51,0.04,612.75
1999-09-08,24.51,0.04,612.75
1999-09-09,24.66,0.04,616.5
1999-09-10,24.56,0.04,614.0
1999-09-13,24.11,0.04,602.75
1999-09-14,23.89,0.04,597.25
1999-09-15,23.99,0.04,599.75
1999-09-16,23.51,0.04,587.75
1999-09-17,23.46,0.04,586.5
1999-09-20,22.56,0.04,564.0
1999-09-21,22.61,0.04,565.25
1999-09-22,21.99,0.04,549.75
1999-09-23,21.89,0.04,547.25
1999-09-24,21.94,0.04,548.5
1999-09-27,21.54,0.04,538.5
1999-09-28,21.87,0.04,546.75
1999-09-29,22.39,0.04,559.75
1999-09-30,21.94,0.04,548.5
1999-10-01,21.02,0.04,525.5
1999-10-04,22.21,0.04,555.25
1999-10-05,21.39,0.04,534.75
1999-10-06,22.39,0.04,559.75
1999-10-07,22.69,0.04,567.25
1999-10-08,23.09,0.04,577.25
1999-10-11,22.86,0.04,571.5
1999-10-12,22.14,0.04,553.5
1999-10-13,21.77,0.04,544.25
1999-10-14,21.67,0.04,541.75
1999-10-15,21.37,0.04,534.25
1999-10-18,21.69,0.04,542.25
1999-10-19,21.47,0.04,536.75
1999-10-20,21.02,0.04,525.5
1999-10-21,19.19,0.04,479.75
1999-10-22,20.02,0.04,500.5
1999-10-25,20.12,0.04,503.0
1999-10-26,19.87,0.04,496.75
1999-10-27,20.19,0.04,504.75
1999-10-28,20.84,0.04,521.0
1999-10-29,20.87,0.04,521.75
1999-11-01,20.37,0.04,509.25
1999-11-02,20.07,0.04,501.75
1999-11-03,19.54,0.04,488.49999999999994
1999-11-04,19.07,0.04,476.75
1999-11-05,19.37,0.04,484.25
1999-11-08,19.32,0.04,483.0
1999-11-09,19.12,0.04,478.0
1999-11-10,18.7,0.04,467.5
1999-11-11,18.89,0.04,472.25
1999-11-12,18.99,0.04,474.74999999999994
1999-11-15,19.72,0.04,492.99999999999994
1999-11-16,21.04,0.04,526.0
1999-11-17,20.77,0.04,519.25
1999-11-18,20.57,0.04,514.25
1999-11-19,19.57,0.04,489.25
1999-11-22,19.57,0.04,489.25
1999-11-23,18.79,0.04,469.74999999999994
1999-11-24,18.87,0.04,471.75
1999-11-26,18.87,0.04,471.75
1999-11-29,18.87,0.04,471.75
1999-11-30,19.34,0.04,483.5
1999-12-01,18.92,0.04,473.00000000000006
1999-12-02,18.22,0.04,455.49999999999994
1999-12-03,19.27,0.04,481.75
1999-12-06,19.02,0.04,475.5
1999-12-07,18.44,0.04,461.0
1999-12-08,18.47,0.04,461.74999999999994
1999-12-09,18.22,0.04,455.49999999999994
1999-12-10,18.7,0.04,467.5
1999-12-13,18.67,0.04,466.75000000000006
1999-12-14,18.99,0.04,474.74999999999994
1999-12-15,19.64,0.04,491.0
1999-12-16,19.92,0.04,498.00000000000006
1999-12-17,19.87,0.04,496.75
1999-12-20,19.57,0.04,489.25
1999-12-21,19.94,0.04,498.5
1999-12-22,19.64,0.04,491.0
1999-12-23,20.29,0.04,507.24999999999994
1999-12-27,20.57,0.04,514.25
1999-12-28,21.57,0.04,539.25
1999-12-29,21.72,0.04,543.0
1999-12-30,21.64,0.04,541.0
1999-12-31,21.99,0.04,549.75
2000-01-03,21.17,0.04,529.25
2000-01-04,20.74,0.04,518.5
2000-01-05,20.72,0.04,518.0
2000-01-06,21.84,0.04,546.0
2000-01-07,22.86,0.04,571.5
2000-01-10,22.39,0.04,559.75
2000-01-11,22.14,0.04,553.5
2000-01-12,21.79,0.04,544.75
2000-01-13,21.29,0.04,532.25
2000-01-14,21.29,0.04,532.25
2000-01-18,21.17,0.04,529.25
2000-01-19,20.77,0.04,519.25
2000-01-20,20.21,0.04,505.25
2000-01-21,19.24,0.04,480.99999999999994
2000-01-24,18.84,0.04,471.0
2000-01-25,18.35,0.04,458.75
2000-01-26,19.67,0.04,491.75000000000006
2000-01-27,19.12,0.04,478.0
2000-01-28,18.77,0.04,469.25
2000-01-31,18.79,0.04,469.74999999999994
2000-02-01,18.4,0.04,459.99999999999994
2000-02-02,18.55,0.04,463.75
2000-02-03,18.3,0.04,457.5
2000-02-04,18.57,0.04,464.25
2000-02-07,18.0,0.04,450.0
2000-02-08,17.72,0.04,442.99999999999994
2000-02-09,17.07,0.04,426.75
2000-02-10,16.05,0.04,401.25
2000-02-11,15.55,0.04,388.75
2000-02-14,16.42,0.04,410.50000000000006
2000-02-15,17.22,0.04,430.49999999999994
2000-02-16,16.97,0.04,424.24999999999994
2000-02-17,16.7,0.04,417.5
2000-02-18,16.22,0.04,405.49999999999994
2000-02-22,16.27,0.04,406.75
2000-02-23,14.9,0.04,372.5
2000-02-24,14.28,0.04,357.0
2000-02-25,14.13,0.04,353.25
2000-02-28,14.83,0.04,370.75
2000-02-29,15.3,0.04,382.5
2000-03-01,15.1,0.04,377.5
2000-03-02,14.35,0.04,358.75
2000-03-03,14.73,0.04,368.25
2000-03-06,14.9,0.04,372.5
2000-03-07,13.93,0.04,348.25
2000-03-08,13.98,0.04,349.5
2000-03-09,14.33,0.04,358.25
2000-03-10,14.38,0.04,359.5
2000-03-13,14.18,0.04,354.5
2000-03-14,14.13,0.04,353.25
2000-03-15,15.28,0.04,382.0
2000-03-16,17.15,0.04,428.74999999999994
2000-03-17,16.17,0.04,404.25000000000006
2000-03-20,16.52,0.04,413.0
2000-03-21,17.05,0.04,426.25
2000-03-22,16.77,0.04,419.25
2000-03-23,16.92,0.04,423.00000000000006
2000-03-24,16.9,0.04,422.49999999999994
2000-03-27,16.2,0.04,405.0
2000-03-28,16.6,0.04,415.0
2000-03-29,17.15,0.04,428.74999999999994
2000-03-30,18.15,0.04,453.74999999999994
2000-03-31,17.67,0.04,441.75000000000006
2000-04-03,17.67,0.04,441.75000000000006
2000-04-04,18.77,0.04,469.25
2000-04-05,18.2,0.04,455.0
2000-04-06,18.07,0.04,451.75
2000-04-07,17.62,0.04,440.5
2000-04-10,18.17,0.04,454.25000000000006
2000-04-11,18.0,0.04,450.0
2000-04-12,18.7,0.04,467.5
2000-04-13,19.27,0.04,481.75
2000-04-14,16.75,0.04,418.75
2000-04-17,17.4,0.04,434.99999999999994
2000-04-18,17.3,0.04,432.5
2000-04-19,16.47,0.04,411.74999999999994
2000-04-20,17.6,0.04,440.0
2000-04-24,18.3,0.04,457.5
2000-04-25,18.47,0.04,461.74999999999994
2000-04-26,18.12,0.04,453.0
2000-04-27,18.77,0.04,469.25
2000-04-28,18.75,0.04,468.75
2000-05-01,18.6,0.04,465.0
2000-05-02,18.94,0.04,473.5
2000-05-03,18.55,0.04,463.75
2000-05-04,18.2,0.04,455.0
2000-05-05,18.52,0.04,463.0
2000-05-08,18.62,0.04,465.5
2000-05-09,18.3,0.04,457.5
2000-05-10,18.07,0.04,451.75
2000-05-11,18.32,0.04,458.0
2000-05-12,18.47,0.04,461.74999999999994
2000-05-15,19.29,0.04,482.24999999999994
2000-05-16,20.29,0.04,507.24999999999994
2000-05-17,19.79,0.04,494.74999999999994
2000-05-18,19.59,0.04,489.75
2000-05-19,19.07,0.04,476.75
2000-05-22,19.09,0.04,477.25
2000-05-23,18.57,0.04,464.25
2000-05-24,18.97,0.04,474.24999999999994
2000-05-25,18.32,0.04,458.0
2000-05-26,18.17,0.04,454.25000000000006
2000-05-30,18.7,0.04,467.5
2000-05-31,18.2,0.04,455.0
2000-06-01,19.49,0.04,487.24999999999994
2000-06-02,19.54,0.04,488.49999999999994
2000-06-05,19.19,0.04,479.75
2000-06-06,18.94,0.04,473.5
2000-06-07,17.75,0.04,443.75
2000-06-08,17.55,0.04,438.75
2000-06-09,17.6,0.04,440.0
2000-06-12,17.75,0.04,443.75
2000-06-13,17.27,0.04,431.75
2000-06-14,17.75,0.04,443.75
2000-06-15,17.6,0.04,440.0
2000-06-16,17.3,0.04,432.5
2000-06-19,16.65,0.04,416.24999999999994
2000-06-20,16.3,0.04,407.5
2000-06-21,15.9,0.04,397.5
2000-06-22,15.85,0.04,396.25
2000-06-23,16.15,0.04,403.74999999999994
2000-06-26,16.17,0.04,404.25000000000006
2000-06-27,17.15,0.04,428.74999999999994
2000-06-28,16.59,0.04,414.75
2000-06-29,16.32,0.04,408.0
2000-06-30,16.07,0.04,401.75
2000-07-03,16.7,0.04,417.5
2000-07-05,16.85,0.04,421.25
2000-07-06,16.45,0.04,411.25
2000-07-07,16.47,0.04,411.74999999999994
2000-07-10,16.95,0.04,423.75
2000-07-11,17.5,0.04,437.5
2000-07-12,17.42,0.04,435.50000000000006
2000-07-13,18.02,0.04,450.5
2000-07-14,17.95,0.04,448.75
2000-07-17,17.56,0.04,438.99999999999994
2000-07-18,18.12,0.04,453.0
2000-07-19,16.75,0.04,418.75
2000-07-20,16.6,0.04,415.0
2000-07-21,16.3,0.04,407.5
2000-07-24,15.9,0.04,397.5
2000-07-25,15.65,0.04,391.25
2000-07-26,15.38,0.04,384.5
2000-07-27,15.53,0.04,388.25
2000-07-28,15.2,0.04,380.0
2000-07-31,15.67,0.04,391.75
2000-08-01,15.48,0.04,387.0
2000-08-02,15.43,0.04,385.75
2000-08-03,15.23,0.04,380.75
2000-08-04,15.48,0.04,387.0
2000-08-07,15.77,0.04,394.25
2000-08-08,16.05,0.04,401.25
2000-08-09,15.92,0.04,398.0
2000-08-10,15.6,0.04,390.0
2000-08-11,16.45,0.04,411.25
2000-08-14,16.45,0.04,411.25
2000-08-15,16.97,0.04,424.24999999999994
2000-08-16,17.67,0.04,441.75000000000006
2000-08-17,16.92,0.04,423.00000000000006
2000-08-18,16.47,0.04,411.74999999999994
2000-08-21,16.5,0.04,412.5
2000-08-22,16.82,0.04,420.5
2000-08-23,16.32,0.04,408.0
2000-08-24,16.0,0.04,400.0
2000-08-25,16.07,0.04,401.75
2000-08-28,16.45,0.04,411.25
2000-08-29,18.3,0.04,457.5
2000-08-30,17.8,0.04,445.0
2000-08-31,18.2,0.04,455.0
2000-09-01,18.75,0.04,468.75
2000-09-05,19.12,0.04,478.0
2000-09-06,18.97,0.04,474.24999999999994
2000-09-07,18.42,0.04,460.50000000000006
2000-09-08,17.67,0.04,441.75000000000006
2000-09-11,17.6,0.04,440.0
2000-09-12,17.92,0.04,448.00000000000006
2000-09-13,17.97,0.04,449.24999999999994
2000-09-14,18.02,0.04,450.5
2000-09-15,16.95,0.04,423.75
2000-09-18,15.87,0.04,396.75
2000-09-19,14.25,0.04,356.25
2000-09-20,14.35,0.04,358.75
2000-09-21,14.3,0.04,357.5
2000-09-22,13.68,0.04,342.0
2000-09-25,13.83,0.04,345.75
2000-09-26,13.63,0.04,340.75
2000-09-27,13.05,0.04,326.25
2000-09-28,13.63,0.04,340.75
2000-09-29,13.55,0.04,338.75
2000-10-02,13.4,0.04,335.0
2000-10-03,14.15,0.04,353.75
2000-10-04,14.25,0.04,356.25
2000-10-05,14.18,0.04,354.5
2000-10-06,13.63,0.04,340.75
2000-10-09,14.15,0.04,353.75
2000-10-10,13.88,0.04,347.0
2000-10-11,13.95,0.04,348.75
2000-10-12,13.55,0.04,338.75
2000-10-13,13.25,0.04,331.25
2000-10-16,13.15,0.04,328.75
2000-10-17,12.8,0.04,320.0
2000-10-18,12.18,0.04,304.5
2000-10-19,12.36,0.04,309.0
2000-10-20,12.93,0.04,323.25
2000-10-23,13.28,0.04,332.0
2000-10-24,13.55,0.04,338.75
2000-10-25,13.13,0.04,328.25
2000-10-26,13.23,0.04,330.75
2000-10-27,13.23,0.04,330.75
2000-10-30,14.43,0.04,360.75
2000-10-31,15.08,0.04,377.0
2000-11-01,15.08,0.04,377.0
2000-11-02,14.73,0.04,368.25
2000-11-03,14.68,0.04,367.0
2000-11-06,15.03,0.04,375.75
2000-11-07,14.98,0.04,374.5
2000-11-08,15.3,0.04,382.5
2000-11-09,15.2,0.04,380.0
2000-11-10,14.73,0.04,368.25
2000-11-13,14.75,0.04,368.75
2000-11-14,14.95,0.04,373.75
2000-11-15,15.18,0.04,379.5
2000-11-16,14.93,0.04,373.25
2000-11-17,15.05,0.04,376.25
2000-11-20,14.98,0.04,374.5
2000-11-21,15.4,0.04,385.0
2000-11-22,15.35,0.04,383.75
2000-11-24,15.75,0.04,393.75
2000-11-27,15.67,0.04,391.75
2000-11-28,15.5,0.04,387.5
2000-11-29,16.22,0.04,405.49999999999994
2000-11-30,16.07,0.04,401.75
2000-12-01,16.72,0.04,417.99999999999994
2000-12-04,17.5,0.04,437.5
2000-12-05,17.7,0.04,442.5
2000-12-06,16.75,0.04,418.75
2000-12-07,16.65,0.04,416.24999999999994
2000-12-08,16.7,0.04,417.5
2000-12-11,16.67,0.04,416.75000000000006
2000-12-12,16.82,0.04,420.5
2000-12-13,15.9,0.04,397.5
2000-12-14,15.48,0.04,387.0
2000-12-15,15.2,0.04,380.0
2000-12-18,15.55,0.04,388.75
2000-12-19,15.58,0.04,389.5
2000-12-20,15.25,0.04,381.25
2000-12-21,15.63,0.04,390.75
2000-12-22,16.2,0.04,405.0
2000-12-26,16.32,0.04,408.0
2000-12-27,16.5,0.04,412.5
2000-12-28,16.62,0.04,415.5
2000-12-29,16.72,0.04,417.99999999999994
2001-01-02,16.22,0.04,405.49999999999994
2001-01-03,16.5,0.04,412.5
2001-01-04,17.6,0.04,440.0
2001-01-05,16.95,0.04,423.75
2001-01-08,16.67,0.04,416.75000000000006
2001-01-09,16.77,0.04,419.25
2001-01-10,16.6,0.04,415.0
2001-01-11,16.37,0.04,409.25
2001-01-12,15.48,0.04,387.0
2001-01-16,15.97,0.04,399.25
2001-01-17,15.92,0.04,398.0
2001-01-18,15.67,0.04,391.75
2001-01-19,15.53,0.04,388.25
2001-01-22,15.53,0.04,388.25
2001-01-23,15.6,0.04,390.0
2001-01-24,16.0,0.04,400.0
2001-01-25,17.05,0.04,426.25
2001-01-26,16.9,0.04,422.49999999999994
2001-01-29,16.93,0.04,423.25
2001-01-30,17.37,0.04,434.25
2001-01-31,17.7,0.04,442.5
2001-02-01,17.65,0.04,441.24999999999994
2001-02-02,17.74,0.04,443.49999999999994
2001-02-05,17.48,0.04,437.0
2001-02-06,17.39,0.04,434.75
2001-02-07,17.79,0.04,444.74999999999994
2001-02-08,17.83,0.04,445.74999999999994
2001-02-09,17.6,0.04,440.0
2001-02-12,17.9,0.04,447.49999999999994
2001-02-13,17.82,0.04,445.5
2001-02-14,17.56,0.04,438.99999999999994
2001-02-15,18.18,0.04,454.5
2001-02-16,17.84,0.04,446.0
2001-02-20,17.6,0.04,440.0
2001-02-21,17.61,0.04,440.25
2001-02-22,17.64,0.04,441.0
2001-02-23,17.36,0.04,434.0
2001-02-26,17.83,0.04,445.74999999999994
2001-02-27,17.65,0.04,441.24999999999994
2001-02-28,17.31,0.04,432.74999999999994
2001-03-01,17.29,0.04,432.24999999999994
2001-03-02,17.61,0.04,440.25
2001-03-05,18.53,0.04,463.25
2001-03-06,18.37,0.04,459.25
2001-03-07,19.14,0.04,478.5
2001-03-08,19.36,0.04,484.0
2001-03-09,19.05,0.04,476.25
2001-03-12,18.35,0.04,458.75
2001-03-13,18.23,0.04,455.75
2001-03-14,18.11,0.04,452.75
2001-03-15,18.16,0.04,454.0
2001-03-16,17.55,0.04,438.75
2001-03-19,17.57,0.04,439.25
2001-03-20,17.3,0.04,432.5
2001-03-21,16.65,0.04,416.24999999999994
2001-03-22,15.98,0.04,399.5
2001-03-23,16.03,0.04,400.75
2001-03-26,16.34,0.04,408.5
2001-03-27,16.75,0.04,418.75
2001-03-28,16.65,0.04,416.24999999999994
2001-03-29,16.05,0.04,401.25
2001-03-30,15.86,0.04,396.5
2001-04-02,15.81,0.04,395.25
2001-04-03,15.32,0.04,383.0
2001-04-04,15.83,0.04,395.75
2001-04-05,16.55,0.04,413.75
2001-04-06,16.15,0.04,403.74999999999994
2001-04-09,16.81,0.04,420.24999999999994
2001-04-10,17.24,0.04,430.99999999999994
2001-04-11,16.56,0.04,413.99999999999994
2001-04-12,17.0,0.04,425.0
2001-04-16,17.04,0.04,425.99999999999994
2001-04-17,16.87,0.04,421.75
2001-04-18,18.31,0.04,457.74999999999994
2001-04-19,18.12,0.04,453.0
2001-04-20,18.08,0.04,451.99999999999994
2001-04-23,18.25,0.04,456.25
2001-04-24,17.95,0.04,448.75
2001-04-25,17.87,0.04,446.75
2001-04-26,18.43,0.04,460.75
2001-04-27,18.67,0.04,466.75000000000006
2001-04-30,18.77,0.04,469.25
2001-05-01,18.77,0.04,469.25
2001-05-02,18.59,0.04,464.75
2001-05-03,18.74,0.04,468.49999999999994
2001-05-04,18.69,0.04,467.25
2001-05-07,18.66,0.04,466.5
2001-05-08,18.61,0.04,465.25
2001-05-09,18.49,0.04,462.24999999999994
2001-05-10,18.58,0.04,464.49999999999994
2001-05-11,18.75,0.04,468.75
2001-05-14,18.86,0.04,471.5
2001-05-15,18.69,0.04,467.25
