date,DISCA,DISCA_EPS,PE Ratio
2014-07-08,38.76,0.66,58.72727272727272
2014-07-09,40.22,0.66,60.93939393939394
2014-07-10,39.83,0.66,60.348484848484844
2014-07-11,40.16,0.66,60.84848484848484
2014-07-14,39.97,0.66,60.560606060606055
2014-07-15,40.13,0.66,60.803030303030305
2014-07-16,42.67,0.66,64.65151515151516
2014-07-17,43.43,0.66,65.8030303030303
2014-07-18,43.48,0.66,65.87878787878788
2014-07-21,43.04,0.66,65.2121212121212
2014-07-22,42.77,0.66,64.80303030303031
2014-07-23,42.32,0.66,64.12121212121212
2014-07-24,42.35,0.66,64.16666666666667
2014-07-25,42.35,0.66,64.16666666666667
2014-07-28,42.48,0.66,64.36363636363636
2014-07-29,42.38,0.66,64.21212121212122
2014-07-30,42.77,0.66,64.80303030303031
2014-07-31,43.54,1.09,39.944954128440365
2014-08-01,42.58,1.09,39.064220183486235
2014-08-04,43.11,1.09,39.55045871559633
2014-08-05,43.05,1.09,39.49541284403669
2014-08-06,42.42,1.09,38.91743119266055
2014-08-07,40.98,1.09,37.59633027522935
2014-08-08,42.28,1.09,38.788990825688074
2014-08-11,42.5,1.09,38.99082568807339
2014-08-12,42.32,1.09,38.825688073394495
2014-08-13,42.71,1.09,39.183486238532105
2014-08-14,42.77,1.09,39.23853211009175
2014-08-15,43.49,1.09,39.89908256880734
2014-08-18,44.39,1.09,40.72477064220183
2014-08-19,44.43,1.09,40.76146788990825
2014-08-20,44.83,1.09,41.12844036697247
2014-08-21,44.76,1.09,41.064220183486235
2014-08-22,44.3,1.09,40.64220183486238
2014-08-25,43.91,1.09,40.28440366972477
2014-08-26,44.09,1.09,40.44954128440367
2014-08-27,43.78,1.09,40.1651376146789
2014-08-28,43.76,1.09,40.146788990825684
2014-08-29,43.72,1.09,40.11009174311926
2014-09-02,44.01,1.09,40.37614678899082
2014-09-03,43.46,1.09,39.87155963302752
2014-09-04,43.5,1.09,39.908256880733944
2014-09-05,43.44,1.09,39.85321100917431
2014-09-08,42.44,1.09,38.93577981651376
2014-09-09,40.91,1.09,37.532110091743114
2014-09-10,40.97,1.09,37.58715596330275
2014-09-11,40.37,1.09,37.036697247706414
2014-09-12,39.66,1.09,36.38532110091742
2014-09-15,39.35,1.09,36.100917431192656
2014-09-16,39.46,1.09,36.20183486238532
2014-09-17,39.95,1.09,36.65137614678899
2014-09-18,39.97,1.09,36.6697247706422
2014-09-19,40.5,1.09,37.15596330275229
2014-09-22,39.35,1.09,36.100917431192656
2014-09-23,38.22,1.09,35.064220183486235
2014-09-24,38.1,1.09,34.95412844036697
2014-09-25,38.09,1.09,34.944954128440365
2014-09-26,39.0,1.09,35.77981651376147
2014-09-29,37.71,1.09,34.596330275229356
2014-09-30,37.8,1.09,34.678899082568805
2014-10-01,36.31,1.09,33.31192660550459
2014-10-02,36.27,1.09,33.27522935779817
2014-10-03,37.0,1.09,33.944954128440365
2014-10-06,36.85,1.09,33.80733944954128
2014-10-07,36.2,1.09,33.211009174311926
2014-10-08,37.16,1.09,34.09174311926605
2014-10-09,35.79,1.09,32.834862385321095
2014-10-10,35.07,1.09,32.174311926605505
2014-10-13,33.91,1.09,31.11009174311926
2014-10-14,34.31,1.09,31.477064220183486
2014-10-15,34.45,1.09,31.605504587155963
2014-10-16,34.19,1.09,31.366972477064216
2014-10-17,34.65,1.09,31.78899082568807
2014-10-20,34.65,1.09,31.78899082568807
2014-10-21,36.24,1.09,33.24770642201835
2014-10-22,34.89,1.09,32.00917431192661
2014-10-23,35.97,1.09,33.0
2014-10-24,36.61,1.09,33.58715596330275
2014-10-27,36.52,1.09,33.5045871559633
2014-10-28,37.24,1.09,34.1651376146789
2014-10-29,37.02,1.09,33.96330275229358
2014-10-30,35.94,1.09,32.97247706422018
2014-10-31,35.35,1.09,32.43119266055046
2014-11-03,35.67,1.09,32.72477064220183
2014-11-04,33.31,-0.46,-72.41304347826087
2014-11-05,34.47,-0.46,-74.93478260869564
2014-11-06,32.9,-0.46,-71.52173913043478
2014-11-07,32.62,-0.46,-70.91304347826086
2014-11-10,32.26,-0.46,-70.13043478260869
2014-11-11,31.99,-0.46,-69.54347826086956
2014-11-12,31.86,-0.46,-69.26086956521739
2014-11-13,32.86,-0.46,-71.43478260869564
2014-11-14,33.53,-0.46,-72.8913043478261
2014-11-17,32.53,-0.46,-70.71739130434783
2014-11-18,33.36,-0.46,-72.52173913043478
2014-11-19,32.97,-0.46,-71.67391304347825
2014-11-20,33.92,-0.46,-73.73913043478261
2014-11-21,33.75,-0.46,-73.3695652173913
2014-11-24,34.59,-0.46,-75.19565217391305
2014-11-25,34.81,-0.46,-75.67391304347827
2014-11-26,34.73,-0.46,-75.49999999999999
2014-11-28,34.9,-0.46,-75.8695652173913
2014-12-01,34.69,-0.46,-75.41304347826086
2014-12-02,34.92,-0.46,-75.91304347826087
2014-12-03,35.31,-0.46,-76.76086956521739
2014-12-04,34.43,-0.46,-74.84782608695652
2014-12-05,33.97,-0.46,-73.84782608695652
2014-12-08,33.67,-0.46,-73.19565217391305
2014-12-09,34.64,-0.46,-75.30434782608695
2014-12-10,33.9,-0.46,-73.69565217391303
2014-12-11,34.05,-0.46,-74.02173913043477
2014-12-12,33.38,-0.46,-72.56521739130434
2014-12-15,32.87,-0.46,-71.45652173913042
2014-12-16,33.19,-0.46,-72.15217391304347
2014-12-17,34.22,-0.46,-74.39130434782608
2014-12-18,35.41,-0.46,-76.9782608695652
2014-12-19,35.43,-0.46,-77.02173913043478
2014-12-22,34.6,-0.46,-75.21739130434783
2014-12-23,35.08,-0.46,-76.26086956521739
2014-12-24,34.89,-0.46,-75.84782608695652
2014-12-26,34.87,-0.46,-75.80434782608695
2014-12-29,35.46,-0.46,-77.08695652173913
2014-12-30,35.22,-0.46,-76.56521739130434
2014-12-31,34.45,-0.46,-74.8913043478261
2015-01-02,34.48,-0.46,-74.95652173913042
2015-01-05,33.06,-0.46,-71.86956521739131
2015-01-06,31.98,-0.46,-69.52173913043478
2015-01-07,32.21,-0.46,-70.02173913043478
2015-01-08,32.47,-0.46,-70.58695652173913
2015-01-09,32.03,-0.46,-69.63043478260869
2015-01-12,31.64,-0.46,-68.78260869565217
2015-01-13,31.21,-0.46,-67.84782608695652
2015-01-14,30.0,-0.46,-65.21739130434783
2015-01-15,29.47,-0.46,-64.06521739130434
2015-01-16,29.42,-0.46,-63.95652173913044
2015-01-20,29.25,-0.46,-63.586956521739125
2015-01-21,29.46,-0.46,-64.04347826086956
2015-01-22,30.06,-0.46,-65.34782608695652
2015-01-23,29.84,-0.46,-64.8695652173913
2015-01-26,30.06,-0.46,-65.34782608695652
2015-01-27,30.05,-0.46,-65.32608695652173
2015-01-28,29.78,-0.46,-64.73913043478261
2015-01-29,29.74,-0.46,-64.65217391304347
2015-01-30,28.99,-0.46,-63.021739130434774
2015-02-02,29.28,-0.46,-63.65217391304348
2015-02-03,29.57,-0.46,-64.28260869565217
2015-02-04,30.1,-0.46,-65.43478260869566
2015-02-05,29.19,-0.46,-63.45652173913044
2015-02-06,29.91,-0.46,-65.02173913043478
2015-02-09,30.05,-0.46,-65.32608695652173
2015-02-10,30.84,-0.46,-67.04347826086956
2015-02-11,30.6,-0.46,-66.52173913043478
2015-02-12,30.35,-0.46,-65.97826086956522
2015-02-13,31.45,-0.46,-68.3695652173913
2015-02-17,30.8,-0.46,-66.95652173913044
2015-02-18,30.9,-0.46,-67.17391304347825
2015-02-19,31.1,0.38,81.8421052631579
2015-02-20,30.93,0.38,81.39473684210526
2015-02-23,32.34,0.38,85.10526315789474
2015-02-24,33.0,0.38,86.84210526315789
2015-02-25,32.94,0.38,86.68421052631578
2015-02-26,32.45,0.38,85.39473684210527
2015-02-27,32.3,0.38,84.99999999999999
2015-03-02,32.65,0.38,85.92105263157895
2015-03-03,33.99,0.38,89.44736842105263
2015-03-04,33.8,0.38,88.94736842105263
2015-03-05,33.56,0.38,88.31578947368422
2015-03-06,33.08,0.38,87.05263157894737
2015-03-09,32.81,0.38,86.3421052631579
2015-03-10,32.37,0.38,85.18421052631578
2015-03-11,32.4,0.38,85.26315789473684
2015-03-12,32.39,0.38,85.23684210526316
2015-03-13,32.03,0.38,84.28947368421053
2015-03-16,32.6,0.38,85.78947368421053
2015-03-17,32.11,0.38,84.5
2015-03-18,31.65,0.38,83.28947368421052
2015-03-19,31.82,0.38,83.73684210526316
2015-03-20,32.45,0.38,85.39473684210527
2015-03-23,32.55,0.38,85.6578947368421
2015-03-24,32.51,0.38,85.55263157894736
2015-03-25,31.55,0.38,83.02631578947368
2015-03-26,30.93,0.38,81.39473684210526
2015-03-27,31.27,0.38,82.28947368421052
2015-03-30,31.09,0.38,81.8157894736842
2015-03-31,30.76,0.38,80.94736842105263
2015-04-01,30.91,0.38,81.34210526315789
2015-04-02,32.15,0.38,84.60526315789473
2015-04-06,32.71,0.38,86.07894736842105
2015-04-07,32.92,0.38,86.63157894736842
2015-04-08,32.84,0.38,86.42105263157896
2015-04-09,33.21,0.38,87.39473684210526
2015-04-10,33.04,0.38,86.94736842105263
2015-04-13,33.03,0.38,86.92105263157895
2015-04-14,32.94,0.38,86.68421052631578
2015-04-15,33.38,0.38,87.8421052631579
2015-04-16,33.18,0.38,87.3157894736842
2015-04-17,32.8,0.38,86.3157894736842
2015-04-20,33.96,0.38,89.36842105263158
2015-04-21,33.48,0.38,88.10526315789473
2015-04-22,33.53,0.38,88.23684210526316
2015-04-23,33.64,0.38,88.52631578947368
2015-04-24,32.71,0.38,86.07894736842105
2015-04-27,32.24,0.38,84.8421052631579
2015-04-28,31.7,0.38,83.42105263157895
2015-04-29,32.19,0.38,84.71052631578947
2015-04-30,32.36,0.38,85.15789473684211
2015-05-01,32.74,0.38,86.15789473684211
2015-05-04,33.37,0.38,87.8157894736842
2015-05-05,32.59,0.38,85.76315789473685
2015-05-06,32.0,0.38,84.21052631578948
2015-05-07,31.51,0.38,82.92105263157895
2015-05-08,31.33,0.38,82.44736842105263
2015-05-11,30.78,0.38,81.0
2015-05-12,32.02,0.38,84.26315789473685
2015-05-13,31.44,0.38,82.73684210526316
2015-05-14,31.4,0.38,82.63157894736841
2015-05-15,31.76,0.38,83.57894736842105
2015-05-18,32.98,0.38,86.78947368421052
2015-05-19,33.33,0.38,87.71052631578947
2015-05-20,33.57,0.38,88.34210526315789
2015-05-21,33.3,0.38,87.63157894736841
2015-05-22,33.15,0.38,87.23684210526315
2015-05-26,32.85,0.38,86.44736842105263
2015-05-27,33.1,0.38,87.10526315789474
2015-05-28,33.05,0.38,86.9736842105263
2015-05-29,33.94,0.38,89.3157894736842
2015-06-01,33.93,0.38,89.28947368421052
2015-06-02,33.95,0.38,89.3421052631579
2015-06-03,33.97,0.38,89.39473684210526
2015-06-04,33.86,0.38,89.10526315789474
2015-06-05,34.45,0.38,90.65789473684211
2015-06-08,33.78,0.38,88.89473684210526
2015-06-09,33.44,0.38,88.0
2015-06-10,33.23,0.38,87.44736842105262
2015-06-11,32.96,0.38,86.73684210526316
2015-06-12,32.51,0.38,85.55263157894736
2015-06-15,32.73,0.38,86.13157894736841
2015-06-16,32.89,0.38,86.55263157894737
2015-06-17,33.34,0.38,87.73684210526316
2015-06-18,33.9,0.38,89.21052631578947
2015-06-19,33.91,0.38,89.23684210526315
2015-06-22,33.94,0.38,89.3157894736842
2015-06-23,34.04,0.38,89.57894736842105
2015-06-24,33.75,0.38,88.8157894736842
2015-06-25,33.6,0.38,88.42105263157895
2015-06-26,33.84,0.38,89.05263157894737
2015-06-29,33.22,0.38,87.42105263157895
2015-06-30,33.26,0.38,87.52631578947368
2015-07-01,33.29,0.38,87.60526315789474
2015-07-02,33.18,0.38,87.3157894736842
2015-07-06,33.09,0.38,87.07894736842105
2015-07-07,33.8,0.38,88.94736842105263
2015-07-08,32.78,0.38,86.26315789473685
2015-07-09,32.53,0.38,85.60526315789474
2015-07-10,33.38,0.38,87.8421052631579
2015-07-13,33.53,0.38,88.23684210526316
2015-07-14,34.01,0.38,89.5
2015-07-15,33.92,0.38,89.26315789473685
2015-07-16,34.8,0.38,91.57894736842104
2015-07-17,33.31,0.38,87.65789473684211
2015-07-20,32.64,0.38,85.89473684210526
2015-07-21,31.82,0.38,83.73684210526316
2015-07-22,32.43,0.38,85.34210526315789
2015-07-23,32.15,0.38,84.60526315789473
2015-07-24,31.8,0.38,83.6842105263158
2015-07-27,31.54,0.38,83.0
2015-07-28,31.31,0.38,82.39473684210526
2015-07-29,31.61,0.38,83.18421052631578
2015-07-30,32.23,0.38,84.8157894736842
2015-07-31,33.02,0.38,86.89473684210527
2015-08-03,32.71,0.38,86.07894736842105
2015-08-04,32.86,0.38,86.47368421052632
2015-08-05,28.87,0.44,65.61363636363636
2015-08-06,29.88,0.44,67.9090909090909
2015-08-07,29.44,0.44,66.9090909090909
2015-08-10,29.55,0.44,67.1590909090909
2015-08-11,28.74,0.44,65.31818181818181
2015-08-12,28.93,0.44,65.75
2015-08-13,28.48,0.44,64.72727272727273
2015-08-14,28.31,0.44,64.3409090909091
2015-08-17,29.32,0.44,66.63636363636364
2015-08-18,29.05,0.44,66.02272727272728
2015-08-19,28.78,0.44,65.4090909090909
2015-08-20,27.32,0.44,62.09090909090909
2015-08-21,27.1,0.44,61.59090909090909
2015-08-24,26.05,0.44,59.20454545454545
2015-08-25,25.82,0.44,58.68181818181818
2015-08-26,26.52,0.44,60.27272727272727
2015-08-27,26.91,0.44,61.15909090909091
2015-08-28,27.11,0.44,61.61363636363636
2015-08-31,26.6,0.44,60.45454545454546
2015-09-01,26.28,0.44,59.72727272727273
2015-09-02,26.75,0.44,60.79545454545455
2015-09-03,27.12,0.44,61.63636363636364
2015-09-04,26.73,0.44,60.75
2015-09-08,27.22,0.44,61.86363636363636
2015-09-09,26.82,0.44,60.95454545454545
2015-09-10,26.9,0.44,61.13636363636363
2015-09-11,26.94,0.44,61.22727272727273
2015-09-14,26.57,0.44,60.38636363636364
2015-09-15,26.99,0.44,61.340909090909086
2015-09-16,27.89,0.44,63.38636363636364
2015-09-17,28.29,0.44,64.29545454545455
2015-09-18,28.28,0.44,64.27272727272728
2015-09-21,28.81,0.44,65.47727272727272
2015-09-22,27.81,0.44,63.20454545454545
2015-09-23,27.67,0.44,62.88636363636364
2015-09-24,27.65,0.44,62.840909090909086
2015-09-25,27.84,0.44,63.27272727272727
2015-09-28,27.78,0.44,63.13636363636364
2015-09-29,26.4,0.44,60.0
2015-09-30,26.03,0.44,59.159090909090914
2015-10-01,25.36,0.44,57.63636363636363
2015-10-02,26.09,0.44,59.29545454545455
2015-10-05,26.88,0.44,61.090909090909086
2015-10-06,27.21,0.44,61.84090909090909
2015-10-07,28.01,0.44,63.659090909090914
2015-10-08,28.84,0.44,65.54545454545455
2015-10-09,28.9,0.44,65.68181818181817
2015-10-12,28.84,0.44,65.54545454545455
2015-10-13,28.83,0.44,65.52272727272727
2015-10-14,28.35,0.44,64.43181818181819
2015-10-15,28.86,0.44,65.5909090909091
2015-10-16,28.49,0.44,64.75
2015-10-19,28.7,0.44,65.22727272727272
2015-10-20,29.18,0.44,66.31818181818181
2015-10-21,28.81,0.44,65.47727272727272
2015-10-22,29.45,0.44,66.93181818181817
2015-10-23,29.77,0.44,67.6590909090909
2015-10-26,29.29,0.44,66.56818181818181
2015-10-27,28.78,0.44,65.4090909090909
2015-10-28,29.53,0.44,67.11363636363636
2015-10-29,29.37,0.44,66.75
2015-10-30,29.44,0.44,66.9090909090909
2015-11-02,30.06,0.44,68.31818181818181
2015-11-03,31.08,0.43,72.27906976744185
2015-11-04,30.3,0.43,70.46511627906978
2015-11-05,29.51,0.43,68.62790697674419
2015-11-06,29.01,0.43,67.46511627906978
2015-11-09,29.0,0.43,67.44186046511628
2015-11-10,30.06,0.43,69.90697674418604
2015-11-11,30.61,0.43,71.18604651162791
2015-11-12,30.16,0.43,70.13953488372093
2015-11-13,29.98,0.43,69.72093023255815
2015-11-16,30.59,0.43,71.13953488372093
2015-11-17,30.1,0.43,70.0
2015-11-18,30.78,0.43,71.58139534883722
2015-11-19,30.56,0.43,71.06976744186046
2015-11-20,30.77,0.43,71.55813953488372
2015-11-23,30.71,0.43,71.4186046511628
2015-11-24,30.95,0.43,71.97674418604652
2015-11-25,31.12,0.43,72.37209302325581
2015-11-27,31.08,0.43,72.27906976744185
2015-11-30,31.14,0.43,72.4186046511628
2015-12-01,31.08,0.43,72.27906976744185
2015-12-02,30.18,0.43,70.18604651162791
2015-12-03,30.12,0.43,70.04651162790698
2015-12-04,30.73,0.43,71.46511627906978
2015-12-07,30.7,0.43,71.3953488372093
2015-12-08,29.43,0.43,68.44186046511628
2015-12-09,28.45,0.43,66.16279069767442
2015-12-10,28.39,0.43,66.0232558139535
2015-12-11,27.37,0.43,63.651162790697676
2015-12-14,26.45,0.43,61.51162790697674
2015-12-15,26.52,0.43,61.674418604651166
2015-12-16,27.18,0.43,63.2093023255814
2015-12-17,26.48,0.43,61.58139534883721
2015-12-18,26.22,0.43,60.97674418604651
2015-12-21,26.28,0.43,61.116279069767444
2015-12-22,26.87,0.43,62.48837209302326
2015-12-23,27.14,0.43,63.116279069767444
2015-12-24,27.09,0.43,63.0
2015-12-28,26.84,0.43,62.41860465116279
2015-12-29,26.9,0.43,62.55813953488372
2015-12-30,26.56,0.43,61.76744186046511
2015-12-31,26.68,0.43,62.04651162790698
2016-01-04,26.41,0.43,61.418604651162795
2016-01-05,26.47,0.43,61.55813953488372
2016-01-06,26.28,0.43,61.116279069767444
2016-01-07,25.48,0.43,59.25581395348837
2016-01-08,26.01,0.43,60.48837209302326
2016-01-11,25.83,0.43,60.06976744186046
2016-01-12,26.33,0.43,61.23255813953488
2016-01-13,25.54,0.43,59.395348837209305
2016-01-14,26.3,0.43,61.162790697674424
2016-01-15,25.89,0.43,60.2093023255814
2016-01-19,25.79,0.43,59.97674418604651
2016-01-20,25.53,0.43,59.372093023255815
2016-01-21,25.89,0.43,60.2093023255814
2016-01-22,26.9,0.43,62.55813953488372
2016-01-25,26.25,0.43,61.04651162790698
2016-01-26,27.42,0.43,63.76744186046512
2016-01-27,27.1,0.43,63.02325581395349
2016-01-28,26.73,0.43,62.16279069767442
2016-01-29,27.59,0.43,64.16279069767442
2016-02-01,27.64,0.43,64.27906976744187
2016-02-02,26.4,0.43,61.3953488372093
2016-02-03,27.27,0.43,63.41860465116279
2016-02-04,27.7,0.43,64.4186046511628
2016-02-05,27.21,0.43,63.27906976744186
2016-02-08,26.02,0.43,60.51162790697674
2016-02-09,24.72,0.43,57.48837209302325
2016-02-10,24.75,0.43,57.55813953488372
2016-02-11,24.33,0.43,56.581395348837205
2016-02-12,25.0,0.43,58.139534883720934
2016-02-16,25.56,0.43,59.44186046511628
2016-02-17,26.71,0.43,62.116279069767444
2016-02-18,25.62,0.34,75.35294117647058
2016-02-19,25.35,0.34,74.55882352941177
2016-02-22,26.19,0.34,77.02941176470588
2016-02-23,25.19,0.34,74.08823529411765
2016-02-24,25.2,0.34,74.11764705882352
2016-02-25,24.88,0.34,73.17647058823529
2016-02-26,25.08,0.34,73.76470588235293
2016-02-29,25.0,0.34,73.52941176470588
2016-03-01,26.43,0.34,77.73529411764706
2016-03-02,26.78,0.34,78.76470588235294
2016-03-03,27.63,0.34,81.26470588235293
2016-03-04,27.6,0.34,81.17647058823529
2016-03-07,28.06,0.34,82.52941176470587
2016-03-08,27.18,0.34,79.94117647058823
2016-03-09,27.67,0.34,81.38235294117646
2016-03-10,27.64,0.34,81.29411764705883
2016-03-11,28.44,0.34,83.6470588235294
2016-03-14,27.93,0.34,82.1470588235294
2016-03-15,27.66,0.34,81.35294117647058
2016-03-16,28.55,0.34,83.97058823529412
2016-03-17,29.1,0.34,85.58823529411765
2016-03-18,29.42,0.34,86.52941176470588
2016-03-21,29.24,0.34,85.99999999999999
2016-03-22,28.87,0.34,84.91176470588235
2016-03-23,27.81,0.34,81.79411764705881
2016-03-24,27.99,0.34,82.3235294117647
2016-03-28,28.23,0.34,83.02941176470588
2016-03-29,28.24,0.34,83.05882352941175
2016-03-30,28.09,0.34,82.61764705882352
2016-03-31,28.63,0.34,84.20588235294117
2016-04-01,28.9,0.34,84.99999999999999
2016-04-04,28.88,0.34,84.94117647058823
2016-04-05,28.62,0.34,84.17647058823529
2016-04-06,28.93,0.34,85.08823529411764
2016-04-07,27.91,0.34,82.08823529411764
2016-04-08,28.17,0.34,82.8529411764706
2016-04-11,28.35,0.34,83.38235294117646
2016-04-12,28.38,0.34,83.4705882352941
2016-04-13,28.7,0.34,84.41176470588235
2016-04-14,28.38,0.34,83.4705882352941
2016-04-15,28.34,0.34,83.35294117647058
2016-04-18,28.55,0.34,83.97058823529412
2016-04-19,28.34,0.34,83.35294117647058
2016-04-20,28.16,0.34,82.8235294117647
2016-04-21,28.37,0.34,83.44117647058823
2016-04-22,28.8,0.34,84.70588235294117
2016-04-25,27.93,0.34,82.1470588235294
2016-04-26,28.2,0.34,82.94117647058823
2016-04-27,28.44,0.34,83.6470588235294
2016-04-28,28.15,0.34,82.79411764705881
2016-04-29,27.31,0.34,80.3235294117647
2016-05-02,27.93,0.34,82.1470588235294
2016-05-03,27.0,0.34,79.41176470588235
2016-05-04,26.59,0.34,78.20588235294117
2016-05-05,27.74,0.42,66.04761904761905
2016-05-06,28.28,0.42,67.33333333333334
2016-05-09,28.15,0.42,67.02380952380952
2016-05-10,29.31,0.42,69.78571428571429
2016-05-11,28.97,0.42,68.97619047619048
2016-05-12,28.14,0.42,67.0
2016-05-13,27.98,0.42,66.61904761904762
2016-05-16,27.53,0.42,65.54761904761905
2016-05-17,27.45,0.42,65.35714285714286
2016-05-18,26.71,0.42,63.5952380952381
2016-05-19,26.1,0.42,62.142857142857146
2016-05-20,26.17,0.42,62.30952380952382
2016-05-23,26.24,0.42,62.476190476190474
2016-05-24,26.53,0.42,63.16666666666667
2016-05-25,27.0,0.42,64.28571428571429
2016-05-26,27.07,0.42,64.45238095238095
2016-05-27,27.55,0.42,65.5952380952381
2016-05-31,27.85,0.42,66.30952380952381
2016-06-01,27.81,0.42,66.21428571428571
2016-06-02,28.3,0.42,67.38095238095238
2016-06-03,28.39,0.42,67.5952380952381
2016-06-06,28.88,0.42,68.76190476190476
2016-06-07,27.85,0.42,66.30952380952381
2016-06-08,28.04,0.42,66.76190476190476
2016-06-09,27.33,0.42,65.07142857142857
2016-06-10,26.15,0.42,62.26190476190476
2016-06-13,25.97,0.42,61.833333333333336
2016-06-14,25.67,0.42,61.11904761904763
2016-06-15,25.54,0.42,60.80952380952381
2016-06-16,25.55,0.42,60.833333333333336
2016-06-17,25.59,0.42,60.92857142857143
2016-06-20,26.09,0.42,62.11904761904762
2016-06-21,25.76,0.42,61.33333333333334
2016-06-22,25.99,0.42,61.88095238095238
2016-06-23,26.37,0.42,62.78571428571429
2016-06-24,24.46,0.42,58.23809523809524
2016-06-27,23.73,0.42,56.5
2016-06-28,23.91,0.42,56.92857142857143
2016-06-29,24.38,0.42,58.047619047619044
2016-06-30,25.23,0.42,60.07142857142858
2016-07-01,25.25,0.42,60.11904761904762
2016-07-05,24.77,0.42,58.976190476190474
2016-07-06,25.1,0.42,59.761904761904766
2016-07-07,25.41,0.42,60.5
2016-07-08,25.62,0.42,61.00000000000001
2016-07-11,25.25,0.42,60.11904761904762
2016-07-12,25.54,0.42,60.80952380952381
2016-07-13,25.49,0.42,60.69047619047619
2016-07-14,25.7,0.42,61.19047619047619
2016-07-15,25.06,0.42,59.666666666666664
2016-07-18,25.3,0.42,60.23809523809524
2016-07-19,25.17,0.42,59.92857142857144
2016-07-20,25.31,0.42,60.26190476190476
2016-07-21,25.4,0.42,60.476190476190474
2016-07-22,25.51,0.42,60.73809523809524
2016-07-25,25.46,0.42,60.61904761904762
2016-07-26,25.64,0.42,61.04761904761905
2016-07-27,25.46,0.42,60.61904761904762
2016-07-28,25.26,0.42,60.142857142857146
2016-07-29,25.09,0.42,59.73809523809524
2016-08-01,24.77,0.42,58.976190476190474
2016-08-02,26.42,0.66,40.03030303030303
2016-08-03,26.83,0.66,40.65151515151515
2016-08-04,26.42,0.66,40.03030303030303
2016-08-05,26.33,0.66,39.89393939393939
2016-08-08,26.2,0.66,39.696969696969695
2016-08-09,25.65,0.66,38.86363636363636
2016-08-10,25.76,0.66,39.03030303030303
2016-08-11,26.1,0.66,39.54545454545455
2016-08-12,26.35,0.66,39.92424242424242
2016-08-15,26.58,0.66,40.272727272727266
2016-08-16,26.35,0.66,39.92424242424242
2016-08-17,26.97,0.66,40.86363636363636
2016-08-18,26.84,0.66,40.666666666666664
2016-08-19,26.73,0.66,40.5
2016-08-22,26.56,0.66,40.242424242424235
2016-08-23,26.39,0.66,39.984848484848484
2016-08-24,26.11,0.66,39.560606060606055
2016-08-25,25.87,0.66,39.196969696969695
2016-08-26,25.73,0.66,38.984848484848484
2016-08-29,25.66,0.66,38.878787878787875
2016-08-30,25.59,0.66,38.77272727272727
2016-08-31,25.51,0.66,38.65151515151515
2016-09-01,25.69,0.66,38.92424242424242
2016-09-02,25.89,0.66,39.22727272727273
2016-09-06,25.09,0.66,38.015151515151516
2016-09-07,25.07,0.66,37.984848484848484
2016-09-08,25.38,0.66,38.45454545454545
2016-09-09,24.55,0.66,37.196969696969695
2016-09-12,25.18,0.66,38.15151515151515
2016-09-13,24.73,0.66,37.46969696969697
2016-09-14,24.74,0.66,37.48484848484848
2016-09-15,24.41,0.66,36.984848484848484
2016-09-16,24.35,0.66,36.89393939393939
2016-09-19,24.55,0.66,37.196969696969695
2016-09-20,24.27,0.66,36.77272727272727
2016-09-21,24.53,0.66,37.166666666666664
2016-09-22,25.71,0.66,38.95454545454545
2016-09-23,26.09,0.66,39.53030303030303
2016-09-26,26.16,0.66,39.63636363636363
2016-09-27,26.37,0.66,39.95454545454545
2016-09-28,26.8,0.66,40.6060606060606
2016-09-29,26.81,0.66,40.62121212121212
2016-09-30,26.92,0.66,40.78787878787879
2016-10-03,27.39,0.66,41.5
2016-10-04,27.4,0.66,41.51515151515151
2016-10-05,27.69,0.66,41.95454545454545
2016-10-06,27.84,0.66,42.18181818181818
2016-10-07,27.17,0.66,41.166666666666664
2016-10-10,27.04,0.66,40.96969696969697
2016-10-11,26.4,0.66,39.99999999999999
2016-10-12,26.17,0.66,39.65151515151515
2016-10-13,25.68,0.66,38.90909090909091
2016-10-14,25.34,0.66,38.39393939393939
2016-10-17,25.29,0.66,38.31818181818181
2016-10-18,25.21,0.66,38.196969696969695
2016-10-19,25.61,0.66,38.8030303030303
2016-10-20,25.71,0.66,38.95454545454545
2016-10-21,26.64,0.66,40.36363636363636
2016-10-24,26.62,0.66,40.333333333333336
2016-10-25,26.18,0.66,39.666666666666664
2016-10-26,26.44,0.66,40.06060606060606
2016-10-27,26.16,0.66,39.63636363636363
2016-10-28,25.85,0.66,39.166666666666664
2016-10-31,26.11,0.66,39.560606060606055
2016-11-01,25.79,0.37,69.7027027027027
2016-11-02,25.2,0.37,68.10810810810811
2016-11-03,25.78,0.37,69.67567567567568
2016-11-04,25.64,0.37,69.2972972972973
2016-11-07,25.55,0.37,69.05405405405406
2016-11-08,25.85,0.37,69.86486486486487
2016-11-09,25.9,0.37,70.0
2016-11-10,26.03,0.37,70.35135135135135
2016-11-11,26.44,0.37,71.45945945945947
2016-11-14,28.35,0.37,76.62162162162163
2016-11-15,27.8,0.37,75.13513513513514
2016-11-16,27.63,0.37,74.67567567567568
2016-11-17,28.03,0.37,75.75675675675676
2016-11-18,27.5,0.37,74.32432432432432
2016-11-21,27.55,0.37,74.45945945945947
2016-11-22,27.46,0.37,74.21621621621622
2016-11-23,27.35,0.37,73.91891891891892
2016-11-25,27.54,0.37,74.43243243243244
