date,CF,CF_EPS,PE Ratio
2015-07-09,60.8,0.96,63.333333333333336
2015-07-10,61.71,0.96,64.28125
2015-07-13,62.1,0.96,64.6875
2015-07-14,62.68,0.96,65.29166666666667
2015-07-15,62.15,0.96,64.73958333333333
2015-07-16,62.74,0.96,65.35416666666667
2015-07-17,68.92,0.96,71.79166666666667
2015-07-20,65.0,0.96,67.70833333333334
2015-07-21,63.94,0.96,66.60416666666667
2015-07-22,62.52,0.96,65.125
2015-07-23,62.32,0.96,64.91666666666667
2015-07-24,60.85,0.96,63.38541666666667
2015-07-27,59.09,0.96,61.552083333333336
2015-07-28,58.9,0.96,61.354166666666664
2015-07-29,59.23,0.96,61.697916666666664
2015-07-30,59.12,0.96,61.583333333333336
2015-07-31,59.2,0.96,61.66666666666667
2015-08-03,59.02,0.96,61.47916666666667
2015-08-04,60.53,0.96,63.052083333333336
2015-08-05,61.62,0.96,64.1875
2015-08-06,63.0,1.49,42.281879194630875
2015-08-07,58.94,1.49,39.557046979865774
2015-08-10,60.95,1.49,40.90604026845638
2015-08-11,57.27,1.49,38.43624161073826
2015-08-12,61.64,1.49,41.369127516778526
2015-08-13,63.22,1.49,42.42953020134228
2015-08-14,63.83,1.49,42.83892617449664
2015-08-17,64.03,1.49,42.97315436241611
2015-08-18,63.47,1.49,42.59731543624161
2015-08-19,61.93,1.49,41.56375838926174
2015-08-20,61.07,1.49,40.986577181208055
2015-08-21,59.52,1.49,39.946308724832214
2015-08-24,55.9,1.49,37.51677852348993
2015-08-25,55.79,1.49,37.442953020134226
2015-08-26,56.11,1.49,37.65771812080537
2015-08-27,57.88,1.49,38.84563758389262
2015-08-28,57.47,1.49,38.57046979865772
2015-08-31,57.38,1.49,38.510067114093964
2015-09-01,54.84,1.49,36.805369127516784
2015-09-02,55.55,1.49,37.28187919463087
2015-09-03,56.97,1.49,38.23489932885906
2015-09-04,55.48,1.49,37.23489932885906
2015-09-08,56.91,1.49,38.194630872483216
2015-09-09,56.96,1.49,38.22818791946309
2015-09-10,56.4,1.49,37.85234899328859
2015-09-11,55.88,1.49,37.50335570469799
2015-09-14,53.85,1.49,36.14093959731544
2015-09-15,54.78,1.49,36.76510067114094
2015-09-16,54.78,1.49,36.76510067114094
2015-09-17,53.85,1.49,36.14093959731544
2015-09-18,52.03,1.49,34.919463087248324
2015-09-21,51.72,1.49,34.711409395973156
2015-09-22,51.1,1.49,34.29530201342282
2015-09-23,47.74,1.49,32.04026845637584
2015-09-24,46.42,1.49,31.154362416107382
2015-09-25,46.37,1.49,31.120805369127517
2015-09-28,44.06,1.49,29.57046979865772
2015-09-29,44.19,1.49,29.657718120805367
2015-09-30,44.9,1.49,30.13422818791946
2015-10-01,44.8,1.49,30.06711409395973
2015-10-02,47.11,1.49,31.61744966442953
2015-10-05,49.04,1.49,32.91275167785235
2015-10-06,49.55,1.49,33.25503355704698
2015-10-07,52.22,1.49,35.04697986577181
2015-10-08,52.86,1.49,35.47651006711409
2015-10-09,50.78,1.49,34.080536912751676
2015-10-12,50.38,1.49,33.81208053691275
2015-10-13,51.08,1.49,34.281879194630875
2015-10-14,52.53,1.49,35.25503355704698
2015-10-15,53.41,1.49,35.84563758389262
2015-10-16,52.32,1.49,35.11409395973154
2015-10-19,51.48,1.49,34.5503355704698
2015-10-20,51.77,1.49,34.74496644295302
2015-10-21,52.21,1.49,35.04026845637584
2015-10-22,53.7,1.49,36.04026845637584
2015-10-23,54.12,1.49,36.32214765100671
2015-10-26,53.1,1.49,35.63758389261745
2015-10-27,51.57,1.49,34.61073825503356
2015-10-28,52.26,1.49,35.07382550335571
2015-10-29,51.3,1.49,34.42953020134228
2015-10-30,50.77,1.49,34.07382550335571
2015-11-02,52.35,1.49,35.13422818791946
2015-11-03,51.96,1.49,34.872483221476514
2015-11-04,51.76,1.49,34.738255033557046
2015-11-05,46.84,1.49,31.436241610738257
2015-11-06,46.52,1.49,31.221476510067117
2015-11-09,48.17,0.49,98.3061224489796
2015-11-10,47.34,0.49,96.61224489795919
2015-11-11,47.61,0.49,97.16326530612245
2015-11-12,47.11,0.49,96.14285714285714
2015-11-13,48.05,0.49,98.06122448979592
2015-11-16,47.97,0.49,97.89795918367346
2015-11-17,49.49,0.49,101.0
2015-11-18,49.58,0.49,101.18367346938776
2015-11-19,46.57,0.49,95.04081632653062
2015-11-20,43.9,0.49,89.59183673469387
2015-11-23,45.0,0.49,91.83673469387756
2015-11-24,45.8,0.49,93.46938775510203
2015-11-25,45.37,0.49,92.59183673469387
2015-11-27,45.11,0.49,92.06122448979592
2015-11-30,46.14,0.49,94.16326530612245
2015-12-01,45.0,0.49,91.83673469387756
2015-12-02,45.06,0.49,91.9591836734694
2015-12-03,45.86,0.49,93.59183673469389
2015-12-04,44.44,0.49,90.6938775510204
2015-12-07,43.25,0.49,88.26530612244898
2015-12-08,42.08,0.49,85.87755102040816
2015-12-09,43.12,0.49,88.0
2015-12-10,42.24,0.49,86.20408163265307
2015-12-11,41.11,0.49,83.89795918367346
2015-12-14,40.07,0.49,81.77551020408164
2015-12-15,40.81,0.49,83.28571428571429
2015-12-16,41.43,0.49,84.55102040816327
2015-12-17,41.24,0.49,84.16326530612245
2015-12-18,41.61,0.49,84.91836734693878
2015-12-21,41.32,0.49,84.3265306122449
2015-12-22,42.74,0.49,87.22448979591837
2015-12-23,44.17,0.49,90.14285714285715
2015-12-24,43.25,0.49,88.26530612244898
2015-12-28,42.24,0.49,86.20408163265307
2015-12-29,42.64,0.49,87.02040816326532
2015-12-30,41.16,0.49,84.0
2015-12-31,40.81,0.49,83.28571428571429
2016-01-04,40.5,0.49,82.6530612244898
2016-01-05,39.23,0.49,80.06122448979592
2016-01-06,35.84,0.49,73.14285714285715
2016-01-07,34.14,0.49,69.6734693877551
2016-01-08,33.82,0.49,69.0204081632653
2016-01-11,32.45,0.49,66.22448979591837
2016-01-12,32.54,0.49,66.40816326530611
2016-01-13,31.76,0.49,64.81632653061224
2016-01-14,32.62,0.49,66.57142857142857
2016-01-15,31.57,0.49,64.42857142857143
2016-01-19,30.25,0.49,61.734693877551024
2016-01-20,29.22,0.49,59.63265306122449
2016-01-21,30.27,0.49,61.775510204081634
2016-01-22,29.96,0.49,61.142857142857146
2016-01-25,28.6,0.49,58.36734693877551
2016-01-26,29.49,0.49,60.183673469387756
2016-01-27,30.06,0.49,61.3469387755102
2016-01-28,30.33,0.49,61.897959183673464
2016-01-29,30.0,0.49,61.224489795918366
2016-02-01,30.24,0.49,61.714285714285715
2016-02-02,29.45,0.49,60.10204081632653
2016-02-03,30.05,0.49,61.3265306122449
2016-02-04,30.59,0.49,62.42857142857143
2016-02-05,29.97,0.49,61.16326530612245
2016-02-08,28.01,0.49,57.163265306122454
2016-02-09,28.47,0.49,58.10204081632653
2016-02-10,27.83,0.49,56.795918367346935
2016-02-11,29.04,0.49,59.265306122448976
2016-02-12,30.0,0.49,61.224489795918366
2016-02-16,31.14,0.49,63.55102040816327
2016-02-17,31.7,0.49,64.6938775510204
2016-02-18,34.37,0.49,70.14285714285714
2016-02-19,33.0,0.49,67.34693877551021
2016-02-22,33.54,0.49,68.44897959183673
2016-02-23,32.13,0.49,65.57142857142858
2016-02-24,31.75,0.49,64.79591836734694
2016-02-25,33.16,0.37,89.62162162162161
2016-02-26,34.95,0.37,94.45945945945947
2016-02-29,36.46,0.37,98.54054054054055
2016-03-01,36.25,0.37,97.97297297297297
2016-03-02,34.74,0.37,93.8918918918919
2016-03-03,36.19,0.37,97.8108108108108
2016-03-04,34.59,0.37,93.4864864864865
2016-03-07,36.88,0.37,99.67567567567568
2016-03-08,35.26,0.37,95.29729729729729
2016-03-09,35.42,0.37,95.72972972972974
2016-03-10,33.64,0.37,90.91891891891892
2016-03-11,35.64,0.37,96.32432432432432
2016-03-14,35.54,0.37,96.05405405405405
2016-03-15,33.63,0.37,90.8918918918919
2016-03-16,34.15,0.37,92.29729729729729
2016-03-17,35.05,0.37,94.72972972972973
2016-03-18,34.99,0.37,94.56756756756758
2016-03-21,35.06,0.37,94.75675675675676
2016-03-22,33.93,0.37,91.70270270270271
2016-03-23,32.97,0.37,89.10810810810811
2016-03-24,31.94,0.37,86.32432432432432
2016-03-28,31.79,0.37,85.91891891891892
2016-03-29,31.91,0.37,86.24324324324324
2016-03-30,31.98,0.37,86.43243243243244
2016-03-31,31.34,0.37,84.70270270270271
2016-04-01,32.13,0.37,86.83783783783785
2016-04-04,31.21,0.37,84.35135135135135
2016-04-05,30.11,0.37,81.37837837837837
2016-04-06,29.32,0.37,79.24324324324324
2016-04-07,29.19,0.37,78.8918918918919
2016-04-08,29.77,0.37,80.45945945945945
2016-04-11,30.15,0.37,81.48648648648648
2016-04-12,30.54,0.37,82.54054054054053
2016-04-13,31.22,0.37,84.37837837837837
2016-04-14,30.59,0.37,82.67567567567568
2016-04-15,31.03,0.37,83.86486486486487
2016-04-18,31.37,0.37,84.78378378378379
2016-04-19,33.7,0.37,91.0810810810811
2016-04-20,34.87,0.37,94.24324324324324
2016-04-21,34.24,0.37,92.54054054054055
2016-04-22,33.24,0.37,89.83783783783784
2016-04-25,33.17,0.37,89.64864864864866
2016-04-26,33.69,0.37,91.05405405405405
2016-04-27,33.79,0.37,91.32432432432432
2016-04-28,34.32,0.37,92.75675675675676
2016-04-29,33.07,0.37,89.37837837837839
2016-05-02,33.34,0.37,90.10810810810811
2016-05-03,31.67,0.37,85.5945945945946
2016-05-04,32.11,0.37,86.78378378378379
2016-05-05,30.79,0.16,192.4375
2016-05-06,31.0,0.16,193.75
2016-05-09,30.41,0.16,190.0625
2016-05-10,30.5,0.16,190.625
2016-05-11,29.46,0.16,184.125
2016-05-12,27.85,0.16,174.0625
2016-05-13,27.65,0.16,172.8125
2016-05-16,28.62,0.16,178.875
2016-05-17,29.12,0.16,182.0
2016-05-18,28.58,0.16,178.62499999999997
2016-05-19,28.74,0.16,179.625
2016-05-20,28.59,0.16,178.6875
2016-05-23,29.85,0.16,186.5625
2016-05-24,27.61,0.16,172.5625
2016-05-25,29.52,0.16,184.5
2016-05-26,28.96,0.16,181.0
2016-05-27,27.7,0.16,173.125
2016-05-31,27.66,0.16,172.875
2016-06-01,27.64,0.16,172.75
2016-06-02,27.98,0.16,174.875
2016-06-03,28.61,0.16,178.8125
2016-06-06,31.15,0.16,194.6875
2016-06-07,31.96,0.16,199.75
2016-06-08,31.08,0.16,194.24999999999997
2016-06-09,29.79,0.16,186.1875
2016-06-10,29.23,0.16,182.6875
2016-06-13,28.62,0.16,178.875
2016-06-14,27.73,0.16,173.3125
2016-06-15,27.68,0.16,173.0
2016-06-16,27.59,0.16,172.4375
2016-06-17,28.35,0.16,177.1875
2016-06-20,27.96,0.16,174.75
2016-06-21,27.31,0.16,170.6875
2016-06-22,27.02,0.16,168.875
2016-06-23,27.64,0.16,172.75
2016-06-24,25.43,0.16,158.9375
2016-06-27,23.48,0.16,146.75
2016-06-28,24.06,0.16,150.375
2016-06-29,24.34,0.16,152.125
2016-06-30,24.1,0.16,150.625
2016-07-01,24.22,0.16,151.375
2016-07-05,23.54,0.16,147.125
2016-07-06,23.75,0.16,148.4375
2016-07-07,23.5,0.16,146.875
2016-07-08,24.86,0.16,155.375
2016-07-11,24.67,0.16,154.1875
2016-07-12,26.03,0.16,162.6875
2016-07-13,26.92,0.16,168.25
2016-07-14,27.87,0.16,174.1875
2016-07-15,27.44,0.16,171.5
2016-07-18,27.69,0.16,173.0625
2016-07-19,26.55,0.16,165.9375
2016-07-20,26.61,0.16,166.3125
2016-07-21,26.29,0.16,164.3125
2016-07-22,25.18,0.16,157.375
2016-07-25,25.33,0.16,158.3125
2016-07-26,25.8,0.16,161.25
2016-07-27,25.41,0.16,158.8125
2016-07-28,24.66,0.16,154.125
2016-07-29,24.68,0.16,154.25
2016-08-01,24.42,0.16,152.625
2016-08-02,24.49,0.16,153.0625
2016-08-03,24.52,0.16,153.25
2016-08-04,21.43,0.53,40.43396226415094
2016-08-05,22.09,0.53,41.679245283018865
2016-08-08,23.19,0.53,43.75471698113208
2016-08-09,22.12,0.53,41.735849056603776
2016-08-10,21.57,0.53,40.698113207547166
2016-08-11,22.26,0.53,42.0
2016-08-12,22.35,0.53,42.16981132075472
2016-08-15,23.2,0.53,43.77358490566037
2016-08-16,23.2,0.53,43.77358490566037
2016-08-17,23.31,0.53,43.98113207547169
2016-08-18,22.74,0.53,42.90566037735849
2016-08-19,23.02,0.53,43.43396226415094
2016-08-22,23.69,0.53,44.69811320754717
2016-08-23,24.83,0.53,46.849056603773576
2016-08-24,24.04,0.53,45.35849056603773
2016-08-25,24.23,0.53,45.71698113207547
2016-08-26,23.98,0.53,45.24528301886792
2016-08-29,24.98,0.53,47.13207547169811
2016-08-30,26.17,0.53,49.37735849056604
2016-08-31,26.0,0.53,49.056603773584904
2016-09-01,25.6,0.53,48.301886792452834
2016-09-02,25.94,0.53,48.943396226415096
2016-09-06,25.65,0.53,48.39622641509433
2016-09-07,25.53,0.53,48.16981132075472
2016-09-08,25.96,0.53,48.9811320754717
2016-09-09,25.0,0.53,47.16981132075472
2016-09-12,25.51,0.53,48.132075471698116
2016-09-13,24.01,0.53,45.301886792452834
2016-09-14,24.03,0.53,45.339622641509436
2016-09-15,24.09,0.53,45.45283018867924
2016-09-16,24.02,0.53,45.32075471698113
2016-09-19,23.68,0.53,44.679245283018865
2016-09-20,23.3,0.53,43.9622641509434
2016-09-21,23.03,0.53,43.45283018867924
2016-09-22,23.23,0.53,43.83018867924528
2016-09-23,22.63,0.53,42.698113207547166
2016-09-26,22.64,0.53,42.71698113207547
2016-09-27,22.89,0.53,43.18867924528302
2016-09-28,23.95,0.53,45.18867924528301
2016-09-29,24.2,0.53,45.660377358490564
2016-09-30,24.35,0.53,45.943396226415096
2016-10-03,24.21,0.53,45.679245283018865
2016-10-04,24.4,0.53,46.037735849056595
2016-10-05,24.86,0.53,46.90566037735849
2016-10-06,24.66,0.53,46.52830188679245
2016-10-07,23.95,0.53,45.18867924528301
2016-10-10,23.86,0.53,45.0188679245283
2016-10-11,23.46,0.53,44.264150943396224
2016-10-12,22.92,0.53,43.24528301886792
2016-10-13,23.04,0.53,43.471698113207545
2016-10-14,22.28,0.53,42.0377358490566
2016-10-17,22.6,0.53,42.64150943396226
2016-10-18,23.46,0.53,44.264150943396224
2016-10-19,24.15,0.53,45.56603773584905
2016-10-20,24.98,0.53,47.13207547169811
2016-10-21,25.92,0.53,48.905660377358494
2016-10-24,25.35,0.53,47.83018867924528
2016-10-25,25.54,0.53,48.18867924528301
2016-10-26,25.55,0.53,48.20754716981132
2016-10-27,24.53,0.53,46.283018867924525
2016-10-28,24.52,0.53,46.264150943396224
2016-10-31,24.01,0.53,45.301886792452834
2016-11-01,24.89,0.53,46.9622641509434
2016-11-02,24.7,0.53,46.60377358490566
2016-11-03,22.6,-0.13,-173.84615384615384
2016-11-04,23.11,-0.13,-177.76923076923075
2016-11-07,23.29,-0.13,-179.15384615384613
2016-11-08,24.34,-0.13,-187.23076923076923
2016-11-09,26.48,-0.13,-203.69230769230768
2016-11-10,27.13,-0.13,-208.69230769230768
2016-11-11,27.78,-0.13,-213.6923076923077
2016-11-14,28.2,-0.13,-216.9230769230769
2016-11-15,27.8,-0.13,-213.84615384615384
2016-11-16,27.44,-0.13,-211.07692307692307
2016-11-17,27.09,-0.13,-208.3846153846154
2016-11-18,28.96,-0.13,-222.76923076923077
2016-11-21,29.87,-0.13,-229.76923076923077
2016-11-22,28.39,-0.13,-218.3846153846154
2016-11-23,28.38,-0.13,-218.3076923076923
2016-11-25,28.55,-0.13,-219.6153846153846
2016-11-28,28.19,-0.13,-216.84615384615384
2016-11-29,27.43,-0.13,-211.0
2016-11-30,28.94,-0.13,-222.6153846153846
2016-12-01,28.72,-0.13,-220.9230769230769
2016-12-02,28.38,-0.13,-218.3076923076923
2016-12-05,28.58,-0.13,-219.84615384615384
2016-12-06,28.57,-0.13,-219.76923076923077
2016-12-07,29.72,-0.13,-228.61538461538458
2016-12-08,30.37,-0.13,-233.6153846153846
2016-12-09,30.95,-0.13,-238.07692307692307
2016-12-12,29.0,-0.13,-223.07692307692307
2016-12-13,28.41,-0.13,-218.53846153846152
2016-12-14,28.11,-0.13,-216.23076923076923
2016-12-15,28.65,-0.13,-220.38461538461536
2016-12-16,29.48,-0.13,-226.76923076923077
2016-12-19,28.29,-0.13,-217.6153846153846
2016-12-20,28.99,-0.13,-222.99999999999997
2016-12-21,28.9,-0.13,-222.3076923076923
2016-12-22,30.11,-0.13,-231.6153846153846
2016-12-23,30.71,-0.13,-236.23076923076923
2016-12-27,31.95,-0.13,-245.76923076923075
2016-12-28,31.63,-0.13,-243.3076923076923
2016-12-29,31.9,-0.13,-245.38461538461536
2016-12-30,31.48,-0.13,-242.15384615384616
2017-01-03,31.87,-0.13,-245.15384615384616
2017-01-04,33.04,-0.13,-254.15384615384613
2017-01-05,33.05,-0.13,-254.2307692307692
2017-01-06,33.47,-0.13,-257.46153846153845
2017-01-09,33.77,-0.13,-259.7692307692308
2017-01-10,32.73,-0.13,-251.76923076923075
2017-01-11,34.19,-0.13,-263.0
2017-01-12,34.51,-0.13,-265.46153846153845
2017-01-13,33.98,-0.13,-261.38461538461536
2017-01-17,32.89,-0.13,-253.0
2017-01-18,32.32,-0.13,-248.6153846153846
2017-01-19,32.25,-0.13,-248.07692307692307
2017-01-20,34.2,-0.13,-263.0769230769231
2017-01-23,35.25,-0.13,-271.15384615384613
2017-01-24,36.85,-0.13,-283.46153846153845
2017-01-25,36.54,-0.13,-281.07692307692304
2017-01-26,36.21,-0.13,-278.53846153846155
2017-01-27,36.51,-0.13,-280.8461538461538
2017-01-30,35.39,-0.13,-272.2307692307692
2017-01-31,35.29,-0.13,-271.46153846153845
2017-02-01,36.63,-0.13,-281.7692307692308
2017-02-02,35.63,-0.13,-274.0769230769231
2017-02-03,35.68,-0.13,-274.46153846153845
2017-02-06,35.49,-0.13,-273.0
2017-02-07,34.89,-0.13,-268.38461538461536
2017-02-08,34.94,-0.13,-268.7692307692307
2017-02-09,34.49,-0.13,-265.3076923076923
2017-02-10,35.84,-0.13,-275.69230769230774
2017-02-13,36.71,-0.13,-282.38461538461536
2017-02-14,36.32,-0.13,-279.38461538461536
2017-02-15,34.49,-0.13,-265.3076923076923
2017-02-16,33.52,-0.13,-257.84615384615387
2017-02-17,34.11,-0.13,-262.38461538461536
2017-02-21,33.93,-0.13,-261.0
2017-02-22,33.22,-0.13,-255.53846153846152
2017-02-23,31.82,-0.68,-46.79411764705882
2017-02-24,31.15,-0.68,-45.80882352941176
2017-02-27,31.49,-0.68,-46.30882352941176
2017-02-28,31.42,-0.68,-46.205882352941174
2017-03-01,32.15,-0.68,-47.27941176470588
2017-03-02,31.56,-0.68,-46.41176470588235
2017-03-03,30.95,-0.68,-45.514705882352935
2017-03-06,30.83,-0.68,-45.33823529411764
2017-03-07,30.2,-0.68,-44.41176470588235
2017-03-08,29.62,-0.68,-43.55882352941176
2017-03-09,29.34,-0.68,-43.147058823529406
2017-03-10,29.42,-0.68,-43.26470588235294
2017-03-13,29.42,-0.68,-43.26470588235294
2017-03-14,28.68,-0.68,-42.17647058823529
2017-03-15,28.85,-0.68,-42.42647058823529
2017-03-16,28.71,-0.68,-42.220588235294116
2017-03-17,29.29,-0.68,-43.0735294117647
2017-03-20,30.39,-0.68,-44.69117647058823
2017-03-21,29.54,-0.68,-43.44117647058823
2017-03-22,29.23,-0.68,-42.98529411764706
2017-03-23,29.39,-0.68,-43.220588235294116
2017-03-24,29.18,-0.68,-42.91176470588235
2017-03-27,29.24,-0.68,-42.99999999999999
2017-03-28,30.24,-0.68,-44.47058823529411
2017-03-29,30.86,-0.68,-45.382352941176464
2017-03-30,29.67,-0.68,-43.63235294117647
2017-03-31,29.35,-0.68,-43.161764705882355
2017-04-03,28.42,-0.68,-41.794117647058826
2017-04-04,29.23,-0.68,-42.98529411764706
2017-04-05,28.8,-0.68,-42.35294117647059
2017-04-06,29.66,-0.68,-43.61764705882353
2017-04-07,29.51,-0.68,-43.39705882352941
2017-04-10,29.86,-0.68,-43.91176470588235
2017-04-11,29.65,-0.68,-43.60294117647058
2017-04-12,28.62,-0.68,-42.088235294117645
2017-04-13,28.42,-0.68,-41.794117647058826
2017-04-17,27.51,-0.68,-40.455882352941174
2017-04-18,27.08,-0.68,-39.8235294117647
2017-04-19,26.6,-0.68,-39.11764705882353
2017-04-20,26.58,-0.68,-39.088235294117645
2017-04-21,26.0,-0.68,-38.23529411764706
2017-04-24,26.41,-0.68,-38.838235294117645
2017-04-25,27.34,-0.68,-40.205882352941174
2017-04-26,27.26,-0.68,-40.088235294117645
2017-04-27,27.43,-0.68,-40.338235294117645
2017-04-28,26.74,-0.68,-39.3235294117647
2017-05-01,26.73,-0.68,-39.30882352941176
2017-05-02,26.37,-0.68,-38.779411764705884
2017-05-03,25.51,-0.68,-37.51470588235294
2017-05-04,27.07,-0.1,-270.7
2017-05-05,28.42,-0.1,-284.2
2017-05-08,27.76,-0.1,-277.6
2017-05-09,27.42,-0.1,-274.2
2017-05-10,27.62,-0.1,-276.2
2017-05-11,27.2,-0.1,-272.0
2017-05-12,26.78,-0.1,-267.8
2017-05-15,27.74,-0.1,-277.4
2017-05-16,28.07,-0.1,-280.7
2017-05-17,27.46,-0.1,-274.59999999999997
2017-05-18,27.41,-0.1,-274.09999999999997
2017-05-19,28.56,-0.1,-285.59999999999997
2017-05-22,28.29,-0.1,-282.9
2017-05-23,28.95,-0.1,-289.5
2017-05-24,28.44,-0.1,-284.4
2017-05-25,28.09,-0.1,-280.9
2017-05-26,28.13,-0.1,-281.29999999999995
2017-05-30,27.91,-0.1,-279.09999999999997
2017-05-31,26.9,-0.1,-268.99999999999994
2017-06-01,27.03,-0.1,-270.3
2017-06-02,26.4,-0.1,-263.99999999999994
2017-06-05,26.28,-0.1,-262.8
2017-06-06,26.1,-0.1,-261.0
2017-06-07,26.22,-0.1,-262.2
2017-06-08,26.77,-0.1,-267.7
2017-06-09,27.25,-0.1,-272.5
2017-06-12,27.36,-0.1,-273.59999999999997
2017-06-13,28.48,-0.1,-284.8
2017-06-14,27.37,-0.1,-273.7
2017-06-15,26.75,-0.1,-267.5
2017-06-16,27.58,-0.1,-275.79999999999995
2017-06-19,28.24,-0.1,-282.4
2017-06-20,27.18,-0.1,-271.79999999999995
2017-06-21,26.7,-0.1,-267.0
2017-06-22,27.34,-0.1,-273.4
2017-06-23,27.45,-0.1,-274.5
2017-06-26,27.41,-0.1,-274.09999999999997
2017-06-27,26.87,-0.1,-268.7
2017-06-28,27.17,-0.1,-271.7
2017-06-29,27.43,-0.1,-274.29999999999995
2017-06-30,27.96,-0.1,-279.59999999999997
2017-07-03,29.22,-0.1,-292.2
2017-07-05,28.72,-0.1,-287.2
2017-07-06,27.58,-0.1,-275.79999999999995
2017-07-07,27.89,-0.1,-278.9
2017-07-10,29.72,-0.1,-297.2
2017-07-11,29.44,-0.1,-294.4
2017-07-12,28.92,-0.1,-289.2
2017-07-13,29.51,-0.1,-295.1
2017-07-14,29.49,-0.1,-294.9
2017-07-17,29.27,-0.1,-292.7
2017-07-18,29.43,-0.1,-294.29999999999995
2017-07-19,30.81,-0.1,-308.09999999999997
2017-07-20,31.13,-0.1,-311.29999999999995
2017-07-21,31.14,-0.1,-311.4
2017-07-24,30.22,-0.1,-302.2
2017-07-25,30.17,-0.1,-301.7
2017-07-26,28.88,-0.1,-288.79999999999995
2017-07-27,28.81,-0.1,-288.09999999999997
2017-07-28,28.99,-0.1,-289.9
2017-07-31,29.35,-0.1,-293.5
2017-08-01,29.22,-0.1,-292.2
2017-08-02,28.72,-0.1,-287.2
2017-08-03,30.71,0.01,3071.0
2017-08-04,32.21,0.01,3221.0
2017-08-07,31.93,0.01,3193.0
2017-08-08,31.49,0.01,3149.0
2017-08-09,31.88,0.01,3188.0
2017-08-10,30.76,0.01,3076.0
2017-08-11,30.51,0.01,3051.0
2017-08-14,30.22,0.01,3022.0
2017-08-15,30.3,0.01,3030.0
2017-08-16,30.21,0.01,3021.0
2017-08-17,29.16,0.01,2916.0
2017-08-18,29.03,0.01,2903.0
2017-08-21,29.18,0.01,2918.0
2017-08-22,29.24,0.01,2924.0
2017-08-23,28.93,0.01,2893.0
2017-08-24,29.03,0.01,2903.0
2017-08-25,28.98,0.01,2898.0
2017-08-28,29.03,0.01,2903.0
2017-08-29,28.83,0.01,2882.9999999999995
2017-08-30,28.94,0.01,2894.0
2017-08-31,28.99,0.01,2899.0
2017-09-01,29.98,0.01,2998.0
2017-09-05,29.08,0.01,2907.9999999999995
2017-09-06,31.2,0.01,3120.0
2017-09-07,31.68,0.01,3168.0
2017-09-08,32.04,0.01,3204.0
2017-09-11,32.31,0.01,3231.0
2017-09-12,32.19,0.01,3218.9999999999995
2017-09-13,32.1,0.01,3210.0
2017-09-14,32.36,0.01,3236.0
2017-09-15,32.89,0.01,3289.0
2017-09-18,35.1,0.01,3510.0
2017-09-19,35.54,0.01,3554.0
2017-09-20,35.19,0.01,3518.9999999999995
2017-09-21,35.96,0.01,3596.0
2017-09-22,35.23,0.01,3522.9999999999995
2017-09-25,35.91,0.01,3590.9999999999995
2017-09-26,34.88,0.01,3488.0
2017-09-27,35.09,0.01,3509.0000000000005
2017-09-28,34.84,0.01,3484.0000000000005
2017-09-29,35.16,0.01,3515.9999999999995
2017-10-02,35.4,0.01,3540.0
2017-10-03,35.39,0.01,3539.0
2017-10-04,35.1,0.01,3510.0
2017-10-05,35.03,0.01,3503.0
2017-10-06,34.2,0.01,3420.0
2017-10-09,34.44,0.01,3443.9999999999995
2017-10-10,34.48,0.01,3447.9999999999995
2017-10-11,34.91,0.01,3490.9999999999995
2017-10-12,35.84,0.01,3584.0000000000005
2017-10-13,36.8,0.01,3679.9999999999995
2017-10-16,36.89,0.01,3689.0
2017-10-17,37.0,0.01,3700.0
2017-10-18,36.83,0.01,3682.9999999999995
2017-10-19,36.33,0.01,3632.9999999999995
2017-10-20,36.99,0.01,3699.0
2017-10-23,36.31,0.01,3631.0
2017-10-24,37.61,0.01,3761.0
2017-10-25,37.68,0.01,3768.0
2017-10-26,37.45,0.01,3745.0
2017-10-27,37.11,0.01,3711.0
2017-10-30,37.37,0.01,3736.9999999999995
2017-10-31,37.98,0.01,3797.9999999999995
2017-11-01,38.04,0.01,3804.0
2017-11-02,38.55,-0.37,-104.18918918918918
2017-11-03,38.6,-0.37,-104.32432432432432
2017-11-06,39.21,-0.37,-105.97297297297298
2017-11-07,36.89,-0.37,-99.70270270270271
2017-11-08,37.78,-0.37,-102.10810810810811
2017-11-09,37.14,-0.37,-100.37837837837839
2017-11-10,37.28,-0.37,-100.75675675675676
2017-11-13,37.37,-0.37,-101.0
2017-11-14,35.52,-0.37,-96.00000000000001
2017-11-15,35.32,-0.37,-95.45945945945947
2017-11-16,36.17,-0.37,-97.75675675675676
2017-11-17,35.48,-0.37,-95.89189189189189
2017-11-20,35.78,-0.37,-96.70270270270271
2017-11-21,36.45,-0.37,-98.51351351351352
2017-11-22,36.31,-0.37,-98.13513513513514
2017-11-24,35.94,-0.37,-97.13513513513513
2017-11-27,35.92,-0.37,-97.08108108108108
2017-11-28,36.45,-0.37,-98.51351351351352
2017-11-29,36.85,-0.37,-99.5945945945946
2017-11-30,37.47,-0.37,-101.27027027027027
2017-12-01,37.59,-0.37,-101.59459459459461
2017-12-04,36.9,-0.37,-99.72972972972973
2017-12-05,37.36,-0.37,-100.97297297297297
2017-12-06,36.55,-0.37,-98.78378378378378
2017-12-07,38.22,-0.37,-103.29729729729729
2017-12-08,39.26,-0.37,-106.1081081081081
2017-12-11,39.4,-0.37,-106.48648648648648
