date,BLK,BLK_EPS,PE Ratio
2012-08-31,176.37,3.13,56.3482428115016
2012-09-04,176.93,3.13,56.52715654952077
2012-09-05,176.0,3.13,56.23003194888179
2012-09-06,180.18,3.13,57.56549520766774
2012-09-07,182.02,3.13,58.15335463258786
2012-09-10,177.83,3.13,56.81469648562301
2012-09-11,176.72,3.13,56.46006389776358
2012-09-12,176.69,3.13,56.45047923322684
2012-09-13,181.89,3.13,58.111821086261976
2012-09-14,183.0,3.13,58.46645367412141
2012-09-17,182.72,3.13,58.37699680511182
2012-09-18,182.74,3.13,58.38338658146965
2012-09-19,182.33,3.13,58.25239616613419
2012-09-20,183.0,3.13,58.46645367412141
2012-09-21,183.0,3.13,58.46645367412141
2012-09-24,181.04,3.13,57.840255591054316
2012-09-25,177.91,3.13,56.840255591054316
2012-09-26,176.66,3.13,56.4408945686901
2012-09-27,178.93,3.13,57.16613418530352
2012-09-28,178.3,3.13,56.964856230031955
2012-10-01,179.86,3.13,57.4632587859425
2012-10-02,177.17,3.13,56.60383386581469
2012-10-03,181.57,3.13,58.00958466453674
2012-10-04,184.02,3.13,58.792332268370615
2012-10-05,187.39,3.13,59.86900958466453
2012-10-08,188.69,3.13,60.284345047923324
2012-10-09,188.99,3.13,60.38019169329074
2012-10-10,187.36,3.13,59.8594249201278
2012-10-11,185.79,3.13,59.35782747603834
2012-10-12,184.31,3.13,58.884984025559106
2012-10-15,185.37,3.13,59.22364217252397
2012-10-16,189.97,3.13,60.69329073482428
2012-10-17,189.13,3.13,60.42492012779553
2012-10-18,190.0,3.13,60.70287539936103
2012-10-19,188.94,3.13,60.364217252396166
2012-10-22,189.27,3.13,60.46964856230033
2012-10-23,187.87,3.13,60.0223642172524
2012-10-24,186.99,3.13,59.74121405750799
2012-10-25,187.12,3.13,59.78274760383387
2012-10-26,186.99,3.13,59.74121405750799
2012-10-31,189.68,3.13,60.60063897763579
2012-11-01,190.07,3.13,60.72523961661342
2012-11-02,189.52,3.13,60.54952076677317
2012-11-05,189.5,3.13,60.543130990415335
2012-11-06,191.42,3.13,61.156549520766774
2012-11-07,190.0,3.13,60.70287539936103
2012-11-08,187.1,3.7,50.567567567567565
2012-11-09,186.83,3.7,50.494594594594595
2012-11-12,188.53,3.7,50.954054054054055
2012-11-13,188.34,3.7,50.902702702702705
2012-11-14,186.6,3.7,50.43243243243243
2012-11-15,186.96,3.7,50.52972972972973
2012-11-16,186.99,3.7,50.537837837837834
2012-11-19,191.16,3.7,51.66486486486486
2012-11-20,193.8,3.7,52.37837837837838
2012-11-21,193.75,3.7,52.36486486486486
2012-11-23,195.54,3.7,52.84864864864864
2012-11-26,194.09,3.7,52.456756756756754
2012-11-27,194.82,3.7,52.65405405405405
2012-11-28,197.43,3.7,53.35945945945946
2012-11-29,195.62,3.7,52.87027027027027
2012-11-30,197.04,3.7,53.25405405405405
2012-12-03,195.33,3.7,52.79189189189189
2012-12-04,191.26,3.7,51.691891891891885
2012-12-05,192.44,3.7,52.01081081081081
2012-12-06,193.75,3.7,52.36486486486486
2012-12-07,194.76,3.7,52.637837837837836
2012-12-10,195.72,3.7,52.89729729729729
2012-12-11,199.45,3.7,53.905405405405396
2012-12-12,200.67,3.7,54.23513513513513
2012-12-13,200.72,3.7,54.24864864864865
2012-12-14,201.53,3.7,54.46756756756756
2012-12-17,205.29,3.7,55.48378378378378
2012-12-18,206.67,3.7,55.85675675675675
2012-12-19,205.81,3.7,55.62432432432432
2012-12-20,209.29,3.7,56.56486486486486
2012-12-21,206.75,3.7,55.87837837837838
2012-12-24,207.22,3.7,56.005405405405405
2012-12-26,205.34,3.7,55.497297297297294
2012-12-27,206.07,3.7,55.69459459459459
2012-12-28,204.51,3.7,55.272972972972966
2012-12-31,206.71,3.7,55.86756756756757
2013-01-02,212.77,3.7,57.505405405405405
2013-01-03,213.35,3.7,57.66216216216216
2013-01-04,218.03,3.7,58.92702702702702
2013-01-07,217.63,3.7,58.81891891891892
2013-01-08,214.26,3.7,57.9081081081081
2013-01-09,214.82,3.7,58.059459459459454
2013-01-10,218.75,3.7,59.12162162162162
2013-01-11,221.01,3.7,59.732432432432425
2013-01-14,222.19,3.7,60.05135135135135
2013-01-15,223.25,3.7,60.33783783783783
2013-01-16,222.24,3.7,60.064864864864866
2013-01-17,232.0,3.7,62.7027027027027
2013-01-18,233.93,3.7,63.22432432432432
2013-01-22,236.96,3.7,64.04324324324324
2013-01-23,235.99,3.7,63.78108108108108
2013-01-24,236.33,3.7,63.872972972972974
2013-01-25,236.42,3.7,63.89729729729729
2013-01-28,234.86,3.7,63.475675675675674
2013-01-29,238.01,3.7,64.32702702702701
2013-01-30,237.4,3.7,64.16216216216216
2013-01-31,236.28,3.7,63.85945945945946
2013-02-01,236.89,3.7,64.02432432432431
2013-02-04,234.48,3.7,63.37297297297297
2013-02-05,238.86,3.7,64.55675675675676
2013-02-06,238.8,3.7,64.54054054054055
2013-02-07,236.82,3.7,64.0054054054054
2013-02-08,238.16,3.7,64.36756756756756
2013-02-11,239.45,3.7,64.71621621621621
2013-02-12,238.86,3.7,64.55675675675676
2013-02-13,242.52,3.7,65.54594594594595
2013-02-14,245.57,3.7,66.37027027027027
2013-02-15,242.95,3.7,65.66216216216216
2013-02-19,244.12,3.7,65.97837837837838
2013-02-20,239.12,3.7,64.62702702702703
2013-02-21,236.22,3.7,63.843243243243236
2013-02-22,240.87,3.7,65.1
2013-02-25,236.5,3.7,63.91891891891892
2013-02-26,236.15,3.7,63.82432432432432
2013-02-27,241.07,3.7,65.15405405405404
2013-02-28,239.75,3.7,64.79729729729729
2013-03-01,236.83,4.01,59.059850374064844
2013-03-04,241.27,4.01,60.16708229426435
2013-03-05,244.39,4.01,60.94513715710723
2013-03-06,249.57,4.01,62.236907730673316
2013-03-07,248.47,4.01,61.96259351620948
2013-03-08,248.27,4.01,61.91271820448878
2013-03-11,247.87,4.01,61.81296758104739
2013-03-12,249.44,4.01,62.204488778054866
2013-03-13,253.7,4.01,63.266832917705734
2013-03-14,256.04,4.01,63.850374064837915
2013-03-15,256.74,4.01,64.02493765586036
2013-03-18,255.25,4.01,63.65336658354115
2013-03-19,253.18,4.01,63.13715710723193
2013-03-20,258.7,4.01,64.51371571072319
2013-03-21,253.0,4.01,63.092269326683294
2013-03-22,253.13,4.01,63.12468827930175
2013-03-25,251.82,4.01,62.79800498753117
2013-03-26,258.41,4.01,64.44139650872819
2013-03-27,256.57,4.01,63.98254364089776
2013-03-28,256.88,4.01,64.05985037406484
2013-04-01,252.96,4.01,63.082294264339154
2013-04-02,257.44,4.01,64.19950124688279
2013-04-03,248.23,4.01,61.90274314214464
2013-04-04,251.11,4.01,62.6209476309227
2013-04-05,245.79,4.01,61.29426433915212
2013-04-08,249.38,4.01,62.18952618453866
2013-04-09,254.04,4.01,63.35162094763093
2013-04-10,260.77,4.01,65.02992518703242
2013-04-11,264.14,4.01,65.87032418952619
2013-04-12,263.13,4.01,65.61845386533666
2013-04-15,253.86,4.01,63.3067331670823
2013-04-16,257.22,4.01,64.14463840399003
2013-04-17,251.03,4.01,62.60099750623442
2013-04-18,245.3,4.01,61.17206982543642
2013-04-19,250.16,4.01,62.38403990024938
2013-04-22,250.51,4.01,62.4713216957606
2013-04-23,259.48,4.01,64.70822942643392
2013-04-24,258.67,4.01,64.50623441396509
2013-04-25,263.57,4.01,65.7281795511222
2013-04-26,263.77,4.01,65.7780548628429
2013-04-29,268.21,4.01,66.88528678304239
2013-04-30,266.5,4.01,66.45885286783043
2013-05-01,260.94,4.01,65.07231920199501
2013-05-02,262.35,4.01,65.42394014962595
2013-05-03,271.34,4.01,67.66583541147132
2013-05-06,274.35,4.01,68.41645885286783
2013-05-07,275.55,4.01,68.71571072319203
2013-05-08,277.25,4.01,69.13965087281795
2013-05-09,275.8,3.69,74.74254742547426
2013-05-10,276.67,3.69,74.97831978319783
2013-05-13,279.39,3.69,75.71544715447155
2013-05-14,284.45,3.69,77.08672086720867
2013-05-15,289.29,3.69,78.39837398373984
2013-05-16,285.41,3.69,77.34688346883469
2013-05-17,290.95,3.69,78.84823848238482
2013-05-20,289.25,3.69,78.38753387533876
2013-05-21,291.69,3.69,79.04878048780488
2013-05-22,285.33,3.69,77.32520325203252
2013-05-23,282.8,3.69,76.63956639566396
2013-05-24,283.35,3.69,76.78861788617887
2013-05-28,288.32,3.69,78.13550135501355
2013-05-29,283.64,3.69,76.86720867208672
2013-05-30,284.98,3.69,77.23035230352305
2013-05-31,279.2,3.69,75.6639566395664
2013-06-03,278.33,3.69,75.42818428184282
2013-06-04,276.28,3.69,74.87262872628726
2013-06-05,266.97,3.69,72.34959349593497
2013-06-06,268.99,3.69,72.8970189701897
2013-06-07,280.23,3.69,75.94308943089432
2013-06-10,281.34,3.69,76.24390243902438
2013-06-11,276.2,3.69,74.8509485094851
2013-06-12,269.04,3.69,72.91056910569107
2013-06-13,272.43,3.69,73.82926829268293
2013-06-14,269.73,3.69,73.09756097560977
2013-06-17,275.99,3.69,74.79403794037941
2013-06-18,276.49,3.69,74.92953929539296
2013-06-19,268.46,3.69,72.75338753387534
2013-06-20,252.01,3.69,68.29539295392954
2013-06-21,248.67,3.69,67.39024390243902
2013-06-24,245.63,3.69,66.56639566395664
2013-06-25,252.58,3.69,68.44986449864498
2013-06-26,258.04,3.69,69.92953929539296
2013-06-27,264.06,3.69,71.5609756097561
2013-06-28,256.85,3.69,69.60704607046071
2013-07-01,256.11,3.69,69.40650406504065
2013-07-02,256.82,3.69,69.59891598915989
2013-07-03,255.26,3.69,69.17615176151762
2013-07-05,257.26,3.69,69.71815718157181
2013-07-08,257.02,3.69,69.65311653116531
2013-07-09,263.38,3.69,71.37669376693766
2013-07-10,264.71,3.69,71.73712737127371
2013-07-11,269.89,3.69,73.14092140921409
2013-07-12,269.74,3.69,73.10027100271003
2013-07-15,269.81,3.69,73.11924119241192
2013-07-16,268.35,3.69,72.72357723577237
2013-07-17,272.29,3.69,73.79132791327913
2013-07-18,278.91,3.69,75.58536585365854
2013-07-19,280.72,3.69,76.0758807588076
2013-07-22,286.0,3.69,77.50677506775068
2013-07-23,284.95,3.69,77.22222222222221
2013-07-24,283.95,3.69,76.95121951219512
2013-07-25,284.98,3.69,77.23035230352305
2013-07-26,286.38,3.69,77.60975609756098
2013-07-29,283.12,3.69,76.72628726287263
2013-07-30,282.44,3.69,76.5420054200542
2013-07-31,281.96,3.69,76.41192411924119
2013-08-01,285.27,3.69,77.3089430894309
2013-08-02,286.62,3.69,77.67479674796748
2013-08-05,285.72,3.69,77.4308943089431
2013-08-06,284.59,3.69,77.12466124661246
2013-08-07,280.9,3.69,76.12466124661246
2013-08-08,278.52,4.27,65.22716627634661
2013-08-09,280.57,4.27,65.7072599531616
2013-08-12,278.21,4.27,65.15456674473069
2013-08-13,279.81,4.27,65.52927400468384
2013-08-14,277.32,4.27,64.94613583138174
2013-08-15,270.09,4.27,63.25292740046839
2013-08-16,270.15,4.27,63.26697892271663
2013-08-19,266.74,4.27,62.46838407494146
2013-08-20,266.93,4.27,62.5128805620609
2013-08-21,264.01,4.27,61.82903981264637
2013-08-22,268.06,4.27,62.777517564402814
2013-08-23,268.8,4.27,62.95081967213115
2013-08-26,269.52,4.27,63.11943793911007
2013-08-27,258.96,4.27,60.6463700234192
2013-08-28,259.44,4.27,60.75878220140516
2013-08-29,260.54,4.27,61.01639344262296
2013-08-30,260.32,4.27,60.9648711943794
2013-09-03,263.78,4.27,61.7751756440281
2013-09-04,266.1,4.27,62.3185011709602
2013-09-05,262.77,4.27,61.53864168618267
2013-09-06,261.23,4.27,61.17798594847776
2013-09-09,263.05,4.27,61.60421545667448
2013-09-10,266.51,4.27,62.414519906323186
2013-09-11,261.75,4.27,61.29976580796254
2013-09-12,262.26,4.27,61.4192037470726
2013-09-13,264.63,4.27,61.97423887587823
2013-09-16,272.66,4.27,63.854800936768164
2013-09-17,272.99,4.27,63.9320843091335
2013-09-18,279.41,4.27,65.43559718969556
2013-09-19,283.64,4.27,66.42622950819673
2013-09-20,278.3,4.27,65.17564402810305
2013-09-23,274.96,4.27,64.39344262295081
2013-09-24,272.5,4.27,63.81733021077284
2013-09-25,270.24,4.27,63.288056206089
2013-09-26,272.68,4.27,63.85948477751757
2013-09-27,270.95,4.27,63.45433255269321
2013-09-30,270.62,4.27,63.37704918032787
2013-10-01,270.09,4.27,63.25292740046839
2013-10-02,271.21,4.27,63.5152224824356
2013-10-03,269.93,4.27,63.215456674473074
2013-10-04,272.01,4.27,63.70257611241218
2013-10-07,267.19,4.27,62.57377049180329
2013-10-08,262.75,4.27,61.533957845433264
2013-10-09,266.8,4.27,62.482435597189706
2013-10-10,277.25,4.27,64.92974238875878
2013-10-11,280.49,4.27,65.68852459016394
2013-10-14,282.27,4.27,66.10538641686183
2013-10-15,282.27,4.27,66.10538641686183
2013-10-16,290.47,4.27,68.0257611241218
2013-10-17,298.51,4.27,69.90866510538642
2013-10-18,301.66,4.27,70.64637002341922
2013-10-21,301.54,4.27,70.61826697892273
2013-10-22,306.22,4.27,71.71428571428572
2013-10-23,303.03,4.27,70.9672131147541
2013-10-24,306.95,4.27,71.88524590163935
2013-10-25,307.61,4.27,72.03981264637004
2013-10-28,308.44,4.27,72.23419203747073
2013-10-29,309.26,4.27,72.42622950819673
2013-10-30,306.18,4.27,71.70491803278689
2013-10-31,300.81,4.27,70.44730679156909
2013-11-01,303.65,4.27,71.11241217798595
2013-11-04,303.48,4.27,71.07259953161594
2013-11-05,301.85,4.27,70.69086651053865
2013-11-06,305.01,4.27,71.43091334894613
2013-11-07,296.68,4.27,69.480093676815
2013-11-08,301.59,4.3,70.13720930232557
2013-11-11,302.19,4.3,70.27674418604651
2013-11-12,297.21,4.3,69.11860465116278
2013-11-13,298.68,4.3,69.46046511627907
2013-11-14,302.6,4.3,70.37209302325583
2013-11-15,303.19,4.3,70.5093023255814
2013-11-18,303.94,4.3,70.68372093023257
2013-11-19,302.4,4.3,70.32558139534883
2013-11-20,299.03,4.3,69.54186046511627
2013-11-21,303.43,4.3,70.56511627906977
2013-11-22,303.76,4.3,70.64186046511628
2013-11-25,301.62,4.3,70.14418604651163
2013-11-26,303.44,4.3,70.56744186046512
2013-11-27,307.6,4.3,71.53488372093024
2013-11-29,302.75,4.3,70.40697674418605
2013-12-02,305.0,4.3,70.93023255813954
2013-12-03,298.41,4.3,69.39767441860467
2013-12-04,297.46,4.3,69.1767441860465
2013-12-05,295.55,4.3,68.73255813953489
2013-12-06,301.83,4.3,70.19302325581396
2013-12-09,302.71,4.3,70.39767441860465
2013-12-10,299.4,4.3,69.62790697674419
2013-12-11,292.32,4.3,67.98139534883721
2013-12-12,291.77,4.3,67.85348837209303
2013-12-13,297.8,4.3,69.25581395348837
2013-12-16,304.76,4.3,70.87441860465117
2013-12-17,302.63,4.3,70.37906976744186
2013-12-18,309.69,4.3,72.02093023255814
2013-12-19,308.39,4.3,71.71860465116279
2013-12-20,314.34,4.3,73.10232558139535
2013-12-23,315.42,4.3,73.35348837209303
2013-12-24,316.2,4.3,73.53488372093024
2013-12-26,315.39,4.3,73.34651162790698
2013-12-27,316.38,4.3,73.57674418604651
2013-12-30,316.08,4.3,73.50697674418605
2013-12-31,316.47,4.3,73.59767441860465
2014-01-02,312.8,4.3,72.74418604651163
2014-01-03,314.17,4.3,73.06279069767443
2014-01-06,314.07,4.3,73.03953488372093
2014-01-07,316.96,4.3,73.71162790697674
2014-01-08,316.86,4.3,73.68837209302326
2014-01-09,316.08,4.3,73.50697674418605
2014-01-10,314.94,4.3,73.24186046511628
2014-01-13,306.47,4.3,71.27209302325582
2014-01-14,310.52,4.3,72.2139534883721
2014-01-15,312.75,4.3,72.73255813953489
2014-01-16,317.78,4.3,73.90232558139535
2014-01-17,316.72,4.3,73.65581395348838
2014-01-21,318.77,4.3,74.13255813953488
2014-01-22,323.89,4.3,75.3232558139535
2014-01-23,315.57,4.3,73.38837209302326
2014-01-24,303.11,4.3,70.49069767441861
2014-01-27,299.95,4.3,69.75581395348837
2014-01-28,303.69,4.3,70.62558139534885
2014-01-29,299.21,4.3,69.58372093023256
2014-01-30,305.44,4.3,71.03255813953488
2014-01-31,300.47,4.3,69.87674418604652
2014-02-03,286.39,4.3,66.60232558139535
2014-02-04,289.75,4.3,67.38372093023256
2014-02-05,289.27,4.3,67.2720930232558
2014-02-06,294.87,4.3,68.57441860465117
2014-02-07,299.87,4.3,69.73720930232558
2014-02-10,301.03,4.3,70.00697674418605
2014-02-11,305.15,4.3,70.96511627906976
2014-02-12,303.51,4.3,70.58372093023256
2014-02-13,304.54,4.3,70.8232558139535
2014-02-14,303.03,4.3,70.47209302325581
2014-02-18,305.96,4.3,71.15348837209302
2014-02-19,300.49,4.3,69.88139534883722
2014-02-20,300.52,4.3,69.88837209302325
2014-02-21,299.0,4.3,69.53488372093024
2014-02-24,302.59,4.3,70.36976744186046
2014-02-25,300.2,4.3,69.81395348837209
2014-02-26,297.63,4.3,69.21627906976744
2014-02-27,305.81,4.3,71.1186046511628
2014-02-28,304.84,4.97,61.33601609657948
2014-03-03,300.35,4.97,60.43259557344065
2014-03-04,307.22,4.97,61.81488933601611
2014-03-05,307.08,4.97,61.78672032193159
2014-03-06,311.11,4.97,62.59758551307848
2014-03-07,310.79,4.97,62.533199195171036
2014-03-10,308.47,4.97,62.06639839034206
2014-03-11,308.79,4.97,62.13078470824951
2014-03-12,308.88,4.97,62.14889336016097
2014-03-13,299.25,4.97,60.21126760563381
2014-03-14,295.71,4.97,59.498993963782695
2014-03-17,298.71,4.97,60.10261569416499
2014-03-18,301.08,4.97,60.579476861167
2014-03-19,298.4,4.97,60.04024144869215
2014-03-20,300.99,4.97,60.56136820925554
2014-03-21,301.86,4.97,60.736418511066404
2014-03-24,302.58,4.97,60.881287726358146
2014-03-25,307.6,4.97,61.891348088531196
2014-03-26,309.25,4.97,62.22334004024145
2014-03-27,306.5,4.97,61.67002012072435
2014-03-28,310.89,4.97,62.5533199195171
2014-03-31,314.48,4.97,63.275653923541256
2014-04-01,316.89,4.97,63.76056338028169
2014-04-02,318.55,4.97,64.09456740442657
2014-04-03,314.64,4.97,63.30784708249497
2014-04-04,308.92,4.97,62.1569416498994
2014-04-07,303.89,4.97,61.14486921529175
2014-04-08,302.4,4.97,60.84507042253521
2014-04-09,308.32,4.97,62.03621730382294
2014-04-10,295.95,4.97,59.54728370221328
2014-04-11,293.71,4.97,59.096579476861166
2014-04-14,298.47,4.97,60.05432595573441
2014-04-15,300.71,4.97,60.50503018108652
2014-04-16,310.15,4.97,62.40442655935613
2014-04-17,308.38,4.97,62.04828973843058
2014-04-21,305.88,4.97,61.545271629778675
2014-04-22,308.27,4.97,62.0261569416499
2014-04-23,307.6,4.97,61.891348088531196
2014-04-24,303.62,4.97,61.09054325955735
2014-04-25,300.45,4.97,60.45271629778672
2014-04-28,298.5,4.97,60.060362173038236
2014-04-29,300.5,4.97,60.462776659959765
2014-04-30,301.0,4.97,60.563380281690144
2014-05-01,301.05,4.97,60.57344064386319
2014-05-02,299.0,4.97,60.160965794768615
2014-05-05,298.5,4.97,60.060362173038236
2014-05-06,296.31,4.97,59.61971830985916
2014-05-07,299.0,4.97,60.160965794768615
2014-05-08,300.38,4.97,60.438631790744466
2014-05-09,302.34,4.47,67.63758389261744
2014-05-12,304.58,4.47,68.13870246085011
2014-05-13,302.96,4.47,67.77628635346755
2014-05-14,301.8,4.47,67.51677852348993
2014-05-15,297.02,4.47,66.44742729306488
2014-05-16,297.53,4.47,66.56152125279642
2014-05-19,299.0,4.47,66.8903803131991
2014-05-20,296.43,4.47,66.31543624161074
2014-05-21,299.9,4.47,67.0917225950783
2014-05-22,300.57,4.47,67.24161073825503
2014-05-23,300.69,4.47,67.26845637583892
2014-05-27,304.63,4.47,68.14988814317674
2014-05-28,301.47,4.47,67.44295302013424
2014-05-29,304.82,4.47,68.1923937360179
2014-05-30,304.9,4.47,68.2102908277405
2014-06-02,306.03,4.47,68.46308724832214
2014-06-03,308.61,4.47,69.04026845637584
2014-06-04,310.75,4.47,69.51901565995526
2014-06-05,309.93,4.47,69.33557046979867
2014-06-06,313.96,4.47,70.23713646532438
2014-06-09,314.57,4.47,70.37360178970917
2014-06-10,314.7,4.47,70.40268456375838
2014-06-11,311.39,4.47,69.66219239373602
2014-06-12,308.82,4.47,69.08724832214766
2014-06-13,309.45,4.47,69.22818791946308
2014-06-16,309.38,4.47,69.21252796420582
2014-06-17,312.05,4.47,69.80984340044743
2014-06-18,319.85,4.47,71.55480984340046
2014-06-19,318.8,4.47,71.31991051454139
2014-06-20,318.05,4.47,71.15212527964206
2014-06-23,317.92,4.47,71.12304250559285
2014-06-24,316.26,4.47,70.75167785234899
2014-06-25,317.0,4.47,70.917225950783
2014-06-26,315.22,4.47,70.51901565995527
2014-06-27,317.09,4.47,70.93736017897092
2014-06-30,319.6,4.47,71.49888143176734
2014-07-01,322.38,4.47,72.12080536912752
2014-07-02,321.87,4.47,72.00671140939598
2014-07-03,323.6,4.47,72.3937360178971
2014-07-07,321.18,4.47,71.8523489932886
2014-07-08,318.31,4.47,71.2102908277405
2014-07-09,320.96,4.47,71.80313199105146
2014-07-10,315.9,4.47,70.67114093959731
2014-07-11,317.81,4.47,71.09843400447427
2014-07-14,323.26,4.47,72.31767337807607
2014-07-15,323.74,4.47,72.42505592841164
2014-07-16,325.17,4.47,72.74496644295303
2014-07-17,317.79,4.47,71.09395973154363
2014-07-18,320.86,4.47,71.78076062639822
2014-07-21,318.62,4.47,71.27964205816555
2014-07-22,319.06,4.47,71.37807606263982
2014-07-23,316.55,4.47,70.81655480984341
2014-07-24,317.36,4.47,70.99776286353469
2014-07-25,314.91,4.47,70.44966442953022
2014-07-28,316.43,4.47,70.7897091722595
2014-07-29,314.54,4.47,70.36689038031321
2014-07-30,314.82,4.47,70.42953020134229
2014-07-31,304.73,4.47,68.17225950782999
2014-08-01,303.45,4.47,67.88590604026845
2014-08-04,305.37,4.47,68.31543624161074
2014-08-05,301.1,4.47,67.36017897091723
2014-08-06,304.02,4.47,68.01342281879195
2014-08-07,302.97,4.47,67.7785234899329
2014-08-08,307.8,4.79,64.258872651357
2014-08-11,308.44,4.79,64.39248434237996
2014-08-12,310.88,4.79,64.901878914405
2014-08-13,313.0,4.79,65.34446764091858
2014-08-14,314.72,4.79,65.7035490605428
2014-08-15,315.11,4.79,65.78496868475992
2014-08-18,319.73,4.79,66.74947807933195
2014-08-19,321.55,4.79,67.1294363256785
2014-08-20,324.72,4.79,67.79123173277662
2014-08-21,326.29,4.79,68.11899791231733
2014-08-22,326.0,4.79,68.05845511482255
2014-08-25,332.96,4.79,69.51148225469728
2014-08-26,336.47,4.79,70.24425887265136
2014-08-27,333.55,4.79,69.63465553235908
2014-08-28,328.84,4.79,68.65135699373694
2014-08-29,330.53,4.79,69.00417536534447
2014-09-02,328.82,4.79,68.64718162839249
2014-09-03,331.21,4.79,69.14613778705636
2014-09-04,331.73,4.79,69.25469728601253
2014-09-05,332.74,4.79,69.46555323590815
2014-09-08,332.41,4.79,69.39665970772442
2014-09-09,328.44,4.79,68.5678496868476
2014-09-10,329.86,4.79,68.86430062630481
2014-09-11,328.51,4.79,68.58246346555323
2014-09-12,329.07,4.79,68.69937369519833
2014-09-15,326.95,4.79,68.25678496868476
2014-09-16,328.17,4.79,68.51148225469728
2014-09-17,329.74,4.79,68.839248434238
2014-09-18,333.61,4.79,69.64718162839249
2014-09-19,331.75,4.79,69.258872651357
2014-09-22,327.61,4.79,68.3945720250522
2014-09-23,325.06,4.79,67.86221294363257
2014-09-24,329.0,4.79,68.6847599164927
2014-09-25,321.52,4.79,67.12317327766179
2014-09-26,335.07,4.79,69.95198329853862
2014-09-29,330.65,4.79,69.02922755741128
2014-09-30,328.32,4.79,68.54279749478079
2014-10-01,323.24,4.79,67.48225469728601
2014-10-02,323.59,4.79,67.5553235908142
2014-10-03,327.08,4.79,68.28392484342379
2014-10-06,326.12,4.79,68.08350730688936
2014-10-07,318.85,4.79,66.56576200417537
2014-10-08,324.89,4.79,67.82672233820459
2014-10-09,315.21,4.79,65.80584551148225
2014-10-10,308.87,4.79,64.48225469728601
2014-10-13,303.91,4.79,63.44676409185804
2014-10-14,306.74,4.79,64.0375782881002
2014-10-15,310.37,4.79,64.79540709812109
2014-10-16,310.69,4.79,64.86221294363257
2014-10-17,315.68,4.79,65.90396659707724
2014-10-20,313.13,4.79,65.37160751565762
2014-10-21,319.16,4.79,66.63048016701462
2014-10-22,315.88,4.79,65.94572025052192
2014-10-23,322.08,4.79,67.24008350730689
2014-10-24,324.87,4.79,67.82254697286012
2014-10-27,324.79,4.79,67.80584551148226
2014-10-28,329.38,4.79,68.76409185803757
2014-10-29,331.99,4.79,69.30897703549061
2014-10-30,333.23,4.79,69.56784968684761
2014-10-31,341.11,4.79,71.21294363256786
2014-11-03,338.8,4.79,70.73068893528183
2014-11-04,341.53,4.79,71.30062630480167
2014-11-05,344.25,4.79,71.86847599164926
2014-11-06,347.63,4.79,72.5741127348643
2014-11-07,351.48,5.46,64.37362637362638
2014-11-10,350.7,5.46,64.23076923076923
2014-11-11,351.19,5.46,64.32051282051282
2014-11-12,349.9,5.46,64.08424908424908
2014-11-13,348.58,5.46,63.84249084249084
2014-11-14,347.71,5.46,63.68315018315018
2014-11-17,346.98,5.46,63.549450549450555
2014-11-18,347.94,5.46,63.72527472527472
2014-11-19,346.36,5.46,63.43589743589744
2014-11-20,347.54,5.46,63.65201465201466
2014-11-21,355.91,5.46,65.1849816849817
2014-11-24,355.79,5.46,65.16300366300366
2014-11-25,357.02,5.46,65.38827838827838
2014-11-26,357.61,5.46,65.49633699633699
2014-11-28,359.08,5.46,65.76556776556777
2014-12-01,355.03,5.46,65.02380952380952
2014-12-02,355.83,5.46,65.17032967032966
2014-12-03,356.89,5.46,65.36446886446886
2014-12-04,360.71,5.46,66.06410256410255
2014-12-05,364.4,5.46,66.73992673992673
2014-12-08,363.63,5.46,66.5989010989011
2014-12-09,362.74,5.46,66.43589743589745
2014-12-10,357.02,5.46,65.38827838827838
2014-12-11,353.83,5.46,64.8040293040293
2014-12-12,340.89,5.46,62.434065934065934
2014-12-15,339.43,5.46,62.16666666666667
2014-12-16,336.94,5.46,61.71062271062271
2014-12-17,348.53,5.46,63.83333333333333
2014-12-18,358.84,5.46,65.72161172161172
2014-12-19,360.15,5.46,65.96153846153845
2014-12-22,361.17,5.46,66.14835164835165
2014-12-23,364.21,5.46,66.7051282051282
2014-12-24,363.67,5.46,66.60622710622711
2014-12-26,363.63,5.46,66.5989010989011
2014-12-29,363.46,5.46,66.56776556776556
2014-12-30,362.08,5.46,66.3150183150183
2014-12-31,357.56,5.46,65.48717948717949
2015-01-02,356.73,5.46,65.33516483516483
2015-01-05,347.5,5.46,63.64468864468864
2015-01-06,342.1,5.46,62.65567765567766
2015-01-07,349.34,5.46,63.98168498168498
2015-01-08,353.42,5.46,64.72893772893774
2015-01-09,349.23,5.46,63.96153846153847
2015-01-12,346.93,5.46,63.540293040293044
2015-01-13,347.98,5.46,63.73260073260074
2015-01-14,345.75,5.46,63.324175824175825
2015-01-15,342.45,5.46,62.71978021978022
2015-01-16,348.07,5.46,63.74908424908425
2015-01-20,346.59,5.46,63.47802197802197
2015-01-21,349.5,5.46,64.01098901098901
2015-01-22,360.79,5.46,66.07875457875458
2015-01-23,355.12,5.46,65.04029304029304
2015-01-26,357.39,5.46,65.45604395604396
2015-01-27,351.48,5.46,64.37362637362638
2015-01-28,345.03,5.46,63.192307692307686
2015-01-29,346.94,5.46,63.54212454212454
2015-01-30,340.51,5.46,62.36446886446886
2015-02-02,347.64,5.46,63.67032967032967
2015-02-03,352.95,5.46,64.64285714285714
