date,UPS,UPS_EPS,PE Ratio
2015-09-25,98.76,1.37,72.08759124087591
2015-09-28,97.27,1.37,70.99999999999999
2015-09-29,98.14,1.37,71.63503649635037
2015-09-30,98.69,1.37,72.03649635036496
2015-10-01,98.58,1.37,71.95620437956204
2015-10-02,99.38,1.37,72.54014598540145
2015-10-05,101.53,1.37,74.10948905109488
2015-10-06,101.43,1.37,74.03649635036496
2015-10-07,102.24,1.37,74.62773722627736
2015-10-08,103.38,1.37,75.45985401459853
2015-10-09,103.68,1.37,75.67883211678831
2015-10-12,104.41,1.37,76.21167883211677
2015-10-13,103.3,1.37,75.40145985401459
2015-10-14,102.86,1.37,75.08029197080292
2015-10-15,103.8,1.37,75.76642335766422
2015-10-16,103.95,1.37,75.87591240875912
2015-10-19,104.26,1.37,76.10218978102189
2015-10-20,104.56,1.37,76.32116788321167
2015-10-21,105.26,1.37,76.83211678832116
2015-10-22,106.43,1.37,77.68613138686132
2015-10-23,106.8,1.37,77.95620437956204
2015-10-26,106.18,1.37,77.5036496350365
2015-10-27,103.1,1.37,75.25547445255474
2015-10-28,102.63,1.37,74.91240875912408
2015-10-29,103.47,1.37,75.52554744525547
2015-10-30,103.02,1.37,75.19708029197079
2015-11-02,104.57,1.37,76.32846715328466
2015-11-03,104.48,1.37,76.26277372262773
2015-11-04,104.0,1.37,75.91240875912408
2015-11-05,104.23,1.4,74.45
2015-11-06,104.99,1.4,74.99285714285715
2015-11-09,104.01,1.4,74.29285714285714
2015-11-10,104.34,1.4,74.52857142857144
2015-11-11,104.8,1.4,74.85714285714286
2015-11-12,102.6,1.4,73.28571428571429
2015-11-13,101.78,1.4,72.7
2015-11-16,103.14,1.4,73.67142857142858
2015-11-17,103.14,1.4,73.67142857142858
2015-11-18,103.68,1.4,74.05714285714286
2015-11-19,104.1,1.4,74.35714285714286
2015-11-20,104.1,1.4,74.35714285714286
2015-11-23,103.59,1.4,73.99285714285715
2015-11-24,103.4,1.4,73.85714285714286
2015-11-25,103.49,1.4,73.92142857142858
2015-11-27,104.18,1.4,74.41428571428573
2015-11-30,103.01,1.4,73.57857142857144
2015-12-01,104.38,1.4,74.55714285714286
2015-12-02,103.3,1.4,73.78571428571429
2015-12-03,102.29,1.4,73.06428571428572
2015-12-04,103.26,1.4,73.75714285714287
2015-12-07,102.45,1.4,73.17857142857143
2015-12-08,101.16,1.4,72.25714285714285
2015-12-09,100.46,1.4,71.75714285714285
2015-12-10,100.45,1.4,71.75
2015-12-11,97.46,1.4,69.61428571428571
2015-12-14,97.87,1.4,69.90714285714286
2015-12-15,98.9,1.4,70.64285714285715
2015-12-16,100.51,1.4,71.79285714285714
2015-12-17,100.0,1.4,71.42857142857143
2015-12-18,98.0,1.4,70.0
2015-12-21,96.89,1.4,69.20714285714286
2015-12-22,98.0,1.4,70.0
2015-12-23,97.24,1.4,69.45714285714286
2015-12-24,97.34,1.4,69.52857142857144
2015-12-28,97.0,1.4,69.28571428571429
2015-12-29,97.72,1.4,69.8
2015-12-30,97.09,1.4,69.35000000000001
2015-12-31,96.23,1.4,68.7357142857143
2016-01-04,94.84,1.4,67.74285714285715
2016-01-05,95.78,1.4,68.41428571428573
2016-01-06,94.42,1.4,67.44285714285715
2016-01-07,92.6,1.4,66.14285714285714
2016-01-08,91.39,1.4,65.27857142857144
2016-01-11,91.66,1.4,65.47142857142858
2016-01-12,93.0,1.4,66.42857142857143
2016-01-13,90.61,1.4,64.72142857142858
2016-01-14,91.15,1.4,65.10714285714286
2016-01-15,90.04,1.4,64.31428571428572
2016-01-19,90.35,1.4,64.53571428571429
2016-01-20,88.7,1.4,63.35714285714286
2016-01-21,89.07,1.4,63.621428571428574
2016-01-22,89.9,1.4,64.21428571428572
2016-01-25,89.42,1.4,63.871428571428574
2016-01-26,90.93,1.4,64.95
2016-01-27,90.87,1.4,64.90714285714286
2016-01-28,91.0,1.4,65.0
2016-01-29,93.2,1.4,66.57142857142858
2016-02-01,94.08,1.4,67.2
2016-02-02,94.69,1.4,67.63571428571429
2016-02-03,95.33,1.4,68.09285714285714
2016-02-04,96.25,1.4,68.75
2016-02-05,95.37,1.4,68.12142857142858
2016-02-08,97.3,1.4,69.5
2016-02-09,97.53,1.4,69.66428571428573
2016-02-10,96.12,1.4,68.65714285714286
2016-02-11,95.09,1.4,67.92142857142858
2016-02-12,97.25,1.4,69.46428571428572
2016-02-16,98.56,1.4,70.4
2016-02-17,98.3,1.4,70.21428571428572
2016-02-18,97.46,1.4,69.61428571428571
2016-02-19,97.37,1.4,69.55000000000001
2016-02-22,98.02,1.4,70.01428571428572
2016-02-23,96.97,1.4,69.26428571428572
2016-02-24,96.87,1.4,69.19285714285715
2016-02-25,97.72,1.48,66.02702702702703
2016-02-26,97.44,1.48,65.83783783783784
2016-02-29,96.55,1.48,65.23648648648648
2016-03-01,98.36,1.48,66.45945945945947
2016-03-02,98.77,1.48,66.73648648648648
2016-03-03,99.62,1.48,67.31081081081082
2016-03-04,100.4,1.48,67.83783783783784
2016-03-07,101.3,1.48,68.44594594594595
2016-03-08,100.62,1.48,67.98648648648648
2016-03-09,99.56,1.48,67.27027027027027
2016-03-10,99.87,1.48,67.47972972972974
2016-03-11,100.82,1.48,68.12162162162161
2016-03-14,101.29,1.48,68.4391891891892
2016-03-15,101.42,1.48,68.52702702702703
2016-03-16,101.67,1.48,68.69594594594595
2016-03-17,103.75,1.48,70.10135135135135
2016-03-18,104.99,1.48,70.9391891891892
2016-03-21,105.15,1.48,71.0472972972973
2016-03-22,104.86,1.48,70.85135135135135
2016-03-23,104.88,1.48,70.86486486486486
2016-03-24,105.43,1.48,71.2364864864865
2016-03-28,105.06,1.48,70.98648648648648
2016-03-29,106.1,1.48,71.6891891891892
2016-03-30,105.73,1.48,71.4391891891892
2016-03-31,105.47,1.48,71.26351351351352
2016-04-01,104.95,1.48,70.91216216216216
2016-04-04,104.88,1.48,70.86486486486486
2016-04-05,103.92,1.48,70.21621621621622
2016-04-06,104.67,1.48,70.72297297297297
2016-04-07,103.99,1.48,70.26351351351352
2016-04-08,104.31,1.48,70.47972972972973
2016-04-11,103.86,1.48,70.17567567567568
2016-04-12,105.23,1.48,71.10135135135135
2016-04-13,105.54,1.48,71.31081081081082
2016-04-14,105.08,1.48,71.0
2016-04-15,105.54,1.48,71.31081081081082
2016-04-18,106.18,1.48,71.74324324324324
2016-04-19,106.84,1.48,72.1891891891892
2016-04-20,106.17,1.48,71.73648648648648
2016-04-21,104.99,1.48,70.9391891891892
2016-04-22,105.52,1.48,71.29729729729729
2016-04-25,105.07,1.48,70.99324324324324
2016-04-26,106.23,1.48,71.77702702702703
2016-04-27,106.46,1.48,71.93243243243244
2016-04-28,104.91,1.48,70.88513513513513
2016-04-29,105.07,1.48,70.99324324324324
2016-05-02,104.76,1.48,70.78378378378379
2016-05-03,104.38,1.48,70.52702702702703
2016-05-04,103.11,1.48,69.66891891891892
2016-05-05,102.14,1.48,69.01351351351352
2016-05-06,102.11,1.48,68.99324324324324
2016-05-09,102.69,1.48,69.38513513513513
2016-05-10,103.65,1.27,81.61417322834646
2016-05-11,102.45,1.27,80.66929133858268
2016-05-12,101.79,1.27,80.1496062992126
2016-05-13,100.66,1.27,79.25984251968504
2016-05-16,101.65,1.27,80.03937007874016
2016-05-17,101.09,1.27,79.5984251968504
2016-05-18,101.3,1.27,79.76377952755905
2016-05-19,101.29,1.27,79.75590551181102
2016-05-20,101.51,1.27,79.92913385826772
2016-05-23,101.09,1.27,79.5984251968504
2016-05-24,101.98,1.27,80.2992125984252
2016-05-25,102.3,1.27,80.55118110236221
2016-05-26,102.45,1.27,80.66929133858268
2016-05-27,102.98,1.27,81.08661417322836
2016-05-31,103.09,1.27,81.1732283464567
2016-06-01,102.89,1.27,81.01574803149606
2016-06-02,103.05,1.27,81.14173228346456
2016-06-03,103.12,1.27,81.19685039370079
2016-06-06,103.11,1.27,81.18897637795276
2016-06-07,103.87,1.27,81.78740157480316
2016-06-08,104.69,1.27,82.43307086614173
2016-06-09,104.97,1.27,82.65354330708661
2016-06-10,104.52,1.27,82.29921259842519
2016-06-13,103.64,1.27,81.60629921259843
2016-06-14,103.73,1.27,81.67716535433071
2016-06-15,103.89,1.27,81.80314960629921
2016-06-16,104.21,1.27,82.05511811023621
2016-06-17,105.02,1.27,82.69291338582677
2016-06-20,106.1,1.27,83.54330708661416
2016-06-21,106.67,1.27,83.99212598425197
2016-06-22,105.95,1.27,83.4251968503937
2016-06-23,107.22,1.27,84.4251968503937
2016-06-24,104.41,1.27,82.21259842519684
2016-06-27,103.77,1.27,81.70866141732283
2016-06-28,104.69,1.27,82.43307086614173
2016-06-29,106.34,1.27,83.73228346456693
2016-06-30,107.72,1.27,84.81889763779527
2016-07-01,108.36,1.27,85.32283464566929
2016-07-05,108.45,1.27,85.39370078740157
2016-07-06,107.72,1.27,84.81889763779527
2016-07-07,107.85,1.27,84.92125984251967
2016-07-08,109.52,1.27,86.23622047244093
2016-07-11,110.01,1.27,86.62204724409449
2016-07-12,110.29,1.27,86.84251968503938
2016-07-13,110.79,1.27,87.23622047244095
2016-07-14,111.5,1.27,87.79527559055119
2016-07-15,111.03,1.27,87.4251968503937
2016-07-18,110.9,1.27,87.32283464566929
2016-07-19,110.64,1.27,87.11811023622047
2016-07-20,110.59,1.27,87.07874015748031
2016-07-21,109.89,1.27,86.5275590551181
2016-07-22,110.36,1.27,86.89763779527559
2016-07-25,110.1,1.27,86.69291338582677
2016-07-26,110.37,1.27,86.90551181102363
2016-07-27,108.8,1.27,85.66929133858267
2016-07-28,108.73,1.27,85.61417322834646
2016-07-29,108.1,1.27,85.11811023622046
2016-08-01,108.01,1.27,85.04724409448819
2016-08-02,107.46,1.27,84.61417322834644
2016-08-03,108.29,1.27,85.26771653543308
2016-08-04,107.84,1.27,84.91338582677166
2016-08-05,108.79,1.44,75.54861111111111
2016-08-08,108.96,1.44,75.66666666666667
2016-08-09,109.65,1.44,76.14583333333334
2016-08-10,109.88,1.44,76.30555555555556
2016-08-11,110.9,1.44,77.0138888888889
2016-08-12,109.91,1.44,76.32638888888889
2016-08-15,109.85,1.44,76.28472222222221
2016-08-16,109.81,1.44,76.25694444444444
2016-08-17,110.24,1.44,76.55555555555556
2016-08-18,110.49,1.44,76.72916666666667
2016-08-19,110.57,1.44,76.78472222222221
2016-08-22,109.83,1.44,76.27083333333333
2016-08-23,109.44,1.44,76.0
2016-08-24,109.64,1.44,76.13888888888889
2016-08-25,109.33,1.44,75.92361111111111
2016-08-26,108.95,1.44,75.65972222222223
2016-08-29,109.12,1.44,75.77777777777779
2016-08-30,109.38,1.44,75.95833333333333
2016-08-31,109.22,1.44,75.84722222222223
2016-09-01,109.5,1.44,76.04166666666667
2016-09-02,109.59,1.44,76.10416666666667
2016-09-06,109.5,1.44,76.04166666666667
2016-09-07,109.48,1.44,76.02777777777779
2016-09-08,108.94,1.44,75.65277777777779
2016-09-09,107.63,1.44,74.74305555555556
2016-09-12,108.55,1.44,75.38194444444444
2016-09-13,106.86,1.44,74.20833333333333
2016-09-14,106.86,1.44,74.20833333333333
2016-09-15,107.08,1.44,74.36111111111111
2016-09-16,106.86,1.44,74.20833333333333
2016-09-19,107.12,1.44,74.3888888888889
2016-09-20,108.35,1.44,75.24305555555556
2016-09-21,109.66,1.44,76.15277777777777
2016-09-22,109.67,1.44,76.15972222222223
2016-09-23,109.21,1.44,75.84027777777777
2016-09-26,108.84,1.44,75.58333333333334
2016-09-27,110.01,1.44,76.39583333333334
2016-09-28,109.25,1.44,75.86805555555556
2016-09-29,108.21,1.44,75.14583333333333
2016-09-30,109.36,1.44,75.94444444444444
2016-10-03,109.18,1.44,75.81944444444446
2016-10-04,108.52,1.44,75.36111111111111
2016-10-05,109.16,1.44,75.80555555555556
2016-10-06,109.12,1.44,75.77777777777779
2016-10-07,108.8,1.44,75.55555555555556
2016-10-10,109.05,1.44,75.72916666666667
2016-10-11,108.7,1.44,75.48611111111111
2016-10-12,108.74,1.44,75.51388888888889
2016-10-13,108.3,1.44,75.20833333333333
2016-10-14,108.42,1.44,75.29166666666667
2016-10-17,108.03,1.44,75.02083333333334
2016-10-18,108.13,1.44,75.09027777777777
2016-10-19,108.05,1.44,75.03472222222223
2016-10-20,107.4,1.44,74.58333333333334
2016-10-21,107.16,1.44,74.41666666666667
2016-10-24,108.45,1.44,75.3125
2016-10-25,107.84,1.44,74.8888888888889
2016-10-26,108.61,1.44,75.42361111111111
2016-10-27,108.08,1.44,75.05555555555556
2016-10-28,107.7,1.44,74.79166666666667
2016-10-31,107.76,1.44,74.83333333333334
2016-11-01,106.84,1.44,74.19444444444444
2016-11-02,106.9,1.44,74.23611111111111
2016-11-03,107.48,1.44,74.6388888888889
2016-11-04,106.94,1.44,74.26388888888889
2016-11-07,109.8,1.44,76.25
2016-11-08,112.03,1.44,77.79861111111111
2016-11-09,112.7,1.44,78.2638888888889
2016-11-10,113.31,1.44,78.6875
2016-11-11,114.23,1.44,79.3263888888889
2016-11-14,112.91,1.44,78.40972222222223
2016-11-15,113.18,1.44,78.59722222222223
2016-11-16,112.81,1.44,78.34027777777779
2016-11-17,113.49,1.44,78.8125
2016-11-18,114.09,1.44,79.22916666666667
2016-11-21,114.7,1.44,79.65277777777779
2016-11-22,114.63,1.44,79.60416666666667
2016-11-23,115.68,1.44,80.33333333333334
2016-11-25,116.26,1.44,80.73611111111111
2016-11-28,115.69,1.44,80.34027777777779
2016-11-29,116.28,1.44,80.75
2016-11-30,115.92,1.44,80.5
2016-12-01,116.43,1.44,80.85416666666667
2016-12-02,116.35,1.44,80.79861111111111
2016-12-05,116.56,1.44,80.94444444444444
2016-12-06,116.54,1.44,80.93055555555556
2016-12-07,118.62,1.44,82.375
2016-12-08,118.98,1.44,82.625
2016-12-09,119.6,1.44,83.05555555555556
2016-12-12,120.13,1.44,83.42361111111111
2016-12-13,120.16,1.44,83.44444444444444
2016-12-14,117.26,1.44,81.43055555555556
2016-12-15,117.28,1.44,81.44444444444444
2016-12-16,115.81,1.44,80.42361111111111
2016-12-19,116.98,1.44,81.23611111111111
2016-12-20,117.52,1.44,81.61111111111111
2016-12-21,116.1,1.44,80.625
2016-12-22,116.3,1.44,80.76388888888889
2016-12-23,115.97,1.44,80.53472222222223
2016-12-27,116.13,1.44,80.64583333333333
2016-12-28,115.2,1.44,80.0
2016-12-29,114.98,1.44,79.84722222222223
2016-12-30,114.64,1.44,79.61111111111111
2017-01-03,115.08,1.44,79.91666666666667
2017-01-04,115.11,1.44,79.9375
2017-01-05,115.17,1.44,79.97916666666667
2017-01-06,115.4,1.44,80.1388888888889
2017-01-09,114.77,1.44,79.70138888888889
2017-01-10,113.92,1.44,79.11111111111111
2017-01-11,114.18,1.44,79.29166666666667
2017-01-12,113.91,1.44,79.10416666666667
2017-01-13,114.24,1.44,79.33333333333333
2017-01-17,114.07,1.44,79.21527777777777
2017-01-18,114.96,1.44,79.83333333333333
2017-01-19,114.27,1.44,79.35416666666667
2017-01-20,114.96,1.44,79.83333333333333
2017-01-23,114.46,1.44,79.48611111111111
2017-01-24,116.05,1.44,80.59027777777779
2017-01-25,116.99,1.44,81.24305555555556
2017-01-26,116.93,1.44,81.2013888888889
2017-01-27,118.09,1.44,82.00694444444444
2017-01-30,117.03,1.44,81.27083333333334
2017-01-31,109.13,1.44,75.78472222222223
2017-02-01,105.35,1.44,73.15972222222221
2017-02-02,105.1,1.44,72.98611111111111
2017-02-03,106.95,1.44,74.27083333333334
2017-02-06,106.06,1.44,73.65277777777779
2017-02-07,105.69,1.44,73.39583333333333
2017-02-08,106.16,1.44,73.72222222222223
2017-02-09,106.46,1.44,73.93055555555556
2017-02-10,107.34,1.44,74.54166666666667
2017-02-13,108.5,1.44,75.34722222222223
2017-02-14,108.99,1.44,75.6875
2017-02-15,109.02,1.44,75.70833333333333
2017-02-16,107.22,1.44,74.45833333333333
2017-02-17,106.9,1.44,74.23611111111111
2017-02-21,107.72,-0.26,-414.30769230769226
2017-02-22,105.62,-0.26,-406.2307692307692
2017-02-23,105.09,-0.26,-404.1923076923077
2017-02-24,106.18,-0.26,-408.3846153846154
2017-02-27,106.73,-0.26,-410.5
2017-02-28,105.76,-0.26,-406.7692307692308
2017-03-01,106.87,-0.26,-411.03846153846155
2017-03-02,105.95,-0.26,-407.5
2017-03-03,105.93,-0.26,-407.42307692307696
2017-03-06,106.1,-0.26,-408.07692307692304
2017-03-07,105.64,-0.26,-406.3076923076923
2017-03-08,105.73,-0.26,-406.65384615384613
2017-03-09,105.9,-0.26,-407.3076923076923
2017-03-10,106.73,-0.26,-410.5
2017-03-13,107.49,-0.26,-413.4230769230769
2017-03-14,106.83,-0.26,-410.88461538461536
2017-03-15,107.74,-0.26,-414.38461538461536
2017-03-16,107.8,-0.26,-414.6153846153846
2017-03-17,108.15,-0.26,-415.96153846153845
2017-03-20,107.12,-0.26,-412.0
2017-03-21,106.51,-0.26,-409.65384615384613
2017-03-22,106.52,-0.26,-409.6923076923077
2017-03-23,105.65,-0.26,-406.34615384615387
2017-03-24,105.05,-0.26,-404.0384615384615
2017-03-27,104.78,-0.26,-403.0
2017-03-28,106.19,-0.26,-408.4230769230769
2017-03-29,106.03,-0.26,-407.8076923076923
2017-03-30,106.66,-0.26,-410.2307692307692
2017-03-31,107.3,-0.26,-412.6923076923077
2017-04-03,106.4,-0.26,-409.2307692307692
2017-04-04,106.63,-0.26,-410.1153846153846
2017-04-05,106.74,-0.26,-410.5384615384615
2017-04-06,106.67,-0.26,-410.2692307692308
2017-04-07,104.99,-0.26,-403.80769230769226
2017-04-10,106.42,-0.26,-409.3076923076923
2017-04-11,105.75,-0.26,-406.7307692307692
2017-04-12,104.23,-0.26,-400.88461538461536
2017-04-13,103.74,-0.26,-398.99999999999994
2017-04-17,104.87,-0.26,-403.34615384615387
2017-04-18,104.1,-0.26,-400.38461538461536
2017-04-19,104.46,-0.26,-401.7692307692307
2017-04-20,105.53,-0.26,-405.88461538461536
2017-04-21,105.77,-0.26,-406.80769230769226
2017-04-24,106.97,-0.26,-411.4230769230769
2017-04-25,107.36,-0.26,-412.9230769230769
2017-04-26,107.62,-0.26,-413.9230769230769
2017-04-27,108.83,-0.26,-418.57692307692304
2017-04-28,107.46,-0.26,-413.30769230769226
2017-05-01,106.54,-0.26,-409.7692307692308
2017-05-02,106.92,-0.26,-411.2307692307692
2017-05-03,107.35,-0.26,-412.88461538461536
2017-05-04,107.05,1.32,81.09848484848484
2017-05-05,107.43,1.32,81.38636363636364
2017-05-08,107.52,1.32,81.45454545454545
2017-05-09,106.51,1.32,80.68939393939394
2017-05-10,105.1,1.32,79.62121212121211
2017-05-11,104.15,1.32,78.90151515151516
2017-05-12,104.13,1.32,78.88636363636363
2017-05-15,105.29,1.32,79.76515151515152
2017-05-16,104.5,1.32,79.16666666666666
2017-05-17,102.87,1.32,77.93181818181819
2017-05-18,103.19,1.32,78.17424242424242
2017-05-19,103.42,1.32,78.34848484848484
2017-05-22,103.78,1.32,78.62121212121212
2017-05-23,104.2,1.32,78.93939393939394
2017-05-24,104.72,1.32,79.33333333333333
2017-05-25,105.94,1.32,80.25757575757575
2017-05-26,105.87,1.32,80.20454545454545
2017-05-30,106.81,1.32,80.91666666666667
2017-05-31,105.97,1.32,80.28030303030303
2017-06-01,107.66,1.32,81.56060606060605
2017-06-02,107.67,1.32,81.56818181818181
2017-06-05,107.95,1.32,81.78030303030303
2017-06-06,107.43,1.32,81.38636363636364
2017-06-07,106.68,1.32,80.81818181818181
2017-06-08,106.75,1.32,80.87121212121211
2017-06-09,107.03,1.32,81.08333333333333
2017-06-12,108.94,1.32,82.53030303030303
2017-06-13,109.85,1.32,83.21969696969695
2017-06-14,109.39,1.32,82.87121212121212
2017-06-15,110.26,1.32,83.53030303030303
2017-06-16,110.59,1.32,83.78030303030303
2017-06-19,110.87,1.32,83.99242424242424
2017-06-20,109.61,1.32,83.03787878787878
2017-06-21,109.19,1.32,82.71969696969697
2017-06-22,109.07,1.32,82.62878787878788
2017-06-23,110.27,1.32,83.53787878787878
2017-06-26,111.01,1.32,84.09848484848484
2017-06-27,109.67,1.32,83.08333333333333
2017-06-28,110.08,1.32,83.39393939393939
2017-06-29,109.78,1.32,83.16666666666666
2017-06-30,110.59,1.32,83.78030303030303
2017-07-03,110.61,1.32,83.79545454545455
2017-07-05,110.52,1.32,83.72727272727272
2017-07-06,109.24,1.32,82.75757575757575
2017-07-07,110.36,1.32,83.6060606060606
2017-07-10,110.21,1.32,83.49242424242424
2017-07-11,110.07,1.32,83.38636363636363
2017-07-12,110.57,1.32,83.7651515151515
2017-07-13,111.16,1.32,84.2121212121212
2017-07-14,112.41,1.32,85.1590909090909
2017-07-17,112.03,1.32,84.87121212121212
2017-07-18,111.83,1.32,84.71969696969697
2017-07-19,112.99,1.32,85.59848484848484
2017-07-20,112.58,1.32,85.28787878787878
2017-07-21,112.68,1.32,85.36363636363636
2017-07-24,112.15,1.32,84.96212121212122
2017-07-25,113.22,1.32,85.77272727272727
2017-07-26,112.29,1.32,85.06818181818181
2017-07-27,107.79,1.32,81.6590909090909
2017-07-28,109.66,1.32,83.07575757575756
2017-07-31,110.29,1.32,83.5530303030303
2017-08-01,110.17,1.32,83.4621212121212
2017-08-02,111.26,1.32,84.28787878787878
2017-08-03,111.52,1.59,70.13836477987421
2017-08-04,112.05,1.59,70.47169811320754
2017-08-07,111.86,1.59,70.35220125786164
2017-08-08,111.89,1.59,70.37106918238993
2017-08-09,112.41,1.59,70.69811320754717
2017-08-10,110.92,1.59,69.76100628930817
2017-08-11,111.44,1.59,70.0880503144654
2017-08-14,113.69,1.59,71.50314465408805
2017-08-15,114.18,1.59,71.81132075471699
2017-08-16,114.76,1.59,72.17610062893081
2017-08-17,112.92,1.59,71.0188679245283
2017-08-18,113.34,1.59,71.28301886792453
2017-08-21,113.83,1.59,71.59119496855345
2017-08-22,114.6,1.59,72.0754716981132
2017-08-23,113.55,1.59,71.41509433962264
2017-08-24,113.35,1.59,71.28930817610062
2017-08-25,113.4,1.59,71.32075471698113
2017-08-28,113.79,1.59,71.56603773584905
2017-08-29,114.89,1.59,72.25786163522012
2017-08-30,114.97,1.59,72.30817610062893
2017-08-31,114.36,1.59,71.9245283018868
2017-09-01,114.39,1.59,71.94339622641509
2017-09-05,113.92,1.59,71.64779874213836
2017-09-06,113.81,1.59,71.57861635220125
2017-09-07,114.67,1.59,72.11949685534591
2017-09-08,115.05,1.59,72.35849056603773
2017-09-11,116.2,1.59,73.08176100628931
2017-09-12,117.15,1.59,73.67924528301887
2017-09-13,117.06,1.59,73.62264150943396
2017-09-14,117.38,1.59,73.82389937106917
2017-09-15,117.9,1.59,74.15094339622641
2017-09-18,117.59,1.59,73.95597484276729
2017-09-19,116.97,1.59,73.56603773584905
2017-09-20,117.83,1.59,74.1069182389937
2017-09-21,117.26,1.59,73.74842767295597
2017-09-22,117.67,1.59,74.0062893081761
2017-09-25,118.22,1.59,74.35220125786164
2017-09-26,118.92,1.59,74.79245283018868
2017-09-27,118.62,1.59,74.60377358490565
2017-09-28,119.61,1.59,75.22641509433961
2017-09-29,120.09,1.59,75.52830188679245
2017-10-02,120.79,1.59,75.96855345911949
2017-10-03,119.71,1.59,75.28930817610062
2017-10-04,119.0,1.59,74.84276729559748
2017-10-05,118.2,1.59,74.33962264150944
2017-10-06,117.7,1.59,74.0251572327044
2017-10-09,117.15,1.59,73.67924528301887
2017-10-10,118.12,1.59,74.28930817610063
2017-10-11,118.92,1.59,74.79245283018868
2017-10-12,119.57,1.59,75.20125786163521
2017-10-13,118.36,1.59,74.44025157232704
2017-10-16,118.34,1.59,74.42767295597484
2017-10-17,117.68,1.59,74.0125786163522
2017-10-18,118.15,1.59,74.30817610062893
2017-10-19,119.42,1.59,75.10691823899371
2017-10-20,119.76,1.59,75.32075471698113
2017-10-23,119.68,1.59,75.27044025157232
2017-10-24,119.7,1.59,75.28301886792453
2017-10-25,118.55,1.59,74.55974842767296
2017-10-26,119.33,1.59,75.0503144654088
2017-10-27,120.75,1.59,75.94339622641509
2017-10-30,118.09,1.59,74.27044025157232
2017-10-31,117.53,1.59,73.91823899371069
2017-11-01,117.46,1.59,73.87421383647798
2017-11-02,116.87,1.45,80.60000000000001
2017-11-03,115.46,1.45,79.62758620689655
2017-11-06,113.92,1.45,78.56551724137931
2017-11-07,113.95,1.45,78.58620689655173
2017-11-08,113.13,1.45,78.02068965517242
2017-11-09,112.55,1.45,77.62068965517241
2017-11-10,113.23,1.45,78.0896551724138
2017-11-13,114.81,1.45,79.17931034482758
2017-11-14,114.07,1.45,78.66896551724138
2017-11-15,112.89,1.45,77.85517241379311
2017-11-16,113.7,1.45,78.41379310344828
2017-11-17,112.94,1.45,77.8896551724138
2017-11-20,113.2,1.45,78.06896551724138
2017-11-21,113.92,1.45,78.56551724137931
2017-11-22,113.77,1.45,78.46206896551725
2017-11-24,113.14,1.45,78.02758620689656
2017-11-27,114.54,1.45,78.99310344827587
2017-11-28,115.19,1.45,79.44137931034483
2017-11-29,119.04,1.45,82.09655172413794
2017-11-30,121.45,1.45,83.75862068965517
2017-12-01,120.31,1.45,82.97241379310346
2017-12-04,123.72,1.45,85.32413793103449
2017-12-05,120.37,1.45,83.01379310344828
2017-12-06,118.29,1.45,81.57931034482759
2017-12-07,119.73,1.45,82.57241379310345
2017-12-08,119.56,1.45,82.45517241379311
2017-12-11,118.05,1.45,81.41379310344827
2017-12-12,118.16,1.45,81.48965517241379
2017-12-13,118.4,1.45,81.65517241379311
2017-12-14,116.84,1.45,80.57931034482759
2017-12-15,118.0,1.45,81.37931034482759
2017-12-18,118.81,1.45,81.93793103448276
2017-12-19,119.0,1.45,82.06896551724138
2017-12-20,118.33,1.45,81.60689655172413
2017-12-21,118.58,1.45,81.77931034482759
2017-12-22,118.64,1.45,81.82068965517242
2017-12-26,118.26,1.45,81.55862068965517
2017-12-27,119.08,1.45,82.12413793103448
2017-12-28,119.05,1.45,82.10344827586206
2017-12-29,119.15,1.45,82.17241379310346
2018-01-02,123.67,1.45,85.2896551724138
2018-01-03,126.41,1.45,87.17931034482758
2018-01-04,127.23,1.45,87.7448275862069
2018-01-05,127.62,1.45,88.01379310344828
2018-01-08,129.17,1.45,89.08275862068965
2018-01-09,129.11,1.45,89.04137931034484
2018-01-10,129.79,1.45,89.51034482758621
2018-01-11,133.46,1.45,92.04137931034484
2018-01-12,134.09,1.45,92.47586206896553
2018-01-16,132.88,1.45,91.64137931034483
2018-01-17,134.01,1.45,92.42068965517241
2018-01-18,133.59,1.45,92.13103448275862
2018-01-19,133.08,1.45,91.77931034482759
2018-01-22,132.86,1.45,91.62758620689657
2018-01-23,132.07,1.45,91.08275862068966
2018-01-24,131.69,1.45,90.82068965517242
2018-01-25,131.29,1.45,90.54482758620689
2018-01-26,132.72,1.45,91.53103448275863
2018-01-29,130.64,1.45,90.09655172413792
2018-01-30,128.11,1.45,88.35172413793104
2018-01-31,127.32,1.45,87.80689655172414
2018-02-01,119.51,1.45,82.42068965517242
2018-02-02,116.47,1.45,80.32413793103449
2018-02-05,113.3,1.45,78.13793103448276
2018-02-06,112.71,1.45,77.73103448275862
2018-02-07,111.91,1.45,77.17931034482758
2018-02-08,109.28,1.45,75.36551724137931
2018-02-09,106.39,1.45,73.37241379310345
2018-02-12,106.31,1.45,73.31724137931035
2018-02-13,107.56,1.45,74.17931034482758
2018-02-14,106.6,1.45,73.51724137931035
2018-02-15,108.31,1.45,74.69655172413793
2018-02-16,106.4,1.45,73.37931034482759
2018-02-20,104.71,1.45,72.21379310344827
2018-02-21,104.7,1.28,81.796875
2018-02-22,105.08,1.28,82.09375
2018-02-23,105.61,1.28,82.5078125
