date,MAA,MAA_EPS,PE Ratio
2015-07-06,75.65,0.81,93.39506172839506
2015-07-07,76.46,0.81,94.39506172839505
2015-07-08,75.94,0.81,93.75308641975307
2015-07-09,76.49,0.81,94.43209876543209
2015-07-10,76.65,0.81,94.62962962962963
2015-07-13,75.77,0.81,93.5432098765432
2015-07-14,76.25,0.81,94.1358024691358
2015-07-15,76.3,0.81,94.19753086419752
2015-07-16,77.09,0.81,95.17283950617283
2015-07-17,77.06,0.81,95.1358024691358
2015-07-20,77.69,0.81,95.91358024691357
2015-07-21,77.78,0.81,96.02469135802468
2015-07-22,77.69,0.81,95.91358024691357
2015-07-23,76.82,0.81,94.83950617283949
2015-07-24,76.73,0.81,94.72839506172839
2015-07-27,76.68,0.81,94.66666666666667
2015-07-28,76.31,0.81,94.20987654320987
2015-07-29,76.4,0.81,94.32098765432099
2015-07-30,79.25,0.81,97.8395061728395
2015-07-31,80.34,1.81,44.386740331491715
2015-08-03,81.18,1.81,44.85082872928177
2015-08-04,80.43,1.81,44.43646408839779
2015-08-05,79.7,1.81,44.03314917127072
2015-08-06,80.55,1.81,44.50276243093922
2015-08-07,81.2,1.81,44.86187845303868
2015-08-10,81.17,1.81,44.84530386740332
2015-08-11,81.71,1.81,45.14364640883977
2015-08-12,81.63,1.81,45.09944751381215
2015-08-13,81.64,1.81,45.10497237569061
2015-08-14,82.82,1.81,45.75690607734806
2015-08-17,84.13,1.81,46.48066298342541
2015-08-18,84.36,1.81,46.607734806629836
2015-08-19,83.63,1.81,46.20441988950276
2015-08-20,82.84,1.81,45.767955801104975
2015-08-21,80.97,1.81,44.73480662983425
2015-08-24,77.65,1.81,42.90055248618785
2015-08-25,76.52,1.81,42.27624309392265
2015-08-26,78.2,1.81,43.204419889502766
2015-08-27,80.37,1.81,44.40331491712708
2015-08-28,80.63,1.81,44.54696132596685
2015-08-31,78.59,1.81,43.41988950276243
2015-09-01,77.49,1.81,42.812154696132595
2015-09-02,78.06,1.81,43.12707182320442
2015-09-03,77.86,1.81,43.01657458563536
2015-09-04,76.06,1.81,42.02209944751381
2015-09-08,76.35,1.81,42.18232044198895
2015-09-09,75.43,1.81,41.67403314917127
2015-09-10,76.04,1.81,42.011049723756905
2015-09-11,77.67,1.81,42.91160220994475
2015-09-14,77.83,1.81,43.0
2015-09-15,78.65,1.81,43.45303867403315
2015-09-16,79.84,1.81,44.110497237569064
2015-09-17,81.01,1.81,44.75690607734807
2015-09-18,81.22,1.81,44.872928176795575
2015-09-21,81.67,1.81,45.12154696132597
2015-09-22,80.38,1.81,44.40883977900552
2015-09-23,82.02,1.81,45.31491712707182
2015-09-24,80.76,1.81,44.61878453038674
2015-09-25,80.64,1.81,44.552486187845304
2015-09-28,79.32,1.81,43.8232044198895
2015-09-29,80.97,1.81,44.73480662983425
2015-09-30,81.87,1.81,45.23204419889503
2015-10-01,82.77,1.81,45.7292817679558
2015-10-02,84.16,1.81,46.49723756906077
2015-10-05,84.22,1.81,46.53038674033149
2015-10-06,82.88,1.81,45.79005524861878
2015-10-07,83.59,1.81,46.18232044198895
2015-10-08,83.98,1.81,46.39779005524862
2015-10-09,84.25,1.81,46.54696132596685
2015-10-12,84.26,1.81,46.552486187845304
2015-10-13,82.8,1.81,45.74585635359116
2015-10-14,81.83,1.81,45.209944751381215
2015-10-15,83.89,1.81,46.34806629834254
2015-10-16,83.97,1.81,46.392265193370164
2015-10-19,85.7,1.81,47.348066298342545
2015-10-20,85.84,1.81,47.425414364640886
2015-10-21,85.26,1.81,47.10497237569061
2015-10-22,85.85,1.81,47.430939226519335
2015-10-23,85.78,1.81,47.392265193370164
2015-10-26,85.83,1.81,47.41988950276243
2015-10-27,86.14,1.81,47.591160220994475
2015-10-28,85.3,1.81,47.12707182320442
2015-10-29,87.55,1.81,48.37016574585635
2015-10-30,85.19,1.22,69.82786885245902
2015-11-02,87.02,1.22,71.32786885245902
2015-11-03,86.14,1.22,70.60655737704919
2015-11-04,86.18,1.22,70.63934426229508
2015-11-05,86.02,1.22,70.50819672131148
2015-11-06,83.31,1.22,68.28688524590164
2015-11-09,82.72,1.22,67.80327868852459
2015-11-10,83.5,1.22,68.44262295081967
2015-11-11,84.32,1.22,69.11475409836065
2015-11-12,83.96,1.22,68.81967213114754
2015-11-13,84.19,1.22,69.00819672131148
2015-11-16,85.64,1.22,70.19672131147541
2015-11-17,86.5,1.22,70.90163934426229
2015-11-18,87.08,1.22,71.37704918032787
2015-11-19,87.6,1.22,71.80327868852459
2015-11-20,88.66,1.22,72.67213114754098
2015-11-23,88.47,1.22,72.51639344262296
2015-11-24,87.71,1.22,71.89344262295081
2015-11-25,88.65,1.22,72.66393442622952
2015-11-27,89.4,1.22,73.27868852459017
2015-11-30,88.56,1.22,72.59016393442623
2015-12-01,89.88,1.22,73.67213114754098
2015-12-02,88.56,1.22,72.59016393442623
2015-12-03,86.8,1.22,71.14754098360656
2015-12-04,88.95,1.22,72.90983606557377
2015-12-07,88.42,1.22,72.47540983606558
2015-12-08,88.2,1.22,72.29508196721312
2015-12-09,87.62,1.22,71.81967213114754
2015-12-10,87.8,1.22,71.9672131147541
2015-12-11,88.42,1.22,72.47540983606558
2015-12-14,89.54,1.22,73.39344262295083
2015-12-15,90.04,1.22,73.8032786885246
2015-12-16,91.35,1.22,74.87704918032786
2015-12-17,90.35,1.22,74.05737704918033
2015-12-18,89.86,1.22,73.65573770491804
2015-12-21,90.14,1.22,73.88524590163935
2015-12-22,90.56,1.22,74.22950819672131
2015-12-23,90.87,1.22,74.48360655737706
2015-12-24,91.08,1.22,74.65573770491804
2015-12-28,91.67,1.22,75.13934426229508
2015-12-29,92.4,1.22,75.73770491803279
2015-12-30,91.81,1.22,75.25409836065575
2015-12-31,90.81,1.22,74.4344262295082
2016-01-04,90.03,1.22,73.79508196721312
2016-01-05,91.16,1.22,74.72131147540983
2016-01-06,90.69,1.22,74.3360655737705
2016-01-07,90.85,1.22,74.4672131147541
2016-01-08,90.26,1.22,73.98360655737706
2016-01-11,90.56,1.22,74.22950819672131
2016-01-12,90.29,1.22,74.00819672131148
2016-01-13,89.3,1.22,73.19672131147541
2016-01-14,89.39,1.22,73.27049180327869
2016-01-15,90.35,1.22,74.05737704918033
2016-01-19,91.08,1.22,74.65573770491804
2016-01-20,89.37,1.22,73.25409836065575
2016-01-21,89.34,1.22,73.22950819672131
2016-01-22,91.48,1.22,74.98360655737706
2016-01-25,92.53,1.22,75.84426229508198
2016-01-26,94.8,1.22,77.70491803278688
2016-01-27,92.36,1.22,75.70491803278689
2016-01-28,91.93,1.22,75.35245901639345
2016-01-29,93.82,1.22,76.90163934426229
2016-02-01,93.85,1.22,76.92622950819671
2016-02-02,92.41,1.22,75.74590163934427
2016-02-03,92.47,1.22,75.79508196721312
2016-02-04,87.63,1.22,71.82786885245902
2016-02-05,85.56,1.22,70.1311475409836
2016-02-08,84.64,1.22,69.37704918032787
2016-02-09,85.18,1.22,69.81967213114754
2016-02-10,86.22,1.22,70.67213114754098
2016-02-11,84.87,1.22,69.56557377049181
2016-02-12,85.49,1.22,70.07377049180327
2016-02-16,88.32,1.22,72.39344262295081
2016-02-17,88.85,1.22,72.82786885245902
2016-02-18,91.41,1.22,74.92622950819673
2016-02-19,91.6,1.22,75.08196721311475
2016-02-22,92.97,1.22,76.20491803278689
2016-02-23,92.03,1.22,75.4344262295082
2016-02-24,91.21,1.22,74.76229508196721
2016-02-25,92.28,1.22,75.63934426229508
2016-02-26,91.75,0.57,160.96491228070178
2016-02-29,89.94,0.57,157.78947368421055
2016-03-01,93.88,0.57,164.70175438596493
2016-03-02,94.5,0.57,165.78947368421055
2016-03-03,94.09,0.57,165.07017543859652
2016-03-04,93.37,0.57,163.80701754385967
2016-03-07,93.79,0.57,164.54385964912282
2016-03-08,93.97,0.57,164.85964912280704
2016-03-09,94.09,0.57,165.07017543859652
2016-03-10,94.06,0.57,165.01754385964915
2016-03-11,95.54,0.57,167.61403508771932
2016-03-14,96.12,0.57,168.63157894736844
2016-03-15,97.2,0.57,170.5263157894737
2016-03-16,99.38,0.57,174.35087719298247
2016-03-17,100.98,0.57,177.15789473684214
2016-03-18,101.25,0.57,177.63157894736844
2016-03-21,99.5,0.57,174.56140350877195
2016-03-22,99.43,0.57,174.4385964912281
2016-03-23,98.95,0.57,173.5964912280702
2016-03-24,98.31,0.57,172.47368421052633
2016-03-28,99.41,0.57,174.40350877192984
2016-03-29,101.29,0.57,177.70175438596493
2016-03-30,101.48,0.57,178.03508771929828
2016-03-31,102.21,0.57,179.31578947368422
2016-04-01,102.52,0.57,179.859649122807
2016-04-04,102.06,0.57,179.0526315789474
2016-04-05,101.79,0.57,178.57894736842107
2016-04-06,102.3,0.57,179.47368421052633
2016-04-07,101.94,0.57,178.84210526315792
2016-04-08,102.74,0.57,180.24561403508773
2016-04-11,101.25,0.57,177.63157894736844
2016-04-12,101.8,0.57,178.5964912280702
2016-04-13,99.25,0.57,174.12280701754386
2016-04-14,96.13,0.57,168.64912280701756
2016-04-15,97.85,0.57,171.66666666666669
2016-04-18,98.66,0.57,173.08771929824562
2016-04-19,99.05,0.57,173.77192982456143
2016-04-20,97.0,0.57,170.17543859649123
2016-04-21,95.63,0.57,167.7719298245614
2016-04-22,96.41,0.57,169.140350877193
2016-04-25,97.25,0.57,170.61403508771932
2016-04-26,97.52,0.57,171.08771929824562
2016-04-27,96.65,0.57,169.56140350877195
2016-04-28,96.56,0.57,169.40350877192984
2016-04-29,95.71,0.57,167.91228070175438
2016-05-02,97.41,0.57,170.89473684210526
2016-05-03,97.44,0.57,170.94736842105263
2016-05-04,99.18,0.57,174.00000000000003
2016-05-05,100.57,0.57,176.43859649122808
2016-05-06,102.1,0.58,176.0344827586207
2016-05-09,102.63,0.58,176.94827586206898
2016-05-10,102.81,0.58,177.25862068965517
2016-05-11,100.68,0.58,173.58620689655174
2016-05-12,101.87,0.58,175.6379310344828
2016-05-13,102.72,0.58,177.1034482758621
2016-05-16,103.66,0.58,178.72413793103448
2016-05-17,101.13,0.58,174.36206896551724
2016-05-18,99.57,0.58,171.67241379310346
2016-05-19,99.09,0.58,170.84482758620692
2016-05-20,100.0,0.58,172.41379310344828
2016-05-23,99.42,0.58,171.41379310344828
2016-05-24,101.53,0.58,175.05172413793105
2016-05-25,101.2,0.58,174.48275862068968
2016-05-26,100.91,0.58,173.98275862068965
2016-05-27,102.35,0.58,176.4655172413793
2016-05-31,102.99,0.58,177.5689655172414
2016-06-01,102.76,0.58,177.17241379310346
2016-06-02,101.9,0.58,175.6896551724138
2016-06-03,100.25,0.58,172.84482758620692
2016-06-06,98.15,0.58,169.2241379310345
2016-06-07,98.19,0.58,169.29310344827587
2016-06-08,98.14,0.58,169.20689655172416
2016-06-09,98.48,0.58,169.79310344827587
2016-06-10,98.14,0.58,169.20689655172416
2016-06-13,100.36,0.58,173.0344827586207
2016-06-14,100.08,0.58,172.55172413793105
2016-06-15,101.36,0.58,174.75862068965517
2016-06-16,102.17,0.58,176.1551724137931
2016-06-17,101.68,0.58,175.31034482758622
2016-06-20,101.48,0.58,174.96551724137933
2016-06-21,101.76,0.58,175.44827586206898
2016-06-22,101.97,0.58,175.81034482758622
2016-06-23,102.33,0.58,176.43103448275863
2016-06-24,101.11,0.58,174.32758620689657
2016-06-27,102.91,0.58,177.43103448275863
2016-06-28,104.65,0.58,180.43103448275863
2016-06-29,105.3,0.58,181.55172413793105
2016-06-30,106.4,0.58,183.44827586206898
2016-07-01,107.33,0.58,185.05172413793105
2016-07-05,109.3,0.58,188.44827586206898
2016-07-06,109.67,0.58,189.08620689655174
2016-07-07,108.49,0.58,187.05172413793105
2016-07-08,108.01,0.58,186.2241379310345
2016-07-11,107.88,0.58,186.0
2016-07-12,108.53,0.58,187.12068965517244
2016-07-13,108.02,0.58,186.24137931034483
2016-07-14,106.07,0.58,182.8793103448276
2016-07-15,105.36,0.58,181.6551724137931
2016-07-18,105.14,0.58,181.27586206896552
2016-07-19,106.1,0.58,182.93103448275863
2016-07-20,106.01,0.58,182.77586206896555
2016-07-21,105.71,0.58,182.25862068965517
2016-07-22,106.75,0.58,184.05172413793105
2016-07-25,106.45,0.58,183.5344827586207
2016-07-26,105.77,0.58,182.36206896551724
2016-07-27,103.77,0.58,178.91379310344828
2016-07-28,103.8,0.58,178.96551724137933
2016-07-29,106.02,0.59,179.6949152542373
2016-08-01,105.72,0.59,179.18644067796612
2016-08-02,104.24,0.59,176.67796610169492
2016-08-03,103.03,0.59,174.62711864406782
2016-08-04,102.76,0.59,174.16949152542375
2016-08-05,103.2,0.59,174.91525423728814
2016-08-08,103.28,0.59,175.05084745762713
2016-08-09,103.2,0.59,174.91525423728814
2016-08-10,103.0,0.59,174.5762711864407
2016-08-11,101.42,0.59,171.89830508474577
2016-08-12,102.15,0.59,173.135593220339
2016-08-15,97.15,0.59,164.66101694915255
2016-08-16,94.01,0.59,159.33898305084747
2016-08-17,95.02,0.59,161.05084745762713
2016-08-18,94.3,0.59,159.83050847457628
2016-08-19,94.56,0.59,160.27118644067798
2016-08-22,94.36,0.59,159.9322033898305
2016-08-23,94.36,0.59,159.9322033898305
2016-08-24,93.15,0.59,157.8813559322034
2016-08-25,94.38,0.59,159.96610169491527
2016-08-26,93.77,0.59,158.9322033898305
2016-08-29,94.41,0.59,160.01694915254237
2016-08-30,93.88,0.59,159.11864406779662
2016-08-31,93.99,0.59,159.3050847457627
2016-09-01,95.0,0.59,161.0169491525424
2016-09-02,95.83,0.59,162.42372881355934
2016-09-06,95.98,0.59,162.67796610169492
2016-09-07,95.5,0.59,161.86440677966104
2016-09-08,94.99,0.59,161.0
2016-09-09,92.51,0.59,156.79661016949154
2016-09-12,94.07,0.59,159.4406779661017
2016-09-13,91.96,0.59,155.864406779661
2016-09-14,92.97,0.59,157.5762711864407
2016-09-15,92.74,0.59,157.1864406779661
2016-09-16,92.62,0.59,156.98305084745763
2016-09-19,94.27,0.59,159.77966101694915
2016-09-20,94.46,0.59,160.10169491525423
2016-09-21,94.83,0.59,160.72881355932205
2016-09-22,95.88,0.59,162.5084745762712
2016-09-23,96.18,0.59,163.0169491525424
2016-09-26,97.38,0.59,165.05084745762713
2016-09-27,95.95,0.59,162.62711864406782
2016-09-28,97.64,0.59,165.49152542372883
2016-09-29,96.15,0.59,162.96610169491527
2016-09-30,93.99,0.59,159.3050847457627
2016-10-03,92.03,0.59,155.98305084745763
2016-10-04,90.54,0.59,153.4576271186441
2016-10-05,87.69,0.59,148.6271186440678
2016-10-06,86.74,0.59,147.01694915254237
2016-10-07,86.01,0.59,145.77966101694918
2016-10-10,87.08,0.59,147.59322033898306
2016-10-11,85.94,0.59,145.66101694915255
2016-10-12,87.01,0.59,147.47457627118646
2016-10-13,88.89,0.59,150.66101694915255
2016-10-14,89.0,0.59,150.84745762711864
2016-10-17,90.55,0.59,153.47457627118644
2016-10-18,91.91,0.59,155.77966101694915
2016-10-19,91.32,0.59,154.77966101694915
2016-10-20,92.02,0.59,155.96610169491527
2016-10-21,92.26,0.59,156.3728813559322
2016-10-24,92.61,0.59,156.96610169491527
2016-10-25,92.8,0.59,157.28813559322035
2016-10-26,92.56,0.59,156.8813559322034
2016-10-27,89.98,0.59,152.5084745762712
2016-10-28,90.35,1.12,80.66964285714285
2016-10-31,92.75,1.12,82.81249999999999
2016-11-01,92.22,1.12,82.33928571428571
2016-11-02,92.57,1.12,82.6517857142857
2016-11-03,93.68,1.12,83.64285714285714
2016-11-04,94.15,1.12,84.0625
2016-11-07,93.94,1.12,83.87499999999999
2016-11-08,95.23,1.12,85.02678571428571
2016-11-09,93.75,1.12,83.70535714285714
2016-11-10,91.56,1.12,81.75
2016-11-11,91.73,1.12,81.90178571428571
2016-11-14,92.7,1.12,82.76785714285714
2016-11-15,90.0,1.12,80.35714285714285
2016-11-16,90.93,1.12,81.1875
2016-11-17,89.69,1.12,80.08035714285714
2016-11-18,89.05,1.12,79.50892857142856
2016-11-21,89.0,1.12,79.46428571428571
2016-11-22,90.88,1.12,81.14285714285712
2016-11-23,90.85,1.12,81.11607142857142
2016-11-25,91.52,1.12,81.71428571428571
2016-11-28,92.26,1.12,82.375
2016-11-29,93.81,1.12,83.75892857142857
2016-11-30,91.63,1.12,81.81249999999999
2016-12-01,88.9,1.12,79.375
2016-12-02,89.33,1.12,79.75892857142857
2016-12-05,88.87,1.12,79.34821428571428
2016-12-06,88.49,1.12,79.00892857142856
2016-12-07,89.0,1.12,79.46428571428571
2016-12-08,92.13,1.12,82.25892857142856
2016-12-09,93.23,1.12,83.24107142857143
2016-12-12,94.76,1.12,84.60714285714285
2016-12-13,95.63,1.12,85.38392857142856
2016-12-14,94.7,1.12,84.55357142857142
2016-12-15,95.46,1.12,85.23214285714285
2016-12-16,96.71,1.12,86.34821428571428
2016-12-19,96.89,1.12,86.50892857142857
2016-12-20,97.43,1.12,86.99107142857143
2016-12-21,94.33,1.12,84.22321428571428
2016-12-22,95.39,1.12,85.16964285714285
2016-12-23,95.53,1.12,85.29464285714285
2016-12-27,96.33,1.12,86.00892857142856
2016-12-28,95.89,1.12,85.61607142857142
2016-12-29,96.59,1.12,86.24107142857142
2016-12-30,97.92,1.12,87.42857142857142
2017-01-03,97.32,1.12,86.89285714285712
2017-01-04,98.21,1.12,87.68749999999999
2017-01-05,98.08,1.12,87.57142857142856
2017-01-06,98.0,1.12,87.49999999999999
2017-01-09,97.4,1.12,86.96428571428571
2017-01-10,97.5,1.12,87.05357142857142
2017-01-11,94.98,1.12,84.80357142857143
2017-01-12,96.11,1.12,85.81249999999999
2017-01-13,95.12,1.12,84.92857142857143
2017-01-17,96.71,1.12,86.34821428571428
2017-01-18,96.32,1.12,85.99999999999999
2017-01-19,95.26,1.12,85.05357142857143
2017-01-20,95.87,1.12,85.59821428571428
2017-01-23,95.94,1.12,85.66071428571428
2017-01-24,96.65,1.12,86.29464285714285
2017-01-25,96.68,1.12,86.32142857142857
2017-01-26,96.81,1.12,86.4375
2017-01-27,95.73,1.12,85.47321428571428
2017-01-30,94.8,1.12,84.64285714285714
2017-01-31,94.95,1.12,84.77678571428571
2017-02-01,93.78,1.12,83.73214285714285
2017-02-02,97.66,1.12,87.19642857142856
2017-02-03,97.98,1.12,87.48214285714285
2017-02-06,97.82,1.12,87.3392857142857
2017-02-07,97.37,1.12,86.9375
2017-02-08,97.73,1.12,87.25892857142857
2017-02-09,97.9,1.12,87.41071428571428
2017-02-10,98.51,1.12,87.95535714285714
2017-02-13,98.41,1.12,87.86607142857142
2017-02-14,98.79,1.12,88.20535714285714
2017-02-15,98.21,1.12,87.68749999999999
2017-02-16,99.47,1.12,88.81249999999999
2017-02-17,99.62,1.12,88.94642857142857
2017-02-21,100.55,1.12,89.77678571428571
2017-02-22,100.35,1.12,89.59821428571428
2017-02-23,101.56,1.12,90.67857142857142
2017-02-24,102.05,0.4,255.12499999999997
2017-02-27,102.71,0.4,256.775
2017-02-28,102.73,0.4,256.825
2017-03-01,102.57,0.4,256.42499999999995
2017-03-02,101.38,0.4,253.45
2017-03-03,101.09,0.4,252.725
2017-03-06,100.74,0.4,251.84999999999997
2017-03-07,100.78,0.4,251.95
2017-03-08,99.96,0.4,249.89999999999998
2017-03-09,98.13,0.4,245.325
2017-03-10,97.15,0.4,242.875
2017-03-13,97.76,0.4,244.4
2017-03-14,98.89,0.4,247.225
2017-03-15,101.13,0.4,252.825
2017-03-16,101.22,0.4,253.04999999999998
2017-03-17,101.78,0.4,254.45
2017-03-20,101.16,0.4,252.89999999999998
2017-03-21,101.15,0.4,252.875
2017-03-22,101.27,0.4,253.17499999999998
2017-03-23,101.91,0.4,254.77499999999998
2017-03-24,101.91,0.4,254.77499999999998
2017-03-27,101.16,0.4,252.89999999999998
2017-03-28,101.02,0.4,252.54999999999998
2017-03-29,102.03,0.4,255.075
2017-03-30,101.78,0.4,254.45
2017-03-31,101.74,0.4,254.34999999999997
2017-04-03,101.77,0.4,254.42499999999998
2017-04-04,102.55,0.4,256.375
2017-04-05,102.73,0.4,256.825
2017-04-06,102.79,0.4,256.975
2017-04-07,101.93,0.4,254.82500000000002
2017-04-10,102.74,0.4,256.84999999999997
2017-04-11,102.85,0.4,257.12499999999994
2017-04-12,101.83,0.4,254.575
2017-04-13,101.09,0.4,252.725
2017-04-17,101.72,0.4,254.29999999999998
2017-04-18,101.9,0.4,254.75
2017-04-19,101.39,0.4,253.475
2017-04-20,101.56,0.4,253.9
2017-04-21,101.27,0.4,253.17499999999998
2017-04-24,101.33,0.4,253.325
2017-04-25,101.47,0.4,253.67499999999998
2017-04-26,101.0,0.4,252.5
2017-04-27,98.0,0.36,272.22222222222223
2017-04-28,99.21,0.36,275.5833333333333
2017-05-01,99.61,0.36,276.69444444444446
2017-05-02,99.57,0.36,276.5833333333333
2017-05-03,98.44,0.36,273.44444444444446
2017-05-04,99.02,0.36,275.05555555555554
2017-05-05,100.05,0.36,277.9166666666667
2017-05-08,99.41,0.36,276.1388888888889
2017-05-09,98.76,0.36,274.33333333333337
2017-05-10,98.7,0.36,274.1666666666667
2017-05-11,98.79,0.36,274.4166666666667
2017-05-12,98.34,0.36,273.1666666666667
2017-05-15,99.15,0.36,275.4166666666667
2017-05-16,98.7,0.36,274.1666666666667
2017-05-17,99.33,0.36,275.9166666666667
2017-05-18,99.89,0.36,277.47222222222223
2017-05-19,100.0,0.36,277.77777777777777
2017-05-22,100.06,0.36,277.94444444444446
2017-05-23,100.11,0.36,278.0833333333333
2017-05-24,100.53,0.36,279.25
2017-05-25,100.79,0.36,279.97222222222223
2017-05-26,101.13,0.36,280.9166666666667
2017-05-30,101.05,0.36,280.69444444444446
2017-05-31,101.94,0.36,283.1666666666667
2017-06-01,102.2,0.36,283.8888888888889
2017-06-02,104.29,0.36,289.69444444444446
2017-06-05,105.57,0.36,293.25
2017-06-06,105.02,0.36,291.72222222222223
2017-06-07,106.79,0.36,296.6388888888889
2017-06-08,107.37,0.36,298.25
2017-06-09,107.2,0.36,297.77777777777777
2017-06-12,107.4,0.36,298.33333333333337
2017-06-13,108.16,0.36,300.44444444444446
2017-06-14,108.88,0.36,302.44444444444446
2017-06-15,110.0,0.36,305.55555555555554
2017-06-16,110.04,0.36,305.6666666666667
2017-06-19,110.32,0.36,306.44444444444446
2017-06-20,109.87,0.36,305.19444444444446
2017-06-21,110.19,0.36,306.0833333333333
2017-06-22,109.3,0.36,303.61111111111114
2017-06-23,109.18,0.36,303.2777777777778
2017-06-26,108.6,0.36,301.6666666666667
2017-06-27,106.72,0.36,296.44444444444446
2017-06-28,106.25,0.36,295.1388888888889
2017-06-29,105.6,0.36,293.3333333333333
2017-06-30,105.38,0.36,292.72222222222223
2017-07-03,105.9,0.36,294.1666666666667
2017-07-05,105.32,0.36,292.55555555555554
2017-07-06,101.55,0.36,282.0833333333333
2017-07-07,102.37,0.36,284.36111111111114
2017-07-10,100.63,0.36,279.52777777777777
2017-07-11,99.59,0.36,276.6388888888889
2017-07-12,99.83,0.36,277.30555555555554
2017-07-13,99.74,0.36,277.05555555555554
2017-07-14,100.41,0.36,278.9166666666667
2017-07-17,101.24,0.36,281.22222222222223
2017-07-18,100.92,0.36,280.33333333333337
2017-07-19,101.3,0.36,281.3888888888889
2017-07-20,101.01,0.36,280.58333333333337
2017-07-21,101.19,0.36,281.0833333333333
2017-07-24,102.11,0.36,283.6388888888889
2017-07-25,101.41,0.36,281.69444444444446
2017-07-26,102.24,0.36,284.0
2017-07-27,102.9,0.42,245.00000000000003
2017-07-28,103.71,0.42,246.92857142857142
2017-07-31,103.53,0.42,246.5
2017-08-01,103.88,0.42,247.33333333333334
2017-08-02,103.85,0.42,247.26190476190476
2017-08-03,103.94,0.42,247.47619047619048
2017-08-04,103.76,0.42,247.04761904761907
2017-08-07,104.02,0.42,247.66666666666666
2017-08-08,104.36,0.42,248.47619047619048
2017-08-09,105.09,0.42,250.21428571428572
2017-08-10,104.48,0.42,248.7619047619048
2017-08-11,104.02,0.42,247.66666666666666
2017-08-14,106.2,0.42,252.85714285714286
2017-08-15,107.1,0.42,255.0
2017-08-16,106.69,0.42,254.02380952380952
2017-08-17,106.52,0.42,253.61904761904762
2017-08-18,105.77,0.42,251.83333333333334
2017-08-21,107.45,0.42,255.83333333333334
2017-08-22,106.89,0.42,254.5
2017-08-23,107.62,0.42,256.23809523809524
2017-08-24,107.47,0.42,255.88095238095238
2017-08-25,107.09,0.42,254.97619047619048
2017-08-28,106.33,0.42,253.16666666666669
2017-08-29,105.78,0.42,251.85714285714286
2017-08-30,106.62,0.42,253.8571428571429
2017-08-31,106.46,0.42,253.47619047619048
2017-09-01,106.22,0.42,252.9047619047619
2017-09-05,106.49,0.42,253.54761904761904
2017-09-06,106.37,0.42,253.2619047619048
2017-09-07,107.03,0.42,254.83333333333334
2017-09-08,107.94,0.42,257.0
2017-09-11,109.11,0.42,259.7857142857143
2017-09-12,107.06,0.42,254.90476190476193
2017-09-13,106.25,0.42,252.97619047619048
2017-09-14,107.01,0.42,254.7857142857143
2017-09-15,108.22,0.42,257.6666666666667
2017-09-18,108.26,0.42,257.76190476190476
2017-09-19,107.7,0.42,256.42857142857144
2017-09-20,107.3,0.42,255.47619047619048
2017-09-21,107.27,0.42,255.4047619047619
2017-09-22,107.16,0.42,255.14285714285714
2017-09-25,106.91,0.42,254.54761904761904
2017-09-26,107.11,0.42,255.02380952380952
2017-09-27,106.05,0.42,252.5
2017-09-28,105.99,0.42,252.35714285714286
2017-09-29,106.88,0.42,254.47619047619048
2017-10-02,107.2,0.42,255.23809523809524
2017-10-03,107.18,0.42,255.1904761904762
2017-10-04,107.88,0.42,256.85714285714283
2017-10-05,108.26,0.42,257.76190476190476
2017-10-06,107.93,0.42,256.9761904761905
2017-10-09,108.34,0.42,257.95238095238096
2017-10-10,108.52,0.42,258.3809523809524
2017-10-11,108.8,0.42,259.04761904761904
2017-10-12,108.66,0.42,258.7142857142857
2017-10-13,108.78,0.42,259.0
2017-10-16,107.55,0.42,256.07142857142856
2017-10-17,107.16,0.42,255.14285714285714
2017-10-18,105.82,0.42,251.95238095238093
2017-10-19,105.09,0.42,250.21428571428572
2017-10-20,104.81,0.42,249.54761904761907
2017-10-23,104.41,0.42,248.5952380952381
2017-10-24,104.16,0.42,248.0
2017-10-25,104.22,0.42,248.14285714285714
2017-10-26,99.72,1.0,99.72
2017-10-27,100.55,1.0,100.55
2017-10-30,101.99,1.0,101.99
2017-10-31,102.35,1.0,102.35
2017-11-01,103.11,1.0,103.11
2017-11-02,102.17,1.0,102.17
2017-11-03,103.39,1.0,103.39
2017-11-06,104.28,1.0,104.28
2017-11-07,105.03,1.0,105.03
2017-11-08,105.61,1.0,105.61
2017-11-09,105.61,1.0,105.61
2017-11-10,105.47,1.0,105.47
2017-11-13,106.03,1.0,106.03
2017-11-14,103.94,1.0,103.94
2017-11-15,102.2,1.0,102.2
2017-11-16,103.14,1.0,103.14
2017-11-17,102.36,1.0,102.36
2017-11-20,102.78,1.0,102.78
2017-11-21,104.59,1.0,104.59
2017-11-22,104.12,1.0,104.12
2017-11-24,104.16,1.0,104.16
2017-11-27,103.29,1.0,103.29
2017-11-28,102.87,1.0,102.87
2017-11-29,102.25,1.0,102.25
2017-11-30,102.44,1.0,102.44
2017-12-01,102.84,1.0,102.84
2017-12-04,102.52,1.0,102.52
2017-12-05,101.41,1.0,101.41
2017-12-06,102.33,1.0,102.33
2017-12-07,102.27,1.0,102.27
2017-12-08,103.13,1.0,103.13
2017-12-11,102.88,1.0,102.88
2017-12-12,103.88,1.0,103.88
2017-12-13,102.57,1.0,102.57
2017-12-14,102.45,1.0,102.45
2017-12-15,103.1,1.0,103.1
2017-12-18,102.95,1.0,102.95
2017-12-19,99.5,1.0,99.5
