date,HST,HST_EPS,PE Ratio
2015-03-05,20.66,0.23,89.82608695652173
2015-03-06,20.28,0.23,88.17391304347827
2015-03-09,20.43,0.23,88.82608695652173
2015-03-10,20.26,0.23,88.08695652173914
2015-03-11,20.39,0.23,88.65217391304348
2015-03-12,20.85,0.23,90.65217391304348
2015-03-13,20.8,0.23,90.43478260869566
2015-03-16,21.03,0.23,91.43478260869566
2015-03-17,21.06,0.23,91.56521739130434
2015-03-18,21.38,0.23,92.95652173913042
2015-03-19,21.23,0.23,92.30434782608695
2015-03-20,21.72,0.23,94.43478260869564
2015-03-23,21.52,0.23,93.56521739130434
2015-03-24,21.15,0.23,91.95652173913042
2015-03-25,20.51,0.23,89.17391304347827
2015-03-26,20.28,0.23,88.17391304347827
2015-03-27,20.04,0.23,87.13043478260869
2015-03-30,20.35,0.23,88.47826086956522
2015-03-31,20.18,0.23,87.73913043478261
2015-04-01,20.26,0.23,88.08695652173914
2015-04-02,20.49,0.23,89.08695652173913
2015-04-06,20.34,0.23,88.43478260869564
2015-04-07,20.0,0.23,86.95652173913044
2015-04-08,20.19,0.23,87.78260869565217
2015-04-09,19.92,0.23,86.60869565217392
2015-04-10,19.93,0.23,86.65217391304347
2015-04-13,20.23,0.23,87.95652173913044
2015-04-14,19.96,0.23,86.78260869565217
2015-04-15,19.93,0.23,86.65217391304347
2015-04-16,20.24,0.23,87.99999999999999
2015-04-17,20.6,0.23,89.56521739130434
2015-04-20,20.6,0.23,89.56521739130434
2015-04-21,20.55,0.23,89.34782608695652
2015-04-22,20.62,0.23,89.65217391304348
2015-04-23,20.68,0.23,89.91304347826086
2015-04-24,20.69,0.23,89.95652173913044
2015-04-27,20.63,0.23,89.69565217391303
2015-04-28,20.4,0.23,88.69565217391303
2015-04-29,20.27,0.23,88.13043478260869
2015-04-30,20.14,0.23,87.56521739130434
2015-05-01,20.32,0.13,156.3076923076923
2015-05-04,20.32,0.13,156.3076923076923
2015-05-05,19.83,0.13,152.53846153846152
2015-05-06,19.45,0.13,149.6153846153846
2015-05-07,19.8,0.13,152.30769230769232
2015-05-08,20.32,0.13,156.3076923076923
2015-05-11,20.14,0.13,154.92307692307693
2015-05-12,20.11,0.13,154.69230769230768
2015-05-13,19.99,0.13,153.76923076923075
2015-05-14,20.4,0.13,156.9230769230769
2015-05-15,20.6,0.13,158.46153846153848
2015-05-18,20.55,0.13,158.07692307692307
2015-05-19,20.61,0.13,158.53846153846152
2015-05-20,20.33,0.13,156.38461538461536
2015-05-21,20.22,0.13,155.53846153846152
2015-05-22,20.09,0.13,154.53846153846152
2015-05-26,20.02,0.13,154.0
2015-05-27,20.18,0.13,155.23076923076923
2015-05-28,20.09,0.13,154.53846153846152
2015-05-29,19.92,0.13,153.23076923076923
2015-06-01,20.27,0.13,155.9230769230769
2015-06-02,20.23,0.13,155.6153846153846
2015-06-03,20.1,0.13,154.6153846153846
2015-06-04,19.87,0.13,152.84615384615384
2015-06-05,19.57,0.13,150.53846153846155
2015-06-08,19.4,0.13,149.23076923076923
2015-06-09,19.43,0.13,149.46153846153845
2015-06-10,19.56,0.13,150.46153846153845
2015-06-11,19.71,0.13,151.6153846153846
2015-06-12,19.92,0.13,153.23076923076923
2015-06-15,19.71,0.13,151.6153846153846
2015-06-16,19.95,0.13,153.46153846153845
2015-06-17,20.11,0.13,154.69230769230768
2015-06-18,20.52,0.13,157.84615384615384
2015-06-19,20.41,0.13,157.0
2015-06-22,20.47,0.13,157.46153846153845
2015-06-23,20.29,0.13,156.07692307692307
2015-06-24,20.73,0.13,159.46153846153845
2015-06-25,20.3,0.13,156.15384615384616
2015-06-26,20.14,0.13,154.92307692307693
2015-06-29,19.56,0.13,150.46153846153845
2015-06-30,19.83,0.13,152.53846153846152
2015-07-01,20.4,0.13,156.9230769230769
2015-07-02,20.51,0.13,157.76923076923077
2015-07-06,20.56,0.13,158.15384615384613
2015-07-07,20.94,0.13,161.0769230769231
2015-07-08,20.65,0.13,158.84615384615384
2015-07-09,20.56,0.13,158.15384615384613
2015-07-10,20.65,0.13,158.84615384615384
2015-07-13,20.76,0.13,159.6923076923077
2015-07-14,20.91,0.13,160.84615384615384
2015-07-15,21.09,0.13,162.23076923076923
2015-07-16,21.29,0.13,163.76923076923075
2015-07-17,21.2,0.13,163.07692307692307
2015-07-20,21.13,0.13,162.53846153846152
2015-07-21,20.93,0.13,161.0
2015-07-22,20.9,0.13,160.76923076923075
2015-07-23,20.16,0.13,155.07692307692307
2015-07-24,19.73,0.13,151.76923076923077
2015-07-27,19.71,0.13,151.6153846153846
2015-07-28,20.06,0.13,154.3076923076923
2015-07-29,20.43,0.13,157.15384615384616
2015-07-30,19.55,0.13,150.3846153846154
2015-07-31,19.38,0.19,102.0
2015-08-03,19.35,0.19,101.8421052631579
2015-08-04,19.19,0.19,101.0
2015-08-05,18.83,0.19,99.10526315789473
2015-08-06,18.95,0.19,99.73684210526315
2015-08-07,18.97,0.19,99.84210526315789
2015-08-10,19.2,0.19,101.05263157894737
2015-08-11,19.16,0.19,100.84210526315789
2015-08-12,19.13,0.19,100.68421052631578
2015-08-13,19.24,0.19,101.26315789473684
2015-08-14,19.27,0.19,101.42105263157895
2015-08-17,19.6,0.19,103.15789473684211
2015-08-18,19.61,0.19,103.21052631578947
2015-08-19,19.15,0.19,100.78947368421052
2015-08-20,18.72,0.19,98.52631578947367
2015-08-21,18.29,0.19,96.26315789473684
2015-08-24,17.56,0.19,92.42105263157895
2015-08-25,17.0,0.19,89.47368421052632
2015-08-26,17.71,0.19,93.21052631578948
2015-08-27,18.17,0.19,95.63157894736842
2015-08-28,18.28,0.19,96.21052631578948
2015-08-31,17.73,0.19,93.3157894736842
2015-09-01,17.33,0.19,91.21052631578947
2015-09-02,17.46,0.19,91.89473684210526
2015-09-03,17.56,0.19,92.42105263157895
2015-09-04,17.2,0.19,90.52631578947368
2015-09-08,17.58,0.19,92.52631578947367
2015-09-09,17.33,0.19,91.21052631578947
2015-09-10,17.34,0.19,91.26315789473684
2015-09-11,17.74,0.19,93.36842105263158
2015-09-14,17.68,0.19,93.05263157894737
2015-09-15,17.27,0.19,90.89473684210526
2015-09-16,17.41,0.19,91.63157894736842
2015-09-17,17.42,0.19,91.6842105263158
2015-09-18,16.53,0.19,87.0
2015-09-21,16.62,0.19,87.47368421052632
2015-09-22,16.04,0.19,84.42105263157895
2015-09-23,16.17,0.19,85.10526315789474
2015-09-24,16.05,0.19,84.47368421052632
2015-09-25,16.25,0.19,85.52631578947368
2015-09-28,15.65,0.19,82.36842105263158
2015-09-29,15.39,0.19,81.0
2015-09-30,15.81,0.19,83.21052631578948
2015-10-01,16.07,0.19,84.57894736842105
2015-10-02,16.25,0.19,85.52631578947368
2015-10-05,16.65,0.19,87.63157894736841
2015-10-06,17.07,0.19,89.84210526315789
2015-10-07,17.65,0.19,92.89473684210526
2015-10-08,17.85,0.19,93.94736842105264
2015-10-09,17.63,0.19,92.78947368421052
2015-10-12,17.65,0.19,92.89473684210526
2015-10-13,17.38,0.19,91.47368421052632
2015-10-14,17.28,0.19,90.94736842105263
2015-10-15,17.69,0.19,93.10526315789474
2015-10-16,17.57,0.19,92.47368421052632
2015-10-19,17.69,0.19,93.10526315789474
2015-10-20,17.69,0.19,93.10526315789474
2015-10-21,17.12,0.19,90.10526315789474
2015-10-22,17.57,0.19,92.47368421052632
2015-10-23,16.54,0.19,87.05263157894737
2015-10-26,16.3,0.19,85.78947368421053
2015-10-27,16.27,0.19,85.63157894736842
2015-10-28,16.56,0.19,87.1578947368421
2015-10-29,17.24,0.19,90.73684210526315
2015-10-30,17.33,0.1,173.29999999999998
2015-11-02,17.6,0.1,176.0
2015-11-03,17.51,0.1,175.1
2015-11-04,17.61,0.1,176.1
2015-11-05,17.83,0.1,178.29999999999998
2015-11-06,17.48,0.1,174.79999999999998
2015-11-09,17.14,0.1,171.4
2015-11-10,17.21,0.1,172.1
2015-11-11,17.15,0.1,171.49999999999997
2015-11-12,17.04,0.1,170.39999999999998
2015-11-13,16.6,0.1,166.0
2015-11-16,16.7,0.1,166.99999999999997
2015-11-17,16.39,0.1,163.9
2015-11-18,16.48,0.1,164.79999999999998
2015-11-19,16.24,0.1,162.39999999999998
2015-11-20,16.11,0.1,161.1
2015-11-23,16.26,0.1,162.6
2015-11-24,16.24,0.1,162.39999999999998
2015-11-25,16.52,0.1,165.2
2015-11-27,16.62,0.1,166.2
2015-11-30,16.6,0.1,166.0
2015-12-01,16.85,0.1,168.5
2015-12-02,16.4,0.1,163.99999999999997
2015-12-03,15.99,0.1,159.9
2015-12-04,16.34,0.1,163.39999999999998
2015-12-07,15.91,0.1,159.1
2015-12-08,16.0,0.1,160.0
2015-12-09,15.87,0.1,158.7
2015-12-10,16.13,0.1,161.29999999999998
2015-12-11,15.81,0.1,158.1
2015-12-14,15.71,0.1,157.1
2015-12-15,15.87,0.1,158.7
2015-12-16,16.02,0.1,160.2
2015-12-17,15.75,0.1,157.5
2015-12-18,15.33,0.1,153.29999999999998
2015-12-21,15.2,0.1,151.99999999999997
2015-12-22,15.43,0.1,154.29999999999998
2015-12-23,15.96,0.1,159.6
2015-12-24,15.95,0.1,159.49999999999997
2015-12-28,15.78,0.1,157.79999999999998
2015-12-29,15.93,0.1,159.29999999999998
2015-12-30,15.76,0.1,157.6
2015-12-31,15.34,0.1,153.39999999999998
2016-01-04,15.16,0.1,151.6
2016-01-05,15.39,0.1,153.9
2016-01-06,15.07,0.1,150.7
2016-01-07,14.55,0.1,145.5
2016-01-08,14.51,0.1,145.1
2016-01-11,14.75,0.1,147.5
2016-01-12,14.33,0.1,143.29999999999998
2016-01-13,13.46,0.1,134.6
2016-01-14,13.78,0.1,137.79999999999998
2016-01-15,13.16,0.1,131.6
2016-01-19,12.82,0.1,128.2
2016-01-20,12.83,0.1,128.29999999999998
2016-01-21,13.5,0.1,135.0
2016-01-22,13.8,0.1,138.0
2016-01-25,13.57,0.1,135.7
2016-01-26,13.87,0.1,138.7
2016-01-27,13.55,0.1,135.5
2016-01-28,13.19,0.1,131.89999999999998
2016-01-29,13.85,0.1,138.5
2016-02-01,13.71,0.1,137.1
2016-02-02,13.23,0.1,132.29999999999998
2016-02-03,13.64,0.1,136.4
2016-02-04,14.2,0.1,141.99999999999997
2016-02-05,14.15,0.1,141.5
2016-02-08,13.76,0.1,137.6
2016-02-09,13.85,0.1,138.5
2016-02-10,14.08,0.1,140.79999999999998
2016-02-11,13.88,0.1,138.8
2016-02-12,14.42,0.1,144.2
2016-02-16,14.84,0.1,148.39999999999998
2016-02-17,14.97,0.1,149.7
2016-02-18,15.32,0.1,153.2
2016-02-19,15.06,0.1,150.6
2016-02-22,15.32,0.2,76.6
2016-02-23,14.96,0.2,74.8
2016-02-24,15.05,0.2,75.25
2016-02-25,15.51,0.2,77.55
2016-02-26,15.39,0.2,76.95
2016-02-29,15.31,0.2,76.55
2016-03-01,15.85,0.2,79.25
2016-03-02,15.95,0.2,79.74999999999999
2016-03-03,16.11,0.2,80.55
2016-03-04,16.49,0.2,82.44999999999999
2016-03-07,16.84,0.2,84.19999999999999
2016-03-08,16.27,0.2,81.35
2016-03-09,16.17,0.2,80.85000000000001
2016-03-10,16.05,0.2,80.25
2016-03-11,16.63,0.2,83.14999999999999
2016-03-14,16.87,0.2,84.35
2016-03-15,16.56,0.2,82.79999999999998
2016-03-16,16.91,0.2,84.55
2016-03-17,16.75,0.2,83.75
2016-03-18,16.97,0.2,84.85
2016-03-21,16.82,0.2,84.1
2016-03-22,16.48,0.2,82.39999999999999
2016-03-23,16.18,0.2,80.89999999999999
2016-03-24,16.18,0.2,80.89999999999999
2016-03-28,16.34,0.2,81.69999999999999
2016-03-29,16.46,0.2,82.3
2016-03-30,16.46,0.2,82.3
2016-03-31,16.7,0.2,83.49999999999999
2016-04-01,16.06,0.2,80.29999999999998
2016-04-04,15.68,0.2,78.39999999999999
2016-04-05,15.44,0.2,77.19999999999999
2016-04-06,15.48,0.2,77.39999999999999
2016-04-07,15.29,0.2,76.44999999999999
2016-04-08,15.26,0.2,76.3
2016-04-11,15.53,0.2,77.64999999999999
2016-04-12,15.86,0.2,79.3
2016-04-13,16.1,0.2,80.5
2016-04-14,16.09,0.2,80.44999999999999
2016-04-15,16.21,0.2,81.05
2016-04-18,15.86,0.2,79.3
2016-04-19,15.86,0.2,79.3
2016-04-20,15.54,0.2,77.69999999999999
2016-04-21,15.59,0.2,77.94999999999999
2016-04-22,15.34,0.2,76.69999999999999
2016-04-25,15.27,0.2,76.35
2016-04-26,15.51,0.2,77.55
2016-04-27,15.94,0.2,79.69999999999999
2016-04-28,15.82,0.2,79.1
2016-04-29,15.82,0.19,83.26315789473685
2016-05-02,16.01,0.19,84.26315789473685
2016-05-03,16.11,0.19,84.78947368421052
2016-05-04,16.16,0.19,85.05263157894737
2016-05-05,16.18,0.19,85.15789473684211
2016-05-06,16.36,0.19,86.10526315789474
2016-05-09,16.41,0.19,86.36842105263158
2016-05-10,16.67,0.19,87.73684210526316
2016-05-11,16.07,0.19,84.57894736842105
2016-05-12,15.89,0.19,83.63157894736842
2016-05-13,15.61,0.19,82.1578947368421
2016-05-16,15.63,0.19,82.26315789473685
2016-05-17,15.49,0.19,81.52631578947368
2016-05-18,15.0,0.19,78.94736842105263
2016-05-19,14.66,0.19,77.15789473684211
2016-05-20,14.58,0.19,76.73684210526315
2016-05-23,14.78,0.19,77.78947368421052
2016-05-24,15.07,0.19,79.3157894736842
2016-05-25,15.35,0.19,80.78947368421052
2016-05-26,15.2,0.19,80.0
2016-05-27,15.3,0.19,80.52631578947368
2016-05-31,15.4,0.19,81.05263157894737
2016-06-01,15.44,0.19,81.26315789473684
2016-06-02,15.77,0.19,83.0
2016-06-03,15.65,0.19,82.36842105263158
2016-06-06,15.68,0.19,82.52631578947368
2016-06-07,15.74,0.19,82.84210526315789
2016-06-08,15.69,0.19,82.57894736842105
2016-06-09,15.59,0.19,82.05263157894737
2016-06-10,15.4,0.19,81.05263157894737
2016-06-13,15.38,0.19,80.94736842105263
2016-06-14,15.54,0.19,81.78947368421052
2016-06-15,15.98,0.19,84.10526315789474
2016-06-16,16.04,0.19,84.42105263157895
2016-06-17,16.44,0.19,86.52631578947368
2016-06-20,16.55,0.19,87.10526315789474
2016-06-21,16.65,0.19,87.63157894736841
2016-06-22,16.8,0.19,88.42105263157895
2016-06-23,16.95,0.19,89.21052631578947
2016-06-24,15.7,0.19,82.63157894736841
2016-06-27,14.79,0.19,77.84210526315789
2016-06-28,15.15,0.19,79.73684210526316
2016-06-29,16.05,0.19,84.47368421052632
2016-06-30,16.21,0.19,85.31578947368422
2016-07-01,16.45,0.19,86.57894736842105
2016-07-05,16.09,0.19,84.6842105263158
2016-07-06,16.26,0.19,85.57894736842105
2016-07-07,16.41,0.19,86.36842105263158
2016-07-08,16.76,0.19,88.21052631578948
2016-07-11,16.99,0.19,89.42105263157895
2016-07-12,17.16,0.19,90.3157894736842
2016-07-13,16.48,0.19,86.73684210526316
2016-07-14,16.71,0.19,87.94736842105263
2016-07-15,16.98,0.19,89.36842105263158
2016-07-18,17.09,0.19,89.94736842105263
2016-07-19,17.25,0.19,90.78947368421052
2016-07-20,17.12,0.19,90.10526315789474
2016-07-21,17.51,0.19,92.15789473684211
2016-07-22,17.91,0.19,94.26315789473684
2016-07-25,17.96,0.19,94.52631578947368
2016-07-26,17.6,0.19,92.63157894736842
2016-07-27,17.14,0.19,90.21052631578948
2016-07-28,17.28,0.19,90.94736842105263
2016-07-29,17.74,0.25,70.96
2016-08-01,17.89,0.25,71.56
2016-08-02,17.44,0.25,69.76
2016-08-03,17.55,0.25,70.2
2016-08-04,17.38,0.25,69.52
2016-08-05,17.84,0.25,71.36
2016-08-08,18.24,0.25,72.96
2016-08-09,18.18,0.25,72.72
2016-08-10,18.2,0.25,72.8
2016-08-11,17.99,0.25,71.96
2016-08-12,18.02,0.25,72.08
2016-08-15,18.18,0.25,72.72
2016-08-16,18.15,0.25,72.6
2016-08-17,17.93,0.25,71.72
2016-08-18,18.1,0.25,72.4
2016-08-19,18.2,0.25,72.8
2016-08-22,18.37,0.25,73.48
2016-08-23,18.31,0.25,73.24
2016-08-24,18.27,0.25,73.08
2016-08-25,18.14,0.25,72.56
2016-08-26,17.96,0.25,71.84
2016-08-29,18.01,0.25,72.04
2016-08-30,18.09,0.25,72.36
2016-08-31,17.82,0.25,71.28
2016-09-01,17.57,0.25,70.28
2016-09-02,17.41,0.25,69.64
2016-09-06,17.07,0.25,68.28
2016-09-07,17.06,0.25,68.24
2016-09-08,16.81,0.25,67.24
2016-09-09,16.2,0.25,64.8
2016-09-12,16.19,0.25,64.76
2016-09-13,16.02,0.25,64.08
2016-09-14,16.18,0.25,64.72
2016-09-15,16.1,0.25,64.4
2016-09-16,16.0,0.25,64.0
2016-09-19,16.02,0.25,64.08
2016-09-20,16.03,0.25,64.12
2016-09-21,15.98,0.25,63.92
2016-09-22,16.31,0.25,65.24
2016-09-23,16.25,0.25,65.0
2016-09-26,16.01,0.25,64.04
2016-09-27,15.74,0.25,62.96
2016-09-28,15.6,0.25,62.4
2016-09-29,15.65,0.25,62.6
2016-09-30,15.57,0.25,62.28
2016-10-03,15.58,0.25,62.32
2016-10-04,15.44,0.25,61.76
2016-10-05,15.41,0.25,61.64
2016-10-06,15.55,0.25,62.2
2016-10-07,15.49,0.25,61.96
2016-10-10,15.69,0.25,62.76
2016-10-11,15.45,0.25,61.8
2016-10-12,15.53,0.25,62.12
2016-10-13,15.51,0.25,62.04
2016-10-14,15.44,0.25,61.76
2016-10-17,15.49,0.25,61.96
2016-10-18,15.7,0.25,62.8
2016-10-19,15.72,0.25,62.88
2016-10-20,15.51,0.25,62.04
2016-10-21,15.47,0.25,61.88
2016-10-24,15.54,0.25,62.16
2016-10-25,15.4,0.25,61.6
2016-10-26,15.01,0.25,60.04
2016-10-27,14.89,0.25,59.56
2016-10-28,15.0,0.25,60.0
2016-10-31,15.48,0.25,61.92
2016-11-01,15.26,0.25,61.04
2016-11-02,15.24,0.11,138.54545454545453
2016-11-03,14.83,0.11,134.8181818181818
2016-11-04,15.16,0.11,137.8181818181818
2016-11-07,15.71,0.11,142.8181818181818
2016-11-08,15.97,0.11,145.1818181818182
2016-11-09,16.11,0.11,146.45454545454544
2016-11-10,16.07,0.11,146.0909090909091
2016-11-11,16.48,0.11,149.8181818181818
2016-11-14,17.38,0.11,158.0
2016-11-15,17.12,0.11,155.63636363636365
2016-11-16,16.98,0.11,154.36363636363637
2016-11-17,16.69,0.11,151.72727272727275
2016-11-18,16.41,0.11,149.1818181818182
2016-11-21,16.68,0.11,151.63636363636363
2016-11-22,16.93,0.11,153.9090909090909
2016-11-23,16.89,0.11,153.54545454545456
2016-11-25,16.94,0.11,154.0
2016-11-28,16.97,0.11,154.27272727272725
2016-11-29,17.3,0.11,157.27272727272728
2016-11-30,17.84,0.11,162.1818181818182
2016-12-01,18.14,0.11,164.9090909090909
2016-12-02,17.74,0.11,161.27272727272725
2016-12-05,18.27,0.11,166.0909090909091
2016-12-06,18.48,0.11,168.0
2016-12-07,18.92,0.11,172.00000000000003
2016-12-08,19.01,0.11,172.81818181818184
2016-12-09,19.18,0.11,174.36363636363637
2016-12-12,18.99,0.11,172.63636363636363
2016-12-13,19.05,0.11,173.1818181818182
2016-12-14,18.87,0.11,171.54545454545456
2016-12-15,18.92,0.11,172.00000000000003
2016-12-16,19.01,0.11,172.81818181818184
2016-12-19,19.18,0.11,174.36363636363637
2016-12-20,19.12,0.11,173.8181818181818
2016-12-21,19.17,0.11,174.27272727272728
2016-12-22,18.8,0.11,170.9090909090909
2016-12-23,18.93,0.11,172.0909090909091
2016-12-27,18.96,0.11,172.36363636363637
2016-12-28,18.57,0.11,168.8181818181818
2016-12-29,18.75,0.11,170.45454545454547
2016-12-30,18.84,0.11,171.27272727272728
2017-01-03,19.13,0.11,173.9090909090909
2017-01-04,19.34,0.11,175.8181818181818
2017-01-05,18.5,0.11,168.1818181818182
2017-01-06,18.25,0.11,165.9090909090909
2017-01-09,18.2,0.11,165.45454545454544
2017-01-10,18.03,0.11,163.9090909090909
2017-01-11,18.18,0.11,165.27272727272728
2017-01-12,18.02,0.11,163.8181818181818
2017-01-13,18.26,0.11,166.0
2017-01-17,18.15,0.11,165.0
2017-01-18,18.31,0.11,166.45454545454544
2017-01-19,18.22,0.11,165.63636363636363
2017-01-20,18.33,0.11,166.63636363636363
2017-01-23,18.24,0.11,165.8181818181818
2017-01-24,18.27,0.11,166.0909090909091
2017-01-25,18.48,0.11,168.0
2017-01-26,18.61,0.11,169.1818181818182
2017-01-27,18.59,0.11,169.0
2017-01-30,17.94,0.11,163.0909090909091
2017-01-31,18.07,0.11,164.27272727272728
2017-02-01,17.87,0.11,162.45454545454547
2017-02-02,17.91,0.11,162.8181818181818
2017-02-03,18.09,0.11,164.45454545454544
2017-02-06,17.88,0.11,162.54545454545453
2017-02-07,18.01,0.11,163.72727272727275
2017-02-08,18.33,0.11,166.63636363636363
2017-02-09,18.35,0.11,166.81818181818184
2017-02-10,18.36,0.11,166.9090909090909
2017-02-13,18.56,0.11,168.72727272727272
2017-02-14,18.75,0.11,170.45454545454547
2017-02-15,18.62,0.11,169.27272727272728
2017-02-16,18.58,0.11,168.9090909090909
2017-02-17,18.39,0.11,167.1818181818182
2017-02-21,18.69,0.11,169.9090909090909
2017-02-22,18.35,0.11,166.81818181818184
2017-02-23,18.03,0.11,163.9090909090909
2017-02-24,18.01,0.16,112.56250000000001
2017-02-27,18.21,0.16,113.8125
2017-02-28,17.99,0.16,112.43749999999999
2017-03-01,18.39,0.16,114.9375
2017-03-02,18.61,0.16,116.3125
2017-03-03,18.38,0.16,114.87499999999999
2017-03-06,18.5,0.16,115.625
2017-03-07,18.18,0.16,113.625
2017-03-08,18.13,0.16,113.31249999999999
2017-03-09,17.84,0.16,111.5
2017-03-10,17.91,0.16,111.9375
2017-03-13,17.87,0.16,111.6875
2017-03-14,17.75,0.16,110.9375
2017-03-15,18.34,0.16,114.625
2017-03-16,18.24,0.16,113.99999999999999
2017-03-17,18.44,0.16,115.25
2017-03-20,18.38,0.16,114.87499999999999
2017-03-21,17.97,0.16,112.31249999999999
2017-03-22,18.09,0.16,113.0625
2017-03-23,18.02,0.16,112.625
2017-03-24,18.05,0.16,112.8125
2017-03-27,18.02,0.16,112.625
2017-03-28,18.17,0.16,113.56250000000001
2017-03-29,18.24,0.16,113.99999999999999
2017-03-30,18.54,0.16,115.87499999999999
2017-03-31,18.66,0.16,116.625
2017-04-03,18.37,0.16,114.8125
2017-04-04,18.3,0.16,114.375
2017-04-05,18.26,0.16,114.12500000000001
2017-04-06,18.52,0.16,115.75
2017-04-07,18.3,0.16,114.375
2017-04-10,18.43,0.16,115.1875
2017-04-11,18.57,0.16,116.0625
2017-04-12,18.38,0.16,114.87499999999999
2017-04-13,18.45,0.16,115.3125
2017-04-17,18.47,0.16,115.43749999999999
2017-04-18,18.61,0.16,116.3125
2017-04-19,19.0,0.16,118.75
2017-04-20,19.05,0.16,119.0625
2017-04-21,18.82,0.16,117.625
2017-04-24,19.0,0.16,118.75
2017-04-25,19.05,0.16,119.0625
2017-04-26,19.27,0.16,120.4375
2017-04-27,19.24,0.16,120.24999999999999
2017-04-28,17.95,0.16,112.1875
2017-05-01,18.05,0.16,112.8125
2017-05-02,18.44,0.2,92.2
2017-05-03,18.2,0.2,90.99999999999999
2017-05-04,18.0,0.2,90.0
2017-05-05,18.13,0.2,90.64999999999999
2017-05-08,17.8,0.2,89.0
2017-05-09,17.83,0.2,89.14999999999999
2017-05-10,18.01,0.2,90.05
2017-05-11,17.68,0.2,88.39999999999999
2017-05-12,17.48,0.2,87.39999999999999
2017-05-15,17.75,0.2,88.75
2017-05-16,17.68,0.2,88.39999999999999
2017-05-17,17.64,0.2,88.2
2017-05-18,18.03,0.2,90.15
2017-05-19,18.09,0.2,90.44999999999999
2017-05-22,18.11,0.2,90.55
2017-05-23,18.16,0.2,90.8
2017-05-24,18.21,0.2,91.05
2017-05-25,18.09,0.2,90.44999999999999
2017-05-26,18.07,0.2,90.35
2017-05-30,17.85,0.2,89.25
2017-05-31,17.99,0.2,89.94999999999999
2017-06-01,17.88,0.2,89.39999999999999
2017-06-02,18.17,0.2,90.85000000000001
2017-06-05,17.87,0.2,89.35
2017-06-06,17.85,0.2,89.25
2017-06-07,17.98,0.2,89.89999999999999
2017-06-08,18.14,0.2,90.7
2017-06-09,18.38,0.2,91.89999999999999
2017-06-12,18.63,0.2,93.14999999999999
2017-06-13,18.7,0.2,93.49999999999999
2017-06-14,18.57,0.2,92.85
2017-06-15,18.59,0.2,92.94999999999999
2017-06-16,18.74,0.2,93.69999999999999
2017-06-19,19.1,0.2,95.5
2017-06-20,18.92,0.2,94.60000000000001
2017-06-21,18.6,0.2,93.0
2017-06-22,18.67,0.2,93.35000000000001
2017-06-23,18.72,0.2,93.6
2017-06-26,18.95,0.2,94.74999999999999
2017-06-27,18.81,0.2,94.04999999999998
2017-06-28,18.6,0.2,93.0
2017-06-29,18.48,0.2,92.39999999999999
2017-06-30,18.27,0.2,91.35
2017-07-03,18.81,0.2,94.04999999999998
2017-07-05,18.71,0.2,93.55
2017-07-06,18.3,0.2,91.5
2017-07-07,18.26,0.2,91.3
2017-07-10,17.92,0.2,89.60000000000001
2017-07-11,18.02,0.2,90.1
2017-07-12,18.05,0.2,90.25
2017-07-13,18.11,0.2,90.55
2017-07-14,18.15,0.2,90.74999999999999
2017-07-17,18.48,0.2,92.39999999999999
2017-07-18,18.62,0.2,93.1
2017-07-19,18.61,0.2,93.05
2017-07-20,18.05,0.2,90.25
2017-07-21,17.96,0.2,89.8
2017-07-24,17.97,0.2,89.85
2017-07-25,18.44,0.2,92.2
2017-07-26,18.02,0.2,90.1
2017-07-27,18.68,0.2,93.39999999999999
2017-07-28,18.71,0.25,74.84
2017-07-31,18.66,0.25,74.64
2017-08-01,18.91,0.25,75.64
2017-08-02,18.64,0.25,74.56
2017-08-03,18.39,0.25,73.56
2017-08-04,18.65,0.25,74.6
2017-08-07,18.74,0.25,74.96
2017-08-08,18.21,0.25,72.84
2017-08-09,17.97,0.25,71.88
2017-08-10,17.83,0.25,71.32
2017-08-11,17.85,0.25,71.4
2017-08-14,18.0,0.25,72.0
2017-08-15,17.95,0.25,71.8
2017-08-16,18.23,0.25,72.92
2017-08-17,17.92,0.25,71.68
2017-08-18,17.43,0.25,69.72
2017-08-21,17.38,0.25,69.52
2017-08-22,17.65,0.25,70.6
2017-08-23,17.57,0.25,70.28
2017-08-24,17.6,0.25,70.4
2017-08-25,17.7,0.25,70.8
2017-08-28,17.53,0.25,70.12
2017-08-29,17.68,0.25,70.72
2017-08-30,18.02,0.25,72.08
2017-08-31,18.12,0.25,72.48
2017-09-01,18.14,0.25,72.56
2017-09-05,17.62,0.25,70.48
2017-09-06,17.98,0.25,71.92
2017-09-07,17.94,0.25,71.76
2017-09-08,18.15,0.25,72.6
2017-09-11,18.21,0.25,72.84
2017-09-12,18.38,0.25,73.52
2017-09-13,18.44,0.25,73.76
2017-09-14,18.27,0.25,73.08
2017-09-15,18.25,0.25,73.0
2017-09-18,18.31,0.25,73.24
2017-09-19,18.34,0.25,73.36
2017-09-20,18.46,0.25,73.84
2017-09-21,18.29,0.25,73.16
2017-09-22,18.33,0.25,73.32
2017-09-25,18.36,0.25,73.44
2017-09-26,18.5,0.25,74.0
2017-09-27,18.54,0.25,74.16
2017-09-28,18.49,0.25,73.96
2017-09-29,18.49,0.25,73.96
2017-10-02,18.43,0.25,73.72
2017-10-03,18.24,0.25,72.96
2017-10-04,18.2,0.25,72.8
2017-10-05,18.32,0.25,73.28
