date,BXP,BXP_EPS,PE Ratio
2015-07-08,123.71,0.5,247.42
2015-07-09,123.12,0.5,246.24
2015-07-10,124.16,0.5,248.32
2015-07-13,124.74,0.5,249.48
2015-07-14,124.63,0.5,249.26
2015-07-15,124.14,0.5,248.28
2015-07-16,125.99,0.5,251.98
2015-07-17,125.57,0.5,251.14
2015-07-20,125.8,0.5,251.6
2015-07-21,125.4,0.5,250.8
2015-07-22,125.93,0.5,251.86
2015-07-23,124.54,0.5,249.08
2015-07-24,125.16,0.5,250.32
2015-07-27,125.23,0.5,250.46
2015-07-28,124.82,0.5,249.64
2015-07-29,126.32,0.5,252.64
2015-07-30,123.34,0.5,246.68
2015-07-31,123.28,0.5,246.56
2015-08-03,124.7,0.5,249.4
2015-08-04,123.03,0.5,246.06
2015-08-05,121.29,0.5,242.58
2015-08-06,120.95,0.5,241.9
2015-08-07,120.17,0.52,231.09615384615384
2015-08-10,119.74,0.52,230.26923076923075
2015-08-11,119.75,0.52,230.28846153846152
2015-08-12,119.96,0.52,230.69230769230768
2015-08-13,120.71,0.52,232.13461538461536
2015-08-14,121.92,0.52,234.46153846153845
2015-08-17,122.99,0.52,236.51923076923075
2015-08-18,122.93,0.52,236.40384615384616
2015-08-19,122.42,0.52,235.4230769230769
2015-08-20,120.85,0.52,232.40384615384613
2015-08-21,118.65,0.52,228.17307692307693
2015-08-24,112.33,0.52,216.01923076923075
2015-08-25,108.65,0.52,208.9423076923077
2015-08-26,113.81,0.52,218.8653846153846
2015-08-27,116.79,0.52,224.59615384615384
2015-08-28,116.62,0.52,224.26923076923077
2015-08-31,113.38,0.52,218.03846153846152
2015-09-01,110.66,0.52,212.8076923076923
2015-09-02,111.91,0.52,215.21153846153845
2015-09-03,111.94,0.52,215.26923076923075
2015-09-04,109.86,0.52,211.26923076923077
2015-09-08,111.71,0.52,214.82692307692307
2015-09-09,110.57,0.52,212.63461538461536
2015-09-10,111.89,0.52,215.1730769230769
2015-09-11,113.94,0.52,219.1153846153846
2015-09-14,113.28,0.52,217.84615384615384
2015-09-15,114.47,0.52,220.1346153846154
2015-09-16,117.72,0.52,226.3846153846154
2015-09-17,119.46,0.52,229.7307692307692
2015-09-18,118.65,0.52,228.17307692307693
2015-09-21,118.69,0.52,228.25
2015-09-22,116.69,0.52,224.40384615384613
2015-09-23,117.05,0.52,225.09615384615384
2015-09-24,115.95,0.52,222.98076923076923
2015-09-25,116.48,0.52,224.0
2015-09-28,114.5,0.52,220.19230769230768
2015-09-29,117.47,0.52,225.90384615384613
2015-09-30,118.4,0.52,227.6923076923077
2015-10-01,118.62,0.52,228.1153846153846
2015-10-02,119.47,0.52,229.75
2015-10-05,120.62,0.52,231.96153846153845
2015-10-06,120.32,0.52,231.38461538461536
2015-10-07,121.25,0.52,233.1730769230769
2015-10-08,121.89,0.52,234.40384615384616
2015-10-09,121.65,0.52,233.9423076923077
2015-10-12,122.57,0.52,235.71153846153845
2015-10-13,120.52,0.52,231.76923076923075
2015-10-14,119.91,0.52,230.59615384615384
2015-10-15,120.77,0.52,232.24999999999997
2015-10-16,122.61,0.52,235.78846153846152
2015-10-19,124.1,0.52,238.65384615384613
2015-10-20,122.98,0.52,236.5
2015-10-21,122.36,0.52,235.3076923076923
2015-10-22,123.75,0.52,237.98076923076923
2015-10-23,121.87,0.52,234.3653846153846
2015-10-26,120.94,0.52,232.57692307692307
2015-10-27,121.88,0.52,234.38461538461536
2015-10-28,122.2,0.52,235.0
2015-10-29,122.78,0.52,236.1153846153846
2015-10-30,125.85,0.52,242.01923076923075
2015-11-02,129.77,0.52,249.55769230769232
2015-11-03,128.59,0.52,247.28846153846155
2015-11-04,127.12,0.52,244.46153846153845
2015-11-05,127.91,0.52,245.98076923076923
2015-11-06,124.19,-0.1,-1241.8999999999999
2015-11-09,122.68,-0.1,-1226.8
2015-11-10,124.0,-0.1,-1240.0
2015-11-11,124.34,-0.1,-1243.3999999999999
2015-11-12,123.21,-0.1,-1232.1
2015-11-13,122.86,-0.1,-1228.6
2015-11-16,123.78,-0.1,-1237.8
2015-11-17,123.43,-0.1,-1234.3
2015-11-18,124.14,-0.1,-1241.3999999999999
2015-11-19,124.34,-0.1,-1243.3999999999999
2015-11-20,126.52,-0.1,-1265.1999999999998
2015-11-23,125.97,-0.1,-1259.6999999999998
2015-11-24,124.67,-0.1,-1246.7
2015-11-25,124.77,-0.1,-1247.6999999999998
2015-11-27,125.82,-0.1,-1258.1999999999998
2015-11-30,124.99,-0.1,-1249.8999999999999
2015-12-01,126.67,-0.1,-1266.7
2015-12-02,123.48,-0.1,-1234.8
2015-12-03,122.38,-0.1,-1223.8
2015-12-04,124.84,-0.1,-1248.3999999999999
2015-12-07,125.0,-0.1,-1250.0
2015-12-08,124.86,-0.1,-1248.6
2015-12-09,123.51,-0.1,-1235.1
2015-12-10,122.92,-0.1,-1229.2
2015-12-11,123.26,-0.1,-1232.6
2015-12-14,125.34,-0.1,-1253.3999999999999
2015-12-15,127.01,-0.1,-1270.1
2015-12-16,130.15,-0.1,-1301.5
2015-12-17,130.02,-0.1,-1300.2
2015-12-18,127.08,-0.1,-1270.8
2015-12-21,127.07,-0.1,-1270.6999999999998
2015-12-22,127.24,-0.1,-1272.3999999999999
2015-12-23,128.95,-0.1,-1289.4999999999998
2015-12-24,129.01,-0.1,-1290.1
2015-12-28,129.62,-0.1,-1296.2
2015-12-29,129.82,-0.1,-1298.1999999999998
2015-12-30,128.6,-0.1,-1285.9999999999998
2015-12-31,127.54,-0.1,-1275.4
2016-01-04,124.2,-0.1,-1242.0
2016-01-05,127.26,-0.1,-1272.6
2016-01-06,127.24,-0.1,-1272.3999999999999
2016-01-07,124.98,-0.1,-1249.8
2016-01-08,121.48,-0.1,-1214.8
2016-01-11,122.68,-0.1,-1226.8
2016-01-12,121.01,-0.1,-1210.1
2016-01-13,118.73,-0.1,-1187.3
2016-01-14,119.87,-0.1,-1198.7
2016-01-15,118.45,-0.1,-1184.5
2016-01-19,119.33,-0.1,-1193.3
2016-01-20,115.85,-0.1,-1158.4999999999998
2016-01-21,116.04,-0.1,-1160.4
2016-01-22,119.2,-0.1,-1192.0
2016-01-25,117.81,-0.1,-1178.1
2016-01-26,120.35,-0.1,-1203.4999999999998
2016-01-27,119.14,-0.1,-1191.3999999999999
2016-01-28,115.44,-0.1,-1154.3999999999999
2016-01-29,116.21,-0.1,-1162.1
2016-02-01,116.31,-0.1,-1163.1
2016-02-02,114.82,-0.1,-1148.1999999999998
2016-02-03,114.7,-0.1,-1147.0
2016-02-04,117.25,-0.1,-1172.5
2016-02-05,115.09,-0.1,-1150.8999999999999
2016-02-08,111.14,-0.1,-1111.3999999999999
2016-02-09,108.97,-0.1,-1089.6999999999998
2016-02-10,111.19,-0.1,-1111.8999999999999
2016-02-11,108.18,-0.1,-1081.8
2016-02-12,108.61,-0.1,-1086.1
2016-02-16,110.29,-0.1,-1102.9
2016-02-17,111.97,-0.1,-1119.6999999999998
2016-02-18,111.62,-0.1,-1116.2
2016-02-19,112.4,-0.1,-1124.0
2016-02-22,114.76,-0.1,-1147.6
2016-02-23,114.35,-0.1,-1143.4999999999998
2016-02-24,113.72,-0.1,-1137.1999999999998
2016-02-25,115.18,-0.1,-1151.8
2016-02-26,113.9,-0.1,-1139.0
2016-02-29,114.14,0.51,223.80392156862746
2016-03-01,118.06,0.51,231.49019607843138
2016-03-02,118.03,0.51,231.4313725490196
2016-03-03,118.4,0.51,232.15686274509804
2016-03-04,118.58,0.51,232.50980392156862
2016-03-07,118.65,0.51,232.64705882352942
2016-03-08,117.1,0.51,229.6078431372549
2016-03-09,117.34,0.51,230.07843137254903
2016-03-10,117.12,0.51,229.64705882352942
2016-03-11,122.7,0.51,240.58823529411765
2016-03-14,122.72,0.51,240.62745098039215
2016-03-15,123.37,0.51,241.90196078431373
2016-03-16,125.37,0.51,245.82352941176472
2016-03-17,127.0,0.51,249.01960784313724
2016-03-18,126.66,0.51,248.35294117647058
2016-03-21,125.95,0.51,246.9607843137255
2016-03-22,125.32,0.51,245.72549019607843
2016-03-23,124.25,0.51,243.62745098039215
2016-03-24,123.87,0.51,242.88235294117646
2016-03-28,124.93,0.51,244.9607843137255
2016-03-29,126.77,0.51,248.5686274509804
2016-03-30,126.72,0.51,248.47058823529412
2016-03-31,127.08,0.51,249.17647058823528
2016-04-01,127.29,0.51,249.58823529411765
2016-04-04,127.5,0.51,250.0
2016-04-05,127.03,0.51,249.078431372549
2016-04-06,127.9,0.51,250.7843137254902
2016-04-07,126.21,0.51,247.4705882352941
2016-04-08,127.12,0.51,249.2549019607843
2016-04-11,126.9,0.51,248.82352941176472
2016-04-12,129.2,0.51,253.33333333333331
2016-04-13,128.35,0.51,251.66666666666666
2016-04-14,128.32,0.51,251.6078431372549
2016-04-15,129.58,0.51,254.07843137254903
2016-04-18,130.01,0.51,254.92156862745097
2016-04-19,131.14,0.51,257.1372549019608
2016-04-20,128.68,0.51,252.31372549019608
2016-04-21,127.9,0.51,250.7843137254902
2016-04-22,129.4,0.51,253.72549019607843
2016-04-25,130.0,0.51,254.90196078431373
2016-04-26,130.55,0.51,255.98039215686276
2016-04-27,130.6,0.51,256.078431372549
2016-04-28,129.65,0.51,254.2156862745098
2016-04-29,128.86,0.51,252.66666666666669
2016-05-02,131.11,0.51,257.07843137254906
2016-05-03,129.94,0.51,254.7843137254902
2016-05-04,130.58,0.51,256.03921568627453
2016-05-05,130.86,0.51,256.5882352941177
2016-05-06,130.9,0.74,176.8918918918919
2016-05-09,132.27,0.74,178.74324324324326
2016-05-10,133.13,0.74,179.9054054054054
2016-05-11,130.9,0.74,176.8918918918919
2016-05-12,131.38,0.74,177.54054054054055
2016-05-13,130.06,0.74,175.75675675675677
2016-05-16,130.81,0.74,176.7702702702703
2016-05-17,130.39,0.74,176.20270270270268
2016-05-18,127.25,0.74,171.95945945945945
2016-05-19,123.71,0.74,167.17567567567568
2016-05-20,124.39,0.74,168.0945945945946
2016-05-23,124.44,0.74,168.16216216216216
2016-05-24,125.86,0.74,170.0810810810811
2016-05-25,125.26,0.74,169.2702702702703
2016-05-26,124.8,0.74,168.64864864864865
2016-05-27,125.41,0.74,169.47297297297297
2016-05-31,125.63,0.74,169.77027027027026
2016-06-01,127.11,0.74,171.77027027027026
2016-06-02,127.26,0.74,171.97297297297297
2016-06-03,127.78,0.74,172.67567567567568
2016-06-06,127.06,0.74,171.7027027027027
2016-06-07,127.89,0.74,172.82432432432432
2016-06-08,128.07,0.74,173.06756756756755
2016-06-09,128.98,0.74,174.2972972972973
2016-06-10,128.23,0.74,173.28378378378378
2016-06-13,127.12,0.74,171.7837837837838
2016-06-14,126.22,0.74,170.56756756756758
2016-06-15,126.69,0.74,171.2027027027027
2016-06-16,126.56,0.74,171.02702702702703
2016-06-17,126.69,0.74,171.2027027027027
2016-06-20,126.85,0.74,171.4189189189189
2016-06-21,127.59,0.74,172.41891891891893
2016-06-22,128.17,0.74,173.20270270270268
2016-06-23,129.98,0.74,175.64864864864865
2016-06-24,128.03,0.74,173.01351351351352
2016-06-27,126.5,0.74,170.94594594594594
2016-06-28,128.93,0.74,174.22972972972974
2016-06-29,131.5,0.74,177.7027027027027
2016-06-30,131.9,0.74,178.24324324324326
2016-07-01,132.03,0.74,178.41891891891893
2016-07-05,133.47,0.74,180.36486486486487
2016-07-06,131.48,0.74,177.67567567567568
2016-07-07,130.03,0.74,175.71621621621622
2016-07-08,133.32,0.74,180.16216216216216
2016-07-11,134.53,0.74,181.7972972972973
2016-07-12,135.97,0.74,183.74324324324326
2016-07-13,136.61,0.74,184.60810810810813
2016-07-14,135.86,0.74,183.5945945945946
2016-07-15,136.05,0.74,183.85135135135138
2016-07-18,136.53,0.74,184.5
2016-07-19,137.45,0.74,185.74324324324323
2016-07-20,137.15,0.74,185.33783783783784
2016-07-21,137.56,0.74,185.8918918918919
2016-07-22,138.92,0.74,187.7297297297297
2016-07-25,139.07,0.74,187.93243243243242
2016-07-26,138.85,0.74,187.63513513513513
2016-07-27,138.65,0.74,187.36486486486487
2016-07-28,139.44,0.74,188.43243243243242
2016-07-29,142.13,0.74,192.06756756756755
2016-08-01,142.47,0.74,192.52702702702703
2016-08-02,140.64,0.74,190.05405405405403
2016-08-03,140.41,0.74,189.74324324324323
2016-08-04,140.87,0.63,223.6031746031746
2016-08-05,142.11,0.63,225.57142857142858
2016-08-08,142.8,0.63,226.66666666666669
2016-08-09,143.4,0.63,227.61904761904762
2016-08-10,143.39,0.63,227.60317460317458
2016-08-11,142.35,0.63,225.95238095238093
2016-08-12,142.82,0.63,226.69841269841268
2016-08-15,143.61,0.63,227.95238095238096
2016-08-16,142.35,0.63,225.95238095238093
2016-08-17,142.88,0.63,226.79365079365078
2016-08-18,142.37,0.63,225.984126984127
2016-08-19,141.35,0.63,224.36507936507937
2016-08-22,141.87,0.63,225.1904761904762
2016-08-23,141.35,0.63,224.36507936507937
2016-08-24,140.35,0.63,222.77777777777777
2016-08-25,140.49,0.63,223.0
2016-08-26,139.17,0.63,220.90476190476187
2016-08-29,140.46,0.63,222.95238095238096
2016-08-30,140.45,0.63,222.93650793650792
2016-08-31,140.13,0.63,222.42857142857142
2016-09-01,141.06,0.63,223.9047619047619
2016-09-02,142.3,0.63,225.8730158730159
2016-09-06,142.75,0.63,226.5873015873016
2016-09-07,143.17,0.63,227.25396825396822
2016-09-08,141.82,0.63,225.1111111111111
2016-09-09,135.22,0.63,214.63492063492063
2016-09-12,138.43,0.63,219.73015873015873
2016-09-13,134.87,0.63,214.0793650793651
2016-09-14,134.79,0.63,213.95238095238093
2016-09-15,134.76,0.63,213.9047619047619
2016-09-16,134.7,0.63,213.8095238095238
2016-09-19,135.24,0.63,214.66666666666669
2016-09-20,135.32,0.63,214.79365079365078
2016-09-21,137.15,0.63,217.6984126984127
2016-09-22,139.04,0.63,220.69841269841268
2016-09-23,139.68,0.63,221.71428571428572
2016-09-26,139.09,0.63,220.77777777777777
2016-09-27,138.12,0.63,219.23809523809524
2016-09-28,138.38,0.63,219.65079365079364
2016-09-29,136.31,0.63,216.36507936507937
2016-09-30,136.29,0.63,216.33333333333331
2016-10-03,133.39,0.63,211.7301587301587
2016-10-04,131.43,0.63,208.61904761904762
2016-10-05,128.33,0.63,203.6984126984127
2016-10-06,128.89,0.63,204.58730158730157
2016-10-07,129.03,0.63,204.8095238095238
2016-10-10,128.71,0.63,204.30158730158732
2016-10-11,127.44,0.63,202.28571428571428
2016-10-12,128.18,0.63,203.46031746031747
2016-10-13,128.76,0.63,204.38095238095235
2016-10-14,126.9,0.63,201.42857142857144
2016-10-17,126.51,0.63,200.80952380952382
2016-10-18,127.18,0.63,201.87301587301587
2016-10-19,127.28,0.63,202.03174603174602
2016-10-20,126.1,0.63,200.15873015873015
2016-10-21,125.88,0.63,199.8095238095238
2016-10-24,126.18,0.63,200.2857142857143
2016-10-25,125.33,0.63,198.93650793650792
2016-10-26,122.89,0.63,195.06349206349205
2016-10-27,119.78,0.63,190.12698412698413
2016-10-28,118.94,0.63,188.79365079365078
2016-10-31,120.48,0.63,191.23809523809524
2016-11-01,117.14,0.63,185.93650793650792
2016-11-02,114.33,0.63,181.47619047619048
2016-11-03,114.07,0.63,181.06349206349205
2016-11-04,116.08,0.63,184.25396825396825
2016-11-07,118.01,0.43,274.4418604651163
2016-11-08,118.08,0.43,274.6046511627907
2016-11-09,117.8,0.43,273.95348837209303
2016-11-10,122.31,0.43,284.4418604651163
2016-11-11,122.5,0.43,284.8837209302326
2016-11-14,126.07,0.43,293.1860465116279
2016-11-15,124.52,0.43,289.5813953488372
2016-11-16,122.76,0.43,285.48837209302326
2016-11-17,121.66,0.43,282.93023255813955
2016-11-18,121.16,0.43,281.7674418604651
2016-11-21,120.93,0.43,281.2325581395349
2016-11-22,122.75,0.43,285.4651162790698
2016-11-23,122.43,0.43,284.72093023255815
2016-11-25,122.99,0.43,286.0232558139535
2016-11-28,123.78,0.43,287.8604651162791
2016-11-29,125.26,0.43,291.30232558139534
2016-11-30,123.88,0.43,288.09302325581393
2016-12-01,121.79,0.43,283.2325581395349
2016-12-02,123.11,0.43,286.30232558139534
2016-12-05,124.12,0.43,288.6511627906977
2016-12-06,126.03,0.43,293.09302325581393
2016-12-07,128.84,0.43,299.6279069767442
2016-12-08,129.5,0.43,301.16279069767444
2016-12-09,128.74,0.43,299.3953488372093
2016-12-12,129.35,0.43,300.8139534883721
2016-12-13,129.02,0.43,300.046511627907
2016-12-14,125.12,0.43,290.9767441860465
2016-12-15,122.45,0.43,284.7674418604651
2016-12-16,124.34,0.43,289.16279069767444
2016-12-19,126.15,0.43,293.37209302325584
2016-12-20,127.29,0.43,296.0232558139535
2016-12-21,124.59,0.43,289.74418604651163
2016-12-22,124.53,0.43,289.60465116279073
2016-12-23,124.07,0.43,288.5348837209302
2016-12-27,124.25,0.43,288.95348837209303
2016-12-28,122.46,0.43,284.7906976744186
2016-12-29,123.67,0.43,287.60465116279073
2016-12-30,125.78,0.43,292.51162790697674
2017-01-03,127.18,0.43,295.7674418604651
2017-01-04,131.22,0.43,305.16279069767444
2017-01-05,131.85,0.43,306.62790697674416
2017-01-06,131.55,0.43,305.93023255813955
2017-01-09,130.24,0.43,302.8837209302326
2017-01-10,128.79,0.43,299.51162790697674
2017-01-11,127.0,0.43,295.3488372093023
2017-01-12,129.01,0.43,300.0232558139535
2017-01-13,128.5,0.43,298.83720930232556
2017-01-17,129.4,0.43,300.93023255813955
2017-01-18,130.36,0.43,303.16279069767444
2017-01-19,128.45,0.43,298.72093023255815
2017-01-20,129.25,0.43,300.5813953488372
2017-01-23,130.6,0.43,303.72093023255815
2017-01-24,132.21,0.43,307.4651162790698
2017-01-25,130.24,0.43,302.8837209302326
2017-01-26,131.35,0.43,305.4651162790698
2017-01-27,130.75,0.43,304.06976744186045
2017-01-30,130.27,0.43,302.95348837209303
2017-01-31,130.9,0.43,304.4186046511628
2017-02-01,129.27,0.43,300.6279069767442
2017-02-02,130.47,0.43,303.4186046511628
2017-02-03,130.72,0.43,304.0
2017-02-06,131.32,0.43,305.39534883720927
2017-02-07,130.64,0.43,303.8139534883721
2017-02-08,131.57,0.43,305.9767441860465
2017-02-09,131.98,0.43,306.9302325581395
2017-02-10,134.0,0.43,311.6279069767442
2017-02-13,134.76,0.43,313.39534883720927
2017-02-14,135.79,0.43,315.7906976744186
2017-02-15,135.98,0.43,316.2325581395349
2017-02-16,136.84,0.43,318.2325581395349
2017-02-17,137.19,0.43,319.04651162790697
2017-02-21,138.83,0.43,322.8604651162791
2017-02-22,138.66,0.43,322.4651162790698
2017-02-23,139.17,0.43,323.65116279069764
2017-02-24,138.12,0.43,321.2093023255814
2017-02-27,139.88,0.43,325.30232558139534
2017-02-28,139.03,0.58,239.70689655172416
2017-03-01,137.84,0.58,237.65517241379314
2017-03-02,135.56,0.58,233.7241379310345
2017-03-03,135.48,0.58,233.58620689655172
2017-03-06,135.43,0.58,233.50000000000003
2017-03-07,135.66,0.58,233.89655172413794
2017-03-08,134.09,0.58,231.1896551724138
2017-03-09,132.03,0.58,227.6379310344828
2017-03-10,130.43,0.58,224.87931034482762
2017-03-13,130.48,0.58,224.9655172413793
2017-03-14,129.93,0.58,224.01724137931038
2017-03-15,132.99,0.58,229.2931034482759
2017-03-16,132.46,0.58,228.37931034482762
2017-03-17,133.19,0.58,229.63793103448276
2017-03-20,133.11,0.58,229.50000000000003
2017-03-21,132.62,0.58,228.65517241379314
2017-03-22,132.24,0.58,228.00000000000003
2017-03-23,133.85,0.58,230.77586206896552
2017-03-24,132.48,0.58,228.41379310344828
2017-03-27,131.32,0.58,226.41379310344828
2017-03-28,131.32,0.58,226.41379310344828
2017-03-29,131.14,0.58,226.10344827586206
2017-03-30,131.38,0.58,226.51724137931035
2017-03-31,132.41,0.58,228.29310344827587
2017-04-03,133.02,0.58,229.34482758620692
2017-04-04,133.85,0.58,230.77586206896552
2017-04-05,134.17,0.58,231.32758620689654
2017-04-06,134.56,0.58,232.00000000000003
2017-04-07,134.68,0.58,232.20689655172416
2017-04-10,135.65,0.58,233.87931034482762
2017-04-11,136.83,0.58,235.9137931034483
2017-04-12,136.59,0.58,235.50000000000003
2017-04-13,135.52,0.58,233.65517241379314
2017-04-17,136.87,0.58,235.98275862068968
2017-04-18,135.74,0.58,234.03448275862073
2017-04-19,134.68,0.58,232.20689655172416
2017-04-20,134.64,0.58,232.13793103448276
2017-04-21,134.35,0.58,231.63793103448276
2017-04-24,132.79,0.58,228.94827586206895
2017-04-25,133.97,0.58,230.98275862068968
2017-04-26,127.35,0.58,219.5689655172414
2017-04-27,125.99,0.58,217.22413793103448
2017-04-28,126.6,0.58,218.27586206896552
2017-05-01,126.97,0.58,218.91379310344828
2017-05-02,126.86,0.58,218.7241379310345
2017-05-03,124.79,0.58,215.15517241379314
2017-05-04,123.37,0.58,212.70689655172416
2017-05-05,123.9,0.58,213.62068965517244
2017-05-08,123.55,0.63,196.11111111111111
2017-05-09,123.12,0.63,195.42857142857144
2017-05-10,123.02,0.63,195.26984126984127
2017-05-11,121.24,0.63,192.44444444444443
2017-05-12,120.94,0.63,191.96825396825398
2017-05-15,120.53,0.63,191.31746031746033
2017-05-16,120.89,0.63,191.88888888888889
2017-05-17,120.44,0.63,191.17460317460316
2017-05-18,120.27,0.63,190.9047619047619
2017-05-19,121.01,0.63,192.0793650793651
2017-05-22,121.03,0.63,192.11111111111111
2017-05-23,121.84,0.63,193.3968253968254
2017-05-24,121.87,0.63,193.44444444444446
2017-05-25,122.0,0.63,193.65079365079364
2017-05-26,121.35,0.63,192.61904761904762
2017-05-30,120.82,0.63,191.77777777777777
2017-05-31,121.32,0.63,192.57142857142856
2017-06-01,121.75,0.63,193.25396825396825
2017-06-02,122.36,0.63,194.22222222222223
2017-06-05,122.24,0.63,194.03174603174602
2017-06-06,120.93,0.63,191.95238095238096
2017-06-07,121.73,0.63,193.22222222222223
2017-06-08,122.6,0.63,194.60317460317458
2017-06-09,125.24,0.63,198.79365079365078
2017-06-12,127.11,0.63,201.76190476190476
2017-06-13,126.82,0.63,201.3015873015873
2017-06-14,126.62,0.63,200.984126984127
2017-06-15,127.28,0.63,202.03174603174602
2017-06-16,126.12,0.63,200.1904761904762
2017-06-19,125.83,0.63,199.73015873015873
2017-06-20,125.96,0.63,199.93650793650792
2017-06-21,125.12,0.63,198.6031746031746
2017-06-22,124.84,0.63,198.15873015873015
2017-06-23,125.57,0.63,199.3174603174603
2017-06-26,125.73,0.63,199.57142857142858
2017-06-27,123.75,0.63,196.42857142857142
2017-06-28,123.39,0.63,195.85714285714286
2017-06-29,123.18,0.63,195.52380952380955
2017-06-30,123.02,0.63,195.26984126984127
2017-07-03,124.95,0.63,198.33333333333334
2017-07-05,122.99,0.63,195.2222222222222
2017-07-06,119.97,0.63,190.42857142857142
2017-07-07,120.13,0.63,190.68253968253967
2017-07-10,117.98,0.63,187.26984126984127
2017-07-11,117.7,0.63,186.82539682539684
2017-07-12,119.25,0.63,189.28571428571428
2017-07-13,120.37,0.63,191.06349206349208
2017-07-14,121.7,0.63,193.1746031746032
2017-07-17,121.56,0.63,192.95238095238096
2017-07-18,119.14,0.63,189.11111111111111
2017-07-19,120.36,0.63,191.04761904761904
2017-07-20,118.81,0.63,188.5873015873016
2017-07-21,118.91,0.63,188.74603174603175
2017-07-24,119.01,0.63,188.9047619047619
2017-07-25,119.27,0.63,189.3174603174603
2017-07-26,120.37,0.63,191.06349206349208
2017-07-27,121.21,0.63,192.3968253968254
2017-07-28,122.33,0.63,194.17460317460316
2017-07-31,120.91,0.63,191.9206349206349
2017-08-01,121.87,0.63,193.44444444444446
2017-08-02,121.83,0.63,193.38095238095238
2017-08-03,123.71,0.63,196.36507936507937
2017-08-04,124.22,0.63,197.17460317460316
2017-08-07,122.75,0.63,194.84126984126985
2017-08-08,122.96,0.75,163.94666666666666
2017-08-09,121.67,0.75,162.22666666666666
2017-08-10,121.27,0.75,161.69333333333333
2017-08-11,120.05,0.75,160.06666666666666
2017-08-14,122.51,0.75,163.34666666666666
2017-08-15,122.43,0.75,163.24
2017-08-16,122.03,0.75,162.70666666666668
2017-08-17,121.06,0.75,161.41333333333333
2017-08-18,119.83,0.75,159.77333333333334
2017-08-21,120.77,0.75,161.02666666666667
2017-08-22,119.62,0.75,159.49333333333334
2017-08-23,121.05,0.75,161.4
2017-08-24,119.89,0.75,159.85333333333332
2017-08-25,121.46,0.75,161.94666666666666
2017-08-28,120.25,0.75,160.33333333333334
2017-08-29,119.5,0.75,159.33333333333334
2017-08-30,120.19,0.75,160.25333333333333
2017-08-31,120.6,0.75,160.79999999999998
2017-09-01,121.3,0.75,161.73333333333332
2017-09-05,120.37,0.75,160.49333333333334
2017-09-06,120.93,0.75,161.24
2017-09-07,120.91,0.75,161.21333333333334
2017-09-08,120.17,0.75,160.22666666666666
2017-09-11,120.71,0.75,160.94666666666666
2017-09-12,120.2,0.75,160.26666666666668
2017-09-13,119.96,0.75,159.94666666666666
2017-09-14,122.33,0.75,163.10666666666665
2017-09-15,122.4,0.75,163.20000000000002
2017-09-18,121.68,0.75,162.24
2017-09-19,119.64,0.75,159.52
2017-09-20,120.78,0.75,161.04
2017-09-21,122.84,0.75,163.78666666666666
2017-09-22,121.68,0.75,162.24
2017-09-25,122.63,0.75,163.50666666666666
2017-09-26,123.75,0.75,165.0
2017-09-27,122.82,0.75,163.76
2017-09-28,122.77,0.75,163.69333333333333
2017-09-29,122.88,0.75,163.84
2017-10-02,121.93,0.75,162.57333333333335
2017-10-03,122.36,0.75,163.14666666666668
2017-10-04,123.7,0.75,164.93333333333334
2017-10-05,125.06,0.75,166.74666666666667
2017-10-06,126.92,0.75,169.22666666666666
2017-10-09,127.17,0.75,169.56
2017-10-10,127.1,0.75,169.46666666666667
2017-10-11,128.28,0.75,171.04
2017-10-12,128.0,0.75,170.66666666666666
2017-10-13,128.29,0.75,171.0533333333333
2017-10-16,128.38,0.75,171.17333333333332
2017-10-17,128.06,0.75,170.74666666666667
2017-10-18,126.67,0.75,168.89333333333335
2017-10-19,123.63,0.75,164.84
2017-10-20,122.93,0.75,163.90666666666667
2017-10-23,122.88,0.75,163.84
2017-10-24,121.42,0.75,161.89333333333335
2017-10-25,121.49,0.75,161.98666666666665
2017-10-26,121.28,0.75,161.70666666666668
2017-10-27,121.23,0.75,161.64000000000001
2017-10-30,120.81,0.75,161.08
2017-10-31,121.18,0.75,161.57333333333335
2017-11-01,121.98,0.75,162.64000000000001
2017-11-02,122.77,0.75,163.69333333333333
2017-11-03,120.68,0.75,160.90666666666667
2017-11-06,123.43,0.75,164.57333333333335
2017-11-07,124.19,0.74,167.82432432432432
2017-11-08,124.74,0.74,168.56756756756755
2017-11-09,126.01,0.74,170.2837837837838
2017-11-10,125.85,0.74,170.06756756756755
2017-11-13,125.93,0.74,170.17567567567568
2017-11-14,124.78,0.74,168.6216216216216
2017-11-15,124.15,0.74,167.7702702702703
2017-11-16,125.18,0.74,169.16216216216216
2017-11-17,125.04,0.74,168.972972972973
2017-11-20,124.57,0.74,168.33783783783784
2017-11-21,125.2,0.74,169.1891891891892
2017-11-22,125.0,0.74,168.91891891891893
2017-11-24,125.16,0.74,169.13513513513513
2017-11-27,125.23,0.74,169.22972972972974
2017-11-28,124.69,0.74,168.5
2017-11-29,125.05,0.74,168.98648648648648
2017-11-30,125.38,0.74,169.43243243243242
2017-12-01,127.13,0.74,171.7972972972973
2017-12-04,127.84,0.74,172.75675675675677
2017-12-05,125.49,0.74,169.58108108108107
2017-12-06,125.41,0.74,169.47297297297297
2017-12-07,123.95,0.74,167.5
2017-12-08,124.66,0.74,168.45945945945945
2017-12-11,125.05,0.74,168.98648648648648
