date,WU,WU_EPS,PE Ratio
2011-12-13,17.53,0.38,46.131578947368425
2011-12-14,17.37,0.38,45.71052631578947
2011-12-15,17.35,0.38,45.65789473684211
2011-12-16,17.78,0.38,46.78947368421053
2011-12-19,17.55,0.38,46.18421052631579
2011-12-20,18.28,0.38,48.10526315789474
2011-12-21,18.14,0.38,47.73684210526316
2011-12-22,18.31,0.38,48.18421052631579
2011-12-23,18.47,0.38,48.60526315789473
2011-12-27,18.35,0.38,48.28947368421053
2011-12-28,18.18,0.38,47.84210526315789
2011-12-29,18.44,0.38,48.526315789473685
2011-12-30,18.26,0.38,48.05263157894737
2012-01-03,18.55,0.38,48.81578947368421
2012-01-04,18.3,0.38,48.15789473684211
2012-01-05,18.39,0.38,48.39473684210527
2012-01-06,18.31,0.38,48.18421052631579
2012-01-09,18.37,0.38,48.3421052631579
2012-01-10,18.6,0.38,48.94736842105264
2012-01-11,18.79,0.38,49.44736842105263
2012-01-12,18.97,0.38,49.921052631578945
2012-01-13,18.83,0.38,49.55263157894736
2012-01-17,18.5,0.38,48.68421052631579
2012-01-18,18.81,0.38,49.49999999999999
2012-01-19,19.15,0.38,50.39473684210526
2012-01-20,19.05,0.38,50.131578947368425
2012-01-23,18.91,0.38,49.76315789473684
2012-01-24,19.16,0.38,50.421052631578945
2012-01-25,19.51,0.38,51.3421052631579
2012-01-26,19.14,0.38,50.36842105263158
2012-01-27,19.16,0.38,50.421052631578945
2012-01-30,19.07,0.38,50.18421052631579
2012-01-31,19.1,0.38,50.26315789473684
2012-02-01,19.2,0.38,50.526315789473685
2012-02-02,19.18,0.38,50.473684210526315
2012-02-03,19.73,0.38,51.921052631578945
2012-02-06,19.49,0.38,51.28947368421052
2012-02-07,19.7,0.38,51.84210526315789
2012-02-08,17.73,0.38,46.6578947368421
2012-02-09,17.74,0.38,46.68421052631579
2012-02-10,17.59,0.38,46.28947368421053
2012-02-13,17.64,0.38,46.421052631578945
2012-02-14,17.68,0.38,46.526315789473685
2012-02-15,17.63,0.38,46.39473684210526
2012-02-16,17.81,0.38,46.868421052631575
2012-02-17,17.97,0.38,47.28947368421052
2012-02-21,17.71,0.38,46.60526315789474
2012-02-22,18.01,0.38,47.39473684210527
2012-02-23,17.86,0.38,47.0
2012-02-24,17.88,0.73,24.493150684931507
2012-02-27,17.95,0.73,24.589041095890412
2012-02-28,17.78,0.73,24.356164383561644
2012-02-29,17.47,0.73,23.931506849315067
2012-03-01,17.44,0.73,23.890410958904113
2012-03-02,17.29,0.73,23.684931506849313
2012-03-05,17.14,0.73,23.47945205479452
2012-03-06,17.07,0.73,23.383561643835616
2012-03-07,17.25,0.73,23.63013698630137
2012-03-08,17.38,0.73,23.80821917808219
2012-03-09,17.67,0.73,24.205479452054796
2012-03-12,17.78,0.73,24.356164383561644
2012-03-13,18.11,0.73,24.80821917808219
2012-03-14,18.05,0.73,24.726027397260275
2012-03-15,18.0,0.73,24.65753424657534
2012-03-16,18.05,0.73,24.726027397260275
2012-03-19,18.0,0.73,24.65753424657534
2012-03-20,17.81,0.73,24.397260273972602
2012-03-21,17.61,0.73,24.123287671232877
2012-03-22,17.72,0.73,24.273972602739725
2012-03-23,17.93,0.73,24.56164383561644
2012-03-26,18.23,0.73,24.972602739726028
2012-03-27,18.12,0.73,24.82191780821918
2012-03-28,17.89,0.73,24.506849315068493
2012-03-29,17.87,0.73,24.47945205479452
2012-03-30,17.6,0.73,24.109589041095894
2012-04-02,18.13,0.73,24.835616438356162
2012-04-03,18.06,0.73,24.73972602739726
2012-04-04,17.81,0.73,24.397260273972602
2012-04-05,17.92,0.73,24.547945205479454
2012-04-09,17.65,0.73,24.17808219178082
2012-04-10,17.32,0.73,23.726027397260275
2012-04-11,17.57,0.73,24.068493150684933
2012-04-12,17.81,0.73,24.397260273972602
2012-04-13,17.56,0.73,24.054794520547944
2012-04-16,17.73,0.73,24.287671232876715
2012-04-17,18.03,0.73,24.698630136986303
2012-04-18,17.74,0.73,24.301369863013697
2012-04-19,18.05,0.73,24.726027397260275
2012-04-20,18.0,0.73,24.65753424657534
2012-04-23,17.95,0.73,24.589041095890412
2012-04-24,18.06,0.73,24.73972602739726
2012-04-25,18.38,0.73,25.17808219178082
2012-04-26,18.29,0.73,25.054794520547944
2012-04-27,18.57,0.73,25.438356164383563
2012-04-30,18.38,0.73,25.17808219178082
2012-05-01,18.43,0.4,46.074999999999996
2012-05-02,18.07,0.4,45.175
2012-05-03,17.88,0.4,44.699999999999996
2012-05-04,17.7,0.4,44.24999999999999
2012-05-07,17.6,0.4,44.0
2012-05-08,17.52,0.4,43.8
2012-05-09,17.21,0.4,43.025
2012-05-10,17.28,0.4,43.2
2012-05-11,17.12,0.4,42.8
2012-05-14,17.32,0.4,43.3
2012-05-15,17.17,0.4,42.925000000000004
2012-05-16,17.09,0.4,42.724999999999994
2012-05-17,16.79,0.4,41.974999999999994
2012-05-18,16.54,0.4,41.349999999999994
2012-05-21,16.93,0.4,42.324999999999996
2012-05-22,16.94,0.4,42.35
2012-05-23,17.04,0.4,42.599999999999994
2012-05-24,17.03,0.4,42.575
2012-05-25,16.9,0.4,42.24999999999999
2012-05-29,17.02,0.4,42.55
2012-05-30,16.63,0.4,41.574999999999996
2012-05-31,16.4,0.4,40.99999999999999
2012-06-01,15.97,0.4,39.925
2012-06-04,15.94,0.4,39.849999999999994
2012-06-05,16.05,0.4,40.125
2012-06-06,16.36,0.4,40.9
2012-06-07,16.56,0.4,41.39999999999999
2012-06-08,16.2,0.4,40.49999999999999
2012-06-11,16.03,0.4,40.075
2012-06-12,16.27,0.4,40.675
2012-06-13,15.92,0.4,39.8
2012-06-14,16.08,0.4,40.199999999999996
2012-06-15,16.24,0.4,40.599999999999994
2012-06-18,16.37,0.4,40.925
2012-06-19,16.6,0.4,41.5
2012-06-20,16.93,0.4,42.324999999999996
2012-06-21,16.7,0.4,41.74999999999999
2012-06-22,16.74,0.4,41.849999999999994
2012-06-25,16.4,0.4,40.99999999999999
2012-06-26,16.22,0.4,40.55
2012-06-27,16.5,0.4,41.25
2012-06-28,16.43,0.4,41.074999999999996
2012-06-29,16.84,0.4,42.099999999999994
2012-07-02,16.98,0.4,42.449999999999996
2012-07-03,17.13,0.4,42.824999999999996
2012-07-05,16.96,0.4,42.4
2012-07-06,16.83,0.4,42.074999999999996
2012-07-09,16.9,0.4,42.24999999999999
2012-07-10,16.71,0.4,41.775
2012-07-11,16.81,0.4,42.02499999999999
2012-07-12,16.47,0.4,41.175
2012-07-13,16.69,0.4,41.725
2012-07-16,16.75,0.4,41.875
2012-07-17,16.89,0.4,42.225
2012-07-18,17.03,0.4,42.575
2012-07-19,16.96,0.4,42.4
2012-07-20,16.76,0.4,41.9
2012-07-23,16.95,0.4,42.37499999999999
2012-07-24,17.27,0.4,43.175
2012-07-25,17.0,0.4,42.5
2012-07-26,17.27,0.4,43.175
2012-07-27,17.62,0.4,44.05
2012-07-30,17.56,0.4,43.89999999999999
2012-07-31,17.43,0.4,43.574999999999996
2012-08-01,17.11,0.4,42.775
2012-08-02,16.99,0.44,38.61363636363636
2012-08-03,17.26,0.44,39.227272727272734
2012-08-06,17.35,0.44,39.43181818181819
2012-08-07,17.6,0.44,40.0
2012-08-08,17.66,0.44,40.13636363636363
2012-08-09,17.63,0.44,40.06818181818181
2012-08-10,17.65,0.44,40.11363636363636
2012-08-13,17.52,0.44,39.81818181818182
2012-08-14,17.63,0.44,40.06818181818181
2012-08-15,17.59,0.44,39.97727272727273
2012-08-16,17.73,0.44,40.29545454545455
2012-08-17,17.69,0.44,40.20454545454546
2012-08-20,17.82,0.44,40.5
2012-08-21,17.75,0.44,40.34090909090909
2012-08-22,17.48,0.44,39.72727272727273
2012-08-23,17.36,0.44,39.45454545454545
2012-08-24,17.42,0.44,39.59090909090909
2012-08-27,17.38,0.44,39.5
2012-08-28,17.33,0.44,39.38636363636363
2012-08-29,17.53,0.44,39.84090909090909
2012-08-30,17.41,0.44,39.56818181818182
2012-08-31,17.61,0.44,40.02272727272727
2012-09-04,17.66,0.44,40.13636363636363
2012-09-05,17.68,0.44,40.18181818181818
2012-09-06,18.08,0.44,41.090909090909086
2012-09-07,18.15,0.44,41.25
2012-09-10,18.24,0.44,41.45454545454545
2012-09-11,18.33,0.44,41.65909090909091
2012-09-12,18.49,0.44,42.022727272727266
2012-09-13,18.73,0.44,42.56818181818182
2012-09-14,19.11,0.44,43.43181818181818
2012-09-17,18.96,0.44,43.09090909090909
2012-09-18,18.9,0.44,42.95454545454545
2012-09-19,18.69,0.44,42.47727272727273
2012-09-20,18.69,0.44,42.47727272727273
2012-09-21,18.67,0.44,42.43181818181819
2012-09-24,18.62,0.44,42.31818181818182
2012-09-25,18.35,0.44,41.70454545454546
2012-09-26,18.24,0.44,41.45454545454545
2012-09-27,18.42,0.44,41.86363636363637
2012-09-28,18.22,0.44,41.40909090909091
2012-10-01,18.14,0.44,41.22727272727273
2012-10-02,18.22,0.44,41.40909090909091
2012-10-03,18.26,0.44,41.5
2012-10-04,18.42,0.44,41.86363636363637
2012-10-05,18.46,0.44,41.95454545454545
2012-10-08,18.35,0.44,41.70454545454546
2012-10-09,18.28,0.44,41.54545454545455
2012-10-10,17.98,0.44,40.86363636363637
2012-10-11,17.93,0.44,40.75
2012-10-12,17.88,0.44,40.63636363636363
2012-10-15,17.83,0.44,40.522727272727266
2012-10-16,18.16,0.44,41.27272727272727
2012-10-17,18.4,0.44,41.81818181818181
2012-10-18,18.32,0.44,41.63636363636364
2012-10-19,17.93,0.44,40.75
2012-10-22,18.15,0.44,41.25
2012-10-23,18.02,0.44,40.95454545454545
2012-10-24,17.98,0.44,40.86363636363637
2012-10-25,17.81,0.44,40.47727272727273
2012-10-26,17.93,0.44,40.75
2012-10-31,12.73,0.44,28.931818181818183
2012-11-01,12.27,0.44,27.886363636363637
2012-11-02,11.95,0.44,27.159090909090907
2012-11-05,12.22,0.44,27.772727272727273
2012-11-06,12.41,0.45,27.577777777777776
2012-11-07,12.55,0.45,27.88888888888889
2012-11-08,12.39,0.45,27.533333333333335
2012-11-09,12.35,0.45,27.444444444444443
2012-11-12,12.34,0.45,27.42222222222222
2012-11-13,12.6,0.45,28.0
2012-11-14,12.67,0.45,28.155555555555555
2012-11-15,12.69,0.45,28.2
2012-11-16,12.71,0.45,28.244444444444447
2012-11-19,12.74,0.45,28.31111111111111
2012-11-20,12.49,0.45,27.755555555555556
2012-11-21,12.56,0.45,27.91111111111111
2012-11-23,12.8,0.45,28.444444444444446
2012-11-26,12.75,0.45,28.333333333333332
2012-11-27,12.59,0.45,27.977777777777778
2012-11-28,12.7,0.45,28.22222222222222
2012-11-29,12.67,0.45,28.155555555555555
2012-11-30,12.61,0.45,28.02222222222222
2012-12-03,12.62,0.45,28.04444444444444
2012-12-04,12.81,0.45,28.46666666666667
2012-12-05,12.88,0.45,28.622222222222224
2012-12-06,12.93,0.45,28.73333333333333
2012-12-07,13.0,0.45,28.88888888888889
2012-12-10,12.97,0.45,28.822222222222223
2012-12-11,13.22,0.45,29.37777777777778
2012-12-12,13.23,0.45,29.4
2012-12-13,13.25,0.45,29.444444444444443
2012-12-14,13.11,0.45,29.133333333333333
2012-12-17,13.23,0.45,29.4
2012-12-18,13.41,0.45,29.8
2012-12-19,13.7,0.45,30.444444444444443
2012-12-20,13.75,0.45,30.555555555555554
2012-12-21,13.59,0.45,30.2
2012-12-24,13.44,0.45,29.866666666666664
2012-12-26,13.42,0.45,29.822222222222223
2012-12-27,13.7,0.45,30.444444444444443
2012-12-28,13.38,0.45,29.733333333333334
2012-12-31,13.61,0.45,30.244444444444444
2013-01-02,13.76,0.45,30.577777777777776
2013-01-03,13.53,0.45,30.066666666666663
2013-01-04,14.02,0.45,31.155555555555555
2013-01-07,13.67,0.45,30.377777777777776
2013-01-08,13.67,0.45,30.377777777777776
2013-01-09,13.36,0.45,29.688888888888886
2013-01-10,13.85,0.45,30.777777777777775
2013-01-11,13.8,0.45,30.666666666666668
2013-01-14,13.8,0.45,30.666666666666668
2013-01-15,13.69,0.45,30.42222222222222
2013-01-16,13.53,0.45,30.066666666666663
2013-01-17,13.43,0.45,29.84444444444444
2013-01-18,13.41,0.45,29.8
2013-01-22,13.79,0.45,30.644444444444442
2013-01-23,13.59,0.45,30.2
2013-01-24,13.48,0.45,29.955555555555556
2013-01-25,13.53,0.45,30.066666666666663
2013-01-28,14.02,0.45,31.155555555555555
2013-01-29,14.06,0.45,31.244444444444444
2013-01-30,14.15,0.45,31.444444444444443
2013-01-31,14.23,0.45,31.622222222222224
2013-02-01,14.38,0.45,31.955555555555556
2013-02-04,14.57,0.45,32.37777777777778
2013-02-05,14.84,0.45,32.977777777777774
2013-02-06,14.78,0.45,32.84444444444444
2013-02-07,14.6,0.45,32.44444444444444
2013-02-08,14.66,0.45,32.577777777777776
2013-02-11,14.25,0.45,31.666666666666664
2013-02-12,14.34,0.45,31.866666666666667
2013-02-13,14.17,0.45,31.488888888888887
2013-02-14,14.14,0.45,31.422222222222224
2013-02-15,14.4,0.45,32.0
2013-02-19,14.25,0.45,31.666666666666664
2013-02-20,14.0,0.45,31.11111111111111
2013-02-21,13.9,0.45,30.88888888888889
2013-02-22,14.02,0.41,34.19512195121951
2013-02-25,13.82,0.41,33.707317073170735
2013-02-26,14.0,0.41,34.146341463414636
2013-02-27,14.18,0.41,34.58536585365854
2013-02-28,14.03,0.41,34.21951219512195
2013-03-01,14.26,0.41,34.78048780487805
2013-03-04,14.09,0.41,34.36585365853659
2013-03-05,14.27,0.41,34.80487804878049
2013-03-06,14.43,0.41,35.19512195121951
2013-03-07,14.4,0.41,35.1219512195122
2013-03-08,14.63,0.41,35.6829268292683
2013-03-11,14.57,0.41,35.53658536585366
2013-03-12,14.5,0.41,35.36585365853659
2013-03-13,14.53,0.41,35.4390243902439
2013-03-14,14.55,0.41,35.487804878048784
2013-03-15,14.67,0.41,35.78048780487805
2013-03-18,14.67,0.41,35.78048780487805
2013-03-19,14.57,0.41,35.53658536585366
2013-03-20,14.49,0.41,35.34146341463415
2013-03-21,14.49,0.41,35.34146341463415
2013-03-22,14.64,0.41,35.707317073170735
2013-03-25,14.66,0.41,35.75609756097561
2013-03-26,14.82,0.41,36.146341463414636
2013-03-27,14.88,0.41,36.29268292682927
2013-03-28,15.04,0.41,36.68292682926829
2013-04-01,14.66,0.41,35.75609756097561
2013-04-02,14.84,0.41,36.19512195121951
2013-04-03,14.73,0.41,35.926829268292686
2013-04-04,14.68,0.41,35.80487804878049
2013-04-05,14.32,0.41,34.926829268292686
2013-04-08,14.45,0.41,35.24390243902439
2013-04-09,14.8,0.41,36.09756097560976
2013-04-10,15.01,0.41,36.609756097560975
2013-04-11,15.13,0.41,36.90243902439025
2013-04-12,15.04,0.41,36.68292682926829
2013-04-15,14.83,0.41,36.170731707317074
2013-04-16,15.0,0.41,36.58536585365854
2013-04-17,14.68,0.41,35.80487804878049
2013-04-18,14.51,0.41,35.390243902439025
2013-04-19,14.47,0.41,35.29268292682927
2013-04-22,14.47,0.41,35.29268292682927
2013-04-23,14.6,0.41,35.609756097560975
2013-04-24,14.57,0.41,35.53658536585366
2013-04-25,14.68,0.41,35.80487804878049
2013-04-26,14.58,0.41,35.5609756097561
2013-04-29,14.64,0.41,35.707317073170735
2013-04-30,14.81,0.41,36.1219512195122
2013-05-01,15.64,0.41,38.146341463414636
2013-05-02,15.53,0.41,37.8780487804878
2013-05-03,15.64,0.41,38.146341463414636
2013-05-06,15.73,0.37,42.513513513513516
2013-05-07,15.74,0.37,42.54054054054054
2013-05-08,15.79,0.37,42.67567567567568
2013-05-09,16.1,0.37,43.513513513513516
2013-05-10,15.99,0.37,43.21621621621622
2013-05-13,16.21,0.37,43.810810810810814
2013-05-14,16.37,0.37,44.24324324324325
2013-05-15,16.53,0.37,44.67567567567568
2013-05-16,16.42,0.37,44.378378378378386
2013-05-17,16.65,0.37,45.0
2013-05-20,16.62,0.37,44.91891891891892
2013-05-21,16.61,0.37,44.89189189189189
2013-05-22,16.71,0.37,45.16216216216217
2013-05-23,16.47,0.37,44.51351351351351
2013-05-24,16.45,0.37,44.45945945945946
2013-05-28,16.41,0.37,44.351351351351354
2013-05-29,16.37,0.37,44.24324324324325
2013-05-30,16.46,0.37,44.48648648648649
2013-05-31,16.38,0.37,44.27027027027027
2013-06-03,16.43,0.37,44.4054054054054
2013-06-04,16.36,0.37,44.21621621621622
2013-06-05,16.12,0.37,43.56756756756757
2013-06-06,16.45,0.37,44.45945945945946
2013-06-07,16.65,0.37,45.0
2013-06-10,16.79,0.37,45.37837837837838
2013-06-11,16.66,0.37,45.027027027027025
2013-06-12,16.54,0.37,44.7027027027027
2013-06-13,16.89,0.37,45.64864864864865
2013-06-14,17.02,0.37,46.0
2013-06-17,16.94,0.37,45.78378378378379
2013-06-18,17.13,0.37,46.2972972972973
2013-06-19,16.83,0.37,45.486486486486484
2013-06-20,16.48,0.37,44.54054054054054
2013-06-21,16.58,0.37,44.81081081081081
2013-06-24,16.38,0.37,44.27027027027027
2013-06-25,16.53,0.37,44.67567567567568
2013-06-26,16.87,0.37,45.5945945945946
2013-06-27,16.95,0.37,45.81081081081081
2013-06-28,17.11,0.37,46.24324324324324
2013-07-01,17.12,0.37,46.270270270270274
2013-07-02,16.8,0.37,45.40540540540541
2013-07-03,16.92,0.37,45.72972972972973
2013-07-05,17.04,0.37,46.05405405405405
2013-07-08,17.19,0.37,46.45945945945947
2013-07-09,17.21,0.37,46.513513513513516
2013-07-10,17.33,0.37,46.83783783783783
2013-07-11,17.41,0.37,47.054054054054056
2013-07-12,17.47,0.37,47.21621621621621
2013-07-15,17.47,0.37,47.21621621621621
2013-07-16,17.4,0.37,47.027027027027025
2013-07-17,17.43,0.37,47.108108108108105
2013-07-18,17.41,0.37,47.054054054054056
2013-07-19,17.32,0.37,46.810810810810814
2013-07-22,17.45,0.37,47.16216216216216
2013-07-23,17.38,0.37,46.97297297297297
2013-07-24,17.44,0.37,47.13513513513514
2013-07-25,17.16,0.37,46.37837837837838
2013-07-26,16.96,0.37,45.83783783783784
2013-07-29,16.98,0.37,45.891891891891895
2013-07-30,17.75,0.37,47.972972972972975
2013-07-31,17.96,0.37,48.54054054054054
2013-08-01,18.15,0.37,49.05405405405405
2013-08-02,18.31,0.37,49.486486486486484
2013-08-05,18.3,0.37,49.45945945945946
2013-08-06,18.39,0.37,49.7027027027027
2013-08-07,18.31,0.36,50.86111111111111
2013-08-08,18.36,0.36,51.0
2013-08-09,18.46,0.36,51.27777777777778
2013-08-12,18.45,0.36,51.25
2013-08-13,18.65,0.36,51.80555555555555
2013-08-14,18.45,0.36,51.25
2013-08-15,18.2,0.36,50.55555555555556
2013-08-16,18.25,0.36,50.69444444444444
2013-08-19,17.8,0.36,49.44444444444445
2013-08-20,18.05,0.36,50.13888888888889
2013-08-21,17.85,0.36,49.583333333333336
2013-08-22,18.18,0.36,50.5
2013-08-23,18.3,0.36,50.833333333333336
2013-08-26,18.22,0.36,50.61111111111111
2013-08-27,17.65,0.36,49.02777777777778
2013-08-28,17.79,0.36,49.416666666666664
2013-08-29,17.87,0.36,49.63888888888889
2013-08-30,17.53,0.36,48.69444444444445
2013-09-03,17.53,0.36,48.69444444444445
2013-09-04,17.8,0.36,49.44444444444445
2013-09-05,18.03,0.36,50.083333333333336
2013-09-06,18.06,0.36,50.166666666666664
2013-09-09,18.35,0.36,50.97222222222223
2013-09-10,18.56,0.36,51.55555555555556
2013-09-11,18.9,0.36,52.5
2013-09-12,18.5,0.36,51.38888888888889
2013-09-13,18.41,0.36,51.13888888888889
2013-09-16,18.74,0.36,52.05555555555555
2013-09-17,18.83,0.36,52.30555555555555
2013-09-18,18.86,0.36,52.388888888888886
2013-09-19,18.84,0.36,52.333333333333336
2013-09-20,18.64,0.36,51.77777777777778
2013-09-23,18.64,0.36,51.77777777777778
2013-09-24,18.72,0.36,52.0
2013-09-25,18.51,0.36,51.41666666666667
2013-09-26,18.6,0.36,51.66666666666667
2013-09-27,18.64,0.36,51.77777777777778
2013-09-30,18.66,0.36,51.833333333333336
2013-10-01,18.7,0.36,51.94444444444444
2013-10-02,18.69,0.36,51.91666666666667
2013-10-03,18.65,0.36,51.80555555555555
2013-10-04,18.78,0.36,52.16666666666667
2013-10-07,18.5,0.36,51.38888888888889
2013-10-08,18.23,0.36,50.63888888888889
2013-10-09,17.95,0.36,49.861111111111114
2013-10-10,18.38,0.36,51.05555555555556
2013-10-11,18.41,0.36,51.13888888888889
2013-10-14,18.68,0.36,51.88888888888889
2013-10-15,18.52,0.36,51.44444444444444
2013-10-16,18.59,0.36,51.63888888888889
2013-10-17,18.31,0.36,50.86111111111111
2013-10-18,18.66,0.36,51.833333333333336
2013-10-21,18.93,0.36,52.583333333333336
2013-10-22,19.14,0.36,53.16666666666667
2013-10-23,19.25,0.36,53.47222222222222
2013-10-24,19.37,0.36,53.80555555555556
2013-10-25,19.29,0.36,53.583333333333336
2013-10-28,19.3,0.36,53.611111111111114
2013-10-29,19.24,0.36,53.44444444444444
2013-10-30,16.85,0.36,46.805555555555564
2013-10-31,17.02,0.36,47.27777777777778
2013-11-01,17.48,0.36,48.55555555555556
2013-11-04,17.24,0.39,44.2051282051282
2013-11-05,17.27,0.39,44.28205128205128
2013-11-06,17.24,0.39,44.2051282051282
2013-11-07,17.39,0.39,44.58974358974359
2013-11-08,17.21,0.39,44.12820512820513
2013-11-11,17.25,0.39,44.230769230769226
2013-11-12,17.48,0.39,44.82051282051282
2013-11-13,17.51,0.39,44.8974358974359
2013-11-14,17.45,0.39,44.74358974358974
2013-11-15,16.7,0.39,42.82051282051282
2013-11-18,16.72,0.39,42.87179487179487
2013-11-19,16.59,0.39,42.53846153846154
2013-11-20,16.4,0.39,42.051282051282044
2013-11-21,16.66,0.39,42.717948717948715
2013-11-22,16.84,0.39,43.179487179487175
2013-11-25,16.67,0.39,42.743589743589745
2013-11-26,16.79,0.39,43.05128205128205
2013-11-27,16.82,0.39,43.128205128205124
2013-11-29,16.67,0.39,42.743589743589745
2013-12-02,16.69,0.39,42.794871794871796
2013-12-03,16.87,0.39,43.256410256410255
2013-12-04,16.68,0.39,42.76923076923077
2013-12-05,16.44,0.39,42.15384615384615
2013-12-06,16.77,0.39,43.0
2013-12-09,16.71,0.39,42.84615384615385
2013-12-10,16.81,0.39,43.102564102564095
2013-12-11,16.58,0.39,42.512820512820504
2013-12-12,16.76,0.39,42.97435897435898
2013-12-13,16.37,0.39,41.97435897435898
2013-12-16,16.46,0.39,42.205128205128204
2013-12-17,16.47,0.39,42.230769230769226
2013-12-18,17.0,0.39,43.58974358974359
2013-12-19,16.88,0.39,43.28205128205128
2013-12-20,17.01,0.39,43.61538461538462
2013-12-23,17.08,0.39,43.79487179487179
2013-12-24,17.18,0.39,44.05128205128205
2013-12-26,17.24,0.39,44.2051282051282
2013-12-27,17.2,0.39,44.1025641025641
2013-12-30,17.24,0.39,44.2051282051282
2013-12-31,17.25,0.39,44.230769230769226
2014-01-02,17.03,0.39,43.66666666666667
2014-01-03,16.92,0.39,43.38461538461539
2014-01-06,17.06,0.39,43.74358974358974
2014-01-07,17.44,0.39,44.71794871794872
2014-01-08,17.42,0.39,44.66666666666667
2014-01-09,17.06,0.39,43.74358974358974
2014-01-10,16.77,0.39,43.0
2014-01-13,16.38,0.39,41.99999999999999
2014-01-14,16.52,0.39,42.35897435897436
2014-01-15,16.69,0.39,42.794871794871796
2014-01-16,16.72,0.39,42.87179487179487
2014-01-17,16.45,0.39,42.179487179487175
2014-01-21,16.17,0.39,41.46153846153847
2014-01-22,16.31,0.39,41.82051282051282
2014-01-23,16.12,0.39,41.333333333333336
2014-01-24,15.74,0.39,40.35897435897436
2014-01-27,15.5,0.39,39.743589743589745
2014-01-28,15.9,0.39,40.76923076923077
2014-01-29,15.53,0.39,39.82051282051282
2014-01-30,15.67,0.39,40.179487179487175
2014-01-31,15.4,0.39,39.48717948717949
2014-02-03,15.15,0.39,38.84615384615385
2014-02-04,15.23,0.39,39.05128205128205
2014-02-05,15.21,0.39,39.0
2014-02-06,15.31,0.39,39.256410256410255
2014-02-07,15.63,0.39,40.07692307692308
2014-02-10,15.64,0.39,40.1025641025641
2014-02-11,15.88,0.39,40.717948717948715
2014-02-12,16.34,0.39,41.8974358974359
2014-02-13,16.12,0.39,41.333333333333336
2014-02-14,16.26,0.39,41.69230769230769
2014-02-18,16.22,0.39,41.589743589743584
2014-02-19,16.05,0.39,41.15384615384615
2014-02-20,15.99,0.39,41.0
2014-02-21,16.04,0.39,41.128205128205124
2014-02-24,16.35,0.31,52.741935483870975
2014-02-25,16.12,0.31,52.00000000000001
2014-02-26,16.39,0.31,52.87096774193549
2014-02-27,16.61,0.31,53.58064516129032
2014-02-28,16.73,0.31,53.96774193548387
2014-03-03,16.59,0.31,53.516129032258064
2014-03-04,16.76,0.31,54.06451612903226
2014-03-05,16.86,0.31,54.387096774193544
2014-03-06,16.79,0.31,54.16129032258064
2014-03-07,16.72,0.31,53.93548387096774
2014-03-10,16.74,0.31,53.99999999999999
2014-03-11,16.84,0.31,54.32258064516129
2014-03-12,16.65,0.31,53.70967741935483
2014-03-13,16.07,0.31,51.83870967741936
2014-03-14,15.93,0.31,51.387096774193544
2014-03-17,16.23,0.31,52.35483870967742
2014-03-18,16.44,0.31,53.032258064516135
2014-03-19,16.32,0.31,52.645161290322584
2014-03-20,16.5,0.31,53.225806451612904
2014-03-21,16.2,0.31,52.25806451612903
2014-03-24,16.45,0.31,53.064516129032256
2014-03-25,16.35,0.31,52.741935483870975
2014-03-26,16.0,0.31,51.612903225806456
2014-03-27,16.33,0.31,52.677419354838705
2014-03-28,16.21,0.31,52.29032258064517
2014-03-31,16.36,0.31,52.774193548387096
2014-04-01,16.77,0.31,54.096774193548384
2014-04-02,16.79,0.31,54.16129032258064
2014-04-03,16.53,0.31,53.322580645161295
2014-04-04,16.38,0.31,52.83870967741935
2014-04-07,16.01,0.31,51.645161290322584
2014-04-08,16.12,0.31,52.00000000000001
2014-04-09,16.4,0.31,52.90322580645161
2014-04-10,16.05,0.31,51.774193548387096
2014-04-11,15.79,0.31,50.93548387096774
2014-04-14,15.84,0.31,51.096774193548384
2014-04-15,15.75,0.31,50.806451612903224
2014-04-16,16.05,0.31,51.774193548387096
2014-04-17,15.25,0.31,49.193548387096776
2014-04-21,15.49,0.31,49.96774193548387
2014-04-22,15.66,0.31,50.516129032258064
2014-04-23,15.74,0.31,50.774193548387096
2014-04-24,15.81,0.31,51.0
2014-04-25,15.55,0.31,50.16129032258065
2014-04-28,15.63,0.31,50.41935483870968
2014-04-29,15.65,0.31,50.483870967741936
2014-04-30,15.87,0.31,51.19354838709677
2014-05-01,15.85,0.37,42.83783783783784
2014-05-02,16.31,0.37,44.08108108108108
2014-05-05,16.27,0.37,43.972972972972975
2014-05-06,16.13,0.37,43.59459459459459
2014-05-07,16.27,0.37,43.972972972972975
2014-05-08,16.25,0.37,43.91891891891892
2014-05-09,16.35,0.37,44.18918918918919
2014-05-12,16.49,0.37,44.567567567567565
2014-05-13,16.38,0.37,44.27027027027027
2014-05-14,16.0,0.37,43.24324324324324
2014-05-15,16.03,0.37,43.32432432432433
2014-05-16,15.9,0.37,42.972972972972975
2014-05-19,16.04,0.37,43.35135135135135
2014-05-20,15.72,0.37,42.48648648648649
2014-05-21,15.62,0.37,42.21621621621622
2014-05-22,15.74,0.37,42.54054054054054
2014-05-23,15.77,0.37,42.62162162162162
2014-05-27,15.78,0.37,42.648648648648646
2014-05-28,15.87,0.37,42.89189189189189
2014-05-29,16.03,0.37,43.32432432432433
2014-05-30,16.17,0.37,43.70270270270271
2014-06-02,16.02,0.37,43.2972972972973
