date,DOV,DOV_EPS,PE Ratio
2014-09-04,71.16,1.29,55.16279069767442
2014-09-05,71.2,1.29,55.1937984496124
2014-09-08,70.54,1.29,54.68217054263566
2014-09-09,70.08,1.29,54.325581395348834
2014-09-10,70.0,1.29,54.263565891472865
2014-09-11,70.3,1.29,54.496124031007746
2014-09-12,69.29,1.29,53.713178294573645
2014-09-15,68.69,1.29,53.24806201550387
2014-09-16,68.88,1.29,53.3953488372093
2014-09-17,68.43,1.29,53.04651162790698
2014-09-18,68.98,1.29,53.47286821705426
2014-09-19,68.93,1.29,53.434108527131784
2014-09-22,67.85,1.29,52.596899224806194
2014-09-23,66.53,1.29,51.57364341085271
2014-09-24,66.19,1.29,51.31007751937984
2014-09-25,65.16,1.29,50.51162790697674
2014-09-26,65.84,1.29,51.03875968992248
2014-09-29,65.69,1.29,50.922480620155035
2014-09-30,64.89,1.29,50.30232558139535
2014-10-01,64.17,1.29,49.74418604651163
2014-10-02,64.31,1.29,49.85271317829457
2014-10-03,64.45,1.29,49.96124031007752
2014-10-06,64.1,1.29,49.68992248062015
2014-10-07,62.0,1.29,48.06201550387597
2014-10-08,63.32,1.29,49.08527131782946
2014-10-09,61.49,1.29,47.666666666666664
2014-10-10,61.2,1.29,47.44186046511628
2014-10-13,58.51,1.29,45.35658914728682
2014-10-14,58.17,1.29,45.093023255813954
2014-10-15,58.21,1.29,45.12403100775194
2014-10-16,59.32,1.39,42.67625899280576
2014-10-17,60.19,1.39,43.302158273381295
2014-10-20,60.25,1.39,43.3453237410072
2014-10-21,61.91,1.39,44.539568345323744
2014-10-22,61.59,1.39,44.309352517985616
2014-10-23,63.3,1.39,45.539568345323744
2014-10-24,63.89,1.39,45.964028776978424
2014-10-27,62.67,1.39,45.0863309352518
2014-10-28,64.22,1.39,46.201438848920866
2014-10-29,63.79,1.39,45.89208633093526
2014-10-30,64.17,1.39,46.16546762589928
2014-10-31,64.17,1.39,46.16546762589928
2014-11-03,64.44,1.39,46.35971223021583
2014-11-04,63.89,1.39,45.964028776978424
2014-11-05,65.63,1.39,47.21582733812949
2014-11-06,65.4,1.39,47.050359712230225
2014-11-07,65.86,1.39,47.38129496402878
2014-11-10,65.74,1.39,47.29496402877698
2014-11-11,65.23,1.39,46.92805755395684
2014-11-12,65.5,1.39,47.122302158273385
2014-11-13,64.82,1.39,46.63309352517985
2014-11-14,64.79,1.39,46.61151079136692
2014-11-17,65.32,1.39,46.99280575539568
2014-11-18,65.19,1.39,46.89928057553957
2014-11-19,65.18,1.39,46.89208633093526
2014-11-20,66.16,1.39,47.597122302158276
2014-11-21,66.8,1.39,48.05755395683453
2014-11-24,67.14,1.39,48.3021582733813
2014-11-25,66.85,1.39,48.093525179856115
2014-11-26,65.52,1.39,47.13669064748201
2014-11-28,62.19,1.39,44.7410071942446
2014-12-01,60.61,1.39,43.60431654676259
2014-12-02,61.96,1.39,44.57553956834533
2014-12-03,62.14,1.39,44.705035971223026
2014-12-04,61.34,1.39,44.129496402877706
2014-12-05,61.16,1.39,44.0
2014-12-08,59.58,1.39,42.86330935251799
2014-12-09,59.43,1.39,42.75539568345324
2014-12-10,57.56,1.39,41.410071942446045
2014-12-11,56.66,1.39,40.76258992805755
2014-12-12,54.78,1.39,39.410071942446045
2014-12-15,54.73,1.39,39.37410071942446
2014-12-16,55.57,1.39,39.97841726618705
2014-12-17,57.57,1.39,41.417266187050366
2014-12-18,58.26,1.39,41.913669064748206
2014-12-19,59.52,1.39,42.82014388489209
2014-12-22,59.62,1.39,42.89208633093525
2014-12-23,60.16,1.39,43.280575539568346
2014-12-24,59.94,1.39,43.122302158273385
2014-12-26,59.64,1.39,42.90647482014389
2014-12-29,59.17,1.39,42.56834532374101
2014-12-30,59.35,1.39,42.69784172661871
2014-12-31,57.93,1.39,41.67625899280576
2015-01-02,58.14,1.39,41.827338129496404
2015-01-05,56.11,1.39,40.36690647482015
2015-01-06,55.85,1.39,40.17985611510792
2015-01-07,56.31,1.39,40.51079136690648
2015-01-08,57.46,1.39,41.33812949640288
2015-01-09,56.25,1.39,40.46762589928058
2015-01-12,55.53,1.39,39.94964028776979
2015-01-13,55.86,1.39,40.18705035971223
2015-01-14,55.56,1.39,39.97122302158274
2015-01-15,55.4,1.39,39.85611510791367
2015-01-16,56.2,1.39,40.431654676259
2015-01-20,56.65,1.39,40.75539568345324
2015-01-21,57.92,1.39,41.66906474820144
2015-01-22,58.19,1.39,41.86330935251799
2015-01-23,56.35,1.39,40.539568345323744
2015-01-26,57.32,1.39,41.23741007194245
2015-01-27,57.07,1.39,41.05755395683453
2015-01-28,55.41,1.39,39.86330935251799
2015-01-29,56.66,1.39,40.76258992805755
2015-01-30,56.58,1.39,40.705035971223026
2015-02-02,58.47,1.39,42.06474820143885
2015-02-03,59.64,1.39,42.90647482014389
2015-02-04,58.37,1.39,41.992805755395686
2015-02-05,58.75,1.39,42.26618705035972
2015-02-06,58.25,1.39,41.906474820143885
2015-02-09,58.99,1.39,42.438848920863315
2015-02-10,58.51,1.39,42.093525179856115
2015-02-11,58.22,1.39,41.884892086330936
2015-02-12,59.19,1.39,42.58273381294964
2015-02-13,60.11,1.03,58.359223300970875
2015-02-17,60.01,1.03,58.262135922330096
2015-02-18,59.65,1.03,57.9126213592233
2015-02-19,60.02,1.03,58.271844660194176
2015-02-20,60.18,1.03,58.42718446601942
2015-02-23,59.55,1.03,57.81553398058252
2015-02-24,59.82,1.03,58.07766990291262
2015-02-25,59.31,1.03,57.58252427184466
2015-02-26,58.58,1.03,56.873786407766985
2015-02-27,58.2,1.03,56.50485436893204
2015-03-02,58.49,1.03,56.786407766990294
2015-03-03,58.26,1.03,56.5631067961165
2015-03-04,57.86,1.03,56.1747572815534
2015-03-05,58.53,1.03,56.8252427184466
2015-03-06,57.12,1.03,55.45631067961165
2015-03-09,57.92,1.03,56.23300970873787
2015-03-10,56.68,1.03,55.02912621359223
2015-03-11,56.93,1.03,55.271844660194176
2015-03-12,58.1,1.03,56.407766990291265
2015-03-13,57.55,1.03,55.873786407766985
2015-03-16,57.65,1.03,55.970873786407765
2015-03-17,56.03,1.03,54.398058252427184
2015-03-18,58.24,1.03,56.54368932038835
2015-03-19,57.46,1.03,55.786407766990294
2015-03-20,57.59,1.03,55.9126213592233
2015-03-23,56.08,1.03,54.446601941747566
2015-03-24,56.42,1.03,54.77669902912621
2015-03-25,56.1,1.03,54.46601941747573
2015-03-26,56.14,1.03,54.50485436893204
2015-03-27,56.34,1.03,54.699029126213595
2015-03-30,56.95,1.03,55.29126213592233
2015-03-31,55.83,1.03,54.203883495145625
2015-04-01,56.07,1.03,54.43689320388349
2015-04-02,56.28,1.03,54.640776699029125
2015-04-06,57.67,1.03,55.99029126213592
2015-04-07,57.65,1.03,55.970873786407765
2015-04-08,57.72,1.03,56.03883495145631
2015-04-09,57.85,1.03,56.16504854368932
2015-04-10,56.06,1.03,54.42718446601942
2015-04-13,56.45,1.03,54.80582524271845
2015-04-14,57.28,1.03,55.61165048543689
2015-04-15,59.77,1.03,58.029126213592235
2015-04-16,59.2,1.03,57.47572815533981
2015-04-17,58.26,1.03,56.5631067961165
2015-04-20,58.96,1.03,57.24271844660194
2015-04-21,58.1,1.3,44.69230769230769
2015-04-22,58.07,1.3,44.669230769230765
2015-04-23,60.08,1.3,46.215384615384615
2015-04-24,59.64,1.3,45.87692307692308
2015-04-27,60.94,1.3,46.87692307692307
2015-04-28,61.16,1.3,47.04615384615384
2015-04-29,61.84,1.3,47.56923076923077
2015-04-30,61.16,1.3,47.04615384615384
2015-05-01,60.83,1.3,46.79230769230769
2015-05-04,61.0,1.3,46.92307692307692
2015-05-05,60.74,1.3,46.723076923076924
2015-05-06,60.87,1.3,46.82307692307692
2015-05-07,60.06,1.3,46.2
2015-05-08,60.68,1.3,46.676923076923075
2015-05-11,60.57,1.3,46.59230769230769
2015-05-12,60.91,1.3,46.85384615384615
2015-05-13,61.68,1.3,47.44615384615384
2015-05-14,61.8,1.3,47.53846153846153
2015-05-15,61.35,1.3,47.19230769230769
2015-05-18,61.29,1.3,47.146153846153844
2015-05-19,61.16,1.3,47.04615384615384
2015-05-20,61.64,1.3,47.41538461538462
2015-05-21,62.65,1.3,48.192307692307686
2015-05-22,62.82,1.3,48.32307692307692
2015-05-26,62.34,1.3,47.95384615384616
2015-05-27,61.99,1.3,47.684615384615384
2015-05-28,61.85,1.3,47.57692307692307
2015-05-29,60.9,1.3,46.84615384615385
2015-06-01,60.72,1.3,46.707692307692305
2015-06-02,61.24,1.3,47.10769230769231
2015-06-03,61.23,1.3,47.099999999999994
2015-06-04,59.52,1.3,45.784615384615385
2015-06-05,59.6,1.3,45.84615384615385
2015-06-08,58.77,1.3,45.207692307692305
2015-06-09,58.49,1.3,44.99230769230769
2015-06-10,59.26,1.3,45.58461538461538
2015-06-11,59.27,1.3,45.59230769230769
2015-06-12,59.07,1.3,45.43846153846154
2015-06-15,58.07,1.3,44.669230769230765
2015-06-16,58.09,1.3,44.684615384615384
2015-06-17,58.71,1.3,45.16153846153846
2015-06-18,59.31,1.3,45.62307692307692
2015-06-19,58.59,1.3,45.06923076923077
2015-06-22,58.61,1.3,45.08461538461538
2015-06-23,58.61,1.3,45.08461538461538
2015-06-24,58.24,1.3,44.8
2015-06-25,57.33,1.3,44.099999999999994
2015-06-26,57.49,1.3,44.223076923076924
2015-06-29,56.62,1.3,43.55384615384615
2015-06-30,56.69,1.3,43.607692307692304
2015-07-01,56.57,1.3,43.51538461538461
2015-07-02,56.53,1.3,43.48461538461538
2015-07-06,56.1,1.3,43.15384615384615
2015-07-07,56.36,1.3,43.35384615384615
2015-07-08,54.99,1.3,42.3
2015-07-09,54.31,1.3,41.776923076923076
2015-07-10,52.73,1.3,40.561538461538454
2015-07-13,53.31,1.3,41.00769230769231
2015-07-14,53.72,1.3,41.32307692307692
2015-07-15,53.16,1.3,40.89230769230769
2015-07-16,53.57,1.3,41.207692307692305
2015-07-17,53.61,1.3,41.238461538461536
2015-07-20,53.55,1.3,41.192307692307686
2015-07-21,52.21,2.08,25.100961538461537
2015-07-22,52.14,2.08,25.067307692307693
2015-07-23,52.12,2.08,25.057692307692307
2015-07-24,51.78,2.08,24.89423076923077
2015-07-27,51.66,2.08,24.83653846153846
2015-07-28,51.9,2.08,24.951923076923077
2015-07-29,52.81,2.08,25.389423076923077
2015-07-30,52.2,2.08,25.096153846153847
2015-07-31,51.75,2.08,24.87980769230769
2015-08-03,50.69,2.08,24.370192307692307
2015-08-04,50.78,2.08,24.413461538461537
2015-08-05,51.45,2.08,24.735576923076923
2015-08-06,51.75,2.08,24.87980769230769
2015-08-07,51.58,2.08,24.79807692307692
2015-08-10,53.36,2.08,25.653846153846153
2015-08-11,52.04,2.08,25.019230769230766
2015-08-12,52.22,2.08,25.10576923076923
2015-08-13,52.01,2.08,25.00480769230769
2015-08-14,51.66,2.08,24.83653846153846
2015-08-17,52.02,2.08,25.009615384615387
2015-08-18,51.67,2.08,24.841346153846153
2015-08-19,50.71,2.08,24.379807692307693
2015-08-20,49.43,2.08,23.764423076923077
2015-08-21,48.28,2.08,23.21153846153846
2015-08-24,46.77,2.08,22.485576923076923
2015-08-25,45.23,2.08,21.745192307692307
2015-08-26,47.04,2.08,22.615384615384613
2015-08-27,48.45,2.08,23.29326923076923
2015-08-28,48.76,2.08,23.44230769230769
2015-08-31,50.04,2.08,24.057692307692307
2015-09-01,47.67,2.08,22.91826923076923
2015-09-02,48.13,2.08,23.139423076923077
2015-09-03,48.03,2.08,23.091346153846153
2015-09-04,47.38,2.08,22.778846153846153
2015-09-08,49.68,2.08,23.884615384615383
2015-09-09,48.86,2.08,23.490384615384613
2015-09-10,48.73,2.08,23.427884615384613
2015-09-11,48.92,2.08,23.51923076923077
2015-09-14,48.45,2.08,23.29326923076923
2015-09-15,49.53,2.08,23.8125
2015-09-16,50.13,2.08,24.10096153846154
2015-09-17,49.68,2.08,23.884615384615383
2015-09-18,49.16,2.08,23.634615384615383
2015-09-21,48.47,2.08,23.302884615384613
2015-09-22,47.71,2.08,22.9375
2015-09-23,46.73,2.08,22.466346153846153
2015-09-24,46.8,2.08,22.499999999999996
2015-09-25,46.91,2.08,22.552884615384613
2015-09-28,45.64,2.08,21.942307692307693
2015-09-29,45.64,2.08,21.942307692307693
2015-09-30,46.19,2.08,22.206730769230766
2015-10-01,45.65,2.08,21.947115384615383
2015-10-02,46.83,2.08,22.514423076923077
2015-10-05,48.68,2.08,23.403846153846153
2015-10-06,49.45,2.08,23.774038461538463
2015-10-07,50.02,2.08,24.048076923076923
2015-10-08,51.57,2.08,24.79326923076923
2015-10-09,49.68,2.08,23.884615384615383
2015-10-12,49.18,2.08,23.64423076923077
2015-10-13,48.73,2.08,23.427884615384613
2015-10-14,47.94,2.08,23.04807692307692
2015-10-15,48.3,2.08,23.221153846153843
2015-10-16,47.34,2.08,22.759615384615387
2015-10-19,46.62,2.08,22.413461538461537
2015-10-20,49.7,1.21,41.07438016528926
2015-10-21,49.98,1.21,41.30578512396694
2015-10-22,51.7,1.21,42.727272727272734
2015-10-23,52.05,1.21,43.01652892561983
2015-10-26,51.63,1.21,42.66942148760331
2015-10-27,50.44,1.21,41.68595041322314
2015-10-28,51.54,1.21,42.59504132231405
2015-10-29,51.76,1.21,42.77685950413223
2015-10-30,52.04,1.21,43.00826446280992
2015-11-02,52.7,1.21,43.553719008264466
2015-11-03,52.82,1.21,43.65289256198347
2015-11-04,52.5,1.21,43.388429752066116
2015-11-05,52.1,1.21,43.057851239669425
2015-11-06,52.09,1.21,43.049586776859506
2015-11-09,51.62,1.21,42.66115702479339
2015-11-10,51.69,1.21,42.71900826446281
2015-11-11,51.28,1.21,42.3801652892562
2015-11-12,51.62,1.21,42.66115702479339
2015-11-13,50.97,1.21,42.12396694214876
2015-11-16,51.95,1.21,42.93388429752066
2015-11-17,51.4,1.21,42.47933884297521
2015-11-18,52.48,1.21,43.37190082644628
2015-11-19,52.79,1.21,43.62809917355372
2015-11-20,52.84,1.21,43.66942148760331
2015-11-23,52.71,1.21,43.561983471074385
2015-11-24,53.24,1.21,44.0
2015-11-25,52.58,1.21,43.45454545454545
2015-11-27,52.58,1.21,43.45454545454545
2015-11-30,53.23,1.21,43.99173553719008
2015-12-01,53.77,1.21,44.43801652892562
2015-12-02,52.54,1.21,43.421487603305785
2015-12-03,53.04,1.21,43.83471074380165
2015-12-04,52.3,1.21,43.22314049586777
2015-12-07,51.87,1.21,42.86776859504132
2015-12-08,50.97,1.21,42.12396694214876
2015-12-09,51.21,1.21,42.32231404958678
2015-12-10,51.52,1.21,42.578512396694215
2015-12-11,49.87,1.21,41.21487603305785
2015-12-14,50.12,1.21,41.421487603305785
2015-12-15,50.17,1.21,41.46280991735537
2015-12-16,49.64,1.21,41.02479338842976
2015-12-17,48.03,1.21,39.69421487603306
2015-12-18,47.25,1.21,39.049586776859506
2015-12-21,47.79,1.21,39.49586776859504
2015-12-22,48.34,1.21,39.9504132231405
2015-12-23,50.14,1.21,41.43801652892562
2015-12-24,50.4,1.21,41.65289256198347
2015-12-28,50.33,1.21,41.59504132231405
2015-12-29,50.22,1.21,41.50413223140496
2015-12-30,49.82,1.21,41.17355371900827
2015-12-31,49.52,1.21,40.925619834710744
2016-01-04,49.79,1.21,41.14876033057851
2016-01-05,48.84,1.21,40.36363636363637
2016-01-06,47.81,1.21,39.51239669421488
2016-01-07,47.12,1.21,38.942148760330575
2016-01-08,46.72,1.21,38.611570247933884
2016-01-11,46.02,1.21,38.033057851239676
2016-01-12,45.61,1.21,37.69421487603306
2016-01-13,44.68,1.21,36.925619834710744
2016-01-14,45.0,1.21,37.1900826446281
2016-01-15,42.73,1.21,35.31404958677686
2016-01-19,43.0,1.21,35.53719008264463
2016-01-20,42.53,1.21,35.14876033057851
2016-01-21,42.69,1.21,35.28099173553719
2016-01-22,43.05,1.21,35.578512396694215
2016-01-25,42.86,1.21,35.421487603305785
2016-01-26,45.28,1.21,37.421487603305785
2016-01-27,44.68,1.21,36.925619834710744
2016-01-28,45.74,1.21,37.80165289256199
2016-01-29,47.21,1.21,39.01652892561984
2016-02-01,46.7,1.21,38.59504132231405
2016-02-02,45.9,1.21,37.93388429752066
2016-02-03,47.04,1.21,38.87603305785124
2016-02-04,48.2,1.21,39.83471074380166
2016-02-05,48.42,1.21,40.01652892561984
2016-02-08,48.2,1.21,39.83471074380166
2016-02-09,46.95,1.21,38.80165289256199
2016-02-10,46.05,1.21,38.05785123966942
2016-02-11,46.24,1.21,38.214876033057855
2016-02-12,47.81,0.93,51.40860215053763
2016-02-16,48.7,0.93,52.365591397849464
2016-02-17,49.8,0.93,53.548387096774185
2016-02-18,49.8,0.93,53.548387096774185
2016-02-19,48.97,0.93,52.65591397849462
2016-02-22,49.64,0.93,53.376344086021504
2016-02-23,48.77,0.93,52.44086021505377
2016-02-24,48.29,0.93,51.924731182795696
2016-02-25,48.9,0.93,52.58064516129032
2016-02-26,49.36,0.93,53.0752688172043
2016-02-29,49.1,0.93,52.795698924731184
2016-03-01,50.3,0.93,54.08602150537634
2016-03-02,50.53,0.93,54.33333333333333
2016-03-03,50.44,0.93,54.236559139784944
2016-03-04,51.05,0.93,54.89247311827956
2016-03-07,52.68,0.93,56.64516129032258
2016-03-08,50.99,0.93,54.82795698924731
2016-03-09,50.17,0.93,53.946236559139784
2016-03-10,49.28,0.93,52.98924731182795
2016-03-11,50.71,0.93,54.526881720430104
2016-03-14,50.36,0.93,54.1505376344086
2016-03-15,49.67,0.93,53.40860215053763
2016-03-16,51.47,0.93,55.34408602150537
2016-03-17,52.98,0.93,56.967741935483865
2016-03-18,53.33,0.93,57.34408602150537
2016-03-21,53.43,0.93,57.4516129032258
2016-03-22,53.55,0.93,57.58064516129031
2016-03-23,52.29,0.93,56.2258064516129
2016-03-24,52.19,0.93,56.118279569892465
2016-03-28,51.89,0.93,55.795698924731184
2016-03-29,52.21,0.93,56.13978494623656
2016-03-30,51.96,0.93,55.87096774193548
2016-03-31,51.96,0.93,55.87096774193548
2016-04-01,51.81,0.93,55.70967741935484
2016-04-04,50.84,0.93,54.666666666666664
2016-04-05,50.33,0.93,54.118279569892465
2016-04-06,50.92,0.93,54.75268817204301
2016-04-07,50.66,0.93,54.47311827956989
2016-04-08,50.82,0.93,54.64516129032258
2016-04-11,51.49,0.93,55.365591397849464
2016-04-12,52.73,0.93,56.69892473118279
2016-04-13,53.41,0.93,57.43010752688171
2016-04-14,53.36,0.93,57.376344086021504
2016-04-15,53.3,0.93,57.31182795698924
2016-04-18,53.85,0.93,57.90322580645161
2016-04-19,54.9,0.93,59.03225806451612
2016-04-20,54.77,0.93,58.89247311827957
2016-04-21,53.86,0.64,84.15625
2016-04-22,54.4,0.64,85.0
2016-04-25,53.95,0.64,84.296875
2016-04-26,53.88,0.64,84.1875
2016-04-27,53.92,0.64,84.25
2016-04-28,53.34,0.64,83.34375
2016-04-29,53.07,0.64,82.921875
2016-05-02,52.91,0.64,82.671875
2016-05-03,52.32,0.64,81.75
2016-05-04,51.29,0.64,80.140625
2016-05-05,51.22,0.64,80.03125
2016-05-06,51.63,0.64,80.671875
2016-05-09,50.98,0.64,79.65625
2016-05-10,53.26,0.64,83.21875
2016-05-11,53.35,0.64,83.359375
2016-05-12,53.42,0.64,83.46875
2016-05-13,52.45,0.64,81.953125
2016-05-16,53.72,0.64,83.9375
2016-05-17,53.82,0.64,84.09375
2016-05-18,52.92,0.64,82.6875
2016-05-19,51.79,0.64,80.921875
2016-05-20,52.22,0.64,81.59375
2016-05-23,52.16,0.64,81.5
2016-05-24,53.11,0.64,82.984375
2016-05-25,53.85,0.64,84.140625
2016-05-26,53.87,0.64,84.171875
2016-05-27,53.91,0.64,84.234375
2016-05-31,53.92,0.64,84.25
2016-06-01,54.1,0.64,84.53125
2016-06-02,54.12,0.64,84.5625
2016-06-03,53.93,0.64,84.265625
2016-06-06,56.38,0.64,88.09375
2016-06-07,56.95,0.64,88.984375
2016-06-08,57.87,0.64,90.421875
2016-06-09,58.22,0.64,90.96875
2016-06-10,57.08,0.64,89.1875
2016-06-13,56.7,0.64,88.59375
2016-06-14,56.22,0.64,87.84375
2016-06-15,56.28,0.64,87.9375
2016-06-16,56.37,0.64,88.078125
2016-06-17,56.76,0.64,88.6875
2016-06-20,57.55,0.64,89.921875
2016-06-21,57.21,0.64,89.390625
2016-06-22,57.05,0.64,89.140625
2016-06-23,57.88,0.64,90.4375
2016-06-24,54.49,0.64,85.140625
2016-06-27,52.18,0.64,81.53125
2016-06-28,53.48,0.64,83.5625
2016-06-29,54.89,0.64,85.765625
2016-06-30,55.99,0.64,87.484375
2016-07-01,55.86,0.64,87.28125
2016-07-05,54.2,0.64,84.6875
2016-07-06,54.31,0.64,84.859375
2016-07-07,55.52,0.64,86.75
2016-07-08,56.82,0.64,88.78125
2016-07-11,57.41,0.64,89.70312499999999
2016-07-12,58.18,0.64,90.90625
2016-07-13,58.42,0.64,91.28125
2016-07-14,58.62,0.64,91.59375
2016-07-15,59.05,0.64,92.265625
2016-07-18,59.13,0.64,92.390625
2016-07-19,58.94,0.64,92.09375
2016-07-20,59.01,0.64,92.203125
2016-07-21,58.09,0.76,76.4342105263158
2016-07-22,57.57,0.76,75.75
2016-07-25,57.33,0.76,75.43421052631578
2016-07-26,58.44,0.76,76.89473684210526
2016-07-27,58.03,0.76,76.35526315789474
2016-07-28,57.92,0.76,76.21052631578948
2016-07-29,57.7,0.76,75.92105263157895
2016-08-01,56.49,0.76,74.32894736842105
2016-08-02,56.28,0.76,74.05263157894737
2016-08-03,57.08,0.76,75.10526315789474
2016-08-04,57.47,0.76,75.61842105263158
2016-08-05,58.56,0.76,77.05263157894737
2016-08-08,59.56,0.76,78.36842105263158
2016-08-09,59.44,0.76,78.21052631578947
2016-08-10,59.27,0.76,77.98684210526316
2016-08-11,60.2,0.76,79.21052631578948
2016-08-12,59.51,0.76,78.30263157894737
2016-08-15,60.13,0.76,79.11842105263158
2016-08-16,59.96,0.76,78.89473684210526
2016-08-17,59.68,0.76,78.52631578947368
2016-08-18,59.92,0.76,78.84210526315789
2016-08-19,60.08,0.76,79.05263157894737
2016-08-22,60.02,0.76,78.97368421052632
2016-08-23,59.9,0.76,78.8157894736842
2016-08-24,59.46,0.76,78.23684210526316
2016-08-25,59.52,0.76,78.31578947368422
2016-08-26,59.39,0.76,78.14473684210526
2016-08-29,59.52,0.76,78.31578947368422
2016-08-30,59.3,0.76,78.02631578947368
2016-08-31,58.56,0.76,77.05263157894737
2016-09-01,58.59,0.76,77.0921052631579
2016-09-02,58.76,0.76,77.3157894736842
2016-09-06,58.31,0.76,76.72368421052632
2016-09-07,57.93,0.76,76.22368421052632
2016-09-08,58.59,0.76,77.0921052631579
2016-09-09,55.78,0.76,73.39473684210526
2016-09-12,56.53,0.76,74.38157894736842
2016-09-13,55.23,0.76,72.67105263157895
2016-09-14,54.6,0.76,71.84210526315789
2016-09-15,55.41,0.76,72.9078947368421
2016-09-16,54.88,0.76,72.21052631578948
2016-09-19,55.48,0.76,73.0
2016-09-20,55.72,0.76,73.3157894736842
2016-09-21,56.98,0.76,74.97368421052632
2016-09-22,57.79,0.76,76.03947368421052
2016-09-23,56.2,0.76,73.94736842105263
2016-09-26,55.64,0.76,73.21052631578948
2016-09-27,56.1,0.76,73.8157894736842
2016-09-28,57.73,0.76,75.96052631578947
2016-09-29,58.05,0.76,76.38157894736841
2016-09-30,59.48,0.76,78.26315789473684
2016-10-03,59.39,0.76,78.14473684210526
2016-10-04,58.65,0.76,77.17105263157895
2016-10-05,59.52,0.76,78.31578947368422
2016-10-06,59.52,0.76,78.31578947368422
2016-10-07,58.35,0.76,76.77631578947368
2016-10-10,53.87,0.76,70.88157894736841
2016-10-11,54.05,0.76,71.11842105263158
2016-10-12,54.35,0.76,71.51315789473685
2016-10-13,53.83,0.76,70.82894736842105
2016-10-14,54.75,0.76,72.03947368421052
2016-10-17,54.62,0.76,71.86842105263158
2016-10-18,54.56,0.76,71.78947368421053
2016-10-19,56.07,0.84,66.75
2016-10-20,55.09,0.84,65.58333333333334
2016-10-21,55.44,0.84,66.0
2016-10-24,55.69,0.84,66.29761904761905
2016-10-25,54.9,0.84,65.35714285714286
2016-10-26,55.4,0.84,65.95238095238095
2016-10-27,54.52,0.84,64.90476190476191
2016-10-28,54.74,0.84,65.16666666666667
2016-10-31,54.03,0.84,64.32142857142857
2016-11-01,53.73,0.84,63.964285714285715
2016-11-02,53.55,0.84,63.75
2016-11-03,53.6,0.84,63.80952380952381
2016-11-04,52.93,0.84,63.011904761904766
2016-11-07,53.89,0.84,64.15476190476191
2016-11-08,53.94,0.84,64.21428571428571
2016-11-09,56.74,0.84,67.54761904761905
2016-11-10,57.84,0.84,68.85714285714286
2016-11-11,57.3,0.84,68.21428571428571
2016-11-14,57.37,0.84,68.29761904761905
2016-11-15,57.8,0.84,68.80952380952381
2016-11-16,57.08,0.84,67.95238095238095
2016-11-17,56.66,0.84,67.45238095238095
2016-11-18,56.67,0.84,67.46428571428572
2016-11-21,58.23,0.84,69.32142857142857
2016-11-22,57.83,0.84,68.8452380952381
2016-11-23,58.35,0.84,69.46428571428572
2016-11-25,58.38,0.84,69.5
2016-11-28,57.13,0.84,68.01190476190477
2016-11-29,56.37,0.84,67.10714285714286
2016-11-30,58.65,0.84,69.82142857142857
2016-12-01,61.01,0.84,72.63095238095238
2016-12-02,60.09,0.84,71.53571428571429
2016-12-05,60.29,0.84,71.77380952380952
2016-12-06,60.36,0.84,71.85714285714286
2016-12-07,61.95,0.84,73.75
2016-12-08,61.6,0.84,73.33333333333334
2016-12-09,62.05,0.84,73.86904761904762
2016-12-12,62.0,0.84,73.80952380952381
2016-12-13,62.3,0.84,74.16666666666667
2016-12-14,61.1,0.84,72.73809523809524
2016-12-15,61.41,0.84,73.10714285714286
2016-12-16,61.05,0.84,72.67857142857143
2016-12-19,61.12,0.84,72.76190476190476
2016-12-20,61.39,0.84,73.08333333333334
2016-12-21,61.3,0.84,72.97619047619048
2016-12-22,61.07,0.84,72.70238095238095
2016-12-23,61.07,0.84,72.70238095238095
2016-12-27,61.65,0.84,73.39285714285714
2016-12-28,60.83,0.84,72.41666666666667
2016-12-29,60.74,0.84,72.30952380952381
2016-12-30,60.53,0.84,72.05952380952381
2017-01-03,61.73,0.84,73.48809523809524
2017-01-04,62.02,0.84,73.83333333333334
2017-01-05,61.82,0.84,73.5952380952381
2017-01-06,62.78,0.84,74.73809523809524
2017-01-09,61.97,0.84,73.77380952380952
2017-01-10,62.21,0.84,74.05952380952381
2017-01-11,63.94,0.84,76.11904761904762
2017-01-12,63.3,0.84,75.35714285714286
2017-01-13,64.34,0.84,76.5952380952381
2017-01-17,63.15,0.84,75.17857142857143
2017-01-18,63.33,0.84,75.39285714285714
2017-01-19,63.21,0.84,75.25
2017-01-20,63.83,0.84,75.98809523809524
2017-01-23,63.38,0.84,75.45238095238096
2017-01-24,65.03,0.84,77.41666666666667
2017-01-25,65.8,0.84,78.33333333333333
2017-01-26,64.89,0.84,77.25
2017-01-27,64.45,0.84,76.72619047619048
2017-01-30,63.35,0.84,75.41666666666667
2017-01-31,62.8,0.84,74.76190476190476
2017-02-01,63.18,0.84,75.21428571428572
2017-02-02,62.84,0.84,74.80952380952381
2017-02-03,63.68,0.84,75.80952380952381
2017-02-06,63.01,0.84,75.01190476190476
2017-02-07,62.72,0.84,74.66666666666667
2017-02-08,62.81,0.84,74.77380952380953
2017-02-09,63.69,0.84,75.82142857142857
2017-02-10,64.04,1.04,61.57692307692308
2017-02-13,64.3,1.04,61.82692307692307
2017-02-14,64.42,1.04,61.94230769230769
2017-02-15,64.74,1.04,62.24999999999999
