date,CHD,CHD_EPS,PE Ratio
1999-08-12,3.84,0.04,96.0
1999-08-13,3.78,0.04,94.5
1999-08-16,3.79,0.04,94.75
1999-08-17,3.83,0.04,95.75
1999-08-18,3.75,0.04,93.75
1999-08-19,3.74,0.04,93.5
1999-08-20,3.76,0.04,93.99999999999999
1999-08-23,3.87,0.04,96.75
1999-08-24,3.9,0.04,97.5
1999-08-25,3.88,0.04,97.0
1999-08-26,3.86,0.04,96.5
1999-08-27,3.84,0.04,96.0
1999-08-30,3.85,0.04,96.25
1999-08-31,3.88,0.04,97.0
1999-09-01,3.97,0.04,99.25
1999-09-02,4.02,0.04,100.49999999999999
1999-09-03,4.09,0.04,102.25
1999-09-07,3.91,0.04,97.75
1999-09-08,3.98,0.04,99.5
1999-09-09,3.92,0.04,98.0
1999-09-10,3.82,0.04,95.5
1999-09-13,3.89,0.04,97.25
1999-09-14,3.89,0.04,97.25
1999-09-15,4.0,0.04,100.0
1999-09-16,3.81,0.04,95.25
1999-09-17,3.86,0.04,96.5
1999-09-20,3.92,0.04,98.0
1999-09-21,3.96,0.04,99.0
1999-09-22,3.9,0.04,97.5
1999-09-23,3.93,0.04,98.25
1999-09-24,3.95,0.04,98.75
1999-09-27,4.25,0.04,106.25
1999-09-28,4.17,0.04,104.25
1999-09-29,4.13,0.04,103.25
1999-09-30,4.17,0.04,104.25
1999-10-01,4.08,0.04,102.0
1999-10-04,3.98,0.04,99.5
1999-10-05,3.99,0.04,99.75
1999-10-06,3.99,0.04,99.75
1999-10-07,4.03,0.04,100.75
1999-10-08,3.99,0.04,99.75
1999-10-11,3.98,0.04,99.5
1999-10-12,3.98,0.04,99.5
1999-10-13,3.96,0.04,99.0
1999-10-14,4.05,0.04,101.25
1999-10-15,4.06,0.04,101.49999999999999
1999-10-18,4.14,0.04,103.49999999999999
1999-10-19,4.29,0.04,107.25
1999-10-20,4.25,0.04,106.25
1999-10-21,4.24,0.04,106.0
1999-10-22,4.33,0.04,108.25
1999-10-25,4.2,0.04,105.0
1999-10-26,4.18,0.04,104.49999999999999
1999-10-27,4.26,0.04,106.49999999999999
1999-10-28,4.34,0.04,108.5
1999-10-29,4.34,0.04,108.5
1999-11-01,4.4,0.04,110.0
1999-11-02,4.68,0.04,116.99999999999999
1999-11-03,4.67,0.04,116.75
1999-11-04,4.9,0.04,122.5
1999-11-05,4.84,0.04,121.0
1999-11-08,4.75,0.04,118.75
1999-11-09,4.73,0.04,118.25000000000001
1999-11-10,4.72,0.04,117.99999999999999
1999-11-11,4.77,0.04,119.24999999999999
1999-11-12,4.91,0.05,98.2
1999-11-15,4.96,0.05,99.19999999999999
1999-11-16,5.03,0.05,100.6
1999-11-17,4.97,0.05,99.39999999999999
1999-11-18,4.96,0.05,99.19999999999999
1999-11-19,4.93,0.05,98.6
1999-11-22,4.93,0.05,98.6
1999-11-23,4.76,0.05,95.19999999999999
1999-11-24,4.79,0.05,95.8
1999-11-26,4.8,0.05,95.99999999999999
1999-11-29,4.65,0.05,93.0
1999-11-30,4.67,0.05,93.39999999999999
1999-12-01,4.67,0.05,93.39999999999999
1999-12-02,4.68,0.05,93.6
1999-12-03,4.67,0.05,93.39999999999999
1999-12-06,4.65,0.05,93.0
1999-12-07,4.53,0.05,90.6
1999-12-08,4.53,0.05,90.6
1999-12-09,4.4,0.05,88.0
1999-12-10,4.35,0.05,86.99999999999999
1999-12-13,4.36,0.05,87.2
1999-12-14,4.27,0.05,85.39999999999999
1999-12-15,4.35,0.05,86.99999999999999
1999-12-16,4.52,0.05,90.39999999999999
1999-12-17,4.54,0.05,90.8
1999-12-20,4.54,0.05,90.8
1999-12-21,4.57,0.05,91.4
1999-12-22,4.63,0.05,92.6
1999-12-23,4.7,0.05,94.0
1999-12-27,4.61,0.05,92.2
1999-12-28,4.48,0.05,89.60000000000001
1999-12-29,4.45,0.05,89.0
1999-12-30,4.38,0.05,87.6
1999-12-31,4.45,0.05,89.0
2000-01-03,4.33,0.05,86.6
2000-01-04,4.23,0.05,84.60000000000001
2000-01-05,4.23,0.05,84.60000000000001
2000-01-06,4.38,0.05,87.6
2000-01-07,4.54,0.05,90.8
2000-01-10,4.48,0.05,89.60000000000001
2000-01-11,4.44,0.05,88.8
2000-01-12,4.35,0.05,86.99999999999999
2000-01-13,4.55,0.05,90.99999999999999
2000-01-14,4.51,0.05,90.19999999999999
2000-01-18,4.36,0.05,87.2
2000-01-19,4.31,0.05,86.19999999999999
2000-01-20,4.29,0.05,85.8
2000-01-21,4.14,0.05,82.79999999999998
2000-01-24,4.05,0.05,80.99999999999999
2000-01-25,3.81,0.05,76.2
2000-01-26,3.89,0.05,77.8
2000-01-27,3.82,0.05,76.39999999999999
2000-01-28,3.7,0.05,74.0
2000-01-31,3.68,0.05,73.6
2000-02-01,3.43,0.05,68.6
2000-02-02,3.54,0.05,70.8
2000-02-03,3.45,0.05,69.0
2000-02-04,3.38,0.05,67.6
2000-02-07,3.23,0.05,64.6
2000-02-08,3.04,0.05,60.8
2000-02-09,2.74,0.05,54.800000000000004
2000-02-10,2.73,0.05,54.599999999999994
2000-02-11,2.66,0.05,53.2
2000-02-14,2.8,0.05,55.99999999999999
2000-02-15,3.08,0.05,61.6
2000-02-16,3.03,0.05,60.599999999999994
2000-02-17,3.01,0.05,60.199999999999996
2000-02-18,2.84,0.05,56.8
2000-02-22,2.86,0.05,57.199999999999996
2000-02-23,2.89,0.05,57.8
2000-02-24,2.81,0.05,56.199999999999996
2000-02-25,2.77,0.05,55.4
2000-02-28,2.86,0.05,57.199999999999996
2000-02-29,2.84,0.05,56.8
2000-03-01,2.84,0.05,56.8
2000-03-02,2.82,0.05,56.39999999999999
2000-03-03,2.94,0.05,58.8
2000-03-06,2.98,0.05,59.599999999999994
2000-03-07,2.85,0.05,57.0
2000-03-08,2.8,0.05,55.99999999999999
2000-03-09,2.82,0.05,56.39999999999999
2000-03-10,2.49,0.05,49.800000000000004
2000-03-13,2.5,0.05,50.0
2000-03-14,2.47,0.05,49.4
2000-03-15,2.53,0.05,50.599999999999994
2000-03-16,2.63,0.05,52.599999999999994
2000-03-17,2.55,0.05,50.99999999999999
2000-03-20,2.67,0.05,53.4
2000-03-21,2.66,0.05,53.2
2000-03-22,2.64,0.05,52.8
2000-03-23,2.69,0.05,53.8
2000-03-24,2.56,0.05,51.199999999999996
2000-03-27,2.54,0.05,50.8
2000-03-28,2.5,0.05,50.0
2000-03-29,2.51,0.05,50.199999999999996
2000-03-30,2.74,0.05,54.800000000000004
2000-03-31,2.86,0.05,57.199999999999996
2000-04-03,2.98,0.05,59.599999999999994
2000-04-04,2.84,0.05,56.8
2000-04-05,2.84,0.05,56.8
2000-04-06,2.78,0.05,55.599999999999994
2000-04-07,2.75,0.05,55.0
2000-04-10,2.83,0.05,56.6
2000-04-11,2.8,0.05,55.99999999999999
2000-04-12,2.77,0.05,55.4
2000-04-13,2.85,0.05,57.0
2000-04-14,2.73,0.05,54.599999999999994
2000-04-17,2.79,0.05,55.8
2000-04-18,2.77,0.05,55.4
2000-04-19,2.73,0.05,54.599999999999994
2000-04-20,2.79,0.05,55.8
2000-04-24,2.81,0.05,56.199999999999996
2000-04-25,2.69,0.05,53.8
2000-04-26,2.78,0.05,55.599999999999994
2000-04-27,2.8,0.05,55.99999999999999
2000-04-28,2.98,0.05,59.599999999999994
2000-05-01,3.15,0.05,62.99999999999999
2000-05-02,3.17,0.05,63.4
2000-05-03,3.14,0.05,62.8
2000-05-04,3.2,0.05,64.0
2000-05-05,3.27,0.05,65.39999999999999
2000-05-08,3.2,0.05,64.0
2000-05-09,3.18,0.05,63.6
2000-05-10,3.16,0.05,63.2
2000-05-11,3.2,0.05,64.0
2000-05-12,3.03,0.05,60.599999999999994
2000-05-15,3.09,0.05,61.8
2000-05-16,3.07,0.05,61.39999999999999
2000-05-17,3.04,0.05,60.8
2000-05-18,3.04,0.05,60.8
2000-05-19,2.98,0.05,59.599999999999994
2000-05-22,2.97,0.05,59.4
2000-05-23,2.94,0.05,58.8
2000-05-24,3.03,0.05,60.599999999999994
2000-05-25,2.92,0.05,58.4
2000-05-26,2.95,0.05,59.0
2000-05-30,2.99,0.05,59.800000000000004
2000-05-31,3.03,0.05,60.599999999999994
2000-06-01,3.17,0.05,63.4
2000-06-02,3.16,0.05,63.2
2000-06-05,3.08,0.05,61.6
2000-06-06,3.07,0.05,61.39999999999999
2000-06-07,3.06,0.05,61.199999999999996
2000-06-08,3.07,0.05,61.39999999999999
2000-06-09,3.09,0.05,61.8
2000-06-12,3.17,0.05,63.4
2000-06-13,3.24,0.05,64.8
2000-06-14,3.2,0.05,64.0
2000-06-15,3.4,0.05,68.0
2000-06-16,3.24,0.05,64.8
2000-06-19,3.26,0.05,65.19999999999999
2000-06-20,3.28,0.05,65.6
2000-06-21,3.27,0.05,65.39999999999999
2000-06-22,3.15,0.05,62.99999999999999
2000-06-23,3.09,0.05,61.8
2000-06-26,3.23,0.05,64.6
2000-06-27,3.17,0.05,63.4
2000-06-28,3.24,0.05,64.8
2000-06-29,3.18,0.05,63.6
2000-06-30,3.0,0.05,60.0
2000-07-03,3.15,0.05,62.99999999999999
2000-07-05,3.07,0.05,61.39999999999999
2000-07-06,3.05,0.05,60.99999999999999
2000-07-07,3.07,0.05,61.39999999999999
2000-07-10,3.17,0.05,63.4
2000-07-11,3.15,0.05,62.99999999999999
2000-07-12,3.15,0.05,62.99999999999999
2000-07-13,3.01,0.05,60.199999999999996
2000-07-14,3.04,0.05,60.8
2000-07-17,3.05,0.05,60.99999999999999
2000-07-18,3.05,0.05,60.99999999999999
2000-07-19,3.08,0.05,61.6
2000-07-20,3.07,0.05,61.39999999999999
2000-07-21,3.01,0.05,60.199999999999996
2000-07-24,2.95,0.05,59.0
2000-07-25,3.1,0.05,62.0
2000-07-26,3.16,0.05,63.2
2000-07-27,3.03,0.05,60.599999999999994
2000-07-28,3.03,0.05,60.599999999999994
2000-07-31,2.96,0.05,59.199999999999996
2000-08-01,3.01,0.05,60.199999999999996
2000-08-02,2.94,0.05,58.8
2000-08-03,3.14,0.05,62.8
2000-08-04,3.19,0.05,63.8
2000-08-07,2.98,0.05,59.599999999999994
2000-08-08,2.93,0.05,58.6
2000-08-09,2.93,0.05,58.6
2000-08-10,3.05,0.05,60.99999999999999
2000-08-11,3.14,0.05,62.8
2000-08-14,3.15,0.05,62.99999999999999
2000-08-15,3.1,0.05,62.0
2000-08-16,3.01,0.05,60.199999999999996
2000-08-17,3.01,0.05,60.199999999999996
2000-08-18,2.99,0.05,59.800000000000004
2000-08-21,2.99,0.05,59.800000000000004
2000-08-22,2.98,0.05,59.599999999999994
2000-08-23,2.99,0.05,59.800000000000004
2000-08-24,3.0,0.05,60.0
2000-08-25,2.99,0.05,59.800000000000004
2000-08-28,2.96,0.05,59.199999999999996
2000-08-29,2.99,0.05,59.800000000000004
2000-08-30,3.0,0.05,60.0
2000-08-31,2.99,0.05,59.800000000000004
2000-09-01,3.03,0.05,60.599999999999994
2000-09-05,2.99,0.05,59.800000000000004
2000-09-06,3.09,0.05,61.8
2000-09-07,3.07,0.05,61.39999999999999
2000-09-08,3.01,0.05,60.199999999999996
2000-09-11,2.99,0.05,59.800000000000004
2000-09-12,2.91,0.05,58.2
2000-09-13,2.86,0.05,57.199999999999996
2000-09-14,2.68,0.05,53.6
2000-09-15,2.64,0.05,52.8
2000-09-18,2.67,0.05,53.4
2000-09-19,2.74,0.05,54.800000000000004
2000-09-20,2.78,0.05,55.599999999999994
2000-09-21,2.84,0.05,56.8
2000-09-22,2.89,0.05,57.8
2000-09-25,2.81,0.05,56.199999999999996
2000-09-26,2.85,0.05,57.0
2000-09-27,2.93,0.05,58.6
2000-09-28,2.95,0.05,59.0
2000-09-29,3.06,0.05,61.199999999999996
2000-10-02,2.88,0.05,57.599999999999994
2000-10-03,2.88,0.05,57.599999999999994
2000-10-04,2.85,0.05,57.0
2000-10-05,2.98,0.05,59.599999999999994
2000-10-06,3.01,0.05,60.199999999999996
2000-10-09,2.93,0.05,58.6
2000-10-10,2.91,0.05,58.2
2000-10-11,3.04,0.05,60.8
2000-10-12,3.0,0.05,60.0
2000-10-13,3.07,0.05,61.39999999999999
2000-10-16,3.1,0.05,62.0
2000-10-17,3.08,0.05,61.6
2000-10-18,3.03,0.05,60.599999999999994
2000-10-19,3.08,0.05,61.6
2000-10-20,3.0,0.05,60.0
2000-10-23,2.99,0.05,59.800000000000004
2000-10-24,3.04,0.05,60.8
2000-10-25,3.01,0.05,60.199999999999996
2000-10-26,3.04,0.05,60.8
2000-10-27,3.22,0.05,64.4
2000-10-30,3.31,0.05,66.2
2000-10-31,3.29,0.05,65.8
2000-11-01,3.31,0.05,66.2
2000-11-02,3.33,0.05,66.6
2000-11-03,3.35,0.05,67.0
2000-11-06,3.35,0.05,67.0
2000-11-07,3.38,0.05,67.6
2000-11-08,3.39,0.05,67.8
2000-11-09,3.43,0.05,68.6
2000-11-10,3.54,0.05,70.8
2000-11-13,3.49,0.06,58.16666666666667
2000-11-14,3.55,0.06,59.166666666666664
2000-11-15,3.67,0.06,61.166666666666664
2000-11-16,3.6,0.06,60.00000000000001
2000-11-17,3.65,0.06,60.833333333333336
2000-11-20,3.61,0.06,60.166666666666664
2000-11-21,3.66,0.06,61.00000000000001
2000-11-22,3.6,0.06,60.00000000000001
2000-11-24,3.56,0.06,59.333333333333336
2000-11-27,3.55,0.06,59.166666666666664
2000-11-28,3.47,0.06,57.833333333333336
2000-11-29,3.51,0.06,58.5
2000-11-30,3.53,0.06,58.833333333333336
2000-12-01,3.61,0.06,60.166666666666664
2000-12-04,3.61,0.06,60.166666666666664
2000-12-05,3.55,0.06,59.166666666666664
2000-12-06,3.58,0.06,59.66666666666667
2000-12-07,3.66,0.06,61.00000000000001
2000-12-08,3.9,0.06,65.0
2000-12-11,3.89,0.06,64.83333333333334
2000-12-12,3.78,0.06,63.0
2000-12-13,3.7,0.06,61.66666666666667
2000-12-14,3.66,0.06,61.00000000000001
2000-12-15,3.52,0.06,58.66666666666667
2000-12-18,3.55,0.06,59.166666666666664
2000-12-19,3.56,0.06,59.333333333333336
2000-12-20,3.59,0.06,59.833333333333336
2000-12-21,3.63,0.06,60.5
2000-12-22,3.73,0.06,62.16666666666667
2000-12-26,3.69,0.06,61.5
2000-12-27,3.9,0.06,65.0
2000-12-28,3.86,0.06,64.33333333333333
2000-12-29,3.71,0.06,61.833333333333336
2001-01-02,3.6,0.06,60.00000000000001
2001-01-03,3.49,0.06,58.16666666666667
2001-01-04,3.3,0.06,55.0
2001-01-05,3.31,0.06,55.16666666666667
2001-01-08,3.7,0.06,61.66666666666667
2001-01-09,3.67,0.06,61.166666666666664
2001-01-10,3.77,0.06,62.833333333333336
2001-01-11,3.75,0.06,62.5
2001-01-12,3.81,0.06,63.5
2001-01-16,3.78,0.06,63.0
2001-01-17,3.83,0.06,63.833333333333336
2001-01-18,3.91,0.06,65.16666666666667
2001-01-19,3.93,0.06,65.5
2001-01-22,4.02,0.06,67.0
2001-01-23,4.1,0.06,68.33333333333333
2001-01-24,4.06,0.06,67.66666666666666
2001-01-25,4.08,0.06,68.0
2001-01-26,3.94,0.06,65.66666666666667
2001-01-29,3.95,0.06,65.83333333333334
2001-01-30,4.09,0.06,68.16666666666667
2001-01-31,4.17,0.06,69.5
2001-02-01,4.16,0.06,69.33333333333334
2001-02-02,3.5,0.06,58.333333333333336
2001-02-05,3.64,0.06,60.66666666666667
2001-02-06,3.55,0.06,59.166666666666664
2001-02-07,3.62,0.06,60.333333333333336
2001-02-08,3.6,0.06,60.00000000000001
2001-02-09,3.63,0.06,60.5
2001-02-12,3.58,0.06,59.66666666666667
2001-02-13,3.53,0.06,58.833333333333336
2001-02-14,3.48,0.06,58.0
2001-02-15,3.44,0.06,57.333333333333336
2001-02-16,3.57,0.06,59.5
2001-02-20,3.56,0.06,59.333333333333336
2001-02-21,3.51,0.06,58.5
2001-02-22,3.5,0.06,58.333333333333336
2001-02-23,3.47,0.06,57.833333333333336
2001-02-26,3.5,0.06,58.333333333333336
2001-02-27,3.55,0.06,59.166666666666664
2001-02-28,3.64,0.06,60.66666666666667
2001-03-01,3.55,0.06,59.166666666666664
2001-03-02,3.58,0.06,59.66666666666667
2001-03-05,3.6,0.06,60.00000000000001
2001-03-06,3.63,0.06,60.5
2001-03-07,3.75,0.06,62.5
2001-03-08,3.74,0.06,62.333333333333336
2001-03-09,3.71,0.06,61.833333333333336
2001-03-12,3.67,0.06,61.166666666666664
2001-03-13,3.61,0.06,60.166666666666664
2001-03-14,3.62,0.06,60.333333333333336
2001-03-15,3.52,0.06,58.66666666666667
2001-03-16,3.55,0.06,59.166666666666664
2001-03-19,3.63,0.06,60.5
2001-03-20,3.65,0.06,60.833333333333336
2001-03-21,3.57,0.06,59.5
2001-03-22,3.57,0.06,59.5
2001-03-23,3.5,0.06,58.333333333333336
2001-03-26,3.43,0.06,57.16666666666667
2001-03-27,3.58,0.06,59.66666666666667
2001-03-28,3.46,0.06,57.66666666666667
2001-03-29,3.38,0.06,56.333333333333336
2001-03-30,3.62,0.06,60.333333333333336
2001-04-02,3.83,0.06,63.833333333333336
2001-04-03,3.89,0.06,64.83333333333334
2001-04-04,4.12,0.06,68.66666666666667
2001-04-05,4.09,0.06,68.16666666666667
2001-04-06,3.94,0.06,65.66666666666667
2001-04-09,4.08,0.06,68.0
2001-04-10,4.08,0.06,68.0
2001-04-11,4.06,0.06,67.66666666666666
2001-04-12,4.08,0.06,68.0
2001-04-16,4.05,0.06,67.5
2001-04-17,4.03,0.06,67.16666666666667
2001-04-18,3.97,0.06,66.16666666666667
2001-04-19,4.0,0.06,66.66666666666667
2001-04-20,4.0,0.06,66.66666666666667
2001-04-23,4.01,0.06,66.83333333333333
2001-04-24,3.94,0.06,65.66666666666667
2001-04-25,4.07,0.06,67.83333333333334
2001-04-26,4.04,0.06,67.33333333333334
2001-04-27,4.14,0.06,69.0
2001-04-30,4.0,0.06,66.66666666666667
2001-05-01,3.98,0.06,66.33333333333333
2001-05-02,3.99,0.06,66.5
2001-05-03,4.02,0.06,67.0
2001-05-04,4.02,0.06,67.0
2001-05-07,3.99,0.06,66.5
2001-05-08,4.16,0.06,69.33333333333334
2001-05-09,4.13,0.05,82.6
2001-05-10,4.14,0.05,82.79999999999998
2001-05-11,4.12,0.05,82.39999999999999
2001-05-14,4.15,0.05,83.0
2001-05-15,4.16,0.05,83.2
2001-05-16,4.31,0.05,86.19999999999999
2001-05-17,4.3,0.05,85.99999999999999
2001-05-18,4.27,0.05,85.39999999999999
2001-05-21,4.43,0.05,88.6
2001-05-22,4.37,0.05,87.39999999999999
2001-05-23,4.35,0.05,86.99999999999999
2001-05-24,4.33,0.05,86.6
2001-05-25,4.29,0.05,85.8
2001-05-29,4.25,0.05,85.0
2001-05-30,4.26,0.05,85.19999999999999
2001-05-31,4.24,0.05,84.8
2001-06-01,4.24,0.05,84.8
2001-06-04,4.36,0.05,87.2
2001-06-05,4.48,0.05,89.60000000000001
2001-06-06,4.36,0.05,87.2
2001-06-07,4.38,0.05,87.6
2001-06-08,4.35,0.05,86.99999999999999
2001-06-11,4.3,0.05,85.99999999999999
2001-06-12,4.28,0.05,85.6
2001-06-13,4.23,0.05,84.60000000000001
2001-06-14,4.21,0.05,84.19999999999999
2001-06-15,4.2,0.05,84.0
2001-06-18,4.13,0.05,82.6
2001-06-19,4.17,0.05,83.39999999999999
2001-06-20,4.21,0.05,84.19999999999999
2001-06-21,4.13,0.05,82.6
2001-06-22,4.13,0.05,82.6
2001-06-25,4.01,0.05,80.19999999999999
2001-06-26,4.02,0.05,80.39999999999999
2001-06-27,4.1,0.05,81.99999999999999
2001-06-28,4.13,0.05,82.6
2001-06-29,4.24,0.05,84.8
2001-07-02,4.1,0.05,81.99999999999999
2001-07-03,4.07,0.05,81.4
2001-07-05,4.13,0.05,82.6
2001-07-06,4.13,0.05,82.6
2001-07-09,4.04,0.05,80.8
2001-07-10,4.09,0.05,81.8
2001-07-11,4.04,0.05,80.8
2001-07-12,4.07,0.05,81.4
2001-07-13,4.03,0.05,80.6
2001-07-16,4.09,0.05,81.8
2001-07-17,4.08,0.05,81.6
2001-07-18,4.06,0.05,81.19999999999999
2001-07-19,4.11,0.05,82.2
2001-07-20,4.12,0.05,82.39999999999999
2001-07-23,4.04,0.05,80.8
2001-07-24,3.96,0.05,79.19999999999999
2001-07-25,4.04,0.05,80.8
2001-07-26,4.06,0.05,81.19999999999999
2001-07-27,3.98,0.05,79.6
2001-07-30,4.04,0.05,80.8
2001-07-31,4.23,0.05,84.60000000000001
2001-08-01,4.31,0.05,86.19999999999999
2001-08-02,4.33,0.05,86.6
2001-08-03,4.28,0.05,85.6
2001-08-06,4.25,0.05,85.0
2001-08-07,4.23,0.05,84.60000000000001
2001-08-08,4.19,0.05,83.8
2001-08-09,4.26,0.05,85.19999999999999
2001-08-10,4.37,0.05,87.39999999999999
2001-08-13,4.37,0.05,87.39999999999999
2001-08-14,4.45,0.05,89.0
2001-08-15,4.44,0.05,88.8
2001-08-16,4.5,0.05,90.0
2001-08-17,4.46,0.05,89.19999999999999
2001-08-20,4.59,0.05,91.8
2001-08-21,4.51,0.05,90.19999999999999
2001-08-22,4.5,0.05,90.0
2001-08-23,4.45,0.05,89.0
2001-08-24,4.48,0.05,89.60000000000001
2001-08-27,4.39,0.05,87.79999999999998
2001-08-28,4.32,0.05,86.4
2001-08-29,4.47,0.05,89.39999999999999
2001-08-30,4.48,0.05,89.60000000000001
2001-08-31,4.54,0.05,90.8
2001-09-04,4.5,0.05,90.0
2001-09-05,4.45,0.05,89.0
2001-09-06,4.46,0.05,89.19999999999999
2001-09-07,4.45,0.05,89.0
2001-09-10,4.5,0.05,90.0
2001-09-17,4.42,0.05,88.39999999999999
2001-09-18,4.48,0.05,89.60000000000001
2001-09-19,4.74,0.05,94.8
2001-09-20,4.64,0.05,92.79999999999998
2001-09-21,4.38,0.05,87.6
2001-09-24,4.44,0.05,88.8
2001-09-25,4.51,0.05,90.19999999999999
2001-09-26,4.42,0.05,88.39999999999999
2001-09-27,4.4,0.05,88.0
2001-09-28,4.31,0.05,86.19999999999999
2001-10-01,4.28,0.05,85.6
2001-10-02,4.42,0.05,88.39999999999999
2001-10-03,4.47,0.05,89.39999999999999
2001-10-04,4.45,0.05,89.0
2001-10-05,4.4,0.05,88.0
2001-10-08,4.28,0.05,85.6
2001-10-09,4.2,0.05,84.0
2001-10-10,4.23,0.05,84.60000000000001
2001-10-11,4.24,0.05,84.8
2001-10-12,4.22,0.05,84.39999999999999
2001-10-15,4.18,0.05,83.6
2001-10-16,4.21,0.05,84.19999999999999
2001-10-17,4.17,0.05,83.39999999999999
2001-10-18,4.19,0.05,83.8
2001-10-19,4.25,0.05,85.0
2001-10-22,4.23,0.05,84.60000000000001
2001-10-23,4.21,0.05,84.19999999999999
2001-10-24,4.17,0.05,83.39999999999999
2001-10-25,4.17,0.05,83.39999999999999
2001-10-26,4.42,0.05,88.39999999999999
2001-10-29,4.39,0.05,87.79999999999998
2001-10-30,4.33,0.05,86.6
2001-10-31,4.33,0.05,86.6
2001-11-01,4.46,0.05,89.19999999999999
2001-11-02,4.38,0.05,87.6
2001-11-05,4.48,0.05,89.60000000000001
2001-11-06,4.5,0.05,90.0
2001-11-07,4.44,0.05,88.8
2001-11-08,4.3,0.05,85.99999999999999
2001-11-09,4.34,0.05,86.8
2001-11-12,4.37,0.05,87.39999999999999
2001-11-13,4.28,0.06,71.33333333333334
2001-11-14,4.3,0.06,71.66666666666667
2001-11-15,4.31,0.06,71.83333333333333
2001-11-16,4.24,0.06,70.66666666666667
2001-11-19,4.25,0.06,70.83333333333334
2001-11-20,4.25,0.06,70.83333333333334
2001-11-21,4.35,0.06,72.5
2001-11-23,4.42,0.06,73.66666666666667
2001-11-26,4.4,0.06,73.33333333333334
2001-11-27,4.36,0.06,72.66666666666667
2001-11-28,4.35,0.06,72.5
2001-11-29,4.42,0.06,73.66666666666667
2001-11-30,4.38,0.06,73.0
2001-12-03,4.4,0.06,73.33333333333334
2001-12-04,4.43,0.06,73.83333333333333
2001-12-05,4.47,0.06,74.5
2001-12-06,4.39,0.06,73.16666666666666
2001-12-07,4.36,0.06,72.66666666666667
2001-12-10,4.37,0.06,72.83333333333334
2001-12-11,4.31,0.06,71.83333333333333
2001-12-12,4.33,0.06,72.16666666666667
2001-12-13,4.25,0.06,70.83333333333334
2001-12-14,4.33,0.06,72.16666666666667
2001-12-17,4.38,0.06,73.0
2001-12-18,4.43,0.06,73.83333333333333
2001-12-19,4.37,0.06,72.83333333333334
2001-12-20,4.26,0.06,71.0
2001-12-21,4.32,0.06,72.00000000000001
2001-12-24,4.35,0.06,72.5
2001-12-26,4.42,0.06,73.66666666666667
2001-12-27,4.44,0.06,74.00000000000001
2001-12-28,4.48,0.06,74.66666666666667
2001-12-31,4.44,0.06,74.00000000000001
2002-01-02,4.42,0.06,73.66666666666667
2002-01-03,4.41,0.06,73.5
2002-01-04,4.38,0.06,73.0
2002-01-07,4.32,0.06,72.00000000000001
2002-01-08,4.33,0.06,72.16666666666667
2002-01-09,4.33,0.06,72.16666666666667
2002-01-10,4.41,0.06,73.5
2002-01-11,4.42,0.06,73.66666666666667
2002-01-14,4.42,0.06,73.66666666666667
2002-01-15,4.56,0.06,76.0
2002-01-16,4.55,0.06,75.83333333333333
2002-01-17,4.65,0.06,77.50000000000001
2002-01-18,4.6,0.06,76.66666666666666
2002-01-22,4.73,0.06,78.83333333333334
2002-01-23,4.89,0.06,81.5
2002-01-24,4.94,0.06,82.33333333333334
2002-01-25,4.93,0.06,82.16666666666667
2002-01-28,4.94,0.06,82.33333333333334
2002-01-29,4.88,0.06,81.33333333333333
2002-01-30,4.88,0.06,81.33333333333333
2002-01-31,4.91,0.06,81.83333333333334
2002-02-01,4.9,0.06,81.66666666666667
2002-02-04,4.9,0.06,81.66666666666667
2002-02-05,4.89,0.06,81.5
2002-02-06,4.79,0.06,79.83333333333334
2002-02-07,4.69,0.06,78.16666666666667
2002-02-08,4.76,0.06,79.33333333333333
2002-02-11,4.98,0.06,83.00000000000001
2002-02-12,4.99,0.06,83.16666666666667
2002-02-13,5.11,0.06,85.16666666666667
2002-02-14,5.17,0.06,86.16666666666667
2002-02-15,5.15,0.06,85.83333333333334
2002-02-19,5.06,0.06,84.33333333333333
2002-02-20,5.26,0.06,87.66666666666667
2002-02-21,5.17,0.06,86.16666666666667
2002-02-22,5.21,0.06,86.83333333333334
2002-02-25,5.18,0.06,86.33333333333333
2002-02-26,5.17,0.06,86.16666666666667
2002-02-27,5.18,0.06,86.33333333333333
2002-02-28,5.15,0.06,85.83333333333334
2002-03-01,5.21,0.06,86.83333333333334
2002-03-04,5.16,0.06,86.0
2002-03-05,5.13,0.06,85.5
2002-03-06,5.18,0.06,86.33333333333333
2002-03-07,5.1,0.06,85.0
2002-03-08,5.12,0.06,85.33333333333334
2002-03-11,4.92,0.06,82.0
2002-03-12,4.93,0.06,82.16666666666667
2002-03-13,4.74,0.06,79.0
2002-03-14,4.86,0.06,81.00000000000001
2002-03-15,5.0,0.06,83.33333333333334
2002-03-18,5.0,0.06,83.33333333333334
2002-03-19,5.05,0.06,84.16666666666667
2002-03-20,4.88,0.06,81.33333333333333
2002-03-21,4.87,0.06,81.16666666666667
2002-03-22,4.85,0.06,80.83333333333333
2002-03-25,4.66,0.06,77.66666666666667
2002-03-26,4.77,0.06,79.5
2002-03-27,4.9,0.06,81.66666666666667
2002-03-28,4.91,0.06,81.83333333333334
2002-04-01,4.95,0.06,82.5
2002-04-02,4.88,0.06,81.33333333333333
2002-04-03,4.88,0.06,81.33333333333333
