date,IEX,IEX_EPS,PE Ratio
2015-12-17,76.19,1.03,73.97087378640776
2015-12-18,75.08,1.03,72.89320388349515
2015-12-21,75.36,1.03,73.16504854368932
2015-12-22,76.22,1.03,74.0
2015-12-23,77.45,1.03,75.19417475728156
2015-12-24,77.59,1.03,75.33009708737865
2015-12-28,77.22,1.03,74.97087378640776
2015-12-29,77.71,1.03,75.44660194174756
2015-12-30,77.12,1.03,74.873786407767
2015-12-31,76.61,1.03,74.37864077669903
2016-01-04,75.74,1.03,73.53398058252426
2016-01-05,75.0,1.03,72.81553398058253
2016-01-06,74.17,1.03,72.00970873786407
2016-01-07,72.61,1.03,70.49514563106796
2016-01-08,71.64,1.03,69.55339805825243
2016-01-11,71.39,1.03,69.31067961165049
2016-01-12,71.75,1.03,69.66019417475728
2016-01-13,69.99,1.03,67.9514563106796
2016-01-14,71.31,1.03,69.23300970873787
2016-01-15,69.96,1.03,67.92233009708737
2016-01-19,69.61,1.03,67.58252427184466
2016-01-20,69.25,1.03,67.23300970873787
2016-01-21,68.37,1.03,66.37864077669903
2016-01-22,70.02,1.03,67.98058252427184
2016-01-25,68.33,1.03,66.33980582524272
2016-01-26,70.25,1.03,68.20388349514563
2016-01-27,70.95,1.03,68.88349514563107
2016-01-28,69.5,1.03,67.47572815533981
2016-01-29,72.51,1.03,70.39805825242719
2016-02-01,71.45,1.03,69.36893203883496
2016-02-02,70.49,1.03,68.43689320388349
2016-02-03,71.84,1.03,69.74757281553399
2016-02-04,73.09,1.03,70.96116504854369
2016-02-05,72.76,1.03,70.64077669902913
2016-02-08,72.04,1.03,69.94174757281554
2016-02-09,71.47,1.03,69.3883495145631
2016-02-10,71.25,1.03,69.1747572815534
2016-02-11,70.87,1.03,68.80582524271846
2016-02-12,71.76,1.03,69.66990291262137
2016-02-16,73.2,1.03,71.06796116504854
2016-02-17,73.89,1.03,71.7378640776699
2016-02-18,74.65,1.03,72.47572815533981
2016-02-19,74.74,0.88,84.93181818181817
2016-02-22,75.79,0.88,86.125
2016-02-23,74.82,0.88,85.02272727272727
2016-02-24,74.96,0.88,85.18181818181817
2016-02-25,74.99,0.88,85.21590909090908
2016-02-26,75.72,0.88,86.04545454545455
2016-02-29,75.16,0.88,85.4090909090909
2016-03-01,76.8,0.88,87.27272727272727
2016-03-02,77.01,0.88,87.51136363636364
2016-03-03,77.78,0.88,88.38636363636364
2016-03-04,78.16,0.88,88.81818181818181
2016-03-07,78.42,0.88,89.11363636363636
2016-03-08,77.27,0.88,87.80681818181817
2016-03-09,77.38,0.88,87.93181818181817
2016-03-10,77.2,0.88,87.72727272727273
2016-03-11,78.13,0.88,88.7840909090909
2016-03-14,77.96,0.88,88.59090909090908
2016-03-15,78.13,0.88,88.7840909090909
2016-03-16,79.32,0.88,90.13636363636363
2016-03-17,80.87,0.88,91.89772727272728
2016-03-18,81.51,0.88,92.625
2016-03-21,82.46,0.88,93.70454545454545
2016-03-22,82.92,0.88,94.22727272727273
2016-03-23,81.87,0.88,93.03409090909092
2016-03-24,82.17,0.88,93.375
2016-03-28,82.36,0.88,93.5909090909091
2016-03-29,83.63,0.88,95.0340909090909
2016-03-30,83.41,0.88,94.7840909090909
2016-03-31,82.88,0.88,94.18181818181817
2016-04-01,84.01,0.88,95.4659090909091
2016-04-04,82.0,0.88,93.18181818181819
2016-04-05,81.04,0.88,92.0909090909091
2016-04-06,81.18,0.88,92.25000000000001
2016-04-07,80.81,0.88,91.82954545454545
2016-04-08,81.4,0.88,92.5
2016-04-11,81.57,0.88,92.69318181818181
2016-04-12,82.26,0.88,93.47727272727273
2016-04-13,83.89,0.88,95.32954545454545
2016-04-14,83.41,0.88,94.7840909090909
2016-04-15,83.47,0.88,94.85227272727272
2016-04-18,84.25,0.88,95.73863636363636
2016-04-19,84.12,0.88,95.5909090909091
2016-04-20,83.62,0.88,95.02272727272728
2016-04-21,83.29,0.88,94.64772727272728
2016-04-22,83.48,0.88,94.86363636363637
2016-04-25,82.67,0.9,91.85555555555555
2016-04-26,84.13,0.9,93.47777777777777
2016-04-27,83.8,0.9,93.1111111111111
2016-04-28,82.38,0.9,91.53333333333333
2016-04-29,81.9,0.9,91.0
2016-05-02,82.47,0.9,91.63333333333333
2016-05-03,81.51,0.9,90.56666666666668
2016-05-04,80.79,0.9,89.76666666666667
2016-05-05,81.32,0.9,90.35555555555554
2016-05-06,82.2,0.9,91.33333333333333
2016-05-09,81.5,0.9,90.55555555555556
2016-05-10,82.27,0.9,91.41111111111111
2016-05-11,81.81,0.9,90.9
2016-05-12,82.33,0.9,91.47777777777777
2016-05-13,81.22,0.9,90.24444444444444
2016-05-16,82.32,0.9,91.46666666666665
2016-05-17,81.77,0.9,90.85555555555555
2016-05-18,81.66,0.9,90.73333333333333
2016-05-19,81.47,0.9,90.52222222222223
2016-05-20,82.02,0.9,91.13333333333333
2016-05-23,82.26,0.9,91.4
2016-05-24,83.65,0.9,92.94444444444444
2016-05-25,83.91,0.9,93.23333333333333
2016-05-26,83.49,0.9,92.76666666666667
2016-05-27,83.54,0.9,92.82222222222222
2016-05-31,83.34,0.9,92.60000000000001
2016-06-01,83.93,0.9,93.25555555555556
2016-06-02,84.65,0.9,94.05555555555556
2016-06-03,84.44,0.9,93.82222222222222
2016-06-06,85.83,0.9,95.36666666666666
2016-06-07,86.14,0.9,95.71111111111111
2016-06-08,86.94,0.9,96.6
2016-06-09,86.82,0.9,96.46666666666665
2016-06-10,85.94,0.9,95.48888888888888
2016-06-13,85.56,0.9,95.06666666666666
2016-06-14,85.14,0.9,94.6
2016-06-15,85.28,0.9,94.75555555555556
2016-06-16,85.25,0.9,94.72222222222221
2016-06-17,85.49,0.9,94.98888888888888
2016-06-20,86.57,0.9,96.18888888888888
2016-06-21,85.43,0.9,94.92222222222223
2016-06-22,85.6,0.9,95.1111111111111
2016-06-23,86.51,0.9,96.12222222222222
2016-06-24,81.5,0.9,90.55555555555556
2016-06-27,79.29,0.9,88.10000000000001
2016-06-28,79.91,0.9,88.78888888888888
2016-06-29,80.53,0.9,89.47777777777777
2016-06-30,82.1,0.9,91.22222222222221
2016-07-01,82.18,0.9,91.31111111111112
2016-07-05,80.7,0.9,89.66666666666667
2016-07-06,81.47,0.9,90.52222222222223
2016-07-07,81.99,0.9,91.1
2016-07-08,83.85,0.9,93.16666666666666
2016-07-11,84.61,0.9,94.0111111111111
2016-07-12,85.5,0.9,95.0
2016-07-13,85.03,0.9,94.47777777777777
2016-07-14,85.28,0.9,94.75555555555556
2016-07-15,85.22,0.9,94.68888888888888
2016-07-18,84.45,0.9,93.83333333333333
2016-07-19,87.14,0.9,96.82222222222222
2016-07-20,88.28,0.9,98.08888888888889
2016-07-21,87.16,0.9,96.84444444444443
2016-07-22,87.29,0.9,96.9888888888889
2016-07-25,86.84,0.9,96.4888888888889
2016-07-26,88.23,0.9,98.03333333333333
2016-07-27,88.73,0.9,98.58888888888889
2016-07-28,89.04,0.9,98.93333333333334
2016-07-29,89.79,0.9,99.76666666666667
2016-08-01,90.0,0.99,90.9090909090909
2016-08-02,89.7,0.99,90.60606060606061
2016-08-03,90.0,0.99,90.9090909090909
2016-08-04,90.3,0.99,91.2121212121212
2016-08-05,91.1,0.99,92.02020202020202
2016-08-08,91.55,0.99,92.47474747474747
2016-08-09,91.88,0.99,92.8080808080808
2016-08-10,92.1,0.99,93.03030303030303
2016-08-11,92.71,0.99,93.64646464646464
2016-08-12,92.32,0.99,93.25252525252525
2016-08-15,92.95,0.99,93.88888888888889
2016-08-16,92.46,0.99,93.39393939393939
2016-08-17,92.87,0.99,93.80808080808082
2016-08-18,92.89,0.99,93.82828282828282
2016-08-19,93.87,0.99,94.81818181818183
2016-08-22,93.6,0.99,94.54545454545455
2016-08-23,94.14,0.99,95.0909090909091
2016-08-24,93.43,0.99,94.37373737373738
2016-08-25,93.99,0.99,94.93939393939394
2016-08-26,94.25,0.99,95.20202020202021
2016-08-29,95.06,0.99,96.02020202020202
2016-08-30,94.84,0.99,95.7979797979798
2016-08-31,93.44,0.99,94.38383838383838
2016-09-01,93.46,0.99,94.4040404040404
2016-09-02,94.03,0.99,94.97979797979798
2016-09-06,93.55,0.99,94.4949494949495
2016-09-07,93.62,0.99,94.56565656565657
2016-09-08,93.28,0.99,94.22222222222223
2016-09-09,90.76,0.99,91.67676767676768
2016-09-12,91.59,0.99,92.51515151515152
2016-09-13,90.52,0.99,91.43434343434343
2016-09-14,90.45,0.99,91.36363636363637
2016-09-15,91.32,0.99,92.24242424242424
2016-09-16,90.2,0.99,91.11111111111111
2016-09-19,90.97,0.99,91.88888888888889
2016-09-20,90.97,0.99,91.88888888888889
2016-09-21,91.99,0.99,92.91919191919192
2016-09-22,93.93,0.99,94.87878787878789
2016-09-23,92.18,0.99,93.11111111111111
2016-09-26,91.77,0.99,92.69696969696969
2016-09-27,92.11,0.99,93.04040404040404
2016-09-28,92.9,0.99,93.83838383838385
2016-09-29,92.89,0.99,93.82828282828282
2016-09-30,93.57,0.99,94.51515151515152
2016-10-03,92.53,0.99,93.46464646464646
2016-10-04,91.64,0.99,92.56565656565657
2016-10-05,92.59,0.99,93.52525252525253
2016-10-06,92.73,0.99,93.66666666666667
2016-10-07,90.4,0.99,91.31313131313132
2016-10-10,90.06,0.99,90.96969696969697
2016-10-11,87.4,0.99,88.28282828282829
2016-10-12,87.41,0.99,88.29292929292929
2016-10-13,86.45,0.99,87.32323232323233
2016-10-14,86.41,0.99,87.28282828282828
2016-10-17,86.98,0.99,87.85858585858587
2016-10-18,86.79,0.99,87.66666666666667
2016-10-19,87.25,0.99,88.13131313131314
2016-10-20,86.78,0.99,87.65656565656566
2016-10-21,86.32,0.99,87.19191919191918
2016-10-24,86.88,0.99,87.75757575757575
2016-10-25,86.05,0.92,93.53260869565217
2016-10-26,86.2,0.92,93.69565217391305
2016-10-27,86.01,0.92,93.48913043478261
2016-10-28,86.21,0.92,93.70652173913042
2016-10-31,86.44,0.92,93.95652173913042
2016-11-01,85.3,0.92,92.71739130434781
2016-11-02,84.97,0.92,92.3586956521739
2016-11-03,85.19,0.92,92.59782608695652
2016-11-04,85.1,0.92,92.49999999999999
2016-11-07,87.55,0.92,95.16304347826086
2016-11-08,87.92,0.92,95.56521739130434
2016-11-09,90.58,0.92,98.45652173913042
2016-11-10,92.59,0.92,100.6413043478261
2016-11-11,92.5,0.92,100.54347826086956
2016-11-14,92.81,0.92,100.88043478260869
2016-11-15,92.64,0.92,100.69565217391305
2016-11-16,92.33,0.92,100.3586956521739
2016-11-17,92.03,0.92,100.03260869565217
2016-11-18,91.97,0.92,99.96739130434781
2016-11-21,92.52,0.92,100.56521739130434
2016-11-22,93.5,0.92,101.63043478260869
2016-11-23,93.52,0.92,101.65217391304347
2016-11-25,93.72,0.92,101.8695652173913
2016-11-28,93.54,0.92,101.67391304347827
2016-11-29,93.47,0.92,101.59782608695652
2016-11-30,93.61,0.92,101.75
2016-12-01,95.64,0.92,103.95652173913044
2016-12-02,94.96,0.92,103.21739130434781
2016-12-05,95.24,0.92,103.52173913043477
2016-12-06,95.27,0.92,103.55434782608695
2016-12-07,94.8,0.92,103.04347826086956
2016-12-08,94.28,0.92,102.47826086956522
2016-12-09,93.73,0.92,101.8804347826087
2016-12-12,93.51,0.92,101.6413043478261
2016-12-13,93.51,0.92,101.6413043478261
2016-12-14,92.08,0.92,100.08695652173913
2016-12-15,91.82,0.92,99.80434782608694
2016-12-16,91.15,0.92,99.07608695652173
2016-12-19,91.82,0.92,99.80434782608694
2016-12-20,91.56,0.92,99.52173913043478
2016-12-21,90.9,0.92,98.80434782608695
2016-12-22,90.86,0.92,98.76086956521739
2016-12-23,90.79,0.92,98.68478260869566
2016-12-27,91.1,0.92,99.02173913043477
2016-12-28,89.64,0.92,97.43478260869564
2016-12-29,89.92,0.92,97.73913043478261
2016-12-30,90.06,0.92,97.89130434782608
2017-01-03,91.22,0.92,99.15217391304347
2017-01-04,91.64,0.92,99.6086956521739
2017-01-05,90.82,0.92,98.71739130434781
2017-01-06,90.6,0.92,98.4782608695652
2017-01-09,89.53,0.92,97.31521739130434
2017-01-10,90.81,0.92,98.70652173913044
2017-01-11,91.39,0.92,99.33695652173913
2017-01-12,90.57,0.92,98.44565217391303
2017-01-13,91.72,0.92,99.69565217391303
2017-01-17,90.47,0.92,98.33695652173913
2017-01-18,90.62,0.92,98.5
2017-01-19,90.75,0.92,98.64130434782608
2017-01-20,91.14,0.92,99.06521739130434
2017-01-23,90.35,0.92,98.20652173913042
2017-01-24,92.14,0.92,100.15217391304347
2017-01-25,92.97,0.92,101.05434782608695
2017-01-26,92.65,0.92,100.70652173913044
2017-01-27,92.5,0.92,100.54347826086956
2017-01-30,92.02,0.92,100.02173913043477
2017-01-31,90.16,0.92,97.99999999999999
2017-02-01,89.47,0.92,97.25
2017-02-02,89.34,0.92,97.1086956521739
2017-02-03,91.03,0.92,98.94565217391305
2017-02-06,90.12,0.92,97.95652173913044
2017-02-07,90.13,0.92,97.96739130434781
2017-02-08,90.03,0.92,97.8586956521739
2017-02-09,90.14,0.92,97.97826086956522
2017-02-10,90.93,0.92,98.83695652173914
2017-02-13,91.96,0.92,99.95652173913042
2017-02-14,91.44,0.92,99.39130434782608
2017-02-15,92.4,0.92,100.43478260869566
2017-02-16,92.22,0.92,100.23913043478261
2017-02-17,92.38,0.92,100.41304347826086
2017-02-21,93.62,0.92,101.76086956521739
2017-02-22,93.27,0.92,101.38043478260869
2017-02-23,92.49,0.76,121.69736842105263
2017-02-24,92.43,0.76,121.61842105263159
2017-02-27,93.65,0.76,123.22368421052632
2017-02-28,92.19,0.76,121.30263157894737
2017-03-01,96.14,0.76,126.5
2017-03-02,94.69,0.76,124.59210526315789
2017-03-03,94.19,0.76,123.93421052631578
2017-03-06,94.0,0.76,123.6842105263158
2017-03-07,93.53,0.76,123.0657894736842
2017-03-08,92.42,0.76,121.60526315789474
2017-03-09,91.87,0.76,120.88157894736842
2017-03-10,92.24,0.76,121.36842105263158
2017-03-13,92.77,0.76,122.0657894736842
2017-03-14,91.78,0.76,120.76315789473684
2017-03-15,93.41,0.76,122.9078947368421
2017-03-16,92.72,0.76,122.0
2017-03-17,92.63,0.76,121.88157894736841
2017-03-20,92.07,0.76,121.14473684210525
2017-03-21,90.85,0.76,119.53947368421052
2017-03-22,91.13,0.76,119.9078947368421
2017-03-23,91.62,0.76,120.55263157894737
2017-03-24,91.47,0.76,120.35526315789474
2017-03-27,91.34,0.76,120.1842105263158
2017-03-28,92.24,0.76,121.36842105263158
2017-03-29,92.09,0.76,121.17105263157895
2017-03-30,92.91,0.76,122.25
2017-03-31,93.51,0.76,123.03947368421053
2017-04-03,92.87,0.76,122.19736842105263
2017-04-04,93.09,0.76,122.48684210526316
2017-04-05,92.22,0.76,121.34210526315789
2017-04-06,93.44,0.76,122.94736842105263
2017-04-07,93.33,0.76,122.80263157894737
2017-04-10,93.58,0.76,123.13157894736841
2017-04-11,94.31,0.76,124.09210526315789
2017-04-12,92.33,0.76,121.48684210526315
2017-04-13,91.72,0.76,120.68421052631578
2017-04-17,93.26,0.76,122.71052631578948
2017-04-18,93.53,0.76,123.0657894736842
2017-04-19,94.0,0.76,123.6842105263158
2017-04-20,100.16,0.76,131.78947368421052
2017-04-21,101.59,0.76,133.67105263157896
2017-04-24,102.09,0.76,134.32894736842107
2017-04-25,103.47,0.76,136.14473684210526
2017-04-26,104.21,0.99,105.26262626262626
2017-04-27,105.39,0.99,106.45454545454545
2017-04-28,104.76,0.99,105.81818181818183
2017-05-01,104.47,0.99,105.52525252525253
2017-05-02,104.65,0.99,105.70707070707071
2017-05-03,104.36,0.99,105.41414141414141
2017-05-04,103.97,0.99,105.02020202020202
2017-05-05,105.38,0.99,106.44444444444444
2017-05-08,104.98,0.99,106.04040404040404
2017-05-09,104.21,0.99,105.26262626262626
2017-05-10,104.56,0.99,105.61616161616162
2017-05-11,104.26,0.99,105.31313131313132
2017-05-12,103.51,0.99,104.55555555555556
2017-05-15,104.19,0.99,105.24242424242424
2017-05-16,105.98,0.99,107.05050505050505
2017-05-17,105.09,0.99,106.15151515151516
2017-05-18,105.57,0.99,106.63636363636363
2017-05-19,106.7,0.99,107.77777777777779
2017-05-22,106.85,0.99,107.92929292929293
2017-05-23,108.65,0.99,109.74747474747475
2017-05-24,108.39,0.99,109.48484848484848
2017-05-25,107.86,0.99,108.94949494949495
2017-05-26,107.72,0.99,108.8080808080808
2017-05-30,107.91,0.99,109.0
2017-05-31,108.47,0.99,109.56565656565657
2017-06-01,108.89,0.99,109.98989898989899
2017-06-02,110.1,0.99,111.2121212121212
2017-06-05,109.82,0.99,110.92929292929293
2017-06-06,109.56,0.99,110.66666666666667
2017-06-07,109.6,0.99,110.7070707070707
2017-06-08,110.3,0.99,111.41414141414141
2017-06-09,110.99,0.99,112.1111111111111
2017-06-12,111.03,0.99,112.15151515151516
2017-06-13,111.81,0.99,112.93939393939394
2017-06-14,111.98,0.99,113.11111111111111
2017-06-15,113.02,0.99,114.16161616161615
2017-06-16,113.2,0.99,114.34343434343435
2017-06-19,114.82,0.99,115.97979797979798
2017-06-20,112.64,0.99,113.77777777777779
2017-06-21,111.1,0.99,112.22222222222221
2017-06-22,111.54,0.99,112.66666666666667
2017-06-23,112.7,0.99,113.83838383838385
2017-06-26,112.59,0.99,113.72727272727273
2017-06-27,111.48,0.99,112.60606060606061
2017-06-28,112.57,0.99,113.7070707070707
2017-06-29,111.57,0.99,112.69696969696969
2017-06-30,113.01,0.99,114.15151515151516
2017-07-03,113.51,0.99,114.65656565656566
2017-07-05,113.48,0.99,114.62626262626263
2017-07-06,112.67,0.99,113.80808080808082
2017-07-07,114.13,0.99,115.28282828282828
2017-07-10,113.94,0.99,115.0909090909091
2017-07-11,113.74,0.99,114.88888888888889
2017-07-12,114.26,0.99,115.41414141414143
2017-07-13,113.19,0.99,114.33333333333333
2017-07-14,113.94,0.99,115.0909090909091
2017-07-17,114.19,0.99,115.34343434343434
2017-07-18,113.37,0.99,114.51515151515152
2017-07-19,114.42,0.99,115.57575757575758
2017-07-20,114.29,0.99,115.44444444444446
2017-07-21,113.97,0.99,115.12121212121212
2017-07-24,113.88,0.99,115.03030303030303
2017-07-25,113.14,0.99,114.28282828282829
2017-07-26,117.04,1.1,106.39999999999999
2017-07-27,115.54,1.1,105.03636363636363
2017-07-28,116.61,1.1,106.0090909090909
2017-07-31,116.54,1.1,105.94545454545454
2017-08-01,115.59,1.1,105.08181818181818
2017-08-02,115.46,1.1,104.96363636363635
2017-08-03,115.71,1.1,105.19090909090907
2017-08-04,116.22,1.1,105.65454545454544
2017-08-07,117.08,1.1,106.43636363636362
2017-08-08,116.94,1.1,106.3090909090909
2017-08-09,115.76,1.1,105.23636363636363
2017-08-10,113.04,1.1,102.76363636363637
2017-08-11,113.12,1.1,102.83636363636363
2017-08-14,114.75,1.1,104.31818181818181
2017-08-15,115.18,1.1,104.7090909090909
2017-08-16,116.29,1.1,105.71818181818182
2017-08-17,113.59,1.1,103.26363636363637
2017-08-18,112.96,1.1,102.69090909090907
2017-08-21,113.41,1.1,103.1
2017-08-22,114.63,1.1,104.20909090909089
2017-08-23,113.87,1.1,103.51818181818182
2017-08-24,113.68,1.1,103.34545454545454
2017-08-25,114.5,1.1,104.09090909090908
2017-08-28,115.02,1.1,104.56363636363635
2017-08-29,115.2,1.1,104.72727272727272
2017-08-30,115.92,1.1,105.38181818181818
2017-08-31,117.58,1.1,106.89090909090908
2017-09-01,117.78,1.1,107.07272727272726
2017-09-05,117.24,1.1,106.58181818181816
2017-09-06,117.24,1.1,106.58181818181816
2017-09-07,118.1,1.1,107.36363636363635
2017-09-08,120.55,1.1,109.59090909090908
2017-09-11,120.7,1.1,109.72727272727272
2017-09-12,121.69,1.1,110.62727272727271
2017-09-13,120.21,1.1,109.28181818181817
2017-09-14,120.82,1.1,109.83636363636361
2017-09-15,121.59,1.1,110.53636363636363
2017-09-18,123.5,1.1,112.27272727272727
2017-09-19,123.35,1.1,112.13636363636363
2017-09-20,123.09,1.1,111.89999999999999
2017-09-21,123.15,1.1,111.95454545454545
2017-09-22,123.12,1.1,111.92727272727272
2017-09-25,123.58,1.1,112.34545454545453
2017-09-26,123.11,1.1,111.91818181818181
2017-09-27,122.99,1.1,111.8090909090909
2017-09-28,122.31,1.1,111.19090909090909
2017-09-29,121.47,1.1,110.42727272727272
2017-10-02,122.81,1.1,111.64545454545454
2017-10-03,123.19,1.1,111.99090909090908
2017-10-04,124.33,1.1,113.02727272727272
2017-10-05,123.75,1.1,112.49999999999999
2017-10-06,123.88,1.1,112.61818181818181
2017-10-09,123.13,1.1,111.93636363636362
2017-10-10,123.06,1.1,111.87272727272726
2017-10-11,123.23,1.1,112.02727272727272
2017-10-12,124.53,1.1,113.2090909090909
2017-10-13,124.52,1.1,113.19999999999999
2017-10-16,125.06,1.1,113.69090909090909
2017-10-17,124.2,1.1,112.9090909090909
2017-10-18,124.53,1.1,113.2090909090909
2017-10-19,124.64,1.1,113.3090909090909
2017-10-20,125.77,1.1,114.33636363636363
2017-10-23,124.74,1.1,113.39999999999999
2017-10-24,126.88,1.1,115.34545454545453
2017-10-25,127.04,1.1,115.49090909090908
2017-10-26,129.21,1.1,117.46363636363637
2017-10-27,128.41,1.1,116.73636363636362
2017-10-30,127.96,1.1,116.32727272727271
2017-10-31,128.21,1.1,116.55454545454545
2017-11-01,128.03,1.1,116.39090909090908
2017-11-02,128.48,1.1,116.79999999999998
2017-11-03,127.81,1.1,116.19090909090909
2017-11-06,127.87,1.1,116.24545454545454
2017-11-07,127.48,1.1,115.89090909090909
2017-11-08,128.03,1.1,116.39090909090908
2017-11-09,127.29,1.1,115.71818181818182
2017-11-10,128.02,1.1,116.38181818181818
2017-11-13,127.96,1.1,116.32727272727271
2017-11-14,127.64,1.1,116.03636363636363
2017-11-15,126.45,1.1,114.95454545454545
2017-11-16,128.11,1.1,116.46363636363637
2017-11-17,128.11,1.1,116.46363636363637
2017-11-20,129.05,1.1,117.31818181818181
2017-11-21,130.12,1.1,118.29090909090908
2017-11-22,130.31,1.1,118.46363636363635
2017-11-24,130.69,1.1,118.8090909090909
2017-11-27,130.83,1.1,118.93636363636364
2017-11-28,132.6,1.1,120.54545454545453
2017-11-29,132.5,1.1,120.45454545454544
2017-11-30,135.57,1.1,123.24545454545454
2017-12-01,133.99,1.1,121.80909090909091
2017-12-04,133.59,1.1,121.44545454545454
2017-12-05,132.85,1.1,120.77272727272725
2017-12-06,131.99,1.1,119.99090909090908
2017-12-07,132.3,1.1,120.27272727272727
2017-12-08,132.64,1.1,120.58181818181816
2017-12-11,132.31,1.1,120.28181818181817
2017-12-12,131.33,1.1,119.39090909090909
2017-12-13,130.42,1.1,118.56363636363635
2017-12-14,129.24,1.1,117.49090909090908
2017-12-15,131.2,1.1,119.27272727272725
2017-12-18,131.94,1.1,119.94545454545454
2017-12-19,132.13,1.1,120.11818181818181
2017-12-20,132.5,1.1,120.45454545454544
2017-12-21,132.97,1.1,120.88181818181818
2017-12-22,132.07,1.1,120.06363636363635
2017-12-26,132.02,1.1,120.01818181818182
2017-12-27,132.22,1.1,120.19999999999999
2017-12-28,132.5,1.1,120.45454545454544
2017-12-29,131.97,1.1,119.97272727272727
2018-01-02,131.68,1.1,119.7090909090909
2018-01-03,132.87,1.1,120.79090909090908
2018-01-04,135.0,1.1,122.72727272727272
2018-01-05,134.74,1.1,122.49090909090908
2018-01-08,134.97,1.1,122.69999999999999
2018-01-09,135.76,1.1,123.4181818181818
2018-01-10,134.94,1.1,122.67272727272726
2018-01-11,136.74,1.1,124.30909090909091
2018-01-12,136.81,1.1,124.37272727272726
2018-01-16,136.83,1.1,124.39090909090909
2018-01-17,136.52,1.1,124.10909090909091
2018-01-18,136.7,1.1,124.27272727272725
2018-01-19,138.35,1.1,125.77272727272725
2018-01-22,137.71,1.1,125.19090909090909
2018-01-23,137.69,1.1,125.17272727272726
2018-01-24,138.2,1.1,125.63636363636361
2018-01-25,140.82,1.1,128.0181818181818
2018-01-26,142.43,1.1,129.48181818181817
2018-01-29,140.66,1.1,127.87272727272726
2018-01-30,144.45,1.1,131.31818181818178
2018-01-31,143.48,1.1,130.4363636363636
2018-02-01,144.55,1.1,131.4090909090909
2018-02-02,142.13,1.1,129.2090909090909
2018-02-05,135.37,1.1,123.06363636363636
2018-02-06,135.52,1.1,123.2
2018-02-07,136.67,1.1,124.24545454545452
2018-02-08,132.72,1.1,120.65454545454544
2018-02-09,130.9,1.1,119.0
2018-02-12,132.63,1.1,120.57272727272726
2018-02-13,133.0,1.1,120.90909090909089
2018-02-14,135.04,1.1,122.76363636363635
2018-02-15,136.96,1.1,124.5090909090909
2018-02-16,137.35,1.1,124.86363636363635
2018-02-20,136.83,1.1,124.39090909090909
2018-02-21,137.11,1.1,124.64545454545454
2018-02-22,138.12,1.22,113.21311475409837
2018-02-23,140.24,1.22,114.95081967213116
2018-02-26,141.8,1.22,116.22950819672133
2018-02-27,139.54,1.22,114.37704918032786
2018-02-28,136.8,1.22,112.13114754098362
2018-03-01,135.94,1.22,111.42622950819673
2018-03-02,137.45,1.22,112.6639344262295
2018-03-05,138.9,1.22,113.85245901639345
2018-03-06,141.03,1.22,115.59836065573771
2018-03-07,142.05,1.22,116.4344262295082
2018-03-08,142.83,1.22,117.07377049180329
2018-03-09,147.45,1.22,120.86065573770492
2018-03-12,146.7,1.22,120.24590163934425
2018-03-13,146.3,1.22,119.91803278688526
2018-03-14,146.89,1.22,120.40163934426229
2018-03-15,146.9,1.22,120.40983606557377
2018-03-16,147.72,1.22,121.08196721311475
2018-03-19,147.26,1.22,120.70491803278688
2018-03-20,150.37,1.22,123.25409836065575
2018-03-21,149.65,1.22,122.66393442622952
2018-03-22,144.71,1.22,118.61475409836066
2018-03-23,142.78,1.22,117.03278688524591
2018-03-26,145.3,1.22,119.09836065573772
2018-03-27,141.51,1.22,115.99180327868852
2018-03-28,140.52,1.22,115.18032786885247
2018-03-29,142.51,1.22,116.81147540983606
2018-04-02,139.4,1.22,114.26229508196722
2018-04-03,141.2,1.22,115.73770491803278
2018-04-04,142.66,1.22,116.93442622950819
2018-04-05,142.63,1.22,116.90983606557377
2018-04-06,138.77,1.22,113.74590163934427
2018-04-09,139.24,1.22,114.13114754098362
2018-04-10,141.39,1.22,115.89344262295081
2018-04-11,141.06,1.22,115.62295081967214
2018-04-12,142.2,1.22,116.55737704918032
2018-04-13,141.94,1.22,116.34426229508196
2018-04-16,142.49,1.22,116.79508196721312
2018-04-17,144.52,1.22,118.45901639344264
2018-04-18,145.63,1.22,119.3688524590164
2018-04-19,145.18,1.22,119.00000000000001
2018-04-20,144.64,1.22,118.55737704918032
2018-04-23,142.7,1.22,116.96721311475409
2018-04-24,138.37,1.22,113.41803278688525
2018-04-25,137.84,1.22,112.98360655737706
2018-04-26,137.16,1.22,112.42622950819673
2018-04-27,136.49,1.22,111.87704918032787
2018-04-30,133.66,1.29,103.61240310077518
2018-05-01,133.34,1.29,103.36434108527132
2018-05-02,132.87,1.29,103.0
2018-05-03,132.58,1.29,102.77519379844962
2018-05-04,136.5,1.29,105.81395348837209
2018-05-07,136.27,1.29,105.6356589147287
2018-05-08,136.37,1.29,105.71317829457364
2018-05-09,136.6,1.29,105.89147286821705
2018-05-10,137.85,1.29,106.86046511627906
2018-05-11,138.79,1.29,107.5891472868217
2018-05-14,137.72,1.29,106.75968992248062
2018-05-15,137.12,1.29,106.29457364341086
2018-05-16,137.41,1.29,106.51937984496124
2018-05-17,138.02,1.29,106.9922480620155
2018-05-18,139.54,1.29,108.1705426356589
2018-05-21,142.02,1.29,110.09302325581396
2018-05-22,140.33,1.29,108.78294573643412
