date,EBAY,EBAY_EPS,PE Ratio
2015-09-02,26.87,0.07,383.85714285714283
2015-09-03,27.04,0.07,386.2857142857142
2015-09-04,26.48,0.07,378.2857142857143
2015-09-08,26.36,0.07,376.57142857142856
2015-09-09,26.2,0.07,374.2857142857142
2015-09-10,26.15,0.07,373.5714285714285
2015-09-11,26.32,0.07,375.99999999999994
2015-09-14,25.75,0.07,367.85714285714283
2015-09-15,25.98,0.07,371.1428571428571
2015-09-16,26.74,0.07,381.99999999999994
2015-09-17,26.27,0.07,375.2857142857142
2015-09-18,26.02,0.07,371.71428571428567
2015-09-21,25.92,0.07,370.2857142857143
2015-09-22,25.61,0.07,365.85714285714283
2015-09-23,25.59,0.07,365.57142857142856
2015-09-24,25.61,0.07,365.85714285714283
2015-09-25,25.33,0.07,361.8571428571428
2015-09-28,24.14,0.07,344.85714285714283
2015-09-29,24.08,0.07,343.99999999999994
2015-09-30,24.44,0.07,349.1428571428571
2015-10-01,24.91,0.07,355.85714285714283
2015-10-02,25.53,0.07,364.7142857142857
2015-10-05,25.74,0.07,367.71428571428567
2015-10-06,25.68,0.07,366.85714285714283
2015-10-07,25.68,0.07,366.85714285714283
2015-10-08,24.15,0.07,344.99999999999994
2015-10-09,24.3,0.07,347.1428571428571
2015-10-12,24.56,0.07,350.85714285714283
2015-10-13,24.62,0.07,351.7142857142857
2015-10-14,24.0,0.07,342.85714285714283
2015-10-15,24.51,0.07,350.1428571428571
2015-10-16,24.55,0.07,350.71428571428567
2015-10-19,24.56,0.07,350.85714285714283
2015-10-20,24.42,0.07,348.85714285714283
2015-10-21,24.21,0.07,345.85714285714283
2015-10-22,27.58,0.07,393.99999999999994
2015-10-23,28.16,0.07,402.2857142857143
2015-10-26,28.17,0.07,402.4285714285714
2015-10-27,28.37,0.07,405.2857142857143
2015-10-28,28.25,0.45,62.77777777777778
2015-10-29,28.18,0.45,62.62222222222222
2015-10-30,27.9,0.45,61.99999999999999
2015-11-02,28.5,0.45,63.33333333333333
2015-11-03,28.9,0.45,64.22222222222221
2015-11-04,29.3,0.45,65.11111111111111
2015-11-05,29.3,0.45,65.11111111111111
2015-11-06,29.4,0.45,65.33333333333333
2015-11-09,29.18,0.45,64.84444444444445
2015-11-10,29.14,0.45,64.75555555555556
2015-11-11,28.95,0.45,64.33333333333333
2015-11-12,28.56,0.45,63.46666666666666
2015-11-13,28.19,0.45,62.644444444444446
2015-11-16,28.48,0.45,63.28888888888889
2015-11-17,28.45,0.45,63.22222222222222
2015-11-18,28.75,0.45,63.888888888888886
2015-11-19,28.77,0.45,63.93333333333333
2015-11-20,29.06,0.45,64.57777777777777
2015-11-23,28.84,0.45,64.08888888888889
2015-11-24,29.0,0.45,64.44444444444444
2015-11-25,29.0,0.45,64.44444444444444
2015-11-27,29.1,0.45,64.66666666666667
2015-11-30,29.59,0.45,65.75555555555556
2015-12-01,29.05,0.45,64.55555555555556
2015-12-02,28.97,0.45,64.37777777777778
2015-12-03,28.59,0.45,63.53333333333333
2015-12-04,29.35,0.45,65.22222222222223
2015-12-07,29.05,0.45,64.55555555555556
2015-12-08,28.79,0.45,63.977777777777774
2015-12-09,28.34,0.45,62.977777777777774
2015-12-10,28.57,0.45,63.48888888888889
2015-12-11,27.97,0.45,62.15555555555555
2015-12-14,28.04,0.45,62.31111111111111
2015-12-15,28.31,0.45,62.911111111111104
2015-12-16,28.57,0.45,63.48888888888889
2015-12-17,28.05,0.45,62.333333333333336
2015-12-18,27.46,0.45,61.022222222222226
2015-12-21,27.59,0.45,61.31111111111111
2015-12-22,27.89,0.45,61.977777777777774
2015-12-23,27.78,0.45,61.733333333333334
2015-12-24,27.66,0.45,61.46666666666667
2015-12-28,27.64,0.45,61.422222222222224
2015-12-29,27.91,0.45,62.02222222222222
2015-12-30,27.75,0.45,61.666666666666664
2015-12-31,27.48,0.45,61.06666666666666
2016-01-04,26.43,0.45,58.733333333333334
2016-01-05,26.12,0.45,58.044444444444444
2016-01-06,26.41,0.45,58.68888888888889
2016-01-07,25.69,0.45,57.08888888888889
2016-01-08,25.75,0.45,57.22222222222222
2016-01-11,26.1,0.45,58.0
2016-01-12,26.21,0.45,58.24444444444445
2016-01-13,25.41,0.45,56.46666666666667
2016-01-14,25.86,0.45,57.46666666666666
2016-01-15,25.26,0.45,56.13333333333333
2016-01-19,25.77,0.45,57.266666666666666
2016-01-20,25.82,0.45,57.37777777777778
2016-01-21,26.09,0.45,57.977777777777774
2016-01-22,26.43,0.45,58.733333333333334
2016-01-25,26.14,0.45,58.08888888888889
2016-01-26,26.65,0.45,59.222222222222214
2016-01-27,26.42,0.45,58.711111111111116
2016-01-28,23.13,0.45,51.4
2016-01-29,23.46,0.45,52.13333333333333
2016-02-01,23.94,0.4,59.85
2016-02-02,23.29,0.4,58.224999999999994
2016-02-03,23.5,0.4,58.75
2016-02-04,23.49,0.4,58.724999999999994
2016-02-05,23.2,0.4,57.99999999999999
2016-02-08,22.48,0.4,56.199999999999996
2016-02-09,22.01,0.4,55.025
2016-02-10,22.32,0.4,55.8
2016-02-11,22.08,0.4,55.199999999999996
2016-02-12,22.49,0.4,56.224999999999994
2016-02-16,22.95,0.4,57.37499999999999
2016-02-17,23.22,0.4,58.05
2016-02-18,23.53,0.4,58.825
2016-02-19,23.81,0.4,59.52499999999999
2016-02-22,24.24,0.4,60.599999999999994
2016-02-23,23.62,0.4,59.05
2016-02-24,23.96,0.4,59.9
2016-02-25,24.18,0.4,60.449999999999996
2016-02-26,24.18,0.4,60.449999999999996
2016-02-29,23.8,0.4,59.5
2016-03-01,24.25,0.4,60.625
2016-03-02,23.72,0.4,59.3
2016-03-03,23.94,0.4,59.85
2016-03-04,24.41,0.4,61.025
2016-03-07,24.26,0.4,60.65
2016-03-08,24.07,0.4,60.175
2016-03-09,23.95,0.4,59.87499999999999
2016-03-10,23.69,0.4,59.225
2016-03-11,24.02,0.4,60.05
2016-03-14,24.28,0.4,60.7
2016-03-15,23.58,0.4,58.949999999999996
2016-03-16,23.68,0.4,59.199999999999996
2016-03-17,23.76,0.4,59.4
2016-03-18,23.77,0.4,59.425
2016-03-21,24.34,0.4,60.849999999999994
2016-03-22,24.13,0.4,60.324999999999996
2016-03-23,24.17,0.4,60.425000000000004
2016-03-24,24.33,0.4,60.824999999999996
2016-03-28,24.12,0.4,60.3
2016-03-29,24.1,0.4,60.25
2016-03-30,24.04,0.4,60.099999999999994
2016-03-31,23.86,0.4,59.65
2016-04-01,23.88,0.4,59.699999999999996
2016-04-04,24.03,0.4,60.075
2016-04-05,24.39,0.4,60.975
2016-04-06,25.43,0.4,63.574999999999996
2016-04-07,24.1,0.4,60.25
2016-04-08,24.07,0.4,60.175
2016-04-11,24.06,0.4,60.14999999999999
2016-04-12,24.42,0.4,61.050000000000004
2016-04-13,25.08,0.4,62.699999999999996
2016-04-14,25.21,0.4,63.025
2016-04-15,25.22,0.4,63.05
2016-04-18,25.31,0.4,63.27499999999999
2016-04-19,24.3,0.4,60.75
2016-04-20,24.66,0.4,61.65
2016-04-21,24.69,0.4,61.725
2016-04-22,24.4,0.4,60.99999999999999
2016-04-25,24.22,0.4,60.55
2016-04-26,24.49,0.4,61.224999999999994
2016-04-27,25.27,0.42,60.16666666666667
2016-04-28,24.62,0.42,58.61904761904762
2016-04-29,24.43,0.42,58.16666666666667
2016-05-02,24.26,0.42,57.761904761904766
2016-05-03,23.98,0.42,57.095238095238095
2016-05-04,23.8,0.42,56.66666666666667
2016-05-05,23.81,0.42,56.69047619047619
2016-05-06,23.82,0.42,56.714285714285715
2016-05-09,24.02,0.42,57.19047619047619
2016-05-10,24.16,0.42,57.523809523809526
2016-05-11,23.74,0.42,56.523809523809526
2016-05-12,23.58,0.42,56.14285714285714
2016-05-13,23.78,0.42,56.61904761904762
2016-05-16,23.8,0.42,56.66666666666667
2016-05-17,23.27,0.42,55.404761904761905
2016-05-18,23.69,0.42,56.40476190476191
2016-05-19,23.42,0.42,55.761904761904766
2016-05-20,23.65,0.42,56.30952380952381
2016-05-23,23.46,0.42,55.85714285714286
2016-05-24,24.05,0.42,57.261904761904766
2016-05-25,24.04,0.42,57.23809523809524
2016-05-26,24.12,0.42,57.42857142857143
2016-05-27,24.36,0.42,58.0
2016-05-31,24.46,0.42,58.23809523809524
2016-06-01,24.07,0.42,57.30952380952381
2016-06-02,24.25,0.42,57.73809523809524
2016-06-03,23.98,0.42,57.095238095238095
2016-06-06,23.99,0.42,57.11904761904762
2016-06-07,24.28,0.42,57.80952380952382
2016-06-08,24.23,0.42,57.6904761904762
2016-06-09,24.33,0.42,57.92857142857142
2016-06-10,24.07,0.42,57.30952380952381
2016-06-13,23.89,0.42,56.88095238095239
2016-06-14,23.88,0.42,56.857142857142854
2016-06-15,23.96,0.42,57.04761904761905
2016-06-16,23.85,0.42,56.78571428571429
2016-06-17,23.79,0.42,56.642857142857146
2016-06-20,24.57,0.42,58.5
2016-06-21,24.7,0.42,58.80952380952381
2016-06-22,24.34,0.42,57.952380952380956
2016-06-23,24.85,0.42,59.16666666666667
2016-06-24,23.13,0.42,55.07142857142857
2016-06-27,22.72,0.42,54.095238095238095
2016-06-28,22.99,0.42,54.738095238095234
2016-06-29,23.31,0.42,55.5
2016-06-30,23.41,0.42,55.73809523809524
2016-07-01,23.78,0.42,56.61904761904762
2016-07-05,23.76,0.42,56.57142857142858
2016-07-06,23.83,0.42,56.738095238095234
2016-07-07,23.93,0.42,56.976190476190474
2016-07-08,24.61,0.42,58.595238095238095
2016-07-11,24.86,0.42,59.19047619047619
2016-07-12,25.13,0.42,59.833333333333336
2016-07-13,25.12,0.42,59.80952380952382
2016-07-14,26.08,0.42,62.095238095238095
2016-07-15,26.34,0.42,62.714285714285715
2016-07-18,26.49,0.42,63.07142857142857
2016-07-19,26.5,0.42,63.095238095238095
2016-07-20,26.99,0.42,64.26190476190476
2016-07-21,29.93,0.38,78.76315789473684
2016-07-22,30.49,0.38,80.23684210526315
2016-07-25,30.68,0.38,80.73684210526315
2016-07-26,31.4,0.38,82.63157894736841
2016-07-27,31.31,0.38,82.39473684210526
2016-07-28,31.17,0.38,82.02631578947368
2016-07-29,31.16,0.38,82.0
2016-08-01,31.25,0.38,82.23684210526315
2016-08-02,30.79,0.38,81.02631578947368
2016-08-03,30.95,0.38,81.44736842105263
2016-08-04,31.06,0.38,81.73684210526315
2016-08-05,31.39,0.38,82.60526315789474
2016-08-08,31.15,0.38,81.97368421052632
2016-08-09,31.11,0.38,81.86842105263158
2016-08-10,31.12,0.38,81.89473684210526
2016-08-11,31.2,0.38,82.10526315789474
2016-08-12,30.89,0.38,81.28947368421052
2016-08-15,31.05,0.38,81.71052631578948
2016-08-16,30.83,0.38,81.13157894736841
2016-08-17,30.61,0.38,80.55263157894737
2016-08-18,30.52,0.38,80.3157894736842
2016-08-19,30.63,0.38,80.60526315789474
2016-08-22,30.62,0.38,80.57894736842105
2016-08-23,30.67,0.38,80.71052631578948
2016-08-24,31.25,0.38,82.23684210526315
2016-08-25,31.34,0.38,82.47368421052632
2016-08-26,31.31,0.38,82.39473684210526
2016-08-29,31.4,0.38,82.63157894736841
2016-08-30,31.77,0.38,83.60526315789474
2016-08-31,32.16,0.38,84.63157894736841
2016-09-01,32.13,0.38,84.55263157894737
2016-09-02,32.28,0.38,84.94736842105263
2016-09-06,32.41,0.38,85.28947368421052
2016-09-07,32.51,0.38,85.55263157894736
2016-09-08,32.7,0.38,86.05263157894737
2016-09-09,31.89,0.38,83.92105263157895
2016-09-12,32.49,0.38,85.5
2016-09-13,31.91,0.38,83.97368421052632
2016-09-14,31.8,0.38,83.6842105263158
2016-09-15,31.98,0.38,84.15789473684211
2016-09-16,31.77,0.38,83.60526315789474
2016-09-19,31.57,0.38,83.07894736842105
2016-09-20,31.36,0.38,82.52631578947368
2016-09-21,31.97,0.38,84.13157894736841
2016-09-22,32.28,0.38,84.94736842105263
2016-09-23,32.07,0.38,84.39473684210526
2016-09-26,31.67,0.38,83.3421052631579
2016-09-27,31.94,0.38,84.05263157894737
2016-09-28,31.85,0.38,83.81578947368422
2016-09-29,32.3,0.38,84.99999999999999
2016-09-30,32.9,0.38,86.57894736842105
2016-10-03,32.55,0.38,85.6578947368421
2016-10-04,32.56,0.38,85.6842105263158
2016-10-05,32.15,0.38,84.60526315789473
2016-10-06,32.13,0.38,84.55263157894737
2016-10-07,31.62,0.38,83.21052631578948
2016-10-10,31.95,0.38,84.07894736842105
2016-10-11,31.46,0.38,82.78947368421053
2016-10-12,31.5,0.38,82.89473684210526
2016-10-13,31.51,0.38,82.92105263157895
2016-10-14,31.89,0.38,83.92105263157895
2016-10-17,31.81,0.38,83.71052631578947
2016-10-18,31.64,0.38,83.26315789473685
2016-10-19,32.52,0.38,85.57894736842105
2016-10-20,29.02,0.36,80.61111111111111
2016-10-21,29.06,0.36,80.72222222222223
2016-10-24,29.22,0.36,81.16666666666667
2016-10-25,29.05,0.36,80.69444444444444
2016-10-26,28.82,0.36,80.05555555555556
2016-10-27,28.81,0.36,80.02777777777777
2016-10-28,28.6,0.36,79.44444444444446
2016-10-31,28.51,0.36,79.19444444444446
2016-11-01,28.38,0.36,78.83333333333333
2016-11-02,28.26,0.36,78.50000000000001
2016-11-03,28.06,0.36,77.94444444444444
2016-11-04,27.95,0.36,77.63888888888889
2016-11-07,28.24,0.36,78.44444444444444
2016-11-08,28.03,0.36,77.86111111111111
2016-11-09,28.29,0.36,78.58333333333333
2016-11-10,28.16,0.36,78.22222222222223
2016-11-11,28.64,0.36,79.55555555555556
2016-11-14,27.89,0.36,77.47222222222223
2016-11-15,28.49,0.36,79.13888888888889
2016-11-16,28.33,0.36,78.69444444444444
2016-11-17,28.87,0.36,80.19444444444446
2016-11-18,28.69,0.36,79.69444444444446
2016-11-21,29.0,0.36,80.55555555555556
2016-11-22,29.06,0.36,80.72222222222223
2016-11-23,28.9,0.36,80.27777777777777
2016-11-25,28.95,0.36,80.41666666666667
2016-11-28,28.57,0.36,79.36111111111111
2016-11-29,28.51,0.36,79.19444444444446
2016-11-30,27.81,0.36,77.25
2016-12-01,27.39,0.36,76.08333333333334
2016-12-02,28.42,0.36,78.94444444444446
2016-12-05,28.35,0.36,78.75
2016-12-06,28.21,0.36,78.36111111111111
2016-12-07,28.91,0.36,80.30555555555556
2016-12-08,29.42,0.36,81.72222222222223
2016-12-09,29.97,0.36,83.25
2016-12-12,30.21,0.36,83.91666666666667
2016-12-13,29.82,0.36,82.83333333333334
2016-12-14,29.82,0.36,82.83333333333334
2016-12-15,29.73,0.36,82.58333333333334
2016-12-16,29.61,0.36,82.25
2016-12-19,29.38,0.36,81.61111111111111
2016-12-20,29.26,0.36,81.27777777777779
2016-12-21,29.36,0.36,81.55555555555556
2016-12-22,29.54,0.36,82.05555555555556
2016-12-23,29.79,0.36,82.75
2016-12-27,30.24,0.36,84.0
2016-12-28,30.01,0.36,83.36111111111111
2016-12-29,29.98,0.36,83.27777777777779
2016-12-30,29.69,0.36,82.47222222222223
2017-01-03,29.84,0.36,82.88888888888889
2017-01-04,29.76,0.36,82.66666666666667
2017-01-05,30.01,0.36,83.36111111111111
2017-01-06,31.05,0.36,86.25
2017-01-09,30.75,0.36,85.41666666666667
2017-01-10,30.25,0.36,84.02777777777779
2017-01-11,30.41,0.36,84.47222222222223
2017-01-12,30.35,0.36,84.30555555555556
2017-01-13,30.29,0.36,84.13888888888889
2017-01-17,30.29,0.36,84.13888888888889
2017-01-18,30.39,0.36,84.41666666666667
2017-01-19,30.72,0.36,85.33333333333333
2017-01-20,30.64,0.36,85.11111111111111
2017-01-23,30.27,0.36,84.08333333333333
2017-01-24,29.99,0.36,83.30555555555556
2017-01-25,30.23,0.36,83.97222222222223
2017-01-26,31.74,0.36,88.16666666666667
2017-01-27,32.51,0.36,90.30555555555556
2017-01-30,32.17,0.36,89.36111111111111
2017-01-31,31.83,0.36,88.41666666666667
2017-02-01,32.18,0.36,89.38888888888889
2017-02-02,31.97,0.36,88.80555555555556
2017-02-03,32.07,0.36,89.08333333333334
2017-02-06,32.03,5.25,6.100952380952381
2017-02-07,32.43,5.25,6.177142857142857
2017-02-08,33.25,5.25,6.333333333333333
2017-02-09,33.12,5.25,6.308571428571428
2017-02-10,33.63,5.25,6.405714285714287
2017-02-13,33.79,5.25,6.436190476190476
2017-02-14,33.63,5.25,6.405714285714287
2017-02-15,34.01,5.25,6.4780952380952375
2017-02-16,33.54,5.25,6.388571428571429
2017-02-17,33.76,5.25,6.43047619047619
2017-02-21,33.92,5.25,6.4609523809523814
2017-02-22,33.82,5.25,6.441904761904762
2017-02-23,33.6,5.25,6.4
2017-02-24,34.06,5.25,6.487619047619048
2017-02-27,34.28,5.25,6.52952380952381
2017-02-28,33.9,5.25,6.457142857142857
2017-03-01,34.27,5.25,6.527619047619048
2017-03-02,33.91,5.25,6.4590476190476185
2017-03-03,33.74,5.25,6.426666666666667
2017-03-06,33.64,5.25,6.407619047619048
2017-03-07,33.47,5.25,6.375238095238095
2017-03-08,33.32,5.25,6.346666666666667
2017-03-09,33.18,5.25,6.32
2017-03-10,33.13,5.25,6.310476190476191
2017-03-13,32.81,5.25,6.24952380952381
2017-03-14,32.86,5.25,6.259047619047619
2017-03-15,32.89,5.25,6.2647619047619045
2017-03-16,33.1,5.25,6.3047619047619055
2017-03-17,33.7,5.25,6.419047619047619
2017-03-20,33.81,5.25,6.44
2017-03-21,33.19,5.25,6.3219047619047615
2017-03-22,33.53,5.25,6.386666666666667
2017-03-23,33.52,5.25,6.3847619047619055
2017-03-24,33.4,5.25,6.3619047619047615
2017-03-27,33.43,5.25,6.367619047619048
2017-03-28,33.53,5.25,6.386666666666667
2017-03-29,33.65,5.25,6.409523809523809
2017-03-30,33.7,5.25,6.419047619047619
2017-03-31,33.57,5.25,6.394285714285714
2017-04-03,33.76,5.25,6.43047619047619
2017-04-04,34.14,5.25,6.502857142857143
2017-04-05,33.81,5.25,6.44
2017-04-06,34.16,5.25,6.506666666666666
2017-04-07,33.91,5.25,6.4590476190476185
2017-04-10,34.06,5.25,6.487619047619048
2017-04-11,33.99,5.25,6.474285714285715
2017-04-12,34.27,5.25,6.527619047619048
2017-04-13,34.33,5.25,6.5390476190476186
2017-04-17,34.44,5.25,6.56
2017-04-18,34.02,5.25,6.48
2017-04-19,33.85,5.25,6.447619047619048
2017-04-20,32.53,0.96,33.88541666666667
2017-04-21,32.18,0.96,33.520833333333336
2017-04-24,32.05,0.96,33.385416666666664
2017-04-25,32.81,0.96,34.177083333333336
2017-04-26,33.01,0.96,34.385416666666664
2017-04-27,33.06,0.96,34.43750000000001
2017-04-28,33.41,0.96,34.80208333333333
2017-05-01,33.31,0.96,34.69791666666667
2017-05-02,33.51,0.96,34.90625
2017-05-03,33.26,0.96,34.645833333333336
2017-05-04,33.51,0.96,34.90625
2017-05-05,33.5,0.96,34.895833333333336
2017-05-08,33.24,0.96,34.625
2017-05-09,33.72,0.96,35.125
2017-05-10,33.88,0.96,35.29166666666667
2017-05-11,34.12,0.96,35.541666666666664
2017-05-12,34.07,0.96,35.489583333333336
2017-05-15,34.18,0.96,35.604166666666664
2017-05-16,34.81,0.96,36.26041666666667
2017-05-17,33.58,0.96,34.979166666666664
2017-05-18,33.73,0.96,35.135416666666664
2017-05-19,33.83,0.96,35.239583333333336
2017-05-22,33.86,0.96,35.270833333333336
2017-05-23,34.61,0.96,36.052083333333336
2017-05-24,34.82,0.96,36.270833333333336
2017-05-25,35.22,0.96,36.6875
2017-05-26,34.9,0.96,36.354166666666664
2017-05-30,34.62,0.96,36.0625
2017-05-31,34.3,0.96,35.729166666666664
2017-06-01,34.79,0.96,36.239583333333336
2017-06-02,35.32,0.96,36.79166666666667
2017-06-05,35.55,0.96,37.03125
2017-06-06,35.47,0.96,36.947916666666664
2017-06-07,35.77,0.96,37.26041666666667
2017-06-08,36.14,0.96,37.645833333333336
2017-06-09,34.94,0.96,36.395833333333336
2017-06-12,34.15,0.96,35.572916666666664
2017-06-13,34.46,0.96,35.895833333333336
2017-06-14,34.5,0.96,35.9375
2017-06-15,34.09,0.96,35.51041666666667
2017-06-16,33.96,0.96,35.375
2017-06-19,34.9,0.96,36.354166666666664
2017-06-20,34.93,0.96,36.385416666666664
2017-06-21,34.96,0.96,36.41666666666667
2017-06-22,35.12,0.96,36.58333333333333
2017-06-23,35.57,0.96,37.052083333333336
2017-06-26,35.09,0.96,36.552083333333336
2017-06-27,34.91,0.96,36.36458333333333
2017-06-28,35.31,0.96,36.78125000000001
2017-06-29,34.51,0.96,35.947916666666664
2017-06-30,34.92,0.96,36.375
2017-07-03,34.6,0.96,36.04166666666667
2017-07-05,34.72,0.96,36.166666666666664
2017-07-06,34.03,0.96,35.44791666666667
2017-07-07,34.23,0.96,35.65625
2017-07-10,35.04,0.96,36.5
2017-07-11,35.19,0.96,36.65625
2017-07-12,36.03,0.96,37.53125
2017-07-13,36.5,0.96,38.020833333333336
2017-07-14,37.08,0.96,38.625
2017-07-17,37.05,0.96,38.59375
2017-07-18,36.8,0.96,38.33333333333333
2017-07-19,37.08,0.96,38.625
2017-07-20,37.18,0.96,38.729166666666664
2017-07-21,36.61,0.02,1830.5
2017-07-24,36.38,0.02,1819.0
2017-07-25,36.32,0.02,1816.0
2017-07-26,37.04,0.02,1852.0
2017-07-27,36.17,0.02,1808.5
2017-07-28,35.94,0.02,1796.9999999999998
2017-07-31,35.73,0.02,1786.4999999999998
2017-08-01,35.91,0.02,1795.4999999999998
2017-08-02,35.9,0.02,1795.0
2017-08-03,35.71,0.02,1785.5
2017-08-04,35.62,0.02,1780.9999999999998
2017-08-07,36.11,0.02,1805.5
2017-08-08,36.36,0.02,1818.0
2017-08-09,36.08,0.02,1803.9999999999998
2017-08-10,34.99,0.02,1749.5
2017-08-11,35.05,0.02,1752.4999999999998
2017-08-14,35.2,0.02,1760.0
2017-08-15,35.25,0.02,1762.5
2017-08-16,35.36,0.02,1768.0
2017-08-17,34.85,0.02,1742.5
2017-08-18,34.78,0.02,1739.0
2017-08-21,34.24,0.02,1712.0
2017-08-22,34.81,0.02,1740.5
2017-08-23,34.89,0.02,1744.5
2017-08-24,34.88,0.02,1744.0
2017-08-25,34.68,0.02,1734.0
2017-08-28,34.81,0.02,1740.5
2017-08-29,35.2,0.02,1760.0
2017-08-30,35.69,0.02,1784.4999999999998
2017-08-31,36.13,0.02,1806.5
2017-09-01,36.35,0.02,1817.5
2017-09-05,36.09,0.02,1804.5000000000002
2017-09-06,36.76,0.02,1837.9999999999998
2017-09-07,38.01,0.02,1900.4999999999998
2017-09-08,37.79,0.02,1889.5
2017-09-11,38.09,0.02,1904.5000000000002
2017-09-12,38.18,0.02,1909.0
2017-09-13,38.27,0.02,1913.5000000000002
2017-09-14,38.31,0.02,1915.5
2017-09-15,38.4,0.02,1920.0
2017-09-18,38.39,0.02,1919.5
2017-09-19,38.59,0.02,1929.5000000000002
2017-09-20,38.54,0.02,1927.0
2017-09-21,38.25,0.02,1912.5
2017-09-22,38.29,0.02,1914.5
2017-09-25,37.78,0.02,1889.0
2017-09-26,37.85,0.02,1892.5
2017-09-27,38.05,0.02,1902.4999999999998
2017-09-28,37.73,0.02,1886.4999999999998
2017-09-29,38.46,0.02,1923.0
2017-10-02,38.73,0.02,1936.4999999999998
2017-10-03,38.71,0.02,1935.5
2017-10-04,38.66,0.02,1932.9999999999998
2017-10-05,38.99,0.02,1949.5
2017-10-06,38.81,0.02,1940.5
2017-10-09,38.99,0.02,1949.5
2017-10-10,38.84,0.02,1942.0000000000002
2017-10-11,38.31,0.02,1915.5
2017-10-12,38.09,0.02,1904.5000000000002
2017-10-13,38.35,0.02,1917.5
2017-10-16,37.77,0.02,1888.5000000000002
2017-10-17,37.49,0.02,1874.5
2017-10-18,37.97,0.02,1898.5
2017-10-19,37.29,0.02,1864.5
2017-10-20,37.61,0.5,75.22
2017-10-23,36.83,0.5,73.66
2017-10-24,36.74,0.5,73.48
2017-10-25,36.68,0.5,73.36
2017-10-26,36.9,0.5,73.8
2017-10-27,36.8,0.5,73.6
2017-10-30,37.0,0.5,74.0
2017-10-31,37.64,0.5,75.28
2017-11-01,37.54,0.5,75.08
2017-11-02,37.4,0.5,74.8
2017-11-03,37.5,0.5,75.0
2017-11-06,37.37,0.5,74.74
2017-11-07,37.41,0.5,74.82
2017-11-08,37.01,0.5,74.02
2017-11-09,35.69,0.5,71.38
2017-11-10,35.97,0.5,71.94
2017-11-13,35.85,0.5,71.7
2017-11-14,35.22,0.5,70.44
2017-11-15,35.3,0.5,70.6
2017-11-16,35.62,0.5,71.24
2017-11-17,35.58,0.5,71.16
2017-11-20,35.53,0.5,71.06
2017-11-21,35.96,0.5,71.92
2017-11-22,35.94,0.5,71.88
2017-11-24,35.84,0.5,71.68
2017-11-27,35.99,0.5,71.98
2017-11-28,35.5,0.5,71.0
2017-11-29,34.38,0.5,68.76
2017-11-30,34.67,0.5,69.34
2017-12-01,35.2,0.5,70.4
2017-12-04,35.7,0.5,71.4
2017-12-05,36.81,0.5,73.62
2017-12-06,36.83,0.5,73.66
2017-12-07,36.85,0.5,73.7
2017-12-08,37.65,0.5,75.3
2017-12-11,37.52,0.5,75.04
2017-12-12,37.44,0.5,74.88
2017-12-13,37.4,0.5,74.8
2017-12-14,37.6,0.5,75.2
2017-12-15,38.37,0.5,76.74
2017-12-18,38.18,0.5,76.36
2017-12-19,37.8,0.5,75.6
2017-12-20,37.93,0.5,75.86
2017-12-21,37.81,0.5,75.62
2017-12-22,37.76,0.5,75.52
2017-12-26,37.94,0.5,75.88
2017-12-27,37.61,0.5,75.22
2017-12-28,37.92,0.5,75.84
2017-12-29,37.74,0.5,75.48
2018-01-02,38.06,0.5,76.12
2018-01-03,39.22,0.5,78.44
2018-01-04,38.57,0.5,77.14
2018-01-05,39.69,0.5,79.38
2018-01-08,39.8,0.5,79.6
2018-01-09,39.53,0.5,79.06
2018-01-10,37.7,0.5,75.4
2018-01-11,37.81,0.5,75.62
2018-01-12,38.02,0.5,76.04
2018-01-16,37.68,0.5,75.36
2018-01-17,37.99,0.5,75.98
2018-01-18,38.74,0.5,77.48
2018-01-19,38.43,0.5,76.86
2018-01-22,39.58,0.5,79.16
2018-01-23,39.77,0.5,79.54
2018-01-24,39.82,0.5,79.64
2018-01-25,40.02,0.5,80.04
2018-01-26,40.89,0.5,81.78
2018-01-29,40.8,0.5,81.6
2018-01-30,40.4,0.5,80.8
2018-01-31,40.58,0.5,81.16
2018-02-01,46.19,0.5,92.38
2018-02-02,44.3,0.5,88.6
2018-02-05,42.37,-2.43,-17.436213991769545
2018-02-06,42.79,-2.43,-17.609053497942384
2018-02-07,42.33,-2.43,-17.41975308641975
2018-02-08,41.02,-2.43,-16.88065843621399
2018-02-09,41.66,-2.43,-17.144032921810698
2018-02-12,42.32,-2.43,-17.415637860082303
2018-02-13,42.15,-2.43,-17.345679012345677
2018-02-14,42.44,-2.43,-17.465020576131685
2018-02-15,43.01,-2.43,-17.69958847736625
2018-02-16,43.34,-2.43,-17.83539094650206
2018-02-20,43.39,-2.43,-17.8559670781893
2018-02-21,43.12,-2.43,-17.744855967078188
2018-02-22,42.83,-2.43,-17.62551440329218
2018-02-23,43.68,-2.43,-17.975308641975307
2018-02-26,43.83,-2.43,-18.037037037037035
2018-02-27,43.15,-2.43,-17.757201646090532
2018-02-28,42.86,-2.43,-17.637860082304524
2018-03-01,42.27,-2.43,-17.395061728395063
2018-03-02,42.95,-2.43,-17.674897119341562
2018-03-05,43.19,-2.43,-17.773662551440328
2018-03-06,43.14,-2.43,-17.753086419753085
2018-03-07,43.93,-2.43,-18.07818930041152
2018-03-08,43.68,-2.43,-17.975308641975307
2018-03-09,43.81,-2.43,-18.02880658436214
