date,MDT,MDT_EPS,PE Ratio
2013-04-29,46.84,0.32,146.375
2013-04-30,46.68,0.32,145.875
2013-05-01,46.65,0.32,145.78125
2013-05-02,47.44,0.32,148.25
2013-05-03,47.72,0.32,149.125
2013-05-06,47.7,0.32,149.0625
2013-05-07,48.1,0.32,150.3125
2013-05-08,48.81,0.32,152.53125
2013-05-09,48.87,0.32,152.71875
2013-05-10,49.17,0.32,153.65625
2013-05-13,49.35,0.32,154.21875
2013-05-14,49.92,0.32,156.0
2013-05-15,50.01,0.32,156.28125
2013-05-16,49.64,0.32,155.125
2013-05-17,49.84,0.32,155.75
2013-05-20,49.89,0.32,155.90625
2013-05-21,52.35,0.32,163.59375
2013-05-22,51.53,0.32,161.03125
2013-05-23,51.46,0.32,160.8125
2013-05-24,51.33,0.32,160.40625
2013-05-28,51.98,0.32,162.4375
2013-05-29,51.77,0.32,161.78125
2013-05-30,52.0,0.32,162.5
2013-05-31,51.01,0.32,159.40625
2013-06-03,52.06,0.32,162.6875
2013-06-04,51.42,0.32,160.6875
2013-06-05,50.96,0.32,159.25
2013-06-06,51.48,0.32,160.875
2013-06-07,52.08,0.32,162.75
2013-06-10,52.03,0.32,162.59375
2013-06-11,52.07,0.32,162.71875
2013-06-12,51.61,0.32,161.28125
2013-06-13,52.78,0.32,164.9375
2013-06-14,52.92,0.32,165.375
2013-06-17,53.51,0.32,167.21875
2013-06-18,52.92,0.32,165.375
2013-06-19,52.05,0.32,162.65625
2013-06-20,51.19,0.32,159.96875
2013-06-21,52.49,0.32,164.03125
2013-06-24,51.58,0.32,161.1875
2013-06-25,51.83,0.32,161.96875
2013-06-26,52.0,0.32,162.5
2013-06-27,51.93,0.32,162.28125
2013-06-28,51.47,0.32,160.84375
2013-07-01,52.05,0.32,162.65625
2013-07-02,51.81,0.32,161.90625
2013-07-03,51.53,0.32,161.03125
2013-07-05,52.41,0.32,163.78125
2013-07-08,52.79,0.32,164.96875
2013-07-09,52.88,0.32,165.25
2013-07-10,53.0,0.32,165.625
2013-07-11,53.74,0.32,167.9375
2013-07-12,53.44,0.32,167.0
2013-07-15,53.69,0.32,167.78125
2013-07-16,53.52,0.32,167.25
2013-07-17,54.4,0.32,170.0
2013-07-18,54.7,0.32,170.9375
2013-07-19,55.02,0.32,171.9375
2013-07-22,55.48,0.32,173.375
2013-07-23,55.48,0.32,173.375
2013-07-24,55.09,0.32,172.15625
2013-07-25,55.38,0.32,173.0625
2013-07-26,55.6,0.32,173.75
2013-07-29,55.32,0.32,172.875
2013-07-30,55.07,0.32,172.09375
2013-07-31,55.24,0.32,172.625
2013-08-01,55.49,0.32,173.40625
2013-08-02,54.94,0.32,171.6875
2013-08-05,55.36,0.32,173.0
2013-08-06,55.13,0.32,172.28125
2013-08-07,55.18,0.32,172.4375
2013-08-08,55.88,0.32,174.625
2013-08-09,55.37,0.32,173.03125
2013-08-12,55.22,0.32,172.5625
2013-08-13,54.84,0.32,171.375
2013-08-14,55.2,0.32,172.5
2013-08-15,54.33,0.32,169.78125
2013-08-16,53.91,0.32,168.46875
2013-08-19,54.1,0.32,169.0625
2013-08-20,52.83,0.32,165.09375
2013-08-21,52.68,0.32,164.625
2013-08-22,53.36,0.32,166.75
2013-08-23,52.74,0.32,164.8125
2013-08-26,52.37,0.32,163.65625
2013-08-27,51.51,0.32,160.96875
2013-08-28,51.56,0.32,161.125
2013-08-29,51.83,0.32,161.96875
2013-08-30,51.75,0.32,161.71875
2013-09-03,52.09,0.32,162.78125
2013-09-04,53.2,0.32,166.25
2013-09-05,53.66,0.32,167.6875
2013-09-06,53.46,0.32,167.0625
2013-09-09,53.92,0.32,168.5
2013-09-10,53.96,0.32,168.625
2013-09-11,54.09,0.32,169.03125
2013-09-12,53.58,0.32,167.4375
2013-09-13,53.58,0.32,167.4375
2013-09-16,54.06,0.32,168.9375
2013-09-17,53.94,0.32,168.5625
2013-09-18,54.08,0.32,169.0
2013-09-19,54.0,0.32,168.75
2013-09-20,53.71,0.32,167.84375
2013-09-23,53.76,0.32,168.0
2013-09-24,53.43,0.32,166.96875
2013-09-25,52.81,0.32,165.03125
2013-09-26,52.94,0.32,165.4375
2013-09-27,53.0,0.32,165.625
2013-09-30,53.25,0.32,166.40625
2013-10-01,53.52,0.32,167.25
2013-10-02,53.52,0.32,167.25
2013-10-03,53.04,0.32,165.75
2013-10-04,53.35,0.32,166.71875
2013-10-07,52.72,0.32,164.75
2013-10-08,52.46,0.32,163.9375
2013-10-09,53.06,0.32,165.8125
2013-10-10,54.27,0.32,169.59375
2013-10-11,54.99,0.32,171.84375
2013-10-14,55.19,0.32,172.46875
2013-10-15,54.58,0.32,170.5625
2013-10-16,55.48,0.32,173.375
2013-10-17,56.32,0.32,176.0
2013-10-18,56.59,0.32,176.84375
2013-10-21,56.49,0.32,176.53125
2013-10-22,56.73,0.32,177.28125
2013-10-23,57.65,0.32,180.15625
2013-10-24,57.5,0.32,179.6875
2013-10-25,57.36,0.32,179.25
2013-10-28,57.65,0.32,180.15625
2013-10-29,58.5,0.32,182.8125
2013-10-30,57.94,0.32,181.0625
2013-10-31,57.4,0.32,179.375
2013-11-01,57.26,0.32,178.9375
2013-11-04,57.27,0.32,178.96875
2013-11-05,57.1,0.32,178.4375
2013-11-06,57.47,0.32,179.59375
2013-11-07,57.3,0.32,179.0625
2013-11-08,58.03,0.32,181.34375
2013-11-11,58.09,0.32,181.53125
2013-11-12,57.89,0.32,180.90625
2013-11-13,58.19,0.32,181.84375
2013-11-14,58.84,0.32,183.875
2013-11-15,58.55,0.32,182.96875
2013-11-18,58.31,0.32,182.21875
2013-11-19,57.94,0.32,181.0625
2013-11-20,56.89,0.32,177.78125
2013-11-21,57.1,0.32,178.4375
2013-11-22,57.6,0.32,180.0
2013-11-25,57.28,0.32,179.0
2013-11-26,57.36,0.32,179.25
2013-11-27,57.45,0.32,179.53125
2013-11-29,57.32,0.32,179.125
2013-12-02,57.53,0.32,179.78125
2013-12-03,57.64,0.32,180.125
2013-12-04,56.93,0.32,177.90625
2013-12-05,56.91,0.32,177.84374999999997
2013-12-06,58.14,0.32,181.6875
2013-12-09,57.87,0.32,180.84375
2013-12-10,57.38,0.32,179.3125
2013-12-11,56.26,0.32,175.8125
2013-12-12,55.65,0.32,173.90625
2013-12-13,55.89,0.32,174.65625
2013-12-16,56.34,0.32,176.0625
2013-12-17,56.59,0.32,176.84375
2013-12-18,57.76,0.32,180.5
2013-12-19,57.17,0.32,178.65625
2013-12-20,56.89,0.32,177.78125
2013-12-23,57.4,0.32,179.375
2013-12-24,57.37,0.32,179.28125
2013-12-26,57.47,0.32,179.59375
2013-12-27,57.4,0.32,179.375
2013-12-30,57.37,0.32,179.28125
2013-12-31,57.39,0.32,179.34375
2014-01-02,57.24,0.32,178.875
2014-01-03,58.34,0.32,182.3125
2014-01-06,59.22,0.32,185.0625
2014-01-07,59.84,0.32,187.0
2014-01-08,60.84,0.32,190.125
2014-01-09,59.36,0.32,185.5
2014-01-10,59.95,0.32,187.34375
2014-01-13,59.25,0.32,185.15625
2014-01-14,59.41,0.32,185.65624999999997
2014-01-15,59.33,0.32,185.40625
2014-01-16,59.11,0.32,184.71875
2014-01-17,59.51,0.32,185.96875
2014-01-21,59.37,0.32,185.53125
2014-01-22,59.15,0.32,184.84375
2014-01-23,58.71,0.32,183.46875
2014-01-24,57.16,0.32,178.62499999999997
2014-01-27,56.96,0.32,178.0
2014-01-28,57.09,0.32,178.40625
2014-01-29,56.36,0.32,176.125
2014-01-30,57.01,0.32,178.15625
2014-01-31,56.56,0.32,176.75
2014-02-03,54.71,0.32,170.96875
2014-02-04,53.6,0.32,167.5
2014-02-05,54.73,0.32,171.03125
2014-02-06,54.75,0.32,171.09375
2014-02-07,55.59,0.32,173.71875
2014-02-10,55.81,0.32,174.40625
2014-02-11,56.47,0.32,176.46875
2014-02-12,56.43,0.32,176.34375
2014-02-13,56.6,0.32,176.875
2014-02-14,56.88,0.32,177.75
2014-02-18,56.19,0.32,175.59375
2014-02-19,56.2,0.32,175.625
2014-02-20,57.0,0.32,178.125
2014-02-21,57.12,0.32,178.5
2014-02-24,57.6,0.32,180.0
2014-02-25,57.45,0.32,179.53125
2014-02-26,57.81,0.32,180.65625
2014-02-27,58.3,0.32,182.1875
2014-02-28,59.26,0.32,185.1875
2014-03-03,59.04,0.32,184.5
2014-03-04,59.65,0.32,186.40625
2014-03-05,59.64,0.32,186.375
2014-03-06,59.77,0.32,186.78125
2014-03-07,59.91,0.32,187.21874999999997
2014-03-10,60.07,0.32,187.71875
2014-03-11,60.26,0.32,188.3125
2014-03-12,59.83,0.32,186.96875
2014-03-13,59.03,0.32,184.46875
2014-03-14,58.86,0.32,183.9375
2014-03-17,59.22,0.32,185.0625
2014-03-18,59.85,0.32,187.03125
2014-03-19,59.85,0.32,187.03125
2014-03-20,59.58,0.32,186.1875
2014-03-21,58.83,0.32,183.84375
2014-03-24,58.15,0.32,181.71875
2014-03-25,59.0,0.32,184.375
2014-03-26,59.29,0.32,185.28125
2014-03-27,59.17,0.32,184.90625
2014-03-28,60.41,0.32,188.78124999999997
2014-03-31,61.54,0.32,192.3125
2014-04-01,61.61,0.32,192.53125
2014-04-02,61.86,0.32,193.3125
2014-04-03,62.31,0.32,194.71875
2014-04-04,61.57,0.32,192.40625
2014-04-07,61.62,0.32,192.5625
2014-04-08,61.0,0.32,190.625
2014-04-09,61.4,0.32,191.875
2014-04-10,60.1,0.32,187.8125
2014-04-11,59.2,0.32,185.0
2014-04-14,58.08,0.32,181.5
2014-04-15,58.05,0.32,181.40625
2014-04-16,58.49,0.32,182.78125
2014-04-17,58.55,0.32,182.96875
2014-04-21,58.94,0.32,184.1875
2014-04-22,58.3,0.32,182.1875
2014-04-23,58.38,0.32,182.4375
2014-04-24,58.34,0.32,182.3125
2014-04-25,58.21,0.32,181.90625
2014-04-28,58.73,0.32,183.53125
2014-04-29,58.8,0.32,183.75
2014-04-30,58.82,0.32,183.8125
2014-05-01,59.21,0.32,185.03125
2014-05-02,58.77,0.32,183.65625
2014-05-05,59.05,0.32,184.53125
2014-05-06,59.2,0.32,185.0
2014-05-07,59.32,0.32,185.375
2014-05-08,59.43,0.32,185.71875
2014-05-09,60.17,0.32,188.03125
2014-05-12,60.99,0.32,190.59375
2014-05-13,60.83,0.32,190.09375
2014-05-14,60.65,0.32,189.53125
2014-05-15,59.91,0.32,187.21874999999997
2014-05-16,60.39,0.32,188.71875
2014-05-19,60.34,0.32,188.5625
2014-05-20,59.41,0.32,185.65624999999997
2014-05-21,59.76,0.32,186.75
2014-05-22,59.78,0.32,186.8125
2014-05-23,59.93,0.32,187.28125
2014-05-27,60.42,0.32,188.8125
2014-05-28,60.16,0.32,187.99999999999997
2014-05-29,60.62,0.32,189.4375
2014-05-30,61.03,0.32,190.71875
2014-06-02,61.02,0.32,190.6875
2014-06-03,61.01,0.32,190.65625
2014-06-04,63.22,0.32,197.5625
2014-06-05,62.04,0.32,193.875
2014-06-06,62.47,0.32,195.21875
2014-06-09,62.24,0.32,194.5
2014-06-10,61.86,0.32,193.3125
2014-06-11,61.17,0.32,191.15625
2014-06-12,60.79,0.32,189.96875
2014-06-13,60.7,0.32,189.6875
2014-06-16,60.03,0.32,187.59375
2014-06-17,61.58,0.32,192.4375
2014-06-18,63.77,0.32,199.28125
2014-06-19,64.67,0.32,202.09375
2014-06-20,63.86,0.32,199.5625
2014-06-23,64.14,0.32,200.4375
2014-06-24,64.07,0.32,200.21874999999997
2014-06-25,64.2,0.32,200.625
2014-06-26,64.66,0.32,202.06249999999997
2014-06-27,64.12,0.32,200.375
2014-06-30,63.76,0.32,199.25
2014-07-01,63.91,0.32,199.71874999999997
2014-07-02,63.91,0.32,199.71874999999997
2014-07-03,64.55,0.32,201.71875
2014-07-07,63.61,0.32,198.78125
2014-07-08,63.62,0.32,198.8125
2014-07-09,63.6,0.32,198.75
2014-07-10,63.47,0.32,198.34375
2014-07-11,63.79,0.32,199.34375
2014-07-14,64.04,0.32,200.12500000000003
2014-07-15,63.56,0.32,198.625
2014-07-16,62.93,0.32,196.65625
2014-07-17,61.52,0.32,192.25
2014-07-18,62.36,0.32,194.875
2014-07-21,62.41,0.32,195.03124999999997
2014-07-22,62.71,0.32,195.96875
2014-07-23,63.37,0.32,198.03125
2014-07-24,63.28,0.32,197.75
2014-07-25,62.9,0.32,196.5625
2014-07-28,62.76,0.32,196.125
2014-07-29,62.65,0.32,195.78125
2014-07-30,62.58,0.32,195.5625
2014-07-31,61.74,0.32,192.9375
2014-08-01,61.48,0.32,192.125
2014-08-04,62.47,0.32,195.21875
2014-08-05,61.99,0.32,193.71875
2014-08-06,61.3,0.32,191.5625
2014-08-07,61.0,0.32,190.625
2014-08-08,62.15,0.32,194.21875
2014-08-11,62.07,0.32,193.96875
2014-08-12,62.21,0.32,194.40625
2014-08-13,63.47,0.32,198.34375
2014-08-14,63.73,0.32,199.15625
2014-08-15,63.25,0.32,197.65625
2014-08-18,63.47,0.32,198.34375
2014-08-19,64.01,0.32,200.03125
2014-08-20,64.15,0.32,200.46875
2014-08-21,64.1,0.32,200.31249999999997
2014-08-22,63.59,0.32,198.71875
2014-08-25,63.63,0.32,198.84375
2014-08-26,63.52,0.32,198.5
2014-08-27,63.36,0.32,198.0
2014-08-28,63.12,0.32,197.25
2014-08-29,63.85,0.32,199.53125
2014-09-02,63.91,0.32,199.71874999999997
2014-09-03,64.31,0.32,200.96875
2014-09-04,64.01,0.32,200.03125
2014-09-05,64.31,0.32,200.96875
2014-09-08,64.77,0.32,202.40624999999997
2014-09-09,65.54,0.32,204.81250000000003
2014-09-10,65.97,0.32,206.15625
2014-09-11,65.74,0.32,205.43749999999997
2014-09-12,65.19,0.32,203.71875
2014-09-15,64.95,0.32,202.96875
2014-09-16,66.19,0.32,206.84375
2014-09-17,65.98,0.32,206.1875
2014-09-18,66.53,0.32,207.90625
2014-09-19,66.22,0.32,206.9375
2014-09-22,65.98,0.32,206.1875
2014-09-23,64.08,0.32,200.25
2014-09-24,63.77,0.32,199.28125
2014-09-25,62.75,0.32,196.09375
2014-09-26,63.34,0.32,197.9375
2014-09-29,62.54,0.32,195.4375
2014-09-30,61.95,0.32,193.59375
2014-10-01,62.47,0.32,195.21875
2014-10-02,62.8,0.32,196.25
2014-10-03,65.02,0.32,203.18749999999997
2014-10-06,64.9,0.32,202.8125
2014-10-07,63.94,0.32,199.8125
2014-10-08,65.73,0.32,205.40625
2014-10-09,63.65,0.32,198.90625
2014-10-10,64.11,0.32,200.34375
2014-10-13,63.06,0.32,197.0625
2014-10-14,63.51,0.32,198.46875
2014-10-15,62.25,0.32,194.53125
2014-10-16,61.81,0.32,193.15625
2014-10-17,61.99,0.32,193.71875
2014-10-20,63.84,0.32,199.5
2014-10-21,64.98,0.32,203.0625
2014-10-22,64.66,0.32,202.06249999999997
2014-10-23,65.61,0.32,205.03125
2014-10-24,66.56,0.32,208.0
2014-10-27,66.26,0.32,207.0625
2014-10-28,66.51,0.32,207.84375
2014-10-29,67.04,0.32,209.50000000000003
2014-10-30,67.43,0.32,210.71875000000003
2014-10-31,68.16,0.32,212.99999999999997
2014-11-03,68.15,0.32,212.96875
2014-11-04,67.93,0.32,212.28125000000003
2014-11-05,68.7,0.32,214.6875
2014-11-06,68.74,0.32,214.81249999999997
2014-11-07,68.1,0.32,212.81249999999997
2014-11-10,68.71,0.32,214.71874999999997
2014-11-11,68.99,0.32,215.59374999999997
2014-11-12,68.5,0.32,214.0625
2014-11-13,69.38,0.32,216.81249999999997
2014-11-14,68.95,0.32,215.46875
2014-11-17,69.19,0.32,216.21875
2014-11-18,72.47,0.32,226.46875
2014-11-19,71.76,0.32,224.25
2014-11-20,72.08,0.32,225.25
2014-11-21,72.49,0.32,226.53124999999997
2014-11-24,72.93,0.32,227.90625000000003
2014-11-25,72.79,0.32,227.46875000000003
2014-11-26,73.48,0.32,229.625
2014-11-28,73.87,0.32,230.84375
2014-12-01,73.87,0.32,230.84375
2014-12-02,74.33,0.32,232.28125
2014-12-03,74.84,0.32,233.875
2014-12-04,73.94,0.32,231.0625
2014-12-05,75.04,0.32,234.50000000000003
2014-12-08,74.79,0.32,233.71875000000003
2014-12-09,74.72,0.32,233.5
2014-12-10,73.23,0.32,228.84375
2014-12-11,73.77,0.32,230.53124999999997
2014-12-12,72.52,0.32,226.62499999999997
2014-12-15,71.99,0.32,224.96874999999997
2014-12-16,71.34,0.32,222.9375
2014-12-17,72.67,0.32,227.09375
2014-12-18,74.63,0.32,233.21874999999997
2014-12-19,74.62,0.32,233.1875
2014-12-22,75.57,0.32,236.15624999999997
2014-12-23,73.77,0.32,230.53124999999997
2014-12-24,74.08,0.32,231.5
2014-12-26,73.61,0.32,230.03125
2014-12-29,73.69,0.32,230.28125
2014-12-30,73.07,0.32,228.34374999999997
2014-12-31,72.2,0.32,225.625
2015-01-02,71.88,0.32,224.62499999999997
2015-01-05,71.58,0.32,223.6875
2015-01-06,71.22,0.32,222.5625
2015-01-07,73.0,0.32,228.125
2015-01-08,74.75,0.32,233.59375
2015-01-09,74.4,0.32,232.5
2015-01-12,74.47,0.32,232.71875
2015-01-13,72.79,0.32,227.46875000000003
2015-01-14,71.77,0.32,224.28124999999997
2015-01-15,71.9,0.32,224.6875
2015-01-16,72.76,0.32,227.375
2015-01-20,72.2,0.32,225.625
2015-01-21,73.06,0.32,228.3125
2015-01-22,75.48,0.32,235.875
2015-01-23,76.95,0.32,240.46875
2015-01-26,75.59,0.32,236.21875
2015-01-27,75.26,0.32,235.1875
2015-01-28,73.41,0.32,229.40624999999997
2015-01-29,73.01,0.32,228.15625
2015-01-30,71.4,0.32,223.125
2015-02-02,72.76,0.32,227.375
2015-02-03,74.79,0.32,233.71875000000003
2015-02-04,74.13,0.32,231.65624999999997
2015-02-05,75.32,0.32,235.37499999999997
2015-02-06,74.47,0.32,232.71875
2015-02-09,73.62,0.32,230.0625
2015-02-10,74.87,0.32,233.96875
2015-02-11,74.39,0.32,232.46875
2015-02-12,74.93,0.32,234.15625000000003
2015-02-13,75.26,0.32,235.1875
2015-02-17,78.07,0.32,243.96874999999997
2015-02-18,78.5,0.32,245.3125
2015-02-19,78.13,0.32,244.15624999999997
2015-02-20,78.79,0.32,246.21875000000003
2015-02-23,79.25,0.32,247.65625
2015-02-24,79.02,0.32,246.93749999999997
2015-02-25,78.63,0.32,245.71874999999997
2015-02-26,78.81,0.32,246.28125
2015-02-27,77.59,0.32,242.46875
2015-03-02,78.83,0.32,246.34375
2015-03-03,78.03,0.32,243.84375
2015-03-04,78.19,0.32,244.34375
2015-03-05,78.5,0.32,245.3125
2015-03-06,76.48,0.32,239.0
2015-03-09,76.9,0.32,240.3125
2015-03-10,75.87,0.32,237.09375
2015-03-11,76.05,0.32,237.65625
2015-03-12,76.76,0.32,239.875
2015-03-13,76.47,0.32,238.96875
2015-03-16,77.67,0.32,242.71875
2015-03-17,76.72,0.32,239.75
2015-03-18,77.61,0.32,242.53125
2015-03-19,77.66,0.32,242.68749999999997
2015-03-20,78.02,0.32,243.81249999999997
2015-03-23,78.67,0.32,245.84375
2015-03-24,78.72,0.32,246.0
2015-03-25,77.6,0.32,242.49999999999997
2015-03-26,76.61,0.32,239.40625
2015-03-27,77.38,0.32,241.81249999999997
2015-03-30,78.42,0.32,245.0625
2015-03-31,77.99,0.32,243.71874999999997
2015-04-01,76.14,0.32,237.9375
2015-04-02,76.87,0.32,240.21875
2015-04-06,77.36,0.32,241.75
2015-04-07,77.18,0.32,241.18750000000003
2015-04-08,76.39,0.32,238.71875
2015-04-09,77.13,0.32,241.03124999999997
2015-04-10,77.93,0.32,243.53125000000003
2015-04-13,78.08,0.32,244.0
2015-04-14,77.89,0.32,243.40625
2015-04-15,77.91,0.32,243.46874999999997
2015-04-16,77.02,0.32,240.68749999999997
2015-04-17,76.49,0.32,239.03124999999997
2015-04-20,77.14,0.32,241.0625
2015-04-21,77.08,0.32,240.875
2015-04-22,78.01,0.32,243.78125
2015-04-23,78.5,0.32,245.3125
2015-04-24,77.61,0.32,242.53125
2015-04-27,76.21,0.32,238.15624999999997
2015-04-28,76.52,0.32,239.12499999999997
2015-04-29,75.69,0.32,236.53125
2015-04-30,74.45,0.32,232.65625
2015-05-01,75.6,0.32,236.24999999999997
2015-05-04,75.9,0.32,237.1875
2015-05-05,74.91,0.32,234.09374999999997
2015-05-06,74.32,0.32,232.24999999999997
2015-05-07,74.6,0.32,233.12499999999997
2015-05-08,76.21,0.32,238.15624999999997
2015-05-11,76.02,0.32,237.56249999999997
2015-05-12,75.2,0.32,235.0
2015-05-13,74.86,0.32,233.9375
2015-05-14,76.26,0.32,238.3125
2015-05-15,76.42,0.32,238.8125
2015-05-18,77.47,0.32,242.09375
2015-05-19,78.44,0.32,245.125
2015-05-20,78.79,0.32,246.21875000000003
2015-05-21,78.41,0.32,245.03124999999997
2015-05-22,77.82,0.32,243.18749999999997
2015-05-26,76.57,0.32,239.28124999999997
2015-05-27,77.32,0.32,241.62499999999997
2015-05-28,77.21,0.32,241.28124999999997
2015-05-29,76.32,0.32,238.49999999999997
2015-06-01,76.7,0.32,239.6875
2015-06-02,76.88,0.32,240.24999999999997
2015-06-03,76.83,0.32,240.09375
2015-06-04,76.04,0.32,237.62500000000003
2015-06-05,75.46,0.32,235.81249999999997
2015-06-08,75.14,0.32,234.8125
2015-06-09,74.92,0.32,234.125
2015-06-10,76.16,0.32,237.99999999999997
2015-06-11,76.22,0.32,238.1875
2015-06-12,75.52,0.32,235.99999999999997
2015-06-15,75.42,0.32,235.6875
2015-06-16,75.6,0.32,236.24999999999997
2015-06-17,75.71,0.32,236.59374999999997
2015-06-18,76.72,0.32,239.75
2015-06-19,76.71,0.32,239.71874999999997
2015-06-22,77.21,0.32,241.28124999999997
2015-06-23,76.61,2.44,31.397540983606557
2015-06-24,75.27,2.44,30.848360655737704
2015-06-25,75.48,2.44,30.934426229508198
2015-06-26,75.16,2.44,30.80327868852459
2015-06-29,73.3,2.44,30.040983606557376
2015-06-30,74.1,2.44,30.36885245901639
2015-07-01,74.08,2.44,30.360655737704917
2015-07-02,73.81,2.44,30.25
2015-07-06,73.53,2.44,30.135245901639344
2015-07-07,73.46,2.44,30.106557377049178
2015-07-08,72.85,2.44,29.856557377049178
2015-07-09,73.09,2.44,29.95491803278689
2015-07-10,74.37,2.44,30.479508196721316
2015-07-13,75.17,2.44,30.807377049180328
2015-07-14,75.89,2.44,31.102459016393443
2015-07-15,75.95,2.44,31.12704918032787
2015-07-16,76.8,2.44,31.475409836065573
2015-07-17,76.91,2.44,31.520491803278688
2015-07-20,77.0,2.44,31.557377049180328
2015-07-21,76.54,2.44,31.368852459016395
2015-07-22,76.82,2.44,31.483606557377048
2015-07-23,76.8,2.44,31.475409836065573
2015-07-24,76.01,2.44,31.151639344262296
2015-07-27,75.66,2.44,31.008196721311474
2015-07-28,77.47,2.44,31.75
2015-07-29,77.88,2.44,31.918032786885245
2015-07-30,78.28,2.44,32.08196721311476
2015-07-31,78.39,2.44,32.12704918032787
2015-08-03,78.0,2.44,31.9672131147541
2015-08-04,77.77,2.44,31.87295081967213
2015-08-05,78.67,2.44,32.24180327868853
2015-08-06,77.41,2.44,31.725409836065573
2015-08-07,77.48,2.44,31.75409836065574
2015-08-10,77.62,2.44,31.811475409836067
2015-08-11,77.39,2.44,31.7172131147541
2015-08-12,77.39,2.44,31.7172131147541
2015-08-13,77.48,2.44,31.75409836065574
2015-08-14,77.58,2.44,31.795081967213115
2015-08-17,78.74,2.44,32.27049180327869
2015-08-18,78.09,2.44,32.00409836065574
2015-08-19,77.47,2.44,31.75
2015-08-20,76.49,2.44,31.348360655737704
2015-08-21,74.27,2.44,30.438524590163933
2015-08-24,70.91,2.44,29.061475409836063
2015-08-25,69.88,2.44,28.63934426229508
2015-08-26,72.24,2.44,29.606557377049178
2015-08-27,73.52,2.44,30.131147540983605
2015-08-28,73.56,2.44,30.147540983606557
2015-08-31,72.29,2.44,29.627049180327873
2015-09-01,69.53,2.44,28.495901639344265
2015-09-02,71.55,2.44,29.323770491803277
2015-09-03,69.98,2.44,28.680327868852462
2015-09-04,68.98,2.44,28.27049180327869
2015-09-08,70.8,2.44,29.01639344262295
2015-09-09,69.59,0.58,119.98275862068967
2015-09-10,70.01,0.58,120.70689655172416
2015-09-11,69.9,0.58,120.51724137931036
2015-09-14,68.73,0.58,118.50000000000001
2015-09-15,69.93,0.58,120.5689655172414
2015-09-16,70.12,0.58,120.89655172413795
2015-09-17,70.81,0.58,122.08620689655173
2015-09-18,70.33,0.58,121.25862068965517
2015-09-21,70.24,0.58,121.10344827586206
2015-09-22,70.14,0.58,120.93103448275863
2015-09-23,69.29,0.58,119.46551724137933
2015-09-24,68.38,0.58,117.89655172413794
2015-09-25,66.53,0.58,114.70689655172414
2015-09-28,64.52,0.58,111.24137931034483
2015-09-29,66.37,0.58,114.43103448275863
2015-09-30,66.94,0.58,115.41379310344828
2015-10-01,68.4,0.58,117.93103448275863
2015-10-02,71.13,0.58,122.63793103448276
2015-10-05,70.87,0.58,122.18965517241381
2015-10-06,69.92,0.58,120.55172413793105
2015-10-07,70.94,0.58,122.3103448275862
2015-10-08,72.05,0.58,124.22413793103449
2015-10-09,72.6,0.58,125.17241379310344
2015-10-12,73.01,0.58,125.8793103448276
2015-10-13,72.79,0.58,125.50000000000001
2015-10-14,72.2,0.58,124.48275862068967
2015-10-15,73.43,0.58,126.60344827586209
2015-10-16,74.11,0.58,127.77586206896552
2015-10-19,74.24,0.58,128.0
2015-10-20,73.64,0.58,126.96551724137932
2015-10-21,73.42,0.58,126.58620689655173
2015-10-22,73.07,0.58,125.98275862068965
2015-10-23,73.69,0.58,127.05172413793105
2015-10-26,72.76,0.58,125.44827586206898
2015-10-27,72.68,0.58,125.31034482758622
2015-10-28,73.54,0.58,126.79310344827589
2015-10-29,73.76,0.58,127.17241379310346
2015-10-30,73.92,0.58,127.44827586206898
2015-11-02,75.75,0.58,130.60344827586206
2015-11-03,76.3,0.58,131.55172413793105
2015-11-04,76.16,0.58,131.31034482758622
2015-11-05,76.17,0.58,131.32758620689657
2015-11-06,76.06,0.58,131.13793103448276
2015-11-09,75.87,0.58,130.81034482758622
2015-11-10,76.4,0.58,131.7241379310345
2015-11-11,76.06,0.58,131.13793103448276
2015-11-12,74.21,0.58,127.94827586206897
2015-11-13,74.46,0.58,128.3793103448276
2015-11-16,76.24,0.58,131.44827586206895
2015-11-17,76.58,0.58,132.0344827586207
2015-11-18,77.56,0.58,133.7241379310345
2015-11-19,75.75,0.58,130.60344827586206
2015-11-20,76.09,0.58,131.1896551724138
2015-11-23,76.56,0.58,132.0
2015-11-24,76.56,0.58,132.0
2015-11-25,76.56,0.58,132.0
2015-11-27,76.46,0.58,131.82758620689654
2015-11-30,75.34,0.58,129.89655172413794
2015-12-01,76.51,0.58,131.91379310344828
2015-12-02,76.11,0.58,131.22413793103448
2015-12-03,76.67,0.58,132.1896551724138
2015-12-04,78.14,0.58,134.7241379310345
2015-12-07,77.95,0.58,134.39655172413794
2015-12-08,78.08,0.58,134.6206896551724
2015-12-09,77.56,0.37,209.62162162162164
2015-12-10,77.44,0.37,209.2972972972973
2015-12-11,76.65,0.37,207.1621621621622
2015-12-14,76.65,0.37,207.1621621621622
2015-12-15,77.1,0.37,208.37837837837836
2015-12-16,78.57,0.37,212.35135135135133
2015-12-17,77.9,0.37,210.54054054054055
2015-12-18,76.31,0.37,206.24324324324326
2015-12-21,76.68,0.37,207.24324324324326
2015-12-22,77.32,0.37,208.97297297297297
2015-12-23,77.65,0.37,209.86486486486487
2015-12-24,77.63,0.37,209.8108108108108
2015-12-28,77.18,0.37,208.5945945945946
