date,CBRE,CBRE_EPS,PE Ratio
2012-01-20,17.86,0.21,85.04761904761905
2012-01-23,18.0,0.21,85.71428571428572
2012-01-24,17.88,0.21,85.14285714285714
2012-01-25,18.15,0.21,86.42857142857143
2012-01-26,19.01,0.21,90.52380952380953
2012-01-27,19.07,0.21,90.80952380952381
2012-01-30,18.26,0.21,86.95238095238096
2012-01-31,19.3,0.21,91.90476190476191
2012-02-01,19.0,0.21,90.47619047619048
2012-02-02,18.93,0.21,90.14285714285714
2012-02-03,19.61,0.21,93.38095238095238
2012-02-06,19.6,0.21,93.33333333333334
2012-02-07,19.26,0.21,91.71428571428572
2012-02-08,18.1,0.21,86.1904761904762
2012-02-09,18.33,0.21,87.28571428571428
2012-02-10,17.87,0.21,85.0952380952381
2012-02-13,18.11,0.21,86.23809523809524
2012-02-14,18.3,0.21,87.14285714285715
2012-02-15,18.66,0.21,88.85714285714286
2012-02-16,19.08,0.21,90.85714285714285
2012-02-17,19.07,0.21,90.80952380952381
2012-02-21,18.78,0.21,89.42857142857143
2012-02-22,18.45,0.21,87.85714285714286
2012-02-23,18.57,0.21,88.42857142857143
2012-02-24,18.51,0.21,88.14285714285715
2012-02-27,18.5,0.21,88.0952380952381
2012-02-28,18.15,0.21,86.42857142857143
2012-02-29,18.33,0.33,55.54545454545454
2012-03-01,18.71,0.33,56.696969696969695
2012-03-02,18.67,0.33,56.57575757575758
2012-03-05,18.64,0.33,56.484848484848484
2012-03-06,17.93,0.33,54.33333333333333
2012-03-07,17.7,0.33,53.63636363636363
2012-03-08,18.49,0.33,56.030303030303024
2012-03-09,19.19,0.33,58.151515151515156
2012-03-12,19.18,0.33,58.12121212121212
2012-03-13,20.58,0.33,62.36363636363635
2012-03-14,20.46,0.33,62.0
2012-03-15,20.68,0.33,62.666666666666664
2012-03-16,20.83,0.33,63.12121212121211
2012-03-19,20.86,0.33,63.212121212121204
2012-03-20,20.77,0.33,62.93939393939394
2012-03-21,20.75,0.33,62.878787878787875
2012-03-22,20.4,0.33,61.81818181818181
2012-03-23,20.48,0.33,62.06060606060606
2012-03-26,20.57,0.33,62.33333333333333
2012-03-27,20.42,0.33,61.87878787878788
2012-03-28,19.99,0.33,60.57575757575757
2012-03-29,19.79,0.33,59.96969696969696
2012-03-30,19.96,0.33,60.484848484848484
2012-04-02,20.17,0.33,61.121212121212125
2012-04-03,19.5,0.33,59.090909090909086
2012-04-04,19.03,0.33,57.666666666666664
2012-04-05,18.6,0.33,56.36363636363637
2012-04-09,18.2,0.33,55.15151515151515
2012-04-10,17.72,0.33,53.69696969696969
2012-04-11,18.27,0.33,55.36363636363636
2012-04-12,18.86,0.33,57.15151515151515
2012-04-13,18.21,0.33,55.18181818181818
2012-04-16,18.36,0.33,55.63636363636363
2012-04-17,18.84,0.33,57.090909090909086
2012-04-18,18.34,0.33,55.57575757575757
2012-04-19,18.46,0.33,55.93939393939394
2012-04-20,18.37,0.33,55.666666666666664
2012-04-23,18.23,0.33,55.24242424242424
2012-04-24,18.39,0.33,55.72727272727273
2012-04-25,18.67,0.33,56.57575757575758
2012-04-26,19.07,0.33,57.78787878787879
2012-04-27,19.13,0.33,57.96969696969696
2012-04-30,18.81,0.33,56.99999999999999
2012-05-01,19.36,0.33,58.666666666666664
2012-05-02,19.18,0.33,58.12121212121212
2012-05-03,18.61,0.33,56.39393939393939
2012-05-04,17.93,0.33,54.33333333333333
2012-05-07,17.67,0.33,53.54545454545455
2012-05-08,17.55,0.33,53.18181818181818
2012-05-09,17.33,0.33,52.51515151515151
2012-05-10,17.24,0.1,172.39999999999998
2012-05-11,17.27,0.1,172.7
2012-05-14,17.01,0.1,170.1
2012-05-15,16.68,0.1,166.79999999999998
2012-05-16,16.19,0.1,161.9
2012-05-17,15.76,0.1,157.6
2012-05-18,15.84,0.1,158.39999999999998
2012-05-21,16.42,0.1,164.20000000000002
2012-05-22,16.45,0.1,164.49999999999997
2012-05-23,16.65,0.1,166.49999999999997
2012-05-24,16.39,0.1,163.9
2012-05-25,16.38,0.1,163.79999999999998
2012-05-29,17.01,0.1,170.1
2012-05-30,16.25,0.1,162.5
2012-05-31,16.45,0.1,164.49999999999997
2012-06-01,15.59,0.1,155.89999999999998
2012-06-04,15.27,0.1,152.7
2012-06-05,15.5,0.1,155.0
2012-06-06,16.11,0.1,161.1
2012-06-07,16.14,0.1,161.4
2012-06-08,16.24,0.1,162.39999999999998
2012-06-11,15.73,0.1,157.29999999999998
2012-06-12,16.09,0.1,160.89999999999998
2012-06-13,15.83,0.1,158.29999999999998
2012-06-14,15.88,0.1,158.8
2012-06-15,16.41,0.1,164.1
2012-06-18,16.39,0.1,163.9
2012-06-19,16.81,0.1,168.09999999999997
2012-06-20,16.84,0.1,168.39999999999998
2012-06-21,16.02,0.1,160.2
2012-06-22,15.87,0.1,158.7
2012-06-25,15.37,0.1,153.7
2012-06-26,15.4,0.1,154.0
2012-06-27,15.58,0.1,155.79999999999998
2012-06-28,15.75,0.1,157.5
2012-06-29,16.36,0.1,163.6
2012-07-02,16.16,0.1,161.6
2012-07-03,16.37,0.1,163.7
2012-07-05,16.08,0.1,160.79999999999998
2012-07-06,15.85,0.1,158.5
2012-07-09,15.7,0.1,156.99999999999997
2012-07-10,15.4,0.1,154.0
2012-07-11,15.55,0.1,155.5
2012-07-12,15.41,0.1,154.1
2012-07-13,15.78,0.1,157.79999999999998
2012-07-16,15.67,0.1,156.7
2012-07-17,16.01,0.1,160.1
2012-07-18,15.99,0.1,159.9
2012-07-19,16.32,0.1,163.2
2012-07-20,16.14,0.1,161.4
2012-07-23,15.78,0.1,157.79999999999998
2012-07-24,15.31,0.1,153.1
2012-07-25,15.1,0.1,151.0
2012-07-26,15.37,0.1,153.7
2012-07-27,16.33,0.1,163.29999999999998
2012-07-30,16.24,0.1,162.39999999999998
2012-07-31,15.58,0.1,155.79999999999998
2012-08-01,16.67,0.1,166.70000000000002
2012-08-02,16.56,0.1,165.59999999999997
2012-08-03,17.08,0.1,170.79999999999998
2012-08-06,17.73,0.1,177.29999999999998
2012-08-07,18.07,0.1,180.7
2012-08-08,17.8,0.1,178.0
2012-08-09,17.8,0.25,71.2
2012-08-10,17.77,0.25,71.08
2012-08-13,17.6,0.25,70.4
2012-08-14,17.52,0.25,70.08
2012-08-15,17.56,0.25,70.24
2012-08-16,17.9,0.25,71.6
2012-08-17,18.04,0.25,72.16
2012-08-20,18.06,0.25,72.24
2012-08-21,18.14,0.25,72.56
2012-08-22,17.89,0.25,71.56
2012-08-23,17.65,0.25,70.6
2012-08-24,17.58,0.25,70.32
2012-08-27,17.44,0.25,69.76
2012-08-28,17.41,0.25,69.64
2012-08-29,17.41,0.25,69.64
2012-08-30,17.2,0.25,68.8
2012-08-31,17.31,0.25,69.24
2012-09-04,17.22,0.25,68.88
2012-09-05,17.01,0.25,68.04
2012-09-06,17.48,0.25,69.92
2012-09-07,17.7,0.25,70.8
2012-09-10,17.28,0.25,69.12
2012-09-11,17.65,0.25,70.6
2012-09-12,18.35,0.25,73.4
2012-09-13,19.6,0.25,78.4
2012-09-14,20.36,0.25,81.44
2012-09-17,19.8,0.25,79.2
2012-09-18,19.29,0.25,77.16
2012-09-19,19.5,0.25,78.0
2012-09-20,19.4,0.25,77.6
2012-09-21,19.36,0.25,77.44
2012-09-24,19.25,0.25,77.0
2012-09-25,18.54,0.25,74.16
2012-09-26,18.55,0.25,74.2
2012-09-27,18.62,0.25,74.48
2012-09-28,18.41,0.25,73.64
2012-10-01,18.65,0.25,74.6
2012-10-02,18.98,0.25,75.92
2012-10-03,19.27,0.25,77.08
2012-10-04,19.22,0.25,76.88
2012-10-05,19.61,0.25,78.44
2012-10-08,19.44,0.25,77.76
2012-10-09,18.93,0.25,75.72
2012-10-10,18.45,0.25,73.8
2012-10-11,19.05,0.25,76.2
2012-10-12,18.82,0.25,75.28
2012-10-15,18.91,0.25,75.64
2012-10-16,18.95,0.25,75.8
2012-10-17,19.31,0.25,77.24
2012-10-18,19.58,0.25,78.32
2012-10-19,19.11,0.25,76.44
2012-10-22,19.42,0.25,77.68
2012-10-23,18.88,0.25,75.52
2012-10-24,18.49,0.25,73.96
2012-10-25,18.24,0.25,72.96
2012-10-26,18.25,0.25,73.0
2012-10-31,18.02,0.25,72.08
2012-11-01,17.63,0.25,70.52
2012-11-02,17.55,0.25,70.2
2012-11-05,17.72,0.25,70.88
2012-11-06,18.14,0.25,72.56
2012-11-07,17.53,0.25,70.12
2012-11-08,17.47,0.25,69.88
2012-11-09,17.5,0.21,83.33333333333334
2012-11-12,17.47,0.21,83.19047619047619
2012-11-13,17.65,0.21,84.04761904761905
2012-11-14,17.35,0.21,82.61904761904763
2012-11-15,17.34,0.21,82.57142857142857
2012-11-16,17.5,0.21,83.33333333333334
2012-11-19,17.79,0.21,84.71428571428571
2012-11-20,17.64,0.21,84.0
2012-11-21,17.69,0.21,84.23809523809524
2012-11-23,17.87,0.21,85.0952380952381
2012-11-26,18.16,0.21,86.47619047619048
2012-11-27,17.91,0.21,85.28571428571429
2012-11-28,18.25,0.21,86.90476190476191
2012-11-29,18.63,0.21,88.71428571428571
2012-11-30,18.93,0.21,90.14285714285714
2012-12-03,18.76,0.21,89.33333333333334
2012-12-04,18.57,0.21,88.42857142857143
2012-12-05,18.75,0.21,89.28571428571429
2012-12-06,18.73,0.21,89.19047619047619
2012-12-07,18.99,0.21,90.42857142857143
2012-12-10,19.34,0.21,92.0952380952381
2012-12-11,19.56,0.21,93.14285714285714
2012-12-12,19.69,0.21,93.76190476190477
2012-12-13,19.1,0.21,90.95238095238096
2012-12-14,19.2,0.21,91.42857142857143
2012-12-17,19.78,0.21,94.1904761904762
2012-12-18,20.41,0.21,97.19047619047619
2012-12-19,19.96,0.21,95.04761904761905
2012-12-20,20.0,0.21,95.23809523809524
2012-12-21,19.64,0.21,93.52380952380953
2012-12-24,19.6,0.21,93.33333333333334
2012-12-26,19.66,0.21,93.61904761904762
2012-12-27,19.59,0.21,93.28571428571429
2012-12-28,19.39,0.21,92.33333333333334
2012-12-31,19.9,0.21,94.76190476190476
2013-01-02,20.36,0.21,96.95238095238095
2013-01-03,20.16,0.21,96.0
2013-01-04,20.72,0.21,98.66666666666667
2013-01-07,20.8,0.21,99.04761904761905
2013-01-08,20.78,0.21,98.95238095238096
2013-01-09,20.57,0.21,97.95238095238096
2013-01-10,20.55,0.21,97.85714285714286
2013-01-11,20.51,0.21,97.66666666666667
2013-01-14,20.65,0.21,98.33333333333333
2013-01-15,20.84,0.21,99.23809523809524
2013-01-16,20.56,0.21,97.9047619047619
2013-01-17,20.63,0.21,98.23809523809524
2013-01-18,20.55,0.21,97.85714285714286
2013-01-22,20.55,0.21,97.85714285714286
2013-01-23,20.89,0.21,99.47619047619048
2013-01-24,21.19,0.21,100.90476190476191
2013-01-25,21.84,0.21,104.0
2013-01-28,21.89,0.21,104.23809523809524
2013-01-29,21.78,0.21,103.71428571428572
2013-01-30,21.46,0.21,102.1904761904762
2013-01-31,21.58,0.21,102.76190476190476
2013-02-01,21.87,0.21,104.14285714285715
2013-02-04,21.69,0.21,103.28571428571429
2013-02-05,21.91,0.21,104.33333333333334
2013-02-06,21.85,0.21,104.04761904761907
2013-02-07,23.81,0.21,113.38095238095238
2013-02-08,24.19,0.21,115.1904761904762
2013-02-11,24.13,0.21,114.9047619047619
2013-02-12,24.26,0.21,115.52380952380953
2013-02-13,24.5,0.21,116.66666666666667
2013-02-14,24.7,0.21,117.61904761904762
2013-02-15,24.28,0.21,115.61904761904763
2013-02-19,24.5,0.21,116.66666666666667
2013-02-20,23.84,0.21,113.52380952380953
2013-02-21,23.57,0.21,112.23809523809524
2013-02-22,23.91,0.21,113.85714285714286
2013-02-25,23.24,0.21,110.66666666666666
2013-02-26,23.42,0.21,111.52380952380953
2013-02-27,23.89,0.21,113.76190476190477
2013-02-28,24.17,0.21,115.0952380952381
2013-03-01,24.36,0.53,45.96226415094339
2013-03-04,24.58,0.53,46.37735849056603
2013-03-05,24.74,0.53,46.679245283018865
2013-03-06,24.48,0.53,46.18867924528302
2013-03-07,24.53,0.53,46.283018867924525
2013-03-08,24.64,0.53,46.490566037735846
2013-03-11,25.22,0.53,47.58490566037735
2013-03-12,25.31,0.53,47.75471698113207
2013-03-13,25.36,0.53,47.84905660377358
2013-03-14,25.2,0.53,47.54716981132075
2013-03-15,24.93,0.53,47.0377358490566
2013-03-18,25.18,0.53,47.50943396226415
2013-03-19,24.46,0.53,46.15094339622642
2013-03-20,24.83,0.53,46.849056603773576
2013-03-21,24.51,0.53,46.24528301886792
2013-03-22,24.71,0.53,46.62264150943396
2013-03-25,24.68,0.53,46.56603773584905
2013-03-26,25.02,0.53,47.20754716981132
2013-03-27,25.11,0.53,47.37735849056603
2013-03-28,25.25,0.53,47.64150943396226
2013-04-01,24.44,0.53,46.113207547169814
2013-04-02,24.4,0.53,46.037735849056595
2013-04-03,23.93,0.53,45.15094339622641
2013-04-04,24.28,0.53,45.81132075471698
2013-04-05,24.22,0.53,45.698113207547166
2013-04-08,24.93,0.53,47.0377358490566
2013-04-09,25.01,0.53,47.18867924528302
2013-04-10,25.51,0.53,48.132075471698116
2013-04-11,25.5,0.53,48.11320754716981
2013-04-12,25.29,0.53,47.71698113207547
2013-04-15,24.12,0.53,45.50943396226415
2013-04-16,24.31,0.53,45.867924528301884
2013-04-17,23.7,0.53,44.71698113207547
2013-04-18,23.5,0.53,44.33962264150943
2013-04-19,23.83,0.53,44.96226415094339
2013-04-22,23.71,0.53,44.735849056603776
2013-04-23,24.17,0.53,45.60377358490566
2013-04-24,24.61,0.53,46.43396226415094
2013-04-25,24.75,0.53,46.698113207547166
2013-04-26,24.18,0.53,45.62264150943396
2013-04-29,24.35,0.53,45.943396226415096
2013-04-30,24.22,0.53,45.698113207547166
2013-05-01,24.04,0.53,45.35849056603773
2013-05-02,24.02,0.53,45.32075471698113
2013-05-03,24.15,0.53,45.56603773584905
2013-05-06,24.22,0.53,45.698113207547166
2013-05-07,24.44,0.53,46.113207547169814
2013-05-08,24.57,0.53,46.35849056603774
2013-05-09,24.31,0.53,45.867924528301884
2013-05-10,24.1,0.05,482.0
2013-05-13,24.03,0.05,480.6
2013-05-14,24.51,0.05,490.2
2013-05-15,25.18,0.05,503.59999999999997
2013-05-16,24.72,0.05,494.4
2013-05-17,24.78,0.05,495.6
2013-05-20,24.61,0.05,492.2
2013-05-21,25.08,0.05,501.59999999999997
2013-05-22,24.23,0.05,484.59999999999997
2013-05-23,23.89,0.05,477.8
2013-05-24,23.39,0.05,467.8
2013-05-28,23.74,0.05,474.79999999999995
2013-05-29,23.39,0.05,467.8
2013-05-30,23.41,0.05,468.2
2013-05-31,23.18,0.05,463.59999999999997
2013-06-03,23.21,0.05,464.2
2013-06-04,23.05,0.05,461.0
2013-06-05,22.51,0.05,450.2
2013-06-06,23.17,0.05,463.40000000000003
2013-06-07,23.44,0.05,468.8
2013-06-10,23.2,0.05,463.99999999999994
2013-06-11,22.9,0.05,457.99999999999994
2013-06-12,22.56,0.05,451.19999999999993
2013-06-13,22.92,0.05,458.40000000000003
2013-06-14,22.67,0.05,453.40000000000003
2013-06-17,22.81,0.05,456.19999999999993
2013-06-18,23.05,0.05,461.0
2013-06-19,22.28,0.05,445.6
2013-06-20,21.61,0.05,432.2
2013-06-21,21.5,0.05,430.0
2013-06-24,21.45,0.05,428.99999999999994
2013-06-25,21.99,0.05,439.79999999999995
2013-06-26,22.58,0.05,451.59999999999997
2013-06-27,23.22,0.05,464.4
2013-06-28,23.36,0.05,467.2
2013-07-01,23.3,0.05,466.0
2013-07-02,23.2,0.05,463.99999999999994
2013-07-03,23.34,0.05,466.79999999999995
2013-07-05,23.43,0.05,468.59999999999997
2013-07-08,23.29,0.05,465.79999999999995
2013-07-09,23.51,0.05,470.2
2013-07-10,23.43,0.05,468.59999999999997
2013-07-11,23.95,0.05,478.99999999999994
2013-07-12,24.07,0.05,481.4
2013-07-15,24.04,0.05,480.79999999999995
2013-07-16,23.88,0.05,477.59999999999997
2013-07-17,24.04,0.05,480.79999999999995
2013-07-18,24.13,0.05,482.59999999999997
2013-07-19,24.3,0.05,486.0
2013-07-22,24.2,0.05,483.99999999999994
2013-07-23,24.37,0.05,487.4
2013-07-24,24.36,0.05,487.2
2013-07-25,24.48,0.05,489.59999999999997
2013-07-26,24.09,0.05,481.79999999999995
2013-07-29,23.75,0.05,475.0
2013-07-30,23.8,0.05,476.0
2013-07-31,23.17,0.05,463.40000000000003
2013-08-01,23.23,0.05,464.59999999999997
2013-08-02,23.2,0.05,463.99999999999994
2013-08-05,23.13,0.05,462.59999999999997
2013-08-06,23.05,0.05,461.0
2013-08-07,22.91,0.05,458.2
2013-08-08,23.17,0.05,463.40000000000003
2013-08-09,23.31,0.2,116.54999999999998
2013-08-12,23.3,0.2,116.5
2013-08-13,22.94,0.2,114.7
2013-08-14,22.85,0.2,114.25
2013-08-15,22.04,0.2,110.19999999999999
2013-08-16,21.6,0.2,108.0
2013-08-19,21.27,0.2,106.35
2013-08-20,21.99,0.2,109.94999999999999
2013-08-21,21.72,0.2,108.6
2013-08-22,21.72,0.2,108.6
2013-08-23,21.91,0.2,109.55
2013-08-26,21.76,0.2,108.8
2013-08-27,21.52,0.2,107.6
2013-08-28,21.82,0.2,109.1
2013-08-29,21.69,0.2,108.45
2013-08-30,21.87,0.2,109.35
2013-09-03,21.98,0.2,109.89999999999999
2013-09-04,22.17,0.2,110.85000000000001
2013-09-05,22.0,0.2,110.0
2013-09-06,22.37,0.2,111.85
2013-09-09,23.24,0.2,116.19999999999999
2013-09-10,23.52,0.2,117.6
2013-09-11,23.92,0.2,119.60000000000001
2013-09-12,23.54,0.2,117.69999999999999
2013-09-13,23.4,0.2,116.99999999999999
2013-09-16,23.57,0.2,117.85
2013-09-17,23.66,0.2,118.3
2013-09-18,24.24,0.2,121.19999999999999
2013-09-19,23.99,0.2,119.94999999999999
2013-09-20,23.81,0.2,119.04999999999998
2013-09-23,23.59,0.2,117.94999999999999
2013-09-24,23.3,0.2,116.5
2013-09-25,23.4,0.2,116.99999999999999
2013-09-26,23.42,0.2,117.10000000000001
2013-09-27,23.34,0.2,116.69999999999999
2013-09-30,23.13,0.2,115.64999999999999
2013-10-01,23.61,0.2,118.05
2013-10-02,23.24,0.2,116.19999999999999
2013-10-03,22.75,0.2,113.75
2013-10-04,22.55,0.2,112.75
2013-10-07,22.5,0.2,112.5
2013-10-08,22.11,0.2,110.55
2013-10-09,22.27,0.2,111.35
2013-10-10,22.82,0.2,114.1
2013-10-11,22.78,0.2,113.9
2013-10-14,22.67,0.2,113.35000000000001
2013-10-15,22.42,0.2,112.10000000000001
2013-10-16,22.79,0.2,113.94999999999999
2013-10-17,23.18,0.2,115.89999999999999
2013-10-18,22.87,0.2,114.35
2013-10-21,23.06,0.2,115.29999999999998
2013-10-22,23.52,0.2,117.6
2013-10-23,23.35,0.2,116.75
2013-10-24,23.53,0.2,117.65
2013-10-25,23.72,0.2,118.6
2013-10-28,23.41,0.2,117.05
2013-10-29,24.4,0.2,121.99999999999999
2013-10-30,23.48,0.2,117.39999999999999
2013-10-31,23.23,0.2,116.14999999999999
2013-11-01,23.03,0.2,115.15
2013-11-04,23.04,0.2,115.19999999999999
2013-11-05,22.87,0.2,114.35
2013-11-06,22.44,0.2,112.2
2013-11-07,22.28,0.2,111.4
2013-11-08,22.32,0.2,111.6
2013-11-11,22.43,0.2,112.14999999999999
2013-11-12,22.03,0.28,78.67857142857143
2013-11-13,22.6,0.28,80.71428571428571
2013-11-14,22.88,0.28,81.71428571428571
2013-11-15,22.97,0.28,82.03571428571428
2013-11-18,22.95,0.28,81.96428571428571
2013-11-19,22.76,0.28,81.28571428571428
2013-11-20,22.44,0.28,80.14285714285714
2013-11-21,22.78,0.28,81.35714285714285
2013-11-22,23.4,0.28,83.57142857142856
2013-11-25,23.68,0.28,84.57142857142857
2013-11-26,24.16,0.28,86.28571428571428
2013-11-27,24.44,0.28,87.28571428571428
2013-11-29,24.24,0.28,86.57142857142856
2013-12-02,24.4,0.28,87.14285714285712
2013-12-03,24.41,0.28,87.17857142857142
2013-12-04,24.66,0.28,88.07142857142857
2013-12-05,24.76,0.28,88.42857142857143
2013-12-06,25.1,0.28,89.64285714285714
2013-12-09,25.41,0.28,90.74999999999999
2013-12-10,25.31,0.28,90.39285714285712
2013-12-11,24.86,0.28,88.78571428571428
2013-12-12,24.72,0.28,88.28571428571428
2013-12-13,24.77,0.28,88.46428571428571
2013-12-16,24.96,0.28,89.14285714285714
2013-12-17,24.97,0.28,89.17857142857142
2013-12-18,25.75,0.28,91.96428571428571
2013-12-19,25.56,0.28,91.28571428571428
2013-12-20,25.8,0.28,92.14285714285714
2013-12-23,25.97,0.28,92.74999999999999
2013-12-24,26.2,0.28,93.57142857142856
2013-12-26,26.26,0.28,93.78571428571428
2013-12-27,26.24,0.28,93.7142857142857
2013-12-30,26.31,0.28,93.9642857142857
2013-12-31,26.3,0.28,93.92857142857142
2014-01-02,26.34,0.28,94.07142857142856
2014-01-03,26.4,0.28,94.28571428571428
2014-01-06,26.25,0.28,93.74999999999999
2014-01-07,26.19,0.28,93.53571428571428
2014-01-08,26.19,0.28,93.53571428571428
2014-01-09,26.15,0.28,93.39285714285712
2014-01-10,26.38,0.28,94.21428571428571
2014-01-13,26.2,0.28,93.57142857142856
2014-01-14,26.44,0.28,94.42857142857143
2014-01-15,26.55,0.28,94.82142857142857
2014-01-16,26.56,0.28,94.85714285714285
2014-01-17,26.5,0.28,94.64285714285714
2014-01-21,26.37,0.28,94.17857142857142
2014-01-22,26.55,0.28,94.82142857142857
2014-01-23,26.28,0.28,93.85714285714285
2014-01-24,25.47,0.28,90.96428571428571
2014-01-27,25.86,0.28,92.35714285714285
2014-01-28,26.65,0.28,95.17857142857142
2014-01-29,26.9,0.28,96.07142857142856
2014-01-30,26.72,0.28,95.42857142857142
2014-01-31,26.54,0.28,94.78571428571428
2014-02-03,26.21,0.28,93.60714285714285
2014-02-04,26.78,0.28,95.64285714285714
2014-02-05,26.72,0.28,95.42857142857142
2014-02-06,25.85,0.28,92.32142857142857
2014-02-07,26.32,0.28,93.99999999999999
2014-02-10,26.32,0.28,93.99999999999999
2014-02-11,26.56,0.28,94.85714285714285
2014-02-12,26.68,0.28,95.28571428571428
2014-02-13,26.82,0.28,95.78571428571428
2014-02-14,27.01,0.28,96.46428571428571
2014-02-18,27.24,0.28,97.28571428571428
2014-02-19,27.24,0.28,97.28571428571428
2014-02-20,27.35,0.28,97.67857142857143
2014-02-21,27.44,0.28,98.0
2014-02-24,27.45,0.28,98.03571428571428
2014-02-25,27.86,0.28,99.49999999999999
2014-02-26,27.63,0.28,98.67857142857142
2014-02-27,27.82,0.28,99.35714285714285
2014-02-28,27.95,0.28,99.82142857142856
2014-03-03,27.62,0.54,51.148148148148145
2014-03-04,27.99,0.54,51.83333333333333
2014-03-05,27.64,0.54,51.18518518518518
2014-03-06,28.06,0.54,51.962962962962955
2014-03-07,28.09,0.54,52.01851851851851
2014-03-10,28.01,0.54,51.87037037037037
2014-03-11,27.81,0.54,51.49999999999999
2014-03-12,27.45,0.54,50.83333333333333
2014-03-13,27.24,0.54,50.444444444444436
2014-03-14,27.23,0.54,50.425925925925924
2014-03-17,27.19,0.54,50.35185185185185
2014-03-18,28.29,0.54,52.388888888888886
2014-03-19,27.58,0.54,51.07407407407407
2014-03-20,27.77,0.54,51.425925925925924
2014-03-21,28.0,0.54,51.85185185185185
2014-03-24,27.3,0.54,50.55555555555555
2014-03-25,27.33,0.54,50.61111111111111
2014-03-26,26.52,0.54,49.11111111111111
2014-03-27,26.33,0.54,48.75925925925925
2014-03-28,26.85,0.54,49.72222222222222
2014-03-31,27.43,0.54,50.79629629629629
2014-04-01,27.65,0.54,51.203703703703695
2014-04-02,27.98,0.54,51.81481481481481
2014-04-03,27.65,0.54,51.203703703703695
2014-04-04,27.44,0.54,50.81481481481482
2014-04-07,26.73,0.54,49.5
2014-04-08,26.98,0.54,49.96296296296296
2014-04-09,27.23,0.54,50.425925925925924
2014-04-10,26.7,0.54,49.44444444444444
2014-04-11,26.27,0.54,48.648148148148145
2014-04-14,26.74,0.54,49.51851851851851
2014-04-15,26.69,0.54,49.425925925925924
2014-04-16,26.87,0.54,49.75925925925926
2014-04-17,26.96,0.54,49.925925925925924
2014-04-21,26.66,0.54,49.37037037037037
2014-04-22,26.7,0.54,49.44444444444444
2014-04-23,26.68,0.54,49.407407407407405
2014-04-24,26.63,0.54,49.31481481481481
2014-04-25,26.08,0.54,48.29629629629629
2014-04-28,25.96,0.54,48.07407407407407
2014-04-29,26.39,0.54,48.87037037037037
2014-04-30,26.64,0.54,49.33333333333333
2014-05-01,28.99,0.54,53.685185185185176
2014-05-02,28.5,0.54,52.77777777777777
2014-05-05,28.71,0.54,53.166666666666664
2014-05-06,28.45,0.54,52.68518518518518
2014-05-07,28.58,0.54,52.92592592592592
2014-05-08,28.31,0.54,52.42592592592592
2014-05-09,28.3,0.54,52.407407407407405
2014-05-12,28.7,0.19,151.05263157894737
2014-05-13,28.59,0.19,150.4736842105263
2014-05-14,28.87,0.19,151.94736842105263
2014-05-15,28.86,0.19,151.89473684210526
2014-05-16,28.98,0.19,152.52631578947367
2014-05-19,29.35,0.19,154.47368421052633
2014-05-20,29.0,0.19,152.6315789473684
2014-05-21,29.07,0.19,153.0
2014-05-22,29.02,0.19,152.73684210526315
2014-05-23,29.15,0.19,153.42105263157893
2014-05-27,29.8,0.19,156.8421052631579
2014-05-28,29.66,0.19,156.10526315789474
2014-05-29,29.61,0.19,155.8421052631579
2014-05-30,29.84,0.19,157.05263157894737
2014-06-02,30.14,0.19,158.6315789473684
2014-06-03,30.14,0.19,158.6315789473684
2014-06-04,30.58,0.19,160.94736842105263
2014-06-05,30.72,0.19,161.68421052631578
2014-06-06,30.51,0.19,160.57894736842107
2014-06-09,30.4,0.19,160.0
2014-06-10,30.42,0.19,160.10526315789474
2014-06-11,30.26,0.19,159.26315789473685
2014-06-12,29.98,0.19,157.78947368421052
2014-06-13,30.54,0.19,160.73684210526315
2014-06-16,30.46,0.19,160.31578947368422
2014-06-17,30.49,0.19,160.4736842105263
2014-06-18,30.48,0.19,160.42105263157896
2014-06-19,30.61,0.19,161.10526315789474
2014-06-20,31.04,0.19,163.36842105263156
2014-06-23,31.47,0.19,165.6315789473684
2014-06-24,31.49,0.19,165.73684210526315
2014-06-25,31.8,0.19,167.3684210526316
2014-06-26,31.81,0.19,167.42105263157893
2014-06-27,31.99,0.19,168.36842105263156
2014-06-30,32.04,0.19,168.6315789473684
2014-07-01,32.05,0.19,168.68421052631578
2014-07-02,32.31,0.19,170.05263157894737
2014-07-03,32.33,0.19,170.15789473684208
2014-07-07,31.93,0.19,168.05263157894737
2014-07-08,31.98,0.19,168.31578947368422
2014-07-09,32.51,0.19,171.1052631578947
2014-07-10,32.63,0.19,171.73684210526318
2014-07-11,32.55,0.19,171.3157894736842
2014-07-14,32.91,0.19,173.21052631578945
2014-07-15,32.82,0.19,172.73684210526315
2014-07-16,32.9,0.19,173.1578947368421
2014-07-17,32.74,0.19,172.31578947368422
2014-07-18,33.1,0.19,174.21052631578948
2014-07-21,33.05,0.19,173.9473684210526
2014-07-22,33.49,0.19,176.26315789473685
2014-07-23,33.41,0.19,175.84210526315786
2014-07-24,33.62,0.19,176.94736842105263
2014-07-25,33.52,0.19,176.42105263157896
2014-07-28,32.98,0.19,173.57894736842104
2014-07-29,32.51,0.19,171.1052631578947
2014-07-30,31.65,0.19,166.57894736842104
2014-07-31,30.84,0.19,162.31578947368422
2014-08-01,30.95,0.19,162.89473684210526
2014-08-04,31.0,0.19,163.1578947368421
