date,FB,FB_EPS,PE Ratio
2019-10-30,188.25,1.28653,146.3238323241588
2019-10-31,191.65,2.11935,90.42866916743343
2019-11-01,193.62,2.11935,91.35819944794396
2019-11-04,194.72,2.11935,91.87722650812749
2019-11-05,194.32,2.11935,91.68848939533348
2019-11-06,191.55,2.11935,90.38148488923491
2019-11-07,190.42,2.11935,89.8483025455918
2019-11-08,190.84,2.11935,90.04647651402553
2019-11-11,189.61,2.11935,89.46610989218394
2019-11-12,194.47,2.11935,91.75926581263124
2019-11-13,193.19,2.11935,91.15530705169039
2019-11-14,193.15,2.11935,91.13643334041099
2019-11-15,195.1,2.11935,92.05652676528182
2019-11-18,197.4,2.11935,93.14176516384741
2019-11-19,199.32,2.11935,94.0477033052587
2019-11-20,197.51,2.11935,93.19366786986576
2019-11-21,197.93,2.11935,93.39184183829948
2019-11-22,198.82,2.11935,93.81178191426616
2019-11-25,199.79,2.11935,94.26946941279166
2019-11-26,198.97,2.11935,93.88255833156393
2019-11-27,202.0,2.11935,95.31224196097861
2019-11-29,201.64,2.11935,95.14237855946399
2019-12-02,199.7,2.11935,94.227003562413
2019-12-03,198.82,2.11935,93.81178191426616
2019-12-04,198.71,2.11935,93.75987920824782
2019-12-05,199.36,2.11935,94.0665770165381
2019-12-06,201.05,2.11935,94.86399131809283
2019-12-09,201.34,2.11935,95.00082572486848
2019-12-10,200.87,2.11935,94.77905961733552
2019-12-11,202.26,2.11935,95.43492108429471
2019-12-12,196.75,2.11935,92.83506735555713
2019-12-13,194.11,2.11935,91.58940241111662
2019-12-16,197.92,2.11935,93.38712341047963
2019-12-17,198.39,2.11935,93.6088895180126
2019-12-18,202.5,2.11935,95.54816335197113
2019-12-19,206.06,2.11935,97.22792365583788
2019-12-20,206.3,2.11935,97.3411659235143
2019-12-23,206.18,2.11935,97.28454478967609
2019-12-24,205.12,2.11935,96.78439144077194
2019-12-26,207.79,2.11935,98.044211668672
2019-12-27,208.1,2.11935,98.19048293108736
2019-12-30,204.41,2.11935,96.44938306556256
2019-12-31,205.25,2.11935,96.84573100243
2020-01-02,209.78,2.11935,98.98317880482224
2020-01-03,208.67,2.11935,98.45943331681883
2020-01-06,212.6,2.11935,100.31377545002006
2020-01-07,213.06,2.11935,100.53082312973318
2020-01-08,215.22,2.11935,101.55000353882087
2020-01-09,218.3,2.11935,103.00327930733481
2020-01-10,218.06,2.11935,102.8900370396584
2020-01-13,221.91,2.11935,104.7066317503008
2020-01-14,219.06,2.11935,103.36187982164344
2020-01-15,221.15,2.11935,104.34803123599218
2020-01-16,221.77,2.11935,104.6405737608229
2020-01-17,222.14,2.11935,104.81515559015736
2020-01-21,221.44,2.11935,104.48486564276783
2020-01-22,221.32,2.11935,104.42824450892962
2020-01-23,219.76,2.11935,103.69216976903296
2020-01-24,217.94,2.11935,102.83341590582019
2020-01-27,214.87,2.11935,101.38485856512611
2020-01-28,217.79,2.11935,102.76263948852242
2020-01-29,223.23,2.11935,105.32946422252105
2020-01-30,209.53,2.21089,94.77178873666261
2020-01-31,201.91,2.21089,91.32521292330237
2020-02-03,204.19,2.21089,92.35647182808734
2020-02-04,209.83,2.21089,94.90748069781853
2020-02-05,210.11,2.21089,95.03412652823071
2020-02-06,210.85,2.21089,95.36883336574863
2020-02-07,212.33,2.21089,96.03824704078448
2020-02-10,213.06,2.21089,96.36843081293054
2020-02-11,207.19,2.21089,93.71339143964647
2020-02-12,210.76,2.21089,95.32812577740185
2020-02-13,213.14,2.21089,96.40461533590545
2020-02-14,214.18,2.21089,96.87501413457929
2020-02-18,217.8,2.21089,98.51236379919399
2020-02-19,217.49,2.21089,98.37214877266621
2020-02-20,214.58,2.21089,97.05593674945385
2020-02-21,210.18,2.21089,95.06578798583377
2020-02-24,200.72,2.21089,90.78696814405059
2020-02-25,196.77,2.21089,89.00035732216438
2020-02-26,197.2,2.21089,89.19484913315452
2020-02-27,189.75,2.21089,85.82516543111598
2020-02-28,192.47,2.21089,87.05543921226294
2020-03-02,196.44,2.21089,88.85109616489287
2020-03-03,185.89,2.21089,84.07926219757654
2020-03-04,191.76,2.21089,86.7343015708606
2020-03-05,185.17,2.21089,83.75360149080234
2020-03-06,181.09,2.21089,81.90819081908191
2020-03-09,169.5,2.21089,76.66595805309174
2020-03-10,178.19,2.21089,80.59650186124139
2020-03-11,170.24,2.21089,77.00066489060967
2020-03-12,154.47,2.21089,69.86779079918043
2020-03-13,170.28,2.21089,77.01875715209712
2020-03-16,146.01,2.21089,66.04127749458362
2020-03-17,149.42,2.21089,67.58364278638919
2020-03-18,146.96,2.21089,66.47096870491069
2020-03-19,153.13,2.21089,69.26170003935067
2020-03-20,149.73,2.21089,67.72385781291696
2020-03-23,148.1,2.21089,66.98659815730316
2020-03-24,160.98,2.21089,72.81230635626376
2020-03-25,156.21,2.21089,70.65480417388473
2020-03-26,163.34,2.21089,73.87974978402363
2020-03-27,156.79,2.21089,70.91714196545283
2020-03-30,165.95,2.21089,75.06026984608008
2020-03-31,166.8,2.21089,75.44473040268852
2020-04-01,159.6,2.21089,72.18812333494655
2020-04-02,158.19,2.21089,71.55037111751376
2020-04-03,154.18,2.21089,69.73662190339637
2020-04-06,165.55,2.21089,74.87934723120554
2020-04-07,168.83,2.21089,76.36291267317687
2020-04-08,174.28,2.21089,78.82798330084265
2020-04-09,175.19,2.21089,79.23958224968226
2020-04-13,174.79,2.21089,79.0586596348077
2020-04-14,178.17,2.21089,80.58745573049767
2020-04-15,176.97,2.21089,80.04468788587401
2020-04-16,176.25,2.21089,79.71902717909983
2020-04-17,179.24,2.21089,81.0714237252871
2020-04-20,178.24,2.21089,80.61911718810072
2020-04-21,170.8,2.21089,77.25395655143404
2020-04-22,182.28,2.21089,82.44643559833371
2020-04-23,185.13,2.21089,83.73550922931489
2020-04-24,190.07,2.21089,85.96990352301562
2020-04-27,187.5,2.21089,84.80747572244661
2020-04-28,182.91,2.21089,82.73138871676112
2020-04-29,194.19,2.21089,87.83340645622351
2020-04-30,204.71,1.70921,119.76878206890903
2020-05-01,202.27,1.70921,118.34122196804373
2020-05-04,205.26,1.70921,120.09056815721884
2020-05-05,207.07,1.70921,121.14953692056565
2020-05-06,208.47,1.70921,121.96862878171788
2020-05-07,211.26,1.70921,123.60096184787125
2020-05-08,212.35,1.70921,124.23868336833976
2020-05-11,213.18,1.70921,124.72428782888002
2020-05-12,210.1,1.70921,122.92228573434511
2020-05-13,205.1,1.70921,119.99695765880143
2020-05-14,206.81,1.70921,120.99741986063738
2020-05-15,210.88,1.70921,123.37863691412993
2020-05-18,213.19,1.70921,124.7301384850311
2020-05-19,216.88,1.70921,126.88903060478233
2020-05-20,229.97,1.70921,134.54753950655567
2020-05-21,231.39,1.70921,135.37833268001006
2020-05-22,234.91,1.70921,137.4377636451928
2020-05-26,232.2,1.70921,135.85223582824813
2020-05-27,229.14,1.70921,134.0619350460154
2020-05-28,225.46,1.70921,131.9088935824153
2020-05-29,225.09,1.70921,131.69241930482505
2020-06-01,231.91,1.70921,135.6825667998666
2020-06-02,232.72,1.70921,136.1564699481047
2020-06-03,230.16,1.70921,134.65870197342633
2020-06-04,226.29,1.70921,132.39449804295552
2020-06-05,230.77,1.70921,135.01559199864266
2020-06-08,231.4,1.70921,135.38418333616116
2020-06-09,238.67,1.70921,139.63761035800164
2020-06-10,236.73,1.70921,138.5025830646907
2020-06-11,224.43,1.70921,131.3062759988533
2020-06-12,228.58,1.70921,133.73429830155453
2020-06-15,232.5,1.70921,136.02775551278077
2020-06-16,235.65,1.70921,137.87071220037328
2020-06-17,235.53,1.70921,137.80050432656023
2020-06-18,235.940002,1.70921,138.04038239888604
2020-06-19,238.789993,1.70921,139.7078141363554
2020-06-22,239.220001,1.70921,139.95939703137708
2020-06-23,242.240005,1.70921,141.72629752926792
2020-06-24,234.020004,1.70921,136.9170575880085
2020-06-25,235.679993,1.70921,137.88826007336723
2020-06-26,216.080002,1.70921,126.42097928282658
2020-06-29,220.639999,1.70921,129.08887673252556
2020-06-30,227.070007,1.70921,132.85085331819965
2020-07-01,237.550003,1.70921,138.98233862427674
2020-07-02,233.419998,1.70921,136.56601470854957
2020-07-06,240.279999,1.70921,140.57956541326112
2020-07-07,240.860001,1.70921,140.9189046401554
2020-07-08,243.580002,1.70921,142.51028369831678
2020-07-09,244.5,1.70921,143.04854289408559
2020-07-10,245.070007,1.70921,143.38203439015686
2020-07-13,239.0,1.70921,139.83068201098754
2020-07-14,239.729996,1.70921,140.25777756975447
2020-07-15,240.279999,1.70921,140.57956541326112
2020-07-16,240.929993,1.70921,140.95985455268809
2020-07-17,242.029999,1.70921,141.6034302397014
2020-07-20,245.419998,1.70921,143.5868020898544
2020-07-21,241.75,1.70921,141.43961245253655
2020-07-22,239.869995,1.70921,140.33968617080407
2020-07-23,232.600006,1.70921,136.08626558468532
2020-07-24,230.710007,1.70921,134.98049215719544
2020-07-27,233.5,1.70921,136.6128211278895
2020-07-28,230.119995,1.70921,134.63529642349388
2020-07-29,233.289993,1.70921,136.48995325325737
2020-07-30,234.5,1.70921,137.19788674299824
2020-07-31,253.669998,1.79854,141.0421775440079
2020-08-03,251.960007,1.79854,140.09141136699768
2020-08-04,249.830002,1.79854,138.9071146596684
2020-08-05,249.119995,1.79854,138.51234612519042
2020-08-06,265.279999,1.79854,147.49741401358878
2020-08-07,268.440002,1.79854,149.254396343701
2020-08-10,263.0,1.79854,146.22971966150322
2020-08-11,256.130005,1.79854,142.40995752110044
2020-08-12,259.890015,1.79854,144.50054766644055
2020-08-13,261.299988,1.79854,145.28450187374202
2020-08-14,261.23999,1.79854,145.2511425934369
2020-08-17,261.160004,1.79854,145.2066698544375
2020-08-18,262.339996,1.79854,145.8627531219767
2020-08-19,262.589996,1.79854,146.00175475663593
2020-08-20,269.01001,1.79854,149.57132451877635
2020-08-21,267.01001,1.79854,148.45931144150256
