date,DISCK,DISCK_EPS,PE Ratio
2016-04-20,27.61,0.34,81.20588235294117
2016-04-21,27.68,0.34,81.41176470588235
2016-04-22,27.95,0.34,82.20588235294117
2016-04-25,27.4,0.34,80.58823529411764
2016-04-26,27.61,0.34,81.20588235294117
2016-04-27,27.8,0.34,81.76470588235294
2016-04-28,27.49,0.34,80.85294117647058
2016-04-29,26.78,0.34,78.76470588235294
2016-05-02,27.5,0.34,80.88235294117646
2016-05-03,26.58,0.34,78.17647058823529
2016-05-04,26.24,0.34,77.17647058823529
2016-05-05,27.22,0.42,64.80952380952381
2016-05-06,27.67,0.42,65.8809523809524
2016-05-09,27.57,0.42,65.64285714285715
2016-05-10,28.48,0.42,67.80952380952381
2016-05-11,28.06,0.42,66.80952380952381
2016-05-12,27.31,0.42,65.02380952380952
2016-05-13,27.04,0.42,64.38095238095238
2016-05-16,26.64,0.42,63.42857142857143
2016-05-17,26.45,0.42,62.976190476190474
2016-05-18,25.93,0.42,61.73809523809524
2016-05-19,25.1,0.42,59.761904761904766
2016-05-20,25.17,0.42,59.92857142857144
2016-05-23,25.15,0.42,59.88095238095238
2016-05-24,25.38,0.42,60.42857142857143
2016-05-25,25.87,0.42,61.5952380952381
2016-05-26,25.97,0.42,61.833333333333336
2016-05-27,26.37,0.42,62.78571428571429
2016-05-31,26.77,0.42,63.73809523809524
2016-06-01,26.66,0.42,63.47619047619048
2016-06-02,27.11,0.42,64.54761904761905
2016-06-03,27.09,0.42,64.5
2016-06-06,27.54,0.42,65.57142857142857
2016-06-07,26.83,0.42,63.88095238095238
2016-06-08,26.9,0.42,64.04761904761905
2016-06-09,26.29,0.42,62.595238095238095
2016-06-10,25.26,0.42,60.142857142857146
2016-06-13,25.08,0.42,59.714285714285715
2016-06-14,24.82,0.42,59.095238095238095
2016-06-15,24.7,0.42,58.80952380952381
2016-06-16,24.68,0.42,58.761904761904766
2016-06-17,24.75,0.42,58.92857142857143
2016-06-20,25.03,0.42,59.5952380952381
2016-06-21,24.66,0.42,58.714285714285715
2016-06-22,24.84,0.42,59.142857142857146
2016-06-23,25.11,0.42,59.785714285714285
2016-06-24,23.35,0.42,55.5952380952381
2016-06-27,22.54,0.42,53.666666666666664
2016-06-28,22.66,0.42,53.952380952380956
2016-06-29,23.08,0.42,54.95238095238095
2016-06-30,23.85,0.42,56.78571428571429
2016-07-01,23.89,0.42,56.88095238095239
2016-07-05,23.44,0.42,55.80952380952382
2016-07-06,23.9,0.42,56.904761904761905
2016-07-07,24.23,0.42,57.6904761904762
2016-07-08,24.44,0.42,58.1904761904762
2016-07-11,24.25,0.42,57.73809523809524
2016-07-12,24.55,0.42,58.452380952380956
2016-07-13,24.52,0.42,58.38095238095238
2016-07-14,24.72,0.42,58.857142857142854
2016-07-15,24.33,0.42,57.92857142857142
2016-07-18,24.43,0.42,58.16666666666667
2016-07-19,24.44,0.42,58.1904761904762
2016-07-20,24.48,0.42,58.28571428571429
2016-07-21,24.56,0.42,58.476190476190474
2016-07-22,24.78,0.42,59.00000000000001
2016-07-25,24.74,0.42,58.904761904761905
2016-07-26,24.85,0.42,59.16666666666667
2016-07-27,24.76,0.42,58.952380952380956
2016-07-28,24.59,0.42,58.54761904761905
2016-07-29,24.54,0.42,58.42857142857143
2016-08-01,24.19,0.42,57.5952380952381
2016-08-02,25.41,0.66,38.5
2016-08-03,25.91,0.66,39.25757575757576
2016-08-04,25.45,0.66,38.560606060606055
2016-08-05,25.33,0.66,38.378787878787875
2016-08-08,25.11,0.66,38.04545454545454
2016-08-09,24.72,0.66,37.45454545454545
2016-08-10,24.65,0.66,37.348484848484844
2016-08-11,24.89,0.66,37.71212121212121
2016-08-12,25.33,0.66,38.378787878787875
2016-08-15,25.42,0.66,38.515151515151516
2016-08-16,25.24,0.66,38.242424242424235
2016-08-17,25.93,0.66,39.28787878787879
2016-08-18,25.91,0.66,39.25757575757576
2016-08-19,25.98,0.66,39.36363636363636
2016-08-22,25.86,0.66,39.18181818181818
2016-08-23,25.59,0.66,38.77272727272727
2016-08-24,25.34,0.66,38.39393939393939
2016-08-25,25.09,0.66,38.015151515151516
2016-08-26,25.0,0.66,37.878787878787875
2016-08-29,24.94,0.66,37.78787878787879
2016-08-30,24.82,0.66,37.6060606060606
2016-08-31,24.82,0.66,37.6060606060606
2016-09-01,24.95,0.66,37.8030303030303
2016-09-02,25.08,0.66,37.99999999999999
2016-09-06,24.47,0.66,37.07575757575757
2016-09-07,24.44,0.66,37.03030303030303
2016-09-08,24.52,0.66,37.15151515151515
2016-09-09,23.67,0.66,35.86363636363637
2016-09-12,24.18,0.66,36.63636363636363
2016-09-13,23.77,0.66,36.015151515151516
2016-09-14,23.79,0.66,36.04545454545454
2016-09-15,23.7,0.66,35.90909090909091
2016-09-16,23.61,0.66,35.77272727272727
2016-09-19,23.74,0.66,35.96969696969697
2016-09-20,23.57,0.66,35.71212121212121
2016-09-21,23.87,0.66,36.166666666666664
2016-09-22,24.84,0.66,37.63636363636363
2016-09-23,25.22,0.66,38.21212121212121
2016-09-26,25.33,0.66,38.378787878787875
2016-09-27,25.69,0.66,38.92424242424242
2016-09-28,26.11,0.66,39.560606060606055
2016-09-29,26.09,0.66,39.53030303030303
2016-09-30,26.31,0.66,39.86363636363636
2016-10-03,26.84,0.66,40.666666666666664
2016-10-04,26.75,0.66,40.53030303030303
2016-10-05,26.97,0.66,40.86363636363636
2016-10-06,27.13,0.66,41.1060606060606
2016-10-07,26.49,0.66,40.13636363636363
2016-10-10,26.41,0.66,40.015151515151516
2016-10-11,25.82,0.66,39.12121212121212
2016-10-12,25.55,0.66,38.71212121212121
2016-10-13,25.02,0.66,37.90909090909091
2016-10-14,24.73,0.66,37.46969696969697
2016-10-17,24.59,0.66,37.25757575757576
2016-10-18,24.5,0.66,37.12121212121212
2016-10-19,24.86,0.66,37.666666666666664
2016-10-20,24.98,0.66,37.848484848484844
2016-10-21,25.9,0.66,39.242424242424235
2016-10-24,25.91,0.66,39.25757575757576
2016-10-25,25.47,0.66,38.590909090909086
2016-10-26,25.66,0.66,38.878787878787875
2016-10-27,25.4,0.66,38.484848484848484
2016-10-28,25.17,0.66,38.13636363636364
2016-10-31,25.11,0.66,38.04545454545454
2016-11-01,24.79,0.37,67.0
2016-11-02,24.37,0.37,65.86486486486487
2016-11-03,24.81,0.37,67.05405405405405
2016-11-04,24.59,0.37,66.45945945945947
2016-11-07,24.73,0.37,66.83783783783784
2016-11-08,25.06,0.37,67.72972972972973
2016-11-09,25.16,0.37,68.0
2016-11-10,25.34,0.37,68.48648648648648
2016-11-11,25.78,0.37,69.67567567567568
2016-11-14,27.32,0.37,73.83783783783784
2016-11-15,26.71,0.37,72.1891891891892
2016-11-16,26.66,0.37,72.05405405405405
2016-11-17,27.09,0.37,73.21621621621621
2016-11-18,26.75,0.37,72.29729729729729
2016-11-21,26.71,0.37,72.1891891891892
2016-11-22,26.6,0.37,71.8918918918919
2016-11-23,26.5,0.37,71.62162162162163
2016-11-25,26.77,0.37,72.35135135135135
2016-11-28,26.58,0.37,71.83783783783784
2016-11-29,27.12,0.37,73.2972972972973
2016-11-30,26.44,0.37,71.45945945945947
2016-12-01,26.54,0.37,71.72972972972973
2016-12-02,26.02,0.37,70.32432432432432
2016-12-05,26.67,0.37,72.08108108108108
2016-12-06,27.03,0.37,73.05405405405406
2016-12-07,28.04,0.37,75.78378378378378
2016-12-08,28.66,0.37,77.45945945945947
2016-12-09,28.24,0.37,76.32432432432432
2016-12-12,27.7,0.37,74.86486486486487
2016-12-13,27.83,0.37,75.21621621621621
2016-12-14,27.74,0.37,74.97297297297297
2016-12-15,27.83,0.37,75.21621621621621
2016-12-16,27.52,0.37,74.37837837837837
2016-12-19,27.39,0.37,74.02702702702703
2016-12-20,27.64,0.37,74.70270270270271
2016-12-21,27.68,0.37,74.8108108108108
2016-12-22,27.41,0.37,74.08108108108108
2016-12-23,27.3,0.37,73.78378378378379
2016-12-27,27.5,0.37,74.32432432432432
2016-12-28,27.27,0.37,73.70270270270271
2016-12-29,27.01,0.37,73.0
2016-12-30,26.78,0.37,72.37837837837839
2017-01-03,27.37,0.37,73.97297297297298
2017-01-04,27.63,0.37,74.67567567567568
2017-01-05,26.6,0.37,71.8918918918919
2017-01-06,26.86,0.37,72.5945945945946
2017-01-09,26.25,0.37,70.94594594594595
2017-01-10,25.76,0.37,69.62162162162163
2017-01-11,25.99,0.37,70.24324324324324
2017-01-12,26.65,0.37,72.02702702702702
2017-01-13,26.82,0.37,72.48648648648648
2017-01-17,27.14,0.37,73.35135135135135
2017-01-18,27.4,0.37,74.05405405405405
2017-01-19,27.35,0.37,73.91891891891892
2017-01-20,27.31,0.37,73.8108108108108
2017-01-23,27.58,0.37,74.54054054054053
2017-01-24,27.8,0.37,75.13513513513514
2017-01-25,27.05,0.37,73.10810810810811
2017-01-26,27.28,0.37,73.72972972972974
2017-01-27,27.41,0.37,74.08108108108108
2017-01-30,27.4,0.37,74.05405405405405
2017-01-31,27.71,0.37,74.8918918918919
2017-02-01,27.4,0.37,74.05405405405405
2017-02-02,27.16,0.37,73.4054054054054
2017-02-03,27.44,0.37,74.16216216216216
2017-02-06,27.24,0.37,73.62162162162161
2017-02-07,27.25,0.37,73.64864864864865
2017-02-08,26.78,0.37,72.37837837837839
2017-02-09,27.22,0.37,73.56756756756756
2017-02-10,27.65,0.37,74.72972972972973
2017-02-13,28.1,0.37,75.94594594594595
2017-02-14,27.89,0.52,53.63461538461539
2017-02-15,27.89,0.52,53.63461538461539
2017-02-16,27.99,0.52,53.82692307692307
2017-02-17,28.09,0.52,54.01923076923077
2017-02-21,28.87,0.52,55.51923076923077
2017-02-22,28.64,0.52,55.07692307692307
2017-02-23,28.6,0.52,55.0
2017-02-24,28.55,0.52,54.90384615384615
2017-02-27,28.33,0.52,54.480769230769226
2017-02-28,28.07,0.52,53.980769230769226
2017-03-01,27.87,0.52,53.59615384615385
2017-03-02,27.66,0.52,53.19230769230769
2017-03-03,27.2,0.52,52.30769230769231
2017-03-06,27.19,0.52,52.28846153846154
2017-03-07,27.2,0.52,52.30769230769231
2017-03-08,27.39,0.52,52.67307692307692
2017-03-09,27.29,0.52,52.480769230769226
2017-03-10,27.09,0.52,52.09615384615385
2017-03-13,26.77,0.52,51.480769230769226
2017-03-14,26.67,0.52,51.28846153846154
2017-03-15,27.21,0.52,52.32692307692308
2017-03-16,27.4,0.52,52.692307692307686
2017-03-17,27.35,0.52,52.59615384615385
2017-03-20,27.16,0.52,52.230769230769226
2017-03-21,26.83,0.52,51.59615384615384
2017-03-22,27.0,0.52,51.92307692307692
2017-03-23,27.15,0.52,52.21153846153846
2017-03-24,27.07,0.52,52.05769230769231
2017-03-27,27.11,0.52,52.13461538461538
2017-03-28,27.2,0.52,52.30769230769231
2017-03-29,27.51,0.52,52.90384615384615
2017-03-30,28.05,0.52,53.94230769230769
2017-03-31,28.31,0.52,54.442307692307686
2017-04-03,28.2,0.52,54.230769230769226
2017-04-04,28.58,0.52,54.96153846153846
2017-04-05,28.56,0.52,54.92307692307692
2017-04-06,28.62,0.52,55.03846153846154
2017-04-07,28.57,0.52,54.94230769230769
2017-04-10,28.61,0.52,55.01923076923077
2017-04-11,28.48,0.52,54.76923076923077
2017-04-12,28.14,0.52,54.11538461538461
2017-04-13,27.73,0.52,53.32692307692307
2017-04-17,27.94,0.52,53.73076923076923
2017-04-18,28.02,0.52,53.88461538461538
2017-04-19,28.37,0.52,54.55769230769231
2017-04-20,28.72,0.52,55.230769230769226
2017-04-21,28.65,0.52,55.09615384615384
2017-04-24,28.9,0.52,55.57692307692307
2017-04-25,28.77,0.52,55.32692307692307
2017-04-26,28.79,0.52,55.36538461538461
2017-04-27,28.71,0.52,55.21153846153846
2017-04-28,27.98,0.52,53.80769230769231
2017-05-01,27.19,0.52,52.28846153846154
2017-05-02,27.21,0.52,52.32692307692308
2017-05-03,26.19,0.52,50.36538461538461
2017-05-04,26.08,0.52,50.153846153846146
2017-05-05,26.46,0.52,50.88461538461539
2017-05-08,26.51,0.52,50.98076923076923
2017-05-09,26.0,0.37,70.27027027027027
2017-05-10,25.45,0.37,68.78378378378379
2017-05-11,25.7,0.37,69.45945945945945
2017-05-12,25.45,0.37,68.78378378378379
2017-05-15,25.26,0.37,68.27027027027027
2017-05-16,24.81,0.37,67.05405405405405
2017-05-17,24.39,0.37,65.91891891891892
2017-05-18,24.53,0.37,66.2972972972973
2017-05-19,25.18,0.37,68.05405405405405
2017-05-22,25.46,0.37,68.8108108108108
2017-05-23,24.97,0.37,67.48648648648648
2017-05-24,24.87,0.37,67.21621621621622
2017-05-25,25.0,0.37,67.56756756756756
2017-05-26,25.25,0.37,68.24324324324324
2017-05-30,25.53,0.37,69.0
2017-05-31,25.83,0.37,69.8108108108108
2017-06-01,26.06,0.37,70.43243243243244
2017-06-02,25.85,0.37,69.86486486486487
2017-06-05,25.63,0.37,69.27027027027027
2017-06-06,25.51,0.37,68.94594594594595
2017-06-07,25.63,0.37,69.27027027027027
2017-06-08,25.28,0.37,68.32432432432432
2017-06-09,25.27,0.37,68.29729729729729
2017-06-12,25.6,0.37,69.1891891891892
2017-06-13,25.54,0.37,69.02702702702703
2017-06-14,25.42,0.37,68.70270270270271
2017-06-15,25.52,0.37,68.97297297297297
2017-06-16,25.6,0.37,69.1891891891892
2017-06-19,25.55,0.37,69.05405405405406
2017-06-20,24.73,0.37,66.83783783783784
2017-06-21,24.8,0.37,67.02702702702703
2017-06-22,24.82,0.37,67.08108108108108
2017-06-23,25.06,0.37,67.72972972972973
2017-06-26,25.44,0.37,68.75675675675676
2017-06-27,25.39,0.37,68.62162162162163
2017-06-28,25.4,0.37,68.64864864864865
2017-06-29,25.24,0.37,68.21621621621621
2017-06-30,25.21,0.37,68.13513513513514
2017-07-03,25.51,0.37,68.94594594594595
2017-07-05,25.45,0.37,68.78378378378379
2017-07-06,25.08,0.37,67.78378378378378
2017-07-07,25.15,0.37,67.97297297297297
2017-07-10,25.47,0.37,68.83783783783784
2017-07-11,25.48,0.37,68.86486486486487
2017-07-12,25.49,0.37,68.89189189189189
2017-07-13,25.49,0.37,68.89189189189189
2017-07-14,25.55,0.37,69.05405405405406
2017-07-17,25.56,0.37,69.08108108108108
2017-07-18,25.36,0.37,68.54054054054053
2017-07-19,26.21,0.37,70.83783783783784
2017-07-20,25.71,0.37,69.48648648648648
2017-07-21,25.51,0.37,68.94594594594595
2017-07-24,25.48,0.37,68.86486486486487
2017-07-25,25.07,0.37,67.75675675675676
2017-07-26,25.54,0.37,69.02702702702703
2017-07-27,25.14,0.37,67.94594594594595
2017-07-28,25.5,0.37,68.91891891891892
2017-07-31,23.13,0.37,62.51351351351351
2017-08-01,22.98,0.37,62.10810810810811
2017-08-02,23.79,0.37,64.29729729729729
2017-08-03,23.59,0.37,63.75675675675676
2017-08-04,22.6,0.65,34.769230769230774
2017-08-07,23.02,0.65,35.41538461538461
2017-08-08,23.02,0.65,35.41538461538461
2017-08-09,22.39,0.65,34.44615384615385
2017-08-10,21.93,0.65,33.738461538461536
2017-08-11,21.87,0.65,33.646153846153844
2017-08-14,21.75,0.65,33.46153846153846
2017-08-15,21.52,0.65,33.107692307692304
2017-08-16,21.35,0.65,32.84615384615385
2017-08-17,21.03,0.65,32.353846153846156
2017-08-18,21.25,0.65,32.69230769230769
2017-08-21,21.09,0.65,32.44615384615385
2017-08-22,21.22,0.65,32.646153846153844
2017-08-23,21.2,0.65,32.61538461538461
2017-08-24,21.25,0.65,32.69230769230769
2017-08-25,21.39,0.65,32.90769230769231
2017-08-28,21.52,0.65,33.107692307692304
2017-08-29,21.18,0.65,32.58461538461538
2017-08-30,20.85,0.65,32.07692307692308
2017-08-31,21.01,0.65,32.323076923076925
2017-09-01,20.92,0.65,32.184615384615384
2017-09-05,20.41,0.65,31.4
2017-09-06,20.63,0.65,31.738461538461536
2017-09-07,20.1,0.65,30.923076923076923
2017-09-08,20.06,0.65,30.86153846153846
2017-09-11,19.62,0.65,30.184615384615384
2017-09-12,19.77,0.65,30.415384615384614
2017-09-13,19.96,0.65,30.70769230769231
2017-09-14,20.2,0.65,31.076923076923073
2017-09-15,20.64,0.65,31.753846153846155
2017-09-18,20.14,0.65,30.984615384615385
2017-09-19,20.06,0.65,30.86153846153846
2017-09-20,20.07,0.65,30.876923076923077
2017-09-21,20.3,0.65,31.23076923076923
2017-09-22,20.42,0.65,31.415384615384617
2017-09-25,20.36,0.65,31.323076923076922
2017-09-26,20.29,0.65,31.215384615384615
2017-09-27,20.34,0.65,31.29230769230769
2017-09-28,20.24,0.65,31.138461538461534
2017-09-29,20.26,0.65,31.169230769230772
2017-10-02,20.41,0.65,31.4
2017-10-03,20.4,0.65,31.38461538461538
2017-10-04,20.57,0.65,31.646153846153844
2017-10-05,20.37,0.65,31.338461538461537
2017-10-06,20.25,0.65,31.153846153846153
2017-10-09,19.79,0.65,30.446153846153845
2017-10-10,19.4,0.65,29.846153846153843
2017-10-11,18.93,0.65,29.123076923076923
2017-10-12,18.23,0.65,28.046153846153846
2017-10-13,18.25,0.65,28.076923076923077
2017-10-16,18.05,0.65,27.76923076923077
2017-10-17,18.09,0.65,27.83076923076923
2017-10-18,18.53,0.65,28.50769230769231
2017-10-19,18.97,0.65,29.18461538461538
2017-10-20,19.26,0.65,29.630769230769232
2017-10-23,18.66,0.65,28.707692307692305
2017-10-24,18.45,0.65,28.384615384615383
2017-10-25,18.18,0.65,27.96923076923077
2017-10-26,18.27,0.65,28.107692307692307
2017-10-27,17.98,0.65,27.661538461538463
2017-10-30,17.93,0.65,27.584615384615383
2017-10-31,17.81,0.65,27.4
2017-11-01,18.09,0.65,27.83076923076923
2017-11-02,16.26,0.38,42.78947368421053
2017-11-03,15.39,0.38,40.5
2017-11-06,16.01,0.38,42.131578947368425
2017-11-07,16.21,0.38,42.65789473684211
2017-11-08,15.99,0.38,42.078947368421055
2017-11-09,16.1,0.38,42.36842105263158
2017-11-10,16.12,0.38,42.42105263157895
2017-11-13,15.93,0.38,41.921052631578945
2017-11-14,15.27,0.38,40.18421052631579
2017-11-15,15.75,0.38,41.44736842105263
2017-11-16,15.72,0.38,41.36842105263158
2017-11-17,16.46,0.38,43.31578947368421
2017-11-20,16.28,0.38,42.8421052631579
2017-11-21,16.21,0.38,42.65789473684211
2017-11-22,16.72,0.38,44.0
2017-11-24,16.46,0.38,43.31578947368421
2017-11-27,16.39,0.38,43.131578947368425
2017-11-28,16.87,0.38,44.39473684210527
2017-11-29,17.78,0.38,46.78947368421053
2017-11-30,18.08,0.38,47.57894736842105
2017-12-01,18.4,0.38,48.421052631578945
2017-12-04,19.52,0.38,51.368421052631575
2017-12-05,18.57,0.38,48.86842105263158
2017-12-06,18.26,0.38,48.05263157894737
2017-12-07,18.34,0.38,48.26315789473684
2017-12-08,18.4,0.38,48.421052631578945
2017-12-11,18.44,0.38,48.526315789473685
2017-12-12,18.32,0.38,48.21052631578947
2017-12-13,18.5,0.38,48.68421052631579
2017-12-14,18.65,0.38,49.07894736842105
2017-12-15,19.75,0.38,51.973684210526315
2017-12-18,20.41,0.38,53.71052631578947
2017-12-19,20.84,0.38,54.84210526315789
2017-12-20,21.12,0.38,55.578947368421055
2017-12-21,22.16,0.38,58.31578947368421
2017-12-22,22.47,0.38,59.13157894736842
2017-12-26,22.3,0.38,58.68421052631579
2017-12-27,21.74,0.38,57.210526315789465
2017-12-28,21.28,0.38,56.0
2017-12-29,21.17,0.38,55.71052631578948
2018-01-02,21.83,0.38,57.44736842105262
2018-01-03,21.48,0.38,56.526315789473685
2018-01-04,20.89,0.38,54.973684210526315
2018-01-05,20.79,0.38,54.71052631578947
2018-01-08,21.13,0.38,55.60526315789473
2018-01-09,20.5,0.38,53.94736842105263
2018-01-10,21.69,0.38,57.078947368421055
2018-01-11,22.71,0.38,59.76315789473684
2018-01-12,23.0,0.38,60.526315789473685
2018-01-16,23.2,0.38,61.05263157894736
2018-01-17,23.4,0.38,61.57894736842105
2018-01-18,24.23,0.38,63.76315789473684
2018-01-19,24.43,0.38,64.28947368421052
2018-01-22,25.09,0.38,66.02631578947368
2018-01-23,24.5,0.38,64.47368421052632
2018-01-24,24.67,0.38,64.92105263157895
2018-01-25,24.44,0.38,64.31578947368422
2018-01-26,24.82,0.38,65.3157894736842
2018-01-29,24.7,0.38,65.0
2018-01-30,23.87,0.38,62.81578947368421
2018-01-31,23.86,0.38,62.78947368421053
2018-02-01,24.17,0.38,63.60526315789474
2018-02-02,22.8,0.38,60.0
2018-02-05,21.71,0.38,57.131578947368425
2018-02-06,22.66,0.38,59.63157894736842
2018-02-07,21.95,0.38,57.76315789473684
2018-02-08,21.58,0.38,56.78947368421052
2018-02-09,21.39,0.38,56.28947368421053
2018-02-12,21.87,0.38,57.55263157894737
2018-02-13,22.27,0.38,58.60526315789473
2018-02-14,22.68,0.38,59.68421052631579
2018-02-15,22.82,0.38,60.05263157894737
2018-02-16,22.65,0.38,59.60526315789473
2018-02-20,23.04,0.38,60.63157894736842
2018-02-21,22.89,0.38,60.23684210526316
2018-02-22,22.6,0.38,59.47368421052632
2018-02-23,22.74,0.38,59.84210526315789
2018-02-26,23.83,0.38,62.710526315789465
2018-02-27,24.75,0.38,65.13157894736842
2018-02-28,22.98,-1.99,-11.547738693467338
2018-03-01,22.7,-1.99,-11.407035175879397
2018-03-02,23.15,-1.99,-11.633165829145728
2018-03-05,23.01,-1.99,-11.56281407035176
2018-03-06,22.86,-1.99,-11.487437185929648
2018-03-07,22.39,-1.99,-11.251256281407036
2018-03-08,22.46,-1.99,-11.28643216080402
2018-03-09,22.49,-1.99,-11.301507537688442
2018-03-12,22.62,-1.99,-11.366834170854272
2018-03-13,22.45,-1.99,-11.28140703517588
2018-03-14,22.25,-1.99,-11.180904522613066
2018-03-15,21.61,-1.99,-10.85929648241206
2018-03-16,21.58,-1.99,-10.844221105527637
2018-03-19,21.24,-1.99,-10.673366834170853
2018-03-20,20.31,-1.99,-10.206030150753769
2018-03-21,20.5,-1.99,-10.301507537688442
2018-03-22,19.88,-1.99,-9.989949748743719
2018-03-23,19.42,-1.99,-9.758793969849247
2018-03-26,19.89,-1.99,-9.99497487437186
2018-03-27,19.73,-1.99,-9.914572864321608
2018-03-28,19.27,-1.99,-9.683417085427136
2018-03-29,19.52,-1.99,-9.809045226130653
2018-04-02,19.57,-1.99,-9.834170854271356
2018-04-03,20.17,-1.99,-10.1356783919598
2018-04-04,20.66,-1.99,-10.381909547738694
2018-04-05,20.73,-1.99,-10.417085427135678
2018-04-06,20.73,-1.99,-10.417085427135678
2018-04-09,20.67,-1.99,-10.386934673366834
2018-04-10,20.68,-1.99,-10.391959798994975
2018-04-11,20.55,-1.99,-10.326633165829145
2018-04-12,21.35,-1.99,-10.728643216080403
2018-04-13,21.04,-1.99,-10.57286432160804
2018-04-16,21.49,-1.99,-10.798994974874372
2018-04-17,21.96,-1.99,-11.035175879396986
2018-04-18,21.74,-1.99,-10.924623115577889
2018-04-19,21.63,-1.99,-10.86934673366834
2018-04-20,21.46,-1.99,-10.78391959798995
2018-04-23,22.14,-1.99,-11.125628140703517
2018-04-24,22.35,-1.99,-11.231155778894474
2018-04-25,22.56,-1.99,-11.336683417085426
2018-04-26,22.64,-1.99,-11.376884422110553
2018-04-27,22.5,-1.99,-11.306532663316583
2018-04-30,22.22,-1.99,-11.165829145728642
2018-05-01,22.55,-1.99,-11.331658291457288
2018-05-02,22.28,-1.99,-11.195979899497488
2018-05-03,21.63,-1.99,-10.86934673366834
2018-05-04,21.88,-1.99,-10.99497487437186
2018-05-07,22.13,-1.99,-11.120603015075377
2018-05-08,21.83,-1.99,-10.969849246231155
2018-05-09,21.11,-1.99,-10.608040201005025
2018-05-10,22.57,-0.01,-2257.0
2018-05-11,22.84,-0.01,-2284.0
2018-05-14,22.51,-0.01,-2251.0
2018-05-15,21.7,-0.01,-2170.0
2018-05-16,22.45,-0.01,-2245.0
2018-05-17,21.82,-0.01,-2182.0
2018-05-18,21.42,-0.01,-2142.0
2018-05-21,21.44,-0.01,-2144.0
2018-05-22,22.0,-0.01,-2200.0
2018-05-23,21.34,-0.01,-2134.0
2018-05-24,21.24,-0.01,-2124.0
2018-05-25,20.95,-0.01,-2095.0
2018-05-29,20.41,-0.01,-2041.0
2018-05-30,19.94,-0.01,-1994.0
2018-05-31,19.77,-0.01,-1977.0
2018-06-01,19.85,-0.01,-1985.0
2018-06-04,19.97,-0.01,-1996.9999999999998
2018-06-05,20.65,-0.01,-2065.0
2018-06-06,21.17,-0.01,-2117.0
2018-06-07,21.47,-0.01,-2147.0
2018-06-08,21.8,-0.01,-2180.0
2018-06-11,22.63,-0.01,-2263.0
2018-06-12,22.82,-0.01,-2282.0
2018-06-13,23.14,-0.01,-2314.0
2018-06-14,24.15,-0.01,-2415.0
2018-06-15,25.31,-0.01,-2531.0
2018-06-18,25.34,-0.01,-2534.0
2018-06-19,25.68,-0.01,-2568.0
2018-06-20,26.18,-0.01,-2618.0
2018-06-21,25.94,-0.01,-2594.0
2018-06-22,26.25,-0.01,-2625.0
2018-06-25,26.1,-0.01,-2610.0
2018-06-26,25.85,-0.01,-2585.0
2018-06-27,26.08,-0.01,-2608.0
2018-06-28,26.3,-0.01,-2630.0
2018-06-29,25.5,-0.01,-2550.0
2018-07-02,25.58,-0.01,-2558.0
2018-07-03,25.34,-0.01,-2534.0
2018-07-05,25.57,-0.01,-2557.0
2018-07-06,25.76,-0.01,-2576.0
2018-07-09,26.14,-0.01,-2614.0
2018-07-10,26.22,-0.01,-2622.0
2018-07-11,25.61,-0.01,-2561.0
2018-07-12,25.52,-0.01,-2552.0
2018-07-13,25.51,-0.01,-2551.0
2018-07-16,25.35,-0.01,-2535.0
2018-07-17,24.6,-0.01,-2460.0
2018-07-18,24.77,-0.01,-2477.0
2018-07-19,24.7,-0.01,-2470.0
2018-07-20,24.59,-0.01,-2459.0
2018-07-23,24.6,-0.01,-2460.0
2018-07-24,24.13,-0.01,-2413.0
2018-07-25,24.06,-0.01,-2406.0
2018-07-26,24.44,-0.01,-2444.0
2018-07-27,24.26,-0.01,-2426.0
2018-07-30,24.3,-0.01,-2430.0
2018-07-31,24.55,-0.01,-2455.0
2018-08-01,24.2,-0.01,-2420.0
2018-08-02,24.44,-0.01,-2444.0
2018-08-03,24.94,-0.01,-2494.0
2018-08-06,24.81,-0.01,-2481.0
2018-08-07,23.8,-0.01,-2380.0
2018-08-08,23.96,5.94,4.033670033670034
2018-08-09,24.31,5.94,4.092592592592592
2018-08-10,24.17,5.94,4.069023569023569
2018-08-13,24.13,5.94,4.062289562289562
2018-08-14,24.56,5.94,4.134680134680134
2018-08-15,24.23,5.94,4.079124579124579
2018-08-16,24.49,5.94,4.122895622895622
2018-08-17,24.92,5.94,4.1952861952861955
2018-08-20,25.82,5.94,4.346801346801347
2018-08-21,27.31,5.94,4.597643097643097
2018-08-22,26.82,5.94,4.515151515151515
2018-08-23,26.58,5.94,4.474747474747474
2018-08-24,26.32,5.94,4.430976430976431
2018-08-27,26.52,5.94,4.4646464646464645
2018-08-28,26.05,5.94,4.385521885521885
2018-08-29,26.12,5.94,4.397306397306397
2018-08-30,26.13,5.94,4.398989898989899
2018-08-31,25.64,5.94,4.316498316498317
2018-09-04,25.32,5.94,4.262626262626262
2018-09-05,25.44,5.94,4.282828282828283
2018-09-06,25.43,5.94,4.281144781144781
2018-09-07,25.75,5.94,4.335016835016835
2018-09-10,26.21,5.94,4.412457912457913
2018-09-11,26.46,5.94,4.454545454545454
2018-09-12,28.36,5.94,4.774410774410774
2018-09-13,29.22,5.94,4.919191919191919
2018-09-14,29.55,5.94,4.974747474747475
2018-09-17,29.3,5.94,4.9326599326599325
