date,ZBRA,ZBRA_EPS,PE Ratio
2005-11-22,46.15,0.39,118.33333333333333
2005-11-23,46.24,0.39,118.56410256410257
2005-11-25,46.25,0.39,118.58974358974359
2005-11-28,45.48,0.39,116.6153846153846
2005-11-29,45.38,0.39,116.35897435897436
2005-11-30,45.13,0.39,115.71794871794872
2005-12-01,44.88,0.39,115.07692307692308
2005-12-02,44.1,0.39,113.07692307692308
2005-12-05,43.93,0.39,112.64102564102564
2005-12-06,43.8,0.39,112.30769230769229
2005-12-07,43.4,0.39,111.28205128205127
2005-12-08,43.11,0.39,110.53846153846153
2005-12-09,43.35,0.39,111.15384615384616
2005-12-12,43.05,0.39,110.38461538461537
2005-12-13,43.88,0.39,112.51282051282051
2005-12-14,44.03,0.39,112.8974358974359
2005-12-15,43.96,0.39,112.71794871794872
2005-12-16,43.66,0.39,111.94871794871794
2005-12-19,43.11,0.39,110.53846153846153
2005-12-20,43.67,0.39,111.97435897435898
2005-12-21,43.53,0.39,111.61538461538461
2005-12-22,43.36,0.39,111.17948717948717
2005-12-23,43.45,0.39,111.41025641025641
2005-12-27,42.93,0.39,110.07692307692307
2005-12-28,42.93,0.39,110.07692307692307
2005-12-29,42.94,0.39,110.10256410256409
2005-12-30,42.85,0.39,109.87179487179488
2006-01-03,42.83,0.39,109.82051282051282
2006-01-04,42.41,0.39,108.74358974358974
2006-01-05,42.53,0.39,109.05128205128204
2006-01-06,44.12,0.39,113.12820512820512
2006-01-09,44.79,0.39,114.84615384615384
2006-01-10,46.46,0.39,119.12820512820512
2006-01-11,46.02,0.39,118.0
2006-01-12,46.51,0.39,119.25641025641025
2006-01-13,46.16,0.39,118.35897435897435
2006-01-17,45.24,0.39,116.0
2006-01-18,44.93,0.39,115.2051282051282
2006-01-19,45.0,0.39,115.38461538461539
2006-01-20,44.21,0.39,113.35897435897435
2006-01-23,43.51,0.39,111.56410256410255
2006-01-24,43.48,0.39,111.48717948717947
2006-01-25,43.06,0.39,110.41025641025641
2006-01-26,43.67,0.39,111.97435897435898
2006-01-27,45.1,0.39,115.64102564102564
2006-01-30,44.85,0.39,115.0
2006-01-31,45.03,0.39,115.46153846153847
2006-02-01,44.23,0.39,113.4102564102564
2006-02-02,43.49,0.39,111.51282051282051
2006-02-03,42.75,0.39,109.61538461538461
2006-02-06,43.35,0.39,111.15384615384616
2006-02-07,44.0,0.39,112.82051282051282
2006-02-08,46.18,0.39,118.41025641025641
2006-02-09,45.88,0.39,117.64102564102565
2006-02-10,45.85,0.39,117.56410256410257
2006-02-13,45.12,0.39,115.69230769230768
2006-02-14,45.03,0.39,115.46153846153847
2006-02-15,44.54,0.39,114.2051282051282
2006-02-16,44.48,0.39,114.05128205128204
2006-02-17,44.44,0.39,113.94871794871794
2006-02-21,44.1,0.39,113.07692307692308
2006-02-22,44.15,0.39,113.2051282051282
2006-02-23,44.1,0.39,113.07692307692308
2006-02-24,45.1,0.39,115.64102564102564
2006-02-27,44.98,0.39,115.33333333333331
2006-02-28,44.14,0.38,116.15789473684211
2006-03-01,44.43,0.38,116.92105263157895
2006-03-02,44.22,0.38,116.36842105263158
2006-03-03,43.69,0.38,114.97368421052632
2006-03-06,43.81,0.38,115.28947368421053
2006-03-07,44.1,0.38,116.05263157894737
2006-03-08,43.76,0.38,115.1578947368421
2006-03-09,43.87,0.38,115.44736842105263
2006-03-10,43.63,0.38,114.81578947368422
2006-03-13,43.59,0.38,114.71052631578948
2006-03-14,44.55,0.38,117.23684210526315
2006-03-15,45.0,0.38,118.42105263157895
2006-03-16,45.28,0.38,119.15789473684211
2006-03-17,45.36,0.38,119.36842105263158
2006-03-20,45.43,0.38,119.55263157894737
2006-03-21,45.45,0.38,119.60526315789474
2006-03-22,45.66,0.38,120.1578947368421
2006-03-23,45.76,0.38,120.42105263157895
2006-03-24,45.75,0.38,120.39473684210526
2006-03-27,45.31,0.38,119.23684210526316
2006-03-28,44.71,0.38,117.65789473684211
2006-03-29,44.84,0.38,118.00000000000001
2006-03-30,44.84,0.38,118.00000000000001
2006-03-31,44.72,0.38,117.68421052631578
2006-04-03,44.92,0.38,118.21052631578948
2006-04-04,44.28,0.38,116.52631578947368
2006-04-05,43.27,0.38,113.86842105263159
2006-04-06,43.77,0.38,115.1842105263158
2006-04-07,43.66,0.38,114.89473684210525
2006-04-10,43.5,0.38,114.47368421052632
2006-04-11,42.86,0.38,112.78947368421052
2006-04-12,42.4,0.38,111.57894736842104
2006-04-13,42.1,0.38,110.78947368421053
2006-04-17,42.91,0.38,112.92105263157893
2006-04-18,43.17,0.38,113.60526315789474
2006-04-19,43.16,0.38,113.57894736842104
2006-04-20,43.21,0.38,113.71052631578948
2006-04-21,43.25,0.38,113.8157894736842
2006-04-24,43.02,0.38,113.21052631578948
2006-04-25,43.35,0.38,114.07894736842105
2006-04-26,37.96,0.38,99.89473684210526
2006-04-27,39.33,0.38,103.5
2006-04-28,39.69,0.38,104.44736842105263
2006-05-01,38.78,0.38,102.05263157894737
2006-05-02,39.01,0.38,102.6578947368421
2006-05-03,39.6,0.38,104.21052631578948
2006-05-04,40.23,0.38,105.86842105263158
2006-05-05,40.6,0.38,106.84210526315789
2006-05-08,40.36,0.38,106.21052631578947
2006-05-09,39.21,0.38,103.1842105263158
2006-05-10,39.16,0.35,111.88571428571429
2006-05-11,38.12,0.35,108.91428571428571
2006-05-12,38.01,0.35,108.6
2006-05-15,37.81,0.35,108.02857142857144
2006-05-16,37.24,0.35,106.4
2006-05-17,37.0,0.35,105.71428571428572
2006-05-18,36.63,0.35,104.65714285714287
2006-05-19,37.05,0.35,105.85714285714286
2006-05-22,36.67,0.35,104.77142857142859
2006-05-23,35.53,0.35,101.51428571428572
2006-05-24,35.08,0.35,100.22857142857143
2006-05-25,35.48,0.35,101.37142857142857
2006-05-26,36.03,0.35,102.94285714285715
2006-05-30,35.52,0.35,101.4857142857143
2006-05-31,35.31,0.35,100.8857142857143
2006-06-01,35.81,0.35,102.31428571428573
2006-06-02,36.78,0.35,105.08571428571429
2006-06-05,36.39,0.35,103.97142857142858
2006-06-06,35.49,0.35,101.4
2006-06-07,34.95,0.35,99.85714285714288
2006-06-08,34.08,0.35,97.37142857142857
2006-06-09,34.12,0.35,97.48571428571428
2006-06-12,33.27,0.35,95.05714285714288
2006-06-13,32.95,0.35,94.14285714285715
2006-06-14,33.17,0.35,94.77142857142859
2006-06-15,34.2,0.35,97.71428571428572
2006-06-16,34.02,0.35,97.20000000000002
2006-06-19,33.03,0.35,94.37142857142858
2006-06-20,32.99,0.35,94.25714285714287
2006-06-21,33.81,0.35,96.60000000000001
2006-06-22,33.29,0.35,95.11428571428571
2006-06-23,33.4,0.35,95.42857142857143
2006-06-26,33.39,0.35,95.4
2006-06-27,32.91,0.35,94.02857142857142
2006-06-28,33.19,0.35,94.82857142857142
2006-06-29,34.05,0.35,97.28571428571428
2006-06-30,34.16,0.35,97.6
2006-07-03,33.88,0.35,96.80000000000001
2006-07-05,32.58,0.35,93.08571428571429
2006-07-06,32.41,0.35,92.6
2006-07-07,31.88,0.35,91.08571428571429
2006-07-10,31.93,0.35,91.22857142857143
2006-07-11,32.38,0.35,92.51428571428573
2006-07-12,32.43,0.35,92.65714285714286
2006-07-13,31.31,0.35,89.45714285714286
2006-07-14,31.09,0.35,88.82857142857144
2006-07-17,31.2,0.35,89.14285714285715
2006-07-18,31.0,0.35,88.57142857142858
2006-07-19,31.0,0.35,88.57142857142858
2006-07-20,30.23,0.35,86.37142857142858
2006-07-21,29.58,0.35,84.51428571428572
2006-07-24,30.08,0.35,85.94285714285715
2006-07-25,30.99,0.35,88.54285714285714
2006-07-26,31.81,0.35,90.88571428571429
2006-07-27,31.26,0.35,89.31428571428573
2006-07-28,31.41,0.35,89.74285714285715
2006-07-31,31.35,0.35,89.57142857142858
2006-08-01,31.22,0.35,89.2
2006-08-02,31.75,0.35,90.71428571428572
2006-08-03,32.42,0.35,92.62857142857143
2006-08-04,33.05,0.35,94.42857142857143
2006-08-07,32.6,0.39,83.58974358974359
2006-08-08,32.5,0.39,83.33333333333333
2006-08-09,32.28,0.39,82.76923076923077
2006-08-10,32.51,0.39,83.35897435897435
2006-08-11,32.65,0.39,83.71794871794872
2006-08-14,32.96,0.39,84.51282051282051
2006-08-15,33.37,0.39,85.56410256410255
2006-08-16,33.79,0.39,86.64102564102564
2006-08-17,33.88,0.39,86.87179487179488
2006-08-18,34.04,0.39,87.28205128205127
2006-08-21,33.3,0.39,85.38461538461537
2006-08-22,33.41,0.39,85.66666666666666
2006-08-23,33.34,0.39,85.48717948717949
2006-08-24,33.21,0.39,85.15384615384615
2006-08-25,33.33,0.39,85.46153846153845
2006-08-28,33.64,0.39,86.25641025641025
2006-08-29,33.89,0.39,86.8974358974359
2006-08-30,34.11,0.39,87.46153846153845
2006-08-31,33.84,0.39,86.76923076923077
2006-09-01,34.29,0.39,87.92307692307692
2006-09-05,34.63,0.39,88.7948717948718
2006-09-06,33.94,0.39,87.02564102564102
2006-09-07,33.32,0.39,85.43589743589743
2006-09-08,33.53,0.39,85.97435897435898
2006-09-11,34.05,0.39,87.30769230769229
2006-09-12,35.6,0.39,91.28205128205128
2006-09-13,35.9,0.39,92.05128205128204
2006-09-14,35.47,0.39,90.94871794871794
2006-09-15,35.64,0.39,91.38461538461539
2006-09-18,36.38,0.39,93.28205128205128
2006-09-19,35.54,0.39,91.12820512820512
2006-09-20,36.15,0.39,92.69230769230768
2006-09-21,35.32,0.39,90.56410256410255
2006-09-22,34.62,0.39,88.76923076923076
2006-09-25,35.19,0.39,90.23076923076923
2006-09-26,35.6,0.39,91.28205128205128
2006-09-27,35.22,0.39,90.3076923076923
2006-09-28,35.96,0.39,92.2051282051282
2006-09-29,35.74,0.39,91.64102564102565
2006-10-02,35.29,0.39,90.48717948717949
2006-10-03,35.05,0.39,89.87179487179486
2006-10-04,35.74,0.39,91.64102564102565
2006-10-05,35.51,0.39,91.05128205128204
2006-10-06,36.04,0.39,92.41025641025641
2006-10-09,36.34,0.39,93.17948717948718
2006-10-10,36.4,0.39,93.33333333333333
2006-10-11,36.67,0.39,94.02564102564102
2006-10-12,37.06,0.39,95.02564102564102
2006-10-13,37.07,0.39,95.05128205128204
2006-10-16,36.95,0.39,94.74358974358975
2006-10-17,36.6,0.39,93.84615384615384
2006-10-18,36.18,0.39,92.76923076923076
2006-10-19,36.49,0.39,93.56410256410257
2006-10-20,36.36,0.39,93.23076923076923
2006-10-23,36.72,0.39,94.15384615384615
2006-10-24,36.72,0.39,94.15384615384615
2006-10-25,36.77,0.39,94.28205128205128
2006-10-26,37.43,0.39,95.97435897435896
2006-10-27,37.03,0.39,94.94871794871794
2006-10-30,37.5,0.39,96.15384615384615
2006-10-31,37.27,0.39,95.56410256410257
2006-11-01,36.83,0.39,94.43589743589743
2006-11-02,35.93,0.39,92.12820512820512
2006-11-03,35.73,0.39,91.6153846153846
2006-11-06,35.8,0.39,91.79487179487178
2006-11-07,35.99,0.39,92.28205128205128
2006-11-08,35.87,0.43,83.41860465116278
2006-11-09,35.51,0.43,82.5813953488372
2006-11-10,35.48,0.43,82.51162790697674
2006-11-13,35.37,0.43,82.25581395348837
2006-11-14,35.59,0.43,82.76744186046513
2006-11-15,36.69,0.43,85.32558139534883
2006-11-16,36.48,0.43,84.83720930232558
2006-11-17,35.5,0.43,82.55813953488372
2006-11-20,35.53,0.43,82.62790697674419
2006-11-21,35.46,0.43,82.46511627906978
2006-11-22,35.49,0.43,82.53488372093024
2006-11-24,35.5,0.43,82.55813953488372
2006-11-27,34.95,0.43,81.27906976744187
2006-11-28,34.8,0.43,80.93023255813954
2006-11-29,34.85,0.43,81.04651162790698
2006-11-30,34.93,0.43,81.23255813953489
2006-12-01,34.33,0.43,79.83720930232558
2006-12-04,34.55,0.43,80.34883720930232
2006-12-05,34.55,0.43,80.34883720930232
2006-12-06,34.79,0.43,80.90697674418604
2006-12-07,34.91,0.43,81.18604651162791
2006-12-08,35.26,0.43,82.0
2006-12-11,35.25,0.43,81.97674418604652
2006-12-12,35.08,0.43,81.5813953488372
2006-12-13,35.04,0.43,81.48837209302326
2006-12-14,35.25,0.43,81.97674418604652
2006-12-15,35.19,0.43,81.83720930232558
2006-12-18,35.05,0.43,81.51162790697674
2006-12-19,35.0,0.43,81.3953488372093
2006-12-20,34.99,0.43,81.37209302325581
2006-12-21,34.97,0.43,81.32558139534883
2006-12-22,34.91,0.43,81.18604651162791
2006-12-26,34.91,0.43,81.18604651162791
2006-12-27,35.07,0.43,81.55813953488372
2006-12-28,34.9,0.43,81.16279069767441
2006-12-29,34.79,0.43,80.90697674418604
2007-01-03,34.88,0.43,81.11627906976744
2007-01-04,34.68,0.43,80.65116279069767
2007-01-05,34.33,0.43,79.83720930232558
2007-01-08,34.4,0.43,80.0
2007-01-09,34.34,0.43,79.86046511627907
2007-01-10,34.37,0.43,79.93023255813954
2007-01-11,34.44,0.43,80.09302325581395
2007-01-12,35.5,0.43,82.55813953488372
2007-01-16,35.55,0.43,82.67441860465115
2007-01-17,35.52,0.43,82.6046511627907
2007-01-18,34.81,0.43,80.95348837209303
2007-01-19,34.8,0.43,80.93023255813954
2007-01-22,34.81,0.43,80.95348837209303
2007-01-23,34.83,0.43,81.0
2007-01-24,35.0,0.43,81.3953488372093
2007-01-25,34.59,0.43,80.44186046511629
2007-01-26,34.74,0.43,80.79069767441861
2007-01-29,34.7,0.43,80.69767441860466
2007-01-30,34.7,0.43,80.69767441860466
2007-01-31,34.67,0.43,80.62790697674419
2007-02-01,34.75,0.43,80.81395348837209
2007-02-02,35.36,0.43,82.23255813953489
2007-02-05,35.6,0.43,82.79069767441861
2007-02-06,36.29,0.43,84.3953488372093
2007-02-07,36.48,0.43,84.83720930232558
2007-02-08,36.08,0.43,83.90697674418604
2007-02-09,35.7,0.43,83.0232558139535
2007-02-12,36.23,0.43,84.25581395348837
2007-02-13,36.55,0.43,85.0
2007-02-14,37.97,0.43,88.30232558139535
2007-02-15,39.99,0.43,93.0
2007-02-16,40.83,0.43,94.95348837209302
2007-02-20,41.08,0.43,95.53488372093022
2007-02-21,41.6,0.43,96.74418604651163
2007-02-22,41.65,0.43,96.86046511627907
2007-02-23,42.18,0.43,98.09302325581396
2007-02-26,41.79,0.43,97.18604651162791
2007-02-27,40.01,0.43,93.04651162790698
2007-02-28,39.61,0.43,92.11627906976744
2007-03-01,40.1,0.42,95.47619047619048
2007-03-02,39.23,0.42,93.4047619047619
2007-03-05,38.85,0.42,92.5
2007-03-06,39.1,0.42,93.0952380952381
2007-03-07,39.07,0.42,93.02380952380953
2007-03-08,38.91,0.42,92.64285714285714
2007-03-09,38.61,0.42,91.92857142857143
2007-03-12,38.3,0.42,91.19047619047619
2007-03-13,37.36,0.42,88.95238095238095
2007-03-14,37.55,0.42,89.4047619047619
2007-03-15,37.6,0.42,89.52380952380953
2007-03-16,37.22,0.42,88.61904761904762
2007-03-19,37.47,0.42,89.21428571428571
2007-03-20,38.11,0.42,90.73809523809524
2007-03-21,38.49,0.42,91.64285714285715
2007-03-22,38.88,0.42,92.57142857142858
2007-03-23,38.69,0.42,92.11904761904762
2007-03-26,38.8,0.42,92.38095238095238
2007-03-27,39.13,0.42,93.16666666666667
2007-03-28,38.5,0.42,91.66666666666667
2007-03-29,38.48,0.42,91.61904761904762
2007-03-30,38.61,0.42,91.92857142857143
2007-04-02,38.78,0.42,92.33333333333334
2007-04-03,39.27,0.42,93.50000000000001
2007-04-04,39.55,0.42,94.16666666666666
2007-04-05,39.8,0.42,94.76190476190476
2007-04-09,39.69,0.42,94.5
2007-04-10,40.1,0.42,95.47619047619048
2007-04-11,39.33,0.42,93.64285714285714
2007-04-12,39.94,0.42,95.09523809523809
2007-04-13,40.12,0.42,95.52380952380952
2007-04-16,40.66,0.42,96.80952380952381
2007-04-17,40.82,0.42,97.19047619047619
2007-04-18,40.95,0.42,97.50000000000001
2007-04-19,41.32,0.42,98.38095238095238
2007-04-20,41.36,0.42,98.47619047619048
2007-04-23,41.11,0.42,97.88095238095238
2007-04-24,40.67,0.42,96.83333333333334
2007-04-25,41.25,0.42,98.21428571428572
2007-04-26,40.99,0.42,97.5952380952381
2007-04-27,40.82,0.42,97.19047619047619
2007-04-30,39.79,0.42,94.73809523809524
2007-05-01,38.9,0.42,92.61904761904762
2007-05-02,39.42,0.42,93.85714285714286
2007-05-03,39.16,0.42,93.23809523809523
2007-05-04,39.52,0.41,96.39024390243904
2007-05-07,39.35,0.41,95.97560975609757
2007-05-08,39.48,0.41,96.29268292682927
2007-05-09,39.65,0.41,96.70731707317073
2007-05-10,38.1,0.41,92.92682926829269
2007-05-11,38.48,0.41,93.85365853658536
2007-05-14,38.35,0.41,93.53658536585367
2007-05-15,38.03,0.41,92.75609756097562
2007-05-16,38.43,0.41,93.73170731707317
2007-05-17,38.26,0.41,93.3170731707317
2007-05-18,38.22,0.41,93.21951219512195
2007-05-21,38.88,0.41,94.82926829268294
2007-05-22,39.71,0.41,96.85365853658537
2007-05-23,39.66,0.41,96.73170731707317
2007-05-24,39.71,0.41,96.85365853658537
2007-05-25,39.95,0.41,97.43902439024392
2007-05-29,40.12,0.41,97.85365853658537
2007-05-30,39.78,0.41,97.02439024390245
2007-05-31,40.11,0.41,97.82926829268293
2007-06-01,40.25,0.41,98.17073170731707
2007-06-04,40.66,0.41,99.17073170731707
2007-06-05,40.49,0.41,98.75609756097562
2007-06-06,41.21,0.41,100.51219512195122
2007-06-07,40.04,0.41,97.65853658536585
2007-06-08,40.13,0.41,97.87804878048782
2007-06-11,39.97,0.41,97.48780487804878
2007-06-12,39.45,0.41,96.21951219512196
2007-06-13,39.75,0.41,96.95121951219512
2007-06-14,40.31,0.41,98.31707317073172
2007-06-15,40.21,0.41,98.07317073170732
2007-06-18,40.18,0.41,98.0
2007-06-19,39.85,0.41,97.19512195121952
2007-06-20,39.4,0.41,96.09756097560975
2007-06-21,39.09,0.41,95.34146341463416
2007-06-22,38.85,0.41,94.75609756097562
2007-06-25,38.94,0.41,94.97560975609755
2007-06-26,39.08,0.41,95.3170731707317
2007-06-27,39.29,0.41,95.82926829268293
2007-06-28,38.89,0.41,94.85365853658537
2007-06-29,38.74,0.41,94.48780487804879
2007-07-02,39.02,0.41,95.17073170731709
2007-07-03,39.45,0.41,96.21951219512196
2007-07-05,39.55,0.41,96.46341463414635
2007-07-06,39.51,0.41,96.36585365853658
2007-07-09,39.16,0.41,95.51219512195122
2007-07-10,39.5,0.41,96.34146341463415
2007-07-11,39.31,0.41,95.87804878048782
2007-07-12,39.87,0.41,97.2439024390244
2007-07-13,42.01,0.41,102.46341463414635
2007-07-16,42.08,0.41,102.63414634146342
2007-07-17,41.88,0.41,102.14634146341464
2007-07-18,41.93,0.41,102.26829268292684
2007-07-19,42.28,0.41,103.1219512195122
2007-07-20,41.72,0.41,101.75609756097562
2007-07-23,41.04,0.41,100.09756097560977
2007-07-24,40.34,0.41,98.39024390243904
2007-07-25,36.58,0.41,89.21951219512195
2007-07-26,36.5,0.41,89.02439024390245
2007-07-27,36.33,0.41,88.60975609756098
2007-07-30,36.7,0.41,89.51219512195124
2007-07-31,36.23,0.41,88.36585365853658
2007-08-01,36.41,0.41,88.80487804878048
2007-08-02,36.62,0.41,89.3170731707317
2007-08-03,36.52,0.37,98.70270270270271
2007-08-06,36.0,0.37,97.2972972972973
2007-08-07,36.0,0.37,97.2972972972973
2007-08-08,36.17,0.37,97.75675675675676
2007-08-09,35.84,0.37,96.86486486486487
2007-08-10,35.74,0.37,96.5945945945946
2007-08-13,35.11,0.37,94.89189189189189
2007-08-14,34.8,0.37,94.05405405405405
2007-08-15,34.66,0.37,93.67567567567566
2007-08-16,33.95,0.37,91.75675675675677
2007-08-17,35.27,0.37,95.32432432432434
2007-08-20,34.86,0.37,94.21621621621621
2007-08-21,35.0,0.37,94.5945945945946
2007-08-22,35.42,0.37,95.72972972972974
2007-08-23,34.91,0.37,94.35135135135134
2007-08-24,35.39,0.37,95.64864864864865
2007-08-27,35.17,0.37,95.05405405405406
2007-08-28,34.55,0.37,93.37837837837837
2007-08-29,35.71,0.37,96.51351351351352
2007-08-30,36.31,0.37,98.13513513513514
2007-08-31,36.3,0.37,98.1081081081081
2007-09-04,36.8,0.37,99.45945945945945
2007-09-05,36.75,0.37,99.32432432432432
2007-09-06,36.84,0.37,99.56756756756758
2007-09-07,36.81,0.37,99.4864864864865
2007-09-10,36.03,0.37,97.37837837837839
2007-09-11,36.07,0.37,97.48648648648648
2007-09-12,35.99,0.37,97.27027027027027
2007-09-13,36.01,0.37,97.32432432432432
2007-09-14,35.78,0.37,96.70270270270271
2007-09-17,35.54,0.37,96.05405405405405
2007-09-18,35.9,0.37,97.02702702702702
2007-09-19,36.81,0.37,99.4864864864865
2007-09-20,36.65,0.37,99.05405405405405
2007-09-21,36.25,0.37,97.97297297297297
2007-09-24,35.49,0.37,95.91891891891892
2007-09-25,35.56,0.37,96.10810810810811
2007-09-26,35.96,0.37,97.1891891891892
2007-09-27,36.76,0.37,99.35135135135134
2007-09-28,36.49,0.37,98.62162162162163
2007-10-01,36.95,0.37,99.86486486486487
2007-10-02,34.77,0.37,93.97297297297298
2007-10-03,34.62,0.37,93.56756756756756
2007-10-04,33.33,0.37,90.08108108108108
2007-10-05,34.0,0.37,91.89189189189189
2007-10-08,33.24,0.37,89.83783783783784
2007-10-09,33.59,0.37,90.78378378378379
2007-10-10,34.17,0.37,92.35135135135135
2007-10-11,33.52,0.37,90.59459459459461
2007-10-12,33.57,0.37,90.72972972972973
2007-10-15,33.98,0.37,91.83783783783782
2007-10-16,34.17,0.37,92.35135135135135
2007-10-17,34.62,0.37,93.56756756756756
2007-10-18,34.45,0.37,93.10810810810811
2007-10-19,33.92,0.37,91.67567567567568
2007-10-22,37.35,0.37,100.94594594594595
2007-10-23,36.98,0.37,99.94594594594594
2007-10-24,37.02,0.37,100.05405405405406
2007-10-25,36.58,0.37,98.86486486486486
2007-10-26,36.55,0.37,98.78378378378378
2007-10-29,37.04,0.37,100.10810810810811
2007-10-30,37.65,0.37,101.75675675675676
2007-10-31,39.09,0.37,105.64864864864866
2007-11-01,38.55,0.37,104.18918918918918
2007-11-02,37.7,0.39,96.66666666666667
2007-11-05,37.9,0.39,97.17948717948717
2007-11-06,38.57,0.39,98.8974358974359
2007-11-07,37.3,0.39,95.64102564102564
2007-11-08,37.57,0.39,96.33333333333333
2007-11-09,36.31,0.39,93.1025641025641
2007-11-12,37.23,0.39,95.46153846153845
2007-11-13,38.39,0.39,98.43589743589743
2007-11-14,37.55,0.39,96.28205128205127
2007-11-15,37.15,0.39,95.25641025641025
2007-11-16,37.17,0.39,95.3076923076923
2007-11-19,36.9,0.39,94.61538461538461
2007-11-20,36.94,0.39,94.71794871794872
2007-11-21,36.61,0.39,93.87179487179486
2007-11-23,36.79,0.39,94.33333333333333
2007-11-26,36.72,0.39,94.15384615384615
2007-11-27,37.38,0.39,95.84615384615385
2007-11-28,37.97,0.39,97.35897435897435
2007-11-29,38.74,0.39,99.33333333333333
2007-11-30,38.57,0.39,98.8974358974359
2007-12-03,37.4,0.39,95.89743589743588
2007-12-04,37.67,0.39,96.58974358974359
2007-12-05,37.54,0.39,96.25641025641025
2007-12-06,37.75,0.39,96.7948717948718
2007-12-07,37.39,0.39,95.87179487179488
2007-12-10,36.98,0.39,94.8205128205128
2007-12-11,35.9,0.39,92.05128205128204
2007-12-12,35.19,0.39,90.23076923076923
2007-12-13,36.01,0.39,92.33333333333333
2007-12-14,35.7,0.39,91.53846153846155
2007-12-17,34.89,0.39,89.46153846153847
2007-12-18,33.55,0.39,86.02564102564102
2007-12-19,34.06,0.39,87.33333333333334
2007-12-20,34.79,0.39,89.2051282051282
2007-12-21,34.64,0.39,88.82051282051282
2007-12-24,35.15,0.39,90.12820512820512
2007-12-26,35.22,0.39,90.3076923076923
2007-12-27,34.27,0.39,87.87179487179488
2007-12-28,34.75,0.39,89.1025641025641
2007-12-31,34.7,0.39,88.97435897435898
2008-01-02,34.26,0.39,87.84615384615384
2008-01-03,33.93,0.39,87.0
2008-01-04,32.75,0.39,83.97435897435898
2008-01-07,32.82,0.39,84.15384615384615
2008-01-08,32.52,0.39,83.38461538461539
2008-01-09,32.27,0.39,82.74358974358975
2008-01-10,32.0,0.39,82.05128205128204
2008-01-11,31.76,0.39,81.43589743589743
2008-01-14,31.82,0.39,81.58974358974359
2008-01-15,31.07,0.39,79.66666666666667
2008-01-16,30.17,0.39,77.35897435897436
2008-01-17,29.0,0.39,74.35897435897435
2008-01-18,28.77,0.39,73.76923076923076
2008-01-22,28.28,0.39,72.51282051282051
2008-01-23,29.47,0.39,75.56410256410255
2008-01-24,29.41,0.39,75.41025641025641
2008-01-25,30.03,0.39,77.0
2008-01-28,30.3,0.39,77.6923076923077
2008-01-29,30.35,0.39,77.82051282051282
2008-01-30,30.84,0.39,79.07692307692308
2008-01-31,30.71,0.39,78.74358974358974
2008-02-01,31.89,0.39,81.76923076923077
2008-02-04,31.04,0.39,79.58974358974359
2008-02-05,31.03,0.39,79.56410256410257
2008-02-06,30.8,0.39,78.97435897435898
2008-02-07,29.98,0.39,76.87179487179488
2008-02-08,29.95,0.39,76.7948717948718
2008-02-11,30.18,0.39,77.38461538461539
2008-02-12,30.15,0.39,77.3076923076923
2008-02-13,30.5,0.39,78.2051282051282
2008-02-14,30.14,0.39,77.28205128205128
2008-02-15,30.0,0.39,76.92307692307692
2008-02-19,29.84,0.39,76.51282051282051
2008-02-20,30.0,0.39,76.92307692307692
2008-02-21,29.39,0.39,75.35897435897436
2008-02-22,29.38,0.39,75.33333333333333
2008-02-25,33.07,0.39,84.7948717948718
2008-02-26,32.58,0.39,83.53846153846153
2008-02-27,33.38,0.39,85.58974358974359
2008-02-28,33.35,0.39,85.51282051282051
2008-02-29,33.32,0.45,74.04444444444444
2008-03-03,33.12,0.45,73.6
2008-03-04,32.6,0.45,72.44444444444444
2008-03-05,32.9,0.45,73.1111111111111
2008-03-06,32.51,0.45,72.24444444444444
2008-03-07,32.64,0.45,72.53333333333333
2008-03-10,32.18,0.45,71.5111111111111
2008-03-11,33.12,0.45,73.6
2008-03-12,33.49,0.45,74.42222222222223
2008-03-13,33.56,0.45,74.57777777777778
2008-03-14,33.29,0.45,73.97777777777777
2008-03-17,32.43,0.45,72.06666666666666
2008-03-18,33.74,0.45,74.97777777777777
2008-03-19,33.22,0.45,73.82222222222222
2008-03-20,33.65,0.45,74.77777777777777
2008-03-24,34.05,0.45,75.66666666666666
2008-03-25,33.91,0.45,75.35555555555554
2008-03-26,33.28,0.45,73.95555555555556
2008-03-27,32.91,0.45,73.13333333333333
2008-03-28,32.92,0.45,73.15555555555555
2008-03-31,33.32,0.45,74.04444444444444
2008-04-01,34.53,0.45,76.73333333333333
2008-04-02,33.97,0.45,75.48888888888888
2008-04-03,33.99,0.45,75.53333333333333
2008-04-04,34.0,0.45,75.55555555555556
2008-04-07,33.22,0.45,73.82222222222222
2008-04-08,33.33,0.45,74.06666666666666
2008-04-09,32.86,0.45,73.02222222222223
2008-04-10,33.12,0.45,73.6
2008-04-11,32.97,0.45,73.26666666666667
2008-04-14,32.89,0.45,73.08888888888889
2008-04-15,33.04,0.45,73.42222222222222
2008-04-16,34.04,0.45,75.64444444444445
2008-04-17,33.7,0.45,74.8888888888889
2008-04-18,34.34,0.45,76.31111111111112
2008-04-21,34.06,0.45,75.6888888888889
2008-04-22,33.34,0.45,74.08888888888889
2008-04-23,35.34,0.45,78.53333333333335
2008-04-24,36.49,0.45,81.08888888888889
2008-04-25,36.45,0.45,81.0
2008-04-28,36.06,0.45,80.13333333333334
2008-04-29,36.43,0.45,80.95555555555555
