date,PH,PH_EPS,PE Ratio
1984-06-14,5.83,,
1984-06-15,5.83,,
1984-06-18,6.0,,
1984-06-19,6.12,,
1984-06-20,5.98,,
1984-06-21,5.85,,
1984-06-22,5.98,,
1984-06-25,5.93,,
1984-06-26,5.93,,
1984-06-27,5.88,,
1984-06-28,5.9,,
1984-06-29,5.95,,
1984-07-02,5.88,,
1984-07-03,5.78,,
1984-07-05,5.75,,
1984-07-06,5.73,,
1984-07-09,5.58,,
1984-07-10,5.53,,
1984-07-11,5.36,,
1984-07-12,5.41,,
1984-07-13,5.41,,
1984-07-16,4.99,,
1984-07-17,5.19,,
1984-07-18,5.19,,
1984-07-19,5.16,,
1984-07-20,5.11,,
1984-07-23,5.23,,
1984-07-24,5.21,,
1984-07-25,5.26,,
1984-07-26,5.23,,
1984-07-27,5.36,,
1984-07-30,5.43,,
1984-07-31,5.46,,
1984-08-01,5.43,,
1984-08-02,5.8,,
1984-08-03,6.32,,
1984-08-06,6.0,,
1984-08-07,5.95,,
1984-08-08,5.88,,
1984-08-09,5.93,,
1984-08-10,6.0,,
1984-08-13,6.1,,
1984-08-14,6.2,,
1984-08-15,6.2,,
1984-08-16,6.2,,
1984-08-17,6.44,,
1984-08-20,6.49,,
1984-08-21,6.77,,
1984-08-22,6.86,,
1984-08-23,6.84,,
1984-08-24,6.86,,
1984-08-27,6.72,,
1984-08-28,6.72,,
1984-08-29,6.64,,
1984-08-30,6.47,,
1984-08-31,6.57,,
1984-09-04,6.59,,
1984-09-05,6.52,,
1984-09-06,6.49,,
1984-09-07,6.47,,
1984-09-10,6.44,,
1984-09-11,6.3,,
1984-09-12,6.32,,
1984-09-13,6.22,,
1984-09-14,6.44,,
1984-09-17,6.4,,
1984-09-18,6.62,,
1984-09-19,6.54,,
1984-09-20,6.54,,
1984-09-21,6.54,,
1984-09-24,6.49,,
1984-09-25,6.49,,
1984-09-26,6.54,,
1984-09-27,6.47,,
1984-09-28,6.47,,
1984-10-01,6.4,,
1984-10-02,6.17,,
1984-10-03,6.2,,
1984-10-04,6.15,,
1984-10-05,6.0,,
1984-10-08,5.93,,
1984-10-09,5.93,,
1984-10-10,5.8,,
1984-10-11,5.73,,
1984-10-12,5.9,,
1984-10-15,5.98,,
1984-10-16,6.02,,
1984-10-17,6.07,,
1984-10-18,6.2,,
1984-10-19,6.4,,
1984-10-22,6.47,,
1984-10-23,6.52,,
1984-10-24,6.42,,
1984-10-25,6.4,,
1984-10-26,6.47,,
1984-10-29,6.52,,
1984-10-30,6.37,,
1984-10-31,6.42,,
1984-11-01,6.49,,
1984-11-02,6.57,,
1984-11-05,6.69,,
1984-11-06,6.81,,
1984-11-07,6.74,,
1984-11-08,6.84,,
1984-11-09,6.79,,
1984-11-12,6.74,,
1984-11-13,6.67,,
1984-11-14,6.59,,
1984-11-15,6.64,,
1984-11-16,6.67,,
1984-11-19,6.44,,
1984-11-20,6.37,,
1984-11-21,6.44,,
1984-11-23,6.52,,
1984-11-26,6.62,,
1984-11-27,6.67,,
1984-11-28,6.59,,
1984-11-29,6.49,,
1984-11-30,6.44,,
1984-12-03,6.42,,
1984-12-04,6.4,,
1984-12-05,6.4,,
1984-12-06,6.32,,
1984-12-07,6.37,,
1984-12-10,6.32,,
1984-12-11,6.32,,
1984-12-12,6.25,,
1984-12-13,6.15,,
1984-12-14,6.17,,
1984-12-17,6.32,,
1984-12-18,6.4,,
1984-12-19,6.47,,
1984-12-20,6.52,,
1984-12-21,6.4,,
1984-12-24,6.44,,
1984-12-26,6.27,,
1984-12-27,6.07,,
1984-12-28,6.1,,
1984-12-31,6.22,,
1985-01-02,6.17,,
1985-01-03,6.25,,
1985-01-04,6.3,,
1985-01-07,6.35,,
1985-01-08,6.32,,
1985-01-09,6.35,,
1985-01-10,6.47,,
1985-01-11,6.4,,
1985-01-14,6.52,,
1985-01-15,6.69,,
1985-01-16,6.72,,
1985-01-17,6.89,,
1985-01-18,7.14,,
1985-01-21,7.38,,
1985-01-22,7.26,,
1985-01-23,7.31,,
1985-01-24,7.28,,
1985-01-25,7.31,,
1985-01-28,7.38,,
1985-01-29,7.48,,
1985-01-30,7.65,,
1985-01-31,7.68,,
1985-02-01,7.65,,
1985-02-04,7.73,,
1985-02-05,7.75,,
1985-02-06,7.78,,
1985-02-07,7.8,,
1985-02-08,7.7,,
1985-02-11,7.63,,
1985-02-12,7.75,,
1985-02-13,7.78,,
1985-02-14,7.73,,
1985-02-15,7.63,,
1985-02-19,7.63,,
1985-02-20,7.65,,
1985-02-21,7.56,,
1985-02-22,7.36,,
1985-02-25,7.26,,
1985-02-26,7.31,,
1985-02-27,7.28,,
1985-02-28,7.21,,
1985-03-01,7.33,,
1985-03-04,7.33,,
1985-03-05,7.41,,
1985-03-06,7.36,,
1985-03-07,7.21,,
1985-03-08,7.06,,
1985-03-11,6.96,,
1985-03-12,6.94,,
1985-03-13,6.96,,
1985-03-14,6.96,,
1985-03-15,6.89,,
1985-03-18,6.84,,
1985-03-19,6.84,,
1985-03-20,6.64,,
1985-03-21,6.22,,
1985-03-22,5.98,,
1985-03-25,6.02,,
1985-03-26,6.05,,
1985-03-27,6.12,,
1985-03-28,6.27,,
1985-03-29,6.35,,
1985-04-01,6.35,,
1985-04-02,6.32,,
1985-04-03,6.25,,
1985-04-04,6.32,,
1985-04-08,6.25,,
1985-04-09,6.22,,
1985-04-10,6.12,,
1985-04-11,6.25,,
1985-04-12,6.12,,
1985-04-15,6.07,,
1985-04-16,5.98,,
1985-04-17,6.02,,
1985-04-18,5.95,,
1985-04-19,5.98,,
1985-04-22,5.9,,
1985-04-23,5.98,,
1985-04-24,5.93,,
1985-04-25,5.85,,
1985-04-26,5.78,,
1985-04-29,5.85,,
1985-04-30,5.73,,
1985-05-01,5.68,,
1985-05-02,5.65,,
1985-05-03,5.75,,
1985-05-06,5.8,,
1985-05-07,5.7,,
1985-05-08,5.73,,
1985-05-09,5.65,,
1985-05-10,5.88,,
1985-05-13,6.02,,
1985-05-14,5.9,,
1985-05-15,5.88,,
1985-05-16,5.93,,
1985-05-17,5.9,,
1985-05-20,6.15,,
1985-05-21,6.32,,
1985-05-22,6.3,,
1985-05-23,6.15,,
1985-05-24,6.12,,
1985-05-28,6.1,,
1985-05-29,6.05,,
1985-05-30,6.0,,
1985-05-31,6.0,,
1985-06-03,6.02,,
1985-06-04,6.02,,
1985-06-05,6.0,,
1985-06-06,5.98,,
1985-06-07,5.95,,
1985-06-10,6.05,,
1985-06-11,6.1,,
1985-06-12,6.02,,
1985-06-13,6.15,,
1985-06-14,6.22,,
1985-06-17,6.2,,
1985-06-18,6.12,,
1985-06-19,6.17,,
1985-06-20,6.2,,
1985-06-21,6.27,,
1985-06-24,6.32,,
1985-06-25,6.32,,
1985-06-26,6.67,,
1985-06-27,6.54,,
1985-06-28,6.59,,
1985-07-01,6.72,,
1985-07-02,6.79,,
1985-07-03,6.72,,
1985-07-05,6.84,,
1985-07-08,6.77,,
1985-07-09,6.69,,
1985-07-10,6.64,,
1985-07-11,6.67,,
1985-07-12,6.64,,
1985-07-15,6.57,,
1985-07-16,6.62,,
1985-07-17,6.64,,
1985-07-18,6.59,,
1985-07-19,6.62,,
1985-07-22,6.59,,
1985-07-23,6.59,,
1985-07-24,6.59,,
1985-07-25,6.59,,
1985-07-26,6.62,,
1985-07-29,6.69,,
1985-07-30,6.67,,
1985-07-31,6.67,,
1985-08-01,6.74,,
1985-08-02,6.74,,
1985-08-05,6.69,,
1985-08-06,6.67,,
1985-08-07,6.67,,
1985-08-08,6.74,,
1985-08-09,6.72,,
1985-08-12,6.69,,
1985-08-13,6.64,,
1985-08-14,6.54,,
1985-08-15,6.54,,
1985-08-16,6.52,,
1985-08-19,6.59,,
1985-08-20,6.54,,
1985-08-21,6.59,,
1985-08-22,6.64,,
1985-08-23,6.69,,
1985-08-26,6.72,,
1985-08-27,6.74,,
1985-08-28,6.69,,
1985-08-29,6.67,,
1985-08-30,6.64,,
1985-09-03,6.49,,
1985-09-04,6.57,,
1985-09-05,6.49,,
1985-09-06,6.57,,
1985-09-09,6.64,,
1985-09-10,6.62,,
1985-09-11,6.52,,
1985-09-12,6.37,,
1985-09-13,6.32,,
1985-09-16,6.2,,
1985-09-17,6.15,,
1985-09-18,6.17,,
1985-09-19,6.3,,
1985-09-20,6.37,,
1985-09-23,6.57,,
1985-09-24,6.57,,
1985-09-25,6.52,,
1985-09-26,6.49,,
1985-09-30,6.47,,
1985-10-01,6.52,,
1985-10-02,6.52,,
1985-10-03,6.52,,
1985-10-04,6.42,,
1985-10-07,6.32,,
1985-10-08,6.22,,
1985-10-09,6.32,,
1985-10-10,6.27,,
1985-10-11,6.35,,
1985-10-14,6.3,,
1985-10-15,6.37,,
1985-10-16,6.37,,
1985-10-17,6.35,,
1985-10-18,6.4,,
1985-10-21,6.4,,
1985-10-22,6.42,,
1985-10-23,6.42,,
1985-10-24,6.37,,
1985-10-25,6.32,,
1985-10-28,6.22,,
1985-10-29,6.2,,
1985-10-30,6.22,,
1985-10-31,6.25,,
1985-11-01,6.32,,
1985-11-04,6.17,,
1985-11-05,6.2,,
1985-11-06,6.22,,
1985-11-07,6.32,,
1985-11-08,6.49,,
1985-11-11,6.57,,
1985-11-12,6.67,,
1985-11-13,6.62,,
1985-11-14,6.57,,
1985-11-15,6.62,,
1985-11-18,6.62,,
1985-11-19,6.86,,
1985-11-20,6.89,,
1985-11-21,7.01,,
1985-11-22,7.09,,
1985-11-25,6.91,,
1985-11-26,6.96,,
1985-11-27,7.01,,
1985-11-29,7.11,,
1985-12-02,7.04,,
1985-12-03,7.09,,
1985-12-04,7.14,,
1985-12-05,7.21,,
1985-12-06,7.14,,
1985-12-09,7.23,,
1985-12-10,7.31,,
1985-12-11,7.46,,
1985-12-12,7.41,,
1985-12-13,7.26,,
1985-12-16,7.28,,
1985-12-17,7.26,,
1985-12-18,7.33,,
1985-12-19,7.33,,
1985-12-20,7.7,,
1985-12-23,7.58,,
1985-12-24,7.48,,
1985-12-26,7.51,,
1985-12-27,7.51,,
1985-12-30,7.48,,
1985-12-31,7.6,,
1986-01-02,7.56,,
1986-01-03,7.6,,
1986-01-06,7.6,,
1986-01-07,7.6,,
1986-01-08,7.53,,
1986-01-09,7.51,,
1986-01-10,7.38,,
1986-01-13,7.43,,
1986-01-14,7.43,,
1986-01-15,7.21,,
1986-01-16,7.28,,
1986-01-17,7.11,,
1986-01-20,7.14,,
1986-01-21,7.11,,
1986-01-22,6.89,,
1986-01-23,6.94,,
1986-01-24,6.89,,
1986-01-27,7.28,,
1986-01-28,7.51,,
1986-01-29,7.51,,
1986-01-30,7.51,,
1986-01-31,7.7,,
1986-02-03,7.65,,
1986-02-04,7.6,,
1986-02-05,7.53,,
1986-02-06,7.6,,
1986-02-07,7.73,,
1986-02-10,7.8,,
1986-02-11,7.8,,
1986-02-12,8.07,,
1986-02-13,8.07,,
1986-02-14,8.2,,
1986-02-18,8.25,,
1986-02-19,8.2,,
1986-02-20,8.15,,
1986-02-21,7.93,,
1986-02-24,8.17,,
1986-02-25,8.25,,
1986-02-26,8.47,,
1986-02-27,8.74,,
1986-02-28,8.91,,
1986-03-03,8.86,,
1986-03-04,8.74,,
1986-03-05,8.81,,
1986-03-06,8.74,,
1986-03-07,8.57,,
1986-03-10,8.3,,
1986-03-11,8.49,,
1986-03-12,8.54,,
1986-03-13,8.72,,
1986-03-14,8.81,,
1986-03-17,8.74,,
1986-03-18,8.79,,
1986-03-19,8.89,,
1986-03-20,8.84,,
1986-03-21,8.99,,
1986-03-24,8.86,,
1986-03-25,8.96,,
1986-03-26,9.01,,
1986-03-27,8.94,,
1986-03-31,8.86,,
1986-04-01,8.77,,
1986-04-02,8.77,,
1986-04-03,8.15,,
1986-04-04,8.3,,
1986-04-07,8.49,,
1986-04-08,8.74,,
1986-04-09,8.74,,
1986-04-10,8.72,,
1986-04-11,8.69,,
1986-04-14,8.64,,
1986-04-15,8.81,,
1986-04-16,8.77,,
1986-04-17,8.64,,
1986-04-18,8.49,,
1986-04-21,8.4,,
1986-04-22,8.49,,
1986-04-23,8.49,,
1986-04-24,8.4,,
1986-04-25,8.49,,
1986-04-28,8.49,,
1986-04-29,8.4,,
1986-04-30,8.37,,
1986-05-01,8.17,,
1986-05-02,7.9,,
1986-05-05,7.93,,
1986-05-06,7.88,,
1986-05-07,7.85,,
1986-05-08,7.98,,
1986-05-09,8.07,,
1986-05-12,8.12,,
1986-05-13,8.17,,
1986-05-14,8.02,,
1986-05-15,8.1,,
1986-05-16,8.07,,
1986-05-19,8.15,,
1986-05-20,8.1,,
1986-05-21,8.1,,
1986-05-22,8.12,,
1986-05-23,8.12,,
1986-05-27,8.12,,
1986-05-28,8.1,,
1986-05-29,8.37,,
1986-05-30,8.0,,
1986-06-02,8.0,,
1986-06-03,8.02,,
1986-06-04,7.93,,
1986-06-05,7.98,,
1986-06-06,7.9,,
1986-06-09,7.93,,
1986-06-10,7.7,,
1986-06-11,7.85,,
1986-06-12,7.85,,
1986-06-13,8.07,,
1986-06-16,8.37,,
1986-06-17,8.15,,
1986-06-18,7.96,,
1986-06-19,7.78,,
1986-06-20,7.41,,
1986-06-23,7.22,,
1986-06-24,7.59,,
1986-06-25,7.85,,
1986-06-26,7.67,,
1986-06-27,7.7,,
1986-06-30,7.81,,
1986-07-01,7.89,,
1986-07-02,7.74,,
1986-07-03,7.7,,
1986-07-07,7.41,,
1986-07-08,7.19,,
1986-07-09,7.26,,
1986-07-10,7.15,,
1986-07-11,6.93,,
1986-07-14,6.96,,
1986-07-15,6.81,,
1986-07-16,6.78,,
1986-07-17,6.96,,
1986-07-18,6.81,,
1986-07-21,6.52,,
1986-07-22,6.63,,
1986-07-23,6.67,,
1986-07-24,6.56,,
1986-07-25,6.63,,
1986-07-28,6.44,,
1986-07-29,6.3,,
1986-07-30,6.22,,
1986-07-31,6.26,,
1986-08-01,6.52,,
1986-08-04,6.89,,
1986-08-05,6.78,,
1986-08-06,6.74,,
1986-08-07,6.81,,
1986-08-08,6.74,,
1986-08-11,6.74,,
1986-08-12,7.19,,
1986-08-13,7.44,,
1986-08-14,7.56,,
1986-08-15,7.52,,
1986-08-18,7.52,,
1986-08-19,7.56,,
1986-08-20,7.56,,
1986-08-21,7.56,,
1986-08-22,7.63,,
1986-08-25,7.56,,
1986-08-26,7.67,,
1986-08-27,7.63,,
1986-08-28,8.0,,
1986-08-29,8.26,,
1986-09-02,7.85,,
1986-09-03,8.11,,
1986-09-04,8.19,,
1986-09-05,8.04,,
1986-09-08,8.07,,
1986-09-09,8.04,,
1986-09-10,8.0,,
1986-09-11,7.52,,
1986-09-12,7.19,,
1986-09-15,7.33,,
1986-09-16,7.52,,
1986-09-17,7.85,,
1986-09-18,7.7,,
1986-09-19,7.85,,
1986-09-22,7.85,,
1986-09-23,7.78,,
1986-09-24,7.89,,
1986-09-25,7.63,,
1986-09-26,7.63,,
1986-09-29,7.41,,
1986-09-30,7.63,,
1986-10-01,7.52,,
1986-10-02,7.48,,
1986-10-03,7.33,,
1986-10-06,7.41,,
1986-10-07,7.41,,
1986-10-08,7.52,,
1986-10-09,7.81,,
1986-10-10,7.78,,
1986-10-13,7.81,,
1986-10-14,8.04,,
1986-10-15,7.85,,
1986-10-16,7.74,,
1986-10-17,7.48,,
1986-10-20,7.22,,
1986-10-21,7.48,,
1986-10-22,7.56,,
1986-10-23,7.63,,
1986-10-24,7.63,,
1986-10-27,7.74,,
1986-10-28,7.81,,
1986-10-29,7.7,,
1986-10-30,7.56,,
1986-10-31,7.74,,
1986-11-03,7.89,,
1986-11-04,7.85,,
1986-11-05,7.85,,
1986-11-06,7.81,,
1986-11-07,7.78,,
1986-11-10,7.85,,
1986-11-11,7.89,,
1986-11-12,7.93,,
1986-11-13,7.48,,
1986-11-14,7.63,,
1986-11-17,7.63,,
1986-11-18,7.41,,
1986-11-19,7.63,,
1986-11-20,7.81,,
1986-11-21,7.78,,
1986-11-24,7.96,,
1986-11-25,7.96,,
1986-11-26,7.93,,
1986-11-28,7.93,,
1986-12-01,7.93,,
1986-12-02,8.0,,
1986-12-03,8.0,,
1986-12-04,8.0,,
1986-12-05,7.85,,
1986-12-08,7.81,,
1986-12-09,7.78,,
1986-12-10,7.81,,
1986-12-11,7.89,,
1986-12-12,7.85,,
1986-12-15,7.89,,
1986-12-16,7.93,,
1986-12-17,8.07,,
1986-12-18,7.93,,
1986-12-19,7.78,,
1986-12-22,7.85,,
1986-12-23,7.78,,
1986-12-24,7.78,,
1986-12-26,7.85,,
1986-12-29,7.74,,
1986-12-30,7.7,,
1986-12-31,7.63,,
1987-01-02,7.93,,
1987-01-05,8.33,,
1987-01-06,8.15,,
1987-01-07,8.52,,
1987-01-08,8.56,,
1987-01-09,8.74,,
1987-01-12,8.89,,
1987-01-13,8.96,,
1987-01-14,9.07,,
1987-01-15,9.7,,
1987-01-16,9.59,,
1987-01-19,9.78,,
1987-01-20,9.7,,
1987-01-21,9.52,,
1987-01-22,9.78,,
1987-01-23,9.26,,
1987-01-26,9.41,,
1987-01-27,9.37,,
1987-01-28,9.37,,
1987-01-29,9.56,,
1987-01-30,9.48,,
1987-02-02,9.48,,
1987-02-03,9.81,,
1987-02-04,10.41,,
1987-02-05,10.67,,
1987-02-06,10.59,,
1987-02-09,10.41,,
1987-02-10,10.15,,
1987-02-11,10.11,,
1987-02-12,10.04,,
1987-02-13,10.15,,
1987-02-17,10.37,,
1987-02-18,10.67,,
1987-02-19,10.52,,
1987-02-20,10.52,,
1987-02-23,10.22,,
1987-02-24,10.0,,
1987-02-25,10.0,,
1987-02-26,9.78,,
1987-02-27,9.89,,
1987-03-02,9.85,,
1987-03-03,9.7,,
1987-03-04,9.74,,
1987-03-05,10.11,,
1987-03-06,10.26,,
1987-03-09,10.22,,
1987-03-10,10.33,,
1987-03-11,10.26,,
1987-03-12,9.85,,
1987-03-13,9.96,,
1987-03-16,9.63,,
1987-03-17,9.96,,
1987-03-18,10.0,,
1987-03-19,9.96,,
1987-03-20,10.33,,
1987-03-23,10.37,,
1987-03-24,10.37,,
1987-03-25,10.33,,
1987-03-26,10.19,,
1987-03-27,10.11,,
1987-03-30,10.0,,
1987-03-31,10.04,,
1987-04-01,10.3,,
1987-04-02,10.11,,
1987-04-03,10.26,,
1987-04-06,10.74,,
1987-04-07,10.52,,
1987-04-08,10.52,,
1987-04-09,10.37,,
1987-04-10,10.41,,
1987-04-13,10.15,,
1987-04-14,9.93,,
1987-04-15,10.07,,
1987-04-16,10.11,,
1987-04-20,10.15,,
1987-04-21,10.44,,
1987-04-22,10.15,,
1987-04-23,10.19,,
1987-04-24,9.78,,
1987-04-27,9.67,,
1987-04-28,9.74,,
1987-04-29,9.67,,
1987-04-30,9.93,,
1987-05-01,10.07,,
1987-05-04,9.93,,
1987-05-05,10.33,,
1987-05-06,10.07,,
1987-05-07,10.22,,
1987-05-08,10.22,,
1987-05-11,10.07,,
1987-05-12,10.26,,
1987-05-13,10.26,,
1987-05-14,10.41,,
1987-05-15,10.3,,
1987-05-18,10.44,,
1987-05-19,10.41,,
1987-05-20,9.48,,
1987-05-21,9.52,,
1987-05-22,9.78,,
1987-05-26,9.89,,
1987-05-27,9.48,,
1987-05-28,9.44,,
1987-05-29,9.41,,
1987-06-01,9.26,,
1987-06-02,9.15,,
1987-06-03,9.19,,
1987-06-04,9.22,,
1987-06-05,9.04,,
1987-06-08,8.96,,
1987-06-09,9.19,,
1987-06-10,9.33,,
1987-06-11,9.41,,
1987-06-12,9.52,,
1987-06-15,9.59,,
1987-06-16,9.41,,
1987-06-17,9.78,,
1987-06-18,9.7,,
1987-06-19,9.78,,
1987-06-22,9.59,,
1987-06-23,9.78,,
1987-06-24,9.78,,
1987-06-25,9.78,,
1987-06-26,9.93,,
1987-06-29,9.85,,
1987-06-30,9.78,,
1987-07-01,9.67,,
1987-07-02,9.81,,
1987-07-06,9.7,,
1987-07-07,9.81,,
1987-07-08,10.07,,
1987-07-09,10.67,,
1987-07-10,11.41,,
1987-07-13,11.26,,
1987-07-14,11.52,,
1987-07-15,11.3,,
1987-07-16,11.33,,
1987-07-17,11.33,,
1987-07-20,11.15,,
1987-07-21,10.81,,
1987-07-22,11.11,,
1987-07-23,11.19,,
1987-07-24,11.19,,
1987-07-27,11.22,,
1987-07-28,11.41,,
1987-07-29,11.41,,
1987-07-30,11.26,,
1987-07-31,11.78,,
1987-08-03,11.59,,
1987-08-04,10.96,,
1987-08-05,11.26,,
1987-08-06,11.78,,
1987-08-07,12.15,,
1987-08-10,12.07,,
1987-08-11,12.15,,
1987-08-12,11.7,,
1987-08-13,11.85,,
1987-08-14,12.0,,
1987-08-17,11.81,,
1987-08-18,11.78,,
1987-08-19,11.78,,
1987-08-20,12.15,,
1987-08-21,12.3,,
1987-08-24,12.15,,
1987-08-25,12.15,,
1987-08-26,12.07,,
1987-08-27,12.07,,
1987-08-28,12.11,,
1987-08-31,12.26,,
1987-09-01,12.3,,
1987-09-02,12.11,,
1987-09-03,11.96,,
1987-09-04,12.11,,
1987-09-08,12.04,,
1987-09-09,12.0,,
1987-09-10,12.11,,
1987-09-11,12.7,,
1987-09-14,12.89,,
1987-09-15,12.74,,
1987-09-16,12.89,,
1987-09-17,13.22,,
1987-09-18,13.41,,
1987-09-21,13.33,,
1987-09-22,13.19,,
1987-09-23,13.81,,
1987-09-24,14.3,,
1987-09-25,14.15,,
1987-09-28,13.96,,
1987-09-29,14.04,,
1987-09-30,14.15,,
1987-10-01,14.33,,
1987-10-02,14.44,,
1987-10-05,14.0,,
1987-10-06,13.33,,
1987-10-07,13.7,,
1987-10-08,13.52,,
1987-10-09,13.37,,
1987-10-12,12.81,,
1987-10-13,13.04,,
1987-10-14,12.7,,
1987-10-15,11.96,,
1987-10-16,11.15,,
1987-10-19,9.33,,
1987-10-20,9.78,,
1987-10-21,10.59,,
1987-10-22,9.78,,
1987-10-23,9.7,,
1987-10-26,7.33,,
1987-10-27,8.0,,
1987-10-28,7.74,,
1987-10-29,8.15,,
1987-10-30,8.93,,
1987-11-02,8.78,,
1987-11-03,8.52,,
1987-11-04,8.37,,
1987-11-05,9.0,,
1987-11-06,8.85,,
1987-11-09,8.48,,
1987-11-10,8.22,,
1987-11-11,8.33,,
1987-11-12,8.81,,
1987-11-13,8.85,,
1987-11-16,8.89,,
1987-11-17,8.63,,
1987-11-18,8.59,,
1987-11-19,8.59,,
1987-11-20,8.89,,
1987-11-23,9.0,,
1987-11-24,10.22,,
1987-11-25,10.26,,
1987-11-27,10.15,,
1987-11-30,9.52,,
1987-12-01,9.67,,
1987-12-02,9.67,,
1987-12-03,9.3,,
1987-12-04,9.41,,
1987-12-07,9.85,,
1987-12-08,10.52,,
1987-12-09,10.59,,
1987-12-10,10.67,,
1987-12-11,10.56,,
1987-12-14,10.56,,
1987-12-15,10.85,,
1987-12-16,10.89,,
1987-12-17,11.04,,
1987-12-18,11.07,,
1987-12-21,11.22,,
1987-12-22,11.56,,
1987-12-23,11.7,,
1987-12-24,11.93,,
1987-12-28,11.56,,
1987-12-29,11.33,,
1987-12-30,11.19,,
1987-12-31,10.78,,
1988-01-04,10.81,,
1988-01-05,10.93,,
1988-01-06,10.78,,
1988-01-07,10.7,,
1988-01-08,10.44,,
1988-01-11,10.33,,
1988-01-12,10.15,,
1988-01-13,10.07,,
1988-01-14,10.11,,
1988-01-15,10.59,,
1988-01-18,10.7,,
1988-01-19,10.63,,
1988-01-20,10.0,,
1988-01-21,9.89,,
1988-01-22,9.96,,
1988-01-25,10.0,,
1988-01-26,9.93,,
1988-01-27,9.81,,
1988-01-28,10.07,,
1988-01-29,10.07,,
1988-02-01,10.07,,
1988-02-02,10.04,,
1988-02-03,10.11,,
1988-02-04,10.04,,
1988-02-05,10.04,,
1988-02-08,9.89,,
1988-02-09,10.04,,
1988-02-10,10.26,,
1988-02-11,10.3,,
1988-02-12,10.48,,
1988-02-16,10.52,,
1988-02-17,10.41,,
1988-02-18,10.26,,
1988-02-19,10.41,,
1988-02-22,10.59,,
1988-02-23,10.63,,
1988-02-24,10.74,,
1988-02-25,10.7,,
1988-02-26,10.59,,
1988-02-29,10.63,,
1988-03-01,10.63,,
1988-03-02,10.63,,
1988-03-03,10.74,,
1988-03-04,11.19,,
1988-03-07,11.3,,
1988-03-08,11.26,,
1988-03-09,11.22,,
1988-03-10,11.3,,
1988-03-11,11.04,,
1988-03-14,10.93,,
1988-03-15,10.96,,
1988-03-16,11.04,,
1988-03-17,11.07,,
1988-03-18,11.15,,
1988-03-21,11.0,,
1988-03-22,11.0,,
1988-03-23,11.19,,
1988-03-24,10.89,,
1988-03-25,10.78,,
1988-03-28,10.52,,
1988-03-29,10.7,,
1988-03-30,10.59,,
1988-03-31,10.74,,
1988-04-04,10.37,,
1988-04-05,10.41,,
1988-04-06,10.59,,
1988-04-07,10.74,,
1988-04-08,10.74,,
1988-04-11,10.89,,
1988-04-12,10.78,,
1988-04-13,10.7,,
1988-04-14,10.19,,
1988-04-15,10.3,,
1988-04-18,10.22,,
1988-04-19,10.19,,
1988-04-20,10.19,,
1988-04-21,10.52,,
1988-04-22,10.93,,
1988-04-25,11.04,,
1988-04-26,10.93,,
1988-04-27,10.78,,
1988-04-28,10.52,,
1988-04-29,10.85,,
1988-05-02,10.7,,
1988-05-03,10.78,,
1988-05-04,10.81,,
1988-05-05,10.85,,
1988-05-06,10.52,,
1988-05-09,10.63,,
1988-05-10,10.48,,
1988-05-11,10.3,,
1988-05-12,10.33,,
1988-05-13,10.44,,
1988-05-16,10.48,,
1988-05-17,10.33,,
1988-05-18,10.22,,
1988-05-19,10.22,,
1988-05-20,10.37,,
1988-05-23,10.37,,
1988-05-24,10.37,,
1988-05-25,10.3,,
1988-05-26,10.22,,
1988-05-27,10.04,,
1988-05-31,10.37,,
1988-06-01,10.41,,
1988-06-02,10.41,,
1988-06-03,10.37,,
1988-06-06,10.33,,
1988-06-07,10.3,,
1988-06-08,10.59,,
1988-06-09,10.56,,
1988-06-10,10.52,,
1988-06-13,10.44,,
1988-06-14,10.89,,
1988-06-15,10.81,,
1988-06-16,10.44,,
1988-06-17,10.56,,
1988-06-20,10.41,,
1988-06-21,10.52,,
1988-06-22,10.63,,
1988-06-23,10.56,,
1988-06-24,10.74,,
1988-06-27,10.67,,
1988-06-28,10.7,,
1988-06-29,10.85,,
1988-06-30,10.74,,
1988-07-01,10.37,,
1988-07-05,10.67,,
1988-07-06,10.56,,
1988-07-07,10.52,,
1988-07-08,10.37,,
1988-07-11,10.19,,
1988-07-12,9.89,,
1988-07-13,9.96,,
1988-07-14,9.81,,
1988-07-15,9.89,,
1988-07-18,9.89,,
1988-07-19,9.78,,
1988-07-20,9.81,,
1988-07-21,9.74,,
1988-07-22,9.67,,
1988-07-25,9.48,,
1988-07-26,9.81,,
1988-07-27,9.67,,
1988-07-28,9.52,,
1988-07-29,9.48,,
1988-08-01,9.56,,
1988-08-02,9.44,,
1988-08-03,9.33,,
1988-08-04,9.3,,
1988-08-05,9.3,,
1988-08-08,9.22,,
1988-08-09,9.11,,
1988-08-10,8.67,,
1988-08-11,8.59,,
1988-08-12,8.67,,
1988-08-15,8.48,,
1988-08-16,8.56,,
1988-08-17,8.44,,
1988-08-18,8.52,,
1988-08-19,8.52,,
1988-08-22,8.44,,
1988-08-23,8.3,,
1988-08-24,8.26,,
1988-08-25,8.0,,
1988-08-26,8.22,,
1988-08-29,8.44,,
1988-08-30,8.52,,
1988-08-31,8.41,,
1988-09-01,8.22,,
1988-09-02,8.41,,
1988-09-06,8.48,,
1988-09-07,8.56,,
1988-09-08,8.52,,
1988-09-09,8.44,,
1988-09-12,8.56,,
1988-09-13,8.52,,
1988-09-14,8.74,,
