date,BKR,BKR_EPS,PE Ratio
2015-02-25,63.68,0.54,117.92592592592592
2015-02-26,62.5,0.54,115.74074074074073
2015-02-27,62.51,0.54,115.75925925925925
2015-03-02,62.55,0.54,115.83333333333331
2015-03-03,62.65,0.54,116.0185185185185
2015-03-04,62.46,0.54,115.66666666666666
2015-03-05,62.1,0.54,115.0
2015-03-06,60.92,0.54,112.81481481481481
2015-03-09,60.61,0.54,112.24074074074073
2015-03-10,60.07,0.54,111.24074074074073
2015-03-11,60.17,0.54,111.42592592592592
2015-03-12,59.73,0.54,110.6111111111111
2015-03-13,58.87,0.54,109.0185185185185
2015-03-16,59.94,0.54,110.99999999999999
2015-03-17,59.25,0.54,109.72222222222221
2015-03-18,60.76,0.54,112.5185185185185
2015-03-19,60.93,0.54,112.83333333333333
2015-03-20,62.47,0.54,115.68518518518518
2015-03-23,62.05,0.54,114.90740740740739
2015-03-24,62.3,0.54,115.37037037037035
2015-03-25,63.3,0.54,117.22222222222221
2015-03-26,62.84,0.54,116.37037037037037
2015-03-27,62.79,0.54,116.27777777777777
2015-03-30,63.48,0.54,117.55555555555554
2015-03-31,63.58,0.54,117.74074074074073
2015-04-01,63.83,0.54,118.2037037037037
2015-04-02,63.76,0.54,118.07407407407406
2015-04-06,65.66,0.54,121.59259259259258
2015-04-07,64.33,0.54,119.12962962962962
2015-04-08,64.22,0.54,118.92592592592591
2015-04-09,65.88,0.54,121.99999999999999
2015-04-10,66.54,0.54,123.22222222222223
2015-04-13,65.6,0.54,121.48148148148147
2015-04-14,66.63,0.54,123.38888888888887
2015-04-15,68.92,0.54,127.62962962962962
2015-04-16,68.23,0.54,126.35185185185185
2015-04-17,66.98,0.54,124.03703703703704
2015-04-20,68.34,0.54,126.55555555555556
2015-04-21,67.35,0.54,124.7222222222222
2015-04-22,67.07,0.54,124.20370370370368
2015-04-23,68.37,0.54,126.61111111111111
2015-04-24,68.09,0.54,126.0925925925926
2015-04-27,68.4,0.54,126.66666666666667
2015-04-28,68.43,0.54,126.72222222222223
2015-04-29,68.75,0.54,127.31481481481481
2015-04-30,68.46,0.54,126.77777777777776
2015-05-01,69.02,0.54,127.8148148148148
2015-05-04,69.13,0.54,128.0185185185185
2015-05-05,67.66,0.54,125.29629629629628
2015-05-06,67.23,0.54,124.5
2015-05-07,66.1,0.54,122.40740740740739
2015-05-08,67.7,0.54,125.37037037037037
2015-05-11,66.42,0.54,123.0
2015-05-12,66.99,0.54,124.05555555555554
2015-05-13,66.5,0.54,123.14814814814814
2015-05-14,65.5,0.54,121.29629629629629
2015-05-15,65.85,0.54,121.94444444444443
2015-05-18,66.02,0.54,122.25925925925924
2015-05-19,64.45,0.54,119.35185185185185
2015-05-20,64.26,0.54,119.0
2015-05-21,65.88,0.54,121.99999999999999
2015-05-22,65.53,0.54,121.35185185185185
2015-05-26,64.6,0.54,119.6296296296296
2015-05-27,64.9,0.54,120.18518518518519
2015-05-28,64.52,0.54,119.48148148148147
2015-05-29,64.46,0.54,119.37037037037035
2015-06-01,64.32,0.54,119.11111111111109
2015-06-02,65.22,0.54,120.77777777777777
2015-06-03,64.69,0.54,119.79629629629629
2015-06-04,63.64,0.54,117.85185185185185
2015-06-05,64.68,0.54,119.77777777777779
2015-06-08,64.01,0.54,118.53703703703704
2015-06-09,64.03,0.54,118.57407407407406
2015-06-10,65.09,0.54,120.53703703703704
2015-06-11,64.4,0.54,119.25925925925927
2015-06-12,64.13,0.54,118.75925925925924
2015-06-15,63.78,0.54,118.1111111111111
2015-06-16,63.6,0.54,117.77777777777777
2015-06-17,63.81,0.54,118.16666666666666
2015-06-18,62.31,0.54,115.38888888888889
2015-06-19,61.93,0.54,114.68518518518518
2015-06-22,62.41,0.54,115.57407407407406
2015-06-23,62.89,0.54,116.46296296296296
2015-06-24,62.64,0.54,116.0
2015-06-25,62.06,0.54,114.92592592592592
2015-06-26,61.9,0.54,114.62962962962962
2015-06-29,61.11,0.54,113.16666666666666
2015-06-30,61.7,0.54,114.25925925925925
2015-07-01,60.01,0.54,111.12962962962962
2015-07-02,60.35,0.54,111.75925925925925
2015-07-06,59.3,0.54,109.8148148148148
2015-07-07,60.68,0.54,112.37037037037037
2015-07-08,59.74,0.54,110.62962962962962
2015-07-09,60.15,0.54,111.38888888888889
2015-07-10,59.71,0.54,110.57407407407406
2015-07-13,60.3,0.54,111.66666666666666
2015-07-14,61.13,0.54,113.2037037037037
2015-07-15,59.5,0.54,110.18518518518518
2015-07-16,58.87,0.54,109.0185185185185
2015-07-17,58.32,0.54,108.0
2015-07-20,59.46,0.54,110.1111111111111
2015-07-21,60.64,0.54,112.29629629629629
2015-07-22,58.28,0.54,107.92592592592592
2015-07-23,59.26,0.54,109.74074074074073
2015-07-24,58.66,0.54,108.62962962962962
2015-07-27,57.74,0.54,106.92592592592592
2015-07-28,58.55,0.54,108.42592592592591
2015-07-29,59.67,0.54,110.5
2015-07-30,58.69,0.54,108.68518518518518
2015-07-31,58.15,0.54,107.68518518518518
2015-08-03,55.55,0.54,102.87037037037035
2015-08-04,55.3,0.54,102.40740740740739
2015-08-05,56.33,0.54,104.31481481481481
2015-08-06,56.56,0.54,104.74074074074073
2015-08-07,55.72,0.54,103.18518518518518
2015-08-10,57.83,0.54,107.09259259259258
2015-08-11,57.54,0.54,106.55555555555554
2015-08-12,58.6,0.54,108.51851851851852
2015-08-13,56.9,0.54,105.37037037037037
2015-08-14,57.33,0.54,106.16666666666666
2015-08-17,56.76,0.54,105.1111111111111
2015-08-18,56.65,0.54,104.9074074074074
2015-08-19,54.09,0.54,100.16666666666667
2015-08-20,51.36,0.54,95.1111111111111
2015-08-21,49.52,0.54,91.70370370370371
2015-08-24,45.76,0.54,84.74074074074073
2015-08-25,47.74,0.54,88.4074074074074
2015-08-26,49.2,0.54,91.11111111111111
2015-08-27,53.75,0.54,99.53703703703702
2015-08-28,54.72,0.54,101.33333333333333
2015-08-31,56.0,0.54,103.7037037037037
2015-09-01,54.38,0.54,100.7037037037037
2015-09-02,54.74,0.54,101.37037037037037
2015-09-03,54.82,0.54,101.51851851851852
2015-09-04,53.26,0.54,98.62962962962962
2015-09-08,54.01,0.54,100.0185185185185
2015-09-09,52.99,0.54,98.12962962962963
2015-09-10,53.68,0.54,99.4074074074074
2015-09-11,53.08,0.54,98.29629629629629
2015-09-14,53.18,0.54,98.48148148148148
2015-09-15,53.42,0.54,98.92592592592592
2015-09-16,55.66,0.54,103.07407407407406
2015-09-17,55.29,0.54,102.38888888888889
2015-09-18,53.47,0.54,99.0185185185185
2015-09-21,54.73,0.54,101.35185185185183
2015-09-22,54.29,0.54,100.53703703703702
2015-09-23,54.0,0.54,100.0
2015-09-24,53.21,0.54,98.53703703703704
2015-09-25,52.5,0.54,97.22222222222221
2015-09-28,50.5,0.54,93.51851851851852
2015-09-29,50.47,0.54,93.46296296296295
2015-09-30,52.04,0.54,96.37037037037037
2015-10-01,51.18,0.54,94.77777777777777
2015-10-02,53.35,0.54,98.79629629629629
2015-10-05,54.63,0.54,101.16666666666667
2015-10-06,55.31,0.54,102.42592592592592
2015-10-07,56.68,0.54,104.96296296296296
2015-10-08,57.33,0.54,106.16666666666666
2015-10-09,56.44,0.54,104.5185185185185
2015-10-12,55.68,0.54,103.1111111111111
2015-10-13,55.02,0.54,101.88888888888889
2015-10-14,55.01,0.54,101.87037037037037
2015-10-15,56.19,0.54,104.05555555555554
2015-10-16,53.83,0.54,99.68518518518518
2015-10-19,53.33,0.54,98.75925925925925
2015-10-20,53.17,0.54,98.46296296296296
2015-10-21,54.41,0.54,100.75925925925925
2015-10-22,55.59,0.54,102.94444444444444
2015-10-23,53.93,0.54,99.87037037037037
2015-10-26,52.46,0.54,97.14814814814814
2015-10-27,51.5,0.54,95.37037037037037
2015-10-28,52.8,0.54,97.77777777777777
2015-10-29,52.59,0.54,97.38888888888889
2015-10-30,52.68,0.54,97.55555555555554
2015-11-02,53.29,0.54,98.68518518518518
2015-11-03,54.46,0.54,100.85185185185185
2015-11-04,51.56,0.54,95.48148148148148
2015-11-05,49.88,0.54,92.37037037037037
2015-11-06,52.08,0.54,96.44444444444443
2015-11-09,51.66,0.54,95.66666666666666
2015-11-10,49.83,0.54,92.27777777777777
2015-11-11,49.0,0.54,90.74074074074073
2015-11-12,48.14,0.54,89.14814814814814
2015-11-13,47.66,0.54,88.25925925925925
2015-11-16,49.39,0.54,91.46296296296296
2015-11-17,49.47,0.54,91.6111111111111
2015-11-18,51.68,0.54,95.7037037037037
2015-11-19,50.87,0.54,94.2037037037037
2015-11-20,51.01,0.54,94.46296296296295
2015-11-23,51.42,0.54,95.22222222222221
2015-11-24,53.09,0.54,98.31481481481481
2015-11-25,52.5,0.54,97.22222222222221
2015-11-27,52.78,0.54,97.74074074074073
2015-11-30,54.07,0.54,100.12962962962962
2015-12-01,54.76,0.54,101.40740740740739
2015-12-02,53.85,0.54,99.72222222222221
2015-12-03,52.62,0.54,97.44444444444443
2015-12-04,52.62,0.54,97.44444444444443
2015-12-07,49.86,0.54,92.33333333333333
2015-12-08,49.37,0.54,91.42592592592591
2015-12-09,53.03,0.54,98.2037037037037
2015-12-10,51.68,0.54,95.7037037037037
2015-12-11,47.8,0.54,88.5185185185185
2015-12-14,46.78,0.54,86.62962962962962
2015-12-15,46.5,0.54,86.1111111111111
2015-12-16,44.76,0.54,82.88888888888889
2015-12-17,43.36,0.54,80.29629629629629
2015-12-18,43.92,0.54,81.33333333333333
2015-12-21,43.76,0.54,81.03703703703702
2015-12-22,45.17,0.54,83.64814814814815
2015-12-23,47.63,0.54,88.20370370370371
2015-12-24,47.72,0.54,88.37037037037037
2015-12-28,45.69,0.54,84.6111111111111
2015-12-29,46.49,0.54,86.0925925925926
2015-12-30,45.76,0.54,84.74074074074073
2015-12-31,46.15,0.54,85.46296296296295
2016-01-04,47.25,0.54,87.5
2016-01-05,45.92,0.54,85.03703703703704
2016-01-06,43.65,0.54,80.83333333333333
2016-01-07,42.52,0.54,78.74074074074075
2016-01-08,41.58,0.54,76.99999999999999
2016-01-11,41.51,0.54,76.87037037037037
2016-01-12,41.04,0.54,76.0
2016-01-13,39.25,0.54,72.68518518518518
2016-01-14,41.17,0.54,76.24074074074073
2016-01-15,39.89,0.54,73.87037037037037
2016-01-19,39.79,0.54,73.68518518518518
2016-01-20,38.88,0.54,72.0
2016-01-21,40.73,0.54,75.42592592592591
2016-01-22,42.04,0.54,77.85185185185185
2016-01-25,39.18,0.54,72.55555555555556
2016-01-26,39.97,0.54,74.0185185185185
2016-01-27,40.83,0.54,75.6111111111111
2016-01-28,43.12,0.54,79.85185185185185
2016-01-29,43.51,0.54,80.57407407407406
2016-02-01,43.29,0.54,80.16666666666666
2016-02-02,42.0,0.54,77.77777777777777
2016-02-03,44.41,0.54,82.24074074074073
2016-02-04,44.24,0.54,81.92592592592592
2016-02-05,44.85,0.54,83.05555555555556
2016-02-08,42.82,0.54,79.29629629629629
2016-02-09,41.75,0.54,77.31481481481481
2016-02-10,41.51,0.54,76.87037037037037
2016-02-11,39.78,0.54,73.66666666666666
2016-02-12,39.9,0.54,73.88888888888889
2016-02-16,41.2,0.54,76.29629629629629
2016-02-17,42.49,0.54,78.68518518518519
2016-02-18,41.99,0.54,77.75925925925925
2016-02-19,42.14,0.54,78.03703703703704
2016-02-22,43.49,0.54,80.53703703703704
2016-02-23,42.49,0.54,78.68518518518519
2016-02-24,41.91,0.54,77.6111111111111
2016-02-25,43.25,0.54,80.09259259259258
2016-02-26,44.25,0.54,81.94444444444444
2016-02-29,42.87,0.54,79.38888888888889
2016-03-01,44.26,0.54,81.96296296296295
2016-03-02,45.41,0.54,84.09259259259258
2016-03-03,46.55,0.54,86.2037037037037
2016-03-04,46.2,0.54,85.55555555555556
2016-03-07,46.58,0.54,86.25925925925925
2016-03-08,44.05,0.54,81.57407407407406
2016-03-09,44.31,0.54,82.05555555555556
2016-03-10,43.53,0.54,80.61111111111111
2016-03-11,45.79,0.54,84.79629629629629
2016-03-14,43.88,0.54,81.25925925925925
2016-03-15,44.21,0.54,81.87037037037037
2016-03-16,45.9,0.54,84.99999999999999
2016-03-17,46.81,0.54,86.68518518518519
2016-03-18,47.44,0.54,87.85185185185185
2016-03-21,47.04,0.54,87.1111111111111
2016-03-22,46.43,0.54,85.98148148148148
2016-03-23,44.96,0.54,83.25925925925925
2016-03-24,44.68,0.54,82.74074074074073
2016-03-28,43.87,0.54,81.24074074074073
2016-03-29,42.72,0.54,79.1111111111111
2016-03-30,43.37,0.54,80.31481481481481
2016-03-31,43.83,0.54,81.16666666666666
2016-04-01,42.95,0.54,79.53703703703704
2016-04-04,41.47,0.54,76.79629629629629
2016-04-05,39.36,0.54,72.88888888888889
2016-04-06,42.83,0.54,79.31481481481481
2016-04-07,41.93,0.54,77.64814814814814
2016-04-08,43.11,0.54,79.83333333333333
2016-04-11,41.74,0.54,77.29629629629629
2016-04-12,41.23,0.54,76.35185185185185
2016-04-13,41.3,0.54,76.48148148148147
2016-04-14,43.18,0.54,79.96296296296296
2016-04-15,43.8,0.54,81.1111111111111
2016-04-18,45.7,0.54,84.62962962962963
2016-04-19,46.5,0.54,86.1111111111111
2016-04-20,47.0,0.54,87.03703703703704
2016-04-21,46.69,0.54,86.46296296296295
2016-04-22,46.43,0.54,85.98148148148148
2016-04-25,45.04,0.54,83.4074074074074
2016-04-26,45.8,0.54,84.81481481481481
2016-04-27,46.94,0.54,86.92592592592591
2016-04-28,47.86,0.54,88.62962962962962
2016-04-29,48.36,0.54,89.55555555555554
2016-05-02,47.4,0.54,87.77777777777777
2016-05-03,45.54,0.54,84.33333333333333
2016-05-04,44.49,0.54,82.38888888888889
2016-05-05,45.05,0.54,83.42592592592591
2016-05-06,45.88,0.54,84.96296296296296
2016-05-09,44.25,0.54,81.94444444444444
2016-05-10,45.23,0.54,83.75925925925925
2016-05-11,44.82,0.54,83.0
2016-05-12,45.47,0.54,84.2037037037037
2016-05-13,44.63,0.54,82.64814814814815
2016-05-16,45.88,0.54,84.96296296296296
2016-05-17,46.8,0.54,86.66666666666666
2016-05-18,45.95,0.54,85.0925925925926
2016-05-19,45.24,0.54,83.77777777777777
2016-05-20,45.33,0.54,83.94444444444444
2016-05-23,44.89,0.54,83.12962962962962
2016-05-24,43.96,0.54,81.4074074074074
2016-05-25,45.55,0.54,84.35185185185185
2016-05-26,45.57,0.54,84.38888888888889
2016-05-27,46.04,0.54,85.25925925925925
2016-05-31,46.38,0.54,85.88888888888889
2016-06-01,46.33,0.54,85.79629629629629
2016-06-02,45.9,0.54,84.99999999999999
2016-06-03,46.24,0.54,85.62962962962963
2016-06-06,49.52,0.54,91.70370370370371
2016-06-07,48.9,0.54,90.55555555555554
2016-06-08,47.93,0.54,88.75925925925925
2016-06-09,47.55,0.54,88.05555555555554
2016-06-10,45.94,0.54,85.07407407407406
2016-06-13,45.5,0.54,84.25925925925925
2016-06-14,45.61,0.54,84.46296296296296
2016-06-15,45.99,0.54,85.16666666666667
2016-06-16,45.95,0.54,85.0925925925926
2016-06-17,46.81,0.54,86.68518518518519
2016-06-20,45.87,0.54,84.94444444444443
2016-06-21,46.6,0.54,86.29629629629629
2016-06-22,46.06,0.54,85.29629629629629
2016-06-23,47.17,0.54,87.35185185185185
2016-06-24,45.22,0.54,83.74074074074073
2016-06-27,42.06,0.54,77.88888888888889
2016-06-28,43.69,0.54,80.9074074074074
2016-06-29,45.11,0.54,83.53703703703702
2016-06-30,45.13,0.54,83.57407407407408
2016-07-01,45.83,0.54,84.87037037037037
2016-07-05,44.05,0.54,81.57407407407406
2016-07-06,44.21,0.54,81.87037037037037
2016-07-07,43.54,0.54,80.62962962962962
2016-07-08,43.69,0.54,80.9074074074074
2016-07-11,43.6,0.54,80.74074074074073
2016-07-12,45.82,0.54,84.85185185185185
2016-07-13,45.26,0.54,83.81481481481481
2016-07-14,46.18,0.54,85.51851851851852
2016-07-15,45.92,0.54,85.03703703703704
2016-07-18,46.86,0.54,86.77777777777777
2016-07-19,45.74,0.54,84.7037037037037
2016-07-20,45.71,0.54,84.64814814814814
2016-07-21,44.49,0.54,82.38888888888889
2016-07-22,44.55,0.54,82.49999999999999
2016-07-25,43.71,0.54,80.94444444444444
2016-07-26,44.78,0.54,82.92592592592592
2016-07-27,44.53,0.54,82.46296296296296
2016-07-28,46.05,0.54,85.27777777777777
2016-07-29,47.83,0.54,88.57407407407406
2016-08-01,45.75,0.54,84.72222222222221
2016-08-02,46.68,0.54,86.44444444444444
2016-08-03,47.13,0.54,87.27777777777777
2016-08-04,47.08,0.54,87.18518518518518
2016-08-05,47.06,0.54,87.14814814814815
2016-08-08,47.99,0.54,88.87037037037037
2016-08-09,47.85,0.54,88.61111111111111
2016-08-10,47.74,0.54,88.4074074074074
2016-08-11,48.61,0.54,90.0185185185185
2016-08-12,49.76,0.54,92.14814814814814
2016-08-15,50.64,0.54,93.77777777777777
2016-08-16,51.2,0.54,94.81481481481481
2016-08-17,50.72,0.54,93.92592592592592
2016-08-18,52.05,0.54,96.38888888888887
2016-08-19,52.7,0.54,97.5925925925926
2016-08-22,51.8,0.54,95.92592592592591
2016-08-23,51.86,0.54,96.03703703703702
2016-08-24,51.23,0.54,94.87037037037035
2016-08-25,51.65,0.54,95.64814814814814
2016-08-26,50.86,0.54,94.18518518518518
2016-08-29,50.65,0.54,93.79629629629629
2016-08-30,50.0,0.54,92.59259259259258
2016-08-31,49.13,0.54,90.98148148148148
2016-09-01,49.83,0.54,92.27777777777777
2016-09-02,49.78,0.54,92.18518518518518
2016-09-06,49.96,0.54,92.51851851851852
2016-09-07,49.9,0.54,92.4074074074074
2016-09-08,51.29,0.54,94.98148148148147
2016-09-09,49.14,0.54,91.0
2016-09-12,49.7,0.54,92.03703703703704
2016-09-13,48.34,0.54,89.51851851851852
2016-09-14,48.42,0.54,89.66666666666666
2016-09-15,49.18,0.54,91.07407407407406
2016-09-16,48.4,0.54,89.62962962962962
2016-09-19,48.5,0.54,89.81481481481481
2016-09-20,48.48,0.54,89.77777777777777
2016-09-21,50.19,0.54,92.94444444444443
2016-09-22,50.15,0.54,92.87037037037037
2016-09-23,49.24,0.54,91.18518518518518
2016-09-26,49.16,0.54,91.03703703703702
2016-09-27,48.06,0.54,89.0
2016-09-28,49.82,0.54,92.25925925925925
2016-09-29,50.21,0.54,92.98148148148148
2016-09-30,50.47,0.54,93.46296296296295
2016-10-03,50.03,0.54,92.64814814814814
2016-10-04,49.96,0.54,92.51851851851852
2016-10-05,51.22,0.54,94.85185185185185
2016-10-06,52.29,0.54,96.83333333333333
2016-10-07,52.84,0.54,97.85185185185185
2016-10-10,53.35,0.54,98.79629629629629
2016-10-11,52.52,0.54,97.25925925925925
2016-10-12,52.2,0.54,96.66666666666667
2016-10-13,52.5,0.54,97.22222222222221
2016-10-14,51.75,0.54,95.83333333333333
2016-10-17,51.35,0.54,95.0925925925926
2016-10-18,51.6,0.54,95.55555555555556
2016-10-19,52.83,0.54,97.83333333333333
2016-10-20,52.25,0.54,96.75925925925925
2016-10-21,52.35,0.54,96.94444444444444
2016-10-24,52.15,0.54,96.57407407407406
2016-10-25,54.39,0.54,100.72222222222221
2016-10-26,54.76,0.54,101.40740740740739
2016-10-27,54.55,0.54,101.0185185185185
2016-10-28,59.12,0.54,109.48148148148147
2016-10-31,55.4,0.54,102.59259259259258
2016-11-01,55.34,0.54,102.48148148148148
2016-11-02,54.46,0.54,100.85185185185185
2016-11-03,55.21,0.54,102.24074074074073
2016-11-04,58.11,0.54,107.6111111111111
2016-11-07,58.71,0.54,108.72222222222221
2016-11-08,58.86,0.54,108.99999999999999
2016-11-09,59.0,0.54,109.25925925925925
2016-11-10,59.37,0.54,109.94444444444443
2016-11-11,58.64,0.54,108.59259259259258
2016-11-14,58.99,0.54,109.24074074074073
2016-11-15,61.02,0.54,113.0
2016-11-16,61.17,0.54,113.27777777777777
2016-11-17,61.23,0.54,113.38888888888887
2016-11-18,60.86,0.54,112.7037037037037
2016-11-21,62.02,0.54,114.85185185185185
2016-11-22,61.57,0.54,114.0185185185185
2016-11-23,62.0,0.54,114.81481481481481
2016-11-25,61.88,0.54,114.5925925925926
2016-11-28,61.27,0.54,113.46296296296296
2016-11-29,60.48,0.54,111.99999999999999
2016-11-30,64.33,0.54,119.12962962962962
2016-12-01,64.0,0.54,118.5185185185185
2016-12-02,65.3,0.54,120.92592592592591
2016-12-05,66.31,0.54,122.79629629629629
2016-12-06,66.89,0.54,123.87037037037037
2016-12-07,66.14,0.54,122.48148148148148
2016-12-08,65.81,0.54,121.87037037037037
2016-12-09,66.32,0.54,122.8148148148148
2016-12-12,66.34,0.54,122.85185185185185
2016-12-13,66.23,0.54,122.64814814814815
2016-12-14,64.74,0.54,119.88888888888887
2016-12-15,65.35,0.54,121.0185185185185
2016-12-16,66.39,0.54,122.94444444444444
2016-12-19,65.73,0.54,121.72222222222223
2016-12-20,65.15,0.54,120.64814814814815
2016-12-21,64.89,0.54,120.16666666666666
2016-12-22,65.61,0.54,121.49999999999999
2016-12-23,64.93,0.54,120.24074074074075
2016-12-27,65.55,0.54,121.38888888888887
2016-12-28,64.71,0.54,119.83333333333331
2016-12-29,64.72,0.54,119.85185185185185
2016-12-30,64.97,0.54,120.31481481481481
2017-01-03,65.03,0.54,120.42592592592592
2017-01-04,64.75,0.54,119.9074074074074
2017-01-05,64.35,0.54,119.16666666666664
2017-01-06,63.96,0.54,118.44444444444444
2017-01-09,63.24,0.54,117.1111111111111
2017-01-10,62.38,0.54,115.51851851851852
2017-01-11,63.38,0.54,117.37037037037037
2017-01-12,62.42,0.54,115.5925925925926
2017-01-13,60.92,0.54,112.81481481481481
2017-01-17,61.9,0.54,114.62962962962962
2017-01-18,61.74,0.54,114.33333333333333
2017-01-19,61.96,0.54,114.74074074074073
2017-01-20,61.98,0.54,114.77777777777777
2017-01-23,61.42,0.54,113.74074074074073
2017-01-24,62.68,0.54,116.07407407407406
2017-01-25,63.6,0.54,117.77777777777777
2017-01-26,63.1,0.54,116.85185185185185
2017-01-27,63.09,0.54,116.83333333333333
2017-01-30,61.82,0.54,114.48148148148148
2017-01-31,63.08,0.54,116.81481481481481
2017-02-01,62.58,0.54,115.88888888888887
2017-02-02,62.41,0.54,115.57407407407406
2017-02-03,61.85,0.54,114.53703703703704
2017-02-06,61.68,0.54,114.22222222222221
2017-02-07,61.36,0.54,113.62962962962962
2017-02-08,61.16,0.54,113.25925925925925
2017-02-09,61.06,0.54,113.07407407407408
2017-02-10,61.15,0.54,113.24074074074073
2017-02-13,61.06,0.54,113.07407407407408
2017-02-14,61.5,0.54,113.88888888888889
2017-02-15,61.5,0.54,113.88888888888889
2017-02-16,61.2,0.54,113.33333333333333
2017-02-17,60.76,0.54,112.5185185185185
2017-02-21,60.55,0.54,112.12962962962962
2017-02-22,60.55,0.54,112.12962962962962
2017-02-23,59.97,0.54,111.05555555555554
2017-02-24,59.8,0.54,110.74074074074073
2017-02-27,60.25,0.54,111.57407407407406
2017-02-28,60.28,0.54,111.62962962962962
2017-03-01,61.83,0.54,114.49999999999999
2017-03-02,60.72,0.54,112.44444444444443
2017-03-03,59.89,0.54,110.9074074074074
2017-03-06,59.97,0.54,111.05555555555554
2017-03-07,59.41,0.54,110.0185185185185
2017-03-08,57.71,0.54,106.87037037037037
2017-03-09,57.4,0.54,106.29629629629629
2017-03-10,56.28,0.54,104.22222222222221
2017-03-13,56.68,0.54,104.96296296296296
2017-03-14,56.47,0.54,104.57407407407406
2017-03-15,57.71,0.54,106.87037037037037
2017-03-16,58.24,0.54,107.85185185185185
2017-03-17,58.93,0.54,109.12962962962962
2017-03-20,60.41,0.54,111.87037037037035
2017-03-21,60.23,0.54,111.53703703703702
2017-03-22,60.54,0.54,112.1111111111111
2017-03-23,59.16,0.54,109.55555555555554
2017-03-24,58.99,0.54,109.24074074074073
2017-03-27,58.07,0.54,107.53703703703702
2017-03-28,59.07,0.54,109.38888888888889
2017-03-29,60.02,0.54,111.14814814814815
2017-03-30,59.31,0.54,109.83333333333333
2017-03-31,59.82,0.54,110.77777777777777
2017-04-03,59.69,0.54,110.53703703703702
2017-04-04,60.15,0.54,111.38888888888889
2017-04-05,60.36,0.54,111.77777777777777
2017-04-06,60.94,0.54,112.85185185185183
2017-04-07,61.28,0.54,113.48148148148148
2017-04-10,61.71,0.54,114.27777777777777
2017-04-11,60.87,0.54,112.72222222222221
2017-04-12,60.34,0.54,111.74074074074073
2017-04-13,59.46,0.54,110.1111111111111
2017-04-17,59.62,0.54,110.40740740740739
2017-04-18,60.01,0.54,111.12962962962962
2017-04-19,59.47,0.54,110.12962962962962
2017-04-20,59.5,0.54,110.18518518518518
2017-04-21,57.68,0.54,106.81481481481481
2017-04-24,58.65,0.54,108.6111111111111
2017-04-25,59.29,0.54,109.79629629629629
2017-04-26,59.46,0.54,110.1111111111111
2017-04-27,59.65,0.54,110.46296296296295
2017-04-28,59.37,0.54,109.94444444444443
2017-05-01,59.71,0.54,110.57407407407406
2017-05-02,59.57,0.54,110.31481481481481
2017-05-03,59.05,0.54,109.35185185185183
2017-05-04,57.41,0.54,106.3148148148148
2017-05-05,59.33,0.54,109.87037037037037
2017-05-08,59.48,0.54,110.14814814814814
2017-05-09,58.6,0.54,108.51851851851852
2017-05-10,60.07,0.54,111.24074074074073
2017-05-11,59.33,0.54,109.87037037037037
2017-05-12,58.26,0.54,107.88888888888887
2017-05-15,58.01,0.54,107.42592592592591
2017-05-16,57.5,0.54,106.48148148148148
2017-05-17,57.43,0.54,106.35185185185185
2017-05-18,57.13,0.54,105.79629629629629
2017-05-19,58.22,0.54,107.81481481481481
2017-05-22,58.0,0.54,107.4074074074074
2017-05-23,57.67,0.54,106.79629629629629
2017-05-24,56.93,0.54,105.42592592592592
2017-05-25,54.84,0.54,101.55555555555556
2017-05-26,55.45,0.54,102.68518518518519
2017-05-30,55.07,0.54,101.98148148148148
2017-05-31,55.15,0.54,102.12962962962962
2017-06-01,55.53,0.54,102.83333333333333
2017-06-02,54.95,0.54,101.75925925925925
2017-06-05,54.73,0.54,101.35185185185183
2017-06-06,55.6,0.54,102.96296296296296
2017-06-07,54.28,0.54,100.51851851851852
2017-06-08,54.34,0.54,100.62962962962963
2017-06-09,55.53,0.54,102.83333333333333
2017-06-12,56.16,0.54,103.99999999999999
2017-06-13,57.07,0.54,105.68518518518518
2017-06-14,56.11,0.54,103.9074074074074
2017-06-15,56.32,0.54,104.29629629629629
2017-06-16,57.29,0.54,106.09259259259258
2017-06-19,56.55,0.54,104.72222222222221
2017-06-20,55.47,0.54,102.72222222222221
2017-06-21,54.85,0.54,101.57407407407408
2017-06-22,54.52,0.54,100.96296296296296
2017-06-23,53.99,0.54,99.98148148148148
2017-06-26,53.7,0.54,99.44444444444444
2017-06-27,53.37,0.54,98.83333333333333
2017-06-28,53.5,0.54,99.07407407407406
2017-06-29,53.52,0.54,99.11111111111111
2017-06-30,54.51,0.54,100.94444444444443
2017-07-03,57.68,0.54,106.81481481481481
2017-07-05,37.25,0.54,68.98148148148148
2017-07-06,37.01,0.54,68.53703703703702
2017-07-07,37.91,0.54,70.2037037037037
2017-07-10,37.23,0.54,68.94444444444443
2017-07-11,37.35,0.54,69.16666666666667
2017-07-12,37.37,0.54,69.2037037037037
2017-07-13,36.84,0.54,68.22222222222223
2017-07-14,37.35,0.54,69.16666666666667
2017-07-17,37.64,0.54,69.7037037037037
2017-07-18,36.75,0.54,68.05555555555556
2017-07-19,36.54,0.54,67.66666666666666
2017-07-20,34.97,0.54,64.75925925925925
2017-07-21,34.12,0.54,63.185185185185176
2017-07-24,34.36,0.54,63.629629629629626
2017-07-25,35.25,0.54,65.27777777777777
2017-07-26,36.05,0.54,66.75925925925925
