date,NTAP,NTAP_EPS,PE Ratio
2000-02-23,89.41,,
2000-02-24,100.0,,
2000-02-25,96.47,,
2000-02-28,92.0,,
2000-02-29,94.38,,
2000-03-01,95.03,,
2000-03-02,94.63,,
2000-03-03,99.97,,
2000-03-06,106.03,,
2000-03-07,106.31,,
2000-03-08,109.16,,
2000-03-09,120.19,,
2000-03-10,118.44,,
2000-03-13,114.06,,
2000-03-14,98.53,,
2000-03-15,86.53,,
2000-03-16,91.28,,
2000-03-17,100.38,,
2000-03-20,91.53,,
2000-03-21,92.45,,
2000-03-22,103.06,,
2000-03-23,105.38,,
2000-03-24,100.0,,
2000-03-27,97.25,,
2000-03-28,95.56,,
2000-03-29,91.81,,
2000-03-30,79.13,,
2000-03-31,82.75,,
2000-04-03,67.88,,
2000-04-04,67.0,,
2000-04-05,69.56,,
2000-04-06,73.0,,
2000-04-07,79.94,,
2000-04-10,67.63,,
2000-04-11,63.63,,
2000-04-12,56.69,,
2000-04-13,56.94,,
2000-04-14,50.38,,
2000-04-17,51.94,,
2000-04-18,60.25,,
2000-04-19,60.56,,
2000-04-20,56.88,,
2000-04-24,50.63,,
2000-04-25,68.75,,
2000-04-26,61.13,,
2000-04-27,67.56,,
2000-04-28,73.94,,
2000-05-01,71.0,,
2000-05-02,65.25,,
2000-05-03,66.75,,
2000-05-04,67.88,,
2000-05-05,69.88,,
2000-05-08,63.19,,
2000-05-09,63.44,,
2000-05-10,58.0,,
2000-05-11,57.94,,
2000-05-12,58.19,,
2000-05-15,66.13,,
2000-05-16,72.75,,
2000-05-17,68.75,,
2000-05-18,69.0,,
2000-05-19,65.13,,
2000-05-22,65.06,,
2000-05-23,58.0,,
2000-05-24,65.06,,
2000-05-25,61.38,,
2000-05-26,58.31,,
2000-05-30,66.81,,
2000-05-31,64.56,,
2000-06-01,69.69,,
2000-06-02,74.44,,
2000-06-05,76.61,,
2000-06-06,73.88,,
2000-06-07,78.13,,
2000-06-08,85.31,,
2000-06-09,85.13,,
2000-06-12,78.19,,
2000-06-13,86.06,,
2000-06-14,75.63,,
2000-06-15,79.19,,
2000-06-16,79.94,,
2000-06-19,85.94,,
2000-06-20,86.69,,
2000-06-21,87.56,,
2000-06-22,84.0,,
2000-06-23,76.94,,
2000-06-26,82.06,,
2000-06-27,82.81,,
2000-06-28,82.56,,
2000-06-29,77.81,,
2000-06-30,80.5,,
2000-07-03,82.81,,
2000-07-05,78.06,,
2000-07-06,78.06,,
2000-07-07,81.56,,
2000-07-10,81.25,,
2000-07-11,83.5,,
2000-07-12,90.0,,
2000-07-13,94.56,,
2000-07-14,96.13,,
2000-07-17,102.0,,
2000-07-18,99.94,,
2000-07-19,100.44,,
2000-07-20,112.56,,
2000-07-21,109.38,,
2000-07-24,102.81,,
2000-07-25,106.19,,
2000-07-26,101.94,,
2000-07-27,95.25,,
2000-07-28,85.0,,
2000-07-31,86.19,,
2000-08-01,82.63,,
2000-08-02,76.94,,
2000-08-03,78.44,,
2000-08-04,84.56,,
2000-08-07,89.75,,
2000-08-08,91.69,,
2000-08-09,90.56,,
2000-08-10,85.69,,
2000-08-11,88.69,,
2000-08-14,90.75,,
2000-08-15,84.94,,
2000-08-16,88.31,,
2000-08-17,94.5,,
2000-08-18,93.94,,
2000-08-21,95.38,,
2000-08-22,94.38,,
2000-08-23,100.0,,
2000-08-24,101.69,,
2000-08-25,100.81,,
2000-08-28,103.88,,
2000-08-29,109.25,,
2000-08-30,111.44,,
2000-08-31,117.0,,
2000-09-01,115.5,,
2000-09-05,112.94,,
2000-09-06,101.63,,
2000-09-07,115.75,,
2000-09-08,113.56,,
2000-09-11,110.56,,
2000-09-12,109.19,,
2000-09-13,112.0,,
2000-09-14,115.69,,
2000-09-15,118.06,,
2000-09-18,125.38,,
2000-09-19,129.88,,
2000-09-20,141.13,,
2000-09-21,136.5,,
2000-09-22,147.38,,
2000-09-25,130.44,,
2000-09-26,127.94,,
2000-09-27,128.13,,
2000-09-28,135.86,,
2000-09-29,127.38,,
2000-10-02,122.19,,
2000-10-03,120.31,,
2000-10-04,118.8,,
2000-10-05,118.94,,
2000-10-06,118.06,,
2000-10-09,120.0,,
2000-10-10,116.13,,
2000-10-11,121.69,,
2000-10-12,113.81,,
2000-10-13,121.44,,
2000-10-16,133.56,,
2000-10-17,136.0,,
2000-10-18,133.5,,
2000-10-19,145.38,,
2000-10-20,148.63,,
2000-10-23,140.38,,
2000-10-24,133.69,,
2000-10-25,122.25,,
2000-10-26,116.81,,
2000-10-27,123.0,,
2000-10-30,106.19,,
2000-10-31,119.0,,
2000-11-01,109.81,,
2000-11-02,105.88,,
2000-11-03,108.38,,
2000-11-06,110.63,,
2000-11-07,121.0,,
2000-11-08,107.06,,
2000-11-09,97.19,,
2000-11-10,90.25,,
2000-11-13,84.5,,
2000-11-14,96.25,,
2000-11-15,76.13,,
2000-11-16,72.81,,
2000-11-17,64.56,,
2000-11-20,67.25,,
2000-11-21,61.0,,
2000-11-22,58.5,,
2000-11-24,62.88,,
2000-11-27,54.44,,
2000-11-28,52.22,,
2000-11-29,50.0,,
2000-11-30,49.38,,
2000-12-01,53.94,,
2000-12-04,57.88,,
2000-12-05,81.56,,
2000-12-06,76.38,,
2000-12-07,75.38,,
2000-12-08,87.19,,
2000-12-11,84.38,,
2000-12-12,82.69,,
2000-12-13,72.75,,
2000-12-14,69.13,,
2000-12-15,65.19,,
2000-12-18,65.69,,
2000-12-19,60.13,,
2000-12-20,53.75,,
2000-12-21,54.63,,
2000-12-22,68.88,,
2000-12-26,68.0,,
2000-12-27,70.75,,
2000-12-28,72.5,,
2000-12-29,64.19,,
2001-01-02,51.44,,
2001-01-03,64.0,,
2001-01-04,66.38,,
2001-01-05,54.63,,
2001-01-08,55.94,,
2001-01-09,51.25,,
2001-01-10,56.44,,
2001-01-11,60.44,,
2001-01-12,58.13,,
2001-01-16,58.13,,
2001-01-17,63.13,,
2001-01-18,67.31,,
2001-01-19,67.31,,
2001-01-22,66.88,,
2001-01-23,73.56,,
2001-01-24,61.38,,
2001-01-25,56.5,,
2001-01-26,56.5,,
2001-01-29,59.94,,
2001-01-30,58.13,,
2001-01-31,53.63,,
2001-02-01,46.56,,
2001-02-02,46.75,,
2001-02-05,43.31,,
2001-02-06,44.88,,
2001-02-07,38.63,,
2001-02-08,35.19,,
2001-02-09,38.0,,
2001-02-12,39.13,,
2001-02-13,39.69,,
2001-02-14,42.13,,
2001-02-15,45.0,,
2001-02-16,40.38,,
2001-02-20,33.63,,
2001-02-21,34.31,,
2001-02-22,33.81,,
2001-02-23,33.94,,
2001-02-26,33.0,,
2001-02-27,32.0,,
2001-02-28,29.75,,
2001-03-01,30.88,,
2001-03-02,27.25,,
2001-03-05,28.5,,
2001-03-06,29.31,,
2001-03-07,28.13,,
2001-03-08,25.0,,
2001-03-09,21.13,,
2001-03-12,20.19,,
2001-03-13,22.81,,
2001-03-14,21.19,,
2001-03-15,18.75,,
2001-03-16,18.94,,
2001-03-19,20.44,,
2001-03-20,18.63,,
2001-03-21,19.25,,
2001-03-22,22.48,,
2001-03-23,21.13,,
2001-03-26,19.88,,
2001-03-27,20.81,,
2001-03-28,18.56,,
2001-03-29,16.31,,
2001-03-30,16.81,,
2001-04-02,15.25,,
2001-04-03,12.56,,
2001-04-04,11.81,,
2001-04-05,13.5,,
2001-04-06,13.44,,
2001-04-09,13.35,,
2001-04-10,15.68,,
2001-04-11,16.56,,
2001-04-12,16.68,,
2001-04-16,15.28,,
2001-04-17,15.87,,
2001-04-18,19.44,,
2001-04-19,22.3,,
2001-04-20,23.55,,
2001-04-23,21.95,,
2001-04-24,19.93,,
2001-04-25,21.5,,
2001-04-26,20.16,,
2001-04-27,21.86,,
2001-04-30,22.75,,
2001-05-01,24.55,,
2001-05-02,28.21,,
2001-05-03,25.86,,
2001-05-04,25.17,,
2001-05-07,26.28,,
2001-05-08,26.9,,
2001-05-09,25.49,,
2001-05-10,24.01,,
2001-05-11,24.25,,
2001-05-14,22.33,,
2001-05-15,22.53,,
2001-05-16,24.68,,
2001-05-17,23.1,,
2001-05-18,22.94,,
2001-05-21,26.65,,
2001-05-22,28.18,,
2001-05-23,25.93,,
2001-05-24,27.09,,
2001-05-25,25.72,,
2001-05-29,22.54,,
2001-05-30,19.01,,
2001-05-31,18.6,,
2001-06-01,18.83,,
2001-06-04,17.84,,
2001-06-05,18.82,,
2001-06-06,18.92,,
2001-06-07,20.23,,
2001-06-08,18.71,,
2001-06-11,17.84,,
2001-06-12,17.75,,
2001-06-13,16.73,,
2001-06-14,15.07,,
2001-06-15,14.74,,
2001-06-18,13.53,,
2001-06-19,13.29,,
2001-06-20,12.0,,
2001-06-21,11.08,,
2001-06-22,11.33,,
2001-06-25,11.68,,
2001-06-26,12.38,,
2001-06-27,12.64,,
2001-06-28,13.15,,
2001-06-29,13.7,,
2001-07-02,13.34,,
2001-07-03,13.16,,
2001-07-05,12.67,,
2001-07-06,11.78,,
2001-07-09,11.63,,
2001-07-10,10.36,,
2001-07-11,10.94,,
2001-07-12,11.5,,
2001-07-13,11.67,,
2001-07-16,11.08,,
2001-07-17,11.4,,
2001-07-18,10.26,,
2001-07-19,10.62,,
2001-07-20,10.48,,
2001-07-23,9.88,,
2001-07-24,10.05,,
2001-07-25,10.03,,
2001-07-26,10.77,,
2001-07-27,11.27,,
2001-07-30,11.48,,
2001-07-31,12.48,,
2001-08-01,15.21,,
2001-08-02,15.27,,
2001-08-03,14.5,,
2001-08-06,14.54,,
2001-08-07,14.15,,
2001-08-08,13.88,,
2001-08-09,14.12,,
2001-08-10,13.91,,
2001-08-13,13.99,,
2001-08-14,12.76,,
2001-08-15,13.12,,
2001-08-16,12.58,,
2001-08-17,12.05,,
2001-08-20,12.3,,
2001-08-21,12.38,,
2001-08-22,12.1,,
2001-08-23,12.22,,
2001-08-24,13.98,,
2001-08-27,13.75,,
2001-08-28,13.25,,
2001-08-29,13.77,,
2001-08-30,13.07,,
2001-08-31,12.96,,
2001-09-04,12.22,,
2001-09-05,11.72,,
2001-09-06,11.14,,
2001-09-07,11.01,,
2001-09-10,10.62,,
2001-09-17,9.97,,
2001-09-18,9.55,,
2001-09-19,9.29,,
2001-09-20,9.13,,
2001-09-21,8.02,,
2001-09-24,8.31,,
2001-09-25,9.08,,
2001-09-26,7.91,,
2001-09-27,6.68,,
2001-09-28,6.8,,
2001-10-01,6.54,,
2001-10-02,6.85,,
2001-10-03,8.3,,
2001-10-04,8.51,,
2001-10-05,9.75,,
2001-10-08,9.42,,
2001-10-09,9.41,,
2001-10-10,9.24,,
2001-10-11,10.9,,
2001-10-12,11.66,,
2001-10-15,11.61,,
2001-10-16,11.7,,
2001-10-17,10.05,,
2001-10-18,10.51,,
2001-10-19,10.25,,
2001-10-22,11.26,,
2001-10-23,11.49,,
2001-10-24,12.78,,
2001-10-25,13.79,,
2001-10-26,13.16,,
2001-10-29,11.78,,
2001-10-30,12.18,,
2001-10-31,13.3,,
2001-11-01,15.72,,
2001-11-02,14.99,,
2001-11-05,17.0,,
2001-11-06,16.94,,
2001-11-07,16.57,,
2001-11-08,15.92,,
2001-11-09,16.51,,
2001-11-12,17.48,,
2001-11-13,18.19,,
2001-11-14,15.29,,
2001-11-15,15.92,,
2001-11-16,15.95,,
2001-11-19,16.22,,
2001-11-20,15.29,,
2001-11-21,15.32,,
2001-11-23,16.04,,
2001-11-26,16.16,,
2001-11-27,16.01,,
2001-11-28,14.67,,
2001-11-29,15.5,,
2001-11-30,15.43,,
2001-12-03,15.92,,
2001-12-04,16.84,,
2001-12-05,19.25,,
2001-12-06,19.59,,
2001-12-07,19.03,,
2001-12-10,19.95,,
2001-12-11,21.37,,
2001-12-12,23.59,,
2001-12-13,21.59,,
2001-12-14,21.04,,
2001-12-17,21.75,,
2001-12-18,24.06,,
2001-12-19,23.58,,
2001-12-20,21.4,,
2001-12-21,22.6,,
2001-12-24,22.36,,
2001-12-26,22.15,,
2001-12-27,22.47,,
2001-12-28,22.95,,
2001-12-31,21.87,,
2002-01-02,23.78,,
2002-01-03,26.89,,
2002-01-04,26.73,,
2002-01-07,23.44,,
2002-01-08,24.73,,
2002-01-09,22.44,,
2002-01-10,23.0,,
2002-01-11,22.55,,
2002-01-14,20.13,,
2002-01-15,20.49,,
2002-01-16,18.19,,
2002-01-17,19.7,,
2002-01-18,18.34,,
2002-01-22,16.98,,
2002-01-23,18.24,,
2002-01-24,19.34,,
2002-01-25,19.2,,
2002-01-28,19.38,,
2002-01-29,18.86,,
2002-01-30,19.07,,
2002-01-31,17.95,,
2002-02-01,17.9,,
2002-02-04,16.07,,
2002-02-05,15.97,,
2002-02-06,16.61,,
2002-02-07,15.32,,
2002-02-08,15.8,,
2002-02-11,17.31,,
2002-02-12,16.45,,
2002-02-13,19.34,,
2002-02-14,18.77,,
2002-02-15,18.84,,
2002-02-19,17.29,,
2002-02-20,18.05,,
2002-02-21,16.25,,
2002-02-22,16.7,,
2002-02-25,17.76,,
2002-02-26,17.99,,
2002-02-27,16.87,,
2002-02-28,15.99,,
2002-03-01,18.63,,
2002-03-04,20.52,,
2002-03-05,21.74,,
2002-03-06,19.99,,
2002-03-07,20.13,,
2002-03-08,21.27,,
2002-03-11,21.74,,
2002-03-12,21.15,,
2002-03-13,21.4,,
2002-03-14,21.46,,
2002-03-15,20.18,,
2002-03-18,19.81,,
2002-03-19,19.78,,
2002-03-20,19.94,,
2002-03-21,20.76,,
2002-03-22,20.38,,
2002-03-25,19.44,,
2002-03-26,19.08,,
2002-03-27,20.15,,
2002-03-28,20.38,,
2002-04-01,21.01,,
2002-04-02,20.15,,
2002-04-03,19.37,,
2002-04-04,19.69,,
2002-04-05,18.35,,
2002-04-08,18.15,,
2002-04-09,16.78,,
2002-04-10,16.41,,
2002-04-11,16.09,,
2002-04-12,16.98,,
2002-04-15,17.43,,
2002-04-16,18.45,,
2002-04-17,17.77,,
2002-04-18,18.15,,
2002-04-19,17.58,,
2002-04-22,17.12,,
2002-04-23,17.01,,
2002-04-24,16.24,,
2002-04-25,16.99,,
2002-04-26,16.25,,
2002-04-29,16.23,,
2002-04-30,17.45,,
2002-05-01,16.7,,
2002-05-02,15.62,,
2002-05-03,14.63,,
2002-05-06,14.28,,
2002-05-07,13.53,,
2002-05-08,16.91,,
2002-05-09,16.37,,
2002-05-10,15.43,,
2002-05-13,17.33,,
2002-05-14,18.04,,
2002-05-15,15.05,,
2002-05-16,15.11,,
2002-05-17,15.17,,
2002-05-20,14.69,,
2002-05-21,13.99,,
2002-05-22,14.06,,
2002-05-23,14.1,,
2002-05-24,13.61,,
2002-05-28,13.55,,
2002-05-29,12.84,,
2002-05-30,13.41,,
2002-05-31,13.01,,
2002-06-03,12.25,,
2002-06-04,13.11,,
2002-06-05,13.31,,
2002-06-06,13.08,,
2002-06-07,13.09,,
2002-06-10,13.36,,
2002-06-11,13.13,,
2002-06-12,13.26,,
2002-06-13,12.94,,
2002-06-14,13.19,,
2002-06-17,13.88,,
2002-06-18,13.9,,
2002-06-19,13.06,,
2002-06-20,12.57,,
2002-06-21,12.19,,
2002-06-24,12.6,,
2002-06-25,11.49,,
2002-06-26,11.69,,
2002-06-27,12.0,,
2002-06-28,12.44,,
2002-07-01,11.63,,
2002-07-02,10.74,,
2002-07-03,11.56,,
2002-07-05,12.58,,
2002-07-08,11.48,,
2002-07-09,10.69,,
2002-07-10,9.93,,
2002-07-11,10.0,,
2002-07-12,10.6,,
2002-07-15,11.47,,
2002-07-16,11.41,,
2002-07-17,11.13,,
2002-07-18,10.52,,
2002-07-19,10.33,,
2002-07-22,10.13,,
2002-07-23,9.36,,
2002-07-24,10.25,,
2002-07-25,9.25,,
2002-07-26,9.39,,
2002-07-29,9.14,,
2002-07-30,8.79,,
2002-07-31,8.46,,
2002-08-01,7.99,,
2002-08-02,8.1,,
2002-08-05,7.21,,
2002-08-06,7.97,,
2002-08-07,7.84,,
2002-08-08,8.06,,
2002-08-09,7.41,,
2002-08-12,7.45,,
2002-08-13,7.05,,
2002-08-14,9.0,,
2002-08-15,9.47,,
2002-08-16,9.17,,
2002-08-19,9.58,,
2002-08-20,9.68,,
2002-08-21,10.46,,
2002-08-22,10.32,,
2002-08-23,10.11,,
2002-08-26,10.64,,
2002-08-27,10.02,,
2002-08-28,9.25,,
2002-08-29,9.8,0.05,196.0
2002-08-30,9.54,0.05,190.79999999999998
2002-09-03,9.19,0.05,183.79999999999998
2002-09-04,9.28,0.05,185.59999999999997
2002-09-05,8.91,0.05,178.2
2002-09-06,9.18,0.05,183.6
2002-09-09,9.1,0.05,181.99999999999997
2002-09-10,9.3,0.05,186.0
2002-09-11,9.26,0.05,185.2
2002-09-12,9.09,0.05,181.79999999999998
2002-09-13,9.24,0.05,184.79999999999998
2002-09-16,9.15,0.05,183.0
2002-09-17,8.7,0.05,173.99999999999997
2002-09-18,8.5,0.05,170.0
2002-09-19,8.31,0.05,166.2
2002-09-20,8.29,0.05,165.79999999999998
2002-09-23,7.83,0.05,156.6
2002-09-24,7.77,0.05,155.39999999999998
2002-09-25,8.31,0.05,166.2
2002-09-26,7.96,0.05,159.2
2002-09-27,7.86,0.05,157.2
2002-09-30,7.33,0.05,146.6
2002-10-01,8.05,0.05,161.0
2002-10-02,7.03,0.05,140.6
2002-10-03,6.65,0.05,133.0
2002-10-04,6.27,0.05,125.39999999999999
2002-10-07,5.93,0.05,118.6
2002-10-08,5.63,0.05,112.6
2002-10-09,5.95,0.05,119.0
2002-10-10,6.81,0.05,136.2
2002-10-11,6.87,0.05,137.4
2002-10-14,6.97,0.05,139.39999999999998
2002-10-15,7.55,0.05,151.0
2002-10-16,6.8,0.05,136.0
2002-10-17,7.83,0.05,156.6
2002-10-18,8.08,0.05,161.6
2002-10-21,9.15,0.05,183.0
2002-10-22,8.84,0.05,176.79999999999998
2002-10-23,9.16,0.05,183.2
2002-10-24,9.23,0.05,184.6
2002-10-25,9.73,0.05,194.6
2002-10-28,10.05,0.05,201.0
2002-10-29,8.92,0.05,178.39999999999998
2002-10-30,9.17,0.05,183.39999999999998
2002-10-31,8.97,0.05,179.4
2002-11-01,9.99,0.05,199.79999999999998
2002-11-04,10.51,0.05,210.2
2002-11-05,10.69,0.05,213.79999999999998
2002-11-06,11.74,0.05,234.79999999999998
2002-11-07,10.47,0.05,209.4
2002-11-08,9.72,0.05,194.4
2002-11-11,9.23,0.05,184.6
2002-11-12,9.77,0.05,195.39999999999998
2002-11-13,10.61,0.05,212.2
2002-11-14,10.99,0.05,219.79999999999998
2002-11-15,11.07,0.05,221.4
2002-11-18,11.08,0.05,221.6
2002-11-19,10.94,0.05,218.79999999999998
2002-11-20,11.93,0.05,238.6
2002-11-21,13.91,0.05,278.2
2002-11-22,14.35,0.05,287.0
2002-11-25,14.03,0.05,280.59999999999997
2002-11-26,12.98,0.05,259.59999999999997
2002-11-27,13.69,0.05,273.79999999999995
2002-11-29,13.87,0.05,277.4
2002-12-02,14.21,0.05,284.2
2002-12-03,13.31,0.05,266.2
2002-12-04,12.77,0.05,255.39999999999998
2002-12-05,12.35,0.05,246.99999999999997
2002-12-06,11.94,0.05,238.79999999999998
2002-12-09,11.5,0.1,115.0
2002-12-10,11.95,0.1,119.49999999999999
2002-12-11,12.11,0.1,121.1
2002-12-12,11.71,0.1,117.10000000000001
2002-12-13,11.57,0.1,115.7
2002-12-16,12.25,0.1,122.5
2002-12-17,12.26,0.1,122.6
2002-12-18,11.1,0.1,110.99999999999999
2002-12-19,10.9,0.1,109.0
2002-12-20,10.75,0.1,107.5
2002-12-23,11.03,0.1,110.29999999999998
2002-12-24,10.91,0.1,109.1
2002-12-26,11.21,0.1,112.10000000000001
2002-12-27,10.82,0.1,108.2
2002-12-30,9.75,0.1,97.5
2002-12-31,10.0,0.1,100.0
2003-01-02,10.7,0.1,106.99999999999999
2003-01-03,10.71,0.1,107.10000000000001
2003-01-06,11.63,0.1,116.3
2003-01-07,12.05,0.1,120.5
2003-01-08,11.73,0.1,117.3
2003-01-09,13.03,0.1,130.29999999999998
2003-01-10,13.1,0.1,131.0
2003-01-13,12.56,0.1,125.6
2003-01-14,12.99,0.1,129.9
2003-01-15,12.69,0.1,126.89999999999999
2003-01-16,11.98,0.1,119.8
2003-01-17,11.28,0.1,112.79999999999998
2003-01-21,11.32,0.1,113.2
2003-01-22,11.39,0.1,113.9
2003-01-23,12.18,0.1,121.8
2003-01-24,11.18,0.1,111.8
2003-01-27,11.2,0.1,111.99999999999999
2003-01-28,11.87,0.1,118.69999999999999
2003-01-29,11.96,0.1,119.60000000000001
2003-01-30,11.2,0.1,111.99999999999999
2003-01-31,10.81,0.1,108.1
2003-02-03,10.89,0.1,108.9
2003-02-04,10.82,0.1,108.2
2003-02-05,10.66,0.1,106.6
2003-02-06,10.55,0.1,105.5
2003-02-07,10.27,0.1,102.69999999999999
2003-02-10,10.53,0.1,105.29999999999998
2003-02-11,10.77,0.1,107.69999999999999
2003-02-12,10.56,0.1,105.6
2003-02-13,10.41,0.1,104.1
2003-02-14,10.73,0.1,107.3
2003-02-18,11.24,0.1,112.39999999999999
2003-02-19,11.11,0.1,111.1
2003-02-20,11.14,0.1,111.4
2003-02-21,11.3,0.1,113.0
2003-02-24,10.94,0.1,109.39999999999999
2003-02-25,10.65,0.1,106.5
2003-02-26,10.25,0.15,68.33333333333334
2003-02-27,10.55,0.15,70.33333333333334
2003-02-28,10.62,0.15,70.8
2003-03-03,10.24,0.15,68.26666666666667
2003-03-04,10.03,0.15,66.86666666666666
2003-03-05,9.85,0.15,65.66666666666667
2003-03-06,9.85,0.15,65.66666666666667
2003-03-07,9.86,0.15,65.73333333333333
2003-03-10,9.58,0.15,63.86666666666667
2003-03-11,9.42,0.15,62.800000000000004
2003-03-12,9.4,0.15,62.66666666666667
2003-03-13,10.21,0.15,68.06666666666668
2003-03-14,10.07,0.15,67.13333333333334
2003-03-17,11.45,0.15,76.33333333333333
2003-03-18,11.96,0.15,79.73333333333335
2003-03-19,11.5,0.15,76.66666666666667
2003-03-20,12.2,0.15,81.33333333333333
2003-03-21,12.4,0.15,82.66666666666667
2003-03-24,11.83,0.15,78.86666666666667
2003-03-25,12.01,0.15,80.06666666666666
2003-03-26,12.19,0.15,81.26666666666667
2003-03-27,11.98,0.15,79.86666666666667
2003-03-28,11.85,0.15,79.0
2003-03-31,11.19,0.15,74.6
2003-04-01,11.27,0.15,75.13333333333334
2003-04-02,12.5,0.15,83.33333333333334
2003-04-03,12.76,0.15,85.06666666666666
2003-04-04,12.65,0.15,84.33333333333334
2003-04-07,13.06,0.15,87.06666666666668
2003-04-08,13.09,0.15,87.26666666666667
2003-04-09,12.43,0.15,82.86666666666667
2003-04-10,12.71,0.15,84.73333333333335
2003-04-11,12.75,0.15,85.0
2003-04-14,13.03,0.15,86.86666666666666
2003-04-15,13.18,0.15,87.86666666666667
2003-04-16,13.41,0.15,89.4
2003-04-17,14.11,0.15,94.06666666666666
2003-04-21,14.24,0.15,94.93333333333334
2003-04-22,14.72,0.15,98.13333333333334
2003-04-23,14.88,0.15,99.2
2003-04-24,14.69,0.15,97.93333333333334
2003-04-25,13.71,0.15,91.4
2003-04-28,14.1,0.15,94.0
2003-04-29,14.45,0.15,96.33333333333333
2003-04-30,13.26,0.15,88.4
2003-05-01,13.63,0.15,90.86666666666667
2003-05-02,14.07,0.15,93.80000000000001
2003-05-05,14.6,0.15,97.33333333333333
2003-05-06,14.92,0.15,99.46666666666667
2003-05-07,15.18,0.15,101.2
2003-05-08,15.28,0.15,101.86666666666666
2003-05-09,15.71,0.15,104.73333333333335
2003-05-12,16.38,0.15,109.2
2003-05-13,16.73,0.15,111.53333333333335
2003-05-14,15.49,0.15,103.26666666666667
2003-05-15,15.79,0.15,105.26666666666667
2003-05-16,15.79,0.15,105.26666666666667
2003-05-19,14.96,0.15,99.73333333333335
2003-05-20,14.74,0.15,98.26666666666667
2003-05-21,14.55,0.15,97.00000000000001
2003-05-22,15.12,0.15,100.8
2003-05-23,15.21,0.15,101.4
2003-05-27,16.02,0.15,106.8
2003-05-28,15.93,0.15,106.2
2003-05-29,16.77,0.15,111.8
2003-05-30,17.03,0.15,113.53333333333335
2003-06-02,16.7,0.15,111.33333333333333
2003-06-03,17.08,0.15,113.86666666666666
2003-06-04,17.46,0.15,116.4
2003-06-05,17.72,0.15,118.13333333333333
2003-06-06,17.42,0.15,116.13333333333335
2003-06-09,17.15,0.15,114.33333333333333
2003-06-10,17.03,0.15,113.53333333333335
2003-06-11,17.39,0.15,115.93333333333334
2003-06-12,16.91,0.15,112.73333333333333
2003-06-13,16.4,0.15,109.33333333333333
2003-06-16,16.66,0.15,111.06666666666668
2003-06-17,16.61,0.15,110.73333333333333
2003-06-18,16.83,0.15,112.19999999999999
2003-06-19,16.27,0.15,108.46666666666667
2003-06-20,16.23,0.15,108.2
2003-06-23,15.96,0.15,106.4
2003-06-24,15.74,0.15,104.93333333333334
2003-06-25,15.75,0.23,68.47826086956522
2003-06-26,16.46,0.23,71.56521739130434
2003-06-27,16.04,0.23,69.7391304347826
2003-06-30,16.08,0.23,69.91304347826086
2003-07-01,16.67,0.23,72.47826086956522
2003-07-02,17.85,0.23,77.60869565217392
2003-07-03,17.25,0.23,75.0
2003-07-07,18.2,0.23,79.13043478260869
2003-07-08,18.69,0.23,81.26086956521739
2003-07-09,19.56,0.23,85.04347826086956
2003-07-10,18.76,0.23,81.56521739130434
2003-07-11,18.74,0.23,81.4782608695652
2003-07-14,19.17,0.23,83.34782608695653
2003-07-15,18.72,0.23,81.39130434782608
2003-07-16,18.4,0.23,79.99999999999999
2003-07-17,17.54,0.23,76.26086956521739
2003-07-18,17.72,0.23,77.04347826086956
2003-07-21,17.43,0.23,75.78260869565217
2003-07-22,17.77,0.23,77.26086956521739
2003-07-23,18.04,0.23,78.43478260869564
2003-07-24,17.79,0.23,77.34782608695652
2003-07-25,18.12,0.23,78.78260869565217
2003-07-28,18.13,0.23,78.82608695652173
2003-07-29,17.7,0.23,76.95652173913042
2003-07-30,17.23,0.23,74.91304347826087
2003-07-31,15.98,0.23,69.47826086956522
2003-08-01,16.23,0.23,70.56521739130434
2003-08-04,16.38,0.23,71.21739130434781
2003-08-05,15.78,0.23,68.6086956521739
2003-08-06,15.24,0.23,66.26086956521739
2003-08-07,14.88,0.23,64.69565217391305
2003-08-08,15.15,0.23,65.8695652173913
2003-08-11,15.72,0.23,68.34782608695652
2003-08-12,16.97,0.23,73.78260869565217
2003-08-13,17.09,0.23,74.30434782608695
2003-08-14,16.84,0.23,73.21739130434783
2003-08-15,16.9,0.23,73.4782608695652
2003-08-18,17.87,0.23,77.69565217391305
2003-08-19,18.05,0.23,78.47826086956522
2003-08-20,20.88,0.23,90.78260869565217
2003-08-21,22.49,0.23,97.78260869565216
2003-08-22,21.81,0.23,94.82608695652173
2003-08-25,21.35,0.23,92.82608695652173
2003-08-26,21.56,0.23,93.7391304347826
2003-08-27,22.0,0.23,95.65217391304347
2003-08-28,22.39,0.23,97.34782608695652
2003-08-29,22.36,0.23,97.21739130434781
2003-09-02,22.62,0.23,98.34782608695652
2003-09-03,23.18,0.08,289.75
2003-09-04,23.51,0.08,293.875
2003-09-05,23.31,0.08,291.375
2003-09-08,23.55,0.08,294.375
2003-09-09,23.65,0.08,295.625
2003-09-10,22.53,0.08,281.625
2003-09-11,22.53,0.08,281.625
2003-09-12,22.17,0.08,277.125
2003-09-15,21.41,0.08,267.625
2003-09-16,22.39,0.08,279.875
2003-09-17,22.41,0.08,280.125
2003-09-18,22.84,0.08,285.5
2003-09-19,22.77,0.08,284.625
2003-09-22,21.94,0.08,274.25
2003-09-23,22.44,0.08,280.5
2003-09-24,21.09,0.08,263.625
2003-09-25,20.49,0.08,256.125
