date,D,D_EPS,PE Ratio
2012-01-17,50.8,0.75,67.73333333333333
2012-01-18,50.43,0.75,67.24
2012-01-19,50.3,0.75,67.06666666666666
2012-01-20,50.57,0.75,67.42666666666666
2012-01-23,50.48,0.75,67.30666666666666
2012-01-24,50.31,0.75,67.08
2012-01-25,51.11,0.75,68.14666666666666
2012-01-26,50.85,0.75,67.8
2012-01-27,49.56,0.75,66.08
2012-01-30,49.34,0.75,65.78666666666668
2012-01-31,50.04,0.75,66.72
2012-02-01,50.42,0.75,67.22666666666667
2012-02-02,50.51,0.75,67.34666666666666
2012-02-03,50.38,0.75,67.17333333333333
2012-02-06,50.27,0.75,67.02666666666667
2012-02-07,50.42,0.75,67.22666666666667
2012-02-08,50.2,0.75,66.93333333333334
2012-02-09,49.86,0.75,66.48
2012-02-10,49.91,0.75,66.54666666666667
2012-02-13,49.93,0.75,66.57333333333334
2012-02-14,50.23,0.75,66.97333333333333
2012-02-15,50.08,0.75,66.77333333333333
2012-02-16,50.42,0.75,67.22666666666667
2012-02-17,50.57,0.75,67.42666666666666
2012-02-21,50.14,0.75,66.85333333333334
2012-02-22,50.47,0.75,67.29333333333334
2012-02-23,50.94,0.75,67.92
2012-02-24,51.32,0.75,68.42666666666666
2012-02-27,51.41,0.75,68.54666666666667
2012-02-28,51.25,0.54,94.9074074074074
2012-02-29,50.47,0.54,93.46296296296295
2012-03-01,50.41,0.54,93.35185185185183
2012-03-02,50.52,0.54,93.55555555555556
2012-03-05,50.82,0.54,94.1111111111111
2012-03-06,50.52,0.54,93.55555555555556
2012-03-07,50.49,0.54,93.5
2012-03-08,50.6,0.54,93.7037037037037
2012-03-09,50.76,0.54,93.99999999999999
2012-03-12,51.33,0.54,95.05555555555554
2012-03-13,51.36,0.54,95.1111111111111
2012-03-14,50.55,0.54,93.6111111111111
2012-03-15,50.48,0.54,93.48148148148147
2012-03-16,50.32,0.54,93.18518518518518
2012-03-19,50.26,0.54,93.07407407407406
2012-03-20,50.64,0.54,93.77777777777777
2012-03-21,50.46,0.54,93.44444444444444
2012-03-22,50.42,0.54,93.37037037037037
2012-03-23,50.28,0.54,93.1111111111111
2012-03-26,50.71,0.54,93.9074074074074
2012-03-27,51.01,0.54,94.46296296296295
2012-03-28,50.69,0.54,93.87037037037037
2012-03-29,50.78,0.54,94.03703703703704
2012-03-30,51.21,0.54,94.83333333333333
2012-04-02,51.5,0.54,95.37037037037037
2012-04-03,51.54,0.54,95.44444444444444
2012-04-04,51.59,0.54,95.53703703703704
2012-04-05,51.38,0.54,95.14814814814815
2012-04-09,50.9,0.54,94.25925925925925
2012-04-10,50.2,0.54,92.96296296296296
2012-04-11,50.17,0.54,92.9074074074074
2012-04-12,50.3,0.54,93.14814814814814
2012-04-13,50.28,0.54,93.1111111111111
2012-04-16,50.74,0.54,93.96296296296296
2012-04-17,50.99,0.54,94.42592592592592
2012-04-18,50.62,0.54,93.74074074074073
2012-04-19,50.54,0.54,93.59259259259258
2012-04-20,51.02,0.54,94.48148148148148
2012-04-23,50.85,0.54,94.16666666666666
2012-04-24,50.81,0.54,94.0925925925926
2012-04-25,51.24,0.54,94.88888888888889
2012-04-26,51.89,0.87,59.64367816091954
2012-04-27,52.07,0.87,59.85057471264368
2012-04-30,52.19,0.87,59.98850574712643
2012-05-01,52.44,0.87,60.275862068965516
2012-05-02,52.11,0.87,59.89655172413793
2012-05-03,51.92,0.87,59.67816091954023
2012-05-04,51.99,0.87,59.758620689655174
2012-05-07,51.87,0.87,59.62068965517241
2012-05-08,51.96,0.87,59.724137931034484
2012-05-09,51.67,0.87,59.39080459770115
2012-05-10,52.11,0.87,59.89655172413793
2012-05-11,52.22,0.87,60.02298850574712
2012-05-14,52.27,0.87,60.08045977011495
2012-05-15,52.3,0.87,60.11494252873563
2012-05-16,52.51,0.87,60.35632183908046
2012-05-17,51.89,0.87,59.64367816091954
2012-05-18,52.29,0.87,60.10344827586207
2012-05-21,52.23,0.87,60.03448275862068
2012-05-22,52.47,0.87,60.310344827586206
2012-05-23,52.21,0.87,60.01149425287356
2012-05-24,52.5,0.87,60.3448275862069
2012-05-25,52.55,0.87,60.40229885057471
2012-05-29,52.5,0.87,60.3448275862069
2012-05-30,51.86,0.87,59.60919540229885
2012-05-31,52.06,0.87,59.839080459770116
2012-06-01,51.63,0.87,59.3448275862069
2012-06-04,51.53,0.87,59.229885057471265
2012-06-05,51.47,0.87,59.160919540229884
2012-06-06,52.25,0.87,60.05747126436782
2012-06-07,52.74,0.87,60.62068965517242
2012-06-08,53.23,0.87,61.183908045977006
2012-06-11,52.81,0.87,60.70114942528736
2012-06-12,52.83,0.87,60.724137931034484
2012-06-13,53.05,0.87,60.97701149425287
2012-06-14,53.72,0.87,61.747126436781606
2012-06-15,53.78,0.87,61.81609195402299
2012-06-18,54.29,0.87,62.40229885057471
2012-06-19,54.38,0.87,62.50574712643679
2012-06-20,54.17,0.87,62.264367816091955
2012-06-21,53.68,0.87,61.701149425287355
2012-06-22,53.61,0.87,61.62068965517241
2012-06-25,53.34,0.87,61.31034482758621
2012-06-26,53.37,0.87,61.3448275862069
2012-06-27,53.92,0.87,61.97701149425288
2012-06-28,53.77,0.87,61.804597701149426
2012-06-29,54.0,0.87,62.06896551724138
2012-07-02,54.39,0.87,62.51724137931035
2012-07-03,54.23,0.87,62.33333333333333
2012-07-05,53.78,0.87,61.81609195402299
2012-07-06,53.83,0.87,61.8735632183908
2012-07-09,53.77,0.87,61.804597701149426
2012-07-10,53.7,0.87,61.724137931034484
2012-07-11,54.04,0.87,62.11494252873563
2012-07-12,53.7,0.87,61.724137931034484
2012-07-13,54.19,0.87,62.28735632183908
2012-07-16,54.19,0.87,62.28735632183908
2012-07-17,54.23,0.87,62.33333333333333
2012-07-18,54.37,0.87,62.49425287356321
2012-07-19,54.19,0.87,62.28735632183908
2012-07-20,53.96,0.87,62.02298850574713
2012-07-23,53.5,0.87,61.49425287356322
2012-07-24,53.01,0.87,60.93103448275862
2012-07-25,53.29,0.87,61.25287356321839
2012-07-26,54.13,0.87,62.2183908045977
2012-07-27,54.97,0.87,63.18390804597701
2012-07-30,54.92,0.87,63.1264367816092
2012-07-31,54.31,0.87,62.42528735632184
2012-08-01,54.01,0.51,105.90196078431372
2012-08-02,53.81,0.51,105.50980392156863
2012-08-03,54.41,0.51,106.68627450980391
2012-08-06,54.33,0.51,106.52941176470588
2012-08-07,53.98,0.51,105.84313725490195
2012-08-08,53.67,0.51,105.23529411764706
2012-08-09,53.63,0.51,105.15686274509804
2012-08-10,53.72,0.51,105.33333333333333
2012-08-13,53.45,0.51,104.80392156862746
2012-08-14,53.5,0.51,104.90196078431373
2012-08-15,53.81,0.51,105.50980392156863
2012-08-16,53.95,0.51,105.7843137254902
2012-08-17,53.92,0.51,105.72549019607844
2012-08-20,54.12,0.51,106.11764705882352
2012-08-21,53.8,0.51,105.49019607843137
2012-08-22,53.61,0.51,105.11764705882352
2012-08-23,53.14,0.51,104.19607843137254
2012-08-24,53.49,0.51,104.88235294117648
2012-08-27,54.05,0.51,105.98039215686273
2012-08-28,53.95,0.51,105.7843137254902
2012-08-29,52.97,0.51,103.86274509803921
2012-08-30,52.52,0.51,102.98039215686275
2012-08-31,52.48,0.51,102.90196078431372
2012-09-04,52.51,0.51,102.96078431372548
2012-09-05,52.5,0.51,102.94117647058823
2012-09-06,53.77,0.51,105.43137254901961
2012-09-07,53.16,0.51,104.23529411764704
2012-09-10,53.28,0.51,104.47058823529412
2012-09-11,52.94,0.51,103.80392156862744
2012-09-12,52.76,0.51,103.45098039215685
2012-09-13,53.59,0.51,105.07843137254902
2012-09-14,52.82,0.51,103.56862745098039
2012-09-17,52.61,0.51,103.15686274509804
2012-09-18,52.25,0.51,102.45098039215686
2012-09-19,52.36,0.51,102.66666666666666
2012-09-20,52.72,0.51,103.37254901960785
2012-09-21,52.7,0.51,103.33333333333334
2012-09-24,53.11,0.51,104.13725490196079
2012-09-25,52.65,0.51,103.23529411764706
2012-09-26,52.89,0.51,103.70588235294117
2012-09-27,52.81,0.51,103.54901960784314
2012-09-28,52.94,0.51,103.80392156862744
2012-10-01,52.81,0.51,103.54901960784314
2012-10-02,53.23,0.51,104.37254901960783
2012-10-03,53.33,0.51,104.56862745098039
2012-10-04,53.38,0.51,104.66666666666667
2012-10-05,53.26,0.51,104.4313725490196
2012-10-08,53.03,0.51,103.98039215686275
2012-10-09,52.82,0.51,103.56862745098039
2012-10-10,53.22,0.51,104.35294117647058
2012-10-11,53.03,0.51,103.98039215686275
2012-10-12,52.68,0.51,103.29411764705883
2012-10-15,52.76,0.51,103.45098039215685
2012-10-16,52.66,0.51,103.25490196078431
2012-10-17,53.35,0.51,104.6078431372549
2012-10-18,53.58,0.51,105.05882352941175
2012-10-19,53.51,0.51,104.92156862745098
2012-10-22,52.96,0.51,103.84313725490196
2012-10-23,52.69,0.51,103.31372549019608
2012-10-24,52.45,0.51,102.84313725490196
2012-10-25,51.95,0.45,115.44444444444444
2012-10-26,52.07,0.45,115.71111111111111
2012-10-31,52.78,0.45,117.28888888888889
2012-11-01,52.02,0.45,115.60000000000001
2012-11-02,51.7,0.45,114.88888888888889
2012-11-05,50.93,0.45,113.17777777777778
2012-11-06,50.97,0.45,113.26666666666667
2012-11-07,49.86,0.45,110.8
2012-11-08,49.43,0.45,109.84444444444443
2012-11-09,49.33,0.45,109.62222222222222
2012-11-12,49.19,0.45,109.3111111111111
2012-11-13,50.21,0.45,111.57777777777778
2012-11-14,49.89,0.45,110.86666666666666
2012-11-15,49.68,0.45,110.39999999999999
2012-11-16,50.15,0.45,111.44444444444444
2012-11-19,50.28,0.45,111.73333333333333
2012-11-20,50.34,0.45,111.86666666666667
2012-11-21,50.16,0.45,111.46666666666665
2012-11-23,50.12,0.45,111.37777777777777
2012-11-26,50.65,0.45,112.55555555555554
2012-11-27,50.54,0.45,112.3111111111111
2012-11-28,50.43,0.45,112.06666666666666
2012-11-29,50.67,0.45,112.6
2012-11-30,51.11,0.45,113.57777777777777
2012-12-03,50.75,0.45,112.77777777777777
2012-12-04,50.4,0.45,112.0
2012-12-05,51.73,0.45,114.95555555555555
2012-12-06,51.54,0.45,114.53333333333333
2012-12-07,51.69,0.45,114.86666666666666
2012-12-10,51.59,0.45,114.64444444444445
2012-12-11,51.6,0.45,114.66666666666667
2012-12-12,51.56,0.45,114.57777777777778
2012-12-13,51.34,0.45,114.08888888888889
2012-12-14,51.19,0.45,113.75555555555555
2012-12-17,51.96,0.45,115.46666666666667
2012-12-18,52.23,0.45,116.06666666666666
2012-12-19,51.8,0.45,115.1111111111111
2012-12-20,52.2,0.45,116.0
2012-12-21,51.94,0.45,115.42222222222222
2012-12-24,51.94,0.45,115.42222222222222
2012-12-26,51.71,0.45,114.91111111111111
2012-12-27,51.62,0.45,114.71111111111111
2012-12-28,51.08,0.45,113.5111111111111
2012-12-31,51.8,0.45,115.1111111111111
2013-01-02,52.92,0.45,117.6
2013-01-03,52.98,0.45,117.73333333333332
2013-01-04,53.54,0.45,118.97777777777777
2013-01-07,52.66,0.45,117.02222222222221
2013-01-08,52.37,0.45,116.37777777777777
2013-01-09,52.2,0.45,116.0
2013-01-10,52.22,0.45,116.04444444444444
2013-01-11,52.43,0.45,116.5111111111111
2013-01-14,52.39,0.45,116.42222222222222
2013-01-15,52.53,0.45,116.73333333333333
2013-01-16,52.4,0.45,116.44444444444444
2013-01-17,52.41,0.45,116.46666666666665
2013-01-18,52.92,0.45,117.6
2013-01-22,53.29,0.45,118.42222222222222
2013-01-23,53.36,0.45,118.57777777777777
2013-01-24,53.79,0.45,119.53333333333333
2013-01-25,53.88,0.45,119.73333333333333
2013-01-28,53.75,0.45,119.44444444444444
2013-01-29,54.36,0.45,120.8
2013-01-30,54.52,0.45,121.15555555555557
2013-01-31,54.11,0.45,120.24444444444444
2013-02-01,54.17,0.45,120.37777777777778
2013-02-04,54.07,0.45,120.15555555555555
2013-02-05,54.31,0.45,120.6888888888889
2013-02-06,54.35,0.45,120.77777777777777
2013-02-07,54.31,0.45,120.6888888888889
2013-02-08,54.31,0.45,120.6888888888889
2013-02-11,54.33,0.45,120.73333333333332
2013-02-12,54.63,0.45,121.4
2013-02-13,54.69,0.45,121.53333333333333
2013-02-14,54.47,0.45,121.04444444444444
2013-02-15,54.92,0.45,122.04444444444445
2013-02-19,55.59,0.45,123.53333333333333
2013-02-20,55.89,0.45,124.2
2013-02-21,55.7,0.45,123.77777777777779
2013-02-22,56.38,0.45,125.28888888888889
2013-02-25,55.71,0.45,123.8
2013-02-26,55.28,0.45,122.84444444444445
2013-02-27,55.81,0.45,124.02222222222223
2013-02-28,56.0,0.65,86.15384615384615
2013-03-01,56.42,0.65,86.8
2013-03-04,56.41,0.65,86.78461538461538
2013-03-05,56.51,0.65,86.93846153846154
2013-03-06,56.46,0.65,86.86153846153846
2013-03-07,55.87,0.65,85.95384615384614
2013-03-08,55.87,0.65,85.95384615384614
2013-03-11,56.3,0.65,86.61538461538461
2013-03-12,56.02,0.65,86.18461538461538
2013-03-13,56.34,0.65,86.67692307692307
2013-03-14,56.35,0.65,86.6923076923077
2013-03-15,56.79,0.65,87.36923076923077
2013-03-18,56.43,0.65,86.81538461538462
2013-03-19,56.74,0.65,87.29230769230769
2013-03-20,57.2,0.65,88.0
2013-03-21,56.92,0.65,87.56923076923077
2013-03-22,56.77,0.65,87.33846153846154
2013-03-25,56.86,0.65,87.47692307692307
2013-03-26,57.59,0.65,88.60000000000001
2013-03-27,57.53,0.65,88.50769230769231
2013-03-28,58.18,0.65,89.50769230769231
2013-04-01,58.19,0.65,89.52307692307691
2013-04-02,58.62,0.65,90.18461538461538
2013-04-03,58.75,0.65,90.38461538461539
2013-04-04,59.49,0.65,91.52307692307693
2013-04-05,59.63,0.65,91.73846153846154
2013-04-08,60.07,0.65,92.41538461538461
2013-04-09,59.85,0.65,92.07692307692308
2013-04-10,60.17,0.65,92.56923076923077
2013-04-11,59.99,0.65,92.29230769230769
2013-04-12,60.12,0.65,92.49230769230769
2013-04-15,59.27,0.65,91.18461538461538
2013-04-16,59.82,0.65,92.03076923076922
2013-04-17,59.33,0.65,91.27692307692307
2013-04-18,59.8,0.65,91.99999999999999
2013-04-19,61.07,0.65,93.95384615384616
2013-04-22,60.96,0.65,93.78461538461538
2013-04-23,61.01,0.65,93.86153846153846
2013-04-24,61.12,0.65,94.03076923076922
2013-04-25,60.75,0.86,70.63953488372093
2013-04-26,61.01,0.86,70.94186046511628
2013-04-29,61.21,0.86,71.17441860465117
2013-04-30,61.68,0.86,71.72093023255815
2013-05-01,61.14,0.86,71.09302325581396
2013-05-02,61.11,0.86,71.05813953488372
2013-05-03,60.91,0.86,70.82558139534883
2013-05-06,60.47,0.86,70.31395348837209
2013-05-07,60.93,0.86,70.84883720930233
2013-05-08,60.5,0.86,70.34883720930233
2013-05-09,59.45,0.86,69.12790697674419
2013-05-10,59.75,0.86,69.47674418604652
2013-05-13,59.69,0.86,69.40697674418604
2013-05-14,60.46,0.86,70.30232558139535
2013-05-15,60.66,0.86,70.53488372093022
2013-05-16,60.38,0.86,70.2093023255814
2013-05-17,61.17,0.86,71.12790697674419
2013-05-20,60.75,0.86,70.63953488372093
2013-05-21,60.69,0.86,70.56976744186046
2013-05-22,59.26,0.86,68.90697674418604
2013-05-23,58.95,0.86,68.54651162790698
2013-05-24,57.62,0.86,67.0
2013-05-28,57.73,0.86,67.12790697674419
2013-05-29,57.07,0.86,66.36046511627907
2013-05-30,57.09,0.86,66.38372093023256
2013-05-31,56.55,0.86,65.75581395348837
2013-06-03,55.55,0.86,64.59302325581395
2013-06-04,55.66,0.86,64.72093023255813
2013-06-05,54.56,0.86,63.441860465116285
2013-06-06,55.3,0.86,64.30232558139535
2013-06-07,55.64,0.86,64.69767441860465
2013-06-10,55.79,0.86,64.87209302325581
2013-06-11,55.33,0.86,64.33720930232558
2013-06-12,55.32,0.86,64.32558139534883
2013-06-13,56.4,0.86,65.5813953488372
2013-06-14,56.04,0.86,65.16279069767442
2013-06-17,56.73,0.86,65.96511627906976
2013-06-18,57.0,0.86,66.27906976744187
2013-06-19,55.74,0.86,64.81395348837209
2013-06-20,54.24,0.86,63.06976744186047
2013-06-21,55.01,0.86,63.96511627906977
2013-06-24,55.2,0.86,64.18604651162791
2013-06-25,55.87,0.86,64.96511627906976
2013-06-26,56.29,0.86,65.45348837209302
2013-06-27,56.48,0.86,65.67441860465117
2013-06-28,56.82,0.86,66.06976744186046
2013-07-01,56.24,0.86,65.39534883720931
2013-07-02,56.38,0.86,65.55813953488372
2013-07-03,56.34,0.86,65.51162790697676
2013-07-05,56.25,0.86,65.40697674418605
2013-07-08,56.88,0.86,66.13953488372094
2013-07-09,57.34,0.86,66.67441860465117
2013-07-10,57.39,0.86,66.73255813953489
2013-07-11,58.56,0.86,68.09302325581396
2013-07-12,58.8,0.86,68.37209302325581
2013-07-15,59.72,0.86,69.44186046511628
2013-07-16,59.44,0.86,69.11627906976744
2013-07-17,59.48,0.86,69.16279069767441
2013-07-18,60.16,0.86,69.95348837209302
2013-07-19,59.68,0.86,69.3953488372093
2013-07-22,59.79,0.86,69.52325581395348
2013-07-23,59.86,0.86,69.6046511627907
2013-07-24,58.85,0.86,68.43023255813954
2013-07-25,59.36,0.86,69.02325581395348
2013-07-26,59.52,0.86,69.2093023255814
2013-07-29,59.36,0.86,69.02325581395348
2013-07-30,59.4,0.86,69.06976744186046
2013-07-31,59.31,0.86,68.96511627906978
2013-08-01,59.44,0.86,69.11627906976744
2013-08-02,59.43,0.86,69.1046511627907
2013-08-05,59.6,0.86,69.30232558139535
2013-08-06,59.32,0.47,126.21276595744682
2013-08-07,59.87,0.47,127.38297872340426
2013-08-08,60.29,0.47,128.27659574468086
2013-08-09,60.33,0.47,128.36170212765958
2013-08-12,60.07,0.47,127.80851063829788
2013-08-13,60.25,0.47,128.19148936170214
2013-08-14,58.86,0.47,125.2340425531915
2013-08-15,57.91,0.47,123.2127659574468
2013-08-16,57.44,0.47,122.2127659574468
2013-08-19,57.38,0.47,122.08510638297874
2013-08-20,57.88,0.47,123.14893617021278
2013-08-21,57.29,0.47,121.8936170212766
2013-08-22,57.76,0.47,122.8936170212766
2013-08-23,58.86,0.47,125.2340425531915
2013-08-26,58.34,0.47,124.1276595744681
2013-08-27,58.51,0.47,124.48936170212767
2013-08-28,58.74,0.47,124.97872340425533
2013-08-29,58.53,0.47,124.53191489361703
2013-08-30,58.35,0.47,124.14893617021278
2013-09-03,57.78,0.47,122.93617021276597
2013-09-04,57.62,0.47,122.59574468085107
2013-09-05,57.51,0.47,122.36170212765958
2013-09-06,57.53,0.47,122.40425531914894
2013-09-09,58.02,0.47,123.4468085106383
2013-09-10,58.41,0.47,124.27659574468085
2013-09-11,58.61,0.47,124.70212765957447
2013-09-12,59.78,0.47,127.19148936170214
2013-09-13,61.28,0.47,130.38297872340428
2013-09-16,61.11,0.47,130.0212765957447
2013-09-17,61.75,0.47,131.38297872340425
2013-09-18,63.39,0.47,134.87234042553192
2013-09-19,63.21,0.47,134.48936170212767
2013-09-20,62.27,0.47,132.48936170212767
2013-09-23,62.64,0.47,133.27659574468086
2013-09-24,62.45,0.47,132.87234042553192
2013-09-25,62.42,0.47,132.8085106382979
2013-09-26,62.81,0.47,133.63829787234044
2013-09-27,62.43,0.47,132.82978723404256
2013-09-30,62.48,0.47,132.93617021276594
2013-10-01,62.51,0.47,133.0
2013-10-02,62.34,0.47,132.63829787234044
2013-10-03,61.96,0.47,131.82978723404256
2013-10-04,62.22,0.47,132.38297872340425
2013-10-07,61.65,0.47,131.17021276595744
2013-10-08,61.61,0.47,131.08510638297872
2013-10-09,61.51,0.47,130.87234042553192
2013-10-10,62.59,0.47,133.17021276595747
2013-10-11,62.95,0.47,133.93617021276597
2013-10-14,62.61,0.47,133.2127659574468
2013-10-15,61.8,0.47,131.48936170212767
2013-10-16,63.17,0.47,134.40425531914894
2013-10-17,63.85,0.47,135.85106382978725
2013-10-18,63.68,0.47,135.48936170212767
2013-10-21,63.62,0.47,135.36170212765958
2013-10-22,64.35,0.47,136.91489361702128
2013-10-23,64.23,0.47,136.6595744680851
2013-10-24,64.16,0.47,136.51063829787233
2013-10-25,64.66,0.47,137.5744680851064
2013-10-28,64.34,0.47,136.8936170212766
2013-10-29,64.7,0.47,137.6595744680851
2013-10-30,64.03,0.47,136.2340425531915
2013-10-31,63.75,0.47,135.63829787234044
2013-11-01,64.09,0.47,136.36170212765958
2013-11-04,63.99,0.47,136.14893617021278
2013-11-05,64.57,1.02,63.303921568627445
2013-11-06,66.03,1.02,64.73529411764706
2013-11-07,65.34,1.02,64.05882352941177
2013-11-08,65.41,1.02,64.12745098039215
2013-11-11,65.88,1.02,64.58823529411764
2013-11-12,65.65,1.02,64.36274509803923
2013-11-13,66.33,1.02,65.02941176470588
2013-11-14,67.06,1.02,65.74509803921569
2013-11-15,67.52,1.02,66.19607843137254
2013-11-18,67.8,1.02,66.47058823529412
2013-11-19,67.72,1.02,66.3921568627451
2013-11-20,66.63,1.02,65.3235294117647
2013-11-21,66.74,1.02,65.4313725490196
2013-11-22,66.62,1.02,65.31372549019608
2013-11-25,66.35,1.02,65.04901960784314
2013-11-26,65.9,1.02,64.6078431372549
2013-11-27,65.05,1.02,63.77450980392157
2013-11-29,64.91,1.02,63.63725490196078
2013-12-02,64.31,1.02,63.049019607843135
2013-12-03,64.79,1.02,63.51960784313726
2013-12-04,64.13,1.02,62.87254901960784
2013-12-05,63.45,1.02,62.20588235294118
2013-12-06,64.42,1.02,63.15686274509804
2013-12-09,63.74,1.02,62.490196078431374
2013-12-10,63.5,1.02,62.25490196078431
2013-12-11,63.25,1.02,62.009803921568626
2013-12-12,63.5,1.02,62.25490196078431
2013-12-13,63.58,1.02,62.33333333333333
2013-12-16,63.86,1.02,62.6078431372549
2013-12-17,63.88,1.02,62.62745098039216
2013-12-18,64.78,1.02,63.509803921568626
2013-12-19,64.5,1.02,63.23529411764706
2013-12-20,64.55,1.02,63.28431372549019
2013-12-23,64.12,1.02,62.86274509803922
2013-12-24,64.65,1.02,63.38235294117648
2013-12-26,64.43,1.02,63.16666666666667
2013-12-27,64.41,1.02,63.147058823529406
2013-12-30,64.39,1.02,63.127450980392155
2013-12-31,64.69,1.02,63.421568627450974
2014-01-02,63.58,1.02,62.33333333333333
2014-01-03,63.51,1.02,62.264705882352935
2014-01-06,63.52,1.02,62.27450980392157
2014-01-07,64.69,1.02,63.421568627450974
2014-01-08,64.76,1.02,63.490196078431374
2014-01-09,66.32,1.02,65.01960784313725
2014-01-10,67.78,1.02,66.45098039215686
2014-01-13,67.17,1.02,65.8529411764706
2014-01-14,67.11,1.02,65.79411764705883
2014-01-15,66.63,1.02,65.3235294117647
2014-01-16,66.48,1.02,65.17647058823529
2014-01-17,66.29,1.02,64.99019607843138
2014-01-21,66.88,1.02,65.56862745098039
2014-01-22,67.12,1.02,65.80392156862746
2014-01-23,66.4,1.02,65.09803921568628
2014-01-24,65.93,1.02,64.63725490196079
2014-01-27,66.42,1.02,65.11764705882354
2014-01-28,66.26,1.02,64.9607843137255
2014-01-29,66.28,1.02,64.98039215686275
2014-01-30,67.05,1.02,65.73529411764706
2014-01-31,67.91,1.02,66.57843137254902
2014-02-03,67.12,1.02,65.80392156862746
2014-02-04,65.85,1.02,64.55882352941175
2014-02-05,65.7,1.02,64.41176470588235
2014-02-06,65.93,1.02,64.63725490196079
2014-02-07,66.93,1.02,65.61764705882354
2014-02-10,68.49,1.02,67.1470588235294
2014-02-11,69.14,1.02,67.7843137254902
2014-02-12,69.36,1.02,68.0
2014-02-13,70.69,1.02,69.30392156862744
2014-02-14,71.11,1.02,69.7156862745098
2014-02-18,70.86,1.02,69.47058823529412
2014-02-19,70.64,1.02,69.25490196078431
2014-02-20,71.5,1.02,70.09803921568627
2014-02-21,71.39,1.02,69.99019607843137
2014-02-24,71.29,1.02,69.8921568627451
2014-02-25,71.26,1.02,69.86274509803921
2014-02-26,69.76,1.02,68.3921568627451
2014-02-27,69.58,1.02,68.2156862745098
2014-02-28,69.4,0.74,93.78378378378379
2014-03-03,68.59,0.74,92.6891891891892
2014-03-04,69.29,0.74,93.63513513513514
2014-03-05,68.52,0.74,92.5945945945946
2014-03-06,67.97,0.74,91.85135135135135
2014-03-07,68.44,0.74,92.48648648648648
2014-03-10,68.35,0.74,92.36486486486486
2014-03-11,68.05,0.74,91.95945945945945
2014-03-12,68.98,0.74,93.21621621621622
2014-03-13,69.5,0.74,93.91891891891892
2014-03-14,69.89,0.74,94.44594594594595
2014-03-17,70.6,0.74,95.4054054054054
2014-03-18,70.5,0.74,95.27027027027027
2014-03-19,69.83,0.74,94.36486486486487
2014-03-20,69.77,0.74,94.28378378378378
2014-03-21,70.06,0.74,94.67567567567568
2014-03-24,69.77,0.74,94.28378378378378
2014-03-25,70.07,0.74,94.68918918918918
2014-03-26,70.36,0.74,95.08108108108108
2014-03-27,70.95,0.74,95.87837837837839
2014-03-28,71.09,0.74,96.06756756756758
2014-03-31,70.99,0.74,95.93243243243242
2014-04-01,70.4,0.74,95.13513513513514
2014-04-02,70.28,0.74,94.97297297297298
2014-04-03,69.77,0.74,94.28378378378378
2014-04-04,69.62,0.74,94.0810810810811
2014-04-07,69.19,0.74,93.5
2014-04-08,70.48,0.74,95.24324324324326
2014-04-09,70.3,0.74,95.0
2014-04-10,69.58,0.74,94.02702702702703
2014-04-11,69.42,0.74,93.81081081081082
2014-04-14,70.23,0.74,94.90540540540542
2014-04-15,70.57,0.74,95.36486486486486
2014-04-16,71.53,0.74,96.66216216216216
2014-04-17,70.67,0.74,95.5
2014-04-21,70.73,0.74,95.58108108108108
2014-04-22,70.87,0.74,95.77027027027027
2014-04-23,71.06,0.74,96.02702702702703
2014-04-24,71.52,0.74,96.64864864864865
2014-04-25,72.33,0.74,97.74324324324324
2014-04-28,72.74,0.74,98.29729729729729
2014-04-29,72.46,0.74,97.9189189189189
2014-04-30,72.54,0.65,111.60000000000001
2014-05-01,72.48,0.65,111.50769230769231
2014-05-02,70.86,0.65,109.0153846153846
2014-05-05,71.16,0.65,109.47692307692307
2014-05-06,70.64,0.65,108.67692307692307
2014-05-07,72.21,0.65,111.09230769230768
2014-05-08,71.08,0.65,109.35384615384615
2014-05-09,69.86,0.65,107.47692307692307
2014-05-12,69.33,0.65,106.66153846153846
2014-05-13,69.8,0.65,107.38461538461537
2014-05-14,70.57,0.65,108.56923076923076
2014-05-15,70.08,0.65,107.81538461538462
2014-05-16,70.33,0.65,108.19999999999999
2014-05-19,69.04,0.65,106.21538461538462
2014-05-20,68.92,0.65,106.03076923076922
2014-05-21,68.96,0.65,106.09230769230768
2014-05-22,69.82,0.65,107.4153846153846
2014-05-23,69.32,0.65,106.64615384615384
2014-05-27,69.42,0.65,106.8
2014-05-28,68.35,0.65,105.15384615384615
2014-05-29,68.52,0.65,105.41538461538461
2014-05-30,68.96,0.65,106.09230769230768
2014-06-02,69.6,0.65,107.07692307692307
2014-06-03,69.87,0.65,107.49230769230769
2014-06-04,70.05,0.65,107.76923076923076
2014-06-05,70.23,0.65,108.04615384615384
2014-06-06,69.85,0.65,107.46153846153845
2014-06-09,69.01,0.65,106.16923076923078
2014-06-10,68.63,0.65,105.58461538461538
2014-06-11,67.71,0.65,104.16923076923075
2014-06-12,68.03,0.65,104.66153846153846
2014-06-13,68.44,0.65,105.29230769230769
2014-06-16,68.5,0.65,105.38461538461539
2014-06-17,68.48,0.65,105.35384615384616
2014-06-18,69.95,0.65,107.61538461538461
2014-06-19,71.0,0.65,109.23076923076923
2014-06-20,70.38,0.65,108.27692307692307
2014-06-23,70.04,0.65,107.75384615384615
