date,ALGN,ALGN_EPS,PE Ratio
2011-06-07,23.5,0.21,111.90476190476191
2011-06-08,23.0,0.21,109.52380952380953
2011-06-09,23.43,0.21,111.57142857142857
2011-06-10,23.41,0.21,111.47619047619048
2011-06-13,23.52,0.21,112.0
2011-06-14,24.01,0.21,114.33333333333334
2011-06-15,23.34,0.21,111.14285714285715
2011-06-16,23.19,0.21,110.42857142857144
2011-06-17,22.92,0.21,109.14285714285715
2011-06-20,22.69,0.21,108.04761904761905
2011-06-21,23.58,0.21,112.28571428571428
2011-06-22,23.22,0.21,110.57142857142857
2011-06-23,22.65,0.21,107.85714285714286
2011-06-24,22.09,0.21,105.19047619047619
2011-06-27,22.0,0.21,104.76190476190476
2011-06-28,22.45,0.21,106.90476190476191
2011-06-29,22.55,0.21,107.3809523809524
2011-06-30,22.8,0.21,108.57142857142858
2011-07-01,23.01,0.21,109.57142857142858
2011-07-05,23.0,0.21,109.52380952380953
2011-07-06,23.23,0.21,110.61904761904762
2011-07-07,23.88,0.21,113.71428571428571
2011-07-08,23.86,0.21,113.61904761904762
2011-07-11,23.39,0.21,111.3809523809524
2011-07-12,23.39,0.21,111.3809523809524
2011-07-13,23.8,0.21,113.33333333333334
2011-07-14,23.36,0.21,111.23809523809524
2011-07-15,23.47,0.21,111.76190476190476
2011-07-18,23.04,0.21,109.71428571428571
2011-07-19,23.55,0.21,112.14285714285715
2011-07-20,23.29,0.21,110.9047619047619
2011-07-21,23.63,0.21,112.52380952380952
2011-07-22,24.02,0.21,114.38095238095238
2011-07-25,23.32,0.21,111.04761904761905
2011-07-26,23.05,0.21,109.76190476190477
2011-07-27,22.08,0.21,105.14285714285714
2011-07-28,22.1,0.21,105.23809523809526
2011-07-29,21.99,0.21,104.71428571428571
2011-08-01,22.15,0.21,105.47619047619047
2011-08-02,21.13,0.21,100.61904761904762
2011-08-03,20.57,0.21,97.95238095238096
2011-08-04,19.35,0.21,92.14285714285715
2011-08-05,19.1,0.21,90.95238095238096
2011-08-08,17.21,0.19,90.57894736842105
2011-08-09,18.28,0.19,96.21052631578948
2011-08-10,17.54,0.19,92.3157894736842
2011-08-11,18.68,0.19,98.3157894736842
2011-08-12,18.57,0.19,97.73684210526316
2011-08-15,19.06,0.19,100.3157894736842
2011-08-16,18.25,0.19,96.05263157894737
2011-08-17,18.25,0.19,96.05263157894737
2011-08-18,16.99,0.19,89.42105263157895
2011-08-19,16.64,0.19,87.57894736842105
2011-08-22,16.73,0.19,88.05263157894737
2011-08-23,17.91,0.19,94.26315789473684
2011-08-24,18.08,0.19,95.1578947368421
2011-08-25,17.59,0.19,92.57894736842105
2011-08-26,18.34,0.19,96.52631578947368
2011-08-29,19.36,0.19,101.89473684210526
2011-08-30,18.85,0.19,99.21052631578948
2011-08-31,19.1,0.19,100.52631578947368
2011-09-01,18.85,0.19,99.21052631578948
2011-09-02,17.82,0.19,93.78947368421052
2011-09-06,17.6,0.19,92.63157894736842
2011-09-07,18.58,0.19,97.78947368421052
2011-09-08,17.93,0.19,94.36842105263158
2011-09-09,17.07,0.19,89.84210526315789
2011-09-12,16.42,0.19,86.42105263157896
2011-09-13,17.25,0.19,90.78947368421052
2011-09-14,17.43,0.19,91.73684210526315
2011-09-15,17.45,0.19,91.84210526315789
2011-09-16,17.15,0.19,90.26315789473684
2011-09-19,16.64,0.19,87.57894736842105
2011-09-20,16.22,0.19,85.36842105263158
2011-09-21,15.62,0.19,82.21052631578947
2011-09-22,15.01,0.19,79.0
2011-09-23,14.96,0.19,78.73684210526316
2011-09-26,15.13,0.19,79.63157894736842
2011-09-27,16.03,0.19,84.36842105263159
2011-09-28,15.54,0.19,81.78947368421052
2011-09-29,15.73,0.19,82.78947368421053
2011-09-30,15.17,0.19,79.84210526315789
2011-10-03,14.26,0.19,75.05263157894737
2011-10-04,16.08,0.19,84.63157894736841
2011-10-05,16.1,0.19,84.73684210526316
2011-10-06,16.79,0.19,88.36842105263158
2011-10-07,16.2,0.19,85.26315789473684
2011-10-10,17.03,0.19,89.63157894736842
2011-10-11,16.76,0.19,88.21052631578948
2011-10-12,16.7,0.19,87.89473684210526
2011-10-13,16.33,0.19,85.94736842105262
2011-10-14,16.38,0.19,86.21052631578947
2011-10-17,15.83,0.19,83.3157894736842
2011-10-18,16.4,0.19,86.3157894736842
2011-10-19,16.13,0.19,84.89473684210526
2011-10-20,16.52,0.19,86.94736842105263
2011-10-21,17.32,0.19,91.15789473684211
2011-10-24,18.04,0.19,94.94736842105263
2011-10-25,17.57,0.19,92.47368421052632
2011-10-26,17.26,0.19,90.8421052631579
2011-10-27,17.81,0.19,93.73684210526315
2011-10-28,23.65,0.19,124.4736842105263
2011-10-31,23.03,0.19,121.21052631578948
2011-11-01,21.72,0.19,114.3157894736842
2011-11-02,22.0,0.19,115.78947368421052
2011-11-03,22.34,0.19,117.57894736842105
2011-11-04,22.57,0.26,86.8076923076923
2011-11-07,22.98,0.26,88.38461538461539
2011-11-08,22.88,0.26,88.0
2011-11-09,21.94,0.26,84.38461538461539
2011-11-10,22.04,0.26,84.76923076923076
2011-11-11,23.03,0.26,88.57692307692308
2011-11-14,23.12,0.26,88.92307692307692
2011-11-15,23.1,0.26,88.84615384615385
2011-11-16,22.31,0.26,85.8076923076923
2011-11-17,22.25,0.26,85.57692307692308
2011-11-18,22.43,0.26,86.26923076923076
2011-11-21,22.44,0.26,86.3076923076923
2011-11-22,22.26,0.26,85.61538461538461
2011-11-23,21.55,0.26,82.88461538461539
2011-11-25,21.23,0.26,81.65384615384615
2011-11-28,22.88,0.26,88.0
2011-11-29,22.81,0.26,87.73076923076923
2011-11-30,24.5,0.26,94.23076923076923
2011-12-01,24.5,0.26,94.23076923076923
2011-12-02,24.37,0.26,93.73076923076923
2011-12-05,24.48,0.26,94.15384615384615
2011-12-06,24.85,0.26,95.57692307692308
2011-12-07,25.05,0.26,96.34615384615384
2011-12-08,24.45,0.26,94.03846153846153
2011-12-09,25.41,0.26,97.73076923076923
2011-12-12,24.64,0.26,94.76923076923077
2011-12-13,23.85,0.26,91.73076923076923
2011-12-14,23.18,0.26,89.15384615384615
2011-12-15,23.63,0.26,90.88461538461537
2011-12-16,23.95,0.26,92.11538461538461
2011-12-19,23.8,0.26,91.53846153846153
2011-12-20,24.96,0.26,96.0
2011-12-21,24.6,0.26,94.61538461538461
2011-12-22,24.72,0.26,95.07692307692307
2011-12-23,24.54,0.26,94.38461538461537
2011-12-27,24.87,0.26,95.65384615384616
2011-12-28,23.73,0.26,91.26923076923077
2011-12-29,24.02,0.26,92.38461538461539
2011-12-30,23.73,0.26,91.26923076923077
2012-01-03,23.95,0.26,92.11538461538461
2012-01-04,24.41,0.26,93.88461538461539
2012-01-05,24.19,0.26,93.03846153846155
2012-01-06,23.71,0.26,91.1923076923077
2012-01-09,22.67,0.26,87.1923076923077
2012-01-10,23.33,0.26,89.73076923076923
2012-01-11,23.95,0.26,92.11538461538461
2012-01-12,24.71,0.26,95.03846153846153
2012-01-13,24.08,0.26,92.6153846153846
2012-01-17,24.91,0.26,95.8076923076923
2012-01-18,24.79,0.26,95.34615384615384
2012-01-19,25.24,0.26,97.07692307692307
2012-01-20,25.2,0.26,96.92307692307692
2012-01-23,25.0,0.26,96.15384615384615
2012-01-24,24.91,0.26,95.8076923076923
2012-01-25,24.8,0.26,95.38461538461539
2012-01-26,24.95,0.26,95.96153846153845
2012-01-27,25.55,0.26,98.26923076923077
2012-01-30,25.38,0.26,97.61538461538461
2012-01-31,23.56,0.26,90.61538461538461
2012-02-01,24.38,0.26,93.76923076923076
2012-02-02,24.75,0.26,95.1923076923077
2012-02-03,25.43,0.26,97.8076923076923
2012-02-06,25.86,0.26,99.46153846153845
2012-02-07,25.92,0.26,99.6923076923077
2012-02-08,27.08,0.26,104.15384615384615
2012-02-09,26.06,0.26,100.23076923076923
2012-02-10,26.02,0.26,100.07692307692307
2012-02-13,26.43,0.26,101.65384615384615
2012-02-14,26.47,0.26,101.8076923076923
2012-02-15,26.36,0.26,101.38461538461537
2012-02-16,27.07,0.26,104.11538461538461
2012-02-17,27.22,0.26,104.69230769230768
2012-02-21,26.83,0.26,103.19230769230768
2012-02-22,26.53,0.26,102.03846153846153
2012-02-23,26.5,0.26,101.92307692307692
2012-02-24,26.62,0.26,102.38461538461539
2012-02-27,27.12,0.26,104.3076923076923
2012-02-28,26.74,0.26,102.84615384615384
2012-02-29,25.61,0.27,94.85185185185185
2012-03-01,26.18,0.27,96.96296296296296
2012-03-02,25.99,0.27,96.25925925925925
2012-03-05,25.89,0.27,95.88888888888889
2012-03-06,25.35,0.27,93.88888888888889
2012-03-07,25.77,0.27,95.44444444444444
2012-03-08,26.5,0.27,98.14814814814814
2012-03-09,26.6,0.27,98.51851851851852
2012-03-12,26.04,0.27,96.44444444444443
2012-03-13,27.09,0.27,100.33333333333333
2012-03-14,26.85,0.27,99.44444444444444
2012-03-15,27.19,0.27,100.7037037037037
2012-03-16,27.07,0.27,100.25925925925925
2012-03-19,26.74,0.27,99.03703703703702
2012-03-20,26.4,0.27,97.77777777777777
2012-03-21,26.79,0.27,99.22222222222221
2012-03-22,26.13,0.27,96.77777777777777
2012-03-23,26.8,0.27,99.25925925925925
2012-03-26,28.24,0.27,104.59259259259258
2012-03-27,28.13,0.27,104.18518518518518
2012-03-28,27.91,0.27,103.37037037037037
2012-03-29,27.25,0.27,100.92592592592592
2012-03-30,27.55,0.27,102.03703703703704
2012-04-02,28.7,0.27,106.29629629629629
2012-04-03,28.67,0.27,106.18518518518519
2012-04-04,27.68,0.27,102.5185185185185
2012-04-05,27.74,0.27,102.74074074074073
2012-04-09,27.25,0.27,100.92592592592592
2012-04-10,26.33,0.27,97.5185185185185
2012-04-11,26.75,0.27,99.07407407407406
2012-04-12,27.27,0.27,100.99999999999999
2012-04-13,26.73,0.27,99.0
2012-04-16,26.81,0.27,99.29629629629629
2012-04-17,27.85,0.27,103.14814814814815
2012-04-18,28.3,0.27,104.81481481481481
2012-04-19,28.11,0.27,104.1111111111111
2012-04-20,27.94,0.27,103.48148148148148
2012-04-23,27.44,0.27,101.62962962962963
2012-04-24,31.76,0.27,117.62962962962963
2012-04-25,31.83,0.27,117.88888888888887
2012-04-26,31.45,0.27,116.48148148148147
2012-04-27,31.96,0.27,118.37037037037037
2012-04-30,31.71,0.27,117.44444444444444
2012-05-01,32.1,0.27,118.88888888888889
2012-05-02,32.43,0.27,120.1111111111111
2012-05-03,32.31,0.27,119.66666666666667
2012-05-04,31.48,0.27,116.59259259259258
2012-05-07,31.6,0.27,117.03703703703704
2012-05-08,31.46,0.26,121.0
2012-05-09,31.44,0.26,120.92307692307692
2012-05-10,31.13,0.26,119.73076923076923
2012-05-11,30.8,0.26,118.46153846153847
2012-05-14,30.59,0.26,117.65384615384615
2012-05-15,31.25,0.26,120.1923076923077
2012-05-16,30.89,0.26,118.8076923076923
2012-05-17,30.32,0.26,116.61538461538461
2012-05-18,29.72,0.26,114.30769230769229
2012-05-21,31.21,0.26,120.03846153846153
2012-05-22,31.21,0.26,120.03846153846153
2012-05-23,31.23,0.26,120.11538461538461
2012-05-24,31.51,0.26,121.1923076923077
2012-05-25,31.85,0.26,122.5
2012-05-29,32.26,0.26,124.07692307692307
2012-05-30,31.4,0.26,120.76923076923076
2012-05-31,31.23,0.26,120.11538461538461
2012-06-01,29.57,0.26,113.73076923076923
2012-06-04,28.87,0.26,111.03846153846153
2012-06-05,30.1,0.26,115.76923076923077
2012-06-06,31.22,0.26,120.07692307692307
2012-06-07,30.32,0.26,116.61538461538461
2012-06-08,30.86,0.26,118.69230769230768
2012-06-11,30.21,0.26,116.1923076923077
2012-06-12,30.51,0.26,117.34615384615385
2012-06-13,31.1,0.26,119.61538461538461
2012-06-14,31.17,0.26,119.88461538461539
2012-06-15,31.74,0.26,122.07692307692307
2012-06-18,33.25,0.26,127.88461538461539
2012-06-19,34.73,0.26,133.57692307692307
2012-06-20,34.39,0.26,132.26923076923077
2012-06-21,32.81,0.26,126.1923076923077
2012-06-22,32.8,0.26,126.15384615384613
2012-06-25,31.93,0.26,122.8076923076923
2012-06-26,32.39,0.26,124.57692307692308
2012-06-27,32.41,0.26,124.65384615384613
2012-06-28,31.9,0.26,122.69230769230768
2012-06-29,33.46,0.26,128.69230769230768
2012-07-02,35.22,0.26,135.46153846153845
2012-07-03,35.04,0.26,134.76923076923077
2012-07-05,34.94,0.26,134.38461538461536
2012-07-06,34.2,0.26,131.53846153846155
2012-07-09,34.64,0.26,133.23076923076923
2012-07-10,33.59,0.26,129.1923076923077
2012-07-11,32.77,0.26,126.03846153846155
2012-07-12,31.58,0.26,121.46153846153845
2012-07-13,31.66,0.26,121.76923076923076
2012-07-16,30.98,0.26,119.15384615384615
2012-07-17,30.89,0.26,118.8076923076923
2012-07-18,30.86,0.26,118.69230769230768
2012-07-19,31.7,0.26,121.92307692307692
2012-07-20,34.18,0.26,131.46153846153845
2012-07-23,33.65,0.26,129.4230769230769
2012-07-24,33.16,0.26,127.53846153846152
2012-07-25,34.26,0.26,131.76923076923075
2012-07-26,35.0,0.26,134.6153846153846
2012-07-27,35.82,0.26,137.76923076923077
2012-07-30,34.34,0.26,132.0769230769231
2012-07-31,33.96,0.26,130.6153846153846
2012-08-01,33.57,0.26,129.1153846153846
2012-08-02,33.56,0.34,98.70588235294117
2012-08-03,34.3,0.34,100.88235294117645
2012-08-06,34.26,0.34,100.76470588235293
2012-08-07,35.29,0.34,103.79411764705881
2012-08-08,34.59,0.34,101.73529411764706
2012-08-09,34.72,0.34,102.11764705882352
2012-08-10,34.44,0.34,101.29411764705881
2012-08-13,34.04,0.34,100.11764705882352
2012-08-14,34.27,0.34,100.79411764705883
2012-08-15,34.25,0.34,100.73529411764706
2012-08-16,34.31,0.34,100.91176470588235
2012-08-17,34.67,0.34,101.97058823529412
2012-08-20,33.97,0.34,99.91176470588235
2012-08-21,34.07,0.34,100.20588235294117
2012-08-22,33.78,0.34,99.35294117647058
2012-08-23,32.4,0.34,95.29411764705881
2012-08-24,32.89,0.34,96.73529411764706
2012-08-27,32.82,0.34,96.52941176470587
2012-08-28,33.6,0.34,98.82352941176471
2012-08-29,33.99,0.34,99.97058823529412
2012-08-30,33.83,0.34,99.49999999999999
2012-08-31,33.95,0.34,99.8529411764706
2012-09-04,35.18,0.34,103.47058823529412
2012-09-05,35.64,0.34,104.8235294117647
2012-09-06,37.37,0.34,109.91176470588233
2012-09-07,37.92,0.34,111.52941176470588
2012-09-10,37.48,0.34,110.23529411764704
2012-09-11,38.1,0.34,112.05882352941175
2012-09-12,38.51,0.34,113.26470588235293
2012-09-13,39.17,0.34,115.20588235294117
2012-09-14,38.22,0.34,112.41176470588235
2012-09-17,37.55,0.34,110.44117647058822
2012-09-18,37.46,0.34,110.17647058823529
2012-09-19,37.03,0.34,108.91176470588235
2012-09-20,36.52,0.34,107.41176470588235
2012-09-21,37.83,0.34,111.26470588235293
2012-09-24,37.33,0.34,109.79411764705881
2012-09-25,37.23,0.34,109.49999999999999
2012-09-26,36.73,0.34,108.02941176470587
2012-09-27,37.57,0.34,110.5
2012-09-28,36.97,0.34,108.73529411764704
2012-10-01,38.0,0.34,111.76470588235293
2012-10-02,38.16,0.34,112.23529411764704
2012-10-03,38.12,0.34,112.11764705882351
2012-10-04,38.9,0.34,114.41176470588233
2012-10-05,38.14,0.34,112.17647058823529
2012-10-08,38.09,0.34,112.02941176470588
2012-10-09,37.03,0.34,108.91176470588235
2012-10-10,36.57,0.34,107.55882352941175
2012-10-11,36.9,0.34,108.52941176470587
2012-10-12,36.56,0.34,107.52941176470588
2012-10-15,36.87,0.34,108.44117647058822
2012-10-16,38.27,0.34,112.55882352941177
2012-10-17,35.41,0.34,104.14705882352939
2012-10-18,28.18,0.34,82.88235294117646
2012-10-19,27.68,0.34,81.41176470588235
2012-10-22,27.59,0.34,81.1470588235294
2012-10-23,26.92,0.34,79.17647058823529
2012-10-24,26.88,0.34,79.05882352941175
2012-10-25,26.49,0.34,77.91176470588235
2012-10-26,26.09,0.34,76.73529411764706
2012-10-31,26.57,0.34,78.1470588235294
2012-11-01,26.42,0.34,77.70588235294117
2012-11-02,25.98,0.34,76.41176470588235
2012-11-05,26.21,0.34,77.08823529411764
2012-11-06,26.03,0.34,76.55882352941177
2012-11-07,25.69,0.34,75.55882352941177
2012-11-08,26.23,0.34,77.1470588235294
2012-11-09,25.88,0.2,129.39999999999998
2012-11-12,26.51,0.2,132.55
2012-11-13,26.42,0.2,132.1
2012-11-14,25.65,0.2,128.24999999999997
2012-11-15,25.39,0.2,126.95
2012-11-16,26.12,0.2,130.6
2012-11-19,26.71,0.2,133.54999999999998
2012-11-20,26.72,0.2,133.6
2012-11-21,26.87,0.2,134.35
2012-11-23,27.41,0.2,137.04999999999998
2012-11-26,26.99,0.2,134.95
2012-11-27,26.9,0.2,134.49999999999997
2012-11-28,26.8,0.2,134.0
2012-11-29,27.47,0.2,137.35
2012-11-30,27.39,0.2,136.95
2012-12-03,27.06,0.2,135.29999999999998
2012-12-04,26.53,0.2,132.65
2012-12-05,26.14,0.2,130.7
2012-12-06,25.64,0.2,128.2
2012-12-07,25.51,0.2,127.55
2012-12-10,26.2,0.2,131.0
2012-12-11,26.79,0.2,133.95
2012-12-12,26.74,0.2,133.7
2012-12-13,26.38,0.2,131.89999999999998
2012-12-14,26.36,0.2,131.79999999999998
2012-12-17,26.53,0.2,132.65
2012-12-18,27.18,0.2,135.89999999999998
2012-12-19,27.63,0.2,138.14999999999998
2012-12-20,28.18,0.2,140.89999999999998
2012-12-21,28.4,0.2,141.99999999999997
2012-12-24,28.0,0.2,140.0
2012-12-26,27.39,0.2,136.95
2012-12-27,27.5,0.2,137.5
2012-12-28,27.07,0.2,135.35
2012-12-31,27.75,0.2,138.75
2013-01-02,28.4,0.2,141.99999999999997
2013-01-03,29.17,0.2,145.85
2013-01-04,29.31,0.2,146.54999999999998
2013-01-07,28.94,0.2,144.7
2013-01-08,28.25,0.2,141.25
2013-01-09,27.3,0.2,136.5
2013-01-10,26.89,0.2,134.45
2013-01-11,25.87,0.2,129.35
2013-01-14,26.64,0.2,133.2
2013-01-15,26.34,0.2,131.7
2013-01-16,26.0,0.2,130.0
2013-01-17,26.48,0.2,132.4
2013-01-18,26.64,0.2,133.2
2013-01-22,27.42,0.2,137.1
2013-01-23,27.09,0.2,135.45
2013-01-24,27.82,0.2,139.1
2013-01-25,28.59,0.2,142.95
2013-01-28,28.58,0.2,142.89999999999998
2013-01-29,28.77,0.2,143.85
2013-01-30,29.27,0.2,146.35
2013-01-31,31.36,0.2,156.79999999999998
2013-02-01,31.9,0.2,159.49999999999997
2013-02-04,32.12,0.2,160.59999999999997
2013-02-05,32.31,0.2,161.55
2013-02-06,32.25,0.2,161.25
2013-02-07,32.24,0.2,161.2
2013-02-08,32.73,0.2,163.64999999999998
2013-02-11,33.03,0.2,165.15
2013-02-12,33.02,0.2,165.1
2013-02-13,32.75,0.2,163.75
2013-02-14,32.56,0.2,162.8
2013-02-15,32.73,0.2,163.64999999999998
2013-02-19,32.6,0.2,163.0
2013-02-20,31.73,0.2,158.65
2013-02-21,31.41,0.2,157.04999999999998
2013-02-22,31.88,0.2,159.39999999999998
2013-02-25,31.2,0.2,156.0
2013-02-26,31.05,0.2,155.25
2013-02-27,31.47,0.2,157.35
2013-02-28,31.44,0.2,157.2
2013-03-01,31.13,0.19,163.8421052631579
2013-03-04,30.99,0.19,163.10526315789474
2013-03-05,31.8,0.19,167.3684210526316
2013-03-06,32.44,0.19,170.73684210526315
2013-03-07,32.72,0.19,172.21052631578948
2013-03-08,33.29,0.19,175.21052631578948
2013-03-11,33.53,0.19,176.47368421052633
2013-03-12,32.96,0.19,173.47368421052633
2013-03-13,32.88,0.19,173.05263157894737
2013-03-14,33.29,0.19,175.21052631578948
2013-03-15,33.04,0.19,173.89473684210526
2013-03-18,32.37,0.19,170.36842105263156
2013-03-19,32.29,0.19,169.94736842105263
2013-03-20,32.6,0.19,171.57894736842107
2013-03-21,32.03,0.19,168.57894736842107
2013-03-22,32.63,0.19,171.73684210526318
2013-03-25,32.87,0.19,172.99999999999997
2013-03-26,33.6,0.19,176.8421052631579
2013-03-27,33.32,0.19,175.3684210526316
2013-03-28,33.51,0.19,176.36842105263156
2013-04-01,32.44,0.19,170.73684210526315
2013-04-02,31.85,0.19,167.63157894736844
2013-04-03,30.95,0.19,162.89473684210526
2013-04-04,31.5,0.19,165.78947368421052
2013-04-05,31.04,0.19,163.36842105263156
2013-04-08,31.68,0.19,166.73684210526315
2013-04-09,31.88,0.19,167.78947368421052
2013-04-10,32.63,0.19,171.73684210526318
2013-04-11,32.86,0.19,172.94736842105263
2013-04-12,32.76,0.19,172.42105263157893
2013-04-15,31.2,0.19,164.21052631578948
2013-04-16,31.8,0.19,167.3684210526316
2013-04-17,30.78,0.19,162.0
2013-04-18,30.13,0.19,158.57894736842104
2013-04-19,31.5,0.19,165.78947368421052
2013-04-22,32.0,0.19,168.42105263157896
2013-04-23,31.99,0.19,168.36842105263156
2013-04-24,32.04,0.19,168.6315789473684
2013-04-25,32.25,0.19,169.73684210526315
2013-04-26,32.34,0.19,170.21052631578948
2013-04-29,32.93,0.19,173.31578947368422
2013-04-30,33.12,0.19,174.3157894736842
2013-05-01,32.65,0.19,171.8421052631579
2013-05-02,32.4,0.19,170.52631578947367
2013-05-03,32.6,0.02,1630.0
2013-05-06,34.42,0.02,1721.0
2013-05-07,35.63,0.02,1781.5
2013-05-08,35.91,0.02,1795.4999999999998
2013-05-09,35.68,0.02,1784.0
2013-05-10,36.87,0.02,1843.4999999999998
2013-05-13,37.07,0.02,1853.5
2013-05-14,36.28,0.02,1814.0
2013-05-15,36.22,0.02,1811.0
2013-05-16,36.85,0.02,1842.5
2013-05-17,37.59,0.02,1879.5000000000002
2013-05-20,37.8,0.02,1889.9999999999998
2013-05-21,38.16,0.02,1907.9999999999998
2013-05-22,37.3,0.02,1864.9999999999998
2013-05-23,36.98,0.02,1848.9999999999998
2013-05-24,36.7,0.02,1835.0
2013-05-28,36.45,0.02,1822.5
2013-05-29,35.97,0.02,1798.5
2013-05-30,36.18,0.02,1809.0
2013-05-31,35.75,0.02,1787.5
2013-06-03,36.85,0.02,1842.5
2013-06-04,35.88,0.02,1794.0
2013-06-05,35.38,0.02,1769.0
2013-06-06,35.19,0.02,1759.4999999999998
2013-06-07,35.45,0.02,1772.5
2013-06-10,35.29,0.02,1764.5
2013-06-11,34.77,0.02,1738.5000000000002
2013-06-12,34.22,0.02,1711.0
2013-06-13,34.67,0.02,1733.5
2013-06-14,35.02,0.02,1751.0000000000002
2013-06-17,35.87,0.02,1793.4999999999998
2013-06-18,36.25,0.02,1812.5
2013-06-19,36.1,0.02,1805.0
2013-06-20,35.48,0.02,1773.9999999999998
2013-06-21,35.84,0.02,1792.0000000000002
2013-06-24,35.77,0.02,1788.5000000000002
2013-06-25,35.41,0.02,1770.4999999999998
2013-06-26,35.78,0.02,1789.0
2013-06-27,36.69,0.02,1834.4999999999998
2013-06-28,37.04,0.02,1852.0
2013-07-01,37.79,0.02,1889.5
2013-07-02,37.3,0.02,1864.9999999999998
2013-07-03,37.78,0.02,1889.0
2013-07-05,38.39,0.02,1919.5
2013-07-08,38.42,0.02,1921.0
2013-07-09,38.88,0.02,1944.0
2013-07-10,39.19,0.02,1959.4999999999998
2013-07-11,39.4,0.02,1970.0
2013-07-12,39.2,0.02,1960.0
2013-07-15,38.7,0.02,1935.0
2013-07-16,38.19,0.02,1909.4999999999998
2013-07-17,38.92,0.02,1946.0
2013-07-18,39.65,0.02,1982.5
2013-07-19,42.95,0.02,2147.5
2013-07-22,44.0,0.02,2200.0
2013-07-23,44.0,0.02,2200.0
2013-07-24,43.43,0.02,2171.5
2013-07-25,43.88,0.02,2194.0
2013-07-26,42.75,0.02,2137.5
2013-07-29,42.34,0.02,2117.0
2013-07-30,42.45,0.02,2122.5
2013-07-31,43.04,0.02,2152.0
2013-08-01,43.99,0.02,2199.5
2013-08-02,43.61,0.36,121.13888888888889
2013-08-05,44.42,0.36,123.3888888888889
2013-08-06,44.27,0.36,122.97222222222223
2013-08-07,43.83,0.36,121.75
2013-08-08,44.08,0.36,122.44444444444444
2013-08-09,43.9,0.36,121.94444444444444
2013-08-12,44.44,0.36,123.44444444444444
2013-08-13,44.77,0.36,124.36111111111113
2013-08-14,44.38,0.36,123.27777777777779
2013-08-15,43.16,0.36,119.88888888888889
2013-08-16,42.96,0.36,119.33333333333334
2013-08-19,42.86,0.36,119.05555555555556
2013-08-20,43.61,0.36,121.13888888888889
2013-08-21,43.55,0.36,120.97222222222221
2013-08-22,44.36,0.36,123.22222222222223
2013-08-23,44.51,0.36,123.63888888888889
2013-08-26,44.45,0.36,123.47222222222223
2013-08-27,43.62,0.36,121.16666666666666
2013-08-28,43.13,0.36,119.80555555555557
2013-08-29,43.79,0.36,121.63888888888889
2013-08-30,43.55,0.36,120.97222222222221
2013-09-03,44.37,0.36,123.25
2013-09-04,44.72,0.36,124.22222222222223
2013-09-05,44.83,0.36,124.52777777777777
2013-09-06,44.85,0.36,124.58333333333334
2013-09-09,46.71,0.36,129.75
2013-09-10,47.03,0.36,130.63888888888889
2013-09-11,47.51,0.36,131.97222222222223
2013-09-12,47.12,0.36,130.88888888888889
2013-09-13,46.81,0.36,130.0277777777778
2013-09-16,46.25,0.36,128.47222222222223
2013-09-17,47.96,0.36,133.22222222222223
2013-09-18,48.25,0.36,134.02777777777777
2013-09-19,47.67,0.36,132.41666666666669
2013-09-20,47.59,0.36,132.19444444444446
2013-09-23,47.45,0.36,131.80555555555557
2013-09-24,47.48,0.36,131.88888888888889
2013-09-25,47.42,0.36,131.72222222222223
2013-09-26,48.08,0.36,133.55555555555554
2013-09-27,47.78,0.36,132.72222222222223
2013-09-30,48.1,0.36,133.61111111111111
2013-10-01,49.26,0.36,136.83333333333334
2013-10-02,48.87,0.36,135.75
2013-10-03,47.87,0.36,132.97222222222223
2013-10-04,45.8,0.36,127.22222222222221
2013-10-07,45.02,0.36,125.05555555555557
2013-10-08,44.03,0.36,122.30555555555556
2013-10-09,44.02,0.36,122.27777777777779
2013-10-10,42.52,0.36,118.11111111111113
2013-10-11,43.35,0.36,120.41666666666667
2013-10-14,43.46,0.36,120.72222222222223
2013-10-15,43.01,0.36,119.47222222222221
2013-10-16,43.72,0.36,121.44444444444444
2013-10-17,45.93,0.36,127.58333333333334
2013-10-18,57.98,0.36,161.05555555555554
2013-10-21,58.25,0.36,161.80555555555557
2013-10-22,56.67,0.36,157.41666666666669
2013-10-23,57.51,0.36,159.75
2013-10-24,56.57,0.36,157.13888888888889
2013-10-25,56.0,0.36,155.55555555555557
2013-10-28,56.05,0.36,155.69444444444443
2013-10-29,57.24,0.36,159.0
2013-10-30,56.78,0.36,157.72222222222223
2013-10-31,57.06,0.36,158.5
2013-11-01,56.75,0.42,135.11904761904762
2013-11-04,58.03,0.42,138.16666666666669
2013-11-05,56.65,0.42,134.88095238095238
2013-11-06,57.09,0.42,135.92857142857144
2013-11-07,56.63,0.42,134.83333333333334
2013-11-08,58.24,0.42,138.66666666666669
2013-11-11,58.59,0.42,139.5
2013-11-12,58.5,0.42,139.28571428571428
2013-11-13,58.38,0.42,139.0
2013-11-14,54.68,0.42,130.1904761904762
2013-11-15,55.41,0.42,131.92857142857142
2013-11-18,54.0,0.42,128.57142857142858
2013-11-19,52.44,0.42,124.85714285714286
2013-11-20,52.69,0.42,125.45238095238095
2013-11-21,53.89,0.42,128.30952380952382
2013-11-22,54.15,0.42,128.92857142857142
2013-11-25,53.58,0.42,127.57142857142857
2013-11-26,53.93,0.42,128.4047619047619
2013-11-27,54.76,0.42,130.38095238095238
