date,ARE,ARE_EPS,PE Ratio
2010-06-28,67.63,0.0,inf
2010-06-29,63.78,0.0,inf
2010-06-30,63.37,0.0,inf
2010-07-01,63.41,0.0,inf
2010-07-02,61.75,0.0,inf
2010-07-06,60.83,0.0,inf
2010-07-07,64.69,0.0,inf
2010-07-08,65.0,0.0,inf
2010-07-09,65.21,0.0,inf
2010-07-12,65.06,0.0,inf
2010-07-13,67.23,0.0,inf
2010-07-14,66.87,0.0,inf
2010-07-15,66.34,0.0,inf
2010-07-16,64.36,0.0,inf
2010-07-19,65.35,0.0,inf
2010-07-20,67.9,0.0,inf
2010-07-21,66.23,0.0,inf
2010-07-22,69.73,0.0,inf
2010-07-23,70.91,0.0,inf
2010-07-26,72.59,0.0,inf
2010-07-27,72.09,0.0,inf
2010-07-28,71.43,0.0,inf
2010-07-29,69.93,0.0,inf
2010-07-30,70.55,0.0,inf
2010-08-02,72.83,0.0,inf
2010-08-03,72.0,0.0,inf
2010-08-04,72.18,0.53,136.18867924528303
2010-08-05,71.64,0.53,135.16981132075472
2010-08-06,72.34,0.53,136.49056603773585
2010-08-09,73.25,0.53,138.2075471698113
2010-08-10,71.18,0.53,134.30188679245285
2010-08-11,69.57,0.53,131.2641509433962
2010-08-12,68.25,0.53,128.77358490566036
2010-08-13,67.35,0.53,127.07547169811319
2010-08-16,67.47,0.53,127.30188679245282
2010-08-17,69.2,0.53,130.56603773584905
2010-08-18,70.35,0.53,132.73584905660377
2010-08-19,68.57,0.53,129.37735849056602
2010-08-20,67.86,0.53,128.0377358490566
2010-08-23,67.75,0.53,127.83018867924528
2010-08-24,67.87,0.53,128.0566037735849
2010-08-25,69.26,0.53,130.67924528301887
2010-08-26,68.96,0.53,130.1132075471698
2010-08-27,70.05,0.53,132.16981132075472
2010-08-30,69.56,0.53,131.24528301886792
2010-08-31,69.37,0.53,130.88679245283018
2010-09-01,69.81,0.53,131.71698113207546
2010-09-02,70.7,0.53,133.39622641509433
2010-09-03,71.86,0.53,135.58490566037736
2010-09-07,70.9,0.53,133.77358490566039
2010-09-08,71.27,0.53,134.47169811320754
2010-09-09,70.31,0.53,132.66037735849056
2010-09-10,70.35,0.53,132.73584905660377
2010-09-13,71.75,0.53,135.37735849056602
2010-09-14,71.9,0.53,135.66037735849056
2010-09-15,72.06,0.53,135.96226415094338
2010-09-16,71.73,0.53,135.33962264150944
2010-09-17,72.17,0.53,136.16981132075472
2010-09-20,73.36,0.53,138.41509433962264
2010-09-21,72.91,0.53,137.56603773584905
2010-09-22,70.5,0.53,133.0188679245283
2010-09-23,68.55,0.53,129.33962264150944
2010-09-24,70.01,0.53,132.0943396226415
2010-09-27,69.69,0.53,131.49056603773585
2010-09-28,70.16,0.53,132.37735849056602
2010-09-29,69.62,0.53,131.35849056603774
2010-09-30,70.0,0.53,132.0754716981132
2010-10-01,71.05,0.53,134.0566037735849
2010-10-04,71.44,0.53,134.79245283018867
2010-10-05,72.35,0.53,136.50943396226413
2010-10-06,71.19,0.53,134.32075471698113
2010-10-07,70.59,0.53,133.18867924528303
2010-10-08,71.1,0.53,134.1509433962264
2010-10-11,71.58,0.53,135.0566037735849
2010-10-12,71.29,0.53,134.50943396226415
2010-10-13,72.68,0.53,137.13207547169813
2010-10-14,73.43,0.53,138.54716981132077
2010-10-15,73.26,0.53,138.22641509433961
2010-10-18,75.07,0.53,141.64150943396226
2010-10-19,73.73,0.53,139.11320754716982
2010-10-20,74.71,0.53,140.96226415094338
2010-10-21,74.73,0.53,141.0
2010-10-22,74.94,0.53,141.39622641509433
2010-10-25,74.77,0.53,141.0754716981132
2010-10-26,73.9,0.53,139.43396226415095
2010-10-27,74.06,0.53,139.73584905660377
2010-10-28,73.43,0.53,138.54716981132077
2010-10-29,73.48,0.53,138.64150943396226
2010-11-01,73.54,0.53,138.75471698113208
2010-11-02,74.8,0.53,141.1320754716981
2010-11-03,74.08,0.53,139.77358490566036
2010-11-04,74.06,0.53,139.73584905660377
2010-11-05,74.07,0.53,139.75471698113205
2010-11-08,74.21,0.53,140.01886792452828
2010-11-09,71.56,0.47,152.2553191489362
2010-11-10,72.42,0.47,154.08510638297872
2010-11-11,72.06,0.47,153.31914893617022
2010-11-12,71.1,0.47,151.27659574468086
2010-11-15,69.76,0.47,148.42553191489364
2010-11-16,67.83,0.47,144.31914893617022
2010-11-17,68.42,0.47,145.5744680851064
2010-11-18,67.95,0.47,144.5744680851064
2010-11-19,67.63,0.47,143.89361702127658
2010-11-22,67.19,0.47,142.95744680851064
2010-11-23,66.11,0.47,140.6595744680851
2010-11-24,68.01,0.47,144.7021276595745
2010-11-26,67.47,0.47,143.5531914893617
2010-11-29,67.7,0.47,144.0425531914894
2010-11-30,66.75,0.47,142.0212765957447
2010-12-01,67.88,0.47,144.4255319148936
2010-12-02,68.77,0.47,146.31914893617022
2010-12-03,69.12,0.47,147.06382978723406
2010-12-06,69.31,0.47,147.468085106383
2010-12-07,70.55,0.47,150.10638297872342
2010-12-08,69.46,0.47,147.7872340425532
2010-12-09,68.52,0.47,145.7872340425532
2010-12-10,69.0,0.47,146.8085106382979
2010-12-13,69.37,0.47,147.59574468085108
2010-12-14,69.43,0.47,147.72340425531917
2010-12-15,69.18,0.47,147.19148936170214
2010-12-16,69.48,0.47,147.82978723404258
2010-12-17,69.42,0.47,147.70212765957447
2010-12-20,70.41,0.47,149.80851063829786
2010-12-21,70.69,0.47,150.40425531914894
2010-12-22,71.97,0.47,153.12765957446808
2010-12-23,71.92,0.47,153.0212765957447
2010-12-27,72.91,0.47,155.12765957446808
2010-12-28,73.46,0.47,156.29787234042553
2010-12-29,72.96,0.47,155.23404255319147
2010-12-30,73.24,0.47,155.82978723404256
2010-12-31,73.26,0.47,155.87234042553195
2011-01-03,74.51,0.47,158.53191489361703
2011-01-04,73.33,0.47,156.0212765957447
2011-01-05,73.89,0.47,157.2127659574468
2011-01-06,73.07,0.47,155.46808510638297
2011-01-07,75.51,0.47,160.65957446808514
2011-01-10,75.31,0.47,160.2340425531915
2011-01-11,74.82,0.47,159.1914893617021
2011-01-12,75.61,0.47,160.87234042553192
2011-01-13,74.87,0.47,159.29787234042556
2011-01-14,75.22,0.47,160.04255319148936
2011-01-18,77.11,0.47,164.06382978723406
2011-01-19,75.68,0.47,161.0212765957447
2011-01-20,75.35,0.47,160.31914893617022
2011-01-21,75.25,0.47,160.10638297872342
2011-01-24,76.23,0.47,162.19148936170214
2011-01-25,77.85,0.47,165.63829787234042
2011-01-26,77.36,0.47,164.59574468085108
2011-01-27,77.9,0.47,165.74468085106386
2011-01-28,76.55,0.47,162.87234042553192
2011-01-31,77.04,0.47,163.9148936170213
2011-02-01,77.6,0.47,165.1063829787234
2011-02-02,76.98,0.47,163.78723404255322
2011-02-03,76.92,0.47,163.6595744680851
2011-02-04,75.65,0.47,160.95744680851067
2011-02-07,77.68,0.47,165.27659574468086
2011-02-08,77.76,0.47,165.4468085106383
2011-02-09,77.69,0.47,165.29787234042553
2011-02-10,78.47,0.47,166.95744680851064
2011-02-11,78.98,0.47,168.0425531914894
2011-02-14,79.12,0.47,168.34042553191492
2011-02-15,78.92,0.47,167.91489361702128
2011-02-16,79.81,0.47,169.8085106382979
2011-02-17,79.84,0.47,169.87234042553195
2011-02-18,79.74,0.47,169.6595744680851
2011-02-22,79.16,0.47,168.4255319148936
2011-02-23,78.07,0.47,166.1063829787234
2011-02-24,76.84,0.47,163.48936170212767
2011-02-25,78.33,0.47,166.6595744680851
2011-02-28,80.2,0.47,170.63829787234044
2011-03-01,77.71,2.18,35.646788990825684
2011-03-02,76.63,2.18,35.151376146788984
2011-03-03,77.64,2.18,35.61467889908257
2011-03-04,76.95,2.18,35.298165137614674
2011-03-07,76.84,2.18,35.24770642201835
2011-03-08,77.91,2.18,35.73853211009174
2011-03-09,77.48,2.18,35.54128440366972
2011-03-10,76.66,2.18,35.1651376146789
2011-03-11,77.19,2.18,35.408256880733944
2011-03-14,76.36,2.18,35.027522935779814
2011-03-15,76.73,2.18,35.19724770642202
2011-03-16,75.36,2.18,34.56880733944954
2011-03-17,75.06,2.18,34.43119266055046
2011-03-18,75.22,2.18,34.5045871559633
2011-03-21,76.78,2.18,35.22018348623853
2011-03-22,75.61,2.18,34.683486238532105
2011-03-23,75.06,2.18,34.43119266055046
2011-03-24,75.69,2.18,34.720183486238525
2011-03-25,76.52,2.18,35.100917431192656
2011-03-28,75.92,2.18,34.825688073394495
2011-03-29,76.42,2.18,35.05504587155963
2011-03-30,77.27,2.18,35.444954128440365
2011-03-31,77.97,2.18,35.76605504587155
2011-04-01,78.43,2.18,35.977064220183486
2011-04-04,78.6,2.18,36.05504587155963
2011-04-05,78.48,2.18,36.0
2011-04-06,78.49,2.18,36.0045871559633
2011-04-07,76.55,2.18,35.11467889908256
2011-04-08,75.8,2.18,34.77064220183486
2011-04-11,75.89,2.18,34.81192660550459
2011-04-12,76.16,2.18,34.93577981651376
2011-04-13,75.98,2.18,34.85321100917431
2011-04-14,77.41,2.18,35.5091743119266
2011-04-15,77.79,2.18,35.68348623853211
2011-04-18,76.39,2.18,35.04128440366972
2011-04-19,76.81,2.18,35.23394495412844
2011-04-20,77.75,2.18,35.6651376146789
2011-04-21,78.14,2.18,35.8440366972477
2011-04-25,78.43,2.18,35.977064220183486
2011-04-26,79.71,2.18,36.564220183486235
2011-04-27,80.63,2.18,36.986238532110086
2011-04-28,81.45,2.18,37.362385321100916
2011-04-29,82.15,2.18,37.68348623853211
2011-05-02,81.75,2.18,37.5
2011-05-03,81.52,2.18,37.39449541284403
2011-05-04,80.16,2.18,36.77064220183486
2011-05-05,78.71,0.44,178.88636363636363
2011-05-06,75.78,0.44,172.22727272727272
2011-05-09,77.64,0.44,176.45454545454547
2011-05-10,79.13,0.44,179.8409090909091
2011-05-11,78.01,0.44,177.29545454545456
2011-05-12,78.03,0.44,177.3409090909091
2011-05-13,78.08,0.44,177.45454545454544
2011-05-16,78.32,0.44,177.99999999999997
2011-05-17,78.53,0.44,178.47727272727272
2011-05-18,79.58,0.44,180.86363636363635
2011-05-19,79.82,0.44,181.4090909090909
2011-05-20,78.73,0.44,178.9318181818182
2011-05-23,77.58,0.44,176.3181818181818
2011-05-24,78.01,0.44,177.29545454545456
2011-05-25,79.09,0.44,179.75
2011-05-26,80.39,0.44,182.70454545454547
2011-05-27,81.29,0.44,184.75
2011-05-31,82.54,0.44,187.5909090909091
2011-06-01,79.83,0.44,181.4318181818182
2011-06-02,79.17,0.44,179.9318181818182
2011-06-03,79.04,0.44,179.63636363636365
2011-06-06,77.54,0.44,176.22727272727275
2011-06-07,78.67,0.44,178.79545454545456
2011-06-08,78.23,0.44,177.79545454545456
2011-06-09,77.55,0.44,176.25
2011-06-10,75.84,0.44,172.36363636363637
2011-06-13,77.2,0.44,175.45454545454547
2011-06-14,77.64,0.44,176.45454545454547
2011-06-15,76.15,0.44,173.06818181818184
2011-06-16,76.52,0.44,173.9090909090909
2011-06-17,77.36,0.44,175.8181818181818
2011-06-20,78.18,0.44,177.6818181818182
2011-06-21,79.34,0.44,180.3181818181818
2011-06-22,79.53,0.44,180.75
2011-06-23,76.96,0.44,174.9090909090909
2011-06-24,76.71,0.44,174.34090909090907
2011-06-27,76.71,0.44,174.34090909090907
2011-06-28,76.75,0.44,174.4318181818182
2011-06-29,77.3,0.44,175.6818181818182
2011-06-30,77.42,0.44,175.95454545454547
2011-07-01,79.01,0.44,179.56818181818184
2011-07-05,80.46,0.44,182.86363636363635
2011-07-06,81.02,0.44,184.13636363636363
2011-07-07,81.98,0.44,186.3181818181818
2011-07-08,81.71,0.44,185.70454545454544
2011-07-11,80.47,0.44,182.88636363636363
2011-07-12,81.74,0.44,185.77272727272725
2011-07-13,80.43,0.44,182.79545454545456
2011-07-14,80.02,0.44,181.86363636363635
2011-07-15,81.58,0.44,185.4090909090909
2011-07-18,81.1,0.44,184.3181818181818
2011-07-19,82.83,0.44,188.25
2011-07-20,83.8,0.44,190.45454545454544
2011-07-21,84.5,0.44,192.04545454545453
2011-07-22,84.93,0.44,193.02272727272728
2011-07-25,84.17,0.44,191.29545454545456
2011-07-26,84.1,0.44,191.13636363636363
2011-07-27,82.13,0.44,186.6590909090909
2011-07-28,82.05,0.44,186.47727272727272
2011-07-29,82.0,0.44,186.36363636363637
2011-08-01,81.4,0.44,185.0
2011-08-02,77.62,0.44,176.4090909090909
2011-08-03,76.57,0.44,174.02272727272725
2011-08-04,72.6,0.44,165.0
2011-08-05,70.43,0.44,160.06818181818184
2011-08-08,62.63,0.44,142.3409090909091
2011-08-09,69.01,0.89,77.53932584269663
2011-08-10,67.08,0.89,75.37078651685393
2011-08-11,69.16,0.89,77.70786516853931
2011-08-12,69.23,0.89,77.78651685393258
2011-08-15,72.21,0.89,81.13483146067415
2011-08-16,72.25,0.89,81.17977528089888
2011-08-17,72.16,0.89,81.07865168539325
2011-08-18,68.15,0.89,76.57303370786518
2011-08-19,66.2,0.89,74.38202247191012
2011-08-22,66.95,0.89,75.2247191011236
2011-08-23,68.15,0.89,76.57303370786518
2011-08-24,69.3,0.89,77.86516853932584
2011-08-25,67.97,0.89,76.37078651685393
2011-08-26,68.99,0.89,77.51685393258427
2011-08-29,72.02,0.89,80.92134831460673
2011-08-30,71.98,0.89,80.87640449438203
2011-08-31,72.81,0.89,81.80898876404494
2011-09-01,71.34,0.89,80.15730337078652
2011-09-02,69.11,0.89,77.65168539325842
2011-09-06,69.25,0.89,77.80898876404494
2011-09-07,72.63,0.89,81.6067415730337
2011-09-08,71.85,0.89,80.73033707865167
2011-09-09,68.87,0.89,77.38202247191012
2011-09-12,67.89,0.89,76.28089887640449
2011-09-13,67.83,0.89,76.21348314606742
2011-09-14,68.14,0.89,76.56179775280899
2011-09-15,68.8,0.89,77.30337078651685
2011-09-16,68.56,0.89,77.03370786516854
2011-09-19,66.16,0.89,74.33707865168539
2011-09-20,66.09,0.89,74.25842696629213
2011-09-21,62.48,0.89,70.20224719101122
2011-09-22,60.09,0.89,67.51685393258427
2011-09-23,60.3,0.89,67.75280898876404
2011-09-26,60.88,0.89,68.40449438202248
2011-09-27,61.91,0.89,69.56179775280899
2011-09-28,60.47,0.89,67.9438202247191
2011-09-29,62.77,0.89,70.52808988764045
2011-09-30,61.39,0.89,68.97752808988764
2011-10-03,57.19,0.89,64.25842696629213
2011-10-04,60.42,0.89,67.88764044943821
2011-10-05,59.46,0.89,66.80898876404494
2011-10-06,62.06,0.89,69.73033707865169
2011-10-07,59.67,0.89,67.04494382022472
2011-10-10,61.72,0.89,69.34831460674157
2011-10-11,60.12,0.89,67.5505617977528
2011-10-12,60.79,0.89,68.30337078651685
2011-10-13,61.71,0.89,69.33707865168539
2011-10-14,64.37,0.89,72.32584269662922
2011-10-17,63.84,0.89,71.73033707865169
2011-10-18,66.23,0.89,74.41573033707866
2011-10-19,65.35,0.89,73.42696629213482
2011-10-20,66.13,0.89,74.30337078651685
2011-10-21,67.83,0.89,76.21348314606742
2011-10-24,70.62,0.89,79.34831460674158
2011-10-25,68.81,0.89,77.31460674157303
2011-10-26,66.18,0.89,74.35955056179776
2011-10-27,67.77,0.89,76.14606741573033
2011-10-28,67.95,0.89,76.34831460674158
2011-10-31,66.09,0.89,74.25842696629213
2011-11-01,63.44,0.89,71.28089887640449
2011-11-02,66.45,0.89,74.66292134831461
2011-11-03,68.61,0.89,77.08988764044943
2011-11-04,68.91,0.89,77.42696629213482
2011-11-07,69.04,0.89,77.57303370786518
2011-11-08,69.69,0.89,78.30337078651685
2011-11-09,67.22,1.3,51.707692307692305
2011-11-10,66.79,1.3,51.37692307692308
2011-11-11,68.39,1.3,52.607692307692304
2011-11-14,66.78,1.3,51.36923076923077
2011-11-15,68.03,1.3,52.33076923076923
2011-11-16,67.28,1.3,51.753846153846155
2011-11-17,66.04,1.3,50.800000000000004
2011-11-18,66.41,1.3,51.08461538461538
2011-11-21,64.25,1.3,49.42307692307692
2011-11-22,63.73,1.3,49.02307692307692
2011-11-23,62.0,1.3,47.69230769230769
2011-11-25,62.23,1.3,47.86923076923077
2011-11-28,63.79,1.3,49.069230769230764
2011-11-29,63.3,1.3,48.692307692307686
2011-11-30,65.56,1.3,50.43076923076923
2011-12-01,66.0,1.3,50.76923076923077
2011-12-02,66.09,1.3,50.83846153846154
2011-12-05,68.14,1.3,52.41538461538462
2011-12-06,67.54,1.3,51.95384615384616
2011-12-07,68.35,1.3,52.57692307692307
2011-12-08,66.61,1.3,51.238461538461536
2011-12-09,67.76,1.3,52.12307692307692
2011-12-12,65.68,1.3,50.52307692307693
2011-12-13,64.95,1.3,49.96153846153846
2011-12-14,64.4,1.3,49.53846153846154
2011-12-15,65.37,1.3,50.284615384615385
2011-12-16,66.26,1.3,50.96923076923077
2011-12-19,66.0,1.3,50.76923076923077
2011-12-20,68.05,1.3,52.34615384615384
2011-12-21,68.52,1.3,52.707692307692305
2011-12-22,69.43,1.3,53.40769230769231
2011-12-23,69.4,1.3,53.38461538461539
2011-12-27,69.87,1.3,53.746153846153845
2011-12-28,68.33,1.3,52.56153846153846
2011-12-29,69.27,1.3,53.28461538461538
2011-12-30,68.97,1.3,53.05384615384615
2012-01-03,68.82,1.3,52.93846153846153
2012-01-04,67.49,1.3,51.91538461538461
2012-01-05,68.62,1.3,52.784615384615385
2012-01-06,68.2,1.3,52.46153846153846
2012-01-09,68.45,1.3,52.65384615384615
2012-01-10,69.66,1.3,53.58461538461538
2012-01-11,70.37,1.3,54.13076923076923
2012-01-12,69.63,1.3,53.561538461538454
2012-01-13,69.68,1.3,53.6
2012-01-17,70.34,1.3,54.10769230769231
2012-01-18,71.21,1.3,54.77692307692307
2012-01-19,70.78,1.3,54.44615384615385
2012-01-20,71.49,1.3,54.99230769230768
2012-01-23,71.74,1.3,55.18461538461538
2012-01-24,71.3,1.3,54.84615384615384
2012-01-25,71.58,1.3,55.06153846153846
2012-01-26,72.05,1.3,55.42307692307692
2012-01-27,72.59,1.3,55.83846153846154
2012-01-30,72.06,1.3,55.43076923076923
2012-01-31,72.41,1.3,55.699999999999996
2012-02-01,73.47,1.3,56.51538461538461
2012-02-02,73.31,1.3,56.39230769230769
2012-02-03,74.26,1.3,57.12307692307692
2012-02-06,74.32,1.3,57.169230769230765
2012-02-07,73.67,1.3,56.669230769230765
2012-02-08,72.75,1.3,55.96153846153846
2012-02-09,72.5,1.3,55.76923076923077
2012-02-10,71.77,1.3,55.207692307692305
2012-02-13,72.62,1.3,55.861538461538466
2012-02-14,71.77,1.3,55.207692307692305
2012-02-15,71.7,1.3,55.15384615384615
2012-02-16,72.98,1.3,56.13846153846154
2012-02-17,72.82,1.3,56.015384615384605
2012-02-21,71.34,1.75,40.76571428571429
2012-02-22,70.31,1.75,40.17714285714286
2012-02-23,71.04,1.75,40.59428571428572
2012-02-24,70.75,1.75,40.42857142857143
2012-02-27,70.68,1.75,40.38857142857143
2012-02-28,71.6,1.75,40.91428571428571
2012-02-29,71.69,1.75,40.965714285714284
2012-03-01,72.18,1.75,41.24571428571429
2012-03-02,71.57,1.75,40.89714285714285
2012-03-05,72.17,1.75,41.24
2012-03-06,70.66,1.75,40.37714285714286
2012-03-07,70.92,1.75,40.52571428571429
2012-03-08,70.61,1.75,40.348571428571425
2012-03-09,71.59,1.75,40.90857142857143
2012-03-12,71.59,1.75,40.90857142857143
2012-03-13,73.27,1.75,41.86857142857143
2012-03-14,72.81,1.75,41.605714285714285
2012-03-15,72.65,1.75,41.51428571428572
2012-03-16,72.71,1.75,41.54857142857143
2012-03-19,73.54,1.75,42.02285714285715
2012-03-20,73.58,1.75,42.04571428571428
2012-03-21,73.3,1.75,41.885714285714286
2012-03-22,72.35,1.75,41.34285714285714
2012-03-23,72.46,1.75,41.40571428571428
2012-03-26,72.66,1.75,41.519999999999996
2012-03-27,72.76,1.75,41.57714285714286
2012-03-28,72.44,1.75,41.394285714285715
2012-03-29,72.65,1.75,41.51428571428572
2012-03-30,73.13,1.75,41.78857142857142
2012-04-02,73.41,1.75,41.94857142857143
2012-04-03,73.15,1.75,41.800000000000004
2012-04-04,72.59,1.75,41.480000000000004
2012-04-05,72.03,1.75,41.160000000000004
2012-04-09,71.18,1.75,40.674285714285716
2012-04-10,69.9,1.75,39.94285714285714
2012-04-11,70.2,1.75,40.114285714285714
2012-04-12,71.64,1.75,40.93714285714286
2012-04-13,71.15,1.75,40.65714285714286
2012-04-16,72.85,1.75,41.628571428571426
2012-04-17,73.83,1.75,42.18857142857143
2012-04-18,72.95,1.75,41.68571428571429
2012-04-19,72.61,1.75,41.49142857142857
2012-04-20,73.88,1.75,42.21714285714285
2012-04-23,72.83,1.75,41.61714285714286
2012-04-24,73.2,1.75,41.82857142857143
2012-04-25,74.43,1.75,42.53142857142858
2012-04-26,74.63,1.75,42.645714285714284
2012-04-27,74.77,1.75,42.72571428571428
2012-04-30,74.92,1.75,42.81142857142857
2012-05-01,75.64,1.75,43.222857142857144
2012-05-02,75.62,1.75,43.21142857142858
2012-05-03,74.94,1.75,42.82285714285714
2012-05-04,74.33,0.3,247.76666666666668
2012-05-07,74.75,0.3,249.16666666666669
2012-05-08,75.02,0.3,250.06666666666666
2012-05-09,74.99,0.3,249.96666666666667
2012-05-10,74.5,0.3,248.33333333333334
2012-05-11,75.15,0.3,250.50000000000003
2012-05-14,74.07,0.3,246.89999999999998
2012-05-15,73.05,0.3,243.5
2012-05-16,72.32,0.3,241.06666666666666
2012-05-17,69.65,0.3,232.16666666666669
2012-05-18,68.14,0.3,227.13333333333335
2012-05-21,69.23,0.3,230.76666666666668
2012-05-22,69.55,0.3,231.83333333333334
2012-05-23,70.19,0.3,233.96666666666667
2012-05-24,70.52,0.3,235.06666666666666
2012-05-25,69.83,0.3,232.76666666666668
2012-05-29,70.27,0.3,234.23333333333332
2012-05-30,68.42,0.3,228.0666666666667
2012-05-31,68.46,0.3,228.2
2012-06-01,67.98,0.3,226.60000000000002
2012-06-04,68.31,0.3,227.70000000000002
2012-06-05,69.33,0.3,231.1
2012-06-06,70.55,0.3,235.16666666666666
2012-06-07,70.4,0.3,234.66666666666669
2012-06-08,71.01,0.3,236.70000000000002
2012-06-11,68.96,0.3,229.86666666666665
2012-06-12,69.36,0.3,231.20000000000002
2012-06-13,69.1,0.3,230.33333333333331
2012-06-14,70.55,0.3,235.16666666666666
2012-06-15,70.18,0.3,233.93333333333337
2012-06-18,70.9,0.3,236.33333333333337
2012-06-19,71.43,0.3,238.10000000000002
2012-06-20,71.41,0.3,238.03333333333333
2012-06-21,69.79,0.3,232.63333333333335
2012-06-22,69.89,0.3,232.96666666666667
2012-06-25,69.12,0.3,230.40000000000003
2012-06-26,69.52,0.3,231.73333333333332
2012-06-27,69.44,0.3,231.46666666666667
2012-06-28,70.58,0.3,235.26666666666668
2012-06-29,72.72,0.3,242.4
2012-07-02,72.74,0.3,242.46666666666667
2012-07-03,73.78,0.3,245.93333333333334
2012-07-05,73.59,0.3,245.3
2012-07-06,73.4,0.3,244.66666666666669
2012-07-09,73.23,0.3,244.10000000000002
2012-07-10,72.57,0.3,241.89999999999998
2012-07-11,72.56,0.3,241.86666666666667
2012-07-12,72.17,0.3,240.5666666666667
2012-07-13,73.31,0.3,244.36666666666667
2012-07-16,73.17,0.3,243.9
2012-07-17,74.15,0.3,247.16666666666669
2012-07-18,73.61,0.3,245.36666666666667
2012-07-19,72.95,0.3,243.16666666666669
2012-07-20,72.36,0.3,241.20000000000002
2012-07-23,72.14,0.3,240.46666666666667
2012-07-24,71.74,0.3,239.13333333333333
2012-07-25,71.43,0.3,238.10000000000002
2012-07-26,71.73,0.3,239.10000000000002
2012-07-27,72.5,0.3,241.66666666666669
2012-07-30,72.5,0.3,241.66666666666669
2012-07-31,73.48,0.3,244.93333333333337
2012-08-01,72.76,0.3,242.53333333333336
2012-08-02,72.98,0.3,243.26666666666668
2012-08-03,73.55,0.3,245.16666666666666
2012-08-06,73.76,0.3,245.8666666666667
2012-08-07,73.25,0.3,244.16666666666669
2012-08-08,73.0,0.57,128.0701754385965
2012-08-09,72.74,0.57,127.6140350877193
2012-08-10,73.45,0.57,128.85964912280704
2012-08-13,74.1,0.57,130.0
2012-08-14,73.69,0.57,129.28070175438597
2012-08-15,73.95,0.57,129.73684210526318
2012-08-16,74.24,0.57,130.24561403508773
2012-08-17,73.39,0.57,128.7543859649123
2012-08-20,73.29,0.57,128.57894736842107
2012-08-21,73.83,0.57,129.5263157894737
2012-08-22,73.8,0.57,129.47368421052633
2012-08-23,73.25,0.57,128.50877192982458
2012-08-24,73.33,0.57,128.64912280701756
2012-08-27,73.12,0.57,128.28070175438597
2012-08-28,73.85,0.57,129.56140350877192
2012-08-29,74.1,0.57,130.0
2012-08-30,74.06,0.57,129.92982456140354
2012-08-31,73.9,0.57,129.64912280701756
2012-09-04,74.44,0.57,130.5964912280702
2012-09-05,74.54,0.57,130.77192982456143
2012-09-06,74.96,0.57,131.50877192982458
2012-09-07,75.1,0.57,131.75438596491227
2012-09-10,74.51,0.57,130.71929824561406
2012-09-11,74.66,0.57,130.98245614035088
2012-09-12,74.62,0.57,130.9122807017544
2012-09-13,75.58,0.57,132.5964912280702
2012-09-14,76.65,0.57,134.47368421052633
2012-09-17,75.99,0.57,133.31578947368422
2012-09-18,75.32,0.57,132.140350877193
2012-09-19,74.91,0.57,131.42105263157896
2012-09-20,74.38,0.57,130.49122807017545
2012-09-21,74.51,0.57,130.71929824561406
2012-09-24,74.91,0.57,131.42105263157896
2012-09-25,73.8,0.57,129.47368421052633
2012-09-26,73.17,0.57,128.3684210526316
2012-09-27,73.57,0.57,129.0701754385965
2012-09-28,73.52,0.57,128.98245614035088
2012-10-01,72.75,0.57,127.63157894736844
2012-10-02,72.7,0.57,127.54385964912282
2012-10-03,72.96,0.57,128.0
2012-10-04,72.84,0.57,127.78947368421055
2012-10-05,72.68,0.57,127.50877192982459
2012-10-08,72.6,0.57,127.36842105263158
2012-10-09,72.47,0.57,127.14035087719299
2012-10-10,72.87,0.57,127.84210526315792
2012-10-11,73.03,0.57,128.12280701754386
2012-10-12,72.77,0.57,127.66666666666667
2012-10-15,73.85,0.57,129.56140350877192
2012-10-16,73.86,0.57,129.57894736842107
2012-10-17,74.04,0.57,129.8947368421053
2012-10-18,74.25,0.57,130.26315789473685
2012-10-19,73.38,0.57,128.73684210526315
2012-10-22,72.72,0.57,127.57894736842105
2012-10-23,71.72,0.57,125.82456140350878
2012-10-24,71.51,0.57,125.4561403508772
2012-10-25,71.1,0.57,124.73684210526316
2012-10-26,70.07,0.57,122.9298245614035
2012-10-31,70.43,0.57,123.56140350877195
2012-11-01,69.67,0.57,122.2280701754386
2012-11-02,69.88,0.57,122.59649122807018
2012-11-05,69.65,0.57,122.19298245614037
2012-11-06,69.25,0.57,121.49122807017545
2012-11-07,68.27,0.57,119.77192982456141
2012-11-08,67.28,0.57,118.03508771929826
2012-11-09,67.45,0.75,89.93333333333334
2012-11-12,66.16,0.75,88.21333333333332
2012-11-13,66.23,0.75,88.30666666666667
2012-11-14,64.75,0.75,86.33333333333333
2012-11-15,65.11,0.75,86.81333333333333
2012-11-16,66.58,0.75,88.77333333333333
2012-11-19,67.3,0.75,89.73333333333333
2012-11-20,67.46,0.75,89.94666666666666
2012-11-21,67.32,0.75,89.75999999999999
2012-11-23,68.02,0.75,90.69333333333333
2012-11-26,67.78,0.75,90.37333333333333
2012-11-27,67.46,0.75,89.94666666666666
2012-11-28,67.71,0.75,90.27999999999999
2012-11-29,67.94,0.75,90.58666666666666
2012-11-30,67.92,0.75,90.56
2012-12-03,68.44,0.75,91.25333333333333
2012-12-04,68.46,0.75,91.27999999999999
2012-12-05,68.73,0.75,91.64
2012-12-06,69.75,0.75,93.0
