date,PRU,PRU_EPS,PE Ratio
2011-06-10,59.04,1.2,49.2
2011-06-13,59.64,1.2,49.7
2011-06-14,60.36,1.2,50.300000000000004
2011-06-15,57.77,1.2,48.14166666666667
2011-06-16,58.32,1.2,48.6
2011-06-17,59.19,1.2,49.325
2011-06-20,59.65,1.2,49.708333333333336
2011-06-21,60.92,1.2,50.76666666666667
2011-06-22,60.36,1.2,50.300000000000004
2011-06-23,60.4,1.2,50.333333333333336
2011-06-24,59.71,1.2,49.75833333333333
2011-06-27,60.8,1.2,50.666666666666664
2011-06-28,62.0,1.2,51.66666666666667
2011-06-29,63.06,1.2,52.550000000000004
2011-06-30,63.59,1.2,52.991666666666674
2011-07-01,64.77,1.2,53.975
2011-07-05,64.17,1.2,53.475
2011-07-06,63.96,1.2,53.300000000000004
2011-07-07,65.26,1.2,54.38333333333334
2011-07-08,64.38,1.2,53.65
2011-07-11,62.15,1.2,51.791666666666664
2011-07-12,61.59,1.2,51.325
2011-07-13,61.47,1.2,51.225
2011-07-14,60.89,1.2,50.74166666666667
2011-07-15,60.76,1.2,50.63333333333333
2011-07-18,59.78,1.2,49.81666666666667
2011-07-19,59.99,1.2,49.99166666666667
2011-07-20,60.31,1.2,50.25833333333334
2011-07-21,61.62,1.2,51.35
2011-07-22,60.93,1.2,50.775
2011-07-25,60.21,1.2,50.175000000000004
2011-07-26,60.1,1.2,50.083333333333336
2011-07-27,58.3,1.2,48.583333333333336
2011-07-28,58.36,1.2,48.63333333333333
2011-07-29,58.68,1.2,48.9
2011-08-01,58.21,1.2,48.50833333333333
2011-08-02,56.65,1.2,47.208333333333336
2011-08-03,57.07,1.2,47.55833333333334
2011-08-04,54.74,1.2,45.61666666666667
2011-08-05,53.99,1.74,31.02873563218391
2011-08-08,48.14,1.74,27.666666666666668
2011-08-09,52.58,1.74,30.2183908045977
2011-08-10,47.77,1.74,27.45402298850575
2011-08-11,51.59,1.74,29.649425287356323
2011-08-12,50.95,1.74,29.2816091954023
2011-08-15,52.5,1.74,30.17241379310345
2011-08-16,50.7,1.74,29.13793103448276
2011-08-17,50.89,1.74,29.24712643678161
2011-08-18,47.15,1.74,27.097701149425287
2011-08-19,46.49,1.74,26.718390804597703
2011-08-22,45.91,1.74,26.385057471264368
2011-08-23,47.39,1.74,27.235632183908045
2011-08-24,48.38,1.74,27.804597701149426
2011-08-25,47.17,1.74,27.10919540229885
2011-08-26,47.56,1.74,27.333333333333336
2011-08-29,50.16,1.74,28.82758620689655
2011-08-30,49.33,1.74,28.350574712643677
2011-08-31,50.21,1.74,28.85632183908046
2011-09-01,48.87,1.74,28.086206896551722
2011-09-02,46.6,1.74,26.7816091954023
2011-09-06,45.32,1.74,26.04597701149425
2011-09-07,48.73,1.74,28.00574712643678
2011-09-08,47.07,1.74,27.051724137931036
2011-09-09,46.14,1.74,26.517241379310345
2011-09-12,46.8,1.74,26.89655172413793
2011-09-13,47.5,1.74,27.298850574712645
2011-09-14,48.41,1.74,27.821839080459768
2011-09-15,50.68,1.74,29.126436781609197
2011-09-16,51.45,1.74,29.56896551724138
2011-09-19,49.56,1.74,28.48275862068966
2011-09-20,48.98,1.74,28.14942528735632
2011-09-21,45.73,1.74,26.281609195402297
2011-09-22,44.03,1.74,25.304597701149426
2011-09-23,43.93,1.74,25.24712643678161
2011-09-26,46.11,1.74,26.5
2011-09-27,46.96,1.74,26.98850574712644
2011-09-28,45.19,1.74,25.97126436781609
2011-09-29,48.06,1.74,27.620689655172416
2011-09-30,46.86,1.74,26.93103448275862
2011-10-03,43.91,1.74,25.235632183908045
2011-10-04,45.25,1.74,26.00574712643678
2011-10-05,46.86,1.74,26.93103448275862
2011-10-06,48.27,1.74,27.74137931034483
2011-10-07,46.02,1.74,26.448275862068968
2011-10-10,48.74,1.74,28.011494252873565
2011-10-11,49.72,1.74,28.57471264367816
2011-10-12,51.0,1.74,29.310344827586206
2011-10-13,49.75,1.74,28.591954022988507
2011-10-14,50.92,1.74,29.264367816091955
2011-10-17,48.97,1.74,28.14367816091954
2011-10-18,51.59,1.74,29.649425287356323
2011-10-19,50.21,1.74,28.85632183908046
2011-10-20,51.75,1.74,29.74137931034483
2011-10-21,53.23,1.74,30.591954022988503
2011-10-24,54.52,1.74,31.333333333333336
2011-10-25,51.9,1.74,29.82758620689655
2011-10-26,53.52,1.74,30.758620689655174
2011-10-27,57.32,1.74,32.94252873563219
2011-10-28,57.3,1.74,32.93103448275862
2011-10-31,54.2,1.74,31.149425287356323
2011-11-01,51.52,1.74,29.60919540229885
2011-11-02,53.67,1.74,30.844827586206897
2011-11-03,53.05,1.74,30.488505747126435
2011-11-04,52.19,3.38,15.440828402366863
2011-11-07,53.31,3.38,15.772189349112427
2011-11-08,54.48,3.38,16.11834319526627
2011-11-09,51.87,3.38,15.346153846153847
2011-11-10,52.91,3.38,15.653846153846153
2011-11-11,54.05,3.38,15.99112426035503
2011-11-14,53.55,3.38,15.84319526627219
2011-11-15,53.39,3.38,15.79585798816568
2011-11-16,51.9,3.38,15.355029585798817
2011-11-17,50.49,3.38,14.937869822485208
2011-11-18,48.53,3.38,14.357988165680474
2011-11-21,47.84,3.38,14.153846153846155
2011-11-22,46.95,3.38,13.890532544378699
2011-11-23,45.17,3.38,13.363905325443788
2011-11-25,44.91,3.38,13.28698224852071
2011-11-28,46.96,3.38,13.893491124260356
2011-11-29,46.86,3.38,13.863905325443787
2011-11-30,50.64,3.38,14.98224852071006
2011-12-01,49.96,3.38,14.781065088757398
2011-12-02,50.4,3.38,14.911242603550296
2011-12-05,51.56,3.38,15.254437869822487
2011-12-06,51.41,3.38,15.210059171597633
2011-12-07,51.71,3.38,15.298816568047338
2011-12-08,49.38,3.38,14.609467455621303
2011-12-09,50.39,3.38,14.90828402366864
2011-12-12,48.62,3.38,14.384615384615385
2011-12-13,47.77,3.38,14.133136094674558
2011-12-14,47.66,3.38,14.10059171597633
2011-12-15,47.91,3.38,14.17455621301775
2011-12-16,48.07,3.38,14.221893491124261
2011-12-19,46.98,3.38,13.899408284023668
2011-12-20,49.16,3.38,14.544378698224852
2011-12-21,49.33,3.38,14.594674556213018
2011-12-22,50.48,3.38,14.93491124260355
2011-12-23,50.92,3.38,15.06508875739645
2011-12-27,50.49,3.38,14.937869822485208
2011-12-28,49.5,3.38,14.644970414201184
2011-12-29,50.31,3.38,14.884615384615385
2011-12-30,50.12,3.38,14.828402366863905
2012-01-03,51.3,3.38,15.177514792899409
2012-01-04,51.5,3.38,15.236686390532546
2012-01-05,52.54,3.38,15.544378698224852
2012-01-06,52.73,3.38,15.60059171597633
2012-01-09,52.26,3.38,15.461538461538462
2012-01-10,53.42,3.38,15.804733727810651
2012-01-11,54.35,3.38,16.079881656804734
2012-01-12,55.11,3.38,16.30473372781065
2012-01-13,55.25,3.38,16.346153846153847
2012-01-17,54.63,3.38,16.162721893491124
2012-01-18,56.12,3.38,16.60355029585799
2012-01-19,56.94,3.38,16.846153846153847
2012-01-20,57.36,3.38,16.97041420118343
2012-01-23,58.25,3.38,17.233727810650887
2012-01-24,58.08,3.38,17.183431952662723
2012-01-25,57.78,3.38,17.09467455621302
2012-01-26,55.59,3.38,16.44674556213018
2012-01-27,57.22,3.38,16.928994082840237
2012-01-30,57.38,3.38,16.976331360946748
2012-01-31,57.24,3.38,16.93491124260355
2012-02-01,58.33,3.38,17.257396449704142
2012-02-02,58.32,3.38,17.254437869822485
2012-02-03,59.87,3.38,17.71301775147929
2012-02-06,59.99,3.38,17.74852071005917
2012-02-07,60.43,3.38,17.878698224852073
2012-02-08,60.54,3.38,17.911242603550296
2012-02-09,59.85,3.38,17.707100591715978
2012-02-10,59.0,3.38,17.45562130177515
2012-02-13,60.17,3.38,17.801775147928996
2012-02-14,59.41,3.38,17.576923076923077
2012-02-15,60.2,3.38,17.810650887573967
2012-02-16,60.92,3.38,18.023668639053255
2012-02-17,61.39,3.38,18.162721893491124
2012-02-21,61.36,3.38,18.153846153846153
2012-02-22,60.83,3.38,17.997041420118343
2012-02-23,61.24,3.38,18.118343195266274
2012-02-24,61.09,1.63,37.47852760736197
2012-02-27,60.62,1.63,37.190184049079754
2012-02-28,61.31,1.63,37.61349693251534
2012-02-29,61.16,1.63,37.52147239263804
2012-03-01,62.01,1.63,38.04294478527608
2012-03-02,61.34,1.63,37.631901840490805
2012-03-05,61.53,1.63,37.74846625766872
2012-03-06,59.75,1.63,36.65644171779142
2012-03-07,60.78,1.63,37.288343558282214
2012-03-08,61.88,1.63,37.96319018404908
2012-03-09,61.97,1.63,38.01840490797546
2012-03-12,61.22,1.63,37.558282208588956
2012-03-13,63.07,1.63,38.693251533742334
2012-03-14,61.58,1.63,37.77914110429448
2012-03-15,63.24,1.63,38.79754601226994
2012-03-16,63.71,1.63,39.08588957055215
2012-03-19,64.11,1.63,39.331288343558285
2012-03-20,64.65,1.63,39.66257668711657
2012-03-21,63.89,1.63,39.196319018404914
2012-03-22,62.88,1.63,38.57668711656442
2012-03-23,62.99,1.63,38.64417177914111
2012-03-26,64.05,1.63,39.29447852760736
2012-03-27,63.55,1.63,38.987730061349694
2012-03-28,63.42,1.63,38.9079754601227
2012-03-29,62.76,1.63,38.50306748466258
2012-03-30,63.39,1.63,38.88957055214724
2012-04-02,64.5,1.63,39.57055214723927
2012-04-03,63.65,1.63,39.04907975460123
2012-04-04,62.82,1.63,38.5398773006135
2012-04-05,62.52,1.63,38.3558282208589
2012-04-09,61.13,1.63,37.50306748466258
2012-04-10,59.33,1.63,36.398773006134974
2012-04-11,60.37,1.63,37.036809815950924
2012-04-12,61.4,1.63,37.66871165644172
2012-04-13,59.91,1.63,36.75460122699386
2012-04-16,60.07,1.63,36.85276073619632
2012-04-17,61.16,1.63,37.52147239263804
2012-04-18,60.53,1.63,37.13496932515338
2012-04-19,60.17,1.63,36.91411042944786
2012-04-20,59.73,1.63,36.644171779141104
2012-04-23,58.93,1.63,36.15337423312884
2012-04-24,59.26,1.63,36.355828220858896
2012-04-25,60.19,1.63,36.92638036809816
2012-04-26,61.31,1.63,37.61349693251534
2012-04-27,61.37,1.63,37.65030674846626
2012-04-30,60.54,1.63,37.14110429447853
2012-05-01,60.88,1.63,37.34969325153374
2012-05-02,60.94,1.63,37.38650306748466
2012-05-03,54.81,1.63,33.625766871165645
2012-05-04,52.89,-1.9,-27.83684210526316
2012-05-07,52.19,-1.9,-27.46842105263158
2012-05-08,51.58,-1.9,-27.147368421052633
2012-05-09,51.06,-1.9,-26.873684210526317
2012-05-10,51.64,-1.9,-27.178947368421053
2012-05-11,51.51,-1.9,-27.110526315789475
2012-05-14,49.81,-1.9,-26.215789473684215
2012-05-15,48.74,-1.9,-25.65263157894737
2012-05-16,47.46,-1.9,-24.978947368421053
2012-05-17,46.04,-1.9,-24.231578947368423
2012-05-18,46.1,-1.9,-24.263157894736842
2012-05-21,46.69,-1.9,-24.573684210526316
2012-05-22,46.68,-1.9,-24.56842105263158
2012-05-23,47.04,-1.9,-24.757894736842108
2012-05-24,47.33,-1.9,-24.910526315789475
2012-05-25,47.2,-1.9,-24.842105263157897
2012-05-29,47.87,-1.9,-25.194736842105264
2012-05-30,46.65,-1.9,-24.55263157894737
2012-05-31,46.45,-1.9,-24.447368421052634
2012-06-01,44.74,-1.9,-23.547368421052635
2012-06-04,44.75,-1.9,-23.55263157894737
2012-06-05,45.99,-1.9,-24.205263157894738
2012-06-06,47.84,-1.9,-25.178947368421056
2012-06-07,47.94,-1.9,-25.231578947368423
2012-06-08,47.97,-1.9,-25.24736842105263
2012-06-11,46.83,-1.9,-24.647368421052633
2012-06-12,47.61,-1.9,-25.057894736842105
2012-06-13,47.19,-1.9,-24.83684210526316
2012-06-14,47.8,-1.9,-25.157894736842106
2012-06-15,48.59,-1.9,-25.57368421052632
2012-06-18,47.38,-1.9,-24.93684210526316
2012-06-19,48.33,-1.9,-25.436842105263157
2012-06-20,48.4,-1.9,-25.473684210526315
2012-06-21,46.82,-1.9,-24.642105263157895
2012-06-22,47.08,-1.9,-24.778947368421054
2012-06-25,45.65,-1.9,-24.026315789473685
2012-06-26,45.8,-1.9,-24.105263157894736
2012-06-27,46.56,-1.9,-24.50526315789474
2012-06-28,46.77,-1.9,-24.615789473684213
2012-06-29,48.43,-1.9,-25.489473684210527
2012-07-02,48.26,-1.9,-25.4
2012-07-03,49.0,-1.9,-25.789473684210527
2012-07-05,48.18,-1.9,-25.357894736842105
2012-07-06,47.8,-1.9,-25.157894736842106
2012-07-09,47.42,-1.9,-24.957894736842107
2012-07-10,47.04,-1.9,-24.757894736842108
2012-07-11,47.77,-1.9,-25.142105263157898
2012-07-12,47.55,-1.9,-25.026315789473685
2012-07-13,49.14,-1.9,-25.863157894736844
2012-07-16,48.35,-1.9,-25.447368421052634
2012-07-17,48.65,-1.9,-25.605263157894736
2012-07-18,48.65,-1.9,-25.605263157894736
2012-07-19,48.57,-1.9,-25.563157894736843
2012-07-20,46.7,-1.9,-24.578947368421055
2012-07-23,45.83,-1.9,-24.121052631578948
2012-07-24,45.46,-1.9,-23.926315789473687
2012-07-25,45.85,-1.9,-24.13157894736842
2012-07-26,46.62,-1.9,-24.53684210526316
2012-07-27,48.08,-1.9,-25.305263157894736
2012-07-30,48.57,-1.9,-25.563157894736843
2012-07-31,48.28,-1.9,-25.410526315789475
2012-08-01,47.58,-1.9,-25.042105263157897
2012-08-02,50.04,-1.9,-26.33684210526316
2012-08-03,52.03,4.87,10.683778234086242
2012-08-06,52.13,4.87,10.704312114989733
2012-08-07,53.34,4.87,10.952772073921972
2012-08-08,53.62,4.87,11.010266940451745
2012-08-09,53.75,4.87,11.036960985626283
2012-08-10,53.89,4.87,11.06570841889117
2012-08-13,53.82,4.87,11.051334702258726
2012-08-14,53.54,4.87,10.993839835728952
2012-08-15,54.0,4.87,11.08829568788501
2012-08-16,54.31,4.87,11.151950718685832
2012-08-17,54.19,4.87,11.127310061601642
2012-08-20,54.58,4.87,11.207392197125255
2012-08-21,54.93,4.87,11.279260780287474
2012-08-22,54.59,4.87,11.209445585215606
2012-08-23,53.8,4.87,11.047227926078028
2012-08-24,54.62,4.87,11.215605749486652
2012-08-27,54.15,4.87,11.119096509240245
2012-08-28,53.83,4.87,11.053388090349076
2012-08-29,54.49,4.87,11.188911704312115
2012-08-30,54.09,4.87,11.106776180698152
2012-08-31,54.51,4.87,11.193018480492812
2012-09-04,54.63,4.87,11.217659137577002
2012-09-05,54.67,4.87,11.225872689938399
2012-09-06,56.26,4.87,11.552361396303901
2012-09-07,57.19,4.87,11.743326488706364
2012-09-10,56.12,4.87,11.523613963039013
2012-09-11,56.68,4.87,11.638603696098562
2012-09-12,56.91,4.87,11.68583162217659
2012-09-13,57.96,4.87,11.901437371663244
2012-09-14,58.63,4.87,12.039014373716633
2012-09-17,58.07,4.87,11.924024640657084
2012-09-18,57.54,4.87,11.815195071868583
2012-09-19,57.54,4.87,11.815195071868583
2012-09-20,57.05,4.87,11.714579055441478
2012-09-21,56.95,4.87,11.694045174537989
2012-09-24,57.13,4.87,11.731006160164272
2012-09-25,55.56,4.87,11.408624229979466
2012-09-26,53.74,4.87,11.034907597535934
2012-09-27,54.82,4.87,11.256673511293634
2012-09-28,54.51,4.87,11.193018480492812
2012-10-01,54.48,4.87,11.186858316221764
2012-10-02,54.48,4.87,11.186858316221764
2012-10-03,54.41,4.87,11.172484599589321
2012-10-04,55.78,4.87,11.453798767967145
2012-10-05,56.7,4.87,11.64271047227926
2012-10-08,56.67,4.87,11.636550308008214
2012-10-09,56.62,4.87,11.626283367556468
2012-10-10,56.05,4.87,11.50924024640657
2012-10-11,56.92,4.87,11.68788501026694
2012-10-12,56.05,4.87,11.50924024640657
2012-10-15,56.66,4.87,11.634496919917863
2012-10-16,58.04,4.87,11.917864476386036
2012-10-17,58.93,4.87,12.100616016427104
2012-10-18,59.89,4.87,12.297741273100616
2012-10-19,58.04,4.87,11.917864476386036
2012-10-22,58.1,4.87,11.930184804928132
2012-10-23,56.97,4.87,11.698151950718685
2012-10-24,56.57,4.87,11.616016427104723
2012-10-25,57.31,4.87,11.767967145790555
2012-10-26,57.3,4.87,11.765913757700204
2012-10-31,57.05,4.87,11.714579055441478
2012-11-01,57.69,4.87,11.845995893223819
2012-11-02,57.24,4.87,11.75359342915811
2012-11-05,56.99,4.87,11.702258726899384
2012-11-06,58.03,4.87,11.915811088295689
2012-11-07,55.39,4.87,11.373716632443532
2012-11-08,52.76,-1.12,-47.107142857142854
2012-11-09,52.71,-1.12,-47.06249999999999
2012-11-12,52.19,-1.12,-46.59821428571428
2012-11-13,50.93,-1.12,-45.47321428571428
2012-11-14,49.95,-1.12,-44.598214285714285
2012-11-15,50.42,-1.12,-45.01785714285714
2012-11-16,48.74,-1.12,-43.51785714285714
2012-11-19,49.81,-1.12,-44.473214285714285
2012-11-20,50.78,-1.12,-45.33928571428571
2012-11-21,51.13,-1.12,-45.651785714285715
2012-11-23,52.02,-1.12,-46.44642857142857
2012-11-26,51.78,-1.12,-46.232142857142854
2012-11-27,50.83,-1.12,-45.38392857142856
2012-11-28,51.6,-1.12,-46.07142857142857
2012-11-29,51.83,-1.12,-46.27678571428571
2012-11-30,52.12,-1.12,-46.53571428571428
2012-12-03,51.96,-1.12,-46.39285714285714
2012-12-04,52.06,-1.12,-46.482142857142854
2012-12-05,52.61,-1.12,-46.97321428571428
2012-12-06,52.63,-1.12,-46.99107142857142
2012-12-07,52.47,-1.12,-46.84821428571428
2012-12-10,52.5,-1.12,-46.87499999999999
2012-12-11,52.42,-1.12,-46.80357142857142
2012-12-12,52.67,-1.12,-47.02678571428571
2012-12-13,51.76,-1.12,-46.21428571428571
2012-12-14,50.92,-1.12,-45.46428571428571
2012-12-17,52.0,-1.12,-46.42857142857142
2012-12-18,53.12,-1.12,-47.42857142857142
2012-12-19,53.25,-1.12,-47.544642857142854
2012-12-20,54.48,-1.12,-48.64285714285714
2012-12-21,53.43,-1.12,-47.70535714285714
2012-12-24,53.22,-1.12,-47.51785714285714
2012-12-26,53.08,-1.12,-47.39285714285714
2012-12-27,53.05,-1.12,-47.36607142857142
2012-12-28,52.47,-1.12,-46.84821428571428
2012-12-31,53.33,-1.12,-47.61607142857142
2013-01-02,56.02,-1.12,-50.01785714285714
2013-01-03,55.65,-1.12,-49.68749999999999
2013-01-04,56.52,-1.12,-50.464285714285715
2013-01-07,55.79,-1.12,-49.81249999999999
2013-01-08,55.66,-1.12,-49.69642857142856
2013-01-09,56.31,-1.12,-50.27678571428571
2013-01-10,57.9,-1.12,-51.69642857142856
2013-01-11,57.6,-1.12,-51.42857142857142
2013-01-14,57.2,-1.12,-51.07142857142857
2013-01-15,57.14,-1.12,-51.01785714285714
2013-01-16,56.81,-1.12,-50.723214285714285
2013-01-17,57.74,-1.12,-51.55357142857142
2013-01-18,57.71,-1.12,-51.52678571428571
2013-01-22,58.58,-1.12,-52.30357142857142
2013-01-23,58.25,-1.12,-52.00892857142857
2013-01-24,58.29,-1.12,-52.044642857142854
2013-01-25,59.09,-1.12,-52.75892857142857
2013-01-28,58.87,-1.12,-52.56249999999999
2013-01-29,58.75,-1.12,-52.45535714285714
2013-01-30,58.01,-1.12,-51.79464285714285
2013-01-31,57.88,-1.12,-51.67857142857142
2013-02-01,58.84,-1.12,-52.535714285714285
2013-02-04,57.66,-1.12,-51.48214285714285
2013-02-05,58.5,-1.12,-52.232142857142854
2013-02-06,58.51,-1.12,-52.24107142857142
2013-02-07,56.9,-1.12,-50.80357142857142
2013-02-08,57.6,-1.12,-51.42857142857142
2013-02-11,57.21,-1.12,-51.08035714285714
2013-02-12,57.0,-1.12,-50.89285714285714
2013-02-13,57.33,-1.12,-51.18749999999999
2013-02-14,57.06,-1.12,-50.94642857142857
2013-02-15,57.28,-1.12,-51.14285714285714
2013-02-19,58.15,-1.12,-51.919642857142854
2013-02-20,56.05,-1.12,-50.04464285714285
2013-02-21,55.11,-1.12,-49.20535714285714
2013-02-22,56.08,-0.32,-175.25
2013-02-25,54.7,-0.32,-170.9375
2013-02-26,54.64,-0.32,-170.75
2013-02-27,55.86,-0.32,-174.5625
2013-02-28,55.57,-0.32,-173.65625
2013-03-01,54.98,-0.32,-171.8125
2013-03-04,55.43,-0.32,-173.21875
2013-03-05,56.76,-0.32,-177.375
2013-03-06,56.95,-0.32,-177.96875
2013-03-07,58.23,-0.32,-181.96875
2013-03-08,59.6,-0.32,-186.25
2013-03-11,60.41,-0.32,-188.78124999999997
2013-03-12,59.87,-0.32,-187.09375
2013-03-13,59.69,-0.32,-186.53125
2013-03-14,60.18,-0.32,-188.0625
2013-03-15,60.41,-0.32,-188.78124999999997
2013-03-18,59.4,-0.32,-185.625
2013-03-19,59.42,-0.32,-185.6875
2013-03-20,59.6,-0.32,-186.25
2013-03-21,58.33,-0.32,-182.28125
2013-03-22,58.75,-0.32,-183.59375
2013-03-25,58.64,-0.32,-183.25
2013-03-26,59.59,-0.32,-186.21875
2013-03-27,59.11,-0.32,-184.71875
2013-03-28,58.99,-0.32,-184.34375
2013-04-01,58.28,-0.32,-182.125
2013-04-02,59.04,-0.32,-184.5
2013-04-03,57.98,-0.32,-181.1875
2013-04-04,56.96,-0.32,-178.0
2013-04-05,55.48,-0.32,-173.375
2013-04-08,55.79,-0.32,-174.34375
2013-04-09,56.44,-0.32,-176.375
2013-04-10,57.86,-0.32,-180.8125
2013-04-11,57.64,-0.32,-180.125
2013-04-12,56.9,-0.32,-177.8125
2013-04-15,55.58,-0.32,-173.6875
2013-04-16,56.72,-0.32,-177.25
2013-04-17,55.88,-0.32,-174.625
2013-04-18,54.91,-0.32,-171.59374999999997
2013-04-19,55.77,-0.32,-174.28125
2013-04-22,56.1,-0.32,-175.3125
2013-04-23,57.94,-0.32,-181.0625
2013-04-24,58.34,-0.32,-182.3125
2013-04-25,59.34,-0.32,-185.4375
2013-04-26,59.25,-0.32,-185.15625
2013-04-29,60.29,-0.32,-188.40625
2013-04-30,60.42,-0.32,-188.8125
2013-05-01,59.28,-0.32,-185.25
2013-05-02,63.41,-0.32,-198.15624999999997
2013-05-03,65.2,-1.53,-42.61437908496732
2013-05-06,65.8,-1.53,-43.006535947712415
2013-05-07,65.68,-1.53,-42.9281045751634
2013-05-08,65.97,-1.53,-43.11764705882353
2013-05-09,65.51,-1.53,-42.81699346405229
2013-05-10,65.05,-1.53,-42.51633986928104
2013-05-13,65.1,-1.53,-42.549019607843135
2013-05-14,66.6,-1.53,-43.52941176470588
2013-05-15,67.7,-1.53,-44.248366013071895
2013-05-16,67.2,-1.53,-43.92156862745098
2013-05-17,68.38,-1.53,-44.69281045751634
2013-05-20,68.43,-1.53,-44.72549019607843
2013-05-21,68.05,-1.53,-44.47712418300653
2013-05-22,67.45,-1.53,-44.08496732026144
2013-05-23,66.99,-1.53,-43.78431372549019
2013-05-24,66.46,-1.53,-43.43790849673202
2013-05-28,67.87,-1.53,-44.35947712418301
2013-05-29,69.22,-1.53,-45.24183006535947
2013-05-30,70.01,-1.53,-45.75816993464053
2013-05-31,68.97,-1.53,-45.07843137254902
2013-06-03,69.57,-1.53,-45.47058823529411
2013-06-04,69.07,-1.53,-45.143790849673195
2013-06-05,67.45,-1.53,-44.08496732026144
2013-06-06,69.06,-1.53,-45.13725490196079
2013-06-07,71.72,-1.53,-46.87581699346405
2013-06-10,72.36,-1.53,-47.29411764705882
2013-06-11,70.93,-1.53,-46.35947712418301
2013-06-12,71.01,-1.53,-46.411764705882355
2013-06-13,71.7,-1.53,-46.86274509803922
2013-06-14,70.48,-1.53,-46.06535947712418
2013-06-17,72.19,-1.53,-47.18300653594771
2013-06-18,72.97,-1.53,-47.69281045751634
2013-06-19,72.23,-1.53,-47.209150326797385
2013-06-20,71.91,-1.53,-47.0
2013-06-21,71.55,-1.53,-46.76470588235294
2013-06-24,70.26,-1.53,-45.92156862745098
2013-06-25,71.09,-1.53,-46.4640522875817
2013-06-26,71.05,-1.53,-46.43790849673202
2013-06-27,72.41,-1.53,-47.326797385620914
2013-06-28,73.03,-1.53,-47.73202614379085
2013-07-01,73.3,-1.53,-47.908496732026144
2013-07-02,74.1,-1.53,-48.431372549019606
2013-07-03,73.84,-1.53,-48.26143790849673
2013-07-05,75.6,-1.53,-49.41176470588235
2013-07-08,76.78,-1.53,-50.18300653594771
2013-07-09,78.1,-1.53,-51.045751633986924
2013-07-10,77.43,-1.53,-50.6078431372549
2013-07-11,78.01,-1.53,-50.98692810457516
2013-07-12,77.89,-1.53,-50.908496732026144
2013-07-15,77.53,-1.53,-50.673202614379086
2013-07-16,77.33,-1.53,-50.54248366013071
2013-07-17,77.06,-1.53,-50.36601307189542
2013-07-18,78.52,-1.53,-51.32026143790849
2013-07-19,78.19,-1.53,-51.10457516339869
2013-07-22,79.15,-1.53,-51.732026143790854
2013-07-23,78.93,-1.53,-51.58823529411765
2013-07-24,78.4,-1.53,-51.24183006535948
2013-07-25,78.73,-1.53,-51.45751633986928
2013-07-26,79.16,-1.53,-51.73856209150326
2013-07-29,78.84,-1.53,-51.529411764705884
2013-07-30,78.68,-1.53,-51.42483660130719
2013-07-31,78.97,-1.53,-51.61437908496732
2013-08-01,82.62,-1.53,-54.0
2013-08-02,82.41,-1.53,-53.86274509803921
2013-08-05,82.42,-1.53,-53.869281045751634
2013-08-06,80.73,-1.53,-52.76470588235294
2013-08-07,79.37,-1.53,-51.875816993464056
2013-08-08,80.41,-1.12,-71.79464285714285
2013-08-09,80.58,-1.12,-71.94642857142857
2013-08-12,79.71,-1.12,-71.16964285714285
2013-08-13,80.42,-1.12,-71.80357142857142
2013-08-14,80.13,-1.12,-71.54464285714285
2013-08-15,78.74,-1.12,-70.30357142857142
2013-08-16,79.61,-1.12,-71.08035714285714
2013-08-19,77.9,-1.12,-69.55357142857143
2013-08-20,78.09,-1.12,-69.72321428571428
2013-08-21,77.69,-1.12,-69.36607142857142
2013-08-22,79.51,-1.12,-70.99107142857143
2013-08-23,78.7,-1.12,-70.26785714285714
2013-08-26,77.84,-1.12,-69.5
2013-08-27,74.57,-1.12,-66.58035714285712
2013-08-28,75.07,-1.12,-67.02678571428571
2013-08-29,75.41,-1.12,-67.33035714285714
2013-08-30,74.88,-1.12,-66.85714285714285
2013-09-03,75.92,-1.12,-67.78571428571428
2013-09-04,78.19,-1.12,-69.81249999999999
2013-09-05,78.05,-1.12,-69.68749999999999
2013-09-06,77.55,-1.12,-69.24107142857142
2013-09-09,78.72,-1.12,-70.28571428571428
2013-09-10,80.6,-1.12,-71.96428571428571
2013-09-11,80.23,-1.12,-71.63392857142857
2013-09-12,79.95,-1.12,-71.38392857142857
2013-09-13,79.69,-1.12,-71.15178571428571
2013-09-16,80.91,-1.12,-72.24107142857142
2013-09-17,81.63,-1.12,-72.88392857142856
2013-09-18,80.24,-1.12,-71.64285714285712
2013-09-19,78.69,-1.12,-70.25892857142857
2013-09-20,78.24,-1.12,-69.85714285714285
2013-09-23,77.98,-1.12,-69.625
2013-09-24,77.8,-1.12,-69.46428571428571
2013-09-25,78.81,-1.12,-70.36607142857143
2013-09-26,78.8,-1.12,-70.35714285714285
2013-09-27,78.41,-1.12,-70.00892857142856
2013-09-30,77.98,-1.12,-69.625
2013-10-01,78.09,-1.12,-69.72321428571428
2013-10-02,78.29,-1.12,-69.90178571428571
2013-10-03,77.25,-1.12,-68.97321428571428
2013-10-04,78.4,-1.12,-70.0
2013-10-07,77.41,-1.12,-69.11607142857142
2013-10-08,75.99,-1.12,-67.84821428571428
2013-10-09,75.99,-1.12,-67.84821428571428
2013-10-10,79.07,-1.12,-70.59821428571428
2013-10-11,79.87,-1.12,-71.3125
2013-10-14,80.26,-1.12,-71.66071428571428
2013-10-15,79.74,-1.12,-71.19642857142856
