date,EA,EA_EPS,PE Ratio
1993-12-20,8.81,,
1993-12-21,8.56,,
1993-12-22,8.38,,
1993-12-23,7.88,,
1993-12-27,7.5,,
1993-12-28,7.44,,
1993-12-29,7.38,,
1993-12-30,7.5,,
1993-12-31,7.5,,
1994-01-03,7.44,,
1994-01-04,7.13,,
1994-01-05,7.31,,
1994-01-06,7.34,,
1994-01-07,7.31,,
1994-01-10,7.44,,
1994-01-11,7.75,,
1994-01-12,8.19,,
1994-01-13,8.16,,
1994-01-14,8.25,,
1994-01-17,8.09,,
1994-01-18,7.94,,
1994-01-19,7.31,,
1994-01-20,7.25,,
1994-01-21,6.91,,
1994-01-24,6.81,,
1994-01-25,7.13,,
1994-01-26,6.97,,
1994-01-27,6.88,,
1994-01-28,7.13,,
1994-01-31,7.16,,
1994-02-01,6.72,,
1994-02-02,6.75,,
1994-02-03,6.63,,
1994-02-04,6.38,,
1994-02-07,6.5,,
1994-02-08,6.56,,
1994-02-09,6.38,,
1994-02-10,7.25,,
1994-02-11,7.16,,
1994-02-14,7.22,,
1994-02-15,7.25,,
1994-02-16,6.94,,
1994-02-17,6.56,,
1994-02-18,6.63,,
1994-02-22,6.5,,
1994-02-23,6.41,,
1994-02-24,6.19,,
1994-02-25,6.31,,
1994-02-28,6.5,,
1994-03-01,6.47,,
1994-03-02,6.25,,
1994-03-03,6.09,,
1994-03-04,5.97,,
1994-03-07,6.25,,
1994-03-08,6.19,,
1994-03-09,6.34,,
1994-03-10,6.44,,
1994-03-11,6.34,,
1994-03-14,6.5,,
1994-03-15,6.75,,
1994-03-16,7.19,,
1994-03-17,7.19,,
1994-03-18,6.97,,
1994-03-21,6.81,,
1994-03-22,7.13,,
1994-03-23,7.09,,
1994-03-24,7.19,,
1994-03-25,7.25,,
1994-03-28,6.94,,
1994-03-29,6.44,,
1994-03-30,6.38,,
1994-03-31,6.56,,
1994-04-04,6.44,,
1994-04-05,6.47,,
1994-04-06,6.19,,
1994-04-07,6.09,,
1994-04-08,6.13,,
1994-04-11,5.56,,
1994-04-12,5.56,,
1994-04-13,5.19,,
1994-04-14,5.25,,
1994-04-15,5.56,,
1994-04-18,5.5,,
1994-04-19,5.25,,
1994-04-20,5.09,,
1994-04-21,5.34,,
1994-04-22,5.38,,
1994-04-25,4.97,,
1994-04-26,5.03,,
1994-04-28,5.13,,
1994-04-29,5.44,,
1994-05-02,5.44,,
1994-05-03,5.02,,
1994-05-04,4.66,,
1994-05-05,4.56,,
1994-05-06,4.81,,
1994-05-09,4.73,,
1994-05-10,4.69,,
1994-05-11,4.5,,
1994-05-12,4.38,,
1994-05-13,4.53,,
1994-05-16,4.63,,
1994-05-17,4.66,,
1994-05-18,4.88,,
1994-05-19,5.06,,
1994-05-20,4.81,,
1994-05-23,5.05,,
1994-05-24,4.81,,
1994-05-25,4.88,,
1994-05-26,5.13,,
1994-05-27,5.06,,
1994-05-31,5.08,,
1994-06-01,5.31,,
1994-06-02,5.31,,
1994-06-03,5.25,,
1994-06-06,5.31,,
1994-06-07,5.19,,
1994-06-08,4.94,,
1994-06-09,4.63,,
1994-06-10,4.25,,
1994-06-13,4.13,,
1994-06-14,4.13,,
1994-06-15,3.89,,
1994-06-16,3.92,,
1994-06-17,3.75,,
1994-06-20,3.84,,
1994-06-21,3.78,,
1994-06-22,3.75,,
1994-06-23,3.41,,
1994-06-24,3.25,,
1994-06-27,3.34,,
1994-06-28,3.41,,
1994-06-29,3.48,,
1994-06-30,3.5,,
1994-07-01,3.5,,
1994-07-05,3.5,,
1994-07-06,3.44,,
1994-07-07,3.44,,
1994-07-08,3.45,,
1994-07-11,3.48,,
1994-07-12,3.92,,
1994-07-13,3.81,,
1994-07-14,3.84,,
1994-07-15,3.88,,
1994-07-18,3.63,,
1994-07-19,3.75,,
1994-07-20,3.53,,
1994-07-21,3.41,,
1994-07-22,3.63,,
1994-07-25,3.75,,
1994-07-26,3.56,,
1994-07-27,3.56,,
1994-07-28,3.44,,
1994-07-29,3.56,,
1994-08-01,3.86,,
1994-08-02,3.78,,
1994-08-03,3.7,,
1994-08-04,3.75,,
1994-08-05,3.69,,
1994-08-08,3.83,,
1994-08-09,4.25,,
1994-08-10,4.31,,
1994-08-11,4.16,,
1994-08-12,4.28,,
1994-08-15,4.19,,
1994-08-16,4.31,,
1994-08-17,4.31,,
1994-08-18,4.47,,
1994-08-19,4.5,,
1994-08-22,4.36,,
1994-08-23,4.5,,
1994-08-24,4.69,,
1994-08-25,4.56,,
1994-08-26,4.72,,
1994-08-29,4.31,,
1994-08-30,4.63,,
1994-08-31,4.44,,
1994-09-01,4.28,,
1994-09-02,4.19,,
1994-09-06,4.41,,
1994-09-07,4.5,,
1994-09-08,4.47,,
1994-09-09,4.52,,
1994-09-12,4.5,,
1994-09-13,4.56,,
1994-09-14,4.55,,
1994-09-15,4.63,,
1994-09-16,4.53,,
1994-09-19,4.44,,
1994-09-20,4.38,,
1994-09-21,4.31,,
1994-09-22,4.56,,
1994-09-23,4.47,,
1994-09-26,4.63,,
1994-09-27,4.56,,
1994-09-28,4.69,,
1994-09-29,4.56,,
1994-09-30,4.63,,
1994-10-03,4.81,,
1994-10-04,4.7,,
1994-10-05,4.78,,
1994-10-06,5.03,,
1994-10-07,5.44,,
1994-10-10,5.44,,
1994-10-11,5.63,,
1994-10-12,5.31,,
1994-10-13,5.13,,
1994-10-14,5.25,,
1994-10-17,5.06,,
1994-10-18,5.13,,
1994-10-19,5.31,,
1994-10-20,5.69,,
1994-10-21,5.53,,
1994-10-24,5.41,,
1994-10-25,5.38,,
1994-10-26,5.31,,
1994-10-27,5.38,,
1994-10-28,5.5,,
1994-10-31,5.63,,
1994-11-01,5.56,,
1994-11-02,5.38,,
1994-11-03,5.41,,
1994-11-04,5.0,,
1994-11-07,4.91,,
1994-11-08,5.03,,
1994-11-09,4.97,,
1994-11-10,4.69,,
1994-11-11,4.72,,
1994-11-14,4.75,,
1994-11-15,4.97,,
1994-11-16,5.05,,
1994-11-17,4.94,,
1994-11-18,4.88,,
1994-11-21,5.16,,
1994-11-22,5.13,,
1994-11-23,4.94,,
1994-11-25,5.0,,
1994-11-28,4.91,,
1994-11-29,5.09,,
1994-11-30,4.97,,
1994-12-01,4.8,,
1994-12-02,5.06,,
1994-12-05,5.41,,
1994-12-06,5.22,,
1994-12-07,5.22,,
1994-12-08,4.91,,
1994-12-09,4.97,,
1994-12-12,4.94,,
1994-12-13,4.75,,
1994-12-14,4.81,,
1994-12-15,4.75,,
1994-12-16,4.72,,
1994-12-19,4.66,,
1994-12-20,4.67,,
1994-12-21,4.78,,
1994-12-22,4.84,,
1994-12-23,4.77,,
1994-12-27,4.72,,
1994-12-28,4.38,,
1994-12-29,4.81,,
1994-12-30,4.81,,
1995-01-03,4.77,,
1995-01-04,4.59,,
1995-01-05,4.38,,
1995-01-06,4.28,,
1995-01-09,4.22,,
1995-01-10,4.41,,
1995-01-11,4.47,,
1995-01-12,4.45,,
1995-01-13,4.59,,
1995-01-16,4.66,,
1995-01-17,4.63,,
1995-01-18,4.64,,
1995-01-19,4.58,,
1995-01-20,4.53,,
1995-01-23,4.59,,
1995-01-24,4.63,,
1995-01-25,4.63,,
1995-01-26,4.63,,
1995-01-27,4.59,,
1995-01-30,4.47,,
1995-01-31,4.47,,
1995-02-01,4.47,,
1995-02-02,4.63,,
1995-02-03,4.55,,
1995-02-06,4.53,,
1995-02-07,4.94,,
1995-02-08,5.25,,
1995-02-09,5.52,,
1995-02-10,5.78,,
1995-02-13,5.63,,
1995-02-14,5.56,,
1995-02-15,5.75,,
1995-02-16,5.59,,
1995-02-17,5.5,,
1995-02-21,5.38,,
1995-02-22,5.56,,
1995-02-23,5.5,,
1995-02-24,5.38,,
1995-02-27,5.31,,
1995-02-28,5.38,,
1995-03-01,5.88,,
1995-03-02,6.19,,
1995-03-03,6.13,,
1995-03-06,6.09,,
1995-03-07,6.19,,
1995-03-08,6.27,,
1995-03-09,6.31,,
1995-03-10,6.47,,
1995-03-13,6.41,,
1995-03-14,6.31,,
1995-03-15,6.25,,
1995-03-16,6.23,,
1995-03-17,6.13,,
1995-03-20,6.13,,
1995-03-21,6.06,,
1995-03-22,5.94,,
1995-03-23,5.91,,
1995-03-24,5.84,,
1995-03-27,5.81,,
1995-03-28,5.75,,
1995-03-29,5.78,,
1995-03-30,5.73,,
1995-03-31,5.66,,
1995-04-03,5.5,,
1995-04-04,5.38,,
1995-04-05,5.47,,
1995-04-06,5.2,,
1995-04-07,5.28,,
1995-04-10,5.5,,
1995-04-11,5.53,,
1995-04-12,5.69,,
1995-04-13,5.47,,
1995-04-17,5.56,,
1995-04-18,5.53,,
1995-04-19,5.47,,
1995-04-20,5.25,,
1995-04-21,5.16,,
1995-04-24,5.11,,
1995-04-25,5.06,,
1995-04-26,5.36,,
1995-04-27,5.13,,
1995-04-28,5.75,,
1995-05-01,6.09,,
1995-05-02,6.13,,
1995-05-03,6.06,,
1995-05-04,6.03,,
1995-05-05,6.09,,
1995-05-08,6.16,,
1995-05-09,6.34,,
1995-05-10,6.47,,
1995-05-11,6.63,,
1995-05-12,7.0,,
1995-05-15,6.75,,
1995-05-16,6.5,,
1995-05-17,6.38,,
1995-05-18,6.44,,
1995-05-19,6.5,,
1995-05-22,6.59,,
1995-05-23,6.88,,
1995-05-24,6.72,,
1995-05-25,6.84,,
1995-05-26,6.69,,
1995-05-30,6.59,,
1995-05-31,6.44,,
1995-06-01,6.78,,
1995-06-02,6.75,,
1995-06-05,6.81,,
1995-06-06,6.72,,
1995-06-07,6.55,,
1995-06-08,6.44,,
1995-06-09,6.38,,
1995-06-12,6.38,,
1995-06-13,6.5,,
1995-06-14,6.75,,
1995-06-15,6.56,,
1995-06-16,6.78,,
1995-06-19,6.81,,
1995-06-20,7.0,,
1995-06-21,7.0,,
1995-06-22,7.53,,
1995-06-23,7.5,,
1995-06-26,7.3,,
1995-06-27,7.13,,
1995-06-28,7.06,,
1995-06-29,6.88,,
1995-06-30,6.78,,
1995-07-03,6.81,,
1995-07-05,6.97,,
1995-07-06,7.63,,
1995-07-07,7.63,,
1995-07-10,7.75,,
1995-07-11,7.44,,
1995-07-12,8.16,,
1995-07-13,8.28,,
1995-07-14,9.03,,
1995-07-17,8.63,,
1995-07-18,8.0,,
1995-07-19,8.13,,
1995-07-20,8.94,,
1995-07-21,8.75,,
1995-07-24,8.69,,
1995-07-25,8.63,,
1995-07-26,8.63,,
1995-07-27,9.25,,
1995-07-28,9.75,,
1995-07-31,9.03,,
1995-08-01,9.13,,
1995-08-02,8.56,,
1995-08-03,8.53,,
1995-08-04,8.75,,
1995-08-07,8.83,,
1995-08-08,8.72,,
1995-08-09,9.19,,
1995-08-10,8.75,,
1995-08-11,8.73,,
1995-08-14,8.91,,
1995-08-15,8.86,,
1995-08-16,9.41,,
1995-08-17,9.38,,
1995-08-18,9.34,,
1995-08-21,8.64,,
1995-08-22,8.88,,
1995-08-23,9.53,,
1995-08-24,9.5,,
1995-08-25,9.91,,
1995-08-28,9.61,,
1995-08-29,9.25,,
1995-08-30,9.03,,
1995-08-31,9.5,,
1995-09-01,9.22,,
1995-09-05,9.5,,
1995-09-06,9.91,,
1995-09-07,9.66,,
1995-09-08,9.66,,
1995-09-11,9.94,,
1995-09-12,10.16,,
1995-09-13,10.47,,
1995-09-14,10.38,,
1995-09-15,9.59,,
1995-09-18,9.5,,
1995-09-19,9.75,,
1995-09-20,9.84,,
1995-09-21,9.41,,
1995-09-22,9.66,,
1995-09-25,9.66,,
1995-09-26,9.06,,
1995-09-27,8.69,,
1995-09-28,9.22,,
1995-09-29,9.19,,
1995-10-02,8.94,,
1995-10-03,8.77,,
1995-10-04,8.25,,
1995-10-05,8.88,,
1995-10-06,8.69,,
1995-10-09,8.38,,
1995-10-10,8.97,,
1995-10-11,9.34,,
1995-10-12,9.5,,
1995-10-13,9.22,,
1995-10-16,8.94,,
1995-10-17,9.63,,
1995-10-18,9.5,,
1995-10-19,9.69,,
1995-10-20,9.25,,
1995-10-23,9.56,,
1995-10-24,9.45,,
1995-10-25,9.38,,
1995-10-26,8.97,,
1995-10-27,9.19,,
1995-10-30,9.31,,
1995-10-31,9.16,,
1995-11-01,9.0,,
1995-11-02,9.45,,
1995-11-03,9.44,,
1995-11-06,9.28,,
1995-11-07,9.25,,
1995-11-08,9.13,,
1995-11-09,8.97,,
1995-11-10,9.03,,
1995-11-13,8.98,,
1995-11-14,8.63,,
1995-11-15,8.44,,
1995-11-16,8.13,,
1995-11-17,8.22,,
1995-11-20,7.94,,
1995-11-21,7.94,,
1995-11-22,7.84,,
1995-11-24,7.91,,
1995-11-27,8.09,,
1995-11-28,8.22,,
1995-11-29,8.66,,
1995-11-30,8.53,,
1995-12-01,7.94,,
1995-12-04,8.0,,
1995-12-05,7.47,,
1995-12-06,7.38,,
1995-12-07,6.81,,
1995-12-08,7.5,,
1995-12-11,7.09,,
1995-12-12,6.88,,
1995-12-13,6.97,,
1995-12-14,6.59,,
1995-12-15,6.38,,
1995-12-18,5.78,,
1995-12-19,5.94,,
1995-12-20,6.16,,
1995-12-21,6.41,,
1995-12-22,6.19,,
1995-12-26,6.33,,
1995-12-27,6.25,,
1995-12-28,6.28,,
1995-12-29,6.53,,
1996-01-02,6.78,,
1996-01-03,6.72,,
1996-01-04,6.78,,
1996-01-05,6.75,,
1996-01-08,6.72,,
1996-01-09,5.94,,
1996-01-10,5.84,,
1996-01-11,6.11,,
1996-01-12,5.97,,
1996-01-15,5.66,,
1996-01-16,6.0,,
1996-01-17,6.22,,
1996-01-18,6.44,,
1996-01-19,6.63,,
1996-01-22,6.59,,
1996-01-23,6.59,,
1996-01-24,6.34,,
1996-01-25,5.56,,
1996-01-26,5.59,,
1996-01-29,5.75,,
1996-01-30,5.84,,
1996-01-31,6.0,,
1996-02-01,5.94,,
1996-02-02,5.94,,
1996-02-05,6.69,,
1996-02-06,6.41,,
1996-02-07,6.31,,
1996-02-08,6.5,,
1996-02-09,6.25,,
1996-02-12,6.28,,
1996-02-13,6.44,,
1996-02-14,6.27,,
1996-02-15,6.41,,
1996-02-16,6.22,,
1996-02-20,6.56,,
1996-02-21,7.02,,
1996-02-22,7.13,,
1996-02-23,6.81,,
1996-02-26,6.5,,
1996-02-27,6.66,,
1996-02-28,6.41,,
1996-02-29,6.25,,
1996-03-01,6.03,,
1996-03-04,6.0,,
1996-03-05,6.03,,
1996-03-06,5.91,,
1996-03-07,6.11,,
1996-03-08,5.88,,
1996-03-11,6.09,,
1996-03-12,6.03,,
1996-03-13,6.28,,
1996-03-14,6.13,,
1996-03-15,6.19,,
1996-03-18,6.34,,
1996-03-19,6.25,,
1996-03-20,5.97,,
1996-03-21,6.03,,
1996-03-22,6.16,,
1996-03-25,5.97,,
1996-03-26,6.13,,
1996-03-27,6.34,,
1996-03-28,6.38,,
1996-03-29,6.63,,
1996-04-01,6.63,,
1996-04-02,6.72,,
1996-04-03,6.84,,
1996-04-04,6.81,,
1996-04-08,6.69,,
1996-04-09,6.88,,
1996-04-10,6.94,,
1996-04-11,6.84,,
1996-04-12,7.0,,
1996-04-15,7.05,,
1996-04-16,7.09,,
1996-04-17,7.38,,
1996-04-18,7.44,,
1996-04-19,6.81,,
1996-04-22,6.75,,
1996-04-23,6.69,,
1996-04-24,6.38,,
1996-04-25,6.63,,
1996-04-26,6.75,,
1996-04-29,6.69,,
1996-04-30,6.69,,
1996-05-01,7.03,,
1996-05-02,6.78,,
1996-05-03,6.5,,
1996-05-06,6.72,,
1996-05-07,6.72,,
1996-05-08,6.63,,
1996-05-09,6.78,,
1996-05-10,6.84,,
1996-05-13,7.16,,
1996-05-14,7.47,,
1996-05-15,7.25,,
1996-05-16,8.63,,
1996-05-17,8.63,,
1996-05-20,8.22,,
1996-05-21,7.84,,
1996-05-22,8.09,,
1996-05-23,7.88,,
1996-05-24,7.72,,
1996-05-28,8.16,,
1996-05-29,7.84,,
1996-05-30,7.94,,
1996-05-31,7.91,,
1996-06-03,7.72,,
1996-06-04,7.88,,
1996-06-05,7.78,,
1996-06-06,6.84,,
1996-06-07,7.56,,
1996-06-10,7.47,,
1996-06-11,7.31,,
1996-06-12,7.03,,
1996-06-13,7.16,,
1996-06-14,7.06,,
1996-06-17,6.84,,
1996-06-18,7.03,,
1996-06-19,7.16,,
1996-06-20,7.09,,
1996-06-21,6.72,,
1996-06-24,6.94,,
1996-06-25,6.78,,
1996-06-26,6.63,,
1996-06-27,6.94,,
1996-06-28,6.69,,
1996-07-01,7.03,,
1996-07-02,6.81,,
1996-07-03,6.66,,
1996-07-05,6.66,,
1996-07-08,6.59,,
1996-07-09,6.75,,
1996-07-10,6.78,,
1996-07-11,6.34,,
1996-07-12,6.63,,
1996-07-15,6.41,,
1996-07-16,6.22,,
1996-07-17,6.63,,
1996-07-18,7.19,,
1996-07-19,6.94,,
1996-07-22,6.81,,
1996-07-23,6.56,,
1996-07-24,6.44,,
1996-07-25,6.81,,
1996-07-26,7.78,,
1996-07-29,7.39,,
1996-07-30,7.66,,
1996-07-31,7.5,,
1996-08-01,7.5,,
1996-08-02,7.44,,
1996-08-05,7.31,,
1996-08-06,7.69,,
1996-08-07,7.72,,
1996-08-08,7.59,,
1996-08-09,7.63,,
1996-08-12,7.53,,
1996-08-13,7.53,,
1996-08-14,7.81,,
1996-08-15,8.19,,
1996-08-16,8.31,,
1996-08-19,8.44,,
1996-08-20,8.13,,
1996-08-21,8.09,,
1996-08-22,8.16,,
1996-08-23,8.0,,
1996-08-26,7.94,,
1996-08-27,8.13,,
1996-08-28,8.13,,
1996-08-29,7.94,,
1996-08-30,7.72,,
1996-09-03,7.5,,
1996-09-04,7.97,,
1996-09-05,7.94,,
1996-09-06,8.25,,
1996-09-09,8.03,,
1996-09-10,7.84,,
1996-09-11,8.13,,
1996-09-12,8.44,,
1996-09-13,8.84,,
1996-09-16,8.75,,
1996-09-17,9.09,,
1996-09-18,8.91,,
1996-09-19,9.02,,
1996-09-20,9.03,,
1996-09-23,9.13,,
1996-09-24,9.81,,
1996-09-25,9.75,,
1996-09-26,9.69,,
1996-09-27,9.47,,
1996-09-30,9.34,,
1996-10-01,9.25,,
1996-10-02,9.44,,
1996-10-03,9.25,,
1996-10-04,9.47,,
1996-10-07,9.25,,
1996-10-08,9.25,,
1996-10-09,8.94,,
1996-10-10,9.19,,
1996-10-11,8.97,,
1996-10-14,8.66,,
1996-10-15,8.5,,
1996-10-16,9.13,,
1996-10-17,8.63,,
1996-10-18,8.59,,
1996-10-21,8.5,,
1996-10-22,8.47,,
1996-10-23,8.34,,
1996-10-24,9.38,,
1996-10-25,9.22,,
1996-10-28,9.09,,
1996-10-29,8.78,,
1996-10-30,9.16,,
1996-10-31,9.38,,
1996-11-01,9.41,,
1996-11-04,8.94,,
1996-11-05,8.81,,
1996-11-06,9.13,,
1996-11-07,9.22,,
1996-11-08,9.13,,
1996-11-11,9.25,,
1996-11-12,9.06,,
1996-11-13,8.81,,
1996-11-14,8.97,,
1996-11-15,8.81,,
1996-11-18,8.28,,
1996-11-19,8.0,,
1996-11-20,8.0,,
1996-11-21,7.94,,
1996-11-22,8.03,,
1996-11-25,8.13,,
1996-11-26,8.22,,
1996-11-27,8.09,,
1996-11-29,8.03,,
1996-12-02,8.22,,
1996-12-03,8.59,,
1996-12-04,8.44,,
1996-12-05,8.41,,
1996-12-06,8.13,,
1996-12-09,8.47,,
1996-12-10,8.0,,
1996-12-11,7.72,,
1996-12-12,7.81,,
1996-12-13,7.47,,
1996-12-16,7.03,,
1996-12-17,7.66,,
1996-12-18,8.03,,
1996-12-19,7.91,,
1996-12-20,7.56,,
1996-12-23,7.47,,
1996-12-24,7.59,,
1996-12-26,7.63,,
1996-12-27,7.53,,
1996-12-30,7.56,,
1996-12-31,7.48,,
1997-01-02,7.81,,
1997-01-03,8.39,,
1997-01-06,8.0,,
1997-01-07,8.34,,
1997-01-08,8.53,,
1997-01-09,9.03,,
1997-01-10,9.03,,
1997-01-13,8.81,,
1997-01-14,8.72,,
1997-01-15,8.34,,
1997-01-16,8.53,,
1997-01-17,8.69,,
1997-01-20,8.94,,
1997-01-21,8.81,,
1997-01-22,9.06,,
1997-01-23,8.78,,
1997-01-24,8.09,,
1997-01-27,7.91,,
1997-01-28,7.97,,
1997-01-29,7.94,,
1997-01-30,7.94,,
1997-01-31,7.97,,
1997-02-03,8.3,,
1997-02-04,7.97,,
1997-02-05,7.72,,
1997-02-06,7.78,,
1997-02-07,7.91,,
1997-02-10,7.66,,
1997-02-11,7.66,,
1997-02-12,8.0,,
1997-02-13,8.41,,
1997-02-14,8.19,,
1997-02-18,8.0,,
1997-02-19,8.0,,
1997-02-20,7.84,,
1997-02-21,7.44,,
1997-02-24,7.47,,
1997-02-25,7.38,,
1997-02-26,7.5,,
1997-02-27,7.44,,
1997-02-28,7.81,,
1997-03-03,7.56,,
1997-03-04,7.56,,
1997-03-05,7.78,,
1997-03-06,7.56,,
1997-03-07,7.88,,
1997-03-10,7.3,,
1997-03-11,7.13,,
1997-03-12,6.97,,
1997-03-13,6.81,,
1997-03-14,6.95,,
1997-03-17,7.0,,
1997-03-18,6.66,,
1997-03-19,6.56,,
1997-03-20,6.91,,
1997-03-21,6.75,,
1997-03-24,7.13,,
1997-03-25,7.03,,
1997-03-26,6.88,,
1997-03-27,6.63,,
1997-03-31,6.66,,
1997-04-01,6.0,,
1997-04-02,6.06,,
1997-04-03,5.81,,
1997-04-04,5.81,,
1997-04-07,5.75,,
1997-04-08,5.78,,
1997-04-09,5.69,,
1997-04-10,5.56,,
1997-04-11,5.44,,
1997-04-14,6.0,,
1997-04-15,5.73,,
1997-04-16,5.56,,
1997-04-17,5.69,,
1997-04-18,5.59,,
1997-04-21,5.44,,
1997-04-22,5.41,,
1997-04-23,5.63,,
1997-04-24,5.56,,
1997-04-25,5.03,,
1997-04-28,5.28,,
1997-04-29,5.97,,
1997-04-30,6.03,,
1997-05-01,6.22,,
1997-05-02,7.06,,
1997-05-05,7.41,,
1997-05-06,7.25,,
1997-05-07,7.06,,
1997-05-08,7.42,,
1997-05-09,7.5,,
1997-05-12,7.25,,
1997-05-13,7.25,,
1997-05-14,7.06,,
1997-05-15,7.03,,
1997-05-16,7.03,,
1997-05-19,7.33,,
1997-05-20,7.41,,
1997-05-21,7.44,,
1997-05-22,7.45,,
1997-05-23,7.69,,
1997-05-27,8.34,,
1997-05-28,8.13,,
1997-05-29,8.0,,
1997-05-30,8.0,,
1997-06-02,8.0,,
1997-06-03,7.72,,
1997-06-04,7.59,,
1997-06-05,7.75,,
1997-06-06,7.75,,
1997-06-09,8.0,,
1997-06-10,8.38,,
1997-06-11,8.31,,
1997-06-12,8.63,,
1997-06-13,8.75,,
1997-06-16,8.89,,
1997-06-17,8.81,,
1997-06-18,8.25,,
1997-06-19,8.75,,
1997-06-20,8.28,,
1997-06-23,8.47,,
1997-06-24,8.53,,
1997-06-25,8.38,,
1997-06-26,8.36,,
1997-06-27,8.25,,
1997-06-30,8.41,,
1997-07-01,8.34,,
1997-07-02,8.5,,
1997-07-03,8.59,,
1997-07-07,8.98,,
1997-07-08,8.81,,
1997-07-09,8.33,,
1997-07-10,8.3,,
1997-07-11,8.53,,
1997-07-14,8.53,,
1997-07-15,8.5,,
1997-07-16,8.5,,
1997-07-17,8.5,,
1997-07-18,8.44,,
1997-07-21,8.06,,
1997-07-22,8.38,,
1997-07-23,8.44,,
1997-07-24,9.0,,
1997-07-25,8.97,,
1997-07-28,8.44,,
1997-07-29,8.75,,
1997-07-30,8.56,,
1997-07-31,8.38,,
1997-08-01,8.41,,
1997-08-04,8.23,,
1997-08-05,8.25,,
1997-08-06,8.5,,
1997-08-07,8.25,,
1997-08-08,8.16,,
1997-08-11,8.0,,
1997-08-12,8.03,,
1997-08-13,8.34,,
1997-08-14,8.44,,
1997-08-15,8.34,,
1997-08-18,7.94,,
1997-08-19,8.31,,
1997-08-20,8.27,,
1997-08-21,8.22,,
1997-08-22,8.13,,
1997-08-25,7.81,,
1997-08-26,7.88,,
1997-08-27,7.73,,
1997-08-28,7.69,,
1997-08-29,7.7,,
1997-09-02,7.84,,
1997-09-03,8.31,,
1997-09-04,8.56,,
1997-09-05,8.55,,
1997-09-08,8.73,,
1997-09-09,8.72,,
1997-09-10,8.7,,
1997-09-11,8.72,,
1997-09-12,8.84,,
1997-09-15,8.38,,
1997-09-16,8.56,,
1997-09-17,8.64,,
1997-09-18,8.72,,
1997-09-19,8.83,,
1997-09-22,9.0,,
1997-09-23,8.89,,
1997-09-24,8.59,,
1997-09-25,8.75,,
1997-09-26,9.39,,
1997-09-29,9.78,,
1997-09-30,9.66,,
1997-10-01,9.27,,
1997-10-02,9.48,,
1997-10-03,9.81,,
1997-10-06,9.91,,
1997-10-07,9.81,,
1997-10-08,9.41,,
1997-10-09,9.69,,
1997-10-10,9.16,,
1997-10-13,9.23,,
1997-10-14,9.28,,
1997-10-15,9.44,,
1997-10-16,9.17,,
1997-10-17,8.72,,
1997-10-20,9.23,,
1997-10-21,9.56,,
1997-10-22,9.47,,
1997-10-23,9.69,,
1997-10-24,9.34,,
1997-10-27,8.27,,
1997-10-28,8.97,,
1997-10-29,8.97,,
1997-10-30,8.5,,
1997-10-31,8.47,,
1997-11-03,8.66,,
1997-11-04,8.63,,
1997-11-05,8.59,,
1997-11-06,8.02,,
1997-11-07,8.3,,
1997-11-10,8.28,,
1997-11-11,8.0,,
1997-11-12,7.5,,
1997-11-13,7.89,,
1997-11-14,8.38,,
1997-11-17,8.5,,
1997-11-18,8.23,,
1997-11-19,8.0,,
1997-11-20,8.97,,
1997-11-21,8.67,,
1997-11-24,8.63,,
1997-11-25,8.47,,
1997-11-26,8.55,,
1997-11-28,8.38,,
1997-12-01,8.13,,
1997-12-02,8.31,,
1997-12-03,8.78,,
1997-12-04,8.97,,
1997-12-05,9.0,,
1997-12-08,9.41,,
1997-12-09,8.94,,
1997-12-10,8.83,,
1997-12-11,8.81,,
1997-12-12,8.36,,
1997-12-15,8.41,,
1997-12-16,8.75,,
1997-12-17,8.97,,
1997-12-18,8.94,,
1997-12-19,8.94,,
1997-12-22,9.3,,
1997-12-23,8.92,,
1997-12-24,9.06,,
1997-12-26,9.25,,
1997-12-29,9.63,,
1997-12-30,9.44,,
1997-12-31,9.45,,
1998-01-02,9.34,,
1998-01-05,9.09,,
1998-01-06,9.47,,
1998-01-07,9.53,,
1998-01-08,9.42,,
1998-01-09,9.0,,
1998-01-12,9.19,,
1998-01-13,9.59,,
1998-01-14,9.42,,
1998-01-15,9.47,,
1998-01-16,9.41,,
1998-01-20,9.52,,
1998-01-21,9.53,,
1998-01-22,9.34,,
1998-01-23,9.13,,
1998-01-26,9.14,,
1998-01-27,9.09,,
1998-01-28,9.27,,
1998-01-29,9.22,,
1998-01-30,8.98,,
1998-02-02,8.94,,
1998-02-03,8.81,,
1998-02-04,8.91,,
1998-02-05,8.88,,
1998-02-06,8.94,,
1998-02-09,9.03,,
1998-02-10,9.53,,
1998-02-11,9.52,,
1998-02-12,9.52,,
1998-02-13,9.67,,
1998-02-17,9.75,,
1998-02-18,9.95,,
1998-02-19,11.05,,
1998-02-20,10.56,,
1998-02-23,10.34,,
1998-02-24,10.39,,
1998-02-25,11.09,,
1998-02-26,11.16,,
1998-02-27,11.03,,
1998-03-02,10.7,,
1998-03-03,10.66,,
1998-03-04,10.78,,
1998-03-05,10.5,,
1998-03-06,11.16,,
1998-03-09,10.88,,
1998-03-10,11.03,,
1998-03-11,11.09,,
1998-03-12,11.03,,
1998-03-13,10.67,,
1998-03-16,10.89,,
1998-03-17,10.66,,
1998-03-18,11.03,,
1998-03-19,11.06,,
1998-03-20,11.2,,
1998-03-23,11.27,,
