date,WM,WM_EPS,PE Ratio
2014-12-11,49.07,0.66,74.34848484848484
2014-12-12,48.5,0.66,73.48484848484848
2014-12-15,49.1,0.66,74.39393939393939
2014-12-16,49.39,0.66,74.83333333333333
2014-12-17,49.55,0.66,75.07575757575756
2014-12-18,50.86,0.66,77.06060606060606
2014-12-19,50.78,0.66,76.93939393939394
2014-12-22,51.12,0.66,77.45454545454545
2014-12-23,51.21,0.66,77.5909090909091
2014-12-24,51.16,0.66,77.5151515151515
2014-12-26,51.36,0.66,77.81818181818181
2014-12-29,51.54,0.66,78.09090909090908
2014-12-30,51.58,0.66,78.15151515151514
2014-12-31,51.32,0.66,77.75757575757575
2015-01-02,51.75,0.66,78.4090909090909
2015-01-05,51.23,0.66,77.62121212121211
2015-01-06,51.27,0.66,77.68181818181819
2015-01-07,51.31,0.66,77.74242424242424
2015-01-08,51.9,0.66,78.63636363636363
2015-01-09,51.53,0.66,78.07575757575758
2015-01-12,51.47,0.66,77.98484848484848
2015-01-13,51.51,0.66,78.04545454545453
2015-01-14,51.81,0.66,78.5
2015-01-15,51.82,0.66,78.51515151515152
2015-01-16,52.24,0.66,79.15151515151516
2015-01-20,52.91,0.66,80.16666666666666
2015-01-21,52.73,0.66,79.89393939393939
2015-01-22,52.78,0.66,79.96969696969697
2015-01-23,53.0,0.66,80.3030303030303
2015-01-26,53.21,0.66,80.62121212121212
2015-01-27,53.14,0.66,80.51515151515152
2015-01-28,52.64,0.66,79.75757575757575
2015-01-29,52.55,0.66,79.62121212121211
2015-01-30,51.43,0.66,77.92424242424242
2015-02-02,51.56,0.66,78.12121212121212
2015-02-03,52.24,0.66,79.15151515151516
2015-02-04,52.22,0.66,79.12121212121211
2015-02-05,52.6,0.66,79.69696969696969
2015-02-06,52.44,0.66,79.45454545454545
2015-02-09,52.53,0.66,79.5909090909091
2015-02-10,52.7,0.66,79.84848484848484
2015-02-11,52.56,0.66,79.63636363636364
2015-02-12,52.7,0.66,79.84848484848484
2015-02-13,51.29,0.66,77.7121212121212
2015-02-17,53.94,0.91,59.27472527472527
2015-02-18,54.63,0.91,60.032967032967036
2015-02-19,54.39,0.91,59.76923076923077
2015-02-20,54.51,0.91,59.9010989010989
2015-02-23,54.57,0.91,59.967032967032964
2015-02-24,54.47,0.91,59.857142857142854
2015-02-25,54.53,0.91,59.92307692307692
2015-02-26,54.28,0.91,59.64835164835165
2015-02-27,54.48,0.91,59.86813186813186
2015-03-02,54.85,0.91,60.27472527472528
2015-03-03,55.18,0.91,60.637362637362635
2015-03-04,55.07,0.91,60.51648351648352
2015-03-05,54.5,0.91,59.89010989010989
2015-03-06,53.65,0.91,58.95604395604395
2015-03-09,53.67,0.91,58.97802197802198
2015-03-10,52.91,0.91,58.14285714285714
2015-03-11,52.69,0.91,57.9010989010989
2015-03-12,53.09,0.91,58.34065934065934
2015-03-13,53.32,0.91,58.59340659340659
2015-03-16,54.4,0.91,59.780219780219774
2015-03-17,54.47,0.91,59.857142857142854
2015-03-18,55.07,0.91,60.51648351648352
2015-03-19,54.73,0.91,60.14285714285714
2015-03-20,54.55,0.91,59.94505494505494
2015-03-23,54.92,0.91,60.35164835164835
2015-03-24,54.61,0.91,60.01098901098901
2015-03-25,53.86,0.91,59.18681318681318
2015-03-26,53.4,0.91,58.68131868131868
2015-03-27,53.4,0.91,58.68131868131868
2015-03-30,54.01,0.91,59.35164835164835
2015-03-31,54.23,0.91,59.59340659340659
2015-04-01,53.65,0.91,58.95604395604395
2015-04-02,53.9,0.91,59.230769230769226
2015-04-06,54.55,0.91,59.94505494505494
2015-04-07,54.74,0.91,60.15384615384615
2015-04-08,54.61,0.91,60.01098901098901
2015-04-09,54.97,0.91,60.4065934065934
2015-04-10,55.14,0.91,60.59340659340659
2015-04-13,54.84,0.91,60.26373626373626
2015-04-14,54.24,0.91,59.604395604395606
2015-04-15,54.25,0.91,59.61538461538461
2015-04-16,53.99,0.91,59.32967032967033
2015-04-17,52.88,0.91,58.10989010989011
2015-04-20,53.02,0.91,58.26373626373626
2015-04-21,52.84,0.91,58.065934065934066
2015-04-22,52.61,0.91,57.81318681318681
2015-04-23,52.68,0.91,57.89010989010989
2015-04-24,52.66,0.91,57.86813186813186
2015-04-27,52.29,0.91,57.46153846153846
2015-04-28,52.47,0.91,57.65934065934066
2015-04-29,49.88,0.52,95.92307692307692
2015-04-30,49.53,0.52,95.25
2015-05-01,50.09,0.52,96.32692307692308
2015-05-04,49.85,0.52,95.86538461538461
2015-05-05,48.86,0.52,93.96153846153845
2015-05-06,48.47,0.52,93.21153846153845
2015-05-07,48.86,0.52,93.96153846153845
2015-05-08,49.33,0.52,94.86538461538461
2015-05-11,49.43,0.52,95.0576923076923
2015-05-12,49.51,0.52,95.21153846153845
2015-05-13,49.37,0.52,94.94230769230768
2015-05-14,49.72,0.52,95.61538461538461
2015-05-15,49.83,0.52,95.82692307692307
2015-05-18,49.85,0.52,95.86538461538461
2015-05-19,49.86,0.52,95.88461538461539
2015-05-20,49.72,0.52,95.61538461538461
2015-05-21,50.12,0.52,96.38461538461537
2015-05-22,50.06,0.52,96.26923076923077
2015-05-26,49.57,0.52,95.32692307692308
2015-05-27,49.84,0.52,95.84615384615385
2015-05-28,49.79,0.52,95.75
2015-05-29,49.65,0.52,95.48076923076923
2015-06-01,49.74,0.52,95.65384615384616
2015-06-02,49.56,0.52,95.3076923076923
2015-06-03,49.25,0.52,94.71153846153845
2015-06-04,48.68,0.52,93.61538461538461
2015-06-05,48.41,0.52,93.09615384615384
2015-06-08,48.46,0.52,93.1923076923077
2015-06-09,48.32,0.52,92.92307692307692
2015-06-10,48.44,0.52,93.15384615384615
2015-06-11,48.49,0.52,93.25
2015-06-12,48.44,0.52,93.15384615384615
2015-06-15,47.71,0.52,91.75
2015-06-16,47.8,0.52,91.92307692307692
2015-06-17,47.88,0.52,92.07692307692308
2015-06-18,48.3,0.52,92.88461538461537
2015-06-19,47.76,0.52,91.84615384615384
2015-06-22,47.7,0.52,91.73076923076923
2015-06-23,47.34,0.52,91.03846153846155
2015-06-24,47.17,0.52,90.71153846153847
2015-06-25,46.94,0.52,90.26923076923076
2015-06-26,47.03,0.52,90.4423076923077
2015-06-29,46.35,0.52,89.13461538461539
2015-06-30,46.35,0.52,89.13461538461539
2015-07-01,46.51,0.52,89.44230769230768
2015-07-02,46.37,0.52,89.17307692307692
2015-07-06,46.53,0.52,89.48076923076923
2015-07-07,47.02,0.52,90.42307692307692
2015-07-08,46.81,0.52,90.01923076923077
2015-07-09,47.15,0.52,90.67307692307692
2015-07-10,47.75,0.52,91.82692307692308
2015-07-13,47.93,0.52,92.17307692307692
2015-07-14,48.6,0.52,93.46153846153847
2015-07-15,48.4,0.52,93.07692307692307
2015-07-16,48.94,0.52,94.11538461538461
2015-07-17,48.68,0.52,93.61538461538461
2015-07-20,48.53,0.52,93.32692307692308
2015-07-21,48.23,0.52,92.74999999999999
2015-07-22,47.8,0.52,91.92307692307692
2015-07-23,49.08,0.61,80.45901639344262
2015-07-24,48.83,0.61,80.04918032786885
2015-07-27,49.06,0.61,80.42622950819673
2015-07-28,50.16,0.61,82.22950819672131
2015-07-29,50.7,0.61,83.11475409836066
2015-07-30,51.2,0.61,83.9344262295082
2015-07-31,51.13,0.61,83.81967213114754
2015-08-03,50.8,0.61,83.27868852459017
2015-08-04,50.97,0.61,83.55737704918033
2015-08-05,51.6,0.61,84.59016393442623
2015-08-06,50.98,0.61,83.57377049180327
2015-08-07,50.76,0.61,83.21311475409836
2015-08-10,51.39,0.61,84.24590163934427
2015-08-11,51.52,0.61,84.45901639344262
2015-08-12,51.85,0.61,85.0
2015-08-13,51.9,0.61,85.08196721311475
2015-08-14,52.25,0.61,85.65573770491804
2015-08-17,52.64,0.61,86.29508196721312
2015-08-18,52.7,0.61,86.39344262295083
2015-08-19,52.6,0.61,86.22950819672131
2015-08-20,52.57,0.61,86.18032786885246
2015-08-21,51.64,0.61,84.65573770491804
2015-08-24,49.47,0.61,81.09836065573771
2015-08-25,49.15,0.61,80.57377049180327
2015-08-26,49.5,0.61,81.14754098360656
2015-08-27,50.03,0.61,82.01639344262296
2015-08-28,50.21,0.61,82.31147540983606
2015-08-31,50.06,0.61,82.06557377049181
2015-09-01,49.31,0.61,80.8360655737705
2015-09-02,49.78,0.61,81.60655737704919
2015-09-03,50.28,0.61,82.42622950819673
2015-09-04,49.93,0.61,81.85245901639344
2015-09-08,50.7,0.61,83.11475409836066
2015-09-09,50.13,0.61,82.18032786885246
2015-09-10,49.8,0.61,81.63934426229508
2015-09-11,50.0,0.61,81.9672131147541
2015-09-14,49.89,0.61,81.78688524590164
2015-09-15,50.15,0.61,82.21311475409836
2015-09-16,50.16,0.61,82.22950819672131
2015-09-17,50.07,0.61,82.08196721311475
2015-09-18,49.89,0.61,81.78688524590164
2015-09-21,50.11,0.61,82.14754098360656
2015-09-22,49.87,0.61,81.75409836065573
2015-09-23,49.95,0.61,81.88524590163935
2015-09-24,49.8,0.61,81.63934426229508
2015-09-25,50.37,0.61,82.57377049180327
2015-09-28,49.78,0.61,81.60655737704919
2015-09-29,49.22,0.61,80.68852459016394
2015-09-30,49.81,0.61,81.65573770491804
2015-10-01,50.1,0.61,82.1311475409836
2015-10-02,50.53,0.61,82.8360655737705
2015-10-05,51.46,0.61,84.36065573770492
2015-10-06,51.43,0.61,84.31147540983606
2015-10-07,51.82,0.61,84.95081967213115
2015-10-08,52.95,0.61,86.8032786885246
2015-10-09,53.16,0.61,87.14754098360655
2015-10-12,53.41,0.61,87.55737704918032
2015-10-13,53.06,0.61,86.98360655737706
2015-10-14,52.45,0.61,85.98360655737706
2015-10-15,52.5,0.61,86.06557377049181
2015-10-16,52.45,0.61,85.98360655737706
2015-10-19,52.51,0.61,86.08196721311475
2015-10-20,52.71,0.61,86.40983606557377
2015-10-21,53.44,0.61,87.60655737704919
2015-10-22,53.51,0.61,87.72131147540983
2015-10-23,53.19,0.61,87.19672131147541
2015-10-26,53.19,0.61,87.19672131147541
2015-10-27,54.34,0.75,72.45333333333333
2015-10-28,54.61,0.75,72.81333333333333
2015-10-29,54.46,0.75,72.61333333333333
2015-10-30,53.76,0.75,71.67999999999999
2015-11-02,54.44,0.75,72.58666666666666
2015-11-03,54.05,0.75,72.06666666666666
2015-11-04,54.14,0.75,72.18666666666667
2015-11-05,54.43,0.75,72.57333333333334
2015-11-06,54.43,0.75,72.57333333333334
2015-11-09,53.69,0.75,71.58666666666666
2015-11-10,53.65,0.75,71.53333333333333
2015-11-11,53.63,0.75,71.50666666666667
2015-11-12,52.77,0.75,70.36
2015-11-13,52.16,0.75,69.54666666666667
2015-11-16,52.56,0.75,70.08
2015-11-17,52.68,0.75,70.24
2015-11-18,53.58,0.75,71.44
2015-11-19,53.63,0.75,71.50666666666667
2015-11-20,54.12,0.75,72.16
2015-11-23,54.14,0.75,72.18666666666667
2015-11-24,53.98,0.75,71.97333333333333
2015-11-25,54.03,0.75,72.04
2015-11-27,53.92,0.75,71.89333333333333
2015-11-30,53.77,0.75,71.69333333333334
2015-12-01,53.92,0.75,71.89333333333333
2015-12-02,53.51,0.75,71.34666666666666
2015-12-03,51.84,0.75,69.12
2015-12-04,52.66,0.75,70.21333333333332
2015-12-07,52.1,0.75,69.46666666666667
2015-12-08,52.53,0.75,70.04
2015-12-09,51.89,0.75,69.18666666666667
2015-12-10,52.02,0.75,69.36
2015-12-11,51.34,0.75,68.45333333333333
2015-12-14,51.83,0.75,69.10666666666667
2015-12-15,53.34,0.75,71.12
2015-12-16,53.93,0.75,71.90666666666667
2015-12-17,53.28,0.75,71.04
2015-12-18,52.73,0.75,70.30666666666666
2015-12-21,52.81,0.75,70.41333333333334
2015-12-22,53.2,0.75,70.93333333333334
2015-12-23,53.66,0.75,71.54666666666667
2015-12-24,53.43,0.75,71.24
2015-12-28,53.91,0.75,71.88
2015-12-29,54.35,0.75,72.46666666666667
2015-12-30,53.98,0.75,71.97333333333333
2015-12-31,53.37,0.75,71.16
2016-01-04,52.45,0.75,69.93333333333334
2016-01-05,52.65,0.75,70.2
2016-01-06,53.3,0.75,71.06666666666666
2016-01-07,52.67,0.75,70.22666666666667
2016-01-08,52.35,0.75,69.8
2016-01-11,52.86,0.75,70.48
2016-01-12,53.2,0.75,70.93333333333334
2016-01-13,52.26,0.75,69.67999999999999
2016-01-14,52.78,0.75,70.37333333333333
2016-01-15,51.52,0.75,68.69333333333334
2016-01-19,52.62,0.75,70.16
2016-01-20,51.92,0.75,69.22666666666667
2016-01-21,51.98,0.75,69.30666666666666
2016-01-22,52.98,0.75,70.64
2016-01-25,52.24,0.75,69.65333333333334
2016-01-26,52.29,0.75,69.72
2016-01-27,51.89,0.75,69.18666666666667
2016-01-28,52.07,0.75,69.42666666666666
2016-01-29,52.95,0.75,70.60000000000001
2016-02-01,53.26,0.75,71.01333333333334
2016-02-02,52.12,0.75,69.49333333333333
2016-02-03,53.08,0.75,70.77333333333333
2016-02-04,53.19,0.75,70.92
2016-02-05,52.57,0.75,70.09333333333333
2016-02-08,52.7,0.75,70.26666666666667
2016-02-09,53.28,0.75,71.04
2016-02-10,53.52,0.75,71.36
2016-02-11,52.96,0.75,70.61333333333333
2016-02-12,53.98,0.75,71.97333333333333
2016-02-16,54.79,0.75,73.05333333333333
2016-02-17,54.9,0.75,73.2
2016-02-18,55.31,0.72,76.81944444444446
2016-02-19,55.5,0.72,77.08333333333334
2016-02-22,56.18,0.72,78.02777777777779
2016-02-23,56.3,0.72,78.19444444444444
2016-02-24,56.09,0.72,77.90277777777779
2016-02-25,56.17,0.72,78.0138888888889
2016-02-26,56.04,0.72,77.83333333333333
2016-02-29,55.85,0.72,77.56944444444444
2016-03-01,57.05,0.72,79.23611111111111
2016-03-02,57.08,0.72,79.27777777777777
2016-03-03,57.27,0.72,79.54166666666667
2016-03-04,57.15,0.72,79.375
2016-03-07,56.95,0.72,79.09722222222223
2016-03-08,57.32,0.72,79.61111111111111
2016-03-09,57.66,0.72,80.08333333333333
2016-03-10,57.67,0.72,80.09722222222223
2016-03-11,58.4,0.72,81.11111111111111
2016-03-14,58.22,0.72,80.86111111111111
2016-03-15,58.67,0.72,81.48611111111111
2016-03-16,58.83,0.72,81.70833333333333
2016-03-17,58.78,0.72,81.6388888888889
2016-03-18,58.6,0.72,81.3888888888889
2016-03-21,58.73,0.72,81.56944444444444
2016-03-22,58.46,0.72,81.19444444444444
2016-03-23,58.91,0.72,81.81944444444444
2016-03-24,59.11,0.72,82.09722222222223
2016-03-28,59.38,0.72,82.47222222222223
2016-03-29,59.71,0.72,82.93055555555556
2016-03-30,59.63,0.72,82.81944444444446
2016-03-31,59.0,0.72,81.94444444444444
2016-04-01,59.17,0.72,82.18055555555556
2016-04-04,58.68,0.72,81.5
2016-04-05,58.25,0.72,80.90277777777779
2016-04-06,57.71,0.72,80.15277777777779
2016-04-07,57.59,0.72,79.98611111111111
2016-04-08,57.67,0.72,80.09722222222223
2016-04-11,57.29,0.72,79.56944444444444
2016-04-12,57.21,0.72,79.45833333333334
2016-04-13,57.01,0.72,79.18055555555556
2016-04-14,56.96,0.72,79.11111111111111
2016-04-15,56.9,0.72,79.02777777777779
2016-04-18,57.17,0.72,79.40277777777779
2016-04-19,57.13,0.72,79.34722222222223
2016-04-20,56.74,0.72,78.80555555555556
2016-04-21,56.35,0.72,78.2638888888889
2016-04-22,56.39,0.72,78.31944444444444
2016-04-25,56.35,0.72,78.2638888888889
2016-04-26,56.53,0.72,78.5138888888889
2016-04-27,56.4,0.72,78.33333333333333
2016-04-28,58.31,0.58,100.5344827586207
2016-04-29,58.79,0.58,101.36206896551725
2016-05-02,59.98,0.58,103.41379310344828
2016-05-03,59.84,0.58,103.17241379310346
2016-05-04,60.41,0.58,104.15517241379311
2016-05-05,60.3,0.58,103.96551724137932
2016-05-06,60.69,0.58,104.63793103448276
2016-05-09,61.2,0.58,105.51724137931036
2016-05-10,61.35,0.58,105.77586206896552
2016-05-11,61.31,0.58,105.70689655172414
2016-05-12,61.78,0.58,106.51724137931035
2016-05-13,61.46,0.58,105.96551724137932
2016-05-16,61.45,0.58,105.94827586206898
2016-05-17,60.73,0.58,104.70689655172414
2016-05-18,60.8,0.58,104.82758620689656
2016-05-19,60.76,0.58,104.75862068965517
2016-05-20,60.73,0.58,104.70689655172414
2016-05-23,60.49,0.58,104.29310344827587
2016-05-24,61.04,0.58,105.24137931034484
2016-05-25,60.64,0.58,104.55172413793105
2016-05-26,61.11,0.58,105.36206896551725
2016-05-27,61.33,0.58,105.74137931034483
2016-05-31,60.95,0.58,105.08620689655173
2016-06-01,60.98,0.58,105.13793103448276
2016-06-02,61.41,0.58,105.87931034482759
2016-06-03,61.47,0.58,105.98275862068967
2016-06-06,61.83,0.58,106.60344827586208
2016-06-07,62.07,0.58,107.01724137931035
2016-06-08,62.22,0.58,107.27586206896552
2016-06-09,62.62,0.58,107.96551724137932
2016-06-10,62.62,0.58,107.96551724137932
2016-06-13,62.56,0.58,107.86206896551725
2016-06-14,62.98,0.58,108.58620689655173
2016-06-15,62.8,0.58,108.27586206896552
2016-06-16,63.41,0.58,109.32758620689656
2016-06-17,62.65,0.58,108.01724137931035
2016-06-20,62.57,0.58,107.87931034482759
2016-06-21,62.73,0.58,108.15517241379311
2016-06-22,63.06,0.58,108.72413793103449
2016-06-23,63.45,0.58,109.39655172413795
2016-06-24,63.7,0.58,109.82758620689657
2016-06-27,63.65,0.58,109.74137931034483
2016-06-28,64.2,0.58,110.68965517241381
2016-06-29,64.78,0.58,111.68965517241381
2016-06-30,66.27,0.58,114.25862068965517
2016-07-01,66.47,0.58,114.60344827586208
2016-07-05,67.07,0.58,115.63793103448276
2016-07-06,67.21,0.58,115.87931034482759
2016-07-07,67.29,0.58,116.01724137931036
2016-07-08,67.61,0.58,116.56896551724138
2016-07-11,67.71,0.58,116.74137931034483
2016-07-12,67.47,0.58,116.32758620689656
2016-07-13,67.81,0.58,116.91379310344828
2016-07-14,67.9,0.58,117.0689655172414
2016-07-15,67.45,0.58,116.29310344827587
2016-07-18,67.23,0.58,115.91379310344828
2016-07-19,67.62,0.58,116.58620689655174
2016-07-20,67.77,0.58,116.8448275862069
2016-07-21,67.18,0.58,115.82758620689657
2016-07-22,67.2,0.58,115.86206896551725
2016-07-25,67.22,0.58,115.89655172413794
2016-07-26,67.35,0.58,116.12068965517241
2016-07-27,66.1,0.65,101.69230769230768
2016-07-28,66.36,0.65,102.09230769230768
2016-07-29,66.12,0.65,101.72307692307693
2016-08-01,66.48,0.65,102.27692307692308
2016-08-02,66.11,0.65,101.7076923076923
2016-08-03,65.82,0.65,101.26153846153845
2016-08-04,65.78,0.65,101.2
2016-08-05,65.97,0.65,101.49230769230769
2016-08-08,65.51,0.65,100.78461538461539
2016-08-09,65.76,0.65,101.16923076923078
2016-08-10,66.55,0.65,102.38461538461537
2016-08-11,66.82,0.65,102.79999999999998
2016-08-12,66.67,0.65,102.56923076923077
2016-08-15,66.23,0.65,101.8923076923077
2016-08-16,64.97,0.65,99.95384615384614
2016-08-17,65.41,0.65,100.63076923076922
2016-08-18,64.92,0.65,99.87692307692308
2016-08-19,64.97,0.65,99.95384615384614
2016-08-22,65.51,0.65,100.78461538461539
2016-08-23,65.28,0.65,100.43076923076923
2016-08-24,65.29,0.65,100.44615384615385
2016-08-25,65.21,0.65,100.32307692307691
2016-08-26,63.97,0.65,98.41538461538461
2016-08-29,64.37,0.65,99.03076923076924
2016-08-30,64.05,0.65,98.53846153846153
2016-08-31,63.94,0.65,98.36923076923077
2016-09-01,64.0,0.65,98.46153846153845
2016-09-02,64.35,0.65,98.99999999999999
2016-09-06,64.65,0.65,99.46153846153847
2016-09-07,64.11,0.65,98.63076923076923
2016-09-08,64.31,0.65,98.93846153846154
2016-09-09,62.75,0.65,96.53846153846153
2016-09-12,63.34,0.65,97.44615384615385
2016-09-13,62.69,0.65,96.44615384615383
2016-09-14,62.65,0.65,96.38461538461537
2016-09-15,62.83,0.65,96.66153846153846
2016-09-16,62.81,0.65,96.63076923076923
2016-09-19,62.99,0.65,96.9076923076923
2016-09-20,63.22,0.65,97.26153846153845
2016-09-21,64.0,0.65,98.46153846153845
2016-09-22,64.01,0.65,98.47692307692309
2016-09-23,63.36,0.65,97.47692307692307
2016-09-26,63.5,0.65,97.6923076923077
2016-09-27,63.89,0.65,98.29230769230769
2016-09-28,63.85,0.65,98.23076923076923
2016-09-29,63.27,0.65,97.33846153846154
2016-09-30,63.76,0.65,98.09230769230768
2016-10-03,63.46,0.65,97.63076923076923
2016-10-04,62.65,0.65,96.38461538461537
2016-10-05,62.41,0.65,96.0153846153846
2016-10-06,62.78,0.65,96.58461538461539
2016-10-07,62.28,0.65,95.81538461538462
2016-10-10,62.78,0.65,96.58461538461539
2016-10-11,62.43,0.65,96.04615384615384
2016-10-12,62.82,0.65,96.64615384615384
2016-10-13,61.7,0.65,94.92307692307692
2016-10-14,61.88,0.65,95.2
2016-10-17,62.64,0.65,96.36923076923077
2016-10-18,62.54,0.65,96.21538461538461
2016-10-19,62.43,0.65,96.04615384615384
2016-10-20,62.44,0.65,96.06153846153846
2016-10-21,62.21,0.65,95.70769230769231
2016-10-24,62.58,0.65,96.27692307692307
2016-10-25,62.74,0.65,96.52307692307693
2016-10-26,63.97,0.84,76.15476190476191
2016-10-27,63.36,0.84,75.42857142857143
2016-10-28,63.98,0.84,76.16666666666667
2016-10-31,65.66,0.84,78.16666666666667
2016-11-01,63.95,0.84,76.1309523809524
2016-11-02,63.64,0.84,75.76190476190476
2016-11-03,63.41,0.84,75.48809523809524
2016-11-04,63.37,0.84,75.44047619047619
2016-11-07,64.7,0.84,77.02380952380953
2016-11-08,65.3,0.84,77.73809523809524
2016-11-09,65.96,0.84,78.52380952380952
2016-11-10,66.54,0.84,79.21428571428572
2016-11-11,67.61,0.84,80.48809523809524
2016-11-14,67.72,0.84,80.61904761904762
2016-11-15,68.65,0.84,81.72619047619048
2016-11-16,68.71,0.84,81.79761904761904
2016-11-17,68.77,0.84,81.86904761904762
2016-11-18,68.9,0.84,82.02380952380953
2016-11-21,69.53,0.84,82.77380952380953
2016-11-22,69.57,0.84,82.82142857142857
2016-11-23,69.54,0.84,82.78571428571429
2016-11-25,70.03,0.84,83.36904761904762
2016-11-28,70.23,0.84,83.60714285714286
2016-11-29,70.39,0.84,83.79761904761905
2016-11-30,69.52,0.84,82.76190476190476
2016-12-01,69.29,0.84,82.48809523809526
2016-12-02,69.87,0.84,83.17857142857143
2016-12-05,69.0,0.84,82.14285714285714
2016-12-06,69.51,0.84,82.75000000000001
2016-12-07,69.94,0.84,83.26190476190476
2016-12-08,70.06,0.84,83.40476190476191
2016-12-09,70.02,0.84,83.35714285714286
2016-12-12,70.7,0.84,84.16666666666667
2016-12-13,70.83,0.84,84.32142857142857
2016-12-14,70.04,0.84,83.3809523809524
2016-12-15,70.1,0.84,83.45238095238095
2016-12-16,70.08,0.84,83.42857142857143
2016-12-19,71.09,0.84,84.6309523809524
2016-12-20,71.14,0.84,84.69047619047619
2016-12-21,70.69,0.84,84.15476190476191
2016-12-22,70.79,0.84,84.27380952380953
2016-12-23,70.92,0.84,84.42857142857143
2016-12-27,70.96,0.84,84.47619047619047
2016-12-28,70.96,0.84,84.47619047619047
2016-12-29,71.01,0.84,84.53571428571429
2016-12-30,70.91,0.84,84.41666666666667
2017-01-03,70.52,0.84,83.95238095238095
2017-01-04,70.32,0.84,83.71428571428571
2017-01-05,70.59,0.84,84.03571428571429
2017-01-06,70.19,0.84,83.55952380952381
2017-01-09,69.78,0.84,83.07142857142857
2017-01-10,69.49,0.84,82.72619047619047
2017-01-11,70.13,0.84,83.48809523809524
2017-01-12,69.89,0.84,83.20238095238096
2017-01-13,69.79,0.84,83.08333333333334
2017-01-17,69.48,0.84,82.71428571428572
2017-01-18,69.59,0.84,82.8452380952381
2017-01-19,69.57,0.84,82.82142857142857
2017-01-20,69.66,0.84,82.92857142857143
2017-01-23,69.34,0.84,82.54761904761905
2017-01-24,69.56,0.84,82.80952380952381
2017-01-25,69.67,0.84,82.94047619047619
2017-01-26,69.73,0.84,83.01190476190477
2017-01-27,69.64,0.84,82.90476190476191
2017-01-30,69.6,0.84,82.85714285714285
2017-01-31,69.5,0.84,82.73809523809524
2017-02-01,69.18,0.84,82.35714285714288
2017-02-02,69.64,0.84,82.90476190476191
2017-02-03,69.65,0.84,82.91666666666667
2017-02-06,69.42,0.84,82.64285714285715
2017-02-07,69.9,0.84,83.21428571428572
2017-02-08,70.01,0.84,83.3452380952381
2017-02-09,70.25,0.84,83.63095238095238
2017-02-10,70.54,0.84,83.97619047619048
2017-02-13,70.84,0.84,84.33333333333334
2017-02-14,70.86,0.84,84.35714285714286
2017-02-15,71.35,0.84,84.94047619047619
2017-02-16,71.18,0.76,93.65789473684211
2017-02-17,72.45,0.76,95.32894736842105
2017-02-21,72.82,0.76,95.8157894736842
2017-02-22,73.01,0.76,96.06578947368422
2017-02-23,72.91,0.76,95.93421052631578
2017-02-24,73.15,0.76,96.25
2017-02-27,73.24,0.76,96.36842105263158
2017-02-28,73.32,0.76,96.4736842105263
2017-03-01,73.37,0.76,96.53947368421053
2017-03-02,73.28,0.76,96.42105263157895
2017-03-03,72.83,0.76,95.82894736842105
2017-03-06,73.01,0.76,96.06578947368422
2017-03-07,72.7,0.76,95.65789473684211
2017-03-08,72.19,0.76,94.98684210526315
2017-03-09,72.3,0.76,95.13157894736841
2017-03-10,73.0,0.76,96.05263157894737
2017-03-13,73.1,0.76,96.18421052631578
2017-03-14,72.98,0.76,96.02631578947368
2017-03-15,73.78,0.76,97.07894736842105
2017-03-16,73.11,0.76,96.19736842105263
2017-03-17,73.54,0.76,96.76315789473685
2017-03-20,73.11,0.76,96.19736842105263
2017-03-21,72.52,0.76,95.42105263157895
2017-03-22,72.65,0.76,95.5921052631579
2017-03-23,72.56,0.76,95.47368421052632
2017-03-24,72.32,0.76,95.1578947368421
2017-03-27,71.88,0.76,94.57894736842104
2017-03-28,72.34,0.76,95.1842105263158
2017-03-29,72.15,0.76,94.9342105263158
2017-03-30,72.93,0.76,95.96052631578948
2017-03-31,72.92,0.76,95.94736842105263
2017-04-03,72.59,0.76,95.51315789473685
2017-04-04,72.53,0.76,95.4342105263158
2017-04-05,73.27,0.76,96.4078947368421
2017-04-06,73.09,0.76,96.17105263157895
2017-04-07,73.21,0.76,96.32894736842104
2017-04-10,72.89,0.76,95.90789473684211
2017-04-11,72.87,0.76,95.88157894736842
2017-04-12,72.3,0.76,95.13157894736841
2017-04-13,72.02,0.76,94.76315789473684
2017-04-17,72.5,0.76,95.39473684210526
2017-04-18,72.45,0.76,95.32894736842105
2017-04-19,72.71,0.76,95.67105263157895
2017-04-20,72.84,0.76,95.8421052631579
2017-04-21,73.38,0.76,96.55263157894736
2017-04-24,74.1,0.76,97.49999999999999
2017-04-25,74.23,0.76,97.67105263157895
2017-04-26,72.3,0.67,107.91044776119402
2017-04-27,72.84,0.67,108.71641791044776
2017-04-28,72.78,0.67,108.62686567164178
2017-05-01,73.01,0.67,108.97014925373135
2017-05-02,72.86,0.67,108.74626865671641
2017-05-03,72.88,0.67,108.77611940298506
2017-05-04,72.95,0.67,108.88059701492537
2017-05-05,73.39,0.67,109.53731343283582
2017-05-08,73.26,0.67,109.34328358208955
2017-05-09,72.76,0.67,108.59701492537313
2017-05-10,73.09,0.67,109.08955223880596
2017-05-11,72.55,0.67,108.28358208955223
2017-05-12,71.96,0.67,107.40298507462686
2017-05-15,72.17,0.67,107.71641791044776
2017-05-16,71.25,0.67,106.34328358208954
2017-05-17,70.73,0.67,105.56716417910448
2017-05-18,70.96,0.67,105.91044776119402
