date,AVGO,AVGO_EPS,PE Ratio
2016-12-09,179.09,-2.31,-77.52813852813853
2016-12-12,178.16,-2.31,-77.12554112554112
2016-12-13,179.44,-2.31,-77.67965367965368
2016-12-14,177.62,-2.31,-76.89177489177489
2016-12-15,180.01,-2.31,-77.92640692640693
2016-12-16,178.42,-2.31,-77.23809523809523
2016-12-19,180.46,-2.31,-78.12121212121212
2016-12-20,182.07,-2.31,-78.81818181818181
2016-12-21,182.29,-2.31,-78.91341991341992
2016-12-22,180.6,-2.31,-78.18181818181817
2016-12-23,181.94,-2.31,-78.76190476190476
2016-12-27,182.31,-2.31,-78.92207792207792
2016-12-28,180.19,-2.31,-78.00432900432901
2016-12-29,179.87,-2.31,-77.86580086580086
2016-12-30,176.77,-2.31,-76.52380952380953
2017-01-03,178.34,-2.31,-77.2034632034632
2017-01-04,177.07,-2.31,-76.65367965367965
2017-01-05,174.28,-2.31,-75.44588744588745
2017-01-06,176.59,-2.31,-76.44588744588745
2017-01-09,176.97,-2.31,-76.6103896103896
2017-01-10,180.57,-2.31,-78.16883116883116
2017-01-11,179.42,-2.31,-77.67099567099567
2017-01-12,178.86,-2.31,-77.42857142857143
2017-01-13,180.45,-2.31,-78.11688311688312
2017-01-17,179.11,-2.31,-77.53679653679654
2017-01-18,185.02,-2.31,-80.0952380952381
2017-01-19,185.56,-2.31,-80.32900432900433
2017-01-20,191.08,-2.31,-82.71861471861472
2017-01-23,191.0,-2.31,-82.68398268398268
2017-01-24,197.75,-2.31,-85.60606060606061
2017-01-25,202.48,-2.31,-87.65367965367965
2017-01-26,204.17,-2.31,-88.38528138528137
2017-01-27,205.71,-2.31,-89.05194805194806
2017-01-30,203.22,-2.31,-87.97402597402598
2017-01-31,199.5,-2.31,-86.36363636363636
2017-02-01,203.69,-2.31,-88.17748917748918
2017-02-02,204.05,-2.31,-88.33333333333334
2017-02-03,206.16,-2.31,-89.24675324675324
2017-02-06,206.56,-2.31,-89.41991341991341
2017-02-07,205.91,-2.31,-89.13852813852813
2017-02-08,206.89,-2.31,-89.56277056277055
2017-02-09,205.34,-2.31,-88.89177489177489
2017-02-10,205.52,-2.31,-88.96969696969697
2017-02-13,206.71,-2.31,-89.48484848484848
2017-02-14,205.33,-2.31,-88.88744588744589
2017-02-15,205.99,-2.31,-89.17316017316017
2017-02-16,208.18,-2.31,-90.12121212121212
2017-02-17,210.41,-2.31,-91.08658008658008
2017-02-21,212.75,-2.31,-92.0995670995671
2017-02-22,214.16,-2.31,-92.7099567099567
2017-02-23,210.58,-2.31,-91.16017316017316
2017-02-24,210.37,-2.31,-91.06926406926407
2017-02-27,213.28,-2.31,-92.32900432900433
2017-02-28,210.93,-2.31,-91.31168831168831
2017-03-01,215.14,-2.31,-93.13419913419912
2017-03-02,217.29,-2.31,-94.06493506493506
2017-03-03,218.32,-2.31,-94.5108225108225
2017-03-06,217.94,-2.31,-94.34632034632034
2017-03-07,219.25,-2.31,-94.91341991341992
2017-03-08,219.63,-2.31,-95.07792207792207
2017-03-09,222.01,1.02,217.65686274509804
2017-03-10,226.35,1.02,221.91176470588235
2017-03-13,226.45,1.02,222.00980392156862
2017-03-14,224.35,1.02,219.95098039215685
2017-03-15,225.93,1.02,221.5
2017-03-16,222.36,1.02,218.0
2017-03-17,221.18,1.02,216.84313725490196
2017-03-20,221.24,1.02,216.90196078431373
2017-03-21,216.02,1.02,211.7843137254902
2017-03-22,217.42,1.02,213.156862745098
2017-03-23,216.86,1.02,212.60784313725492
2017-03-24,218.97,1.02,214.67647058823528
2017-03-27,219.05,1.02,214.7549019607843
2017-03-28,220.95,1.02,216.6176470588235
2017-03-29,221.31,1.02,216.97058823529412
2017-03-30,220.04,1.02,215.72549019607843
2017-03-31,218.96,1.02,214.66666666666666
2017-04-03,218.8,1.02,214.50980392156865
2017-04-04,218.96,1.02,214.66666666666666
2017-04-05,217.13,1.02,212.87254901960785
2017-04-06,217.5,1.02,213.23529411764704
2017-04-07,218.25,1.02,213.97058823529412
2017-04-10,218.02,1.02,213.7450980392157
2017-04-11,217.55,1.02,213.2843137254902
2017-04-12,209.2,1.02,205.09803921568627
2017-04-13,211.32,1.02,207.17647058823528
2017-04-17,213.87,1.02,209.6764705882353
2017-04-18,213.1,1.02,208.92156862745097
2017-04-19,213.63,1.02,209.44117647058823
2017-04-20,218.21,1.02,213.9313725490196
2017-04-21,217.66,1.02,213.39215686274508
2017-04-24,221.24,1.02,216.90196078431373
2017-04-25,223.2,1.02,218.8235294117647
2017-04-26,221.68,1.02,217.33333333333334
2017-04-27,223.09,1.02,218.7156862745098
2017-04-28,220.81,1.02,216.48039215686273
2017-05-01,221.32,1.02,216.98039215686273
2017-05-02,225.45,1.02,221.02941176470586
2017-05-03,224.9,1.02,220.49019607843138
2017-05-04,223.4,1.02,219.01960784313727
2017-05-05,226.45,1.02,222.00980392156862
2017-05-08,225.08,1.02,220.66666666666669
2017-05-09,228.46,1.02,223.98039215686276
2017-05-10,231.33,1.02,226.79411764705884
2017-05-11,231.09,1.02,226.55882352941177
2017-05-12,235.96,1.02,231.33333333333334
2017-05-15,239.03,1.02,234.34313725490196
2017-05-16,240.68,1.02,235.9607843137255
2017-05-17,231.18,1.02,226.64705882352942
2017-05-18,237.66,1.02,233.0
2017-05-19,234.1,1.02,229.50980392156862
2017-05-22,238.38,1.02,233.70588235294116
2017-05-23,236.54,1.02,231.9019607843137
2017-05-24,239.6,1.02,234.90196078431373
2017-05-25,240.86,1.02,236.1372549019608
2017-05-26,241.21,1.02,236.48039215686276
2017-05-30,239.82,1.02,235.1176470588235
2017-05-31,239.48,1.02,234.7843137254902
2017-06-01,234.59,1.02,229.99019607843138
2017-06-02,254.53,1.02,249.5392156862745
2017-06-05,252.21,1.02,247.26470588235296
2017-06-06,253.86,1.02,248.8823529411765
2017-06-07,254.28,1.02,249.2941176470588
2017-06-08,254.95,1.02,249.95098039215685
2017-06-09,243.34,1.02,238.5686274509804
2017-06-12,242.67,1.02,237.91176470588235
2017-06-13,242.94,1.02,238.17647058823528
2017-06-14,240.54,1.02,235.8235294117647
2017-06-15,237.99,1.02,233.32352941176472
2017-06-16,236.25,1.02,231.61764705882354
2017-06-19,241.15,1.02,236.421568627451
2017-06-20,239.99,1.02,235.2843137254902
2017-06-21,245.12,1.02,240.31372549019608
2017-06-22,244.04,1.02,239.2549019607843
2017-06-23,245.26,1.02,240.45098039215685
2017-06-26,242.75,1.02,237.99019607843138
2017-06-27,235.33,1.02,230.7156862745098
2017-06-28,241.05,1.02,236.32352941176472
2017-06-29,234.04,1.02,229.45098039215685
2017-06-30,233.05,1.02,228.48039215686276
2017-07-03,229.76,1.02,225.2549019607843
2017-07-05,231.61,1.02,227.06862745098042
2017-07-06,235.04,1.02,230.43137254901958
2017-07-07,239.62,1.02,234.921568627451
2017-07-10,241.77,1.02,237.02941176470588
2017-07-11,240.89,1.02,236.16666666666666
2017-07-12,246.42,1.02,241.58823529411762
2017-07-13,247.31,1.02,242.4607843137255
2017-07-14,250.29,1.02,245.38235294117646
2017-07-17,249.02,1.02,244.1372549019608
2017-07-18,250.88,1.02,245.96078431372547
2017-07-19,254.4,1.02,249.41176470588235
2017-07-20,253.43,1.02,248.4607843137255
2017-07-21,253.11,1.02,248.14705882352942
2017-07-24,253.03,1.02,248.0686274509804
2017-07-25,254.3,1.02,249.31372549019608
2017-07-26,257.01,1.02,251.97058823529412
2017-07-27,250.95,1.02,246.02941176470586
2017-07-28,250.37,1.02,245.4607843137255
2017-07-31,246.66,1.02,241.8235294117647
2017-08-01,248.39,1.02,243.51960784313724
2017-08-02,253.36,1.02,248.3921568627451
2017-08-03,250.29,1.02,245.38235294117646
2017-08-04,249.17,1.02,244.2843137254902
2017-08-07,252.44,1.02,247.49019607843135
2017-08-08,251.36,1.02,246.4313725490196
2017-08-09,249.17,1.02,244.2843137254902
2017-08-10,240.71,1.02,235.99019607843138
2017-08-11,244.17,1.02,239.38235294117646
2017-08-14,250.91,1.02,245.99019607843135
2017-08-15,253.69,1.02,248.7156862745098
2017-08-16,253.42,1.02,248.45098039215685
2017-08-17,246.95,1.02,242.1078431372549
2017-08-18,249.37,1.02,244.48039215686273
2017-08-21,249.62,1.02,244.72549019607843
2017-08-22,255.19,1.02,250.18627450980392
2017-08-23,256.92,1.02,251.8823529411765
2017-08-24,255.05,1.02,250.04901960784315
2017-08-25,245.59,1.02,240.77450980392157
2017-08-28,243.25,1.02,238.48039215686273
2017-08-29,241.73,1.02,236.99019607843135
2017-08-30,246.02,1.02,241.19607843137254
2017-08-31,252.07,1.02,247.12745098039215
2017-09-01,252.73,1.02,247.77450980392155
2017-09-05,249.05,1.02,244.16666666666669
2017-09-06,249.38,1.02,244.49019607843135
2017-09-07,246.55,1.02,241.7156862745098
2017-09-08,244.11,1.02,239.32352941176472
2017-09-11,247.74,1.02,242.88235294117646
2017-09-12,247.14,1.02,242.2941176470588
2017-09-13,246.24,1.02,241.41176470588235
2017-09-14,246.95,1.02,242.1078431372549
2017-09-15,250.55,1.02,245.6372549019608
2017-09-18,249.82,1.02,244.92156862745097
2017-09-19,249.76,1.02,244.8627450980392
2017-09-20,242.91,1.02,238.1470588235294
2017-09-21,240.38,1.02,235.66666666666666
2017-09-22,239.24,1.02,234.54901960784315
2017-09-25,235.51,1.02,230.89215686274508
2017-09-26,237.27,1.02,232.61764705882354
2017-09-27,240.58,1.02,235.86274509803923
2017-09-28,242.94,1.02,238.17647058823528
2017-09-29,242.54,1.02,237.7843137254902
2017-10-02,240.47,1.02,235.7549019607843
2017-10-03,239.5,1.02,234.80392156862746
2017-10-04,242.0,1.02,237.2549019607843
2017-10-05,243.67,1.02,238.89215686274508
2017-10-06,245.74,1.02,240.921568627451
2017-10-09,246.42,1.02,241.58823529411762
2017-10-10,245.99,1.02,241.16666666666666
2017-10-11,250.4,1.02,245.49019607843138
2017-10-12,248.74,1.02,243.86274509803923
2017-10-13,247.96,1.02,243.09803921568627
2017-10-16,246.67,1.02,241.83333333333331
2017-10-17,242.62,1.02,237.86274509803923
2017-10-18,244.0,1.02,239.2156862745098
2017-10-19,244.29,1.02,239.5
2017-10-20,244.24,1.02,239.45098039215688
2017-10-23,244.27,1.02,239.48039215686276
2017-10-24,247.68,1.02,242.8235294117647
2017-10-25,245.82,1.02,241.0
2017-10-26,243.76,1.02,238.98039215686273
2017-10-27,252.9,1.02,247.94117647058823
2017-10-30,261.23,1.02,256.1078431372549
2017-10-31,263.91,1.02,258.7352941176471
2017-11-01,259.29,1.02,254.2058823529412
2017-11-02,259.5,1.02,254.41176470588235
2017-11-03,273.63,1.02,268.2647058823529
2017-11-06,277.52,1.02,272.078431372549
2017-11-07,271.32,1.02,266.0
2017-11-08,272.4,1.02,267.0588235294117
2017-11-09,265.64,1.02,260.4313725490196
2017-11-10,264.96,1.02,259.7647058823529
2017-11-13,265.01,1.02,259.8137254901961
2017-11-14,263.26,1.02,258.09803921568624
2017-11-15,265.6,1.02,260.39215686274514
2017-11-16,272.11,1.02,266.7745098039216
2017-11-17,271.86,1.02,266.5294117647059
2017-11-20,274.88,1.02,269.4901960784314
2017-11-21,276.59,1.02,271.16666666666663
2017-11-22,275.37,1.02,269.97058823529414
2017-11-24,282.38,1.02,276.84313725490193
2017-11-27,284.62,1.02,279.03921568627453
2017-11-28,277.4,1.02,271.96078431372547
2017-11-29,271.5,1.02,266.1764705882353
2017-11-30,277.94,1.02,272.4901960784314
2017-12-01,271.56,1.02,266.2352941176471
2017-12-04,263.61,1.02,258.44117647058823
2017-12-05,261.65,1.02,256.51960784313724
2017-12-06,263.89,1.02,258.7156862745098
2017-12-07,263.89,1.02,258.7156862745098
2017-12-08,259.91,1.02,254.8137254901961
2017-12-11,259.95,1.02,254.85294117647058
2017-12-12,258.7,1.02,253.62745098039215
2017-12-13,262.03,1.02,256.8921568627451
2017-12-14,259.34,1.02,254.25490196078428
2017-12-15,265.73,1.02,260.5196078431373
2017-12-18,264.39,1.02,259.20588235294116
2017-12-19,263.7,1.02,258.52941176470586
2017-12-20,265.64,1.02,260.4313725490196
2017-12-21,261.53,1.02,256.4019607843137
2017-12-22,262.35,1.02,257.2058823529412
2017-12-26,258.1,1.02,253.03921568627453
2017-12-27,259.12,1.02,254.0392156862745
2017-12-28,260.42,1.02,255.31372549019608
2017-12-29,256.9,1.02,251.8627450980392
2018-01-02,267.01,1.02,261.77450980392155
2018-01-03,269.93,1.02,264.6372549019608
2018-01-04,270.02,1.02,264.7254901960784
2018-01-05,271.62,1.02,266.29411764705884
2018-01-08,272.27,1.02,266.9313725490196
2018-01-09,268.5,1.02,263.2352941176471
2018-01-10,262.83,1.02,257.67647058823525
2018-01-11,263.5,1.02,258.3333333333333
2018-01-12,264.29,1.02,259.1078431372549
2018-01-16,263.25,1.02,258.0882352941176
2018-01-17,265.81,1.02,260.5980392156863
2018-01-18,269.8,1.02,264.5098039215686
2018-01-19,266.39,1.02,261.16666666666663
2018-01-22,262.11,1.02,256.97058823529414
2018-01-23,262.9,1.02,257.74509803921563
2018-01-24,256.86,1.02,251.82352941176472
2018-01-25,247.29,1.02,242.44117647058823
2018-01-26,250.79,1.02,245.87254901960782
2018-01-29,245.47,1.02,240.65686274509804
2018-01-30,240.98,1.02,236.2549019607843
2018-01-31,248.03,1.02,243.16666666666666
2018-02-01,238.79,1.02,234.1078431372549
2018-02-02,235.48,1.02,230.8627450980392
2018-02-05,228.1,1.02,223.62745098039215
2018-02-06,240.38,1.02,235.66666666666666
2018-02-07,237.38,1.02,232.72549019607843
2018-02-08,229.57,1.02,225.0686274509804
2018-02-09,235.5,1.02,230.88235294117646
2018-02-12,244.4,1.02,239.60784313725492
2018-02-13,245.86,1.02,241.03921568627453
2018-02-14,247.66,1.02,242.80392156862743
2018-02-15,251.83,1.02,246.8921568627451
2018-02-16,248.89,1.02,244.00980392156862
2018-02-20,249.62,1.02,244.72549019607843
2018-02-21,248.62,1.02,243.7450980392157
2018-02-22,249.35,1.02,244.46078431372547
2018-02-23,253.71,1.02,248.73529411764707
2018-02-26,252.95,1.02,247.99019607843135
2018-02-27,251.81,1.02,246.87254901960785
2018-02-28,246.46,1.02,241.62745098039215
2018-03-01,243.31,1.02,238.5392156862745
2018-03-02,250.87,1.02,245.95098039215685
2018-03-05,246.98,1.02,242.13725490196077
2018-03-06,250.96,1.02,246.0392156862745
2018-03-07,247.05,1.02,242.2058823529412
2018-03-08,246.95,1.02,242.1078431372549
2018-03-09,253.78,1.02,248.80392156862746
2018-03-12,262.84,1.02,257.68627450980387
2018-03-13,261.22,1.02,256.0980392156863
2018-03-14,260.59,1.02,255.4803921568627
2018-03-15,267.76,1.35,198.34074074074073
2018-03-16,254.87,1.35,188.79259259259257
2018-03-19,244.95,1.35,181.44444444444443
2018-03-20,242.36,1.35,179.52592592592592
2018-03-21,246.0,1.35,182.2222222222222
2018-03-22,243.57,1.35,180.42222222222222
2018-03-23,242.48,1.35,179.6148148148148
2018-03-26,247.73,1.35,183.50370370370368
2018-03-27,244.37,1.35,181.0148148148148
2018-03-28,236.68,1.35,175.31851851851852
2018-03-29,235.65,1.35,174.55555555555554
2018-04-02,227.68,1.35,168.65185185185186
2018-04-03,236.78,1.35,175.3925925925926
2018-04-04,236.99,1.35,175.54814814814813
2018-04-05,236.31,1.35,175.04444444444442
2018-04-06,228.87,1.35,169.53333333333333
2018-04-09,234.74,1.35,173.88148148148147
2018-04-10,239.75,1.35,177.59259259259258
2018-04-11,240.32,1.35,178.0148148148148
2018-04-12,239.43,1.35,177.35555555555555
2018-04-13,246.94,1.35,182.9185185185185
2018-04-16,249.37,1.35,184.71851851851852
2018-04-17,251.74,1.35,186.47407407407408
2018-04-18,249.59,1.35,184.88148148148147
2018-04-19,242.86,1.35,179.8962962962963
2018-04-20,237.12,1.35,175.64444444444445
2018-04-23,233.45,1.35,172.9259259259259
2018-04-24,228.39,1.35,169.17777777777775
2018-04-25,229.0,1.35,169.62962962962962
2018-04-26,230.42,1.35,170.68148148148146
2018-04-27,232.78,1.35,172.42962962962963
2018-04-30,229.42,1.35,169.94074074074072
2018-05-01,230.38,1.35,170.65185185185183
2018-05-02,228.74,1.35,169.43703703703704
2018-05-03,225.25,1.35,166.85185185185185
2018-05-04,230.52,1.35,170.75555555555556
2018-05-07,235.97,1.35,174.79259259259257
2018-05-08,238.85,1.35,176.92592592592592
2018-05-09,238.05,1.35,176.33333333333334
2018-05-10,243.51,1.35,180.37777777777777
2018-05-11,243.38,1.35,180.28148148148148
2018-05-14,244.76,1.35,181.3037037037037
2018-05-15,241.58,1.35,178.94814814814814
2018-05-16,240.51,1.35,178.15555555555554
2018-05-17,239.45,1.35,177.37037037037035
2018-05-18,235.99,1.35,174.8074074074074
2018-05-21,239.05,1.35,177.07407407407408
2018-05-22,238.49,1.35,176.65925925925924
2018-05-23,240.56,1.35,178.19259259259258
2018-05-24,243.53,1.35,180.3925925925926
2018-05-25,250.03,1.35,185.2074074074074
2018-05-29,249.69,1.35,184.95555555555555
2018-05-30,249.4,1.35,184.74074074074073
2018-05-31,252.07,1.35,186.7185185185185
2018-06-01,256.34,1.35,189.88148148148144
2018-06-04,258.37,1.35,191.38518518518518
2018-06-05,259.26,1.35,192.04444444444442
2018-06-06,263.52,1.35,195.19999999999996
2018-06-07,264.68,1.35,196.05925925925925
2018-06-08,257.97,1.35,191.0888888888889
2018-06-11,260.83,1.35,193.20740740740737
2018-06-12,261.43,1.35,193.65185185185183
2018-06-13,263.58,1.35,195.2444444444444
2018-06-14,268.46,5.05,53.16039603960396
2018-06-15,270.23,5.05,53.51089108910892
2018-06-18,264.5,5.05,52.37623762376238
2018-06-19,260.95,5.05,51.67326732673267
2018-06-20,261.22,5.05,51.726732673267335
2018-06-21,259.65,5.05,51.415841584158414
2018-06-22,259.71,5.05,51.42772277227723
2018-06-25,252.42,5.05,49.984158415841584
2018-06-26,251.54,5.05,49.80990099009901
2018-06-27,247.11,5.05,48.932673267326734
2018-06-28,244.9,5.05,48.4950495049505
2018-06-29,242.64,5.05,48.04752475247525
2018-07-02,242.05,5.05,47.93069306930693
2018-07-03,239.29,5.05,47.38415841584158
2018-07-05,245.4,5.05,48.5940594059406
2018-07-06,247.68,5.05,49.04554455445545
2018-07-09,247.43,5.05,48.9960396039604
2018-07-10,250.56,5.05,49.61584158415842
2018-07-11,243.44,5.05,48.205940594059406
2018-07-12,209.98,5.05,41.580198019801976
2018-07-13,202.46,5.05,40.09108910891089
2018-07-16,203.25,5.05,40.24752475247525
2018-07-17,208.31,5.05,41.24950495049505
2018-07-18,208.78,5.05,41.342574257425746
2018-07-19,210.37,5.05,41.65742574257426
2018-07-20,210.33,5.05,41.64950495049505
2018-07-23,216.72,5.05,42.91485148514852
2018-07-24,217.34,5.05,43.03762376237624
2018-07-25,225.97,5.05,44.746534653465346
2018-07-26,223.18,5.05,44.1940594059406
2018-07-27,221.05,5.05,43.772277227722775
2018-07-30,225.19,5.05,44.59207920792079
2018-07-31,221.77,5.05,43.91485148514852
2018-08-01,216.8,5.05,42.93069306930693
2018-08-02,216.35,5.05,42.84158415841584
2018-08-03,217.81,5.05,43.130693069306936
2018-08-06,216.95,5.05,42.96039603960396
2018-08-07,220.31,5.05,43.62574257425743
2018-08-08,219.46,5.05,43.45742574257426
2018-08-09,216.58,5.05,42.88712871287129
2018-08-10,212.23,5.05,42.02574257425743
2018-08-13,211.08,5.05,41.7980198019802
2018-08-14,207.3,5.05,41.049504950495056
2018-08-15,206.58,5.05,40.90693069306931
2018-08-16,208.69,5.05,41.32475247524753
2018-08-17,209.27,5.05,41.43960396039604
2018-08-20,206.72,5.05,40.934653465346535
2018-08-21,210.51,5.05,41.685148514851484
2018-08-22,207.54,5.05,41.097029702970296
2018-08-23,205.59,5.05,40.71089108910891
2018-08-24,209.0,5.05,41.38613861386139
2018-08-27,212.97,5.05,42.17227722772277
2018-08-28,214.43,5.05,42.46138613861386
2018-08-29,214.99,5.05,42.57227722772278
2018-08-30,216.65,5.05,42.9009900990099
2018-08-31,219.03,5.05,43.372277227722776
2018-09-04,219.43,5.05,43.451485148514855
2018-09-05,221.42,5.05,43.845544554455444
2018-09-06,215.97,5.05,42.766336633663364
2018-09-07,232.58,5.05,46.05544554455446
2018-09-10,240.61,5.05,47.64554455445545
2018-09-11,232.55,5.05,46.049504950495056
2018-09-12,229.89,5.05,45.52277227722772
2018-09-13,235.42,2.76,85.29710144927536
2018-09-14,236.34,2.76,85.6304347826087
2018-09-17,234.83,2.76,85.08333333333334
2018-09-18,239.73,2.76,86.85869565217392
2018-09-19,241.79,2.76,87.60507246376812
2018-09-20,244.93,2.76,88.74275362318842
2018-09-21,248.1,2.76,89.8913043478261
2018-09-24,249.45,2.76,90.3804347826087
2018-09-25,247.65,2.76,89.72826086956523
2018-09-26,245.43,2.76,88.92391304347827
2018-09-27,246.45,2.76,89.29347826086956
2018-09-28,246.73,2.76,89.39492753623189
2018-10-01,249.51,2.76,90.40217391304348
2018-10-02,248.1,2.76,89.8913043478261
2018-10-03,249.42,2.76,90.36956521739131
2018-10-04,248.17,2.76,89.91666666666667
2018-10-05,244.23,2.76,88.48913043478261
2018-10-08,241.37,2.76,87.45289855072464
2018-10-09,244.7,2.76,88.65942028985508
2018-10-10,231.83,2.76,83.99637681159422
2018-10-11,228.9,2.76,82.93478260869566
2018-10-12,232.95,2.76,84.40217391304348
2018-10-15,232.47,2.76,84.22826086956522
2018-10-16,238.32,2.76,86.34782608695653
2018-10-17,237.17,2.76,85.93115942028986
2018-10-18,228.02,2.76,82.61594202898551
2018-10-19,228.28,2.76,82.71014492753623
2018-10-22,228.62,2.76,82.83333333333334
2018-10-23,229.05,2.76,82.98913043478262
2018-10-24,218.71,2.76,79.24275362318842
2018-10-25,222.24,2.76,80.5217391304348
2018-10-26,213.15,2.76,77.22826086956522
2018-10-29,211.5,2.76,76.6304347826087
2018-10-30,221.01,2.76,80.07608695652175
2018-10-31,223.49,2.76,80.97463768115944
2018-11-01,229.88,2.76,83.28985507246377
2018-11-02,220.77,2.76,79.98913043478262
2018-11-05,220.09,2.76,79.7427536231884
2018-11-06,228.25,2.76,82.69927536231884
2018-11-07,234.4,2.76,84.92753623188406
2018-11-08,240.25,2.76,87.04710144927537
2018-11-09,238.99,2.76,86.59057971014494
2018-11-12,223.63,2.76,81.02536231884058
2018-11-13,224.83,2.76,81.46014492753625
2018-11-14,226.2,2.76,81.95652173913044
2018-11-15,236.34,2.76,85.6304347826087
2018-11-16,237.61,2.76,86.09057971014494
2018-11-19,229.13,2.76,83.01811594202898
2018-11-20,227.71,2.76,82.50362318840581
2018-11-21,230.0,2.76,83.33333333333334
2018-11-23,229.9,2.76,83.29710144927537
2018-11-26,235.31,2.76,85.25724637681161
2018-11-27,235.83,2.76,85.44565217391306
2018-11-28,235.22,2.76,85.22463768115942
2018-11-29,235.78,2.76,85.42753623188406
2018-11-30,237.41,2.76,86.01811594202898
2018-12-03,242.07,2.76,87.70652173913044
2018-12-04,232.04,2.76,84.07246376811595
2018-12-06,227.24,2.76,82.33333333333334
2018-12-07,228.56,2.76,82.81159420289856
2018-12-10,239.25,2.76,86.68478260869566
2018-12-11,246.84,2.76,89.43478260869566
2018-12-12,254.98,2.76,92.3840579710145
2018-12-13,258.3,2.76,93.58695652173914
2018-12-14,254.83,2.76,92.32971014492755
2018-12-17,254.13,2.76,92.07608695652175
2018-12-18,249.67,2.76,90.46014492753623
2018-12-19,243.89,2.76,88.36594202898551
2018-12-20,241.89,2.76,87.6413043478261
2018-12-21,244.91,2.94525,83.1542313895255
2018-12-24,233.8,2.94525,79.38205585264409
2018-12-26,248.14,2.94525,84.2509124862066
2018-12-27,250.85,2.94525,85.17103811221457
2018-12-28,253.59,2.94525,86.10134963076139
2018-12-31,254.28,2.94525,86.33562515915456
2019-01-02,253.51,2.94525,86.07418725065783
2019-01-03,230.96,2.94525,78.41779135896783
2019-01-04,233.23,2.94525,79.18852389440625
2019-01-07,237.98,2.94525,80.80129021305491
2019-01-08,236.07,2.94525,80.1527883880825
2019-01-09,246.28,2.94525,83.61938714879891
2019-01-10,249.52,2.94525,84.71946354299295
2019-01-11,250.57,2.94525,85.07596978185212
2019-01-14,250.87,2.94525,85.17782870724047
2019-01-15,256.49,2.94525,87.08598590951532
2019-01-16,251.7,2.94525,85.45963840081487
2019-01-17,255.33,2.94525,86.69213139801376
2019-01-18,260.82,2.94525,88.55614973262031
2019-01-22,258.29,2.94525,87.69713946184535
2019-01-23,257.52,2.94525,87.43570155334861
2019-01-24,263.55,2.94525,89.48306595365419
2019-01-25,267.94,2.94525,90.97360156183684
2019-01-28,267.62,2.94525,90.86495204142263
2019-01-29,266.32,2.94525,90.42356336473983
2019-01-30,270.82,2.94525,91.95144724556489
2019-01-31,268.25,2.94525,91.07885578473814
2019-02-01,266.81,2.94525,90.58993294287411
2019-02-04,272.12,2.94525,92.39283592224768
2019-02-05,270.0,2.94525,91.67303284950343
2019-02-06,276.21,2.94525,93.78151260504201
2019-02-07,269.09,2.94525,91.36406077582546
2019-02-08,274.06,2.94525,93.05152363975893
2019-02-11,275.72,2.94525,93.61514302690773
2019-02-12,279.39,2.94525,94.86121721415839
2019-02-13,281.32,2.94525,95.51650963415669
2019-02-14,281.5,2.94525,95.57762498938969
2019-02-15,281.93,2.94525,95.72362278244631
2019-02-19,281.66,2.94525,95.63194974959681
2019-02-20,283.42,2.94525,96.22952211187506
2019-02-21,280.94,2.94525,95.38748832866479
2019-02-22,276.5,2.94525,93.8799762329174
2019-02-25,278.6,2.94525,94.59298871063577
2019-02-26,275.0,2.94525,93.37068160597572
2019-02-27,271.49,2.94525,92.17893217893217
2019-02-28,275.36,2.94525,93.49291231644173
2019-03-01,272.75,2.94525,92.6067396655632
2019-03-04,274.89,2.94525,93.33333333333333
2019-03-05,277.01,2.94525,94.05313640607757
2019-03-06,271.35,2.94525,92.13139801375095
2019-03-07,265.51,2.94525,90.14854426619132
2019-03-08,264.19,2.94525,89.70036499448264
2019-03-11,269.06,2.94525,91.35387488328665
2019-03-12,269.63,2.94525,91.54740684152448
2019-03-13,271.21,2.94525,92.08386384856972
2019-03-14,268.2,2.94525,91.0618792971734
2019-03-15,290.29,2.12375,136.68746321365512
2019-03-18,293.84,2.12375,138.3590347263096
2019-03-19,299.31,2.12375,140.93466745144204
2019-03-20,291.03,2.12375,137.03590347263096
2019-03-21,296.8,2.12375,139.75279576221308
2019-03-22,292.65,2.12375,137.7987051206592
2019-03-25,292.16,2.12375,137.56798116539144
2019-03-26,297.03,2.12375,139.86109476162449
2019-03-27,295.97,2.12375,139.3619776339023
2019-03-28,299.07,2.12375,140.8216597998823
2019-03-29,300.71,2.12375,141.5938787522072
2019-04-01,305.79,2.12375,143.98587404355504
2019-04-02,303.05,2.12375,142.69570335491468
2019-04-03,304.2,2.12375,143.23719835197176
2019-04-04,302.0,2.12375,142.2012948793408
2019-04-05,304.28,2.12375,143.27486756915832
2019-04-08,304.48,2.12375,143.3690406121248
2019-04-09,303.45,2.12375,142.88404944084758
2019-04-10,307.51,2.12375,144.79576221306652
2019-04-11,309.41,2.12375,145.6904061212478
2019-04-12,317.03,2.12375,149.27839905826957
2019-04-15,316.4,2.12375,148.98175397292525
2019-04-16,318.5,2.12375,149.970570924073
2019-04-17,320.53,2.12375,150.92642731018245
2019-04-18,318.62,2.12375,150.02707474985286
2019-04-22,315.0,2.12375,148.3225426721601
2019-04-23,315.64,2.12375,148.62389640965276
2019-04-24,314.33,2.12375,148.00706297822248
2019-04-25,311.82,2.12375,146.82519128899352
2019-04-26,310.41,2.12375,146.16127133608006
2019-04-29,312.72,2.12375,147.24896998234257
2019-04-30,318.4,2.12375,149.92348440258976
