date,PYPL,PYPL_EPS,PE Ratio
2020-07-02,177.210007,0.07,2531.571528571428
2020-07-06,176.179993,0.07,2516.8570428571425
2020-07-07,177.279999,0.07,2532.571414285714
2020-07-08,181.570007,0.07,2593.857242857143
2020-07-09,183.229996,0.07,2617.571371428571
2020-07-10,178.399994,0.07,2548.5713428571426
2020-07-13,171.509995,0.07,2450.1427857142853
2020-07-14,172.300003,0.07,2461.428614285714
2020-07-15,172.059998,0.07,2457.9999714285714
2020-07-16,169.809998,0.07,2425.857114285714
2020-07-17,173.919998,0.07,2484.5714
2020-07-20,178.820007,0.07,2554.571528571428
2020-07-21,175.580002,0.07,2508.285742857143
2020-07-22,178.419998,0.07,2548.857114285714
2020-07-23,173.860001,0.07,2483.7143
2020-07-24,172.559998,0.07,2465.1428285714283
2020-07-27,177.979996,0.07,2542.571371428571
2020-07-28,176.270004,0.07,2518.142914285714
2020-07-29,184.600006,0.07,2637.1429428571428
2020-07-30,192.509995,1.31,146.95419465648854
2020-07-31,196.070007,1.31,149.6717610687023
2020-08-03,197.070007,1.31,150.43511984732825
2020-08-04,197.330002,1.31,150.6335893129771
2020-08-05,202.910004,1.31,154.89313282442745
2020-08-06,204.089996,1.31,155.79389007633588
