date,TAP,TAP_EPS,PE Ratio
2015-12-17,93.72,0.09,1041.3333333333333
2015-12-18,92.55,0.09,1028.3333333333333
2015-12-21,92.73,0.09,1030.3333333333335
2015-12-22,93.14,0.09,1034.888888888889
2015-12-23,93.96,0.09,1044.0
2015-12-24,93.98,0.09,1044.2222222222224
2015-12-28,93.44,0.09,1038.2222222222222
2015-12-29,94.89,0.09,1054.3333333333335
2015-12-30,94.54,0.09,1050.4444444444446
2015-12-31,93.92,0.09,1043.5555555555557
2016-01-04,92.29,0.09,1025.4444444444446
2016-01-05,92.64,0.09,1029.3333333333335
2016-01-06,90.8,0.09,1008.8888888888889
2016-01-07,90.35,0.09,1003.8888888888889
2016-01-08,89.22,0.09,991.3333333333334
2016-01-11,88.47,0.09,983.0
2016-01-12,89.58,0.09,995.3333333333334
2016-01-13,87.59,0.09,973.2222222222223
2016-01-14,86.74,0.09,963.7777777777777
2016-01-15,86.03,0.09,955.8888888888889
2016-01-19,87.2,0.09,968.8888888888889
2016-01-20,86.27,0.09,958.5555555555555
2016-01-21,86.57,0.09,961.8888888888888
2016-01-22,88.9,0.09,987.7777777777778
2016-01-25,87.6,0.09,973.3333333333333
2016-01-26,87.76,0.09,975.1111111111112
2016-01-27,87.75,0.09,975.0
2016-01-28,88.45,0.09,982.7777777777778
2016-01-29,90.48,0.09,1005.3333333333334
2016-02-01,91.91,0.09,1021.2222222222222
2016-02-02,91.55,0.09,1017.2222222222222
2016-02-03,89.97,0.09,999.6666666666667
2016-02-04,87.63,0.09,973.6666666666666
2016-02-05,86.95,0.09,966.1111111111112
2016-02-08,83.9,0.09,932.2222222222223
2016-02-09,83.87,0.09,931.888888888889
2016-02-10,84.18,0.09,935.3333333333335
2016-02-11,83.63,0.18,464.6111111111111
2016-02-12,84.14,0.18,467.44444444444446
2016-02-16,84.66,0.18,470.3333333333333
2016-02-17,86.24,0.18,479.1111111111111
2016-02-18,84.73,0.18,470.7222222222223
2016-02-19,85.55,0.18,475.27777777777777
2016-02-22,86.83,0.18,482.3888888888889
2016-02-23,85.6,0.18,475.55555555555554
2016-02-24,86.14,0.18,478.5555555555556
2016-02-25,86.63,0.18,481.27777777777777
2016-02-26,85.19,0.18,473.27777777777777
2016-02-29,85.27,0.18,473.72222222222223
2016-03-01,86.54,0.18,480.7777777777778
2016-03-02,86.63,0.18,481.27777777777777
2016-03-03,88.54,0.18,491.8888888888889
2016-03-04,90.22,0.18,501.22222222222223
2016-03-07,89.33,0.18,496.27777777777777
2016-03-08,88.4,0.18,491.11111111111114
2016-03-09,90.38,0.18,502.1111111111111
2016-03-10,91.81,0.18,510.0555555555556
2016-03-11,92.46,0.18,513.6666666666666
2016-03-14,92.5,0.18,513.8888888888889
2016-03-15,92.8,0.18,515.5555555555555
2016-03-16,93.19,0.18,517.7222222222223
2016-03-17,94.43,0.18,524.6111111111112
2016-03-18,93.46,0.18,519.2222222222222
2016-03-21,93.52,0.18,519.5555555555555
2016-03-22,94.83,0.18,526.8333333333334
2016-03-23,95.52,0.18,530.6666666666666
2016-03-24,95.31,0.18,529.5
2016-03-28,95.4,0.18,530.0
2016-03-29,96.11,0.18,533.9444444444445
2016-03-30,96.07,0.18,533.7222222222222
2016-03-31,96.18,0.18,534.3333333333334
2016-04-01,96.95,0.18,538.6111111111112
2016-04-04,96.01,0.18,533.3888888888889
2016-04-05,93.98,0.18,522.1111111111112
2016-04-06,93.99,0.18,522.1666666666666
2016-04-07,92.3,0.18,512.7777777777778
2016-04-08,93.12,0.18,517.3333333333334
2016-04-11,92.85,0.18,515.8333333333334
2016-04-12,92.87,0.18,515.9444444444445
2016-04-13,92.92,0.18,516.2222222222223
2016-04-14,95.73,0.18,531.8333333333334
2016-04-15,96.88,0.18,538.2222222222222
2016-04-18,96.68,0.18,537.1111111111112
2016-04-19,97.75,0.18,543.0555555555555
2016-04-20,96.78,0.18,537.6666666666667
2016-04-21,95.52,0.18,530.6666666666666
2016-04-22,95.63,0.18,531.2777777777778
2016-04-25,96.44,0.18,535.7777777777778
2016-04-26,96.0,0.18,533.3333333333334
2016-04-27,95.81,0.18,532.2777777777778
2016-04-28,95.67,0.18,531.5
2016-04-29,95.63,0.18,531.2777777777778
2016-05-02,96.77,0.18,537.6111111111111
2016-05-03,98.31,0.78,126.03846153846153
2016-05-04,98.17,0.78,125.85897435897435
2016-05-05,98.47,0.78,126.24358974358974
2016-05-06,98.3,0.78,126.02564102564102
2016-05-09,99.13,0.78,127.08974358974358
2016-05-10,99.94,0.78,128.1282051282051
2016-05-11,99.49,0.78,127.55128205128204
2016-05-12,99.73,0.78,127.85897435897436
2016-05-13,98.76,0.78,126.61538461538461
2016-05-16,99.81,0.78,127.96153846153847
2016-05-17,98.22,0.78,125.92307692307692
2016-05-18,96.71,0.78,123.98717948717947
2016-05-19,97.49,0.78,124.98717948717947
2016-05-20,96.72,0.78,124.0
2016-05-23,97.22,0.78,124.64102564102564
2016-05-24,99.17,0.78,127.14102564102564
2016-05-25,99.43,0.78,127.47435897435898
2016-05-26,99.36,0.78,127.38461538461537
2016-05-27,100.2,0.78,128.46153846153845
2016-05-31,99.18,0.78,127.15384615384616
2016-06-01,102.17,0.78,130.98717948717947
2016-06-02,101.94,0.78,130.69230769230768
2016-06-03,102.47,0.78,131.37179487179486
2016-06-06,102.96,0.78,132.0
2016-06-07,101.71,0.78,130.39743589743588
2016-06-08,103.6,0.78,132.82051282051282
2016-06-09,103.38,0.78,132.53846153846152
2016-06-10,103.69,0.78,132.93589743589743
2016-06-13,101.58,0.78,130.23076923076923
2016-06-14,100.55,0.78,128.9102564102564
2016-06-15,100.18,0.78,128.43589743589743
2016-06-16,100.84,0.78,129.28205128205127
2016-06-17,100.31,0.78,128.6025641025641
2016-06-20,101.05,0.78,129.55128205128204
2016-06-21,102.07,0.78,130.85897435897434
2016-06-22,101.51,0.78,130.14102564102564
2016-06-23,101.95,0.78,130.7051282051282
2016-06-24,98.08,0.78,125.74358974358974
2016-06-27,96.18,0.78,123.3076923076923
2016-06-28,96.64,0.78,123.8974358974359
2016-06-29,98.44,0.78,126.2051282051282
2016-06-30,101.13,0.78,129.65384615384613
2016-07-01,100.74,0.78,129.15384615384613
2016-07-05,100.44,0.78,128.76923076923077
2016-07-06,101.27,0.78,129.83333333333331
2016-07-07,99.85,0.78,128.0128205128205
2016-07-08,102.56,0.78,131.48717948717947
2016-07-11,101.62,0.78,130.28205128205127
2016-07-12,101.4,0.78,130.0
2016-07-13,101.2,0.78,129.74358974358975
2016-07-14,98.76,0.78,126.61538461538461
2016-07-15,98.53,0.78,126.32051282051282
2016-07-18,99.11,0.78,127.06410256410255
2016-07-19,98.03,0.78,125.67948717948718
2016-07-20,100.8,0.78,129.23076923076923
2016-07-21,100.13,0.78,128.37179487179486
2016-07-22,101.67,0.78,130.34615384615384
2016-07-25,101.17,0.78,129.7051282051282
2016-07-26,98.11,0.78,125.78205128205127
2016-07-27,93.13,0.78,119.39743589743588
2016-07-28,97.75,0.78,125.32051282051282
2016-07-29,102.16,0.78,130.97435897435898
2016-08-01,100.85,0.78,129.2948717948718
2016-08-02,100.79,0.8,125.9875
2016-08-03,99.65,0.8,124.5625
2016-08-04,99.9,0.8,124.875
2016-08-05,99.07,0.8,123.83749999999999
2016-08-08,98.99,0.8,123.73749999999998
2016-08-09,99.39,0.8,124.2375
2016-08-10,99.59,0.8,124.4875
2016-08-11,99.57,0.8,124.46249999999999
2016-08-12,99.79,0.8,124.7375
2016-08-15,98.95,0.8,123.6875
2016-08-16,98.92,0.8,123.64999999999999
2016-08-17,99.12,0.8,123.9
2016-08-18,99.0,0.8,123.75
2016-08-19,99.34,0.8,124.175
2016-08-22,99.75,0.8,124.6875
2016-08-23,100.13,0.8,125.1625
2016-08-24,100.65,0.8,125.8125
2016-08-25,101.01,0.8,126.2625
2016-08-26,101.88,0.8,127.35
2016-08-29,103.33,0.8,129.1625
2016-08-30,103.11,0.8,128.8875
2016-08-31,102.32,0.8,127.89999999999999
2016-09-01,102.47,0.8,128.08749999999998
2016-09-02,104.21,0.8,130.2625
2016-09-06,106.61,0.8,133.2625
2016-09-07,105.93,0.8,132.4125
2016-09-08,104.32,0.8,130.39999999999998
2016-09-09,101.34,0.8,126.675
2016-09-12,103.73,0.8,129.6625
2016-09-13,101.54,0.8,126.925
2016-09-14,102.36,0.8,127.94999999999999
2016-09-15,103.66,0.8,129.575
2016-09-16,102.8,0.8,128.5
2016-09-19,102.58,0.8,128.225
2016-09-20,102.2,0.8,127.75
2016-09-21,105.15,0.8,131.4375
2016-09-22,106.78,0.8,133.475
2016-09-23,105.97,0.8,132.46249999999998
2016-09-26,104.26,0.8,130.325
2016-09-27,107.53,0.8,134.4125
2016-09-28,109.61,0.8,137.0125
2016-09-29,108.44,0.8,135.54999999999998
2016-09-30,109.8,0.8,137.25
2016-10-03,108.68,0.8,135.85
2016-10-04,107.82,0.8,134.77499999999998
2016-10-05,107.78,0.8,134.725
2016-10-06,107.73,0.8,134.6625
2016-10-07,107.65,0.8,134.5625
2016-10-10,109.83,0.8,137.2875
2016-10-11,109.84,0.8,137.29999999999998
2016-10-12,110.25,0.8,137.8125
2016-10-13,110.65,0.8,138.3125
2016-10-14,111.25,0.8,139.0625
2016-10-17,110.39,0.8,137.98749999999998
2016-10-18,110.11,0.8,137.6375
2016-10-19,109.09,0.8,136.36249999999998
2016-10-20,108.53,0.8,135.6625
2016-10-21,108.63,0.8,135.7875
2016-10-24,108.3,0.8,135.375
2016-10-25,108.1,0.8,135.12499999999997
2016-10-26,106.11,0.8,132.6375
2016-10-27,104.86,0.8,131.075
2016-10-28,104.49,0.8,130.61249999999998
2016-10-31,103.81,0.8,129.7625
2016-11-01,105.31,0.97,108.56701030927836
2016-11-02,103.65,0.97,106.85567010309279
2016-11-03,103.02,0.97,106.20618556701031
2016-11-04,102.81,0.97,105.9896907216495
2016-11-07,105.0,0.97,108.24742268041237
2016-11-08,105.88,0.97,109.15463917525773
2016-11-09,103.09,0.97,106.27835051546393
2016-11-10,99.66,0.97,102.74226804123711
2016-11-11,99.05,0.97,102.11340206185567
2016-11-14,96.82,0.97,99.81443298969072
2016-11-15,97.72,0.97,100.74226804123711
2016-11-16,97.51,0.97,100.5257731958763
2016-11-17,97.94,0.97,100.96907216494846
2016-11-18,96.83,0.97,99.82474226804123
2016-11-21,98.55,0.97,101.5979381443299
2016-11-22,99.98,0.97,103.07216494845362
2016-11-23,98.89,0.97,101.94845360824742
2016-11-25,99.74,0.97,102.82474226804123
2016-11-28,99.83,0.97,102.91752577319588
2016-11-29,100.05,0.97,103.14432989690722
2016-11-30,98.03,0.97,101.0618556701031
2016-12-01,94.66,0.97,97.58762886597938
2016-12-02,95.63,0.97,98.58762886597938
2016-12-05,95.53,0.97,98.48453608247424
2016-12-06,95.48,0.97,98.43298969072166
2016-12-07,97.13,0.97,100.1340206185567
2016-12-08,98.11,0.97,101.14432989690722
2016-12-09,99.04,0.97,102.10309278350516
2016-12-12,99.4,0.97,102.47422680412372
2016-12-13,99.83,0.97,102.91752577319588
2016-12-14,98.8,0.97,101.85567010309278
2016-12-15,97.48,0.97,100.49484536082475
2016-12-16,97.85,0.97,100.87628865979381
2016-12-19,97.59,0.97,100.60824742268042
2016-12-20,96.01,0.97,98.97938144329898
2016-12-21,97.31,0.97,100.31958762886599
2016-12-22,96.84,0.97,99.83505154639175
2016-12-23,97.74,0.97,100.76288659793815
2016-12-27,97.49,0.97,100.50515463917526
2016-12-28,96.96,0.97,99.95876288659794
2016-12-29,98.02,0.97,101.05154639175258
2016-12-30,97.31,0.97,100.31958762886599
2017-01-03,97.88,0.97,100.90721649484536
2017-01-04,99.41,0.97,102.48453608247422
2017-01-05,99.68,0.97,102.76288659793815
2017-01-06,99.79,0.97,102.87628865979383
2017-01-09,98.28,0.97,101.31958762886599
2017-01-10,96.41,0.97,99.3917525773196
2017-01-11,95.67,0.97,98.62886597938144
2017-01-12,95.43,0.97,98.38144329896909
2017-01-13,97.62,0.97,100.63917525773196
2017-01-17,97.91,0.97,100.9381443298969
2017-01-18,98.2,0.97,101.23711340206187
2017-01-19,97.54,0.97,100.55670103092784
2017-01-20,97.62,0.97,100.63917525773196
2017-01-23,96.19,0.97,99.16494845360825
2017-01-24,96.88,0.97,99.87628865979381
2017-01-25,96.99,0.97,99.98969072164948
2017-01-26,96.04,0.97,99.01030927835052
2017-01-27,95.35,0.97,98.29896907216495
2017-01-30,95.47,0.97,98.42268041237114
2017-01-31,96.52,0.97,99.50515463917526
2017-02-01,96.42,0.97,99.40206185567011
2017-02-02,95.95,0.97,98.91752577319588
2017-02-03,97.0,0.97,100.0
2017-02-06,96.48,0.97,99.4639175257732
2017-02-07,94.89,0.97,97.82474226804123
2017-02-08,95.62,0.97,98.57731958762888
2017-02-09,96.67,0.97,99.65979381443299
2017-02-10,95.95,0.97,98.91752577319588
2017-02-13,96.21,0.97,99.18556701030927
2017-02-14,99.5,6.77,14.697193500738553
2017-02-15,99.03,6.77,14.627769571639588
2017-02-16,99.8,6.77,14.741506646971935
2017-02-17,101.59,6.77,15.005908419497786
2017-02-21,100.53,6.77,14.8493353028065
2017-02-22,100.22,6.77,14.803545051698672
2017-02-23,100.05,6.77,14.778434268833088
2017-02-24,101.02,6.77,14.921713441654358
2017-02-27,99.52,6.77,14.700147710487444
2017-02-28,100.39,6.77,14.828655834564255
2017-03-01,99.66,6.77,14.72082717872969
2017-03-02,98.49,6.77,14.548005908419498
2017-03-03,99.85,6.77,14.748892171344165
2017-03-06,98.23,6.77,14.509601181683902
2017-03-07,96.99,6.77,14.326440177252586
2017-03-08,96.77,6.77,14.293943870014772
2017-03-09,96.79,6.77,14.296898079763665
2017-03-10,97.1,6.77,14.342688330871493
2017-03-13,97.49,6.77,14.400295420974889
2017-03-14,97.11,6.77,14.34416543574594
2017-03-15,97.9,6.77,14.46085672082718
2017-03-16,98.23,6.77,14.509601181683902
2017-03-17,98.38,6.77,14.53175775480059
2017-03-20,98.64,6.77,14.57016248153619
2017-03-21,98.03,6.77,14.480059084194979
2017-03-22,97.51,6.77,14.403249630723783
2017-03-23,97.25,6.77,14.364844903988184
2017-03-24,97.02,6.77,14.330871491875923
2017-03-27,96.46,6.77,14.248153618906942
2017-03-28,96.3,6.77,14.224519940915805
2017-03-29,96.66,6.77,14.277695716395865
2017-03-30,95.57,6.77,14.11669128508124
2017-03-31,95.71,6.77,14.137370753323486
2017-04-03,95.46,6.77,14.100443131462335
2017-04-04,95.59,6.77,14.119645494830134
2017-04-05,95.46,6.77,14.100443131462335
2017-04-06,96.0,6.77,14.180206794682423
2017-04-07,95.37,6.77,14.08714918759232
2017-04-10,95.89,6.77,14.163958641063516
2017-04-11,95.58,6.77,14.118168389955688
2017-04-12,95.56,6.77,14.115214180206795
2017-04-13,94.56,6.77,13.967503692762188
2017-04-17,95.13,6.77,14.051698670605614
2017-04-18,96.32,6.77,14.227474150664698
2017-04-19,96.16,6.77,14.20384047267356
2017-04-20,95.05,6.77,14.039881831610044
2017-04-21,94.86,6.77,14.01181683899557
2017-04-24,96.04,6.77,14.186115214180209
2017-04-25,96.52,6.77,14.257016248153619
2017-04-26,95.83,6.77,14.15509601181684
2017-04-27,95.78,6.77,14.14771048744461
2017-04-28,95.89,6.77,14.163958641063516
2017-05-01,95.26,6.77,14.070901033973414
2017-05-02,95.36,6.77,14.085672082717874
2017-05-03,90.89,0.94,96.69148936170214
2017-05-04,91.73,0.94,97.58510638297874
2017-05-05,93.12,0.94,99.06382978723406
2017-05-08,93.93,0.94,99.92553191489363
2017-05-09,92.8,0.94,98.72340425531915
2017-05-10,92.82,0.94,98.74468085106383
2017-05-11,93.49,0.94,99.45744680851064
2017-05-12,93.74,0.94,99.72340425531915
2017-05-15,94.08,0.94,100.08510638297872
2017-05-16,94.07,0.94,100.07446808510637
2017-05-17,93.03,0.94,98.96808510638299
2017-05-18,92.52,0.94,98.42553191489363
2017-05-19,94.13,0.94,100.13829787234043
2017-05-22,95.17,0.94,101.24468085106383
2017-05-23,94.85,0.94,100.90425531914893
2017-05-24,94.44,0.94,100.46808510638299
2017-05-25,94.66,0.94,100.70212765957447
2017-05-26,95.78,0.94,101.8936170212766
2017-05-30,95.28,0.94,101.36170212765958
2017-05-31,94.79,0.94,100.8404255319149
2017-06-01,96.59,0.94,102.75531914893618
2017-06-02,96.86,0.94,103.04255319148936
2017-06-05,96.25,0.94,102.3936170212766
2017-06-06,96.02,0.94,102.14893617021276
2017-06-07,89.78,0.94,95.51063829787235
2017-06-08,87.16,0.94,92.72340425531915
2017-06-09,87.4,0.94,92.97872340425533
2017-06-12,88.26,0.94,93.89361702127661
2017-06-13,88.98,0.94,94.65957446808511
2017-06-14,88.12,0.94,93.74468085106383
2017-06-15,87.64,0.94,93.2340425531915
2017-06-16,86.85,0.94,92.3936170212766
2017-06-19,86.58,0.94,92.1063829787234
2017-06-20,86.66,0.94,92.19148936170212
2017-06-21,85.77,0.94,91.24468085106383
2017-06-22,85.95,0.94,91.43617021276597
2017-06-23,86.5,0.94,92.02127659574468
2017-06-26,86.35,0.94,91.86170212765957
2017-06-27,86.38,0.94,91.8936170212766
2017-06-28,87.42,0.94,93.0
2017-06-29,86.46,0.94,91.97872340425532
2017-06-30,86.34,0.94,91.85106382978724
2017-07-03,86.41,0.94,91.92553191489363
2017-07-05,86.44,0.94,91.95744680851064
2017-07-06,86.2,0.94,91.70212765957447
2017-07-07,86.13,0.94,91.62765957446808
2017-07-10,85.61,0.94,91.07446808510639
2017-07-11,85.92,0.94,91.40425531914894
2017-07-12,86.75,0.94,92.2872340425532
2017-07-13,86.99,0.94,92.54255319148936
2017-07-14,87.89,0.94,93.5
2017-07-17,87.51,0.94,93.09574468085107
2017-07-18,87.62,0.94,93.21276595744682
2017-07-19,88.53,0.94,94.18085106382979
2017-07-20,87.54,0.94,93.1276595744681
2017-07-21,87.98,0.94,93.59574468085107
2017-07-24,87.96,0.94,93.57446808510637
2017-07-25,88.58,0.94,94.23404255319149
2017-07-26,89.04,0.94,94.72340425531917
2017-07-27,89.57,0.94,95.2872340425532
2017-07-28,89.11,0.94,94.79787234042554
2017-07-31,88.98,0.94,94.65957446808511
2017-08-01,89.19,0.94,94.88297872340426
2017-08-02,91.83,1.5,61.22
2017-08-03,90.87,1.5,60.580000000000005
2017-08-04,90.51,1.5,60.34
2017-08-07,89.85,1.5,59.9
2017-08-08,90.66,1.5,60.44
2017-08-09,90.5,1.5,60.333333333333336
2017-08-10,90.2,1.5,60.13333333333333
2017-08-11,90.4,1.5,60.26666666666667
2017-08-14,90.87,1.5,60.580000000000005
2017-08-15,91.07,1.5,60.71333333333333
2017-08-16,91.34,1.5,60.89333333333334
2017-08-17,89.96,1.5,59.97333333333333
2017-08-18,89.74,1.5,59.82666666666666
2017-08-21,89.73,1.5,59.82
2017-08-22,89.02,1.5,59.346666666666664
2017-08-23,89.39,1.5,59.593333333333334
2017-08-24,89.81,1.5,59.873333333333335
2017-08-25,91.0,1.5,60.666666666666664
2017-08-28,89.49,1.5,59.66
2017-08-29,89.39,1.5,59.593333333333334
2017-08-30,89.63,1.5,59.75333333333333
2017-08-31,89.75,1.5,59.833333333333336
2017-09-01,90.03,1.5,60.02
2017-09-05,88.88,1.5,59.25333333333333
2017-09-06,88.72,1.5,59.14666666666667
2017-09-07,87.94,1.5,58.626666666666665
2017-09-08,88.25,1.5,58.833333333333336
2017-09-11,89.41,1.5,59.60666666666666
2017-09-12,89.7,1.5,59.800000000000004
2017-09-13,88.58,1.5,59.053333333333335
2017-09-14,87.77,1.5,58.51333333333333
2017-09-15,87.25,1.5,58.166666666666664
2017-09-18,86.13,1.5,57.419999999999995
2017-09-19,85.47,1.5,56.98
2017-09-20,83.48,1.5,55.653333333333336
2017-09-21,82.81,1.5,55.20666666666667
2017-09-22,82.81,1.5,55.20666666666667
2017-09-25,82.22,1.5,54.81333333333333
2017-09-26,82.35,1.5,54.9
2017-09-27,81.86,1.5,54.57333333333333
2017-09-28,81.35,1.5,54.23333333333333
2017-09-29,81.64,1.5,54.42666666666667
2017-10-02,82.02,1.5,54.68
2017-10-03,81.92,1.5,54.61333333333334
2017-10-04,83.18,1.5,55.45333333333334
2017-10-05,83.11,1.5,55.406666666666666
2017-10-06,83.18,1.5,55.45333333333334
2017-10-09,82.26,1.5,54.84
2017-10-10,83.97,1.5,55.98
2017-10-11,84.14,1.5,56.093333333333334
2017-10-12,84.35,1.5,56.23333333333333
2017-10-13,83.59,1.5,55.72666666666667
2017-10-16,82.75,1.5,55.166666666666664
2017-10-17,82.7,1.5,55.13333333333333
2017-10-18,82.6,1.5,55.06666666666666
2017-10-19,83.58,1.5,55.72
2017-10-20,83.25,1.5,55.5
2017-10-23,83.61,1.5,55.74
2017-10-24,83.57,1.5,55.71333333333333
2017-10-25,82.26,1.5,54.84
2017-10-26,80.37,1.5,53.580000000000005
2017-10-27,78.43,1.5,52.28666666666667
2017-10-30,78.95,1.5,52.63333333333333
2017-10-31,80.87,1.5,53.913333333333334
2017-11-01,81.04,1.3,62.338461538461544
2017-11-02,79.08,1.3,60.83076923076923
2017-11-03,79.76,1.3,61.353846153846156
2017-11-06,78.89,1.3,60.684615384615384
2017-11-07,78.88,1.3,60.676923076923075
2017-11-08,79.63,1.3,61.25384615384615
2017-11-09,80.53,1.3,61.94615384615385
2017-11-10,80.34,1.3,61.8
2017-11-13,80.84,1.3,62.184615384615384
2017-11-14,80.52,1.3,61.93846153846153
2017-11-15,78.79,1.3,60.60769230769231
2017-11-16,79.49,1.3,61.14615384615384
2017-11-17,79.68,1.3,61.292307692307695
2017-11-20,79.2,1.3,60.92307692307692
2017-11-21,79.32,1.3,61.015384615384605
2017-11-22,79.54,1.3,61.184615384615384
2017-11-24,79.67,1.3,61.284615384615385
2017-11-27,79.38,1.3,61.061538461538454
2017-11-28,78.58,1.3,60.44615384615384
2017-11-29,76.52,1.3,58.86153846153846
2017-11-30,78.1,1.3,60.07692307692307
2017-12-01,79.21,1.3,60.93076923076922
2017-12-04,80.51,1.3,61.93076923076923
2017-12-05,80.32,1.3,61.78461538461538
2017-12-06,81.07,1.3,62.36153846153845
2017-12-07,79.95,1.3,61.5
2017-12-08,80.14,1.3,61.646153846153844
2017-12-11,80.79,1.3,62.14615384615385
2017-12-12,80.15,1.3,61.65384615384615
2017-12-13,79.5,1.3,61.15384615384615
2017-12-14,79.37,1.3,61.05384615384615
2017-12-15,79.8,1.3,61.38461538461538
2017-12-18,80.85,1.3,62.192307692307686
2017-12-19,80.7,1.3,62.07692307692308
2017-12-20,80.59,1.3,61.99230769230769
2017-12-21,81.18,1.3,62.44615384615385
2017-12-22,81.1,1.3,62.38461538461538
2017-12-26,81.82,1.3,62.93846153846153
2017-12-27,81.68,1.3,62.830769230769235
2017-12-28,82.03,1.3,63.1
2017-12-29,82.07,1.3,63.130769230769225
2018-01-02,82.24,1.3,63.26153846153846
2018-01-03,81.45,1.3,62.65384615384615
2018-01-04,82.0,1.3,63.07692307692307
2018-01-05,82.93,1.3,63.792307692307695
2018-01-08,83.82,1.3,64.47692307692307
2018-01-09,83.63,1.3,64.33076923076922
2018-01-10,85.21,1.3,65.54615384615384
2018-01-11,84.49,1.3,64.99230769230769
2018-01-12,84.88,1.3,65.29230769230769
2018-01-16,84.72,1.3,65.16923076923077
2018-01-17,84.68,1.3,65.13846153846154
2018-01-18,83.25,1.3,64.03846153846153
2018-01-19,83.77,1.3,64.43846153846154
2018-01-22,84.06,1.3,64.66153846153846
2018-01-23,83.26,1.3,64.04615384615384
2018-01-24,83.89,1.3,64.53076923076922
2018-01-25,83.79,1.3,64.45384615384616
2018-01-26,84.39,1.3,64.91538461538461
2018-01-29,83.48,1.3,64.21538461538462
2018-01-30,83.48,1.3,64.21538461538462
2018-01-31,84.02,1.3,64.63076923076923
2018-02-01,83.55,1.3,64.26923076923076
2018-02-02,81.06,1.3,62.353846153846156
2018-02-05,77.68,1.3,59.753846153846155
2018-02-06,77.98,1.3,59.98461538461539
2018-02-07,76.16,1.3,58.58461538461538
2018-02-08,74.51,1.3,57.315384615384616
2018-02-09,74.21,1.3,57.084615384615375
2018-02-12,75.77,1.3,58.28461538461538
2018-02-13,75.7,1.3,58.23076923076923
2018-02-14,80.45,2.83,28.42756183745583
2018-02-15,81.74,2.83,28.88339222614841
2018-02-16,81.47,2.83,28.78798586572438
2018-02-20,79.75,2.83,28.180212014134273
2018-02-21,78.75,2.83,27.82685512367491
2018-02-22,78.45,2.83,27.720848056537104
2018-02-23,78.66,2.83,27.795053003533567
2018-02-26,77.93,2.83,27.537102473498233
2018-02-27,76.58,2.83,27.060070671378092
2018-02-28,76.25,2.83,26.9434628975265
2018-03-01,76.84,2.83,27.151943462897528
2018-03-02,78.34,2.83,27.681978798586574
2018-03-05,78.03,2.83,27.57243816254417
2018-03-06,78.79,2.83,27.84098939929329
2018-03-07,78.26,2.83,27.653710247349824
2018-03-08,80.55,2.83,28.462897526501767
2018-03-09,81.09,2.83,28.653710247349824
2018-03-12,80.96,2.83,28.607773851590103
2018-03-13,80.46,2.83,28.43109540636042
2018-03-14,81.1,2.83,28.657243816254415
2018-03-15,81.41,2.83,28.766784452296818
2018-03-16,80.19,2.83,28.335689045936395
2018-03-19,79.47,2.83,28.081272084805654
2018-03-20,76.88,2.83,27.1660777385159
2018-03-21,76.05,2.83,26.872791519434628
2018-03-22,74.39,2.83,26.286219081272083
2018-03-23,72.16,2.83,25.4982332155477
2018-03-26,73.91,2.83,26.116607773851587
2018-03-27,74.23,2.83,26.229681978798588
2018-03-28,75.41,2.83,26.646643109540634
2018-03-29,75.33,2.83,26.618374558303884
2018-04-02,73.09,2.83,25.826855123674914
2018-04-03,73.64,2.83,26.021201413427562
2018-04-04,74.1,2.83,26.183745583038867
2018-04-05,73.88,2.83,26.106007067137806
2018-04-06,73.16,2.83,25.851590106007066
2018-04-09,73.18,2.83,25.858657243816257
2018-04-10,73.99,2.83,26.144876325088337
2018-04-11,73.89,2.83,26.109540636042404
2018-04-12,73.61,2.83,26.01060070671378
2018-04-13,72.98,2.83,25.787985865724384
2018-04-16,73.55,2.83,25.98939929328622
2018-04-17,73.71,2.83,26.045936395759714
2018-04-18,73.23,2.83,25.87632508833922
2018-04-19,73.06,2.83,25.81625441696113
2018-04-20,70.38,2.83,24.869257950530034
2018-04-23,71.92,2.83,25.413427561837455
2018-04-24,71.69,2.83,25.3321554770318
2018-04-25,71.91,2.83,25.40989399293286
2018-04-26,72.49,2.83,25.61484098939929
2018-04-27,72.3,2.83,25.54770318021201
2018-04-30,71.24,2.83,25.173144876325086
2018-05-01,71.68,2.83,25.32862190812721
2018-05-02,60.64,1.28,47.375
2018-05-03,59.4,1.28,46.40625
2018-05-04,60.48,1.28,47.25
2018-05-07,59.63,1.28,46.5859375
2018-05-08,60.39,1.28,47.1796875
2018-05-09,61.07,1.28,47.7109375
2018-05-10,61.4,1.28,47.96875
2018-05-11,60.72,1.28,47.4375
2018-05-14,60.42,1.28,47.203125
2018-05-15,60.05,1.28,46.9140625
2018-05-16,60.11,1.28,46.9609375
2018-05-17,60.26,1.28,47.078125
2018-05-18,60.24,1.28,47.0625
2018-05-21,60.4,1.28,47.1875
2018-05-22,61.03,1.28,47.6796875
2018-05-23,61.71,1.28,48.2109375
2018-05-24,61.53,1.28,48.0703125
2018-05-25,61.43,1.28,47.9921875
2018-05-29,61.56,1.28,48.09375
2018-05-30,62.35,1.28,48.7109375
2018-05-31,61.65,1.28,48.1640625
2018-06-01,61.61,1.28,48.1328125
2018-06-04,61.38,1.28,47.953125
2018-06-05,61.1,1.28,47.734375
2018-06-06,61.79,1.28,48.2734375
2018-06-07,62.62,1.28,48.921875
