date,ZION,ZION_EPS,PE Ratio
2015-08-06,31.01,-0.01,-3101.0
2015-08-07,30.72,-0.01,-3072.0
2015-08-10,31.52,-0.01,-3152.0
2015-08-11,30.64,-0.01,-3064.0
2015-08-12,29.98,-0.01,-2998.0
2015-08-13,30.12,-0.01,-3012.0
2015-08-14,30.5,-0.01,-3050.0
2015-08-17,30.38,-0.01,-3038.0
2015-08-18,30.6,-0.01,-3060.0
2015-08-19,30.09,-0.01,-3009.0
2015-08-20,28.81,-0.01,-2881.0
2015-08-21,28.14,-0.01,-2814.0
2015-08-24,26.93,-0.01,-2693.0
2015-08-25,26.52,-0.01,-2652.0
2015-08-26,27.7,-0.01,-2770.0
2015-08-27,28.8,-0.01,-2880.0
2015-08-28,28.92,-0.01,-2892.0
2015-08-31,29.0,-0.01,-2900.0
2015-09-01,27.66,-0.01,-2766.0
2015-09-02,28.2,-0.01,-2820.0
2015-09-03,28.52,-0.01,-2852.0
2015-09-04,28.01,-0.01,-2801.0
2015-09-08,28.68,-0.01,-2868.0
2015-09-09,28.31,-0.01,-2831.0
2015-09-10,28.57,-0.01,-2857.0
2015-09-11,28.34,-0.01,-2834.0
2015-09-14,28.23,-0.01,-2823.0
2015-09-15,28.75,-0.01,-2875.0
2015-09-16,29.16,-0.01,-2916.0
2015-09-17,28.17,-0.01,-2817.0
2015-09-18,27.47,-0.01,-2747.0
2015-09-21,27.84,-0.01,-2784.0
2015-09-22,27.56,-0.01,-2756.0
2015-09-23,27.54,-0.01,-2754.0
2015-09-24,27.62,-0.01,-2762.0
2015-09-25,28.19,-0.01,-2819.0
2015-09-28,27.34,-0.01,-2734.0
2015-09-29,27.38,-0.01,-2738.0
2015-09-30,27.54,-0.01,-2754.0
2015-10-01,27.53,-0.01,-2753.0
2015-10-02,27.32,-0.01,-2732.0
2015-10-05,27.86,-0.01,-2786.0
2015-10-06,28.13,-0.01,-2813.0
2015-10-07,28.72,-0.01,-2872.0
2015-10-08,28.76,-0.01,-2876.0
2015-10-09,28.31,-0.01,-2831.0
2015-10-12,28.47,-0.01,-2847.0
2015-10-13,28.49,-0.01,-2849.0
2015-10-14,27.8,-0.01,-2780.0
2015-10-15,28.24,-0.01,-2824.0
2015-10-16,28.15,-0.01,-2815.0
2015-10-19,27.9,-0.01,-2790.0
2015-10-20,28.36,-0.01,-2836.0
2015-10-21,27.52,-0.01,-2752.0
2015-10-22,27.91,-0.01,-2791.0
2015-10-23,28.59,-0.01,-2859.0
2015-10-26,28.49,-0.01,-2849.0
2015-10-27,28.06,-0.01,-2806.0
2015-10-28,29.38,-0.01,-2938.0
2015-10-29,29.48,-0.01,-2948.0
2015-10-30,28.77,-0.01,-2877.0
2015-11-02,29.2,-0.01,-2920.0
2015-11-03,28.97,-0.01,-2897.0
2015-11-04,29.11,-0.01,-2911.0
2015-11-05,29.71,-0.01,-2971.0
2015-11-06,30.69,0.41,74.85365853658537
2015-11-09,30.54,0.41,74.48780487804878
2015-11-10,30.78,0.41,75.07317073170732
2015-11-11,30.48,0.41,74.34146341463415
2015-11-12,29.77,0.41,72.60975609756098
2015-11-13,29.48,0.41,71.90243902439025
2015-11-16,29.64,0.41,72.29268292682927
2015-11-17,29.75,0.41,72.5609756097561
2015-11-18,30.22,0.41,73.70731707317073
2015-11-19,29.93,0.41,73.0
2015-11-20,29.93,0.41,73.0
2015-11-23,29.87,0.41,72.85365853658537
2015-11-24,29.95,0.41,73.04878048780488
2015-11-25,29.94,0.41,73.02439024390245
2015-11-27,30.09,0.41,73.39024390243902
2015-11-30,29.96,0.41,73.07317073170732
2015-12-01,30.41,0.41,74.17073170731707
2015-12-02,29.94,0.41,73.02439024390245
2015-12-03,29.47,0.41,71.8780487804878
2015-12-04,30.19,0.41,73.63414634146342
2015-12-07,28.92,0.41,70.53658536585367
2015-12-08,28.0,0.41,68.29268292682927
2015-12-09,27.79,0.41,67.78048780487805
2015-12-10,28.2,0.41,68.78048780487805
2015-12-11,27.36,0.41,66.73170731707317
2015-12-14,26.95,0.41,65.73170731707317
2015-12-15,27.91,0.41,68.07317073170732
2015-12-16,28.21,0.41,68.8048780487805
2015-12-17,27.76,0.41,67.70731707317074
2015-12-18,26.71,0.41,65.14634146341464
2015-12-21,26.77,0.41,65.29268292682927
2015-12-22,27.16,0.41,66.2439024390244
2015-12-23,27.67,0.41,67.48780487804879
2015-12-24,27.78,0.41,67.75609756097562
2015-12-28,27.64,0.41,67.41463414634147
2015-12-29,27.81,0.41,67.82926829268293
2015-12-30,27.47,0.41,67.0
2015-12-31,27.3,0.41,66.58536585365854
2016-01-04,26.71,0.41,65.14634146341464
2016-01-05,26.42,0.41,64.43902439024392
2016-01-06,25.65,0.41,62.5609756097561
2016-01-07,24.88,0.41,60.6829268292683
2016-01-08,24.6,0.41,60.00000000000001
2016-01-11,24.11,0.41,58.80487804878049
2016-01-12,24.01,0.41,58.560975609756106
2016-01-13,22.89,0.41,55.82926829268293
2016-01-14,22.99,0.41,56.073170731707314
2016-01-15,22.34,0.41,54.487804878048784
2016-01-19,21.94,0.41,53.51219512195122
2016-01-20,21.47,0.41,52.36585365853659
2016-01-21,21.09,0.41,51.43902439024391
2016-01-22,21.51,0.41,52.463414634146346
2016-01-25,20.39,0.41,49.73170731707317
2016-01-26,21.25,0.41,51.82926829268293
2016-01-27,21.78,0.41,53.1219512195122
2016-01-28,22.15,0.41,54.02439024390244
2016-01-29,22.68,0.41,55.31707317073171
2016-02-01,22.5,0.41,54.87804878048781
2016-02-02,21.54,0.41,52.53658536585366
2016-02-03,21.78,0.41,53.1219512195122
2016-02-04,22.05,0.41,53.78048780487806
2016-02-05,21.63,0.41,52.75609756097561
2016-02-08,20.72,0.41,50.53658536585366
2016-02-09,20.77,0.41,50.65853658536586
2016-02-10,20.74,0.41,50.58536585365854
2016-02-11,19.9,0.41,48.53658536585366
2016-02-12,20.99,0.41,51.19512195121951
2016-02-16,21.68,0.41,52.87804878048781
2016-02-17,21.59,0.41,52.65853658536586
2016-02-18,21.17,0.41,51.63414634146342
2016-02-19,21.41,0.41,52.21951219512196
2016-02-22,22.21,0.41,54.17073170731708
2016-02-23,21.21,0.41,51.73170731707317
2016-02-24,20.68,0.41,50.43902439024391
2016-02-25,21.23,0.41,51.78048780487805
2016-02-26,21.77,0.41,53.09756097560976
2016-02-29,21.32,0.43,49.58139534883721
2016-03-01,22.31,0.43,51.883720930232556
2016-03-02,22.83,0.43,53.093023255813954
2016-03-03,23.56,0.43,54.7906976744186
2016-03-04,24.34,0.43,56.604651162790695
2016-03-07,24.44,0.43,56.83720930232558
2016-03-08,23.68,0.43,55.06976744186046
2016-03-09,23.58,0.43,54.837209302325576
2016-03-10,24.14,0.43,56.139534883720934
2016-03-11,24.93,0.43,57.97674418604651
2016-03-14,24.83,0.43,57.74418604651162
2016-03-15,24.83,0.43,57.74418604651162
2016-03-16,24.8,0.43,57.674418604651166
2016-03-17,25.01,0.43,58.162790697674424
2016-03-18,25.21,0.43,58.627906976744185
2016-03-21,25.39,0.43,59.04651162790698
2016-03-22,25.35,0.43,58.95348837209303
2016-03-23,24.94,0.43,58.00000000000001
2016-03-24,25.02,0.43,58.18604651162791
2016-03-28,24.75,0.43,57.55813953488372
2016-03-29,24.33,0.43,56.581395348837205
2016-03-30,24.63,0.43,57.27906976744186
2016-03-31,24.21,0.43,56.30232558139535
2016-04-01,24.17,0.43,56.2093023255814
2016-04-04,24.14,0.43,56.139534883720934
2016-04-05,23.66,0.43,55.02325581395349
2016-04-06,23.97,0.43,55.74418604651163
2016-04-07,23.3,0.43,54.18604651162791
2016-04-08,23.47,0.43,54.581395348837205
2016-04-11,23.72,0.43,55.16279069767442
2016-04-12,24.49,0.43,56.95348837209302
2016-04-13,25.33,0.43,58.906976744186046
2016-04-14,25.58,0.43,59.48837209302325
2016-04-15,25.54,0.43,59.395348837209305
2016-04-18,25.72,0.43,59.81395348837209
2016-04-19,26.29,0.43,61.13953488372093
2016-04-20,26.91,0.43,62.58139534883721
2016-04-21,26.72,0.43,62.13953488372093
2016-04-22,27.28,0.43,63.441860465116285
2016-04-25,27.29,0.43,63.46511627906977
2016-04-26,27.45,0.43,63.83720930232558
2016-04-27,27.84,0.43,64.74418604651163
2016-04-28,27.51,0.43,63.97674418604652
2016-04-29,27.52,0.43,64.0
2016-05-02,27.5,0.43,63.95348837209303
2016-05-03,26.83,0.43,62.3953488372093
2016-05-04,25.93,0.43,60.30232558139535
2016-05-05,25.88,0.43,60.18604651162791
2016-05-06,25.99,0.43,60.44186046511628
2016-05-09,26.02,0.38,68.47368421052632
2016-05-10,26.66,0.38,70.15789473684211
2016-05-11,26.66,0.38,70.15789473684211
2016-05-12,26.4,0.38,69.47368421052632
2016-05-13,25.88,0.38,68.10526315789474
2016-05-16,26.24,0.38,69.05263157894737
2016-05-17,26.2,0.38,68.94736842105263
2016-05-18,27.34,0.38,71.94736842105263
2016-05-19,26.94,0.38,70.89473684210526
2016-05-20,27.17,0.38,71.5
2016-05-23,27.14,0.38,71.42105263157895
2016-05-24,27.57,0.38,72.55263157894737
2016-05-25,28.17,0.38,74.13157894736842
2016-05-26,27.84,0.38,73.26315789473684
2016-05-27,28.16,0.38,74.10526315789474
2016-05-31,28.02,0.38,73.73684210526315
2016-06-01,28.39,0.38,74.71052631578948
2016-06-02,28.67,0.38,75.44736842105263
2016-06-03,28.34,0.38,74.57894736842105
2016-06-06,29.13,0.38,76.6578947368421
2016-06-07,29.03,0.38,76.39473684210526
2016-06-08,29.11,0.38,76.60526315789474
2016-06-09,28.7,0.38,75.52631578947368
2016-06-10,27.99,0.38,73.6578947368421
2016-06-13,27.52,0.38,72.42105263157895
2016-06-14,26.82,0.38,70.57894736842105
2016-06-15,26.92,0.38,70.8421052631579
2016-06-16,26.43,0.38,69.55263157894737
2016-06-17,26.63,0.38,70.07894736842105
2016-06-20,26.67,0.38,70.1842105263158
2016-06-21,26.82,0.38,70.57894736842105
2016-06-22,26.97,0.38,70.97368421052632
2016-06-23,28.16,0.38,74.10526315789474
2016-06-24,25.29,0.38,66.55263157894737
2016-06-27,23.59,0.38,62.078947368421055
2016-06-28,24.39,0.38,64.1842105263158
2016-06-29,24.99,0.38,65.76315789473684
2016-06-30,25.13,0.38,66.13157894736841
2016-07-01,24.92,0.38,65.57894736842105
2016-07-05,23.44,0.38,61.684210526315795
2016-07-06,23.99,0.38,63.13157894736842
2016-07-07,24.41,0.38,64.23684210526315
2016-07-08,24.74,0.38,65.10526315789473
2016-07-11,24.93,0.38,65.60526315789474
2016-07-12,25.61,0.38,67.39473684210526
2016-07-13,25.55,0.38,67.23684210526316
2016-07-14,26.02,0.38,68.47368421052632
2016-07-15,26.01,0.38,68.44736842105263
2016-07-18,25.86,0.38,68.05263157894737
2016-07-19,25.88,0.38,68.10526315789474
2016-07-20,25.97,0.38,68.34210526315789
2016-07-21,26.0,0.38,68.42105263157895
2016-07-22,26.31,0.38,69.23684210526315
2016-07-25,26.3,0.38,69.21052631578948
2016-07-26,26.59,0.38,69.97368421052632
2016-07-27,27.98,0.38,73.63157894736842
2016-07-28,28.14,0.38,74.05263157894737
2016-07-29,27.88,0.38,73.36842105263158
2016-08-01,27.35,0.38,71.97368421052632
2016-08-02,27.04,0.38,71.1578947368421
2016-08-03,27.47,0.38,72.28947368421052
2016-08-04,27.73,0.38,72.97368421052632
2016-08-05,28.89,0.44,65.6590909090909
2016-08-08,28.74,0.44,65.31818181818181
2016-08-09,28.8,0.44,65.45454545454545
2016-08-10,28.31,0.44,64.3409090909091
2016-08-11,28.28,0.44,64.27272727272728
2016-08-12,28.14,0.44,63.95454545454545
2016-08-15,28.63,0.44,65.06818181818181
2016-08-16,28.64,0.44,65.0909090909091
2016-08-17,28.69,0.44,65.20454545454545
2016-08-18,29.08,0.44,66.0909090909091
2016-08-19,29.23,0.44,66.43181818181819
2016-08-22,29.26,0.44,66.5
2016-08-23,29.28,0.44,66.54545454545455
2016-08-24,29.28,0.44,66.54545454545455
2016-08-25,29.42,0.44,66.86363636363637
2016-08-26,29.67,0.44,67.43181818181819
2016-08-29,30.01,0.44,68.20454545454545
2016-08-30,30.33,0.44,68.93181818181817
2016-08-31,30.59,0.44,69.52272727272727
2016-09-01,30.57,0.44,69.47727272727273
2016-09-02,30.97,0.44,70.38636363636364
2016-09-06,30.39,0.44,69.06818181818181
2016-09-07,30.58,0.44,69.5
2016-09-08,30.69,0.44,69.75
2016-09-09,30.57,0.44,69.47727272727273
2016-09-12,30.94,0.44,70.31818181818183
2016-09-13,30.25,0.44,68.75
2016-09-14,30.04,0.44,68.27272727272727
2016-09-15,30.35,0.44,68.97727272727273
2016-09-16,29.9,0.44,67.95454545454545
2016-09-19,29.9,0.44,67.95454545454545
2016-09-20,29.87,0.44,67.88636363636364
2016-09-21,29.99,0.44,68.1590909090909
2016-09-22,30.28,0.44,68.81818181818183
2016-09-23,30.61,0.44,69.56818181818181
2016-09-26,30.02,0.44,68.22727272727272
2016-09-27,30.41,0.44,69.11363636363636
2016-09-28,30.85,0.44,70.11363636363636
2016-09-29,30.52,0.44,69.36363636363636
2016-09-30,31.02,0.44,70.5
2016-10-03,31.11,0.44,70.70454545454545
2016-10-04,31.4,0.44,71.36363636363636
2016-10-05,31.82,0.44,72.31818181818181
2016-10-06,31.68,0.44,72.0
2016-10-07,31.73,0.44,72.11363636363636
2016-10-10,31.81,0.44,72.29545454545455
2016-10-11,31.3,0.44,71.13636363636364
2016-10-12,31.21,0.44,70.93181818181819
2016-10-13,30.36,0.44,69.0
2016-10-14,30.86,0.44,70.13636363636364
2016-10-17,30.65,0.44,69.6590909090909
2016-10-18,31.17,0.44,70.8409090909091
2016-10-19,32.07,0.44,72.88636363636364
2016-10-20,32.26,0.44,73.31818181818181
2016-10-21,32.34,0.44,73.50000000000001
2016-10-24,32.43,0.44,73.70454545454545
2016-10-25,32.08,0.44,72.9090909090909
2016-10-26,32.14,0.44,73.04545454545455
2016-10-27,32.38,0.44,73.5909090909091
2016-10-28,32.09,0.44,72.93181818181819
2016-10-31,32.21,0.44,73.20454545454545
2016-11-01,32.24,0.44,73.27272727272728
2016-11-02,30.96,0.44,70.36363636363636
2016-11-03,31.17,0.44,70.8409090909091
2016-11-04,31.39,0.44,71.3409090909091
2016-11-07,32.25,0.57,56.578947368421055
2016-11-08,32.4,0.57,56.8421052631579
2016-11-09,34.62,0.57,60.73684210526316
2016-11-10,36.6,0.57,64.21052631578948
2016-11-11,36.97,0.57,64.85964912280703
2016-11-14,38.43,0.57,67.42105263157896
2016-11-15,38.76,0.57,68.0
2016-11-16,37.46,0.57,65.71929824561404
2016-11-17,37.91,0.57,66.50877192982456
2016-11-18,38.21,0.57,67.03508771929825
2016-11-21,38.54,0.57,67.6140350877193
2016-11-22,38.66,0.57,67.82456140350877
2016-11-23,39.12,0.57,68.63157894736842
2016-11-25,39.1,0.57,68.59649122807018
2016-11-28,38.41,0.57,67.3859649122807
2016-11-29,38.5,0.57,67.54385964912281
2016-11-30,39.79,0.57,69.80701754385966
2016-12-01,40.41,0.57,70.89473684210526
2016-12-02,40.24,0.57,70.59649122807018
2016-12-05,40.55,0.57,71.14035087719299
2016-12-06,41.92,0.57,73.54385964912282
2016-12-07,42.29,0.57,74.19298245614036
2016-12-08,43.09,0.57,75.59649122807019
2016-12-09,43.23,0.57,75.84210526315789
2016-12-12,42.47,0.57,74.50877192982456
2016-12-13,42.23,0.57,74.08771929824562
2016-12-14,42.2,0.57,74.03508771929826
2016-12-15,43.04,0.57,75.50877192982456
2016-12-16,42.03,0.57,73.73684210526316
2016-12-19,42.7,0.57,74.9122807017544
2016-12-20,43.91,0.57,77.03508771929825
2016-12-21,43.64,0.57,76.56140350877193
2016-12-22,43.74,0.57,76.73684210526316
2016-12-23,43.86,0.57,76.94736842105263
2016-12-27,43.93,0.57,77.0701754385965
2016-12-28,43.28,0.57,75.92982456140352
2016-12-29,42.79,0.57,75.0701754385965
2016-12-30,43.04,0.57,75.50877192982456
2017-01-03,43.18,0.57,75.75438596491229
2017-01-04,43.8,0.57,76.84210526315789
2017-01-05,43.09,0.57,75.59649122807019
2017-01-06,43.37,0.57,76.08771929824562
2017-01-09,42.9,0.57,75.26315789473685
2017-01-10,43.56,0.57,76.42105263157896
2017-01-11,43.92,0.57,77.05263157894738
2017-01-12,42.97,0.57,75.38596491228071
2017-01-13,43.85,0.57,76.92982456140352
2017-01-17,41.77,0.57,73.28070175438597
2017-01-18,42.48,0.57,74.52631578947368
2017-01-19,42.31,0.57,74.2280701754386
2017-01-20,42.46,0.57,74.49122807017545
2017-01-23,42.31,0.57,74.2280701754386
2017-01-24,42.56,0.57,74.66666666666667
2017-01-25,43.28,0.57,75.92982456140352
2017-01-26,43.47,0.57,76.26315789473685
2017-01-27,43.12,0.57,75.64912280701755
2017-01-30,42.26,0.57,74.14035087719299
2017-01-31,42.19,0.57,74.01754385964912
2017-02-01,42.46,0.57,74.49122807017545
2017-02-02,41.77,0.57,73.28070175438597
2017-02-03,43.31,0.57,75.98245614035089
2017-02-06,42.97,0.57,75.38596491228071
2017-02-07,42.82,0.57,75.12280701754386
2017-02-08,42.17,0.57,73.98245614035089
2017-02-09,43.15,0.57,75.70175438596492
2017-02-10,43.57,0.57,76.43859649122808
2017-02-13,44.08,0.57,77.33333333333334
2017-02-14,45.08,0.57,79.08771929824562
2017-02-15,45.3,0.57,79.47368421052632
2017-02-16,44.9,0.57,78.77192982456141
2017-02-17,44.65,0.57,78.33333333333334
2017-02-21,44.89,0.57,78.75438596491229
2017-02-22,44.74,0.57,78.49122807017545
2017-02-23,44.82,0.57,78.63157894736842
2017-02-24,44.55,0.57,78.15789473684211
2017-02-27,45.11,0.57,79.14035087719299
2017-02-28,44.9,0.61,73.60655737704919
2017-03-01,46.53,0.61,76.27868852459017
2017-03-02,44.96,0.61,73.70491803278689
2017-03-03,45.36,0.61,74.36065573770492
2017-03-06,45.33,0.61,74.31147540983606
2017-03-07,45.28,0.61,74.22950819672131
2017-03-08,45.26,0.61,74.19672131147541
2017-03-09,45.28,0.61,74.22950819672131
2017-03-10,44.91,0.61,73.62295081967213
2017-03-13,45.03,0.61,73.81967213114754
2017-03-14,44.49,0.61,72.9344262295082
2017-03-15,44.07,0.61,72.24590163934427
2017-03-16,44.36,0.61,72.72131147540983
2017-03-17,43.76,0.61,71.73770491803279
2017-03-20,43.19,0.61,70.80327868852459
2017-03-21,40.84,0.61,66.95081967213116
2017-03-22,40.73,0.61,66.77049180327869
2017-03-23,40.89,0.61,67.0327868852459
2017-03-24,40.91,0.61,67.0655737704918
2017-03-27,40.78,0.61,66.85245901639344
2017-03-28,41.3,0.61,67.70491803278688
2017-03-29,41.32,0.61,67.73770491803279
2017-03-30,42.38,0.61,69.47540983606558
2017-03-31,42.0,0.61,68.85245901639344
2017-04-03,41.77,0.61,68.47540983606558
2017-04-04,41.66,0.61,68.29508196721311
2017-04-05,41.05,0.61,67.29508196721311
2017-04-06,41.5,0.61,68.0327868852459
2017-04-07,41.52,0.61,68.06557377049181
2017-04-10,40.93,0.61,67.09836065573771
2017-04-11,40.94,0.61,67.11475409836065
2017-04-12,40.19,0.61,65.88524590163934
2017-04-13,39.45,0.61,64.672131147541
2017-04-17,40.18,0.61,65.8688524590164
2017-04-18,39.83,0.61,65.29508196721311
2017-04-19,39.98,0.61,65.54098360655738
2017-04-20,41.08,0.61,67.34426229508196
2017-04-21,40.85,0.61,66.9672131147541
2017-04-24,41.96,0.61,68.78688524590164
2017-04-25,40.49,0.61,66.37704918032787
2017-04-26,41.18,0.61,67.50819672131148
2017-04-27,40.66,0.61,66.65573770491802
2017-04-28,40.03,0.61,65.62295081967214
2017-05-01,40.52,0.61,66.42622950819673
2017-05-02,39.98,0.61,65.54098360655738
2017-05-03,40.58,0.61,66.52459016393442
2017-05-04,40.67,0.61,66.672131147541
2017-05-05,40.75,0.61,66.80327868852459
2017-05-08,41.2,0.63,65.3968253968254
2017-05-09,40.93,0.63,64.96825396825396
2017-05-10,40.94,0.63,64.98412698412697
2017-05-11,40.4,0.63,64.12698412698413
2017-05-12,40.15,0.63,63.73015873015873
2017-05-15,40.54,0.63,64.34920634920634
2017-05-16,40.66,0.63,64.53968253968253
2017-05-17,38.99,0.63,61.88888888888889
2017-05-18,39.58,0.63,62.82539682539682
2017-05-19,40.1,0.63,63.65079365079365
2017-05-22,40.21,0.63,63.82539682539683
2017-05-23,41.34,0.63,65.61904761904762
2017-05-24,40.7,0.63,64.60317460317461
2017-05-25,40.88,0.63,64.88888888888889
2017-05-26,40.45,0.63,64.20634920634922
2017-05-30,39.87,0.63,63.285714285714285
2017-05-31,40.07,0.63,63.6031746031746
2017-06-01,40.55,0.63,64.36507936507935
2017-06-02,40.1,0.63,63.65079365079365
2017-06-05,40.46,0.63,64.22222222222223
2017-06-06,40.26,0.63,63.9047619047619
2017-06-07,40.46,0.63,64.22222222222223
2017-06-08,41.39,0.63,65.6984126984127
2017-06-09,42.34,0.63,67.20634920634922
2017-06-12,42.93,0.63,68.14285714285714
2017-06-13,43.13,0.63,68.46031746031747
2017-06-14,43.23,0.63,68.61904761904762
2017-06-15,42.87,0.63,68.04761904761904
2017-06-16,43.09,0.63,68.3968253968254
2017-06-19,43.36,0.63,68.82539682539682
2017-06-20,42.96,0.63,68.19047619047619
2017-06-21,42.33,0.63,67.19047619047619
2017-06-22,42.3,0.63,67.14285714285714
2017-06-23,41.93,0.63,66.55555555555556
2017-06-26,42.34,0.63,67.20634920634922
2017-06-27,42.54,0.63,67.52380952380952
2017-06-28,42.97,0.63,68.2063492063492
2017-06-29,43.99,0.63,69.82539682539682
2017-06-30,43.91,0.63,69.6984126984127
2017-07-03,44.73,0.63,71.0
2017-07-05,44.74,0.63,71.01587301587301
2017-07-06,44.12,0.63,70.03174603174602
2017-07-07,44.44,0.63,70.53968253968253
2017-07-10,44.66,0.63,70.88888888888889
2017-07-11,45.2,0.63,71.74603174603175
2017-07-12,44.79,0.63,71.09523809523809
2017-07-13,45.0,0.63,71.42857142857143
2017-07-14,44.72,0.63,70.98412698412699
2017-07-17,44.34,0.63,70.38095238095238
2017-07-18,44.08,0.63,69.96825396825396
2017-07-19,43.98,0.63,69.80952380952381
2017-07-20,43.84,0.63,69.5873015873016
2017-07-21,43.54,0.63,69.11111111111111
2017-07-24,44.32,0.63,70.34920634920636
2017-07-25,44.65,0.63,70.87301587301587
2017-07-26,45.67,0.63,72.4920634920635
2017-07-27,45.14,0.63,71.65079365079364
2017-07-28,45.26,0.63,71.84126984126983
2017-07-31,45.32,0.63,71.93650793650794
2017-08-01,45.38,0.63,72.03174603174604
2017-08-02,45.72,0.63,72.57142857142857
2017-08-03,45.49,0.63,72.2063492063492
2017-08-04,46.12,0.63,73.2063492063492
2017-08-07,45.76,0.63,72.63492063492063
2017-08-08,45.81,0.76,60.276315789473685
2017-08-09,45.29,0.76,59.59210526315789
2017-08-10,44.44,0.76,58.473684210526315
2017-08-11,44.11,0.76,58.03947368421053
2017-08-14,44.99,0.76,59.19736842105263
2017-08-15,45.13,0.76,59.381578947368425
2017-08-16,45.12,0.76,59.368421052631575
2017-08-17,43.85,0.76,57.69736842105263
2017-08-18,43.92,0.76,57.78947368421053
2017-08-21,43.54,0.76,57.28947368421053
2017-08-22,43.99,0.76,57.881578947368425
2017-08-23,43.93,0.76,57.80263157894737
2017-08-24,44.38,0.76,58.39473684210527
2017-08-25,44.7,0.76,58.81578947368421
2017-08-28,44.28,0.76,58.26315789473684
2017-08-29,43.71,0.76,57.51315789473684
2017-08-30,43.82,0.76,57.6578947368421
2017-08-31,43.66,0.76,57.44736842105262
2017-09-01,44.32,0.76,58.31578947368421
2017-09-05,42.76,0.76,56.263157894736835
2017-09-06,42.61,0.76,56.06578947368421
2017-09-07,41.33,0.76,54.38157894736842
2017-09-08,41.64,0.76,54.78947368421053
2017-09-11,42.73,0.76,56.22368421052631
2017-09-12,43.33,0.76,57.01315789473684
2017-09-13,43.05,0.76,56.64473684210526
2017-09-14,42.66,0.76,56.13157894736842
2017-09-15,43.28,0.76,56.94736842105263
2017-09-18,43.96,0.76,57.8421052631579
2017-09-19,44.41,0.76,58.43421052631579
2017-09-20,45.11,0.76,59.35526315789473
2017-09-21,45.36,0.76,59.68421052631579
2017-09-22,45.12,0.76,59.368421052631575
2017-09-25,45.45,0.76,59.80263157894737
2017-09-26,45.84,0.76,60.31578947368421
2017-09-27,46.59,0.76,61.30263157894737
2017-09-28,46.94,0.76,61.763157894736835
2017-09-29,47.18,0.76,62.078947368421055
2017-10-02,47.28,0.76,62.21052631578947
2017-10-03,46.93,0.76,61.75
2017-10-04,46.69,0.76,61.43421052631579
2017-10-05,47.66,0.76,62.710526315789465
2017-10-06,47.88,0.76,63.0
2017-10-09,47.34,0.76,62.28947368421053
2017-10-10,47.71,0.76,62.776315789473685
2017-10-11,47.28,0.76,62.21052631578947
2017-10-12,46.72,0.76,61.473684210526315
2017-10-13,46.6,0.76,61.31578947368421
2017-10-16,46.79,0.76,61.565789473684205
2017-10-17,45.99,0.76,60.51315789473684
2017-10-18,46.17,0.76,60.75
2017-10-19,46.05,0.76,60.59210526315789
2017-10-20,46.76,0.76,61.52631578947368
2017-10-23,46.39,0.76,61.03947368421053
2017-10-24,46.35,0.76,60.98684210526316
2017-10-25,45.99,0.76,60.51315789473684
2017-10-26,46.93,0.76,61.75
2017-10-27,47.11,0.76,61.98684210526316
2017-10-30,46.8,0.76,61.57894736842105
2017-10-31,46.46,0.76,61.131578947368425
2017-11-01,46.22,0.76,60.815789473684205
2017-11-02,46.85,0.76,61.64473684210527
2017-11-03,46.81,0.76,61.5921052631579
2017-11-06,46.45,0.76,61.11842105263158
2017-11-07,44.88,0.76,59.05263157894737
2017-11-08,44.54,0.75,59.38666666666666
2017-11-09,43.97,0.75,58.626666666666665
2017-11-10,43.93,0.75,58.57333333333333
2017-11-13,45.43,0.75,60.57333333333333
2017-11-14,46.49,0.75,61.98666666666667
2017-11-15,46.5,0.75,62.0
2017-11-16,46.11,0.75,61.48
2017-11-17,46.3,0.75,61.73333333333333
2017-11-20,47.1,0.75,62.800000000000004
2017-11-21,46.89,0.75,62.52
2017-11-22,46.35,0.75,61.800000000000004
2017-11-24,46.35,0.75,61.800000000000004
2017-11-27,46.42,0.75,61.89333333333334
2017-11-28,48.09,0.75,64.12
2017-11-29,49.49,0.75,65.98666666666666
2017-11-30,49.55,0.75,66.06666666666666
2017-12-01,50.08,0.75,66.77333333333333
2017-12-04,51.74,0.75,68.98666666666666
2017-12-05,50.88,0.75,67.84
2017-12-06,49.92,0.75,66.56
2017-12-07,50.47,0.75,67.29333333333334
2017-12-08,50.93,0.75,67.90666666666667
2017-12-11,49.94,0.75,66.58666666666666
2017-12-12,50.46,0.75,67.28
2017-12-13,49.76,0.75,66.34666666666666
2017-12-14,49.22,0.75,65.62666666666667
2017-12-15,50.01,0.75,66.67999999999999
2017-12-18,50.98,0.75,67.97333333333333
2017-12-19,50.89,0.75,67.85333333333334
2017-12-20,50.73,0.75,67.64
2017-12-21,51.46,0.75,68.61333333333333
2017-12-22,51.33,0.75,68.44
2017-12-26,50.86,0.75,67.81333333333333
2017-12-27,50.71,0.75,67.61333333333333
2017-12-28,51.34,0.75,68.45333333333333
2017-12-29,50.83,0.75,67.77333333333333
2018-01-02,50.7,0.75,67.60000000000001
2018-01-03,50.64,0.75,67.52
2018-01-04,50.85,0.75,67.8
2018-01-05,50.87,0.75,67.82666666666667
2018-01-08,50.62,0.75,67.49333333333333
2018-01-09,51.81,0.75,69.08
2018-01-10,52.35,0.75,69.8
2018-01-11,53.11,0.75,70.81333333333333
2018-01-12,53.28,0.75,71.04
2018-01-16,52.9,0.75,70.53333333333333
