date,VRTX,VRTX_EPS,PE Ratio
2007-05-07,30.42,-0.21,-144.85714285714286
2007-05-08,30.26,-0.21,-144.0952380952381
2007-05-09,30.63,-0.21,-145.85714285714286
2007-05-10,29.63,-0.6,-49.38333333333333
2007-05-11,30.07,-0.6,-50.11666666666667
2007-05-14,30.42,-0.6,-50.7
2007-05-15,31.68,-0.6,-52.800000000000004
2007-05-16,32.35,-0.6,-53.91666666666667
2007-05-17,31.4,-0.6,-52.333333333333336
2007-05-18,31.46,-0.6,-52.43333333333334
2007-05-21,31.61,-0.6,-52.68333333333334
2007-05-22,31.45,-0.6,-52.416666666666664
2007-05-23,31.46,-0.6,-52.43333333333334
2007-05-24,30.58,-0.6,-50.96666666666667
2007-05-25,30.65,-0.6,-51.083333333333336
2007-05-29,30.51,-0.6,-50.85
2007-05-30,30.13,-0.6,-50.21666666666667
2007-05-31,29.9,-0.6,-49.833333333333336
2007-06-01,29.66,-0.6,-49.43333333333334
2007-06-04,29.47,-0.6,-49.11666666666667
2007-06-05,29.53,-0.6,-49.21666666666667
2007-06-06,28.75,-0.6,-47.91666666666667
2007-06-07,28.08,-0.6,-46.8
2007-06-08,27.73,-0.6,-46.21666666666667
2007-06-11,27.17,-0.6,-45.28333333333334
2007-06-12,26.89,-0.6,-44.81666666666667
2007-06-13,27.35,-0.6,-45.583333333333336
2007-06-14,27.32,-0.6,-45.53333333333334
2007-06-15,27.69,-0.6,-46.150000000000006
2007-06-18,27.37,-0.6,-45.61666666666667
2007-06-19,27.27,-0.6,-45.45
2007-06-20,27.22,-0.6,-45.36666666666667
2007-06-21,26.87,-0.6,-44.78333333333334
2007-06-22,26.2,-0.6,-43.666666666666664
2007-06-25,26.05,-0.6,-43.41666666666667
2007-06-26,26.39,-0.6,-43.983333333333334
2007-06-27,28.1,-0.6,-46.833333333333336
2007-06-28,28.62,-0.6,-47.7
2007-06-29,28.56,-0.6,-47.6
2007-07-02,28.39,-0.6,-47.31666666666667
2007-07-03,28.16,-0.6,-46.93333333333334
2007-07-05,28.71,-0.6,-47.85
2007-07-06,28.74,-0.6,-47.9
2007-07-09,28.44,-0.6,-47.400000000000006
2007-07-10,28.51,-0.6,-47.51666666666667
2007-07-11,28.25,-0.6,-47.083333333333336
2007-07-12,29.4,-0.6,-49.0
2007-07-13,29.15,-0.6,-48.583333333333336
2007-07-16,28.86,-0.6,-48.1
2007-07-17,28.9,-0.6,-48.166666666666664
2007-07-18,29.15,-0.6,-48.583333333333336
2007-07-19,29.64,-0.6,-49.400000000000006
2007-07-20,29.32,-0.6,-48.86666666666667
2007-07-23,29.24,-0.6,-48.733333333333334
2007-07-24,29.72,-0.6,-49.53333333333333
2007-07-25,32.98,-0.6,-54.96666666666666
2007-07-26,32.83,-0.6,-54.71666666666667
2007-07-27,32.44,-0.6,-54.06666666666666
2007-07-30,32.6,-0.6,-54.333333333333336
2007-07-31,32.3,-0.6,-53.83333333333333
2007-08-01,32.6,-0.6,-54.333333333333336
2007-08-02,33.17,-0.6,-55.28333333333334
2007-08-03,33.22,-0.6,-55.36666666666667
2007-08-06,35.76,-0.6,-59.6
2007-08-07,37.69,-0.6,-62.81666666666666
2007-08-08,38.5,-0.6,-64.16666666666667
2007-08-09,38.19,-0.9,-42.43333333333333
2007-08-10,36.59,-0.9,-40.65555555555556
2007-08-13,35.95,-0.9,-39.94444444444445
2007-08-14,35.1,-0.9,-39.0
2007-08-15,34.9,-0.9,-38.77777777777778
2007-08-16,35.73,-0.9,-39.699999999999996
2007-08-17,36.87,-0.9,-40.96666666666666
2007-08-20,36.8,-0.9,-40.888888888888886
2007-08-21,37.41,-0.9,-41.56666666666666
2007-08-22,36.96,-0.9,-41.06666666666667
2007-08-23,36.38,-0.9,-40.422222222222224
2007-08-24,37.34,-0.9,-41.488888888888894
2007-08-27,36.89,-0.9,-40.98888888888889
2007-08-28,36.2,-0.9,-40.22222222222222
2007-08-29,37.66,-0.9,-41.84444444444444
2007-08-30,38.12,-0.9,-42.355555555555554
2007-08-31,38.96,-0.9,-43.28888888888889
2007-09-04,39.56,-0.9,-43.955555555555556
2007-09-05,39.98,-0.9,-44.42222222222222
2007-09-06,40.5,-0.9,-45.0
2007-09-07,39.75,-0.9,-44.166666666666664
2007-09-10,39.85,-0.9,-44.27777777777778
2007-09-11,40.39,-0.9,-44.87777777777778
2007-09-12,40.56,-0.9,-45.06666666666667
2007-09-13,40.1,-0.9,-44.55555555555556
2007-09-14,40.4,-0.9,-44.888888888888886
2007-09-17,38.39,-0.9,-42.65555555555556
2007-09-18,39.37,-0.9,-43.74444444444444
2007-09-19,38.68,-0.9,-42.977777777777774
2007-09-20,38.72,-0.9,-43.02222222222222
2007-09-21,38.24,-0.9,-42.48888888888889
2007-09-24,38.65,-0.9,-42.94444444444444
2007-09-25,38.51,-0.9,-42.788888888888884
2007-09-26,37.99,-0.9,-42.211111111111116
2007-09-27,38.0,-0.9,-42.22222222222222
2007-09-28,38.41,-0.9,-42.67777777777777
2007-10-01,38.98,-0.9,-43.31111111111111
2007-10-02,37.46,-0.9,-41.62222222222222
2007-10-03,37.27,-0.9,-41.41111111111111
2007-10-04,37.41,-0.9,-41.56666666666666
2007-10-05,37.36,-0.9,-41.51111111111111
2007-10-08,36.59,-0.9,-40.65555555555556
2007-10-09,35.63,-0.9,-39.58888888888889
2007-10-10,36.35,-0.9,-40.38888888888889
2007-10-11,36.28,-0.9,-40.31111111111111
2007-10-12,35.77,-0.9,-39.74444444444445
2007-10-15,36.08,-0.9,-40.08888888888889
2007-10-16,35.81,-0.9,-39.78888888888889
2007-10-17,35.82,-0.9,-39.8
2007-10-18,31.1,-0.9,-34.55555555555556
2007-10-19,30.73,-0.9,-34.144444444444446
2007-10-22,31.82,-0.9,-35.355555555555554
2007-10-23,32.26,-0.9,-35.84444444444444
2007-10-24,31.87,-0.9,-35.41111111111111
2007-10-25,32.3,-0.9,-35.888888888888886
2007-10-26,32.31,-0.9,-35.9
2007-10-29,32.94,-0.9,-36.599999999999994
2007-10-30,31.94,-0.9,-35.48888888888889
2007-10-31,32.34,-0.9,-35.93333333333334
2007-11-01,31.64,-0.9,-35.15555555555556
2007-11-02,28.9,-0.9,-32.11111111111111
2007-11-05,24.08,-0.9,-26.755555555555553
2007-11-06,25.05,-0.9,-27.833333333333332
2007-11-07,24.77,-0.9,-27.522222222222222
2007-11-08,25.56,-0.9,-28.4
2007-11-09,25.42,-0.82,-31.000000000000004
2007-11-12,26.06,-0.82,-31.78048780487805
2007-11-13,26.23,-0.82,-31.987804878048784
2007-11-14,25.96,-0.82,-31.658536585365855
2007-11-15,26.12,-0.82,-31.853658536585368
2007-11-16,25.71,-0.82,-31.353658536585368
2007-11-19,25.08,-0.82,-30.585365853658537
2007-11-20,24.57,-0.82,-29.963414634146343
2007-11-21,23.54,-0.82,-28.70731707317073
2007-11-23,24.0,-0.82,-29.26829268292683
2007-11-26,23.76,-0.82,-28.975609756097565
2007-11-27,24.22,-0.82,-29.536585365853657
2007-11-28,25.12,-0.82,-30.634146341463417
2007-11-29,25.1,-0.82,-30.60975609756098
2007-11-30,25.39,-0.82,-30.963414634146343
2007-12-03,25.0,-0.82,-30.48780487804878
2007-12-04,24.82,-0.82,-30.26829268292683
2007-12-05,25.5,-0.82,-31.097560975609756
2007-12-06,25.91,-0.82,-31.59756097560976
2007-12-07,25.49,-0.82,-31.085365853658537
2007-12-10,25.47,-0.82,-31.0609756097561
2007-12-11,25.17,-0.82,-30.695121951219516
2007-12-12,25.13,-0.82,-30.646341463414636
2007-12-13,24.92,-0.82,-30.39024390243903
2007-12-14,24.85,-0.82,-30.30487804878049
2007-12-17,24.39,-0.82,-29.743902439024392
2007-12-18,24.93,-0.82,-30.402439024390244
2007-12-19,24.82,-0.82,-30.26829268292683
2007-12-20,24.99,-0.82,-30.475609756097562
2007-12-21,24.92,-0.82,-30.39024390243903
2007-12-24,24.91,-0.82,-30.378048780487806
2007-12-26,24.78,-0.82,-30.219512195121954
2007-12-27,23.84,-0.82,-29.073170731707318
2007-12-28,23.47,-0.82,-28.621951219512194
2007-12-31,23.23,-0.82,-28.32926829268293
2008-01-02,23.15,-0.82,-28.23170731707317
2008-01-03,21.44,-0.82,-26.146341463414636
2008-01-04,21.5,-0.82,-26.219512195121954
2008-01-07,20.94,-0.82,-25.53658536585366
2008-01-08,21.86,-0.82,-26.658536585365855
2008-01-09,21.71,-0.82,-26.475609756097562
2008-01-10,22.36,-0.82,-27.26829268292683
2008-01-11,22.6,-0.82,-27.560975609756103
2008-01-14,22.41,-0.82,-27.32926829268293
2008-01-15,22.73,-0.82,-27.719512195121954
2008-01-16,23.7,-0.82,-28.902439024390244
2008-01-17,23.52,-0.82,-28.682926829268293
2008-01-18,22.83,-0.82,-27.841463414634145
2008-01-22,22.37,-0.82,-27.280487804878053
2008-01-23,20.02,-0.82,-24.414634146341463
2008-01-24,19.26,-0.82,-23.487804878048784
2008-01-25,19.17,-0.82,-23.37804878048781
2008-01-28,20.26,-0.82,-24.707317073170735
2008-01-29,20.65,-0.82,-25.182926829268293
2008-01-30,20.06,-0.82,-24.463414634146343
2008-01-31,20.36,-0.82,-24.82926829268293
2008-02-01,20.57,-0.82,-25.085365853658537
2008-02-04,20.3,-0.82,-24.75609756097561
2008-02-05,19.64,-0.82,-23.951219512195124
2008-02-06,19.38,-0.82,-23.634146341463413
2008-02-07,19.01,-0.82,-23.182926829268297
2008-02-08,18.1,-0.82,-22.07317073170732
2008-02-11,18.21,-0.65,-28.015384615384615
2008-02-12,17.14,-0.65,-26.369230769230768
2008-02-13,19.14,-0.65,-29.446153846153845
2008-02-14,18.48,-0.65,-28.43076923076923
2008-02-15,18.39,-0.65,-28.29230769230769
2008-02-19,17.8,-0.65,-27.384615384615383
2008-02-20,18.06,-0.65,-27.784615384615382
2008-02-21,17.73,-0.65,-27.276923076923076
2008-02-22,18.09,-0.65,-27.83076923076923
2008-02-25,18.48,-0.65,-28.43076923076923
2008-02-26,19.14,-0.65,-29.446153846153845
2008-02-27,18.62,-0.65,-28.646153846153847
2008-02-28,18.42,-0.65,-28.33846153846154
2008-02-29,17.5,-0.65,-26.923076923076923
2008-03-03,17.58,-0.65,-27.046153846153842
2008-03-04,17.41,-0.65,-26.784615384615385
2008-03-05,16.95,-0.65,-26.076923076923077
2008-03-06,15.92,-0.65,-24.49230769230769
2008-03-07,16.06,-0.65,-24.707692307692305
2008-03-10,14.59,-0.65,-22.446153846153845
2008-03-11,14.82,-0.65,-22.8
2008-03-12,15.5,-0.65,-23.846153846153847
2008-03-13,15.3,-0.65,-23.53846153846154
2008-03-14,15.44,-0.65,-23.75384615384615
2008-03-17,14.72,-0.65,-22.646153846153847
2008-03-18,15.02,-0.65,-23.107692307692307
2008-03-19,15.55,-0.65,-23.923076923076923
2008-03-20,16.46,-0.65,-25.323076923076922
2008-03-24,17.89,-0.65,-27.523076923076925
2008-03-25,18.2,-0.65,-27.999999999999996
2008-03-26,17.83,-0.65,-27.430769230769226
2008-03-27,19.23,-0.65,-29.584615384615383
2008-03-28,18.66,-0.65,-28.707692307692305
2008-03-31,23.89,-0.65,-36.753846153846155
2008-04-01,25.41,-0.65,-39.09230769230769
2008-04-02,24.81,-0.65,-38.169230769230765
2008-04-03,25.4,-0.65,-39.07692307692307
2008-04-04,26.29,-0.65,-40.44615384615384
2008-04-07,25.9,-0.65,-39.84615384615384
2008-04-08,26.09,-0.65,-40.138461538461534
2008-04-09,26.49,-0.65,-40.75384615384615
2008-04-10,26.29,-0.65,-40.44615384615384
2008-04-11,25.65,-0.65,-39.46153846153846
2008-04-14,25.9,-0.65,-39.84615384615384
2008-04-15,25.9,-0.65,-39.84615384615384
2008-04-16,26.07,-0.65,-40.107692307692304
2008-04-17,25.47,-0.65,-39.184615384615384
2008-04-18,25.76,-0.65,-39.63076923076923
2008-04-21,26.33,-0.65,-40.5076923076923
2008-04-22,27.0,-0.65,-41.53846153846154
2008-04-23,25.95,-0.65,-39.92307692307692
2008-04-24,24.9,-0.65,-38.30769230769231
2008-04-25,25.72,-0.65,-39.569230769230764
2008-04-28,25.77,-0.65,-39.646153846153844
2008-04-29,26.39,-0.65,-40.6
2008-04-30,25.52,-0.65,-39.26153846153846
2008-05-01,26.5,-0.65,-40.76923076923077
2008-05-02,26.29,-0.65,-40.44615384615384
2008-05-05,26.28,-0.65,-40.43076923076923
2008-05-06,26.39,-0.65,-40.6
2008-05-07,25.5,-0.65,-39.230769230769226
2008-05-08,26.53,-0.65,-40.815384615384616
2008-05-09,26.9,-0.65,-41.38461538461538
2008-05-12,27.7,-0.71,-39.014084507042256
2008-05-13,26.92,-0.71,-37.91549295774648
2008-05-14,27.01,-0.71,-38.04225352112677
2008-05-15,27.86,-0.71,-39.23943661971831
2008-05-16,27.66,-0.71,-38.95774647887324
2008-05-19,27.48,-0.71,-38.70422535211268
2008-05-20,27.48,-0.71,-38.70422535211268
2008-05-21,26.07,-0.71,-36.718309859154935
2008-05-22,27.01,-0.71,-38.04225352112677
2008-05-23,26.38,-0.71,-37.15492957746479
2008-05-27,27.24,-0.71,-38.36619718309859
2008-05-28,26.96,-0.71,-37.971830985915496
2008-05-29,28.45,-0.71,-40.07042253521127
2008-05-30,28.63,-0.71,-40.32394366197183
2008-06-02,28.55,-0.71,-40.21126760563381
2008-06-03,29.53,-0.71,-41.591549295774655
2008-06-04,28.85,-0.71,-40.633802816901415
2008-06-05,32.63,-0.71,-45.95774647887325
2008-06-06,32.24,-0.71,-45.40845070422536
2008-06-09,33.06,-0.71,-46.563380281690144
2008-06-10,33.14,-0.71,-46.676056338028175
2008-06-11,31.97,-0.71,-45.028169014084504
2008-06-12,32.08,-0.71,-45.183098591549296
2008-06-13,33.56,-0.71,-47.26760563380282
2008-06-16,33.49,-0.71,-47.16901408450705
2008-06-17,33.49,-0.71,-47.16901408450705
2008-06-18,33.2,-0.71,-46.760563380281695
2008-06-19,33.9,-0.71,-47.74647887323944
2008-06-20,33.36,-0.71,-46.98591549295775
2008-06-23,31.66,-0.71,-44.59154929577465
2008-06-24,31.08,-0.71,-43.774647887323944
2008-06-25,32.9,-0.71,-46.33802816901409
2008-06-26,32.57,-0.71,-45.87323943661972
2008-06-27,32.5,-0.71,-45.774647887323944
2008-06-30,33.47,-0.71,-47.140845070422536
2008-07-01,34.31,-0.71,-48.32394366197184
2008-07-02,34.03,-0.71,-47.929577464788736
2008-07-03,33.97,-0.71,-47.845070422535215
2008-07-07,33.07,-0.71,-46.5774647887324
2008-07-08,34.68,-0.71,-48.845070422535215
2008-07-09,33.67,-0.71,-47.42253521126761
2008-07-10,33.5,-0.71,-47.183098591549296
2008-07-11,33.19,-0.71,-46.74647887323943
2008-07-14,32.37,-0.71,-45.59154929577465
2008-07-15,32.23,-0.71,-45.394366197183096
2008-07-16,32.96,-0.71,-46.42253521126761
2008-07-17,32.56,-0.71,-45.85915492957747
2008-07-18,31.92,-0.71,-44.95774647887325
2008-07-21,31.72,-0.71,-44.67605633802817
2008-07-22,31.52,-0.71,-44.3943661971831
2008-07-23,32.76,-0.71,-46.140845070422536
2008-07-24,31.51,-0.71,-44.38028169014085
2008-07-25,32.58,-0.71,-45.88732394366197
2008-07-28,32.07,-0.71,-45.16901408450705
2008-07-29,33.01,-0.71,-46.49295774647887
2008-07-30,33.18,-0.71,-46.732394366197184
2008-07-31,34.5,-0.71,-48.59154929577465
2008-08-01,32.7,-0.71,-46.05633802816902
2008-08-04,29.95,-0.71,-42.183098591549296
2008-08-05,31.25,-0.71,-44.014084507042256
2008-08-06,31.54,-0.71,-44.42253521126761
2008-08-07,28.97,-0.71,-40.80281690140845
2008-08-08,28.89,-0.71,-40.690140845070424
2008-08-11,29.27,-0.65,-45.03076923076923
2008-08-12,29.91,-0.65,-46.01538461538461
2008-08-13,28.87,-0.65,-44.41538461538462
2008-08-14,29.97,-0.65,-46.107692307692304
2008-08-15,28.46,-0.65,-43.784615384615385
2008-08-18,27.72,-0.65,-42.646153846153844
2008-08-19,28.1,-0.65,-43.23076923076923
2008-08-20,26.32,-0.65,-40.49230769230769
2008-08-21,26.82,-0.65,-41.26153846153846
2008-08-22,27.08,-0.65,-41.661538461538456
2008-08-25,26.65,-0.65,-40.99999999999999
2008-08-26,27.23,-0.65,-41.89230769230769
2008-08-27,27.03,-0.65,-41.58461538461538
2008-08-28,27.29,-0.65,-41.98461538461538
2008-08-29,26.86,-0.65,-41.32307692307692
2008-09-02,26.73,-0.65,-41.12307692307692
2008-09-03,26.32,-0.65,-40.49230769230769
2008-09-04,25.6,-0.65,-39.38461538461539
2008-09-05,26.24,-0.65,-40.36923076923077
2008-09-08,25.92,-0.65,-39.87692307692308
2008-09-09,25.86,-0.65,-39.784615384615385
2008-09-10,26.94,-0.65,-41.44615384615385
2008-09-11,28.01,-0.65,-43.09230769230769
2008-09-12,27.0,-0.65,-41.53846153846154
2008-09-15,26.53,-0.65,-40.815384615384616
2008-09-16,28.15,-0.65,-43.30769230769231
2008-09-17,26.57,-0.65,-40.87692307692308
2008-09-18,27.91,-0.65,-42.93846153846154
2008-09-19,29.25,-0.65,-45.0
2008-09-22,27.67,-0.65,-42.56923076923077
2008-09-23,27.3,-0.65,-42.0
2008-09-24,31.66,-0.65,-48.707692307692305
2008-09-25,33.06,-0.65,-50.861538461538466
2008-09-26,33.9,-0.65,-52.15384615384615
2008-09-29,33.0,-0.65,-50.76923076923077
2008-09-30,33.24,-0.65,-51.13846153846154
2008-10-01,32.65,-0.65,-50.230769230769226
2008-10-02,30.86,-0.65,-47.47692307692307
2008-10-03,29.1,-0.65,-44.76923076923077
2008-10-06,27.88,-0.65,-42.89230769230769
2008-10-07,26.66,-0.65,-41.01538461538461
2008-10-08,26.57,-0.65,-40.87692307692308
2008-10-09,26.06,-0.65,-40.09230769230769
2008-10-10,25.44,-0.65,-39.13846153846154
2008-10-13,28.89,-0.65,-44.44615384615385
2008-10-14,27.6,-0.65,-42.46153846153846
2008-10-15,24.78,-0.65,-38.12307692307692
2008-10-16,25.8,-0.65,-39.69230769230769
2008-10-17,25.68,-0.65,-39.50769230769231
2008-10-20,26.05,-0.65,-40.07692307692307
2008-10-21,24.46,-0.65,-37.63076923076923
2008-10-22,22.76,-0.65,-35.01538461538462
2008-10-23,21.66,-0.65,-33.323076923076925
2008-10-24,20.97,-0.65,-32.26153846153846
2008-10-27,21.21,-0.65,-32.63076923076923
2008-10-28,20.72,-0.65,-31.876923076923074
2008-10-29,22.3,-0.65,-34.30769230769231
2008-10-30,24.73,-0.65,-38.04615384615384
2008-10-31,26.21,-0.65,-40.323076923076925
2008-11-03,26.88,-0.65,-41.35384615384615
2008-11-04,28.54,-0.65,-43.90769230769231
2008-11-05,27.52,-0.92,-29.913043478260867
2008-11-06,26.89,-0.92,-29.228260869565215
2008-11-07,27.74,-0.92,-30.152173913043477
2008-11-10,27.3,-0.92,-29.67391304347826
2008-11-11,27.01,-0.92,-29.358695652173914
2008-11-12,26.7,-0.92,-29.02173913043478
2008-11-13,28.95,-0.92,-31.467391304347824
2008-11-14,27.5,-0.92,-29.891304347826086
2008-11-17,26.67,-0.92,-28.98913043478261
2008-11-18,26.32,-0.92,-28.60869565217391
2008-11-19,23.37,-0.92,-25.402173913043477
2008-11-20,22.17,-0.92,-24.097826086956523
2008-11-21,21.14,-0.92,-22.97826086956522
2008-11-24,22.59,-0.92,-24.554347826086957
2008-11-25,23.02,-0.92,-25.02173913043478
2008-11-26,24.67,-0.92,-26.815217391304348
2008-11-28,24.59,-0.92,-26.728260869565215
2008-12-01,21.21,-0.92,-23.054347826086957
2008-12-02,22.08,-0.92,-23.999999999999996
2008-12-03,23.34,-0.92,-25.369565217391305
2008-12-04,22.32,-0.92,-24.26086956521739
2008-12-05,24.05,-0.92,-26.141304347826086
2008-12-08,25.05,-0.92,-27.22826086956522
2008-12-09,24.45,-0.92,-26.57608695652174
2008-12-10,24.98,-0.92,-27.152173913043477
2008-12-11,24.65,-0.92,-26.793478260869563
2008-12-12,25.81,-0.92,-28.054347826086953
2008-12-15,25.17,-0.92,-27.358695652173914
2008-12-16,27.97,-0.92,-30.402173913043477
2008-12-17,27.64,-0.92,-30.043478260869566
2008-12-18,29.16,-0.92,-31.695652173913043
2008-12-19,29.82,-0.92,-32.41304347826087
2008-12-22,28.87,-0.92,-31.380434782608695
2008-12-23,29.17,-0.92,-31.706521739130434
2008-12-24,28.99,-0.92,-31.510869565217387
2008-12-26,29.5,-0.92,-32.065217391304344
2008-12-29,28.75,-0.92,-31.25
2008-12-30,30.41,-0.92,-33.05434782608695
2008-12-31,30.38,-0.92,-33.02173913043478
2009-01-02,30.69,-0.92,-33.358695652173914
2009-01-05,32.15,-0.92,-34.94565217391304
2009-01-06,31.63,-0.92,-34.380434782608695
2009-01-07,31.52,-0.92,-34.26086956521739
2009-01-08,31.77,-0.92,-34.53260869565217
2009-01-09,29.91,-0.92,-32.51086956521739
2009-01-12,29.52,-0.92,-32.086956521739125
2009-01-13,31.23,-0.92,-33.94565217391304
2009-01-14,30.03,-0.92,-32.641304347826086
2009-01-15,30.86,-0.92,-33.54347826086956
2009-01-16,30.75,-0.92,-33.42391304347826
2009-01-20,29.48,-0.92,-32.04347826086956
2009-01-21,31.53,-0.92,-34.27173913043478
2009-01-22,30.98,-0.92,-33.67391304347826
2009-01-23,30.94,-0.92,-33.630434782608695
2009-01-26,31.43,-0.92,-34.16304347826087
2009-01-27,31.64,-0.92,-34.391304347826086
2009-01-28,32.54,-0.92,-35.369565217391305
2009-01-29,33.72,-0.92,-36.65217391304348
2009-01-30,33.05,-0.92,-35.92391304347826
2009-02-02,32.75,-0.92,-35.59782608695652
2009-02-03,33.2,-0.92,-36.08695652173913
2009-02-04,33.39,-0.92,-36.29347826086956
2009-02-05,33.96,-0.92,-36.91304347826087
2009-02-06,35.0,-0.92,-38.04347826086956
2009-02-09,33.53,-0.92,-36.44565217391305
2009-02-10,31.49,-0.92,-34.22826086956521
2009-02-11,31.88,-0.92,-34.65217391304348
2009-02-12,33.29,-0.92,-36.18478260869565
2009-02-13,33.29,-0.92,-36.18478260869565
2009-02-17,33.1,-0.95,-34.8421052631579
2009-02-18,32.56,-0.95,-34.27368421052632
2009-02-19,33.7,-0.95,-35.47368421052632
2009-02-20,33.06,-0.95,-34.800000000000004
2009-02-23,32.89,-0.95,-34.62105263157895
2009-02-24,33.58,-0.95,-35.34736842105263
2009-02-25,33.06,-0.95,-34.800000000000004
2009-02-26,33.0,-0.95,-34.73684210526316
2009-02-27,30.14,-0.95,-31.726315789473688
2009-03-02,27.23,-0.95,-28.663157894736845
2009-03-03,27.96,-0.95,-29.431578947368422
2009-03-04,28.03,-0.95,-29.50526315789474
2009-03-05,27.96,-0.95,-29.431578947368422
2009-03-06,27.77,-0.95,-29.231578947368423
2009-03-09,26.96,-0.95,-28.378947368421056
2009-03-10,28.44,-0.95,-29.93684210526316
2009-03-11,27.15,-0.95,-28.57894736842105
2009-03-12,29.26,-0.95,-30.800000000000004
2009-03-13,29.1,-0.95,-30.631578947368425
2009-03-16,27.46,-0.95,-28.90526315789474
2009-03-17,28.76,-0.95,-30.27368421052632
2009-03-18,29.5,-0.95,-31.05263157894737
2009-03-19,29.33,-0.95,-30.873684210526317
2009-03-20,28.79,-0.95,-30.30526315789474
2009-03-23,30.12,-0.95,-31.705263157894738
2009-03-24,29.18,-0.95,-30.71578947368421
2009-03-25,29.17,-0.95,-30.70526315789474
2009-03-26,30.18,-0.95,-31.76842105263158
2009-03-27,29.43,-0.95,-30.978947368421053
2009-03-30,28.67,-0.95,-30.178947368421056
2009-03-31,28.73,-0.95,-30.242105263157896
2009-04-01,28.48,-0.95,-29.978947368421053
2009-04-02,28.34,-0.95,-29.83157894736842
2009-04-03,27.33,-0.95,-28.768421052631577
2009-04-06,27.05,-0.95,-28.47368421052632
2009-04-07,26.23,-0.95,-27.610526315789475
2009-04-08,26.56,-0.95,-27.957894736842107
2009-04-09,26.87,-0.95,-28.284210526315793
2009-04-13,27.31,-0.95,-28.74736842105263
2009-04-14,27.45,-0.95,-28.894736842105264
2009-04-15,27.06,-0.95,-28.48421052631579
2009-04-16,27.83,-0.95,-29.294736842105262
2009-04-17,28.03,-0.95,-29.50526315789474
2009-04-20,27.61,-0.95,-29.063157894736843
2009-04-21,27.02,-0.95,-28.442105263157895
2009-04-22,26.83,-0.95,-28.242105263157896
2009-04-23,26.62,-0.95,-28.02105263157895
2009-04-24,27.04,-0.95,-28.46315789473684
2009-04-27,29.02,-0.95,-30.54736842105263
2009-04-28,31.88,-0.95,-33.55789473684211
2009-04-29,32.1,-0.95,-33.78947368421053
2009-04-30,30.82,-0.95,-32.4421052631579
2009-05-01,30.26,-0.95,-31.85263157894737
2009-05-04,30.51,-0.95,-32.11578947368422
2009-05-05,30.2,-0.95,-31.789473684210527
2009-05-06,28.79,-0.95,-30.30526315789474
2009-05-07,29.09,-0.95,-30.621052631578948
2009-05-08,30.45,-0.95,-32.05263157894737
2009-05-11,30.68,-0.98,-31.306122448979593
2009-05-12,29.93,-0.98,-30.540816326530614
2009-05-13,28.98,-0.98,-29.571428571428573
2009-05-14,28.96,-0.98,-29.551020408163268
2009-05-15,28.54,-0.98,-29.122448979591837
2009-05-18,29.1,-0.98,-29.69387755102041
2009-05-19,29.34,-0.98,-29.93877551020408
2009-05-20,29.47,-0.98,-30.07142857142857
2009-05-21,28.85,-0.98,-29.438775510204085
2009-05-22,29.05,-0.98,-29.642857142857142
2009-05-26,29.62,-0.98,-30.22448979591837
2009-05-27,29.16,-0.98,-29.75510204081633
2009-05-28,28.78,-0.98,-29.367346938775512
2009-05-29,29.77,-0.98,-30.377551020408163
2009-06-01,30.04,-0.98,-30.653061224489797
2009-06-02,30.83,-0.98,-31.459183673469386
2009-06-03,31.52,-0.98,-32.16326530612245
2009-06-04,30.4,-0.98,-31.020408163265305
2009-06-05,30.78,-0.98,-31.408163265306126
2009-06-08,30.8,-0.98,-31.42857142857143
2009-06-09,30.55,-0.98,-31.1734693877551
2009-06-10,30.13,-0.98,-30.744897959183675
2009-06-11,30.92,-0.98,-31.551020408163268
2009-06-12,31.53,-0.98,-32.173469387755105
2009-06-15,30.95,-0.98,-31.581632653061224
2009-06-16,30.71,-0.98,-31.336734693877553
2009-06-17,31.87,-0.98,-32.52040816326531
2009-06-18,32.77,-0.98,-33.43877551020409
2009-06-19,33.36,-0.98,-34.04081632653061
2009-06-22,33.11,-0.98,-33.785714285714285
2009-06-23,33.78,-0.98,-34.46938775510204
2009-06-24,34.01,-0.98,-34.70408163265306
2009-06-25,34.96,-0.98,-35.673469387755105
2009-06-26,36.04,-0.98,-36.775510204081634
2009-06-29,36.0,-0.98,-36.734693877551024
2009-06-30,35.97,-0.98,-36.70408163265306
2009-07-01,34.56,-0.98,-35.26530612244898
2009-07-02,33.95,-0.98,-34.642857142857146
2009-07-06,33.92,-0.98,-34.61224489795919
2009-07-07,33.07,-0.98,-33.744897959183675
2009-07-08,33.67,-0.98,-34.35714285714286
2009-07-09,33.39,-0.98,-34.07142857142857
2009-07-10,32.89,-0.98,-33.56122448979592
2009-07-13,32.99,-0.98,-33.663265306122454
2009-07-14,32.4,-0.98,-33.06122448979592
2009-07-15,32.98,-0.98,-33.6530612244898
2009-07-16,33.23,-0.98,-33.90816326530612
2009-07-17,33.53,-0.98,-34.214285714285715
2009-07-20,33.46,-0.98,-34.142857142857146
2009-07-21,34.03,-0.98,-34.724489795918366
2009-07-22,34.05,-0.98,-34.744897959183675
2009-07-23,35.49,-0.98,-36.214285714285715
2009-07-24,35.97,-0.98,-36.70408163265306
2009-07-27,35.93,-0.98,-36.66326530612245
2009-07-28,36.09,-0.98,-36.8265306122449
