date,OXY,OXY_EPS,PE Ratio
2015-09-29,64.36,0.23,279.82608695652175
2015-09-30,66.04,0.23,287.1304347826087
2015-10-01,65.86,0.23,286.3478260869565
2015-10-02,68.67,0.23,298.5652173913043
2015-10-05,70.53,0.23,306.6521739130435
2015-10-06,71.47,0.23,310.73913043478257
2015-10-07,71.77,0.23,312.04347826086956
2015-10-08,73.94,0.23,321.4782608695652
2015-10-09,73.47,0.23,319.4347826086956
2015-10-12,72.92,0.23,317.04347826086956
2015-10-13,72.59,0.23,315.60869565217394
2015-10-14,73.77,0.23,320.73913043478257
2015-10-15,74.59,0.23,324.30434782608694
2015-10-16,74.1,0.23,322.1739130434782
2015-10-19,72.59,0.23,315.60869565217394
2015-10-20,72.46,0.23,315.0434782608695
2015-10-21,71.89,0.23,312.5652173913043
2015-10-22,74.21,0.23,322.65217391304344
2015-10-23,73.58,0.23,319.9130434782609
2015-10-26,71.54,0.23,311.04347826086956
2015-10-27,70.08,0.23,304.695652173913
2015-10-28,73.68,0.23,320.34782608695656
2015-10-29,74.0,0.23,321.73913043478257
2015-10-30,74.41,-3.41,-21.821114369501466
2015-11-02,75.45,-3.41,-22.126099706744867
2015-11-03,76.47,-3.41,-22.42521994134897
2015-11-04,75.63,-3.41,-22.17888563049853
2015-11-05,75.58,-3.41,-22.164222873900293
2015-11-06,74.97,-3.41,-21.98533724340176
2015-11-09,75.08,-3.41,-22.017595307917887
2015-11-10,76.13,-3.41,-22.325513196480937
2015-11-11,75.49,-3.41,-22.13782991202346
2015-11-12,73.02,-3.41,-21.413489736070378
2015-11-13,73.39,-3.41,-21.52199413489736
2015-11-16,74.84,-3.41,-21.947214076246336
2015-11-17,74.12,-3.41,-21.736070381231674
2015-11-18,75.64,-3.41,-22.18181818181818
2015-11-19,75.17,-3.41,-22.04398826979472
2015-11-20,73.96,-3.41,-21.6891495601173
2015-11-23,73.97,-3.41,-21.69208211143695
2015-11-24,75.77,-3.41,-22.219941348973606
2015-11-25,75.25,-3.41,-22.067448680351905
2015-11-27,75.06,-3.41,-22.011730205278592
2015-11-30,75.46,-3.41,-22.129032258064512
2015-12-01,76.56,-3.41,-22.451612903225808
2015-12-02,75.18,-3.41,-22.04692082111437
2015-12-03,72.31,-3.41,-21.205278592375365
2015-12-04,71.6,-3.41,-20.99706744868035
2015-12-07,69.2,-3.41,-20.29325513196481
2015-12-08,67.19,-3.41,-19.703812316715542
2015-12-09,67.83,-3.41,-19.89149560117302
2015-12-10,68.3,-3.41,-20.02932551319648
2015-12-11,65.92,-3.41,-19.331378299120235
2015-12-14,66.54,-3.41,-19.51319648093842
2015-12-15,68.32,-3.41,-20.035190615835774
2015-12-16,68.75,-3.41,-20.161290322580644
2015-12-17,66.31,-3.41,-19.44574780058651
2015-12-18,65.85,-3.41,-19.310850439882696
2015-12-21,66.03,-3.41,-19.363636363636363
2015-12-22,66.87,-3.41,-19.609970674486803
2015-12-23,69.09,-3.41,-20.26099706744868
2015-12-24,69.08,-3.41,-20.258064516129032
2015-12-28,67.87,-3.41,-19.903225806451612
2015-12-29,68.07,-3.41,-19.96187683284457
2015-12-30,66.91,-3.41,-19.621700879765395
2015-12-31,67.5,-3.41,-19.794721407624632
2016-01-04,67.3,-3.41,-19.73607038123167
2016-01-05,68.41,-3.41,-20.061583577712607
2016-01-06,65.33,-3.41,-19.158357771260995
2016-01-07,64.15,-3.41,-18.812316715542522
2016-01-08,63.06,-3.41,-18.49266862170088
2016-01-11,61.12,-3.41,-17.923753665689148
2016-01-12,60.87,-3.41,-17.850439882697945
2016-01-13,60.3,-3.41,-17.683284457478003
2016-01-14,63.89,-3.41,-18.73607038123167
2016-01-15,62.68,-3.41,-18.38123167155425
2016-01-19,61.36,-3.41,-17.994134897360702
2016-01-20,59.52,-3.41,-17.454545454545453
2016-01-21,60.75,-3.41,-17.815249266862168
2016-01-22,63.69,-3.41,-18.677419354838708
2016-01-25,61.68,-3.41,-18.08797653958944
2016-01-26,63.12,-3.41,-18.510263929618766
2016-01-27,64.05,-3.41,-18.78299120234604
2016-01-28,65.76,-3.41,-19.284457478005866
2016-01-29,68.71,-3.41,-20.14956011730205
2016-02-01,66.45,-3.41,-19.486803519061585
2016-02-02,65.37,-3.41,-19.17008797653959
2016-02-03,68.01,-3.41,-19.944281524926687
2016-02-04,66.87,-3.41,-19.609970674486803
2016-02-05,65.36,-3.41,-19.167155425219942
2016-02-08,66.08,-3.41,-19.3782991202346
2016-02-09,65.11,-3.41,-19.09384164222874
2016-02-10,65.55,-3.41,-19.222873900293255
2016-02-11,66.09,-3.41,-19.381231671554254
2016-02-12,66.95,-3.41,-19.633431085043988
2016-02-16,67.89,-3.41,-19.90909090909091
2016-02-17,70.51,-3.41,-20.67741935483871
2016-02-18,70.17,-3.41,-20.577712609970675
2016-02-19,70.14,-3.41,-20.568914956011728
2016-02-22,71.56,-3.41,-20.98533724340176
2016-02-23,68.88,-3.41,-20.199413489736067
2016-02-24,69.35,-3.41,-20.33724340175953
2016-02-25,69.65,-3.41,-20.425219941348974
2016-02-26,69.8,-6.77,-10.310192023633679
2016-02-29,68.82,-6.77,-10.16543574593796
2016-03-01,70.45,-6.77,-10.406203840472674
2016-03-02,71.61,-6.77,-10.57754800590842
2016-03-03,70.49,-6.77,-10.412112259970458
2016-03-04,69.72,-6.77,-10.29837518463811
2016-03-07,70.35,-6.77,-10.391432791728212
2016-03-08,66.4,-6.77,-9.807976366322011
2016-03-09,68.43,-6.77,-10.107828655834567
2016-03-10,68.44,-6.77,-10.109305760709011
2016-03-11,69.95,-6.77,-10.33234859675037
2016-03-14,69.05,-6.77,-10.199409158050221
2016-03-15,68.33,-6.77,-10.093057607090104
2016-03-16,69.42,-6.77,-10.254062038404728
2016-03-17,70.66,-6.77,-10.437223042836042
2016-03-18,71.3,-6.77,-10.53175775480059
2016-03-21,70.67,-6.77,-10.438700147710488
2016-03-22,69.61,-6.77,-10.282127031019202
2016-03-23,68.29,-6.77,-10.08714918759232
2016-03-24,68.51,-6.77,-10.119645494830134
2016-03-28,68.03,-6.77,-10.048744460856721
2016-03-29,67.93,-6.77,-10.033973412112262
2016-03-30,68.6,-6.77,-10.132939438700147
2016-03-31,68.43,-6.77,-10.107828655834567
2016-04-01,68.2,-6.77,-10.073855243722305
2016-04-04,68.19,-6.77,-10.072378138847858
2016-04-05,67.42,-6.77,-9.958641063515511
2016-04-06,70.12,-6.77,-10.357459379615953
2016-04-07,69.38,-6.77,-10.248153618906942
2016-04-08,70.6,-6.77,-10.428360413589365
2016-04-11,70.79,-6.77,-10.456425406203842
2016-04-12,72.45,-6.77,-10.701624815361892
2016-04-13,72.24,-6.77,-10.670605612998523
2016-04-14,74.32,-6.77,-10.97784342688331
2016-04-15,72.15,-6.77,-10.657311669128509
2016-04-18,73.3,-6.77,-10.827178729689809
2016-04-19,74.86,-6.77,-11.057607090103398
2016-04-20,75.07,-6.77,-11.088626292466765
2016-04-21,74.62,-6.77,-11.022156573116693
2016-04-22,75.85,-6.77,-11.20384047267356
2016-04-25,75.1,-6.77,-11.093057607090103
2016-04-26,76.48,-6.77,-11.296898079763665
2016-04-27,77.52,-6.77,-11.450516986706056
2016-04-28,76.23,-6.77,-11.259970457902511
2016-04-29,76.65,-6.77,-11.322008862629248
2016-05-02,76.33,-6.77,-11.274741506646972
2016-05-03,75.57,-6.77,-11.16248153618907
2016-05-04,73.96,-6.77,-10.924667651403249
2016-05-05,76.14,0.1,761.4
2016-05-06,76.06,0.1,760.6
2016-05-09,75.54,0.1,755.4
2016-05-10,76.41,0.1,764.0999999999999
2016-05-11,76.31,0.1,763.1
2016-05-12,76.48,0.1,764.8
2016-05-13,75.34,0.1,753.4
2016-05-16,76.53,0.1,765.3
2016-05-17,76.34,0.1,763.4
2016-05-18,74.81,0.1,748.1
2016-05-19,74.84,0.1,748.4
2016-05-20,74.96,0.1,749.5999999999999
2016-05-23,74.87,0.1,748.7
2016-05-24,76.12,0.1,761.2
2016-05-25,76.17,0.1,761.6999999999999
2016-05-26,76.11,0.1,761.0999999999999
2016-05-27,76.15,0.1,761.5
2016-05-31,75.44,0.1,754.4
2016-06-01,75.44,0.1,754.4
2016-06-02,75.21,0.1,752.0999999999999
2016-06-03,74.83,0.1,748.3
2016-06-06,75.41,0.1,754.0999999999999
2016-06-07,76.87,0.1,768.7
2016-06-08,75.44,0.1,754.4
2016-06-09,75.6,0.1,755.9999999999999
2016-06-10,75.45,0.1,754.5
2016-06-13,75.25,0.1,752.5
2016-06-14,75.12,0.1,751.2
2016-06-15,74.85,0.1,748.4999999999999
2016-06-16,74.45,0.1,744.5
2016-06-17,74.95,0.1,749.5
2016-06-20,76.1,0.1,760.9999999999999
2016-06-21,77.16,0.1,771.5999999999999
2016-06-22,77.1,0.1,770.9999999999999
2016-06-23,78.31,0.1,783.1
2016-06-24,75.27,0.1,752.6999999999999
2016-06-27,73.12,0.1,731.2
2016-06-28,73.97,0.1,739.6999999999999
2016-06-29,75.09,0.1,750.9
2016-06-30,75.56,0.1,755.6
2016-07-01,75.67,0.1,756.6999999999999
2016-07-05,75.22,0.1,752.1999999999999
2016-07-06,75.45,0.1,754.5
2016-07-07,75.45,0.1,754.5
2016-07-08,76.13,0.1,761.3
2016-07-11,76.2,0.1,762.0
2016-07-12,77.37,0.1,773.7
2016-07-13,76.83,0.1,768.3
2016-07-14,77.21,0.1,772.0999999999999
2016-07-15,77.32,0.1,773.1999999999999
2016-07-18,76.77,0.1,767.6999999999999
2016-07-19,76.37,0.1,763.7
2016-07-20,76.35,0.1,763.4999999999999
2016-07-21,75.73,0.1,757.3
2016-07-22,75.38,0.1,753.8
2016-07-25,74.51,0.1,745.1
2016-07-26,74.69,0.1,746.9
2016-07-27,74.16,0.1,741.5999999999999
2016-07-28,73.91,0.1,739.0999999999999
2016-07-29,74.73,0.1,747.3
2016-08-01,73.59,0.1,735.9
2016-08-02,73.12,0.1,731.2
2016-08-03,74.38,-0.18,-413.22222222222223
2016-08-04,74.25,-0.18,-412.5
2016-08-05,73.68,-0.18,-409.33333333333337
2016-08-08,74.36,-0.18,-413.11111111111114
2016-08-09,73.68,-0.18,-409.33333333333337
2016-08-10,73.27,-0.18,-407.05555555555554
2016-08-11,74.25,-0.18,-412.5
2016-08-12,74.46,-0.18,-413.66666666666663
2016-08-15,75.05,-0.18,-416.94444444444446
2016-08-16,76.01,-0.18,-422.2777777777778
2016-08-17,76.61,-0.18,-425.61111111111114
2016-08-18,77.48,-0.18,-430.44444444444446
2016-08-19,76.54,-0.18,-425.2222222222223
2016-08-22,76.36,-0.18,-424.22222222222223
2016-08-23,76.89,-0.18,-427.1666666666667
2016-08-24,77.72,-0.18,-431.77777777777777
2016-08-25,77.36,-0.18,-429.77777777777777
2016-08-26,77.17,-0.18,-428.72222222222223
2016-08-29,77.95,-0.18,-433.0555555555556
2016-08-30,77.84,-0.18,-432.44444444444446
2016-08-31,76.85,-0.18,-426.94444444444446
2016-09-01,76.84,-0.18,-426.8888888888889
2016-09-02,77.51,-0.18,-430.61111111111114
2016-09-06,78.0,-0.18,-433.33333333333337
2016-09-07,77.13,-0.18,-428.5
2016-09-08,77.75,-0.18,-431.94444444444446
2016-09-09,76.11,-0.18,-422.83333333333337
2016-09-12,75.85,-0.18,-421.38888888888886
2016-09-13,73.51,-0.18,-408.3888888888889
2016-09-14,71.8,-0.18,-398.8888888888889
2016-09-15,72.27,-0.18,-401.5
2016-09-16,71.03,-0.18,-394.61111111111114
2016-09-19,70.82,-0.18,-393.4444444444444
2016-09-20,70.5,-0.18,-391.6666666666667
2016-09-21,71.8,-0.18,-398.8888888888889
2016-09-22,71.41,-0.18,-396.72222222222223
2016-09-23,69.6,-0.18,-386.66666666666663
2016-09-26,69.32,-0.18,-385.1111111111111
2016-09-27,68.65,-0.18,-381.3888888888889
2016-09-28,71.9,-0.18,-399.4444444444445
2016-09-29,72.14,-0.18,-400.77777777777777
2016-09-30,72.92,-0.18,-405.11111111111114
2016-10-03,72.82,-0.18,-404.55555555555554
2016-10-04,72.65,-0.18,-403.61111111111114
2016-10-05,72.54,-0.18,-403.00000000000006
2016-10-06,73.54,-0.18,-408.5555555555556
2016-10-07,73.54,-0.18,-408.5555555555556
2016-10-10,74.77,-0.18,-415.38888888888886
2016-10-11,73.69,-0.18,-409.3888888888889
2016-10-12,74.0,-0.18,-411.11111111111114
2016-10-13,73.9,-0.18,-410.5555555555556
2016-10-14,73.22,-0.18,-406.77777777777777
2016-10-17,72.47,-0.18,-402.61111111111114
2016-10-18,72.57,-0.18,-403.16666666666663
2016-10-19,74.51,-0.18,-413.9444444444445
2016-10-20,74.1,-0.18,-411.66666666666663
2016-10-21,74.61,-0.18,-414.5
2016-10-24,75.03,-0.18,-416.83333333333337
2016-10-25,74.43,-0.18,-413.50000000000006
2016-10-26,74.39,-0.18,-413.27777777777777
2016-10-27,73.79,-0.18,-409.9444444444445
2016-10-28,73.63,-0.18,-409.05555555555554
2016-10-31,72.91,-0.18,-405.05555555555554
2016-11-01,69.0,-0.32,-215.625
2016-11-02,67.79,-0.32,-211.84375000000003
2016-11-03,67.45,-0.32,-210.78125
2016-11-04,66.59,-0.32,-208.09375
2016-11-07,67.25,-0.32,-210.15625
2016-11-08,66.89,-0.32,-209.03125
2016-11-09,66.9,-0.32,-209.0625
2016-11-10,65.72,-0.32,-205.375
2016-11-11,64.95,-0.32,-202.96875
2016-11-14,65.77,-0.32,-205.53124999999997
2016-11-15,68.49,-0.32,-214.03124999999997
2016-11-16,68.93,-0.32,-215.40625000000003
2016-11-17,67.81,-0.32,-211.90625
2016-11-18,68.22,-0.32,-213.1875
2016-11-21,69.23,-0.32,-216.34375
2016-11-22,69.29,-0.32,-216.53125000000003
2016-11-23,69.85,-0.32,-218.28124999999997
2016-11-25,69.75,-0.32,-217.96875
2016-11-28,68.39,-0.32,-213.71875
2016-11-29,67.57,-0.32,-211.15624999999997
2016-11-30,71.36,-0.32,-223.0
2016-12-01,71.27,-0.32,-222.71874999999997
2016-12-02,70.85,-0.32,-221.40624999999997
2016-12-05,70.98,-0.32,-221.8125
2016-12-06,70.41,-0.32,-220.03124999999997
2016-12-07,68.64,-0.32,-214.5
2016-12-08,69.32,-0.32,-216.62499999999997
2016-12-09,70.58,-0.32,-220.5625
2016-12-12,71.39,-0.32,-223.09375
2016-12-13,72.35,-0.32,-226.09374999999997
2016-12-14,70.96,-0.32,-221.74999999999997
2016-12-15,71.3,-0.32,-222.8125
2016-12-16,73.44,-0.32,-229.5
2016-12-19,72.47,-0.32,-226.46875
2016-12-20,72.38,-0.32,-226.18749999999997
2016-12-21,72.16,-0.32,-225.49999999999997
2016-12-22,72.36,-0.32,-226.125
2016-12-23,72.11,-0.32,-225.34375
2016-12-27,72.35,-0.32,-226.09374999999997
2016-12-28,71.87,-0.32,-224.59375
2016-12-29,71.6,-0.32,-223.74999999999997
2016-12-30,71.23,-0.32,-222.59375
2017-01-03,72.27,-0.32,-225.84374999999997
2017-01-04,71.48,-0.32,-223.375
2017-01-05,70.62,-0.32,-220.6875
2017-01-06,71.08,-0.32,-222.125
2017-01-09,70.48,-0.32,-220.25
2017-01-10,69.35,-0.32,-216.71874999999997
2017-01-11,69.35,-0.32,-216.71874999999997
2017-01-12,69.03,-0.32,-215.71875
2017-01-13,69.08,-0.32,-215.875
2017-01-17,69.73,-0.32,-217.90625
2017-01-18,69.32,-0.32,-216.62499999999997
2017-01-19,68.73,-0.32,-214.78125
2017-01-20,68.59,-0.32,-214.34375
2017-01-23,67.99,-0.32,-212.46874999999997
2017-01-24,67.87,-0.32,-212.09375
2017-01-25,68.13,-0.32,-212.90624999999997
2017-01-26,68.55,-0.32,-214.21875
2017-01-27,68.95,-0.32,-215.46875
2017-01-30,67.88,-0.32,-212.12499999999997
2017-01-31,67.77,-0.32,-211.78124999999997
2017-02-01,67.61,-0.32,-211.28125
2017-02-02,68.5,-0.32,-214.0625
2017-02-03,69.18,-0.32,-216.18750000000003
2017-02-06,68.19,-0.32,-213.09375
2017-02-07,66.82,-0.32,-208.81249999999997
2017-02-08,66.77,-0.32,-208.65624999999997
2017-02-09,68.19,-0.32,-213.09375
2017-02-10,68.47,-0.32,-213.96875
2017-02-13,67.39,-0.32,-210.59375
2017-02-14,67.16,-0.32,-209.87499999999997
2017-02-15,67.21,-0.32,-210.03124999999997
2017-02-16,66.44,-0.32,-207.625
2017-02-17,66.27,-0.32,-207.09374999999997
2017-02-21,66.98,-0.32,-209.3125
2017-02-22,65.91,-0.32,-205.96874999999997
2017-02-23,65.25,-0.35,-186.42857142857144
2017-02-24,64.89,-0.35,-185.4
2017-02-27,65.47,-0.35,-187.05714285714288
2017-02-28,65.55,-0.35,-187.28571428571428
2017-03-01,66.24,-0.35,-189.25714285714287
2017-03-02,65.5,-0.35,-187.14285714285717
2017-03-03,64.86,-0.35,-185.31428571428572
2017-03-06,64.73,-0.35,-184.94285714285718
2017-03-07,64.7,-0.35,-184.8571428571429
2017-03-08,62.06,-0.35,-177.31428571428575
2017-03-09,62.5,-0.35,-178.57142857142858
2017-03-10,62.6,-0.35,-178.85714285714286
2017-03-13,62.88,-0.35,-179.65714285714287
2017-03-14,63.04,-0.35,-180.11428571428573
2017-03-15,65.06,-0.35,-185.8857142857143
2017-03-16,63.82,-0.35,-182.34285714285716
2017-03-17,64.09,-0.35,-183.11428571428573
2017-03-20,63.66,-0.35,-181.8857142857143
2017-03-21,63.36,-0.35,-181.02857142857144
2017-03-22,63.51,-0.35,-181.45714285714286
2017-03-23,63.04,-0.35,-180.11428571428573
2017-03-24,62.83,-0.35,-179.51428571428573
2017-03-27,62.87,-0.35,-179.62857142857143
2017-03-28,63.4,-0.35,-181.14285714285714
2017-03-29,63.78,-0.35,-182.22857142857146
2017-03-30,64.27,-0.35,-183.62857142857143
2017-03-31,63.36,-0.35,-181.02857142857144
2017-04-03,63.74,-0.35,-182.11428571428573
2017-04-04,64.01,-0.35,-182.8857142857143
2017-04-05,63.43,-0.35,-181.22857142857143
2017-04-06,63.28,-0.35,-180.8
2017-04-07,62.99,-0.35,-179.9714285714286
2017-04-10,64.14,-0.35,-183.25714285714287
2017-04-11,64.98,-0.35,-185.65714285714287
2017-04-12,65.06,-0.35,-185.8857142857143
2017-04-13,64.09,-0.35,-183.11428571428573
2017-04-17,64.03,-0.35,-182.94285714285715
2017-04-18,62.7,-0.35,-179.14285714285717
2017-04-19,61.96,-0.35,-177.02857142857144
2017-04-20,61.93,-0.35,-176.94285714285715
2017-04-21,61.86,-0.35,-176.74285714285716
2017-04-24,62.07,-0.35,-177.34285714285716
2017-04-25,62.5,-0.35,-178.57142857142858
2017-04-26,62.43,-0.35,-178.3714285714286
2017-04-27,61.52,-0.35,-175.7714285714286
2017-04-28,61.54,-0.35,-175.82857142857145
2017-05-01,60.82,-0.35,-173.77142857142857
2017-05-02,60.04,-0.35,-171.54285714285714
2017-05-03,60.17,-0.35,-171.91428571428574
2017-05-04,58.02,0.15,386.8
2017-05-05,60.4,0.15,402.6666666666667
2017-05-08,60.6,0.15,404.0
2017-05-09,59.88,0.15,399.20000000000005
2017-05-10,61.33,0.15,408.8666666666667
2017-05-11,61.07,0.15,407.1333333333333
2017-05-12,60.87,0.15,405.8
2017-05-15,61.31,0.15,408.73333333333335
2017-05-16,60.53,0.15,403.53333333333336
2017-05-17,60.27,0.15,401.8
2017-05-18,60.29,0.15,401.93333333333334
2017-05-19,60.64,0.15,404.2666666666667
2017-05-22,60.59,0.15,403.9333333333334
2017-05-23,61.56,0.15,410.40000000000003
2017-05-24,61.16,0.15,407.73333333333335
2017-05-25,60.71,0.15,404.73333333333335
2017-05-26,61.0,0.15,406.6666666666667
2017-05-30,60.12,0.15,400.8
2017-05-31,58.93,0.15,392.8666666666667
2017-06-01,60.51,0.15,403.4
2017-06-02,60.7,0.15,404.6666666666667
2017-06-05,60.06,0.15,400.40000000000003
2017-06-06,61.65,0.15,411.0
2017-06-07,60.13,0.15,400.8666666666667
2017-06-08,58.61,0.15,390.73333333333335
2017-06-09,61.01,0.15,406.73333333333335
2017-06-12,60.85,0.15,405.6666666666667
2017-06-13,61.0,0.15,406.6666666666667
2017-06-14,60.12,0.15,400.8
2017-06-15,59.4,0.15,396.0
2017-06-16,61.83,0.15,412.2
2017-06-19,62.03,0.15,413.53333333333336
2017-06-20,60.77,0.15,405.1333333333334
2017-06-21,59.88,0.15,399.20000000000005
2017-06-22,60.21,0.15,401.40000000000003
2017-06-23,60.12,0.15,400.8
2017-06-26,60.01,0.15,400.06666666666666
2017-06-27,59.63,0.15,397.53333333333336
2017-06-28,59.57,0.15,397.1333333333333
2017-06-29,59.8,0.15,398.6666666666667
2017-06-30,59.87,0.15,399.1333333333333
2017-07-03,61.26,0.15,408.4
2017-07-05,59.75,0.15,398.33333333333337
2017-07-06,58.87,0.15,392.46666666666664
2017-07-07,58.68,0.15,391.2
2017-07-10,58.77,0.15,391.8
2017-07-11,58.94,0.15,392.93333333333334
2017-07-12,59.16,0.15,394.4
2017-07-13,59.5,0.15,396.6666666666667
2017-07-14,59.82,0.15,398.8
2017-07-17,60.04,0.15,400.26666666666665
2017-07-18,60.24,0.15,401.6
2017-07-19,60.89,0.15,405.93333333333334
2017-07-20,60.52,0.15,403.4666666666667
2017-07-21,60.03,0.15,400.20000000000005
2017-07-24,59.41,0.15,396.06666666666666
2017-07-25,61.01,0.15,406.73333333333335
2017-07-26,61.59,0.15,410.6
2017-07-27,62.14,0.15,414.2666666666667
2017-07-28,62.73,0.15,418.2
2017-07-31,61.93,0.15,412.8666666666667
2017-08-01,61.53,0.15,410.20000000000005
2017-08-02,61.37,0.66,92.98484848484847
2017-08-03,61.55,0.66,93.25757575757575
2017-08-04,62.09,0.66,94.07575757575758
2017-08-07,61.83,0.66,93.68181818181817
2017-08-08,61.35,0.66,92.95454545454545
2017-08-09,61.66,0.66,93.42424242424241
2017-08-10,61.34,0.66,92.93939393939394
2017-08-11,61.13,0.66,92.62121212121212
2017-08-14,61.24,0.66,92.78787878787878
2017-08-15,60.62,0.66,91.84848484848484
2017-08-16,59.7,0.66,90.45454545454545
2017-08-17,58.92,0.66,89.27272727272727
2017-08-18,59.15,0.66,89.62121212121211
2017-08-21,58.84,0.66,89.15151515151516
2017-08-22,59.16,0.66,89.63636363636363
2017-08-23,59.6,0.66,90.3030303030303
2017-08-24,59.13,0.66,89.5909090909091
2017-08-25,59.22,0.66,89.72727272727272
2017-08-28,59.13,0.66,89.5909090909091
2017-08-29,59.08,0.66,89.5151515151515
2017-08-30,59.17,0.66,89.65151515151516
2017-08-31,59.7,0.66,90.45454545454545
2017-09-01,59.75,0.66,90.53030303030303
2017-09-05,60.72,0.66,92.0
2017-09-06,61.62,0.66,93.36363636363636
2017-09-07,61.86,0.66,93.72727272727272
2017-09-08,60.24,0.66,91.27272727272727
2017-09-11,60.41,0.66,91.53030303030302
2017-09-12,60.78,0.66,92.0909090909091
2017-09-13,61.55,0.66,93.25757575757575
2017-09-14,61.58,0.66,93.3030303030303
2017-09-15,61.35,0.66,92.95454545454545
2017-09-18,61.8,0.66,93.63636363636363
2017-09-19,61.86,0.66,93.72727272727272
2017-09-20,62.49,0.66,94.68181818181819
2017-09-21,62.75,0.66,95.07575757575758
2017-09-22,62.94,0.66,95.36363636363636
2017-09-25,64.58,0.66,97.84848484848484
2017-09-26,64.44,0.66,97.63636363636363
2017-09-27,65.19,0.66,98.77272727272727
2017-09-28,64.97,0.66,98.43939393939394
2017-09-29,64.21,0.66,97.28787878787877
2017-10-02,64.11,0.66,97.13636363636363
2017-10-03,63.98,0.66,96.93939393939392
2017-10-04,64.39,0.66,97.56060606060606
2017-10-05,64.35,0.66,97.49999999999999
2017-10-06,63.91,0.66,96.83333333333333
2017-10-09,64.0,0.66,96.96969696969697
2017-10-10,64.5,0.66,97.72727272727272
2017-10-11,64.39,0.66,97.56060606060606
2017-10-12,64.22,0.66,97.3030303030303
2017-10-13,64.73,0.66,98.07575757575758
2017-10-16,64.77,0.66,98.13636363636363
2017-10-17,64.64,0.66,97.93939393939394
2017-10-18,64.63,0.66,97.92424242424241
2017-10-19,64.84,0.66,98.24242424242425
2017-10-20,65.47,0.66,99.19696969696969
2017-10-23,65.05,0.66,98.56060606060605
2017-10-24,65.82,0.66,99.7272727272727
2017-10-25,65.35,0.66,99.0151515151515
2017-10-26,64.62,0.66,97.9090909090909
2017-10-27,65.05,0.66,98.56060606060605
2017-10-30,64.96,0.66,98.42424242424241
2017-10-31,64.57,0.66,97.83333333333331
2017-11-01,65.46,0.25,261.84
2017-11-02,67.9,0.25,271.6
2017-11-03,68.26,0.25,273.04
2017-11-06,68.82,0.25,275.28
2017-11-07,68.75,0.25,275.0
2017-11-08,68.17,0.25,272.68
2017-11-09,68.7,0.25,274.8
2017-11-10,68.17,0.25,272.68
2017-11-13,67.93,0.25,271.72
2017-11-14,67.32,0.25,269.28
2017-11-15,66.67,0.25,266.68
2017-11-16,67.17,0.25,268.68
2017-11-17,68.4,0.25,273.6
2017-11-20,67.81,0.25,271.24
2017-11-21,67.88,0.25,271.52
2017-11-22,68.23,0.25,272.92
2017-11-24,68.42,0.25,273.68
2017-11-27,68.08,0.25,272.32
2017-11-28,68.96,0.25,275.84
2017-11-29,69.9,0.25,279.6
2017-11-30,70.5,0.25,282.0
2017-12-01,70.24,0.25,280.96
2017-12-04,70.06,0.25,280.24
2017-12-05,70.0,0.25,280.0
2017-12-06,69.27,0.25,277.08
2017-12-07,69.41,0.25,277.64
2017-12-08,68.87,0.25,275.48
2017-12-11,69.5,0.25,278.0
2017-12-12,70.03,0.25,280.12
2017-12-13,69.97,0.25,279.88
2017-12-14,70.55,0.25,282.2
2017-12-15,70.62,0.25,282.48
2017-12-18,70.97,0.25,283.88
2017-12-19,70.9,0.25,283.6
2017-12-20,71.88,0.25,287.52
2017-12-21,72.58,0.25,290.32
2017-12-22,72.99,0.25,291.96
2017-12-26,73.54,0.25,294.16
2017-12-27,73.32,0.25,293.28
2017-12-28,73.7,0.25,294.8
2017-12-29,73.66,0.25,294.64
2018-01-02,73.98,0.25,295.92
2018-01-03,75.0,0.25,300.0
2018-01-04,74.96,0.25,299.84
2018-01-05,74.55,0.25,298.2
2018-01-08,75.19,0.25,300.76
2018-01-09,74.89,0.25,299.56
2018-01-10,74.25,0.25,297.0
2018-01-11,75.82,0.25,303.28
2018-01-12,76.53,0.25,306.12
2018-01-16,75.27,0.25,301.08
2018-01-17,75.86,0.25,303.44
2018-01-18,75.39,0.25,301.56
2018-01-19,75.55,0.25,302.2
2018-01-22,77.63,0.25,310.52
2018-01-23,77.42,0.25,309.68
2018-01-24,77.56,0.25,310.24
2018-01-25,76.74,0.25,306.96
2018-01-26,77.18,0.25,308.72
2018-01-29,76.24,0.25,304.96
2018-01-30,74.76,0.25,299.04
2018-01-31,74.97,0.25,299.88
2018-02-01,76.1,0.25,304.4
2018-02-02,73.58,0.25,294.32
2018-02-05,70.91,0.25,283.64
2018-02-06,71.22,0.25,284.88
2018-02-07,69.87,0.25,279.48
2018-02-08,68.47,0.25,273.88
2018-02-09,68.18,0.25,272.72
2018-02-12,69.87,0.25,279.48
2018-02-13,69.72,0.25,278.88
2018-02-14,69.85,0.25,279.4
2018-02-15,69.43,0.25,277.72
2018-02-16,68.16,0.25,272.64
2018-02-20,67.99,0.25,271.96
2018-02-21,67.21,0.25,268.84
2018-02-22,67.92,0.25,271.68
2018-02-23,68.32,0.65,105.10769230769229
2018-02-26,67.27,0.65,103.49230769230768
2018-02-27,66.75,0.65,102.6923076923077
2018-02-28,65.6,0.65,100.9230769230769
2018-03-01,65.63,0.65,100.96923076923076
2018-03-02,65.64,0.65,100.98461538461538
