date,AMD,AMD_EPS,PE Ratio
1997-09-18,16.09,0.03,536.3333333333334
1997-09-19,16.25,0.03,541.6666666666667
1997-09-22,16.59,0.03,553.0
1997-09-23,16.25,0.03,541.6666666666667
1997-09-24,15.63,0.03,521.0
1997-09-25,16.31,0.03,543.6666666666666
1997-09-26,16.19,0.03,539.6666666666667
1997-09-29,16.38,0.03,546.0
1997-09-30,16.28,0.03,542.6666666666667
1997-10-01,13.5,0.03,450.0
1997-10-02,14.41,0.03,480.33333333333337
1997-10-03,14.91,0.03,497.0
1997-10-06,14.03,0.03,467.6666666666667
1997-10-07,15.0,0.03,500.0
1997-10-08,15.31,0.03,510.33333333333337
1997-10-09,15.59,0.03,519.6666666666666
1997-10-10,15.41,0.03,513.6666666666667
1997-10-13,15.34,0.03,511.33333333333337
1997-10-14,14.91,0.03,497.0
1997-10-15,14.75,0.03,491.6666666666667
1997-10-16,14.38,0.03,479.33333333333337
1997-10-17,14.06,0.03,468.6666666666667
1997-10-20,14.03,0.03,467.6666666666667
1997-10-21,14.72,0.03,490.6666666666667
1997-10-22,14.19,0.03,473.0
1997-10-23,13.75,0.03,458.33333333333337
1997-10-24,13.09,0.03,436.33333333333337
1997-10-27,10.5,0.03,350.0
1997-10-28,12.5,0.03,416.6666666666667
1997-10-29,12.06,0.03,402.00000000000006
1997-10-30,11.09,0.03,369.6666666666667
1997-10-31,11.5,0.03,383.33333333333337
1997-11-03,12.03,0.03,401.0
1997-11-04,11.97,0.03,399.00000000000006
1997-11-05,12.06,0.03,402.00000000000006
1997-11-06,10.94,0.03,364.6666666666667
1997-11-07,11.28,0.03,376.0
1997-11-10,10.63,0.03,354.33333333333337
1997-11-11,10.81,0.03,360.33333333333337
1997-11-12,9.97,-0.11,-90.63636363636364
1997-11-13,10.56,-0.11,-96.0
1997-11-14,10.22,-0.11,-92.90909090909092
1997-11-17,11.0,-0.11,-100.0
1997-11-18,10.97,-0.11,-99.72727272727273
1997-11-19,10.47,-0.11,-95.18181818181819
1997-11-20,11.41,-0.11,-103.72727272727273
1997-11-21,11.31,-0.11,-102.81818181818183
1997-11-24,11.13,-0.11,-101.18181818181819
1997-11-25,11.06,-0.11,-100.54545454545455
1997-11-26,10.78,-0.11,-98.0
1997-11-28,10.91,-0.11,-99.18181818181819
1997-12-01,11.28,-0.11,-102.54545454545453
1997-12-02,10.69,-0.11,-97.18181818181817
1997-12-03,10.75,-0.11,-97.72727272727273
1997-12-04,10.47,-0.11,-95.18181818181819
1997-12-05,10.56,-0.11,-96.0
1997-12-08,10.94,-0.11,-99.45454545454545
1997-12-09,10.41,-0.11,-94.63636363636364
1997-12-10,9.94,-0.11,-90.36363636363636
1997-12-11,9.34,-0.11,-84.9090909090909
1997-12-12,9.09,-0.11,-82.63636363636364
1997-12-15,9.22,-0.11,-83.81818181818183
1997-12-16,9.16,-0.11,-83.27272727272728
1997-12-17,9.47,-0.11,-86.0909090909091
1997-12-18,9.13,-0.11,-83.0
1997-12-19,9.41,-0.11,-85.54545454545455
1997-12-22,9.28,-0.11,-84.36363636363636
1997-12-23,8.97,-0.11,-81.54545454545455
1997-12-24,8.88,-0.11,-80.72727272727273
1997-12-26,8.78,-0.11,-79.81818181818181
1997-12-29,8.69,-0.11,-79.0
1997-12-30,8.56,-0.11,-77.81818181818183
1997-12-31,8.88,-0.11,-80.72727272727273
1998-01-02,9.66,-0.11,-87.81818181818181
1998-01-05,9.66,-0.11,-87.81818181818181
1998-01-06,9.97,-0.11,-90.63636363636364
1998-01-07,9.5,-0.11,-86.36363636363636
1998-01-08,9.47,-0.11,-86.0909090909091
1998-01-09,9.13,-0.11,-83.0
1998-01-12,8.88,-0.11,-80.72727272727273
1998-01-13,10.44,-0.11,-94.9090909090909
1998-01-14,9.22,-0.11,-83.81818181818183
1998-01-15,9.03,-0.11,-82.09090909090908
1998-01-16,8.91,-0.11,-81.0
1998-01-20,9.28,-0.11,-84.36363636363636
1998-01-21,9.28,-0.11,-84.36363636363636
1998-01-22,9.19,-0.11,-83.54545454545455
1998-01-23,9.06,-0.11,-82.36363636363637
1998-01-26,9.47,-0.11,-86.0909090909091
1998-01-27,9.38,-0.11,-85.27272727272728
1998-01-28,9.59,-0.11,-87.18181818181819
1998-01-29,9.88,-0.11,-89.81818181818183
1998-01-30,10.09,-0.11,-91.72727272727272
1998-02-02,10.03,-0.11,-91.18181818181817
1998-02-03,10.0,-0.11,-90.9090909090909
1998-02-04,10.0,-0.11,-90.9090909090909
1998-02-05,9.53,-0.11,-86.63636363636363
1998-02-06,9.25,-0.11,-84.0909090909091
1998-02-09,9.56,-0.11,-86.9090909090909
1998-02-10,9.69,-0.11,-88.09090909090908
1998-02-11,9.56,-0.11,-86.9090909090909
1998-02-12,9.5,-0.11,-86.36363636363636
1998-02-13,9.56,-0.11,-86.9090909090909
1998-02-17,9.47,-0.11,-86.0909090909091
1998-02-18,9.56,-0.11,-86.9090909090909
1998-02-19,9.75,-0.11,-88.63636363636364
1998-02-20,9.88,-0.11,-89.81818181818183
1998-02-23,10.38,-0.11,-94.36363636363637
1998-02-24,10.34,-0.11,-94.0
1998-02-25,10.88,-0.11,-98.90909090909092
1998-02-26,12.56,-0.11,-114.18181818181819
1998-02-27,11.75,-0.11,-106.81818181818181
1998-03-02,11.13,-0.11,-101.18181818181819
1998-03-03,11.41,-0.11,-103.72727272727273
1998-03-04,10.25,-0.11,-93.18181818181819
1998-03-05,10.5,-0.11,-95.45454545454545
1998-03-06,10.91,-0.11,-99.18181818181819
1998-03-09,10.28,-0.11,-93.45454545454545
1998-03-10,10.88,-0.11,-98.90909090909092
1998-03-11,10.69,-0.11,-97.18181818181817
1998-03-12,11.09,-0.11,-100.81818181818181
1998-03-13,10.97,-0.11,-99.72727272727273
1998-03-16,11.5,-0.11,-104.54545454545455
1998-03-17,11.03,-0.11,-100.27272727272727
1998-03-18,11.16,-0.11,-101.45454545454545
1998-03-19,11.97,-0.11,-108.81818181818183
1998-03-20,11.19,-0.11,-101.72727272727272
1998-03-23,11.41,-0.11,-103.72727272727273
1998-03-24,11.53,-0.11,-104.81818181818181
1998-03-25,11.47,-0.11,-104.27272727272728
1998-03-26,11.69,-0.11,-106.27272727272727
1998-03-27,12.34,-0.11,-112.18181818181819
1998-03-30,13.28,-0.11,-120.72727272727272
1998-03-31,14.53,-0.11,-132.0909090909091
1998-04-01,14.97,-0.11,-136.0909090909091
1998-04-02,14.84,-0.11,-134.9090909090909
1998-04-03,14.28,-0.11,-129.8181818181818
1998-04-06,15.22,-0.11,-138.36363636363637
1998-04-07,15.25,-0.11,-138.63636363636363
1998-04-08,13.66,-0.11,-124.18181818181819
1998-04-09,13.31,-0.11,-121.0
1998-04-13,12.66,-0.11,-115.0909090909091
1998-04-14,13.13,-0.11,-119.36363636363637
1998-04-15,13.13,-0.11,-119.36363636363637
1998-04-16,12.88,-0.11,-117.0909090909091
1998-04-17,13.88,-0.11,-126.18181818181819
1998-04-20,13.94,-0.11,-126.72727272727272
1998-04-21,13.88,-0.11,-126.18181818181819
1998-04-22,14.28,-0.11,-129.8181818181818
1998-04-23,14.66,-0.19,-77.15789473684211
1998-04-24,14.56,-0.19,-76.63157894736842
1998-04-27,14.09,-0.19,-74.15789473684211
1998-04-28,13.72,-0.19,-72.21052631578948
1998-04-29,14.0,-0.19,-73.6842105263158
1998-04-30,13.88,-0.19,-73.05263157894737
1998-05-01,13.78,-0.19,-72.52631578947368
1998-05-04,13.31,-0.19,-70.05263157894737
1998-05-05,12.88,-0.19,-67.78947368421053
1998-05-06,12.72,-0.19,-66.94736842105263
1998-05-07,12.69,-0.19,-66.78947368421052
1998-05-08,12.97,-0.19,-68.26315789473685
1998-05-11,12.69,-0.19,-66.78947368421052
1998-05-12,13.0,-0.19,-68.42105263157895
1998-05-13,13.0,-0.19,-68.42105263157895
1998-05-14,12.56,-0.19,-66.10526315789474
1998-05-15,11.13,-0.19,-58.578947368421055
1998-05-18,11.09,-0.19,-58.368421052631575
1998-05-19,11.19,-0.19,-58.89473684210526
1998-05-20,10.31,-0.19,-54.26315789473684
1998-05-21,10.09,-0.19,-53.10526315789473
1998-05-22,10.03,-0.19,-52.78947368421052
1998-05-26,10.0,-0.19,-52.63157894736842
1998-05-27,9.97,-0.19,-52.473684210526315
1998-05-28,10.06,-0.19,-52.94736842105263
1998-05-29,9.78,-0.19,-51.473684210526315
1998-06-01,9.63,-0.19,-50.684210526315795
1998-06-02,9.38,-0.19,-49.36842105263158
1998-06-03,9.0,-0.19,-47.368421052631575
1998-06-04,9.19,-0.19,-48.368421052631575
1998-06-05,9.16,-0.19,-48.21052631578947
1998-06-08,9.06,-0.19,-47.684210526315795
1998-06-09,9.31,-0.19,-49.0
1998-06-10,8.81,-0.19,-46.36842105263158
1998-06-11,8.81,-0.19,-46.36842105263158
1998-06-12,8.44,-0.19,-44.421052631578945
1998-06-15,8.5,-0.19,-44.73684210526316
1998-06-16,8.91,-0.19,-46.89473684210526
1998-06-17,8.81,-0.19,-46.36842105263158
1998-06-18,9.0,-0.19,-47.368421052631575
1998-06-19,8.75,-0.19,-46.05263157894737
1998-06-22,9.13,-0.19,-48.05263157894737
1998-06-23,8.94,-0.19,-47.05263157894736
1998-06-24,9.13,-0.19,-48.05263157894737
1998-06-25,9.0,-0.19,-47.368421052631575
1998-06-26,8.88,-0.19,-46.736842105263165
1998-06-29,8.69,-0.19,-45.73684210526316
1998-06-30,8.53,-0.19,-44.89473684210526
1998-07-01,8.38,-0.19,-44.10526315789474
1998-07-02,8.38,-0.19,-44.10526315789474
1998-07-06,8.25,-0.19,-43.421052631578945
1998-07-07,9.0,-0.19,-47.368421052631575
1998-07-08,9.06,-0.19,-47.684210526315795
1998-07-09,7.94,-0.19,-41.78947368421053
1998-07-10,7.84,-0.19,-41.26315789473684
1998-07-13,7.72,-0.19,-40.63157894736842
1998-07-14,8.19,-0.19,-43.10526315789473
1998-07-15,8.69,-0.19,-45.73684210526316
1998-07-16,8.38,-0.19,-44.10526315789474
1998-07-17,8.28,-0.19,-43.57894736842105
1998-07-20,8.69,-0.19,-45.73684210526316
1998-07-21,8.84,-0.19,-46.526315789473685
1998-07-22,8.28,-0.19,-43.57894736842105
1998-07-23,8.19,-0.19,-43.10526315789473
1998-07-24,8.13,-0.19,-42.78947368421053
1998-07-27,8.16,-0.19,-42.94736842105263
1998-07-28,8.25,-0.19,-43.421052631578945
1998-07-29,7.84,-0.19,-41.26315789473684
1998-07-30,8.56,-0.19,-45.05263157894737
1998-07-31,8.63,-0.19,-45.42105263157895
1998-08-03,8.44,-0.19,-44.421052631578945
1998-08-04,8.0,-0.19,-42.10526315789474
1998-08-05,7.94,-0.19,-41.78947368421053
1998-08-06,8.38,-0.19,-44.10526315789474
1998-08-07,9.0,-0.19,-47.368421052631575
1998-08-10,9.0,-0.19,-47.368421052631575
1998-08-11,8.94,-0.19,-47.05263157894736
1998-08-12,9.31,-0.23,-40.47826086956522
1998-08-13,9.0,-0.23,-39.130434782608695
1998-08-14,9.0,-0.23,-39.130434782608695
1998-08-17,9.44,-0.23,-41.04347826086956
1998-08-18,10.03,-0.23,-43.60869565217391
1998-08-19,9.41,-0.23,-40.91304347826087
1998-08-20,8.91,-0.23,-38.73913043478261
1998-08-21,8.81,-0.23,-38.30434782608696
1998-08-24,8.66,-0.23,-37.65217391304348
1998-08-25,8.78,-0.23,-38.17391304347826
1998-08-26,8.5,-0.23,-36.95652173913043
1998-08-27,7.69,-0.23,-33.434782608695656
1998-08-28,7.59,-0.23,-33.0
1998-08-31,6.5,-0.23,-28.26086956521739
1998-09-01,7.19,-0.23,-31.26086956521739
1998-09-02,7.34,-0.23,-31.913043478260867
1998-09-03,7.0,-0.23,-30.434782608695652
1998-09-04,7.13,-0.23,-30.999999999999996
1998-09-08,7.56,-0.23,-32.869565217391305
1998-09-09,8.13,-0.23,-35.34782608695652
1998-09-10,8.09,-0.23,-35.17391304347826
1998-09-11,8.63,-0.23,-37.52173913043478
1998-09-14,8.41,-0.23,-36.565217391304344
1998-09-15,8.47,-0.23,-36.82608695652174
1998-09-16,8.38,-0.23,-36.434782608695656
1998-09-17,8.88,-0.23,-38.608695652173914
1998-09-18,8.97,-0.23,-39.0
1998-09-21,9.0,-0.23,-39.130434782608695
1998-09-22,9.38,-0.23,-40.78260869565217
1998-09-23,10.47,-0.23,-45.52173913043478
1998-09-24,9.97,-0.23,-43.34782608695652
1998-09-25,10.22,-0.23,-44.434782608695656
1998-09-28,9.78,-0.23,-42.52173913043478
1998-09-29,9.41,-0.23,-40.91304347826087
1998-09-30,9.28,-0.23,-40.347826086956516
1998-10-01,8.81,-0.23,-38.30434782608696
1998-10-02,9.38,-0.23,-40.78260869565217
1998-10-05,9.19,-0.23,-39.95652173913043
1998-10-06,9.94,-0.23,-43.21739130434782
1998-10-07,7.88,-0.23,-34.26086956521739
1998-10-08,7.0,-0.23,-30.434782608695652
1998-10-09,7.59,-0.23,-33.0
1998-10-12,8.0,-0.23,-34.78260869565217
1998-10-13,7.84,-0.23,-34.086956521739125
1998-10-14,8.03,-0.23,-34.91304347826087
1998-10-15,8.47,-0.23,-36.82608695652174
1998-10-16,8.59,-0.23,-37.347826086956516
1998-10-19,8.47,-0.23,-36.82608695652174
1998-10-20,8.56,-0.23,-37.21739130434783
1998-10-21,8.59,-0.23,-37.347826086956516
1998-10-22,8.5,-0.23,-36.95652173913043
1998-10-23,8.72,-0.23,-37.91304347826087
1998-10-26,8.72,-0.23,-37.91304347826087
1998-10-27,8.72,-0.23,-37.91304347826087
1998-10-28,9.41,-0.23,-40.91304347826087
1998-10-29,9.94,-0.23,-43.21739130434782
1998-10-30,11.28,-0.23,-49.04347826086956
1998-11-02,11.56,-0.23,-50.26086956521739
1998-11-03,11.72,-0.23,-50.95652173913044
1998-11-04,12.56,-0.23,-54.608695652173914
1998-11-05,12.31,-0.23,-53.52173913043478
1998-11-06,12.22,-0.23,-53.130434782608695
1998-11-09,12.5,-0.23,-54.347826086956516
1998-11-10,13.25,-0.23,-57.608695652173914
1998-11-11,13.5,-0.23,-58.69565217391304
1998-11-12,13.75,0.0,inf
1998-11-13,13.38,0.0,inf
1998-11-16,13.84,0.0,inf
1998-11-17,13.53,0.0,inf
1998-11-18,13.84,0.0,inf
1998-11-19,14.31,0.0,inf
1998-11-20,13.72,0.0,inf
1998-11-23,13.25,0.0,inf
1998-11-24,12.81,0.0,inf
1998-11-25,14.56,0.0,inf
1998-11-27,14.59,0.0,inf
1998-11-30,13.84,0.0,inf
1998-12-01,14.59,0.0,inf
1998-12-02,14.31,0.0,inf
1998-12-03,14.75,0.0,inf
1998-12-04,15.69,0.0,inf
1998-12-07,15.75,0.0,inf
1998-12-08,16.0,0.0,inf
1998-12-09,15.47,0.0,inf
1998-12-10,14.88,0.0,inf
1998-12-11,15.09,0.0,inf
1998-12-14,14.28,0.0,inf
1998-12-15,14.38,0.0,inf
1998-12-16,13.72,0.0,inf
1998-12-17,14.0,0.0,inf
1998-12-18,14.03,0.0,inf
1998-12-21,14.44,0.0,inf
1998-12-22,14.38,0.0,inf
1998-12-23,13.84,0.0,inf
1998-12-24,14.0,0.0,inf
1998-12-28,13.66,0.0,inf
1998-12-29,13.75,0.0,inf
1998-12-30,14.56,0.0,inf
1998-12-31,14.5,0.0,inf
1999-01-04,14.0,0.0,inf
1999-01-05,13.84,0.0,inf
1999-01-06,13.63,0.0,inf
1999-01-07,13.72,0.0,inf
1999-01-08,14.0,0.0,inf
1999-01-11,15.94,0.0,inf
1999-01-12,15.75,0.0,inf
1999-01-13,13.88,0.0,inf
1999-01-14,11.25,0.0,inf
1999-01-15,11.19,0.0,inf
1999-01-19,11.06,0.0,inf
1999-01-20,11.0,0.0,inf
1999-01-21,10.5,0.0,inf
1999-01-22,10.78,0.0,inf
1999-01-25,10.72,0.0,inf
1999-01-26,11.0,0.0,inf
1999-01-27,10.63,0.0,inf
1999-01-28,11.44,0.0,inf
1999-01-29,11.47,0.0,inf
1999-02-01,12.44,0.0,inf
1999-02-02,12.16,0.0,inf
1999-02-03,10.47,0.0,inf
1999-02-04,9.47,0.0,inf
1999-02-05,8.41,0.0,inf
1999-02-08,8.56,0.0,inf
1999-02-09,8.38,0.0,inf
1999-02-10,8.31,0.0,inf
1999-02-11,8.59,0.0,inf
1999-02-12,8.78,0.0,inf
1999-02-16,8.53,0.0,inf
1999-02-17,8.5,0.0,inf
1999-02-18,8.56,0.0,inf
1999-02-19,8.81,0.0,inf
1999-02-22,9.66,0.0,inf
1999-02-23,9.38,0.0,inf
1999-02-24,9.28,0.0,inf
1999-02-25,9.06,0.0,inf
1999-02-26,8.94,0.0,inf
1999-03-01,9.16,0.0,inf
1999-03-02,9.25,0.0,inf
1999-03-03,9.06,0.0,inf
1999-03-04,9.25,0.0,inf
1999-03-05,9.22,0.0,inf
1999-03-08,9.47,0.0,inf
1999-03-09,8.75,0.0,inf
1999-03-10,8.69,0.0,inf
1999-03-11,8.5,0.0,inf
1999-03-12,8.25,0.0,inf
1999-03-15,8.16,0.0,inf
1999-03-16,8.5,0.0,inf
1999-03-17,8.44,0.0,inf
1999-03-18,8.28,0.0,inf
1999-03-19,8.03,0.0,inf
1999-03-22,8.03,0.0,inf
1999-03-23,7.84,0.0,inf
1999-03-24,7.88,0.0,inf
1999-03-25,8.06,0.0,inf
1999-03-26,8.0,0.0,inf
1999-03-29,7.94,0.0,inf
1999-03-30,7.88,0.0,inf
1999-03-31,7.75,0.0,inf
1999-04-01,7.81,0.0,inf
1999-04-05,7.84,0.0,inf
1999-04-06,7.88,0.0,inf
1999-04-07,8.09,0.0,inf
1999-04-08,7.78,0.0,inf
1999-04-09,7.81,0.0,inf
1999-04-12,7.53,0.0,inf
1999-04-13,7.5,0.0,inf
1999-04-14,7.38,0.0,inf
1999-04-15,8.19,0.0,inf
1999-04-16,8.19,0.0,inf
1999-04-19,7.97,0.0,inf
1999-04-20,8.0,0.0,inf
1999-04-21,8.41,0.0,inf
1999-04-22,8.47,0.0,inf
1999-04-23,8.56,0.0,inf
1999-04-26,8.38,0.0,inf
1999-04-27,8.34,0.0,inf
1999-04-28,8.19,0.0,inf
1999-04-29,8.25,0.0,inf
1999-04-30,8.25,0.0,inf
1999-05-03,8.22,0.0,inf
1999-05-04,8.31,0.0,inf
1999-05-05,8.66,0.0,inf
1999-05-06,8.66,0.0,inf
1999-05-07,8.81,0.0,inf
1999-05-10,9.34,0.0,inf
1999-05-11,9.75,0.0,inf
1999-05-12,9.75,-0.41,-23.78048780487805
1999-05-13,9.16,-0.41,-22.34146341463415
1999-05-14,9.38,-0.41,-22.87804878048781
1999-05-17,9.44,-0.41,-23.024390243902438
1999-05-18,9.69,-0.41,-23.634146341463413
1999-05-19,10.81,-0.41,-26.365853658536587
1999-05-20,10.19,-0.41,-24.853658536585368
1999-05-21,10.25,-0.41,-25.0
1999-05-24,9.53,-0.41,-23.24390243902439
1999-05-25,9.22,-0.41,-22.487804878048784
1999-05-26,9.66,-0.41,-23.5609756097561
1999-05-27,9.44,-0.41,-23.024390243902438
1999-05-28,9.25,-0.41,-22.5609756097561
1999-06-01,9.28,-0.41,-22.634146341463413
1999-06-02,9.25,-0.41,-22.5609756097561
1999-06-03,8.91,-0.41,-21.731707317073173
1999-06-04,8.97,-0.41,-21.87804878048781
1999-06-07,8.97,-0.41,-21.87804878048781
1999-06-08,8.84,-0.41,-21.5609756097561
1999-06-09,8.72,-0.41,-21.26829268292683
1999-06-10,8.69,-0.41,-21.195121951219512
1999-06-11,8.41,-0.41,-20.512195121951223
1999-06-14,8.47,-0.41,-20.658536585365855
1999-06-15,9.16,-0.41,-22.34146341463415
1999-06-16,9.13,-0.41,-22.268292682926834
1999-06-17,9.19,-0.41,-22.414634146341463
1999-06-18,9.38,-0.41,-22.87804878048781
1999-06-21,9.59,-0.41,-23.390243902439025
1999-06-22,9.63,-0.41,-23.487804878048784
1999-06-23,9.09,-0.41,-22.170731707317074
1999-06-24,8.53,-0.41,-20.804878048780488
1999-06-25,8.63,-0.41,-21.04878048780488
1999-06-28,8.56,-0.41,-20.878048780487806
1999-06-29,9.03,-0.41,-22.024390243902438
1999-06-30,9.03,-0.41,-22.024390243902438
1999-07-01,8.69,-0.41,-21.195121951219512
1999-07-02,8.59,-0.41,-20.951219512195124
1999-07-06,8.56,-0.41,-20.878048780487806
1999-07-07,8.44,-0.41,-20.585365853658537
1999-07-08,8.69,-0.41,-21.195121951219512
1999-07-09,8.5,-0.41,-20.731707317073173
1999-07-12,8.69,-0.41,-21.195121951219512
1999-07-13,8.53,-0.41,-20.804878048780488
1999-07-14,9.0,-0.41,-21.951219512195124
1999-07-15,8.84,-0.41,-21.5609756097561
1999-07-16,8.78,-0.41,-21.414634146341463
1999-07-19,8.66,-0.41,-21.121951219512198
1999-07-20,8.38,-0.41,-20.439024390243905
1999-07-21,8.5,-0.41,-20.731707317073173
1999-07-22,8.16,-0.41,-19.902439024390244
1999-07-23,8.06,-0.41,-19.658536585365855
1999-07-26,8.19,-0.41,-19.975609756097562
1999-07-27,8.28,-0.41,-20.195121951219512
1999-07-28,8.41,-0.41,-20.512195121951223
1999-07-29,8.75,-0.41,-21.34146341463415
1999-07-30,8.69,-0.41,-21.195121951219512
1999-08-02,8.5,-0.41,-20.731707317073173
1999-08-03,8.31,-0.41,-20.26829268292683
1999-08-04,8.16,-0.41,-19.902439024390244
1999-08-05,8.06,-0.41,-19.658536585365855
1999-08-06,8.69,-0.63,-13.793650793650793
1999-08-09,9.63,-0.63,-15.285714285714286
1999-08-10,9.22,-0.63,-14.634920634920636
1999-08-11,9.47,-0.63,-15.031746031746033
1999-08-12,9.25,-0.63,-14.682539682539682
1999-08-13,9.47,-0.63,-15.031746031746033
1999-08-16,9.38,-0.63,-14.88888888888889
1999-08-17,9.31,-0.63,-14.777777777777779
1999-08-18,9.28,-0.63,-14.73015873015873
1999-08-19,9.06,-0.63,-14.380952380952381
1999-08-20,9.13,-0.63,-14.492063492063494
1999-08-23,9.59,-0.63,-15.222222222222221
1999-08-24,9.38,-0.63,-14.88888888888889
1999-08-25,9.5,-0.63,-15.079365079365079
1999-08-26,9.44,-0.63,-14.984126984126982
1999-08-27,9.84,-0.63,-15.619047619047619
1999-08-30,10.13,-0.63,-16.07936507936508
1999-08-31,10.34,-0.63,-16.41269841269841
1999-09-01,9.94,-0.63,-15.777777777777777
1999-09-02,9.91,-0.63,-15.730158730158731
1999-09-03,10.5,-0.63,-16.666666666666668
1999-09-07,11.63,-0.63,-18.460317460317462
1999-09-08,10.84,-0.63,-17.206349206349206
1999-09-09,11.13,-0.63,-17.666666666666668
1999-09-10,10.84,-0.63,-17.206349206349206
1999-09-13,10.63,-0.63,-16.873015873015873
1999-09-14,10.88,-0.63,-17.269841269841272
1999-09-15,10.53,-0.63,-16.71428571428571
1999-09-16,10.0,-0.63,-15.873015873015873
1999-09-17,10.16,-0.63,-16.126984126984127
1999-09-20,9.66,-0.63,-15.333333333333334
1999-09-21,9.25,-0.63,-14.682539682539682
1999-09-22,9.47,-0.63,-15.031746031746033
1999-09-23,8.63,-0.63,-13.6984126984127
1999-09-24,8.72,-0.63,-13.841269841269842
1999-09-27,9.03,-0.63,-14.333333333333332
1999-09-28,8.59,-0.63,-13.634920634920634
1999-09-29,8.69,-0.63,-13.793650793650793
1999-09-30,8.59,-0.63,-13.634920634920634
1999-10-01,8.63,-0.63,-13.6984126984127
1999-10-04,8.94,-0.63,-14.19047619047619
1999-10-05,9.31,-0.63,-14.777777777777779
1999-10-06,9.72,-0.63,-15.428571428571429
1999-10-07,9.31,-0.63,-14.777777777777779
1999-10-08,9.28,-0.63,-14.73015873015873
1999-10-11,9.5,-0.63,-15.079365079365079
1999-10-12,9.38,-0.63,-14.88888888888889
1999-10-13,9.13,-0.63,-14.492063492063494
1999-10-14,9.0,-0.63,-14.285714285714286
1999-10-15,8.78,-0.63,-13.936507936507935
1999-10-18,8.63,-0.63,-13.6984126984127
1999-10-19,8.22,-0.63,-13.04761904761905
1999-10-20,8.5,-0.63,-13.492063492063492
1999-10-21,9.44,-0.63,-14.984126984126982
1999-10-22,9.34,-0.63,-14.825396825396824
1999-10-25,9.53,-0.63,-15.126984126984127
1999-10-26,9.56,-0.63,-15.174603174603176
1999-10-27,9.22,-0.63,-14.634920634920636
1999-10-28,9.5,-0.63,-15.079365079365079
1999-10-29,9.91,-0.63,-15.730158730158731
1999-11-01,10.16,-0.36,-28.222222222222225
1999-11-02,10.28,-0.36,-28.555555555555554
1999-11-03,10.66,-0.36,-29.611111111111114
1999-11-04,10.31,-0.36,-28.638888888888893
1999-11-05,10.63,-0.36,-29.527777777777782
1999-11-08,10.72,-0.36,-29.777777777777782
1999-11-09,10.53,-0.36,-29.25
1999-11-10,11.5,-0.36,-31.944444444444446
1999-11-11,14.13,-0.36,-39.25000000000001
1999-11-12,13.28,-0.36,-36.888888888888886
1999-11-15,12.78,-0.36,-35.5
1999-11-16,12.88,-0.36,-35.77777777777778
1999-11-17,13.34,-0.36,-37.05555555555556
1999-11-18,13.0,-0.36,-36.111111111111114
1999-11-19,13.56,-0.36,-37.66666666666667
1999-11-22,13.47,-0.36,-37.41666666666667
1999-11-23,13.5,-0.36,-37.5
1999-11-24,13.63,-0.36,-37.861111111111114
1999-11-26,13.84,-0.36,-38.44444444444444
1999-11-29,15.25,-0.36,-42.361111111111114
1999-11-30,14.13,-0.36,-39.25000000000001
1999-12-01,13.75,-0.36,-38.19444444444444
1999-12-02,15.25,-0.36,-42.361111111111114
1999-12-03,15.75,-0.36,-43.75
1999-12-06,15.72,-0.36,-43.66666666666667
1999-12-07,15.88,-0.36,-44.111111111111114
1999-12-08,14.88,-0.36,-41.333333333333336
1999-12-09,14.69,-0.36,-40.80555555555556
1999-12-10,14.63,-0.36,-40.63888888888889
1999-12-13,14.53,-0.36,-40.361111111111114
1999-12-14,13.81,-0.36,-38.361111111111114
1999-12-15,13.56,-0.36,-37.66666666666667
1999-12-16,14.75,-0.36,-40.97222222222222
1999-12-17,14.41,-0.36,-40.02777777777778
1999-12-20,14.63,-0.36,-40.63888888888889
1999-12-21,15.03,-0.36,-41.75
1999-12-22,14.41,-0.36,-40.02777777777778
1999-12-23,14.31,-0.36,-39.75
1999-12-27,14.47,-0.36,-40.19444444444445
1999-12-28,14.38,-0.36,-39.94444444444445
1999-12-29,14.22,-0.36,-39.5
1999-12-30,14.22,-0.36,-39.5
1999-12-31,14.47,-0.36,-40.19444444444445
2000-01-03,15.5,-0.36,-43.05555555555556
2000-01-04,14.63,-0.36,-40.63888888888889
2000-01-05,15.0,-0.36,-41.66666666666667
2000-01-06,16.0,-0.36,-44.44444444444444
2000-01-07,16.25,-0.36,-45.13888888888889
2000-01-10,17.5,-0.36,-48.611111111111114
2000-01-11,17.25,-0.36,-47.91666666666667
2000-01-12,18.13,-0.36,-50.36111111111111
2000-01-13,18.88,-0.36,-52.44444444444444
2000-01-14,20.19,-0.36,-56.083333333333336
2000-01-18,19.5,-0.36,-54.16666666666667
2000-01-19,19.59,-0.36,-54.41666666666667
2000-01-20,19.5,-0.36,-54.16666666666667
2000-01-21,18.94,-0.36,-52.611111111111114
2000-01-24,17.25,-0.36,-47.91666666666667
2000-01-25,20.0,-0.36,-55.55555555555556
2000-01-26,18.5,-0.36,-51.38888888888889
2000-01-27,18.47,-0.36,-51.30555555555556
2000-01-28,17.63,-0.36,-48.97222222222222
2000-01-31,18.0,-0.36,-50.0
2000-02-01,18.28,-0.36,-50.777777777777786
2000-02-02,18.03,-0.36,-50.083333333333336
2000-02-03,19.5,-0.36,-54.16666666666667
2000-02-04,19.28,-0.36,-53.555555555555564
2000-02-07,20.66,-0.36,-57.38888888888889
