date,UHS,UHS_EPS,PE Ratio
2003-09-08,25.9,0.43,60.23255813953488
2003-09-09,25.39,0.43,59.04651162790698
2003-09-10,25.15,0.43,58.48837209302325
2003-09-11,25.58,0.43,59.48837209302325
2003-09-12,25.53,0.43,59.372093023255815
2003-09-15,25.53,0.43,59.372093023255815
2003-09-16,25.64,0.43,59.627906976744185
2003-09-17,25.5,0.43,59.30232558139535
2003-09-18,25.54,0.43,59.395348837209305
2003-09-19,25.58,0.43,59.48837209302325
2003-09-22,25.26,0.43,58.74418604651163
2003-09-23,24.92,0.43,57.95348837209303
2003-09-24,24.75,0.43,57.55813953488372
2003-09-25,24.64,0.43,57.30232558139535
2003-09-26,24.22,0.43,56.325581395348834
2003-09-29,24.74,0.43,57.53488372093023
2003-09-30,24.73,0.43,57.51162790697675
2003-10-01,24.88,0.43,57.860465116279066
2003-10-02,25.0,0.43,58.139534883720934
2003-10-03,25.11,0.43,58.395348837209305
2003-10-06,24.99,0.43,58.11627906976744
2003-10-07,24.65,0.43,57.325581395348834
2003-10-08,24.65,0.43,57.325581395348834
2003-10-09,24.72,0.43,57.48837209302325
2003-10-10,24.72,0.43,57.48837209302325
2003-10-13,24.98,0.43,58.093023255813954
2003-10-14,25.13,0.43,58.44186046511628
2003-10-15,24.53,0.43,57.04651162790698
2003-10-16,24.83,0.43,57.74418604651162
2003-10-17,24.65,0.43,57.325581395348834
2003-10-20,24.34,0.43,56.604651162790695
2003-10-21,23.08,0.43,53.67441860465116
2003-10-22,22.36,0.43,52.0
2003-10-23,22.17,0.43,51.55813953488373
2003-10-24,22.46,0.43,52.23255813953489
2003-10-27,22.48,0.43,52.27906976744186
2003-10-28,22.84,0.43,53.116279069767444
2003-10-29,22.98,0.43,53.44186046511628
2003-10-30,22.64,0.43,52.651162790697676
2003-10-31,23.53,0.43,54.720930232558146
2003-11-03,23.58,0.43,54.837209302325576
2003-11-04,23.37,0.43,54.34883720930233
2003-11-05,23.36,0.43,54.325581395348834
2003-11-06,23.53,0.43,54.720930232558146
2003-11-07,23.95,0.43,55.69767441860465
2003-11-10,23.74,0.36,65.94444444444444
2003-11-11,23.58,0.36,65.5
2003-11-12,24.4,0.36,67.77777777777777
2003-11-13,24.99,0.36,69.41666666666667
2003-11-14,25.15,0.36,69.86111111111111
2003-11-17,25.19,0.36,69.97222222222223
2003-11-18,25.35,0.36,70.41666666666667
2003-11-19,26.09,0.36,72.47222222222223
2003-11-20,25.86,0.36,71.83333333333333
2003-11-21,25.86,0.36,71.83333333333333
2003-11-24,26.34,0.36,73.16666666666667
2003-11-25,26.33,0.36,73.13888888888889
2003-11-26,26.6,0.36,73.8888888888889
2003-11-28,26.89,0.36,74.69444444444444
2003-12-01,26.93,0.36,74.80555555555556
2003-12-02,27.15,0.36,75.41666666666667
2003-12-03,26.65,0.36,74.02777777777777
2003-12-04,26.58,0.36,73.83333333333333
2003-12-05,26.95,0.36,74.86111111111111
2003-12-08,26.54,0.36,73.72222222222223
2003-12-09,26.8,0.36,74.44444444444444
2003-12-10,26.3,0.36,73.05555555555556
2003-12-11,26.4,0.36,73.33333333333333
2003-12-12,25.93,0.36,72.02777777777779
2003-12-15,25.49,0.36,70.80555555555556
2003-12-16,25.9,0.36,71.94444444444444
2003-12-17,25.63,0.36,71.19444444444444
2003-12-18,26.38,0.36,73.27777777777777
2003-12-19,26.17,0.36,72.69444444444446
2003-12-22,26.37,0.36,73.25
2003-12-23,26.42,0.36,73.3888888888889
2003-12-24,26.5,0.36,73.61111111111111
2003-12-26,26.75,0.36,74.30555555555556
2003-12-29,27.08,0.36,75.22222222222221
2003-12-30,26.94,0.36,74.83333333333334
2003-12-31,26.86,0.36,74.61111111111111
2004-01-02,26.81,0.36,74.47222222222221
2004-01-05,26.26,0.36,72.94444444444446
2004-01-06,26.2,0.36,72.77777777777777
2004-01-07,26.13,0.36,72.58333333333333
2004-01-08,25.82,0.36,71.72222222222223
2004-01-09,25.7,0.36,71.38888888888889
2004-01-12,25.5,0.36,70.83333333333334
2004-01-13,25.46,0.36,70.72222222222223
2004-01-14,26.14,0.36,72.61111111111111
2004-01-15,26.37,0.36,73.25
2004-01-16,26.32,0.36,73.11111111111111
2004-01-20,27.44,0.36,76.22222222222223
2004-01-21,27.11,0.36,75.30555555555556
2004-01-22,27.28,0.36,75.77777777777779
2004-01-23,27.42,0.36,76.16666666666667
2004-01-26,27.07,0.36,75.19444444444444
2004-01-27,26.47,0.36,73.52777777777777
2004-01-28,26.2,0.36,72.77777777777777
2004-01-29,26.13,0.36,72.58333333333333
2004-01-30,27.46,0.36,76.27777777777779
2004-02-02,27.66,0.36,76.83333333333334
2004-02-03,27.53,0.36,76.47222222222223
2004-02-04,27.68,0.36,76.88888888888889
2004-02-05,27.18,0.36,75.5
2004-02-06,27.6,0.36,76.66666666666667
2004-02-09,27.5,0.36,76.38888888888889
2004-02-10,27.7,0.36,76.94444444444444
2004-02-11,27.94,0.36,77.61111111111111
2004-02-12,28.25,0.36,78.47222222222223
2004-02-13,28.08,0.36,78.0
2004-02-17,28.07,0.36,77.97222222222223
2004-02-18,27.68,0.36,76.88888888888889
2004-02-19,27.59,0.36,76.63888888888889
2004-02-20,26.68,0.36,74.11111111111111
2004-02-23,26.65,0.36,74.02777777777777
2004-02-24,26.97,0.36,74.91666666666667
2004-02-25,27.25,0.36,75.69444444444444
2004-02-26,27.14,0.36,75.3888888888889
2004-02-27,26.97,0.36,74.91666666666667
2004-03-01,22.44,0.36,62.333333333333336
2004-03-02,22.73,0.36,63.13888888888889
2004-03-03,23.0,0.36,63.88888888888889
2004-03-04,23.88,0.36,66.33333333333333
2004-03-05,23.61,0.36,65.58333333333333
2004-03-08,23.06,0.36,64.05555555555556
2004-03-09,22.71,0.36,63.083333333333336
2004-03-10,22.49,0.36,62.47222222222222
2004-03-11,22.39,0.36,62.19444444444445
2004-03-12,22.6,0.33,68.48484848484848
2004-03-15,22.6,0.33,68.48484848484848
2004-03-16,22.38,0.33,67.81818181818181
2004-03-17,22.75,0.33,68.93939393939394
2004-03-18,22.82,0.33,69.15151515151516
2004-03-19,23.0,0.33,69.69696969696969
2004-03-22,22.5,0.33,68.18181818181817
2004-03-23,22.4,0.33,67.87878787878788
2004-03-24,21.99,0.33,66.63636363636363
2004-03-25,22.2,0.33,67.27272727272727
2004-03-26,22.4,0.33,67.87878787878788
2004-03-29,22.59,0.33,68.45454545454545
2004-03-30,22.95,0.33,69.54545454545455
2004-03-31,23.04,0.33,69.81818181818181
2004-04-01,23.0,0.33,69.69696969696969
2004-04-02,23.03,0.33,69.78787878787878
2004-04-05,23.28,0.33,70.54545454545455
2004-04-06,23.04,0.33,69.81818181818181
2004-04-07,23.03,0.33,69.78787878787878
2004-04-08,22.8,0.33,69.0909090909091
2004-04-12,22.6,0.33,68.48484848484848
2004-04-13,22.17,0.33,67.18181818181819
2004-04-14,21.53,0.33,65.24242424242425
2004-04-15,21.58,0.33,65.39393939393939
2004-04-16,21.9,0.33,66.36363636363636
2004-04-19,21.58,0.33,65.39393939393939
2004-04-20,21.26,0.33,64.42424242424242
2004-04-21,22.14,0.33,67.0909090909091
2004-04-22,22.76,0.33,68.96969696969697
2004-04-23,22.73,0.33,68.87878787878788
2004-04-26,22.39,0.33,67.84848484848484
2004-04-27,22.47,0.33,68.09090909090908
2004-04-28,22.06,0.33,66.84848484848484
2004-04-29,21.87,0.33,66.27272727272727
2004-04-30,21.95,0.33,66.51515151515152
2004-05-03,22.15,0.33,67.12121212121211
2004-05-04,22.08,0.33,66.9090909090909
2004-05-05,22.2,0.33,67.27272727272727
2004-05-06,21.82,0.33,66.12121212121212
2004-05-07,21.74,0.34,63.941176470588225
2004-05-10,21.3,0.34,62.647058823529406
2004-05-11,21.65,0.34,63.67647058823528
2004-05-12,21.83,0.34,64.20588235294116
2004-05-13,21.98,0.34,64.6470588235294
2004-05-14,21.93,0.34,64.5
2004-05-17,21.6,0.34,63.529411764705884
2004-05-18,21.54,0.34,63.35294117647058
2004-05-19,21.36,0.34,62.8235294117647
2004-05-20,21.4,0.34,62.941176470588225
2004-05-21,21.45,0.34,63.08823529411764
2004-05-24,21.44,0.34,63.05882352941176
2004-05-25,21.62,0.34,63.588235294117645
2004-05-26,21.72,0.34,63.882352941176464
2004-05-27,21.75,0.34,63.970588235294116
2004-05-28,22.0,0.34,64.70588235294117
2004-06-01,22.02,0.34,64.76470588235294
2004-06-02,22.37,0.34,65.79411764705883
2004-06-03,22.17,0.34,65.20588235294117
2004-06-04,22.17,0.34,65.20588235294117
2004-06-07,22.37,0.34,65.79411764705883
2004-06-08,22.25,0.34,65.44117647058823
2004-06-09,22.29,0.34,65.55882352941175
2004-06-10,22.09,0.34,64.97058823529412
2004-06-14,22.05,0.34,64.85294117647058
2004-06-15,22.06,0.34,64.88235294117646
2004-06-16,22.17,0.34,65.20588235294117
2004-06-17,22.5,0.34,66.17647058823529
2004-06-18,22.58,0.34,66.41176470588235
2004-06-21,22.21,0.34,65.32352941176471
2004-06-22,22.12,0.34,65.05882352941177
2004-06-23,22.08,0.34,64.94117647058823
2004-06-24,22.15,0.34,65.1470588235294
2004-06-25,22.29,0.34,65.55882352941175
2004-06-28,22.05,0.34,64.85294117647058
2004-06-29,22.28,0.34,65.52941176470588
2004-06-30,22.95,0.34,67.5
2004-07-01,22.74,0.34,66.88235294117646
2004-07-02,22.58,0.34,66.41176470588235
2004-07-06,22.18,0.34,65.23529411764706
2004-07-07,22.31,0.34,65.61764705882352
2004-07-08,22.1,0.34,65.0
2004-07-09,22.22,0.34,65.35294117647058
2004-07-12,21.92,0.34,64.47058823529412
2004-07-13,21.91,0.34,64.44117647058823
2004-07-14,22.54,0.34,66.29411764705881
2004-07-15,22.48,0.34,66.11764705882352
2004-07-16,22.49,0.34,66.1470588235294
2004-07-19,22.57,0.34,66.38235294117646
2004-07-20,22.57,0.34,66.38235294117646
2004-07-21,22.34,0.34,65.70588235294117
2004-07-22,22.48,0.34,66.11764705882352
2004-07-23,22.54,0.34,66.29411764705881
2004-07-26,23.0,0.34,67.6470588235294
2004-07-27,23.05,0.34,67.79411764705883
2004-07-28,22.79,0.34,67.02941176470587
2004-07-29,22.85,0.34,67.20588235294117
2004-07-30,22.75,0.34,66.91176470588235
2004-08-02,22.93,0.34,67.44117647058823
2004-08-03,22.67,0.34,66.67647058823529
2004-08-04,22.63,0.34,66.55882352941175
2004-08-05,22.36,0.34,65.76470588235293
2004-08-06,21.77,0.34,64.02941176470587
2004-08-09,21.83,0.36,60.638888888888886
2004-08-10,22.01,0.36,61.13888888888889
2004-08-11,22.14,0.36,61.50000000000001
2004-08-12,21.54,0.36,59.833333333333336
2004-08-13,21.38,0.36,59.388888888888886
2004-08-16,21.86,0.36,60.72222222222222
2004-08-17,21.88,0.36,60.77777777777778
2004-08-18,22.01,0.36,61.13888888888889
2004-08-19,21.56,0.36,59.888888888888886
2004-08-20,21.54,0.36,59.833333333333336
2004-08-23,22.15,0.36,61.52777777777778
2004-08-24,21.91,0.36,60.861111111111114
2004-08-25,21.98,0.36,61.05555555555556
2004-08-26,22.4,0.36,62.22222222222222
2004-08-27,22.25,0.36,61.80555555555556
2004-08-30,22.08,0.36,61.33333333333333
2004-08-31,22.53,0.36,62.583333333333336
2004-09-01,22.57,0.36,62.69444444444445
2004-09-02,22.6,0.36,62.777777777777786
2004-09-03,22.68,0.36,63.0
2004-09-07,22.83,0.36,63.416666666666664
2004-09-08,22.37,0.36,62.13888888888889
2004-09-09,22.43,0.36,62.30555555555556
2004-09-10,22.44,0.36,62.333333333333336
2004-09-13,22.49,0.36,62.47222222222222
2004-09-14,21.83,0.36,60.638888888888886
2004-09-15,21.81,0.36,60.58333333333333
2004-09-16,21.77,0.36,60.47222222222222
2004-09-17,21.74,0.36,60.388888888888886
2004-09-20,21.57,0.36,59.91666666666667
2004-09-21,21.5,0.36,59.72222222222222
2004-09-22,21.39,0.36,59.41666666666667
2004-09-23,21.46,0.36,59.611111111111114
2004-09-24,21.46,0.36,59.611111111111114
2004-09-27,21.02,0.36,58.38888888888889
2004-09-28,21.52,0.36,59.77777777777778
2004-09-29,21.51,0.36,59.75000000000001
2004-09-30,21.75,0.36,60.41666666666667
2004-10-01,21.76,0.36,60.44444444444445
2004-10-04,21.49,0.36,59.69444444444444
2004-10-05,21.67,0.36,60.19444444444445
2004-10-06,22.0,0.36,61.111111111111114
2004-10-07,22.13,0.36,61.47222222222222
2004-10-08,22.09,0.36,61.361111111111114
2004-10-11,21.97,0.36,61.02777777777778
2004-10-12,21.81,0.36,60.58333333333333
2004-10-13,21.28,0.36,59.111111111111114
2004-10-14,21.0,0.36,58.333333333333336
2004-10-15,21.23,0.36,58.97222222222223
2004-10-18,21.25,0.36,59.02777777777778
2004-10-19,20.61,0.36,57.25
2004-10-20,20.45,0.36,56.80555555555556
2004-10-21,19.93,0.36,55.361111111111114
2004-10-22,20.59,0.36,57.19444444444444
2004-10-25,20.25,0.36,56.25
2004-10-26,20.28,0.36,56.333333333333336
2004-10-27,21.0,0.36,58.333333333333336
2004-10-28,20.77,0.36,57.69444444444444
2004-10-29,20.78,0.36,57.72222222222223
2004-11-01,20.91,0.36,58.083333333333336
2004-11-02,20.88,0.36,58.0
2004-11-03,21.55,0.36,59.861111111111114
2004-11-04,21.91,0.36,60.861111111111114
2004-11-05,22.24,0.36,61.77777777777778
2004-11-08,22.38,0.36,62.166666666666664
2004-11-09,22.5,0.32,70.3125
2004-11-10,22.4,0.32,70.0
2004-11-11,22.68,0.32,70.875
2004-11-12,22.65,0.32,70.78125
2004-11-15,22.62,0.32,70.6875
2004-11-16,22.31,0.32,69.71875
2004-11-17,22.24,0.32,69.5
2004-11-18,22.59,0.32,70.59375
2004-11-19,22.89,0.32,71.53125
2004-11-22,22.69,0.32,70.90625
2004-11-23,22.79,0.32,71.21875
2004-11-24,22.9,0.32,71.5625
2004-11-26,22.98,0.32,71.8125
2004-11-29,22.83,0.32,71.34375
2004-11-30,22.76,0.32,71.125
2004-12-01,22.78,0.32,71.1875
2004-12-02,22.67,0.32,70.84375
2004-12-03,22.82,0.32,71.3125
2004-12-06,22.73,0.32,71.03125
2004-12-07,22.75,0.32,71.09375
2004-12-08,23.36,0.32,73.0
2004-12-09,23.9,0.32,74.6875
2004-12-10,24.25,0.32,75.78125
2004-12-13,24.0,0.32,75.0
2004-12-14,24.16,0.32,75.5
2004-12-15,23.98,0.32,74.9375
2004-12-16,23.46,0.32,73.3125
2004-12-17,23.16,0.32,72.375
2004-12-20,22.67,0.32,70.84375
2004-12-21,23.13,0.32,72.28125
2004-12-22,22.95,0.32,71.71875
2004-12-23,22.9,0.32,71.5625
2004-12-27,22.84,0.32,71.375
2004-12-28,22.25,0.32,69.53125
2004-12-29,22.24,0.32,69.5
2004-12-30,22.33,0.32,69.78125
2004-12-31,22.25,0.32,69.53125
2005-01-03,22.0,0.32,68.75
2005-01-04,21.86,0.32,68.3125
2005-01-05,22.0,0.32,68.75
2005-01-06,22.0,0.32,68.75
2005-01-07,22.0,0.32,68.75
2005-01-10,22.0,0.32,68.75
2005-01-11,21.71,0.32,67.84375
2005-01-12,22.7,0.32,70.9375
2005-01-13,22.34,0.32,69.8125
2005-01-14,22.17,0.32,69.28125
2005-01-18,22.14,0.32,69.1875
2005-01-19,22.21,0.32,69.40625
2005-01-20,22.26,0.32,69.5625
2005-01-21,21.92,0.32,68.5
2005-01-24,21.55,0.32,67.34375
2005-01-25,21.39,0.32,66.84375
2005-01-26,21.37,0.32,66.78125
2005-01-27,21.39,0.32,66.84375
2005-01-28,21.21,0.32,66.28125
2005-01-31,21.52,0.32,67.25
2005-02-01,21.85,0.32,68.28125
2005-02-02,21.78,0.32,68.0625
2005-02-03,21.74,0.32,67.9375
2005-02-04,22.33,0.32,69.78125
2005-02-07,22.4,0.32,70.0
2005-02-08,21.98,0.32,68.6875
2005-02-09,21.9,0.32,68.4375
2005-02-10,22.03,0.32,68.84375
2005-02-11,22.4,0.32,70.0
2005-02-14,23.01,0.32,71.90625
2005-02-15,22.85,0.32,71.40625
2005-02-16,22.57,0.32,70.53125
2005-02-17,22.43,0.32,70.09375
2005-02-18,22.26,0.32,69.5625
2005-02-22,22.01,0.32,68.78125
2005-02-23,22.15,0.32,69.21875
2005-02-24,22.43,0.32,70.09375
2005-02-25,23.37,0.32,73.03125
2005-02-28,23.6,0.32,73.75
2005-03-01,23.79,0.32,74.34375
2005-03-02,24.22,0.32,75.6875
2005-03-03,24.2,0.32,75.625
2005-03-04,24.55,0.32,76.71875
2005-03-07,24.64,0.32,77.0
2005-03-08,24.5,0.32,76.5625
2005-03-09,24.09,0.32,75.28125
2005-03-10,24.34,0.32,76.0625
2005-03-11,24.59,0.32,76.84375
2005-03-14,24.7,0.32,77.1875
2005-03-15,24.42,0.32,76.3125
2005-03-16,24.65,0.29,85.0
2005-03-17,24.9,0.29,85.86206896551724
2005-03-18,24.92,0.29,85.93103448275863
2005-03-21,24.5,0.29,84.48275862068967
2005-03-22,24.74,0.29,85.3103448275862
2005-03-23,24.59,0.29,84.79310344827587
2005-03-24,25.0,0.29,86.20689655172414
2005-03-28,25.06,0.29,86.41379310344827
2005-03-29,25.8,0.29,88.96551724137932
2005-03-30,26.17,0.29,90.24137931034484
2005-03-31,26.2,0.29,90.3448275862069
2005-04-01,26.17,0.29,90.24137931034484
2005-04-04,26.1,0.29,90.00000000000001
2005-04-05,25.81,0.29,89.0
2005-04-06,25.83,0.29,89.06896551724138
2005-04-07,26.08,0.29,89.93103448275862
2005-04-08,26.03,0.29,89.75862068965519
2005-04-11,26.53,0.29,91.48275862068967
2005-04-12,26.48,0.29,91.31034482758622
2005-04-13,27.11,0.29,93.48275862068967
2005-04-14,26.75,0.29,92.24137931034484
2005-04-15,26.65,0.29,91.89655172413794
2005-04-18,26.37,0.29,90.93103448275863
2005-04-19,26.39,0.29,91.00000000000001
2005-04-20,26.1,0.29,90.00000000000001
2005-04-21,25.97,0.29,89.55172413793103
2005-04-22,25.97,0.29,89.55172413793103
2005-04-25,26.4,0.29,91.0344827586207
2005-04-26,26.4,0.29,91.0344827586207
2005-04-27,26.62,0.29,91.79310344827587
2005-04-28,27.7,0.29,95.51724137931035
2005-04-29,28.37,0.29,97.82758620689656
2005-05-02,28.55,0.29,98.44827586206897
2005-05-03,28.61,0.29,98.65517241379311
2005-05-04,29.08,0.29,100.27586206896552
2005-05-05,28.96,0.29,99.86206896551725
2005-05-06,29.1,0.29,100.3448275862069
2005-05-09,29.51,0.29,101.75862068965519
2005-05-10,29.55,0.44,67.1590909090909
2005-05-11,29.57,0.44,67.20454545454545
2005-05-12,29.56,0.44,67.18181818181817
2005-05-13,28.88,0.44,65.63636363636364
2005-05-16,29.57,0.44,67.20454545454545
2005-05-17,29.89,0.44,67.93181818181819
2005-05-18,29.69,0.44,67.47727272727273
2005-05-19,29.62,0.44,67.31818181818181
2005-05-20,29.75,0.44,67.61363636363636
2005-05-23,29.9,0.44,67.95454545454545
2005-05-24,29.59,0.44,67.25
2005-05-25,29.08,0.44,66.0909090909091
2005-05-26,29.17,0.44,66.29545454545455
2005-05-27,29.22,0.44,66.4090909090909
2005-05-31,29.22,0.44,66.4090909090909
2005-06-01,29.28,0.44,66.54545454545455
2005-06-02,29.62,0.44,67.31818181818181
2005-06-03,30.13,0.44,68.47727272727272
2005-06-06,30.49,0.44,69.29545454545455
2005-06-07,30.4,0.44,69.0909090909091
2005-06-08,30.57,0.44,69.47727272727273
2005-06-09,30.83,0.44,70.06818181818181
2005-06-10,31.25,0.44,71.02272727272727
2005-06-13,31.57,0.44,71.75
2005-06-14,31.6,0.44,71.81818181818183
2005-06-15,31.4,0.44,71.36363636363636
2005-06-16,31.46,0.44,71.5
2005-06-17,30.69,0.44,69.75
2005-06-20,30.7,0.44,69.77272727272727
2005-06-21,30.75,0.44,69.88636363636364
2005-06-22,30.68,0.44,69.72727272727272
2005-06-23,30.8,0.44,70.0
2005-06-24,30.67,0.44,69.70454545454545
2005-06-27,30.64,0.44,69.63636363636364
2005-06-28,31.14,0.44,70.77272727272728
2005-06-29,31.46,0.44,71.5
2005-06-30,31.09,0.44,70.6590909090909
2005-07-01,30.69,0.44,69.75
2005-07-05,31.02,0.44,70.5
2005-07-06,30.39,0.44,69.06818181818181
2005-07-07,30.34,0.44,68.95454545454545
2005-07-08,29.98,0.44,68.13636363636364
2005-07-11,30.05,0.44,68.29545454545455
2005-07-12,29.83,0.44,67.79545454545455
2005-07-13,28.7,0.44,65.22727272727272
2005-07-14,28.56,0.44,64.9090909090909
2005-07-15,28.92,0.44,65.72727272727273
2005-07-18,28.91,0.44,65.70454545454545
2005-07-19,28.75,0.44,65.3409090909091
2005-07-20,28.79,0.44,65.43181818181817
2005-07-21,28.21,0.44,64.11363636363636
2005-07-22,28.59,0.44,64.97727272727272
2005-07-25,28.53,0.44,64.8409090909091
2005-07-26,28.86,0.44,65.5909090909091
2005-07-27,28.93,0.44,65.75
2005-07-28,26.51,0.44,60.25
2005-07-29,26.02,0.44,59.13636363636363
2005-08-01,26.06,0.44,59.22727272727273
2005-08-02,26.2,0.44,59.54545454545455
2005-08-03,26.09,0.44,59.29545454545455
2005-08-04,26.39,0.44,59.97727272727273
2005-08-05,26.51,0.44,60.25
2005-08-08,26.55,0.44,60.34090909090909
2005-08-09,26.56,0.31,85.6774193548387
2005-08-10,26.45,0.31,85.3225806451613
2005-08-11,26.4,0.31,85.16129032258064
2005-08-12,26.25,0.31,84.6774193548387
2005-08-15,26.45,0.31,85.3225806451613
2005-08-16,27.11,0.31,87.45161290322581
2005-08-17,27.17,0.31,87.64516129032259
2005-08-18,26.8,0.31,86.45161290322581
2005-08-19,26.67,0.31,86.03225806451613
2005-08-22,26.28,0.31,84.7741935483871
2005-08-23,26.39,0.31,85.12903225806451
2005-08-24,26.56,0.31,85.6774193548387
2005-08-25,26.7,0.31,86.12903225806451
2005-08-26,26.5,0.31,85.48387096774194
2005-08-29,26.27,0.31,84.74193548387096
2005-08-30,26.13,0.31,84.29032258064515
2005-08-31,25.56,0.31,82.45161290322581
2005-09-01,25.17,0.31,81.19354838709678
2005-09-02,25.17,0.31,81.19354838709678
2005-09-06,25.3,0.31,81.61290322580645
2005-09-07,25.31,0.31,81.64516129032258
2005-09-08,25.03,0.31,80.74193548387098
2005-09-09,24.84,0.31,80.12903225806451
2005-09-12,24.76,0.31,79.87096774193549
2005-09-13,24.53,0.31,79.12903225806453
2005-09-14,24.5,0.31,79.03225806451613
2005-09-15,24.7,0.31,79.6774193548387
2005-09-16,24.55,0.31,79.19354838709678
2005-09-19,24.54,0.31,79.16129032258064
2005-09-20,24.08,0.31,77.6774193548387
2005-09-21,23.68,0.31,76.38709677419355
2005-09-22,23.72,0.31,76.51612903225806
2005-09-23,24.18,0.31,78.0
2005-09-26,23.92,0.31,77.16129032258065
2005-09-27,23.9,0.31,77.09677419354838
2005-09-28,24.06,0.31,77.61290322580645
2005-09-29,23.7,0.31,76.45161290322581
2005-09-30,23.82,0.31,76.83870967741936
2005-10-03,23.63,0.31,76.2258064516129
2005-10-04,23.3,0.31,75.16129032258065
2005-10-05,22.84,0.31,73.6774193548387
2005-10-06,22.77,0.31,73.45161290322581
2005-10-07,23.09,0.31,74.48387096774194
2005-10-10,23.45,0.31,75.64516129032258
2005-10-11,24.27,0.31,78.29032258064517
2005-10-12,23.83,0.31,76.87096774193547
2005-10-13,23.67,0.31,76.35483870967742
2005-10-14,24.01,0.31,77.45161290322581
2005-10-17,24.23,0.31,78.16129032258064
2005-10-18,24.33,0.31,78.48387096774194
2005-10-19,24.34,0.31,78.51612903225806
2005-10-20,24.08,0.31,77.6774193548387
2005-10-21,24.34,0.31,78.51612903225806
2005-10-24,24.11,0.31,77.77419354838709
2005-10-25,23.55,0.31,75.96774193548387
2005-10-26,22.8,0.31,73.54838709677419
2005-10-27,22.77,0.31,73.45161290322581
2005-10-28,22.98,0.31,74.12903225806451
2005-10-31,23.57,0.31,76.03225806451613
2005-11-01,23.54,0.31,75.93548387096774
2005-11-02,23.48,0.31,75.74193548387098
2005-11-03,23.35,0.31,75.3225806451613
2005-11-04,22.98,0.31,74.12903225806451
2005-11-07,23.2,0.31,74.83870967741936
2005-11-08,23.22,0.31,74.90322580645162
2005-11-09,23.16,0.34,68.11764705882352
2005-11-10,23.42,0.34,68.88235294117646
2005-11-11,23.9,0.34,70.29411764705881
2005-11-14,24.08,0.34,70.8235294117647
2005-11-15,24.64,0.34,72.47058823529412
2005-11-16,24.33,0.34,71.55882352941175
2005-11-17,24.37,0.34,71.67647058823529
2005-11-18,24.37,0.34,71.67647058823529
2005-11-21,24.34,0.34,71.58823529411764
2005-11-22,24.25,0.34,71.3235294117647
2005-11-23,24.25,0.34,71.3235294117647
2005-11-25,24.25,0.34,71.3235294117647
2005-11-28,24.04,0.34,70.70588235294117
2005-11-29,23.92,0.34,70.3529411764706
2005-11-30,23.96,0.34,70.47058823529412
2005-12-01,24.0,0.34,70.58823529411764
2005-12-02,24.09,0.34,70.85294117647058
2005-12-05,24.54,0.34,72.17647058823529
2005-12-06,24.75,0.34,72.79411764705881
2005-12-07,24.69,0.34,72.61764705882352
2005-12-08,24.67,0.34,72.55882352941177
2005-12-09,24.76,0.34,72.82352941176471
2005-12-12,24.83,0.34,73.02941176470587
2005-12-13,24.78,0.34,72.88235294117646
2005-12-14,24.51,0.34,72.08823529411765
2005-12-15,24.22,0.34,71.23529411764704
2005-12-16,23.92,0.34,70.3529411764706
2005-12-19,23.76,0.34,69.88235294117646
2005-12-20,23.73,0.34,69.79411764705883
2005-12-21,23.74,0.34,69.8235294117647
2005-12-22,23.79,0.34,69.97058823529412
2005-12-23,23.83,0.34,70.08823529411764
2005-12-27,23.71,0.34,69.73529411764706
2005-12-28,23.44,0.34,68.94117647058823
2005-12-29,23.53,0.34,69.20588235294117
2005-12-30,23.37,0.34,68.73529411764706
2006-01-03,23.45,0.34,68.97058823529412
2006-01-04,23.53,0.34,69.20588235294117
2006-01-05,23.57,0.34,69.3235294117647
2006-01-06,23.66,0.34,69.58823529411764
2006-01-09,23.58,0.34,69.35294117647058
2006-01-10,22.67,0.34,66.67647058823529
2006-01-11,22.79,0.34,67.02941176470587
2006-01-12,22.64,0.34,66.58823529411764
2006-01-13,23.3,0.34,68.52941176470588
2006-01-17,23.39,0.34,68.79411764705883
2006-01-18,23.22,0.34,68.29411764705881
2006-01-19,23.14,0.34,68.05882352941177
2006-01-20,23.0,0.34,67.6470588235294
2006-01-23,23.26,0.34,68.41176470588235
2006-01-24,23.48,0.34,69.05882352941177
2006-01-25,23.08,0.34,67.88235294117646
2006-01-26,23.44,0.34,68.94117647058823
2006-01-27,24.02,0.34,70.6470588235294
2006-01-30,23.8,0.34,70.0
2006-01-31,23.75,0.34,69.85294117647058
2006-02-01,24.84,0.34,73.05882352941175
2006-02-02,24.75,0.34,72.79411764705881
2006-02-03,24.33,0.34,71.55882352941175
2006-02-06,24.85,0.34,73.08823529411765
2006-02-07,24.88,0.34,73.17647058823529
2006-02-08,24.95,0.34,73.38235294117646
2006-02-09,24.83,0.34,73.02941176470587
2006-02-10,24.77,0.34,72.85294117647058
2006-02-13,24.67,0.34,72.55882352941177
2006-02-14,24.71,0.34,72.67647058823529
2006-02-15,25.47,0.34,74.91176470588235
2006-02-16,25.58,0.34,75.23529411764704
2006-02-17,25.59,0.34,75.26470588235294
2006-02-21,25.52,0.34,75.05882352941175
2006-02-22,25.4,0.34,74.70588235294117
2006-02-23,25.46,0.34,74.88235294117646
2006-02-24,25.38,0.34,74.6470588235294
2006-02-27,25.66,0.34,75.47058823529412
2006-02-28,25.12,0.34,73.88235294117646
