date,CCL,CCL_EPS,PE Ratio
2015-08-04,51.87,0.35,148.2
2015-08-05,52.63,0.35,150.3714285714286
2015-08-06,52.09,0.35,148.82857142857145
2015-08-07,52.13,0.35,148.94285714285715
2015-08-10,52.42,0.35,149.77142857142857
2015-08-11,52.19,0.35,149.11428571428573
2015-08-12,51.16,0.35,146.17142857142858
2015-08-13,52.11,0.35,148.8857142857143
2015-08-14,52.44,0.35,149.82857142857142
2015-08-17,52.89,0.35,151.11428571428573
2015-08-18,52.8,0.35,150.85714285714286
2015-08-19,52.3,0.35,149.42857142857142
2015-08-20,49.93,0.35,142.65714285714287
2015-08-21,48.38,0.35,138.22857142857146
2015-08-24,46.48,0.35,132.8
2015-08-25,47.34,0.35,135.25714285714287
2015-08-26,48.85,0.35,139.57142857142858
2015-08-27,49.74,0.35,142.11428571428573
2015-08-28,49.5,0.35,141.42857142857144
2015-08-31,49.23,0.35,140.65714285714284
2015-09-01,47.78,0.35,136.51428571428573
2015-09-02,49.44,0.35,141.25714285714287
2015-09-03,49.4,0.35,141.14285714285714
2015-09-04,48.93,0.35,139.8
2015-09-08,50.68,0.35,144.8
2015-09-09,50.53,0.35,144.3714285714286
2015-09-10,50.72,0.35,144.9142857142857
2015-09-11,51.38,0.35,146.8
2015-09-14,51.38,0.35,146.8
2015-09-15,51.94,0.35,148.4
2015-09-16,52.87,0.35,151.05714285714285
2015-09-17,52.74,0.35,150.6857142857143
2015-09-18,52.07,0.35,148.77142857142857
2015-09-21,52.68,0.35,150.51428571428573
2015-09-22,49.79,0.35,142.25714285714287
2015-09-23,51.5,0.35,147.14285714285714
2015-09-24,50.88,0.35,145.3714285714286
2015-09-25,50.7,0.35,144.85714285714286
2015-09-28,48.64,0.35,138.9714285714286
2015-09-29,48.23,0.35,137.8
2015-09-30,49.7,0.35,142.00000000000003
2015-10-01,49.51,0.35,141.45714285714286
2015-10-02,49.76,1.91,26.05235602094241
2015-10-05,50.38,1.91,26.376963350785342
2015-10-06,49.16,1.91,25.73821989528796
2015-10-07,49.25,1.91,25.78534031413613
2015-10-08,49.62,1.91,25.979057591623036
2015-10-09,49.36,1.91,25.842931937172775
2015-10-12,50.36,1.91,26.36649214659686
2015-10-13,49.87,1.91,26.10994764397906
2015-10-14,48.36,1.91,25.319371727748692
2015-10-15,50.61,1.91,26.49738219895288
2015-10-16,51.1,1.91,26.753926701570684
2015-10-19,51.86,1.91,27.151832460732987
2015-10-20,51.67,1.91,27.052356020942412
2015-10-21,51.46,1.91,26.942408376963353
2015-10-22,52.38,1.91,27.424083769633512
2015-10-23,53.58,1.91,28.05235602094241
2015-10-26,53.51,1.91,28.015706806282722
2015-10-27,53.84,1.91,28.188481675392673
2015-10-28,53.29,1.91,27.900523560209425
2015-10-29,54.08,1.91,28.31413612565445
2015-10-30,54.08,1.91,28.31413612565445
2015-11-02,53.55,1.91,28.036649214659686
2015-11-03,52.98,1.91,27.73821989528796
2015-11-04,52.8,1.91,27.643979057591622
2015-11-05,52.9,1.91,27.69633507853403
2015-11-06,53.36,1.91,27.93717277486911
2015-11-09,52.57,1.91,27.523560209424087
2015-11-10,53.13,1.91,27.816753926701573
2015-11-11,52.83,1.91,27.659685863874344
2015-11-12,52.17,1.91,27.314136125654453
2015-11-13,51.56,1.91,26.99476439790576
2015-11-16,50.77,1.91,26.581151832460737
2015-11-17,50.23,1.91,26.298429319371728
2015-11-18,50.29,1.91,26.329842931937172
2015-11-19,51.54,1.91,26.984293193717278
2015-11-20,51.58,1.91,27.005235602094242
2015-11-23,51.39,1.91,26.905759162303667
2015-11-24,50.39,1.91,26.382198952879584
2015-11-25,50.99,1.91,26.696335078534034
2015-11-27,50.84,1.91,26.617801047120423
2015-11-30,50.53,1.91,26.455497382198956
2015-12-01,51.46,1.91,26.942408376963353
2015-12-02,51.18,1.91,26.79581151832461
2015-12-03,49.31,1.91,25.816753926701573
2015-12-04,50.69,1.91,26.539267015706805
2015-12-07,50.67,1.91,26.528795811518325
2015-12-08,50.16,1.91,26.26178010471204
2015-12-09,50.31,1.91,26.340314136125656
2015-12-10,50.96,1.91,26.68062827225131
2015-12-11,50.69,1.91,26.539267015706805
2015-12-14,50.79,1.91,26.591623036649214
2015-12-15,52.16,1.91,27.308900523560208
2015-12-16,52.2,1.91,27.329842931937176
2015-12-17,50.46,1.91,26.41884816753927
2015-12-18,52.41,1.91,27.43979057591623
2015-12-21,53.94,1.91,28.240837696335078
2015-12-22,54.27,1.91,28.41361256544503
2015-12-23,54.08,1.91,28.31413612565445
2015-12-24,54.12,1.91,28.335078534031414
2015-12-28,54.19,1.91,28.3717277486911
2015-12-29,55.14,1.91,28.86910994764398
2015-12-30,55.04,1.91,28.816753926701573
2015-12-31,54.48,1.91,28.523560209424083
2016-01-04,54.2,1.91,28.376963350785342
2016-01-05,53.68,1.91,28.104712041884817
2016-01-06,53.52,1.91,28.020942408376968
2016-01-07,52.39,1.91,27.42931937172775
2016-01-08,52.05,1.91,27.25130890052356
2016-01-11,53.94,1.91,28.240837696335078
2016-01-12,54.68,1.91,28.6282722513089
2016-01-13,52.38,1.91,27.424083769633512
2016-01-14,51.94,1.91,27.19371727748691
2016-01-15,49.83,1.91,26.089005235602095
2016-01-19,49.07,1.91,25.691099476439792
2016-01-20,48.31,1.91,25.29319371727749
2016-01-21,49.57,1.91,25.952879581151834
2016-01-22,49.57,1.91,25.952879581151834
2016-01-25,48.8,1.91,25.54973821989529
2016-01-26,49.82,1.91,26.083769633507856
2016-01-27,48.05,1.91,25.157068062827225
2016-01-28,46.86,1.91,24.534031413612567
2016-01-29,48.13,2.26,21.296460176991154
2016-02-01,48.97,2.26,21.668141592920357
2016-02-02,45.08,2.26,19.94690265486726
2016-02-03,45.39,2.26,20.08407079646018
2016-02-04,45.51,2.26,20.137168141592923
2016-02-05,43.04,2.26,19.044247787610622
2016-02-08,41.92,2.26,18.548672566371685
2016-02-09,42.97,2.26,19.01327433628319
2016-02-10,43.41,2.26,19.207964601769913
2016-02-11,43.19,2.26,19.11061946902655
2016-02-12,44.06,2.26,19.49557522123894
2016-02-16,45.02,2.26,19.920353982300888
2016-02-17,45.92,2.26,20.31858407079646
2016-02-18,45.34,2.26,20.06194690265487
2016-02-19,46.39,2.26,20.526548672566374
2016-02-22,47.73,2.26,21.119469026548675
2016-02-23,48.1,2.26,21.28318584070797
2016-02-24,48.03,2.26,21.252212389380535
2016-02-25,48.51,2.26,21.464601769911507
2016-02-26,48.34,2.26,21.389380530973455
2016-02-29,47.96,2.26,21.2212389380531
2016-03-01,48.96,2.26,21.663716814159294
2016-03-02,48.16,2.26,21.309734513274336
2016-03-03,48.05,2.26,21.261061946902657
2016-03-04,47.97,2.26,21.22566371681416
2016-03-07,47.05,2.26,20.81858407079646
2016-03-08,46.36,2.26,20.51327433628319
2016-03-09,46.47,2.26,20.561946902654867
2016-03-10,46.3,2.26,20.486725663716815
2016-03-11,47.91,2.26,21.199115044247787
2016-03-14,48.12,2.26,21.29203539823009
2016-03-15,47.91,2.26,21.199115044247787
2016-03-16,48.83,2.26,21.60619469026549
2016-03-17,48.97,2.26,21.668141592920357
2016-03-18,49.63,2.26,21.960176991150444
2016-03-21,49.78,2.26,22.026548672566374
2016-03-22,48.75,2.26,21.570796460176993
2016-03-23,48.06,2.26,21.26548672566372
2016-03-24,48.92,2.26,21.646017699115045
2016-03-28,49.02,2.26,21.690265486725668
2016-03-29,49.64,2.26,21.964601769911507
2016-03-30,52.37,2.26,23.172566371681416
2016-03-31,52.77,0.18,293.1666666666667
2016-04-01,52.75,0.18,293.05555555555554
2016-04-04,53.03,0.18,294.61111111111114
2016-04-05,51.5,0.18,286.11111111111114
2016-04-06,51.99,0.18,288.83333333333337
2016-04-07,51.18,0.18,284.3333333333333
2016-04-08,51.14,0.18,284.11111111111114
2016-04-11,50.8,0.18,282.22222222222223
2016-04-12,51.23,0.18,284.6111111111111
2016-04-13,51.68,0.18,287.11111111111114
2016-04-14,51.57,0.18,286.5
2016-04-15,51.02,0.18,283.44444444444446
2016-04-18,50.84,0.18,282.44444444444446
2016-04-19,50.6,0.18,281.11111111111114
2016-04-20,50.04,0.18,278.0
2016-04-21,49.18,0.18,273.22222222222223
2016-04-22,48.51,0.18,269.5
2016-04-25,49.24,0.18,273.5555555555556
2016-04-26,49.13,0.18,272.94444444444446
2016-04-27,49.49,0.18,274.94444444444446
2016-04-28,48.71,0.18,270.61111111111114
2016-04-29,49.05,0.18,272.5
2016-05-02,49.53,0.18,275.1666666666667
2016-05-03,49.49,0.18,274.94444444444446
2016-05-04,49.16,0.18,273.1111111111111
2016-05-05,48.39,0.18,268.83333333333337
2016-05-06,49.22,0.18,273.44444444444446
2016-05-09,49.74,0.18,276.33333333333337
2016-05-10,50.39,0.18,279.94444444444446
2016-05-11,50.28,0.18,279.33333333333337
2016-05-12,51.05,0.18,283.6111111111111
2016-05-13,49.6,0.18,275.5555555555556
2016-05-16,49.99,0.18,277.72222222222223
2016-05-17,49.93,0.18,277.3888888888889
2016-05-18,50.33,0.18,279.6111111111111
2016-05-19,49.55,0.18,275.27777777777777
2016-05-20,50.03,0.18,277.94444444444446
2016-05-23,49.91,0.18,277.27777777777777
2016-05-24,50.83,0.18,282.3888888888889
2016-05-25,49.63,0.18,275.72222222222223
2016-05-26,47.59,0.18,264.3888888888889
2016-05-27,48.6,0.18,270.0
2016-05-31,47.74,0.18,265.22222222222223
2016-06-01,48.05,0.18,266.94444444444446
2016-06-02,48.33,0.18,268.5
2016-06-03,47.75,0.18,265.27777777777777
2016-06-06,47.07,0.18,261.5
2016-06-07,47.5,0.18,263.8888888888889
2016-06-08,47.68,0.18,264.8888888888889
2016-06-09,48.03,0.18,266.83333333333337
2016-06-10,47.15,0.18,261.94444444444446
2016-06-13,46.64,0.18,259.11111111111114
2016-06-14,46.52,0.18,258.44444444444446
2016-06-15,47.26,0.18,262.55555555555554
2016-06-16,47.47,0.18,263.72222222222223
2016-06-17,47.81,0.18,265.61111111111114
2016-06-20,48.5,0.18,269.44444444444446
2016-06-21,48.65,0.18,270.27777777777777
2016-06-22,48.86,0.18,271.44444444444446
2016-06-23,49.36,0.18,274.22222222222223
2016-06-24,45.65,0.18,253.61111111111111
2016-06-27,43.64,0.18,242.44444444444446
2016-06-28,43.73,0.18,242.94444444444443
2016-06-29,44.47,0.18,247.05555555555557
2016-06-30,44.2,0.18,245.55555555555557
2016-07-01,44.86,0.99,45.313131313131315
2016-07-05,43.75,0.99,44.19191919191919
2016-07-06,43.18,0.99,43.61616161616162
2016-07-07,43.82,0.99,44.26262626262626
2016-07-08,44.52,0.99,44.969696969696976
2016-07-11,45.63,0.99,46.09090909090909
2016-07-12,46.71,0.99,47.18181818181818
2016-07-13,46.65,0.99,47.12121212121212
2016-07-14,46.32,0.99,46.78787878787879
2016-07-15,45.32,0.99,45.77777777777778
2016-07-18,45.62,0.99,46.080808080808076
2016-07-19,45.13,0.99,45.58585858585859
2016-07-20,46.02,0.99,46.48484848484849
2016-07-21,45.32,0.99,45.77777777777778
2016-07-22,45.94,0.99,46.4040404040404
2016-07-25,46.31,0.99,46.77777777777778
2016-07-26,46.17,0.99,46.63636363636364
2016-07-27,46.32,0.99,46.78787878787879
2016-07-28,46.5,0.99,46.96969696969697
2016-07-29,46.72,0.99,47.19191919191919
2016-08-01,46.71,0.99,47.18181818181818
2016-08-02,45.26,0.99,45.717171717171716
2016-08-03,45.63,0.99,46.09090909090909
2016-08-04,46.16,0.99,46.62626262626262
2016-08-05,47.05,0.99,47.525252525252526
2016-08-08,46.48,0.99,46.94949494949495
2016-08-09,45.05,0.99,45.505050505050505
2016-08-10,45.44,0.99,45.898989898989896
2016-08-11,45.92,0.99,46.38383838383839
2016-08-12,46.04,0.99,46.505050505050505
2016-08-15,46.15,0.99,46.61616161616161
2016-08-16,46.58,0.99,47.05050505050505
2016-08-17,46.99,0.99,47.464646464646464
2016-08-18,46.77,0.99,47.24242424242425
2016-08-19,46.63,0.99,47.101010101010104
2016-08-22,46.91,0.99,47.38383838383838
2016-08-23,47.79,0.99,48.27272727272727
2016-08-24,47.29,0.99,47.76767676767677
2016-08-25,47.19,0.99,47.666666666666664
2016-08-26,47.1,0.99,47.57575757575758
2016-08-29,47.18,0.99,47.656565656565654
2016-08-30,47.41,0.99,47.888888888888886
2016-08-31,47.8,0.99,48.282828282828284
2016-09-01,48.7,0.99,49.1919191919192
2016-09-02,46.39,0.99,46.85858585858586
2016-09-06,45.87,0.99,46.33333333333333
2016-09-07,45.3,0.99,45.75757575757576
2016-09-08,44.86,0.99,45.313131313131315
2016-09-09,44.37,0.99,44.81818181818181
2016-09-12,45.22,0.99,45.676767676767675
2016-09-13,45.63,0.99,46.09090909090909
2016-09-14,46.23,0.99,46.696969696969695
2016-09-15,46.47,0.99,46.93939393939394
2016-09-16,46.25,0.99,46.717171717171716
2016-09-19,45.9,0.99,46.36363636363636
2016-09-20,46.19,0.99,46.656565656565654
2016-09-21,45.82,0.99,46.282828282828284
2016-09-22,46.84,0.99,47.313131313131315
2016-09-23,47.26,0.99,47.73737373737374
2016-09-26,46.47,0.99,46.93939393939394
2016-09-27,48.35,0.99,48.83838383838384
2016-09-28,48.78,0.99,49.27272727272727
2016-09-29,48.26,0.99,48.74747474747475
2016-09-30,48.82,2.89,16.89273356401384
2016-10-03,49.13,2.89,17.0
2016-10-04,49.19,2.89,17.020761245674738
2016-10-05,48.77,2.89,16.875432525951556
2016-10-06,48.83,2.89,16.896193771626297
2016-10-07,47.75,2.89,16.52249134948097
2016-10-10,47.51,2.89,16.439446366782004
2016-10-11,46.85,2.89,16.21107266435986
2016-10-12,46.7,2.89,16.15916955017301
2016-10-13,46.79,2.89,16.19031141868512
2016-10-14,46.15,2.89,15.968858131487888
2016-10-17,46.11,2.89,15.955017301038062
2016-10-18,46.52,2.89,16.096885813148788
2016-10-19,46.62,2.89,16.131487889273355
2016-10-20,47.2,2.89,16.33217993079585
2016-10-21,46.71,2.89,16.162629757785467
2016-10-24,47.0,2.89,16.26297577854671
2016-10-25,46.92,2.89,16.235294117647058
2016-10-26,47.15,2.89,16.314878892733564
2016-10-27,46.53,2.89,16.100346020761247
2016-10-28,48.45,2.89,16.764705882352942
2016-10-31,49.1,2.89,16.98961937716263
2016-11-01,48.42,2.89,16.75432525951557
2016-11-02,48.27,2.89,16.702422145328722
2016-11-03,48.32,2.89,16.719723183391004
2016-11-04,48.04,2.89,16.622837370242213
2016-11-07,48.99,2.89,16.951557093425606
2016-11-08,49.82,2.89,17.238754325259514
2016-11-09,49.36,2.89,17.079584775086506
2016-11-10,49.92,2.89,17.27335640138408
2016-11-11,49.82,2.89,17.238754325259514
2016-11-14,50.78,2.89,17.570934256055363
2016-11-15,50.97,2.89,17.63667820069204
2016-11-16,50.94,2.89,17.626297577854668
2016-11-17,51.5,2.89,17.820069204152247
2016-11-18,51.5,2.89,17.820069204152247
2016-11-21,51.26,2.89,17.737024221453286
2016-11-22,51.77,2.89,17.913494809688583
2016-11-23,52.3,2.89,18.096885813148788
2016-11-25,52.55,2.89,18.183391003460205
2016-11-28,52.06,2.89,18.013840830449826
2016-11-29,53.22,2.89,18.415224913494807
2016-11-30,51.41,2.89,17.788927335640135
2016-12-01,49.88,2.89,17.259515570934255
2016-12-02,50.4,2.89,17.439446366782004
2016-12-05,51.63,2.89,17.865051903114185
2016-12-06,52.58,2.89,18.193771626297575
2016-12-07,53.16,2.89,18.394463667820066
2016-12-08,52.92,2.89,18.311418685121108
2016-12-09,53.34,2.89,18.45674740484429
2016-12-12,52.13,2.89,18.038062283737023
2016-12-13,52.15,2.89,18.044982698961938
2016-12-14,52.41,2.89,18.13494809688581
2016-12-15,52.96,2.89,18.325259515570934
2016-12-16,51.5,2.89,17.820069204152247
2016-12-19,51.32,2.89,17.757785467128027
2016-12-20,52.49,2.89,18.162629757785467
2016-12-21,53.09,2.89,18.370242214532873
2016-12-22,52.41,2.89,18.13494809688581
2016-12-23,53.03,2.89,18.34948096885813
2016-12-27,52.64,2.89,18.214532871972317
2016-12-28,52.19,2.89,18.058823529411764
2016-12-29,51.99,2.89,17.98961937716263
2016-12-30,52.06,2.89,18.013840830449826
2017-01-03,52.14,2.89,18.04152249134948
2017-01-04,52.82,2.89,18.27681660899654
2017-01-05,53.71,2.89,18.58477508650519
2017-01-06,53.65,2.89,18.564013840830448
2017-01-09,53.69,2.89,18.577854671280274
2017-01-10,54.25,2.89,18.771626297577853
2017-01-11,54.56,2.89,18.878892733564015
2017-01-12,53.64,2.89,18.560553633217992
2017-01-13,53.46,2.89,18.498269896193772
2017-01-17,53.09,2.89,18.370242214532873
2017-01-18,53.6,2.89,18.546712802768166
2017-01-19,53.45,2.89,18.494809688581316
2017-01-20,53.3,2.89,18.442906574394463
2017-01-23,53.77,2.89,18.60553633217993
2017-01-24,54.53,2.89,18.868512110726645
2017-01-25,55.83,2.89,19.31833910034602
2017-01-26,56.93,2.89,19.698961937716263
2017-01-27,56.29,2.89,19.47750865051903
2017-01-30,55.64,3.73,14.916890080428955
2017-01-31,55.38,3.73,14.847184986595176
2017-02-01,55.47,3.73,14.871313672922252
2017-02-02,55.31,3.73,14.828418230563003
2017-02-03,55.28,3.73,14.820375335120644
2017-02-06,55.5,3.73,14.879356568364612
2017-02-07,55.45,3.73,14.865951742627347
2017-02-08,55.59,3.73,14.90348525469169
2017-02-09,56.31,3.73,15.096514745308312
2017-02-10,56.25,3.73,15.080428954423592
2017-02-13,56.46,3.73,15.136729222520108
2017-02-14,56.37,3.73,15.112600536193028
2017-02-15,56.48,3.73,15.142091152815013
2017-02-16,56.03,3.73,15.021447721179625
2017-02-17,55.4,3.73,14.85254691689008
2017-02-21,55.89,3.73,14.983914209115282
2017-02-22,55.5,3.73,14.879356568364612
2017-02-23,55.92,3.73,14.991957104557642
2017-02-24,56.03,3.73,15.021447721179625
2017-02-27,56.05,3.73,15.02680965147453
2017-02-28,55.95,3.73,15.0
2017-03-01,56.5,3.73,15.14745308310992
2017-03-02,56.57,3.73,15.16621983914209
2017-03-03,55.72,3.73,14.93833780160858
2017-03-06,55.74,3.73,14.943699731903486
2017-03-07,55.53,3.73,14.887399463806972
2017-03-08,55.53,3.73,14.887399463806972
2017-03-09,56.2,3.73,15.067024128686327
2017-03-10,57.21,3.73,15.337801608579088
2017-03-13,57.11,3.73,15.310991957104557
2017-03-14,56.99,3.73,15.27882037533512
2017-03-15,57.37,3.73,15.380697050938338
2017-03-16,57.54,3.73,15.42627345844504
2017-03-17,57.64,3.73,15.453083109919572
2017-03-20,57.76,3.73,15.485254691689008
2017-03-21,57.79,3.73,15.493297587131368
2017-03-22,58.29,3.73,15.62734584450402
2017-03-23,58.52,3.73,15.689008042895443
2017-03-24,58.6,3.73,15.710455764075068
2017-03-27,58.87,3.73,15.7828418230563
2017-03-28,59.26,3.73,15.88739946380697
2017-03-29,58.96,3.73,15.806970509383378
2017-03-30,59.29,0.48,123.52083333333334
2017-03-31,58.91,0.48,122.72916666666666
2017-04-03,58.72,0.48,122.33333333333333
2017-04-04,58.64,0.48,122.16666666666667
2017-04-05,58.8,0.48,122.5
2017-04-06,59.06,0.48,123.04166666666667
2017-04-07,58.61,0.48,122.10416666666667
2017-04-10,58.44,0.48,121.75
2017-04-11,57.78,0.48,120.375
2017-04-12,57.73,0.48,120.27083333333333
2017-04-13,57.47,0.48,119.72916666666667
2017-04-17,58.46,0.48,121.79166666666667
2017-04-18,58.37,0.48,121.60416666666667
2017-04-19,58.68,0.48,122.25
2017-04-20,59.21,0.48,123.35416666666667
2017-04-21,58.96,0.48,122.83333333333334
2017-04-24,59.62,0.48,124.20833333333333
2017-04-25,60.03,0.48,125.0625
2017-04-26,60.55,0.48,126.14583333333333
2017-04-27,60.98,0.48,127.04166666666667
2017-04-28,61.77,0.48,128.6875
2017-05-01,62.55,0.48,130.3125
2017-05-02,62.7,0.48,130.625
2017-05-03,62.64,0.48,130.5
2017-05-04,62.97,0.48,131.1875
2017-05-05,63.02,0.48,131.29166666666669
2017-05-08,62.73,0.48,130.6875
2017-05-09,63.22,0.48,131.70833333333334
2017-05-10,62.14,0.48,129.45833333333334
2017-05-11,61.99,0.48,129.14583333333334
2017-05-12,61.19,0.48,127.47916666666667
2017-05-15,60.91,0.48,126.89583333333333
2017-05-16,61.2,0.48,127.50000000000001
2017-05-17,59.75,0.48,124.47916666666667
2017-05-18,61.04,0.48,127.16666666666667
2017-05-19,61.5,0.48,128.125
2017-05-22,62.05,0.48,129.27083333333334
2017-05-23,61.92,0.48,129.0
2017-05-24,62.02,0.48,129.20833333333334
2017-05-25,62.77,0.48,130.77083333333334
2017-05-26,63.36,0.48,132.0
2017-05-30,63.74,0.48,132.79166666666669
2017-05-31,64.07,0.48,133.47916666666666
2017-06-01,65.4,0.48,136.25000000000003
2017-06-02,65.47,0.48,136.39583333333334
2017-06-05,65.06,0.48,135.54166666666669
2017-06-06,64.33,0.48,134.02083333333334
2017-06-07,64.3,0.48,133.95833333333334
2017-06-08,64.33,0.48,134.02083333333334
2017-06-09,63.34,0.48,131.95833333333334
2017-06-12,63.59,0.48,132.47916666666669
2017-06-13,64.06,0.48,133.45833333333334
2017-06-14,64.76,0.48,134.91666666666669
2017-06-15,65.5,0.48,136.45833333333334
2017-06-16,65.64,0.48,136.75
2017-06-19,66.32,0.48,138.16666666666666
2017-06-20,65.7,0.48,136.875
2017-06-21,66.43,0.48,138.39583333333334
2017-06-22,65.69,0.48,136.85416666666666
2017-06-23,66.45,0.48,138.4375
2017-06-26,66.0,0.48,137.5
2017-06-27,65.05,0.48,135.52083333333334
2017-06-28,66.1,0.48,137.70833333333331
2017-06-29,65.15,0.48,135.72916666666669
2017-06-30,65.57,1.01,64.92079207920791
2017-07-03,65.25,1.01,64.6039603960396
2017-07-05,66.54,1.01,65.88118811881189
2017-07-06,65.48,1.01,64.83168316831683
2017-07-07,65.83,1.01,65.17821782178217
2017-07-10,65.84,1.01,65.1881188118812
2017-07-11,65.75,1.01,65.0990099009901
2017-07-12,65.97,1.01,65.31683168316832
2017-07-13,66.17,1.01,65.51485148514851
2017-07-14,65.75,1.01,65.0990099009901
2017-07-17,67.02,1.01,66.35643564356435
2017-07-18,66.75,1.01,66.08910891089108
2017-07-19,66.77,1.01,66.10891089108911
2017-07-20,67.58,1.01,66.91089108910892
2017-07-21,67.0,1.01,66.33663366336634
2017-07-24,66.99,1.01,66.32673267326732
2017-07-25,67.15,1.01,66.48514851485149
2017-07-26,66.7,1.01,66.03960396039604
2017-07-27,66.34,1.01,65.68316831683168
2017-07-28,66.4,1.01,65.74257425742574
2017-07-31,66.78,1.01,66.11881188118812
2017-08-01,67.48,1.01,66.81188118811882
2017-08-02,67.5,1.01,66.83168316831683
2017-08-03,67.42,1.01,66.75247524752476
2017-08-04,67.81,1.01,67.13861386138613
2017-08-07,68.0,1.01,67.32673267326733
2017-08-08,68.03,1.01,67.35643564356435
2017-08-09,68.16,1.01,67.48514851485149
2017-08-10,67.38,1.01,66.7128712871287
2017-08-11,67.48,1.01,66.81188118811882
2017-08-14,68.03,1.01,67.35643564356435
2017-08-15,68.71,1.01,68.02970297029702
2017-08-16,68.87,1.01,68.1881188118812
2017-08-17,67.51,1.01,66.84158415841584
2017-08-18,67.46,1.01,66.79207920792078
2017-08-21,68.5,1.01,67.82178217821782
2017-08-22,68.29,1.01,67.61386138613862
2017-08-23,67.72,1.01,67.04950495049505
2017-08-24,68.18,1.01,67.50495049504951
2017-08-25,68.17,1.01,67.4950495049505
2017-08-28,68.55,1.01,67.87128712871286
2017-08-29,68.11,1.01,67.43564356435644
2017-08-30,68.54,1.01,67.86138613861387
2017-08-31,69.48,1.01,68.79207920792079
2017-09-01,69.13,1.01,68.44554455445544
2017-09-05,66.97,1.01,66.3069306930693
2017-09-06,66.96,1.01,66.29702970297029
2017-09-07,65.66,1.01,65.00990099009901
2017-09-08,65.57,1.01,64.92079207920791
2017-09-11,67.65,1.01,66.98019801980199
2017-09-12,68.18,1.01,67.50495049504951
2017-09-13,68.42,1.01,67.74257425742574
2017-09-14,68.74,1.01,68.05940594059405
2017-09-15,65.94,1.01,65.28712871287128
2017-09-18,65.19,1.01,64.54455445544554
2017-09-19,65.22,1.01,64.57425742574257
2017-09-20,64.48,1.01,63.84158415841584
2017-09-21,64.45,1.01,63.81188118811881
2017-09-22,64.33,1.01,63.69306930693069
2017-09-25,63.5,1.01,62.87128712871287
2017-09-26,65.32,1.01,64.67326732673267
2017-09-27,63.68,1.01,63.04950495049505
2017-09-28,64.37,1.01,63.73267326732674
2017-09-29,64.57,2.85,22.65614035087719
2017-10-02,64.43,2.85,22.60701754385965
2017-10-03,64.1,2.85,22.491228070175435
2017-10-04,65.19,2.85,22.873684210526314
2017-10-05,65.91,2.85,23.126315789473683
2017-10-06,65.63,2.85,23.028070175438593
2017-10-09,66.45,2.85,23.315789473684212
2017-10-10,67.08,2.85,23.53684210526316
2017-10-11,67.2,2.85,23.57894736842105
2017-10-12,66.86,2.85,23.459649122807015
2017-10-13,67.94,2.85,23.838596491228067
2017-10-16,68.24,2.85,23.943859649122803
2017-10-17,68.13,2.85,23.905263157894733
2017-10-18,67.46,2.85,23.670175438596488
2017-10-19,65.79,2.85,23.08421052631579
2017-10-20,65.88,2.85,23.11578947368421
2017-10-23,66.1,2.85,23.19298245614035
2017-10-24,66.42,2.85,23.305263157894736
2017-10-25,65.84,2.85,23.101754385964913
2017-10-26,66.6,2.85,23.368421052631575
2017-10-27,67.21,2.85,23.582456140350875
2017-10-30,66.02,2.85,23.164912280701753
2017-10-31,66.39,2.85,23.294736842105262
2017-11-01,64.57,2.85,22.65614035087719
2017-11-02,65.2,2.85,22.87719298245614
2017-11-03,65.43,2.85,22.957894736842107
2017-11-06,65.67,2.85,23.042105263157893
2017-11-07,66.38,2.85,23.291228070175436
2017-11-08,65.93,2.85,23.133333333333336
2017-11-09,66.18,2.85,23.22105263157895
2017-11-10,64.66,2.85,22.68771929824561
2017-11-13,65.98,2.85,23.150877192982456
2017-11-14,66.02,2.85,23.164912280701753
2017-11-15,65.78,2.85,23.080701754385963
2017-11-16,65.82,2.85,23.09473684210526
2017-11-17,66.22,2.85,23.235087719298246
2017-11-20,66.13,2.85,23.203508771929823
2017-11-21,67.0,2.85,23.50877192982456
2017-11-22,66.79,2.85,23.43508771929825
2017-11-24,66.71,2.85,23.407017543859645
2017-11-27,66.16,2.85,23.214035087719296
2017-11-28,66.51,2.85,23.33684210526316
2017-11-29,65.7,2.85,23.05263157894737
2017-11-30,65.64,2.85,23.03157894736842
2017-12-01,66.0,2.85,23.157894736842106
2017-12-04,67.25,2.85,23.596491228070175
2017-12-05,65.94,2.85,23.136842105263156
2017-12-06,66.06,2.85,23.178947368421053
2017-12-07,66.18,2.85,23.22105263157895
2017-12-08,66.91,2.85,23.47719298245614
2017-12-11,67.03,2.85,23.519298245614035
2017-12-12,66.55,2.85,23.350877192982455
2017-12-13,65.41,2.85,22.950877192982453
2017-12-14,65.18,2.85,22.870175438596494
2017-12-15,65.95,2.85,23.140350877192983
2017-12-18,66.6,2.85,23.368421052631575
2017-12-19,68.13,2.85,23.905263157894733
2017-12-20,67.7,2.85,23.75438596491228
2017-12-21,66.34,2.85,23.277192982456143
2017-12-22,66.35,2.85,23.280701754385962
2017-12-26,65.69,2.85,23.049122807017543
2017-12-27,66.76,2.85,23.424561403508772
2017-12-28,66.48,2.85,23.326315789473686
2017-12-29,66.37,2.85,23.287719298245616
2018-01-02,66.75,2.85,23.421052631578945
2018-01-03,66.9,2.85,23.47368421052632
2018-01-04,66.85,2.85,23.45614035087719
2018-01-05,66.3,2.85,23.26315789473684
2018-01-08,66.05,2.85,23.175438596491226
