date,APTV,APTV_EPS,PE Ratio
2016-09-14,57.37,1.46,39.294520547945204
2016-09-15,57.93,1.46,39.678082191780824
2016-09-16,58.48,1.46,40.054794520547944
2016-09-19,58.32,1.46,39.945205479452056
2016-09-20,57.71,1.46,39.52739726027397
2016-09-21,58.27,1.46,39.91095890410959
2016-09-22,58.87,1.46,40.321917808219176
2016-09-23,58.26,1.46,39.9041095890411
2016-09-26,57.64,1.46,39.47945205479452
2016-09-27,57.33,1.46,39.26712328767123
2016-09-28,59.2,1.46,40.54794520547946
2016-09-29,58.41,1.46,40.00684931506849
2016-09-30,59.78,1.46,40.945205479452056
2016-10-03,59.7,1.46,40.89041095890411
2016-10-04,59.27,1.46,40.59589041095891
2016-10-05,60.16,1.46,41.205479452054796
2016-10-06,59.54,1.46,40.78082191780822
2016-10-07,58.78,1.46,40.26027397260274
2016-10-10,58.64,1.46,40.16438356164384
2016-10-11,56.83,1.46,38.92465753424658
2016-10-12,56.72,1.46,38.84931506849315
2016-10-13,55.25,1.46,37.842465753424655
2016-10-14,55.31,1.46,37.88356164383562
2016-10-17,55.67,1.46,38.13013698630137
2016-10-18,53.74,1.46,36.8082191780822
2016-10-19,54.59,1.46,37.39041095890411
2016-10-20,54.0,1.46,36.986301369863014
2016-10-21,53.58,1.46,36.6986301369863
2016-10-24,53.84,1.46,36.87671232876713
2016-10-25,53.0,1.46,36.3013698630137
2016-10-26,53.87,1.46,36.8972602739726
2016-10-27,54.02,1.46,37.0
2016-10-28,54.24,1.46,37.15068493150685
2016-10-31,54.54,1.46,37.35616438356164
2016-11-01,54.65,1.46,37.43150684931507
2016-11-02,55.92,0.16,349.5
2016-11-03,55.61,0.16,347.5625
2016-11-04,55.96,0.16,349.75
2016-11-07,57.96,0.16,362.25
2016-11-08,58.77,0.16,367.3125
2016-11-09,54.97,0.16,343.5625
2016-11-10,55.72,0.16,348.25
2016-11-11,54.68,0.16,341.75
2016-11-14,55.79,0.16,348.6875
2016-11-15,55.97,0.16,349.8125
2016-11-16,55.78,0.16,348.625
2016-11-17,57.04,0.16,356.5
2016-11-18,57.16,0.16,357.24999999999994
2016-11-21,57.56,0.16,359.75
2016-11-22,56.14,0.16,350.875
2016-11-23,56.21,0.16,351.3125
2016-11-25,56.6,0.16,353.75
2016-11-28,55.59,0.16,347.4375
2016-11-29,53.18,0.16,332.375
2016-11-30,53.65,0.16,335.3125
2016-12-01,55.01,0.16,343.8125
2016-12-02,53.41,0.16,333.8125
2016-12-05,53.44,0.16,334.0
2016-12-06,55.22,0.16,345.125
2016-12-07,58.98,0.16,368.625
2016-12-08,59.81,0.16,373.8125
2016-12-09,59.95,0.16,374.6875
2016-12-12,58.16,0.16,363.49999999999994
2016-12-13,58.71,0.16,366.9375
2016-12-14,57.67,0.16,360.4375
2016-12-15,57.88,0.16,361.75
2016-12-16,57.08,0.16,356.75
2016-12-19,56.73,0.16,354.5625
2016-12-20,56.4,0.16,352.5
2016-12-21,58.0,0.16,362.5
2016-12-22,56.37,0.16,352.3125
2016-12-23,56.83,0.16,355.1875
2016-12-27,57.05,0.16,356.5625
2016-12-28,56.42,0.16,352.625
2016-12-29,56.46,0.16,352.875
2016-12-30,56.45,0.16,352.8125
2017-01-03,56.61,0.16,353.8125
2017-01-04,58.71,0.16,366.9375
2017-01-05,58.35,0.16,364.6875
2017-01-06,57.98,0.16,362.375
2017-01-09,57.05,0.16,356.5625
2017-01-10,59.07,0.16,369.1875
2017-01-11,59.97,0.16,374.8125
2017-01-12,59.56,0.16,372.25
2017-01-13,60.04,0.16,375.25
2017-01-17,60.09,0.16,375.5625
2017-01-18,59.93,0.16,374.5625
2017-01-19,60.36,0.16,377.25
2017-01-20,59.23,0.16,370.1875
2017-01-23,58.73,0.16,367.0625
2017-01-24,59.89,0.16,374.3125
2017-01-25,61.5,0.16,384.375
2017-01-26,60.23,0.16,376.4375
2017-01-27,59.51,0.16,371.9375
2017-01-30,58.42,0.16,365.125
2017-01-31,58.73,0.16,367.0625
2017-02-01,59.51,0.16,371.9375
2017-02-02,61.62,0.16,385.125
2017-02-03,61.81,0.16,386.3125
2017-02-06,61.8,1.64,37.68292682926829
2017-02-07,62.12,1.64,37.8780487804878
2017-02-08,61.98,1.64,37.79268292682927
2017-02-09,61.83,1.64,37.701219512195124
2017-02-10,62.3,1.64,37.987804878048784
2017-02-13,63.7,1.64,38.84146341463415
2017-02-14,63.67,1.64,38.82317073170732
2017-02-15,63.91,1.64,38.96951219512195
2017-02-16,63.05,1.64,38.44512195121951
2017-02-17,63.25,1.64,38.56707317073171
2017-02-21,63.57,1.64,38.76219512195122
2017-02-22,63.82,1.64,38.91463414634146
2017-02-23,63.69,1.64,38.83536585365854
2017-02-24,64.28,1.64,39.19512195121951
2017-02-27,64.71,1.64,39.45731707317073
2017-02-28,63.81,1.64,38.90853658536586
2017-03-01,64.35,1.64,39.23780487804878
2017-03-02,64.87,1.64,39.554878048780495
2017-03-03,64.69,1.64,39.44512195121951
2017-03-06,63.64,1.64,38.80487804878049
2017-03-07,63.68,1.64,38.829268292682926
2017-03-08,64.23,1.64,39.16463414634147
2017-03-09,63.95,1.64,38.993902439024396
2017-03-10,64.62,1.64,39.40243902439025
2017-03-13,67.23,1.64,40.993902439024396
2017-03-14,67.9,1.64,41.40243902439025
2017-03-15,68.98,1.64,42.0609756097561
2017-03-16,68.96,1.64,42.048780487804876
2017-03-17,68.61,1.64,41.83536585365854
2017-03-20,68.0,1.64,41.463414634146346
2017-03-21,65.52,1.64,39.951219512195124
2017-03-22,65.99,1.64,40.23780487804878
2017-03-23,65.88,1.64,40.170731707317074
2017-03-24,66.14,1.64,40.32926829268293
2017-03-27,66.6,1.64,40.609756097560975
2017-03-28,67.38,1.64,41.08536585365854
2017-03-29,67.47,1.64,41.140243902439025
2017-03-30,67.9,1.64,41.40243902439025
2017-03-31,67.47,1.64,41.140243902439025
2017-04-03,65.59,1.64,39.993902439024396
2017-04-04,63.69,1.64,38.83536585365854
2017-04-05,62.94,1.64,38.37804878048781
2017-04-06,62.97,1.64,38.396341463414636
2017-04-07,62.98,1.64,38.40243902439025
2017-04-10,63.31,1.64,38.60365853658537
2017-04-11,62.79,1.64,38.28658536585366
2017-04-12,62.26,1.64,37.96341463414634
2017-04-13,61.82,1.64,37.69512195121951
2017-04-17,62.62,1.64,38.1829268292683
2017-04-18,62.32,1.64,38.0
2017-04-19,63.18,1.64,38.52439024390244
2017-04-20,65.3,1.64,39.81707317073171
2017-04-21,64.21,1.64,39.15243902439024
2017-04-24,66.43,1.64,40.50609756097562
2017-04-25,66.57,1.64,40.59146341463414
2017-04-26,66.43,1.64,40.50609756097562
2017-04-27,67.02,1.64,40.86585365853659
2017-04-28,67.39,1.64,41.09146341463415
2017-05-01,67.06,1.64,40.890243902439025
2017-05-02,65.76,1.64,40.09756097560976
2017-05-03,72.93,1.08,67.52777777777779
2017-05-04,73.81,1.08,68.3425925925926
2017-05-05,73.51,1.08,68.06481481481481
2017-05-08,73.27,1.08,67.84259259259258
2017-05-09,73.99,1.08,68.50925925925925
2017-05-10,73.56,1.08,68.11111111111111
2017-05-11,72.82,1.08,67.42592592592591
2017-05-12,72.67,1.08,67.28703703703704
2017-05-15,72.67,1.08,67.28703703703704
2017-05-16,72.98,1.08,67.57407407407408
2017-05-17,71.42,1.08,66.12962962962963
2017-05-18,71.36,1.08,66.07407407407408
2017-05-19,72.0,1.08,66.66666666666666
2017-05-22,73.01,1.08,67.60185185185185
2017-05-23,72.42,1.08,67.05555555555556
2017-05-24,72.51,1.08,67.13888888888889
2017-05-25,72.62,1.08,67.24074074074075
2017-05-26,73.34,1.08,67.9074074074074
2017-05-30,72.59,1.08,67.21296296296296
2017-05-31,73.74,1.08,68.27777777777777
2017-06-01,74.75,1.08,69.21296296296296
2017-06-02,74.64,1.08,69.1111111111111
2017-06-05,73.87,1.08,68.39814814814815
2017-06-06,74.48,1.08,68.96296296296296
2017-06-07,73.93,1.08,68.45370370370371
2017-06-08,72.11,1.08,66.76851851851852
2017-06-09,71.83,1.08,66.50925925925925
2017-06-12,71.38,1.08,66.09259259259258
2017-06-13,72.61,1.08,67.23148148148148
2017-06-14,72.03,1.08,66.69444444444444
2017-06-15,72.01,1.08,66.67592592592592
2017-06-16,71.26,1.08,65.98148148148148
2017-06-19,72.51,1.08,67.13888888888889
2017-06-20,70.68,1.08,65.44444444444444
2017-06-21,71.93,1.08,66.60185185185185
2017-06-22,71.88,1.08,66.55555555555554
2017-06-23,72.11,1.08,66.76851851851852
2017-06-26,72.54,1.08,67.16666666666667
2017-06-27,72.5,1.08,67.12962962962962
2017-06-28,72.93,1.08,67.52777777777779
2017-06-29,72.45,1.08,67.08333333333333
2017-06-30,73.47,1.08,68.02777777777777
2017-07-03,73.6,1.08,68.14814814814814
2017-07-05,73.68,1.08,68.22222222222223
2017-07-06,72.7,1.08,67.31481481481481
2017-07-07,74.7,1.08,69.16666666666667
2017-07-10,76.22,1.08,70.57407407407406
2017-07-11,76.92,1.08,71.22222222222221
2017-07-12,77.62,1.08,71.87037037037037
2017-07-13,76.93,1.08,71.23148148148148
2017-07-14,76.64,1.08,70.96296296296296
2017-07-17,77.06,1.08,71.35185185185185
2017-07-18,76.79,1.08,71.10185185185185
2017-07-19,77.86,1.08,72.09259259259258
2017-07-20,78.04,1.08,72.25925925925927
2017-07-21,76.22,1.08,70.57407407407406
2017-07-24,75.86,1.08,70.24074074074073
2017-07-25,76.22,1.08,70.57407407407406
2017-07-26,76.0,1.08,70.37037037037037
2017-07-27,75.87,1.08,70.25
2017-07-28,75.4,1.08,69.81481481481481
2017-07-31,75.79,1.08,70.17592592592592
2017-08-01,75.3,1.08,69.72222222222221
2017-08-02,76.3,1.13,67.52212389380531
2017-08-03,77.84,1.13,68.8849557522124
2017-08-04,78.11,1.13,69.12389380530973
2017-08-07,78.35,1.13,69.33628318584071
2017-08-08,78.73,1.13,69.67256637168143
2017-08-09,77.79,1.13,68.84070796460178
2017-08-10,76.4,1.13,67.61061946902656
2017-08-11,77.4,1.13,68.49557522123895
2017-08-14,78.37,1.13,69.35398230088497
2017-08-15,78.24,1.13,69.23893805309734
2017-08-16,78.88,1.13,69.80530973451327
2017-08-17,77.47,1.13,68.5575221238938
2017-08-18,77.34,1.13,68.44247787610621
2017-08-21,77.88,1.13,68.92035398230088
2017-08-22,78.94,1.13,69.85840707964603
2017-08-23,78.95,1.13,69.86725663716815
2017-08-24,79.24,1.13,70.12389380530973
2017-08-25,79.01,1.13,69.9203539823009
2017-08-28,79.2,1.13,70.08849557522124
2017-08-29,79.01,1.13,69.9203539823009
2017-08-30,79.67,1.13,70.50442477876108
2017-08-31,80.8,1.13,71.50442477876106
2017-09-01,81.83,1.13,72.41592920353983
2017-09-05,80.96,1.13,71.64601769911505
2017-09-06,81.08,1.13,71.75221238938053
2017-09-07,81.2,1.13,71.85840707964603
2017-09-08,81.02,1.13,71.69911504424779
2017-09-11,81.72,1.13,72.31858407079646
2017-09-12,81.97,1.13,72.53982300884957
2017-09-13,82.14,1.13,72.69026548672566
2017-09-14,82.05,1.13,72.61061946902656
2017-09-15,83.98,1.13,74.31858407079648
2017-09-18,84.3,1.13,74.60176991150443
2017-09-19,84.58,1.13,74.8495575221239
2017-09-20,84.79,1.13,75.0353982300885
2017-09-21,84.69,1.13,74.94690265486726
2017-09-22,86.15,1.13,76.23893805309736
2017-09-25,86.71,1.13,76.73451327433628
2017-09-26,86.43,1.13,76.48672566371683
2017-09-27,82.8,1.13,73.27433628318585
2017-09-28,81.93,1.13,72.50442477876108
2017-09-29,82.48,1.13,72.99115044247789
2017-10-02,83.78,1.13,74.14159292035399
2017-10-03,83.5,1.13,73.89380530973452
2017-10-04,85.76,1.13,75.89380530973453
2017-10-05,85.76,1.13,75.89380530973453
2017-10-06,84.2,1.13,74.51327433628319
2017-10-09,83.92,1.13,74.26548672566372
2017-10-10,82.67,1.13,73.15929203539824
2017-10-11,83.19,1.13,73.61946902654867
2017-10-12,82.23,1.13,72.76991150442478
2017-10-13,81.71,1.13,72.30973451327434
2017-10-16,82.13,1.13,72.68141592920354
2017-10-17,81.51,1.13,72.13274336283187
2017-10-18,81.92,1.13,72.49557522123895
2017-10-19,81.84,1.13,72.42477876106196
2017-10-20,81.17,1.13,71.83185840707965
2017-10-23,81.95,1.13,72.52212389380531
2017-10-24,82.37,1.13,72.89380530973452
2017-10-25,81.64,1.13,72.24778761061948
2017-10-26,83.04,1.13,73.48672566371683
2017-10-27,82.76,1.13,73.23893805309736
2017-10-30,82.36,1.13,72.88495575221239
2017-10-31,83.3,1.13,73.71681415929204
2017-11-01,83.3,1.13,73.71681415929204
2017-11-02,83.24,1.15,72.38260869565218
2017-11-03,81.22,1.15,70.62608695652175
2017-11-06,81.53,1.15,70.89565217391305
2017-11-07,81.53,1.15,70.89565217391305
2017-11-08,80.76,1.15,70.22608695652175
2017-11-09,80.12,1.15,69.66956521739131
2017-11-10,79.87,1.15,69.45217391304348
2017-11-13,80.11,1.15,69.6608695652174
2017-11-14,84.07,1.15,73.10434782608695
2017-11-15,82.28,1.15,71.54782608695653
2017-11-16,83.19,1.15,72.33913043478262
2017-11-17,82.73,1.15,71.93913043478261
2017-11-20,85.62,1.15,74.45217391304348
2017-11-21,85.5,1.15,74.34782608695653
2017-11-22,84.48,1.15,73.4608695652174
2017-11-24,84.54,1.15,73.51304347826088
2017-11-27,84.47,1.15,73.45217391304348
2017-11-28,85.26,1.15,74.13913043478261
2017-11-29,85.54,1.15,74.38260869565218
2017-11-30,87.74,1.15,76.29565217391304
2017-12-01,86.76,1.15,75.44347826086957
2017-12-04,87.43,1.15,76.02608695652175
2017-12-05,88.77,1.15,77.19130434782609
2017-12-06,85.36,1.15,74.22608695652174
2017-12-07,84.38,1.15,73.37391304347827
2017-12-08,85.22,1.15,74.10434782608696
2017-12-11,85.89,1.15,74.68695652173913
2017-12-12,85.67,1.15,74.49565217391304
2017-12-13,83.56,1.15,72.6608695652174
2017-12-14,83.05,1.15,72.21739130434783
2017-12-15,84.4,1.15,73.3913043478261
2017-12-18,84.24,1.15,73.25217391304348
2017-12-19,85.62,1.15,74.45217391304348
2017-12-20,85.87,1.15,74.66956521739131
2017-12-21,84.98,1.15,73.89565217391305
2017-12-22,84.79,1.15,73.73043478260871
2017-12-26,84.88,1.15,73.80869565217391
2017-12-27,84.73,1.15,73.67826086956522
2017-12-28,85.56,1.15,74.4
2017-12-29,84.83,1.15,73.76521739130435
2018-01-02,86.11,1.15,74.87826086956522
2018-01-03,87.54,1.15,76.12173913043479
2018-01-04,88.91,1.15,77.31304347826087
2018-01-05,91.57,1.15,79.62608695652175
2018-01-08,91.93,1.15,79.93913043478263
2018-01-09,92.75,1.15,80.65217391304348
2018-01-10,90.46,1.15,78.6608695652174
2018-01-11,92.06,1.15,80.05217391304349
2018-01-12,92.91,1.15,80.79130434782608
2018-01-16,92.56,1.15,80.48695652173915
2018-01-17,93.56,1.15,81.35652173913044
2018-01-18,93.1,1.15,80.95652173913044
2018-01-19,93.52,1.15,81.32173913043478
2018-01-22,93.55,1.15,81.34782608695653
2018-01-23,92.83,1.15,80.72173913043478
2018-01-24,93.54,1.15,81.33913043478262
2018-01-25,92.49,1.15,80.42608695652174
2018-01-26,94.48,1.15,82.15652173913044
2018-01-29,94.89,1.15,82.51304347826088
2018-01-30,94.63,1.15,82.28695652173913
2018-01-31,94.88,1.15,82.50434782608696
2018-02-01,96.02,1.15,83.49565217391304
2018-02-02,94.21,1.15,81.92173913043479
2018-02-05,91.14,-4.11,-22.175182481751822
2018-02-06,92.6,-4.11,-22.53041362530413
2018-02-07,93.69,-4.11,-22.795620437956202
2018-02-08,89.27,-4.11,-21.720194647201943
2018-02-09,88.56,-4.11,-21.54744525547445
2018-02-12,91.44,-4.11,-22.24817518248175
2018-02-13,90.77,-4.11,-22.08515815085158
2018-02-14,92.69,-4.11,-22.552311435523112
2018-02-15,93.33,-4.11,-22.70802919708029
2018-02-16,92.4,-4.11,-22.48175182481752
2018-02-20,92.34,-4.11,-22.467153284671532
2018-02-21,92.55,-4.11,-22.518248175182478
2018-02-22,92.94,-4.11,-22.613138686131386
2018-02-23,93.06,-4.11,-22.642335766423358
2018-02-26,94.72,-4.11,-23.046228710462284
2018-02-27,92.62,-4.11,-22.535279805352797
2018-02-28,91.33,-4.11,-22.22141119221411
2018-03-01,87.77,-4.11,-21.35523114355231
2018-03-02,88.61,-4.11,-21.559610705596103
2018-03-05,88.82,-4.11,-21.610705596107053
2018-03-06,89.95,-4.11,-21.885644768856448
2018-03-07,89.42,-4.11,-21.75669099756691
2018-03-08,89.7,-4.11,-21.824817518248175
2018-03-09,92.27,-4.11,-22.450121654501213
2018-03-12,91.45,-4.11,-22.25060827250608
2018-03-13,90.9,-4.11,-22.11678832116788
2018-03-14,89.3,-4.11,-21.727493917274938
2018-03-15,88.96,-4.11,-21.644768856447687
2018-03-16,89.32,-4.11,-21.732360097323596
2018-03-19,87.89,-4.11,-21.38442822384428
2018-03-20,87.85,-4.11,-21.374695863746954
2018-03-21,88.14,-4.11,-21.445255474452555
2018-03-22,83.79,-4.11,-20.386861313868614
2018-03-23,81.21,-4.11,-19.75912408759124
2018-03-26,85.04,-4.11,-20.690997566909974
2018-03-27,84.33,-4.11,-20.518248175182478
2018-03-28,82.82,-4.11,-20.150851581508512
2018-03-29,84.97,-4.11,-20.67396593673966
2018-04-02,81.58,-4.11,-19.84914841849148
2018-04-03,82.58,-4.11,-20.09245742092457
2018-04-04,84.22,-4.11,-20.49148418491484
2018-04-05,85.9,-4.11,-20.900243309002434
2018-04-06,83.82,-4.11,-20.394160583941602
2018-04-09,83.67,-4.11,-20.357664233576642
2018-04-10,86.03,-4.11,-20.93187347931873
2018-04-11,85.4,-4.11,-20.778588807785887
2018-04-12,85.86,-4.11,-20.890510948905106
2018-04-13,85.51,-4.11,-20.805352798053526
2018-04-16,86.92,-4.11,-21.148418491484183
2018-04-17,88.13,-4.11,-21.442822384428222
2018-04-18,87.7,-4.11,-21.338199513381994
2018-04-19,86.02,-4.11,-20.929440389294403
2018-04-20,86.31,-4.11,-21.0
2018-04-23,86.54,-4.11,-21.05596107055961
2018-04-24,85.85,-4.11,-20.888077858880777
2018-04-25,85.21,-4.11,-20.732360097323596
2018-04-26,87.42,-4.11,-21.27007299270073
2018-04-27,86.01,-4.11,-20.927007299270073
2018-04-30,84.58,-4.11,-20.57907542579075
2018-05-01,84.53,-4.11,-20.5669099756691
2018-05-02,90.03,1.24,72.60483870967742
2018-05-03,91.12,1.24,73.48387096774194
2018-05-04,92.59,1.24,74.66935483870968
2018-05-07,93.28,1.24,75.22580645161291
2018-05-08,93.64,1.24,75.51612903225806
2018-05-09,94.39,1.24,76.12096774193549
2018-05-10,96.06,1.24,77.46774193548387
2018-05-11,96.22,1.24,77.59677419354838
2018-05-14,95.72,1.24,77.19354838709677
2018-05-15,96.0,1.24,77.41935483870968
2018-05-16,97.86,1.24,78.91935483870968
2018-05-17,98.23,1.24,79.21774193548387
2018-05-18,97.34,1.24,78.5
2018-05-21,98.18,1.24,79.17741935483872
2018-05-22,98.14,1.24,79.14516129032258
2018-05-23,97.89,1.24,78.94354838709677
2018-05-24,97.68,1.24,78.7741935483871
2018-05-25,97.65,1.24,78.75
2018-05-29,96.21,1.24,77.58870967741935
2018-05-30,96.47,1.24,77.79838709677419
2018-05-31,97.5,1.24,78.62903225806451
2018-06-01,99.08,1.24,79.90322580645162
2018-06-04,99.45,1.24,80.20161290322581
2018-06-05,100.13,1.24,80.75
2018-06-06,100.99,1.24,81.44354838709677
2018-06-07,100.66,1.24,81.1774193548387
2018-06-08,100.81,1.24,81.29838709677419
2018-06-11,101.82,1.24,82.11290322580645
2018-06-12,101.97,1.24,82.23387096774194
2018-06-13,101.62,1.24,81.95161290322581
2018-06-14,102.61,1.24,82.75
2018-06-15,102.73,1.24,82.84677419354838
2018-06-18,102.93,1.24,83.00806451612904
2018-06-19,100.56,1.24,81.09677419354838
2018-06-20,99.58,1.24,80.30645161290323
2018-06-21,97.28,1.24,78.45161290322581
2018-06-22,96.24,1.24,77.61290322580645
2018-06-25,95.12,1.24,76.70967741935485
2018-06-26,94.88,1.24,76.51612903225806
2018-06-27,93.28,1.24,75.22580645161291
2018-06-28,91.93,1.24,74.13709677419355
2018-06-29,91.63,1.24,73.89516129032258
2018-07-02,92.15,1.24,74.31451612903226
2018-07-03,90.91,1.24,73.31451612903226
2018-07-05,93.07,1.24,75.05645161290322
2018-07-06,94.26,1.24,76.01612903225806
2018-07-09,95.53,1.24,77.04032258064517
2018-07-10,96.34,1.24,77.69354838709678
2018-07-11,93.04,1.24,75.03225806451613
2018-07-12,93.11,1.24,75.08870967741936
2018-07-13,93.63,1.24,75.50806451612902
2018-07-16,93.55,1.24,75.44354838709677
2018-07-17,96.34,1.24,77.69354838709678
2018-07-18,96.78,1.24,78.04838709677419
2018-07-19,94.97,1.24,76.58870967741936
2018-07-20,92.94,1.24,74.95161290322581
2018-07-23,92.73,1.24,74.78225806451613
2018-07-24,93.22,1.24,75.1774193548387
2018-07-25,95.2,1.24,76.7741935483871
2018-07-26,93.25,1.24,75.20161290322581
2018-07-27,93.61,1.24,75.49193548387096
2018-07-30,92.5,1.24,74.59677419354838
2018-07-31,98.07,1.36,72.11029411764704
2018-08-01,95.89,1.36,70.50735294117646
2018-08-02,96.77,1.36,71.15441176470587
2018-08-03,98.45,1.36,72.38970588235294
2018-08-06,98.02,1.36,72.0735294117647
2018-08-07,98.45,1.36,72.38970588235294
2018-08-08,98.09,1.36,72.125
2018-08-09,96.72,1.36,71.11764705882352
2018-08-10,94.53,1.36,69.50735294117646
2018-08-13,92.77,1.36,68.21323529411764
2018-08-14,94.03,1.36,69.13970588235294
2018-08-15,90.98,1.36,66.8970588235294
2018-08-16,91.78,1.36,67.48529411764706
2018-08-17,92.76,1.36,68.20588235294117
2018-08-20,94.48,1.36,69.47058823529412
2018-08-21,93.76,1.36,68.94117647058823
2018-08-22,90.82,1.36,66.77941176470587
2018-08-23,89.09,1.36,65.50735294117646
2018-08-24,88.47,1.36,65.05147058823529
2018-08-27,92.05,1.36,67.68382352941175
2018-08-28,92.06,1.36,67.69117647058823
2018-08-29,90.78,1.36,66.75
2018-08-30,88.95,1.36,65.40441176470588
2018-08-31,88.01,1.36,64.71323529411765
2018-09-04,87.04,1.36,64.0
2018-09-05,85.26,1.36,62.69117647058823
2018-09-06,84.78,1.36,62.338235294117645
2018-09-07,84.33,1.36,62.007352941176464
2018-09-10,85.52,1.36,62.882352941176464
2018-09-11,84.96,1.36,62.47058823529411
2018-09-12,84.86,1.36,62.397058823529406
2018-09-13,86.07,1.36,63.28676470588234
2018-09-14,86.88,1.36,63.882352941176464
2018-09-17,85.45,1.36,62.830882352941174
2018-09-18,86.01,1.36,63.24264705882353
2018-09-19,87.3,1.36,64.19117647058823
2018-09-20,89.77,1.36,66.00735294117646
2018-09-21,90.27,1.36,66.37499999999999
2018-09-24,87.99,1.36,64.6985294117647
2018-09-25,84.81,1.36,62.36029411764706
2018-09-26,84.68,1.36,62.26470588235294
2018-09-27,84.14,1.36,61.86764705882352
2018-09-28,83.9,1.36,61.69117647058823
2018-10-01,84.09,1.36,61.830882352941174
2018-10-02,84.94,1.36,62.45588235294117
2018-10-03,85.13,1.36,62.59558823529411
2018-10-04,82.83,1.36,60.90441176470588
2018-10-05,79.01,1.36,58.095588235294116
2018-10-08,79.7,1.36,58.60294117647059
2018-10-09,76.56,1.36,56.29411764705882
2018-10-10,75.63,1.36,55.61029411764705
2018-10-11,73.92,1.36,54.35294117647059
2018-10-12,74.02,1.36,54.42647058823529
2018-10-15,73.65,1.36,54.154411764705884
2018-10-16,74.28,1.36,54.61764705882353
2018-10-17,73.98,1.36,54.39705882352941
2018-10-18,74.21,1.36,54.566176470588225
2018-10-19,74.29,1.36,54.625
2018-10-22,74.28,1.36,54.61764705882353
2018-10-23,76.33,1.36,56.12499999999999
2018-10-24,72.88,1.36,53.58823529411764
2018-10-25,74.13,1.36,54.507352941176464
2018-10-26,73.73,1.36,54.213235294117645
2018-10-29,76.22,1.36,56.04411764705882
2018-10-30,74.17,1.36,54.53676470588235
2018-10-31,76.8,1.07,71.77570093457943
2018-11-01,77.44,1.07,72.37383177570092
2018-11-02,79.46,1.07,74.26168224299064
2018-11-05,76.1,1.07,71.12149532710279
2018-11-06,76.37,1.07,71.37383177570094
2018-11-07,78.35,1.07,73.22429906542055
2018-11-08,77.68,1.07,72.5981308411215
2018-11-09,75.62,1.07,70.67289719626169
2018-11-12,74.5,1.07,69.62616822429906
2018-11-13,75.0,1.07,70.09345794392523
2018-11-14,75.0,1.07,70.09345794392523
2018-11-15,75.15,1.07,70.23364485981308
2018-11-16,74.18,1.07,69.32710280373831
2018-11-19,72.24,1.07,67.51401869158877
2018-11-20,71.06,1.07,66.41121495327103
2018-11-21,73.3,1.07,68.50467289719626
2018-11-23,72.99,1.07,68.21495327102802
2018-11-26,74.44,1.07,69.57009345794391
2018-11-27,71.09,1.07,66.4392523364486
2018-11-28,72.55,1.07,67.80373831775701
2018-11-29,71.5,1.07,66.82242990654206
2018-11-30,71.9,1.07,67.19626168224299
2018-12-03,74.71,1.07,69.82242990654204
2018-12-04,71.58,1.07,66.89719626168224
2018-12-06,69.87,1.07,65.29906542056075
2018-12-07,67.09,1.07,62.70093457943925
2018-12-10,65.33,1.07,61.05607476635514
2018-12-11,66.76,1.07,62.39252336448598
2018-12-12,67.37,1.07,62.96261682242991
2018-12-13,66.69,1.07,62.32710280373831
2018-12-14,65.95,1.07,61.63551401869159
2018-12-17,64.44,1.07,60.22429906542055
2018-12-18,63.39,1.07,59.242990654205606
2018-12-19,62.0,1.07,57.943925233644855
2018-12-20,62.36,1.07,58.2803738317757
2018-12-21,61.44,1.07,57.420560747663544
2018-12-24,60.08,1.07,56.14953271028037
2018-12-26,61.74,1.07,57.70093457943925
2018-12-27,61.96,1.07,57.90654205607476
2018-12-28,61.38,1.07,57.36448598130841
2018-12-31,61.57,1.07,57.54205607476635
2019-01-02,61.15,1.07,57.14953271028037
2019-01-03,60.42,1.07,56.467289719626166
2019-01-04,62.62,1.07,58.523364485981304
2019-01-07,63.57,1.07,59.41121495327103
2019-01-08,67.01,1.07,62.626168224299064
2019-01-09,69.54,1.07,64.99065420560748
2019-01-10,70.23,1.07,65.6355140186916
2019-01-11,69.43,1.07,64.88785046728972
2019-01-14,70.37,1.07,65.76635514018692
2019-01-15,69.82,1.07,65.25233644859811
2019-01-16,70.35,1.07,65.74766355140186
2019-01-17,71.14,1.07,66.48598130841121
2019-01-18,72.93,1.07,68.1588785046729
2019-01-22,71.72,1.07,67.02803738317756
2019-01-23,70.25,1.07,65.65420560747663
2019-01-24,71.82,1.07,67.12149532710279
2019-01-25,73.0,1.07,68.22429906542055
2019-01-28,73.03,1.07,68.25233644859813
2019-01-29,72.43,1.07,67.69158878504673
2019-01-30,73.79,1.07,68.96261682242991
2019-01-31,79.13,1.07,73.95327102803738
2019-02-01,78.02,1.07,72.91588785046729
2019-02-04,78.59,1.19577,65.72334144526121
2019-02-05,78.66,1.19577,65.78188113098672
2019-02-06,78.28,1.19577,65.46409426561965
2019-02-07,76.22,1.19577,63.741354942840175
2019-02-08,75.69,1.19577,63.298125893775556
2019-02-11,76.06,1.19577,63.60754994689614
2019-02-12,77.16,1.19577,64.5274592940114
2019-02-13,79.52,1.19577,66.50108298418591
2019-02-14,79.65,1.19577,66.60979954339045
2019-02-15,80.95,1.19577,67.69696513543575
2019-02-19,81.3,1.19577,67.98966356406332
2019-02-20,81.71,1.19577,68.33253886616991
2019-02-21,81.12,1.19577,67.83913294362628
