date,EXPE,EXPE_EPS,PE Ratio
2013-02-19,64.42,0.05,1288.3999999999999
2013-02-20,63.11,0.05,1262.1999999999998
2013-02-21,63.76,0.05,1275.1999999999998
2013-02-22,64.49,0.05,1289.7999999999997
2013-02-25,62.14,0.05,1242.8
2013-02-26,62.82,0.05,1256.3999999999999
2013-02-27,64.18,0.05,1283.6000000000001
2013-02-28,63.9,0.05,1278.0
2013-03-01,63.74,0.05,1274.8
2013-03-04,64.42,0.05,1288.3999999999999
2013-03-05,65.91,0.05,1318.1999999999998
2013-03-06,64.95,0.05,1299.0
2013-03-07,64.32,0.05,1286.3999999999999
2013-03-08,64.72,0.05,1294.3999999999999
2013-03-11,64.98,0.05,1299.6
2013-03-12,64.97,0.05,1299.3999999999999
2013-03-13,65.75,0.05,1315.0
2013-03-14,66.35,0.05,1326.9999999999998
2013-03-15,66.22,0.05,1324.3999999999999
2013-03-18,64.44,0.05,1288.8
2013-03-19,62.65,0.05,1253.0
2013-03-20,63.28,0.05,1265.6
2013-03-21,61.93,0.05,1238.6
2013-03-22,62.94,0.05,1258.8
2013-03-25,62.38,0.05,1247.6
2013-03-26,62.09,0.05,1241.8
2013-03-27,60.9,0.05,1218.0
2013-03-28,60.02,0.05,1200.4
2013-04-01,60.5,0.05,1210.0
2013-04-02,61.87,0.05,1237.3999999999999
2013-04-03,60.8,0.05,1215.9999999999998
2013-04-04,61.18,0.05,1223.6
2013-04-05,61.62,0.05,1232.3999999999999
2013-04-08,62.32,0.05,1246.3999999999999
2013-04-09,62.43,0.05,1248.6
2013-04-10,64.35,0.05,1286.9999999999998
2013-04-11,65.01,0.05,1300.2
2013-04-12,64.43,0.05,1288.6000000000001
2013-04-15,61.46,0.05,1229.2
2013-04-16,63.13,0.05,1262.6
2013-04-17,61.77,0.05,1235.4
2013-04-18,60.5,0.05,1210.0
2013-04-19,61.67,0.05,1233.3999999999999
2013-04-22,63.34,0.05,1266.8
2013-04-23,64.2,0.05,1284.0
2013-04-24,64.18,0.05,1283.6000000000001
2013-04-25,64.97,0.05,1299.3999999999999
2013-04-26,58.56,-0.77,-76.05194805194806
2013-04-29,56.06,-0.77,-72.8051948051948
2013-04-30,55.84,-0.77,-72.51948051948052
2013-05-01,55.1,-0.77,-71.55844155844156
2013-05-02,56.77,-0.77,-73.72727272727273
2013-05-03,59.0,-0.77,-76.62337662337661
2013-05-06,58.29,-0.77,-75.7012987012987
2013-05-07,57.07,-0.77,-74.11688311688312
2013-05-08,57.18,-0.77,-74.25974025974025
2013-05-09,55.97,-0.77,-72.68831168831169
2013-05-10,58.87,-0.77,-76.45454545454545
2013-05-13,59.43,-0.77,-77.18181818181817
2013-05-14,60.76,-0.77,-78.9090909090909
2013-05-15,60.73,-0.77,-78.87012987012986
2013-05-16,57.9,-0.77,-75.1948051948052
2013-05-17,58.1,-0.77,-75.45454545454545
2013-05-20,58.0,-0.77,-75.32467532467533
2013-05-21,58.01,-0.77,-75.33766233766234
2013-05-22,57.68,-0.77,-74.9090909090909
2013-05-23,58.21,-0.77,-75.59740259740259
2013-05-24,59.04,-0.77,-76.67532467532467
2013-05-28,58.97,-0.77,-76.58441558441558
2013-05-29,57.46,-0.77,-74.62337662337663
2013-05-30,57.49,-0.77,-74.66233766233766
2013-05-31,57.51,-0.77,-74.68831168831169
2013-06-03,57.51,-0.77,-74.68831168831169
2013-06-04,56.13,-0.77,-72.8961038961039
2013-06-05,54.96,-0.77,-71.37662337662337
2013-06-06,55.6,-0.77,-72.20779220779221
2013-06-07,55.84,-0.77,-72.51948051948052
2013-06-10,56.74,-0.77,-73.68831168831169
2013-06-11,55.84,-0.77,-72.51948051948052
2013-06-12,56.37,-0.77,-73.20779220779221
2013-06-13,58.15,-0.77,-75.51948051948051
2013-06-14,58.01,-0.77,-75.33766233766234
2013-06-17,59.13,-0.77,-76.79220779220779
2013-06-18,60.64,-0.77,-78.75324675324676
2013-06-19,60.49,-0.77,-78.55844155844156
2013-06-20,59.7,-0.77,-77.53246753246754
2013-06-21,58.83,-0.77,-76.4025974025974
2013-06-24,56.99,-0.77,-74.01298701298701
2013-06-25,57.12,-0.77,-74.18181818181817
2013-06-26,57.91,-0.77,-75.2077922077922
2013-06-27,59.92,-0.77,-77.81818181818181
2013-06-28,60.15,-0.77,-78.11688311688312
2013-07-01,62.11,-0.77,-80.66233766233766
2013-07-02,61.69,-0.77,-80.11688311688312
2013-07-03,61.68,-0.77,-80.1038961038961
2013-07-05,62.88,-0.77,-81.66233766233766
2013-07-08,62.4,-0.77,-81.03896103896103
2013-07-09,63.02,-0.77,-81.84415584415585
2013-07-10,63.22,-0.77,-82.1038961038961
2013-07-11,63.08,-0.77,-81.92207792207792
2013-07-12,63.75,-0.77,-82.79220779220779
2013-07-15,64.34,-0.77,-83.55844155844156
2013-07-16,64.5,-0.77,-83.76623376623377
2013-07-17,65.1,-0.77,-84.54545454545453
2013-07-18,65.52,-0.77,-85.09090909090908
2013-07-19,64.43,-0.77,-83.67532467532469
2013-07-22,63.95,-0.77,-83.05194805194806
2013-07-23,63.78,-0.77,-82.83116883116882
2013-07-24,63.78,-0.77,-82.83116883116882
2013-07-25,65.0,-0.77,-84.41558441558442
2013-07-26,47.2,0.53,89.05660377358491
2013-07-29,46.03,0.53,86.84905660377358
2013-07-30,47.49,0.53,89.60377358490565
2013-07-31,47.13,0.53,88.9245283018868
2013-08-01,47.2,0.53,89.05660377358491
2013-08-02,48.17,0.53,90.88679245283019
2013-08-05,49.69,0.53,93.75471698113206
2013-08-06,50.97,0.53,96.1698113207547
2013-08-07,50.8,0.53,95.84905660377358
2013-08-08,50.9,0.53,96.0377358490566
2013-08-09,50.68,0.53,95.62264150943396
2013-08-12,49.67,0.53,93.71698113207547
2013-08-13,49.38,0.53,93.16981132075472
2013-08-14,48.79,0.53,92.0566037735849
2013-08-15,47.77,0.53,90.13207547169812
2013-08-16,47.39,0.53,89.41509433962264
2013-08-19,46.84,0.53,88.37735849056604
2013-08-20,47.6,0.53,89.81132075471697
2013-08-21,45.7,0.53,86.22641509433963
2013-08-22,46.47,0.53,87.67924528301886
2013-08-23,48.84,0.53,92.15094339622642
2013-08-26,47.2,0.53,89.05660377358491
2013-08-27,46.96,0.53,88.60377358490565
2013-08-28,47.0,0.53,88.67924528301886
2013-08-29,47.09,0.53,88.84905660377359
2013-08-30,46.76,0.53,88.22641509433961
2013-09-03,47.27,0.53,89.18867924528303
2013-09-04,48.91,0.53,92.28301886792451
2013-09-05,48.18,0.53,90.90566037735849
2013-09-06,49.68,0.53,93.73584905660377
2013-09-09,50.64,0.53,95.54716981132076
2013-09-10,51.84,0.53,97.81132075471699
2013-09-11,52.09,0.53,98.28301886792453
2013-09-12,51.18,0.53,96.56603773584905
2013-09-13,51.19,0.53,96.58490566037734
2013-09-16,52.42,0.53,98.90566037735849
2013-09-17,52.26,0.53,98.60377358490565
2013-09-18,53.47,0.53,100.88679245283018
2013-09-19,53.12,0.53,100.22641509433961
2013-09-20,52.82,0.53,99.66037735849056
2013-09-23,51.86,0.53,97.84905660377358
2013-09-24,52.19,0.53,98.47169811320754
2013-09-25,51.59,0.53,97.33962264150944
2013-09-26,52.02,0.53,98.15094339622641
2013-09-27,52.21,0.53,98.50943396226415
2013-09-30,51.81,0.53,97.75471698113208
2013-10-01,52.86,0.53,99.73584905660377
2013-10-02,53.46,0.53,100.86792452830188
2013-10-03,52.15,0.53,98.39622641509433
2013-10-04,51.67,0.53,97.49056603773585
2013-10-07,51.77,0.53,97.67924528301887
2013-10-08,50.63,0.53,95.52830188679245
2013-10-09,49.99,0.53,94.32075471698113
2013-10-10,51.39,0.53,96.9622641509434
2013-10-11,51.73,0.53,97.60377358490565
2013-10-14,48.51,0.53,91.52830188679245
2013-10-15,47.89,0.53,90.35849056603773
2013-10-16,47.9,0.53,90.37735849056602
2013-10-17,48.21,0.53,90.9622641509434
2013-10-18,48.43,0.53,91.37735849056604
2013-10-21,48.19,0.53,90.92452830188678
2013-10-22,48.91,0.53,92.28301886792451
2013-10-23,49.2,0.53,92.83018867924528
2013-10-24,50.5,0.53,95.28301886792453
2013-10-25,50.45,0.53,95.18867924528303
2013-10-28,49.93,0.53,94.20754716981132
2013-10-29,50.68,0.53,95.62264150943396
2013-10-30,49.96,0.53,94.26415094339622
2013-10-31,58.97,1.25,47.176
2013-11-01,60.11,1.25,48.088
2013-11-04,60.24,1.25,48.192
2013-11-05,59.58,1.25,47.664
2013-11-06,59.81,1.25,47.848
2013-11-07,58.91,1.25,47.128
2013-11-08,59.88,1.25,47.904
2013-11-11,61.25,1.25,49.0
2013-11-12,62.02,1.25,49.616
2013-11-13,61.72,1.25,49.376
2013-11-14,61.04,1.25,48.832
2013-11-15,61.19,1.25,48.952
2013-11-18,61.05,1.25,48.839999999999996
2013-11-19,60.7,1.25,48.56
2013-11-20,61.11,1.25,48.888
2013-11-21,62.59,1.25,50.072
2013-11-22,62.05,1.25,49.64
2013-11-25,61.39,1.25,49.112
2013-11-26,62.33,1.25,49.864
2013-11-27,63.3,1.25,50.64
2013-11-29,63.69,1.25,50.952
2013-12-02,62.61,1.25,50.088
2013-12-03,62.56,1.25,50.048
2013-12-04,62.84,1.25,50.272000000000006
2013-12-05,63.58,1.25,50.864
2013-12-06,63.48,1.25,50.784
2013-12-09,63.5,1.25,50.8
2013-12-10,63.2,1.25,50.56
2013-12-11,62.31,1.25,49.848
2013-12-12,62.54,1.25,50.032
2013-12-13,62.73,1.25,50.184
2013-12-16,65.88,1.25,52.70399999999999
2013-12-17,66.39,1.25,53.112
2013-12-18,67.55,1.25,54.04
2013-12-19,66.8,1.25,53.44
2013-12-20,67.61,1.25,54.088
2013-12-23,68.68,1.25,54.944
2013-12-24,68.5,1.25,54.8
2013-12-26,69.03,1.25,55.224000000000004
2013-12-27,68.76,1.25,55.008
2013-12-30,68.84,1.25,55.072
2013-12-31,69.66,1.25,55.727999999999994
2014-01-02,69.21,1.25,55.367999999999995
2014-01-03,69.2,1.25,55.36
2014-01-06,68.96,1.25,55.16799999999999
2014-01-07,71.45,1.25,57.160000000000004
2014-01-08,70.31,1.25,56.248000000000005
2014-01-09,69.55,1.25,55.64
2014-01-10,69.6,1.25,55.67999999999999
2014-01-13,67.87,1.25,54.29600000000001
2014-01-14,69.33,1.25,55.464
2014-01-15,69.42,1.25,55.536
2014-01-16,68.48,1.25,54.784000000000006
2014-01-17,70.69,1.25,56.552
2014-01-21,67.67,1.25,54.136
2014-01-22,67.06,1.25,53.648
2014-01-23,66.5,1.25,53.2
2014-01-24,66.3,1.25,53.04
2014-01-27,65.46,1.25,52.367999999999995
2014-01-28,66.95,1.25,53.56
2014-01-29,65.47,1.25,52.376
2014-01-30,65.52,1.25,52.416
2014-01-31,64.98,1.25,51.984
2014-02-03,63.27,1.25,50.616
2014-02-04,63.97,1.25,51.176
2014-02-05,63.93,1.25,51.144
2014-02-06,65.14,1.25,52.112
2014-02-07,74.45,0.72,103.40277777777779
2014-02-10,74.32,0.72,103.22222222222221
2014-02-11,74.79,0.72,103.87500000000001
2014-02-12,75.86,0.72,105.36111111111111
2014-02-13,76.69,0.72,106.51388888888889
2014-02-14,77.13,0.72,107.125
2014-02-18,78.02,0.72,108.36111111111111
2014-02-19,79.62,0.72,110.58333333333334
2014-02-20,79.71,0.72,110.70833333333333
2014-02-21,79.99,0.72,111.09722222222221
2014-02-24,79.26,0.72,110.08333333333334
2014-02-25,79.44,0.72,110.33333333333333
2014-02-26,78.52,0.72,109.05555555555556
2014-02-27,78.62,0.72,109.19444444444446
2014-02-28,78.53,0.72,109.06944444444446
2014-03-03,76.7,0.72,106.52777777777779
2014-03-04,77.04,0.72,107.00000000000001
2014-03-05,75.73,0.72,105.18055555555557
2014-03-06,74.71,0.72,103.76388888888889
2014-03-07,75.19,0.72,104.43055555555556
2014-03-10,75.23,0.72,104.48611111111111
2014-03-11,74.74,0.72,103.80555555555556
2014-03-12,76.51,0.72,106.2638888888889
2014-03-13,75.47,0.72,104.81944444444444
2014-03-14,75.77,0.72,105.23611111111111
2014-03-17,76.76,0.72,106.61111111111113
2014-03-18,76.93,0.72,106.84722222222224
2014-03-19,75.29,0.72,104.56944444444446
2014-03-20,75.21,0.72,104.45833333333333
2014-03-21,74.2,0.72,103.05555555555556
2014-03-24,72.29,0.72,100.40277777777779
2014-03-25,72.07,0.72,100.09722222222221
2014-03-26,71.16,0.72,98.83333333333333
2014-03-27,71.83,0.72,99.76388888888889
2014-03-28,72.21,0.72,100.29166666666666
2014-03-31,72.5,0.72,100.69444444444444
2014-04-01,75.9,0.72,105.41666666666667
2014-04-02,76.01,0.72,105.56944444444446
2014-04-03,73.43,0.72,101.98611111111113
2014-04-04,70.05,0.72,97.29166666666667
2014-04-07,68.55,0.72,95.20833333333333
2014-04-08,70.02,0.72,97.25
2014-04-09,71.81,0.72,99.73611111111111
2014-04-10,68.6,0.72,95.27777777777777
2014-04-11,68.79,0.72,95.54166666666669
2014-04-14,70.21,0.72,97.51388888888889
2014-04-15,70.92,0.72,98.5
2014-04-16,72.44,0.72,100.61111111111111
2014-04-17,72.46,0.72,100.63888888888889
2014-04-21,72.21,0.72,100.29166666666666
2014-04-22,73.54,0.72,102.1388888888889
2014-04-23,72.48,0.72,100.66666666666667
2014-04-24,72.1,0.72,100.13888888888889
2014-04-25,69.41,0.72,96.40277777777777
2014-04-28,68.57,0.72,95.2361111111111
2014-04-29,70.59,0.72,98.04166666666667
2014-04-30,70.99,0.72,98.59722222222221
2014-05-01,73.87,0.72,102.59722222222223
2014-05-02,71.15,-0.11,-646.8181818181819
2014-05-05,71.77,-0.11,-652.4545454545454
2014-05-06,70.51,-0.11,-641.0
2014-05-07,69.0,-0.11,-627.2727272727273
2014-05-08,68.44,-0.11,-622.1818181818181
2014-05-09,68.65,-0.11,-624.0909090909091
2014-05-12,70.8,-0.11,-643.6363636363636
2014-05-13,71.11,-0.11,-646.4545454545455
2014-05-14,70.56,-0.11,-641.4545454545455
2014-05-15,69.78,-0.11,-634.3636363636364
2014-05-16,69.94,-0.11,-635.8181818181818
2014-05-19,70.66,-0.11,-642.3636363636364
2014-05-20,70.18,-0.11,-638.0000000000001
2014-05-21,70.84,-0.11,-644.0
2014-05-22,71.02,-0.11,-645.6363636363636
2014-05-23,71.39,-0.11,-649.0
2014-05-27,73.56,-0.11,-668.7272727272727
2014-05-28,73.13,-0.11,-664.8181818181818
2014-05-29,73.57,-0.11,-668.8181818181818
2014-05-30,73.3,-0.11,-666.3636363636364
2014-06-02,74.22,-0.11,-674.7272727272727
2014-06-03,73.21,-0.11,-665.5454545454545
2014-06-04,73.27,-0.11,-666.090909090909
2014-06-05,74.0,-0.11,-672.7272727272727
2014-06-06,75.09,-0.11,-682.6363636363636
2014-06-09,74.55,-0.11,-677.7272727272727
2014-06-10,75.09,-0.11,-682.6363636363636
2014-06-11,75.98,-0.11,-690.7272727272727
2014-06-12,73.98,-0.11,-672.5454545454546
2014-06-13,74.26,-0.11,-675.0909090909091
2014-06-16,74.58,-0.11,-678.0
2014-06-17,77.62,-0.11,-705.6363636363636
2014-06-18,80.35,-0.11,-730.4545454545454
2014-06-19,77.88,-0.11,-708.0
2014-06-20,78.32,-0.11,-711.9999999999999
2014-06-23,77.83,-0.11,-707.5454545454545
2014-06-24,76.26,-0.11,-693.2727272727274
2014-06-25,77.31,-0.11,-702.8181818181819
2014-06-26,77.01,-0.11,-700.0909090909091
2014-06-27,78.95,-0.11,-717.7272727272727
2014-06-30,78.76,-0.11,-716.0
2014-07-01,80.78,-0.11,-734.3636363636364
2014-07-02,80.26,-0.11,-729.6363636363636
2014-07-03,82.21,-0.11,-747.3636363636363
2014-07-07,80.85,-0.11,-735.0
2014-07-08,78.81,-0.11,-716.4545454545455
2014-07-09,80.17,-0.11,-728.8181818181819
2014-07-10,79.33,-0.11,-721.1818181818181
2014-07-11,79.73,-0.11,-724.8181818181819
2014-07-14,80.13,-0.11,-728.4545454545454
2014-07-15,80.6,-0.11,-732.7272727272726
2014-07-16,79.38,-0.11,-721.6363636363636
2014-07-17,77.4,-0.11,-703.6363636363637
2014-07-18,78.79,-0.11,-716.2727272727274
2014-07-21,78.64,-0.11,-714.9090909090909
2014-07-22,80.25,-0.11,-729.5454545454545
2014-07-23,80.88,-0.11,-735.2727272727273
2014-07-24,79.9,-0.11,-726.3636363636364
2014-07-25,79.67,-0.11,-724.2727272727273
2014-07-28,80.2,-0.11,-729.0909090909091
2014-07-29,80.68,-0.11,-733.4545454545455
2014-07-30,81.68,-0.11,-742.5454545454546
2014-07-31,79.42,-0.11,-722.0
2014-08-01,84.46,0.69,122.40579710144928
2014-08-04,85.04,0.69,123.24637681159422
2014-08-05,84.35,0.69,122.2463768115942
2014-08-06,83.85,0.69,121.52173913043478
2014-08-07,83.52,0.69,121.04347826086956
2014-08-08,82.55,0.69,119.6376811594203
2014-08-11,83.94,0.69,121.65217391304348
2014-08-12,84.46,0.69,122.40579710144928
2014-08-13,85.02,0.69,123.21739130434783
2014-08-14,84.93,0.69,123.08695652173915
2014-08-15,85.37,0.69,123.72463768115944
2014-08-18,86.04,0.69,124.69565217391306
2014-08-19,86.34,0.69,125.13043478260872
2014-08-20,86.15,0.69,124.85507246376814
2014-08-21,86.99,0.69,126.07246376811594
2014-08-22,87.24,0.69,126.43478260869566
2014-08-25,87.8,0.69,127.2463768115942
2014-08-26,87.43,0.69,126.71014492753625
2014-08-27,86.5,0.69,125.36231884057972
2014-08-28,86.4,0.69,125.21739130434784
2014-08-29,85.9,0.69,124.49275362318842
2014-09-02,88.29,0.69,127.95652173913045
2014-09-03,88.4,0.69,128.11594202898553
2014-09-04,87.94,0.69,127.44927536231884
2014-09-05,87.86,0.69,127.33333333333334
2014-09-08,87.76,0.69,127.18840579710147
2014-09-09,85.93,0.69,124.536231884058
2014-09-10,87.04,0.69,126.1449275362319
2014-09-11,87.17,0.69,126.33333333333334
2014-09-12,86.55,0.69,125.43478260869566
2014-09-15,85.16,0.69,123.42028985507247
2014-09-16,86.21,0.69,124.94202898550725
2014-09-17,85.35,0.69,123.69565217391305
2014-09-18,85.91,0.69,124.5072463768116
2014-09-19,85.16,0.69,123.42028985507247
2014-09-22,83.51,0.69,121.02898550724639
2014-09-23,83.93,0.69,121.63768115942031
2014-09-24,85.94,0.69,124.55072463768117
2014-09-25,84.68,0.69,122.72463768115944
2014-09-26,85.9,0.69,124.49275362318842
2014-09-29,86.58,0.69,125.47826086956522
2014-09-30,87.62,0.69,126.98550724637683
2014-10-01,84.78,0.69,122.86956521739131
2014-10-02,83.37,0.69,120.82608695652175
2014-10-03,85.47,0.69,123.86956521739131
2014-10-06,86.57,0.69,125.46376811594203
2014-10-07,84.73,0.69,122.79710144927537
2014-10-08,85.38,0.69,123.73913043478261
2014-10-09,83.83,0.69,121.4927536231884
2014-10-10,81.0,0.69,117.3913043478261
2014-10-13,76.34,0.69,110.6376811594203
2014-10-14,74.75,0.69,108.33333333333334
2014-10-15,74.1,0.69,107.3913043478261
2014-10-16,75.08,0.69,108.81159420289856
2014-10-17,74.57,0.69,108.07246376811594
2014-10-20,77.25,0.69,111.95652173913044
2014-10-21,80.31,0.69,116.3913043478261
2014-10-22,79.01,0.69,114.50724637681161
2014-10-23,79.84,0.69,115.71014492753625
2014-10-24,81.53,0.69,118.15942028985508
2014-10-27,80.38,0.69,116.4927536231884
2014-10-28,80.6,0.69,116.81159420289855
2014-10-29,79.54,0.69,115.27536231884059
2014-10-30,80.73,0.69,117.00000000000001
2014-10-31,84.97,1.99,42.698492462311556
2014-11-03,85.93,1.99,43.18090452261307
2014-11-04,83.89,1.99,42.15577889447236
2014-11-05,83.05,1.99,41.733668341708544
2014-11-06,84.06,1.99,42.24120603015076
2014-11-07,85.12,1.99,42.77386934673367
2014-11-10,86.0,1.99,43.21608040201005
2014-11-11,86.46,1.99,43.44723618090452
2014-11-12,87.11,1.99,43.77386934673367
2014-11-13,86.49,1.99,43.462311557788944
2014-11-14,87.94,1.99,44.19095477386934
2014-11-17,86.94,1.99,43.688442211055275
2014-11-18,88.37,1.99,44.4070351758794
2014-11-19,87.04,1.99,43.73869346733669
2014-11-20,86.08,1.99,43.256281407035175
2014-11-21,84.69,1.99,42.55778894472362
2014-11-24,85.66,1.99,43.04522613065326
2014-11-25,85.81,1.99,43.120603015075375
2014-11-26,85.59,1.99,43.01005025125628
2014-11-28,87.11,1.99,43.77386934673367
2014-12-01,86.49,1.99,43.462311557788944
2014-12-02,87.52,1.99,43.97989949748744
2014-12-03,88.59,1.99,44.517587939698494
2014-12-04,89.55,1.99,45.0
2014-12-05,91.35,1.99,45.904522613065325
2014-12-08,90.31,1.99,45.381909547738694
2014-12-09,90.7,1.99,45.57788944723618
2014-12-10,87.78,1.99,44.11055276381909
2014-12-11,87.32,1.99,43.87939698492462
2014-12-12,87.53,1.99,43.98492462311558
2014-12-15,87.33,1.99,43.88442211055276
2014-12-16,86.04,1.99,43.23618090452262
2014-12-17,86.86,1.99,43.64824120603015
2014-12-18,87.79,1.99,44.11557788944724
2014-12-19,88.06,1.99,44.25125628140704
2014-12-22,89.33,1.99,44.88944723618091
2014-12-23,88.92,1.99,44.68341708542714
2014-12-24,89.01,1.99,44.72864321608041
2014-12-26,89.31,1.99,44.879396984924625
2014-12-29,88.2,1.99,44.321608040201006
2014-12-30,85.97,1.99,43.201005025125625
2014-12-31,85.36,1.99,42.89447236180904
2015-01-02,85.76,1.99,43.095477386934675
2015-01-05,84.2,1.99,42.311557788944725
2015-01-06,84.17,1.99,42.2964824120603
2015-01-07,84.17,1.99,42.2964824120603
2015-01-08,87.89,1.99,44.165829145728644
2015-01-09,87.55,1.99,43.994974874371856
2015-01-12,85.17,1.99,42.798994974874375
2015-01-13,85.02,1.99,42.72361809045226
2015-01-14,85.39,1.99,42.90954773869347
2015-01-15,82.53,1.99,41.472361809045225
2015-01-16,83.48,1.99,41.949748743718594
2015-01-20,83.94,1.99,42.18090452261306
2015-01-21,84.08,1.99,42.25125628140704
2015-01-22,85.71,1.99,43.07035175879397
2015-01-23,87.44,1.99,43.93969849246231
2015-01-26,87.29,1.99,43.86432160804021
2015-01-27,86.68,1.99,43.55778894472362
2015-01-28,85.87,1.99,43.150753768844226
2015-01-29,86.57,1.99,43.50251256281407
2015-01-30,85.93,1.99,43.18090452261307
2015-02-02,86.22,1.99,43.32663316582914
2015-02-03,87.82,1.99,44.130653266331656
2015-02-04,87.87,1.99,44.15577889447236
2015-02-05,88.0,1.99,44.221105527638194
2015-02-06,77.87,0.52,149.75
2015-02-09,78.2,0.52,150.3846153846154
2015-02-10,78.19,0.52,150.3653846153846
2015-02-11,78.22,0.52,150.4230769230769
2015-02-12,89.57,0.52,172.24999999999997
2015-02-13,89.49,0.52,172.09615384615384
2015-02-17,88.69,0.52,170.5576923076923
2015-02-18,89.16,0.52,171.46153846153845
2015-02-19,91.3,0.52,175.57692307692307
2015-02-20,92.3,0.52,177.5
2015-02-23,94.75,0.52,182.21153846153845
2015-02-24,94.18,0.52,181.1153846153846
2015-02-25,94.61,0.52,181.94230769230768
2015-02-26,93.25,0.52,179.32692307692307
2015-02-27,91.75,0.52,176.44230769230768
2015-03-02,92.18,0.52,177.26923076923077
2015-03-03,91.02,0.52,175.03846153846152
2015-03-04,89.87,0.52,172.82692307692307
2015-03-05,91.38,0.52,175.73076923076923
2015-03-06,90.25,0.52,173.5576923076923
2015-03-09,90.55,0.52,174.1346153846154
2015-03-10,89.35,0.52,171.82692307692307
2015-03-11,88.95,0.52,171.05769230769232
2015-03-12,91.39,0.52,175.75
2015-03-13,91.35,0.52,175.6730769230769
2015-03-16,92.97,0.52,178.78846153846152
2015-03-17,92.33,0.52,177.5576923076923
2015-03-18,94.04,0.52,180.84615384615384
2015-03-19,94.68,0.52,182.0769230769231
2015-03-20,95.91,0.52,184.44230769230768
2015-03-23,95.4,0.52,183.46153846153845
2015-03-24,95.47,0.52,183.59615384615384
2015-03-25,93.95,0.52,180.67307692307693
2015-03-26,92.76,0.52,178.3846153846154
2015-03-27,93.68,0.52,180.15384615384616
2015-03-30,94.19,0.52,181.1346153846154
2015-03-31,94.13,0.52,181.01923076923075
2015-04-01,94.17,0.52,181.09615384615384
2015-04-02,97.98,0.52,188.42307692307693
2015-04-06,98.58,0.52,189.57692307692307
2015-04-07,98.47,0.52,189.3653846153846
2015-04-08,98.65,0.52,189.71153846153845
2015-04-09,97.82,0.52,188.11538461538458
2015-04-10,99.2,0.52,190.76923076923077
2015-04-13,98.76,0.52,189.92307692307693
2015-04-14,98.09,0.52,188.6346153846154
2015-04-15,97.96,0.52,188.38461538461536
2015-04-16,97.17,0.52,186.8653846153846
2015-04-17,96.1,0.52,184.8076923076923
2015-04-20,97.4,0.52,187.30769230769232
2015-04-21,98.31,0.52,189.0576923076923
2015-04-22,99.47,0.52,191.28846153846152
2015-04-23,98.92,0.52,190.23076923076923
2015-04-24,98.9,0.52,190.1923076923077
2015-04-27,98.82,0.52,190.03846153846152
2015-04-28,97.8,0.52,188.07692307692307
2015-04-29,96.26,0.52,185.1153846153846
2015-04-30,94.23,0.52,181.21153846153845
2015-05-01,101.69,0.35,290.54285714285714
2015-05-04,100.9,0.35,288.28571428571433
2015-05-05,98.77,0.35,282.2
2015-05-06,99.1,0.35,283.14285714285717
2015-05-07,100.97,0.35,288.4857142857143
2015-05-08,102.76,0.35,293.6
2015-05-11,103.81,0.35,296.6
2015-05-12,103.22,0.35,294.9142857142857
2015-05-13,101.99,0.35,291.4
2015-05-14,104.14,0.35,297.54285714285714
2015-05-15,103.41,0.35,295.45714285714286
2015-05-18,103.45,0.35,295.5714285714286
2015-05-19,103.72,0.35,296.34285714285716
2015-05-20,105.5,0.35,301.42857142857144
2015-05-21,105.89,0.35,302.54285714285714
2015-05-22,113.0,0.35,322.8571428571429
2015-05-26,110.64,0.35,316.11428571428576
2015-05-27,110.93,0.35,316.9428571428572
2015-05-28,109.24,0.35,312.1142857142857
2015-05-29,107.26,0.35,306.4571428571429
2015-06-01,107.45,0.35,307.0
2015-06-02,107.63,0.35,307.51428571428573
2015-06-03,106.61,0.35,304.6
2015-06-04,105.64,0.35,301.8285714285714
2015-06-05,106.4,0.35,304.00000000000006
2015-06-08,104.79,0.35,299.40000000000003
2015-06-09,105.02,0.35,300.0571428571429
2015-06-10,108.17,0.35,309.0571428571429
2015-06-11,107.87,0.35,308.20000000000005
2015-06-12,107.69,0.35,307.6857142857143
2015-06-15,107.22,0.35,306.34285714285716
2015-06-16,107.95,0.35,308.42857142857144
2015-06-17,107.89,0.35,308.25714285714287
2015-06-18,109.68,0.35,313.3714285714286
2015-06-19,108.68,0.35,310.51428571428573
2015-06-22,109.5,0.35,312.8571428571429
2015-06-23,109.83,0.35,313.8
2015-06-24,108.98,0.35,311.3714285714286
2015-06-25,109.27,0.35,312.2
2015-06-26,110.71,0.35,316.3142857142857
2015-06-29,106.95,0.35,305.5714285714286
2015-06-30,109.35,0.35,312.42857142857144
2015-07-01,107.19,0.35,306.25714285714287
2015-07-02,107.07,0.35,305.9142857142857
2015-07-06,106.51,0.35,304.31428571428575
2015-07-07,107.06,0.35,305.8857142857143
2015-07-08,104.87,0.35,299.62857142857143
2015-07-09,104.55,0.35,298.7142857142857
2015-07-10,107.97,0.35,308.4857142857143
2015-07-13,111.12,0.35,317.4857142857143
2015-07-14,107.26,0.35,306.4571428571429
2015-07-15,107.45,0.35,307.0
2015-07-16,110.05,0.35,314.42857142857144
2015-07-17,110.79,0.35,316.5428571428572
2015-07-20,109.56,0.35,313.02857142857147
2015-07-21,110.09,0.35,314.54285714285714
2015-07-22,110.66,0.35,316.1714285714286
2015-07-23,109.52,0.35,312.9142857142857
