date,TMUS,TMUS_EPS,PE Ratio
2012-03-29,18.48,0.83,22.26506024096386
2012-03-30,18.04,0.83,21.734939759036145
2012-04-02,18.22,0.83,21.951807228915662
2012-04-03,18.42,0.83,22.192771084337352
2012-04-04,17.88,0.83,21.542168674698797
2012-04-05,17.7,0.83,21.325301204819276
2012-04-09,17.04,0.83,20.53012048192771
2012-04-10,16.6,0.83,20.000000000000004
2012-04-11,17.14,0.83,20.650602409638555
2012-04-12,17.24,0.83,20.771084337349397
2012-04-13,16.8,0.83,20.24096385542169
2012-04-16,16.58,0.83,19.97590361445783
2012-04-17,16.56,0.83,19.951807228915662
2012-04-18,15.98,0.83,19.253012048192772
2012-04-19,16.28,0.83,19.614457831325304
2012-04-20,16.08,0.83,19.373493975903614
2012-04-23,15.88,0.83,19.13253012048193
2012-04-24,15.92,0.83,19.180722891566266
2012-04-25,15.88,0.83,19.13253012048193
2012-04-26,14.16,0.06,236.0
2012-04-27,14.02,0.06,233.66666666666666
2012-04-30,14.6,0.06,243.33333333333334
2012-05-01,14.26,0.06,237.66666666666669
2012-05-02,14.1,0.06,235.0
2012-05-03,13.8,0.06,230.00000000000003
2012-05-04,13.3,0.06,221.66666666666669
2012-05-07,13.36,0.06,222.66666666666666
2012-05-08,13.12,0.06,218.66666666666666
2012-05-09,15.0,0.06,250.0
2012-05-10,14.12,0.06,235.33333333333334
2012-05-11,14.08,0.06,234.66666666666669
2012-05-14,13.46,0.06,224.33333333333334
2012-05-15,12.9,0.06,215.0
2012-05-16,13.06,0.06,217.66666666666669
2012-05-17,12.74,0.06,212.33333333333334
2012-05-18,12.78,0.06,213.0
2012-05-21,12.82,0.06,213.66666666666669
2012-05-22,12.84,0.06,214.0
2012-05-23,12.86,0.06,214.33333333333334
2012-05-24,12.88,0.06,214.66666666666669
2012-05-25,13.04,0.06,217.33333333333331
2012-05-29,13.12,0.06,218.66666666666666
2012-05-30,12.66,0.06,211.0
2012-05-31,12.8,0.06,213.33333333333334
2012-06-01,12.38,0.06,206.33333333333334
2012-06-04,12.16,0.06,202.66666666666669
2012-06-05,12.32,0.06,205.33333333333334
2012-06-06,12.42,0.06,207.0
2012-06-07,12.46,0.06,207.66666666666669
2012-06-08,12.3,0.06,205.00000000000003
2012-06-11,12.0,0.06,200.0
2012-06-12,12.1,0.06,201.66666666666666
2012-06-13,11.8,0.06,196.66666666666669
2012-06-14,11.6,0.06,193.33333333333334
2012-06-15,11.96,0.06,199.33333333333334
2012-06-18,11.54,0.06,192.33333333333331
2012-06-19,11.82,0.06,197.0
2012-06-20,11.96,0.06,199.33333333333334
2012-06-21,11.88,0.06,198.00000000000003
2012-06-22,11.8,0.06,196.66666666666669
2012-06-25,11.58,0.06,193.0
2012-06-26,11.18,0.06,186.33333333333334
2012-06-27,11.34,0.06,189.0
2012-06-28,11.42,0.06,190.33333333333334
2012-06-29,12.1,0.06,201.66666666666666
2012-07-02,12.72,0.06,212.00000000000003
2012-07-03,13.14,0.06,219.00000000000003
2012-07-05,12.86,0.06,214.33333333333334
2012-07-06,12.82,0.06,213.66666666666669
2012-07-09,12.64,0.06,210.66666666666669
2012-07-10,12.96,0.06,216.00000000000003
2012-07-11,13.1,0.06,218.33333333333334
2012-07-12,12.46,0.06,207.66666666666669
2012-07-13,12.6,0.06,210.0
2012-07-16,12.72,0.06,212.00000000000003
2012-07-17,13.14,0.06,219.00000000000003
2012-07-18,13.1,0.06,218.33333333333334
2012-07-19,13.1,0.06,218.33333333333334
2012-07-20,12.82,0.06,213.66666666666669
2012-07-23,12.48,0.06,208.00000000000003
2012-07-24,13.18,0.06,219.66666666666666
2012-07-25,12.56,0.06,209.33333333333334
2012-07-26,17.18,0.46,37.347826086956516
2012-07-27,18.08,0.46,39.30434782608695
2012-07-30,17.8,0.46,38.69565217391305
2012-07-31,17.52,0.46,38.086956521739125
2012-08-01,17.62,0.46,38.30434782608696
2012-08-02,17.24,0.46,37.47826086956521
2012-08-03,17.32,0.46,37.65217391304348
2012-08-06,17.58,0.46,38.21739130434782
2012-08-07,17.34,0.46,37.69565217391304
2012-08-08,17.46,0.46,37.95652173913044
2012-08-09,17.56,0.46,38.17391304347826
2012-08-10,18.06,0.46,39.260869565217384
2012-08-13,18.16,0.46,39.47826086956522
2012-08-14,18.36,0.46,39.91304347826087
2012-08-15,19.58,0.46,42.565217391304344
2012-08-16,19.08,0.46,41.47826086956521
2012-08-17,20.06,0.46,43.60869565217391
2012-08-20,19.82,0.46,43.08695652173913
2012-08-21,20.3,0.46,44.130434782608695
2012-08-22,19.42,0.46,42.21739130434783
2012-08-23,19.44,0.46,42.26086956521739
2012-08-24,19.64,0.46,42.69565217391304
2012-08-27,19.5,0.46,42.391304347826086
2012-08-28,19.34,0.46,42.04347826086956
2012-08-29,19.48,0.46,42.34782608695652
2012-08-30,19.3,0.46,41.95652173913044
2012-08-31,19.46,0.46,42.30434782608695
2012-09-04,19.76,0.46,42.95652173913044
2012-09-05,19.68,0.46,42.78260869565217
2012-09-06,20.12,0.46,43.73913043478261
2012-09-07,19.94,0.46,43.34782608695652
2012-09-10,19.54,0.46,42.47826086956521
2012-09-11,20.12,0.46,43.73913043478261
2012-09-12,20.62,0.46,44.82608695652174
2012-09-13,20.96,0.46,45.56521739130435
2012-09-14,21.26,0.46,46.21739130434783
2012-09-17,21.32,0.46,46.34782608695652
2012-09-18,21.48,0.46,46.69565217391304
2012-09-19,22.6,0.46,49.130434782608695
2012-09-20,22.38,0.46,48.65217391304348
2012-09-21,23.26,0.46,50.56521739130435
2012-09-24,23.56,0.46,51.21739130434782
2012-09-25,23.08,0.46,50.17391304347826
2012-09-26,22.5,0.46,48.91304347826087
2012-09-27,23.9,0.46,51.95652173913043
2012-09-28,23.42,0.46,50.913043478260875
2012-10-01,23.04,0.46,50.086956521739125
2012-10-02,27.14,0.46,59.0
2012-10-03,24.48,0.46,53.21739130434783
2012-10-04,25.38,0.46,55.17391304347826
2012-10-05,25.3,0.46,55.0
2012-10-08,25.08,0.46,54.521739130434774
2012-10-09,25.02,0.46,54.391304347826086
2012-10-10,24.08,0.46,52.347826086956516
2012-10-11,23.28,0.46,50.608695652173914
2012-10-12,23.76,0.46,51.65217391304348
2012-10-15,22.66,0.46,49.26086956521739
2012-10-16,22.04,0.46,47.91304347826087
2012-10-17,21.9,0.46,47.60869565217391
2012-10-18,22.3,0.46,48.47826086956522
2012-10-19,21.94,0.46,47.69565217391305
2012-10-22,22.26,0.46,48.391304347826086
2012-10-23,21.6,0.46,46.95652173913044
2012-10-24,21.56,0.46,46.8695652173913
2012-10-25,21.44,0.46,46.608695652173914
2012-10-26,21.18,0.46,46.04347826086956
2012-10-30,,0.99,
2012-10-31,20.42,0.99,20.62626262626263
2012-11-01,20.82,0.99,21.03030303030303
2012-11-02,20.38,0.99,20.585858585858585
2012-11-05,20.12,0.99,20.323232323232325
2012-11-06,20.38,0.99,20.585858585858585
2012-11-07,19.66,0.99,19.858585858585858
2012-11-08,19.96,0.99,20.161616161616163
2012-11-09,20.32,0.99,20.525252525252526
2012-11-12,20.1,0.99,20.303030303030305
2012-11-13,20.32,0.99,20.525252525252526
2012-11-14,20.34,0.99,20.545454545454547
2012-11-15,20.9,0.99,21.11111111111111
2012-11-16,21.52,0.99,21.737373737373737
2012-11-19,22.0,0.99,22.22222222222222
2012-11-20,21.06,0.99,21.272727272727273
2012-11-21,21.12,0.99,21.333333333333336
2012-11-23,21.34,0.99,21.555555555555557
2012-11-26,21.08,0.99,21.29292929292929
2012-11-27,21.08,0.99,21.29292929292929
2012-11-28,20.78,0.99,20.98989898989899
2012-11-29,20.28,0.99,20.484848484848484
2012-11-30,21.3,0.99,21.515151515151516
2012-12-03,21.54,0.99,21.757575757575758
2012-12-04,19.92,0.99,20.121212121212125
2012-12-05,20.2,0.99,20.404040404040405
2012-12-06,20.74,0.99,20.949494949494948
2012-12-07,21.04,0.99,21.252525252525253
2012-12-10,20.48,0.99,20.68686868686869
2012-12-11,20.3,0.99,20.505050505050505
2012-12-12,19.84,0.99,20.04040404040404
2012-12-13,19.98,0.99,20.181818181818183
2012-12-14,20.1,0.99,20.303030303030305
2012-12-17,19.98,0.99,20.181818181818183
2012-12-18,19.92,0.99,20.121212121212125
2012-12-19,19.92,0.99,20.121212121212125
2012-12-20,19.96,0.99,20.161616161616163
2012-12-21,19.82,0.99,20.02020202020202
2012-12-24,19.58,0.99,19.777777777777775
2012-12-26,19.66,0.99,19.858585858585858
2012-12-27,19.76,0.99,19.959595959595962
2012-12-28,19.62,0.99,19.81818181818182
2012-12-31,19.88,0.99,20.08080808080808
2013-01-02,19.4,0.99,19.595959595959595
2013-01-03,19.26,0.99,19.454545454545457
2013-01-04,19.46,0.99,19.656565656565657
2013-01-07,19.12,0.99,19.313131313131315
2013-01-08,18.66,0.99,18.848484848484848
2013-01-09,18.78,0.99,18.969696969696972
2013-01-10,19.46,0.99,19.656565656565657
2013-01-11,19.08,0.99,19.27272727272727
2013-01-14,19.02,0.99,19.21212121212121
2013-01-15,19.16,0.99,19.353535353535353
2013-01-16,18.66,0.99,18.848484848484848
2013-01-17,18.82,0.99,19.01010101010101
2013-01-18,18.8,0.99,18.98989898989899
2013-01-22,18.84,0.99,19.03030303030303
2013-01-23,19.08,0.99,19.27272727272727
2013-01-24,19.46,0.99,19.656565656565657
2013-01-25,19.42,0.99,19.61616161616162
2013-01-28,19.52,0.99,19.717171717171716
2013-01-29,19.5,0.99,19.696969696969695
2013-01-30,19.8,0.99,20.0
2013-01-31,20.06,0.99,20.262626262626263
2013-02-01,19.78,0.99,19.979797979797983
2013-02-04,19.8,0.99,20.0
2013-02-05,19.58,0.99,19.777777777777775
2013-02-06,19.4,0.99,19.595959595959595
2013-02-07,19.56,0.99,19.757575757575758
2013-02-08,19.8,0.99,20.0
2013-02-11,20.2,0.99,20.404040404040405
2013-02-12,20.3,0.99,20.505050505050505
2013-02-13,20.58,0.99,20.787878787878785
2013-02-14,20.48,0.99,20.68686868686869
2013-02-15,20.7,0.99,20.90909090909091
2013-02-19,20.54,0.99,20.747474747474747
2013-02-20,20.16,0.99,20.363636363636363
2013-02-21,20.16,0.99,20.363636363636363
2013-02-22,19.9,0.99,20.1010101010101
2013-02-25,19.52,0.99,19.717171717171716
2013-02-26,19.32,0.99,19.515151515151516
2013-02-27,19.78,0.99,19.979797979797983
2013-02-28,19.6,0.99,19.7979797979798
2013-03-01,19.62,1.08,18.166666666666668
2013-03-04,20.28,1.08,18.77777777777778
2013-03-05,20.62,1.08,19.09259259259259
2013-03-06,20.72,1.08,19.185185185185183
2013-03-07,21.18,1.08,19.61111111111111
2013-03-08,21.62,1.08,20.01851851851852
2013-03-11,21.0,1.08,19.444444444444443
2013-03-12,20.52,1.08,19.0
2013-03-13,20.2,1.08,18.703703703703702
2013-03-14,20.58,1.08,19.055555555555554
2013-03-15,20.76,1.08,19.22222222222222
2013-03-18,20.5,1.08,18.98148148148148
2013-03-19,20.92,1.08,19.37037037037037
2013-03-20,21.14,1.08,19.574074074074073
2013-03-21,20.96,1.08,19.40740740740741
2013-03-22,21.08,1.08,19.518518518518515
2013-03-25,21.2,1.08,19.629629629629626
2013-03-26,21.34,1.08,19.75925925925926
2013-03-27,21.06,1.08,19.499999999999996
2013-03-28,21.8,1.08,20.185185185185183
2013-04-01,22.1,1.08,20.462962962962962
2013-04-02,22.04,1.08,20.407407407407405
2013-04-03,21.92,1.08,20.296296296296298
2013-04-04,22.24,1.08,20.592592592592588
2013-04-05,22.44,1.08,20.77777777777778
2013-04-08,22.54,1.08,20.870370370370367
2013-04-09,22.38,1.08,20.72222222222222
2013-04-10,23.12,1.08,21.40740740740741
2013-04-11,22.62,1.08,20.944444444444443
2013-04-12,23.04,1.08,21.333333333333332
2013-04-15,22.1,1.08,20.462962962962962
2013-04-16,22.1,1.08,20.462962962962962
2013-04-17,22.04,1.08,20.407407407407405
2013-04-18,22.38,1.08,20.72222222222222
2013-04-19,22.24,1.08,20.592592592592588
2013-04-22,22.84,1.08,21.148148148148145
2013-04-23,23.38,1.08,21.648148148148145
2013-04-24,23.54,1.08,21.796296296296294
2013-04-25,23.9,0.05,477.99999999999994
2013-04-26,23.78,0.05,475.6
2013-04-29,23.9,0.05,477.99999999999994
2013-04-30,23.68,0.05,473.59999999999997
2013-05-01,16.52,0.05,330.4
2013-05-02,17.72,0.05,354.4
2013-05-03,17.5,0.05,350.0
2013-05-06,17.64,0.05,352.8
2013-05-07,17.91,0.05,358.2
2013-05-08,17.77,0.05,355.4
2013-05-09,18.28,0.05,365.6
2013-05-10,18.64,0.05,372.8
2013-05-13,18.92,0.05,378.40000000000003
2013-05-14,18.98,0.05,379.59999999999997
2013-05-15,19.26,0.05,385.2
2013-05-16,19.69,0.05,393.8
2013-05-17,19.92,0.05,398.40000000000003
2013-05-20,20.53,0.05,410.6
2013-05-21,20.86,0.05,417.2
2013-05-22,20.06,0.05,401.19999999999993
2013-05-23,20.38,0.05,407.59999999999997
2013-05-24,20.54,0.05,410.79999999999995
2013-05-28,20.56,0.05,411.19999999999993
2013-05-29,20.98,0.05,419.59999999999997
2013-05-30,21.36,0.05,427.2
2013-05-31,21.43,0.05,428.59999999999997
2013-06-03,20.83,0.05,416.59999999999997
2013-06-04,20.82,0.05,416.4
2013-06-05,20.37,0.05,407.4
2013-06-06,20.66,0.05,413.2
2013-06-07,21.31,0.05,426.19999999999993
2013-06-10,21.2,0.05,423.99999999999994
2013-06-11,21.44,0.05,428.8
2013-06-12,21.3,0.05,426.0
2013-06-13,21.84,0.05,436.79999999999995
2013-06-14,22.16,0.05,443.2
2013-06-17,22.32,0.05,446.4
2013-06-18,22.48,0.05,449.59999999999997
2013-06-19,22.23,0.05,444.59999999999997
2013-06-20,22.93,0.05,458.59999999999997
2013-06-21,22.82,0.05,456.4
2013-06-24,22.24,0.05,444.79999999999995
2013-06-25,23.02,0.05,460.4
2013-06-26,23.64,0.05,472.8
2013-06-27,24.55,0.05,491.0
2013-06-28,24.81,0.05,496.19999999999993
2013-07-01,23.72,0.05,474.4
2013-07-02,23.37,0.05,467.4
2013-07-03,23.05,0.05,461.0
2013-07-05,23.46,0.05,469.2
2013-07-08,23.33,0.05,466.59999999999997
2013-07-09,24.09,0.05,481.79999999999995
2013-07-10,24.42,0.05,488.40000000000003
2013-07-11,24.96,0.05,499.2
2013-07-12,24.94,0.05,498.8
2013-07-15,25.34,0.05,506.79999999999995
2013-07-16,24.37,0.05,487.4
2013-07-17,24.5,0.05,490.0
2013-07-18,24.55,0.05,491.0
2013-07-19,24.56,0.05,491.19999999999993
2013-07-22,24.51,0.05,490.2
2013-07-23,24.22,0.05,484.4
2013-07-24,24.21,0.05,484.2
2013-07-25,24.41,0.05,488.2
2013-07-26,24.17,0.05,483.40000000000003
2013-07-29,23.94,0.05,478.8
2013-07-30,23.78,0.05,475.6
2013-07-31,24.11,0.05,482.2
2013-08-01,24.23,0.05,484.59999999999997
2013-08-02,24.72,0.05,494.4
2013-08-05,24.7,0.05,493.99999999999994
2013-08-06,24.06,0.05,481.19999999999993
2013-08-07,24.01,0.05,480.2
2013-08-08,25.0,0.15,166.66666666666669
2013-08-09,25.23,0.15,168.20000000000002
2013-08-12,25.01,0.15,166.73333333333335
2013-08-13,25.01,0.15,166.73333333333335
2013-08-14,24.4,0.15,162.66666666666666
2013-08-15,24.14,0.15,160.93333333333334
2013-08-16,23.85,0.15,159.00000000000003
2013-08-19,23.33,0.15,155.53333333333333
2013-08-20,23.49,0.15,156.6
2013-08-21,23.29,0.15,155.26666666666668
2013-08-22,23.63,0.15,157.53333333333333
2013-08-23,23.89,0.15,159.26666666666668
2013-08-26,23.83,0.15,158.86666666666667
2013-08-27,23.58,0.15,157.2
2013-08-28,23.14,0.15,154.26666666666668
2013-08-29,23.24,0.15,154.93333333333334
2013-08-30,23.35,0.15,155.66666666666669
2013-09-03,24.04,0.15,160.26666666666668
2013-09-04,24.64,0.15,164.26666666666668
2013-09-05,24.58,0.15,163.86666666666667
2013-09-06,24.53,0.15,163.53333333333336
2013-09-09,24.74,0.15,164.93333333333334
2013-09-10,25.26,0.15,168.4
2013-09-11,25.55,0.15,170.33333333333334
2013-09-12,25.44,0.15,169.60000000000002
2013-09-13,24.71,0.15,164.73333333333335
2013-09-16,24.67,0.15,164.4666666666667
2013-09-17,25.09,0.15,167.26666666666668
2013-09-18,25.2,0.15,168.0
2013-09-19,25.06,0.15,167.06666666666666
2013-09-20,24.97,0.15,166.46666666666667
2013-09-23,24.92,0.15,166.13333333333335
2013-09-24,25.44,0.15,169.60000000000002
2013-09-25,26.08,0.15,173.86666666666667
2013-09-26,26.12,0.15,174.13333333333335
2013-09-27,26.07,0.15,173.8
2013-09-30,25.97,0.15,173.13333333333333
2013-10-01,26.44,0.15,176.26666666666668
2013-10-02,26.61,0.15,177.4
2013-10-03,26.48,0.15,176.53333333333333
2013-10-04,26.38,0.15,175.86666666666667
2013-10-07,25.95,0.15,173.0
2013-10-08,25.82,0.15,172.13333333333335
2013-10-09,25.36,0.15,169.06666666666666
2013-10-10,25.97,0.15,173.13333333333333
2013-10-11,26.21,0.15,174.73333333333335
2013-10-14,26.48,0.15,176.53333333333333
2013-10-15,26.19,0.15,174.60000000000002
2013-10-16,26.86,0.15,179.06666666666666
2013-10-17,27.44,0.15,182.93333333333334
2013-10-18,27.69,0.15,184.60000000000002
2013-10-21,27.36,0.15,182.4
2013-10-22,27.47,0.15,183.13333333333333
2013-10-23,27.4,0.15,182.66666666666666
2013-10-24,27.58,0.15,183.86666666666667
2013-10-25,27.56,0.15,183.73333333333332
2013-10-28,27.44,0.15,182.93333333333334
2013-10-29,27.7,0.15,184.66666666666666
2013-10-30,27.82,0.15,185.46666666666667
2013-10-31,27.73,0.15,184.86666666666667
2013-11-01,27.89,0.15,185.93333333333334
2013-11-04,28.34,0.15,188.93333333333334
2013-11-05,28.12,0.15,187.46666666666667
2013-11-06,28.03,0.15,186.86666666666667
2013-11-07,26.56,0.09,295.1111111111111
2013-11-08,27.68,0.09,307.55555555555554
2013-11-11,26.97,0.09,299.6666666666667
2013-11-12,26.09,0.09,289.8888888888889
2013-11-13,26.05,0.09,289.44444444444446
2013-11-14,25.5,0.09,283.33333333333337
2013-11-15,26.05,0.09,289.44444444444446
2013-11-18,25.99,0.09,288.77777777777777
2013-11-19,26.1,0.09,290.0
2013-11-20,26.36,0.09,292.8888888888889
2013-11-21,26.78,0.09,297.5555555555556
2013-11-22,26.43,0.09,293.6666666666667
2013-11-25,26.12,0.09,290.22222222222223
2013-11-26,26.34,0.09,292.6666666666667
2013-11-27,26.06,0.09,289.55555555555554
2013-11-29,26.01,0.09,289.0
2013-12-02,26.49,0.09,294.3333333333333
2013-12-03,26.98,0.09,299.77777777777777
2013-12-04,26.92,0.09,299.11111111111114
2013-12-05,26.3,0.09,292.22222222222223
2013-12-06,26.33,0.09,292.55555555555554
2013-12-09,26.61,0.09,295.6666666666667
2013-12-10,26.26,0.09,291.7777777777778
2013-12-11,26.06,0.09,289.55555555555554
2013-12-12,25.44,0.09,282.6666666666667
2013-12-13,27.64,0.09,307.11111111111114
2013-12-16,26.39,0.09,293.22222222222223
2013-12-17,26.68,0.09,296.44444444444446
2013-12-18,27.25,0.09,302.77777777777777
2013-12-19,29.61,0.09,329.0
2013-12-20,31.0,0.09,344.44444444444446
2013-12-23,31.86,0.09,354.0
2013-12-24,32.19,0.09,357.66666666666663
2013-12-26,32.93,0.09,365.8888888888889
2013-12-27,33.31,0.09,370.11111111111114
2013-12-30,33.05,0.09,367.22222222222223
2013-12-31,33.64,0.09,373.77777777777777
2014-01-02,33.37,0.09,370.77777777777777
2014-01-03,32.28,0.09,358.6666666666667
2014-01-06,33.48,0.09,372.0
2014-01-07,33.22,0.09,369.1111111111111
2014-01-08,33.31,0.09,370.11111111111114
2014-01-09,33.03,0.09,367.0
2014-01-10,33.02,0.09,366.8888888888889
2014-01-13,32.49,0.09,361.00000000000006
2014-01-14,32.94,0.09,366.0
2014-01-15,32.53,0.09,361.44444444444446
2014-01-16,32.6,0.09,362.22222222222223
2014-01-17,32.51,0.09,361.22222222222223
2014-01-21,33.17,0.09,368.5555555555556
2014-01-22,33.44,0.09,371.55555555555554
2014-01-23,32.74,0.09,363.7777777777778
2014-01-24,31.68,0.09,352.0
2014-01-27,31.82,0.09,353.5555555555556
2014-01-28,32.31,0.09,359.00000000000006
2014-01-29,31.05,0.09,345.0
2014-01-30,30.73,0.09,341.44444444444446
2014-01-31,30.57,0.09,339.6666666666667
2014-02-03,29.53,0.09,328.11111111111114
2014-02-04,30.13,0.09,334.77777777777777
2014-02-05,31.75,0.09,352.77777777777777
2014-02-06,29.55,0.09,328.33333333333337
2014-02-07,30.43,0.09,338.11111111111114
2014-02-10,30.07,0.09,334.11111111111114
2014-02-11,30.31,0.09,336.77777777777777
2014-02-12,30.7,0.09,341.11111111111114
2014-02-13,30.89,0.09,343.22222222222223
2014-02-14,31.29,0.09,347.6666666666667
2014-02-18,31.2,0.09,346.6666666666667
2014-02-19,31.25,0.09,347.22222222222223
2014-02-20,31.57,0.09,350.77777777777777
2014-02-21,32.03,0.09,355.8888888888889
2014-02-24,32.31,0.09,359.00000000000006
2014-02-25,30.47,0.05,609.4
2014-02-26,30.33,0.05,606.5999999999999
2014-02-27,30.9,0.05,617.9999999999999
2014-02-28,30.5,0.05,610.0
2014-03-03,30.5,0.05,610.0
2014-03-04,31.79,0.05,635.8
2014-03-05,31.82,0.05,636.4
2014-03-06,31.31,0.05,626.1999999999999
2014-03-07,30.79,0.05,615.8
2014-03-10,30.97,0.05,619.4
2014-03-11,31.43,0.05,628.5999999999999
2014-03-12,31.62,0.05,632.4
2014-03-13,31.42,0.05,628.4
2014-03-14,31.32,0.05,626.4
2014-03-17,30.71,0.05,614.1999999999999
2014-03-18,31.2,0.05,624.0
2014-03-19,31.11,0.05,622.1999999999999
2014-03-20,32.17,0.05,643.4
2014-03-21,32.71,0.05,654.1999999999999
2014-03-24,32.7,0.05,654.0
2014-03-25,32.7,0.05,654.0
2014-03-26,32.01,0.05,640.1999999999999
2014-03-27,32.3,0.05,645.9999999999999
2014-03-28,32.6,0.05,652.0
2014-03-31,33.03,0.05,660.6
2014-04-01,33.48,0.05,669.5999999999999
2014-04-02,33.49,0.05,669.8
2014-04-03,33.25,0.05,665.0
2014-04-04,32.46,0.05,649.1999999999999
2014-04-07,30.76,0.05,615.2
2014-04-08,31.18,0.05,623.5999999999999
2014-04-09,31.71,0.05,634.1999999999999
2014-04-10,30.85,0.05,617.0
2014-04-11,30.01,0.05,600.2
2014-04-14,29.74,0.05,594.8
2014-04-15,29.19,0.05,583.8
2014-04-16,29.75,0.05,595.0
2014-04-17,30.4,0.05,607.9999999999999
2014-04-21,30.48,0.05,609.6
2014-04-22,30.99,0.05,619.8
2014-04-23,29.81,0.05,596.1999999999999
2014-04-24,29.39,0.05,587.8
2014-04-25,29.05,0.05,581.0
2014-04-28,28.1,0.05,562.0
2014-04-29,29.04,0.05,580.8
2014-04-30,29.29,0.05,585.8
2014-05-01,31.65,-0.19,-166.57894736842104
2014-05-02,32.0,-0.19,-168.42105263157896
2014-05-05,31.86,-0.19,-167.68421052631578
2014-05-06,31.17,-0.19,-164.05263157894737
2014-05-07,32.01,-0.19,-168.4736842105263
2014-05-08,31.73,-0.19,-167.0
2014-05-09,31.84,-0.19,-167.57894736842104
2014-05-12,32.3,-0.19,-169.99999999999997
2014-05-13,32.92,-0.19,-173.26315789473685
2014-05-14,32.84,-0.19,-172.84210526315792
2014-05-15,33.26,-0.19,-175.05263157894737
2014-05-16,33.09,-0.19,-174.1578947368421
2014-05-19,33.78,-0.19,-177.78947368421052
2014-05-20,33.3,-0.19,-175.26315789473682
2014-05-21,33.61,-0.19,-176.89473684210526
2014-05-22,33.45,-0.19,-176.05263157894737
2014-05-23,33.96,-0.19,-178.73684210526315
2014-05-27,34.32,-0.19,-180.6315789473684
2014-05-28,34.4,-0.19,-181.05263157894737
2014-05-29,34.86,-0.19,-183.4736842105263
2014-05-30,34.33,-0.19,-180.68421052631578
2014-06-02,34.55,-0.19,-181.8421052631579
2014-06-03,34.2,-0.19,-180.0
2014-06-04,34.28,-0.19,-180.42105263157896
2014-06-05,33.49,-0.19,-176.26315789473685
2014-06-06,33.77,-0.19,-177.73684210526318
2014-06-09,33.89,-0.19,-178.3684210526316
2014-06-10,33.34,-0.19,-175.47368421052633
2014-06-11,33.2,-0.19,-174.73684210526318
2014-06-12,33.02,-0.19,-173.78947368421055
2014-06-13,32.91,-0.19,-173.21052631578945
2014-06-16,32.96,-0.19,-173.47368421052633
2014-06-17,33.06,-0.19,-174.0
2014-06-18,32.68,-0.19,-172.0
2014-06-19,33.0,-0.19,-173.68421052631578
2014-06-20,33.16,-0.19,-174.52631578947367
2014-06-23,33.06,-0.19,-174.0
2014-06-24,32.77,-0.19,-172.47368421052633
2014-06-25,33.02,-0.19,-173.78947368421055
2014-06-26,33.28,-0.19,-175.1578947368421
2014-06-27,33.28,-0.19,-175.1578947368421
2014-06-30,33.62,-0.19,-176.94736842105263
2014-07-01,33.41,-0.19,-175.84210526315786
2014-07-02,33.35,-0.19,-175.5263157894737
2014-07-03,33.33,-0.19,-175.42105263157893
2014-07-07,32.99,-0.19,-173.63157894736844
2014-07-08,32.55,-0.19,-171.3157894736842
2014-07-09,33.03,-0.19,-173.8421052631579
2014-07-10,32.88,-0.19,-173.05263157894737
2014-07-11,33.5,-0.19,-176.31578947368422
2014-07-14,33.02,-0.19,-173.78947368421055
2014-07-15,32.1,-0.19,-168.94736842105263
2014-07-16,32.24,-0.19,-169.6842105263158
2014-07-17,31.96,-0.19,-168.21052631578948
2014-07-18,32.22,-0.19,-169.57894736842104
2014-07-21,31.79,-0.19,-167.3157894736842
2014-07-22,31.63,-0.19,-166.4736842105263
2014-07-23,31.5,-0.19,-165.78947368421052
2014-07-24,31.14,-0.19,-163.89473684210526
2014-07-25,31.19,-0.19,-164.1578947368421
2014-07-28,31.15,-0.19,-163.94736842105263
2014-07-29,31.14,-0.19,-163.89473684210526
2014-07-30,30.94,-0.19,-162.8421052631579
2014-07-31,32.94,0.3,109.8
2014-08-01,33.42,0.3,111.4
2014-08-04,33.69,0.3,112.3
2014-08-05,33.91,0.3,113.03333333333333
2014-08-06,31.06,0.3,103.53333333333333
2014-08-07,29.86,0.3,99.53333333333333
2014-08-08,29.94,0.3,99.80000000000001
2014-08-11,29.44,0.3,98.13333333333334
2014-08-12,29.61,0.3,98.7
2014-08-13,29.14,0.3,97.13333333333334
2014-08-14,28.69,0.3,95.63333333333334
2014-08-15,29.06,0.3,96.86666666666666
2014-08-18,28.84,0.3,96.13333333333334
2014-08-19,28.95,0.3,96.5
2014-08-20,29.68,0.3,98.93333333333334
2014-08-21,29.16,0.3,97.2
2014-08-22,29.02,0.3,96.73333333333333
2014-08-25,29.23,0.3,97.43333333333334
2014-08-26,29.47,0.3,98.23333333333333
2014-08-27,29.44,0.3,98.13333333333334
2014-08-28,29.84,0.3,99.46666666666667
2014-08-29,30.08,0.3,100.26666666666667
2014-09-02,30.43,0.3,101.43333333333334
2014-09-03,30.48,0.3,101.60000000000001
2014-09-04,30.24,0.3,100.8
2014-09-05,30.67,0.3,102.23333333333335
2014-09-08,30.79,0.3,102.63333333333334
2014-09-09,30.28,0.3,100.93333333333334
2014-09-10,30.52,0.3,101.73333333333333
2014-09-11,30.45,0.3,101.5
2014-09-12,30.83,0.3,102.76666666666667
2014-09-15,30.38,0.3,101.26666666666667
2014-09-16,30.28,0.3,100.93333333333334
2014-09-17,30.43,0.3,101.43333333333334
2014-09-18,30.48,0.3,101.60000000000001
2014-09-19,30.07,0.3,100.23333333333333
