date,DLR,DLR_EPS,PE Ratio
2010-01-19,51.05,0.44,116.02272727272727
2010-01-20,50.45,0.44,114.65909090909092
2010-01-21,50.47,0.44,114.70454545454545
2010-01-22,49.1,0.44,111.5909090909091
2010-01-25,48.79,0.44,110.88636363636364
2010-01-26,48.5,0.44,110.22727272727273
2010-01-27,48.63,0.44,110.52272727272728
2010-01-28,47.98,0.44,109.04545454545453
2010-01-29,48.0,0.44,109.0909090909091
2010-02-01,48.3,0.44,109.77272727272727
2010-02-02,49.57,0.44,112.6590909090909
2010-02-03,49.3,0.44,112.04545454545453
2010-02-04,47.89,0.44,108.8409090909091
2010-02-05,48.85,0.44,111.02272727272728
2010-02-08,47.02,0.44,106.86363636363637
2010-02-09,46.76,0.44,106.27272727272727
2010-02-10,46.69,0.44,106.11363636363636
2010-02-11,47.2,0.44,107.27272727272728
2010-02-12,47.66,0.44,108.31818181818181
2010-02-16,48.43,0.44,110.06818181818181
2010-02-17,48.85,0.44,111.02272727272728
2010-02-18,49.84,0.44,113.27272727272728
2010-02-19,50.07,0.44,113.79545454545455
2010-02-22,50.78,0.44,115.4090909090909
2010-02-23,50.64,0.44,115.0909090909091
2010-02-24,51.12,0.44,116.18181818181817
2010-02-25,51.24,0.44,116.45454545454545
2010-02-26,51.58,0.62,83.19354838709677
2010-03-01,52.42,0.62,84.54838709677419
2010-03-02,52.82,0.62,85.19354838709677
2010-03-03,52.67,0.62,84.95161290322581
2010-03-04,52.99,0.62,85.46774193548387
2010-03-05,54.28,0.62,87.54838709677419
2010-03-08,54.98,0.62,88.6774193548387
2010-03-09,55.03,0.62,88.75806451612904
2010-03-10,54.4,0.62,87.74193548387096
2010-03-11,55.33,0.62,89.24193548387096
2010-03-12,55.53,0.62,89.56451612903226
2010-03-15,55.48,0.62,89.48387096774194
2010-03-16,55.94,0.62,90.2258064516129
2010-03-17,55.96,0.62,90.25806451612904
2010-03-18,55.93,0.62,90.20967741935483
2010-03-19,56.0,0.62,90.3225806451613
2010-03-22,56.46,0.62,91.06451612903226
2010-03-23,55.37,0.62,89.30645161290322
2010-03-24,55.53,0.62,89.56451612903226
2010-03-25,55.44,0.62,89.41935483870968
2010-03-26,54.51,0.62,87.91935483870968
2010-03-29,54.95,0.62,88.62903225806453
2010-03-30,54.45,0.62,87.8225806451613
2010-03-31,54.2,0.62,87.41935483870968
2010-04-01,54.41,0.62,87.75806451612902
2010-04-05,55.7,0.62,89.83870967741936
2010-04-06,56.27,0.62,90.75806451612904
2010-04-07,55.18,0.62,89.0
2010-04-08,55.4,0.62,89.35483870967742
2010-04-09,56.57,0.62,91.24193548387098
2010-04-12,56.32,0.62,90.83870967741936
2010-04-13,58.0,0.62,93.54838709677419
2010-04-14,56.84,0.62,91.67741935483872
2010-04-15,55.65,0.62,89.75806451612902
2010-04-16,54.93,0.62,88.59677419354838
2010-04-19,54.72,0.62,88.25806451612902
2010-04-20,56.26,0.62,90.74193548387096
2010-04-21,56.84,0.62,91.67741935483872
2010-04-22,58.43,0.62,94.24193548387096
2010-04-23,59.34,0.62,95.70967741935485
2010-04-26,60.15,0.62,97.01612903225806
2010-04-27,58.58,0.62,94.48387096774194
2010-04-28,58.27,0.62,93.98387096774194
2010-04-29,60.21,0.62,97.11290322580645
2010-04-30,58.7,0.62,94.67741935483872
2010-05-03,59.91,0.62,96.62903225806451
2010-05-04,58.74,0.62,94.74193548387098
2010-05-05,58.24,0.62,93.93548387096774
2010-05-06,56.52,0.19,297.4736842105263
2010-05-07,55.58,0.19,292.5263157894737
2010-05-10,60.0,0.19,315.7894736842105
2010-05-11,59.94,0.19,315.4736842105263
2010-05-12,59.85,0.19,315.0
2010-05-13,59.08,0.19,310.9473684210526
2010-05-14,57.46,0.19,302.42105263157896
2010-05-17,57.39,0.19,302.05263157894734
2010-05-18,55.93,0.19,294.36842105263156
2010-05-19,55.31,0.19,291.10526315789474
2010-05-20,52.92,0.19,278.5263157894737
2010-05-21,54.5,0.19,286.8421052631579
2010-05-24,53.97,0.19,284.05263157894734
2010-05-25,54.69,0.19,287.84210526315786
2010-05-26,55.74,0.19,293.36842105263156
2010-05-27,57.9,0.19,304.7368421052631
2010-05-28,56.91,0.19,299.52631578947364
2010-06-01,56.32,0.19,296.42105263157896
2010-06-02,58.91,0.19,310.05263157894734
2010-06-03,60.2,0.19,316.8421052631579
2010-06-04,58.32,0.19,306.9473684210526
2010-06-07,58.42,0.19,307.4736842105263
2010-06-08,59.91,0.19,315.31578947368416
2010-06-09,60.63,0.19,319.10526315789474
2010-06-10,62.2,0.19,327.3684210526316
2010-06-11,62.56,0.19,329.2631578947369
2010-06-14,62.18,0.19,327.2631578947368
2010-06-15,62.84,0.19,330.7368421052632
2010-06-16,62.33,0.19,328.05263157894734
2010-06-17,62.16,0.19,327.1578947368421
2010-06-18,62.64,0.19,329.6842105263158
2010-06-21,61.94,0.19,326.0
2010-06-22,58.98,0.19,310.4210526315789
2010-06-23,59.59,0.19,313.63157894736844
2010-06-24,58.66,0.19,308.7368421052631
2010-06-25,59.19,0.19,311.52631578947364
2010-06-28,58.51,0.19,307.9473684210526
2010-06-29,57.27,0.19,301.42105263157896
2010-06-30,57.68,0.19,303.57894736842104
2010-07-01,57.89,0.19,304.6842105263158
2010-07-02,56.96,0.19,299.7894736842105
2010-07-06,56.91,0.19,299.52631578947364
2010-07-07,59.35,0.19,312.36842105263156
2010-07-08,60.08,0.19,316.2105263157895
2010-07-09,60.53,0.19,318.57894736842104
2010-07-12,61.48,0.19,323.57894736842104
2010-07-13,62.75,0.19,330.2631578947368
2010-07-14,62.66,0.19,329.7894736842105
2010-07-15,62.66,0.19,329.7894736842105
2010-07-16,60.82,0.19,320.10526315789474
2010-07-19,60.98,0.19,320.9473684210526
2010-07-20,61.71,0.19,324.7894736842105
2010-07-21,60.36,0.19,317.6842105263158
2010-07-22,62.57,0.19,329.3157894736842
2010-07-23,60.82,0.19,320.10526315789474
2010-07-26,62.15,0.19,327.10526315789474
2010-07-27,62.16,0.19,327.1578947368421
2010-07-28,61.83,0.19,325.42105263157896
2010-07-29,62.0,0.19,326.3157894736842
2010-07-30,63.22,0.19,332.7368421052631
2010-08-02,63.94,0.19,336.52631578947364
2010-08-03,62.85,0.19,330.7894736842105
2010-08-04,62.18,0.19,327.2631578947368
2010-08-05,60.67,-2.07,-29.309178743961354
2010-08-06,60.68,-2.07,-29.31400966183575
2010-08-09,61.2,-2.07,-29.56521739130435
2010-08-10,60.06,-2.07,-29.01449275362319
2010-08-11,58.93,-2.07,-28.468599033816428
2010-08-12,59.22,-2.07,-28.608695652173914
2010-08-13,59.64,-2.07,-28.811594202898554
2010-08-16,59.56,-2.07,-28.772946859903385
2010-08-17,60.2,-2.07,-29.08212560386474
2010-08-18,59.69,-2.07,-28.835748792270532
2010-08-19,58.65,-2.07,-28.333333333333336
2010-08-20,58.19,-2.07,-28.11111111111111
2010-08-23,58.01,-2.07,-28.02415458937198
2010-08-24,58.0,-2.07,-28.019323671497588
2010-08-25,58.72,-2.07,-28.367149758454108
2010-08-26,58.07,-2.07,-28.05314009661836
2010-08-27,59.19,-2.07,-28.594202898550726
2010-08-30,58.17,-2.07,-28.10144927536232
2010-08-31,59.27,-2.07,-28.6328502415459
2010-09-01,60.46,-2.07,-29.207729468599037
2010-09-02,62.46,-2.07,-30.173913043478265
2010-09-03,62.49,-2.07,-30.188405797101453
2010-09-07,62.43,-2.07,-30.159420289855074
2010-09-08,62.55,-2.07,-30.217391304347828
2010-09-09,61.8,-2.07,-29.855072463768117
2010-09-10,61.93,-2.07,-29.917874396135268
2010-09-13,62.54,-2.07,-30.21256038647343
2010-09-14,62.05,-2.07,-29.975845410628022
2010-09-15,61.88,-2.07,-29.89371980676329
2010-09-16,61.95,-2.07,-29.927536231884062
2010-09-17,62.24,-2.07,-30.067632850241548
2010-09-20,63.26,-2.07,-30.560386473429954
2010-09-21,61.87,-2.07,-29.88888888888889
2010-09-22,60.77,-2.07,-29.357487922705317
2010-09-23,59.85,-2.07,-28.91304347826087
2010-09-24,60.6,-2.07,-29.275362318840582
2010-09-27,61.22,-2.07,-29.57487922705314
2010-09-28,61.85,-2.07,-29.8792270531401
2010-09-29,61.75,-2.07,-29.83091787439614
2010-09-30,61.7,-2.07,-29.806763285024157
2010-10-01,60.94,-2.07,-29.43961352657005
2010-10-04,60.98,-2.07,-29.458937198067634
2010-10-05,62.27,-2.07,-30.08212560386474
2010-10-06,59.46,-2.07,-28.72463768115942
2010-10-07,60.03,-2.07,-29.000000000000004
2010-10-08,60.02,-2.07,-28.995169082125607
2010-10-11,59.44,-2.07,-28.714975845410628
2010-10-12,59.95,-2.07,-28.961352657004834
2010-10-13,60.62,-2.07,-29.285024154589372
2010-10-14,60.56,-2.07,-29.256038647342997
2010-10-15,59.31,-2.07,-28.65217391304348
2010-10-18,59.61,-2.07,-28.797101449275363
2010-10-19,58.77,-2.07,-28.39130434782609
2010-10-20,59.44,-2.07,-28.714975845410628
2010-10-21,59.35,-2.07,-28.671497584541065
2010-10-22,59.44,-2.07,-28.714975845410628
2010-10-25,59.39,-2.07,-28.69082125603865
2010-10-26,58.85,-2.07,-28.42995169082126
2010-10-27,59.06,-2.07,-28.53140096618358
2010-10-28,59.69,-2.07,-28.835748792270532
2010-10-29,59.73,-2.07,-28.855072463768117
2010-11-01,59.67,-2.07,-28.826086956521742
2010-11-02,60.01,-2.07,-28.99033816425121
2010-11-03,59.34,-2.07,-28.66666666666667
2010-11-04,56.56,-2.07,-27.323671497584545
2010-11-05,56.74,-2.07,-27.410628019323674
2010-11-08,54.97,-2.07,-26.555555555555557
2010-11-09,53.22,0.11,483.8181818181818
2010-11-10,54.49,0.11,495.3636363636364
2010-11-11,54.2,0.11,492.72727272727275
2010-11-12,54.13,0.11,492.0909090909091
2010-11-15,53.86,0.11,489.6363636363636
2010-11-16,52.94,0.11,481.27272727272725
2010-11-17,52.54,0.11,477.6363636363636
2010-11-18,51.0,0.11,463.6363636363636
2010-11-19,51.09,0.11,464.4545454545455
2010-11-22,51.04,0.11,464.0
2010-11-23,51.08,0.11,464.3636363636364
2010-11-24,52.28,0.11,475.2727272727273
2010-11-26,51.84,0.11,471.2727272727273
2010-11-29,52.92,0.11,481.0909090909091
2010-11-30,52.52,0.11,477.4545454545455
2010-12-01,53.23,0.11,483.9090909090909
2010-12-02,53.79,0.11,489.0
2010-12-03,54.36,0.11,494.1818181818182
2010-12-06,53.89,0.11,489.90909090909093
2010-12-07,54.71,0.11,497.3636363636364
2010-12-08,53.92,0.11,490.1818181818182
2010-12-09,52.88,0.11,480.72727272727275
2010-12-10,53.7,0.11,488.1818181818182
2010-12-13,52.95,0.11,481.3636363636364
2010-12-14,51.45,0.11,467.72727272727275
2010-12-15,51.47,0.11,467.9090909090909
2010-12-16,51.74,0.11,470.3636363636364
2010-12-17,48.32,0.11,439.27272727272725
2010-12-20,48.52,0.11,441.0909090909091
2010-12-21,48.94,0.11,444.9090909090909
2010-12-22,49.54,0.11,450.3636363636364
2010-12-23,49.77,0.11,452.4545454545455
2010-12-27,49.89,0.11,453.54545454545456
2010-12-28,50.46,0.11,458.72727272727275
2010-12-29,50.76,0.11,461.45454545454544
2010-12-30,51.47,0.11,467.9090909090909
2010-12-31,51.54,0.11,468.54545454545456
2011-01-03,52.11,0.11,473.72727272727275
2011-01-04,50.98,0.11,463.45454545454544
2011-01-05,51.22,0.11,465.6363636363636
2011-01-06,51.92,0.11,472.0
2011-01-07,52.01,0.11,472.8181818181818
2011-01-10,52.44,0.11,476.7272727272727
2011-01-11,52.32,0.11,475.6363636363636
2011-01-12,52.9,0.11,480.9090909090909
2011-01-13,53.7,0.11,488.1818181818182
2011-01-14,53.79,0.11,489.0
2011-01-18,53.88,0.11,489.8181818181818
2011-01-19,52.8,0.11,480.0
2011-01-20,51.61,0.11,469.1818181818182
2011-01-21,51.76,0.11,470.5454545454545
2011-01-24,52.37,0.11,476.09090909090907
2011-01-25,54.06,0.11,491.4545454545455
2011-01-26,53.21,0.11,483.72727272727275
2011-01-27,53.8,0.11,489.09090909090907
2011-01-28,53.76,0.11,488.7272727272727
2011-01-31,54.4,0.11,494.5454545454545
2011-02-01,54.41,0.11,494.6363636363636
2011-02-02,54.93,0.11,499.3636363636364
2011-02-03,55.05,0.11,500.45454545454544
2011-02-04,54.43,0.11,494.8181818181818
2011-02-07,54.96,0.11,499.6363636363636
2011-02-08,54.49,0.11,495.3636363636364
2011-02-09,54.86,0.11,498.72727272727275
2011-02-10,55.32,0.11,502.90909090909093
2011-02-11,57.15,0.11,519.5454545454545
2011-02-14,56.95,0.11,517.7272727272727
2011-02-15,55.78,0.11,507.0909090909091
2011-02-16,55.8,0.11,507.27272727272725
2011-02-17,56.02,0.11,509.2727272727273
2011-02-18,57.52,0.11,522.9090909090909
2011-02-22,56.89,0.11,517.1818181818181
2011-02-23,56.09,0.11,509.90909090909093
2011-02-24,56.23,0.11,511.18181818181813
2011-02-25,57.98,0.28,207.07142857142853
2011-02-28,58.82,0.28,210.07142857142856
2011-03-01,58.38,0.28,208.5
2011-03-02,57.32,0.28,204.7142857142857
2011-03-03,58.08,0.28,207.42857142857142
2011-03-04,57.03,0.28,203.67857142857142
2011-03-07,57.09,0.28,203.89285714285714
2011-03-08,57.21,0.28,204.32142857142856
2011-03-09,56.85,0.28,203.03571428571428
2011-03-10,56.32,0.28,201.14285714285714
2011-03-11,56.06,0.28,200.2142857142857
2011-03-14,55.61,0.28,198.60714285714283
2011-03-15,55.81,0.28,199.32142857142856
2011-03-16,56.26,0.28,200.92857142857142
2011-03-17,55.49,0.28,198.17857142857142
2011-03-18,55.45,0.28,198.03571428571428
2011-03-21,55.86,0.28,199.49999999999997
2011-03-22,55.55,0.28,198.3928571428571
2011-03-23,54.92,0.28,196.14285714285714
2011-03-24,55.44,0.28,197.99999999999997
2011-03-25,56.03,0.28,200.10714285714283
2011-03-28,56.07,0.28,200.24999999999997
2011-03-29,56.33,0.28,201.17857142857142
2011-03-30,57.54,0.28,205.49999999999997
2011-03-31,58.14,0.28,207.64285714285714
2011-04-01,58.15,0.28,207.67857142857142
2011-04-04,58.58,0.28,209.2142857142857
2011-04-05,58.91,0.28,210.3928571428571
2011-04-06,58.12,0.28,207.57142857142856
2011-04-07,57.72,0.28,206.1428571428571
2011-04-08,56.66,0.28,202.35714285714283
2011-04-11,56.74,0.28,202.64285714285714
2011-04-12,57.01,0.28,203.60714285714283
2011-04-13,56.78,0.28,202.78571428571428
2011-04-14,58.0,0.28,207.1428571428571
2011-04-15,58.16,0.28,207.7142857142857
2011-04-18,57.79,0.28,206.3928571428571
2011-04-19,58.54,0.28,209.07142857142856
2011-04-20,58.78,0.28,209.92857142857142
2011-04-21,58.7,0.28,209.64285714285714
2011-04-25,58.63,0.28,209.39285714285714
2011-04-26,59.14,0.28,211.2142857142857
2011-04-27,58.53,0.28,209.03571428571428
2011-04-28,60.36,0.28,215.57142857142856
2011-04-29,60.34,0.28,215.5
2011-05-02,60.85,0.28,217.32142857142856
2011-05-03,60.35,0.28,215.53571428571428
2011-05-04,60.3,0.28,215.35714285714283
2011-05-05,60.51,0.28,216.10714285714283
2011-05-06,59.97,0.28,214.17857142857142
2011-05-09,60.55,0.34,178.08823529411762
2011-05-10,61.3,0.34,180.2941176470588
2011-05-11,60.23,0.34,177.1470588235294
2011-05-12,60.54,0.34,178.05882352941174
2011-05-13,59.86,0.34,176.05882352941174
2011-05-16,60.3,0.34,177.35294117647058
2011-05-17,60.7,0.34,178.52941176470588
2011-05-18,61.58,0.34,181.1176470588235
2011-05-19,61.86,0.34,181.94117647058823
2011-05-20,61.0,0.34,179.41176470588235
2011-05-23,60.61,0.34,178.26470588235293
2011-05-24,61.34,0.34,180.41176470588235
2011-05-25,61.31,0.34,180.3235294117647
2011-05-26,61.41,0.34,180.6176470588235
2011-05-27,61.86,0.34,181.94117647058823
2011-05-31,62.37,0.34,183.4411764705882
2011-06-01,61.28,0.34,180.23529411764704
2011-06-02,61.5,0.34,180.88235294117646
2011-06-03,61.79,0.34,181.73529411764704
2011-06-06,61.97,0.34,182.26470588235293
2011-06-07,63.24,0.34,186.0
2011-06-08,63.53,0.34,186.85294117647058
2011-06-09,63.97,0.34,188.1470588235294
2011-06-10,62.57,0.34,184.02941176470588
2011-06-13,61.78,0.34,181.70588235294116
2011-06-14,62.1,0.34,182.6470588235294
2011-06-15,60.52,0.34,178.0
2011-06-16,60.44,0.34,177.76470588235293
2011-06-17,60.49,0.34,177.91176470588235
2011-06-20,61.83,0.34,181.85294117647058
2011-06-21,62.56,0.34,184.0
2011-06-22,62.73,0.34,184.49999999999997
2011-06-23,60.89,0.34,179.08823529411762
2011-06-24,60.64,0.34,178.35294117647058
2011-06-27,60.8,0.34,178.8235294117647
2011-06-28,61.3,0.34,180.2941176470588
2011-06-29,62.02,0.34,182.41176470588235
2011-06-30,61.78,0.34,181.70588235294116
2011-07-01,62.31,0.34,183.26470588235293
2011-07-05,62.79,0.34,184.67647058823528
2011-07-06,63.69,0.34,187.3235294117647
2011-07-07,63.6,0.34,187.05882352941177
2011-07-08,63.0,0.34,185.2941176470588
2011-07-11,62.59,0.34,184.08823529411765
2011-07-12,62.67,0.34,184.3235294117647
2011-07-13,61.37,0.34,180.49999999999997
2011-07-14,61.63,0.34,181.26470588235293
2011-07-15,61.89,0.34,182.02941176470588
2011-07-18,62.34,0.34,183.35294117647058
2011-07-19,63.22,0.34,185.94117647058823
2011-07-20,63.11,0.34,185.6176470588235
2011-07-21,62.77,0.34,184.61764705882354
2011-07-22,63.49,0.34,186.73529411764704
2011-07-25,62.89,0.34,184.97058823529412
2011-07-26,63.17,0.34,185.7941176470588
2011-07-27,61.3,0.34,180.2941176470588
2011-07-28,61.2,0.34,180.0
2011-07-29,61.21,0.34,180.02941176470588
2011-08-01,60.58,0.34,178.17647058823528
2011-08-02,59.22,0.34,174.17647058823528
2011-08-03,58.31,0.34,171.5
2011-08-04,56.41,0.34,165.91176470588232
2011-08-05,54.42,0.33,164.9090909090909
2011-08-08,50.63,0.33,153.42424242424244
2011-08-09,55.52,0.33,168.24242424242425
2011-08-10,54.19,0.33,164.2121212121212
2011-08-11,56.78,0.33,172.06060606060606
2011-08-12,56.34,0.33,170.72727272727272
2011-08-15,58.8,0.33,178.18181818181816
2011-08-16,58.16,0.33,176.24242424242422
2011-08-17,57.59,0.33,174.51515151515153
2011-08-18,55.41,0.33,167.90909090909088
2011-08-19,54.18,0.33,164.1818181818182
2011-08-22,54.48,0.33,165.09090909090907
2011-08-23,56.95,0.33,172.57575757575756
2011-08-24,57.56,0.33,174.42424242424244
2011-08-25,56.61,0.33,171.54545454545453
2011-08-26,57.4,0.33,173.93939393939394
2011-08-29,59.01,0.33,178.8181818181818
2011-08-30,59.91,0.33,181.54545454545453
2011-08-31,59.75,0.33,181.06060606060606
2011-09-01,59.22,0.33,179.45454545454544
2011-09-02,57.85,0.33,175.3030303030303
2011-09-06,57.32,0.33,173.6969696969697
2011-09-07,59.68,0.33,180.84848484848484
2011-09-08,59.42,0.33,180.06060606060606
2011-09-09,57.2,0.33,173.33333333333334
2011-09-12,56.96,0.33,172.6060606060606
2011-09-13,56.71,0.33,171.84848484848484
2011-09-14,56.71,0.33,171.84848484848484
2011-09-15,56.85,0.33,172.27272727272728
2011-09-16,57.2,0.33,173.33333333333334
2011-09-19,55.85,0.33,169.24242424242425
2011-09-20,55.63,0.33,168.57575757575756
2011-09-21,53.58,0.33,162.36363636363635
2011-09-22,52.7,0.33,159.6969696969697
2011-09-23,53.48,0.33,162.06060606060603
2011-09-26,55.21,0.33,167.3030303030303
2011-09-27,55.5,0.33,168.1818181818182
2011-09-28,54.11,0.33,163.96969696969697
2011-09-29,55.2,0.33,167.27272727272728
2011-09-30,55.16,0.33,167.15151515151513
2011-10-03,53.57,0.33,162.33333333333331
2011-10-04,55.64,0.33,168.6060606060606
2011-10-05,55.14,0.33,167.0909090909091
2011-10-06,56.72,0.33,171.87878787878788
2011-10-07,55.02,0.33,166.72727272727272
2011-10-10,58.32,0.33,176.72727272727272
2011-10-11,55.53,0.33,168.27272727272728
2011-10-12,56.68,0.33,171.75757575757575
2011-10-13,56.09,0.33,169.96969696969697
2011-10-14,57.14,0.33,173.15151515151516
2011-10-17,56.44,0.33,171.030303030303
2011-10-18,58.92,0.33,178.54545454545453
2011-10-19,58.81,0.33,178.21212121212122
2011-10-20,59.42,0.33,180.06060606060606
2011-10-21,60.78,0.33,184.1818181818182
2011-10-24,63.44,0.33,192.24242424242422
2011-10-25,61.8,0.33,187.27272727272725
2011-10-26,60.8,0.33,184.24242424242422
2011-10-27,63.03,0.33,191.0
2011-10-28,62.47,0.33,189.30303030303028
2011-10-31,62.33,0.33,188.87878787878788
2011-11-01,61.52,0.33,186.42424242424244
2011-11-02,62.46,0.33,189.27272727272728
2011-11-03,62.65,0.33,189.84848484848484
2011-11-04,63.61,0.33,192.75757575757575
2011-11-07,63.85,0.32,199.53125
2011-11-08,64.55,0.32,201.71875
2011-11-09,62.33,0.32,194.78125
2011-11-10,62.79,0.32,196.21875
2011-11-11,64.21,0.32,200.65624999999997
2011-11-14,62.78,0.32,196.1875
2011-11-15,64.0,0.32,200.0
2011-11-16,64.18,0.32,200.56250000000003
2011-11-17,64.25,0.32,200.78125
2011-11-18,64.85,0.32,202.65624999999997
2011-11-21,63.03,0.32,196.96875
2011-11-22,63.07,0.32,197.09375
2011-11-23,61.44,0.32,192.0
2011-11-25,62.22,0.32,194.4375
2011-11-28,63.34,0.32,197.9375
2011-11-29,63.14,0.32,197.3125
2011-11-30,63.5,0.32,198.4375
2011-12-01,62.8,0.32,196.25
2011-12-02,63.24,0.32,197.625
2011-12-05,64.73,0.32,202.28125
2011-12-06,64.92,0.32,202.875
2011-12-07,65.48,0.32,204.625
2011-12-08,64.35,0.32,201.09374999999997
2011-12-09,64.87,0.32,202.71875
2011-12-12,64.37,0.32,201.15625
2011-12-13,63.57,0.32,198.65625
2011-12-14,63.62,0.32,198.8125
2011-12-15,64.22,0.32,200.6875
2011-12-16,65.57,0.32,204.90624999999997
2011-12-19,65.46,0.32,204.56249999999997
2011-12-20,67.11,0.32,209.71875
2011-12-21,65.96,0.32,206.12499999999997
2011-12-22,66.13,0.32,206.65624999999997
2011-12-23,66.39,0.32,207.46875
2011-12-27,67.12,0.32,209.75
2011-12-28,67.0,0.32,209.375
2011-12-29,67.14,0.32,209.8125
2011-12-30,66.67,0.32,208.34375
2012-01-03,66.35,0.32,207.34374999999997
2012-01-04,65.53,0.32,204.78125
2012-01-05,66.09,0.32,206.53125
2012-01-06,66.72,0.32,208.5
2012-01-09,66.66,0.32,208.31249999999997
2012-01-10,66.9,0.32,209.0625
2012-01-11,67.16,0.32,209.87499999999997
2012-01-12,66.81,0.32,208.78125
2012-01-13,66.53,0.32,207.90625
2012-01-17,67.0,0.32,209.375
2012-01-18,67.32,0.32,210.37499999999997
2012-01-19,67.54,0.32,211.06250000000003
2012-01-20,68.08,0.32,212.75
2012-01-23,68.4,0.32,213.75
2012-01-24,67.65,0.32,211.40625
2012-01-25,68.84,0.32,215.125
2012-01-26,69.59,0.32,217.46875
2012-01-27,70.02,0.32,218.81249999999997
2012-01-30,69.6,0.32,217.49999999999997
2012-01-31,70.86,0.32,221.4375
2012-02-01,71.96,0.32,224.87499999999997
2012-02-02,71.37,0.32,223.03125
2012-02-03,71.5,0.32,223.4375
2012-02-06,71.23,0.32,222.59375
2012-02-07,70.79,0.32,221.21875000000003
2012-02-08,70.2,0.32,219.375
2012-02-09,69.12,0.32,216.0
2012-02-10,68.76,0.32,214.875
2012-02-13,69.55,0.32,217.34375
2012-02-14,69.63,0.32,217.59374999999997
2012-02-15,69.19,0.32,216.21875
2012-02-16,69.7,0.32,217.8125
2012-02-17,69.93,0.32,218.53125000000003
2012-02-21,69.58,0.32,217.4375
2012-02-22,68.88,0.32,215.24999999999997
2012-02-23,70.9,0.32,221.5625
2012-02-24,70.79,0.32,221.21875000000003
2012-02-27,70.86,0.32,221.4375
2012-02-28,70.92,0.34,208.58823529411762
2012-02-29,72.5,0.34,213.23529411764704
2012-03-01,73.27,0.34,215.49999999999997
2012-03-02,72.47,0.34,213.1470588235294
2012-03-05,72.92,0.34,214.47058823529412
2012-03-06,72.04,0.34,211.88235294117646
2012-03-07,72.28,0.34,212.58823529411762
2012-03-08,71.95,0.34,211.61764705882354
2012-03-09,71.39,0.34,209.97058823529412
2012-03-12,71.92,0.34,211.52941176470588
2012-03-13,72.35,0.34,212.79411764705878
2012-03-14,72.33,0.34,212.73529411764704
2012-03-15,71.48,0.34,210.23529411764704
2012-03-16,71.8,0.34,211.17647058823528
2012-03-19,72.66,0.34,213.70588235294116
2012-03-20,72.69,0.34,213.7941176470588
2012-03-21,72.48,0.34,213.1764705882353
2012-03-22,71.67,0.34,210.7941176470588
2012-03-23,72.68,0.34,213.76470588235296
2012-03-26,73.34,0.34,215.70588235294116
2012-03-27,73.31,0.34,215.6176470588235
2012-03-28,73.07,0.34,214.91176470588232
2012-03-29,72.93,0.34,214.5
2012-03-30,73.97,0.34,217.55882352941174
2012-04-02,74.36,0.34,218.70588235294116
2012-04-03,73.92,0.34,217.41176470588235
2012-04-04,73.6,0.34,216.4705882352941
2012-04-05,73.45,0.34,216.02941176470588
2012-04-09,73.26,0.34,215.47058823529412
2012-04-10,71.68,0.34,210.82352941176472
2012-04-11,71.86,0.34,211.35294117647058
2012-04-12,72.57,0.34,213.4411764705882
2012-04-13,72.79,0.34,214.08823529411765
2012-04-16,73.81,0.34,217.08823529411765
2012-04-17,74.95,0.34,220.44117647058823
2012-04-18,74.59,0.34,219.38235294117646
2012-04-19,74.61,0.34,219.44117647058823
2012-04-20,73.63,0.34,216.55882352941174
2012-04-23,72.88,0.34,214.35294117647055
2012-04-24,73.08,0.34,214.9411764705882
2012-04-25,74.36,0.34,218.70588235294116
2012-04-26,73.75,0.34,216.91176470588235
2012-04-27,74.97,0.34,220.49999999999997
2012-04-30,75.09,0.34,220.85294117647058
2012-05-01,75.48,0.34,222.0
2012-05-02,75.65,0.34,222.5
2012-05-03,74.81,0.34,220.02941176470588
2012-05-04,73.92,0.34,217.41176470588235
2012-05-07,73.83,0.37,199.54054054054055
2012-05-08,73.94,0.37,199.83783783783784
2012-05-09,73.49,0.37,198.6216216216216
2012-05-10,73.06,0.37,197.45945945945948
2012-05-11,73.34,0.37,198.21621621621622
2012-05-14,72.52,0.37,196.0
2012-05-15,72.86,0.37,196.91891891891893
2012-05-16,72.18,0.37,195.0810810810811
2012-05-17,69.36,0.37,187.45945945945945
2012-05-18,68.48,0.37,185.0810810810811
2012-05-21,69.76,0.37,188.54054054054055
2012-05-22,69.99,0.37,189.16216216216216
2012-05-23,70.93,0.37,191.70270270270274
2012-05-24,71.23,0.37,192.51351351351352
2012-05-25,71.07,0.37,192.08108108108107
2012-05-29,71.94,0.37,194.43243243243242
2012-05-30,70.02,0.37,189.24324324324323
2012-05-31,70.77,0.37,191.27027027027026
2012-06-01,69.58,0.37,188.05405405405406
2012-06-04,69.14,0.37,186.86486486486487
2012-06-05,70.21,0.37,189.75675675675674
2012-06-06,71.88,0.37,194.27027027027026
2012-06-07,70.86,0.37,191.51351351351352
2012-06-08,72.24,0.37,195.24324324324323
2012-06-11,70.67,0.37,191.0
2012-06-12,71.65,0.37,193.64864864864867
2012-06-13,71.88,0.37,194.27027027027026
2012-06-14,73.12,0.37,197.62162162162164
2012-06-15,74.04,0.37,200.10810810810813
2012-06-18,74.49,0.37,201.32432432432432
2012-06-19,75.32,0.37,203.56756756756755
2012-06-20,74.72,0.37,201.94594594594594
2012-06-21,74.0,0.37,200.0
