date,NLSN,NLSN_EPS,PE Ratio
2016-02-03,46.7,0.39,119.74358974358975
2016-02-04,46.7,0.39,119.74358974358975
2016-02-05,45.63,0.39,117.0
2016-02-08,44.72,0.39,114.66666666666666
2016-02-09,45.13,0.39,115.71794871794872
2016-02-10,45.42,0.39,116.46153846153847
2016-02-11,47.33,0.39,121.35897435897435
2016-02-12,47.29,0.39,121.25641025641025
2016-02-16,47.99,0.39,123.05128205128206
2016-02-17,48.41,0.39,124.12820512820511
2016-02-18,47.85,0.39,122.6923076923077
2016-02-19,48.09,0.68,70.72058823529412
2016-02-22,49.45,0.68,72.72058823529412
2016-02-23,48.72,0.68,71.6470588235294
2016-02-24,49.45,0.68,72.72058823529412
2016-02-25,49.66,0.68,73.02941176470587
2016-02-26,49.75,0.68,73.16176470588235
2016-02-29,50.34,0.68,74.02941176470588
2016-03-01,50.6,0.68,74.41176470588235
2016-03-02,50.78,0.68,74.67647058823529
2016-03-03,51.23,0.68,75.33823529411764
2016-03-04,51.73,0.68,76.0735294117647
2016-03-07,51.86,0.68,76.26470588235293
2016-03-08,51.12,0.68,75.17647058823529
2016-03-09,50.64,0.68,74.47058823529412
2016-03-10,50.39,0.68,74.10294117647058
2016-03-11,50.67,0.68,74.51470588235294
2016-03-14,51.03,0.68,75.04411764705883
2016-03-15,51.06,0.68,75.08823529411765
2016-03-16,51.79,0.68,76.16176470588235
2016-03-17,52.84,0.68,77.70588235294117
2016-03-18,52.27,0.68,76.86764705882352
2016-03-21,52.01,0.68,76.48529411764704
2016-03-22,51.8,0.68,76.17647058823529
2016-03-23,51.93,0.68,76.36764705882352
2016-03-24,52.0,0.68,76.47058823529412
2016-03-28,52.22,0.68,76.79411764705881
2016-03-29,52.38,0.68,77.02941176470588
2016-03-30,52.8,0.68,77.6470588235294
2016-03-31,52.66,0.68,77.44117647058822
2016-04-01,53.45,0.68,78.60294117647058
2016-04-04,53.01,0.68,77.95588235294117
2016-04-05,52.33,0.68,76.95588235294117
2016-04-06,52.62,0.68,77.38235294117646
2016-04-07,52.29,0.68,76.8970588235294
2016-04-08,52.51,0.68,77.22058823529412
2016-04-11,52.66,0.68,77.44117647058822
2016-04-12,52.9,0.68,77.79411764705881
2016-04-13,53.19,0.68,78.2205882352941
2016-04-14,52.96,0.68,77.88235294117646
2016-04-15,52.7,0.68,77.5
2016-04-18,53.26,0.68,78.3235294117647
2016-04-19,53.96,0.68,79.35294117647058
2016-04-20,52.86,0.28,188.78571428571428
2016-04-21,51.86,0.28,185.2142857142857
2016-04-22,51.92,0.28,185.42857142857142
2016-04-25,51.63,0.28,184.39285714285714
2016-04-26,51.98,0.28,185.6428571428571
2016-04-27,51.56,0.28,184.14285714285714
2016-04-28,51.78,0.28,184.92857142857142
2016-04-29,52.14,0.28,186.2142857142857
2016-05-02,52.51,0.28,187.53571428571425
2016-05-03,51.56,0.28,184.14285714285714
2016-05-04,51.33,0.28,183.32142857142856
2016-05-05,50.98,0.28,182.07142857142856
2016-05-06,51.28,0.28,183.14285714285714
2016-05-09,51.7,0.28,184.64285714285714
2016-05-10,52.39,0.28,187.10714285714283
2016-05-11,52.04,0.28,185.85714285714283
2016-05-12,52.3,0.28,186.78571428571425
2016-05-13,52.06,0.28,185.92857142857142
2016-05-16,52.34,0.28,186.92857142857142
2016-05-17,51.99,0.28,185.67857142857142
2016-05-18,51.97,0.28,185.60714285714283
2016-05-19,51.59,0.28,184.25
2016-05-20,52.2,0.28,186.42857142857142
2016-05-23,52.22,0.28,186.49999999999997
2016-05-24,53.01,0.28,189.32142857142856
2016-05-25,52.95,0.28,189.10714285714286
2016-05-26,53.36,0.28,190.57142857142856
2016-05-27,53.72,0.28,191.85714285714283
2016-05-31,53.39,0.28,190.67857142857142
2016-06-01,53.59,0.28,191.39285714285714
2016-06-02,53.72,0.28,191.85714285714283
2016-06-03,53.7,0.28,191.78571428571428
2016-06-06,54.3,0.28,193.9285714285714
2016-06-07,53.9,0.28,192.49999999999997
2016-06-08,54.69,0.28,195.32142857142856
2016-06-09,54.98,0.28,196.35714285714283
2016-06-10,54.41,0.28,194.32142857142853
2016-06-13,53.9,0.28,192.49999999999997
2016-06-14,54.35,0.28,194.10714285714283
2016-06-15,54.13,0.28,193.32142857142856
2016-06-16,53.89,0.28,192.4642857142857
2016-06-17,53.41,0.28,190.74999999999997
2016-06-20,53.6,0.28,191.42857142857142
2016-06-21,53.53,0.28,191.17857142857142
2016-06-22,53.47,0.28,190.9642857142857
2016-06-23,53.69,0.28,191.74999999999997
2016-06-24,51.1,0.28,182.5
2016-06-27,50.17,0.28,179.17857142857142
2016-06-28,51.03,0.28,182.25
2016-06-29,51.94,0.28,185.49999999999997
2016-06-30,51.97,0.28,185.60714285714283
2016-07-01,52.13,0.28,186.17857142857142
2016-07-05,51.66,0.28,184.49999999999997
2016-07-06,52.18,0.28,186.35714285714283
2016-07-07,52.25,0.28,186.60714285714283
2016-07-08,52.87,0.28,188.82142857142856
2016-07-11,53.39,0.28,190.67857142857142
2016-07-12,53.92,0.28,192.57142857142856
2016-07-13,53.77,0.28,192.03571428571428
2016-07-14,54.03,0.28,192.9642857142857
2016-07-15,54.18,0.28,193.49999999999997
2016-07-18,54.03,0.28,192.9642857142857
2016-07-19,54.38,0.28,194.2142857142857
2016-07-20,55.09,0.28,196.75
2016-07-21,55.42,0.28,197.92857142857142
2016-07-22,55.81,0.28,199.32142857142856
2016-07-25,55.22,0.28,197.2142857142857
2016-07-26,54.19,0.31,174.80645161290323
2016-07-27,54.05,0.31,174.3548387096774
2016-07-28,54.15,0.31,174.67741935483872
2016-07-29,53.86,0.31,173.74193548387098
2016-08-01,53.49,0.31,172.5483870967742
2016-08-02,53.2,0.31,171.61290322580646
2016-08-03,53.35,0.31,172.09677419354838
2016-08-04,52.96,0.31,170.83870967741936
2016-08-05,52.91,0.31,170.6774193548387
2016-08-08,52.91,0.31,170.6774193548387
2016-08-09,52.68,0.31,169.93548387096774
2016-08-10,52.87,0.31,170.54838709677418
2016-08-11,52.76,0.31,170.19354838709677
2016-08-12,52.96,0.31,170.83870967741936
2016-08-15,52.93,0.31,170.74193548387098
2016-08-16,52.76,0.31,170.19354838709677
2016-08-17,53.05,0.31,171.1290322580645
2016-08-18,53.15,0.31,171.4516129032258
2016-08-19,53.15,0.31,171.4516129032258
2016-08-22,53.47,0.31,172.48387096774192
2016-08-23,52.89,0.31,170.61290322580646
2016-08-24,52.48,0.31,169.29032258064515
2016-08-25,52.6,0.31,169.67741935483872
2016-08-26,52.49,0.31,169.3225806451613
2016-08-29,52.67,0.31,169.90322580645162
2016-08-30,53.09,0.31,171.25806451612905
2016-08-31,53.28,0.31,171.8709677419355
2016-09-01,52.69,0.31,169.96774193548387
2016-09-02,52.67,0.31,169.90322580645162
2016-09-06,53.04,0.31,171.09677419354838
2016-09-07,53.37,0.31,172.16129032258064
2016-09-08,52.36,0.31,168.90322580645162
2016-09-09,52.0,0.31,167.74193548387098
2016-09-12,52.71,0.31,170.03225806451613
2016-09-13,51.91,0.31,167.4516129032258
2016-09-14,51.87,0.31,167.32258064516128
2016-09-15,52.52,0.31,169.4193548387097
2016-09-16,52.18,0.31,168.32258064516128
2016-09-19,52.31,0.31,168.74193548387098
2016-09-20,52.41,0.31,169.06451612903226
2016-09-21,52.33,0.31,168.80645161290323
2016-09-22,52.72,0.31,170.06451612903226
2016-09-23,53.33,0.31,172.03225806451613
2016-09-26,53.15,0.31,171.4516129032258
2016-09-27,53.49,0.31,172.5483870967742
2016-09-28,53.65,0.31,173.06451612903226
2016-09-29,53.47,0.31,172.48387096774192
2016-09-30,53.57,0.31,172.80645161290323
2016-10-03,53.65,0.31,173.06451612903226
2016-10-04,53.46,0.31,172.45161290322582
2016-10-05,53.19,0.31,171.5806451612903
2016-10-06,52.56,0.31,169.5483870967742
2016-10-07,52.36,0.31,168.90322580645162
2016-10-10,52.53,0.31,169.45161290322582
2016-10-11,51.75,0.31,166.93548387096774
2016-10-12,52.05,0.31,167.90322580645162
2016-10-13,52.55,0.31,169.51612903225805
2016-10-14,53.53,0.31,172.67741935483872
2016-10-17,53.47,0.31,172.48387096774192
2016-10-18,53.89,0.31,173.83870967741936
2016-10-19,54.32,0.31,175.2258064516129
2016-10-20,54.05,0.31,174.3548387096774
2016-10-21,54.6,0.31,176.1290322580645
2016-10-24,54.93,0.31,177.19354838709677
2016-10-25,45.65,0.36,126.80555555555556
2016-10-26,45.78,0.36,127.16666666666667
2016-10-27,45.95,0.36,127.6388888888889
2016-10-28,44.66,0.36,124.05555555555556
2016-10-31,45.02,0.36,125.05555555555557
2016-11-01,45.3,0.36,125.83333333333333
2016-11-02,44.68,0.36,124.11111111111111
2016-11-03,43.8,0.36,121.66666666666666
2016-11-04,43.5,0.36,120.83333333333334
2016-11-07,44.65,0.36,124.02777777777777
2016-11-08,44.65,0.36,124.02777777777777
2016-11-09,45.13,0.36,125.36111111111113
2016-11-10,44.87,0.36,124.63888888888889
2016-11-11,44.09,0.36,122.47222222222224
2016-11-14,43.07,0.36,119.6388888888889
2016-11-15,43.58,0.36,121.05555555555556
2016-11-16,44.63,0.36,123.97222222222223
2016-11-17,43.72,0.36,121.44444444444444
2016-11-18,42.64,0.36,118.44444444444446
2016-11-21,42.59,0.36,118.30555555555557
2016-11-22,42.91,0.36,119.19444444444444
2016-11-23,43.11,0.36,119.75
2016-11-25,43.4,0.36,120.55555555555556
2016-11-28,43.42,0.36,120.61111111111111
2016-11-29,43.4,0.36,120.55555555555556
2016-11-30,43.1,0.36,119.72222222222223
2016-12-01,42.11,0.36,116.97222222222223
2016-12-02,42.07,0.36,116.86111111111111
2016-12-05,42.41,0.36,117.80555555555556
2016-12-06,42.4,0.36,117.77777777777777
2016-12-07,43.4,0.36,120.55555555555556
2016-12-08,41.99,0.36,116.6388888888889
2016-12-09,42.72,0.36,118.66666666666667
2016-12-12,42.17,0.36,117.1388888888889
2016-12-13,42.04,0.36,116.77777777777779
2016-12-14,43.12,0.36,119.77777777777777
2016-12-15,42.7,0.36,118.61111111111113
2016-12-16,43.14,0.36,119.83333333333334
2016-12-19,43.29,0.36,120.25
2016-12-20,43.29,0.36,120.25
2016-12-21,43.26,0.36,120.16666666666667
2016-12-22,42.77,0.36,118.80555555555557
2016-12-23,42.75,0.36,118.75
2016-12-27,42.7,0.36,118.61111111111113
2016-12-28,42.24,0.36,117.33333333333334
2016-12-29,42.1,0.36,116.94444444444446
2016-12-30,41.95,0.36,116.52777777777779
2017-01-03,42.27,0.36,117.41666666666669
2017-01-04,42.5,0.36,118.05555555555556
2017-01-05,42.52,0.36,118.11111111111113
2017-01-06,42.51,0.36,118.08333333333333
2017-01-09,42.36,0.36,117.66666666666667
2017-01-10,41.75,0.36,115.97222222222223
2017-01-11,41.59,0.36,115.52777777777779
2017-01-12,42.01,0.36,116.69444444444444
2017-01-13,42.36,0.36,117.66666666666667
2017-01-17,42.37,0.36,117.69444444444444
2017-01-18,41.89,0.36,116.36111111111111
2017-01-19,41.45,0.36,115.1388888888889
2017-01-20,40.95,0.36,113.75000000000001
2017-01-23,40.54,0.36,112.61111111111111
2017-01-24,40.7,0.36,113.05555555555557
2017-01-25,41.0,0.36,113.8888888888889
2017-01-26,40.71,0.36,113.08333333333334
2017-01-27,40.89,0.36,113.58333333333334
2017-01-30,41.07,0.36,114.08333333333334
2017-01-31,40.91,0.36,113.63888888888889
2017-02-01,41.32,0.36,114.77777777777779
2017-02-02,41.65,0.36,115.69444444444444
2017-02-03,42.46,0.36,117.94444444444446
2017-02-06,41.99,0.36,116.6388888888889
2017-02-07,41.86,0.36,116.27777777777779
2017-02-08,42.06,0.36,116.83333333333334
2017-02-09,43.18,0.36,119.94444444444444
2017-02-10,44.31,0.36,123.08333333333334
2017-02-13,44.98,0.36,124.94444444444444
2017-02-14,44.77,0.36,124.36111111111113
2017-02-15,44.81,0.36,124.47222222222223
2017-02-16,44.85,0.36,124.58333333333334
2017-02-17,45.08,0.45,100.17777777777778
2017-02-21,45.5,0.45,101.11111111111111
2017-02-22,44.88,0.45,99.73333333333333
2017-02-23,45.21,0.45,100.46666666666667
2017-02-24,45.16,0.45,100.35555555555554
2017-02-27,44.72,0.45,99.37777777777777
2017-02-28,44.36,0.45,98.57777777777777
2017-03-01,45.07,0.45,100.15555555555555
2017-03-02,45.1,0.45,100.22222222222223
2017-03-03,44.77,0.45,99.4888888888889
2017-03-06,44.4,0.45,98.66666666666666
2017-03-07,44.5,0.45,98.88888888888889
2017-03-08,44.39,0.45,98.64444444444445
2017-03-09,44.32,0.45,98.48888888888888
2017-03-10,43.7,0.45,97.11111111111111
2017-03-13,43.44,0.45,96.53333333333333
2017-03-14,43.64,0.45,96.97777777777777
2017-03-15,44.06,0.45,97.91111111111111
2017-03-16,44.02,0.45,97.82222222222222
2017-03-17,42.64,0.45,94.75555555555556
2017-03-20,42.66,0.45,94.8
2017-03-21,41.65,0.45,92.55555555555556
2017-03-22,41.29,0.45,91.75555555555555
2017-03-23,41.26,0.45,91.68888888888888
2017-03-24,41.28,0.45,91.73333333333333
2017-03-27,41.03,0.45,91.17777777777778
2017-03-28,41.34,0.45,91.86666666666667
2017-03-29,41.12,0.45,91.37777777777777
2017-03-30,41.08,0.45,91.28888888888888
2017-03-31,41.31,0.45,91.8
2017-04-03,41.87,0.45,93.04444444444444
2017-04-04,41.72,0.45,92.71111111111111
2017-04-05,41.84,0.45,92.97777777777779
2017-04-06,42.0,0.45,93.33333333333333
2017-04-07,41.68,0.45,92.62222222222222
2017-04-10,41.48,0.45,92.17777777777776
2017-04-11,41.37,0.45,91.93333333333332
2017-04-12,41.0,0.45,91.11111111111111
2017-04-13,41.03,0.45,91.17777777777778
2017-04-17,41.24,0.45,91.64444444444445
2017-04-18,41.22,0.45,91.6
2017-04-19,41.76,0.45,92.8
2017-04-20,41.13,0.45,91.4
2017-04-21,41.0,0.45,91.11111111111111
2017-04-24,41.59,0.45,92.42222222222223
2017-04-25,39.98,0.2,199.89999999999998
2017-04-26,39.41,0.2,197.04999999999998
2017-04-27,40.2,0.2,201.0
2017-04-28,41.13,0.2,205.65
2017-05-01,40.53,0.2,202.65
2017-05-02,40.24,0.2,201.2
2017-05-03,40.19,0.2,200.95
2017-05-04,39.89,0.2,199.45
2017-05-05,40.2,0.2,201.0
2017-05-08,40.48,0.2,202.39999999999998
2017-05-09,40.79,0.2,203.95
2017-05-10,40.22,0.2,201.1
2017-05-11,40.66,0.2,203.29999999999998
2017-05-12,40.4,0.2,201.99999999999997
2017-05-15,41.12,0.2,205.59999999999997
2017-05-16,40.53,0.2,202.65
2017-05-17,40.21,0.2,201.04999999999998
2017-05-18,39.04,0.2,195.2
2017-05-19,39.56,0.2,197.8
2017-05-22,39.61,0.2,198.04999999999998
2017-05-23,39.11,0.2,195.54999999999998
2017-05-24,38.81,0.2,194.05
2017-05-25,38.4,0.2,191.99999999999997
2017-05-26,38.54,0.2,192.7
2017-05-30,38.93,0.2,194.64999999999998
2017-05-31,38.48,0.2,192.39999999999998
2017-06-01,38.98,0.2,194.89999999999998
2017-06-02,39.05,0.2,195.24999999999997
2017-06-05,38.53,0.2,192.65
2017-06-06,38.71,0.2,193.54999999999998
2017-06-07,37.86,0.2,189.29999999999998
2017-06-08,37.22,0.2,186.1
2017-06-09,37.67,0.2,188.35
2017-06-12,38.23,0.2,191.14999999999998
2017-06-13,38.84,0.2,194.20000000000002
2017-06-14,38.66,0.2,193.29999999999998
2017-06-15,38.45,0.2,192.25
2017-06-16,38.35,0.2,191.75
2017-06-19,38.77,0.2,193.85
2017-06-20,38.15,0.2,190.74999999999997
2017-06-21,37.23,0.2,186.14999999999998
2017-06-22,37.14,0.2,185.7
2017-06-23,37.46,0.2,187.29999999999998
2017-06-26,38.76,0.2,193.79999999999998
2017-06-27,38.94,0.2,194.7
2017-06-28,38.98,0.2,194.89999999999998
2017-06-29,38.57,0.2,192.85
2017-06-30,38.66,0.2,193.29999999999998
2017-07-03,38.45,0.2,192.25
2017-07-05,37.97,0.2,189.85
2017-07-06,37.49,0.2,187.45
2017-07-07,37.5,0.2,187.5
2017-07-10,37.5,0.2,187.5
2017-07-11,37.16,0.2,185.79999999999998
2017-07-12,37.87,0.2,189.34999999999997
2017-07-13,38.27,0.2,191.35
2017-07-14,38.65,0.2,193.24999999999997
2017-07-17,39.01,0.2,195.04999999999998
2017-07-18,38.99,0.2,194.95
2017-07-19,38.59,0.2,192.95000000000002
2017-07-20,38.91,0.2,194.54999999999998
2017-07-21,39.42,0.2,197.1
2017-07-24,39.83,0.2,199.14999999999998
2017-07-25,38.62,0.2,193.09999999999997
2017-07-26,39.89,0.2,199.45
2017-07-27,41.21,0.37,111.37837837837839
2017-07-28,41.8,0.37,112.97297297297297
2017-07-31,43.01,0.37,116.24324324324324
2017-08-01,42.96,0.37,116.10810810810811
2017-08-02,43.25,0.37,116.89189189189189
2017-08-03,42.99,0.37,116.1891891891892
2017-08-04,42.37,0.37,114.5135135135135
2017-08-07,43.08,0.37,116.43243243243244
2017-08-08,41.94,0.37,113.35135135135134
2017-08-09,42.38,0.37,114.54054054054055
2017-08-10,41.17,0.37,111.27027027027027
2017-08-11,40.79,0.37,110.24324324324324
2017-08-14,40.9,0.37,110.54054054054053
2017-08-15,40.94,0.37,110.64864864864865
2017-08-16,40.47,0.37,109.37837837837837
2017-08-17,40.01,0.37,108.13513513513513
2017-08-18,39.66,0.37,107.18918918918918
2017-08-21,39.35,0.37,106.35135135135135
2017-08-22,39.7,0.37,107.2972972972973
2017-08-23,39.06,0.37,105.56756756756758
2017-08-24,39.27,0.37,106.13513513513514
2017-08-25,39.49,0.37,106.72972972972974
2017-08-28,39.36,0.37,106.37837837837837
2017-08-29,39.07,0.37,105.5945945945946
2017-08-30,38.89,0.37,105.10810810810811
2017-08-31,38.85,0.37,105.0
2017-09-01,39.51,0.37,106.78378378378378
2017-09-05,38.81,0.37,104.8918918918919
2017-09-06,38.98,0.37,105.35135135135134
2017-09-07,38.55,0.37,104.18918918918918
2017-09-08,38.48,0.37,103.99999999999999
2017-09-11,39.0,0.37,105.4054054054054
2017-09-12,39.5,0.37,106.75675675675676
2017-09-13,39.05,0.37,105.54054054054053
2017-09-14,39.37,0.37,106.4054054054054
2017-09-15,39.85,0.37,107.70270270270271
2017-09-18,40.25,0.37,108.78378378378379
2017-09-19,40.17,0.37,108.56756756756758
2017-09-20,40.42,0.37,109.24324324324324
2017-09-21,40.52,0.37,109.51351351351353
2017-09-22,40.89,0.37,110.51351351351352
2017-09-25,41.13,0.37,111.16216216216218
2017-09-26,41.11,0.37,111.10810810810811
2017-09-27,40.99,0.37,110.78378378378379
2017-09-28,41.27,0.37,111.54054054054055
2017-09-29,41.45,0.37,112.02702702702703
2017-10-02,41.45,0.37,112.02702702702703
2017-10-03,41.33,0.37,111.7027027027027
2017-10-04,41.5,0.37,112.16216216216216
2017-10-05,41.02,0.37,110.86486486486487
2017-10-06,41.15,0.37,111.21621621621621
2017-10-09,40.39,0.37,109.16216216216216
2017-10-10,40.18,0.37,108.5945945945946
2017-10-11,39.72,0.37,107.35135135135135
2017-10-12,39.87,0.37,107.75675675675676
2017-10-13,39.7,0.37,107.2972972972973
2017-10-16,39.62,0.37,107.08108108108108
2017-10-17,40.0,0.37,108.10810810810811
2017-10-18,41.69,0.37,112.67567567567568
2017-10-19,41.31,0.37,111.64864864864866
2017-10-20,41.76,0.37,112.86486486486486
2017-10-23,41.38,0.37,111.83783783783785
2017-10-24,41.13,0.37,111.16216216216218
2017-10-25,38.56,0.41,94.04878048780489
2017-10-26,39.27,0.41,95.78048780487806
2017-10-27,38.57,0.41,94.07317073170732
2017-10-30,37.66,0.41,91.85365853658536
2017-10-31,37.07,0.41,90.41463414634147
2017-11-01,36.16,0.41,88.1951219512195
2017-11-02,36.81,0.41,89.78048780487806
2017-11-03,36.84,0.41,89.85365853658539
2017-11-06,37.38,0.41,91.17073170731709
2017-11-07,38.0,0.41,92.6829268292683
2017-11-08,37.54,0.41,91.5609756097561
2017-11-09,37.1,0.41,90.48780487804879
2017-11-10,36.62,0.41,89.3170731707317
2017-11-13,36.17,0.41,88.21951219512196
2017-11-14,35.97,0.41,87.73170731707317
2017-11-15,36.07,0.41,87.97560975609757
2017-11-16,35.67,0.41,87.00000000000001
2017-11-17,36.38,0.41,88.73170731707319
2017-11-20,35.85,0.41,87.43902439024392
2017-11-21,36.0,0.41,87.8048780487805
2017-11-22,36.59,0.41,89.24390243902441
2017-11-24,36.51,0.41,89.04878048780488
2017-11-27,36.58,0.41,89.21951219512195
2017-11-28,37.45,0.41,91.34146341463416
2017-11-29,36.32,0.41,88.58536585365854
2017-11-30,36.72,0.41,89.5609756097561
2017-12-01,36.23,0.41,88.36585365853658
2017-12-04,37.61,0.41,91.73170731707317
2017-12-05,37.83,0.41,92.26829268292683
2017-12-06,37.96,0.41,92.58536585365854
2017-12-07,38.11,0.41,92.95121951219512
2017-12-08,37.95,0.41,92.56097560975611
2017-12-11,37.89,0.41,92.41463414634147
2017-12-12,37.93,0.41,92.51219512195122
2017-12-13,36.95,0.41,90.12195121951221
2017-12-14,36.6,0.41,89.26829268292684
2017-12-15,37.22,0.41,90.78048780487805
2017-12-18,37.53,0.41,91.53658536585367
2017-12-19,37.5,0.41,91.46341463414635
2017-12-20,36.22,0.41,88.34146341463415
2017-12-21,36.45,0.41,88.90243902439026
2017-12-22,36.54,0.41,89.1219512195122
2017-12-26,36.21,0.41,88.31707317073172
2017-12-27,35.86,0.41,87.46341463414635
2017-12-28,36.0,0.41,87.8048780487805
2017-12-29,36.4,0.41,88.78048780487805
2018-01-02,36.66,0.41,89.41463414634146
2018-01-03,35.99,0.41,87.78048780487806
2018-01-04,35.79,0.41,87.29268292682927
2018-01-05,36.0,0.41,87.8048780487805
2018-01-08,36.16,0.41,88.1951219512195
2018-01-09,36.33,0.41,88.60975609756098
2018-01-10,36.26,0.41,88.4390243902439
2018-01-11,36.3,0.41,88.53658536585365
2018-01-12,37.46,0.41,91.3658536585366
2018-01-16,37.1,0.41,90.48780487804879
2018-01-17,36.29,0.41,88.51219512195122
2018-01-18,36.56,0.41,89.17073170731709
2018-01-19,36.71,0.41,89.53658536585367
2018-01-22,37.1,0.41,90.48780487804879
2018-01-23,37.08,0.41,90.4390243902439
2018-01-24,37.53,0.41,91.53658536585367
2018-01-25,37.2,0.41,90.73170731707319
2018-01-26,37.19,0.41,90.70731707317073
2018-01-29,37.03,0.41,90.31707317073172
2018-01-30,36.52,0.41,89.07317073170734
2018-01-31,37.41,0.41,91.24390243902438
2018-02-01,38.51,0.41,93.92682926829268
2018-02-02,37.49,0.41,91.43902439024392
2018-02-05,36.08,0.41,88.0
2018-02-06,36.86,0.41,89.90243902439025
2018-02-07,37.56,0.41,91.60975609756099
2018-02-08,33.9,0.22,154.0909090909091
2018-02-09,33.7,0.22,153.1818181818182
2018-02-12,33.6,0.22,152.72727272727272
2018-02-13,33.06,0.22,150.27272727272728
2018-02-14,32.98,0.22,149.9090909090909
2018-02-15,33.6,0.22,152.72727272727272
2018-02-16,33.68,0.22,153.0909090909091
2018-02-20,33.11,0.22,150.5
2018-02-21,32.52,0.22,147.81818181818184
2018-02-22,32.01,0.22,145.5
2018-02-23,33.26,0.22,151.18181818181816
2018-02-26,33.79,0.22,153.5909090909091
2018-02-27,33.16,0.22,150.72727272727272
2018-02-28,32.63,0.22,148.31818181818184
2018-03-01,32.3,0.22,146.8181818181818
2018-03-02,32.68,0.22,148.54545454545453
2018-03-05,33.24,0.22,151.0909090909091
2018-03-06,33.28,0.22,151.27272727272728
2018-03-07,32.7,0.22,148.63636363636365
2018-03-08,32.79,0.22,149.04545454545453
2018-03-09,33.41,0.22,151.86363636363635
2018-03-12,33.92,0.22,154.1818181818182
2018-03-13,33.5,0.22,152.27272727272728
2018-03-14,33.54,0.22,152.45454545454544
2018-03-15,33.47,0.22,152.13636363636363
2018-03-16,33.5,0.22,152.27272727272728
2018-03-19,32.68,0.22,148.54545454545453
2018-03-20,32.41,0.22,147.3181818181818
2018-03-21,32.44,0.22,147.45454545454544
2018-03-22,31.82,0.22,144.63636363636363
2018-03-23,31.51,0.22,143.22727272727272
2018-03-26,32.03,0.22,145.5909090909091
2018-03-27,32.09,0.22,145.86363636363637
2018-03-28,32.27,0.22,146.6818181818182
2018-03-29,31.79,0.22,144.5
2018-04-02,30.83,0.22,140.13636363636363
2018-04-03,31.09,0.22,141.3181818181818
2018-04-04,31.35,0.22,142.5
2018-04-05,32.21,0.22,146.4090909090909
2018-04-06,31.58,0.22,143.54545454545453
2018-04-09,31.96,0.22,145.27272727272728
2018-04-10,32.5,0.22,147.72727272727272
2018-04-11,32.35,0.22,147.04545454545456
2018-04-12,32.49,0.22,147.6818181818182
2018-04-13,32.34,0.22,147.00000000000003
2018-04-16,33.65,0.22,152.95454545454544
2018-04-17,34.14,0.22,155.1818181818182
2018-04-18,34.41,0.22,156.4090909090909
2018-04-19,34.7,0.22,157.72727272727275
2018-04-20,33.04,0.22,150.1818181818182
2018-04-23,33.55,0.22,152.5
2018-04-24,33.5,0.22,152.27272727272728
2018-04-25,34.35,0.22,156.13636363636365
2018-04-26,31.91,0.2,159.54999999999998
2018-04-27,32.05,0.2,160.24999999999997
2018-04-30,31.45,0.2,157.25
2018-05-01,30.74,0.2,153.7
2018-05-02,30.21,0.2,151.04999999999998
2018-05-03,30.14,0.2,150.7
2018-05-04,30.19,0.2,150.95
2018-05-07,30.1,0.2,150.5
2018-05-08,29.88,0.2,149.39999999999998
2018-05-09,30.21,0.2,151.04999999999998
2018-05-10,30.3,0.2,151.5
2018-05-11,30.17,0.2,150.85
2018-05-14,30.52,0.2,152.6
2018-05-15,30.74,0.2,153.7
2018-05-16,31.25,0.2,156.25
2018-05-17,31.25,0.2,156.25
2018-05-18,31.09,0.2,155.45
2018-05-21,31.1,0.2,155.5
2018-05-22,31.16,0.2,155.79999999999998
2018-05-23,30.45,0.2,152.25
2018-05-24,30.48,0.2,152.4
2018-05-25,30.0,0.2,150.0
2018-05-29,29.74,0.2,148.7
2018-05-30,30.09,0.2,150.45
2018-05-31,30.17,0.2,150.85
2018-06-01,29.83,0.2,149.14999999999998
2018-06-04,29.99,0.2,149.95
2018-06-05,30.0,0.2,150.0
2018-06-06,30.76,0.2,153.8
2018-06-07,30.95,0.2,154.75
2018-06-08,31.24,0.2,156.2
2018-06-11,31.31,0.2,156.54999999999998
2018-06-12,31.46,0.2,157.29999999999998
2018-06-13,31.53,0.2,157.65
2018-06-14,31.53,0.2,157.65
2018-06-15,31.39,0.2,156.95
2018-06-18,30.97,0.2,154.85
2018-06-19,30.65,0.2,153.24999999999997
2018-06-20,30.74,0.2,153.7
2018-06-21,30.9,0.2,154.49999999999997
2018-06-22,31.12,0.2,155.6
2018-06-25,30.97,0.2,154.85
2018-06-26,30.31,0.2,151.54999999999998
2018-06-27,30.16,0.2,150.79999999999998
2018-06-28,30.7,0.2,153.5
2018-06-29,30.93,0.2,154.64999999999998
2018-07-02,30.59,0.2,152.95
2018-07-03,30.54,0.2,152.7
2018-07-05,30.75,0.2,153.75
2018-07-06,31.21,0.2,156.04999999999998
2018-07-09,31.88,0.2,159.39999999999998
2018-07-10,31.55,0.2,157.75
2018-07-11,31.21,0.2,156.04999999999998
2018-07-12,31.14,0.2,155.7
2018-07-13,31.08,0.2,155.39999999999998
2018-07-16,31.17,0.2,155.85
2018-07-17,30.65,0.2,153.24999999999997
2018-07-18,30.76,0.2,153.8
2018-07-19,30.56,0.2,152.79999999999998
2018-07-20,29.87,0.2,149.35
2018-07-23,29.5,0.2,147.5
2018-07-24,29.51,0.2,147.55
2018-07-25,29.57,0.2,147.85
