date,EVRG,EVRG_EPS,PE Ratio
1976-01-16,9.38,1.0,9.38
1976-01-19,9.38,1.0,9.38
1976-01-20,9.5,1.0,9.5
1976-01-21,9.5,1.0,9.5
1976-01-22,9.56,1.0,9.56
1976-01-23,9.94,1.0,9.94
1976-01-26,9.81,1.0,9.81
1976-01-27,9.88,1.0,9.88
1976-01-28,9.63,1.0,9.63
1976-01-29,9.75,1.0,9.75
1976-01-30,9.75,1.0,9.75
1976-02-02,9.88,1.0,9.88
1976-02-03,9.63,1.0,9.63
1976-02-04,9.5,1.0,9.5
1976-02-05,9.69,1.0,9.69
1976-02-06,9.38,1.0,9.38
1976-02-09,9.5,1.0,9.5
1976-02-10,9.63,1.0,9.63
1976-02-11,9.81,1.0,9.81
1976-02-12,9.63,1.0,9.63
1976-02-13,9.31,1.0,9.31
1976-02-17,9.56,1.0,9.56
1976-02-18,9.63,1.0,9.63
1976-02-19,9.81,1.0,9.81
1976-02-20,9.88,1.0,9.88
1976-02-23,9.75,1.0,9.75
1976-02-24,9.94,1.0,9.94
1976-02-25,9.88,1.0,9.88
1976-02-26,9.88,1.0,9.88
1976-02-27,9.88,1.0,9.88
1976-03-01,9.81,1.0,9.81
1976-03-02,9.5,1.0,9.5
1976-03-03,9.63,1.0,9.63
1976-03-04,9.31,1.0,9.31
1976-03-05,9.38,1.0,9.38
1976-03-08,9.38,1.0,9.38
1976-03-09,9.38,1.0,9.38
1976-03-10,9.25,1.0,9.25
1976-03-11,9.25,1.0,9.25
1976-03-12,9.25,1.0,9.25
1976-03-15,9.31,1.0,9.31
1976-03-16,9.06,1.0,9.06
1976-03-17,9.19,1.0,9.19
1976-03-18,9.31,1.0,9.31
1976-03-19,9.38,1.0,9.38
1976-03-22,9.25,1.0,9.25
1976-03-23,9.5,1.0,9.5
1976-03-24,9.38,1.0,9.38
1976-03-25,9.19,1.0,9.19
1976-03-26,9.31,1.0,9.31
1976-03-29,9.25,1.0,9.25
1976-03-30,9.44,1.0,9.44
1976-03-31,9.38,1.0,9.38
1976-04-01,9.44,1.0,9.44
1976-04-02,9.44,1.0,9.44
1976-04-05,9.31,1.0,9.31
1976-04-06,9.44,1.0,9.44
1976-04-07,9.56,1.0,9.56
1976-04-08,9.81,1.0,9.81
1976-04-09,9.5,1.0,9.5
1976-04-12,9.5,1.0,9.5
1976-04-13,9.69,1.0,9.69
1976-04-14,9.56,1.0,9.56
1976-04-15,9.56,1.0,9.56
1976-04-19,9.56,1.0,9.56
1976-04-20,9.56,1.0,9.56
1976-04-21,9.44,1.0,9.44
1976-04-22,9.44,1.0,9.44
1976-04-23,9.56,1.0,9.56
1976-04-26,9.63,1.0,9.63
1976-04-27,9.44,1.0,9.44
1976-04-28,9.44,1.0,9.44
1976-04-29,9.44,1.0,9.44
1976-04-30,9.44,1.0,9.44
1976-05-03,9.44,1.0,9.44
1976-05-04,9.5,1.0,9.5
1976-05-05,9.5,1.0,9.5
1976-05-06,9.5,1.0,9.5
1976-05-07,9.25,1.0,9.25
1976-05-10,9.19,1.0,9.19
1976-05-11,9.19,1.0,9.19
1976-05-12,9.13,1.0,9.13
1976-05-13,9.13,1.0,9.13
1976-05-14,9.25,1.0,9.25
1976-05-17,9.31,1.0,9.31
1976-05-18,9.31,1.0,9.31
1976-05-19,9.38,1.0,9.38
1976-05-20,9.31,1.0,9.31
1976-05-21,9.25,1.0,9.25
1976-05-24,9.13,1.0,9.13
1976-05-25,9.31,1.0,9.31
1976-05-26,9.38,1.0,9.38
1976-05-27,9.44,1.0,9.44
1976-05-28,9.38,1.0,9.38
1976-06-01,9.31,1.0,9.31
1976-06-02,9.31,1.0,9.31
1976-06-03,9.38,1.0,9.38
1976-06-04,9.31,1.0,9.31
1976-06-07,9.25,1.0,9.25
1976-06-08,9.31,1.0,9.31
1976-06-09,9.25,1.0,9.25
1976-06-10,9.19,1.0,9.19
1976-06-11,9.25,1.0,9.25
1976-06-14,9.19,1.0,9.19
1976-06-15,9.19,1.0,9.19
1976-06-16,9.13,1.0,9.13
1976-06-17,9.25,1.0,9.25
1976-06-18,9.25,1.0,9.25
1976-06-21,9.25,1.0,9.25
1976-06-22,9.13,1.0,9.13
1976-06-23,9.06,1.0,9.06
1976-06-24,9.19,1.0,9.19
1976-06-25,9.13,1.0,9.13
1976-06-28,9.19,1.0,9.19
1976-06-29,9.13,1.0,9.13
1976-06-30,9.06,1.0,9.06
1976-07-01,9.25,1.0,9.25
1976-07-02,9.38,1.0,9.38
1976-07-06,9.38,1.0,9.38
1976-07-07,9.44,1.0,9.44
1976-07-08,9.31,1.0,9.31
1976-07-09,9.44,1.0,9.44
1976-07-12,9.5,1.0,9.5
1976-07-13,9.56,1.0,9.56
1976-07-14,9.63,1.0,9.63
1976-07-15,9.56,1.0,9.56
1976-07-16,9.5,1.0,9.5
1976-07-19,9.38,1.0,9.38
1976-07-20,9.25,1.0,9.25
1976-07-21,9.44,1.0,9.44
1976-07-22,9.44,1.0,9.44
1976-07-23,9.44,1.0,9.44
1976-07-26,9.44,1.0,9.44
1976-07-27,9.56,1.0,9.56
1976-07-28,9.56,1.0,9.56
1976-07-29,9.5,1.0,9.5
1976-07-30,9.44,1.0,9.44
1976-08-02,9.38,1.0,9.38
1976-08-03,9.5,1.0,9.5
1976-08-04,9.5,1.0,9.5
1976-08-05,9.5,1.0,9.5
1976-08-06,9.63,1.0,9.63
1976-08-09,9.69,1.0,9.69
1976-08-10,9.88,1.0,9.88
1976-08-11,9.88,1.0,9.88
1976-08-12,9.88,1.0,9.88
1976-08-13,9.81,1.0,9.81
1976-08-16,9.88,1.0,9.88
1976-08-17,9.75,1.0,9.75
1976-08-18,9.75,1.0,9.75
1976-08-19,9.81,1.0,9.81
1976-08-20,9.75,1.0,9.75
1976-08-23,9.69,1.0,9.69
1976-08-24,9.69,1.0,9.69
1976-08-25,9.63,1.0,9.63
1976-08-26,9.63,1.0,9.63
1976-08-27,9.63,1.0,9.63
1976-08-30,9.63,1.0,9.63
1976-08-31,9.31,1.0,9.31
1976-09-01,9.63,1.0,9.63
1976-09-02,9.88,1.0,9.88
1976-09-03,9.81,1.0,9.81
1976-09-07,9.81,1.0,9.81
1976-09-08,9.81,1.0,9.81
1976-09-09,9.81,1.0,9.81
1976-09-10,9.88,1.0,9.88
1976-09-13,9.75,1.0,9.75
1976-09-14,9.75,1.0,9.75
1976-09-15,9.88,1.0,9.88
1976-09-16,9.81,1.0,9.81
1976-09-17,9.88,1.0,9.88
1976-09-20,9.81,1.0,9.81
1976-09-21,9.81,1.0,9.81
1976-09-22,9.88,1.0,9.88
1976-09-23,9.88,1.0,9.88
1976-09-24,9.81,1.0,9.81
1976-09-27,9.88,1.0,9.88
1976-09-28,9.75,1.0,9.75
1976-09-29,9.75,1.0,9.75
1976-09-30,9.63,1.0,9.63
1976-10-01,9.75,1.0,9.75
1976-10-04,9.81,1.0,9.81
1976-10-05,9.75,1.0,9.75
1976-10-06,9.81,1.0,9.81
1976-10-07,9.81,1.0,9.81
1976-10-08,9.75,1.0,9.75
1976-10-11,9.56,1.0,9.56
1976-10-12,9.75,1.0,9.75
1976-10-13,9.69,1.0,9.69
1976-10-14,9.56,1.0,9.56
1976-10-15,9.56,1.0,9.56
1976-10-18,9.56,1.0,9.56
1976-10-19,9.63,1.0,9.63
1976-10-20,9.56,1.0,9.56
1976-10-21,9.5,1.0,9.5
1976-10-22,9.56,1.0,9.56
1976-10-25,9.56,1.0,9.56
1976-10-26,9.5,1.0,9.5
1976-10-27,9.5,1.0,9.5
1976-10-28,9.5,1.0,9.5
1976-10-29,9.56,1.0,9.56
1976-11-01,9.56,1.0,9.56
1976-11-03,9.38,1.0,9.38
1976-11-04,9.5,1.0,9.5
1976-11-05,9.5,1.0,9.5
1976-11-08,9.5,1.0,9.5
1976-11-09,9.5,1.0,9.5
1976-11-10,9.5,1.0,9.5
1976-11-11,9.44,1.0,9.44
1976-11-12,9.56,1.0,9.56
1976-11-15,9.5,1.0,9.5
1976-11-16,9.5,1.0,9.5
1976-11-17,9.38,1.0,9.38
1976-11-18,9.44,1.0,9.44
1976-11-19,9.69,1.0,9.69
1976-11-22,9.69,1.0,9.69
1976-11-23,9.81,1.0,9.81
1976-11-24,9.88,1.0,9.88
1976-11-26,9.94,1.0,9.94
1976-11-29,9.63,1.0,9.63
1976-11-30,9.81,1.0,9.81
1976-12-01,9.94,1.0,9.94
1976-12-02,9.94,1.0,9.94
1976-12-03,9.81,1.0,9.81
1976-12-06,9.94,1.0,9.94
1976-12-07,9.94,1.0,9.94
1976-12-08,10.06,1.0,10.06
1976-12-09,10.06,1.0,10.06
1976-12-10,10.0,1.0,10.0
1976-12-13,10.0,1.0,10.0
1976-12-14,9.94,1.0,9.94
1976-12-15,9.94,1.0,9.94
1976-12-16,10.0,1.0,10.0
1976-12-17,10.19,1.0,10.19
1976-12-20,10.0,1.0,10.0
1976-12-21,9.88,1.0,9.88
1976-12-22,9.94,1.0,9.94
1976-12-23,9.94,1.0,9.94
1976-12-27,10.0,1.0,10.0
1976-12-28,10.0,1.0,10.0
1976-12-29,10.13,1.0,10.13
1976-12-30,9.88,1.0,9.88
1976-12-31,10.06,1.0,10.06
1977-01-03,10.06,1.0,10.06
1977-01-04,10.0,1.0,10.0
1977-01-05,9.94,1.0,9.94
1977-01-06,10.0,1.0,10.0
1977-01-07,10.0,1.0,10.0
1977-01-10,10.06,1.0,10.06
1977-01-11,10.0,1.0,10.0
1977-01-12,9.94,1.0,9.94
1977-01-13,9.94,1.0,9.94
1977-01-14,10.06,1.0,10.06
1977-01-17,10.06,1.0,10.06
1977-01-18,10.13,1.0,10.13
1977-01-19,10.06,1.0,10.06
1977-01-20,10.13,1.0,10.13
1977-01-21,10.19,1.0,10.19
1977-01-24,10.25,1.0,10.25
1977-01-25,10.06,1.0,10.06
1977-01-26,10.13,1.0,10.13
1977-01-27,10.19,1.0,10.19
1977-01-28,10.19,1.0,10.19
1977-01-31,10.13,1.0,10.13
1977-02-01,10.06,1.0,10.06
1977-02-02,10.13,1.0,10.13
1977-02-03,10.13,1.0,10.13
1977-02-04,10.19,1.0,10.19
1977-02-07,10.19,1.0,10.19
1977-02-08,10.19,1.0,10.19
1977-02-09,10.19,1.0,10.19
1977-02-10,10.19,1.0,10.19
1977-02-11,10.13,1.0,10.13
1977-02-14,10.0,1.0,10.0
1977-02-15,10.19,1.0,10.19
1977-02-16,10.13,1.0,10.13
1977-02-17,10.19,1.0,10.19
1977-02-18,10.19,1.0,10.19
1977-02-22,10.25,1.0,10.25
1977-02-23,10.25,1.0,10.25
1977-02-24,10.25,1.0,10.25
1977-02-25,10.25,1.0,10.25
1977-02-28,10.38,1.0,10.38
1977-03-01,10.25,1.0,10.25
1977-03-02,10.13,1.0,10.13
1977-03-03,10.25,1.0,10.25
1977-03-04,10.31,1.0,10.31
1977-03-07,10.25,1.0,10.25
1977-03-08,10.38,1.0,10.38
1977-03-09,10.38,1.0,10.38
1977-03-10,10.31,1.0,10.31
1977-03-11,10.31,1.0,10.31
1977-03-14,10.31,1.0,10.31
1977-03-15,10.38,1.0,10.38
1977-03-16,10.38,1.0,10.38
1977-03-17,10.31,1.0,10.31
1977-03-18,10.44,1.0,10.44
1977-03-21,10.31,1.0,10.31
1977-03-22,10.44,1.0,10.44
1977-03-23,10.44,1.0,10.44
1977-03-24,10.38,1.0,10.38
1977-03-25,10.44,1.0,10.44
1977-03-28,10.31,1.0,10.31
1977-03-29,10.25,1.0,10.25
1977-03-30,10.25,1.0,10.25
1977-03-31,10.25,1.0,10.25
1977-04-01,10.25,1.0,10.25
1977-04-04,10.25,1.0,10.25
1977-04-05,10.25,1.0,10.25
1977-04-06,10.19,1.0,10.19
1977-04-07,10.19,1.0,10.19
1977-04-11,10.25,1.0,10.25
1977-04-12,10.19,1.0,10.19
1977-04-13,10.25,1.0,10.25
1977-04-14,10.25,1.0,10.25
1977-04-15,10.25,1.0,10.25
1977-04-18,10.19,1.0,10.19
1977-04-19,10.19,1.0,10.19
1977-04-20,10.13,1.0,10.13
1977-04-21,10.25,1.0,10.25
1977-04-22,10.19,1.0,10.19
1977-04-25,10.31,1.0,10.31
1977-04-26,10.38,1.0,10.38
1977-04-27,10.44,1.0,10.44
1977-04-28,10.5,1.0,10.5
1977-04-29,10.5,1.0,10.5
1977-05-02,10.44,1.0,10.44
1977-05-03,10.69,1.0,10.69
1977-05-04,10.69,1.0,10.69
1977-05-05,10.88,1.0,10.88
1977-05-06,10.88,1.0,10.88
1977-05-09,10.75,1.0,10.75
1977-05-10,10.75,1.0,10.75
1977-05-11,10.75,1.0,10.75
1977-05-12,10.81,1.0,10.81
1977-05-13,10.81,1.0,10.81
1977-05-16,10.69,1.0,10.69
1977-05-17,10.69,1.0,10.69
1977-05-18,10.75,1.0,10.75
1977-05-19,10.75,1.0,10.75
1977-05-20,10.88,1.0,10.88
1977-05-23,10.88,1.0,10.88
1977-05-24,11.0,1.0,11.0
1977-05-25,10.81,1.0,10.81
1977-05-26,10.75,1.0,10.75
1977-05-27,10.56,1.0,10.56
1977-05-31,10.38,1.0,10.38
1977-06-01,10.5,1.0,10.5
1977-06-02,10.75,1.0,10.75
1977-06-03,10.81,1.0,10.81
1977-06-06,10.81,1.0,10.81
1977-06-07,10.63,1.0,10.63
1977-06-08,10.81,1.0,10.81
1977-06-09,10.81,1.0,10.81
1977-06-10,10.81,1.0,10.81
1977-06-13,10.69,1.0,10.69
1977-06-14,10.88,1.0,10.88
1977-06-15,11.0,1.0,11.0
1977-06-16,11.0,1.0,11.0
1977-06-17,11.06,1.0,11.06
1977-06-20,11.25,1.0,11.25
1977-06-21,11.25,1.0,11.25
1977-06-22,11.19,1.0,11.19
1977-06-23,11.25,1.0,11.25
1977-06-24,11.13,1.0,11.13
1977-06-27,11.13,1.0,11.13
1977-06-28,11.19,1.0,11.19
1977-06-29,11.25,1.0,11.25
1977-06-30,11.19,1.0,11.19
1977-07-01,11.19,1.0,11.19
1977-07-05,11.19,1.0,11.19
1977-07-06,11.06,1.0,11.06
1977-07-07,11.19,1.0,11.19
1977-07-08,11.31,1.0,11.31
1977-07-11,11.31,1.0,11.31
1977-07-12,11.25,1.0,11.25
1977-07-13,11.38,1.0,11.38
1977-07-15,11.63,1.0,11.63
1977-07-18,11.75,1.0,11.75
1977-07-19,11.69,1.0,11.69
1977-07-20,11.5,1.0,11.5
1977-07-21,11.44,1.0,11.44
1977-07-22,11.25,1.0,11.25
1977-07-25,11.44,1.0,11.44
1977-07-26,11.44,1.0,11.44
1977-07-27,11.38,1.0,11.38
1977-07-28,11.38,1.0,11.38
1977-07-29,11.38,1.0,11.38
1977-08-01,11.25,1.0,11.25
1977-08-02,11.19,1.0,11.19
1977-08-03,11.19,1.0,11.19
1977-08-04,11.25,1.0,11.25
1977-08-05,11.38,1.0,11.38
1977-08-08,11.5,1.0,11.5
1977-08-09,11.44,1.0,11.44
1977-08-10,11.44,1.0,11.44
1977-08-11,11.5,1.0,11.5
1977-08-12,11.44,1.0,11.44
1977-08-15,11.44,1.0,11.44
1977-08-16,11.5,1.0,11.5
1977-08-17,11.44,1.0,11.44
1977-08-18,11.38,1.0,11.38
1977-08-19,11.38,1.0,11.38
1977-08-22,11.31,1.0,11.31
1977-08-23,11.31,1.0,11.31
1977-08-24,11.31,1.0,11.31
1977-08-25,11.13,1.0,11.13
1977-08-26,11.19,1.0,11.19
1977-08-29,11.13,1.0,11.13
1977-08-30,10.94,1.0,10.94
1977-08-31,10.81,1.0,10.81
1977-09-01,10.88,1.0,10.88
1977-09-02,11.06,1.0,11.06
1977-09-06,11.19,1.0,11.19
1977-09-07,11.13,1.0,11.13
1977-09-08,11.19,1.0,11.19
1977-09-09,11.25,1.0,11.25
1977-09-12,11.19,1.0,11.19
1977-09-13,11.19,1.0,11.19
1977-09-14,11.19,1.0,11.19
1977-09-15,11.25,1.0,11.25
1977-09-16,11.25,1.0,11.25
1977-09-19,11.25,1.0,11.25
1977-09-20,11.31,1.0,11.31
1977-09-21,11.44,1.0,11.44
1977-09-22,11.44,1.0,11.44
1977-09-23,11.44,1.0,11.44
1977-09-26,11.44,1.0,11.44
1977-09-27,11.44,1.0,11.44
1977-09-28,11.56,1.0,11.56
1977-09-29,11.31,1.0,11.31
1977-09-30,11.31,1.0,11.31
1977-10-03,11.25,1.0,11.25
1977-10-04,11.19,1.0,11.19
1977-10-05,11.19,1.0,11.19
1977-10-06,11.19,1.0,11.19
1977-10-07,11.19,1.0,11.19
1977-10-10,11.06,1.0,11.06
1977-10-11,11.13,1.0,11.13
1977-10-12,11.06,1.0,11.06
1977-10-13,10.5,1.0,10.5
1977-10-14,10.5,1.0,10.5
1977-10-17,10.31,1.0,10.31
1977-10-18,10.63,1.0,10.63
1977-10-19,10.75,1.0,10.75
1977-10-20,10.5,1.0,10.5
1977-10-21,10.63,1.0,10.63
1977-10-24,10.5,1.0,10.5
1977-10-25,10.31,1.0,10.31
1977-10-26,10.44,1.0,10.44
1977-10-27,10.69,1.0,10.69
1977-10-28,10.75,1.0,10.75
1977-10-31,10.63,1.0,10.63
1977-11-01,10.63,1.0,10.63
1977-11-02,10.69,1.0,10.69
1977-11-03,10.63,1.0,10.63
1977-11-04,10.81,1.0,10.81
1977-11-07,10.75,1.0,10.75
1977-11-08,11.0,1.0,11.0
1977-11-09,10.88,1.0,10.88
1977-11-10,11.0,1.0,11.0
1977-11-11,11.0,1.0,11.0
1977-11-14,11.06,1.0,11.06
1977-11-15,11.06,1.0,11.06
1977-11-16,11.06,1.0,11.06
1977-11-17,11.25,1.0,11.25
1977-11-18,11.25,1.0,11.25
1977-11-21,11.19,1.0,11.19
1977-11-22,11.19,1.0,11.19
1977-11-23,11.25,1.0,11.25
1977-11-25,11.31,1.0,11.31
1977-11-28,11.06,1.0,11.06
1977-11-29,10.75,1.0,10.75
1977-11-30,10.81,1.0,10.81
1977-12-01,10.75,1.0,10.75
1977-12-02,10.75,1.0,10.75
1977-12-05,10.75,1.0,10.75
1977-12-06,10.75,1.0,10.75
1977-12-07,10.75,1.0,10.75
1977-12-08,10.75,1.0,10.75
1977-12-09,10.75,1.0,10.75
1977-12-12,10.75,1.0,10.75
1977-12-13,10.81,1.0,10.81
1977-12-14,10.75,1.0,10.75
1977-12-15,10.81,1.0,10.81
1977-12-16,10.75,1.0,10.75
1977-12-19,10.31,1.0,10.31
1977-12-20,10.0,1.0,10.0
1977-12-21,10.19,1.0,10.19
1977-12-22,10.19,1.0,10.19
1977-12-23,10.25,1.0,10.25
1977-12-27,10.19,1.0,10.19
1977-12-28,10.19,1.0,10.19
1977-12-29,10.19,1.0,10.19
1977-12-30,10.25,1.0,10.25
1978-01-03,10.38,1.0,10.38
1978-01-04,10.19,1.0,10.19
1978-01-05,10.25,1.0,10.25
1978-01-06,10.19,1.0,10.19
1978-01-09,10.06,1.0,10.06
1978-01-10,10.06,1.0,10.06
1978-01-11,10.0,1.0,10.0
1978-01-12,10.06,1.0,10.06
1978-01-13,10.06,1.0,10.06
1978-01-16,9.88,1.0,9.88
1978-01-17,10.0,1.0,10.0
1978-01-18,10.0,1.0,10.0
1978-01-19,10.0,1.0,10.0
1978-01-20,10.13,1.0,10.13
1978-01-23,9.94,1.0,9.94
1978-01-24,10.0,1.0,10.0
1978-01-25,10.06,1.0,10.06
1978-01-26,10.06,1.0,10.06
1978-01-27,10.13,1.0,10.13
1978-01-30,10.19,1.0,10.19
1978-01-31,10.06,1.0,10.06
1978-02-01,10.25,1.0,10.25
1978-02-02,10.19,1.0,10.19
1978-02-03,10.25,1.0,10.25
1978-02-06,10.13,1.0,10.13
1978-02-07,10.19,1.0,10.19
1978-02-08,10.31,1.0,10.31
1978-02-09,10.25,1.0,10.25
1978-02-10,10.31,1.0,10.31
1978-02-13,10.19,1.0,10.19
1978-02-14,10.13,1.0,10.13
1978-02-15,10.38,1.0,10.38
1978-02-16,10.44,1.0,10.44
1978-02-17,10.5,1.0,10.5
1978-02-21,10.5,1.0,10.5
1978-02-22,10.5,1.0,10.5
1978-02-23,10.5,1.0,10.5
1978-02-24,10.5,1.0,10.5
1978-02-27,10.38,1.0,10.38
1978-02-28,10.38,1.0,10.38
1978-03-01,10.31,1.0,10.31
1978-03-02,10.31,1.0,10.31
1978-03-03,10.31,1.0,10.31
1978-03-06,10.31,1.0,10.31
1978-03-07,10.38,1.0,10.38
1978-03-08,10.38,1.0,10.38
1978-03-09,10.44,1.0,10.44
1978-03-10,10.38,1.0,10.38
1978-03-13,10.44,1.0,10.44
1978-03-14,10.44,1.0,10.44
1978-03-15,10.44,1.0,10.44
1978-03-16,10.44,1.0,10.44
1978-03-17,10.44,1.0,10.44
1978-03-20,10.63,1.0,10.63
1978-03-21,10.63,1.0,10.63
1978-03-22,10.63,1.0,10.63
1978-03-23,10.56,1.0,10.56
1978-03-27,10.63,1.0,10.63
1978-03-28,10.63,1.0,10.63
1978-03-29,10.69,1.0,10.69
1978-03-30,10.69,1.0,10.69
1978-03-31,10.69,1.0,10.69
1978-04-03,10.75,1.0,10.75
1978-04-04,10.69,1.0,10.69
1978-04-05,10.75,1.0,10.75
1978-04-06,10.81,1.0,10.81
1978-04-07,10.75,1.0,10.75
1978-04-10,10.75,1.0,10.75
1978-04-11,10.69,1.0,10.69
1978-04-12,10.69,1.0,10.69
1978-04-13,10.75,1.0,10.75
1978-04-14,10.75,1.0,10.75
1978-04-17,10.69,1.0,10.69
1978-04-18,10.75,1.0,10.75
1978-04-19,10.75,1.0,10.75
1978-04-20,10.63,1.0,10.63
1978-04-21,10.63,1.0,10.63
1978-04-24,10.69,1.0,10.69
1978-04-25,10.63,1.0,10.63
1978-04-26,10.5,1.0,10.5
1978-04-27,10.63,1.0,10.63
1978-04-28,10.75,1.0,10.75
1978-05-01,10.69,1.0,10.69
1978-05-02,10.56,1.0,10.56
1978-05-03,10.56,1.0,10.56
1978-05-04,10.56,1.0,10.56
1978-05-05,10.5,1.0,10.5
1978-05-08,10.44,1.0,10.44
1978-05-09,10.44,1.0,10.44
1978-05-10,10.38,1.0,10.38
1978-05-11,10.38,1.0,10.38
1978-05-12,10.31,1.0,10.31
1978-05-15,10.25,1.0,10.25
1978-05-16,10.25,1.0,10.25
1978-05-17,10.25,1.0,10.25
1978-05-18,10.31,1.0,10.31
1978-05-19,10.31,1.0,10.31
1978-05-22,10.25,1.0,10.25
1978-05-23,10.31,1.0,10.31
1978-05-24,10.31,1.0,10.31
1978-05-25,10.38,1.0,10.38
1978-05-26,10.44,1.0,10.44
1978-05-30,10.38,1.0,10.38
1978-05-31,10.44,1.0,10.44
1978-06-01,10.56,1.0,10.56
1978-06-02,10.63,1.0,10.63
1978-06-05,10.44,1.0,10.44
1978-06-06,10.44,1.0,10.44
1978-06-07,10.38,1.0,10.38
1978-06-08,10.38,1.0,10.38
1978-06-09,10.38,1.0,10.38
1978-06-12,10.44,1.0,10.44
1978-06-13,10.44,1.0,10.44
1978-06-14,10.31,1.0,10.31
1978-06-15,10.13,1.0,10.13
1978-06-16,10.25,1.0,10.25
1978-06-19,10.13,1.0,10.13
1978-06-20,10.19,1.0,10.19
1978-06-21,10.06,1.0,10.06
1978-06-22,10.19,1.0,10.19
1978-06-23,10.19,1.0,10.19
1978-06-26,10.25,1.0,10.25
1978-06-27,10.25,1.0,10.25
1978-06-28,10.31,1.0,10.31
1978-06-29,10.31,1.0,10.31
1978-06-30,10.31,1.0,10.31
1978-07-03,10.44,1.0,10.44
1978-07-05,10.44,1.0,10.44
1978-07-06,10.5,1.0,10.5
1978-07-07,10.5,1.0,10.5
1978-07-10,10.56,1.0,10.56
1978-07-11,10.56,1.0,10.56
1978-07-12,10.69,1.0,10.69
1978-07-13,10.69,1.0,10.69
1978-07-14,10.75,1.0,10.75
1978-07-17,10.69,1.0,10.69
1978-07-18,10.75,1.0,10.75
1978-07-19,10.69,1.0,10.69
1978-07-20,10.75,1.0,10.75
1978-07-21,10.69,1.0,10.69
1978-07-24,10.63,1.0,10.63
1978-07-25,10.69,1.0,10.69
1978-07-26,10.63,1.0,10.63
1978-07-27,10.81,1.0,10.81
1978-07-28,10.69,1.0,10.69
1978-07-31,10.81,1.0,10.81
1978-08-01,10.81,1.0,10.81
1978-08-02,11.0,1.0,11.0
1978-08-03,11.0,1.0,11.0
1978-08-04,11.06,1.0,11.06
1978-08-07,11.13,1.0,11.13
1978-08-08,11.06,1.0,11.06
1978-08-09,11.19,1.0,11.19
1978-08-10,11.13,1.0,11.13
1978-08-11,10.94,1.0,10.94
1978-08-14,11.06,1.0,11.06
1978-08-15,10.88,1.0,10.88
1978-08-16,10.88,1.0,10.88
1978-08-17,11.13,1.0,11.13
1978-08-18,11.13,1.0,11.13
1978-08-21,10.94,1.0,10.94
1978-08-22,10.88,1.0,10.88
1978-08-23,10.94,1.0,10.94
1978-08-24,11.06,1.0,11.06
1978-08-25,10.94,1.0,10.94
1978-08-28,11.0,1.0,11.0
1978-08-29,11.0,1.0,11.0
1978-08-30,11.0,1.0,11.0
1978-08-31,11.06,1.0,11.06
1978-09-01,10.69,1.0,10.69
1978-09-05,10.63,1.0,10.63
1978-09-06,10.69,1.0,10.69
1978-09-07,10.63,1.0,10.63
1978-09-08,10.75,1.0,10.75
1978-09-11,10.69,1.0,10.69
1978-09-12,10.69,1.0,10.69
1978-09-13,10.75,1.0,10.75
1978-09-14,10.63,1.0,10.63
1978-09-15,10.56,1.0,10.56
1978-09-18,10.69,1.0,10.69
1978-09-19,10.63,1.0,10.63
1978-09-20,10.69,1.0,10.69
1978-09-21,10.63,1.0,10.63
1978-09-22,10.56,1.0,10.56
1978-09-25,10.63,1.0,10.63
1978-09-26,10.69,1.0,10.69
1978-09-27,10.56,1.0,10.56
1978-09-28,10.63,1.0,10.63
1978-09-29,10.56,1.0,10.56
1978-10-02,10.75,1.0,10.75
1978-10-03,10.63,1.0,10.63
1978-10-04,10.63,1.0,10.63
1978-10-05,10.63,1.0,10.63
1978-10-06,10.63,1.0,10.63
1978-10-09,10.69,1.0,10.69
1978-10-10,10.63,1.0,10.63
1978-10-11,10.69,1.0,10.69
1978-10-12,10.63,1.0,10.63
1978-10-13,10.75,1.0,10.75
1978-10-16,10.75,1.0,10.75
1978-10-17,10.63,1.0,10.63
1978-10-18,10.56,1.0,10.56
1978-10-19,10.5,1.0,10.5
1978-10-20,10.31,1.0,10.31
1978-10-23,10.19,1.0,10.19
1978-10-24,10.44,1.0,10.44
1978-10-25,10.44,1.0,10.44
1978-10-26,10.31,1.0,10.31
1978-10-27,10.25,1.0,10.25
1978-10-30,10.25,1.0,10.25
1978-10-31,10.13,1.0,10.13
1978-11-01,10.13,1.0,10.13
1978-11-02,10.06,1.0,10.06
1978-11-03,10.0,1.0,10.0
1978-11-06,9.94,1.0,9.94
1978-11-07,9.88,1.0,9.88
1978-11-08,9.69,1.0,9.69
1978-11-09,9.56,1.0,9.56
1978-11-10,9.63,1.0,9.63
1978-11-13,9.56,1.0,9.56
1978-11-14,9.63,1.0,9.63
1978-11-15,9.63,1.0,9.63
1978-11-16,9.75,1.0,9.75
1978-11-17,9.88,1.0,9.88
1978-11-20,10.0,1.0,10.0
1978-11-21,10.13,1.0,10.13
1978-11-22,10.13,1.0,10.13
1978-11-24,10.25,1.0,10.25
1978-11-27,10.38,1.0,10.38
1978-11-28,10.38,1.0,10.38
1978-11-29,10.44,1.0,10.44
1978-11-30,10.38,1.0,10.38
1978-12-01,10.44,1.0,10.44
1978-12-04,10.0,1.0,10.0
1978-12-05,9.94,1.0,9.94
1978-12-06,10.0,1.0,10.0
1978-12-07,9.94,1.0,9.94
1978-12-08,9.94,1.0,9.94
1978-12-11,10.0,1.0,10.0
1978-12-12,10.06,1.0,10.06
