date,CSX,CSX_EPS,PE Ratio
2015-03-25,33.31,0.5,66.62
2015-03-26,33.27,0.5,66.54
2015-03-27,33.2,0.5,66.4
2015-03-30,33.35,0.5,66.7
2015-03-31,33.12,0.5,66.24
2015-04-01,33.45,0.5,66.9
2015-04-02,33.32,0.5,66.64
2015-04-06,33.24,0.5,66.48
2015-04-07,33.55,0.5,67.1
2015-04-08,33.25,0.5,66.5
2015-04-09,33.79,0.5,67.58
2015-04-10,33.75,0.5,67.5
2015-04-13,33.08,0.5,66.16
2015-04-14,33.21,0.5,66.42
2015-04-15,32.86,0.45,73.02222222222223
2015-04-16,32.42,0.45,72.04444444444445
2015-04-17,33.3,0.45,73.99999999999999
2015-04-20,34.89,0.45,77.53333333333333
2015-04-21,35.35,0.45,78.55555555555556
2015-04-22,36.26,0.45,80.57777777777777
2015-04-23,36.89,0.45,81.97777777777777
2015-04-24,37.12,0.45,82.48888888888888
2015-04-27,36.91,0.45,82.02222222222221
2015-04-28,36.81,0.45,81.8
2015-04-29,36.95,0.45,82.11111111111111
2015-04-30,36.09,0.45,80.2
2015-05-01,37.46,0.45,83.24444444444444
2015-05-04,36.61,0.45,81.35555555555555
2015-05-05,35.41,0.45,78.68888888888888
2015-05-06,35.65,0.45,79.22222222222221
2015-05-07,35.91,0.45,79.8
2015-05-08,36.68,0.45,81.5111111111111
2015-05-11,36.06,0.45,80.13333333333334
2015-05-12,35.69,0.45,79.3111111111111
2015-05-13,34.78,0.45,77.28888888888889
2015-05-14,34.9,0.45,77.55555555555556
2015-05-15,35.5,0.45,78.88888888888889
2015-05-18,35.73,0.45,79.39999999999999
2015-05-19,35.6,0.45,79.11111111111111
2015-05-20,35.27,0.45,78.37777777777778
2015-05-21,35.55,0.45,78.99999999999999
2015-05-22,35.47,0.45,78.82222222222222
2015-05-26,34.78,0.45,77.28888888888889
2015-05-27,35.1,0.45,78.0
2015-05-28,34.72,0.45,77.15555555555555
2015-05-29,34.08,0.45,75.73333333333333
2015-06-01,34.24,0.45,76.08888888888889
2015-06-02,34.1,0.45,75.77777777777779
2015-06-03,34.1,0.45,75.77777777777779
2015-06-04,34.04,0.45,75.64444444444445
2015-06-05,34.43,0.45,76.5111111111111
2015-06-08,34.03,0.45,75.62222222222222
2015-06-09,33.76,0.45,75.02222222222221
2015-06-10,33.97,0.45,75.48888888888888
2015-06-11,34.97,0.45,77.71111111111111
2015-06-12,34.75,0.45,77.22222222222221
2015-06-15,34.67,0.45,77.04444444444445
2015-06-16,34.58,0.45,76.84444444444443
2015-06-17,34.82,0.45,77.37777777777778
2015-06-18,35.54,0.45,78.97777777777777
2015-06-19,34.99,0.45,77.75555555555556
2015-06-22,35.05,0.45,77.88888888888889
2015-06-23,34.86,0.45,77.46666666666667
2015-06-24,33.89,0.45,75.31111111111112
2015-06-25,33.7,0.45,74.8888888888889
2015-06-26,33.67,0.45,74.82222222222222
2015-06-29,32.48,0.45,72.17777777777776
2015-06-30,32.65,0.45,72.55555555555556
2015-07-01,32.9,0.45,73.1111111111111
2015-07-02,32.68,0.45,72.62222222222222
2015-07-06,32.5,0.45,72.22222222222221
2015-07-07,32.79,0.45,72.86666666666666
2015-07-08,31.79,0.45,70.64444444444445
2015-07-09,31.9,0.45,70.88888888888889
2015-07-10,32.13,0.45,71.4
2015-07-13,31.9,0.45,70.88888888888889
2015-07-14,32.07,0.45,71.26666666666667
2015-07-15,32.4,0.56,57.85714285714285
2015-07-16,32.17,0.56,57.44642857142857
2015-07-17,32.18,0.56,57.46428571428571
2015-07-20,32.0,0.56,57.14285714285714
2015-07-21,31.86,0.56,56.89285714285714
2015-07-22,31.57,0.56,56.37499999999999
2015-07-23,30.85,0.56,55.08928571428571
2015-07-24,30.81,0.56,55.01785714285714
2015-07-27,30.52,0.56,54.49999999999999
2015-07-28,31.08,0.56,55.49999999999999
2015-07-29,31.49,0.56,56.23214285714285
2015-07-30,31.46,0.56,56.17857142857142
2015-07-31,31.28,0.56,55.857142857142854
2015-08-03,31.14,0.56,55.607142857142854
2015-08-04,30.87,0.56,55.125
2015-08-05,30.76,0.56,54.92857142857142
2015-08-06,30.43,0.56,54.33928571428571
2015-08-07,29.96,0.56,53.49999999999999
2015-08-10,30.24,0.56,53.99999999999999
2015-08-11,29.33,0.56,52.37499999999999
2015-08-12,29.52,0.56,52.71428571428571
2015-08-13,29.39,0.56,52.482142857142854
2015-08-14,29.62,0.56,52.89285714285714
2015-08-17,29.68,0.56,52.99999999999999
2015-08-18,29.62,0.56,52.89285714285714
2015-08-19,28.92,0.56,51.64285714285714
2015-08-20,28.36,0.56,50.64285714285714
2015-08-21,27.38,0.56,48.89285714285714
2015-08-24,26.27,0.56,46.91071428571428
2015-08-25,25.31,0.56,45.19642857142856
2015-08-26,26.37,0.56,47.08928571428571
2015-08-27,27.49,0.56,49.08928571428571
2015-08-28,27.8,0.56,49.64285714285714
2015-08-31,27.38,0.56,48.89285714285714
2015-09-01,26.73,0.56,47.732142857142854
2015-09-02,26.99,0.56,48.19642857142856
2015-09-03,27.28,0.56,48.71428571428571
2015-09-04,26.85,0.56,47.94642857142857
2015-09-08,28.0,0.56,49.99999999999999
2015-09-09,27.81,0.56,49.66071428571428
2015-09-10,28.02,0.56,50.03571428571428
2015-09-11,28.5,0.56,50.89285714285714
2015-09-14,28.39,0.56,50.69642857142857
2015-09-15,28.89,0.56,51.58928571428571
2015-09-16,29.25,0.56,52.232142857142854
2015-09-17,29.18,0.56,52.107142857142854
2015-09-18,28.16,0.56,50.285714285714285
2015-09-21,28.1,0.56,50.17857142857142
2015-09-22,27.27,0.56,48.69642857142857
2015-09-23,26.58,0.56,47.46428571428571
2015-09-24,26.39,0.56,47.125
2015-09-25,26.52,0.56,47.357142857142854
2015-09-28,25.99,0.56,46.41071428571428
2015-09-29,25.94,0.56,46.32142857142857
2015-09-30,26.9,0.56,48.03571428571428
2015-10-01,27.03,0.56,48.26785714285714
2015-10-02,27.31,0.56,48.76785714285714
2015-10-05,27.83,0.56,49.69642857142856
2015-10-06,27.7,0.56,49.46428571428571
2015-10-07,28.37,0.56,50.660714285714285
2015-10-08,29.09,0.56,51.94642857142857
2015-10-09,29.08,0.56,51.92857142857142
2015-10-12,28.37,0.56,50.660714285714285
2015-10-13,27.71,0.56,49.482142857142854
2015-10-14,27.19,0.51,53.31372549019608
2015-10-15,27.89,0.51,54.68627450980392
2015-10-16,27.43,0.51,53.78431372549019
2015-10-19,27.33,0.51,53.588235294117645
2015-10-20,27.76,0.51,54.43137254901961
2015-10-21,27.49,0.51,53.90196078431372
2015-10-22,28.13,0.51,55.15686274509804
2015-10-23,28.37,0.51,55.627450980392155
2015-10-26,27.89,0.51,54.68627450980392
2015-10-27,26.83,0.51,52.607843137254896
2015-10-28,27.3,0.51,53.529411764705884
2015-10-29,27.25,0.51,53.431372549019606
2015-10-30,26.99,0.51,52.921568627450974
2015-11-02,27.43,0.51,53.78431372549019
2015-11-03,27.55,0.51,54.01960784313726
2015-11-04,27.44,0.51,53.80392156862745
2015-11-05,27.25,0.51,53.431372549019606
2015-11-06,27.07,0.51,53.07843137254902
2015-11-09,27.78,0.51,54.470588235294116
2015-11-10,27.95,0.51,54.80392156862745
2015-11-11,27.53,0.51,53.98039215686275
2015-11-12,27.05,0.51,53.03921568627451
2015-11-13,26.93,0.51,52.80392156862745
2015-11-16,27.31,0.51,53.549019607843135
2015-11-17,27.17,0.51,53.27450980392157
2015-11-18,28.27,0.51,55.431372549019606
2015-11-19,29.21,0.51,57.27450980392157
2015-11-20,29.89,0.51,58.6078431372549
2015-11-23,29.08,0.51,57.01960784313725
2015-11-24,29.03,0.51,56.92156862745098
2015-11-25,28.83,0.51,56.52941176470588
2015-11-27,28.99,0.51,56.843137254901954
2015-11-30,28.43,0.51,55.745098039215684
2015-12-01,28.6,0.51,56.07843137254902
2015-12-02,27.53,0.51,53.98039215686275
2015-12-03,27.1,0.51,53.13725490196079
2015-12-04,26.86,0.51,52.666666666666664
2015-12-07,26.03,0.51,51.03921568627451
2015-12-08,24.99,0.51,48.99999999999999
2015-12-09,25.01,0.51,49.03921568627451
2015-12-10,24.7,0.51,48.431372549019606
2015-12-11,25.72,0.51,50.431372549019606
2015-12-14,25.29,0.51,49.588235294117645
2015-12-15,26.29,0.51,51.549019607843135
2015-12-16,26.43,0.51,51.8235294117647
2015-12-17,25.6,0.51,50.19607843137255
2015-12-18,25.2,0.51,49.41176470588235
2015-12-21,25.12,0.51,49.254901960784316
2015-12-22,25.75,0.51,50.490196078431374
2015-12-23,26.14,0.51,51.254901960784316
2015-12-24,26.13,0.51,51.23529411764706
2015-12-28,25.94,0.51,50.86274509803922
2015-12-29,26.38,0.51,51.725490196078425
2015-12-30,25.9,0.51,50.78431372549019
2015-12-31,25.95,0.51,50.88235294117647
2016-01-04,25.79,0.51,50.56862745098039
2016-01-05,25.53,0.51,50.05882352941177
2016-01-06,24.37,0.51,47.7843137254902
2016-01-07,23.62,0.51,46.31372549019608
2016-01-08,23.48,0.51,46.03921568627451
2016-01-11,23.52,0.51,46.11764705882353
2016-01-12,23.7,0.51,46.470588235294116
2016-01-13,22.35,0.51,43.82352941176471
2016-01-14,23.26,0.51,45.6078431372549
2016-01-15,22.76,0.51,44.62745098039216
2016-01-19,22.73,0.51,44.568627450980394
2016-01-20,22.29,0.51,43.705882352941174
2016-01-21,22.36,0.51,43.84313725490196
2016-01-22,22.42,0.51,43.96078431372549
2016-01-25,21.97,0.51,43.07843137254902
2016-01-26,22.27,0.51,43.666666666666664
2016-01-27,21.97,0.51,43.07843137254902
2016-01-28,22.37,0.51,43.86274509803922
2016-01-29,23.02,0.51,45.13725490196078
2016-02-01,22.86,0.51,44.8235294117647
2016-02-02,22.03,0.51,43.19607843137255
2016-02-03,22.36,0.51,43.84313725490196
2016-02-04,23.05,0.51,45.19607843137255
2016-02-05,22.83,0.51,44.764705882352935
2016-02-08,23.01,0.51,45.11764705882353
2016-02-09,23.88,0.51,46.8235294117647
2016-02-10,24.13,0.48,50.270833333333336
2016-02-11,23.41,0.48,48.770833333333336
2016-02-12,24.19,0.48,50.395833333333336
2016-02-16,24.76,0.48,51.583333333333336
2016-02-17,24.83,0.48,51.729166666666664
2016-02-18,24.82,0.48,51.708333333333336
2016-02-19,24.51,0.48,51.06250000000001
2016-02-22,25.3,0.48,52.708333333333336
2016-02-23,24.38,0.48,50.791666666666664
2016-02-24,24.49,0.48,51.02083333333333
2016-02-25,24.36,0.48,50.75
2016-02-26,24.31,0.48,50.645833333333336
2016-02-29,24.14,0.48,50.29166666666667
2016-03-01,24.64,0.48,51.333333333333336
2016-03-02,24.55,0.48,51.145833333333336
2016-03-03,24.9,0.48,51.875
2016-03-04,25.23,0.48,52.5625
2016-03-07,25.54,0.48,53.208333333333336
2016-03-08,24.7,0.48,51.458333333333336
2016-03-09,25.08,0.48,52.25
2016-03-10,25.29,0.48,52.6875
2016-03-11,26.1,0.48,54.37500000000001
2016-03-14,26.18,0.48,54.54166666666667
2016-03-15,25.95,0.48,54.0625
2016-03-16,26.18,0.48,54.54166666666667
2016-03-17,26.69,0.48,55.60416666666667
2016-03-18,27.02,0.48,56.29166666666667
2016-03-21,26.66,0.48,55.54166666666667
2016-03-22,26.37,0.48,54.93750000000001
2016-03-23,25.86,0.48,53.875
2016-03-24,26.17,0.48,54.520833333333336
2016-03-28,25.62,0.48,53.37500000000001
2016-03-29,25.89,0.48,53.9375
2016-03-30,26.3,0.48,54.79166666666667
2016-03-31,25.75,0.48,53.645833333333336
2016-04-01,25.62,0.48,53.37500000000001
2016-04-04,25.16,0.48,52.41666666666667
2016-04-05,25.05,0.48,52.1875
2016-04-06,24.85,0.48,51.770833333333336
2016-04-07,24.62,0.48,51.29166666666667
2016-04-08,24.8,0.48,51.66666666666667
2016-04-11,24.53,0.48,51.10416666666667
2016-04-12,24.99,0.48,52.0625
2016-04-13,26.03,0.37,70.35135135135135
2016-04-14,26.14,0.37,70.64864864864865
2016-04-15,25.93,0.37,70.08108108108108
2016-04-18,26.07,0.37,70.45945945945947
2016-04-19,26.41,0.37,71.37837837837839
2016-04-20,26.52,0.37,71.67567567567568
2016-04-21,26.8,0.37,72.43243243243244
2016-04-22,27.53,0.37,74.4054054054054
2016-04-25,27.14,0.37,73.35135135135135
2016-04-26,27.65,0.37,74.72972972972973
2016-04-27,27.83,0.37,75.21621621621621
2016-04-28,27.37,0.37,73.97297297297298
2016-04-29,27.27,0.37,73.70270270270271
2016-05-02,27.38,0.37,74.0
2016-05-03,26.54,0.37,71.72972972972973
2016-05-04,26.17,0.37,70.72972972972974
2016-05-05,26.04,0.37,70.37837837837837
2016-05-06,26.16,0.37,70.70270270270271
2016-05-09,25.85,0.37,69.86486486486487
2016-05-10,26.37,0.37,71.27027027027027
2016-05-11,25.89,0.37,69.97297297297297
2016-05-12,25.54,0.37,69.02702702702703
2016-05-13,25.12,0.37,67.8918918918919
2016-05-16,25.23,0.37,68.1891891891892
2016-05-17,25.42,0.37,68.70270270270271
2016-05-18,25.75,0.37,69.5945945945946
2016-05-19,25.55,0.37,69.05405405405406
2016-05-20,25.82,0.37,69.78378378378379
2016-05-23,25.58,0.37,69.13513513513513
2016-05-24,25.46,0.37,68.8108108108108
2016-05-25,25.83,0.37,69.8108108108108
2016-05-26,25.78,0.37,69.67567567567568
2016-05-27,25.89,0.37,69.97297297297297
2016-05-31,26.43,0.37,71.43243243243244
2016-06-01,26.22,0.37,70.86486486486486
2016-06-02,26.42,0.37,71.40540540540542
2016-06-03,26.64,0.37,72.0
2016-06-06,26.5,0.37,71.62162162162163
2016-06-07,26.47,0.37,71.54054054054053
2016-06-08,27.0,0.37,72.97297297297297
2016-06-09,27.05,0.37,73.10810810810811
2016-06-10,26.78,0.37,72.37837837837839
2016-06-13,26.59,0.37,71.86486486486487
2016-06-14,26.39,0.37,71.32432432432432
2016-06-15,26.39,0.37,71.32432432432432
2016-06-16,26.43,0.37,71.43243243243244
2016-06-17,26.75,0.37,72.29729729729729
2016-06-20,27.0,0.37,72.97297297297297
2016-06-21,26.63,0.37,71.97297297297297
2016-06-22,26.55,0.37,71.75675675675676
2016-06-23,27.0,0.37,72.97297297297297
2016-06-24,25.7,0.37,69.45945945945945
2016-06-27,24.48,0.37,66.16216216216216
2016-06-28,25.1,0.37,67.83783783783784
2016-06-29,25.68,0.37,69.4054054054054
2016-06-30,26.08,0.37,70.48648648648648
2016-07-01,26.21,0.37,70.83783783783784
2016-07-05,25.67,0.37,69.37837837837839
2016-07-06,25.97,0.37,70.1891891891892
2016-07-07,25.88,0.37,69.94594594594595
2016-07-08,26.53,0.37,71.70270270270271
2016-07-11,26.67,0.37,72.08108108108108
2016-07-12,27.02,0.37,73.02702702702703
2016-07-13,28.21,0.37,76.24324324324324
2016-07-14,29.05,0.47,61.808510638297875
2016-07-15,28.52,0.47,60.68085106382979
2016-07-18,28.47,0.47,60.57446808510638
2016-07-19,28.3,0.47,60.21276595744681
2016-07-20,28.62,0.47,60.893617021276604
2016-07-21,28.34,0.47,60.297872340425535
2016-07-22,28.48,0.47,60.59574468085107
2016-07-25,28.37,0.47,60.36170212765958
2016-07-26,28.72,0.47,61.1063829787234
2016-07-27,28.21,0.47,60.02127659574469
2016-07-28,28.35,0.47,60.31914893617022
2016-07-29,28.33,0.47,60.276595744680854
2016-08-01,28.06,0.47,59.702127659574465
2016-08-02,27.66,0.47,58.851063829787236
2016-08-03,28.2,0.47,60.0
2016-08-04,28.05,0.47,59.68085106382979
2016-08-05,28.63,0.47,60.91489361702128
2016-08-08,28.48,0.47,60.59574468085107
2016-08-09,28.26,0.47,60.12765957446809
2016-08-10,28.0,0.47,59.57446808510639
2016-08-11,28.08,0.47,59.744680851063826
2016-08-12,28.06,0.47,59.702127659574465
2016-08-15,28.01,0.47,59.59574468085107
2016-08-16,27.97,0.47,59.51063829787234
2016-08-17,28.18,0.47,59.95744680851064
2016-08-18,28.67,0.47,61.00000000000001
2016-08-19,28.67,0.47,61.00000000000001
2016-08-22,28.45,0.47,60.53191489361702
2016-08-23,28.53,0.47,60.70212765957447
2016-08-24,28.48,0.47,60.59574468085107
2016-08-25,28.05,0.47,59.68085106382979
2016-08-26,28.19,0.47,59.97872340425533
2016-08-29,28.38,0.47,60.38297872340426
2016-08-30,28.49,0.47,60.61702127659574
2016-08-31,28.28,0.47,60.17021276595745
2016-09-01,28.18,0.47,59.95744680851064
2016-09-02,28.14,0.47,59.87234042553192
2016-09-06,28.12,0.47,59.829787234042556
2016-09-07,28.81,0.47,61.297872340425535
2016-09-08,28.95,0.47,61.59574468085106
2016-09-09,27.89,0.47,59.340425531914896
2016-09-12,28.67,0.47,61.00000000000001
2016-09-13,28.59,0.47,60.829787234042556
2016-09-14,28.95,0.47,61.59574468085106
2016-09-15,29.23,0.47,62.19148936170213
2016-09-16,29.33,0.47,62.40425531914894
2016-09-19,29.27,0.47,62.276595744680854
2016-09-20,29.1,0.47,61.914893617021285
2016-09-21,29.71,0.47,63.21276595744681
2016-09-22,29.57,0.47,62.91489361702128
2016-09-23,29.64,0.47,63.06382978723405
2016-09-26,29.71,0.47,63.21276595744681
2016-09-27,29.62,0.47,63.02127659574469
2016-09-28,30.01,0.47,63.85106382978724
2016-09-29,29.99,0.47,63.808510638297875
2016-09-30,30.5,0.47,64.8936170212766
2016-10-03,30.43,0.47,64.74468085106383
2016-10-04,30.17,0.47,64.19148936170214
2016-10-05,30.71,0.47,65.3404255319149
2016-10-06,31.06,0.47,66.08510638297872
2016-10-07,31.05,0.47,66.06382978723404
2016-10-10,30.83,0.47,65.59574468085107
2016-10-11,30.47,0.47,64.82978723404256
2016-10-12,30.21,0.48,62.93750000000001
2016-10-13,31.15,0.48,64.89583333333333
2016-10-14,31.03,0.48,64.64583333333334
2016-10-17,31.01,0.48,64.60416666666667
2016-10-18,31.02,0.48,64.625
2016-10-19,31.07,0.48,64.72916666666667
2016-10-20,30.34,0.48,63.208333333333336
2016-10-21,30.29,0.48,63.104166666666664
2016-10-24,30.41,0.48,63.35416666666667
2016-10-25,30.85,0.48,64.27083333333334
2016-10-26,30.38,0.48,63.291666666666664
2016-10-27,30.31,0.48,63.145833333333336
2016-10-28,30.28,0.48,63.083333333333336
2016-10-31,30.51,0.48,63.56250000000001
2016-11-01,30.41,0.48,63.35416666666667
2016-11-02,30.74,0.48,64.04166666666667
2016-11-03,31.13,0.48,64.85416666666667
2016-11-04,30.92,0.48,64.41666666666667
2016-11-07,32.05,0.48,66.77083333333333
2016-11-08,32.07,0.48,66.8125
2016-11-09,33.88,0.48,70.58333333333334
2016-11-10,34.53,0.48,71.9375
2016-11-11,34.58,0.48,72.04166666666667
2016-11-14,34.78,0.48,72.45833333333334
2016-11-15,34.53,0.48,71.9375
2016-11-16,33.87,0.48,70.5625
2016-11-17,33.96,0.48,70.75
2016-11-18,34.0,0.48,70.83333333333334
2016-11-21,34.61,0.48,72.10416666666667
2016-11-22,35.02,0.48,72.95833333333334
2016-11-23,34.93,0.48,72.77083333333333
2016-11-25,35.19,0.48,73.3125
2016-11-28,34.67,0.48,72.22916666666667
2016-11-29,34.8,0.48,72.5
2016-11-30,35.81,0.48,74.60416666666667
2016-12-01,36.62,0.48,76.29166666666666
2016-12-02,36.48,0.48,76.0
2016-12-05,36.53,0.48,76.10416666666667
2016-12-06,36.05,0.48,75.10416666666666
2016-12-07,37.13,0.48,77.35416666666667
2016-12-08,37.22,0.48,77.54166666666667
2016-12-09,37.27,0.48,77.64583333333334
2016-12-12,37.02,0.48,77.12500000000001
2016-12-13,37.04,0.48,77.16666666666667
2016-12-14,36.48,0.48,76.0
2016-12-15,36.67,0.48,76.39583333333334
2016-12-16,36.04,0.48,75.08333333333333
2016-12-19,36.23,0.48,75.47916666666666
2016-12-20,36.62,0.48,76.29166666666666
2016-12-21,36.5,0.48,76.04166666666667
2016-12-22,36.69,0.48,76.4375
2016-12-23,36.65,0.48,76.35416666666667
2016-12-27,36.86,0.48,76.79166666666667
2016-12-28,36.52,0.48,76.08333333333334
2016-12-29,36.23,0.48,75.47916666666666
2016-12-30,35.93,0.48,74.85416666666667
2017-01-03,35.89,0.48,74.77083333333334
2017-01-04,36.63,0.48,76.31250000000001
2017-01-05,36.99,0.48,77.0625
2017-01-06,37.52,0.48,78.16666666666667
2017-01-09,36.99,0.48,77.0625
2017-01-10,37.42,0.48,77.95833333333334
2017-01-11,38.04,0.48,79.25
2017-01-12,38.38,0.48,79.95833333333334
2017-01-13,38.8,0.48,80.83333333333333
2017-01-17,38.09,0.48,79.35416666666667
2017-01-18,36.88,0.48,76.83333333333334
2017-01-19,45.51,0.48,94.8125
2017-01-20,44.33,0.48,92.35416666666667
2017-01-23,45.99,0.48,95.81250000000001
2017-01-24,46.69,0.48,97.27083333333333
2017-01-25,47.79,0.48,99.5625
2017-01-26,48.6,0.48,101.25
2017-01-27,48.06,0.48,100.12500000000001
2017-01-30,47.49,0.48,98.93750000000001
2017-01-31,46.39,0.48,96.64583333333334
2017-02-01,47.09,0.48,98.10416666666667
2017-02-02,46.31,0.48,96.47916666666667
2017-02-03,46.79,0.48,97.47916666666667
2017-02-06,47.26,0.48,98.45833333333333
2017-02-07,47.68,0.48,99.33333333333334
2017-02-08,47.96,0.48,99.91666666666667
2017-02-09,47.75,0.48,99.47916666666667
2017-02-10,47.77,0.48,99.52083333333334
2017-02-13,47.91,0.48,99.8125
2017-02-14,48.0,0.49,97.95918367346938
2017-02-15,47.34,0.49,96.61224489795919
2017-02-16,47.69,0.49,97.3265306122449
2017-02-17,48.54,0.49,99.06122448979592
2017-02-21,48.91,0.49,99.81632653061224
2017-02-22,48.39,0.49,98.75510204081633
2017-02-23,47.91,0.49,97.77551020408163
2017-02-24,48.48,0.49,98.93877551020408
2017-02-27,48.71,0.49,99.40816326530613
2017-02-28,48.56,0.49,99.10204081632654
2017-03-01,49.21,0.49,100.42857142857143
2017-03-02,48.56,0.49,99.10204081632654
2017-03-03,49.48,0.49,100.97959183673468
2017-03-06,49.79,0.49,101.61224489795919
2017-03-07,48.44,0.49,98.85714285714286
2017-03-08,47.65,0.49,97.24489795918367
2017-03-09,47.58,0.49,97.10204081632654
2017-03-10,47.8,0.49,97.55102040816327
2017-03-13,48.08,0.49,98.12244897959184
2017-03-14,47.83,0.49,97.61224489795919
2017-03-15,47.95,0.49,97.85714285714286
2017-03-16,47.6,0.49,97.14285714285715
2017-03-17,46.88,0.49,95.6734693877551
2017-03-20,46.88,0.49,95.6734693877551
2017-03-21,45.62,0.49,93.10204081632652
2017-03-22,46.45,0.49,94.79591836734694
2017-03-23,46.11,0.49,94.10204081632654
2017-03-24,46.32,0.49,94.53061224489797
2017-03-27,46.21,0.49,94.3061224489796
2017-03-28,47.34,0.49,96.61224489795919
2017-03-29,47.28,0.49,96.48979591836735
2017-03-30,47.34,0.49,96.61224489795919
2017-03-31,46.55,0.49,95.0
2017-04-03,46.6,0.49,95.10204081632654
2017-04-04,47.29,0.49,96.51020408163265
2017-04-05,47.14,0.49,96.20408163265306
2017-04-06,47.71,0.49,97.36734693877551
2017-04-07,47.43,0.49,96.79591836734694
2017-04-10,47.68,0.49,97.3061224489796
2017-04-11,47.21,0.49,96.34693877551021
2017-04-12,46.4,0.49,94.6938775510204
2017-04-13,46.42,0.49,94.73469387755102
2017-04-17,47.23,0.49,96.38775510204081
2017-04-18,46.63,0.49,95.16326530612245
2017-04-19,46.93,0.49,95.77551020408163
2017-04-20,49.56,0.39,127.07692307692308
2017-04-21,50.77,0.39,130.17948717948718
2017-04-24,50.13,0.39,128.53846153846155
2017-04-25,50.94,0.39,130.6153846153846
2017-04-26,50.79,0.39,130.23076923076923
2017-04-27,51.25,0.39,131.4102564102564
2017-04-28,50.84,0.39,130.35897435897436
2017-05-01,51.52,0.39,132.10256410256412
2017-05-02,51.49,0.39,132.02564102564102
2017-05-03,51.52,0.39,132.10256410256412
2017-05-04,51.72,0.39,132.6153846153846
2017-05-05,52.5,0.39,134.6153846153846
2017-05-08,51.81,0.39,132.84615384615384
2017-05-09,51.81,0.39,132.84615384615384
2017-05-10,51.72,0.39,132.6153846153846
2017-05-11,52.14,0.39,133.69230769230768
2017-05-12,52.14,0.39,133.69230769230768
2017-05-15,51.34,0.39,131.64102564102564
2017-05-16,51.12,0.39,131.07692307692307
2017-05-17,49.47,0.39,126.84615384615384
2017-05-18,50.23,0.39,128.7948717948718
2017-05-19,50.38,0.39,129.17948717948718
2017-05-22,51.46,0.39,131.94871794871796
2017-05-23,51.8,0.39,132.82051282051282
2017-05-24,52.33,0.39,134.17948717948718
2017-05-25,53.79,0.39,137.9230769230769
2017-05-26,53.96,0.39,138.35897435897436
2017-05-30,54.22,0.39,139.02564102564102
2017-05-31,54.17,0.39,138.89743589743588
2017-06-01,54.59,0.39,139.97435897435898
2017-06-02,54.54,0.39,139.84615384615384
2017-06-05,54.03,0.39,138.53846153846155
2017-06-06,53.95,0.39,138.33333333333334
2017-06-07,53.77,0.39,137.87179487179486
2017-06-08,53.76,0.39,137.84615384615384
2017-06-09,53.05,0.39,136.02564102564102
2017-06-12,53.52,0.39,137.23076923076923
2017-06-13,53.87,0.39,138.1282051282051
2017-06-14,53.18,0.39,136.35897435897436
2017-06-15,53.29,0.39,136.64102564102564
2017-06-16,52.74,0.39,135.23076923076923
2017-06-19,53.26,0.39,136.56410256410254
2017-06-20,52.13,0.39,133.66666666666666
2017-06-21,52.19,0.39,133.82051282051282
2017-06-22,52.6,0.39,134.87179487179486
2017-06-23,52.65,0.39,135.0
2017-06-26,53.12,0.39,136.2051282051282
2017-06-27,53.32,0.39,136.7179487179487
2017-06-28,54.58,0.39,139.94871794871793
2017-06-29,53.82,0.39,138.0
2017-06-30,54.56,0.39,139.8974358974359
2017-07-03,54.49,0.39,139.71794871794873
2017-07-05,55.09,0.39,141.25641025641025
2017-07-06,54.59,0.39,139.97435897435898
2017-07-07,54.85,0.39,140.64102564102564
2017-07-10,54.89,0.39,140.74358974358975
2017-07-11,54.14,0.39,138.82051282051282
2017-07-12,55.19,0.39,141.5128205128205
2017-07-13,54.83,0.39,140.5897435897436
2017-07-14,55.08,0.39,141.23076923076923
2017-07-17,54.62,0.39,140.05128205128204
2017-07-18,54.64,0.39,140.1025641025641
2017-07-19,51.87,0.55,94.3090909090909
2017-07-20,50.87,0.55,92.49090909090908
2017-07-21,51.68,0.55,93.96363636363635
2017-07-24,50.82,0.55,92.39999999999999
2017-07-25,51.56,0.55,93.74545454545454
2017-07-26,52.06,0.55,94.65454545454546
2017-07-27,50.0,0.55,90.9090909090909
2017-07-28,49.99,0.55,90.89090909090909
2017-07-31,49.34,0.55,89.7090909090909
2017-08-01,48.6,0.55,88.36363636363636
2017-08-02,48.14,0.55,87.52727272727272
2017-08-03,49.27,0.55,89.58181818181818
2017-08-04,48.74,0.55,88.61818181818181
2017-08-07,49.62,0.55,90.2181818181818
2017-08-08,50.14,0.55,91.16363636363636
2017-08-09,50.7,0.55,92.18181818181817
2017-08-10,49.84,0.55,90.61818181818181
2017-08-11,50.27,0.55,91.39999999999999
2017-08-14,50.75,0.55,92.27272727272727
2017-08-15,51.13,0.55,92.96363636363635
2017-08-16,50.38,0.55,91.6
2017-08-17,48.88,0.55,88.87272727272727
2017-08-18,48.78,0.55,88.69090909090909
2017-08-21,48.7,0.55,88.54545454545455
2017-08-22,49.92,0.55,90.76363636363637
2017-08-23,48.87,0.55,88.85454545454544
2017-08-24,48.38,0.55,87.96363636363637
2017-08-25,48.85,0.55,88.81818181818181
2017-08-28,49.5,0.55,89.99999999999999
2017-08-29,49.78,0.55,90.5090909090909
2017-08-30,50.41,0.55,91.65454545454544
2017-08-31,50.2,0.55,91.27272727272727
