date,NRG,NRG_EPS,PE Ratio
2011-04-18,21.49,-0.07,-306.99999999999994
2011-04-19,21.88,-0.07,-312.57142857142856
2011-04-20,22.46,-0.07,-320.85714285714283
2011-04-21,22.86,-0.07,-326.57142857142856
2011-04-25,22.58,-0.07,-322.5714285714285
2011-04-26,23.33,-0.07,-333.2857142857142
2011-04-27,23.9,-0.07,-341.4285714285714
2011-04-28,23.93,-0.07,-341.85714285714283
2011-04-29,24.2,-0.07,-345.71428571428567
2011-05-02,24.12,-0.07,-344.57142857142856
2011-05-03,23.83,-0.07,-340.4285714285714
2011-05-04,23.81,-0.07,-340.1428571428571
2011-05-05,23.72,0.28,84.71428571428571
2011-05-06,24.09,0.28,86.03571428571428
2011-05-09,24.37,0.28,87.03571428571428
2011-05-10,24.95,0.28,89.10714285714285
2011-05-11,24.87,0.28,88.82142857142857
2011-05-12,24.77,0.28,88.46428571428571
2011-05-13,24.52,0.28,87.57142857142856
2011-05-16,24.69,0.28,88.17857142857143
2011-05-17,24.64,0.28,88.0
2011-05-18,24.78,0.28,88.5
2011-05-19,24.92,0.28,89.0
2011-05-20,25.27,0.28,90.24999999999999
2011-05-23,24.7,0.28,88.21428571428571
2011-05-24,24.59,0.28,87.82142857142857
2011-05-25,24.7,0.28,88.21428571428571
2011-05-26,24.71,0.28,88.25
2011-05-27,24.59,0.28,87.82142857142857
2011-05-31,24.76,0.28,88.42857142857143
2011-06-01,24.31,0.28,86.82142857142856
2011-06-02,24.03,0.28,85.82142857142857
2011-06-03,23.89,0.28,85.32142857142857
2011-06-06,23.8,0.28,85.0
2011-06-07,23.9,0.28,85.35714285714285
2011-06-08,24.14,0.28,86.21428571428571
2011-06-09,24.1,0.28,86.07142857142857
2011-06-10,23.79,0.28,84.96428571428571
2011-06-13,23.63,0.28,84.39285714285712
2011-06-14,23.74,0.28,84.78571428571428
2011-06-15,23.06,0.28,82.35714285714285
2011-06-16,22.97,0.28,82.03571428571428
2011-06-17,23.31,0.28,83.24999999999999
2011-06-20,23.49,0.28,83.89285714285712
2011-06-21,23.72,0.28,84.71428571428571
2011-06-22,23.4,0.28,83.57142857142856
2011-06-23,23.23,0.28,82.96428571428571
2011-06-24,22.8,0.28,81.42857142857142
2011-06-27,23.06,0.28,82.35714285714285
2011-06-28,23.91,0.28,85.39285714285714
2011-06-29,24.29,0.28,86.74999999999999
2011-06-30,24.58,0.28,87.78571428571428
2011-07-01,24.8,0.28,88.57142857142857
2011-07-05,24.22,0.28,86.49999999999999
2011-07-06,24.01,0.28,85.75
2011-07-07,24.23,0.28,86.53571428571428
2011-07-08,24.2,0.28,86.42857142857142
2011-07-11,23.39,0.28,83.53571428571428
2011-07-12,23.71,0.28,84.67857142857143
2011-07-13,23.99,0.28,85.67857142857142
2011-07-14,24.09,0.28,86.03571428571428
2011-07-15,24.3,0.28,86.78571428571428
2011-07-18,24.19,0.28,86.39285714285714
2011-07-19,24.79,0.28,88.53571428571428
2011-07-20,24.57,0.28,87.74999999999999
2011-07-21,24.95,0.28,89.10714285714285
2011-07-22,24.75,0.28,88.39285714285714
2011-07-25,25.41,0.28,90.74999999999999
2011-07-26,25.17,0.28,89.89285714285714
2011-07-27,25.12,0.28,89.71428571428571
2011-07-28,24.85,0.28,88.75
2011-07-29,24.52,0.28,87.57142857142856
2011-08-01,24.44,0.28,87.28571428571428
2011-08-02,23.69,0.28,84.60714285714285
2011-08-03,23.66,0.28,84.49999999999999
2011-08-04,22.16,2.87,7.7212543554006965
2011-08-05,22.16,2.87,7.7212543554006965
2011-08-08,20.35,2.87,7.090592334494774
2011-08-09,21.48,2.87,7.484320557491289
2011-08-10,21.02,2.87,7.32404181184669
2011-08-11,22.45,2.87,7.822299651567944
2011-08-12,22.27,2.87,7.759581881533101
2011-08-15,22.87,2.87,7.968641114982579
2011-08-16,22.44,2.87,7.818815331010453
2011-08-17,22.26,2.87,7.75609756097561
2011-08-18,21.79,2.87,7.592334494773518
2011-08-19,21.38,2.87,7.449477351916376
2011-08-22,21.19,2.87,7.383275261324042
2011-08-23,21.72,2.87,7.567944250871079
2011-08-24,22.31,2.87,7.773519163763066
2011-08-25,21.59,2.87,7.522648083623693
2011-08-26,21.91,2.87,7.634146341463414
2011-08-29,22.64,2.87,7.888501742160279
2011-08-30,22.61,2.87,7.878048780487805
2011-08-31,23.44,2.87,8.167247386759582
2011-09-01,23.55,2.87,8.205574912891986
2011-09-02,23.16,2.87,8.069686411149826
2011-09-06,22.8,2.87,7.944250871080139
2011-09-07,23.55,2.87,8.205574912891986
2011-09-08,23.54,2.87,8.202090592334494
2011-09-09,22.71,2.87,7.912891986062718
2011-09-12,22.94,2.87,7.993031358885018
2011-09-13,23.18,2.87,8.076655052264808
2011-09-14,23.19,2.87,8.0801393728223
2011-09-15,23.79,2.87,8.289198606271777
2011-09-16,23.44,2.87,8.167247386759582
2011-09-19,22.97,2.87,8.00348432055749
2011-09-20,23.0,2.87,8.013937282229964
2011-09-21,22.37,2.87,7.794425087108014
2011-09-22,21.7,2.87,7.560975609756097
2011-09-23,21.76,2.87,7.581881533101045
2011-09-26,21.92,2.87,7.637630662020906
2011-09-27,21.7,2.87,7.560975609756097
2011-09-28,21.23,2.87,7.397212543554007
2011-09-29,21.64,2.87,7.54006968641115
2011-09-30,21.21,2.87,7.390243902439025
2011-10-03,19.93,2.87,6.944250871080139
2011-10-04,19.57,2.87,6.818815331010453
2011-10-05,20.51,2.87,7.146341463414634
2011-10-06,20.83,2.87,7.257839721254355
2011-10-07,20.4,2.87,7.108013937282229
2011-10-10,20.89,2.87,7.278745644599303
2011-10-11,20.78,2.87,7.240418118466899
2011-10-12,20.99,2.87,7.313588850174215
2011-10-13,20.91,2.87,7.285714285714286
2011-10-14,21.14,2.87,7.365853658536586
2011-10-17,20.52,2.87,7.149825783972125
2011-10-18,21.03,2.87,7.327526132404182
2011-10-19,20.89,2.87,7.278745644599303
2011-10-20,20.92,2.87,7.2891986062717775
2011-10-21,21.43,2.87,7.466898954703832
2011-10-24,21.48,2.87,7.484320557491289
2011-10-25,20.92,2.87,7.2891986062717775
2011-10-26,20.81,2.87,7.2508710801393725
2011-10-27,21.92,2.87,7.637630662020906
2011-10-28,21.71,2.87,7.564459930313589
2011-10-31,21.42,2.87,7.463414634146342
2011-11-01,20.51,2.87,7.146341463414634
2011-11-02,21.0,2.87,7.317073170731707
2011-11-03,21.69,0.29,74.79310344827587
2011-11-04,21.52,0.29,74.20689655172414
2011-11-07,21.96,0.29,75.72413793103449
2011-11-08,22.57,0.29,77.82758620689656
2011-11-09,21.62,0.29,74.55172413793105
2011-11-10,21.64,0.29,74.62068965517243
2011-11-11,21.91,0.29,75.55172413793105
2011-11-14,21.59,0.29,74.44827586206897
2011-11-15,21.36,0.29,73.65517241379311
2011-11-16,20.87,0.29,71.96551724137932
2011-11-17,20.74,0.29,71.51724137931035
2011-11-18,20.52,0.29,70.75862068965517
2011-11-21,20.16,0.29,69.51724137931035
2011-11-22,19.86,0.29,68.48275862068965
2011-11-23,18.77,0.29,64.72413793103449
2011-11-25,18.71,0.29,64.51724137931035
2011-11-28,19.01,0.29,65.55172413793105
2011-11-29,19.01,0.29,65.55172413793105
2011-11-30,19.68,0.29,67.86206896551724
2011-12-01,19.67,0.29,67.82758620689657
2011-12-02,19.37,0.29,66.79310344827587
2011-12-05,19.38,0.29,66.82758620689656
2011-12-06,19.37,0.29,66.79310344827587
2011-12-07,19.53,0.29,67.3448275862069
2011-12-08,18.61,0.29,64.17241379310344
2011-12-09,18.93,0.29,65.27586206896552
2011-12-12,18.29,0.29,63.06896551724138
2011-12-13,18.39,0.29,63.413793103448285
2011-12-14,18.0,0.29,62.06896551724138
2011-12-15,18.21,0.29,62.79310344827587
2011-12-16,18.31,0.29,63.13793103448276
2011-12-19,17.57,0.29,60.58620689655173
2011-12-20,18.62,0.29,64.20689655172414
2011-12-21,18.64,0.29,64.27586206896552
2011-12-22,18.66,0.29,64.3448275862069
2011-12-23,18.57,0.29,64.0344827586207
2011-12-27,18.58,0.29,64.06896551724138
2011-12-28,18.17,0.29,62.65517241379311
2011-12-29,18.25,0.29,62.931034482758626
2011-12-30,18.12,0.29,62.482758620689665
2012-01-03,17.97,0.29,61.96551724137931
2012-01-04,17.98,0.29,62.00000000000001
2012-01-05,18.05,0.29,62.24137931034483
2012-01-06,17.69,0.29,61.00000000000001
2012-01-09,17.54,0.29,60.48275862068966
2012-01-10,17.63,0.29,60.793103448275865
2012-01-11,17.59,0.29,60.65517241379311
2012-01-12,17.63,0.29,60.793103448275865
2012-01-13,17.69,0.29,61.00000000000001
2012-01-17,17.24,0.29,59.44827586206896
2012-01-18,17.24,0.29,59.44827586206896
2012-01-19,16.42,0.29,56.62068965517243
2012-01-20,16.15,0.29,55.689655172413794
2012-01-23,16.63,0.29,57.3448275862069
2012-01-24,16.5,0.29,56.896551724137936
2012-01-25,17.33,0.29,59.75862068965517
2012-01-26,17.08,0.29,58.89655172413793
2012-01-27,16.68,0.29,57.51724137931035
2012-01-30,16.8,0.29,57.931034482758626
2012-01-31,16.88,0.29,58.206896551724135
2012-02-01,16.81,0.29,57.96551724137931
2012-02-02,16.86,0.29,58.13793103448276
2012-02-03,17.26,0.29,59.517241379310356
2012-02-06,16.95,0.29,58.44827586206897
2012-02-07,17.12,0.29,59.0344827586207
2012-02-08,17.12,0.29,59.0344827586207
2012-02-09,17.08,0.29,58.89655172413793
2012-02-10,17.32,0.29,59.72413793103449
2012-02-13,17.08,0.29,58.89655172413793
2012-02-14,17.05,0.29,58.79310344827587
2012-02-15,16.93,0.29,58.37931034482759
2012-02-16,17.34,0.29,59.793103448275865
2012-02-17,17.5,0.29,60.344827586206904
2012-02-21,17.77,0.29,61.27586206896552
2012-02-22,17.55,0.29,60.51724137931035
2012-02-23,17.74,0.29,61.172413793103445
2012-02-24,17.85,0.29,61.551724137931046
2012-02-27,17.6,0.29,60.6896551724138
2012-02-28,17.55,-0.48,-36.5625
2012-02-29,17.1,-0.48,-35.62500000000001
2012-03-01,17.2,-0.48,-35.833333333333336
2012-03-02,17.29,-0.48,-36.020833333333336
2012-03-05,17.19,-0.48,-35.81250000000001
2012-03-06,16.72,-0.48,-34.833333333333336
2012-03-07,16.62,-0.48,-34.625
2012-03-08,16.69,-0.48,-34.770833333333336
2012-03-09,16.73,-0.48,-34.85416666666667
2012-03-12,16.48,-0.48,-34.333333333333336
2012-03-13,16.72,-0.48,-34.833333333333336
2012-03-14,16.6,-0.48,-34.583333333333336
2012-03-15,16.41,-0.48,-34.1875
2012-03-16,16.77,-0.48,-34.9375
2012-03-19,16.41,-0.48,-34.1875
2012-03-20,16.48,-0.48,-34.333333333333336
2012-03-21,16.92,-0.48,-35.25000000000001
2012-03-22,16.65,-0.48,-34.6875
2012-03-23,16.71,-0.48,-34.8125
2012-03-26,16.58,-0.48,-34.541666666666664
2012-03-27,16.5,-0.48,-34.375
2012-03-28,16.11,-0.48,-33.5625
2012-03-29,15.74,-0.48,-32.79166666666667
2012-03-30,15.67,-0.48,-32.645833333333336
2012-04-02,15.6,-0.48,-32.5
2012-04-03,15.5,-0.48,-32.29166666666667
2012-04-04,15.55,-0.48,-32.395833333333336
2012-04-05,15.18,-0.48,-31.625
2012-04-09,14.86,-0.48,-30.958333333333332
2012-04-10,14.62,-0.48,-30.458333333333332
2012-04-11,14.65,-0.48,-30.520833333333336
2012-04-12,14.74,-0.48,-30.708333333333336
2012-04-13,14.58,-0.48,-30.375
2012-04-16,14.34,-0.48,-29.875
2012-04-17,15.03,-0.48,-31.3125
2012-04-18,14.97,-0.48,-31.187500000000004
2012-04-19,15.06,-0.48,-31.375000000000004
2012-04-20,15.39,-0.48,-32.0625
2012-04-23,15.35,-0.48,-31.979166666666668
2012-04-24,15.9,-0.48,-33.125
2012-04-25,16.36,-0.48,-34.083333333333336
2012-04-26,16.69,-0.48,-34.770833333333336
2012-04-27,16.63,-0.48,-34.645833333333336
2012-04-30,17.0,-0.48,-35.41666666666667
2012-05-01,16.97,-0.48,-35.354166666666664
2012-05-02,16.61,-0.48,-34.604166666666664
2012-05-03,16.21,-0.92,-17.619565217391305
2012-05-04,15.47,-0.92,-16.815217391304348
2012-05-07,15.49,-0.92,-16.83695652173913
2012-05-08,15.16,-0.92,-16.478260869565215
2012-05-09,15.42,-0.92,-16.76086956521739
2012-05-10,16.13,-0.92,-17.532608695652172
2012-05-11,16.29,-0.92,-17.706521739130434
2012-05-14,16.07,-0.92,-17.467391304347824
2012-05-15,15.72,-0.92,-17.08695652173913
2012-05-16,15.77,-0.92,-17.141304347826086
2012-05-17,15.62,-0.92,-16.978260869565215
2012-05-18,15.44,-0.92,-16.782608695652172
2012-05-21,15.76,-0.92,-17.130434782608695
2012-05-22,15.84,-0.92,-17.217391304347824
2012-05-23,15.67,-0.92,-17.032608695652172
2012-05-24,15.69,-0.92,-17.054347826086957
2012-05-25,15.64,-0.92,-17.0
2012-05-29,15.72,-0.92,-17.08695652173913
2012-05-30,15.32,-0.92,-16.652173913043477
2012-05-31,15.32,-0.92,-16.652173913043477
2012-06-01,14.84,-0.92,-16.130434782608695
2012-06-04,15.14,-0.92,-16.456521739130434
2012-06-05,15.49,-0.92,-16.83695652173913
2012-06-06,16.07,-0.92,-17.467391304347824
2012-06-07,15.82,-0.92,-17.195652173913043
2012-06-08,15.93,-0.92,-17.315217391304348
2012-06-11,15.24,-0.92,-16.565217391304348
2012-06-12,15.3,-0.92,-16.630434782608695
2012-06-13,15.03,-0.92,-16.33695652173913
2012-06-14,15.09,-0.92,-16.402173913043477
2012-06-15,15.02,-0.92,-16.32608695652174
2012-06-18,15.21,-0.92,-16.532608695652176
2012-06-19,15.84,-0.92,-17.217391304347824
2012-06-20,15.81,-0.92,-17.184782608695652
2012-06-21,15.26,-0.92,-16.58695652173913
2012-06-22,15.61,-0.92,-16.967391304347824
2012-06-25,15.5,-0.92,-16.84782608695652
2012-06-26,15.61,-0.92,-16.967391304347824
2012-06-27,16.55,-0.92,-17.98913043478261
2012-06-28,16.83,-0.92,-18.293478260869563
2012-06-29,17.36,-0.92,-18.869565217391305
2012-07-02,17.26,-0.92,-18.76086956521739
2012-07-03,17.67,-0.92,-19.206521739130437
2012-07-05,17.31,-0.92,-18.815217391304344
2012-07-06,17.14,-0.92,-18.630434782608695
2012-07-09,16.95,-0.92,-18.423913043478258
2012-07-10,16.83,-0.92,-18.293478260869563
2012-07-11,17.1,-0.92,-18.586956521739133
2012-07-12,17.23,-0.92,-18.72826086956522
2012-07-13,17.6,-0.92,-19.130434782608695
2012-07-16,17.46,-0.92,-18.97826086956522
2012-07-17,17.49,-0.92,-19.010869565217387
2012-07-18,17.93,-0.92,-19.48913043478261
2012-07-19,18.1,-0.92,-19.67391304347826
2012-07-20,18.05,-0.92,-19.619565217391305
2012-07-23,19.52,-0.92,-21.217391304347824
2012-07-24,18.75,-0.92,-20.380434782608695
2012-07-25,19.02,-0.92,-20.673913043478258
2012-07-26,19.6,-0.92,-21.304347826086957
2012-07-27,19.78,-0.92,-21.5
2012-07-30,19.89,-0.92,-21.619565217391305
2012-07-31,19.82,-0.92,-21.543478260869566
2012-08-01,19.75,-0.92,-21.467391304347824
2012-08-02,19.09,-0.92,-20.75
2012-08-03,19.41,-0.92,-21.09782608695652
2012-08-06,19.59,-0.92,-21.293478260869563
2012-08-07,19.54,-0.92,-21.239130434782606
2012-08-08,20.24,1.09,18.56880733944954
2012-08-09,20.88,1.09,19.15596330275229
2012-08-10,20.86,1.09,19.13761467889908
2012-08-13,20.67,1.09,18.96330275229358
2012-08-14,20.91,1.09,19.183486238532108
2012-08-15,20.87,1.09,19.146788990825687
2012-08-16,20.99,1.09,19.25688073394495
2012-08-17,21.54,1.09,19.761467889908253
2012-08-20,22.26,1.09,20.422018348623855
2012-08-21,21.85,1.09,20.045871559633028
2012-08-22,21.48,1.09,19.706422018348622
2012-08-23,21.21,1.09,19.458715596330276
2012-08-24,21.18,1.09,19.431192660550458
2012-08-27,21.2,1.09,19.44954128440367
2012-08-28,21.16,1.09,19.412844036697248
2012-08-29,21.2,1.09,19.44954128440367
2012-08-30,21.21,1.09,19.458715596330276
2012-08-31,21.34,1.09,19.577981651376145
2012-09-04,21.53,1.09,19.75229357798165
2012-09-05,21.36,1.09,19.596330275229356
2012-09-06,22.33,1.09,20.48623853211009
2012-09-07,21.78,1.09,19.98165137614679
2012-09-10,21.96,1.09,20.146788990825687
2012-09-11,22.31,1.09,20.46788990825688
2012-09-12,22.34,1.09,20.495412844036696
2012-09-13,21.8,1.09,20.0
2012-09-14,22.1,1.09,20.275229357798164
2012-09-17,21.77,1.09,19.972477064220183
2012-09-18,21.45,1.09,19.678899082568805
2012-09-19,21.45,1.09,19.678899082568805
2012-09-20,21.48,1.09,19.706422018348622
2012-09-21,21.89,1.09,20.08256880733945
2012-09-24,22.02,1.09,20.20183486238532
2012-09-25,21.72,1.09,19.926605504587155
2012-09-26,21.4,1.09,19.633027522935777
2012-09-27,21.58,1.09,19.798165137614674
2012-09-28,21.39,1.09,19.623853211009173
2012-10-01,21.63,1.09,19.844036697247706
2012-10-02,21.86,1.09,20.05504587155963
2012-10-03,22.18,1.09,20.348623853211006
2012-10-04,22.62,1.09,20.75229357798165
2012-10-05,22.76,1.09,20.880733944954127
2012-10-08,22.95,1.09,21.05504587155963
2012-10-09,23.09,1.09,21.183486238532108
2012-10-10,23.02,1.09,21.11926605504587
2012-10-11,23.65,1.09,21.697247706422015
2012-10-12,23.02,1.09,21.11926605504587
2012-10-15,23.27,1.09,21.348623853211006
2012-10-16,23.23,1.09,21.311926605504585
2012-10-17,23.44,1.09,21.504587155963304
2012-10-18,23.27,1.09,21.348623853211006
2012-10-19,23.28,1.09,21.357798165137613
2012-10-22,23.02,1.09,21.11926605504587
2012-10-23,22.4,1.09,20.550458715596328
2012-10-24,22.52,1.09,20.660550458715594
2012-10-25,22.25,1.09,20.412844036697248
2012-10-26,21.94,1.09,20.128440366972477
2012-10-31,21.56,1.09,19.779816513761464
2012-11-01,21.55,1.09,19.77064220183486
2012-11-02,21.21,0.16,132.5625
2012-11-05,21.0,0.16,131.25
2012-11-06,21.29,0.16,133.0625
2012-11-07,20.79,0.16,129.9375
2012-11-08,20.62,0.16,128.875
2012-11-09,20.53,0.16,128.3125
2012-11-12,20.21,0.16,126.3125
2012-11-13,19.67,0.16,122.93750000000001
2012-11-14,19.42,0.16,121.37500000000001
2012-11-15,19.59,0.16,122.4375
2012-11-16,19.78,0.16,123.625
2012-11-19,19.75,0.16,123.4375
2012-11-20,19.81,0.16,123.81249999999999
2012-11-21,19.98,0.16,124.875
2012-11-23,19.95,0.16,124.6875
2012-11-26,20.21,0.16,126.3125
2012-11-27,20.67,0.16,129.1875
2012-11-28,20.8,0.16,130.0
2012-11-29,21.02,0.16,131.375
2012-11-30,21.1,0.16,131.875
2012-12-03,21.13,0.16,132.0625
2012-12-04,21.22,0.16,132.625
2012-12-05,21.73,0.16,135.8125
2012-12-06,21.92,0.16,137.0
2012-12-07,21.88,0.16,136.75
2012-12-10,22.18,0.16,138.625
2012-12-11,22.44,0.16,140.25
2012-12-12,22.58,0.16,141.125
2012-12-13,22.74,0.16,142.125
2012-12-14,23.0,0.16,143.75
2012-12-17,23.45,0.16,146.5625
2012-12-18,23.11,0.16,144.4375
2012-12-19,22.78,0.16,142.375
2012-12-20,23.19,0.16,144.9375
2012-12-21,22.87,0.16,142.9375
2012-12-24,22.76,0.16,142.25
2012-12-26,22.6,0.16,141.25
2012-12-27,22.93,0.16,143.3125
2012-12-28,22.59,0.16,141.1875
2012-12-31,22.99,0.16,143.6875
2013-01-02,22.9,0.16,143.125
2013-01-03,22.96,0.16,143.5
2013-01-04,23.18,0.16,144.875
2013-01-07,22.68,0.16,141.75
2013-01-08,22.88,0.16,143.0
2013-01-09,22.8,0.16,142.5
2013-01-10,23.14,0.16,144.625
2013-01-11,23.56,0.16,147.25
2013-01-14,23.2,0.16,145.0
2013-01-15,23.42,0.16,146.375
2013-01-16,23.26,0.16,145.375
2013-01-17,23.68,0.16,148.0
2013-01-18,23.89,0.16,149.3125
2013-01-22,23.92,0.16,149.5
2013-01-23,23.88,0.16,149.25
2013-01-24,23.67,0.16,147.9375
2013-01-25,23.59,0.16,147.4375
2013-01-28,23.58,0.16,147.375
2013-01-29,23.88,0.16,149.25
2013-01-30,23.86,0.16,149.125
2013-01-31,24.0,0.16,150.0
2013-02-01,24.05,0.16,150.3125
2013-02-04,23.65,0.16,147.8125
2013-02-05,23.72,0.16,148.25
2013-02-06,24.27,0.16,151.6875
2013-02-07,24.16,0.16,151.0
2013-02-08,24.13,0.16,150.8125
2013-02-11,24.12,0.16,150.75
2013-02-12,24.24,0.16,151.5
2013-02-13,24.12,0.16,150.75
2013-02-14,23.89,0.16,149.3125
2013-02-15,23.94,0.16,149.625
2013-02-19,24.53,0.16,153.3125
2013-02-20,24.02,0.16,150.125
2013-02-21,23.95,0.16,149.6875
2013-02-22,24.03,0.16,150.1875
2013-02-25,23.65,0.16,147.8125
2013-02-26,23.83,0.16,148.9375
2013-02-27,24.0,0.5,48.0
2013-02-28,24.0,0.5,48.0
2013-03-01,24.0,0.5,48.0
2013-03-04,24.13,0.5,48.26
2013-03-05,24.48,0.5,48.96
2013-03-06,24.59,0.5,49.18
2013-03-07,24.7,0.5,49.4
2013-03-08,24.88,0.5,49.76
2013-03-11,25.21,0.5,50.42
2013-03-12,25.33,0.5,50.66
2013-03-13,25.37,0.5,50.74
2013-03-14,25.87,0.5,51.74
2013-03-15,26.09,0.5,52.18
2013-03-18,26.11,0.5,52.22
2013-03-19,25.97,0.5,51.94
2013-03-20,25.98,0.5,51.96
2013-03-21,25.73,0.5,51.46
2013-03-22,25.78,0.5,51.56
2013-03-25,25.69,0.5,51.38
2013-03-26,25.8,0.5,51.6
2013-03-27,26.24,0.5,52.48
2013-03-28,26.49,0.5,52.98
2013-04-01,26.5,0.5,53.0
2013-04-02,26.62,0.5,53.24
2013-04-03,26.35,0.5,52.7
2013-04-04,26.39,0.5,52.78
2013-04-05,26.35,0.5,52.7
2013-04-08,26.76,0.5,53.52
2013-04-09,26.93,0.5,53.86
2013-04-10,27.2,0.5,54.4
2013-04-11,27.27,0.5,54.54
2013-04-12,27.14,0.5,54.28
2013-04-15,26.38,0.5,52.76
2013-04-16,26.77,0.5,53.54
2013-04-17,26.4,0.5,52.8
2013-04-18,26.64,0.5,53.28
2013-04-19,27.26,0.5,54.52
2013-04-22,27.41,0.5,54.82
2013-04-23,27.48,0.5,54.96
2013-04-24,27.88,0.5,55.76
2013-04-25,27.98,0.5,55.96
2013-04-26,27.92,0.5,55.84
2013-04-29,27.94,0.5,55.88
2013-04-30,27.87,0.5,55.74
2013-05-01,27.6,0.5,55.2
2013-05-02,27.15,0.5,54.3
2013-05-03,27.61,0.5,55.22
2013-05-06,27.64,0.5,55.28
2013-05-07,27.39,-0.89,-30.775280898876403
2013-05-08,27.22,-0.89,-30.584269662921347
2013-05-09,26.87,-0.89,-30.191011235955056
2013-05-10,27.18,-0.89,-30.539325842696627
2013-05-13,27.2,-0.89,-30.56179775280899
2013-05-14,27.67,-0.89,-31.08988764044944
2013-05-15,28.01,-0.89,-31.471910112359552
2013-05-16,27.72,-0.89,-31.146067415730336
2013-05-17,28.01,-0.89,-31.471910112359552
2013-05-20,28.09,-0.89,-31.56179775280899
2013-05-21,28.18,-0.89,-31.662921348314605
2013-05-22,27.77,-0.89,-31.202247191011235
2013-05-23,27.81,-0.89,-31.24719101123595
2013-05-24,27.17,-0.89,-30.52808988764045
2013-05-28,26.17,-0.89,-29.404494382022474
2013-05-29,25.92,-0.89,-29.123595505617978
2013-05-30,25.68,-0.89,-28.85393258426966
2013-05-31,25.52,-0.89,-28.674157303370787
2013-06-03,25.53,-0.89,-28.685393258426966
2013-06-04,25.19,-0.89,-28.303370786516854
2013-06-05,25.24,-0.89,-28.35955056179775
2013-06-06,25.65,-0.89,-28.820224719101123
2013-06-07,27.1,-0.89,-30.449438202247194
2013-06-10,27.43,-0.89,-30.820224719101123
2013-06-11,27.12,-0.89,-30.471910112359552
2013-06-12,26.44,-0.89,-29.70786516853933
2013-06-13,26.69,-0.89,-29.98876404494382
2013-06-14,27.0,-0.89,-30.337078651685392
2013-06-17,26.74,-0.89,-30.044943820224717
2013-06-18,26.79,-0.89,-30.101123595505616
2013-06-19,26.35,-0.89,-29.60674157303371
2013-06-20,25.44,-0.89,-28.58426966292135
2013-06-21,25.42,-0.89,-28.56179775280899
2013-06-24,25.94,-0.89,-29.14606741573034
2013-06-25,26.55,-0.89,-29.831460674157302
2013-06-26,26.54,-0.89,-29.820224719101123
2013-06-27,26.7,-0.89,-30.0
2013-06-28,26.7,-0.89,-30.0
2013-07-01,26.26,-0.89,-29.50561797752809
2013-07-02,26.09,-0.89,-29.314606741573034
2013-07-03,26.26,-0.89,-29.50561797752809
2013-07-05,26.14,-0.89,-29.370786516853933
2013-07-08,27.23,-0.89,-30.59550561797753
2013-07-09,27.65,-0.89,-31.067415730337075
2013-07-10,27.85,-0.89,-31.292134831460675
2013-07-11,28.67,-0.89,-32.21348314606742
2013-07-12,28.64,-0.89,-32.17977528089887
2013-07-15,29.08,-0.89,-32.674157303370784
2013-07-16,28.79,-0.89,-32.348314606741575
2013-07-17,28.41,-0.89,-31.921348314606742
2013-07-18,28.42,-0.89,-31.93258426966292
2013-07-19,28.46,-0.89,-31.97752808988764
2013-07-22,27.98,-0.89,-31.43820224719101
2013-07-23,27.94,-0.89,-31.393258426966295
2013-07-24,27.43,-0.89,-30.820224719101123
2013-07-25,27.53,-0.89,-30.93258426966292
2013-07-26,27.67,-0.89,-31.08988764044944
2013-07-29,27.25,-0.89,-30.617977528089888
2013-07-30,27.0,-0.89,-30.337078651685392
2013-07-31,26.82,-0.89,-30.134831460674157
2013-08-01,27.08,-0.89,-30.42696629213483
2013-08-02,27.04,-0.89,-30.382022471910112
2013-08-05,26.91,-0.89,-30.235955056179776
2013-08-06,26.3,-0.89,-29.55056179775281
2013-08-07,26.39,-0.89,-29.651685393258425
2013-08-08,26.9,-0.89,-30.224719101123593
2013-08-09,26.35,0.47,56.06382978723405
2013-08-12,25.97,0.47,55.255319148936174
2013-08-13,25.52,0.47,54.297872340425535
2013-08-14,26.52,0.47,56.42553191489362
2013-08-15,26.4,0.47,56.170212765957444
2013-08-16,26.15,0.47,55.638297872340424
2013-08-19,26.05,0.47,55.425531914893625
2013-08-20,26.49,0.47,56.361702127659576
2013-08-21,26.43,0.47,56.23404255319149
2013-08-22,26.37,0.47,56.10638297872341
2013-08-23,26.32,0.47,56.00000000000001
2013-08-26,25.93,0.47,55.17021276595745
2013-08-27,25.9,0.47,55.1063829787234
2013-08-28,25.98,0.47,55.276595744680854
2013-08-29,26.0,0.47,55.319148936170215
2013-08-30,26.25,0.47,55.851063829787236
2013-09-03,26.1,0.47,55.53191489361703
2013-09-04,25.99,0.47,55.297872340425535
2013-09-05,25.73,0.47,54.74468085106383
2013-09-06,26.06,0.47,55.4468085106383
2013-09-09,26.35,0.47,56.06382978723405
2013-09-10,26.79,0.47,57.0
2013-09-11,26.25,0.47,55.851063829787236
2013-09-12,26.36,0.47,56.08510638297872
2013-09-13,27.14,0.47,57.74468085106383
2013-09-16,27.56,0.47,58.638297872340424
2013-09-17,27.92,0.47,59.404255319148945
2013-09-18,27.91,0.47,59.38297872340426
2013-09-19,27.8,0.47,59.14893617021277
2013-09-20,27.53,0.47,58.57446808510639
2013-09-23,27.95,0.47,59.46808510638298
2013-09-24,28.02,0.47,59.61702127659575
2013-09-25,28.04,0.47,59.65957446808511
2013-09-26,27.94,0.47,59.446808510638306
